'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'3:48.408',0.157,0.425,-,-,-,158.400,-
'3:48.416',0.139,0.375,-,-,-,160.000,-
'3:48.424',0.104,0.300,-,-,-,160.800,-
'3:48.432',0.078,0.225,-,-,-,162.400,-
'3:48.440',0.078,0.175,-,-,-,164.000,-
'3:48.448',0.096,0.125,-,-,-,166.400,-
'3:48.456',0.070,0.075,-,-,-,168.800,-
'3:48.464',0.043,0.025,-,-,-,171.200,-
'3:48.472',0.017,-0.025,-,-,-,174.400,-
'3:48.480',0.009,-0.075,-,-,-,177.600,-
'3:48.488',0.017,-0.100,-,-,-,180.000,-
'3:48.496',0.009,-0.100,-,-,-,180.000,-
'3:48.504',0.000,-0.100,-,-,-,180.000,-
'3:48.512',-0.009,-0.100,-,-,-,180.000,-
'3:48.520',-0.017,-0.150,-,-,-,180.000,-
'3:48.528',-0.035,-0.150,-,-,-,180.000,-
'3:48.536',-0.078,-0.075,-,-,-,180.000,-
'3:48.544',-0.078,0.025,-,-,-,177.600,-
'3:48.552',0.017,0.100,-,-,-,174.400,-
'3:48.560',0.130,0.125,-,-,-,172.000,-
'3:48.568',0.174,0.025,-,-,-,168.800,-
'3:48.576',0.130,-0.100,-,-,-,165.600,-
'3:48.584',0.078,-0.175,-,-,-,163.200,-
'3:48.592',0.070,-0.200,-,-,-,160.800,-
'3:48.600',0.052,-0.200,-,-,-,158.400,-
'3:48.608',0.052,-0.200,-,-,-,156.000,-
'3:48.616',0.043,-0.175,-,-,-,154.400,-
'3:48.624',0.043,-0.175,-,-,-,152.800,-
'3:48.632',0.052,-0.175,-,-,-,151.200,-
'3:48.640',0.052,-0.150,-,-,-,149.600,-
'3:48.648',0.052,-0.150,-,-,-,148.800,-
'3:48.656',0.078,-0.150,-,-,-,148.000,-
'3:48.664',0.070,-0.150,-,-,-,147.200,-
'3:48.672',0.043,-0.150,-,-,-,145.600,-
'3:48.680',0.035,-0.150,-,-,-,143.200,-
'3:48.688',0.017,-0.150,-,-,-,143.200,-
'3:48.696',0.070,-0.150,-,-,-,145.600,-
'3:48.704',0.104,-0.150,-,-,-,149.600,-
'3:48.712',0.078,-0.150,-,-,-,154.400,-
'3:48.720',0.043,-0.150,-,-,-,159.200,-
'3:48.728',0.043,-0.125,-,-,-,164.000,-
'3:48.736',0.035,-0.100,-,-,-,168.000,-
'3:48.744',0.035,-0.075,-,-,-,171.200,-
'3:48.752',0.009,-0.050,-,-,-,172.800,-
'3:48.760',-0.009,-0.075,-,-,-,173.600,-
'3:48.768',0.000,-0.075,-,-,-,173.600,-
'3:48.776',0.000,-0.050,-,-,-,172.800,-
'3:48.784',-0.017,-0.050,-,-,-,171.200,-
'3:48.792',-0.043,-0.050,-,-,-,169.600,-
'3:48.800',-0.009,-0.050,-,-,-,168.800,-
'3:48.808',0.009,-0.050,-,-,-,167.200,-
'3:48.816',0.009,-0.050,-,-,-,166.400,-
'3:48.824',0.000,-0.025,-,-,-,165.600,-
'3:48.832',0.000,-0.025,-,-,-,165.600,-
'3:48.840',0.000,-0.025,-,-,-,165.600,-
'3:48.848',0.000,-0.025,-,-,-,165.600,-
'3:48.856',0.017,-0.050,-,-,-,166.400,-
'3:48.864',0.052,-0.075,-,-,-,167.200,-
'3:48.872',0.035,-0.050,-,-,-,167.200,-
'3:48.880',0.017,-0.025,-,-,-,167.200,-
'3:48.888',0.035,0.000,-,-,-,167.200,-
'3:48.896',0.070,0.025,-,-,-,168.000,-
'3:48.904',0.078,0.050,-,-,-,168.000,-
'3:48.912',0.070,0.075,-,-,-,169.600,-
'3:48.920',0.017,0.050,-,-,-,170.400,-
'3:48.928',0.009,0.050,-,-,-,172.000,-
'3:48.936',0.035,0.025,-,-,-,173.600,-
'3:48.944',0.017,0.000,-,-,-,175.200,-
'3:48.952',0.000,-0.050,-,-,-,176.000,-
'3:48.960',0.000,-0.075,-,-,-,177.600,-
'3:48.968',-0.009,-0.100,-,-,-,178.400,-
'3:48.976',-0.017,-0.100,-,-,-,178.400,-
'3:48.984',-0.009,-0.100,-,-,-,178.400,-
'3:48.992',0.000,-0.100,-,-,-,177.600,-
'3:49.000',-0.035,-0.100,-,-,-,176.000,-
'3:49.008',-0.043,-0.100,-,-,-,174.400,-
'3:49.016',-0.017,-0.100,-,-,-,172.000,-
'3:49.024',-0.043,-0.100,-,-,-,168.800,-
'3:49.032',-0.096,-0.050,-,-,-,164.000,-
'3:49.040',-0.104,0.075,-,-,-,159.200,-
'3:49.048',-0.043,0.175,-,-,-,154.400,-
'3:49.056',0.052,0.225,-,-,-,150.400,-
'3:49.064',0.130,0.175,-,-,-,146.400,-
'3:49.072',0.078,0.075,-,-,-,143.200,-
'3:49.080',0.035,-0.025,-,-,-,140.800,-
'3:49.088',0.017,-0.050,-,-,-,140.000,-
'3:49.096',0.035,-0.075,-,-,-,140.000,-
'3:49.104',0.035,-0.100,-,-,-,140.800,-
'3:49.112',0.035,-0.075,-,-,-,141.600,-
'3:49.120',0.009,-0.050,-,-,-,144.800,-
'3:49.128',0.000,-0.050,-,-,-,149.600,-
'3:49.136',0.043,-0.075,-,-,-,156.000,-
'3:49.144',0.070,-0.075,-,-,-,163.200,-
'3:49.152',0.035,-0.100,-,-,-,170.400,-
'3:49.160',0.017,-0.125,-,-,-,175.200,-
'3:49.168',0.096,-0.175,-,-,-,180.000,-
'3:49.176',0.113,-0.200,-,-,-,180.000,-
'3:49.184',0.078,-0.150,-,-,-,180.000,-
'3:49.192',0.043,-0.125,-,-,-,180.000,-
'3:49.200',0.017,-0.150,-,-,-,180.000,-
'3:49.208',0.000,-0.125,-,-,-,180.000,-
'3:49.216',0.009,-0.125,-,-,-,180.000,-
'3:49.224',0.000,-0.125,-,-,-,180.000,-
'3:49.232',0.000,-0.100,-,-,-,180.000,-
'3:49.240',0.000,-0.050,-,-,-,180.000,-
'3:49.248',0.009,-0.025,-,-,-,180.000,-
'3:49.256',0.009,0.000,-,-,-,180.000,-
'3:49.264',-0.009,0.000,-,-,-,179.200,-
'3:49.272',-0.043,-0.025,-,-,-,176.800,-
'3:49.280',0.009,-0.025,-,-,-,174.400,-
'3:49.288',0.070,-0.025,-,-,-,170.400,-
'3:49.296',0.070,-0.025,-,-,-,166.400,-
'3:49.304',0.078,-0.050,-,-,-,161.600,-
'3:49.312',0.078,-0.050,-,-,-,157.600,-
'3:49.320',0.052,-0.050,-,-,-,154.400,-
'3:49.328',0.017,-0.075,-,-,-,152.000,-
'3:49.336',0.009,-0.100,-,-,-,151.200,-
'3:49.344',0.000,-0.100,-,-,-,151.200,-
'3:49.352',-0.009,-0.100,-,-,-,152.800,-
'3:49.360',0.000,-0.075,-,-,-,154.400,-
'3:49.368',0.035,-0.050,-,-,-,156.000,-
'3:49.376',0.052,-0.025,-,-,-,156.800,-
'3:49.384',0.052,0.025,-,-,-,157.600,-
'3:49.392',0.043,0.050,-,-,-,157.600,-
'3:49.400',0.043,0.100,-,-,-,158.400,-
'3:49.408',0.052,0.125,-,-,-,159.200,-
'3:49.416',0.052,0.125,-,-,-,160.800,-
'3:49.424',0.043,0.100,-,-,-,163.200,-
'3:49.432',0.017,0.050,-,-,-,166.400,-
'3:49.440',0.000,0.000,-,-,-,170.400,-
'3:49.448',-0.017,-0.025,-,-,-,174.400,-
'3:49.456',-0.035,-0.050,-,-,-,178.400,-
'3:49.464',-0.043,-0.100,-,-,-,180.000,-
'3:49.472',-0.052,-0.125,-,-,-,180.000,-
'3:49.480',-0.078,-0.125,-,-,-,180.000,-
'3:49.488',-0.096,-0.150,-,-,-,180.000,-
'3:49.496',-0.052,-0.150,-,-,-,180.000,-
'3:49.504',-0.009,-0.150,-,-,-,180.000,-
'3:49.512',-0.017,-0.175,-,-,-,180.000,-
'3:49.520',-0.070,-0.150,-,-,-,176.000,-
'3:49.528',-0.130,-0.100,-,-,-,172.800,-
'3:49.536',-0.139,-0.025,-,-,-,168.800,-
'3:49.544',-0.017,0.050,-,-,-,164.800,-
'3:49.552',0.096,0.075,-,-,-,161.600,-
'3:49.560',0.113,0.000,-,-,-,158.400,-
'3:49.568',0.078,-0.125,-,-,-,156.000,-
'3:49.576',0.078,-0.200,-,-,-,153.600,-
'3:49.584',0.096,-0.225,-,-,-,151.200,-
'3:49.592',0.096,-0.225,-,-,-,148.800,-
'3:49.600',0.070,-0.250,-,-,-,146.400,-
'3:49.608',0.052,-0.275,-,-,-,144.000,-
'3:49.616',0.113,-0.275,-,-,-,142.400,-
'3:49.624',0.139,-0.250,-,-,-,140.000,-
'3:49.632',0.130,-0.250,-,-,-,139.200,-
'3:49.640',0.104,-0.250,-,-,-,138.400,-
'3:49.648',0.096,-0.300,-,-,-,139.200,-
'3:49.656',0.113,-0.300,-,-,-,140.000,-
'3:49.664',0.096,-0.325,-,-,-,140.800,-
'3:49.672',0.070,-0.325,-,-,-,142.400,-
'3:49.680',0.078,-0.375,-,-,-,144.000,-
'3:49.688',0.078,-0.375,-,-,-,144.800,-
'3:49.696',0.078,-0.350,-,-,-,146.400,-
'3:49.704',0.096,-0.325,-,-,-,147.200,-
'3:49.712',0.070,-0.300,-,-,-,148.800,-
'3:49.720',0.052,-0.250,-,-,-,149.600,-
'3:49.728',0.052,-0.225,-,-,-,150.400,-
'3:49.736',0.052,-0.175,-,-,-,151.200,-
'3:49.744',0.078,-0.175,-,-,-,152.000,-
'3:49.752',0.078,-0.150,-,-,-,152.800,-
'3:49.760',0.070,-0.125,-,-,-,153.600,-
'3:49.768',0.078,-0.100,-,-,-,153.600,-
'3:49.776',0.078,-0.100,-,-,-,154.400,-
'3:49.784',0.078,-0.075,-,-,-,154.400,-
'3:49.792',0.078,-0.075,-,-,-,155.200,-
'3:49.800',0.043,-0.125,-,-,-,155.200,-
'3:49.808',0.035,-0.125,-,-,-,156.000,-
'3:49.816',0.130,-0.100,-,-,-,156.000,-
'3:49.824',0.191,-0.125,-,-,-,156.800,-
'3:49.832',0.139,-0.175,-,-,-,157.600,-
'3:49.840',0.104,-0.175,-,-,-,158.400,-
'3:49.848',0.096,-0.175,-,-,-,159.200,-
'3:49.856',0.096,-0.150,-,-,-,160.800,-
'3:49.864',0.096,-0.150,-,-,-,161.600,-
'3:49.872',0.113,-0.125,-,-,-,162.400,-
'3:49.880',0.130,-0.075,-,-,-,164.000,-
'3:49.888',0.139,-0.050,-,-,-,164.800,-
'3:49.896',0.104,-0.050,-,-,-,165.600,-
'3:49.904',0.070,-0.050,-,-,-,165.600,-
'3:49.912',0.096,-0.075,-,-,-,164.800,-
'3:49.920',0.157,-0.075,-,-,-,164.000,-
'3:49.928',0.165,-0.125,-,-,-,162.400,-
'3:49.936',0.130,-0.175,-,-,-,160.000,-
'3:49.944',0.096,-0.175,-,-,-,157.600,-
'3:49.952',0.078,-0.200,-,-,-,156.000,-
'3:49.960',0.078,-0.225,-,-,-,153.600,-
'3:49.968',0.070,-0.250,-,-,-,152.000,-
'3:49.976',0.070,-0.250,-,-,-,150.400,-
'3:49.984',0.052,-0.250,-,-,-,148.000,-
'3:49.992',0.035,-0.250,-,-,-,146.400,-
'3:50.000',0.052,-0.225,-,-,-,145.600,-
'3:50.008',0.070,-0.225,-,-,-,144.000,-
'3:50.016',0.017,-0.200,-,-,-,143.200,-
'3:50.024',-0.009,-0.125,-,-,-,141.600,-
'3:50.032',0.000,0.000,-,-,-,140.800,-
'3:50.040',0.070,0.075,-,-,-,140.000,-
'3:50.048',0.157,0.025,-,-,-,138.400,-
'3:50.056',0.165,-0.050,-,-,-,137.600,-
'3:50.064',0.130,-0.125,-,-,-,136.800,-
'3:50.072',0.130,-0.150,-,-,-,136.000,-
'3:50.080',0.157,-0.150,-,-,-,136.000,-
'3:50.088',0.157,-0.150,-,-,-,135.200,-
'3:50.096',0.139,-0.150,-,-,-,135.200,-
'3:50.104',0.130,-0.150,-,-,-,135.200,-
'3:50.112',0.139,-0.150,-,-,-,135.200,-
'3:50.120',0.157,-0.125,-,-,-,136.000,-
'3:50.128',0.139,-0.150,-,-,-,137.600,-
'3:50.136',0.104,-0.150,-,-,-,139.200,-
'3:50.144',0.078,-0.150,-,-,-,141.600,-
'3:50.152',0.113,-0.125,-,-,-,144.800,-
'3:50.160',0.113,-0.125,-,-,-,148.000,-
'3:50.168',0.078,-0.100,-,-,-,152.000,-
'3:50.176',0.096,-0.100,-,-,-,156.000,-
'3:50.184',0.113,-0.100,-,-,-,160.800,-
'3:50.192',0.130,-0.100,-,-,-,164.800,-
'3:50.200',0.130,-0.125,-,-,-,168.800,-
'3:50.208',0.113,-0.125,-,-,-,172.800,-
'3:50.216',0.096,-0.100,-,-,-,176.800,-
'3:50.224',0.052,-0.100,-,-,-,180.000,-
'3:50.232',0.017,-0.075,-,-,-,180.000,-
'3:50.240',0.009,-0.050,-,-,-,180.000,-
'3:50.248',0.017,-0.025,-,-,-,180.000,-
'3:50.256',0.017,-0.025,-,-,-,180.000,-
'3:50.264',0.009,-0.025,-,-,-,180.000,-
'3:50.272',0.000,-0.050,-,-,-,180.000,-
'3:50.280',-0.017,-0.075,-,-,-,180.000,-
'3:50.288',-0.035,-0.075,-,-,-,180.000,-
'3:50.296',0.017,-0.050,-,-,-,180.000,-
'3:50.304',0.035,-0.050,-,-,-,180.000,-
'3:50.312',0.009,-0.050,-,-,-,180.000,-
'3:50.320',-0.017,-0.025,-,-,-,180.000,-
'3:50.328',0.009,0.025,-,-,-,180.000,-
'3:50.336',0.070,0.050,-,-,-,180.000,-
'3:50.344',0.096,0.050,-,-,-,180.000,-
'3:50.352',0.104,0.050,-,-,-,178.400,-
'3:50.360',0.096,0.050,-,-,-,176.800,-
'3:50.368',0.096,0.075,-,-,-,175.200,-
'3:50.376',0.104,0.100,-,-,-,173.600,-
'3:50.384',0.113,0.125,-,-,-,172.000,-
'3:50.392',0.104,0.125,-,-,-,171.200,-
'3:50.400',0.104,0.125,-,-,-,169.600,-
'3:50.408',0.104,0.125,-,-,-,168.800,-
'3:50.416',0.096,0.100,-,-,-,168.800,-
'3:50.424',0.078,0.075,-,-,-,168.000,-
'3:50.432',0.070,0.025,-,-,-,168.000,-
'3:50.440',0.035,0.000,-,-,-,168.000,-
'3:50.448',0.000,-0.025,-,-,-,168.000,-
'3:50.456',-0.043,-0.075,-,-,-,167.200,-
'3:50.464',-0.052,-0.050,-,-,-,167.200,-
'3:50.472',-0.052,-0.050,-,-,-,166.400,-
'3:50.480',0.009,-0.025,-,-,-,164.800,-
'3:50.488',0.070,-0.025,-,-,-,163.200,-
'3:50.496',0.043,-0.025,-,-,-,160.800,-
'3:50.504',-0.009,0.000,-,-,-,158.400,-
'3:50.512',-0.043,0.100,-,-,-,156.000,-
'3:50.520',-0.052,0.250,-,-,-,153.600,-
'3:50.528',0.043,0.350,-,-,-,151.200,-
'3:50.536',0.139,0.300,-,-,-,148.800,-
'3:50.544',0.174,0.175,-,-,-,145.600,-
'3:50.552',0.130,0.050,-,-,-,141.600,-
'3:50.560',0.096,-0.025,-,-,-,137.600,-
'3:50.568',0.096,-0.075,-,-,-,134.400,-
'3:50.576',0.096,-0.100,-,-,-,131.200,-
'3:50.584',0.078,-0.150,-,-,-,128.800,-
'3:50.592',0.078,-0.175,-,-,-,127.200,-
'3:50.600',0.096,-0.225,-,-,-,125.600,-
'3:50.608',0.104,-0.275,-,-,-,124.800,-
'3:50.616',0.096,-0.325,-,-,-,124.000,-
'3:50.624',0.052,-0.400,-,-,-,123.200,-
'3:50.632',0.043,-0.475,-,-,-,123.200,-
'3:50.640',0.096,-0.525,-,-,-,123.200,-
'3:50.648',0.130,-0.550,-,-,-,124.800,-
'3:50.656',0.139,-0.600,-,-,-,126.400,-
'3:50.664',0.096,-0.625,-,-,-,128.000,-
'3:50.672',0.096,-0.600,-,-,-,131.200,-
'3:50.680',0.113,-0.575,-,-,-,133.600,-
'3:50.688',0.113,-0.575,-,-,-,136.000,-
'3:50.696',0.113,-0.575,-,-,-,137.600,-
'3:50.704',0.113,-0.550,-,-,-,138.400,-
'3:50.712',0.113,-0.550,-,-,-,139.200,-
'3:50.720',0.104,-0.550,-,-,-,140.000,-
'3:50.728',0.078,-0.575,-,-,-,140.000,-
'3:50.736',0.052,-0.575,-,-,-,140.800,-
'3:50.744',0.052,-0.525,-,-,-,140.800,-
'3:50.752',0.070,-0.500,-,-,-,141.600,-
'3:50.760',0.078,-0.475,-,-,-,141.600,-
'3:50.768',0.043,-0.450,-,-,-,142.400,-
'3:50.776',0.096,-0.425,-,-,-,142.400,-
'3:50.784',0.157,-0.400,-,-,-,142.400,-
'3:50.792',0.165,-0.375,-,-,-,142.400,-
'3:50.800',0.139,-0.375,-,-,-,141.600,-
'3:50.808',0.157,-0.350,-,-,-,141.600,-
'3:50.816',0.139,-0.300,-,-,-,142.400,-
'3:50.824',0.113,-0.250,-,-,-,143.200,-
'3:50.832',0.113,-0.200,-,-,-,144.000,-
'3:50.840',0.113,-0.150,-,-,-,145.600,-
'3:50.848',0.139,-0.125,-,-,-,147.200,-
'3:50.856',0.165,-0.100,-,-,-,149.600,-
'3:50.864',0.165,-0.075,-,-,-,151.200,-
'3:50.872',0.130,-0.025,-,-,-,153.600,-
'3:50.880',0.113,0.000,-,-,-,155.200,-
'3:50.888',0.113,0.000,-,-,-,157.600,-
'3:50.896',0.096,0.000,-,-,-,160.000,-
'3:50.904',0.070,0.000,-,-,-,162.400,-
'3:50.912',0.052,0.000,-,-,-,164.000,-
'3:50.920',0.070,-0.025,-,-,-,165.600,-
'3:50.928',0.009,-0.050,-,-,-,167.200,-
'3:50.936',0.000,-0.050,-,-,-,168.800,-
'3:50.944',0.052,-0.075,-,-,-,169.600,-
'3:50.952',0.070,-0.075,-,-,-,170.400,-
'3:50.960',0.052,-0.075,-,-,-,170.400,-
'3:50.968',0.035,-0.075,-,-,-,170.400,-
'3:50.976',0.000,-0.075,-,-,-,168.800,-
'3:50.984',0.000,-0.050,-,-,-,168.000,-
'3:50.992',0.000,-0.050,-,-,-,166.400,-
'3:51.000',-0.009,0.025,-,-,-,164.000,-
'3:51.008',-0.035,0.125,-,-,-,162.400,-
'3:51.016',-0.017,0.225,-,-,-,160.000,-
'3:51.024',0.035,0.250,-,-,-,157.600,-
'3:51.032',0.070,0.125,-,-,-,154.400,-
'3:51.040',0.078,0.025,-,-,-,152.000,-
'3:51.048',0.035,-0.050,-,-,-,149.600,-
'3:51.056',0.017,-0.100,-,-,-,147.200,-
'3:51.064',0.035,-0.100,-,-,-,146.400,-
'3:51.072',0.035,-0.100,-,-,-,144.800,-
'3:51.080',0.009,-0.100,-,-,-,143.200,-
'3:51.088',-0.009,-0.100,-,-,-,141.600,-
'3:51.096',0.009,-0.100,-,-,-,140.000,-
'3:51.104',0.017,-0.075,-,-,-,138.400,-
'3:51.112',0.035,-0.050,-,-,-,138.400,-
'3:51.120',0.009,-0.050,-,-,-,138.400,-
'3:51.128',0.009,-0.075,-,-,-,139.200,-
'3:51.136',0.009,-0.050,-,-,-,140.800,-
'3:51.144',0.017,-0.025,-,-,-,142.400,-
'3:51.152',0.009,0.000,-,-,-,144.800,-
