'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:25:01.120',-0.087,-,-,0.030,107.880,51.200
'38:25:01.128',-0.067,-,-,0.000,106.320,50.000
'38:25:01.136',-0.019,-,-,0.000,105.480,48.400
'38:25:01.144',0.000,-,-,0.000,105.480,46.000
'38:25:01.152',-0.019,-,-,0.000,104.760,43.600
'38:25:01.160',-0.038,-,-,0.000,104.760,42.000
'38:25:01.168',-0.010,-,-,0.000,104.760,41.200
'38:25:01.176',0.048,-,-,0.000,105.480,42.000
'38:25:01.184',0.000,-,-,-0.030,106.320,45.200
'38:25:01.192',-0.067,-,-,0.000,108.720,48.000
'38:25:01.200',-0.077,-,-,0.000,111.120,50.000
'38:25:01.208',-0.029,-,-,0.000,113.520,50.000
'38:25:01.216',0.000,-,-,0.000,114.360,48.000
'38:25:01.224',0.010,-,-,-0.069,115.920,44.400
'38:25:01.232',-0.029,-,-,-0.030,115.920,40.800
'38:25:01.240',-0.038,-,-,0.000,115.920,38.400
'38:25:01.248',-0.010,-,-,0.000,116.760,38.000
'38:25:01.256',0.000,-,-,-0.030,116.760,38.400
'38:25:01.264',0.000,-,-,0.000,117.480,40.000
'38:25:01.272',-0.010,-,-,-0.030,119.160,41.200
'38:25:01.280',-0.038,-,-,0.000,119.880,41.600
'38:25:01.288',-0.058,-,-,0.000,120.720,40.800
'38:25:01.296',-0.067,-,-,0.000,121.560,39.600
'38:25:01.304',-0.077,-,-,0.000,122.280,38.400
'38:25:01.312',-0.058,-,-,0.000,122.280,37.600
'38:25:01.320',-0.010,-,-,0.000,122.280,37.200
'38:25:01.328',0.010,-,-,-0.030,122.280,37.200
'38:25:01.336',-0.038,-,-,-0.030,122.280,37.200
'38:25:01.344',-0.038,-,-,0.000,121.560,37.200
'38:25:01.352',0.019,-,-,0.000,120.720,36.800
'38:25:01.360',0.029,-,-,-0.069,119.880,36.000
'38:25:01.368',0.010,-,-,-0.069,118.320,35.600
'38:25:01.376',0.010,-,-,-0.069,117.480,35.200
'38:25:01.384',0.010,-,-,-0.069,116.760,34.800
'38:25:01.392',-0.010,-,-,-0.069,115.080,33.600
'38:25:01.400',-0.038,-,-,-0.069,114.360,32.400
'38:25:01.408',-0.067,-,-,0.000,112.680,32.000
'38:25:01.416',-0.067,-,-,0.000,111.120,32.000
'38:25:01.424',-0.019,-,-,0.000,109.560,31.200
'38:25:01.432',-0.019,-,-,0.000,108.720,30.400
'38:25:01.440',-0.106,-,-,0.000,107.160,30.800
'38:25:01.448',-0.183,-,-,0.109,104.760,32.000
'38:25:01.456',-0.183,-,-,0.139,103.080,33.600
'38:25:01.464',-0.029,-,-,0.109,100.680,35.200
'38:25:01.472',0.202,-,-,-0.139,97.560,35.200
'38:25:01.480',0.356,-,-,-0.475,95.160,33.600
'38:25:01.488',0.288,-,-,-0.554,91.920,31.200
'38:25:01.496',0.115,-,-,-0.218,88.680,28.800
'38:25:01.504',0.029,-,-,-0.030,86.280,26.800
'38:25:01.512',0.000,-,-,-0.030,83.880,26.400
'38:25:01.520',0.029,-,-,-0.030,81.480,28.000
'38:25:01.528',0.048,-,-,-0.069,80.760,30.000
'38:25:01.536',-0.010,-,-,-0.069,79.920,30.400
'38:25:01.544',-0.058,-,-,0.000,81.480,29.600
'38:25:01.552',-0.010,-,-,0.000,84.720,30.800
'38:25:01.560',0.010,-,-,-0.069,89.520,35.200
'38:25:01.568',-0.048,-,-,-0.030,94.320,41.600
'38:25:01.576',-0.058,-,-,0.000,99.960,46.800
'38:25:01.584',0.048,-,-,-0.069,105.480,51.200
'38:25:01.592',0.058,-,-,-0.109,109.560,53.600
'38:25:01.600',-0.010,-,-,-0.069,112.680,53.600
'38:25:01.608',-0.010,-,-,-0.030,115.080,50.800
'38:25:01.616',0.038,-,-,-0.069,116.760,46.400
'38:25:01.624',0.067,-,-,-0.069,117.480,43.600
'38:25:01.632',0.087,-,-,-0.139,118.320,43.200
'38:25:01.640',0.067,-,-,-0.139,118.320,45.200
'38:25:01.648',0.058,-,-,-0.109,118.320,47.200
'38:25:01.656',0.058,-,-,-0.109,119.160,49.200
'38:25:01.664',0.029,-,-,-0.109,121.560,50.000
'38:25:01.672',0.029,-,-,-0.069,123.960,50.400
'38:25:01.680',0.048,-,-,-0.109,127.080,49.200
'38:25:01.688',0.010,-,-,-0.069,129.480,47.200
'38:25:01.696',-0.010,-,-,-0.109,131.880,45.600
'38:25:01.704',0.010,-,-,0.000,131.880,44.400
'38:25:01.712',-0.029,-,-,-0.069,131.160,43.200
'38:25:01.720',-0.077,-,-,0.000,128.760,42.400
'38:25:01.728',-0.058,-,-,0.000,125.520,41.600
'38:25:01.736',-0.019,-,-,0.000,122.280,40.000
'38:25:01.744',-0.010,-,-,0.000,119.160,38.000
'38:25:01.752',-0.096,-,-,0.000,115.080,35.600
'38:25:01.760',-0.125,-,-,0.069,111.120,34.400
'38:25:01.768',-0.096,-,-,0.030,107.880,33.200
'38:25:01.776',-0.096,-,-,0.030,105.480,31.600
'38:25:01.784',-0.067,-,-,0.069,103.080,29.200
'38:25:01.792',-0.019,-,-,0.000,101.520,27.200
'38:25:01.800',-0.010,-,-,0.000,100.680,27.200
'38:25:01.808',-0.038,-,-,0.069,99.120,28.400
'38:25:01.816',-0.058,-,-,0.000,98.280,30.000
'38:25:01.824',-0.096,-,-,-0.030,97.560,30.400
'38:25:01.832',-0.067,-,-,0.000,97.560,30.400
'38:25:01.840',-0.010,-,-,0.000,98.280,28.800
'38:25:01.848',-0.048,-,-,0.000,99.960,26.800
'38:25:01.856',-0.067,-,-,0.000,102.360,24.800
'38:25:01.864',-0.048,-,-,0.000,104.760,22.400
'38:25:01.872',-0.067,-,-,-0.030,107.160,20.800
'38:25:01.880',-0.077,-,-,0.000,107.880,19.600
'38:25:01.888',-0.038,-,-,0.000,108.720,19.200
'38:25:01.896',-0.019,-,-,0.000,109.560,18.800
'38:25:01.904',-0.067,-,-,-0.030,109.560,18.800
'38:25:01.912',-0.087,-,-,0.000,110.280,19.200
'38:25:01.920',-0.048,-,-,-0.030,111.120,19.200
'38:25:01.928',-0.029,-,-,-0.109,111.960,19.200
'38:25:01.936',-0.029,-,-,-0.069,112.680,18.400
'38:25:01.944',-0.048,-,-,-0.109,113.520,17.600
'38:25:01.952',-0.067,-,-,-0.030,113.520,16.400
'38:25:01.960',-0.010,-,-,-0.069,114.360,15.600
'38:25:01.968',0.010,-,-,-0.109,115.080,15.600
'38:25:01.976',-0.067,-,-,-0.139,115.080,15.600
'38:25:01.984',-0.077,-,-,-0.069,115.920,15.200
'38:25:01.992',0.000,-,-,-0.109,115.920,15.200
'38:25:02.000',-0.019,-,-,-0.139,115.080,15.200
'38:25:02.008',-0.029,-,-,-0.069,115.080,15.200
'38:25:02.016',0.019,-,-,-0.109,113.520,15.200
'38:25:02.024',0.029,-,-,-0.109,112.680,14.800
'38:25:02.032',0.000,-,-,-0.109,111.120,14.400
'38:25:02.040',0.010,-,-,-0.069,110.280,14.000
'38:25:02.048',0.019,-,-,0.000,108.720,13.200
'38:25:02.056',0.000,-,-,0.000,107.160,12.000
'38:25:02.064',-0.029,-,-,0.030,106.320,10.400
'38:25:02.072',-0.048,-,-,0.030,104.760,9.200
'38:25:02.080',-0.058,-,-,0.069,103.080,8.400
'38:25:02.088',-0.010,-,-,0.069,101.520,8.000
'38:25:02.096',-0.058,-,-,0.030,99.960,8.400
'38:25:02.104',-0.202,-,-,0.139,98.280,8.800
'38:25:02.112',-0.240,-,-,0.257,96.720,10.000
'38:25:02.120',-0.115,-,-,0.218,95.160,11.600
'38:25:02.128',0.106,-,-,0.069,92.760,12.800
'38:25:02.136',0.308,-,-,-0.257,89.520,12.800
'38:25:02.144',0.337,-,-,-0.436,86.280,11.200
'38:25:02.152',0.144,-,-,-0.218,83.160,10.000
'38:25:02.160',0.019,-,-,0.030,79.920,10.000
'38:25:02.168',0.000,-,-,0.069,77.520,12.000
'38:25:02.176',0.000,-,-,0.069,75.120,14.000
'38:25:02.184',0.000,-,-,0.069,72.720,13.600
'38:25:02.192',-0.010,-,-,0.069,71.880,10.000
'38:25:02.200',0.000,-,-,0.109,71.880,7.200
'38:25:02.208',0.010,-,-,0.109,73.560,8.000
'38:25:02.216',0.000,-,-,0.109,76.680,14.400
'38:25:02.224',0.000,-,-,0.139,80.760,22.400
'38:25:02.232',0.000,-,-,0.109,86.280,30.400
'38:25:02.240',-0.019,-,-,0.139,91.080,37.200
'38:25:02.248',-0.019,-,-,0.139,95.880,40.000
'38:25:02.256',-0.010,-,-,0.139,99.960,38.000
'38:25:02.264',0.000,-,-,0.109,103.080,32.400
'38:25:02.272',0.010,-,-,0.069,105.480,27.200
'38:25:02.280',0.010,-,-,0.069,107.160,24.000
'38:25:02.288',0.010,-,-,0.030,107.880,24.400
'38:25:02.296',0.019,-,-,0.030,108.720,28.000
'38:25:02.304',0.029,-,-,0.000,108.720,32.400
'38:25:02.312',0.038,-,-,0.000,108.720,36.000
'38:25:02.320',0.029,-,-,0.000,108.720,36.800
'38:25:02.328',0.029,-,-,0.000,110.280,35.200
'38:25:02.336',0.029,-,-,0.000,112.680,32.400
'38:25:02.344',0.019,-,-,0.000,115.080,29.600
'38:25:02.352',0.010,-,-,0.000,117.480,28.000
'38:25:02.360',-0.010,-,-,0.000,118.320,27.600
'38:25:02.368',-0.029,-,-,0.030,118.320,28.000
'38:25:02.376',-0.048,-,-,0.030,117.480,29.200
'38:25:02.384',-0.067,-,-,0.069,115.080,30.000
'38:25:02.392',-0.087,-,-,0.069,112.680,30.400
'38:25:02.400',-0.106,-,-,0.109,109.560,29.600
'38:25:02.408',-0.115,-,-,0.109,106.320,27.600
'38:25:02.416',-0.115,-,-,0.139,103.080,25.600
'38:25:02.424',-0.106,-,-,0.139,99.960,24.000
'38:25:02.432',-0.106,-,-,0.139,98.280,22.800
'38:25:02.440',-0.096,-,-,0.139,96.720,22.400
'38:25:02.448',-0.087,-,-,0.139,95.880,22.000
'38:25:02.456',-0.077,-,-,0.139,95.160,22.400
'38:25:02.464',-0.067,-,-,0.139,95.160,24.800
'38:25:02.472',-0.067,-,-,0.109,95.880,28.400
'38:25:02.480',-0.058,-,-,0.109,96.720,32.000
'38:25:02.488',-0.048,-,-,0.069,98.280,34.000
'38:25:02.496',-0.048,-,-,0.069,100.680,34.400
'38:25:02.504',-0.048,-,-,0.030,103.080,34.400
'38:25:02.512',-0.038,-,-,0.030,106.320,33.600
'38:25:02.520',-0.038,-,-,0.000,108.720,32.800
'38:25:02.528',-0.029,-,-,0.000,110.280,32.800
'38:25:02.536',-0.029,-,-,0.000,111.120,32.800
'38:25:02.544',-0.029,-,-,0.000,111.960,33.600
'38:25:02.552',-0.029,-,-,-0.030,112.680,34.400
'38:25:02.560',-0.029,-,-,0.000,113.520,36.000
'38:25:02.568',-0.029,-,-,-0.030,114.360,38.000
'38:25:02.576',-0.029,-,-,-0.030,115.080,39.200
'38:25:02.584',-0.019,-,-,-0.030,116.760,40.000
'38:25:02.592',-0.019,-,-,-0.030,118.320,40.000
'38:25:02.600',-0.010,-,-,-0.069,119.160,39.600
'38:25:02.608',-0.010,-,-,-0.069,119.880,39.600
'38:25:02.616',-0.010,-,-,-0.030,121.560,40.000
'38:25:02.624',-0.010,-,-,-0.030,121.560,40.000
'38:25:02.632',-0.010,-,-,-0.030,122.280,40.800
'38:25:02.640',0.000,-,-,-0.030,122.280,41.600
'38:25:02.648',0.000,-,-,-0.030,121.560,42.400
'38:25:02.656',0.000,-,-,-0.069,120.720,42.800
'38:25:02.664',0.010,-,-,-0.030,119.880,42.800
'38:25:02.672',0.029,-,-,-0.069,119.160,42.400
'38:25:02.680',0.048,-,-,-0.069,118.320,42.000
'38:25:02.688',0.048,-,-,-0.109,117.480,42.000
'38:25:02.696',0.048,-,-,-0.109,116.760,42.400
'38:25:02.704',0.048,-,-,-0.109,115.920,43.200
'38:25:02.712',0.029,-,-,-0.109,115.080,43.600
'38:25:02.720',0.010,-,-,-0.069,114.360,44.000
'38:25:02.728',0.000,-,-,-0.030,113.520,44.800
'38:25:02.736',-0.010,-,-,-0.030,112.680,45.600
'38:25:02.744',-0.010,-,-,-0.030,111.960,45.600
'38:25:02.752',-0.029,-,-,-0.030,111.120,45.200
'38:25:02.760',-0.077,-,-,0.000,110.280,45.200
'38:25:02.768',-0.106,-,-,0.069,109.560,46.400
'38:25:02.776',-0.077,-,-,0.069,107.880,48.400
'38:25:02.784',0.058,-,-,0.030,106.320,50.000
'38:25:02.792',0.260,-,-,-0.178,103.920,50.000
'38:25:02.800',0.365,-,-,-0.475,100.680,48.800
'38:25:02.808',0.260,-,-,-0.554,98.280,46.800
'38:25:02.816',0.106,-,-,-0.139,95.880,44.800
'38:25:02.824',0.048,-,-,-0.030,93.480,43.600
'38:25:02.832',0.038,-,-,-0.069,91.080,44.400
'38:25:02.840',0.038,-,-,-0.069,90.360,46.000
'38:25:02.848',0.038,-,-,-0.069,89.520,47.600
'38:25:02.856',0.038,-,-,-0.030,90.360,48.400
'38:25:02.864',0.038,-,-,-0.030,92.760,50.000
'38:25:02.872',0.048,-,-,-0.069,96.720,53.200
'38:25:02.880',0.048,-,-,-0.069,102.360,59.200
'38:25:02.888',0.048,-,-,-0.030,107.880,66.800
'38:25:02.896',0.048,-,-,-0.069,113.520,72.800
'38:25:02.904',0.058,-,-,-0.069,118.320,74.800
'38:25:02.912',0.058,-,-,-0.069,122.280,72.800
'38:25:02.920',0.058,-,-,-0.069,124.680,69.600
'38:25:02.928',0.067,-,-,-0.030,126.360,67.200
'38:25:02.936',0.067,-,-,-0.069,127.080,65.600
'38:25:02.944',0.077,-,-,-0.069,127.920,64.800
'38:25:02.952',0.077,-,-,-0.069,127.920,65.600
'38:25:02.960',0.077,-,-,-0.069,127.920,69.200
'38:25:02.968',0.077,-,-,-0.069,128.760,72.000
'38:25:02.976',0.087,-,-,-0.109,129.480,72.400
'38:25:02.984',0.087,-,-,-0.069,131.160,70.400
'38:25:02.992',0.087,-,-,-0.109,134.280,68.800
'38:25:03.000',0.077,-,-,-0.069,136.680,68.000
'38:25:03.008',0.067,-,-,-0.069,139.080,67.600
'38:25:03.016',0.058,-,-,-0.030,139.920,67.200
'38:25:03.024',0.038,-,-,0.000,139.920,66.800
'38:25:03.032',0.010,-,-,0.000,137.520,65.600
'38:25:03.040',-0.010,-,-,0.000,135.120,64.400
'38:25:03.048',-0.029,-,-,0.030,131.880,63.600
'38:25:03.056',-0.048,-,-,0.030,128.760,62.400
'38:25:03.064',-0.058,-,-,0.069,125.520,60.800
'38:25:03.072',-0.067,-,-,0.069,121.560,58.800
'38:25:03.080',-0.067,-,-,0.069,118.320,56.400
'38:25:03.088',-0.058,-,-,0.030,115.080,54.800
'38:25:03.096',-0.058,-,-,0.069,112.680,53.600
'38:25:03.104',-0.048,-,-,0.030,111.120,51.600
'38:25:03.112',-0.038,-,-,0.030,109.560,49.200
'38:25:03.120',-0.038,-,-,0.030,108.720,47.200
'38:25:03.128',-0.029,-,-,0.030,107.880,46.800
'38:25:03.136',-0.029,-,-,0.000,107.160,48.000
'38:25:03.144',-0.019,-,-,0.000,106.320,50.400
'38:25:03.152',-0.019,-,-,0.000,105.480,52.400
'38:25:03.160',-0.010,-,-,0.000,106.320,53.200
'38:25:03.168',-0.010,-,-,0.000,107.160,52.400
'38:25:03.176',-0.010,-,-,0.000,109.560,50.800
'38:25:03.184',-0.010,-,-,0.000,111.960,48.800
'38:25:03.192',-0.010,-,-,0.000,113.520,46.800
'38:25:03.200',-0.010,-,-,0.000,115.080,45.600
'38:25:03.208',-0.010,-,-,0.000,115.920,44.000
'38:25:03.216',-0.010,-,-,0.000,115.920,42.800
'38:25:03.224',-0.010,-,-,0.000,115.920,42.000
'38:25:03.232',-0.010,-,-,0.000,115.920,42.000
'38:25:03.240',0.000,-,-,0.000,116.760,41.600
'38:25:03.248',-0.010,-,-,0.000,116.760,41.200
'38:25:03.256',-0.010,-,-,0.000,117.480,40.400
'38:25:03.264',-0.010,-,-,0.000,117.480,40.000
'38:25:03.272',0.000,-,-,0.000,118.320,39.200
'38:25:03.280',0.000,-,-,0.000,118.320,38.800
'38:25:03.288',0.000,-,-,0.000,118.320,38.000
'38:25:03.296',0.000,-,-,0.000,118.320,37.600
'38:25:03.304',0.000,-,-,0.030,118.320,37.200
'38:25:03.312',0.010,-,-,0.000,118.320,36.400
'38:25:03.320',0.010,-,-,0.000,117.480,35.600
'38:25:03.328',0.019,-,-,0.000,116.760,34.400
'38:25:03.336',0.038,-,-,0.000,115.920,33.200
'38:25:03.344',0.048,-,-,0.000,114.360,32.400
'38:25:03.352',0.048,-,-,-0.030,112.680,32.400
'38:25:03.360',0.048,-,-,-0.030,111.960,32.400
'38:25:03.368',0.038,-,-,0.000,110.280,32.000
'38:25:03.376',0.019,-,-,0.000,108.720,30.800
'38:25:03.384',-0.010,-,-,0.000,107.880,28.800
'38:25:03.392',-0.029,-,-,0.030,106.320,27.600
'38:25:03.400',-0.029,-,-,0.030,105.480,26.800
'38:25:03.408',-0.038,-,-,0.030,103.920,26.800
'38:25:03.416',-0.067,-,-,0.030,102.360,28.000
'38:25:03.424',-0.125,-,-,0.139,101.520,30.000
'38:25:03.432',-0.154,-,-,0.218,99.120,32.400
'38:25:03.440',-0.048,-,-,0.139,97.560,33.600
'38:25:03.448',0.163,-,-,0.000,95.160,34.400
'38:25:03.456',0.365,-,-,-0.327,91.920,34.400
'38:25:03.464',0.394,-,-,-0.515,88.680,33.600
'38:25:03.472',0.183,-,-,-0.257,85.560,31.600
'38:25:03.480',0.058,-,-,0.000,83.160,29.200
'38:25:03.488',0.029,-,-,0.000,80.760,27.200
'38:25:03.496',0.029,-,-,0.000,78.360,26.400
'38:25:03.504',0.029,-,-,0.000,77.520,27.200
'38:25:03.512',0.019,-,-,0.000,76.680,28.400
'38:25:03.520',0.019,-,-,0.000,78.360,28.000
'38:25:03.528',0.029,-,-,0.000,80.760,27.600
'38:25:03.536',0.029,-,-,0.000,84.720,30.000
'38:25:03.544',0.029,-,-,0.000,90.360,35.200
'38:25:03.552',0.029,-,-,0.000,95.160,40.800
'38:25:03.560',0.038,-,-,0.000,99.960,46.800
'38:25:03.568',0.038,-,-,-0.030,103.920,51.600
'38:25:03.576',0.048,-,-,-0.030,107.160,53.200
'38:25:03.584',0.048,-,-,-0.030,110.280,51.200
'38:25:03.592',0.048,-,-,-0.030,111.960,47.200
'38:25:03.600',0.058,-,-,-0.069,113.520,43.200
'38:25:03.608',0.058,-,-,-0.069,114.360,40.400
'38:25:03.616',0.058,-,-,-0.069,115.080,39.600
'38:25:03.624',0.058,-,-,-0.069,115.080,41.200
'38:25:03.632',0.067,-,-,-0.069,115.920,44.000
'38:25:03.640',0.067,-,-,-0.069,118.320,46.000
'38:25:03.648',0.067,-,-,-0.069,120.720,46.800
'38:25:03.656',0.058,-,-,-0.069,123.120,45.600
'38:25:03.664',0.048,-,-,-0.030,125.520,43.200
'38:25:03.672',0.038,-,-,-0.030,126.360,40.400
'38:25:03.680',0.019,-,-,0.000,125.520,38.400
'38:25:03.688',0.000,-,-,0.000,123.960,36.800
'38:25:03.696',-0.019,-,-,0.000,122.280,35.600
'38:25:03.704',-0.038,-,-,0.030,119.160,34.800
'38:25:03.712',-0.058,-,-,0.030,115.920,33.200
'38:25:03.720',-0.077,-,-,0.069,112.680,31.200
'38:25:03.728',-0.077,-,-,0.069,108.720,28.800
'38:25:03.736',-0.087,-,-,0.069,105.480,25.600
'38:25:03.744',-0.077,-,-,0.069,102.360,22.400
'38:25:03.752',-0.077,-,-,0.069,99.120,20.800
'38:25:03.760',-0.067,-,-,0.069,96.720,20.800
'38:25:03.768',-0.058,-,-,0.030,95.160,22.000
'38:25:03.776',-0.048,-,-,0.069,93.480,24.000
'38:25:03.784',-0.048,-,-,0.030,92.760,25.600
'38:25:03.792',-0.038,-,-,0.030,91.920,26.000
'38:25:03.800',-0.029,-,-,0.000,91.920,25.200
'38:25:03.808',-0.029,-,-,0.030,92.760,24.000
'38:25:03.816',-0.029,-,-,0.000,94.320,22.000
'38:25:03.824',-0.029,-,-,0.000,97.560,20.800
'38:25:03.832',-0.029,-,-,0.000,99.960,20.000
'38:25:03.840',-0.029,-,-,0.000,102.360,19.600
'38:25:03.848',-0.029,-,-,0.000,103.920,19.200
'38:25:03.856',-0.029,-,-,0.000,104.760,19.200
'38:25:03.864',-0.029,-,-,0.000,104.760,18.800
'38:25:03.872',-0.029,-,-,0.000,105.480,18.000
'38:25:03.880',-0.029,-,-,0.000,105.480,17.600
'38:25:03.888',-0.019,-,-,0.000,106.320,17.200
'38:25:03.896',-0.019,-,-,0.000,107.160,16.800
'38:25:03.904',-0.029,-,-,0.000,107.880,16.400
'38:25:03.912',-0.029,-,-,0.000,108.720,16.400
'38:25:03.920',-0.019,-,-,0.000,109.560,16.000
'38:25:03.928',-0.019,-,-,0.000,110.280,16.000
'38:25:03.936',-0.019,-,-,0.000,110.280,15.200
'38:25:03.944',-0.019,-,-,0.000,111.120,14.800
'38:25:03.952',-0.019,-,-,0.000,111.120,14.400
'38:25:03.960',-0.019,-,-,0.000,111.120,13.600
'38:25:03.968',-0.010,-,-,0.000,110.280,13.600
'38:25:03.976',0.000,-,-,0.000,109.560,13.200
'38:25:03.984',0.000,-,-,0.000,108.720,13.200
'38:25:03.992',0.010,-,-,0.000,107.160,13.200
'38:25:04.000',0.029,-,-,0.000,106.320,12.800
'38:25:04.008',0.048,-,-,-0.030,104.760,12.800
'38:25:04.016',0.048,-,-,-0.069,103.080,12.400
'38:25:04.024',0.048,-,-,-0.069,102.360,12.400
'38:25:04.032',0.038,-,-,-0.069,100.680,12.000
'38:25:04.040',0.019,-,-,-0.030,99.960,10.800
'38:25:04.048',-0.010,-,-,0.000,98.280,10.400
'38:25:04.056',-0.019,-,-,0.000,97.560,10.400
'38:25:04.064',-0.019,-,-,0.000,95.880,10.800
'38:25:04.072',-0.029,-,-,0.000,95.160,10.400
'38:25:04.080',-0.067,-,-,0.000,93.480,10.000
'38:25:04.088',-0.115,-,-,0.069,91.920,9.600
'38:25:04.096',-0.144,-,-,0.139,90.360,9.200
'38:25:04.104',-0.067,-,-,0.139,87.960,9.200
'38:25:04.112',0.106,-,-,0.030,84.720,10.000
'38:25:04.120',0.327,-,-,-0.287,81.480,10.400
'38:25:04.128',0.365,-,-,-0.515,78.360,10.800
'38:25:04.136',0.202,-,-,-0.327,75.960,10.400
'38:25:04.144',0.067,-,-,-0.069,72.720,10.400
'38:25:04.152',0.038,-,-,-0.030,70.320,9.600
'38:25:04.160',0.048,-,-,-0.069,68.760,8.800
'38:25:04.168',0.038,-,-,-0.030,66.360,7.600
'38:25:04.176',0.038,-,-,-0.030,65.520,7.200
'38:25:04.184',0.038,-,-,-0.030,65.520,8.400
'38:25:04.192',0.048,-,-,-0.030,67.080,12.800
'38:25:04.200',0.048,-,-,-0.030,70.320,18.800
'38:25:04.208',0.048,-,-,-0.030,75.120,24.800
'38:25:04.216',0.048,-,-,-0.069,79.920,31.200
'38:25:04.224',0.048,-,-,-0.069,85.560,35.600
'38:25:04.232',0.048,-,-,-0.030,90.360,37.600
'38:25:04.240',0.058,-,-,-0.030,94.320,36.400
'38:25:04.248',0.058,-,-,-0.069,97.560,32.800
'38:25:04.256',0.067,-,-,-0.069,100.680,28.800
'38:25:04.264',0.067,-,-,-0.069,102.360,26.800
'38:25:04.272',0.077,-,-,-0.069,103.080,26.800
'38:25:04.280',0.077,-,-,-0.069,103.920,29.200
'38:25:04.288',0.077,-,-,-0.069,103.920,32.800
'38:25:04.296',0.077,-,-,-0.069,103.920,36.000
'38:25:04.304',0.087,-,-,-0.069,104.760,36.800
'38:25:04.312',0.087,-,-,-0.069,106.320,35.200
'38:25:04.320',0.077,-,-,-0.069,107.880,32.400
'38:25:04.328',0.067,-,-,-0.069,111.120,29.600
'38:25:04.336',0.058,-,-,-0.069,112.680,28.000
'38:25:04.344',0.048,-,-,-0.030,113.520,27.600
'38:25:04.352',0.029,-,-,0.000,112.680,28.000
'38:25:04.360',0.000,-,-,0.000,111.960,28.800
'38:25:04.368',-0.029,-,-,0.000,109.560,29.200
'38:25:04.376',-0.048,-,-,0.030,106.320,28.800
'38:25:04.384',-0.058,-,-,0.069,103.080,27.200
'38:25:04.392',-0.067,-,-,0.069,99.120,24.400
'38:25:04.400',-0.077,-,-,0.069,95.880,21.600
'38:25:04.408',-0.077,-,-,0.069,92.760,19.200
'38:25:04.416',-0.067,-,-,0.069,90.360,17.600
'38:25:04.424',-0.067,-,-,0.069,88.680,16.800
'38:25:04.432',-0.058,-,-,0.069,87.120,15.600
'38:25:04.440',-0.048,-,-,0.069,86.280,14.400
'38:25:04.448',-0.038,-,-,0.069,86.280,14.400
'38:25:04.456',-0.038,-,-,0.069,85.560,15.600
'38:25:04.464',-0.029,-,-,0.030,85.560,17.600
'38:25:04.472',-0.029,-,-,0.030,86.280,19.600
'38:25:04.480',-0.029,-,-,0.030,87.960,20.800
'38:25:04.488',-0.019,-,-,0.030,90.360,20.400
'38:25:04.496',-0.019,-,-,0.030,93.480,19.200
'38:25:04.504',-0.029,-,-,0.030,95.880,17.600
'38:25:04.512',-0.029,-,-,0.030,98.280,15.600
'38:25:04.520',-0.019,-,-,0.030,99.960,14.000
'38:25:04.528',-0.019,-,-,0.030,100.680,13.200
'38:25:04.536',-0.019,-,-,0.000,100.680,13.200
