'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'58:29.624',-,-,-,-,-,-,-0.056,-0.088,61.200,-
'58:29.632',-,-,-,-,-,-,-0.056,-0.040,60.000,-
'58:29.640',-,-,-,-,-,-,-0.040,-0.016,60.000,-
'58:29.648',-,-,-,-,-,-,-0.016,0.000,60.000,-
'58:29.656',-,-,-,-,-,-,-0.016,0.000,58.800,-
'58:29.664',-,-,-,-,-,-,-0.040,0.000,58.800,-
'58:29.672',-,-,-,-,-,-,-0.080,-0.040,58.800,-
'58:29.680',-,-,-,-,-,-,-0.104,-0.112,58.800,-
'58:29.688',-,-,-,-,-,-,-0.120,-0.112,57.600,-
'58:29.696',-,-,-,-,-,-,-0.120,-0.112,57.600,-
'58:29.704',-,-,-,-,-,-,-0.104,-0.088,57.600,-
'58:29.712',-,-,-,-,-,-,-0.104,-0.088,57.600,-
'58:29.720',-,-,-,-,-,-,-0.120,-0.040,57.600,-
'58:29.728',-,-,-,-,-,-,-0.144,-0.064,57.600,-
'58:29.736',-,-,-,-,-,-,-0.208,-0.040,57.600,-
'58:29.744',-,-,-,-,-,-,-0.360,-0.112,57.600,-
'58:29.752',-,-,-,-,-,-,-0.504,-0.248,57.600,-
'58:29.760',-,-,-,-,-,-,-0.592,-0.368,57.600,-
'58:29.768',-,-,-,-,-,-,-0.656,-0.416,57.600,-
'58:29.776',-,-,-,-,-,-,-0.696,-0.504,56.400,-
'58:29.784',-,-,-,-,-,-,-0.720,-0.552,55.200,-
'58:29.792',-,-,-,-,-,-,-0.720,-0.576,55.200,-
'58:29.800',-,-,-,-,-,-,-0.720,-0.600,55.200,-
'58:29.808',-,-,-,-,-,-,-0.696,-0.648,55.200,-
'58:29.816',-,-,-,-,-,-,-0.568,-0.600,54.000,-
'58:29.824',-,-,-,-,-,-,-0.376,-0.440,54.000,-
'58:29.832',-,-,-,-,-,-,-0.208,-0.296,52.800,-
'58:29.840',-,-,-,-,-,-,-0.104,-0.160,54.000,-
'58:29.848',-,-,-,-,-,-,-0.016,-0.112,54.000,-
'58:29.856',-,-,-,-,-,-,0.016,-0.040,55.200,-
'58:29.864',-,-,-,-,-,-,0.040,0.000,56.400,-
'58:29.872',-,-,-,-,-,-,0.056,0.000,60.000,-
'58:29.880',-,-,-,-,-,-,0.056,0.000,64.800,-
'58:29.888',-,-,-,-,-,-,0.080,0.000,70.800,-
'58:29.896',-,-,-,-,-,-,0.120,0.040,76.800,-
'58:29.904',-,-,-,-,-,-,0.144,0.040,80.400,-
'58:29.912',-,-,-,-,-,-,0.184,0.064,82.800,-
'58:29.920',-,-,-,-,-,-,0.208,0.088,85.200,-
'58:29.928',-,-,-,-,-,-,0.248,0.088,86.400,-
'58:29.936',-,-,-,-,-,-,0.296,0.136,87.600,-
'58:29.944',-,-,-,-,-,-,0.336,0.208,87.600,-
'58:29.952',-,-,-,-,-,-,0.376,0.232,87.600,-
'58:29.960',-,-,-,-,-,-,0.440,0.208,87.600,-
'58:29.968',-,-,-,-,-,-,0.504,0.320,86.400,-
'58:29.976',-,-,-,-,-,-,0.568,0.344,86.400,-
'58:29.984',-,-,-,-,-,-,0.616,0.416,85.200,-
'58:29.992',-,-,-,-,-,-,0.632,0.464,82.800,-
'58:30.000',-,-,-,-,-,-,0.632,0.488,80.400,-
'58:30.008',-,-,-,-,-,-,0.632,0.488,78.000,-
'58:30.016',-,-,-,-,-,-,0.616,0.464,75.600,-
'58:30.024',-,-,-,-,-,-,0.616,0.488,73.200,-
'58:30.032',-,-,-,-,-,-,0.592,0.488,69.600,-
'58:30.040',-,-,-,-,-,-,0.552,0.488,68.400,-
'58:30.048',-,-,-,-,-,-,0.488,0.440,67.200,-
'58:30.056',-,-,-,-,-,-,0.440,0.392,66.000,-
'58:30.064',-,-,-,-,-,-,0.360,0.344,66.000,-
'58:30.072',-,-,-,-,-,-,0.272,0.248,64.800,-
'58:30.080',-,-,-,-,-,-,0.208,0.208,63.600,-
'58:30.088',-,-,-,-,-,-,0.168,0.184,62.400,-
'58:30.096',-,-,-,-,-,-,0.120,0.136,62.400,-
'58:30.104',-,-,-,-,-,-,0.056,0.088,62.400,-
'58:30.112',-,-,-,-,-,-,0.016,0.040,62.400,-
'58:30.120',-,-,-,-,-,-,-0.016,0.000,62.400,-
'58:30.128',-,-,-,-,-,-,-0.040,-0.016,61.200,-
'58:30.136',-,-,-,-,-,-,-0.056,0.000,61.200,-
'58:30.144',-,-,-,-,-,-,-0.080,-0.040,60.000,-
'58:30.152',-,-,-,-,-,-,-0.056,-0.064,58.800,-
'58:30.160',-,-,-,-,-,-,-0.056,-0.040,58.800,-
'58:30.168',-,-,-,-,-,-,-0.056,-0.040,58.800,-
'58:30.176',-,-,-,-,-,-,-0.056,-0.040,58.800,-
'58:30.184',-,-,-,-,-,-,-0.080,-0.040,58.800,-
'58:30.192',-,-,-,-,-,-,-0.104,-0.064,57.600,-
'58:30.200',-,-,-,-,-,-,-0.104,-0.088,57.600,-
'58:30.208',-,-,-,-,-,-,-0.104,-0.112,56.400,-
'58:30.216',-,-,-,-,-,-,-0.104,-0.064,56.400,-
'58:30.224',-,-,-,-,-,-,-0.080,-0.088,56.400,-
'58:30.232',-,-,-,-,-,-,-0.080,-0.064,56.400,-
'58:30.240',-,-,-,-,-,-,-0.080,-0.088,56.400,-
'58:30.248',-,-,-,-,-,-,-0.080,-0.064,55.200,-
'58:30.256',-,-,-,-,-,-,-0.056,-0.040,55.200,-
'58:30.264',-,-,-,-,-,-,-0.080,-0.064,55.200,-
'58:30.272',-,-,-,-,-,-,-0.080,-0.088,54.000,-
'58:30.280',-,-,-,-,-,-,-0.080,-0.088,54.000,-
'58:30.288',-,-,-,-,-,-,-0.056,-0.040,54.000,-
'58:30.296',-,-,-,-,-,-,-0.040,-0.040,54.000,-
'58:30.304',-,-,-,-,-,-,-0.016,0.000,54.000,-
'58:30.312',-,-,-,-,-,-,-0.040,0.000,54.000,-
'58:30.320',-,-,-,-,-,-,-0.040,-0.040,52.800,-
'58:30.328',-,-,-,-,-,-,-0.056,-0.064,52.800,-
'58:30.336',-,-,-,-,-,-,-0.080,-0.064,52.800,-
'58:30.344',-,-,-,-,-,-,-0.080,-0.088,52.800,-
'58:30.352',-,-,-,-,-,-,-0.056,-0.064,52.800,-
'58:30.360',-,-,-,-,-,-,-0.080,-0.040,52.800,-
'58:30.368',-,-,-,-,-,-,-0.080,-0.064,52.800,-
'58:30.376',-,-,-,-,-,-,-0.080,-0.040,52.800,-
'58:30.384',-,-,-,-,-,-,-0.080,-0.088,52.800,-
'58:30.392',-,-,-,-,-,-,-0.056,-0.040,52.800,-
'58:30.400',-,-,-,-,-,-,-0.080,-0.064,52.800,-
'58:30.408',-,-,-,-,-,-,-0.104,-0.112,51.600,-
'58:30.416',-,-,-,-,-,-,-0.080,-0.112,51.600,-
'58:30.424',-,-,-,-,-,-,-0.056,-0.064,51.600,-
'58:30.432',-,-,-,-,-,-,-0.056,-0.064,51.600,-
'58:30.440',-,-,-,-,-,-,-0.056,-0.088,51.600,-
'58:30.448',-,-,-,-,-,-,-0.056,-0.064,50.400,-
'58:30.456',-,-,-,-,-,-,-0.016,-0.040,50.400,-
'58:30.464',-,-,-,-,-,-,0.056,-0.064,50.400,-
'58:30.472',-,-,-,-,-,-,0.120,0.112,49.200,-
'58:30.480',-,-,-,-,-,-,0.016,0.160,49.200,-
'58:30.488',-,-,-,-,-,-,-0.232,-0.040,49.200,-
'58:30.496',-,-,-,-,-,-,-0.488,-0.392,48.000,-
'58:30.504',-,-,-,-,-,-,-0.552,-0.720,48.000,-
'58:30.512',-,-,-,-,-,-,-0.440,-0.504,48.000,-
'58:30.520',-,-,-,-,-,-,-0.312,-0.392,48.000,-
'58:30.528',-,-,-,-,-,-,-0.248,-0.272,46.800,-
'58:30.536',-,-,-,-,-,-,-0.184,-0.208,46.800,-
'58:30.544',-,-,-,-,-,-,-0.144,-0.160,48.000,-
'58:30.552',-,-,-,-,-,-,-0.120,-0.112,49.200,-
'58:30.560',-,-,-,-,-,-,-0.104,-0.112,50.400,-
'58:30.568',-,-,-,-,-,-,-0.104,-0.112,55.200,-
'58:30.576',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'58:30.584',-,-,-,-,-,-,-0.056,-0.064,68.400,-
'58:30.592',-,-,-,-,-,-,-0.040,-0.040,75.600,-
'58:30.600',-,-,-,-,-,-,-0.040,-0.016,80.400,-
'58:30.608',-,-,-,-,-,-,-0.040,-0.040,82.800,-
'58:30.616',-,-,-,-,-,-,-0.016,-0.016,85.200,-
'58:30.624',-,-,-,-,-,-,0.000,-0.040,87.600,-
'58:30.632',-,-,-,-,-,-,0.016,0.000,88.800,-
'58:30.640',-,-,-,-,-,-,0.016,0.000,91.200,-
'58:30.648',-,-,-,-,-,-,0.040,0.000,91.200,-
'58:30.656',-,-,-,-,-,-,0.056,0.040,91.200,-
'58:30.664',-,-,-,-,-,-,0.104,0.088,91.200,-
'58:30.672',-,-,-,-,-,-,0.144,0.088,91.200,-
'58:30.680',-,-,-,-,-,-,0.208,0.160,91.200,-
'58:30.688',-,-,-,-,-,-,0.296,0.248,90.000,-
'58:30.696',-,-,-,-,-,-,0.376,0.320,88.800,-
'58:30.704',-,-,-,-,-,-,0.464,0.416,88.800,-
'58:30.712',-,-,-,-,-,-,0.504,0.488,87.600,-
'58:30.720',-,-,-,-,-,-,0.552,0.528,86.400,-
'58:30.728',-,-,-,-,-,-,0.592,0.552,86.400,-
'58:30.736',-,-,-,-,-,-,0.592,0.576,85.200,-
'58:30.744',-,-,-,-,-,-,0.552,0.552,82.800,-
'58:30.752',-,-,-,-,-,-,0.488,0.488,81.600,-
'58:30.760',-,-,-,-,-,-,0.400,0.416,79.200,-
'58:30.768',-,-,-,-,-,-,0.312,0.320,76.800,-
'58:30.776',-,-,-,-,-,-,0.208,0.232,74.400,-
'58:30.784',-,-,-,-,-,-,0.144,0.112,72.000,-
'58:30.792',-,-,-,-,-,-,0.104,0.064,69.600,-
'58:30.800',-,-,-,-,-,-,0.056,0.040,67.200,-
'58:30.808',-,-,-,-,-,-,0.016,0.000,67.200,-
'58:30.816',-,-,-,-,-,-,0.016,0.000,67.200,-
'58:30.824',-,-,-,-,-,-,0.016,0.000,66.000,-
'58:30.832',-,-,-,-,-,-,0.000,-0.016,64.800,-
'58:30.840',-,-,-,-,-,-,-0.016,-0.040,64.800,-
'58:30.848',-,-,-,-,-,-,-0.016,-0.040,63.600,-
'58:30.856',-,-,-,-,-,-,-0.016,-0.040,63.600,-
'58:30.864',-,-,-,-,-,-,0.000,-0.040,63.600,-
'58:30.872',-,-,-,-,-,-,0.000,-0.016,62.400,-
'58:30.880',-,-,-,-,-,-,-0.016,-0.040,62.400,-
'58:30.888',-,-,-,-,-,-,-0.040,-0.040,61.200,-
'58:30.896',-,-,-,-,-,-,-0.056,-0.088,61.200,-
'58:30.904',-,-,-,-,-,-,-0.056,-0.112,61.200,-
'58:30.912',-,-,-,-,-,-,-0.040,-0.112,61.200,-
'58:30.920',-,-,-,-,-,-,-0.016,-0.064,60.000,-
'58:30.928',-,-,-,-,-,-,-0.016,-0.040,60.000,-
'58:30.936',-,-,-,-,-,-,0.000,-0.040,60.000,-
'58:30.944',-,-,-,-,-,-,0.000,-0.016,58.800,-
'58:30.952',-,-,-,-,-,-,0.000,-0.016,58.800,-
'58:30.960',-,-,-,-,-,-,0.000,-0.016,58.800,-
'58:30.968',-,-,-,-,-,-,0.000,-0.016,57.600,-
'58:30.976',-,-,-,-,-,-,-0.040,-0.040,57.600,-
'58:30.984',-,-,-,-,-,-,-0.056,-0.112,57.600,-
'58:30.992',-,-,-,-,-,-,-0.056,-0.112,57.600,-
'58:31.000',-,-,-,-,-,-,-0.040,-0.088,57.600,-
'58:31.008',-,-,-,-,-,-,-0.040,-0.088,57.600,-
'58:31.016',-,-,-,-,-,-,-0.040,-0.088,56.400,-
'58:31.024',-,-,-,-,-,-,-0.040,-0.064,56.400,-
'58:31.032',-,-,-,-,-,-,-0.040,-0.088,56.400,-
'58:31.040',-,-,-,-,-,-,-0.040,-0.088,56.400,-
'58:31.048',-,-,-,-,-,-,-0.040,-0.112,56.400,-
'58:31.056',-,-,-,-,-,-,-0.040,-0.112,56.400,-
'58:31.064',-,-,-,-,-,-,-0.040,-0.112,56.400,-
'58:31.072',-,-,-,-,-,-,-0.040,-0.112,56.400,-
'58:31.080',-,-,-,-,-,-,-0.040,-0.088,56.400,-
'58:31.088',-,-,-,-,-,-,-0.040,-0.064,55.200,-
'58:31.096',-,-,-,-,-,-,-0.056,-0.112,55.200,-
'58:31.104',-,-,-,-,-,-,-0.016,-0.112,55.200,-
'58:31.112',-,-,-,-,-,-,0.056,-0.040,54.000,-
'58:31.120',-,-,-,-,-,-,0.144,0.064,54.000,-
'58:31.128',-,-,-,-,-,-,0.144,0.136,52.800,-
'58:31.136',-,-,-,-,-,-,-0.104,0.016,52.800,-
'58:31.144',-,-,-,-,-,-,-0.400,-0.272,52.800,-
'58:31.152',-,-,-,-,-,-,-0.528,-0.696,51.600,-
'58:31.160',-,-,-,-,-,-,-0.464,-0.720,51.600,-
'58:31.168',-,-,-,-,-,-,-0.336,-0.440,51.600,-
'58:31.176',-,-,-,-,-,-,-0.248,-0.296,50.400,-
'58:31.184',-,-,-,-,-,-,-0.184,-0.208,50.400,-
'58:31.192',-,-,-,-,-,-,-0.144,-0.160,51.600,-
'58:31.200',-,-,-,-,-,-,-0.104,-0.136,51.600,-
'58:31.208',-,-,-,-,-,-,-0.080,-0.112,54.000,-
'58:31.216',-,-,-,-,-,-,-0.056,-0.064,57.600,-
'58:31.224',-,-,-,-,-,-,-0.040,-0.040,62.400,-
'58:31.232',-,-,-,-,-,-,-0.040,-0.064,69.600,-
'58:31.240',-,-,-,-,-,-,-0.016,-0.040,76.800,-
'58:31.248',-,-,-,-,-,-,0.000,-0.040,82.800,-
'58:31.256',-,-,-,-,-,-,0.000,0.000,85.200,-
'58:31.264',-,-,-,-,-,-,0.016,0.000,87.600,-
'58:31.272',-,-,-,-,-,-,0.016,0.000,90.000,-
'58:31.280',-,-,-,-,-,-,0.040,0.000,92.400,-
'58:31.288',-,-,-,-,-,-,0.056,0.016,93.600,-
'58:31.296',-,-,-,-,-,-,0.080,0.040,93.600,-
'58:31.304',-,-,-,-,-,-,0.120,0.088,93.600,-
'58:31.312',-,-,-,-,-,-,0.144,0.112,93.600,-
'58:31.320',-,-,-,-,-,-,0.168,0.136,93.600,-
'58:31.328',-,-,-,-,-,-,0.208,0.160,94.800,-
'58:31.336',-,-,-,-,-,-,0.296,0.232,93.600,-
'58:31.344',-,-,-,-,-,-,0.376,0.344,93.600,-
'58:31.352',-,-,-,-,-,-,0.464,0.440,92.400,-
'58:31.360',-,-,-,-,-,-,0.528,0.488,91.200,-
'58:31.368',-,-,-,-,-,-,0.568,0.552,91.200,-
'58:31.376',-,-,-,-,-,-,0.616,0.600,90.000,-
'58:31.384',-,-,-,-,-,-,0.616,0.576,88.800,-
'58:31.392',-,-,-,-,-,-,0.552,0.600,87.600,-
'58:31.400',-,-,-,-,-,-,0.464,0.504,85.200,-
'58:31.408',-,-,-,-,-,-,0.376,0.392,84.000,-
'58:31.416',-,-,-,-,-,-,0.296,0.296,81.600,-
'58:31.424',-,-,-,-,-,-,0.248,0.248,79.200,-
'58:31.432',-,-,-,-,-,-,0.184,0.184,75.600,-
'58:31.440',-,-,-,-,-,-,0.144,0.136,73.200,-
'58:31.448',-,-,-,-,-,-,0.080,0.088,70.800,-
'58:31.456',-,-,-,-,-,-,0.056,0.040,69.600,-
'58:31.464',-,-,-,-,-,-,0.056,0.040,69.600,-
'58:31.472',-,-,-,-,-,-,0.040,0.040,68.400,-
'58:31.480',-,-,-,-,-,-,0.016,0.000,68.400,-
'58:31.488',-,-,-,-,-,-,0.000,0.000,68.400,-
'58:31.496',-,-,-,-,-,-,-0.016,0.000,68.400,-
'58:31.504',-,-,-,-,-,-,-0.016,-0.040,67.200,-
'58:31.512',-,-,-,-,-,-,0.000,-0.016,67.200,-
'58:31.520',-,-,-,-,-,-,0.000,0.000,66.000,-
'58:31.528',-,-,-,-,-,-,0.016,0.000,64.800,-
'58:31.536',-,-,-,-,-,-,0.016,0.000,64.800,-
'58:31.544',-,-,-,-,-,-,0.000,0.000,64.800,-
'58:31.552',-,-,-,-,-,-,-0.016,0.000,63.600,-
'58:31.560',-,-,-,-,-,-,-0.016,-0.040,63.600,-
'58:31.568',-,-,-,-,-,-,0.000,-0.016,63.600,-
'58:31.576',-,-,-,-,-,-,0.000,0.000,62.400,-
'58:31.584',-,-,-,-,-,-,0.016,0.000,62.400,-
'58:31.592',-,-,-,-,-,-,0.016,0.016,61.200,-
'58:31.600',-,-,-,-,-,-,0.016,0.000,61.200,-
'58:31.608',-,-,-,-,-,-,0.016,0.016,61.200,-
'58:31.616',-,-,-,-,-,-,0.000,0.000,61.200,-
'58:31.624',-,-,-,-,-,-,-0.016,0.000,61.200,-
'58:31.632',-,-,-,-,-,-,-0.016,-0.040,60.000,-
'58:31.640',-,-,-,-,-,-,-0.016,-0.016,60.000,-
'58:31.648',-,-,-,-,-,-,-0.016,-0.016,60.000,-
'58:31.656',-,-,-,-,-,-,0.000,0.000,60.000,-
'58:31.664',-,-,-,-,-,-,0.000,0.000,60.000,-
'58:31.672',-,-,-,-,-,-,0.000,0.000,60.000,-
'58:31.680',-,-,-,-,-,-,-0.016,0.000,58.800,-
'58:31.688',-,-,-,-,-,-,-0.016,0.000,58.800,-
'58:31.696',-,-,-,-,-,-,-0.016,-0.016,58.800,-
'58:31.704',-,-,-,-,-,-,-0.040,-0.016,58.800,-
'58:31.712',-,-,-,-,-,-,-0.040,-0.040,58.800,-
'58:31.720',-,-,-,-,-,-,-0.016,-0.016,58.800,-
'58:31.728',-,-,-,-,-,-,-0.016,-0.016,58.800,-
'58:31.736',-,-,-,-,-,-,-0.016,0.000,57.600,-
'58:31.744',-,-,-,-,-,-,0.000,0.000,57.600,-
'58:31.752',-,-,-,-,-,-,0.040,0.000,56.400,-
'58:31.760',-,-,-,-,-,-,0.120,0.040,56.400,-
'58:31.768',-,-,-,-,-,-,0.168,0.160,56.400,-
'58:31.776',-,-,-,-,-,-,0.016,0.184,55.200,-
'58:31.784',-,-,-,-,-,-,-0.232,-0.064,54.000,-
'58:31.792',-,-,-,-,-,-,-0.464,-0.392,54.000,-
'58:31.800',-,-,-,-,-,-,-0.504,-0.624,54.000,-
'58:31.808',-,-,-,-,-,-,-0.360,-0.440,54.000,-
'58:31.816',-,-,-,-,-,-,-0.248,-0.272,52.800,-
'58:31.824',-,-,-,-,-,-,-0.168,-0.208,52.800,-
'58:31.832',-,-,-,-,-,-,-0.120,-0.112,52.800,-
'58:31.840',-,-,-,-,-,-,-0.104,-0.064,52.800,-
'58:31.848',-,-,-,-,-,-,-0.080,-0.088,54.000,-
'58:31.856',-,-,-,-,-,-,-0.056,-0.040,56.400,-
'58:31.864',-,-,-,-,-,-,-0.040,-0.064,61.200,-
'58:31.872',-,-,-,-,-,-,-0.040,-0.016,68.400,-
'58:31.880',-,-,-,-,-,-,-0.016,-0.016,75.600,-
'58:31.888',-,-,-,-,-,-,0.000,0.000,82.800,-
'58:31.896',-,-,-,-,-,-,0.000,0.000,87.600,-
'58:31.904',-,-,-,-,-,-,0.016,0.000,90.000,-
'58:31.912',-,-,-,-,-,-,0.016,0.000,92.400,-
'58:31.920',-,-,-,-,-,-,0.016,0.016,94.800,-
'58:31.928',-,-,-,-,-,-,0.016,0.000,96.000,-
'58:31.936',-,-,-,-,-,-,0.016,0.000,97.200,-
'58:31.944',-,-,-,-,-,-,0.056,0.040,97.200,-
'58:31.952',-,-,-,-,-,-,0.080,0.064,97.200,-
'58:31.960',-,-,-,-,-,-,0.120,0.088,97.200,-
'58:31.968',-,-,-,-,-,-,0.168,0.136,97.200,-
'58:31.976',-,-,-,-,-,-,0.208,0.184,97.200,-
'58:31.984',-,-,-,-,-,-,0.296,0.248,96.000,-
'58:31.992',-,-,-,-,-,-,0.360,0.344,96.000,-
'58:32.000',-,-,-,-,-,-,0.424,0.416,94.800,-
