'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP','CVP'
'37:08:18.304',-,0.040,-,-,-,-,129.600,42.360,45.000
'37:08:18.312',-,0.040,-,-,-,-,128.400,41.520,45.000
'37:08:18.320',-,0.040,-,-,-,-,127.200,40.320,45.000
'37:08:18.328',-,0.040,-,-,-,-,126.000,39.120,45.000
'37:08:18.336',-,0.040,-,-,-,-,123.600,37.920,45.000
'37:08:18.344',-,0.040,-,-,-,-,122.400,36.720,45.000
'37:08:18.352',-,0.024,-,-,-,-,120.000,36.360,45.000
'37:08:18.360',-,0.024,-,-,-,-,117.600,36.360,45.000
'37:08:18.368',-,0.024,-,-,-,-,116.400,36.360,45.000
'37:08:18.376',-,0.008,-,-,-,-,114.000,36.360,45.000
'37:08:18.384',-,0.008,-,-,-,-,110.400,36.360,45.000
'37:08:18.392',-,0.000,-,-,-,-,108.000,36.360,45.000
'37:08:18.400',-,0.000,-,-,-,-,104.400,36.360,45.000
'37:08:18.408',-,0.000,-,-,-,-,100.800,36.360,45.000
'37:08:18.416',-,0.008,-,-,-,-,96.000,36.360,45.000
'37:08:18.424',-,0.008,-,-,-,-,92.400,36.360,45.000
'37:08:18.432',-,0.008,-,-,-,-,87.600,36.360,45.000
'37:08:18.440',-,0.008,-,-,-,-,85.200,35.880,45.000
'37:08:18.448',-,0.008,-,-,-,-,82.800,35.880,45.000
'37:08:18.456',-,0.008,-,-,-,-,84.000,35.520,45.000
'37:08:18.464',-,0.008,-,-,-,-,85.200,34.680,45.000
'37:08:18.472',-,0.008,-,-,-,-,87.600,34.320,45.000
'37:08:18.480',-,0.008,-,-,-,-,87.600,34.320,45.000
'37:08:18.488',-,0.008,-,-,-,-,88.800,34.320,45.000
'37:08:18.496',-,0.008,-,-,-,-,88.800,34.320,45.000
'37:08:18.504',-,0.000,-,-,-,-,90.000,33.960,45.000
'37:08:18.512',-,0.000,-,-,-,-,90.000,33.960,45.000
'37:08:18.520',-,0.000,-,-,-,-,90.000,33.120,45.000
'37:08:18.528',-,0.000,-,-,-,-,90.000,32.760,45.000
'37:08:18.536',-,0.000,-,-,-,-,90.000,32.280,45.000
'37:08:18.544',-,0.000,-,-,-,-,88.800,31.560,45.000
'37:08:18.552',-,-0.008,-,-,-,-,88.800,31.080,45.000
'37:08:18.560',-,-0.008,-,-,-,-,88.800,31.080,45.000
'37:08:18.568',-,-0.008,-,-,-,-,87.600,30.720,45.000
'37:08:18.576',-,-0.008,-,-,-,-,87.600,30.720,45.000
'37:08:18.584',-,-0.008,-,-,-,-,86.400,30.360,45.000
'37:08:18.592',-,-0.008,-,-,-,-,86.400,30.360,45.000
'37:08:18.600',-,-0.008,-,-,-,-,85.200,29.880,45.000
'37:08:18.608',-,0.000,-,-,-,-,85.200,29.880,45.000
'37:08:18.616',-,0.000,-,-,-,-,84.000,29.880,45.000
'37:08:18.624',-,-0.008,-,-,-,-,84.000,29.880,45.000
'37:08:18.632',-,0.000,-,-,-,-,82.800,29.880,45.000
'37:08:18.640',-,0.000,-,-,-,-,81.600,29.520,45.000
'37:08:18.648',-,0.000,-,-,-,-,81.600,28.680,45.000
'37:08:18.656',-,0.000,-,-,-,-,80.400,27.960,45.000
'37:08:18.664',-,-0.008,-,-,-,-,80.400,27.480,45.000
'37:08:18.672',-,-0.008,-,-,-,-,79.200,27.120,45.000
'37:08:18.680',-,-0.008,-,-,-,-,78.000,26.760,45.000
'37:08:18.688',-,-0.008,-,-,-,-,78.000,26.760,45.000
'37:08:18.696',-,-0.008,-,-,-,-,76.800,26.760,45.000
'37:08:18.704',-,0.000,-,-,-,-,76.800,26.280,45.000
'37:08:18.712',-,0.000,-,-,-,-,75.600,26.280,45.000
'37:08:18.720',-,0.000,-,-,-,-,75.600,25.920,45.000
'37:08:18.728',-,-0.008,-,-,-,-,74.400,25.920,45.000
'37:08:18.736',-,0.000,-,-,-,-,74.400,25.560,45.000
'37:08:18.744',-,-0.008,-,-,-,-,74.400,25.560,45.000
'37:08:18.752',-,-0.008,-,-,-,-,73.200,25.080,45.000
'37:08:18.760',-,0.000,-,-,-,-,73.200,25.080,45.000
'37:08:18.768',-,-0.008,-,-,-,-,72.000,24.720,45.000
'37:08:18.776',-,-0.040,-,-,-,-,72.000,24.720,45.000
'37:08:18.784',-,-0.040,-,-,-,-,70.800,24.720,45.000
'37:08:18.792',-,0.008,-,-,-,-,70.800,24.720,45.000
'37:08:18.800',-,0.024,-,-,-,-,70.800,24.720,45.000
'37:08:18.808',-,0.000,-,-,-,-,69.600,24.720,45.000
'37:08:18.816',-,0.000,-,-,-,-,69.600,24.720,45.000
'37:08:18.824',-,0.008,-,-,-,-,69.600,24.360,45.000
'37:08:18.832',-,0.024,-,-,-,-,68.400,24.360,45.000
'37:08:18.840',-,0.024,-,-,-,-,68.400,24.360,45.000
'37:08:18.848',-,0.040,-,-,-,-,68.400,24.360,45.000
'37:08:18.856',-,0.040,-,-,-,-,68.400,24.360,45.000
'37:08:18.864',-,0.040,-,-,-,-,68.400,23.880,45.000
'37:08:18.872',-,0.024,-,-,-,-,67.200,23.880,45.000
'37:08:18.880',-,0.000,-,-,-,-,67.200,23.880,45.000
'37:08:18.888',-,-0.008,-,-,-,-,67.200,23.520,45.000
'37:08:18.896',-,-0.040,-,-,-,-,67.200,23.520,45.000
'37:08:18.904',-,-0.056,-,-,-,-,66.000,23.520,45.000
'37:08:18.912',-,-0.064,-,-,-,-,66.000,23.520,45.000
'37:08:18.920',-,-0.064,-,-,-,-,66.000,23.520,45.000
'37:08:18.928',-,-0.064,-,-,-,-,66.000,23.520,45.000
'37:08:18.936',-,-0.064,-,-,-,-,66.000,23.160,45.000
'37:08:18.944',-,-0.080,-,-,-,-,66.000,23.160,45.000
'37:08:18.952',-,-0.096,-,-,-,-,66.000,23.160,45.000
'37:08:18.960',-,-0.112,-,-,-,-,66.000,23.160,45.000
'37:08:18.968',-,-0.136,-,-,-,-,66.000,23.160,45.000
'37:08:18.976',-,-0.184,-,-,-,-,64.800,23.160,45.000
'37:08:18.984',-,-0.224,-,-,-,-,64.800,23.160,45.000
'37:08:18.992',-,-0.224,-,-,-,-,64.800,23.160,45.000
'37:08:19.000',-,-0.136,-,-,-,-,63.600,23.520,45.000
'37:08:19.008',-,-0.056,-,-,-,-,63.600,24.720,45.000
'37:08:19.016',-,0.056,-,-,-,-,63.600,26.760,45.000
'37:08:19.024',-,0.112,-,-,-,-,63.600,28.320,45.000
'37:08:19.032',-,0.128,-,-,-,-,63.600,28.320,45.000
'37:08:19.040',-,0.040,-,-,-,-,62.400,26.760,45.000
'37:08:19.048',-,-0.024,-,-,-,-,62.400,24.360,45.000
'37:08:19.056',-,-0.040,-,-,-,-,62.400,22.320,45.000
'37:08:19.064',-,-0.024,-,-,-,-,62.400,21.960,45.000
'37:08:19.072',-,0.000,-,-,-,-,61.200,23.160,45.000
'37:08:19.080',-,0.008,-,-,-,-,61.200,25.920,45.000
'37:08:19.088',-,0.024,-,-,-,-,61.200,29.520,45.000
'37:08:19.096',-,0.008,-,-,-,-,60.000,33.120,45.000
'37:08:19.104',-,0.000,-,-,-,-,60.000,37.080,45.000
'37:08:19.112',-,0.000,-,-,-,-,60.000,40.320,45.000
'37:08:19.120',-,0.000,-,-,-,-,60.000,42.360,45.000
'37:08:19.128',-,-0.008,-,-,-,-,60.000,43.920,45.000
'37:08:19.136',-,-0.008,-,-,-,-,60.000,45.480,45.000
'37:08:19.144',-,-0.008,-,-,-,-,60.000,46.680,45.000
'37:08:19.152',-,-0.008,-,-,-,-,60.000,47.880,45.000
'37:08:19.160',-,0.000,-,-,-,-,60.000,49.560,45.000
'37:08:19.168',-,-0.008,-,-,-,-,60.000,50.760,45.000
'37:08:19.176',-,-0.008,-,-,-,-,61.200,51.120,45.000
'37:08:19.184',-,0.000,-,-,-,-,62.400,51.120,45.000
'37:08:19.192',-,0.000,-,-,-,-,67.200,50.760,45.000
'37:08:19.200',-,0.000,-,-,-,-,74.400,49.920,45.000
'37:08:19.208',-,0.000,-,-,-,-,85.200,49.080,45.000
'37:08:19.216',-,0.000,-,-,-,-,97.200,47.880,45.000
'37:08:19.224',-,0.000,-,-,-,-,108.000,47.520,45.000
'37:08:19.232',-,0.000,-,-,-,-,116.400,46.680,45.000
'37:08:19.240',-,0.000,-,-,-,-,123.600,46.320,45.000
'37:08:19.248',-,0.000,-,-,-,-,128.400,46.320,45.000
'37:08:19.256',-,0.000,-,-,-,-,132.000,46.320,45.000
'37:08:19.264',-,0.008,-,-,-,-,133.200,46.680,45.000
'37:08:19.272',-,0.000,-,-,-,-,134.400,47.160,45.000
'37:08:19.280',-,0.000,-,-,-,-,134.400,47.520,45.000
'37:08:19.288',-,0.000,-,-,-,-,133.200,47.160,45.000
'37:08:19.296',-,0.000,-,-,-,-,132.000,46.680,45.000
'37:08:19.304',-,0.000,-,-,-,-,130.800,45.480,45.000
'37:08:19.312',-,0.000,-,-,-,-,129.600,44.280,45.000
'37:08:19.320',-,0.000,-,-,-,-,128.400,43.080,45.000
'37:08:19.328',-,0.000,-,-,-,-,127.200,42.360,45.000
'37:08:19.336',-,0.000,-,-,-,-,126.000,41.160,45.000
'37:08:19.344',-,0.000,-,-,-,-,123.600,40.320,45.000
'37:08:19.352',-,0.000,-,-,-,-,122.400,40.320,45.000
'37:08:19.360',-,0.000,-,-,-,-,120.000,40.320,45.000
'37:08:19.368',-,0.000,-,-,-,-,118.800,41.160,45.000
'37:08:19.376',-,0.000,-,-,-,-,116.400,41.520,45.000
'37:08:19.384',-,0.000,-,-,-,-,114.000,41.520,45.000
'37:08:19.392',-,0.000,-,-,-,-,110.400,41.160,45.000
'37:08:19.400',-,0.000,-,-,-,-,106.800,40.320,45.000
'37:08:19.408',-,0.000,-,-,-,-,102.000,39.960,45.000
'37:08:19.416',-,0.000,-,-,-,-,98.400,39.480,45.000
'37:08:19.424',-,0.000,-,-,-,-,93.600,39.480,45.000
'37:08:19.432',-,0.000,-,-,-,-,90.000,39.480,45.000
'37:08:19.440',-,0.008,-,-,-,-,85.200,39.480,45.000
'37:08:19.448',-,0.008,-,-,-,-,84.000,39.960,45.000
'37:08:19.456',-,0.008,-,-,-,-,82.800,40.320,45.000
'37:08:19.464',-,0.008,-,-,-,-,85.200,40.680,45.000
'37:08:19.472',-,0.008,-,-,-,-,86.400,40.680,45.000
'37:08:19.480',-,0.008,-,-,-,-,87.600,41.160,45.000
'37:08:19.488',-,0.008,-,-,-,-,87.600,40.680,45.000
'37:08:19.496',-,0.008,-,-,-,-,88.800,40.320,45.000
'37:08:19.504',-,0.008,-,-,-,-,88.800,39.960,45.000
'37:08:19.512',-,0.008,-,-,-,-,88.800,39.120,45.000
'37:08:19.520',-,0.000,-,-,-,-,88.800,38.760,45.000
'37:08:19.528',-,0.000,-,-,-,-,90.000,37.920,45.000
'37:08:19.536',-,0.000,-,-,-,-,90.000,37.560,45.000
'37:08:19.544',-,0.000,-,-,-,-,88.800,37.080,45.000
'37:08:19.552',-,0.000,-,-,-,-,88.800,37.080,45.000
'37:08:19.560',-,0.000,-,-,-,-,88.800,37.080,45.000
'37:08:19.568',-,0.000,-,-,-,-,87.600,37.080,45.000
'37:08:19.576',-,0.000,-,-,-,-,87.600,37.080,45.000
'37:08:19.584',-,0.000,-,-,-,-,86.400,37.080,45.000
'37:08:19.592',-,0.000,-,-,-,-,86.400,37.560,45.000
'37:08:19.600',-,0.000,-,-,-,-,86.400,37.560,45.000
'37:08:19.608',-,0.000,-,-,-,-,85.200,37.560,45.000
'37:08:19.616',-,0.000,-,-,-,-,85.200,37.560,45.000
'37:08:19.624',-,0.000,-,-,-,-,84.000,37.080,45.000
'37:08:19.632',-,0.000,-,-,-,-,84.000,36.720,45.000
'37:08:19.640',-,0.000,-,-,-,-,82.800,36.360,45.000
'37:08:19.648',-,0.000,-,-,-,-,82.800,35.520,45.000
'37:08:19.656',-,0.000,-,-,-,-,81.600,35.160,45.000
'37:08:19.664',-,0.000,-,-,-,-,81.600,34.680,45.000
'37:08:19.672',-,0.000,-,-,-,-,80.400,34.320,45.000
'37:08:19.680',-,0.000,-,-,-,-,80.400,34.320,45.000
'37:08:19.688',-,0.000,-,-,-,-,79.200,33.960,45.000
'37:08:19.696',-,0.000,-,-,-,-,78.000,33.960,45.000
'37:08:19.704',-,0.000,-,-,-,-,78.000,33.480,45.000
'37:08:19.712',-,0.000,-,-,-,-,76.800,33.480,45.000
'37:08:19.720',-,0.000,-,-,-,-,76.800,33.480,45.000
'37:08:19.728',-,0.000,-,-,-,-,76.800,33.120,45.000
'37:08:19.736',-,0.000,-,-,-,-,75.600,32.760,45.000
'37:08:19.744',-,0.000,-,-,-,-,75.600,32.760,45.000
'37:08:19.752',-,0.000,-,-,-,-,74.400,32.280,45.000
'37:08:19.760',-,0.000,-,-,-,-,74.400,32.280,45.000
'37:08:19.768',-,0.000,-,-,-,-,74.400,32.280,45.000
'37:08:19.776',-,-0.024,-,-,-,-,73.200,31.920,45.000
'37:08:19.784',-,-0.040,-,-,-,-,72.000,31.920,45.000
'37:08:19.792',-,0.024,-,-,-,-,72.000,31.560,45.000
'37:08:19.800',-,0.024,-,-,-,-,73.200,31.080,45.000
'37:08:19.808',-,0.000,-,-,-,-,73.200,30.720,45.000
'37:08:19.816',-,0.000,-,-,-,-,72.000,30.360,45.000
'37:08:19.824',-,0.024,-,-,-,-,72.000,29.880,45.000
'37:08:19.832',-,0.040,-,-,-,-,70.800,29.880,45.000
'37:08:19.840',-,0.040,-,-,-,-,70.800,29.520,45.000
'37:08:19.848',-,0.040,-,-,-,-,70.800,29.520,45.000
'37:08:19.856',-,0.040,-,-,-,-,69.600,29.160,45.000
'37:08:19.864',-,0.040,-,-,-,-,69.600,29.160,45.000
'37:08:19.872',-,0.024,-,-,-,-,68.400,28.680,45.000
'37:08:19.880',-,0.008,-,-,-,-,68.400,28.320,45.000
'37:08:19.888',-,-0.008,-,-,-,-,67.200,27.960,45.000
'37:08:19.896',-,-0.040,-,-,-,-,67.200,27.960,45.000
'37:08:19.904',-,-0.056,-,-,-,-,67.200,27.480,45.000
'37:08:19.912',-,-0.064,-,-,-,-,67.200,27.480,45.000
'37:08:19.920',-,-0.064,-,-,-,-,67.200,27.480,45.000
'37:08:19.928',-,-0.064,-,-,-,-,66.000,27.480,45.000
'37:08:19.936',-,-0.064,-,-,-,-,66.000,27.480,45.000
'37:08:19.944',-,-0.064,-,-,-,-,66.000,27.120,45.000
'37:08:19.952',-,-0.080,-,-,-,-,66.000,27.120,45.000
'37:08:19.960',-,-0.096,-,-,-,-,66.000,26.760,45.000
'37:08:19.968',-,-0.128,-,-,-,-,66.000,26.280,45.000
'37:08:19.976',-,-0.184,-,-,-,-,66.000,26.280,45.000
'37:08:19.984',-,-0.208,-,-,-,-,66.000,26.280,45.000
'37:08:19.992',-,-0.208,-,-,-,-,66.000,26.280,45.000
'37:08:20.000',-,-0.128,-,-,-,-,66.000,26.760,45.000
'37:08:20.008',-,-0.024,-,-,-,-,64.800,27.480,45.000
'37:08:20.016',-,0.080,-,-,-,-,64.800,29.520,45.000
'37:08:20.024',-,0.136,-,-,-,-,64.800,31.920,45.000
'37:08:20.032',-,0.136,-,-,-,-,64.800,33.480,45.000
'37:08:20.040',-,0.056,-,-,-,-,63.600,32.760,45.000
'37:08:20.048',-,0.000,-,-,-,-,63.600,29.880,45.000
'37:08:20.056',-,-0.008,-,-,-,-,63.600,25.920,45.000
'37:08:20.064',-,0.000,-,-,-,-,62.400,23.160,45.000
'37:08:20.072',-,0.024,-,-,-,-,62.400,22.320,45.000
'37:08:20.080',-,0.040,-,-,-,-,62.400,23.520,45.000
'37:08:20.088',-,0.040,-,-,-,-,62.400,26.280,45.000
'37:08:20.096',-,0.024,-,-,-,-,62.400,31.080,45.000
'37:08:20.104',-,0.024,-,-,-,-,61.200,35.880,45.000
'37:08:20.112',-,0.008,-,-,-,-,61.200,40.680,45.000
'37:08:20.120',-,0.000,-,-,-,-,61.200,44.760,45.000
'37:08:20.128',-,0.000,-,-,-,-,61.200,47.160,45.000
'37:08:20.136',-,0.000,-,-,-,-,61.200,47.880,45.000
'37:08:20.144',-,0.000,-,-,-,-,61.200,48.360,45.000
'37:08:20.152',-,0.000,-,-,-,-,61.200,48.720,45.000
'37:08:20.160',-,0.008,-,-,-,-,61.200,49.080,45.000
'37:08:20.168',-,0.008,-,-,-,-,61.200,49.920,45.000
'37:08:20.176',-,0.008,-,-,-,-,61.200,50.760,45.000
'37:08:20.184',-,0.008,-,-,-,-,63.600,50.760,45.000
'37:08:20.192',-,0.008,-,-,-,-,68.400,50.280,45.000
'37:08:20.200',-,0.008,-,-,-,-,76.800,49.560,45.000
'37:08:20.208',-,0.024,-,-,-,-,87.600,48.360,45.000
'37:08:20.216',-,0.024,-,-,-,-,99.600,47.160,45.000
'37:08:20.224',-,0.024,-,-,-,-,110.400,46.320,45.000
'37:08:20.232',-,0.040,-,-,-,-,118.800,45.480,45.000
'37:08:20.240',-,0.024,-,-,-,-,126.000,45.120,45.000
'37:08:20.248',-,0.040,-,-,-,-,129.600,44.760,45.000
'37:08:20.256',-,0.040,-,-,-,-,133.200,44.760,45.000
'37:08:20.264',-,0.040,-,-,-,-,134.400,44.280,45.000
'37:08:20.272',-,0.040,-,-,-,-,134.400,44.280,45.000
'37:08:20.280',-,0.040,-,-,-,-,133.200,44.280,45.000
'37:08:20.288',-,0.040,-,-,-,-,133.200,43.920,45.000
'37:08:20.296',-,0.040,-,-,-,-,132.000,43.080,45.000
'37:08:20.304',-,0.040,-,-,-,-,130.800,42.360,45.000
'37:08:20.312',-,0.024,-,-,-,-,129.600,41.520,45.000
'37:08:20.320',-,0.024,-,-,-,-,127.200,40.680,45.000
'37:08:20.328',-,0.024,-,-,-,-,126.000,39.960,45.000
'37:08:20.336',-,0.024,-,-,-,-,124.800,38.760,45.000
'37:08:20.344',-,0.024,-,-,-,-,122.400,37.920,45.000
'37:08:20.352',-,0.024,-,-,-,-,121.200,37.560,45.000
'37:08:20.360',-,0.008,-,-,-,-,120.000,37.920,45.000
'37:08:20.368',-,0.008,-,-,-,-,118.800,37.920,45.000
'37:08:20.376',-,0.008,-,-,-,-,116.400,37.560,45.000
'37:08:20.384',-,0.008,-,-,-,-,112.800,37.080,45.000
'37:08:20.392',-,0.008,-,-,-,-,109.200,36.360,45.000
'37:08:20.400',-,0.008,-,-,-,-,105.600,35.880,45.000
'37:08:20.408',-,0.008,-,-,-,-,102.000,35.520,45.000
'37:08:20.416',-,0.008,-,-,-,-,97.200,35.520,45.000
'37:08:20.424',-,0.008,-,-,-,-,92.400,35.880,45.000
'37:08:20.432',-,0.024,-,-,-,-,87.600,35.880,45.000
'37:08:20.440',-,0.024,-,-,-,-,84.000,35.520,45.000
'37:08:20.448',-,0.024,-,-,-,-,82.800,35.520,45.000
'37:08:20.456',-,0.024,-,-,-,-,82.800,35.160,45.000
'37:08:20.464',-,0.024,-,-,-,-,85.200,34.680,45.000
'37:08:20.472',-,0.024,-,-,-,-,86.400,34.680,45.000
'37:08:20.480',-,0.008,-,-,-,-,87.600,34.680,45.000
'37:08:20.488',-,0.008,-,-,-,-,87.600,34.680,45.000
'37:08:20.496',-,0.000,-,-,-,-,88.800,34.680,45.000
'37:08:20.504',-,-0.008,-,-,-,-,88.800,34.680,45.000
'37:08:20.512',-,0.000,-,-,-,-,88.800,34.320,45.000
'37:08:20.520',-,0.096,-,-,-,-,90.000,33.960,45.000
'37:08:20.528',-,0.264,-,-,-,-,90.000,33.120,45.000
'37:08:20.536',-,0.464,-,-,-,-,90.000,32.760,45.000
'37:08:20.544',-,0.600,-,-,-,-,88.800,31.920,45.000
'37:08:20.552',-,0.608,-,-,-,-,88.800,31.560,45.000
'37:08:20.560',-,0.536,-,-,-,-,88.800,31.080,45.000
'37:08:20.568',-,0.496,-,-,-,-,87.600,31.080,45.000
'37:08:20.576',-,0.440,-,-,-,-,87.600,31.080,45.000
'37:08:20.584',-,0.296,-,-,-,-,87.600,31.560,45.000
'37:08:20.592',-,0.096,-,-,-,-,86.400,32.280,45.000
'37:08:20.600',-,-0.024,-,-,-,-,86.400,32.280,45.000
'37:08:20.608',-,-0.080,-,-,-,-,85.200,32.280,45.000
'37:08:20.616',-,-0.128,-,-,-,-,85.200,31.920,45.000
'37:08:20.624',-,-0.136,-,-,-,-,84.000,31.080,45.000
'37:08:20.632',-,-0.136,-,-,-,-,84.000,30.720,45.000
'37:08:20.640',-,-0.136,-,-,-,-,82.800,31.920,45.000
'37:08:20.648',-,-0.136,-,-,-,-,82.800,34.680,45.000
'37:08:20.656',-,-0.136,-,-,-,-,81.600,37.080,45.000
'37:08:20.664',-,-0.136,-,-,-,-,80.400,37.080,45.000
'37:08:20.672',-,-0.136,-,-,-,-,80.400,34.680,45.000
'37:08:20.680',-,-0.136,-,-,-,-,79.200,30.720,45.000
'37:08:20.688',-,-0.136,-,-,-,-,79.200,27.960,45.000
'37:08:20.696',-,-0.136,-,-,-,-,78.000,27.480,45.000
'37:08:20.704',-,-0.136,-,-,-,-,78.000,29.520,45.000
'37:08:20.712',-,-0.136,-,-,-,-,78.000,32.760,45.000
'37:08:20.720',-,-0.136,-,-,-,-,78.000,36.360,45.000
'37:08:20.728',-,-0.152,-,-,-,-,78.000,39.480,45.000
'37:08:20.736',-,-0.152,-,-,-,-,80.400,41.880,45.000
'37:08:20.744',-,-0.168,-,-,-,-,82.800,43.080,45.000
'37:08:20.752',-,-0.184,-,-,-,-,85.200,43.920,45.000
'37:08:20.760',-,-0.200,-,-,-,-,88.800,43.080,45.000
'37:08:20.768',-,-0.200,-,-,-,-,92.400,41.880,45.000
'37:08:20.776',-,-0.208,-,-,-,-,94.800,40.680,45.000
'37:08:20.784',-,-0.224,-,-,-,-,97.200,39.480,45.000
'37:08:20.792',-,-0.224,-,-,-,-,98.400,38.760,45.000
'37:08:20.800',-,-0.240,-,-,-,-,99.600,37.920,45.000
'37:08:20.808',-,-0.240,-,-,-,-,99.600,37.920,45.000
'37:08:20.816',-,-0.224,-,-,-,-,99.600,37.560,45.000
'37:08:20.824',-,-0.200,-,-,-,-,98.400,37.080,45.000
'37:08:20.832',-,-0.152,-,-,-,-,97.200,36.720,45.000
'37:08:20.840',-,-0.112,-,-,-,-,94.800,36.360,45.000
'37:08:20.848',-,-0.056,-,-,-,-,92.400,36.360,45.000
'37:08:20.856',-,-0.024,-,-,-,-,90.000,36.360,45.000
'37:08:20.864',-,0.000,-,-,-,-,86.400,36.360,45.000
'37:08:20.872',-,0.000,-,-,-,-,84.000,35.880,45.000
'37:08:20.880',-,0.000,-,-,-,-,79.200,35.160,45.000
'37:08:20.888',-,-0.008,-,-,-,-,75.600,34.320,45.000
'37:08:20.896',-,-0.024,-,-,-,-,72.000,33.480,45.000
'37:08:20.904',-,-0.040,-,-,-,-,69.600,32.760,45.000
'37:08:20.912',-,-0.040,-,-,-,-,68.400,31.560,45.000
'37:08:20.920',-,-0.040,-,-,-,-,68.400,30.720,45.000
'37:08:20.928',-,-0.024,-,-,-,-,68.400,30.720,45.000
'37:08:20.936',-,-0.008,-,-,-,-,69.600,31.080,45.000
'37:08:20.944',-,-0.008,-,-,-,-,70.800,31.920,45.000
'37:08:20.952',-,0.000,-,-,-,-,72.000,33.120,45.000
'37:08:20.960',-,0.000,-,-,-,-,72.000,34.320,45.000
'37:08:20.968',-,0.000,-,-,-,-,72.000,35.520,45.000
'37:08:20.976',-,0.000,-,-,-,-,72.000,35.880,45.000
'37:08:20.984',-,0.000,-,-,-,-,73.200,35.880,45.000
'37:08:20.992',-,0.000,-,-,-,-,73.200,35.520,45.000
'37:08:21.000',-,0.000,-,-,-,-,73.200,34.680,45.000
'37:08:21.008',-,0.000,-,-,-,-,73.200,33.480,45.000
'37:08:21.016',-,0.000,-,-,-,-,73.200,32.280,45.000
'37:08:21.024',-,0.000,-,-,-,-,73.200,31.560,45.000
'37:08:21.032',-,0.000,-,-,-,-,73.200,30.720,45.000
'37:08:21.040',-,0.000,-,-,-,-,73.200,30.720,45.000
'37:08:21.048',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:08:21.056',-,0.000,-,-,-,-,72.000,29.880,45.000
'37:08:21.064',-,0.000,-,-,-,-,72.000,29.880,45.000
'37:08:21.072',-,0.000,-,-,-,-,72.000,29.520,45.000
'37:08:21.080',-,0.000,-,-,-,-,72.000,29.520,45.000
'37:08:21.088',-,0.000,-,-,-,-,70.800,29.160,45.000
'37:08:21.096',-,0.000,-,-,-,-,70.800,29.520,45.000
'37:08:21.104',-,0.000,-,-,-,-,70.800,29.520,45.000
'37:08:21.112',-,0.000,-,-,-,-,69.600,29.880,45.000
'37:08:21.120',-,0.000,-,-,-,-,69.600,30.360,45.000
'37:08:21.128',-,0.000,-,-,-,-,69.600,30.720,45.000
'37:08:21.136',-,0.000,-,-,-,-,68.400,30.360,45.000
'37:08:21.144',-,0.000,-,-,-,-,68.400,29.880,45.000
'37:08:21.152',-,0.000,-,-,-,-,68.400,29.160,45.000
'37:08:21.160',-,0.000,-,-,-,-,68.400,28.680,45.000
'37:08:21.168',-,0.000,-,-,-,-,67.200,28.320,45.000
'37:08:21.176',-,0.000,-,-,-,-,67.200,27.960,45.000
'37:08:21.184',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:08:21.192',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:08:21.200',-,0.000,-,-,-,-,66.000,27.480,45.000
