'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:30:14.168',-,0.032,-,-,-0.096,-,61.920,-
'35:30:14.176',-,0.000,-,-,-0.144,-,61.920,-
'35:30:14.184',-,0.136,-,-,-0.088,-,61.920,-
'35:30:14.192',-,0.272,-,-,-0.072,-,60.960,-
'35:30:14.200',-,0.344,-,-,-0.088,-,60.960,-
'35:30:14.208',-,0.200,-,-,-0.064,-,59.520,-
'35:30:14.216',-,-0.064,-,-,0.016,-,59.520,-
'35:30:14.224',-,-0.200,-,-,0.088,-,59.520,-
'35:30:14.232',-,-0.168,-,-,0.072,-,58.560,-
'35:30:14.240',-,-0.168,-,-,0.072,-,58.560,-
'35:30:14.248',-,-0.168,-,-,0.072,-,58.560,-
'35:30:14.256',-,-0.168,-,-,0.072,-,58.560,-
'35:30:14.264',-,-0.136,-,-,0.064,-,57.120,-
'35:30:14.272',-,-0.168,-,-,0.072,-,57.120,-
'35:30:14.280',-,-0.136,-,-,0.064,-,57.120,-
'35:30:14.288',-,-0.136,-,-,0.048,-,57.120,-
'35:30:14.296',-,-0.136,-,-,0.048,-,57.120,-
'35:30:14.304',-,-0.136,-,-,0.048,-,57.120,-
'35:30:14.312',-,-0.096,-,-,0.048,-,58.560,-
'35:30:14.320',-,-0.136,-,-,0.048,-,59.520,-
'35:30:14.328',-,-0.096,-,-,0.048,-,60.960,-
'35:30:14.336',-,-0.096,-,-,0.048,-,64.320,-
'35:30:14.344',-,-0.096,-,-,0.048,-,68.160,-
'35:30:14.352',-,-0.096,-,-,0.048,-,71.520,-
'35:30:14.360',-,-0.136,-,-,0.048,-,75.360,-
'35:30:14.368',-,-0.096,-,-,0.048,-,78.720,-
'35:30:14.376',-,-0.136,-,-,0.048,-,82.560,-
'35:30:14.384',-,-0.096,-,-,0.048,-,85.920,-
'35:30:14.392',-,-0.136,-,-,0.048,-,88.320,-
'35:30:14.400',-,-0.096,-,-,0.048,-,90.720,-
'35:30:14.408',-,-0.096,-,-,0.032,-,92.160,-
'35:30:14.416',-,-0.064,-,-,0.032,-,93.120,-
'35:30:14.424',-,-0.064,-,-,0.016,-,93.120,-
'35:30:14.432',-,-0.064,-,-,0.008,-,93.120,-
'35:30:14.440',-,-0.064,-,-,0.000,-,93.120,-
'35:30:14.448',-,0.000,-,-,-0.008,-,92.160,-
'35:30:14.456',-,0.000,-,-,-0.016,-,92.160,-
'35:30:14.464',-,0.000,-,-,-0.016,-,90.720,-
'35:30:14.472',-,0.000,-,-,-0.024,-,88.320,-
'35:30:14.480',-,0.000,-,-,-0.024,-,85.920,-
'35:30:14.488',-,0.000,-,-,-0.024,-,84.960,-
'35:30:14.496',-,0.032,-,-,-0.032,-,81.120,-
'35:30:14.504',-,0.000,-,-,-0.024,-,78.720,-
'35:30:14.512',-,0.032,-,-,-0.016,-,76.320,-
'35:30:14.520',-,0.032,-,-,-0.016,-,72.960,-
'35:30:14.528',-,0.064,-,-,-0.016,-,70.560,-
'35:30:14.536',-,0.096,-,-,-0.008,-,68.160,-
'35:30:14.544',-,0.136,-,-,-0.040,-,66.720,-
'35:30:14.552',-,0.200,-,-,-0.088,-,65.760,-
'35:30:14.560',-,0.200,-,-,-0.112,-,65.760,-
'35:30:14.568',-,0.240,-,-,-0.128,-,65.760,-
'35:30:14.576',-,0.200,-,-,-0.112,-,64.320,-
'35:30:14.584',-,0.168,-,-,-0.128,-,65.760,-
'35:30:14.592',-,0.136,-,-,-0.072,-,65.760,-
'35:30:14.600',-,0.064,-,-,-0.040,-,65.760,-
'35:30:14.608',-,0.000,-,-,-0.016,-,65.760,-
'35:30:14.616',-,0.000,-,-,0.000,-,66.720,-
'35:30:14.624',-,-0.032,-,-,0.000,-,66.720,-
'35:30:14.632',-,-0.032,-,-,0.000,-,66.720,-
'35:30:14.640',-,-0.032,-,-,0.000,-,66.720,-
'35:30:14.648',-,0.000,-,-,0.000,-,66.720,-
'35:30:14.656',-,-0.032,-,-,0.000,-,68.160,-
'35:30:14.664',-,0.000,-,-,0.000,-,68.160,-
'35:30:14.672',-,-0.032,-,-,0.000,-,66.720,-
'35:30:14.680',-,0.000,-,-,0.000,-,66.720,-
'35:30:14.688',-,-0.032,-,-,0.000,-,66.720,-
'35:30:14.696',-,0.000,-,-,0.000,-,66.720,-
'35:30:14.704',-,-0.032,-,-,0.000,-,66.720,-
'35:30:14.712',-,0.000,-,-,0.008,-,65.760,-
'35:30:14.720',-,0.000,-,-,0.000,-,65.760,-
'35:30:14.728',-,0.000,-,-,0.008,-,64.320,-
'35:30:14.736',-,0.000,-,-,0.000,-,64.320,-
'35:30:14.744',-,0.064,-,-,-0.032,-,64.320,-
'35:30:14.752',-,0.168,-,-,-0.064,-,63.360,-
'35:30:14.760',-,0.136,-,-,-0.040,-,63.360,-
'35:30:14.768',-,0.096,-,-,-0.096,-,63.360,-
'35:30:14.776',-,0.096,-,-,-0.168,-,61.920,-
'35:30:14.784',-,0.136,-,-,-0.152,-,61.920,-
'35:30:14.792',-,0.136,-,-,-0.144,-,61.920,-
'35:30:14.800',-,0.096,-,-,-0.136,-,60.960,-
'35:30:14.808',-,0.000,-,-,-0.112,-,60.960,-
'35:30:14.816',-,-0.136,-,-,-0.088,-,59.520,-
'35:30:14.824',-,-0.304,-,-,-0.040,-,59.520,-
'35:30:14.832',-,-0.480,-,-,0.000,-,59.520,-
'35:30:14.840',-,-0.544,-,-,0.032,-,58.560,-
'35:30:14.848',-,-0.544,-,-,0.080,-,58.560,-
'35:30:14.856',-,-0.376,-,-,0.096,-,58.560,-
'35:30:14.864',-,-0.240,-,-,0.072,-,58.560,-
'35:30:14.872',-,-0.136,-,-,0.064,-,57.120,-
'35:30:14.880',-,-0.064,-,-,0.048,-,57.120,-
'35:30:14.888',-,-0.064,-,-,0.072,-,57.120,-
'35:30:14.896',-,-0.032,-,-,0.072,-,57.120,-
'35:30:14.904',-,-0.064,-,-,0.080,-,57.120,-
'35:30:14.912',-,-0.032,-,-,0.080,-,57.120,-
'35:30:14.920',-,-0.032,-,-,0.080,-,57.120,-
'35:30:14.928',-,-0.064,-,-,0.088,-,57.120,-
'35:30:14.936',-,-0.032,-,-,0.080,-,58.560,-
'35:30:14.944',-,-0.032,-,-,0.080,-,60.960,-
'35:30:14.952',-,-0.032,-,-,0.080,-,61.920,-
'35:30:14.960',-,-0.032,-,-,0.088,-,65.760,-
'35:30:14.968',-,0.000,-,-,0.088,-,68.160,-
'35:30:14.976',-,-0.032,-,-,0.096,-,71.520,-
'35:30:14.984',-,0.000,-,-,0.096,-,75.360,-
'35:30:14.992',-,0.000,-,-,0.096,-,78.720,-
'35:30:15.000',-,0.000,-,-,0.096,-,82.560,-
'35:30:15.008',-,0.000,-,-,0.096,-,84.960,-
'35:30:15.016',-,0.000,-,-,0.088,-,87.360,-
'35:30:15.024',-,0.000,-,-,0.088,-,89.760,-
'35:30:15.032',-,0.032,-,-,0.072,-,90.720,-
'35:30:15.040',-,0.064,-,-,0.064,-,92.160,-
'35:30:15.048',-,0.064,-,-,0.048,-,92.160,-
'35:30:15.056',-,0.096,-,-,0.024,-,92.160,-
'35:30:15.064',-,0.136,-,-,0.008,-,92.160,-
'35:30:15.072',-,0.136,-,-,0.000,-,90.720,-
'35:30:15.080',-,0.136,-,-,-0.008,-,89.760,-
'35:30:15.088',-,0.096,-,-,-0.016,-,88.320,-
'35:30:15.096',-,0.096,-,-,-0.024,-,87.360,-
'35:30:15.104',-,0.064,-,-,-0.032,-,84.960,-
'35:30:15.112',-,0.096,-,-,-0.024,-,82.560,-
'35:30:15.120',-,0.136,-,-,-0.032,-,80.160,-
'35:30:15.128',-,0.136,-,-,-0.024,-,77.760,-
'35:30:15.136',-,0.168,-,-,-0.040,-,75.360,-
'35:30:15.144',-,0.200,-,-,-0.088,-,72.960,-
'35:30:15.152',-,0.200,-,-,-0.112,-,70.560,-
'35:30:15.160',-,0.200,-,-,-0.136,-,68.160,-
'35:30:15.168',-,0.240,-,-,-0.128,-,66.720,-
'35:30:15.176',-,0.200,-,-,-0.112,-,65.760,-
'35:30:15.184',-,0.136,-,-,-0.080,-,64.320,-
'35:30:15.192',-,0.064,-,-,-0.064,-,64.320,-
'35:30:15.200',-,0.000,-,-,-0.024,-,64.320,-
'35:30:15.208',-,0.000,-,-,-0.016,-,64.320,-
'35:30:15.216',-,-0.032,-,-,-0.008,-,64.320,-
'35:30:15.224',-,-0.032,-,-,0.000,-,65.760,-
'35:30:15.232',-,-0.032,-,-,-0.008,-,65.760,-
'35:30:15.240',-,-0.032,-,-,0.000,-,66.720,-
'35:30:15.248',-,-0.032,-,-,0.000,-,66.720,-
'35:30:15.256',-,-0.064,-,-,0.000,-,66.720,-
'35:30:15.264',-,-0.032,-,-,0.000,-,68.160,-
'35:30:15.272',-,-0.064,-,-,0.000,-,68.160,-
'35:30:15.280',-,-0.032,-,-,0.000,-,68.160,-
'35:30:15.288',-,-0.032,-,-,0.000,-,66.720,-
'35:30:15.296',-,-0.032,-,-,0.000,-,66.720,-
'35:30:15.304',-,-0.032,-,-,0.000,-,66.720,-
'35:30:15.312',-,-0.032,-,-,0.000,-,66.720,-
'35:30:15.320',-,-0.032,-,-,0.000,-,65.760,-
'35:30:15.328',-,0.000,-,-,-0.008,-,65.760,-
'35:30:15.336',-,0.032,-,-,-0.016,-,64.320,-
'35:30:15.344',-,0.168,-,-,-0.072,-,64.320,-
'35:30:15.352',-,0.136,-,-,-0.064,-,64.320,-
'35:30:15.360',-,0.096,-,-,-0.096,-,63.360,-
'35:30:15.368',-,0.064,-,-,-0.176,-,63.360,-
'35:30:15.376',-,0.096,-,-,-0.160,-,61.920,-
'35:30:15.384',-,0.136,-,-,-0.144,-,61.920,-
'35:30:15.392',-,0.136,-,-,-0.144,-,61.920,-
'35:30:15.400',-,0.000,-,-,-0.128,-,60.960,-
'35:30:15.408',-,-0.096,-,-,-0.096,-,60.960,-
'35:30:15.416',-,-0.272,-,-,-0.064,-,60.960,-
'35:30:15.424',-,-0.448,-,-,-0.016,-,59.520,-
'35:30:15.432',-,-0.544,-,-,0.016,-,59.520,-
'35:30:15.440',-,-0.544,-,-,0.072,-,59.520,-
'35:30:15.448',-,-0.408,-,-,0.088,-,58.560,-
'35:30:15.456',-,-0.272,-,-,0.072,-,58.560,-
'35:30:15.464',-,-0.136,-,-,0.064,-,58.560,-
'35:30:15.472',-,-0.064,-,-,0.048,-,58.560,-
'35:30:15.480',-,-0.064,-,-,0.064,-,58.560,-
'35:30:15.488',-,-0.032,-,-,0.072,-,58.560,-
'35:30:15.496',-,-0.064,-,-,0.072,-,57.120,-
'35:30:15.504',-,-0.064,-,-,0.088,-,57.120,-
'35:30:15.512',-,-0.032,-,-,0.072,-,57.120,-
'35:30:15.520',-,-0.032,-,-,0.072,-,57.120,-
'35:30:15.528',-,-0.064,-,-,0.072,-,58.560,-
'35:30:15.536',-,-0.032,-,-,0.080,-,59.520,-
'35:30:15.544',-,-0.032,-,-,0.072,-,60.960,-
'35:30:15.552',-,-0.032,-,-,0.080,-,63.360,-
'35:30:15.560',-,-0.032,-,-,0.088,-,66.720,-
'35:30:15.568',-,-0.032,-,-,0.088,-,69.120,-
'35:30:15.576',-,0.000,-,-,0.088,-,72.960,-
'35:30:15.584',-,0.000,-,-,0.096,-,76.320,-
'35:30:15.592',-,0.000,-,-,0.096,-,78.720,-
'35:30:15.600',-,0.000,-,-,0.088,-,81.120,-
'35:30:15.608',-,0.000,-,-,0.096,-,83.520,-
'35:30:15.616',-,0.000,-,-,0.080,-,85.920,-
'35:30:15.624',-,0.032,-,-,0.088,-,87.360,-
'35:30:15.632',-,0.064,-,-,0.064,-,88.320,-
'35:30:15.640',-,0.064,-,-,0.048,-,89.760,-
'35:30:15.648',-,0.096,-,-,0.024,-,89.760,-
'35:30:15.656',-,0.096,-,-,0.016,-,89.760,-
'35:30:15.664',-,0.136,-,-,0.000,-,88.320,-
'35:30:15.672',-,0.096,-,-,-0.016,-,87.360,-
'35:30:15.680',-,0.136,-,-,-0.024,-,85.920,-
'35:30:15.688',-,0.096,-,-,-0.016,-,84.960,-
'35:30:15.696',-,0.064,-,-,-0.032,-,82.560,-
'35:30:15.704',-,0.096,-,-,-0.024,-,80.160,-
'35:30:15.712',-,0.136,-,-,-0.040,-,77.760,-
'35:30:15.720',-,0.136,-,-,-0.032,-,75.360,-
'35:30:15.728',-,0.200,-,-,-0.080,-,72.960,-
'35:30:15.736',-,0.272,-,-,-0.128,-,70.560,-
'35:30:15.744',-,0.344,-,-,-0.168,-,68.160,-
'35:30:15.752',-,0.448,-,-,-0.176,-,65.760,-
'35:30:15.760',-,0.584,-,-,-0.168,-,64.320,-
'35:30:15.768',-,0.648,-,-,-0.152,-,63.360,-
'35:30:15.776',-,0.648,-,-,-0.112,-,61.920,-
'35:30:15.784',-,0.648,-,-,-0.080,-,61.920,-
'35:30:15.792',-,0.720,-,-,-0.016,-,61.920,-
'35:30:15.800',-,0.720,-,-,0.016,-,61.920,-
'35:30:15.808',-,0.688,-,-,0.024,-,63.360,-
'35:30:15.816',-,0.648,-,-,0.008,-,63.360,-
'35:30:15.824',-,0.720,-,-,-0.016,-,64.320,-
'35:30:15.832',-,0.896,-,-,-0.080,-,64.320,-
'35:30:15.840',-,1.000,-,-,-0.096,-,65.760,-
'35:30:15.848',-,0.792,-,-,-0.080,-,65.760,-
'35:30:15.856',-,0.376,-,-,-0.016,-,65.760,-
'35:30:15.864',-,-0.096,-,-,0.072,-,65.760,-
'35:30:15.872',-,-0.344,-,-,0.104,-,65.760,-
'35:30:15.880',-,-0.448,-,-,0.072,-,65.760,-
'35:30:15.888',-,-0.512,-,-,0.048,-,65.760,-
'35:30:15.896',-,-0.512,-,-,0.032,-,65.760,-
'35:30:15.904',-,-0.512,-,-,0.048,-,64.320,-
'35:30:15.912',-,-0.512,-,-,0.048,-,64.320,-
'35:30:15.920',-,-0.544,-,-,0.048,-,64.320,-
'35:30:15.928',-,-0.544,-,-,0.048,-,63.360,-
'35:30:15.936',-,-0.544,-,-,0.048,-,63.360,-
'35:30:15.944',-,-0.544,-,-,0.048,-,63.360,-
'35:30:15.952',-,-0.584,-,-,0.048,-,61.920,-
'35:30:15.960',-,-0.616,-,-,0.048,-,61.920,-
'35:30:15.968',-,-0.616,-,-,0.048,-,61.920,-
'35:30:15.976',-,-0.616,-,-,0.032,-,61.920,-
'35:30:15.984',-,-0.648,-,-,0.032,-,63.360,-
'35:30:15.992',-,-0.648,-,-,0.032,-,64.320,-
'35:30:16.000',-,-0.688,-,-,0.032,-,65.760,-
'35:30:16.008',-,-0.688,-,-,0.032,-,66.720,-
'35:30:16.016',-,-0.688,-,-,0.032,-,69.120,-
'35:30:16.024',-,-0.648,-,-,0.024,-,71.520,-
'35:30:16.032',-,-0.648,-,-,0.032,-,73.920,-
'35:30:16.040',-,-0.616,-,-,0.016,-,75.360,-
'35:30:16.048',-,-0.584,-,-,0.024,-,77.760,-
