'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'34:02.760',0.035,-,-,-,-,115.200,11.400
'34:02.768',0.017,-,-,-,-,117.600,11.400
'34:02.776',0.009,-,-,-,-,120.800,11.880
'34:02.784',-0.009,-,-,-,-,123.200,12.360
'34:02.792',-0.043,-,-,-,-,125.600,12.720
'34:02.800',-0.070,-,-,-,-,128.000,12.000
'34:02.808',-0.096,-,-,-,-,129.600,10.440
'34:02.816',-0.096,-,-,-,-,131.200,9.000
'34:02.824',-0.070,-,-,-,-,131.200,8.280
'34:02.832',-0.017,-,-,-,-,130.400,8.640
'34:02.840',0.000,-,-,-,-,128.800,10.080
'34:02.848',-0.009,-,-,-,-,126.400,11.640
'34:02.856',-0.052,-,-,-,-,123.200,12.960
'34:02.864',-0.113,-,-,-,-,119.200,13.080
'34:02.872',-0.139,-,-,-,-,115.200,12.360
'34:02.880',-0.139,-,-,-,-,111.200,11.640
'34:02.888',-0.130,-,-,-,-,106.400,11.040
'34:02.896',-0.078,-,-,-,-,102.400,10.440
'34:02.904',-0.017,-,-,-,-,98.400,10.680
'34:02.912',0.017,-,-,-,-,94.400,12.120
'34:02.920',0.035,-,-,-,-,91.200,15.120
'34:02.928',0.043,-,-,-,-,88.800,16.680
'34:02.936',0.043,-,-,-,-,87.200,15.720
'34:02.944',0.043,-,-,-,-,86.400,13.560
'34:02.952',0.052,-,-,-,-,86.400,12.360
'34:02.960',0.052,-,-,-,-,87.200,13.080
'34:02.968',0.070,-,-,-,-,88.000,15.960
'34:02.976',0.070,-,-,-,-,88.800,20.280
'34:02.984',0.070,-,-,-,-,90.400,25.080
'34:02.992',0.070,-,-,-,-,92.800,28.080
'34:03.000',0.052,-,-,-,-,95.200,28.560
'34:03.008',0.052,-,-,-,-,96.800,26.880
'34:03.016',0.052,-,-,-,-,98.400,24.480
'34:03.024',0.052,-,-,-,-,99.200,22.080
'34:03.032',0.070,-,-,-,-,100.000,20.280
'34:03.040',0.070,-,-,-,-,100.800,19.680
'34:03.048',0.052,-,-,-,-,100.800,20.280
'34:03.056',0.043,-,-,-,-,100.800,21.120
'34:03.064',0.035,-,-,-,-,100.000,21.360
'34:03.072',0.035,-,-,-,-,99.200,20.880
'34:03.080',0.035,-,-,-,-,97.600,19.920
'34:03.088',0.017,-,-,-,-,96.000,18.480
'34:03.096',0.009,-,-,-,-,95.200,16.920
'34:03.104',0.009,-,-,-,-,93.600,15.360
'34:03.112',0.009,-,-,-,-,92.800,15.120
'34:03.120',0.009,-,-,-,-,91.200,15.720
'34:03.128',0.000,-,-,-,-,90.400,16.320
'34:03.136',0.009,-,-,-,-,90.400,15.960
'34:03.144',0.009,-,-,-,-,90.400,14.160
'34:03.152',0.009,-,-,-,-,92.000,11.640
'34:03.160',0.009,-,-,-,-,93.600,9.480
'34:03.168',0.009,-,-,-,-,95.200,8.640
'34:03.176',0.009,-,-,-,-,97.600,9.240
'34:03.184',0.009,-,-,-,-,100.000,11.040
'34:03.192',0.009,-,-,-,-,102.400,13.560
'34:03.200',0.009,-,-,-,-,104.800,15.480
'34:03.208',0.009,-,-,-,-,108.000,16.080
'34:03.216',0.009,-,-,-,-,110.400,15.360
'34:03.224',0.009,-,-,-,-,112.800,13.320
'34:03.232',0.009,-,-,-,-,116.000,11.400
'34:03.240',0.009,-,-,-,-,118.400,9.840
'34:03.248',0.009,-,-,-,-,120.800,9.480
'34:03.256',0.000,-,-,-,-,122.400,9.600
'34:03.264',-0.009,-,-,-,-,123.200,10.200
'34:03.272',0.000,-,-,-,-,123.200,10.680
'34:03.280',0.017,-,-,-,-,122.400,11.040
'34:03.288',0.035,-,-,-,-,120.800,11.880
'34:03.296',0.009,-,-,-,-,117.600,12.720
'34:03.304',-0.017,-,-,-,-,114.400,12.720
'34:03.312',-0.070,-,-,-,-,111.200,11.400
'34:03.320',-0.104,-,-,-,-,107.200,9.000
'34:03.328',-0.113,-,-,-,-,103.200,7.080
'34:03.336',-0.113,-,-,-,-,99.200,6.000
'34:03.344',-0.052,-,-,-,-,95.200,6.480
'34:03.352',0.000,-,-,-,-,92.000,8.640
'34:03.360',0.035,-,-,-,-,88.800,11.640
'34:03.368',0.043,-,-,-,-,85.600,13.920
'34:03.376',0.035,-,-,-,-,83.200,16.560
'34:03.384',0.035,-,-,-,-,80.800,20.280
'34:03.392',0.035,-,-,-,-,79.200,24.360
'34:03.400',0.043,-,-,-,-,78.400,26.160
'34:03.408',0.035,-,-,-,-,77.600,24.360
'34:03.416',0.035,-,-,-,-,78.400,19.560
'34:03.424',0.035,-,-,-,-,79.200,15.360
'34:03.432',0.035,-,-,-,-,80.000,14.880
'34:03.440',0.035,-,-,-,-,81.600,18.120
'34:03.448',0.043,-,-,-,-,83.200,23.760
'34:03.456',0.035,-,-,-,-,84.800,28.920
'34:03.464',0.035,-,-,-,-,85.600,32.280
'34:03.472',0.035,-,-,-,-,86.400,33.120
'34:03.480',0.035,-,-,-,-,87.200,31.560
'34:03.488',0.017,-,-,-,-,87.200,28.560
'34:03.496',0.009,-,-,-,-,87.200,25.080
'34:03.504',0.009,-,-,-,-,87.200,21.960
'34:03.512',0.009,-,-,-,-,86.400,19.680
'34:03.520',0.009,-,-,-,-,85.600,19.320
'34:03.528',0.009,-,-,-,-,84.800,20.160
'34:03.536',0.000,-,-,-,-,84.000,21.480
'34:03.544',0.000,-,-,-,-,83.200,22.560
'34:03.552',0.000,-,-,-,-,82.400,22.560
'34:03.560',0.000,-,-,-,-,81.600,21.480
'34:03.568',0.000,-,-,-,-,80.800,19.560
'34:03.576',0.000,-,-,-,-,80.800,17.280
'34:03.584',0.000,-,-,-,-,81.600,15.480
'34:03.592',0.000,-,-,-,-,83.200,14.880
'34:03.600',0.000,-,-,-,-,84.800,15.360
'34:03.608',0.000,-,-,-,-,86.400,16.320
'34:03.616',0.000,-,-,-,-,88.800,17.520
'34:03.624',0.000,-,-,-,-,91.200,18.480
'34:03.632',0.000,-,-,-,-,92.800,19.560
'34:03.640',0.000,-,-,-,-,96.000,19.920
'34:03.648',0.000,-,-,-,-,98.400,19.920
'34:03.656',0.000,-,-,-,-,100.800,19.320
'34:03.664',0.000,-,-,-,-,103.200,18.360
'34:03.672',0.000,-,-,-,-,105.600,17.760
'34:03.680',0.000,-,-,-,-,108.000,17.280
'34:03.688',0.000,-,-,-,-,109.600,17.760
'34:03.696',-0.009,-,-,-,-,109.600,18.360
'34:03.704',-0.035,-,-,-,-,109.600,19.080
'34:03.712',-0.052,-,-,-,-,108.800,19.680
'34:03.720',-0.070,-,-,-,-,107.200,19.560
'34:03.728',-0.078,-,-,-,-,104.800,19.080
'34:03.736',-0.035,-,-,-,-,101.600,18.360
'34:03.744',0.009,-,-,-,-,98.400,17.760
'34:03.752',0.035,-,-,-,-,95.200,17.280
'34:03.760',0.017,-,-,-,-,92.000,17.280
'34:03.768',0.000,-,-,-,-,89.600,17.160
'34:03.776',-0.035,-,-,-,-,86.400,16.920
'34:03.784',-0.052,-,-,-,-,84.000,16.320
'34:03.792',-0.070,-,-,-,-,80.800,15.360
'34:03.800',-0.052,-,-,-,-,79.200,14.520
'34:03.808',-0.017,-,-,-,-,76.800,14.520
'34:03.816',0.009,-,-,-,-,75.200,16.320
'34:03.824',0.009,-,-,-,-,73.600,20.160
'34:03.832',0.009,-,-,-,-,72.800,23.880
'34:03.840',0.017,-,-,-,-,72.000,25.080
'34:03.848',0.017,-,-,-,-,72.800,23.760
'34:03.856',0.017,-,-,-,-,74.400,22.080
'34:03.864',0.009,-,-,-,-,76.000,21.960
'34:03.872',0.009,-,-,-,-,77.600,23.760
'34:03.880',0.009,-,-,-,-,79.200,26.760
'34:03.888',0.017,-,-,-,-,81.600,29.280
'34:03.896',0.009,-,-,-,-,83.200,30.960
'34:03.904',0.009,-,-,-,-,84.800,31.320
'34:03.912',0.009,-,-,-,-,86.400,30.360
'34:03.920',0.009,-,-,-,-,87.200,28.680
'34:03.928',0.009,-,-,-,-,88.000,27.720
'34:03.936',0.009,-,-,-,-,88.800,28.320
'34:03.944',0.000,-,-,-,-,88.800,30.120
'34:03.952',0.000,-,-,-,-,88.800,31.920
'34:03.960',0.000,-,-,-,-,88.800,32.760
'34:03.968',0.000,-,-,-,-,88.000,32.160
'34:03.976',0.000,-,-,-,-,87.200,30.480
'34:03.984',0.000,-,-,-,-,86.400,28.560
'34:03.992',-0.009,-,-,-,-,85.600,26.760
'34:04.000',0.000,-,-,-,-,84.800,24.960
'34:04.008',0.000,-,-,-,-,84.000,23.880
'34:04.016',-0.009,-,-,-,-,83.200,24.960
'34:04.024',-0.009,-,-,-,-,82.400,26.520
'34:04.032',-0.009,-,-,-,-,81.600,27.960
'34:04.040',-0.009,-,-,-,-,80.800,28.560
'34:04.048',-0.009,-,-,-,-,80.800,28.320
'34:04.056',-0.009,-,-,-,-,81.600,27.360
'34:04.064',-0.009,-,-,-,-,83.200,25.920
'34:04.072',-0.009,-,-,-,-,84.800,24.360
'34:04.080',-0.017,-,-,-,-,86.400,23.520
'34:04.088',-0.009,-,-,-,-,88.000,23.520
'34:04.096',-0.009,-,-,-,-,90.400,24.360
'34:04.104',-0.009,-,-,-,-,92.800,25.320
'34:04.112',0.000,-,-,-,-,95.200,25.680
'34:04.120',0.000,-,-,-,-,97.600,25.560
'34:04.128',0.000,-,-,-,-,99.200,24.720
'34:04.136',-0.009,-,-,-,-,101.600,23.520
'34:04.144',0.000,-,-,-,-,104.000,22.560
'34:04.152',0.000,-,-,-,-,105.600,21.960
'34:04.160',-0.009,-,-,-,-,107.200,21.720
'34:04.168',-0.009,-,-,-,-,107.200,22.080
'34:04.176',0.000,-,-,-,-,106.400,22.680
'34:04.184',0.000,-,-,-,-,105.600,23.160
'34:04.192',-0.017,-,-,-,-,104.000,22.920
'34:04.200',-0.043,-,-,-,-,102.400,22.320
'34:04.208',-0.070,-,-,-,-,99.200,21.720
'34:04.216',-0.096,-,-,-,-,96.000,21.120
'34:04.224',-0.078,-,-,-,-,93.600,20.880
'34:04.232',-0.035,-,-,-,-,90.400,20.760
'34:04.240',0.000,-,-,-,-,88.000,20.760
'34:04.248',0.017,-,-,-,-,84.800,20.520
'34:04.256',0.000,-,-,-,-,82.400,20.760
'34:04.264',-0.035,-,-,-,-,80.000,20.880
'34:04.272',-0.052,-,-,-,-,78.400,21.360
'34:04.280',-0.052,-,-,-,-,76.000,20.880
'34:04.288',-0.043,-,-,-,-,74.400,19.320
'34:04.296',0.009,-,-,-,-,72.000,16.320
'34:04.304',0.043,-,-,-,-,71.200,13.560
'34:04.312',0.052,-,-,-,-,70.400,14.160
'34:04.320',0.035,-,-,-,-,70.400,19.080
'34:04.328',0.035,-,-,-,-,70.400,25.080
'34:04.336',0.035,-,-,-,-,71.200,27.960
'34:04.344',0.035,-,-,-,-,72.800,26.760
'34:04.352',0.035,-,-,-,-,75.200,23.520
'34:04.360',0.017,-,-,-,-,76.800,20.880
'34:04.368',0.017,-,-,-,-,79.200,20.160
'34:04.376',0.035,-,-,-,-,81.600,21.720
'34:04.384',0.035,-,-,-,-,83.200,24.720
'34:04.392',0.035,-,-,-,-,85.600,27.960
'34:04.400',0.035,-,-,-,-,87.200,30.360
'34:04.408',0.017,-,-,-,-,88.800,31.320
'34:04.416',0.009,-,-,-,-,89.600,31.320
'34:04.424',0.009,-,-,-,-,90.400,30.720
'34:04.432',0.000,-,-,-,-,90.400,30.360
'34:04.440',0.000,-,-,-,-,91.200,30.480
'34:04.448',0.000,-,-,-,-,91.200,31.080
'34:04.456',0.000,-,-,-,-,90.400,31.680
'34:04.464',0.000,-,-,-,-,90.400,31.680
'34:04.472',0.000,-,-,-,-,89.600,30.480
'34:04.480',-0.009,-,-,-,-,88.800,28.560
'34:04.488',-0.017,-,-,-,-,87.200,26.760
'34:04.496',-0.017,-,-,-,-,86.400,25.560
'34:04.504',-0.035,-,-,-,-,85.600,25.680
'34:04.512',-0.035,-,-,-,-,85.600,27.360
'34:04.520',-0.043,-,-,-,-,85.600,29.520
'34:04.528',-0.043,-,-,-,-,87.200,30.960
'34:04.536',-0.035,-,-,-,-,88.000,30.960
'34:04.544',-0.035,-,-,-,-,89.600,29.880
'34:04.552',-0.035,-,-,-,-,91.200,28.080
'34:04.560',-0.035,-,-,-,-,92.800,26.520
'34:04.568',-0.017,-,-,-,-,95.200,25.680
'34:04.576',-0.043,-,-,-,-,96.800,25.680
'34:04.584',-0.043,-,-,-,-,99.200,26.520
'34:04.592',-0.035,-,-,-,-,101.600,27.360
'34:04.600',-0.017,-,-,-,-,103.200,27.480
'34:04.608',-0.035,-,-,-,-,105.600,26.880
'34:04.616',-0.043,-,-,-,-,106.400,25.680
'34:04.624',-0.035,-,-,-,-,107.200,24.720
'34:04.632',-0.035,-,-,-,-,107.200,23.880
'34:04.640',-0.035,-,-,-,-,106.400,23.760
'34:04.648',-0.035,-,-,-,-,104.800,23.760
'34:04.656',-0.035,-,-,-,-,103.200,23.760
'34:04.664',-0.017,-,-,-,-,100.800,23.520
'34:04.672',-0.009,-,-,-,-,98.400,23.280
'34:04.680',-0.009,-,-,-,-,95.200,23.160
'34:04.688',-0.009,-,-,-,-,92.800,23.160
'34:04.696',-0.009,-,-,-,-,89.600,22.920
'34:04.704',-0.009,-,-,-,-,87.200,22.560
'34:04.712',-0.009,-,-,-,-,84.800,21.960
'34:04.720',-0.009,-,-,-,-,82.400,21.360
'34:04.728',-0.017,-,-,-,-,80.000,20.880
'34:04.736',-0.043,-,-,-,-,77.600,20.760
'34:04.744',-0.070,-,-,-,-,76.000,20.760
'34:04.752',-0.078,-,-,-,-,74.400,20.760
'34:04.760',-0.043,-,-,-,-,72.000,21.120
'34:04.768',0.009,-,-,-,-,71.200,21.480
'34:04.776',0.043,-,-,-,-,70.400,21.480
'34:04.784',0.043,-,-,-,-,69.600,21.360
'34:04.792',0.009,-,-,-,-,69.600,20.760
'34:04.800',-0.035,-,-,-,-,68.800,20.160
'34:04.808',-0.070,-,-,-,-,68.800,19.080
'34:04.816',-0.070,-,-,-,-,68.800,17.280
'34:04.824',-0.052,-,-,-,-,68.000,14.880
'34:04.832',-0.009,-,-,-,-,68.000,13.320
'34:04.840',0.009,-,-,-,-,68.000,14.760
'34:04.848',0.009,-,-,-,-,68.800,19.680
'34:04.856',0.017,-,-,-,-,68.800,25.560
'34:04.864',0.035,-,-,-,-,69.600,28.560
'34:04.872',0.043,-,-,-,-,70.400,27.360
'34:04.880',0.043,-,-,-,-,72.000,23.280
'34:04.888',0.043,-,-,-,-,74.400,19.320
'34:04.896',0.052,-,-,-,-,76.000,17.280
'34:04.904',0.052,-,-,-,-,78.400,18.720
'34:04.912',0.070,-,-,-,-,80.000,22.320
'34:04.920',0.052,-,-,-,-,82.400,26.760
'34:04.928',0.052,-,-,-,-,84.000,29.760
'34:04.936',0.052,-,-,-,-,85.600,30.120
'34:04.944',0.043,-,-,-,-,87.200,28.320
'34:04.952',0.043,-,-,-,-,89.600,26.280
'34:04.960',0.035,-,-,-,-,91.200,25.560
'34:04.968',0.017,-,-,-,-,93.600,26.160
'34:04.976',0.009,-,-,-,-,96.000,27.360
'34:04.984',0.009,-,-,-,-,98.400,27.960
'34:04.992',0.009,-,-,-,-,100.000,27.960
'34:05.000',0.000,-,-,-,-,100.800,27.120
'34:05.008',0.000,-,-,-,-,102.400,25.680
'34:05.016',-0.009,-,-,-,-,103.200,23.880
'34:05.024',-0.017,-,-,-,-,104.000,21.960
'34:05.032',-0.017,-,-,-,-,104.800,20.880
'34:05.040',-0.035,-,-,-,-,106.400,20.880
'34:05.048',-0.017,-,-,-,-,107.200,21.720
'34:05.056',-0.017,-,-,-,-,107.200,23.160
'34:05.064',-0.035,-,-,-,-,107.200,23.880
'34:05.072',-0.017,-,-,-,-,106.400,24.360
'34:05.080',-0.017,-,-,-,-,104.800,23.880
'34:05.088',-0.017,-,-,-,-,103.200,22.680
'34:05.096',-0.009,-,-,-,-,100.800,21.360
'34:05.104',-0.017,-,-,-,-,98.400,19.680
'34:05.112',-0.017,-,-,-,-,95.200,18.360
'34:05.120',-0.017,-,-,-,-,92.000,17.760
'34:05.128',-0.017,-,-,-,-,89.600,17.760
'34:05.136',-0.009,-,-,-,-,86.400,17.760
'34:05.144',-0.009,-,-,-,-,84.000,17.760
'34:05.152',0.000,-,-,-,-,81.600,17.160
'34:05.160',0.000,-,-,-,-,79.200,16.560
'34:05.168',0.000,-,-,-,-,76.800,15.720
'34:05.176',-0.009,-,-,-,-,75.200,14.880
'34:05.184',-0.009,-,-,-,-,72.800,14.520
'34:05.192',-0.009,-,-,-,-,71.200,14.280
'34:05.200',0.000,-,-,-,-,70.400,14.280
'34:05.208',0.000,-,-,-,-,68.800,14.760
'34:05.216',0.000,-,-,-,-,68.000,14.760
'34:05.224',0.000,-,-,-,-,68.000,14.280
'34:05.232',0.000,-,-,-,-,67.200,13.560
'34:05.240',0.000,-,-,-,-,66.400,12.720
'34:05.248',0.000,-,-,-,-,66.400,12.120
'34:05.256',-0.009,-,-,-,-,65.600,12.000
'34:05.264',-0.035,-,-,-,-,65.600,12.120
'34:05.272',-0.043,-,-,-,-,65.600,12.480
'34:05.280',-0.052,-,-,-,-,65.600,12.960
'34:05.288',-0.009,-,-,-,-,65.600,12.960
'34:05.296',0.043,-,-,-,-,65.600,12.720
'34:05.304',0.096,-,-,-,-,64.800,12.360
'34:05.312',0.096,-,-,-,-,64.800,11.880
'34:05.320',0.043,-,-,-,-,64.800,11.400
'34:05.328',-0.009,-,-,-,-,64.800,10.680
'34:05.336',-0.052,-,-,-,-,64.000,9.240
'34:05.344',-0.070,-,-,-,-,64.000,7.080
'34:05.352',-0.052,-,-,-,-,64.000,4.680
'34:05.360',-0.009,-,-,-,-,64.000,3.240
'34:05.368',0.017,-,-,-,-,64.000,4.680
'34:05.376',0.043,-,-,-,-,64.000,8.640
'34:05.384',0.052,-,-,-,-,64.000,12.720
'34:05.392',0.052,-,-,-,-,64.800,14.880
'34:05.400',0.043,-,-,-,-,65.600,15.960
'34:05.408',0.043,-,-,-,-,66.400,17.520
'34:05.416',0.043,-,-,-,-,68.000,19.920
'34:05.424',0.043,-,-,-,-,68.800,21.960
'34:05.432',0.043,-,-,-,-,70.400,22.680
'34:05.440',0.035,-,-,-,-,72.000,22.320
'34:05.448',0.035,-,-,-,-,73.600,20.880
'34:05.456',0.035,-,-,-,-,75.200,18.720
'34:05.464',0.035,-,-,-,-,76.800,16.560
'34:05.472',0.017,-,-,-,-,77.600,15.720
'34:05.480',0.017,-,-,-,-,78.400,17.160
'34:05.488',0.017,-,-,-,-,79.200,20.160
'34:05.496',0.017,-,-,-,-,79.200,23.280
'34:05.504',0.017,-,-,-,-,79.200,25.560
'34:05.512',0.017,-,-,-,-,79.200,26.160
'34:05.520',0.009,-,-,-,-,79.200,24.960
'34:05.528',0.017,-,-,-,-,78.400,22.320
'34:05.536',0.009,-,-,-,-,77.600,19.680
'34:05.544',0.000,-,-,-,-,76.800,17.520
'34:05.552',0.000,-,-,-,-,76.000,16.680
'34:05.560',0.000,-,-,-,-,76.000,16.680
'34:05.568',0.000,-,-,-,-,76.800,16.320
'34:05.576',-0.009,-,-,-,-,77.600,15.480
'34:05.584',-0.009,-,-,-,-,79.200,14.280
'34:05.592',0.000,-,-,-,-,80.800,13.920
'34:05.600',0.000,-,-,-,-,82.400,13.920
'34:05.608',0.000,-,-,-,-,84.000,14.520
'34:05.616',0.000,-,-,-,-,86.400,15.120
'34:05.624',-0.009,-,-,-,-,88.800,15.720
'34:05.632',-0.009,-,-,-,-,90.400,15.960
'34:05.640',0.000,-,-,-,-,92.800,15.480
'34:05.648',0.000,-,-,-,-,95.200,14.520
'34:05.656',0.000,-,-,-,-,96.800,13.320
'34:05.664',0.000,-,-,-,-,98.400,12.480
'34:05.672',0.000,-,-,-,-,98.400,12.000
'34:05.680',0.000,-,-,-,-,98.400,11.880
'34:05.688',0.000,-,-,-,-,97.600,11.640
'34:05.696',0.000,-,-,-,-,96.000,11.400
'34:05.704',0.000,-,-,-,-,94.400,11.280
'34:05.712',0.000,-,-,-,-,92.000,11.040
'34:05.720',0.000,-,-,-,-,89.600,11.040
'34:05.728',0.000,-,-,-,-,86.400,11.040
'34:05.736',0.000,-,-,-,-,84.000,11.280
'34:05.744',0.000,-,-,-,-,81.600,11.040
'34:05.752',0.000,-,-,-,-,79.200,10.680
'34:05.760',-0.009,-,-,-,-,76.800,10.080
'34:05.768',0.000,-,-,-,-,74.400,9.480
'34:05.776',0.000,-,-,-,-,72.000,9.000
'34:05.784',0.000,-,-,-,-,70.400,9.240
'34:05.792',0.000,-,-,-,-,68.800,9.840
'34:05.800',0.000,-,-,-,-,66.400,10.200
'34:05.808',0.000,-,-,-,-,64.800,10.440
'34:05.816',-0.009,-,-,-,-,63.200,10.080
'34:05.824',-0.017,-,-,-,-,62.400,10.080
'34:05.832',-0.009,-,-,-,-,61.600,9.840
'34:05.840',0.017,-,-,-,-,61.600,9.480
'34:05.848',0.043,-,-,-,-,60.800,8.880
'34:05.856',0.017,-,-,-,-,60.800,8.280
'34:05.864',-0.017,-,-,-,-,60.000,8.040
'34:05.872',-0.070,-,-,-,-,60.000,7.800
'34:05.880',-0.104,-,-,-,-,60.000,7.200
'34:05.888',-0.130,-,-,-,-,60.000,6.600
'34:05.896',-0.130,-,-,-,-,60.000,6.240
'34:05.904',-0.096,-,-,-,-,60.000,6.480
'34:05.912',-0.017,-,-,-,-,60.800,7.800
'34:05.920',0.009,-,-,-,-,60.800,10.200
'34:05.928',0.035,-,-,-,-,60.800,13.680
'34:05.936',0.017,-,-,-,-,60.800,17.880
'34:05.944',0.035,-,-,-,-,61.600,22.560
'34:05.952',0.035,-,-,-,-,62.400,26.160
'34:05.960',0.043,-,-,-,-,63.200,27.720
'34:05.968',0.043,-,-,-,-,64.800,25.680
'34:05.976',0.043,-,-,-,-,66.400,21.360
'34:05.984',0.035,-,-,-,-,68.000,17.520
'34:05.992',0.043,-,-,-,-,69.600,17.520
'34:06.000',0.043,-,-,-,-,71.200,21.360
'34:06.008',0.035,-,-,-,-,72.800,26.520
'34:06.016',0.017,-,-,-,-,73.600,30.720
'34:06.024',0.017,-,-,-,-,74.400,33.120
'34:06.032',0.009,-,-,-,-,75.200,32.880
'34:06.040',0.009,-,-,-,-,76.000,30.720
'34:06.048',0.009,-,-,-,-,76.800,28.080
'34:06.056',0.009,-,-,-,-,76.800,25.680
'34:06.064',0.009,-,-,-,-,76.000,23.880
'34:06.072',0.009,-,-,-,-,76.000,23.160
'34:06.080',0.000,-,-,-,-,75.200,22.560
'34:06.088',0.000,-,-,-,-,74.400,22.680
'34:06.096',0.000,-,-,-,-,73.600,23.160
'34:06.104',0.000,-,-,-,-,72.800,23.520
'34:06.112',0.000,-,-,-,-,72.000,23.160
'34:06.120',-0.009,-,-,-,-,71.200,22.320
'34:06.128',0.000,-,-,-,-,70.400,21.120
'34:06.136',0.000,-,-,-,-,70.400,19.680
'34:06.144',0.000,-,-,-,-,71.200,17.880
'34:06.152',0.000,-,-,-,-,72.800,15.960
'34:06.160',0.000,-,-,-,-,74.400,13.920
'34:06.168',0.009,-,-,-,-,76.000,12.720
'34:06.176',0.009,-,-,-,-,77.600,13.080
'34:06.184',0.017,-,-,-,-,79.200,14.880
'34:06.192',0.017,-,-,-,-,81.600,16.680
'34:06.200',0.035,-,-,-,-,84.000,18.360
'34:06.208',0.035,-,-,-,-,86.400,19.080
'34:06.216',0.035,-,-,-,-,88.800,19.080
'34:06.224',0.017,-,-,-,-,90.400,18.480
'34:06.232',0.017,-,-,-,-,92.800,17.520
'34:06.240',0.035,-,-,-,-,95.200,16.680
'34:06.248',0.035,-,-,-,-,96.800,15.960
