'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'22:53.040',-,-,-,-,-,-,0.240,0.232,72.000,-
'22:53.048',-,-,-,-,-,-,0.176,0.160,72.000,-
'22:53.056',-,-,-,-,-,-,0.128,0.136,72.000,-
'22:53.064',-,-,-,-,-,-,0.104,0.088,70.800,-
'22:53.072',-,-,-,-,-,-,0.088,0.064,70.800,-
'22:53.080',-,-,-,-,-,-,0.064,0.040,69.600,-
'22:53.088',-,-,-,-,-,-,0.064,0.016,69.600,-
'22:53.096',-,-,-,-,-,-,0.040,0.016,68.400,-
'22:53.104',-,-,-,-,-,-,0.040,0.000,68.400,-
'22:53.112',-,-,-,-,-,-,0.040,0.016,67.200,-
'22:53.120',-,-,-,-,-,-,0.040,0.000,67.200,-
'22:53.128',-,-,-,-,-,-,0.040,0.016,67.200,-
'22:53.136',-,-,-,-,-,-,0.016,0.000,67.200,-
'22:53.144',-,-,-,-,-,-,0.016,0.000,66.000,-
'22:53.152',-,-,-,-,-,-,0.016,0.000,66.000,-
'22:53.160',-,-,-,-,-,-,0.016,0.000,66.000,-
'22:53.168',-,-,-,-,-,-,0.000,-0.016,66.000,-
'22:53.176',-,-,-,-,-,-,0.000,0.000,64.800,-
'22:53.184',-,-,-,-,-,-,0.016,0.000,64.800,-
'22:53.192',-,-,-,-,-,-,0.016,0.000,64.800,-
'22:53.200',-,-,-,-,-,-,0.016,0.000,64.800,-
'22:53.208',-,-,-,-,-,-,0.016,-0.016,64.800,-
'22:53.216',-,-,-,-,-,-,0.016,0.000,63.600,-
'22:53.224',-,-,-,-,-,-,0.000,0.000,63.600,-
'22:53.232',-,-,-,-,-,-,0.000,-0.016,63.600,-
'22:53.240',-,-,-,-,-,-,0.000,0.000,63.600,-
'22:53.248',-,-,-,-,-,-,0.000,0.000,63.600,-
'22:53.256',-,-,-,-,-,-,0.000,0.000,62.400,-
'22:53.264',-,-,-,-,-,-,0.000,0.000,62.400,-
'22:53.272',-,-,-,-,-,-,0.000,0.000,62.400,-
'22:53.280',-,-,-,-,-,-,0.000,0.000,62.400,-
'22:53.288',-,-,-,-,-,-,0.000,0.000,62.400,-
'22:53.296',-,-,-,-,-,-,0.016,0.000,62.400,-
'22:53.304',-,-,-,-,-,-,0.016,0.000,61.200,-
'22:53.312',-,-,-,-,-,-,0.040,0.000,61.200,-
'22:53.320',-,-,-,-,-,-,0.040,0.040,61.200,-
'22:53.328',-,-,-,-,-,-,0.064,0.040,61.200,-
'22:53.336',-,-,-,-,-,-,0.040,0.040,61.200,-
'22:53.344',-,-,-,-,-,-,0.016,0.016,60.000,-
'22:53.352',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.360',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.368',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.376',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.384',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.392',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.400',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.408',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.416',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.424',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.432',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.440',-,-,-,-,-,-,0.000,-0.016,60.000,-
'22:53.448',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.456',-,-,-,-,-,-,0.000,0.000,60.000,-
'22:53.464',-,-,-,-,-,-,0.016,0.000,58.800,-
'22:53.472',-,-,-,-,-,-,0.088,0.000,58.800,-
'22:53.480',-,-,-,-,-,-,0.152,0.088,58.800,-
'22:53.488',-,-,-,-,-,-,0.104,0.160,57.600,-
'22:53.496',-,-,-,-,-,-,-0.064,0.040,57.600,-
'22:53.504',-,-,-,-,-,-,-0.328,-0.184,56.400,-
'22:53.512',-,-,-,-,-,-,-0.488,-0.552,56.400,-
'22:53.520',-,-,-,-,-,-,-0.416,-0.624,56.400,-
'22:53.528',-,-,-,-,-,-,-0.288,-0.368,56.400,-
'22:53.536',-,-,-,-,-,-,-0.216,-0.248,55.200,-
'22:53.544',-,-,-,-,-,-,-0.152,-0.160,55.200,-
'22:53.552',-,-,-,-,-,-,-0.088,-0.112,55.200,-
'22:53.560',-,-,-,-,-,-,-0.040,-0.040,56.400,-
'22:53.568',-,-,-,-,-,-,-0.040,-0.040,58.800,-
'22:53.576',-,-,-,-,-,-,-0.016,-0.016,61.200,-
'22:53.584',-,-,-,-,-,-,0.000,0.000,67.200,-
'22:53.592',-,-,-,-,-,-,0.000,0.000,74.400,-
'22:53.600',-,-,-,-,-,-,0.000,0.000,82.800,-
'22:53.608',-,-,-,-,-,-,0.000,0.000,90.000,-
'22:53.616',-,-,-,-,-,-,0.000,0.016,93.600,-
'22:53.624',-,-,-,-,-,-,0.016,0.000,96.000,-
'22:53.632',-,-,-,-,-,-,0.040,0.016,98.400,-
'22:53.640',-,-,-,-,-,-,0.064,0.040,100.800,-
'22:53.648',-,-,-,-,-,-,0.064,0.064,102.000,-
'22:53.656',-,-,-,-,-,-,0.064,0.088,103.200,-
'22:53.664',-,-,-,-,-,-,0.088,0.064,103.200,-
'22:53.672',-,-,-,-,-,-,0.104,0.088,103.200,-
'22:53.680',-,-,-,-,-,-,0.152,0.112,104.400,-
'22:53.688',-,-,-,-,-,-,0.176,0.160,104.400,-
'22:53.696',-,-,-,-,-,-,0.240,0.184,104.400,-
'22:53.704',-,-,-,-,-,-,0.328,0.296,103.200,-
'22:53.712',-,-,-,-,-,-,0.416,0.368,103.200,-
'22:53.720',-,-,-,-,-,-,0.488,0.440,102.000,-
'22:53.728',-,-,-,-,-,-,0.528,0.528,102.000,-
'22:53.736',-,-,-,-,-,-,0.592,0.576,100.800,-
'22:53.744',-,-,-,-,-,-,0.616,0.600,100.800,-
'22:53.752',-,-,-,-,-,-,0.592,0.600,99.600,-
'22:53.760',-,-,-,-,-,-,0.576,0.528,97.200,-
'22:53.768',-,-,-,-,-,-,0.504,0.528,96.000,-
'22:53.776',-,-,-,-,-,-,0.416,0.440,94.800,-
'22:53.784',-,-,-,-,-,-,0.328,0.344,92.400,-
'22:53.792',-,-,-,-,-,-,0.264,0.248,88.800,-
'22:53.800',-,-,-,-,-,-,0.192,0.208,86.400,-
'22:53.808',-,-,-,-,-,-,0.152,0.160,82.800,-
'22:53.816',-,-,-,-,-,-,0.104,0.112,80.400,-
'22:53.824',-,-,-,-,-,-,0.088,0.088,79.200,-
'22:53.832',-,-,-,-,-,-,0.040,0.040,79.200,-
'22:53.840',-,-,-,-,-,-,0.040,0.016,79.200,-
'22:53.848',-,-,-,-,-,-,0.016,0.000,78.000,-
'22:53.856',-,-,-,-,-,-,0.000,0.000,76.800,-
'22:53.864',-,-,-,-,-,-,0.000,0.000,76.800,-
'22:53.872',-,-,-,-,-,-,0.016,0.000,75.600,-
'22:53.880',-,-,-,-,-,-,0.016,0.000,75.600,-
'22:53.888',-,-,-,-,-,-,0.000,0.000,74.400,-
'22:53.896',-,-,-,-,-,-,0.000,-0.016,74.400,-
'22:53.904',-,-,-,-,-,-,0.000,-0.016,73.200,-
'22:53.912',-,-,-,-,-,-,-0.016,-0.016,73.200,-
'22:53.920',-,-,-,-,-,-,0.000,-0.040,73.200,-
'22:53.928',-,-,-,-,-,-,0.000,-0.016,72.000,-
'22:53.936',-,-,-,-,-,-,0.000,-0.016,72.000,-
'22:53.944',-,-,-,-,-,-,0.000,-0.040,70.800,-
'22:53.952',-,-,-,-,-,-,0.000,-0.016,70.800,-
'22:53.960',-,-,-,-,-,-,0.000,-0.016,70.800,-
'22:53.968',-,-,-,-,-,-,0.000,0.000,69.600,-
'22:53.976',-,-,-,-,-,-,0.000,0.000,69.600,-
'22:53.984',-,-,-,-,-,-,0.000,0.000,69.600,-
'22:53.992',-,-,-,-,-,-,-0.016,-0.016,68.400,-
'22:54.000',-,-,-,-,-,-,-0.040,-0.088,68.400,-
'22:54.008',-,-,-,-,-,-,-0.040,-0.088,68.400,-
'22:54.016',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'22:54.024',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'22:54.032',-,-,-,-,-,-,-0.040,-0.064,67.200,-
'22:54.040',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'22:54.048',-,-,-,-,-,-,-0.040,-0.064,67.200,-
'22:54.056',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'22:54.064',-,-,-,-,-,-,-0.040,-0.088,67.200,-
'22:54.072',-,-,-,-,-,-,-0.016,-0.040,67.200,-
'22:54.080',-,-,-,-,-,-,-0.016,-0.064,67.200,-
'22:54.088',-,-,-,-,-,-,-0.040,-0.064,67.200,-
'22:54.096',-,-,-,-,-,-,-0.040,-0.064,66.000,-
'22:54.104',-,-,-,-,-,-,-0.040,-0.064,66.000,-
'22:54.112',-,-,-,-,-,-,-0.040,-0.088,66.000,-
'22:54.120',-,-,-,-,-,-,0.000,-0.112,64.800,-
'22:54.128',-,-,-,-,-,-,0.064,0.000,64.800,-
'22:54.136',-,-,-,-,-,-,0.088,0.088,63.600,-
'22:54.144',-,-,-,-,-,-,-0.088,0.000,63.600,-
'22:54.152',-,-,-,-,-,-,-0.328,-0.208,62.400,-
'22:54.160',-,-,-,-,-,-,-0.528,-0.528,62.400,-
'22:54.168',-,-,-,-,-,-,-0.552,-0.720,62.400,-
'22:54.176',-,-,-,-,-,-,-0.392,-0.464,61.200,-
'22:54.184',-,-,-,-,-,-,-0.304,-0.392,61.200,-
'22:54.192',-,-,-,-,-,-,-0.264,-0.320,61.200,-
'22:54.200',-,-,-,-,-,-,-0.192,-0.232,61.200,-
'22:54.208',-,-,-,-,-,-,-0.152,-0.184,61.200,-
'22:54.216',-,-,-,-,-,-,-0.104,-0.136,63.600,-
'22:54.224',-,-,-,-,-,-,-0.088,-0.112,66.000,-
'22:54.232',-,-,-,-,-,-,-0.088,-0.112,69.600,-
'22:54.240',-,-,-,-,-,-,-0.064,-0.112,76.800,-
'22:54.248',-,-,-,-,-,-,-0.064,-0.088,85.200,-
'22:54.256',-,-,-,-,-,-,-0.040,-0.088,91.200,-
'22:54.264',-,-,-,-,-,-,-0.040,-0.112,96.000,-
'22:54.272',-,-,-,-,-,-,-0.040,-0.040,98.400,-
'22:54.280',-,-,-,-,-,-,-0.016,-0.040,100.800,-
'22:54.288',-,-,-,-,-,-,0.000,-0.040,103.200,-
'22:54.296',-,-,-,-,-,-,0.000,0.000,104.400,-
'22:54.304',-,-,-,-,-,-,0.016,-0.016,105.600,-
'22:54.312',-,-,-,-,-,-,0.016,0.000,106.800,-
'22:54.320',-,-,-,-,-,-,0.040,0.040,106.800,-
'22:54.328',-,-,-,-,-,-,0.064,0.040,106.800,-
'22:54.336',-,-,-,-,-,-,0.128,0.088,108.000,-
'22:54.344',-,-,-,-,-,-,0.192,0.136,108.000,-
'22:54.352',-,-,-,-,-,-,0.288,0.232,106.800,-
'22:54.360',-,-,-,-,-,-,0.352,0.296,105.600,-
'22:54.368',-,-,-,-,-,-,0.416,0.368,105.600,-
'22:54.376',-,-,-,-,-,-,0.488,0.440,104.400,-
'22:54.384',-,-,-,-,-,-,0.528,0.488,104.400,-
'22:54.392',-,-,-,-,-,-,0.552,0.504,103.200,-
'22:54.400',-,-,-,-,-,-,0.552,0.552,102.000,-
'22:54.408',-,-,-,-,-,-,0.488,0.488,100.800,-
'22:54.416',-,-,-,-,-,-,0.416,0.392,98.400,-
'22:54.424',-,-,-,-,-,-,0.328,0.320,97.200,-
'22:54.432',-,-,-,-,-,-,0.240,0.248,94.800,-
'22:54.440',-,-,-,-,-,-,0.176,0.184,91.200,-
'22:54.448',-,-,-,-,-,-,0.104,0.088,87.600,-
'22:54.456',-,-,-,-,-,-,0.040,0.016,85.200,-
'22:54.464',-,-,-,-,-,-,0.000,0.000,82.800,-
'22:54.472',-,-,-,-,-,-,0.000,-0.040,81.600,-
'22:54.480',-,-,-,-,-,-,0.000,-0.016,81.600,-
'22:54.488',-,-,-,-,-,-,-0.016,-0.040,80.400,-
'22:54.496',-,-,-,-,-,-,-0.064,-0.064,79.200,-
'22:54.504',-,-,-,-,-,-,-0.088,-0.112,79.200,-
'22:54.512',-,-,-,-,-,-,-0.088,-0.112,78.000,-
'22:54.520',-,-,-,-,-,-,-0.064,-0.088,78.000,-
'22:54.528',-,-,-,-,-,-,-0.064,-0.112,76.800,-
'22:54.536',-,-,-,-,-,-,-0.064,-0.112,76.800,-
'22:54.544',-,-,-,-,-,-,-0.088,-0.112,75.600,-
'22:54.552',-,-,-,-,-,-,-0.088,-0.112,74.400,-
'22:54.560',-,-,-,-,-,-,-0.088,-0.136,74.400,-
'22:54.568',-,-,-,-,-,-,-0.104,-0.112,74.400,-
'22:54.576',-,-,-,-,-,-,-0.104,-0.136,75.600,-
'22:54.584',-,-,-,-,-,-,-0.104,-0.112,75.600,-
'22:54.592',-,-,-,-,-,-,-0.064,-0.136,73.200,-
'22:54.600',-,-,-,-,-,-,-0.016,-0.088,70.800,-
'22:54.608',-,-,-,-,-,-,0.040,0.000,69.600,-
'22:54.616',-,-,-,-,-,-,0.088,0.016,70.800,-
'22:54.624',-,-,-,-,-,-,0.064,0.000,72.000,-
'22:54.632',-,-,-,-,-,-,0.016,-0.016,72.000,-
'22:54.640',-,-,-,-,-,-,-0.064,-0.112,69.600,-
'22:54.648',-,-,-,-,-,-,-0.104,-0.232,68.400,-
'22:54.656',-,-,-,-,-,-,-0.104,-0.248,68.400,-
'22:54.664',-,-,-,-,-,-,-0.088,-0.272,68.400,-
'22:54.672',-,-,-,-,-,-,-0.104,-0.248,69.600,-
'22:54.680',-,-,-,-,-,-,-0.176,-0.320,68.400,-
'22:54.688',-,-,-,-,-,-,-0.240,-0.368,68.400,-
'22:54.696',-,-,-,-,-,-,-0.264,-0.416,68.400,-
'22:54.704',-,-,-,-,-,-,-0.288,-0.368,68.400,-
'22:54.712',-,-,-,-,-,-,-0.304,-0.368,68.400,-
'22:54.720',-,-,-,-,-,-,-0.352,-0.392,68.400,-
'22:54.728',-,-,-,-,-,-,-0.376,-0.440,68.400,-
'22:54.736',-,-,-,-,-,-,-0.328,-0.392,68.400,-
'22:54.744',-,-,-,-,-,-,-0.288,-0.248,68.400,-
'22:54.752',-,-,-,-,-,-,-0.264,-0.232,68.400,-
'22:54.760',-,-,-,-,-,-,-0.240,-0.208,69.600,-
'22:54.768',-,-,-,-,-,-,-0.240,-0.184,70.800,-
'22:54.776',-,-,-,-,-,-,-0.216,-0.160,73.200,-
'22:54.784',-,-,-,-,-,-,-0.192,-0.184,76.800,-
'22:54.792',-,-,-,-,-,-,-0.192,-0.112,80.400,-
'22:54.800',-,-,-,-,-,-,-0.152,-0.112,84.000,-
'22:54.808',-,-,-,-,-,-,-0.104,-0.064,86.400,-
'22:54.816',-,-,-,-,-,-,-0.064,0.000,87.600,-
'22:54.824',-,-,-,-,-,-,-0.040,0.016,87.600,-
'22:54.832',-,-,-,-,-,-,-0.016,0.040,88.800,-
'22:54.840',-,-,-,-,-,-,0.016,0.088,88.800,-
'22:54.848',-,-,-,-,-,-,0.040,0.136,88.800,-
'22:54.856',-,-,-,-,-,-,0.064,0.184,87.600,-
'22:54.864',-,-,-,-,-,-,0.088,0.184,86.400,-
'22:54.872',-,-,-,-,-,-,0.104,0.208,85.200,-
'22:54.880',-,-,-,-,-,-,0.152,0.248,84.000,-
'22:54.888',-,-,-,-,-,-,0.176,0.248,81.600,-
'22:54.896',-,-,-,-,-,-,0.176,0.296,79.200,-
'22:54.904',-,-,-,-,-,-,0.192,0.248,76.800,-
'22:54.912',-,-,-,-,-,-,0.192,0.248,74.400,-
'22:54.920',-,-,-,-,-,-,0.240,0.272,73.200,-
'22:54.928',-,-,-,-,-,-,0.240,0.296,72.000,-
'22:54.936',-,-,-,-,-,-,0.216,0.272,70.800,-
'22:54.944',-,-,-,-,-,-,0.192,0.248,70.800,-
'22:54.952',-,-,-,-,-,-,0.152,0.184,69.600,-
'22:54.960',-,-,-,-,-,-,0.128,0.136,68.400,-
'22:54.968',-,-,-,-,-,-,0.088,0.088,67.200,-
'22:54.976',-,-,-,-,-,-,0.064,0.088,67.200,-
'22:54.984',-,-,-,-,-,-,0.040,0.040,67.200,-
'22:54.992',-,-,-,-,-,-,0.000,0.000,67.200,-
'22:55.000',-,-,-,-,-,-,-0.016,-0.016,67.200,-
'22:55.008',-,-,-,-,-,-,-0.040,-0.064,66.000,-
'22:55.016',-,-,-,-,-,-,-0.040,-0.088,63.600,-
'22:55.024',-,-,-,-,-,-,-0.040,-0.064,63.600,-
'22:55.032',-,-,-,-,-,-,-0.040,-0.088,64.800,-
'22:55.040',-,-,-,-,-,-,-0.064,-0.112,66.000,-
'22:55.048',-,-,-,-,-,-,-0.064,-0.088,66.000,-
'22:55.056',-,-,-,-,-,-,-0.064,-0.112,64.800,-
'22:55.064',-,-,-,-,-,-,-0.088,-0.112,62.400,-
'22:55.072',-,-,-,-,-,-,-0.104,-0.160,62.400,-
'22:55.080',-,-,-,-,-,-,-0.088,-0.136,62.400,-
'22:55.088',-,-,-,-,-,-,-0.088,-0.112,63.600,-
'22:55.096',-,-,-,-,-,-,-0.064,-0.088,63.600,-
'22:55.104',-,-,-,-,-,-,-0.064,-0.112,62.400,-
'22:55.112',-,-,-,-,-,-,-0.064,-0.088,62.400,-
'22:55.120',-,-,-,-,-,-,-0.064,-0.112,62.400,-
'22:55.128',-,-,-,-,-,-,-0.064,-0.088,62.400,-
'22:55.136',-,-,-,-,-,-,-0.088,-0.112,62.400,-
'22:55.144',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'22:55.152',-,-,-,-,-,-,-0.128,-0.160,62.400,-
'22:55.160',-,-,-,-,-,-,-0.128,-0.160,62.400,-
'22:55.168',-,-,-,-,-,-,-0.128,-0.136,62.400,-
'22:55.176',-,-,-,-,-,-,-0.128,-0.136,62.400,-
'22:55.184',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'22:55.192',-,-,-,-,-,-,-0.064,-0.136,61.200,-
'22:55.200',-,-,-,-,-,-,0.016,-0.040,61.200,-
'22:55.208',-,-,-,-,-,-,0.040,0.040,60.000,-
'22:55.216',-,-,-,-,-,-,-0.088,0.064,60.000,-
'22:55.224',-,-,-,-,-,-,-0.376,-0.160,58.800,-
'22:55.232',-,-,-,-,-,-,-0.664,-0.576,58.800,-
'22:55.240',-,-,-,-,-,-,-0.704,-0.856,57.600,-
'22:55.248',-,-,-,-,-,-,-0.552,-0.648,57.600,-
'22:55.256',-,-,-,-,-,-,-0.416,-0.464,56.400,-
'22:55.264',-,-,-,-,-,-,-0.352,-0.392,56.400,-
'22:55.272',-,-,-,-,-,-,-0.264,-0.296,57.600,-
'22:55.280',-,-,-,-,-,-,-0.216,-0.232,57.600,-
'22:55.288',-,-,-,-,-,-,-0.192,-0.160,58.800,-
'22:55.296',-,-,-,-,-,-,-0.176,-0.184,60.000,-
'22:55.304',-,-,-,-,-,-,-0.152,-0.160,63.600,-
'22:55.312',-,-,-,-,-,-,-0.128,-0.136,69.600,-
'22:55.320',-,-,-,-,-,-,-0.104,-0.112,78.000,-
'22:55.328',-,-,-,-,-,-,-0.088,-0.064,85.200,-
'22:55.336',-,-,-,-,-,-,-0.064,-0.040,90.000,-
'22:55.344',-,-,-,-,-,-,-0.040,-0.040,92.400,-
'22:55.352',-,-,-,-,-,-,-0.016,-0.016,93.600,-
'22:55.360',-,-,-,-,-,-,-0.016,0.000,96.000,-
'22:55.368',-,-,-,-,-,-,-0.016,-0.016,98.400,-
'22:55.376',-,-,-,-,-,-,0.000,-0.016,99.600,-
'22:55.384',-,-,-,-,-,-,0.040,0.000,99.600,-
'22:55.392',-,-,-,-,-,-,0.064,0.064,99.600,-
'22:55.400',-,-,-,-,-,-,0.104,0.040,99.600,-
'22:55.408',-,-,-,-,-,-,0.192,0.136,100.800,-
'22:55.416',-,-,-,-,-,-,0.288,0.232,100.800,-
'22:55.424',-,-,-,-,-,-,0.392,0.344,99.600,-
'22:55.432',-,-,-,-,-,-,0.488,0.440,99.600,-
'22:55.440',-,-,-,-,-,-,0.528,0.488,98.400,-
'22:55.448',-,-,-,-,-,-,0.592,0.552,97.200,-
'22:55.456',-,-,-,-,-,-,0.616,0.600,97.200,-
'22:55.464',-,-,-,-,-,-,0.616,0.600,96.000,-
'22:55.472',-,-,-,-,-,-,0.576,0.552,94.800,-
'22:55.480',-,-,-,-,-,-,0.528,0.528,93.600,-
'22:55.488',-,-,-,-,-,-,0.440,0.440,91.200,-
'22:55.496',-,-,-,-,-,-,0.328,0.344,88.800,-
'22:55.504',-,-,-,-,-,-,0.240,0.232,85.200,-
'22:55.512',-,-,-,-,-,-,0.152,0.136,82.800,-
'22:55.520',-,-,-,-,-,-,0.088,0.064,79.200,-
'22:55.528',-,-,-,-,-,-,0.064,0.016,78.000,-
'22:55.536',-,-,-,-,-,-,0.040,0.016,76.800,-
'22:55.544',-,-,-,-,-,-,0.016,0.000,76.800,-
'22:55.552',-,-,-,-,-,-,0.000,0.000,75.600,-
'22:55.560',-,-,-,-,-,-,0.000,-0.016,75.600,-
'22:55.568',-,-,-,-,-,-,0.000,-0.016,74.400,-
'22:55.576',-,-,-,-,-,-,-0.016,0.000,73.200,-
'22:55.584',-,-,-,-,-,-,-0.016,-0.040,73.200,-
'22:55.592',-,-,-,-,-,-,-0.040,-0.016,72.000,-
'22:55.600',-,-,-,-,-,-,-0.040,-0.088,72.000,-
'22:55.608',-,-,-,-,-,-,-0.040,-0.112,70.800,-
'22:55.616',-,-,-,-,-,-,-0.040,-0.040,70.800,-
'22:55.624',-,-,-,-,-,-,-0.016,-0.040,70.800,-
'22:55.632',-,-,-,-,-,-,-0.016,-0.016,70.800,-
'22:55.640',-,-,-,-,-,-,-0.016,-0.040,69.600,-
'22:55.648',-,-,-,-,-,-,-0.040,-0.064,69.600,-
'22:55.656',-,-,-,-,-,-,-0.040,-0.088,69.600,-
'22:55.664',-,-,-,-,-,-,-0.040,-0.064,69.600,-
'22:55.672',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'22:55.680',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'22:55.688',-,-,-,-,-,-,-0.040,-0.088,67.200,-
'22:55.696',-,-,-,-,-,-,-0.064,-0.064,67.200,-
'22:55.704',-,-,-,-,-,-,-0.064,-0.088,67.200,-
'22:55.712',-,-,-,-,-,-,-0.088,-0.112,66.000,-
'22:55.720',-,-,-,-,-,-,-0.088,-0.112,66.000,-
'22:55.728',-,-,-,-,-,-,-0.104,-0.112,66.000,-
'22:55.736',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'22:55.744',-,-,-,-,-,-,-0.088,-0.112,64.800,-
'22:55.752',-,-,-,-,-,-,-0.104,0.000,64.800,-
'22:55.760',-,-,-,-,-,-,-0.216,-0.016,64.800,-
'22:55.768',-,-,-,-,-,-,-0.376,-0.136,64.800,-
'22:55.776',-,-,-,-,-,-,-0.504,-0.248,63.600,-
'22:55.784',-,-,-,-,-,-,-0.592,-0.368,63.600,-
'22:55.792',-,-,-,-,-,-,-0.704,-0.440,63.600,-
'22:55.800',-,-,-,-,-,-,-0.792,-0.576,63.600,-
'22:55.808',-,-,-,-,-,-,-0.792,-0.672,62.400,-
'22:55.816',-,-,-,-,-,-,-0.776,-0.648,62.400,-
'22:55.824',-,-,-,-,-,-,-0.728,-0.648,62.400,-
'22:55.832',-,-,-,-,-,-,-0.664,-0.600,62.400,-
'22:55.840',-,-,-,-,-,-,-0.504,-0.552,62.400,-
'22:55.848',-,-,-,-,-,-,-0.328,-0.416,62.400,-
'22:55.856',-,-,-,-,-,-,-0.152,-0.248,62.400,-
'22:55.864',-,-,-,-,-,-,-0.040,-0.136,62.400,-
'22:55.872',-,-,-,-,-,-,0.000,-0.040,62.400,-
'22:55.880',-,-,-,-,-,-,0.016,-0.040,62.400,-
'22:55.888',-,-,-,-,-,-,0.040,-0.016,63.600,-
'22:55.896',-,-,-,-,-,-,0.088,0.000,64.800,-
'22:55.904',-,-,-,-,-,-,0.128,0.016,68.400,-
'22:55.912',-,-,-,-,-,-,0.152,0.040,73.200,-
'22:55.920',-,-,-,-,-,-,0.176,0.064,78.000,-
'22:55.928',-,-,-,-,-,-,0.216,0.088,82.800,-
'22:55.936',-,-,-,-,-,-,0.264,0.136,85.200,-
'22:55.944',-,-,-,-,-,-,0.304,0.136,86.400,-
'22:55.952',-,-,-,-,-,-,0.352,0.184,87.600,-
'22:55.960',-,-,-,-,-,-,0.392,0.232,88.800,-
'22:55.968',-,-,-,-,-,-,0.464,0.272,90.000,-
'22:55.976',-,-,-,-,-,-,0.504,0.320,91.200,-
'22:55.984',-,-,-,-,-,-,0.552,0.344,90.000,-
'22:55.992',-,-,-,-,-,-,0.616,0.416,88.800,-
'22:56.000',-,-,-,-,-,-,0.664,0.464,87.600,-
'22:56.008',-,-,-,-,-,-,0.688,0.464,86.400,-
'22:56.016',-,-,-,-,-,-,0.704,0.504,85.200,-
