'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'5:36:01.512',0.000,-,-,-,-0.040,-,68.000,30.400
'5:36:01.520',0.000,-,-,-,-0.040,-,65.600,30.200
'5:36:01.528',0.000,-,-,-,-0.020,-,64.000,30.000
'5:36:01.536',0.000,-,-,-,-0.040,-,63.200,29.800
'5:36:01.544',0.000,-,-,-,-0.020,-,61.600,29.600
'5:36:01.552',0.000,-,-,-,-0.040,-,61.600,29.400
'5:36:01.560',0.000,-,-,-,-0.020,-,60.800,29.200
'5:36:01.568',0.000,-,-,-,-0.040,-,60.800,29.000
'5:36:01.576',0.000,-,-,-,-0.020,-,60.800,28.600
'5:36:01.584',0.000,-,-,-,-0.040,-,60.000,28.400
'5:36:01.592',0.000,-,-,-,-0.020,-,60.000,28.000
'5:36:01.600',0.000,-,-,-,-0.020,-,60.000,27.800
'5:36:01.608',0.000,-,-,-,-0.040,-,60.000,27.400
'5:36:01.616',0.000,-,-,-,-0.020,-,60.000,27.000
'5:36:01.624',0.000,-,-,-,-0.040,-,59.200,26.800
'5:36:01.632',0.000,-,-,-,-0.020,-,59.200,26.600
'5:36:01.640',0.000,-,-,-,-0.040,-,58.400,26.400
'5:36:01.648',0.000,-,-,-,-0.020,-,58.400,26.400
'5:36:01.656',0.000,-,-,-,-0.020,-,57.600,26.200
'5:36:01.664',0.000,-,-,-,-0.020,-,57.600,26.200
'5:36:01.672',0.000,-,-,-,-0.020,-,56.800,26.000
'5:36:01.680',0.000,-,-,-,-0.020,-,56.800,26.000
'5:36:01.688',0.000,-,-,-,-0.020,-,56.000,26.000
'5:36:01.696',0.000,-,-,-,-0.020,-,56.000,26.000
'5:36:01.704',0.000,-,-,-,-0.020,-,56.000,26.000
'5:36:01.712',0.000,-,-,-,-0.020,-,55.200,26.000
'5:36:01.720',0.000,-,-,-,-0.020,-,55.200,26.200
'5:36:01.728',0.000,-,-,-,-0.020,-,55.200,26.400
'5:36:01.736',0.000,-,-,-,0.000,-,54.400,26.600
'5:36:01.744',0.000,-,-,-,-0.020,-,54.400,26.600
'5:36:01.752',0.000,-,-,-,-0.020,-,54.400,26.800
'5:36:01.760',0.000,-,-,-,-0.020,-,53.600,27.000
'5:36:01.768',0.000,-,-,-,0.000,-,53.600,27.000
'5:36:01.776',0.000,-,-,-,-0.020,-,52.800,27.000
'5:36:01.784',0.000,-,-,-,-0.020,-,52.800,27.200
'5:36:01.792',0.000,-,-,-,-0.020,-,52.800,27.200
'5:36:01.800',0.000,-,-,-,0.000,-,52.000,27.200
'5:36:01.808',0.000,-,-,-,-0.020,-,52.000,27.400
'5:36:01.816',0.000,-,-,-,-0.020,-,51.200,27.400
'5:36:01.824',0.000,-,-,-,-0.020,-,51.200,27.600
'5:36:01.832',0.000,-,-,-,-0.020,-,51.200,27.800
'5:36:01.840',0.000,-,-,-,-0.040,-,51.200,28.000
'5:36:01.848',0.016,-,-,-,-0.020,-,51.200,28.000
'5:36:01.856',0.008,-,-,-,-0.040,-,51.200,28.200
'5:36:01.864',0.016,-,-,-,-0.020,-,50.400,28.200
'5:36:01.872',0.008,-,-,-,-0.040,-,50.400,28.200
'5:36:01.880',0.008,-,-,-,-0.020,-,50.400,28.400
'5:36:01.888',0.000,-,-,-,-0.040,-,50.400,28.600
'5:36:01.896',0.000,-,-,-,-0.020,-,49.600,29.000
'5:36:01.904',0.000,-,-,-,-0.040,-,49.600,29.200
'5:36:01.912',0.000,-,-,-,-0.020,-,49.600,29.400
'5:36:01.920',0.000,-,-,-,-0.040,-,48.800,29.600
'5:36:01.928',-0.016,-,-,-,-0.020,-,48.800,30.000
'5:36:01.936',-0.008,-,-,-,-0.020,-,48.800,30.200
'5:36:01.944',-0.016,-,-,-,-0.020,-,48.800,30.400
'5:36:01.952',-0.008,-,-,-,-0.020,-,48.800,30.600
'5:36:01.960',-0.016,-,-,-,-0.020,-,48.000,30.800
'5:36:01.968',-0.008,-,-,-,0.000,-,48.000,31.200
'5:36:01.976',-0.008,-,-,-,-0.020,-,48.000,31.400
'5:36:01.984',-0.008,-,-,-,0.000,-,48.000,31.800
'5:36:01.992',0.000,-,-,-,0.000,-,48.000,32.000
'5:36:02.000',0.016,-,-,-,0.000,-,48.000,32.400
'5:36:02.008',0.056,-,-,-,0.040,-,47.200,32.600
'5:36:02.016',0.120,-,-,-,0.080,-,47.200,32.800
'5:36:02.024',0.160,-,-,-,0.040,-,47.200,33.200
'5:36:02.032',0.224,-,-,-,-0.020,-,47.200,33.400
'5:36:02.040',0.288,-,-,-,-0.040,-,47.200,33.800
'5:36:02.048',0.304,-,-,-,0.020,-,47.200,34.400
'5:36:02.056',0.240,-,-,-,-0.100,-,46.400,35.000
'5:36:02.064',0.160,-,-,-,-0.220,-,46.400,36.000
'5:36:02.072',0.064,-,-,-,-0.220,-,46.400,37.000
'5:36:02.080',-0.072,-,-,-,0.000,-,46.400,38.200
'5:36:02.088',-0.208,-,-,-,0.040,-,46.400,39.200
'5:36:02.096',-0.216,-,-,-,0.020,-,45.600,40.000
'5:36:02.104',-0.192,-,-,-,0.000,-,46.400,40.800
'5:36:02.112',-0.152,-,-,-,0.020,-,46.400,41.200
'5:36:02.120',-0.112,-,-,-,0.000,-,47.200,41.600
'5:36:02.128',-0.088,-,-,-,0.000,-,48.800,41.800
'5:36:02.136',-0.072,-,-,-,0.020,-,48.800,42.000
'5:36:02.144',-0.072,-,-,-,0.000,-,48.800,42.400
'5:36:02.152',-0.072,-,-,-,0.020,-,48.800,42.600
'5:36:02.160',-0.064,-,-,-,0.020,-,49.600,42.800
'5:36:02.168',-0.072,-,-,-,0.020,-,52.800,42.800
'5:36:02.176',-0.064,-,-,-,0.020,-,58.400,43.000
'5:36:02.184',-0.064,-,-,-,0.020,-,64.800,43.200
'5:36:02.192',-0.072,-,-,-,0.020,-,71.200,43.400
'5:36:02.200',-0.056,-,-,-,0.040,-,77.600,43.600
'5:36:02.208',-0.064,-,-,-,0.020,-,82.400,43.800
'5:36:02.216',-0.072,-,-,-,0.040,-,86.400,44.000
'5:36:02.224',-0.056,-,-,-,0.040,-,89.600,44.200
'5:36:02.232',-0.048,-,-,-,0.040,-,91.200,44.200
'5:36:02.240',-0.048,-,-,-,0.040,-,92.000,44.200
'5:36:02.248',-0.056,-,-,-,0.040,-,92.000,44.200
'5:36:02.256',-0.040,-,-,-,0.040,-,91.200,44.200
'5:36:02.264',-0.048,-,-,-,0.060,-,91.200,44.200
'5:36:02.272',-0.040,-,-,-,0.060,-,90.400,44.000
'5:36:02.280',-0.048,-,-,-,0.060,-,90.400,44.000
'5:36:02.288',-0.040,-,-,-,0.060,-,90.400,44.000
'5:36:02.296',-0.048,-,-,-,0.080,-,90.400,44.400
'5:36:02.304',-0.040,-,-,-,0.080,-,91.200,44.600
'5:36:02.312',-0.048,-,-,-,0.080,-,92.000,45.000
'5:36:02.320',-0.040,-,-,-,0.080,-,92.800,45.000
'5:36:02.328',-0.048,-,-,-,0.080,-,92.800,45.000
'5:36:02.336',-0.032,-,-,-,0.080,-,92.800,45.000
'5:36:02.344',-0.032,-,-,-,0.080,-,92.000,44.800
'5:36:02.352',-0.024,-,-,-,0.080,-,90.400,44.200
'5:36:02.360',-0.032,-,-,-,0.080,-,88.000,43.600
'5:36:02.368',-0.016,-,-,-,0.080,-,84.000,43.000
'5:36:02.376',-0.016,-,-,-,0.080,-,80.000,42.400
'5:36:02.384',-0.008,-,-,-,0.060,-,76.000,41.600
'5:36:02.392',0.000,-,-,-,0.060,-,72.800,40.800
'5:36:02.400',0.000,-,-,-,0.040,-,69.600,40.200
'5:36:02.408',0.008,-,-,-,0.040,-,67.200,40.000
'5:36:02.416',0.016,-,-,-,0.040,-,64.800,39.800
'5:36:02.424',0.024,-,-,-,0.020,-,64.000,39.600
'5:36:02.432',0.024,-,-,-,0.020,-,64.800,39.600
'5:36:02.440',0.024,-,-,-,0.000,-,66.400,39.600
'5:36:02.448',0.032,-,-,-,0.000,-,70.400,39.600
'5:36:02.456',0.032,-,-,-,0.000,-,74.400,39.400
'5:36:02.464',0.040,-,-,-,0.000,-,80.000,39.200
'5:36:02.472',0.032,-,-,-,0.000,-,84.800,39.000
'5:36:02.480',0.032,-,-,-,0.000,-,89.600,38.800
'5:36:02.488',0.040,-,-,-,-0.020,-,92.800,38.600
'5:36:02.496',0.032,-,-,-,-0.020,-,95.200,38.600
'5:36:02.504',0.024,-,-,-,-0.040,-,96.000,38.200
'5:36:02.512',0.032,-,-,-,-0.020,-,96.000,37.600
'5:36:02.520',0.016,-,-,-,-0.040,-,95.200,37.200
'5:36:02.528',0.024,-,-,-,-0.040,-,93.600,36.400
'5:36:02.536',0.016,-,-,-,-0.040,-,92.000,35.600
'5:36:02.544',0.024,-,-,-,-0.040,-,89.600,35.000
'5:36:02.552',0.008,-,-,-,-0.040,-,84.800,34.400
'5:36:02.560',0.016,-,-,-,-0.040,-,79.200,34.200
'5:36:02.568',0.008,-,-,-,-0.040,-,73.600,34.000
'5:36:02.576',0.000,-,-,-,-0.040,-,70.400,33.800
'5:36:02.584',0.008,-,-,-,-0.020,-,68.800,33.600
'5:36:02.592',0.000,-,-,-,-0.040,-,68.000,33.400
'5:36:02.600',0.008,-,-,-,-0.020,-,67.200,33.400
'5:36:02.608',0.000,-,-,-,-0.040,-,68.000,33.400
'5:36:02.616',0.000,-,-,-,-0.040,-,69.600,33.400
'5:36:02.624',0.000,-,-,-,-0.040,-,70.400,33.600
'5:36:02.632',0.008,-,-,-,-0.040,-,72.000,33.600
'5:36:02.640',0.000,-,-,-,-0.040,-,73.600,33.600
'5:36:02.648',0.000,-,-,-,-0.040,-,73.600,33.600
'5:36:02.656',0.000,-,-,-,-0.040,-,73.600,33.400
'5:36:02.664',0.008,-,-,-,-0.020,-,72.800,33.400
'5:36:02.672',0.000,-,-,-,-0.040,-,71.200,33.600
'5:36:02.680',0.000,-,-,-,-0.040,-,69.600,33.800
'5:36:02.688',0.000,-,-,-,-0.040,-,68.800,33.800
'5:36:02.696',0.000,-,-,-,-0.020,-,67.200,33.800
'5:36:02.704',0.000,-,-,-,-0.040,-,65.600,33.800
'5:36:02.712',0.000,-,-,-,-0.020,-,64.800,33.800
'5:36:02.720',0.000,-,-,-,-0.040,-,64.000,33.800
'5:36:02.728',0.000,-,-,-,-0.020,-,63.200,33.800
'5:36:02.736',0.000,-,-,-,-0.020,-,63.200,34.000
'5:36:02.744',0.000,-,-,-,-0.040,-,62.400,34.200
'5:36:02.752',0.000,-,-,-,-0.020,-,62.400,34.200
'5:36:02.760',0.000,-,-,-,-0.040,-,62.400,34.400
'5:36:02.768',0.000,-,-,-,-0.020,-,62.400,34.400
'5:36:02.776',0.000,-,-,-,-0.020,-,62.400,34.200
'5:36:02.784',0.000,-,-,-,-0.020,-,62.400,34.400
'5:36:02.792',0.000,-,-,-,-0.020,-,62.400,34.600
'5:36:02.800',0.000,-,-,-,-0.020,-,61.600,35.000
'5:36:02.808',0.000,-,-,-,-0.020,-,61.600,35.200
'5:36:02.816',0.000,-,-,-,-0.020,-,60.800,35.400
'5:36:02.824',0.000,-,-,-,-0.020,-,60.800,35.400
'5:36:02.832',0.000,-,-,-,-0.020,-,60.000,35.400
'5:36:02.840',0.000,-,-,-,-0.020,-,60.000,35.600
'5:36:02.848',0.000,-,-,-,0.000,-,59.200,35.800
'5:36:02.856',0.000,-,-,-,-0.020,-,59.200,36.000
'5:36:02.864',0.000,-,-,-,-0.020,-,58.400,36.200
'5:36:02.872',0.000,-,-,-,-0.020,-,58.400,36.400
'5:36:02.880',0.000,-,-,-,-0.020,-,57.600,36.800
'5:36:02.888',0.000,-,-,-,0.000,-,57.600,37.000
'5:36:02.896',0.000,-,-,-,-0.020,-,57.600,37.200
'5:36:02.904',0.000,-,-,-,0.000,-,56.800,37.200
'5:36:02.912',0.000,-,-,-,0.000,-,56.800,37.400
'5:36:02.920',0.000,-,-,-,0.000,-,56.800,37.400
'5:36:02.928',0.000,-,-,-,0.000,-,56.000,37.600
'5:36:02.936',0.000,-,-,-,0.000,-,56.000,37.600
'5:36:02.944',0.000,-,-,-,0.000,-,55.200,37.600
'5:36:02.952',0.000,-,-,-,0.000,-,54.400,37.800
'5:36:02.960',0.000,-,-,-,-0.020,-,54.400,37.800
'5:36:02.968',0.000,-,-,-,0.000,-,53.600,37.800
'5:36:02.976',0.000,-,-,-,0.000,-,53.600,38.000
'5:36:02.984',0.000,-,-,-,0.000,-,53.600,38.200
'5:36:02.992',0.000,-,-,-,-0.020,-,52.800,38.200
'5:36:03.000',0.008,-,-,-,0.000,-,52.800,38.400
'5:36:03.008',0.000,-,-,-,-0.020,-,52.800,38.400
'5:36:03.016',0.016,-,-,-,-0.020,-,52.800,38.600
'5:36:03.024',0.000,-,-,-,-0.020,-,52.800,38.600
'5:36:03.032',0.000,-,-,-,-0.020,-,52.800,38.600
'5:36:03.040',-0.008,-,-,-,-0.040,-,52.800,38.800
'5:36:03.048',0.000,-,-,-,-0.020,-,52.000,38.800
'5:36:03.056',0.000,-,-,-,-0.020,-,52.000,39.000
'5:36:03.064',0.000,-,-,-,-0.020,-,52.800,39.400
'5:36:03.072',0.000,-,-,-,-0.020,-,52.000,39.800
'5:36:03.080',-0.008,-,-,-,-0.040,-,52.000,40.000
'5:36:03.088',-0.016,-,-,-,-0.020,-,52.000,40.200
'5:36:03.096',-0.024,-,-,-,-0.020,-,51.200,40.400
'5:36:03.104',-0.016,-,-,-,-0.020,-,51.200,40.400
'5:36:03.112',-0.024,-,-,-,0.000,-,50.400,40.400
'5:36:03.120',-0.008,-,-,-,-0.020,-,50.400,40.200
'5:36:03.128',-0.008,-,-,-,0.000,-,49.600,40.000
'5:36:03.136',-0.008,-,-,-,0.000,-,49.600,39.800
'5:36:03.144',0.000,-,-,-,0.000,-,49.600,39.600
'5:36:03.152',0.008,-,-,-,0.000,-,48.800,39.600
'5:36:03.160',0.032,-,-,-,0.020,-,48.800,39.800
'5:36:03.168',0.088,-,-,-,0.080,-,48.800,40.000
'5:36:03.176',0.128,-,-,-,0.080,-,48.800,40.000
'5:36:03.184',0.192,-,-,-,0.020,-,48.800,40.000
'5:36:03.192',0.240,-,-,-,-0.020,-,48.000,40.000
'5:36:03.200',0.272,-,-,-,0.040,-,48.000,40.000
'5:36:03.208',0.240,-,-,-,-0.040,-,48.000,40.200
'5:36:03.216',0.144,-,-,-,-0.180,-,48.000,40.400
'5:36:03.224',0.080,-,-,-,-0.240,-,48.000,40.600
'5:36:03.232',-0.016,-,-,-,-0.040,-,47.200,41.000
'5:36:03.240',-0.160,-,-,-,0.020,-,47.200,41.400
'5:36:03.248',-0.216,-,-,-,0.020,-,47.200,41.600
'5:36:03.256',-0.208,-,-,-,0.000,-,47.200,41.800
'5:36:03.264',-0.168,-,-,-,0.000,-,47.200,41.600
'5:36:03.272',-0.128,-,-,-,0.000,-,48.000,41.400
'5:36:03.280',-0.096,-,-,-,0.000,-,48.800,41.000
'5:36:03.288',-0.088,-,-,-,0.000,-,48.800,40.600
'5:36:03.296',-0.072,-,-,-,0.000,-,48.800,40.200
'5:36:03.304',-0.072,-,-,-,0.000,-,48.000,40.000
'5:36:03.312',-0.072,-,-,-,0.000,-,48.800,39.800
'5:36:03.320',-0.072,-,-,-,0.000,-,50.400,39.200
'5:36:03.328',-0.064,-,-,-,0.000,-,55.200,38.800
'5:36:03.336',-0.056,-,-,-,0.020,-,60.800,38.400
'5:36:03.344',-0.064,-,-,-,0.000,-,68.000,38.000
'5:36:03.352',-0.056,-,-,-,0.020,-,74.400,37.600
'5:36:03.360',-0.056,-,-,-,0.000,-,80.000,37.200
'5:36:03.368',-0.048,-,-,-,0.020,-,84.800,37.000
'5:36:03.376',-0.064,-,-,-,0.020,-,88.800,36.600
'5:36:03.384',-0.056,-,-,-,0.040,-,91.200,36.200
'5:36:03.392',-0.056,-,-,-,0.040,-,92.800,35.800
'5:36:03.400',-0.056,-,-,-,0.040,-,93.600,35.800
'5:36:03.408',-0.056,-,-,-,0.040,-,93.600,35.800
'5:36:03.416',-0.048,-,-,-,0.040,-,93.600,35.800
'5:36:03.424',-0.056,-,-,-,0.040,-,93.600,36.200
'5:36:03.432',-0.056,-,-,-,0.060,-,92.800,36.400
'5:36:03.440',-0.048,-,-,-,0.040,-,91.200,36.600
'5:36:03.448',-0.056,-,-,-,0.060,-,90.400,37.000
'5:36:03.456',-0.048,-,-,-,0.060,-,89.600,37.200
'5:36:03.464',-0.056,-,-,-,0.080,-,88.800,37.400
'5:36:03.472',-0.048,-,-,-,0.060,-,88.800,37.400
'5:36:03.480',-0.056,-,-,-,0.080,-,88.800,37.200
'5:36:03.488',-0.048,-,-,-,0.080,-,88.800,37.200
'5:36:03.496',-0.040,-,-,-,0.080,-,88.800,37.000
'5:36:03.504',-0.040,-,-,-,0.080,-,88.800,36.600
'5:36:03.512',-0.032,-,-,-,0.080,-,87.200,36.200
'5:36:03.520',-0.040,-,-,-,0.080,-,84.800,35.600
'5:36:03.528',-0.024,-,-,-,0.060,-,81.600,34.800
'5:36:03.536',-0.016,-,-,-,0.060,-,78.400,34.200
'5:36:03.544',-0.024,-,-,-,0.060,-,74.400,33.600
'5:36:03.552',0.000,-,-,-,0.040,-,71.200,33.200
'5:36:03.560',0.000,-,-,-,0.040,-,68.000,33.000
'5:36:03.568',0.000,-,-,-,0.040,-,65.600,32.800
'5:36:03.576',0.008,-,-,-,0.020,-,64.000,33.000
'5:36:03.584',0.016,-,-,-,0.020,-,64.000,33.200
'5:36:03.592',0.024,-,-,-,0.000,-,64.800,33.600
'5:36:03.600',0.016,-,-,-,0.000,-,67.200,34.000
'5:36:03.608',0.024,-,-,-,0.000,-,70.400,34.400
'5:36:03.616',0.032,-,-,-,0.000,-,74.400,34.800
'5:36:03.624',0.024,-,-,-,0.000,-,80.000,35.400
'5:36:03.632',0.032,-,-,-,-0.020,-,85.600,35.800
'5:36:03.640',0.024,-,-,-,-0.020,-,89.600,36.200
'5:36:03.648',0.032,-,-,-,-0.020,-,92.800,36.200
'5:36:03.656',0.024,-,-,-,-0.040,-,94.400,36.000
'5:36:03.664',0.016,-,-,-,-0.040,-,95.200,35.600
'5:36:03.672',0.024,-,-,-,-0.040,-,95.200,35.200
'5:36:03.680',0.016,-,-,-,-0.040,-,94.400,34.800
'5:36:03.688',0.008,-,-,-,-0.040,-,92.800,34.200
'5:36:03.696',0.008,-,-,-,-0.040,-,92.000,33.800
'5:36:03.704',0.008,-,-,-,-0.040,-,88.800,33.200
'5:36:03.712',0.000,-,-,-,-0.040,-,84.000,32.800
'5:36:03.720',0.008,-,-,-,-0.040,-,78.400,32.400
'5:36:03.728',0.000,-,-,-,-0.040,-,72.800,32.000
'5:36:03.736',0.008,-,-,-,-0.040,-,68.800,31.800
'5:36:03.744',0.000,-,-,-,-0.040,-,67.200,31.800
'5:36:03.752',0.000,-,-,-,-0.040,-,66.400,31.800
'5:36:03.760',0.000,-,-,-,-0.040,-,66.400,31.800
'5:36:03.768',0.000,-,-,-,-0.040,-,67.200,31.800
'5:36:03.776',0.000,-,-,-,-0.040,-,68.000,32.000
'5:36:03.784',0.000,-,-,-,-0.040,-,69.600,32.200
'5:36:03.792',0.000,-,-,-,-0.040,-,70.400,32.400
'5:36:03.800',0.000,-,-,-,-0.040,-,72.000,32.400
'5:36:03.808',0.000,-,-,-,-0.040,-,72.000,32.400
'5:36:03.816',0.000,-,-,-,-0.040,-,72.000,32.400
'5:36:03.824',0.000,-,-,-,-0.040,-,70.400,32.400
'5:36:03.832',0.000,-,-,-,-0.040,-,69.600,32.400
'5:36:03.840',0.000,-,-,-,-0.040,-,68.000,32.400
'5:36:03.848',0.000,-,-,-,-0.040,-,66.400,32.400
'5:36:03.856',0.000,-,-,-,-0.040,-,65.600,32.600
'5:36:03.864',0.000,-,-,-,-0.040,-,64.000,32.800
'5:36:03.872',0.000,-,-,-,-0.040,-,63.200,33.200
'5:36:03.880',0.000,-,-,-,-0.040,-,62.400,33.600
'5:36:03.888',0.000,-,-,-,-0.040,-,62.400,33.800
'5:36:03.896',0.000,-,-,-,-0.040,-,61.600,34.000
'5:36:03.904',0.000,-,-,-,-0.040,-,61.600,34.200
'5:36:03.912',0.000,-,-,-,-0.040,-,61.600,34.200
'5:36:03.920',0.000,-,-,-,-0.040,-,61.600,34.200
'5:36:03.928',-0.008,-,-,-,-0.040,-,60.800,34.200
'5:36:03.936',0.000,-,-,-,-0.040,-,60.800,34.200
'5:36:03.944',0.000,-,-,-,-0.040,-,60.800,34.200
'5:36:03.952',0.000,-,-,-,-0.040,-,60.000,34.200
'5:36:03.960',0.000,-,-,-,-0.040,-,60.000,34.200
'5:36:03.968',0.000,-,-,-,-0.040,-,60.000,34.200
'5:36:03.976',0.000,-,-,-,-0.040,-,60.000,34.200
'5:36:03.984',0.000,-,-,-,-0.020,-,59.200,34.400
'5:36:03.992',0.000,-,-,-,-0.040,-,59.200,34.600
'5:36:04.000',0.000,-,-,-,-0.020,-,58.400,34.800
'5:36:04.008',0.000,-,-,-,-0.040,-,58.400,35.000
'5:36:04.016',0.000,-,-,-,-0.040,-,57.600,35.000
'5:36:04.024',0.000,-,-,-,-0.020,-,56.800,34.800
'5:36:04.032',0.000,-,-,-,-0.040,-,56.800,34.800
'5:36:04.040',0.000,-,-,-,-0.040,-,56.000,34.600
'5:36:04.048',0.000,-,-,-,-0.020,-,56.000,34.600
'5:36:04.056',0.000,-,-,-,-0.040,-,55.200,34.800
'5:36:04.064',0.000,-,-,-,-0.020,-,55.200,34.800
'5:36:04.072',0.000,-,-,-,-0.040,-,54.400,35.200
'5:36:04.080',0.000,-,-,-,-0.040,-,54.400,35.400
'5:36:04.088',0.008,-,-,-,-0.020,-,54.400,35.600
'5:36:04.096',0.000,-,-,-,-0.020,-,54.400,35.600
'5:36:04.104',0.000,-,-,-,-0.020,-,54.400,35.600
'5:36:04.112',0.000,-,-,-,-0.020,-,54.400,35.600
'5:36:04.120',0.000,-,-,-,-0.020,-,53.600,35.400
'5:36:04.128',0.000,-,-,-,-0.020,-,53.600,35.200
'5:36:04.136',0.000,-,-,-,-0.020,-,53.600,34.800
'5:36:04.144',0.000,-,-,-,-0.020,-,53.600,34.600
'5:36:04.152',0.008,-,-,-,-0.020,-,52.800,34.400
'5:36:04.160',0.000,-,-,-,-0.020,-,52.800,34.200
'5:36:04.168',0.008,-,-,-,-0.020,-,52.000,34.000
'5:36:04.176',0.000,-,-,-,-0.040,-,52.000,33.800
'5:36:04.184',0.008,-,-,-,-0.020,-,52.000,33.600
'5:36:04.192',0.016,-,-,-,-0.040,-,51.200,33.400
'5:36:04.200',0.024,-,-,-,-0.020,-,51.200,33.200
'5:36:04.208',0.016,-,-,-,-0.040,-,51.200,33.200
'5:36:04.216',0.024,-,-,-,-0.040,-,50.400,33.000
'5:36:04.224',0.008,-,-,-,-0.040,-,50.400,32.800
'5:36:04.232',0.008,-,-,-,-0.040,-,50.400,32.600
'5:36:04.240',0.008,-,-,-,-0.040,-,49.600,32.400
'5:36:04.248',0.016,-,-,-,-0.020,-,49.600,32.400
'5:36:04.256',0.008,-,-,-,-0.040,-,49.600,32.200
'5:36:04.264',0.008,-,-,-,-0.020,-,49.600,32.200
'5:36:04.272',0.000,-,-,-,-0.040,-,49.600,32.200
'5:36:04.280',0.000,-,-,-,-0.020,-,49.600,32.200
'5:36:04.288',-0.008,-,-,-,-0.020,-,48.800,32.000
'5:36:04.296',0.000,-,-,-,-0.020,-,48.800,31.800
'5:36:04.304',-0.008,-,-,-,-0.020,-,48.800,31.600
'5:36:04.312',0.000,-,-,-,-0.020,-,48.800,31.400
'5:36:04.320',0.000,-,-,-,-0.020,-,48.800,31.000
'5:36:04.328',-0.008,-,-,-,0.000,-,48.000,30.600
'5:36:04.336',0.000,-,-,-,0.000,-,48.000,30.400
'5:36:04.344',0.024,-,-,-,0.000,-,48.000,30.200
'5:36:04.352',0.056,-,-,-,0.040,-,48.000,30.000
'5:36:04.360',0.104,-,-,-,0.080,-,47.200,29.800
'5:36:04.368',0.152,-,-,-,0.040,-,47.200,29.600
'5:36:04.376',0.224,-,-,-,0.000,-,47.200,29.600
'5:36:04.384',0.288,-,-,-,-0.020,-,47.200,29.600
'5:36:04.392',0.304,-,-,-,0.020,-,47.200,29.600
'5:36:04.400',0.248,-,-,-,-0.060,-,46.400,29.800
'5:36:04.408',0.168,-,-,-,-0.200,-,46.400,30.200
'5:36:04.416',0.088,-,-,-,-0.220,-,46.400,30.600
'5:36:04.424',-0.056,-,-,-,-0.020,-,46.400,31.000
'5:36:04.432',-0.192,-,-,-,0.040,-,46.400,31.400
'5:36:04.440',-0.216,-,-,-,0.020,-,45.600,32.000
'5:36:04.448',-0.192,-,-,-,0.000,-,46.400,32.200
'5:36:04.456',-0.160,-,-,-,0.020,-,46.400,32.400
'5:36:04.464',-0.112,-,-,-,0.000,-,47.200,32.600
'5:36:04.472',-0.096,-,-,-,0.000,-,48.800,32.800
'5:36:04.480',-0.072,-,-,-,0.020,-,48.800,33.000
'5:36:04.488',-0.072,-,-,-,0.000,-,48.000,33.200
'5:36:04.496',-0.072,-,-,-,0.020,-,48.000,33.200
'5:36:04.504',-0.072,-,-,-,0.000,-,49.600,33.200
