'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'1:09:28.040',-,-,-,-,-,-,0.592,0.552,93.600,-
'1:09:28.048',-,-,-,-,-,-,0.616,0.600,92.400,-
'1:09:28.056',-,-,-,-,-,-,0.616,0.600,92.400,-
'1:09:28.064',-,-,-,-,-,-,0.592,0.576,91.200,-
'1:09:28.072',-,-,-,-,-,-,0.552,0.552,90.000,-
'1:09:28.080',-,-,-,-,-,-,0.464,0.464,87.600,-
'1:09:28.088',-,-,-,-,-,-,0.360,0.344,85.200,-
'1:09:28.096',-,-,-,-,-,-,0.272,0.272,82.800,-
'1:09:28.104',-,-,-,-,-,-,0.184,0.184,80.400,-
'1:09:28.112',-,-,-,-,-,-,0.144,0.112,76.800,-
'1:09:28.120',-,-,-,-,-,-,0.104,0.088,75.600,-
'1:09:28.128',-,-,-,-,-,-,0.056,0.040,74.400,-
'1:09:28.136',-,-,-,-,-,-,0.016,0.016,74.400,-
'1:09:28.144',-,-,-,-,-,-,0.016,0.000,74.400,-
'1:09:28.152',-,-,-,-,-,-,0.016,0.000,73.200,-
'1:09:28.160',-,-,-,-,-,-,0.000,0.000,73.200,-
'1:09:28.168',-,-,-,-,-,-,0.000,-0.016,72.000,-
'1:09:28.176',-,-,-,-,-,-,0.000,-0.016,72.000,-
'1:09:28.184',-,-,-,-,-,-,0.000,0.000,70.800,-
'1:09:28.192',-,-,-,-,-,-,0.016,0.000,70.800,-
'1:09:28.200',-,-,-,-,-,-,0.040,0.000,69.600,-
'1:09:28.208',-,-,-,-,-,-,0.120,0.016,69.600,-
'1:09:28.216',-,-,-,-,-,-,0.208,0.184,68.400,-
'1:09:28.224',-,-,-,-,-,-,0.144,0.248,68.400,-
'1:09:28.232',-,-,-,-,-,-,-0.144,0.088,67.200,-
'1:09:28.240',-,-,-,-,-,-,-0.504,-0.368,67.200,-
'1:09:28.248',-,-,-,-,-,-,-0.632,-0.760,67.200,-
'1:09:28.256',-,-,-,-,-,-,-0.504,-0.760,66.000,-
'1:09:28.264',-,-,-,-,-,-,-0.360,-0.416,66.000,-
'1:09:28.272',-,-,-,-,-,-,-0.272,-0.320,66.000,-
'1:09:28.280',-,-,-,-,-,-,-0.208,-0.232,64.800,-
'1:09:28.288',-,-,-,-,-,-,-0.144,-0.160,64.800,-
'1:09:28.296',-,-,-,-,-,-,-0.120,-0.112,64.800,-
'1:09:28.304',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'1:09:28.312',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'1:09:28.320',-,-,-,-,-,-,-0.016,-0.016,66.000,-
'1:09:28.328',-,-,-,-,-,-,0.000,0.000,67.200,-
'1:09:28.336',-,-,-,-,-,-,-0.016,0.000,70.800,-
'1:09:28.344',-,-,-,-,-,-,-0.016,-0.016,74.400,-
'1:09:28.352',-,-,-,-,-,-,0.000,0.000,79.200,-
'1:09:28.360',-,-,-,-,-,-,0.016,0.000,82.800,-
'1:09:28.368',-,-,-,-,-,-,0.016,0.000,86.400,-
'1:09:28.376',-,-,-,-,-,-,0.016,0.000,87.600,-
'1:09:28.384',-,-,-,-,-,-,0.040,0.016,90.000,-
'1:09:28.392',-,-,-,-,-,-,0.056,0.064,91.200,-
'1:09:28.400',-,-,-,-,-,-,0.104,0.088,92.400,-
'1:09:28.408',-,-,-,-,-,-,0.168,0.136,92.400,-
'1:09:28.416',-,-,-,-,-,-,0.232,0.184,92.400,-
'1:09:28.424',-,-,-,-,-,-,0.312,0.272,92.400,-
'1:09:28.432',-,-,-,-,-,-,0.376,0.344,91.200,-
'1:09:28.440',-,-,-,-,-,-,0.440,0.440,91.200,-
'1:09:28.448',-,-,-,-,-,-,0.488,0.464,90.000,-
'1:09:28.456',-,-,-,-,-,-,0.528,0.488,90.000,-
'1:09:28.464',-,-,-,-,-,-,0.528,0.528,88.800,-
'1:09:28.472',-,-,-,-,-,-,0.504,0.504,87.600,-
'1:09:28.480',-,-,-,-,-,-,0.440,0.464,85.200,-
'1:09:28.488',-,-,-,-,-,-,0.376,0.440,84.000,-
'1:09:28.496',-,-,-,-,-,-,0.312,0.344,81.600,-
'1:09:28.504',-,-,-,-,-,-,0.232,0.248,78.000,-
'1:09:28.512',-,-,-,-,-,-,0.184,0.184,75.600,-
'1:09:28.520',-,-,-,-,-,-,0.144,0.136,73.200,-
'1:09:28.528',-,-,-,-,-,-,0.120,0.136,72.000,-
'1:09:28.536',-,-,-,-,-,-,0.104,0.088,70.800,-
'1:09:28.544',-,-,-,-,-,-,0.080,0.088,70.800,-
'1:09:28.552',-,-,-,-,-,-,0.056,0.040,70.800,-
'1:09:28.560',-,-,-,-,-,-,0.056,0.040,69.600,-
'1:09:28.568',-,-,-,-,-,-,0.056,0.040,69.600,-
'1:09:28.576',-,-,-,-,-,-,0.056,0.040,68.400,-
'1:09:28.584',-,-,-,-,-,-,0.056,0.040,68.400,-
'1:09:28.592',-,-,-,-,-,-,0.056,0.064,68.400,-
'1:09:28.600',-,-,-,-,-,-,0.056,0.040,67.200,-
'1:09:28.608',-,-,-,-,-,-,0.040,0.040,67.200,-
'1:09:28.616',-,-,-,-,-,-,0.040,0.016,66.000,-
'1:09:28.624',-,-,-,-,-,-,0.016,0.000,66.000,-
'1:09:28.632',-,-,-,-,-,-,0.016,0.000,66.000,-
'1:09:28.640',-,-,-,-,-,-,0.016,0.000,66.000,-
'1:09:28.648',-,-,-,-,-,-,0.040,0.000,64.800,-
'1:09:28.656',-,-,-,-,-,-,0.040,0.016,64.800,-
'1:09:28.664',-,-,-,-,-,-,0.016,0.016,64.800,-
'1:09:28.672',-,-,-,-,-,-,0.016,0.000,63.600,-
'1:09:28.680',-,-,-,-,-,-,0.000,0.000,63.600,-
'1:09:28.688',-,-,-,-,-,-,0.000,0.000,63.600,-
'1:09:28.696',-,-,-,-,-,-,0.000,0.000,63.600,-
'1:09:28.704',-,-,-,-,-,-,0.016,0.000,62.400,-
'1:09:28.712',-,-,-,-,-,-,0.016,0.016,62.400,-
'1:09:28.720',-,-,-,-,-,-,0.016,0.000,62.400,-
'1:09:28.728',-,-,-,-,-,-,0.016,0.000,62.400,-
'1:09:28.736',-,-,-,-,-,-,0.016,0.000,61.200,-
'1:09:28.744',-,-,-,-,-,-,0.016,0.000,61.200,-
'1:09:28.752',-,-,-,-,-,-,0.000,0.000,61.200,-
'1:09:28.760',-,-,-,-,-,-,0.000,0.000,61.200,-
'1:09:28.768',-,-,-,-,-,-,0.000,0.000,61.200,-
'1:09:28.776',-,-,-,-,-,-,0.000,0.000,60.000,-
'1:09:28.784',-,-,-,-,-,-,0.000,-0.016,60.000,-
'1:09:28.792',-,-,-,-,-,-,0.000,0.000,60.000,-
'1:09:28.800',-,-,-,-,-,-,0.000,-0.016,60.000,-
'1:09:28.808',-,-,-,-,-,-,0.000,0.000,58.800,-
'1:09:28.816',-,-,-,-,-,-,0.000,0.000,58.800,-
'1:09:28.824',-,-,-,-,-,-,0.000,0.000,58.800,-
'1:09:28.832',-,-,-,-,-,-,0.000,0.000,58.800,-
'1:09:28.840',-,-,-,-,-,-,0.000,0.000,58.800,-
'1:09:28.848',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:09:28.856',-,-,-,-,-,-,-0.016,-0.016,57.600,-
'1:09:28.864',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:09:28.872',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:09:28.880',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:09:28.888',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:09:28.896',-,-,-,-,-,-,0.016,0.000,56.400,-
'1:09:28.904',-,-,-,-,-,-,0.016,0.016,56.400,-
'1:09:28.912',-,-,-,-,-,-,0.000,0.000,56.400,-
'1:09:28.920',-,-,-,-,-,-,-0.016,-0.016,56.400,-
'1:09:28.928',-,-,-,-,-,-,-0.016,-0.016,56.400,-
'1:09:28.936',-,-,-,-,-,-,-0.016,0.000,56.400,-
'1:09:28.944',-,-,-,-,-,-,-0.016,-0.016,57.600,-
'1:09:28.952',-,-,-,-,-,-,-0.016,-0.064,57.600,-
'1:09:28.960',-,-,-,-,-,-,-0.016,-0.040,57.600,-
'1:09:28.968',-,-,-,-,-,-,0.000,-0.016,57.600,-
'1:09:28.976',-,-,-,-,-,-,0.000,0.000,57.600,-
'1:09:28.984',-,-,-,-,-,-,-0.016,-0.016,57.600,-
'1:09:28.992',-,-,-,-,-,-,-0.040,-0.040,57.600,-
'1:09:29.000',-,-,-,-,-,-,-0.016,-0.064,57.600,-
'1:09:29.008',-,-,-,-,-,-,0.040,-0.040,57.600,-
'1:09:29.016',-,-,-,-,-,-,0.120,0.064,57.600,-
'1:09:29.024',-,-,-,-,-,-,0.056,0.136,57.600,-
'1:09:29.032',-,-,-,-,-,-,-0.144,0.000,57.600,-
'1:09:29.040',-,-,-,-,-,-,-0.400,-0.272,57.600,-
'1:09:29.048',-,-,-,-,-,-,-0.504,-0.624,57.600,-
'1:09:29.056',-,-,-,-,-,-,-0.400,-0.648,57.600,-
'1:09:29.064',-,-,-,-,-,-,-0.296,-0.344,57.600,-
'1:09:29.072',-,-,-,-,-,-,-0.232,-0.296,57.600,-
'1:09:29.080',-,-,-,-,-,-,-0.168,-0.208,57.600,-
'1:09:29.088',-,-,-,-,-,-,-0.104,-0.112,57.600,-
'1:09:29.096',-,-,-,-,-,-,-0.080,-0.088,58.800,-
'1:09:29.104',-,-,-,-,-,-,-0.056,-0.064,60.000,-
'1:09:29.112',-,-,-,-,-,-,-0.056,-0.040,64.800,-
'1:09:29.120',-,-,-,-,-,-,-0.056,-0.112,69.600,-
'1:09:29.128',-,-,-,-,-,-,-0.040,-0.040,78.000,-
'1:09:29.136',-,-,-,-,-,-,-0.016,-0.016,86.400,-
'1:09:29.144',-,-,-,-,-,-,-0.016,0.000,92.400,-
'1:09:29.152',-,-,-,-,-,-,-0.016,-0.016,96.000,-
'1:09:29.160',-,-,-,-,-,-,-0.016,-0.016,98.400,-
'1:09:29.168',-,-,-,-,-,-,-0.016,0.000,100.800,-
'1:09:29.176',-,-,-,-,-,-,0.000,0.000,103.200,-
'1:09:29.184',-,-,-,-,-,-,0.000,-0.016,104.400,-
'1:09:29.192',-,-,-,-,-,-,0.000,0.000,105.600,-
'1:09:29.200',-,-,-,-,-,-,0.016,0.000,105.600,-
'1:09:29.208',-,-,-,-,-,-,0.040,0.016,105.600,-
'1:09:29.216',-,-,-,-,-,-,0.056,0.040,105.600,-
'1:09:29.224',-,-,-,-,-,-,0.104,0.064,105.600,-
'1:09:29.232',-,-,-,-,-,-,0.144,0.136,105.600,-
'1:09:29.240',-,-,-,-,-,-,0.232,0.184,104.400,-
'1:09:29.248',-,-,-,-,-,-,0.312,0.272,103.200,-
'1:09:29.256',-,-,-,-,-,-,0.400,0.344,103.200,-
'1:09:29.264',-,-,-,-,-,-,0.440,0.440,102.000,-
'1:09:29.272',-,-,-,-,-,-,0.488,0.440,100.800,-
'1:09:29.280',-,-,-,-,-,-,0.504,0.488,99.600,-
'1:09:29.288',-,-,-,-,-,-,0.504,0.488,98.400,-
'1:09:29.296',-,-,-,-,-,-,0.464,0.464,97.200,-
'1:09:29.304',-,-,-,-,-,-,0.424,0.416,96.000,-
'1:09:29.312',-,-,-,-,-,-,0.360,0.344,93.600,-
'1:09:29.320',-,-,-,-,-,-,0.296,0.296,91.200,-
'1:09:29.328',-,-,-,-,-,-,0.232,0.232,87.600,-
'1:09:29.336',-,-,-,-,-,-,0.144,0.136,84.000,-
'1:09:29.344',-,-,-,-,-,-,0.104,0.088,81.600,-
'1:09:29.352',-,-,-,-,-,-,0.056,0.040,79.200,-
'1:09:29.360',-,-,-,-,-,-,0.040,0.000,78.000,-
'1:09:29.368',-,-,-,-,-,-,0.016,0.000,76.800,-
'1:09:29.376',-,-,-,-,-,-,0.000,0.000,75.600,-
'1:09:29.384',-,-,-,-,-,-,0.000,0.000,75.600,-
'1:09:29.392',-,-,-,-,-,-,0.000,0.000,74.400,-
'1:09:29.400',-,-,-,-,-,-,0.000,0.000,73.200,-
'1:09:29.408',-,-,-,-,-,-,-0.016,0.000,73.200,-
'1:09:29.416',-,-,-,-,-,-,-0.040,-0.016,72.000,-
'1:09:29.424',-,-,-,-,-,-,-0.040,-0.016,72.000,-
'1:09:29.432',-,-,-,-,-,-,-0.040,0.000,70.800,-
'1:09:29.440',-,-,-,-,-,-,-0.040,-0.040,69.600,-
'1:09:29.448',-,-,-,-,-,-,-0.016,-0.040,69.600,-
'1:09:29.456',-,-,-,-,-,-,-0.016,-0.016,69.600,-
'1:09:29.464',-,-,-,-,-,-,0.000,0.000,68.400,-
'1:09:29.472',-,-,-,-,-,-,0.000,0.000,68.400,-
'1:09:29.480',-,-,-,-,-,-,-0.016,-0.016,68.400,-
'1:09:29.488',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'1:09:29.496',-,-,-,-,-,-,-0.040,-0.064,67.200,-
'1:09:29.504',-,-,-,-,-,-,-0.040,-0.088,66.000,-
'1:09:29.512',-,-,-,-,-,-,-0.016,-0.040,66.000,-
'1:09:29.520',-,-,-,-,-,-,0.000,-0.016,64.800,-
'1:09:29.528',-,-,-,-,-,-,0.000,-0.040,64.800,-
'1:09:29.536',-,-,-,-,-,-,0.000,0.000,64.800,-
'1:09:29.544',-,-,-,-,-,-,-0.016,-0.016,63.600,-
'1:09:29.552',-,-,-,-,-,-,-0.016,-0.088,63.600,-
'1:09:29.560',-,-,-,-,-,-,-0.016,-0.040,63.600,-
'1:09:29.568',-,-,-,-,-,-,-0.040,-0.016,62.400,-
'1:09:29.576',-,-,-,-,-,-,-0.056,-0.112,62.400,-
'1:09:29.584',-,-,-,-,-,-,-0.040,-0.088,62.400,-
'1:09:29.592',-,-,-,-,-,-,-0.016,-0.040,62.400,-
'1:09:29.600',-,-,-,-,-,-,0.000,0.000,62.400,-
'1:09:29.608',-,-,-,-,-,-,-0.016,-0.040,62.400,-
'1:09:29.616',-,-,-,-,-,-,0.000,-0.040,61.200,-
'1:09:29.624',-,-,-,-,-,-,0.000,0.000,61.200,-
'1:09:29.632',-,-,-,-,-,-,0.000,0.000,61.200,-
'1:09:29.640',-,-,-,-,-,-,-0.016,0.000,60.000,-
'1:09:29.648',-,-,-,-,-,-,-0.016,-0.040,60.000,-
'1:09:29.656',-,-,-,-,-,-,0.000,0.000,60.000,-
'1:09:29.664',-,-,-,-,-,-,0.000,0.000,58.800,-
'1:09:29.672',-,-,-,-,-,-,0.040,0.000,58.800,-
'1:09:29.680',-,-,-,-,-,-,0.104,0.064,58.800,-
'1:09:29.688',-,-,-,-,-,-,0.184,0.136,57.600,-
'1:09:29.696',-,-,-,-,-,-,0.144,0.248,56.400,-
'1:09:29.704',-,-,-,-,-,-,-0.056,0.088,56.400,-
'1:09:29.712',-,-,-,-,-,-,-0.336,-0.184,56.400,-
'1:09:29.720',-,-,-,-,-,-,-0.464,-0.488,56.400,-
'1:09:29.728',-,-,-,-,-,-,-0.376,-0.576,55.200,-
'1:09:29.736',-,-,-,-,-,-,-0.232,-0.296,55.200,-
'1:09:29.744',-,-,-,-,-,-,-0.168,-0.184,55.200,-
'1:09:29.752',-,-,-,-,-,-,-0.104,-0.112,55.200,-
'1:09:29.760',-,-,-,-,-,-,-0.056,-0.040,55.200,-
'1:09:29.768',-,-,-,-,-,-,-0.040,-0.016,55.200,-
'1:09:29.776',-,-,-,-,-,-,-0.040,0.000,56.400,-
'1:09:29.784',-,-,-,-,-,-,-0.016,-0.040,57.600,-
'1:09:29.792',-,-,-,-,-,-,0.000,0.000,60.000,-
'1:09:29.800',-,-,-,-,-,-,0.016,0.000,64.800,-
'1:09:29.808',-,-,-,-,-,-,0.040,0.000,72.000,-
'1:09:29.816',-,-,-,-,-,-,0.056,0.040,79.200,-
'1:09:29.824',-,-,-,-,-,-,0.040,0.064,85.200,-
'1:09:29.832',-,-,-,-,-,-,0.040,0.040,88.800,-
'1:09:29.840',-,-,-,-,-,-,0.056,0.040,91.200,-
'1:09:29.848',-,-,-,-,-,-,0.080,0.016,93.600,-
'1:09:29.856',-,-,-,-,-,-,0.080,0.040,94.800,-
'1:09:29.864',-,-,-,-,-,-,0.080,0.040,96.000,-
'1:09:29.872',-,-,-,-,-,-,0.120,0.064,96.000,-
'1:09:29.880',-,-,-,-,-,-,0.144,0.112,96.000,-
'1:09:29.888',-,-,-,-,-,-,0.144,0.136,96.000,-
'1:09:29.896',-,-,-,-,-,-,0.184,0.088,94.800,-
'1:09:29.904',-,-,-,-,-,-,0.248,0.184,96.000,-
'1:09:29.912',-,-,-,-,-,-,0.336,0.248,96.000,-
'1:09:29.920',-,-,-,-,-,-,0.424,0.392,94.800,-
'1:09:29.928',-,-,-,-,-,-,0.488,0.440,94.800,-
'1:09:29.936',-,-,-,-,-,-,0.552,0.440,93.600,-
'1:09:29.944',-,-,-,-,-,-,0.592,0.488,93.600,-
'1:09:29.952',-,-,-,-,-,-,0.616,0.552,92.400,-
'1:09:29.960',-,-,-,-,-,-,0.616,0.576,92.400,-
'1:09:29.968',-,-,-,-,-,-,0.592,0.528,91.200,-
'1:09:29.976',-,-,-,-,-,-,0.528,0.488,88.800,-
'1:09:29.984',-,-,-,-,-,-,0.440,0.392,87.600,-
'1:09:29.992',-,-,-,-,-,-,0.360,0.296,85.200,-
'1:09:30.000',-,-,-,-,-,-,0.272,0.248,81.600,-
'1:09:30.008',-,-,-,-,-,-,0.208,0.136,78.000,-
'1:09:30.016',-,-,-,-,-,-,0.144,0.112,75.600,-
'1:09:30.024',-,-,-,-,-,-,0.104,0.064,74.400,-
'1:09:30.032',-,-,-,-,-,-,0.080,0.000,73.200,-
'1:09:30.040',-,-,-,-,-,-,0.056,0.000,73.200,-
'1:09:30.048',-,-,-,-,-,-,0.016,-0.016,73.200,-
'1:09:30.056',-,-,-,-,-,-,0.016,-0.040,73.200,-
'1:09:30.064',-,-,-,-,-,-,0.016,0.000,73.200,-
'1:09:30.072',-,-,-,-,-,-,0.016,-0.040,72.000,-
'1:09:30.080',-,-,-,-,-,-,0.016,-0.016,72.000,-
'1:09:30.088',-,-,-,-,-,-,0.000,-0.064,72.000,-
'1:09:30.096',-,-,-,-,-,-,-0.016,-0.112,72.000,-
'1:09:30.104',-,-,-,-,-,-,-0.016,-0.088,72.000,-
'1:09:30.112',-,-,-,-,-,-,-0.016,-0.064,72.000,-
'1:09:30.120',-,-,-,-,-,-,-0.040,-0.040,72.000,-
'1:09:30.128',-,-,-,-,-,-,-0.040,-0.136,72.000,-
'1:09:30.136',-,-,-,-,-,-,-0.040,-0.112,72.000,-
'1:09:30.144',-,-,-,-,-,-,-0.056,-0.136,70.800,-
'1:09:30.152',-,-,-,-,-,-,-0.080,-0.136,70.800,-
'1:09:30.160',-,-,-,-,-,-,-0.080,-0.136,70.800,-
'1:09:30.168',-,-,-,-,-,-,-0.080,-0.160,70.800,-
'1:09:30.176',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'1:09:30.184',-,-,-,-,-,-,-0.056,-0.136,72.000,-
'1:09:30.192',-,-,-,-,-,-,-0.056,-0.064,72.000,-
'1:09:30.200',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'1:09:30.208',-,-,-,-,-,-,-0.104,-0.136,70.800,-
'1:09:30.216',-,-,-,-,-,-,-0.120,-0.112,70.800,-
'1:09:30.224',-,-,-,-,-,-,-0.120,-0.208,70.800,-
'1:09:30.232',-,-,-,-,-,-,-0.120,-0.160,70.800,-
'1:09:30.240',-,-,-,-,-,-,-0.144,-0.160,69.600,-
'1:09:30.248',-,-,-,-,-,-,-0.144,-0.184,69.600,-
'1:09:30.256',-,-,-,-,-,-,-0.120,-0.184,70.800,-
'1:09:30.264',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'1:09:30.272',-,-,-,-,-,-,-0.080,-0.136,70.800,-
'1:09:30.280',-,-,-,-,-,-,-0.104,-0.160,70.800,-
'1:09:30.288',-,-,-,-,-,-,-0.120,-0.160,70.800,-
'1:09:30.296',-,-,-,-,-,-,-0.120,-0.208,70.800,-
'1:09:30.304',-,-,-,-,-,-,-0.104,-0.184,70.800,-
'1:09:30.312',-,-,-,-,-,-,-0.080,-0.160,70.800,-
'1:09:30.320',-,-,-,-,-,-,-0.080,-0.136,70.800,-
'1:09:30.328',-,-,-,-,-,-,-0.080,-0.160,70.800,-
'1:09:30.336',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'1:09:30.344',-,-,-,-,-,-,0.000,-0.136,70.800,-
'1:09:30.352',-,-,-,-,-,-,0.056,-0.064,70.800,-
'1:09:30.360',-,-,-,-,-,-,0.056,0.000,70.800,-
'1:09:30.368',-,-,-,-,-,-,-0.120,-0.016,70.800,-
'1:09:30.376',-,-,-,-,-,-,-0.376,-0.272,69.600,-
'1:09:30.384',-,-,-,-,-,-,-0.528,-0.672,69.600,-
'1:09:30.392',-,-,-,-,-,-,-0.464,-0.744,69.600,-
'1:09:30.400',-,-,-,-,-,-,-0.360,-0.464,69.600,-
'1:09:30.408',-,-,-,-,-,-,-0.272,-0.368,69.600,-
'1:09:30.416',-,-,-,-,-,-,-0.232,-0.272,69.600,-
'1:09:30.424',-,-,-,-,-,-,-0.184,-0.232,69.600,-
'1:09:30.432',-,-,-,-,-,-,-0.168,-0.208,69.600,-
'1:09:30.440',-,-,-,-,-,-,-0.120,-0.248,70.800,-
'1:09:30.448',-,-,-,-,-,-,-0.080,-0.136,73.200,-
'1:09:30.456',-,-,-,-,-,-,-0.056,-0.112,78.000,-
'1:09:30.464',-,-,-,-,-,-,-0.056,-0.112,85.200,-
'1:09:30.472',-,-,-,-,-,-,-0.056,-0.160,92.400,-
'1:09:30.480',-,-,-,-,-,-,-0.080,-0.184,99.600,-
'1:09:30.488',-,-,-,-,-,-,-0.056,-0.160,104.400,-
'1:09:30.496',-,-,-,-,-,-,-0.056,-0.160,106.800,-
'1:09:30.504',-,-,-,-,-,-,-0.040,-0.112,109.200,-
'1:09:30.512',-,-,-,-,-,-,-0.016,-0.112,110.400,-
'1:09:30.520',-,-,-,-,-,-,-0.016,-0.160,112.800,-
'1:09:30.528',-,-,-,-,-,-,0.000,-0.112,114.000,-
'1:09:30.536',-,-,-,-,-,-,0.000,-0.088,114.000,-
'1:09:30.544',-,-,-,-,-,-,0.016,-0.064,112.800,-
'1:09:30.552',-,-,-,-,-,-,0.040,-0.088,112.800,-
'1:09:30.560',-,-,-,-,-,-,0.104,0.000,112.800,-
'1:09:30.568',-,-,-,-,-,-,0.120,0.040,112.800,-
'1:09:30.576',-,-,-,-,-,-,0.184,0.040,112.800,-
'1:09:30.584',-,-,-,-,-,-,0.272,0.112,111.600,-
'1:09:30.592',-,-,-,-,-,-,0.312,0.232,111.600,-
'1:09:30.600',-,-,-,-,-,-,0.376,0.248,110.400,-
'1:09:30.608',-,-,-,-,-,-,0.440,0.296,109.200,-
'1:09:30.616',-,-,-,-,-,-,0.488,0.392,109.200,-
'1:09:30.624',-,-,-,-,-,-,0.504,0.416,106.800,-
'1:09:30.632',-,-,-,-,-,-,0.440,0.344,105.600,-
'1:09:30.640',-,-,-,-,-,-,0.360,0.272,104.400,-
'1:09:30.648',-,-,-,-,-,-,0.312,0.208,102.000,-
'1:09:30.656',-,-,-,-,-,-,0.248,0.184,99.600,-
'1:09:30.664',-,-,-,-,-,-,0.184,0.088,97.200,-
'1:09:30.672',-,-,-,-,-,-,0.120,0.000,94.800,-
'1:09:30.680',-,-,-,-,-,-,0.104,0.000,92.400,-
'1:09:30.688',-,-,-,-,-,-,0.056,0.000,90.000,-
'1:09:30.696',-,-,-,-,-,-,0.040,-0.040,90.000,-
'1:09:30.704',-,-,-,-,-,-,0.000,-0.040,88.800,-
'1:09:30.712',-,-,-,-,-,-,-0.016,-0.112,87.600,-
'1:09:30.720',-,-,-,-,-,-,-0.016,-0.112,87.600,-
'1:09:30.728',-,-,-,-,-,-,-0.040,-0.112,86.400,-
'1:09:30.736',-,-,-,-,-,-,-0.040,-0.136,86.400,-
'1:09:30.744',-,-,-,-,-,-,-0.040,-0.112,85.200,-
'1:09:30.752',-,-,-,-,-,-,-0.040,-0.160,85.200,-
'1:09:30.760',-,-,-,-,-,-,-0.040,-0.112,84.000,-
'1:09:30.768',-,-,-,-,-,-,-0.040,-0.112,84.000,-
'1:09:30.776',-,-,-,-,-,-,-0.040,-0.136,84.000,-
'1:09:30.784',-,-,-,-,-,-,-0.040,-0.112,82.800,-
'1:09:30.792',-,-,-,-,-,-,-0.040,-0.112,82.800,-
'1:09:30.800',-,-,-,-,-,-,-0.056,-0.160,82.800,-
'1:09:30.808',-,-,-,-,-,-,-0.056,-0.112,81.600,-
'1:09:30.816',-,-,-,-,-,-,-0.056,-0.160,81.600,-
'1:09:30.824',-,-,-,-,-,-,-0.040,-0.160,80.400,-
'1:09:30.832',-,-,-,-,-,-,0.000,-0.088,80.400,-
'1:09:30.840',-,-,-,-,-,-,-0.016,-0.064,80.400,-
