'Elapsed time','I','AVF','MCL1','ABP'
'35:05:48.600',-0.024,-,-,75.200
'35:05:48.608',-0.024,-,-,72.800
'35:05:48.616',-0.032,-,-,71.200
'35:05:48.624',-0.032,-,-,69.600
'35:05:48.632',-0.024,-,-,68.800
'35:05:48.640',-0.032,-,-,68.000
'35:05:48.648',-0.032,-,-,67.200
'35:05:48.656',-0.032,-,-,67.200
'35:05:48.664',-0.040,-,-,67.200
'35:05:48.672',-0.040,-,-,68.000
'35:05:48.680',-0.040,-,-,68.000
'35:05:48.688',-0.032,-,-,68.800
'35:05:48.696',-0.040,-,-,68.800
'35:05:48.704',-0.040,-,-,68.800
'35:05:48.712',-0.048,-,-,68.800
'35:05:48.720',-0.048,-,-,69.600
'35:05:48.728',-0.048,-,-,68.800
'35:05:48.736',-0.048,-,-,68.800
'35:05:48.744',-0.056,-,-,68.800
'35:05:48.752',-0.056,-,-,68.800
'35:05:48.760',-0.072,-,-,68.000
'35:05:48.768',-0.072,-,-,68.000
'35:05:48.776',-0.072,-,-,67.200
'35:05:48.784',-0.072,-,-,66.400
'35:05:48.792',-0.072,-,-,65.600
'35:05:48.800',-0.064,-,-,65.600
'35:05:48.808',-0.056,-,-,64.800
'35:05:48.816',-0.056,-,-,64.000
'35:05:48.824',-0.056,-,-,63.200
'35:05:48.832',-0.064,-,-,62.400
'35:05:48.840',-0.040,-,-,62.400
'35:05:48.848',0.056,-,-,61.600
'35:05:48.856',0.208,-,-,60.800
'35:05:48.864',0.360,-,-,60.000
'35:05:48.872',0.432,-,-,60.000
'35:05:48.880',0.408,-,-,59.200
'35:05:48.888',0.336,-,-,58.400
'35:05:48.896',0.232,-,-,58.400
'35:05:48.904',0.096,-,-,57.600
'35:05:48.912',-0.024,-,-,57.600
'35:05:48.920',-0.080,-,-,57.600
'35:05:48.928',-0.096,-,-,56.800
'35:05:48.936',-0.088,-,-,56.800
'35:05:48.944',-0.072,-,-,56.800
'35:05:48.952',-0.072,-,-,56.000
'35:05:48.960',-0.080,-,-,56.000
'35:05:48.968',-0.072,-,-,56.000
'35:05:48.976',-0.072,-,-,56.000
'35:05:48.984',-0.056,-,-,56.000
'35:05:48.992',-0.048,-,-,56.000
'35:05:49.000',-0.032,-,-,56.000
'35:05:49.008',-0.024,-,-,56.000
'35:05:49.016',-0.008,-,-,56.000
'35:05:49.024',0.000,-,-,56.000
'35:05:49.032',0.008,-,-,56.000
'35:05:49.040',0.008,-,-,56.000
'35:05:49.048',0.008,-,-,56.800
'35:05:49.056',0.016,-,-,58.400
'35:05:49.064',0.024,-,-,60.800
'35:05:49.072',0.024,-,-,64.000
'35:05:49.080',0.032,-,-,67.200
'35:05:49.088',0.040,-,-,71.200
'35:05:49.096',0.048,-,-,76.000
'35:05:49.104',0.056,-,-,80.800
'35:05:49.112',0.064,-,-,85.600
'35:05:49.120',0.064,-,-,89.600
'35:05:49.128',0.072,-,-,94.400
'35:05:49.136',0.072,-,-,98.400
'35:05:49.144',0.064,-,-,101.600
'35:05:49.152',0.056,-,-,104.000
'35:05:49.160',0.056,-,-,105.600
'35:05:49.168',0.040,-,-,107.200
'35:05:49.176',0.024,-,-,107.200
'35:05:49.184',0.008,-,-,107.200
'35:05:49.192',-0.008,-,-,106.400
'35:05:49.200',-0.024,-,-,105.600
'35:05:49.208',-0.040,-,-,104.800
'35:05:49.216',-0.056,-,-,103.200
'35:05:49.224',-0.064,-,-,101.600
'35:05:49.232',-0.064,-,-,99.200
'35:05:49.240',-0.056,-,-,96.800
'35:05:49.248',-0.056,-,-,94.400
'35:05:49.256',-0.056,-,-,91.200
'35:05:49.264',-0.056,-,-,88.800
'35:05:49.272',-0.056,-,-,85.600
'35:05:49.280',-0.056,-,-,82.400
'35:05:49.288',-0.056,-,-,79.200
'35:05:49.296',-0.048,-,-,76.000
'35:05:49.304',-0.040,-,-,73.600
'35:05:49.312',-0.040,-,-,71.200
'35:05:49.320',-0.040,-,-,69.600
'35:05:49.328',-0.040,-,-,68.000
'35:05:49.336',-0.040,-,-,67.200
'35:05:49.344',-0.048,-,-,66.400
'35:05:49.352',-0.048,-,-,66.400
'35:05:49.360',-0.048,-,-,66.400
'35:05:49.368',-0.056,-,-,66.400
'35:05:49.376',-0.056,-,-,66.400
'35:05:49.384',-0.040,-,-,67.200
'35:05:49.392',-0.016,-,-,67.200
'35:05:49.400',0.024,-,-,68.000
'35:05:49.408',0.064,-,-,68.000
'35:05:49.416',0.120,-,-,68.000
'35:05:49.424',0.184,-,-,68.000
'35:05:49.432',0.224,-,-,68.000
'35:05:49.440',0.264,-,-,68.000
'35:05:49.448',0.288,-,-,68.000
'35:05:49.456',0.304,-,-,68.000
'35:05:49.464',0.312,-,-,67.200
'35:05:49.472',0.320,-,-,67.200
'35:05:49.480',0.296,-,-,67.200
'35:05:49.488',0.256,-,-,66.400
'35:05:49.496',0.224,-,-,65.600
'35:05:49.504',0.184,-,-,65.600
'35:05:49.512',0.088,-,-,64.800
'35:05:49.520',-0.056,-,-,64.800
'35:05:49.528',-0.160,-,-,64.000
'35:05:49.536',-0.200,-,-,63.200
'35:05:49.544',-0.200,-,-,63.200
'35:05:49.552',-0.192,-,-,62.400
'35:05:49.560',-0.184,-,-,61.600
'35:05:49.568',-0.168,-,-,61.600
'35:05:49.576',-0.160,-,-,60.800
'35:05:49.584',-0.144,-,-,60.800
'35:05:49.592',-0.128,-,-,60.000
'35:05:49.600',-0.120,-,-,59.200
'35:05:49.608',-0.104,-,-,59.200
'35:05:49.616',-0.096,-,-,59.200
'35:05:49.624',-0.080,-,-,58.400
'35:05:49.632',-0.072,-,-,58.400
'35:05:49.640',-0.064,-,-,58.400
'35:05:49.648',-0.056,-,-,58.400
'35:05:49.656',-0.048,-,-,58.400
'35:05:49.664',-0.040,-,-,59.200
'35:05:49.672',-0.040,-,-,60.800
'35:05:49.680',-0.040,-,-,62.400
'35:05:49.688',-0.040,-,-,64.800
'35:05:49.696',-0.032,-,-,67.200
'35:05:49.704',-0.032,-,-,70.400
'35:05:49.712',-0.032,-,-,73.600
'35:05:49.720',-0.024,-,-,77.600
'35:05:49.728',-0.024,-,-,80.800
'35:05:49.736',-0.016,-,-,84.000
'35:05:49.744',-0.008,-,-,87.200
'35:05:49.752',0.000,-,-,89.600
'35:05:49.760',0.008,-,-,91.200
'35:05:49.768',0.016,-,-,92.800
'35:05:49.776',0.024,-,-,92.800
'35:05:49.784',0.024,-,-,92.800
'35:05:49.792',0.024,-,-,92.000
'35:05:49.800',0.024,-,-,91.200
'35:05:49.808',0.024,-,-,89.600
'35:05:49.816',0.024,-,-,87.200
'35:05:49.824',0.016,-,-,84.800
'35:05:49.832',0.008,-,-,81.600
'35:05:49.840',-0.008,-,-,78.400
'35:05:49.848',-0.016,-,-,75.200
'35:05:49.856',-0.016,-,-,72.000
'35:05:49.864',-0.032,-,-,69.600
'35:05:49.872',-0.032,-,-,66.400
'35:05:49.880',-0.040,-,-,64.000
'35:05:49.888',-0.048,-,-,62.400
'35:05:49.896',-0.048,-,-,60.000
'35:05:49.904',-0.048,-,-,59.200
'35:05:49.912',-0.056,-,-,58.400
'35:05:49.920',-0.056,-,-,57.600
'35:05:49.928',-0.064,-,-,57.600
'35:05:49.936',-0.064,-,-,57.600
'35:05:49.944',-0.072,-,-,57.600
'35:05:49.952',-0.080,-,-,57.600
'35:05:49.960',-0.088,-,-,58.400
'35:05:49.968',-0.088,-,-,59.200
'35:05:49.976',-0.088,-,-,59.200
'35:05:49.984',-0.080,-,-,60.000
'35:05:49.992',-0.080,-,-,60.000
'35:05:50.000',-0.072,-,-,60.800
'35:05:50.008',-0.064,-,-,60.800
'35:05:50.016',-0.056,-,-,60.800
'35:05:50.024',-0.048,-,-,60.800
'35:05:50.032',-0.048,-,-,60.800
'35:05:50.040',-0.048,-,-,60.800
'35:05:50.048',-0.048,-,-,60.800
'35:05:50.056',-0.048,-,-,60.800
'35:05:50.064',-0.048,-,-,60.000
'35:05:50.072',-0.048,-,-,60.000
'35:05:50.080',-0.048,-,-,59.200
'35:05:50.088',-0.048,-,-,59.200
'35:05:50.096',-0.056,-,-,58.400
'35:05:50.104',-0.064,-,-,58.400
'35:05:50.112',-0.072,-,-,57.600
'35:05:50.120',-0.080,-,-,57.600
'35:05:50.128',-0.088,-,-,56.800
'35:05:50.136',-0.096,-,-,56.800
'35:05:50.144',-0.096,-,-,56.000
'35:05:50.152',-0.080,-,-,56.000
'35:05:50.160',-0.072,-,-,55.200
'35:05:50.168',-0.064,-,-,55.200
'35:05:50.176',-0.064,-,-,55.200
'35:05:50.184',-0.056,-,-,54.400
'35:05:50.192',-0.048,-,-,54.400
'35:05:50.200',-0.040,-,-,53.600
'35:05:50.208',-0.032,-,-,53.600
'35:05:50.216',-0.032,-,-,52.800
'35:05:50.224',-0.032,-,-,52.800
'35:05:50.232',-0.032,-,-,52.800
'35:05:50.240',-0.032,-,-,52.000
'35:05:50.248',-0.032,-,-,52.000
'35:05:50.256',-0.032,-,-,52.000
'35:05:50.264',-0.040,-,-,52.000
'35:05:50.272',-0.048,-,-,52.000
'35:05:50.280',-0.056,-,-,51.200
'35:05:50.288',-0.056,-,-,51.200
'35:05:50.296',-0.056,-,-,51.200
'35:05:50.304',-0.056,-,-,51.200
'35:05:50.312',-0.056,-,-,51.200
'35:05:50.320',-0.056,-,-,51.200
'35:05:50.328',-0.056,-,-,51.200
'35:05:50.336',-0.048,-,-,51.200
'35:05:50.344',-0.040,-,-,50.400
'35:05:50.352',-0.040,-,-,50.400
'35:05:50.360',-0.032,-,-,50.400
'35:05:50.368',-0.024,-,-,50.400
'35:05:50.376',-0.016,-,-,50.400
'35:05:50.384',-0.008,-,-,49.600
'35:05:50.392',-0.008,-,-,49.600
'35:05:50.400',0.000,-,-,49.600
'35:05:50.408',-0.008,-,-,49.600
'35:05:50.416',0.008,-,-,49.600
'35:05:50.424',0.056,-,-,49.600
'35:05:50.432',0.168,-,-,48.800
'35:05:50.440',0.312,-,-,48.800
'35:05:50.448',0.424,-,-,48.800
'35:05:50.456',0.488,-,-,48.800
'35:05:50.464',0.488,-,-,48.800
'35:05:50.472',0.392,-,-,48.800
'35:05:50.480',0.216,-,-,48.000
'35:05:50.488',0.056,-,-,48.000
'35:05:50.496',-0.024,-,-,48.000
'35:05:50.504',-0.048,-,-,48.000
'35:05:50.512',-0.032,-,-,47.200
'35:05:50.520',-0.024,-,-,47.200
'35:05:50.528',-0.024,-,-,47.200
'35:05:50.536',-0.032,-,-,47.200
'35:05:50.544',-0.032,-,-,46.400
'35:05:50.552',-0.032,-,-,46.400
'35:05:50.560',-0.032,-,-,46.400
'35:05:50.568',-0.040,-,-,46.400
'35:05:50.576',-0.040,-,-,46.400
'35:05:50.584',-0.040,-,-,46.400
'35:05:50.592',-0.040,-,-,47.200
'35:05:50.600',-0.040,-,-,48.800
'35:05:50.608',-0.040,-,-,51.200
'35:05:50.616',-0.040,-,-,55.200
'35:05:50.624',-0.032,-,-,59.200
'35:05:50.632',-0.024,-,-,64.800
'35:05:50.640',-0.016,-,-,71.200
'35:05:50.648',-0.008,-,-,76.800
'35:05:50.656',0.008,-,-,83.200
'35:05:50.664',0.016,-,-,89.600
'35:05:50.672',0.032,-,-,95.200
'35:05:50.680',0.048,-,-,100.800
'35:05:50.688',0.056,-,-,105.600
'35:05:50.696',0.064,-,-,108.800
'35:05:50.704',0.072,-,-,112.000
'35:05:50.712',0.080,-,-,114.400
'35:05:50.720',0.080,-,-,115.200
'35:05:50.728',0.080,-,-,116.000
'35:05:50.736',0.080,-,-,116.800
'35:05:50.744',0.072,-,-,116.000
'35:05:50.752',0.064,-,-,116.000
'35:05:50.760',0.056,-,-,115.200
'35:05:50.768',0.032,-,-,113.600
'35:05:50.776',0.016,-,-,112.800
'35:05:50.784',0.000,-,-,111.200
'35:05:50.792',-0.016,-,-,109.600
'35:05:50.800',-0.032,-,-,107.200
'35:05:50.808',-0.040,-,-,104.800
'35:05:50.816',-0.040,-,-,102.400
'35:05:50.824',-0.040,-,-,99.200
'35:05:50.832',-0.040,-,-,96.000
'35:05:50.840',-0.040,-,-,92.000
'35:05:50.848',-0.040,-,-,88.800
'35:05:50.856',-0.040,-,-,84.800
'35:05:50.864',-0.032,-,-,81.600
'35:05:50.872',-0.032,-,-,78.400
'35:05:50.880',-0.024,-,-,76.000
'35:05:50.888',-0.016,-,-,74.400
'35:05:50.896',-0.016,-,-,72.000
'35:05:50.904',-0.016,-,-,71.200
'35:05:50.912',-0.024,-,-,69.600
'35:05:50.920',-0.032,-,-,69.600
'35:05:50.928',-0.040,-,-,68.800
'35:05:50.936',-0.048,-,-,68.800
'35:05:50.944',-0.048,-,-,68.800
'35:05:50.952',-0.056,-,-,69.600
'35:05:50.960',-0.056,-,-,69.600
'35:05:50.968',-0.064,-,-,69.600
'35:05:50.976',-0.056,-,-,69.600
'35:05:50.984',-0.056,-,-,70.400
'35:05:50.992',-0.040,-,-,70.400
'35:05:51.000',-0.040,-,-,70.400
'35:05:51.008',-0.040,-,-,70.400
'35:05:51.016',-0.056,-,-,69.600
'35:05:51.024',-0.056,-,-,69.600
'35:05:51.032',-0.024,-,-,69.600
'35:05:51.040',0.080,-,-,68.800
'35:05:51.048',0.240,-,-,68.800
'35:05:51.056',0.368,-,-,68.000
'35:05:51.064',0.400,-,-,68.000
'35:05:51.072',0.344,-,-,67.200
'35:05:51.080',0.256,-,-,67.200
'35:05:51.088',0.128,-,-,66.400
'35:05:51.096',0.000,-,-,65.600
'35:05:51.104',-0.096,-,-,65.600
'35:05:51.112',-0.120,-,-,64.800
'35:05:51.120',-0.120,-,-,64.000
'35:05:51.128',-0.096,-,-,63.200
'35:05:51.136',-0.080,-,-,62.400
'35:05:51.144',-0.080,-,-,61.600
'35:05:51.152',-0.080,-,-,61.600
'35:05:51.160',-0.064,-,-,60.800
'35:05:51.168',-0.056,-,-,60.800
'35:05:51.176',-0.048,-,-,60.000
'35:05:51.184',-0.032,-,-,60.000
'35:05:51.192',-0.024,-,-,60.000
'35:05:51.200',-0.016,-,-,60.000
'35:05:51.208',-0.008,-,-,59.200
'35:05:51.216',0.000,-,-,59.200
'35:05:51.224',0.000,-,-,59.200
'35:05:51.232',0.008,-,-,60.000
'35:05:51.240',0.008,-,-,60.000
'35:05:51.248',0.008,-,-,61.600
'35:05:51.256',0.008,-,-,63.200
'35:05:51.264',0.008,-,-,65.600
'35:05:51.272',0.008,-,-,68.800
'35:05:51.280',0.016,-,-,72.000
'35:05:51.288',0.016,-,-,76.000
'35:05:51.296',0.024,-,-,80.800
'35:05:51.304',0.024,-,-,84.800
'35:05:51.312',0.032,-,-,88.800
'35:05:51.320',0.040,-,-,92.800
'35:05:51.328',0.040,-,-,96.800
'35:05:51.336',0.048,-,-,100.000
'35:05:51.344',0.048,-,-,102.400
'35:05:51.352',0.040,-,-,104.000
'35:05:51.360',0.040,-,-,105.600
'35:05:51.368',0.024,-,-,106.400
'35:05:51.376',0.016,-,-,106.400
'35:05:51.384',0.000,-,-,105.600
'35:05:51.392',-0.016,-,-,104.800
'35:05:51.400',-0.032,-,-,104.000
'35:05:51.408',-0.040,-,-,102.400
'35:05:51.416',-0.056,-,-,100.000
'35:05:51.424',-0.064,-,-,97.600
'35:05:51.432',-0.064,-,-,95.200
'35:05:51.440',-0.064,-,-,92.000
'35:05:51.448',-0.072,-,-,88.800
'35:05:51.456',-0.072,-,-,85.600
'35:05:51.464',-0.080,-,-,81.600
'35:05:51.472',-0.080,-,-,78.400
'35:05:51.480',-0.080,-,-,76.000
'35:05:51.488',-0.072,-,-,72.800
'35:05:51.496',-0.064,-,-,70.400
'35:05:51.504',-0.056,-,-,68.800
'35:05:51.512',-0.048,-,-,67.200
'35:05:51.520',-0.032,-,-,65.600
'35:05:51.528',-0.008,-,-,65.600
'35:05:51.536',0.008,-,-,64.800
'35:05:51.544',0.032,-,-,64.800
'35:05:51.552',0.064,-,-,64.800
'35:05:51.560',0.104,-,-,64.800
'35:05:51.568',0.144,-,-,65.600
'35:05:51.576',0.184,-,-,66.400
'35:05:51.584',0.208,-,-,66.400
'35:05:51.592',0.232,-,-,67.200
'35:05:51.600',0.264,-,-,67.200
'35:05:51.608',0.312,-,-,67.200
'35:05:51.616',0.368,-,-,68.000
'35:05:51.624',0.376,-,-,68.000
'35:05:51.632',0.368,-,-,68.000
'35:05:51.640',0.368,-,-,67.200
'35:05:51.648',0.312,-,-,67.200
'35:05:51.656',0.152,-,-,67.200
'35:05:51.664',-0.040,-,-,66.400
'35:05:51.672',-0.168,-,-,66.400
'35:05:51.680',-0.224,-,-,65.600
'35:05:51.688',-0.232,-,-,65.600
'35:05:51.696',-0.216,-,-,64.800
'35:05:51.704',-0.192,-,-,64.000
'35:05:51.712',-0.176,-,-,63.200
'35:05:51.720',-0.160,-,-,63.200
'35:05:51.728',-0.152,-,-,62.400
'35:05:51.736',-0.152,-,-,62.400
'35:05:51.744',-0.144,-,-,61.600
'35:05:51.752',-0.136,-,-,60.800
'35:05:51.760',-0.128,-,-,60.800
'35:05:51.768',-0.128,-,-,60.000
'35:05:51.776',-0.120,-,-,60.000
'35:05:51.784',-0.120,-,-,60.000
'35:05:51.792',-0.112,-,-,60.000
'35:05:51.800',-0.104,-,-,60.000
'35:05:51.808',-0.096,-,-,61.600
'35:05:51.816',-0.088,-,-,62.400
'35:05:51.824',-0.080,-,-,64.800
'35:05:51.832',-0.064,-,-,67.200
'35:05:51.840',-0.056,-,-,70.400
'35:05:51.848',-0.048,-,-,72.800
'35:05:51.856',-0.040,-,-,76.000
'35:05:51.864',-0.032,-,-,79.200
'35:05:51.872',-0.016,-,-,82.400
'35:05:51.880',-0.008,-,-,85.600
'35:05:51.888',0.008,-,-,88.000
'35:05:51.896',0.016,-,-,90.400
'35:05:51.904',0.016,-,-,91.200
'35:05:51.912',0.024,-,-,92.800
'35:05:51.920',0.016,-,-,92.800
'35:05:51.928',0.024,-,-,92.000
'35:05:51.936',0.024,-,-,91.200
'35:05:51.944',0.024,-,-,89.600
'35:05:51.952',0.024,-,-,88.000
'35:05:51.960',0.016,-,-,85.600
'35:05:51.968',0.008,-,-,82.400
'35:05:51.976',0.000,-,-,80.000
'35:05:51.984',-0.008,-,-,76.800
'35:05:51.992',-0.008,-,-,73.600
'35:05:52.000',-0.016,-,-,70.400
'35:05:52.008',-0.016,-,-,68.000
'35:05:52.016',-0.016,-,-,64.800
'35:05:52.024',-0.024,-,-,63.200
'35:05:52.032',-0.024,-,-,61.600
'35:05:52.040',-0.032,-,-,60.000
'35:05:52.048',-0.040,-,-,58.400
'35:05:52.056',-0.048,-,-,58.400
'35:05:52.064',-0.056,-,-,57.600
'35:05:52.072',-0.064,-,-,57.600
'35:05:52.080',-0.064,-,-,57.600
'35:05:52.088',-0.064,-,-,58.400
'35:05:52.096',-0.072,-,-,58.400
'35:05:52.104',-0.072,-,-,59.200
'35:05:52.112',-0.064,-,-,59.200
'35:05:52.120',-0.056,-,-,60.000
'35:05:52.128',-0.056,-,-,60.000
'35:05:52.136',-0.056,-,-,60.800
'35:05:52.144',-0.048,-,-,60.800
'35:05:52.152',-0.040,-,-,60.800
'35:05:52.160',-0.040,-,-,60.800
'35:05:52.168',-0.040,-,-,60.800
'35:05:52.176',-0.040,-,-,60.800
'35:05:52.184',-0.040,-,-,60.800
'35:05:52.192',-0.040,-,-,60.000
'35:05:52.200',-0.056,-,-,60.000
'35:05:52.208',-0.056,-,-,60.000
'35:05:52.216',-0.064,-,-,59.200
'35:05:52.224',-0.072,-,-,58.400
'35:05:52.232',-0.072,-,-,58.400
'35:05:52.240',-0.080,-,-,57.600
'35:05:52.248',-0.072,-,-,57.600
'35:05:52.256',-0.072,-,-,56.800
'35:05:52.264',-0.064,-,-,56.800
'35:05:52.272',-0.064,-,-,56.800
'35:05:52.280',-0.056,-,-,56.000
'35:05:52.288',-0.056,-,-,56.000
'35:05:52.296',-0.048,-,-,56.000
'35:05:52.304',-0.040,-,-,55.200
'35:05:52.312',-0.040,-,-,55.200
'35:05:52.320',-0.032,-,-,54.400
'35:05:52.328',-0.032,-,-,54.400
'35:05:52.336',-0.024,-,-,54.400
'35:05:52.344',-0.024,-,-,53.600
'35:05:52.352',-0.024,-,-,53.600
'35:05:52.360',-0.016,-,-,53.600
'35:05:52.368',-0.016,-,-,52.800
'35:05:52.376',-0.032,-,-,52.800
'35:05:52.384',-0.032,-,-,52.800
'35:05:52.392',0.000,-,-,52.000
'35:05:52.400',0.112,-,-,52.000
'35:05:52.408',0.256,-,-,52.000
'35:05:52.416',0.360,-,-,51.200
'35:05:52.424',0.408,-,-,51.200
'35:05:52.432',0.400,-,-,51.200
'35:05:52.440',0.336,-,-,51.200
'35:05:52.448',0.208,-,-,50.400
'35:05:52.456',0.064,-,-,50.400
'35:05:52.464',-0.024,-,-,50.400
'35:05:52.472',-0.064,-,-,50.400
'35:05:52.480',-0.064,-,-,50.400
'35:05:52.488',-0.048,-,-,50.400
'35:05:52.496',-0.040,-,-,49.600
'35:05:52.504',-0.040,-,-,49.600
'35:05:52.512',-0.032,-,-,49.600
'35:05:52.520',-0.024,-,-,49.600
'35:05:52.528',-0.032,-,-,49.600
'35:05:52.536',-0.040,-,-,49.600
'35:05:52.544',-0.048,-,-,49.600
'35:05:52.552',-0.056,-,-,49.600
'35:05:52.560',-0.064,-,-,51.200
'35:05:52.568',-0.064,-,-,52.000
'35:05:52.576',-0.056,-,-,54.400
'35:05:52.584',-0.040,-,-,58.400
'35:05:52.592',-0.024,-,-,62.400
'35:05:52.600',-0.008,-,-,68.000
'35:05:52.608',0.008,-,-,73.600
'35:05:52.616',0.016,-,-,80.000
'35:05:52.624',0.024,-,-,85.600
'35:05:52.632',0.032,-,-,92.000
'35:05:52.640',0.040,-,-,97.600
'35:05:52.648',0.056,-,-,102.400
'35:05:52.656',0.064,-,-,107.200
'35:05:52.664',0.064,-,-,111.200
'35:05:52.672',0.064,-,-,113.600
'35:05:52.680',0.064,-,-,116.000
'35:05:52.688',0.064,-,-,116.800
'35:05:52.696',0.048,-,-,117.600
'35:05:52.704',0.040,-,-,117.600
'35:05:52.712',0.024,-,-,116.800
'35:05:52.720',0.016,-,-,116.800
'35:05:52.728',0.008,-,-,115.200
'35:05:52.736',0.000,-,-,114.400
'35:05:52.744',-0.008,-,-,112.800
'35:05:52.752',-0.016,-,-,111.200
'35:05:52.760',-0.024,-,-,108.800
'35:05:52.768',-0.024,-,-,106.400
'35:05:52.776',-0.016,-,-,104.000
'35:05:52.784',-0.016,-,-,100.800
'35:05:52.792',-0.008,-,-,97.600
'35:05:52.800',-0.008,-,-,93.600
'35:05:52.808',0.000,-,-,89.600
'35:05:52.816',0.008,-,-,86.400
'35:05:52.824',0.000,-,-,83.200
'35:05:52.832',0.000,-,-,80.000
'35:05:52.840',-0.008,-,-,77.600
'35:05:52.848',-0.016,-,-,75.200
'35:05:52.856',-0.024,-,-,72.800
'35:05:52.864',-0.032,-,-,72.000
'35:05:52.872',-0.040,-,-,70.400
'35:05:52.880',-0.048,-,-,70.400
'35:05:52.888',-0.056,-,-,69.600
'35:05:52.896',-0.056,-,-,69.600
'35:05:52.904',-0.056,-,-,69.600
'35:05:52.912',-0.056,-,-,70.400
'35:05:52.920',-0.056,-,-,70.400
'35:05:52.928',-0.056,-,-,70.400
'35:05:52.936',-0.056,-,-,70.400
'35:05:52.944',-0.056,-,-,70.400
'35:05:52.952',-0.056,-,-,71.200
'35:05:52.960',-0.056,-,-,70.400
'35:05:52.968',-0.048,-,-,70.400
'35:05:52.976',-0.040,-,-,70.400
'35:05:52.984',-0.040,-,-,69.600
'35:05:52.992',-0.040,-,-,69.600
'35:05:53.000',-0.040,-,-,68.800
'35:05:53.008',-0.040,-,-,68.800
'35:05:53.016',-0.040,-,-,68.000
'35:05:53.024',-0.040,-,-,67.200
'35:05:53.032',-0.040,-,-,67.200
'35:05:53.040',-0.048,-,-,66.400
'35:05:53.048',-0.056,-,-,65.600
'35:05:53.056',-0.056,-,-,65.600
'35:05:53.064',-0.064,-,-,64.800
'35:05:53.072',-0.064,-,-,64.000
'35:05:53.080',-0.064,-,-,64.000
'35:05:53.088',-0.056,-,-,63.200
'35:05:53.096',-0.056,-,-,62.400
'35:05:53.104',-0.056,-,-,62.400
'35:05:53.112',-0.064,-,-,61.600
'35:05:53.120',-0.040,-,-,60.800
'35:05:53.128',0.040,-,-,60.800
'35:05:53.136',0.184,-,-,60.000
'35:05:53.144',0.344,-,-,59.200
'35:05:53.152',0.424,-,-,59.200
'35:05:53.160',0.432,-,-,58.400
'35:05:53.168',0.360,-,-,58.400
'35:05:53.176',0.256,-,-,58.400
'35:05:53.184',0.128,-,-,57.600
'35:05:53.192',0.008,-,-,57.600
'35:05:53.200',-0.056,-,-,57.600
'35:05:53.208',-0.072,-,-,56.800
'35:05:53.216',-0.072,-,-,56.800
'35:05:53.224',-0.056,-,-,56.800
'35:05:53.232',-0.056,-,-,56.800
'35:05:53.240',-0.056,-,-,56.000
'35:05:53.248',-0.056,-,-,56.000
'35:05:53.256',-0.056,-,-,56.000
'35:05:53.264',-0.048,-,-,56.000
'35:05:53.272',-0.040,-,-,56.000
'35:05:53.280',-0.032,-,-,56.000
