'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'46:32.632',-,-,-,-,-,-,0.000,0.000,62.400,-
'46:32.640',-,-,-,-,-,-,-0.016,0.000,62.400,-
'46:32.648',-,-,-,-,-,-,-0.016,0.000,62.400,-
'46:32.656',-,-,-,-,-,-,-0.016,-0.016,62.400,-
'46:32.664',-,-,-,-,-,-,0.000,0.000,61.200,-
'46:32.672',-,-,-,-,-,-,0.000,0.000,61.200,-
'46:32.680',-,-,-,-,-,-,0.000,0.000,61.200,-
'46:32.688',-,-,-,-,-,-,0.000,0.000,61.200,-
'46:32.696',-,-,-,-,-,-,0.000,0.016,60.000,-
'46:32.704',-,-,-,-,-,-,0.000,0.000,60.000,-
'46:32.712',-,-,-,-,-,-,0.016,0.000,60.000,-
'46:32.720',-,-,-,-,-,-,0.040,0.016,60.000,-
'46:32.728',-,-,-,-,-,-,0.056,0.064,60.000,-
'46:32.736',-,-,-,-,-,-,0.040,0.064,58.800,-
'46:32.744',-,-,-,-,-,-,0.016,0.016,58.800,-
'46:32.752',-,-,-,-,-,-,0.016,0.016,58.800,-
'46:32.760',-,-,-,-,-,-,0.016,0.040,58.800,-
'46:32.768',-,-,-,-,-,-,0.016,0.016,58.800,-
'46:32.776',-,-,-,-,-,-,0.000,0.000,57.600,-
'46:32.784',-,-,-,-,-,-,0.000,0.000,57.600,-
'46:32.792',-,-,-,-,-,-,0.000,0.000,57.600,-
'46:32.800',-,-,-,-,-,-,0.000,0.000,57.600,-
'46:32.808',-,-,-,-,-,-,0.000,-0.016,57.600,-
'46:32.816',-,-,-,-,-,-,0.016,0.000,57.600,-
'46:32.824',-,-,-,-,-,-,0.040,0.040,57.600,-
'46:32.832',-,-,-,-,-,-,0.016,0.016,57.600,-
'46:32.840',-,-,-,-,-,-,0.000,0.000,57.600,-
'46:32.848',-,-,-,-,-,-,0.000,0.000,57.600,-
'46:32.856',-,-,-,-,-,-,0.000,0.000,57.600,-
'46:32.864',-,-,-,-,-,-,0.000,0.000,57.600,-
'46:32.872',-,-,-,-,-,-,0.016,0.000,56.400,-
'46:32.880',-,-,-,-,-,-,0.016,0.000,56.400,-
'46:32.888',-,-,-,-,-,-,0.016,0.016,56.400,-
'46:32.896',-,-,-,-,-,-,0.080,0.000,56.400,-
'46:32.904',-,-,-,-,-,-,0.144,0.112,55.200,-
'46:32.912',-,-,-,-,-,-,0.104,0.184,55.200,-
'46:32.920',-,-,-,-,-,-,-0.080,0.040,54.000,-
'46:32.928',-,-,-,-,-,-,-0.312,-0.184,54.000,-
'46:32.936',-,-,-,-,-,-,-0.424,-0.488,54.000,-
'46:32.944',-,-,-,-,-,-,-0.376,-0.552,52.800,-
'46:32.952',-,-,-,-,-,-,-0.272,-0.296,52.800,-
'46:32.960',-,-,-,-,-,-,-0.184,-0.208,52.800,-
'46:32.968',-,-,-,-,-,-,-0.120,-0.112,52.800,-
'46:32.976',-,-,-,-,-,-,-0.104,-0.088,52.800,-
'46:32.984',-,-,-,-,-,-,-0.056,-0.088,54.000,-
'46:32.992',-,-,-,-,-,-,-0.016,-0.016,56.400,-
'46:33.000',-,-,-,-,-,-,-0.016,0.000,60.000,-
'46:33.008',-,-,-,-,-,-,-0.016,0.000,66.000,-
'46:33.016',-,-,-,-,-,-,-0.040,0.000,73.200,-
'46:33.024',-,-,-,-,-,-,0.000,-0.016,81.600,-
'46:33.032',-,-,-,-,-,-,0.016,0.040,87.600,-
'46:33.040',-,-,-,-,-,-,0.016,0.016,91.200,-
'46:33.048',-,-,-,-,-,-,0.016,0.016,93.600,-
'46:33.056',-,-,-,-,-,-,0.040,0.000,96.000,-
'46:33.064',-,-,-,-,-,-,0.040,0.040,97.200,-
'46:33.072',-,-,-,-,-,-,0.040,0.040,99.600,-
'46:33.080',-,-,-,-,-,-,0.056,0.016,99.600,-
'46:33.088',-,-,-,-,-,-,0.104,0.088,99.600,-
'46:33.096',-,-,-,-,-,-,0.144,0.136,99.600,-
'46:33.104',-,-,-,-,-,-,0.168,0.160,99.600,-
'46:33.112',-,-,-,-,-,-,0.168,0.160,99.600,-
'46:33.120',-,-,-,-,-,-,0.232,0.184,99.600,-
'46:33.128',-,-,-,-,-,-,0.312,0.248,98.400,-
'46:33.136',-,-,-,-,-,-,0.400,0.392,98.400,-
'46:33.144',-,-,-,-,-,-,0.464,0.440,97.200,-
'46:33.152',-,-,-,-,-,-,0.504,0.464,97.200,-
'46:33.160',-,-,-,-,-,-,0.552,0.552,96.000,-
'46:33.168',-,-,-,-,-,-,0.592,0.552,94.800,-
'46:33.176',-,-,-,-,-,-,0.568,0.576,93.600,-
'46:33.184',-,-,-,-,-,-,0.528,0.552,92.400,-
'46:33.192',-,-,-,-,-,-,0.464,0.464,90.000,-
'46:33.200',-,-,-,-,-,-,0.400,0.440,88.800,-
'46:33.208',-,-,-,-,-,-,0.312,0.344,86.400,-
'46:33.216',-,-,-,-,-,-,0.248,0.232,82.800,-
'46:33.224',-,-,-,-,-,-,0.184,0.184,80.400,-
'46:33.232',-,-,-,-,-,-,0.120,0.136,78.000,-
'46:33.240',-,-,-,-,-,-,0.056,0.040,75.600,-
'46:33.248',-,-,-,-,-,-,0.056,0.016,75.600,-
'46:33.256',-,-,-,-,-,-,0.080,0.064,74.400,-
'46:33.264',-,-,-,-,-,-,0.040,0.040,74.400,-
'46:33.272',-,-,-,-,-,-,0.000,0.000,73.200,-
'46:33.280',-,-,-,-,-,-,0.000,-0.016,73.200,-
'46:33.288',-,-,-,-,-,-,0.016,0.000,72.000,-
'46:33.296',-,-,-,-,-,-,0.016,0.016,72.000,-
'46:33.304',-,-,-,-,-,-,0.016,0.000,70.800,-
'46:33.312',-,-,-,-,-,-,0.000,-0.016,70.800,-
'46:33.320',-,-,-,-,-,-,0.000,0.000,69.600,-
'46:33.328',-,-,-,-,-,-,-0.016,0.000,69.600,-
'46:33.336',-,-,-,-,-,-,-0.016,-0.040,69.600,-
'46:33.344',-,-,-,-,-,-,0.000,-0.040,68.400,-
'46:33.352',-,-,-,-,-,-,0.000,0.000,68.400,-
'46:33.360',-,-,-,-,-,-,-0.016,-0.016,68.400,-
'46:33.368',-,-,-,-,-,-,-0.016,-0.040,67.200,-
'46:33.376',-,-,-,-,-,-,0.000,0.000,67.200,-
'46:33.384',-,-,-,-,-,-,-0.016,0.000,66.000,-
'46:33.392',-,-,-,-,-,-,-0.016,-0.016,66.000,-
'46:33.400',-,-,-,-,-,-,-0.040,-0.016,66.000,-
'46:33.408',-,-,-,-,-,-,-0.056,-0.088,64.800,-
'46:33.416',-,-,-,-,-,-,-0.040,-0.112,64.800,-
'46:33.424',-,-,-,-,-,-,0.000,-0.016,64.800,-
'46:33.432',-,-,-,-,-,-,-0.016,0.000,63.600,-
'46:33.440',-,-,-,-,-,-,-0.040,-0.064,63.600,-
'46:33.448',-,-,-,-,-,-,-0.056,-0.088,63.600,-
'46:33.456',-,-,-,-,-,-,-0.056,-0.064,63.600,-
'46:33.464',-,-,-,-,-,-,-0.040,-0.088,63.600,-
'46:33.472',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'46:33.480',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'46:33.488',-,-,-,-,-,-,-0.040,-0.064,62.400,-
'46:33.496',-,-,-,-,-,-,-0.056,-0.088,62.400,-
'46:33.504',-,-,-,-,-,-,-0.056,-0.064,62.400,-
'46:33.512',-,-,-,-,-,-,-0.056,-0.112,62.400,-
'46:33.520',-,-,-,-,-,-,-0.056,-0.040,62.400,-
'46:33.528',-,-,-,-,-,-,-0.080,-0.088,61.200,-
'46:33.536',-,-,-,-,-,-,-0.104,-0.160,61.200,-
'46:33.544',-,-,-,-,-,-,-0.016,-0.136,60.000,-
'46:33.552',-,-,-,-,-,-,0.080,0.000,60.000,-
'46:33.560',-,-,-,-,-,-,0.080,0.088,58.800,-
'46:33.568',-,-,-,-,-,-,-0.080,0.000,58.800,-
'46:33.576',-,-,-,-,-,-,-0.336,-0.208,57.600,-
'46:33.584',-,-,-,-,-,-,-0.528,-0.552,57.600,-
'46:33.592',-,-,-,-,-,-,-0.528,-0.720,56.400,-
'46:33.600',-,-,-,-,-,-,-0.360,-0.464,56.400,-
'46:33.608',-,-,-,-,-,-,-0.248,-0.344,56.400,-
'46:33.616',-,-,-,-,-,-,-0.208,-0.248,56.400,-
'46:33.624',-,-,-,-,-,-,-0.184,-0.208,56.400,-
'46:33.632',-,-,-,-,-,-,-0.144,-0.160,56.400,-
'46:33.640',-,-,-,-,-,-,-0.120,-0.160,57.600,-
'46:33.648',-,-,-,-,-,-,-0.120,-0.136,60.000,-
'46:33.656',-,-,-,-,-,-,-0.120,-0.112,64.800,-
'46:33.664',-,-,-,-,-,-,-0.104,-0.112,72.000,-
'46:33.672',-,-,-,-,-,-,-0.040,-0.064,79.200,-
'46:33.680',-,-,-,-,-,-,-0.016,-0.016,85.200,-
'46:33.688',-,-,-,-,-,-,-0.040,-0.040,90.000,-
'46:33.696',-,-,-,-,-,-,-0.056,-0.088,92.400,-
'46:33.704',-,-,-,-,-,-,-0.016,-0.040,93.600,-
'46:33.712',-,-,-,-,-,-,0.000,-0.016,96.000,-
'46:33.720',-,-,-,-,-,-,0.000,0.000,98.400,-
'46:33.728',-,-,-,-,-,-,-0.016,0.000,99.600,-
'46:33.736',-,-,-,-,-,-,0.016,-0.064,99.600,-
'46:33.744',-,-,-,-,-,-,0.056,0.040,99.600,-
'46:33.752',-,-,-,-,-,-,0.080,0.040,99.600,-
'46:33.760',-,-,-,-,-,-,0.120,0.088,99.600,-
'46:33.768',-,-,-,-,-,-,0.184,0.136,99.600,-
'46:33.776',-,-,-,-,-,-,0.248,0.208,98.400,-
'46:33.784',-,-,-,-,-,-,0.336,0.248,98.400,-
'46:33.792',-,-,-,-,-,-,0.424,0.344,97.200,-
'46:33.800',-,-,-,-,-,-,0.464,0.440,96.000,-
'46:33.808',-,-,-,-,-,-,0.504,0.488,94.800,-
'46:33.816',-,-,-,-,-,-,0.504,0.464,94.800,-
'46:33.824',-,-,-,-,-,-,0.488,0.488,92.400,-
'46:33.832',-,-,-,-,-,-,0.440,0.440,91.200,-
'46:33.840',-,-,-,-,-,-,0.400,0.392,90.000,-
'46:33.848',-,-,-,-,-,-,0.312,0.296,87.600,-
'46:33.856',-,-,-,-,-,-,0.208,0.232,85.200,-
'46:33.864',-,-,-,-,-,-,0.120,0.088,82.800,-
'46:33.872',-,-,-,-,-,-,0.056,0.064,79.200,-
'46:33.880',-,-,-,-,-,-,0.016,0.000,76.800,-
'46:33.888',-,-,-,-,-,-,0.000,-0.040,75.600,-
'46:33.896',-,-,-,-,-,-,0.000,0.000,74.400,-
'46:33.904',-,-,-,-,-,-,-0.016,-0.016,74.400,-
'46:33.912',-,-,-,-,-,-,-0.040,-0.064,73.200,-
'46:33.920',-,-,-,-,-,-,-0.056,-0.088,72.000,-
'46:33.928',-,-,-,-,-,-,-0.056,-0.088,72.000,-
'46:33.936',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'46:33.944',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'46:33.952',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'46:33.960',-,-,-,-,-,-,-0.080,-0.088,69.600,-
'46:33.968',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'46:33.976',-,-,-,-,-,-,-0.120,-0.160,68.400,-
'46:33.984',-,-,-,-,-,-,-0.104,-0.160,68.400,-
'46:33.992',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'46:34.000',-,-,-,-,-,-,-0.104,-0.136,67.200,-
'46:34.008',-,-,-,-,-,-,-0.104,-0.160,66.000,-
'46:34.016',-,-,-,-,-,-,-0.080,-0.136,66.000,-
'46:34.024',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'46:34.032',-,-,-,-,-,-,-0.056,-0.112,64.800,-
'46:34.040',-,-,-,-,-,-,-0.040,-0.064,64.800,-
'46:34.048',-,-,-,-,-,-,-0.056,-0.040,64.800,-
'46:34.056',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'46:34.064',-,-,-,-,-,-,-0.104,-0.136,63.600,-
'46:34.072',-,-,-,-,-,-,-0.104,-0.112,63.600,-
'46:34.080',-,-,-,-,-,-,-0.104,-0.136,63.600,-
'46:34.088',-,-,-,-,-,-,-0.120,-0.112,63.600,-
'46:34.096',-,-,-,-,-,-,-0.104,-0.160,62.400,-
'46:34.104',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'46:34.112',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'46:34.120',-,-,-,-,-,-,-0.080,-0.136,62.400,-
'46:34.128',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'46:34.136',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'46:34.144',-,-,-,-,-,-,-0.120,-0.184,62.400,-
'46:34.152',-,-,-,-,-,-,-0.120,-0.160,61.200,-
'46:34.160',-,-,-,-,-,-,-0.104,-0.184,61.200,-
'46:34.168',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'46:34.176',-,-,-,-,-,-,-0.080,-0.088,60.000,-
'46:34.184',-,-,-,-,-,-,-0.056,-0.112,60.000,-
'46:34.192',-,-,-,-,-,-,-0.016,-0.088,60.000,-
'46:34.200',-,-,-,-,-,-,0.056,-0.016,58.800,-
'46:34.208',-,-,-,-,-,-,0.080,0.064,58.800,-
'46:34.216',-,-,-,-,-,-,-0.080,0.000,58.800,-
'46:34.224',-,-,-,-,-,-,-0.360,-0.232,57.600,-
'46:34.232',-,-,-,-,-,-,-0.568,-0.576,56.400,-
'46:34.240',-,-,-,-,-,-,-0.592,-0.720,56.400,-
'46:34.248',-,-,-,-,-,-,-0.424,-0.504,56.400,-
'46:34.256',-,-,-,-,-,-,-0.296,-0.392,55.200,-
'46:34.264',-,-,-,-,-,-,-0.232,-0.248,55.200,-
'46:34.272',-,-,-,-,-,-,-0.184,-0.208,55.200,-
'46:34.280',-,-,-,-,-,-,-0.184,-0.184,56.400,-
'46:34.288',-,-,-,-,-,-,-0.168,-0.208,57.600,-
'46:34.296',-,-,-,-,-,-,-0.120,-0.160,60.000,-
'46:34.304',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'46:34.312',-,-,-,-,-,-,-0.080,-0.088,70.800,-
'46:34.320',-,-,-,-,-,-,-0.080,-0.112,78.000,-
'46:34.328',-,-,-,-,-,-,-0.080,-0.112,85.200,-
'46:34.336',-,-,-,-,-,-,-0.080,-0.064,88.800,-
'46:34.344',-,-,-,-,-,-,-0.080,-0.112,91.200,-
'46:34.352',-,-,-,-,-,-,-0.056,-0.112,93.600,-
'46:34.360',-,-,-,-,-,-,-0.016,-0.016,94.800,-
'46:34.368',-,-,-,-,-,-,0.000,-0.040,97.200,-
'46:34.376',-,-,-,-,-,-,0.016,0.000,98.400,-
'46:34.384',-,-,-,-,-,-,0.040,0.000,98.400,-
'46:34.392',-,-,-,-,-,-,0.056,0.016,98.400,-
'46:34.400',-,-,-,-,-,-,0.056,0.040,98.400,-
'46:34.408',-,-,-,-,-,-,0.120,0.040,98.400,-
'46:34.416',-,-,-,-,-,-,0.184,0.088,98.400,-
'46:34.424',-,-,-,-,-,-,0.296,0.232,98.400,-
'46:34.432',-,-,-,-,-,-,0.376,0.344,97.200,-
'46:34.440',-,-,-,-,-,-,0.424,0.392,96.000,-
'46:34.448',-,-,-,-,-,-,0.440,0.392,94.800,-
'46:34.456',-,-,-,-,-,-,0.504,0.440,94.800,-
'46:34.464',-,-,-,-,-,-,0.552,0.488,93.600,-
'46:34.472',-,-,-,-,-,-,0.552,0.528,92.400,-
'46:34.480',-,-,-,-,-,-,0.488,0.488,90.000,-
'46:34.488',-,-,-,-,-,-,0.400,0.392,88.800,-
'46:34.496',-,-,-,-,-,-,0.312,0.320,86.400,-
'46:34.504',-,-,-,-,-,-,0.232,0.208,84.000,-
'46:34.512',-,-,-,-,-,-,0.144,0.136,81.600,-
'46:34.520',-,-,-,-,-,-,0.104,0.088,78.000,-
'46:34.528',-,-,-,-,-,-,0.040,0.016,75.600,-
'46:34.536',-,-,-,-,-,-,0.000,0.000,74.400,-
'46:34.544',-,-,-,-,-,-,-0.016,-0.040,73.200,-
'46:34.552',-,-,-,-,-,-,-0.040,-0.088,73.200,-
'46:34.560',-,-,-,-,-,-,-0.040,-0.112,72.000,-
'46:34.568',-,-,-,-,-,-,-0.040,-0.040,70.800,-
'46:34.576',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'46:34.584',-,-,-,-,-,-,-0.040,-0.112,69.600,-
'46:34.592',-,-,-,-,-,-,-0.040,-0.040,69.600,-
'46:34.600',-,-,-,-,-,-,-0.056,-0.064,69.600,-
'46:34.608',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'46:34.616',-,-,-,-,-,-,-0.080,-0.136,67.200,-
'46:34.624',-,-,-,-,-,-,-0.056,-0.088,67.200,-
'46:34.632',-,-,-,-,-,-,-0.080,-0.064,67.200,-
'46:34.640',-,-,-,-,-,-,-0.104,-0.112,67.200,-
'46:34.648',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'46:34.656',-,-,-,-,-,-,-0.056,-0.112,66.000,-
'46:34.664',-,-,-,-,-,-,-0.040,-0.064,64.800,-
'46:34.672',-,-,-,-,-,-,-0.056,-0.040,64.800,-
'46:34.680',-,-,-,-,-,-,-0.056,-0.040,64.800,-
'46:34.688',-,-,-,-,-,-,-0.056,-0.088,63.600,-
'46:34.696',-,-,-,-,-,-,-0.056,-0.064,63.600,-
'46:34.704',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'46:34.712',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'46:34.720',-,-,-,-,-,-,-0.104,-0.088,62.400,-
'46:34.728',-,-,-,-,-,-,-0.144,-0.160,62.400,-
'46:34.736',-,-,-,-,-,-,-0.144,-0.160,62.400,-
'46:34.744',-,-,-,-,-,-,-0.144,-0.064,62.400,-
'46:34.752',-,-,-,-,-,-,-0.208,-0.040,62.400,-
'46:34.760',-,-,-,-,-,-,-0.360,-0.136,62.400,-
'46:34.768',-,-,-,-,-,-,-0.464,-0.248,62.400,-
'46:34.776',-,-,-,-,-,-,-0.552,-0.368,62.400,-
'46:34.784',-,-,-,-,-,-,-0.616,-0.416,62.400,-
'46:34.792',-,-,-,-,-,-,-0.696,-0.504,61.200,-
'46:34.800',-,-,-,-,-,-,-0.744,-0.624,61.200,-
'46:34.808',-,-,-,-,-,-,-0.760,-0.648,61.200,-
'46:34.816',-,-,-,-,-,-,-0.744,-0.600,61.200,-
'46:34.824',-,-,-,-,-,-,-0.696,-0.648,60.000,-
'46:34.832',-,-,-,-,-,-,-0.592,-0.600,60.000,-
'46:34.840',-,-,-,-,-,-,-0.400,-0.488,60.000,-
'46:34.848',-,-,-,-,-,-,-0.208,-0.296,58.800,-
'46:34.856',-,-,-,-,-,-,-0.080,-0.160,58.800,-
'46:34.864',-,-,-,-,-,-,-0.056,-0.136,58.800,-
'46:34.872',-,-,-,-,-,-,-0.016,-0.112,58.800,-
'46:34.880',-,-,-,-,-,-,0.000,-0.088,60.000,-
'46:34.888',-,-,-,-,-,-,0.016,-0.016,62.400,-
'46:34.896',-,-,-,-,-,-,0.040,0.000,66.000,-
'46:34.904',-,-,-,-,-,-,0.056,-0.016,70.800,-
'46:34.912',-,-,-,-,-,-,0.104,0.016,76.800,-
'46:34.920',-,-,-,-,-,-,0.120,0.016,81.600,-
'46:34.928',-,-,-,-,-,-,0.144,0.040,84.000,-
'46:34.936',-,-,-,-,-,-,0.208,0.040,85.200,-
'46:34.944',-,-,-,-,-,-,0.248,0.112,86.400,-
'46:34.952',-,-,-,-,-,-,0.272,0.160,88.800,-
'46:34.960',-,-,-,-,-,-,0.312,0.136,88.800,-
'46:34.968',-,-,-,-,-,-,0.376,0.184,90.000,-
'46:34.976',-,-,-,-,-,-,0.440,0.248,88.800,-
'46:34.984',-,-,-,-,-,-,0.504,0.296,88.800,-
'46:34.992',-,-,-,-,-,-,0.568,0.392,87.600,-
'46:35.000',-,-,-,-,-,-,0.592,0.416,86.400,-
'46:35.008',-,-,-,-,-,-,0.592,0.440,85.200,-
