'Elapsed time','I','AVF','MCL1','ABP'
'34:19:35.664',-0.032,-,-,50.400
'34:19:35.672',-0.024,-,-,51.200
'34:19:35.680',-0.016,-,-,52.800
'34:19:35.688',-0.008,-,-,55.200
'34:19:35.696',0.000,-,-,58.400
'34:19:35.704',0.008,-,-,63.200
'34:19:35.712',0.008,-,-,68.000
'34:19:35.720',0.008,-,-,74.400
'34:19:35.728',0.016,-,-,80.000
'34:19:35.736',0.024,-,-,86.400
'34:19:35.744',0.024,-,-,92.000
'34:19:35.752',0.032,-,-,98.400
'34:19:35.760',0.032,-,-,103.200
'34:19:35.768',0.032,-,-,108.000
'34:19:35.776',0.032,-,-,112.000
'34:19:35.784',0.032,-,-,114.400
'34:19:35.792',0.024,-,-,116.800
'34:19:35.800',0.024,-,-,117.600
'34:19:35.808',0.032,-,-,118.400
'34:19:35.816',0.040,-,-,118.400
'34:19:35.824',0.040,-,-,117.600
'34:19:35.832',0.040,-,-,116.800
'34:19:35.840',0.040,-,-,115.200
'34:19:35.848',0.040,-,-,113.600
'34:19:35.856',0.040,-,-,112.000
'34:19:35.864',0.032,-,-,110.400
'34:19:35.872',0.024,-,-,108.000
'34:19:35.880',0.016,-,-,105.600
'34:19:35.888',0.008,-,-,103.200
'34:19:35.896',0.008,-,-,100.000
'34:19:35.904',0.008,-,-,96.800
'34:19:35.912',0.000,-,-,92.800
'34:19:35.920',-0.008,-,-,89.600
'34:19:35.928',-0.008,-,-,86.400
'34:19:35.936',-0.016,-,-,83.200
'34:19:35.944',-0.016,-,-,80.000
'34:19:35.952',-0.024,-,-,76.800
'34:19:35.960',-0.032,-,-,74.400
'34:19:35.968',-0.040,-,-,72.800
'34:19:35.976',-0.040,-,-,71.200
'34:19:35.984',-0.040,-,-,70.400
'34:19:35.992',-0.032,-,-,69.600
'34:19:36.000',-0.024,-,-,68.800
'34:19:36.008',-0.024,-,-,68.800
'34:19:36.016',-0.024,-,-,68.000
'34:19:36.024',-0.016,-,-,68.800
'34:19:36.032',-0.016,-,-,68.800
'34:19:36.040',-0.016,-,-,68.800
'34:19:36.048',-0.024,-,-,68.800
'34:19:36.056',-0.032,-,-,68.800
'34:19:36.064',-0.032,-,-,68.800
'34:19:36.072',-0.032,-,-,68.800
'34:19:36.080',-0.040,-,-,68.800
'34:19:36.088',-0.040,-,-,68.800
'34:19:36.096',-0.048,-,-,68.000
'34:19:36.104',-0.048,-,-,68.000
'34:19:36.112',-0.048,-,-,67.200
'34:19:36.120',-0.056,-,-,67.200
'34:19:36.128',-0.056,-,-,66.400
'34:19:36.136',-0.064,-,-,66.400
'34:19:36.144',-0.064,-,-,65.600
'34:19:36.152',-0.064,-,-,64.800
'34:19:36.160',-0.064,-,-,64.000
'34:19:36.168',-0.056,-,-,64.000
'34:19:36.176',-0.056,-,-,63.200
'34:19:36.184',-0.048,-,-,62.400
'34:19:36.192',-0.048,-,-,62.400
'34:19:36.200',-0.048,-,-,61.600
'34:19:36.208',-0.040,-,-,60.800
'34:19:36.216',-0.040,-,-,60.800
'34:19:36.224',-0.040,-,-,60.000
'34:19:36.232',-0.040,-,-,60.000
'34:19:36.240',-0.040,-,-,59.200
'34:19:36.248',-0.032,-,-,59.200
'34:19:36.256',-0.032,-,-,58.400
'34:19:36.264',-0.032,-,-,58.400
'34:19:36.272',-0.040,-,-,58.400
'34:19:36.280',-0.040,-,-,57.600
'34:19:36.288',-0.048,-,-,57.600
'34:19:36.296',-0.040,-,-,56.800
'34:19:36.304',-0.048,-,-,56.800
'34:19:36.312',-0.048,-,-,56.000
'34:19:36.320',-0.048,-,-,56.000
'34:19:36.328',-0.048,-,-,55.200
'34:19:36.336',-0.048,-,-,55.200
'34:19:36.344',-0.040,-,-,55.200
'34:19:36.352',-0.040,-,-,54.400
'34:19:36.360',-0.048,-,-,54.400
'34:19:36.368',-0.048,-,-,53.600
'34:19:36.376',-0.048,-,-,53.600
'34:19:36.384',-0.048,-,-,53.600
'34:19:36.392',-0.040,-,-,52.800
'34:19:36.400',-0.040,-,-,52.800
'34:19:36.408',-0.032,-,-,52.000
'34:19:36.416',-0.032,-,-,52.000
'34:19:36.424',-0.032,-,-,52.000
'34:19:36.432',-0.032,-,-,52.000
'34:19:36.440',-0.008,-,-,51.200
'34:19:36.448',0.080,-,-,51.200
'34:19:36.456',0.232,-,-,51.200
'34:19:36.464',0.392,-,-,51.200
'34:19:36.472',0.488,-,-,50.400
'34:19:36.480',0.512,-,-,50.400
'34:19:36.488',0.464,-,-,50.400
'34:19:36.496',0.336,-,-,49.600
'34:19:36.504',0.160,-,-,49.600
'34:19:36.512',0.032,-,-,49.600
'34:19:36.520',-0.040,-,-,49.600
'34:19:36.528',-0.056,-,-,48.800
'34:19:36.536',-0.048,-,-,48.800
'34:19:36.544',-0.048,-,-,48.800
'34:19:36.552',-0.048,-,-,48.000
'34:19:36.560',-0.048,-,-,48.000
'34:19:36.568',-0.048,-,-,48.000
'34:19:36.576',-0.040,-,-,48.000
'34:19:36.584',-0.032,-,-,48.000
'34:19:36.592',-0.032,-,-,48.000
'34:19:36.600',-0.032,-,-,48.000
'34:19:36.608',-0.032,-,-,48.000
'34:19:36.616',-0.032,-,-,48.000
'34:19:36.624',-0.024,-,-,48.800
'34:19:36.632',-0.024,-,-,50.400
'34:19:36.640',-0.016,-,-,52.000
'34:19:36.648',-0.008,-,-,55.200
'34:19:36.656',0.000,-,-,59.200
'34:19:36.664',0.008,-,-,64.800
'34:19:36.672',0.024,-,-,69.600
'34:19:36.680',0.032,-,-,75.200
'34:19:36.688',0.040,-,-,80.800
'34:19:36.696',0.040,-,-,86.400
'34:19:36.704',0.040,-,-,92.000
'34:19:36.712',0.040,-,-,96.800
'34:19:36.720',0.040,-,-,100.800
'34:19:36.728',0.040,-,-,104.800
'34:19:36.736',0.048,-,-,107.200
'34:19:36.744',0.056,-,-,109.600
'34:19:36.752',0.056,-,-,110.400
'34:19:36.760',0.048,-,-,111.200
'34:19:36.768',0.040,-,-,111.200
'34:19:36.776',0.032,-,-,110.400
'34:19:36.784',0.024,-,-,109.600
'34:19:36.792',0.008,-,-,108.800
'34:19:36.800',0.000,-,-,107.200
'34:19:36.808',-0.008,-,-,105.600
'34:19:36.816',-0.008,-,-,103.200
'34:19:36.824',-0.016,-,-,101.600
'34:19:36.832',-0.016,-,-,99.200
'34:19:36.840',-0.024,-,-,96.000
'34:19:36.848',-0.024,-,-,93.600
'34:19:36.856',-0.032,-,-,90.400
'34:19:36.864',-0.032,-,-,87.200
'34:19:36.872',-0.040,-,-,84.000
'34:19:36.880',-0.040,-,-,80.800
'34:19:36.888',-0.040,-,-,77.600
'34:19:36.896',-0.040,-,-,75.200
'34:19:36.904',-0.040,-,-,72.800
'34:19:36.912',-0.040,-,-,70.400
'34:19:36.920',-0.040,-,-,69.600
'34:19:36.928',-0.032,-,-,68.000
'34:19:36.936',-0.032,-,-,67.200
'34:19:36.944',-0.032,-,-,66.400
'34:19:36.952',-0.024,-,-,65.600
'34:19:36.960',-0.024,-,-,65.600
'34:19:36.968',-0.024,-,-,66.400
'34:19:36.976',-0.024,-,-,66.400
'34:19:36.984',-0.024,-,-,66.400
'34:19:36.992',-0.024,-,-,67.200
'34:19:37.000',-0.024,-,-,67.200
'34:19:37.008',-0.032,-,-,67.200
'34:19:37.016',-0.040,-,-,67.200
'34:19:37.024',-0.040,-,-,68.000
'34:19:37.032',-0.056,-,-,68.000
'34:19:37.040',-0.072,-,-,68.000
'34:19:37.048',-0.064,-,-,67.200
'34:19:37.056',0.008,-,-,67.200
'34:19:37.064',0.152,-,-,67.200
'34:19:37.072',0.296,-,-,66.400
'34:19:37.080',0.368,-,-,66.400
'34:19:37.088',0.376,-,-,65.600
'34:19:37.096',0.320,-,-,65.600
'34:19:37.104',0.208,-,-,64.800
'34:19:37.112',0.064,-,-,64.000
'34:19:37.120',-0.040,-,-,64.000
'34:19:37.128',-0.080,-,-,63.200
'34:19:37.136',-0.080,-,-,62.400
'34:19:37.144',-0.056,-,-,62.400
'34:19:37.152',-0.040,-,-,61.600
'34:19:37.160',-0.032,-,-,60.800
'34:19:37.168',-0.032,-,-,60.000
'34:19:37.176',-0.032,-,-,60.000
'34:19:37.184',-0.032,-,-,59.200
'34:19:37.192',-0.032,-,-,59.200
'34:19:37.200',-0.024,-,-,58.400
'34:19:37.208',-0.024,-,-,58.400
'34:19:37.216',-0.024,-,-,58.400
'34:19:37.224',-0.024,-,-,58.400
'34:19:37.232',-0.016,-,-,58.400
'34:19:37.240',-0.016,-,-,58.400
'34:19:37.248',-0.016,-,-,59.200
'34:19:37.256',-0.016,-,-,60.000
'34:19:37.264',-0.008,-,-,62.400
'34:19:37.272',0.000,-,-,64.800
'34:19:37.280',0.016,-,-,68.000
'34:19:37.288',0.032,-,-,72.000
'34:19:37.296',0.048,-,-,76.000
'34:19:37.304',0.064,-,-,80.000
'34:19:37.312',0.072,-,-,84.800
'34:19:37.320',0.080,-,-,88.800
'34:19:37.328',0.080,-,-,93.600
'34:19:37.336',0.080,-,-,97.600
'34:19:37.344',0.080,-,-,100.800
'34:19:37.352',0.080,-,-,103.200
'34:19:37.360',0.072,-,-,105.600
'34:19:37.368',0.056,-,-,107.200
'34:19:37.376',0.040,-,-,108.000
'34:19:37.384',0.024,-,-,108.800
'34:19:37.392',0.008,-,-,108.000
'34:19:37.400',-0.016,-,-,107.200
'34:19:37.408',-0.032,-,-,106.400
'34:19:37.416',-0.056,-,-,104.800
'34:19:37.424',-0.064,-,-,103.200
'34:19:37.432',-0.072,-,-,100.800
'34:19:37.440',-0.072,-,-,98.400
'34:19:37.448',-0.072,-,-,95.200
'34:19:37.456',-0.072,-,-,92.000
'34:19:37.464',-0.072,-,-,88.800
'34:19:37.472',-0.064,-,-,85.600
'34:19:37.480',-0.056,-,-,81.600
'34:19:37.488',-0.048,-,-,78.400
'34:19:37.496',-0.040,-,-,75.200
'34:19:37.504',-0.024,-,-,72.800
'34:19:37.512',-0.024,-,-,70.400
'34:19:37.520',-0.016,-,-,68.000
'34:19:37.528',-0.008,-,-,67.200
'34:19:37.536',0.008,-,-,65.600
'34:19:37.544',0.040,-,-,64.800
'34:19:37.552',0.072,-,-,64.800
'34:19:37.560',0.112,-,-,64.000
'34:19:37.568',0.152,-,-,64.000
'34:19:37.576',0.192,-,-,64.800
'34:19:37.584',0.224,-,-,64.800
'34:19:37.592',0.248,-,-,65.600
'34:19:37.600',0.264,-,-,65.600
'34:19:37.608',0.304,-,-,66.400
'34:19:37.616',0.352,-,-,66.400
'34:19:37.624',0.368,-,-,66.400
'34:19:37.632',0.360,-,-,67.200
'34:19:37.640',0.360,-,-,67.200
'34:19:37.648',0.320,-,-,67.200
'34:19:37.656',0.176,-,-,66.400
'34:19:37.664',-0.024,-,-,66.400
'34:19:37.672',-0.168,-,-,66.400
'34:19:37.680',-0.240,-,-,65.600
'34:19:37.688',-0.248,-,-,65.600
'34:19:37.696',-0.240,-,-,64.800
'34:19:37.704',-0.216,-,-,64.000
'34:19:37.712',-0.200,-,-,64.000
'34:19:37.720',-0.184,-,-,63.200
'34:19:37.728',-0.168,-,-,62.400
'34:19:37.736',-0.168,-,-,62.400
'34:19:37.744',-0.160,-,-,61.600
'34:19:37.752',-0.152,-,-,60.800
'34:19:37.760',-0.144,-,-,60.800
'34:19:37.768',-0.136,-,-,60.000
'34:19:37.776',-0.120,-,-,60.000
'34:19:37.784',-0.112,-,-,59.200
'34:19:37.792',-0.104,-,-,59.200
'34:19:37.800',-0.096,-,-,59.200
'34:19:37.808',-0.088,-,-,59.200
'34:19:37.816',-0.088,-,-,60.000
'34:19:37.824',-0.088,-,-,60.800
'34:19:37.832',-0.080,-,-,62.400
'34:19:37.840',-0.080,-,-,64.000
'34:19:37.848',-0.064,-,-,65.600
'34:19:37.856',-0.056,-,-,68.000
'34:19:37.864',-0.032,-,-,70.400
'34:19:37.872',-0.008,-,-,73.600
'34:19:37.880',0.008,-,-,76.000
'34:19:37.888',0.016,-,-,78.400
'34:19:37.896',0.024,-,-,80.800
'34:19:37.904',0.032,-,-,83.200
'34:19:37.912',0.040,-,-,84.000
'34:19:37.920',0.040,-,-,85.600
'34:19:37.928',0.040,-,-,85.600
'34:19:37.936',0.040,-,-,85.600
'34:19:37.944',0.040,-,-,84.800
'34:19:37.952',0.032,-,-,83.200
'34:19:37.960',0.024,-,-,81.600
'34:19:37.968',0.016,-,-,79.200
'34:19:37.976',0.000,-,-,76.800
'34:19:37.984',-0.016,-,-,74.400
'34:19:37.992',-0.016,-,-,71.200
'34:19:38.000',-0.024,-,-,68.000
'34:19:38.008',-0.040,-,-,65.600
'34:19:38.016',-0.040,-,-,63.200
'34:19:38.024',-0.048,-,-,60.800
'34:19:38.032',-0.048,-,-,58.400
'34:19:38.040',-0.048,-,-,56.800
'34:19:38.048',-0.048,-,-,56.000
'34:19:38.056',-0.048,-,-,54.400
'34:19:38.064',-0.048,-,-,53.600
'34:19:38.072',-0.048,-,-,53.600
'34:19:38.080',-0.048,-,-,52.800
'34:19:38.088',-0.048,-,-,52.800
'34:19:38.096',-0.048,-,-,52.800
'34:19:38.104',-0.040,-,-,53.600
'34:19:38.112',-0.040,-,-,53.600
'34:19:38.120',-0.040,-,-,54.400
'34:19:38.128',-0.040,-,-,54.400
'34:19:38.136',-0.048,-,-,55.200
'34:19:38.144',-0.048,-,-,55.200
'34:19:38.152',-0.056,-,-,56.000
'34:19:38.160',-0.056,-,-,56.000
'34:19:38.168',-0.064,-,-,56.000
'34:19:38.176',-0.056,-,-,56.800
'34:19:38.184',-0.056,-,-,56.000
'34:19:38.192',-0.056,-,-,56.000
'34:19:38.200',-0.056,-,-,56.000
'34:19:38.208',-0.056,-,-,56.000
'34:19:38.216',-0.056,-,-,56.000
'34:19:38.224',-0.064,-,-,55.200
'34:19:38.232',-0.056,-,-,55.200
'34:19:38.240',-0.056,-,-,54.400
'34:19:38.248',-0.048,-,-,54.400
'34:19:38.256',-0.048,-,-,53.600
'34:19:38.264',-0.040,-,-,53.600
'34:19:38.272',-0.032,-,-,52.800
'34:19:38.280',-0.024,-,-,52.800
'34:19:38.288',-0.024,-,-,52.000
'34:19:38.296',-0.032,-,-,52.000
'34:19:38.304',-0.032,-,-,51.200
'34:19:38.312',-0.032,-,-,51.200
'34:19:38.320',-0.024,-,-,51.200
'34:19:38.328',0.024,-,-,50.400
'34:19:38.336',0.144,-,-,50.400
'34:19:38.344',0.304,-,-,50.400
'34:19:38.352',0.424,-,-,49.600
'34:19:38.360',0.456,-,-,49.600
'34:19:38.368',0.424,-,-,49.600
'34:19:38.376',0.336,-,-,48.800
'34:19:38.384',0.192,-,-,48.800
'34:19:38.392',0.048,-,-,48.800
'34:19:38.400',-0.040,-,-,48.000
'34:19:38.408',-0.072,-,-,48.000
'34:19:38.416',-0.072,-,-,48.000
'34:19:38.424',-0.056,-,-,47.200
'34:19:38.432',-0.048,-,-,47.200
'34:19:38.440',-0.040,-,-,47.200
'34:19:38.448',-0.040,-,-,46.400
'34:19:38.456',-0.032,-,-,46.400
'34:19:38.464',-0.024,-,-,46.400
'34:19:38.472',-0.024,-,-,46.400
'34:19:38.480',-0.024,-,-,46.400
'34:19:38.488',-0.024,-,-,46.400
'34:19:38.496',-0.024,-,-,47.200
'34:19:38.504',-0.016,-,-,47.200
'34:19:38.512',-0.008,-,-,48.800
'34:19:38.520',0.000,-,-,51.200
'34:19:38.528',0.000,-,-,54.400
'34:19:38.536',-0.008,-,-,58.400
'34:19:38.544',-0.008,-,-,63.200
'34:19:38.552',0.000,-,-,68.800
'34:19:38.560',0.008,-,-,74.400
'34:19:38.568',0.016,-,-,80.000
'34:19:38.576',0.024,-,-,85.600
'34:19:38.584',0.032,-,-,91.200
'34:19:38.592',0.040,-,-,96.000
'34:19:38.600',0.040,-,-,100.800
'34:19:38.608',0.040,-,-,104.000
'34:19:38.616',0.048,-,-,106.400
'34:19:38.624',0.048,-,-,108.800
'34:19:38.632',0.048,-,-,109.600
'34:19:38.640',0.048,-,-,110.400
'34:19:38.648',0.040,-,-,110.400
'34:19:38.656',0.032,-,-,109.600
'34:19:38.664',0.024,-,-,108.800
'34:19:38.672',0.016,-,-,107.200
'34:19:38.680',0.008,-,-,105.600
'34:19:38.688',0.000,-,-,104.000
'34:19:38.696',-0.016,-,-,101.600
'34:19:38.704',-0.032,-,-,99.200
'34:19:38.712',-0.040,-,-,96.000
'34:19:38.720',-0.040,-,-,92.800
'34:19:38.728',-0.048,-,-,89.600
'34:19:38.736',-0.040,-,-,86.400
'34:19:38.744',-0.040,-,-,83.200
'34:19:38.752',-0.040,-,-,80.000
'34:19:38.760',-0.040,-,-,76.800
'34:19:38.768',-0.032,-,-,73.600
'34:19:38.776',-0.032,-,-,71.200
'34:19:38.784',-0.032,-,-,69.600
'34:19:38.792',-0.032,-,-,68.000
'34:19:38.800',-0.024,-,-,66.400
'34:19:38.808',-0.024,-,-,65.600
'34:19:38.816',-0.024,-,-,64.800
'34:19:38.824',-0.024,-,-,64.800
'34:19:38.832',-0.024,-,-,64.800
'34:19:38.840',-0.024,-,-,64.800
'34:19:38.848',-0.024,-,-,64.800
'34:19:38.856',-0.032,-,-,65.600
'34:19:38.864',-0.040,-,-,65.600
'34:19:38.872',-0.040,-,-,66.400
'34:19:38.880',-0.040,-,-,66.400
'34:19:38.888',-0.048,-,-,66.400
'34:19:38.896',-0.048,-,-,66.400
'34:19:38.904',-0.048,-,-,66.400
'34:19:38.912',-0.056,-,-,66.400
'34:19:38.920',-0.056,-,-,66.400
'34:19:38.928',-0.056,-,-,66.400
'34:19:38.936',-0.056,-,-,66.400
'34:19:38.944',-0.056,-,-,65.600
'34:19:38.952',-0.056,-,-,65.600
'34:19:38.960',-0.056,-,-,64.800
'34:19:38.968',-0.056,-,-,64.800
'34:19:38.976',-0.064,-,-,64.000
'34:19:38.984',-0.064,-,-,64.000
'34:19:38.992',-0.056,-,-,63.200
'34:19:39.000',-0.048,-,-,63.200
'34:19:39.008',-0.048,-,-,62.400
'34:19:39.016',-0.048,-,-,61.600
'34:19:39.024',-0.048,-,-,61.600
'34:19:39.032',-0.048,-,-,60.800
'34:19:39.040',-0.048,-,-,60.800
'34:19:39.048',-0.048,-,-,60.000
'34:19:39.056',-0.040,-,-,59.200
'34:19:39.064',-0.040,-,-,59.200
'34:19:39.072',-0.040,-,-,58.400
'34:19:39.080',-0.032,-,-,58.400
'34:19:39.088',-0.032,-,-,57.600
'34:19:39.096',-0.032,-,-,57.600
'34:19:39.104',0.008,-,-,56.800
'34:19:39.112',0.120,-,-,56.800
'34:19:39.120',0.264,-,-,56.800
'34:19:39.128',0.384,-,-,56.000
'34:19:39.136',0.440,-,-,56.000
'34:19:39.144',0.424,-,-,55.200
'34:19:39.152',0.352,-,-,55.200
'34:19:39.160',0.224,-,-,55.200
'34:19:39.168',0.072,-,-,55.200
'34:19:39.176',-0.024,-,-,54.400
'34:19:39.184',-0.064,-,-,54.400
'34:19:39.192',-0.072,-,-,54.400
'34:19:39.200',-0.056,-,-,53.600
'34:19:39.208',-0.048,-,-,53.600
'34:19:39.216',-0.040,-,-,53.600
'34:19:39.224',-0.040,-,-,53.600
'34:19:39.232',-0.032,-,-,53.600
'34:19:39.240',-0.024,-,-,52.800
'34:19:39.248',-0.024,-,-,52.800
'34:19:39.256',-0.016,-,-,52.800
'34:19:39.264',-0.008,-,-,52.800
'34:19:39.272',-0.008,-,-,52.800
'34:19:39.280',-0.008,-,-,53.600
'34:19:39.288',0.000,-,-,55.200
'34:19:39.296',0.000,-,-,56.800
'34:19:39.304',0.000,-,-,60.000
'34:19:39.312',0.008,-,-,64.000
'34:19:39.320',0.016,-,-,68.800
'34:19:39.328',0.024,-,-,73.600
'34:19:39.336',0.032,-,-,79.200
'34:19:39.344',0.032,-,-,84.000
'34:19:39.352',0.040,-,-,89.600
'34:19:39.360',0.048,-,-,95.200
'34:19:39.368',0.056,-,-,100.000
'34:19:39.376',0.064,-,-,104.000
'34:19:39.384',0.064,-,-,107.200
'34:19:39.392',0.072,-,-,109.600
'34:19:39.400',0.072,-,-,112.000
'34:19:39.408',0.072,-,-,112.800
'34:19:39.416',0.072,-,-,113.600
'34:19:39.424',0.064,-,-,113.600
'34:19:39.432',0.056,-,-,112.800
'34:19:39.440',0.040,-,-,112.000
'34:19:39.448',0.024,-,-,110.400
'34:19:39.456',0.008,-,-,109.600
'34:19:39.464',-0.008,-,-,107.200
'34:19:39.472',-0.024,-,-,105.600
'34:19:39.480',-0.032,-,-,103.200
'34:19:39.488',-0.040,-,-,100.800
'34:19:39.496',-0.048,-,-,97.600
'34:19:39.504',-0.056,-,-,94.400
'34:19:39.512',-0.056,-,-,91.200
'34:19:39.520',-0.056,-,-,88.000
'34:19:39.528',-0.048,-,-,84.000
'34:19:39.536',-0.040,-,-,80.800
'34:19:39.544',-0.032,-,-,78.400
'34:19:39.552',-0.024,-,-,75.200
'34:19:39.560',0.000,-,-,73.600
'34:19:39.568',0.024,-,-,71.200
'34:19:39.576',0.048,-,-,69.600
'34:19:39.584',0.088,-,-,68.800
'34:19:39.592',0.128,-,-,68.000
'34:19:39.600',0.184,-,-,67.200
'34:19:39.608',0.232,-,-,67.200
'34:19:39.616',0.264,-,-,67.200
'34:19:39.624',0.280,-,-,67.200
'34:19:39.632',0.296,-,-,67.200
'34:19:39.640',0.320,-,-,68.000
'34:19:39.648',0.368,-,-,68.000
'34:19:39.656',0.376,-,-,68.000
'34:19:39.664',0.360,-,-,68.000
'34:19:39.672',0.352,-,-,68.000
'34:19:39.680',0.320,-,-,68.000
'34:19:39.688',0.184,-,-,68.000
'34:19:39.696',0.000,-,-,68.000
'34:19:39.704',-0.152,-,-,68.000
'34:19:39.712',-0.216,-,-,67.200
'34:19:39.720',-0.232,-,-,67.200
'34:19:39.728',-0.216,-,-,66.400
'34:19:39.736',-0.192,-,-,65.600
'34:19:39.744',-0.168,-,-,65.600
'34:19:39.752',-0.152,-,-,64.800
'34:19:39.760',-0.136,-,-,64.000
'34:19:39.768',-0.120,-,-,64.000
'34:19:39.776',-0.120,-,-,63.200
'34:19:39.784',-0.112,-,-,63.200
'34:19:39.792',-0.112,-,-,62.400
'34:19:39.800',-0.112,-,-,62.400
'34:19:39.808',-0.112,-,-,61.600
'34:19:39.816',-0.112,-,-,61.600
'34:19:39.824',-0.104,-,-,60.800
'34:19:39.832',-0.104,-,-,60.800
'34:19:39.840',-0.104,-,-,60.800
'34:19:39.848',-0.096,-,-,60.800
'34:19:39.856',-0.080,-,-,60.800
'34:19:39.864',-0.064,-,-,61.600
'34:19:39.872',-0.056,-,-,62.400
'34:19:39.880',-0.032,-,-,64.000
'34:19:39.888',-0.016,-,-,65.600
'34:19:39.896',-0.008,-,-,67.200
'34:19:39.904',0.008,-,-,68.800
'34:19:39.912',0.024,-,-,71.200
'34:19:39.920',0.032,-,-,73.600
'34:19:39.928',0.040,-,-,75.200
'34:19:39.936',0.048,-,-,76.800
'34:19:39.944',0.048,-,-,78.400
'34:19:39.952',0.040,-,-,80.000
'34:19:39.960',0.032,-,-,80.000
'34:19:39.968',0.024,-,-,80.800
'34:19:39.976',0.016,-,-,80.000
'34:19:39.984',0.000,-,-,79.200
'34:19:39.992',-0.024,-,-,77.600
'34:19:40.000',-0.040,-,-,76.000
'34:19:40.008',-0.048,-,-,74.400
'34:19:40.016',-0.056,-,-,72.000
'34:19:40.024',-0.056,-,-,69.600
'34:19:40.032',-0.056,-,-,67.200
'34:19:40.040',-0.048,-,-,64.800
'34:19:40.048',-0.040,-,-,62.400
'34:19:40.056',-0.040,-,-,60.000
'34:19:40.064',-0.032,-,-,58.400
'34:19:40.072',-0.032,-,-,56.800
'34:19:40.080',-0.032,-,-,55.200
'34:19:40.088',-0.040,-,-,54.400
'34:19:40.096',-0.040,-,-,53.600
'34:19:40.104',-0.040,-,-,53.600
'34:19:40.112',-0.048,-,-,53.600
'34:19:40.120',-0.048,-,-,52.800
'34:19:40.128',-0.056,-,-,53.600
'34:19:40.136',-0.056,-,-,53.600
'34:19:40.144',-0.064,-,-,53.600
'34:19:40.152',-0.072,-,-,53.600
'34:19:40.160',-0.080,-,-,54.400
'34:19:40.168',-0.080,-,-,54.400
'34:19:40.176',-0.080,-,-,54.400
'34:19:40.184',-0.080,-,-,55.200
'34:19:40.192',-0.080,-,-,55.200
'34:19:40.200',-0.072,-,-,55.200
'34:19:40.208',-0.056,-,-,55.200
'34:19:40.216',-0.056,-,-,55.200
'34:19:40.224',-0.048,-,-,54.400
'34:19:40.232',-0.048,-,-,54.400
'34:19:40.240',-0.048,-,-,54.400
'34:19:40.248',-0.048,-,-,54.400
'34:19:40.256',-0.040,-,-,53.600
'34:19:40.264',-0.040,-,-,53.600
'34:19:40.272',-0.040,-,-,53.600
'34:19:40.280',-0.040,-,-,52.800
