'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'18:14.720',-0.157,-,-,-,-,48.800,23.880
'18:14.728',-0.157,-,-,-,-,45.600,23.160
'18:14.736',-0.052,-,-,-,-,42.400,22.920
'18:14.744',0.017,-,-,-,-,39.200,23.280
'18:14.752',0.052,-,-,-,-,36.800,24.480
'18:14.760',0.043,-,-,-,-,34.400,26.880
'18:14.768',0.035,-,-,-,-,31.200,31.080
'18:14.776',0.017,-,-,-,-,28.800,35.280
'18:14.784',0.017,-,-,-,-,26.400,36.360
'18:14.792',0.009,-,-,-,-,24.800,31.320
'18:14.800',0.017,-,-,-,-,23.200,22.920
'18:14.808',0.017,-,-,-,-,21.600,17.280
'18:14.816',0.017,-,-,-,-,21.600,19.080
'18:14.824',0.009,-,-,-,-,22.400,27.360
'18:14.832',0.009,-,-,-,-,23.200,37.560
'18:14.840',0.009,-,-,-,-,24.800,44.880
'18:14.848',0.000,-,-,-,-,26.400,44.880
'18:14.856',0.000,-,-,-,-,28.800,44.880
'18:14.864',0.000,-,-,-,-,31.200,40.920
'18:14.872',0.000,-,-,-,-,32.800,35.160
'18:14.880',0.000,-,-,-,-,35.200,31.320
'18:14.888',0.000,-,-,-,-,36.800,30.720
'18:14.896',0.000,-,-,-,-,38.400,32.760
'18:14.904',-0.017,-,-,-,-,40.000,35.880
'18:14.912',-0.017,-,-,-,-,41.600,38.280
'18:14.920',-0.035,-,-,-,-,43.200,39.120
'18:14.928',-0.043,-,-,-,-,44.000,37.680
'18:14.936',-0.043,-,-,-,-,44.800,35.280
'18:14.944',-0.043,-,-,-,-,45.600,32.880
'18:14.952',-0.035,-,-,-,-,46.400,31.680
'18:14.960',-0.017,-,-,-,-,46.400,32.160
'18:14.968',-0.009,-,-,-,-,47.200,33.720
'18:14.976',-0.009,-,-,-,-,47.200,35.160
'18:14.984',-0.009,-,-,-,-,46.400,35.520
'18:14.992',-0.009,-,-,-,-,46.400,34.080
'18:15.000',-0.009,-,-,-,-,45.600,31.560
'18:15.008',0.000,-,-,-,-,45.600,28.320
'18:15.016',0.000,-,-,-,-,44.800,26.520
'18:15.024',0.000,-,-,-,-,44.000,26.880
'18:15.032',0.000,-,-,-,-,43.200,28.920
'18:15.040',-0.009,-,-,-,-,43.200,31.680
'18:15.048',-0.009,-,-,-,-,44.000,33.720
'18:15.056',0.000,-,-,-,-,44.800,33.960
'18:15.064',0.009,-,-,-,-,46.400,32.520
'18:15.072',0.009,-,-,-,-,47.200,30.360
'18:15.080',0.009,-,-,-,-,48.800,28.920
'18:15.088',0.017,-,-,-,-,50.400,28.560
'18:15.096',0.035,-,-,-,-,51.200,28.920
'18:15.104',0.035,-,-,-,-,53.600,28.920
'18:15.112',0.035,-,-,-,-,55.200,28.560
'18:15.120',0.009,-,-,-,-,56.800,28.320
'18:15.128',0.000,-,-,-,-,58.400,29.760
'18:15.136',-0.017,-,-,-,-,60.000,32.160
'18:15.144',-0.043,-,-,-,-,61.600,33.720
'18:15.152',-0.052,-,-,-,-,63.200,32.880
'18:15.160',-0.052,-,-,-,-,64.800,30.360
'18:15.168',-0.052,-,-,-,-,65.600,27.720
'18:15.176',-0.070,-,-,-,-,65.600,26.520
'18:15.184',-0.078,-,-,-,-,64.800,26.760
'18:15.192',-0.104,-,-,-,-,64.000,28.080
'18:15.200',-0.113,-,-,-,-,62.400,29.880
'18:15.208',-0.130,-,-,-,-,60.000,31.320
'18:15.216',-0.157,-,-,-,-,57.600,31.680
'18:15.224',-0.191,-,-,-,-,54.400,31.080
'18:15.232',-0.200,-,-,-,-,52.000,30.360
'18:15.240',-0.113,-,-,-,-,48.800,29.760
'18:15.248',0.000,-,-,-,-,45.600,29.280
'18:15.256',0.043,-,-,-,-,43.200,29.160
'18:15.264',0.035,-,-,-,-,40.000,30.120
'18:15.272',0.009,-,-,-,-,37.600,32.280
'18:15.280',0.009,-,-,-,-,34.400,34.920
'18:15.288',0.000,-,-,-,-,32.000,35.520
'18:15.296',0.009,-,-,-,-,29.600,33.720
'18:15.304',0.009,-,-,-,-,28.000,30.360
'18:15.312',0.009,-,-,-,-,25.600,27.360
'18:15.320',0.009,-,-,-,-,24.000,25.920
'18:15.328',0.009,-,-,-,-,24.000,26.520
'18:15.336',0.009,-,-,-,-,24.000,28.920
'18:15.344',0.009,-,-,-,-,24.800,31.560
'18:15.352',0.009,-,-,-,-,26.400,33.720
'18:15.360',0.017,-,-,-,-,28.000,34.920
'18:15.368',0.009,-,-,-,-,29.600,35.160
'18:15.376',0.000,-,-,-,-,32.000,34.320
'18:15.384',-0.017,-,-,-,-,33.600,33.120
'18:15.392',-0.052,-,-,-,-,36.000,32.160
'18:15.400',-0.096,-,-,-,-,37.600,31.680
'18:15.408',-0.113,-,-,-,-,39.200,31.680
'18:15.416',-0.139,-,-,-,-,40.800,32.280
'18:15.424',-0.165,-,-,-,-,41.600,32.520
'18:15.432',-0.174,-,-,-,-,43.200,32.520
'18:15.440',-0.191,-,-,-,-,44.000,32.160
'18:15.448',-0.191,-,-,-,-,44.800,31.320
'18:15.456',-0.191,-,-,-,-,45.600,30.480
'18:15.464',-0.191,-,-,-,-,45.600,29.520
'18:15.472',-0.174,-,-,-,-,45.600,28.560
'18:15.480',-0.174,-,-,-,-,45.600,27.480
'18:15.488',-0.165,-,-,-,-,45.600,26.280
'18:15.496',-0.165,-,-,-,-,45.600,24.960
'18:15.504',-0.174,-,-,-,-,44.800,24.120
'18:15.512',-0.174,-,-,-,-,44.000,24.120
'18:15.520',-0.174,-,-,-,-,43.200,24.960
'18:15.528',-0.174,-,-,-,-,42.400,26.280
'18:15.536',-0.165,-,-,-,-,42.400,28.080
'18:15.544',-0.157,-,-,-,-,41.600,29.760
'18:15.552',-0.157,-,-,-,-,42.400,30.120
'18:15.560',-0.157,-,-,-,-,42.400,29.280
'18:15.568',-0.139,-,-,-,-,44.000,27.480
'18:15.576',-0.113,-,-,-,-,44.800,25.920
'18:15.584',-0.104,-,-,-,-,46.400,25.080
'18:15.592',-0.096,-,-,-,-,47.200,25.320
'18:15.600',-0.070,-,-,-,-,48.800,26.280
'18:15.608',-0.035,-,-,-,-,50.400,27.360
'18:15.616',-0.009,-,-,-,-,52.000,27.360
'18:15.624',0.000,-,-,-,-,53.600,25.680
'18:15.632',0.000,-,-,-,-,55.200,22.920
'18:15.640',0.000,-,-,-,-,56.800,21.120
'18:15.648',-0.009,-,-,-,-,58.400,23.160
'18:15.656',-0.035,-,-,-,-,60.000,28.080
'18:15.664',-0.017,-,-,-,-,61.600,32.760
'18:15.672',-0.009,-,-,-,-,62.400,33.480
'18:15.680',-0.009,-,-,-,-,63.200,30.480
'18:15.688',-0.017,-,-,-,-,63.200,26.280
'18:15.696',-0.017,-,-,-,-,62.400,22.680
'18:15.704',-0.017,-,-,-,-,61.600,21.120
'18:15.712',-0.017,-,-,-,-,60.000,21.720
'18:15.720',-0.035,-,-,-,-,57.600,23.880
'18:15.728',-0.052,-,-,-,-,55.200,26.520
'18:15.736',-0.096,-,-,-,-,52.000,28.320
'18:15.744',-0.139,-,-,-,-,49.600,28.680
'18:15.752',-0.157,-,-,-,-,46.400,27.960
'18:15.760',-0.035,-,-,-,-,44.000,26.520
'18:15.768',0.052,-,-,-,-,40.800,25.320
'18:15.776',0.078,-,-,-,-,38.400,24.960
'18:15.784',0.035,-,-,-,-,35.200,26.520
'18:15.792',0.009,-,-,-,-,32.800,29.880
'18:15.800',0.000,-,-,-,-,30.400,33.120
'18:15.808',0.000,-,-,-,-,28.000,33.720
'18:15.816',-0.009,-,-,-,-,26.400,30.720
'18:15.824',-0.009,-,-,-,-,24.000,25.920
'18:15.832',0.017,-,-,-,-,22.400,22.080
'18:15.840',0.070,-,-,-,-,22.400,21.480
'18:15.848',0.113,-,-,-,-,22.400,24.480
'18:15.856',0.130,-,-,-,-,23.200,28.680
'18:15.864',0.113,-,-,-,-,24.000,31.680
'18:15.872',0.096,-,-,-,-,25.600,33.480
'18:15.880',0.096,-,-,-,-,27.200,34.320
'18:15.888',0.104,-,-,-,-,29.600,34.080
'18:15.896',0.113,-,-,-,-,32.000,33.120
'18:15.904',0.130,-,-,-,-,33.600,31.680
'18:15.912',0.113,-,-,-,-,36.000,30.120
'18:15.920',0.104,-,-,-,-,37.600,28.920
'18:15.928',0.096,-,-,-,-,39.200,28.680
'18:15.936',0.078,-,-,-,-,40.800,29.160
'18:15.944',0.070,-,-,-,-,41.600,29.760
'18:15.952',0.052,-,-,-,-,42.400,29.760
'18:15.960',0.043,-,-,-,-,44.000,29.280
'18:15.968',0.017,-,-,-,-,44.000,28.320
'18:15.976',0.017,-,-,-,-,44.800,26.880
'18:15.984',0.009,-,-,-,-,44.800,25.680
'18:15.992',0.017,-,-,-,-,44.800,24.720
'18:16.000',0.017,-,-,-,-,44.800,23.880
'18:16.008',0.017,-,-,-,-,44.800,23.160
'18:16.016',0.017,-,-,-,-,44.000,21.720
'18:16.024',0.009,-,-,-,-,44.000,20.160
'18:16.032',0.009,-,-,-,-,43.200,19.080
'18:16.040',0.009,-,-,-,-,42.400,19.080
'18:16.048',0.009,-,-,-,-,41.600,19.920
'18:16.056',0.009,-,-,-,-,41.600,21.480
'18:16.064',0.009,-,-,-,-,41.600,22.920
'18:16.072',0.009,-,-,-,-,42.400,23.280
'18:16.080',0.009,-,-,-,-,43.200,23.160
'18:16.088',0.035,-,-,-,-,44.800,22.080
'18:16.096',0.043,-,-,-,-,45.600,21.360
'18:16.104',0.052,-,-,-,-,47.200,21.120
'18:16.112',0.070,-,-,-,-,48.800,21.360
'18:16.120',0.078,-,-,-,-,50.400,21.360
'18:16.128',0.096,-,-,-,-,52.000,21.120
'18:16.136',0.096,-,-,-,-,53.600,19.920
'18:16.144',0.096,-,-,-,-,55.200,18.480
'18:16.152',0.078,-,-,-,-,56.800,17.280
'18:16.160',0.052,-,-,-,-,58.400,17.760
'18:16.168',0.017,-,-,-,-,60.000,19.080
'18:16.176',0.009,-,-,-,-,61.600,20.760
'18:16.184',0.009,-,-,-,-,62.400,20.880
'18:16.192',0.000,-,-,-,-,62.400,19.920
'18:16.200',0.000,-,-,-,-,62.400,18.120
'18:16.208',0.000,-,-,-,-,61.600,16.560
'18:16.216',0.000,-,-,-,-,60.000,15.480
'18:16.224',0.000,-,-,-,-,57.600,15.360
'18:16.232',0.000,-,-,-,-,56.000,15.960
'18:16.240',-0.009,-,-,-,-,52.800,17.160
'18:16.248',-0.035,-,-,-,-,49.600,17.880
'18:16.256',-0.070,-,-,-,-,47.200,18.480
'18:16.264',-0.096,-,-,-,-,44.000,18.360
'18:16.272',-0.043,-,-,-,-,40.800,17.880
'18:16.280',0.052,-,-,-,-,38.400,17.280
'18:16.288',0.113,-,-,-,-,35.200,16.920
'18:16.296',0.104,-,-,-,-,32.800,17.280
'18:16.304',0.078,-,-,-,-,29.600,19.080
'18:16.312',0.070,-,-,-,-,27.200,21.720
'18:16.320',0.078,-,-,-,-,24.800,23.760
'18:16.328',0.078,-,-,-,-,23.200,22.320
'18:16.336',0.070,-,-,-,-,20.800,17.280
'18:16.344',0.070,-,-,-,-,19.200,13.320
'18:16.352',0.070,-,-,-,-,18.400,13.680
'18:16.360',0.070,-,-,-,-,18.400,17.280
'18:16.368',0.070,-,-,-,-,19.200,22.080
'18:16.376',0.078,-,-,-,-,20.000,27.360
'18:16.384',0.070,-,-,-,-,21.600,31.080
'18:16.392',0.070,-,-,-,-,23.200,31.680
'18:16.400',0.070,-,-,-,-,25.600,29.760
'18:16.408',0.070,-,-,-,-,27.200,26.280
'18:16.416',0.070,-,-,-,-,29.600,23.160
'18:16.424',0.070,-,-,-,-,31.200,21.360
'18:16.432',0.052,-,-,-,-,32.800,21.120
'18:16.440',0.043,-,-,-,-,34.400,21.960
'18:16.448',0.035,-,-,-,-,36.000,23.280
'18:16.456',0.017,-,-,-,-,36.800,24.360
'18:16.464',0.009,-,-,-,-,38.400,24.360
'18:16.472',0.009,-,-,-,-,39.200,23.280
'18:16.480',0.009,-,-,-,-,40.000,21.480
'18:16.488',0.009,-,-,-,-,40.800,20.160
'18:16.496',0.009,-,-,-,-,40.800,19.560
'18:16.504',0.009,-,-,-,-,41.600,19.320
'18:16.512',0.009,-,-,-,-,41.600,19.320
'18:16.520',0.009,-,-,-,-,41.600,19.080
'18:16.528',0.009,-,-,-,-,41.600,18.360
'18:16.536',0.009,-,-,-,-,40.800,16.920
'18:16.544',0.017,-,-,-,-,40.000,14.880
'18:16.552',0.017,-,-,-,-,39.200,12.960
'18:16.560',0.017,-,-,-,-,38.400,12.120
'18:16.568',0.035,-,-,-,-,37.600,12.720
'18:16.576',0.017,-,-,-,-,37.600,13.680
'18:16.584',0.009,-,-,-,-,36.800,14.760
'18:16.592',0.009,-,-,-,-,37.600,15.720
'18:16.600',0.009,-,-,-,-,38.400,16.080
'18:16.608',0.017,-,-,-,-,39.200,15.480
'18:16.616',0.035,-,-,-,-,40.800,14.280
'18:16.624',0.052,-,-,-,-,42.400,13.320
'18:16.632',0.070,-,-,-,-,44.000,12.960
'18:16.640',0.078,-,-,-,-,45.600,13.560
'18:16.648',0.078,-,-,-,-,47.200,14.280
'18:16.656',0.078,-,-,-,-,48.800,15.120
'18:16.664',0.070,-,-,-,-,51.200,15.480
'18:16.672',0.043,-,-,-,-,52.800,15.720
'18:16.680',0.035,-,-,-,-,55.200,15.480
'18:16.688',0.009,-,-,-,-,56.800,14.760
'18:16.696',0.009,-,-,-,-,59.200,13.560
'18:16.704',0.009,-,-,-,-,60.000,12.360
'18:16.712',0.009,-,-,-,-,61.600,12.120
'18:16.720',0.009,-,-,-,-,62.400,12.720
'18:16.728',0.009,-,-,-,-,61.600,14.160
'18:16.736',0.000,-,-,-,-,60.800,15.360
'18:16.744',0.000,-,-,-,-,59.200,16.080
'18:16.752',-0.017,-,-,-,-,57.600,16.080
'18:16.760',-0.052,-,-,-,-,55.200,15.360
'18:16.768',-0.096,-,-,-,-,52.000,14.160
'18:16.776',-0.104,-,-,-,-,49.600,12.960
'18:16.784',-0.035,-,-,-,-,46.400,12.480
'18:16.792',0.043,-,-,-,-,43.200,13.080
'18:16.800',0.078,-,-,-,-,40.000,14.760
'18:16.808',0.078,-,-,-,-,36.800,17.760
'18:16.816',0.078,-,-,-,-,34.400,21.720
'18:16.824',0.078,-,-,-,-,31.200,24.960
'18:16.832',0.078,-,-,-,-,28.800,24.120
'18:16.840',0.070,-,-,-,-,26.400,17.760
'18:16.848',0.070,-,-,-,-,24.000,9.240
'18:16.856',0.052,-,-,-,-,22.400,5.880
'18:16.864',0.070,-,-,-,-,20.800,10.200
'18:16.872',0.052,-,-,-,-,20.800,19.320
'18:16.880',0.052,-,-,-,-,20.800,29.280
'18:16.888',0.070,-,-,-,-,22.400,36.360
'18:16.896',0.078,-,-,-,-,23.200,38.160
'18:16.904',0.078,-,-,-,-,25.600,34.680
'18:16.912',0.078,-,-,-,-,27.200,28.560
'18:16.920',0.070,-,-,-,-,28.800,22.680
'18:16.928',0.052,-,-,-,-,31.200,19.320
'18:16.936',0.043,-,-,-,-,32.800,19.080
'18:16.944',0.043,-,-,-,-,34.400,21.120
'18:16.952',0.035,-,-,-,-,35.200,23.880
'18:16.960',0.009,-,-,-,-,36.800,25.920
'18:16.968',0.009,-,-,-,-,37.600,26.520
'18:16.976',0.009,-,-,-,-,39.200,26.160
'18:16.984',0.000,-,-,-,-,40.000,25.320
'18:16.992',0.000,-,-,-,-,40.800,24.120
'18:17.000',0.009,-,-,-,-,41.600,22.920
'18:17.008',0.017,-,-,-,-,41.600,21.720
'18:17.016',0.009,-,-,-,-,42.400,21.120
'18:17.024',0.009,-,-,-,-,42.400,20.760
'18:17.032',0.009,-,-,-,-,42.400,20.160
'18:17.040',0.009,-,-,-,-,41.600,19.320
'18:17.048',0.009,-,-,-,-,41.600,17.760
'18:17.056',0.017,-,-,-,-,40.800,15.480
'18:17.064',0.017,-,-,-,-,40.000,13.320
'18:17.072',0.017,-,-,-,-,39.200,12.000
'18:17.080',0.017,-,-,-,-,39.200,12.360
'18:17.088',0.017,-,-,-,-,39.200,13.680
'18:17.096',0.017,-,-,-,-,40.000,15.360
'18:17.104',0.035,-,-,-,-,41.600,16.920
'18:17.112',0.043,-,-,-,-,42.400,17.760
'18:17.120',0.052,-,-,-,-,44.000,18.120
'18:17.128',0.052,-,-,-,-,45.600,17.760
'18:17.136',0.070,-,-,-,-,47.200,17.160
'18:17.144',0.078,-,-,-,-,48.800,16.560
'18:17.152',0.078,-,-,-,-,50.400,16.080
'18:17.160',0.078,-,-,-,-,52.000,15.720
'18:17.168',0.070,-,-,-,-,54.400,15.960
'18:17.176',0.043,-,-,-,-,56.800,16.920
'18:17.184',0.017,-,-,-,-,58.400,18.120
'18:17.192',0.009,-,-,-,-,60.800,17.880
'18:17.200',0.000,-,-,-,-,62.400,16.320
'18:17.208',0.000,-,-,-,-,63.200,14.760
'18:17.216',0.000,-,-,-,-,64.800,13.920
'18:17.224',-0.009,-,-,-,-,64.800,14.280
'18:17.232',-0.017,-,-,-,-,64.000,15.480
'18:17.240',-0.035,-,-,-,-,62.400,17.280
'18:17.248',-0.035,-,-,-,-,60.800,18.480
'18:17.256',-0.043,-,-,-,-,58.400,18.720
'18:17.264',-0.070,-,-,-,-,56.000,17.880
'18:17.272',-0.104,-,-,-,-,52.800,16.560
'18:17.280',-0.130,-,-,-,-,49.600,15.360
'18:17.288',-0.078,-,-,-,-,46.400,15.120
'18:17.296',0.009,-,-,-,-,43.200,15.960
'18:17.304',0.078,-,-,-,-,40.000,17.520
'18:17.312',0.078,-,-,-,-,36.800,19.920
'18:17.320',0.070,-,-,-,-,33.600,23.160
'18:17.328',0.052,-,-,-,-,31.200,26.760
'18:17.336',0.043,-,-,-,-,28.800,28.560
'18:17.344',0.035,-,-,-,-,26.400,25.560
'18:17.352',0.035,-,-,-,-,24.000,17.280
'18:17.360',0.017,-,-,-,-,22.400,9.600
'18:17.368',0.017,-,-,-,-,20.800,8.640
'18:17.376',0.035,-,-,-,-,20.800,16.320
'18:17.384',0.017,-,-,-,-,21.600,28.560
'18:17.392',0.017,-,-,-,-,22.400,39.120
'18:17.400',0.035,-,-,-,-,24.000,44.160
'18:17.408',0.035,-,-,-,-,25.600,42.480
'18:17.416',0.035,-,-,-,-,28.000,36.120
'18:17.424',0.035,-,-,-,-,29.600,28.920
'18:17.432',0.035,-,-,-,-,32.000,23.520
'18:17.440',0.035,-,-,-,-,33.600,21.720
'18:17.448',0.017,-,-,-,-,35.200,23.160
'18:17.456',0.009,-,-,-,-,36.800,26.520
'18:17.464',0.009,-,-,-,-,38.400,29.880
'18:17.472',0.009,-,-,-,-,39.200,31.920
'18:17.480',0.000,-,-,-,-,40.800,31.920
'18:17.488',0.000,-,-,-,-,41.600,30.120
'18:17.496',0.000,-,-,-,-,42.400,27.720
'18:17.504',0.000,-,-,-,-,43.200,25.680
'18:17.512',0.000,-,-,-,-,44.000,24.480
'18:17.520',0.000,-,-,-,-,44.000,24.360
'18:17.528',0.009,-,-,-,-,44.000,24.720
'18:17.536',0.009,-,-,-,-,44.000,25.080
'18:17.544',0.009,-,-,-,-,44.000,25.080
'18:17.552',0.000,-,-,-,-,44.000,24.120
'18:17.560',0.000,-,-,-,-,43.200,22.320
'18:17.568',0.000,-,-,-,-,42.400,19.920
'18:17.576',0.000,-,-,-,-,41.600,18.480
'18:17.584',-0.009,-,-,-,-,41.600,18.960
'18:17.592',-0.017,-,-,-,-,40.800,20.880
'18:17.600',-0.009,-,-,-,-,41.600,23.520
'18:17.608',-0.009,-,-,-,-,42.400,25.680
'18:17.616',0.000,-,-,-,-,43.200,27.120
'18:17.624',0.000,-,-,-,-,44.800,27.360
'18:17.632',0.009,-,-,-,-,46.400,26.520
'18:17.640',0.009,-,-,-,-,48.000,25.560
'18:17.648',0.009,-,-,-,-,49.600,25.560
'18:17.656',0.035,-,-,-,-,51.200,25.680
'18:17.664',0.043,-,-,-,-,52.800,25.560
'18:17.672',0.043,-,-,-,-,54.400,24.960
'18:17.680',0.017,-,-,-,-,56.800,25.080
'18:17.688',0.009,-,-,-,-,58.400,26.520
'18:17.696',0.009,-,-,-,-,60.000,27.960
'18:17.704',0.000,-,-,-,-,62.400,28.560
'18:17.712',0.000,-,-,-,-,63.200,27.720
'18:17.720',-0.009,-,-,-,-,64.800,25.920
'18:17.728',-0.009,-,-,-,-,65.600,24.480
'18:17.736',-0.009,-,-,-,-,64.800,23.880
'18:17.744',0.000,-,-,-,-,64.000,24.480
'18:17.752',0.000,-,-,-,-,63.200,26.280
'18:17.760',-0.009,-,-,-,-,60.800,28.320
'18:17.768',-0.035,-,-,-,-,58.400,29.520
'18:17.776',-0.070,-,-,-,-,56.000,29.880
'18:17.784',-0.096,-,-,-,-,53.600,29.280
'18:17.792',-0.078,-,-,-,-,50.400,28.680
'18:17.800',-0.009,-,-,-,-,47.200,28.320
'18:17.808',0.070,-,-,-,-,44.800,28.680
'18:17.816',0.078,-,-,-,-,41.600,30.360
'18:17.824',0.052,-,-,-,-,39.200,33.120
'18:17.832',0.043,-,-,-,-,36.800,36.960
'18:17.840',0.017,-,-,-,-,34.400,38.880
'18:17.848',0.009,-,-,-,-,32.000,38.160
'18:17.856',0.009,-,-,-,-,29.600,34.080
'18:17.864',0.009,-,-,-,-,28.000,28.920
'18:17.872',0.017,-,-,-,-,26.400,25.080
'18:17.880',0.017,-,-,-,-,25.600,25.920
'18:17.888',0.017,-,-,-,-,26.400,32.280
'18:17.896',0.017,-,-,-,-,27.200,40.680
'18:17.904',0.017,-,-,-,-,28.800,44.880
'18:17.912',0.017,-,-,-,-,30.400,44.880
'18:17.920',0.017,-,-,-,-,32.000,44.880
'18:17.928',0.017,-,-,-,-,34.400,43.920
'18:17.936',0.009,-,-,-,-,36.800,39.360
'18:17.944',0.009,-,-,-,-,38.400,36.360
'18:17.952',0.009,-,-,-,-,40.000,35.520
'18:17.960',0.000,-,-,-,-,41.600,36.480
'18:17.968',0.000,-,-,-,-,43.200,38.280
'18:17.976',0.000,-,-,-,-,44.800,39.960
'18:17.984',-0.017,-,-,-,-,45.600,40.320
'18:17.992',-0.035,-,-,-,-,46.400,39.480
'18:18.000',-0.035,-,-,-,-,47.200,37.920
'18:18.008',-0.017,-,-,-,-,48.000,35.880
'18:18.016',-0.009,-,-,-,-,48.000,34.560
'18:18.024',0.000,-,-,-,-,48.000,33.720
'18:18.032',0.000,-,-,-,-,48.000,33.720
'18:18.040',0.000,-,-,-,-,48.000,33.960
'18:18.048',0.009,-,-,-,-,48.000,34.080
'18:18.056',0.009,-,-,-,-,47.200,33.360
'18:18.064',0.009,-,-,-,-,46.400,31.320
'18:18.072',0.009,-,-,-,-,46.400,29.280
'18:18.080',0.017,-,-,-,-,45.600,28.920
'18:18.088',0.017,-,-,-,-,45.600,30.120
'18:18.096',0.017,-,-,-,-,46.400,32.160
'18:18.104',0.017,-,-,-,-,47.200,34.080
'18:18.112',0.017,-,-,-,-,48.000,35.160
'18:18.120',0.017,-,-,-,-,48.800,34.920
'18:18.128',0.017,-,-,-,-,50.400,34.080
'18:18.136',0.035,-,-,-,-,51.200,32.760
'18:18.144',0.043,-,-,-,-,52.800,31.920
'18:18.152',0.052,-,-,-,-,54.400,31.680
'18:18.160',0.070,-,-,-,-,56.000,32.160
'18:18.168',0.070,-,-,-,-,57.600,31.920
'18:18.176',0.070,-,-,-,-,59.200,30.720
'18:18.184',0.043,-,-,-,-,60.800,28.920
'18:18.192',0.017,-,-,-,-,62.400,28.080
'18:18.200',0.000,-,-,-,-,64.000,29.880
'18:18.208',0.000,-,-,-,-,64.800,33.720
'18:18.216',-0.009,-,-,-,-,65.600,37.080
'18:18.224',-0.009,-,-,-,-,66.400,37.560
'18:18.232',-0.009,-,-,-,-,65.600,34.920
'18:18.240',-0.017,-,-,-,-,64.800,31.080
'18:18.248',-0.017,-,-,-,-,63.200,27.960
'18:18.256',-0.035,-,-,-,-,60.800,26.520
