'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'1:05:28.384',-,-,-,-,-,-,-0.296,-0.392,57.600,-
'1:05:28.392',-,-,-,-,-,-,-0.208,-0.248,57.600,-
'1:05:28.400',-,-,-,-,-,-,-0.184,-0.184,57.600,-
'1:05:28.408',-,-,-,-,-,-,-0.168,-0.160,58.800,-
'1:05:28.416',-,-,-,-,-,-,-0.168,-0.184,60.000,-
'1:05:28.424',-,-,-,-,-,-,-0.144,-0.160,61.200,-
'1:05:28.432',-,-,-,-,-,-,-0.104,-0.112,66.000,-
'1:05:28.440',-,-,-,-,-,-,-0.104,-0.136,72.000,-
'1:05:28.448',-,-,-,-,-,-,-0.080,-0.160,80.400,-
'1:05:28.456',-,-,-,-,-,-,-0.056,-0.040,86.400,-
'1:05:28.464',-,-,-,-,-,-,-0.056,-0.064,91.200,-
'1:05:28.472',-,-,-,-,-,-,-0.040,-0.040,93.600,-
'1:05:28.480',-,-,-,-,-,-,-0.040,-0.040,96.000,-
'1:05:28.488',-,-,-,-,-,-,-0.040,-0.064,98.400,-
'1:05:28.496',-,-,-,-,-,-,-0.016,-0.040,100.800,-
'1:05:28.504',-,-,-,-,-,-,0.000,0.000,100.800,-
'1:05:28.512',-,-,-,-,-,-,0.016,0.000,100.800,-
'1:05:28.520',-,-,-,-,-,-,0.040,0.000,100.800,-
'1:05:28.528',-,-,-,-,-,-,0.056,0.040,100.800,-
'1:05:28.536',-,-,-,-,-,-,0.104,0.016,100.800,-
'1:05:28.544',-,-,-,-,-,-,0.168,0.088,100.800,-
'1:05:28.552',-,-,-,-,-,-,0.248,0.232,100.800,-
'1:05:28.560',-,-,-,-,-,-,0.312,0.272,99.600,-
'1:05:28.568',-,-,-,-,-,-,0.400,0.368,98.400,-
'1:05:28.576',-,-,-,-,-,-,0.424,0.392,98.400,-
'1:05:28.584',-,-,-,-,-,-,0.464,0.392,97.200,-
'1:05:28.592',-,-,-,-,-,-,0.504,0.464,96.000,-
'1:05:28.600',-,-,-,-,-,-,0.528,0.528,94.800,-
'1:05:28.608',-,-,-,-,-,-,0.488,0.464,93.600,-
'1:05:28.616',-,-,-,-,-,-,0.400,0.416,91.200,-
'1:05:28.624',-,-,-,-,-,-,0.296,0.296,88.800,-
'1:05:28.632',-,-,-,-,-,-,0.208,0.232,86.400,-
'1:05:28.640',-,-,-,-,-,-,0.120,0.136,84.000,-
'1:05:28.648',-,-,-,-,-,-,0.056,0.040,80.400,-
'1:05:28.656',-,-,-,-,-,-,0.016,0.000,78.000,-
'1:05:28.664',-,-,-,-,-,-,-0.016,-0.016,75.600,-
'1:05:28.672',-,-,-,-,-,-,-0.016,-0.040,75.600,-
'1:05:28.680',-,-,-,-,-,-,-0.016,-0.064,74.400,-
'1:05:28.688',-,-,-,-,-,-,-0.040,-0.040,74.400,-
'1:05:28.696',-,-,-,-,-,-,-0.040,-0.064,73.200,-
'1:05:28.704',-,-,-,-,-,-,-0.056,-0.088,72.000,-
'1:05:28.712',-,-,-,-,-,-,-0.080,-0.040,72.000,-
'1:05:28.720',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'1:05:28.728',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'1:05:28.736',-,-,-,-,-,-,-0.080,-0.136,70.800,-
'1:05:28.744',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:05:28.752',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:05:28.760',-,-,-,-,-,-,-0.104,-0.088,69.600,-
'1:05:28.768',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'1:05:28.776',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'1:05:28.784',-,-,-,-,-,-,-0.080,-0.088,67.200,-
'1:05:28.792',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'1:05:28.800',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'1:05:28.808',-,-,-,-,-,-,-0.104,-0.112,66.000,-
'1:05:28.816',-,-,-,-,-,-,-0.104,-0.160,66.000,-
'1:05:28.824',-,-,-,-,-,-,-0.080,-0.136,66.000,-
'1:05:28.832',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'1:05:28.840',-,-,-,-,-,-,-0.104,-0.088,64.800,-
'1:05:28.848',-,-,-,-,-,-,-0.120,-0.112,64.800,-
'1:05:28.856',-,-,-,-,-,-,-0.120,-0.160,64.800,-
'1:05:28.864',-,-,-,-,-,-,-0.104,-0.160,63.600,-
'1:05:28.872',-,-,-,-,-,-,-0.104,-0.112,63.600,-
'1:05:28.880',-,-,-,-,-,-,-0.120,-0.160,63.600,-
'1:05:28.888',-,-,-,-,-,-,-0.104,-0.160,63.600,-
'1:05:28.896',-,-,-,-,-,-,-0.104,-0.112,63.600,-
'1:05:28.904',-,-,-,-,-,-,-0.104,-0.112,63.600,-
'1:05:28.912',-,-,-,-,-,-,-0.120,-0.112,63.600,-
'1:05:28.920',-,-,-,-,-,-,-0.120,-0.160,63.600,-
'1:05:28.928',-,-,-,-,-,-,-0.144,-0.160,62.400,-
'1:05:28.936',-,-,-,-,-,-,-0.120,-0.184,62.400,-
'1:05:28.944',-,-,-,-,-,-,-0.040,-0.136,62.400,-
'1:05:28.952',-,-,-,-,-,-,0.040,0.000,61.200,-
'1:05:28.960',-,-,-,-,-,-,0.000,0.040,61.200,-
'1:05:28.968',-,-,-,-,-,-,-0.232,-0.064,60.000,-
'1:05:28.976',-,-,-,-,-,-,-0.528,-0.368,60.000,-
'1:05:28.984',-,-,-,-,-,-,-0.680,-0.760,60.000,-
'1:05:28.992',-,-,-,-,-,-,-0.568,-0.808,58.800,-
'1:05:29.000',-,-,-,-,-,-,-0.424,-0.504,58.800,-
'1:05:29.008',-,-,-,-,-,-,-0.336,-0.392,57.600,-
'1:05:29.016',-,-,-,-,-,-,-0.296,-0.296,57.600,-
'1:05:29.024',-,-,-,-,-,-,-0.248,-0.248,57.600,-
'1:05:29.032',-,-,-,-,-,-,-0.208,-0.208,58.800,-
'1:05:29.040',-,-,-,-,-,-,-0.208,-0.184,60.000,-
'1:05:29.048',-,-,-,-,-,-,-0.168,-0.208,62.400,-
'1:05:29.056',-,-,-,-,-,-,-0.120,-0.160,66.000,-
'1:05:29.064',-,-,-,-,-,-,-0.104,-0.112,73.200,-
'1:05:29.072',-,-,-,-,-,-,-0.120,-0.112,80.400,-
'1:05:29.080',-,-,-,-,-,-,-0.080,-0.112,86.400,-
'1:05:29.088',-,-,-,-,-,-,-0.080,-0.040,91.200,-
'1:05:29.096',-,-,-,-,-,-,-0.080,-0.064,92.400,-
'1:05:29.104',-,-,-,-,-,-,-0.056,-0.112,94.800,-
'1:05:29.112',-,-,-,-,-,-,-0.040,-0.040,97.200,-
'1:05:29.120',-,-,-,-,-,-,-0.016,-0.064,98.400,-
'1:05:29.128',-,-,-,-,-,-,0.000,0.000,99.600,-
'1:05:29.136',-,-,-,-,-,-,0.000,0.000,99.600,-
'1:05:29.144',-,-,-,-,-,-,0.000,-0.016,99.600,-
'1:05:29.152',-,-,-,-,-,-,0.040,0.000,99.600,-
'1:05:29.160',-,-,-,-,-,-,0.120,0.064,99.600,-
'1:05:29.168',-,-,-,-,-,-,0.208,0.136,99.600,-
'1:05:29.176',-,-,-,-,-,-,0.296,0.248,99.600,-
'1:05:29.184',-,-,-,-,-,-,0.400,0.320,98.400,-
'1:05:29.192',-,-,-,-,-,-,0.464,0.440,97.200,-
'1:05:29.200',-,-,-,-,-,-,0.488,0.464,97.200,-
'1:05:29.208',-,-,-,-,-,-,0.528,0.440,96.000,-
'1:05:29.216',-,-,-,-,-,-,0.552,0.488,94.800,-
'1:05:29.224',-,-,-,-,-,-,0.528,0.488,93.600,-
'1:05:29.232',-,-,-,-,-,-,0.440,0.440,92.400,-
'1:05:29.240',-,-,-,-,-,-,0.336,0.320,90.000,-
'1:05:29.248',-,-,-,-,-,-,0.248,0.232,87.600,-
'1:05:29.256',-,-,-,-,-,-,0.168,0.184,85.200,-
'1:05:29.264',-,-,-,-,-,-,0.080,0.040,81.600,-
'1:05:29.272',-,-,-,-,-,-,0.016,0.000,78.000,-
'1:05:29.280',-,-,-,-,-,-,0.000,-0.040,76.800,-
'1:05:29.288',-,-,-,-,-,-,-0.016,-0.112,75.600,-
'1:05:29.296',-,-,-,-,-,-,-0.016,0.000,74.400,-
'1:05:29.304',-,-,-,-,-,-,-0.040,-0.064,74.400,-
'1:05:29.312',-,-,-,-,-,-,-0.040,-0.064,73.200,-
'1:05:29.320',-,-,-,-,-,-,-0.040,-0.088,72.000,-
'1:05:29.328',-,-,-,-,-,-,-0.056,-0.112,72.000,-
'1:05:29.336',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'1:05:29.344',-,-,-,-,-,-,-0.080,-0.136,70.800,-
'1:05:29.352',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:05:29.360',-,-,-,-,-,-,-0.104,-0.136,69.600,-
'1:05:29.368',-,-,-,-,-,-,-0.104,-0.160,68.400,-
'1:05:29.376',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'1:05:29.384',-,-,-,-,-,-,-0.104,-0.136,68.400,-
'1:05:29.392',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'1:05:29.400',-,-,-,-,-,-,-0.104,-0.160,67.200,-
'1:05:29.408',-,-,-,-,-,-,-0.104,-0.136,67.200,-
'1:05:29.416',-,-,-,-,-,-,-0.104,-0.112,66.000,-
'1:05:29.424',-,-,-,-,-,-,-0.104,-0.160,66.000,-
'1:05:29.432',-,-,-,-,-,-,-0.104,-0.160,66.000,-
'1:05:29.440',-,-,-,-,-,-,-0.080,-0.136,64.800,-
'1:05:29.448',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'1:05:29.456',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'1:05:29.464',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'1:05:29.472',-,-,-,-,-,-,-0.056,-0.112,63.600,-
'1:05:29.480',-,-,-,-,-,-,-0.056,-0.064,63.600,-
'1:05:29.488',-,-,-,-,-,-,-0.056,-0.088,62.400,-
'1:05:29.496',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'1:05:29.504',-,-,-,-,-,-,-0.104,-0.160,62.400,-
'1:05:29.512',-,-,-,-,-,-,-0.104,-0.136,61.200,-
'1:05:29.520',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'1:05:29.528',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'1:05:29.536',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'1:05:29.544',-,-,-,-,-,-,-0.104,-0.160,61.200,-
'1:05:29.552',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'1:05:29.560',-,-,-,-,-,-,-0.080,-0.088,61.200,-
'1:05:29.568',-,-,-,-,-,-,-0.104,-0.064,61.200,-
'1:05:29.576',-,-,-,-,-,-,-0.104,-0.160,61.200,-
'1:05:29.584',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'1:05:29.592',-,-,-,-,-,-,-0.080,-0.160,60.000,-
'1:05:29.600',-,-,-,-,-,-,-0.080,-0.112,60.000,-
'1:05:29.608',-,-,-,-,-,-,-0.104,-0.112,60.000,-
'1:05:29.616',-,-,-,-,-,-,-0.104,-0.136,58.800,-
'1:05:29.624',-,-,-,-,-,-,-0.056,-0.112,58.800,-
'1:05:29.632',-,-,-,-,-,-,0.000,-0.112,57.600,-
'1:05:29.640',-,-,-,-,-,-,0.104,0.000,57.600,-
'1:05:29.648',-,-,-,-,-,-,0.104,0.112,57.600,-
'1:05:29.656',-,-,-,-,-,-,-0.168,0.000,56.400,-
'1:05:29.664',-,-,-,-,-,-,-0.488,-0.296,56.400,-
'1:05:29.672',-,-,-,-,-,-,-0.632,-0.720,55.200,-
'1:05:29.680',-,-,-,-,-,-,-0.528,-0.784,55.200,-
'1:05:29.688',-,-,-,-,-,-,-0.376,-0.464,55.200,-
'1:05:29.696',-,-,-,-,-,-,-0.312,-0.368,54.000,-
'1:05:29.704',-,-,-,-,-,-,-0.272,-0.296,54.000,-
'1:05:29.712',-,-,-,-,-,-,-0.232,-0.248,54.000,-
'1:05:29.720',-,-,-,-,-,-,-0.184,-0.208,55.200,-
'1:05:29.728',-,-,-,-,-,-,-0.144,-0.184,57.600,-
'1:05:29.736',-,-,-,-,-,-,-0.120,-0.160,60.000,-
'1:05:29.744',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'1:05:29.752',-,-,-,-,-,-,-0.104,-0.112,72.000,-
'1:05:29.760',-,-,-,-,-,-,-0.104,-0.112,79.200,-
'1:05:29.768',-,-,-,-,-,-,-0.080,-0.088,85.200,-
'1:05:29.776',-,-,-,-,-,-,-0.056,-0.040,88.800,-
'1:05:29.784',-,-,-,-,-,-,-0.040,-0.064,91.200,-
'1:05:29.792',-,-,-,-,-,-,-0.016,-0.040,92.400,-
'1:05:29.800',-,-,-,-,-,-,0.000,-0.016,94.800,-
'1:05:29.808',-,-,-,-,-,-,0.000,0.000,97.200,-
'1:05:29.816',-,-,-,-,-,-,0.000,0.000,98.400,-
'1:05:29.824',-,-,-,-,-,-,0.016,0.000,98.400,-
'1:05:29.832',-,-,-,-,-,-,0.056,0.016,98.400,-
'1:05:29.840',-,-,-,-,-,-,0.080,0.088,98.400,-
'1:05:29.848',-,-,-,-,-,-,0.144,0.088,98.400,-
'1:05:29.856',-,-,-,-,-,-,0.208,0.136,98.400,-
'1:05:29.864',-,-,-,-,-,-,0.296,0.248,97.200,-
'1:05:29.872',-,-,-,-,-,-,0.400,0.344,97.200,-
'1:05:29.880',-,-,-,-,-,-,0.488,0.440,96.000,-
'1:05:29.888',-,-,-,-,-,-,0.552,0.528,94.800,-
'1:05:29.896',-,-,-,-,-,-,0.592,0.576,94.800,-
'1:05:29.904',-,-,-,-,-,-,0.616,0.552,93.600,-
'1:05:29.912',-,-,-,-,-,-,0.592,0.600,92.400,-
'1:05:29.920',-,-,-,-,-,-,0.528,0.552,91.200,-
'1:05:29.928',-,-,-,-,-,-,0.464,0.464,88.800,-
'1:05:29.936',-,-,-,-,-,-,0.360,0.368,86.400,-
'1:05:29.944',-,-,-,-,-,-,0.272,0.296,84.000,-
'1:05:29.952',-,-,-,-,-,-,0.208,0.184,80.400,-
'1:05:29.960',-,-,-,-,-,-,0.144,0.136,78.000,-
'1:05:29.968',-,-,-,-,-,-,0.080,0.088,75.600,-
'1:05:29.976',-,-,-,-,-,-,0.040,0.016,74.400,-
'1:05:29.984',-,-,-,-,-,-,0.016,0.000,73.200,-
'1:05:29.992',-,-,-,-,-,-,0.000,0.000,73.200,-
'1:05:30.000',-,-,-,-,-,-,0.016,0.000,72.000,-
'1:05:30.008',-,-,-,-,-,-,-0.040,0.000,70.800,-
'1:05:30.016',-,-,-,-,-,-,-0.040,-0.088,70.800,-
'1:05:30.024',-,-,-,-,-,-,-0.016,-0.016,69.600,-
'1:05:30.032',-,-,-,-,-,-,-0.016,0.000,69.600,-
'1:05:30.040',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'1:05:30.048',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'1:05:30.056',-,-,-,-,-,-,-0.056,-0.040,67.200,-
'1:05:30.064',-,-,-,-,-,-,-0.056,-0.088,67.200,-
'1:05:30.072',-,-,-,-,-,-,-0.056,-0.112,67.200,-
'1:05:30.080',-,-,-,-,-,-,-0.056,-0.112,66.000,-
'1:05:30.088',-,-,-,-,-,-,-0.056,-0.064,66.000,-
'1:05:30.096',-,-,-,-,-,-,-0.056,-0.040,66.000,-
'1:05:30.104',-,-,-,-,-,-,-0.040,-0.040,64.800,-
'1:05:30.112',-,-,-,-,-,-,-0.040,-0.064,64.800,-
'1:05:30.120',-,-,-,-,-,-,-0.016,-0.040,64.800,-
'1:05:30.128',-,-,-,-,-,-,0.000,0.000,64.800,-
'1:05:30.136',-,-,-,-,-,-,-0.016,0.000,63.600,-
'1:05:30.144',-,-,-,-,-,-,-0.056,-0.016,63.600,-
'1:05:30.152',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'1:05:30.160',-,-,-,-,-,-,-0.080,-0.088,62.400,-
'1:05:30.168',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'1:05:30.176',-,-,-,-,-,-,-0.080,-0.160,62.400,-
'1:05:30.184',-,-,-,-,-,-,-0.056,-0.064,62.400,-
'1:05:30.192',-,-,-,-,-,-,-0.040,-0.064,62.400,-
'1:05:30.200',-,-,-,-,-,-,-0.056,-0.040,62.400,-
'1:05:30.208',-,-,-,-,-,-,-0.080,-0.064,62.400,-
'1:05:30.216',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'1:05:30.224',-,-,-,-,-,-,-0.104,-0.112,62.400,-
'1:05:30.232',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'1:05:30.240',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'1:05:30.248',-,-,-,-,-,-,-0.104,-0.064,61.200,-
'1:05:30.256',-,-,-,-,-,-,-0.144,-0.064,60.000,-
'1:05:30.264',-,-,-,-,-,-,-0.232,-0.088,60.000,-
'1:05:30.272',-,-,-,-,-,-,-0.360,-0.160,60.000,-
'1:05:30.280',-,-,-,-,-,-,-0.440,-0.248,58.800,-
'1:05:30.288',-,-,-,-,-,-,-0.488,-0.296,58.800,-
'1:05:30.296',-,-,-,-,-,-,-0.504,-0.296,58.800,-
'1:05:30.304',-,-,-,-,-,-,-0.504,-0.368,57.600,-
'1:05:30.312',-,-,-,-,-,-,-0.528,-0.296,57.600,-
'1:05:30.320',-,-,-,-,-,-,-0.528,-0.416,56.400,-
'1:05:30.328',-,-,-,-,-,-,-0.464,-0.528,56.400,-
'1:05:30.336',-,-,-,-,-,-,-0.336,-0.392,55.200,-
'1:05:30.344',-,-,-,-,-,-,-0.208,-0.320,55.200,-
'1:05:30.352',-,-,-,-,-,-,-0.144,-0.208,55.200,-
'1:05:30.360',-,-,-,-,-,-,-0.104,-0.160,56.400,-
'1:05:30.368',-,-,-,-,-,-,-0.080,-0.136,57.600,-
'1:05:30.376',-,-,-,-,-,-,-0.056,-0.112,60.000,-
'1:05:30.384',-,-,-,-,-,-,-0.040,-0.112,64.800,-
'1:05:30.392',-,-,-,-,-,-,0.000,-0.040,70.800,-
'1:05:30.400',-,-,-,-,-,-,0.000,-0.040,78.000,-
'1:05:30.408',-,-,-,-,-,-,0.016,-0.064,82.800,-
'1:05:30.416',-,-,-,-,-,-,0.056,-0.016,86.400,-
'1:05:30.424',-,-,-,-,-,-,0.080,0.016,88.800,-
'1:05:30.432',-,-,-,-,-,-,0.104,0.040,91.200,-
'1:05:30.440',-,-,-,-,-,-,0.120,0.040,93.600,-
'1:05:30.448',-,-,-,-,-,-,0.144,0.040,94.800,-
'1:05:30.456',-,-,-,-,-,-,0.184,0.064,96.000,-
'1:05:30.464',-,-,-,-,-,-,0.232,0.112,96.000,-
'1:05:30.472',-,-,-,-,-,-,0.272,0.136,96.000,-
'1:05:30.480',-,-,-,-,-,-,0.336,0.184,96.000,-
'1:05:30.488',-,-,-,-,-,-,0.376,0.232,96.000,-
'1:05:30.496',-,-,-,-,-,-,0.424,0.272,96.000,-
'1:05:30.504',-,-,-,-,-,-,0.440,0.296,96.000,-
'1:05:30.512',-,-,-,-,-,-,0.504,0.344,94.800,-
'1:05:30.520',-,-,-,-,-,-,0.552,0.392,92.400,-
'1:05:30.528',-,-,-,-,-,-,0.592,0.440,91.200,-
'1:05:30.536',-,-,-,-,-,-,0.592,0.464,90.000,-
'1:05:30.544',-,-,-,-,-,-,0.592,0.488,86.400,-
'1:05:30.552',-,-,-,-,-,-,0.592,0.488,84.000,-
'1:05:30.560',-,-,-,-,-,-,0.568,0.488,80.400,-
'1:05:30.568',-,-,-,-,-,-,0.504,0.488,76.800,-
'1:05:30.576',-,-,-,-,-,-,0.424,0.416,75.600,-
'1:05:30.584',-,-,-,-,-,-,0.336,0.344,73.200,-
'1:05:30.592',-,-,-,-,-,-,0.272,0.272,73.200,-
'1:05:30.600',-,-,-,-,-,-,0.184,0.208,72.000,-
'1:05:30.608',-,-,-,-,-,-,0.144,0.136,72.000,-
'1:05:30.616',-,-,-,-,-,-,0.080,0.088,70.800,-
'1:05:30.624',-,-,-,-,-,-,0.040,0.064,69.600,-
'1:05:30.632',-,-,-,-,-,-,0.016,0.040,69.600,-
'1:05:30.640',-,-,-,-,-,-,-0.016,0.000,68.400,-
'1:05:30.648',-,-,-,-,-,-,-0.016,0.000,68.400,-
'1:05:30.656',-,-,-,-,-,-,-0.016,0.000,67.200,-
'1:05:30.664',-,-,-,-,-,-,-0.016,0.000,67.200,-
'1:05:30.672',-,-,-,-,-,-,-0.040,0.000,66.000,-
'1:05:30.680',-,-,-,-,-,-,-0.040,0.000,66.000,-
'1:05:30.688',-,-,-,-,-,-,-0.056,-0.040,64.800,-
'1:05:30.696',-,-,-,-,-,-,-0.056,-0.040,64.800,-
'1:05:30.704',-,-,-,-,-,-,-0.056,-0.016,64.800,-
'1:05:30.712',-,-,-,-,-,-,-0.056,-0.040,63.600,-
'1:05:30.720',-,-,-,-,-,-,-0.056,-0.016,63.600,-
'1:05:30.728',-,-,-,-,-,-,-0.056,-0.040,63.600,-
'1:05:30.736',-,-,-,-,-,-,-0.056,-0.040,62.400,-
'1:05:30.744',-,-,-,-,-,-,-0.040,-0.016,62.400,-
'1:05:30.752',-,-,-,-,-,-,-0.040,-0.040,62.400,-
'1:05:30.760',-,-,-,-,-,-,-0.040,-0.040,61.200,-
'1:05:30.768',-,-,-,-,-,-,-0.016,-0.016,61.200,-
'1:05:30.776',-,-,-,-,-,-,-0.016,0.000,61.200,-
'1:05:30.784',-,-,-,-,-,-,-0.016,0.000,61.200,-
'1:05:30.792',-,-,-,-,-,-,-0.040,-0.016,60.000,-
'1:05:30.800',-,-,-,-,-,-,-0.016,0.000,60.000,-
'1:05:30.808',-,-,-,-,-,-,-0.056,-0.016,60.000,-
'1:05:30.816',-,-,-,-,-,-,-0.080,-0.040,60.000,-
