'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'34:45:39.328',-,0.272,-,-,-0.096,-,106.560,-
'34:45:39.336',-,0.304,-,-,-0.128,-,102.720,-
'34:45:39.344',-,0.272,-,-,-0.136,-,100.320,-
'34:45:39.352',-,0.272,-,-,-0.136,-,96.960,-
'34:45:39.360',-,0.240,-,-,-0.112,-,93.120,-
'34:45:39.368',-,0.168,-,-,-0.112,-,90.720,-
'34:45:39.376',-,0.136,-,-,-0.080,-,88.320,-
'34:45:39.384',-,0.064,-,-,-0.064,-,85.920,-
'34:45:39.392',-,0.000,-,-,-0.016,-,85.920,-
'34:45:39.400',-,0.000,-,-,-0.008,-,85.920,-
'34:45:39.408',-,-0.032,-,-,0.000,-,87.360,-
'34:45:39.416',-,0.000,-,-,-0.008,-,89.760,-
'34:45:39.424',-,0.000,-,-,-0.016,-,90.720,-
'34:45:39.432',-,-0.032,-,-,-0.008,-,93.120,-
'34:45:39.440',-,-0.032,-,-,0.000,-,94.560,-
'34:45:39.448',-,0.000,-,-,-0.008,-,95.520,-
'34:45:39.456',-,-0.032,-,-,0.000,-,95.520,-
'34:45:39.464',-,0.000,-,-,-0.008,-,96.960,-
'34:45:39.472',-,-0.032,-,-,-0.016,-,96.960,-
'34:45:39.480',-,0.000,-,-,0.000,-,96.960,-
'34:45:39.488',-,0.000,-,-,-0.008,-,96.960,-
'34:45:39.496',-,-0.032,-,-,0.000,-,95.520,-
'34:45:39.504',-,-0.032,-,-,0.000,-,95.520,-
'34:45:39.512',-,0.000,-,-,0.000,-,94.560,-
'34:45:39.520',-,0.000,-,-,-0.008,-,93.120,-
'34:45:39.528',-,0.064,-,-,-0.032,-,92.160,-
'34:45:39.536',-,0.240,-,-,-0.080,-,90.720,-
'34:45:39.544',-,0.272,-,-,-0.096,-,89.760,-
'34:45:39.552',-,0.200,-,-,-0.112,-,88.320,-
'34:45:39.560',-,0.200,-,-,-0.152,-,87.360,-
'34:45:39.568',-,0.200,-,-,-0.160,-,85.920,-
'34:45:39.576',-,0.200,-,-,-0.144,-,85.920,-
'34:45:39.584',-,0.240,-,-,-0.152,-,84.960,-
'34:45:39.592',-,0.064,-,-,-0.112,-,84.960,-
'34:45:39.600',-,-0.064,-,-,-0.088,-,84.960,-
'34:45:39.608',-,-0.272,-,-,-0.032,-,84.960,-
'34:45:39.616',-,-0.544,-,-,0.032,-,84.960,-
'34:45:39.624',-,-0.648,-,-,0.088,-,85.920,-
'34:45:39.632',-,-0.688,-,-,0.112,-,85.920,-
'34:45:39.640',-,-0.408,-,-,0.096,-,85.920,-
'34:45:39.648',-,-0.240,-,-,0.072,-,85.920,-
'34:45:39.656',-,-0.136,-,-,0.048,-,85.920,-
'34:45:39.664',-,-0.064,-,-,0.048,-,85.920,-
'34:45:39.672',-,0.000,-,-,0.032,-,87.360,-
'34:45:39.680',-,0.000,-,-,0.032,-,87.360,-
'34:45:39.688',-,-0.064,-,-,0.064,-,87.360,-
'34:45:39.696',-,-0.064,-,-,0.048,-,88.320,-
'34:45:39.704',-,0.000,-,-,0.032,-,89.760,-
'34:45:39.712',-,-0.032,-,-,0.048,-,92.160,-
'34:45:39.720',-,0.000,-,-,0.032,-,96.960,-
'34:45:39.728',-,-0.064,-,-,0.064,-,100.320,-
'34:45:39.736',-,-0.032,-,-,0.072,-,106.560,-
'34:45:39.744',-,0.000,-,-,0.048,-,112.320,-
'34:45:39.752',-,-0.064,-,-,0.072,-,118.560,-
'34:45:39.760',-,-0.064,-,-,0.080,-,123.360,-
'34:45:39.768',-,0.000,-,-,0.048,-,128.160,-
'34:45:39.776',-,0.000,-,-,0.064,-,131.520,-
'34:45:39.784',-,0.032,-,-,0.048,-,133.920,-
'34:45:39.792',-,0.032,-,-,0.048,-,136.320,-
'34:45:39.800',-,0.064,-,-,0.032,-,136.320,-
'34:45:39.808',-,0.096,-,-,0.016,-,136.320,-
'34:45:39.816',-,0.064,-,-,0.024,-,135.360,-
'34:45:39.824',-,0.136,-,-,0.000,-,132.960,-
'34:45:39.832',-,0.136,-,-,0.008,-,130.560,-
'34:45:39.840',-,0.200,-,-,-0.016,-,128.160,-
'34:45:39.848',-,0.272,-,-,-0.032,-,124.320,-
'34:45:39.856',-,0.272,-,-,-0.040,-,120.960,-
'34:45:39.864',-,0.272,-,-,-0.080,-,117.120,-
'34:45:39.872',-,0.200,-,-,-0.096,-,113.760,-
'34:45:39.880',-,0.272,-,-,-0.128,-,109.920,-
'34:45:39.888',-,0.272,-,-,-0.136,-,106.560,-
'34:45:39.896',-,0.200,-,-,-0.112,-,102.720,-
'34:45:39.904',-,0.136,-,-,-0.080,-,100.320,-
'34:45:39.912',-,0.064,-,-,-0.064,-,96.960,-
'34:45:39.920',-,0.000,-,-,-0.024,-,95.520,-
'34:45:39.928',-,-0.064,-,-,0.000,-,94.560,-
'34:45:39.936',-,-0.032,-,-,0.008,-,95.520,-
'34:45:39.944',-,-0.032,-,-,0.000,-,95.520,-
'34:45:39.952',-,-0.064,-,-,0.000,-,97.920,-
'34:45:39.960',-,-0.064,-,-,0.008,-,99.360,-
'34:45:39.968',-,-0.064,-,-,0.000,-,100.320,-
'34:45:39.976',-,-0.032,-,-,0.008,-,101.760,-
'34:45:39.984',-,-0.032,-,-,-0.008,-,102.720,-
'34:45:39.992',-,-0.064,-,-,0.008,-,102.720,-
'34:45:40.000',-,-0.064,-,-,0.016,-,102.720,-
'34:45:40.008',-,-0.064,-,-,0.016,-,102.720,-
'34:45:40.016',-,-0.064,-,-,0.008,-,102.720,-
'34:45:40.024',-,-0.032,-,-,0.000,-,101.760,-
'34:45:40.032',-,-0.064,-,-,0.016,-,101.760,-
'34:45:40.040',-,-0.064,-,-,0.008,-,100.320,-
'34:45:40.048',-,-0.032,-,-,0.000,-,99.360,-
'34:45:40.056',-,0.000,-,-,-0.008,-,97.920,-
'34:45:40.064',-,0.064,-,-,0.000,-,96.960,-
'34:45:40.072',-,0.200,-,-,-0.064,-,95.520,-
'34:45:40.080',-,0.136,-,-,-0.040,-,94.560,-
'34:45:40.088',-,0.136,-,-,-0.112,-,93.120,-
'34:45:40.096',-,0.168,-,-,-0.160,-,92.160,-
'34:45:40.104',-,0.136,-,-,-0.136,-,90.720,-
'34:45:40.112',-,0.168,-,-,-0.128,-,90.720,-
'34:45:40.120',-,0.200,-,-,-0.144,-,90.720,-
'34:45:40.128',-,0.000,-,-,-0.096,-,89.760,-
'34:45:40.136',-,-0.136,-,-,-0.072,-,89.760,-
'34:45:40.144',-,-0.376,-,-,-0.008,-,89.760,-
'34:45:40.152',-,-0.544,-,-,0.032,-,89.760,-
'34:45:40.160',-,-0.648,-,-,0.096,-,90.720,-
'34:45:40.168',-,-0.688,-,-,0.136,-,90.720,-
'34:45:40.176',-,-0.376,-,-,0.096,-,90.720,-
'34:45:40.184',-,-0.168,-,-,0.048,-,90.720,-
'34:45:40.192',-,-0.136,-,-,0.048,-,90.720,-
'34:45:40.200',-,-0.168,-,-,0.064,-,90.720,-
'34:45:40.208',-,-0.064,-,-,0.072,-,90.720,-
'34:45:40.216',-,-0.032,-,-,0.048,-,90.720,-
'34:45:40.224',-,-0.096,-,-,0.072,-,90.720,-
'34:45:40.232',-,-0.064,-,-,0.064,-,92.160,-
'34:45:40.240',-,-0.032,-,-,0.048,-,93.120,-
'34:45:40.248',-,-0.064,-,-,0.072,-,96.960,-
'34:45:40.256',-,-0.136,-,-,0.080,-,100.320,-
'34:45:40.264',-,0.000,-,-,0.048,-,105.120,-
'34:45:40.272',-,-0.032,-,-,0.064,-,111.360,-
'34:45:40.280',-,-0.064,-,-,0.072,-,117.120,-
'34:45:40.288',-,0.000,-,-,0.064,-,123.360,-
'34:45:40.296',-,-0.064,-,-,0.088,-,128.160,-
'34:45:40.304',-,0.000,-,-,0.064,-,131.520,-
'34:45:40.312',-,0.000,-,-,0.080,-,135.360,-
'34:45:40.320',-,0.000,-,-,0.064,-,137.760,-
'34:45:40.328',-,0.000,-,-,0.072,-,138.720,-
'34:45:40.336',-,0.000,-,-,0.048,-,138.720,-
'34:45:40.344',-,0.032,-,-,0.032,-,137.760,-
'34:45:40.352',-,0.064,-,-,0.016,-,136.320,-
'34:45:40.360',-,0.064,-,-,0.000,-,133.920,-
'34:45:40.368',-,0.136,-,-,-0.016,-,131.520,-
'34:45:40.376',-,0.136,-,-,0.000,-,128.160,-
'34:45:40.384',-,0.240,-,-,-0.032,-,124.320,-
'34:45:40.392',-,0.240,-,-,-0.032,-,120.960,-
'34:45:40.400',-,0.200,-,-,-0.072,-,117.120,-
'34:45:40.408',-,0.272,-,-,-0.096,-,113.760,-
'34:45:40.416',-,0.240,-,-,-0.144,-,109.920,-
'34:45:40.424',-,0.272,-,-,-0.136,-,106.560,-
'34:45:40.432',-,0.200,-,-,-0.112,-,102.720,-
'34:45:40.440',-,0.136,-,-,-0.088,-,100.320,-
'34:45:40.448',-,0.096,-,-,-0.080,-,97.920,-
'34:45:40.456',-,0.000,-,-,-0.032,-,96.960,-
'34:45:40.464',-,-0.064,-,-,0.000,-,96.960,-
'34:45:40.472',-,-0.064,-,-,0.000,-,97.920,-
'34:45:40.480',-,-0.064,-,-,0.000,-,99.360,-
'34:45:40.488',-,-0.096,-,-,0.016,-,101.760,-
'34:45:40.496',-,-0.096,-,-,0.008,-,102.720,-
'34:45:40.504',-,-0.136,-,-,0.016,-,104.160,-
'34:45:40.512',-,-0.032,-,-,-0.016,-,105.120,-
'34:45:40.520',-,-0.032,-,-,-0.008,-,106.560,-
'34:45:40.528',-,-0.064,-,-,0.008,-,106.560,-
'34:45:40.536',-,-0.168,-,-,0.016,-,105.120,-
'34:45:40.544',-,-0.136,-,-,0.016,-,105.120,-
'34:45:40.552',-,-0.064,-,-,0.000,-,104.160,-
'34:45:40.560',-,-0.064,-,-,0.008,-,102.720,-
'34:45:40.568',-,-0.064,-,-,0.000,-,101.760,-
'34:45:40.576',-,-0.032,-,-,0.008,-,100.320,-
'34:45:40.584',-,-0.064,-,-,0.016,-,99.360,-
'34:45:40.592',-,-0.032,-,-,0.000,-,97.920,-
'34:45:40.600',-,0.000,-,-,-0.016,-,96.960,-
'34:45:40.608',-,0.136,-,-,-0.064,-,95.520,-
'34:45:40.616',-,0.168,-,-,-0.072,-,94.560,-
'34:45:40.624',-,0.064,-,-,-0.040,-,93.120,-
'34:45:40.632',-,0.064,-,-,-0.144,-,92.160,-
'34:45:40.640',-,0.064,-,-,-0.144,-,90.720,-
'34:45:40.648',-,0.096,-,-,-0.112,-,90.720,-
'34:45:40.656',-,0.136,-,-,-0.128,-,89.760,-
'34:45:40.664',-,0.000,-,-,-0.112,-,89.760,-
'34:45:40.672',-,-0.096,-,-,-0.080,-,89.760,-
'34:45:40.680',-,-0.240,-,-,-0.064,-,89.760,-
'34:45:40.688',-,-0.448,-,-,-0.008,-,89.760,-
'34:45:40.696',-,-0.584,-,-,0.048,-,88.320,-
'34:45:40.704',-,-0.616,-,-,0.088,-,88.320,-
'34:45:40.712',-,-0.512,-,-,0.112,-,88.320,-
'34:45:40.720',-,-0.344,-,-,0.080,-,88.320,-
'34:45:40.728',-,-0.168,-,-,0.064,-,88.320,-
'34:45:40.736',-,-0.064,-,-,0.032,-,88.320,-
'34:45:40.744',-,-0.032,-,-,0.032,-,88.320,-
'34:45:40.752',-,-0.064,-,-,0.072,-,88.320,-
'34:45:40.760',-,-0.096,-,-,0.064,-,88.320,-
'34:45:40.768',-,0.000,-,-,0.072,-,88.320,-
'34:45:40.776',-,-0.064,-,-,0.048,-,89.760,-
'34:45:40.784',-,-0.032,-,-,0.064,-,92.160,-
'34:45:40.792',-,-0.064,-,-,0.072,-,95.520,-
'34:45:40.800',-,0.000,-,-,0.048,-,99.360,-
'34:45:40.808',-,0.000,-,-,0.048,-,105.120,-
'34:45:40.816',-,-0.064,-,-,0.072,-,111.360,-
'34:45:40.824',-,-0.064,-,-,0.080,-,116.160,-
'34:45:40.832',-,0.000,-,-,0.048,-,121.920,-
'34:45:40.840',-,0.032,-,-,0.064,-,126.720,-
'34:45:40.848',-,0.000,-,-,0.072,-,130.560,-
'34:45:40.856',-,0.032,-,-,0.048,-,133.920,-
'34:45:40.864',-,0.000,-,-,0.072,-,135.360,-
'34:45:40.872',-,0.032,-,-,0.048,-,136.320,-
'34:45:40.880',-,0.136,-,-,0.016,-,136.320,-
'34:45:40.888',-,0.136,-,-,0.016,-,135.360,-
'34:45:40.896',-,0.064,-,-,0.024,-,133.920,-
'34:45:40.904',-,0.168,-,-,0.000,-,131.520,-
'34:45:40.912',-,0.168,-,-,-0.008,-,129.120,-
'34:45:40.920',-,0.200,-,-,-0.016,-,125.760,-
'34:45:40.928',-,0.240,-,-,-0.024,-,121.920,-
'34:45:40.936',-,0.272,-,-,-0.064,-,118.560,-
'34:45:40.944',-,0.240,-,-,-0.088,-,114.720,-
'34:45:40.952',-,0.240,-,-,-0.112,-,111.360,-
'34:45:40.960',-,0.272,-,-,-0.136,-,107.520,-
'34:45:40.968',-,0.240,-,-,-0.128,-,104.160,-
'34:45:40.976',-,0.200,-,-,-0.112,-,101.760,-
'34:45:40.984',-,0.136,-,-,-0.080,-,99.360,-
'34:45:40.992',-,0.032,-,-,-0.040,-,97.920,-
'34:45:41.000',-,0.000,-,-,-0.016,-,96.960,-
'34:45:41.008',-,-0.032,-,-,0.000,-,96.960,-
'34:45:41.016',-,-0.064,-,-,0.008,-,97.920,-
'34:45:41.024',-,-0.032,-,-,0.000,-,99.360,-
'34:45:41.032',-,-0.064,-,-,0.016,-,100.320,-
'34:45:41.040',-,0.000,-,-,0.000,-,102.720,-
'34:45:41.048',-,-0.064,-,-,0.008,-,102.720,-
'34:45:41.056',-,-0.064,-,-,0.000,-,104.160,-
'34:45:41.064',-,-0.064,-,-,0.016,-,104.160,-
'34:45:41.072',-,0.000,-,-,0.008,-,104.160,-
'34:45:41.080',-,-0.064,-,-,0.016,-,104.160,-
'34:45:41.088',-,-0.064,-,-,0.016,-,104.160,-
'34:45:41.096',-,-0.032,-,-,0.008,-,102.720,-
'34:45:41.104',-,0.000,-,-,0.000,-,101.760,-
'34:45:41.112',-,-0.064,-,-,0.016,-,101.760,-
'34:45:41.120',-,-0.064,-,-,0.008,-,100.320,-
'34:45:41.128',-,-0.032,-,-,0.016,-,99.360,-
'34:45:41.136',-,0.000,-,-,0.000,-,97.920,-
'34:45:41.144',-,0.096,-,-,-0.024,-,96.960,-
'34:45:41.152',-,0.200,-,-,-0.064,-,95.520,-
'34:45:41.160',-,0.136,-,-,-0.040,-,94.560,-
'34:45:41.168',-,0.096,-,-,-0.112,-,93.120,-
'34:45:41.176',-,0.064,-,-,-0.144,-,92.160,-
'34:45:41.184',-,0.064,-,-,-0.112,-,92.160,-
'34:45:41.192',-,0.096,-,-,-0.096,-,90.720,-
'34:45:41.200',-,0.136,-,-,-0.112,-,90.720,-
'34:45:41.208',-,-0.032,-,-,-0.088,-,89.760,-
'34:45:41.216',-,-0.168,-,-,-0.064,-,89.760,-
'34:45:41.224',-,-0.376,-,-,-0.016,-,89.760,-
'34:45:41.232',-,-0.544,-,-,0.032,-,89.760,-
'34:45:41.240',-,-0.616,-,-,0.096,-,89.760,-
'34:45:41.248',-,-0.616,-,-,0.112,-,89.760,-
'34:45:41.256',-,-0.376,-,-,0.104,-,89.760,-
'34:45:41.264',-,-0.200,-,-,0.072,-,89.760,-
'34:45:41.272',-,-0.096,-,-,0.064,-,88.320,-
'34:45:41.280',-,-0.064,-,-,0.072,-,88.320,-
'34:45:41.288',-,-0.032,-,-,0.048,-,88.320,-
'34:45:41.296',-,-0.064,-,-,0.072,-,88.320,-
'34:45:41.304',-,-0.032,-,-,0.080,-,88.320,-
'34:45:41.312',-,-0.064,-,-,0.072,-,88.320,-
'34:45:41.320',-,-0.032,-,-,0.072,-,89.760,-
'34:45:41.328',-,-0.032,-,-,0.072,-,92.160,-
'34:45:41.336',-,-0.032,-,-,0.072,-,95.520,-
'34:45:41.344',-,-0.032,-,-,0.072,-,100.320,-
'34:45:41.352',-,0.000,-,-,0.072,-,105.120,-
'34:45:41.360',-,-0.032,-,-,0.080,-,109.920,-
'34:45:41.368',-,0.000,-,-,0.072,-,116.160,-
'34:45:41.376',-,0.000,-,-,0.080,-,119.520,-
'34:45:41.384',-,0.000,-,-,0.072,-,123.360,-
'34:45:41.392',-,0.000,-,-,0.080,-,126.720,-
'34:45:41.400',-,0.032,-,-,0.064,-,128.160,-
'34:45:41.408',-,0.064,-,-,0.048,-,129.120,-
'34:45:41.416',-,0.064,-,-,0.048,-,129.120,-
'34:45:41.424',-,0.096,-,-,0.032,-,128.160,-
'34:45:41.432',-,0.136,-,-,0.008,-,126.720,-
'34:45:41.440',-,0.168,-,-,0.000,-,124.320,-
'34:45:41.448',-,0.200,-,-,-0.016,-,120.960,-
'34:45:41.456',-,0.200,-,-,-0.016,-,117.120,-
'34:45:41.464',-,0.272,-,-,-0.040,-,113.760,-
'34:45:41.472',-,0.272,-,-,-0.040,-,109.920,-
'34:45:41.480',-,0.272,-,-,-0.096,-,106.560,-
'34:45:41.488',-,0.304,-,-,-0.136,-,102.720,-
'34:45:41.496',-,0.272,-,-,-0.144,-,99.360,-
'34:45:41.504',-,0.272,-,-,-0.144,-,95.520,-
'34:45:41.512',-,0.200,-,-,-0.128,-,92.160,-
'34:45:41.520',-,0.168,-,-,-0.096,-,89.760,-
'34:45:41.528',-,0.096,-,-,-0.072,-,87.360,-
'34:45:41.536',-,0.000,-,-,-0.040,-,84.960,-
'34:45:41.544',-,0.000,-,-,-0.016,-,84.960,-
'34:45:41.552',-,0.000,-,-,-0.008,-,84.960,-
'34:45:41.560',-,-0.032,-,-,0.000,-,85.920,-
'34:45:41.568',-,0.000,-,-,-0.008,-,87.360,-
'34:45:41.576',-,-0.064,-,-,0.000,-,89.760,-
'34:45:41.584',-,-0.032,-,-,-0.008,-,90.720,-
'34:45:41.592',-,-0.032,-,-,0.000,-,92.160,-
'34:45:41.600',-,-0.032,-,-,-0.016,-,93.120,-
'34:45:41.608',-,-0.032,-,-,0.000,-,93.120,-
'34:45:41.616',-,0.000,-,-,0.000,-,93.120,-
'34:45:41.624',-,-0.032,-,-,-0.008,-,93.120,-
'34:45:41.632',-,0.000,-,-,0.000,-,92.160,-
'34:45:41.640',-,0.000,-,-,-0.016,-,92.160,-
'34:45:41.648',-,-0.032,-,-,0.000,-,90.720,-
'34:45:41.656',-,-0.032,-,-,0.000,-,89.760,-
'34:45:41.664',-,0.000,-,-,0.000,-,88.320,-
'34:45:41.672',-,0.000,-,-,-0.008,-,87.360,-
'34:45:41.680',-,0.064,-,-,-0.040,-,85.920,-
'34:45:41.688',-,0.200,-,-,-0.080,-,84.960,-
'34:45:41.696',-,0.200,-,-,-0.072,-,83.520,-
'34:45:41.704',-,0.136,-,-,-0.112,-,82.560,-
'34:45:41.712',-,0.136,-,-,-0.152,-,82.560,-
'34:45:41.720',-,0.136,-,-,-0.144,-,81.120,-
'34:45:41.728',-,0.168,-,-,-0.136,-,80.160,-
'34:45:41.736',-,0.200,-,-,-0.144,-,80.160,-
'34:45:41.744',-,0.032,-,-,-0.112,-,78.720,-
'34:45:41.752',-,-0.064,-,-,-0.080,-,78.720,-
'34:45:41.760',-,-0.304,-,-,-0.024,-,78.720,-
'34:45:41.768',-,-0.512,-,-,0.016,-,78.720,-
'34:45:41.776',-,-0.616,-,-,0.072,-,78.720,-
'34:45:41.784',-,-0.616,-,-,0.104,-,78.720,-
'34:45:41.792',-,-0.376,-,-,0.112,-,77.760,-
'34:45:41.800',-,-0.240,-,-,0.072,-,77.760,-
'34:45:41.808',-,-0.064,-,-,0.048,-,77.760,-
'34:45:41.816',-,-0.064,-,-,0.048,-,77.760,-
'34:45:41.824',-,-0.032,-,-,0.048,-,77.760,-
'34:45:41.832',-,-0.064,-,-,0.064,-,77.760,-
'34:45:41.840',-,-0.032,-,-,0.072,-,77.760,-
'34:45:41.848',-,-0.064,-,-,0.048,-,77.760,-
'34:45:41.856',-,-0.032,-,-,0.064,-,80.160,-
'34:45:41.864',-,-0.032,-,-,0.072,-,82.560,-
'34:45:41.872',-,-0.032,-,-,0.048,-,84.960,-
'34:45:41.880',-,-0.032,-,-,0.072,-,89.760,-
'34:45:41.888',-,-0.032,-,-,0.064,-,95.520,-
'34:45:41.896',-,-0.032,-,-,0.072,-,100.320,-
'34:45:41.904',-,0.000,-,-,0.072,-,106.560,-
'34:45:41.912',-,-0.032,-,-,0.072,-,112.320,-
'34:45:41.920',-,0.000,-,-,0.048,-,117.120,-
'34:45:41.928',-,0.000,-,-,0.080,-,120.960,-
'34:45:41.936',-,0.032,-,-,0.064,-,123.360,-
'34:45:41.944',-,0.000,-,-,0.048,-,125.760,-
'34:45:41.952',-,0.064,-,-,0.032,-,125.760,-
'34:45:41.960',-,0.064,-,-,0.016,-,125.760,-
'34:45:41.968',-,0.136,-,-,0.000,-,124.320,-
'34:45:41.976',-,0.136,-,-,0.008,-,121.920,-
'34:45:41.984',-,0.168,-,-,-0.008,-,119.520,-
'34:45:41.992',-,0.200,-,-,-0.016,-,116.160,-
'34:45:42.000',-,0.272,-,-,-0.024,-,113.760,-
'34:45:42.008',-,0.272,-,-,-0.064,-,108.960,-
'34:45:42.016',-,0.272,-,-,-0.096,-,105.120,-
'34:45:42.024',-,0.304,-,-,-0.128,-,101.760,-
'34:45:42.032',-,0.272,-,-,-0.144,-,97.920,-
'34:45:42.040',-,0.272,-,-,-0.112,-,94.560,-
'34:45:42.048',-,0.200,-,-,-0.128,-,90.720,-
'34:45:42.056',-,0.136,-,-,-0.080,-,87.360,-
