'Elapsed time','II','MCL1','ABP','PAP'
'34:51:14.272',-,0.000,50.400,-
'34:51:14.280',-,0.000,49.200,-
'34:51:14.288',-,0.000,49.200,-
'34:51:14.296',-,0.015,49.200,-
'34:51:14.304',-,0.045,49.200,-
'34:51:14.312',-,0.045,48.000,-
'34:51:14.320',-,0.015,48.000,-
'34:51:14.328',-,-0.045,48.000,-
'34:51:14.336',-,-0.090,48.000,-
'34:51:14.344',-,-0.134,48.000,-
'34:51:14.352',-,-0.104,46.800,-
'34:51:14.360',-,-0.060,46.800,-
'34:51:14.368',-,-0.045,46.800,-
'34:51:14.376',-,-0.015,46.800,-
'34:51:14.384',-,-0.015,46.800,-
'34:51:14.392',-,0.000,46.800,-
'34:51:14.400',-,0.000,45.600,-
'34:51:14.408',-,0.000,45.600,-
'34:51:14.416',-,0.000,45.600,-
'34:51:14.424',-,0.000,45.600,-
'34:51:14.432',-,0.000,45.600,-
'34:51:14.440',-,0.000,45.600,-
'34:51:14.448',-,0.015,45.600,-
'34:51:14.456',-,0.090,45.600,-
'34:51:14.464',-,0.224,45.600,-
'34:51:14.472',-,0.284,45.600,-
'34:51:14.480',-,0.239,45.600,-
'34:51:14.488',-,-0.015,44.400,-
'34:51:14.496',-,-0.403,44.400,-
'34:51:14.504',-,-0.701,44.400,-
'34:51:14.512',-,-0.806,44.400,-
'34:51:14.520',-,-0.806,44.400,-
'34:51:14.528',-,-0.657,44.400,-
'34:51:14.536',-,-0.418,44.400,-
'34:51:14.544',-,-0.179,44.400,-
'34:51:14.552',-,-0.045,43.200,-
'34:51:14.560',-,0.015,43.200,-
'34:51:14.568',-,0.060,43.200,-
'34:51:14.576',-,0.060,43.200,-
'34:51:14.584',-,0.060,43.200,-
'34:51:14.592',-,0.060,43.200,-
'34:51:14.600',-,0.060,43.200,-
'34:51:14.608',-,0.060,43.200,-
'34:51:14.616',-,0.060,44.400,-
'34:51:14.624',-,0.060,45.600,-
'34:51:14.632',-,0.045,49.200,-
'34:51:14.640',-,0.045,55.200,-
'34:51:14.648',-,0.060,62.400,-
'34:51:14.656',-,0.060,69.600,-
'34:51:14.664',-,0.060,76.800,-
'34:51:14.672',-,0.060,85.200,-
'34:51:14.680',-,0.060,91.200,-
'34:51:14.688',-,0.060,98.400,-
'34:51:14.696',-,0.060,103.200,-
'34:51:14.704',-,0.090,106.800,-
'34:51:14.712',-,0.090,110.400,-
'34:51:14.720',-,0.104,112.800,-
'34:51:14.728',-,0.104,114.000,-
'34:51:14.736',-,0.134,115.200,-
'34:51:14.744',-,0.149,115.200,-
'34:51:14.752',-,0.149,115.200,-
'34:51:14.760',-,0.179,115.200,-
'34:51:14.768',-,0.194,115.200,-
'34:51:14.776',-,0.194,114.000,-
'34:51:14.784',-,0.194,114.000,-
'34:51:14.792',-,0.194,112.800,-
'34:51:14.800',-,0.179,112.800,-
'34:51:14.808',-,0.179,111.600,-
'34:51:14.816',-,0.149,110.400,-
'34:51:14.824',-,0.134,109.200,-
'34:51:14.832',-,0.104,108.000,-
'34:51:14.840',-,0.090,105.600,-
'34:51:14.848',-,0.060,104.400,-
'34:51:14.856',-,0.015,102.000,-
'34:51:14.864',-,0.015,99.600,-
'34:51:14.872',-,0.000,97.200,-
'34:51:14.880',-,-0.015,93.600,-
'34:51:14.888',-,-0.045,90.000,-
'34:51:14.896',-,-0.045,86.400,-
'34:51:14.904',-,-0.045,82.800,-
'34:51:14.912',-,-0.045,79.200,-
'34:51:14.920',-,-0.045,75.600,-
'34:51:14.928',-,-0.045,72.000,-
'34:51:14.936',-,-0.045,69.600,-
'34:51:14.944',-,-0.015,67.200,-
'34:51:14.952',-,-0.015,66.000,-
'34:51:14.960',-,0.000,64.800,-
'34:51:14.968',-,0.000,63.600,-
'34:51:14.976',-,0.000,63.600,-
'34:51:14.984',-,0.000,63.600,-
'34:51:14.992',-,0.000,63.600,-
'34:51:15.000',-,0.000,63.600,-
'34:51:15.008',-,0.015,63.600,-
'34:51:15.016',-,0.015,63.600,-
'34:51:15.024',-,0.015,63.600,-
'34:51:15.032',-,0.015,63.600,-
'34:51:15.040',-,0.015,63.600,-
'34:51:15.048',-,0.015,62.400,-
'34:51:15.056',-,0.000,62.400,-
'34:51:15.064',-,0.000,62.400,-
'34:51:15.072',-,0.000,61.200,-
'34:51:15.080',-,0.000,61.200,-
'34:51:15.088',-,0.000,60.000,-
'34:51:15.096',-,0.000,60.000,-
'34:51:15.104',-,0.000,58.800,-
'34:51:15.112',-,0.000,57.600,-
'34:51:15.120',-,0.000,57.600,-
'34:51:15.128',-,0.000,57.600,-
'34:51:15.136',-,0.000,56.400,-
'34:51:15.144',-,0.000,56.400,-
'34:51:15.152',-,0.000,55.200,-
'34:51:15.160',-,-0.015,55.200,-
'34:51:15.168',-,-0.015,54.000,-
'34:51:15.176',-,-0.015,54.000,-
'34:51:15.184',-,-0.015,54.000,-
'34:51:15.192',-,-0.015,52.800,-
'34:51:15.200',-,-0.015,52.800,-
'34:51:15.208',-,-0.015,52.800,-
'34:51:15.216',-,-0.015,51.600,-
'34:51:15.224',-,-0.015,51.600,-
'34:51:15.232',-,-0.015,51.600,-
'34:51:15.240',-,-0.015,51.600,-
'34:51:15.248',-,-0.015,50.400,-
'34:51:15.256',-,-0.015,50.400,-
'34:51:15.264',-,-0.015,50.400,-
'34:51:15.272',-,-0.015,50.400,-
'34:51:15.280',-,0.000,49.200,-
'34:51:15.288',-,0.015,49.200,-
'34:51:15.296',-,0.045,49.200,-
'34:51:15.304',-,0.015,49.200,-
'34:51:15.312',-,-0.015,49.200,-
'34:51:15.320',-,-0.090,48.000,-
'34:51:15.328',-,-0.134,48.000,-
'34:51:15.336',-,-0.134,48.000,-
'34:51:15.344',-,-0.090,48.000,-
'34:51:15.352',-,-0.045,48.000,-
'34:51:15.360',-,-0.015,46.800,-
'34:51:15.368',-,-0.015,46.800,-
'34:51:15.376',-,-0.015,46.800,-
'34:51:15.384',-,0.000,46.800,-
'34:51:15.392',-,0.000,46.800,-
'34:51:15.400',-,0.000,46.800,-
'34:51:15.408',-,0.000,46.800,-
'34:51:15.416',-,0.000,45.600,-
'34:51:15.424',-,0.000,45.600,-
'34:51:15.432',-,0.000,45.600,-
'34:51:15.440',-,0.060,45.600,-
'34:51:15.448',-,0.179,45.600,-
'34:51:15.456',-,0.284,45.600,-
'34:51:15.464',-,0.284,45.600,-
'34:51:15.472',-,0.090,45.600,-
'34:51:15.480',-,-0.284,45.600,-
'34:51:15.488',-,-0.627,45.600,-
'34:51:15.496',-,-0.791,45.600,-
'34:51:15.504',-,-0.806,44.400,-
'34:51:15.512',-,-0.716,44.400,-
'34:51:15.520',-,-0.493,44.400,-
'34:51:15.528',-,-0.239,44.400,-
'34:51:15.536',-,-0.060,44.400,-
'34:51:15.544',-,0.015,44.400,-
'34:51:15.552',-,0.060,43.200,-
'34:51:15.560',-,0.060,43.200,-
'34:51:15.568',-,0.060,43.200,-
'34:51:15.576',-,0.060,43.200,-
'34:51:15.584',-,0.060,43.200,-
'34:51:15.592',-,0.060,43.200,-
'34:51:15.600',-,0.060,44.400,-
'34:51:15.608',-,0.060,45.600,-
'34:51:15.616',-,0.060,49.200,-
'34:51:15.624',-,0.060,54.000,-
'34:51:15.632',-,0.060,61.200,-
'34:51:15.640',-,0.060,68.400,-
'34:51:15.648',-,0.060,75.600,-
'34:51:15.656',-,0.060,84.000,-
'34:51:15.664',-,0.060,90.000,-
'34:51:15.672',-,0.090,97.200,-
'34:51:15.680',-,0.090,102.000,-
'34:51:15.688',-,0.090,106.800,-
'34:51:15.696',-,0.090,110.400,-
'34:51:15.704',-,0.104,112.800,-
'34:51:15.712',-,0.104,115.200,-
'34:51:15.720',-,0.134,115.200,-
'34:51:15.728',-,0.134,116.400,-
'34:51:15.736',-,0.149,116.400,-
'34:51:15.744',-,0.179,115.200,-
'34:51:15.752',-,0.179,115.200,-
'34:51:15.760',-,0.194,115.200,-
'34:51:15.768',-,0.194,114.000,-
'34:51:15.776',-,0.194,114.000,-
'34:51:15.784',-,0.179,112.800,-
'34:51:15.792',-,0.179,112.800,-
'34:51:15.800',-,0.149,111.600,-
'34:51:15.808',-,0.134,110.400,-
'34:51:15.816',-,0.104,109.200,-
'34:51:15.824',-,0.090,106.800,-
'34:51:15.832',-,0.060,105.600,-
'34:51:15.840',-,0.045,104.400,-
'34:51:15.848',-,0.015,102.000,-
'34:51:15.856',-,0.000,99.600,-
'34:51:15.864',-,-0.015,96.000,-
'34:51:15.872',-,-0.045,93.600,-
'34:51:15.880',-,-0.045,90.000,-
'34:51:15.888',-,-0.045,86.400,-
'34:51:15.896',-,-0.045,82.800,-
'34:51:15.904',-,-0.045,79.200,-
'34:51:15.912',-,-0.045,75.600,-
'34:51:15.920',-,-0.015,72.000,-
'34:51:15.928',-,-0.015,69.600,-
'34:51:15.936',-,-0.015,68.400,-
'34:51:15.944',-,-0.015,67.200,-
'34:51:15.952',-,0.000,66.000,-
'34:51:15.960',-,0.000,64.800,-
'34:51:15.968',-,0.000,64.800,-
'34:51:15.976',-,0.000,64.800,-
'34:51:15.984',-,0.015,64.800,-
'34:51:15.992',-,0.015,64.800,-
'34:51:16.000',-,0.015,64.800,-
'34:51:16.008',-,0.015,64.800,-
'34:51:16.016',-,0.015,64.800,-
'34:51:16.024',-,0.000,64.800,-
'34:51:16.032',-,0.000,64.800,-
'34:51:16.040',-,0.000,63.600,-
'34:51:16.048',-,0.000,63.600,-
'34:51:16.056',-,0.000,63.600,-
'34:51:16.064',-,0.000,62.400,-
'34:51:16.072',-,0.000,62.400,-
'34:51:16.080',-,0.000,61.200,-
'34:51:16.088',-,0.000,61.200,-
'34:51:16.096',-,0.000,60.000,-
'34:51:16.104',-,0.000,60.000,-
'34:51:16.112',-,0.000,58.800,-
'34:51:16.120',-,0.000,58.800,-
'34:51:16.128',-,-0.015,57.600,-
'34:51:16.136',-,-0.015,57.600,-
'34:51:16.144',-,-0.015,56.400,-
'34:51:16.152',-,-0.045,56.400,-
'34:51:16.160',-,-0.015,56.400,-
'34:51:16.168',-,0.045,55.200,-
'34:51:16.176',-,0.134,55.200,-
'34:51:16.184',-,0.194,55.200,-
'34:51:16.192',-,0.313,54.000,-
'34:51:16.200',-,0.403,54.000,-
'34:51:16.208',-,0.448,54.000,-
'34:51:16.216',-,0.448,54.000,-
'34:51:16.224',-,0.373,52.800,-
'34:51:16.232',-,0.284,52.800,-
'34:51:16.240',-,0.194,52.800,-
'34:51:16.248',-,0.179,52.800,-
'34:51:16.256',-,0.224,51.600,-
'34:51:16.264',-,0.418,51.600,-
'34:51:16.272',-,0.806,51.600,-
'34:51:16.280',-,0.985,51.600,-
'34:51:16.288',-,0.716,51.600,-
'34:51:16.296',-,0.194,50.400,-
'34:51:16.304',-,-0.149,50.400,-
'34:51:16.312',-,-0.313,50.400,-
'34:51:16.320',-,-0.328,50.400,-
'34:51:16.328',-,-0.328,50.400,-
'34:51:16.336',-,-0.284,51.600,-
'34:51:16.344',-,-0.284,52.800,-
'34:51:16.352',-,-0.284,54.000,-
'34:51:16.360',-,-0.284,57.600,-
'34:51:16.368',-,-0.284,63.600,-
'34:51:16.376',-,-0.284,69.600,-
'34:51:16.384',-,-0.284,76.800,-
'34:51:16.392',-,-0.284,84.000,-
'34:51:16.400',-,-0.284,90.000,-
'34:51:16.408',-,-0.284,96.000,-
'34:51:16.416',-,-0.313,100.800,-
'34:51:16.424',-,-0.313,103.200,-
'34:51:16.432',-,-0.328,105.600,-
'34:51:16.440',-,-0.358,106.800,-
'34:51:16.448',-,-0.373,106.800,-
'34:51:16.456',-,-0.373,105.600,-
'34:51:16.464',-,-0.403,104.400,-
'34:51:16.472',-,-0.418,103.200,-
'34:51:16.480',-,-0.418,102.000,-
'34:51:16.488',-,-0.448,99.600,-
'34:51:16.496',-,-0.448,97.200,-
'34:51:16.504',-,-0.418,96.000,-
'34:51:16.512',-,-0.418,93.600,-
'34:51:16.520',-,-0.373,91.200,-
'34:51:16.528',-,-0.358,87.600,-
'34:51:16.536',-,-0.328,85.200,-
'34:51:16.544',-,-0.284,81.600,-
'34:51:16.552',-,-0.239,79.200,-
'34:51:16.560',-,-0.194,75.600,-
'34:51:16.568',-,-0.149,72.000,-
'34:51:16.576',-,-0.104,68.400,-
'34:51:16.584',-,-0.060,66.000,-
'34:51:16.592',-,-0.045,63.600,-
'34:51:16.600',-,0.000,61.200,-
'34:51:16.608',-,0.015,60.000,-
'34:51:16.616',-,0.045,60.000,-
'34:51:16.624',-,0.060,58.800,-
'34:51:16.632',-,0.060,58.800,-
'34:51:16.640',-,0.090,58.800,-
'34:51:16.648',-,0.090,60.000,-
'34:51:16.656',-,0.090,60.000,-
'34:51:16.664',-,0.090,60.000,-
'34:51:16.672',-,0.090,60.000,-
'34:51:16.680',-,0.090,60.000,-
'34:51:16.688',-,0.090,60.000,-
'34:51:16.696',-,0.090,60.000,-
'34:51:16.704',-,0.090,60.000,-
'34:51:16.712',-,0.090,60.000,-
'34:51:16.720',-,0.060,58.800,-
'34:51:16.728',-,0.060,58.800,-
'34:51:16.736',-,0.060,58.800,-
'34:51:16.744',-,0.060,57.600,-
'34:51:16.752',-,0.060,57.600,-
'34:51:16.760',-,0.060,56.400,-
'34:51:16.768',-,0.060,56.400,-
'34:51:16.776',-,0.045,55.200,-
'34:51:16.784',-,0.045,55.200,-
'34:51:16.792',-,0.045,54.000,-
'34:51:16.800',-,0.045,54.000,-
'34:51:16.808',-,0.045,52.800,-
'34:51:16.816',-,0.045,52.800,-
'34:51:16.824',-,0.045,52.800,-
'34:51:16.832',-,0.045,51.600,-
'34:51:16.840',-,0.045,51.600,-
'34:51:16.848',-,0.045,51.600,-
'34:51:16.856',-,0.045,51.600,-
'34:51:16.864',-,0.045,50.400,-
'34:51:16.872',-,0.045,50.400,-
'34:51:16.880',-,0.045,50.400,-
'34:51:16.888',-,0.045,49.200,-
'34:51:16.896',-,0.045,49.200,-
'34:51:16.904',-,0.045,49.200,-
'34:51:16.912',-,0.045,49.200,-
'34:51:16.920',-,0.045,48.000,-
'34:51:16.928',-,0.045,48.000,-
'34:51:16.936',-,0.045,48.000,-
'34:51:16.944',-,0.045,48.000,-
'34:51:16.952',-,0.045,48.000,-
'34:51:16.960',-,0.045,46.800,-
'34:51:16.968',-,0.045,46.800,-
'34:51:16.976',-,0.045,46.800,-
'34:51:16.984',-,0.045,46.800,-
'34:51:16.992',-,0.015,46.800,-
'34:51:17.000',-,0.015,46.800,-
'34:51:17.008',-,0.015,46.800,-
'34:51:17.016',-,0.015,45.600,-
'34:51:17.024',-,0.015,45.600,-
'34:51:17.032',-,0.015,45.600,-
'34:51:17.040',-,0.015,45.600,-
'34:51:17.048',-,0.015,45.600,-
'34:51:17.056',-,0.015,45.600,-
'34:51:17.064',-,0.015,45.600,-
'34:51:17.072',-,0.015,44.400,-
'34:51:17.080',-,0.015,44.400,-
'34:51:17.088',-,0.015,44.400,-
'34:51:17.096',-,0.015,44.400,-
'34:51:17.104',-,0.015,44.400,-
'34:51:17.112',-,0.015,44.400,-
'34:51:17.120',-,0.015,43.200,-
'34:51:17.128',-,0.015,43.200,-
'34:51:17.136',-,0.015,43.200,-
'34:51:17.144',-,0.015,43.200,-
'34:51:17.152',-,0.015,43.200,-
'34:51:17.160',-,0.015,43.200,-
'34:51:17.168',-,0.015,43.200,-
'34:51:17.176',-,0.015,43.200,-
'34:51:17.184',-,0.015,42.000,-
'34:51:17.192',-,0.015,42.000,-
'34:51:17.200',-,0.000,42.000,-
'34:51:17.208',-,0.000,42.000,-
'34:51:17.216',-,0.000,42.000,-
'34:51:17.224',-,0.000,42.000,-
'34:51:17.232',-,0.000,42.000,-
'34:51:17.240',-,0.000,42.000,-
'34:51:17.248',-,0.015,42.000,-
'34:51:17.256',-,0.045,40.800,-
'34:51:17.264',-,0.060,40.800,-
'34:51:17.272',-,0.060,40.800,-
'34:51:17.280',-,0.045,40.800,-
'34:51:17.288',-,-0.015,40.800,-
'34:51:17.296',-,-0.060,40.800,-
'34:51:17.304',-,-0.104,40.800,-
'34:51:17.312',-,-0.090,40.800,-
'34:51:17.320',-,-0.045,40.800,-
'34:51:17.328',-,-0.015,39.600,-
'34:51:17.336',-,0.000,39.600,-
'34:51:17.344',-,0.000,39.600,-
'34:51:17.352',-,0.000,39.600,-
'34:51:17.360',-,0.000,39.600,-
'34:51:17.368',-,0.015,39.600,-
'34:51:17.376',-,0.015,39.600,-
'34:51:17.384',-,0.015,39.600,-
'34:51:17.392',-,0.015,39.600,-
'34:51:17.400',-,0.000,39.600,-
'34:51:17.408',-,0.045,39.600,-
'34:51:17.416',-,0.149,39.600,-
'34:51:17.424',-,0.269,39.600,-
'34:51:17.432',-,0.313,39.600,-
'34:51:17.440',-,0.194,39.600,-
'34:51:17.448',-,-0.134,39.600,-
'34:51:17.456',-,-0.522,39.600,-
'34:51:17.464',-,-0.746,39.600,-
'34:51:17.472',-,-0.791,39.600,-
'34:51:17.480',-,-0.716,39.600,-
'34:51:17.488',-,-0.537,39.600,-
'34:51:17.496',-,-0.284,39.600,-
'34:51:17.504',-,-0.104,39.600,-
'34:51:17.512',-,0.000,39.600,-
'34:51:17.520',-,0.060,38.400,-
'34:51:17.528',-,0.060,38.400,-
'34:51:17.536',-,0.060,38.400,-
'34:51:17.544',-,0.060,38.400,-
'34:51:17.552',-,0.060,38.400,-
'34:51:17.560',-,0.060,39.600,-
'34:51:17.568',-,0.060,40.800,-
'34:51:17.576',-,0.060,43.200,-
'34:51:17.584',-,0.060,48.000,-
'34:51:17.592',-,0.060,54.000,-
'34:51:17.600',-,0.060,62.400,-
'34:51:17.608',-,0.060,70.800,-
'34:51:17.616',-,0.060,79.200,-
'34:51:17.624',-,0.060,87.600,-
'34:51:17.632',-,0.060,94.800,-
'34:51:17.640',-,0.090,102.000,-
'34:51:17.648',-,0.090,106.800,-
'34:51:17.656',-,0.090,111.600,-
'34:51:17.664',-,0.104,115.200,-
'34:51:17.672',-,0.104,117.600,-
'34:51:17.680',-,0.134,118.800,-
'34:51:17.688',-,0.134,120.000,-
'34:51:17.696',-,0.149,120.000,-
'34:51:17.704',-,0.149,120.000,-
'34:51:17.712',-,0.179,118.800,-
'34:51:17.720',-,0.194,118.800,-
'34:51:17.728',-,0.194,117.600,-
'34:51:17.736',-,0.224,116.400,-
'34:51:17.744',-,0.224,115.200,-
'34:51:17.752',-,0.224,114.000,-
'34:51:17.760',-,0.224,112.800,-
'34:51:17.768',-,0.194,111.600,-
'34:51:17.776',-,0.179,110.400,-
'34:51:17.784',-,0.149,109.200,-
'34:51:17.792',-,0.134,108.000,-
'34:51:17.800',-,0.104,105.600,-
'34:51:17.808',-,0.090,103.200,-
'34:51:17.816',-,0.045,100.800,-
'34:51:17.824',-,0.015,98.400,-
'34:51:17.832',-,0.000,96.000,-
'34:51:17.840',-,-0.015,92.400,-
'34:51:17.848',-,-0.015,88.800,-
'34:51:17.856',-,-0.045,85.200,-
'34:51:17.864',-,-0.045,81.600,-
'34:51:17.872',-,-0.045,78.000,-
'34:51:17.880',-,-0.045,74.400,-
'34:51:17.888',-,-0.015,70.800,-
'34:51:17.896',-,-0.015,68.400,-
'34:51:17.904',-,-0.015,67.200,-
'34:51:17.912',-,0.000,66.000,-
'34:51:17.920',-,0.000,64.800,-
'34:51:17.928',-,0.000,64.800,-
'34:51:17.936',-,0.015,64.800,-
'34:51:17.944',-,0.015,64.800,-
'34:51:17.952',-,0.015,64.800,-
'34:51:17.960',-,0.015,64.800,-
'34:51:17.968',-,0.015,64.800,-
'34:51:17.976',-,0.045,64.800,-
'34:51:17.984',-,0.015,63.600,-
'34:51:17.992',-,0.015,63.600,-
'34:51:18.000',-,0.015,63.600,-
'34:51:18.008',-,0.015,62.400,-
'34:51:18.016',-,0.015,62.400,-
'34:51:18.024',-,0.015,61.200,-
'34:51:18.032',-,0.000,61.200,-
'34:51:18.040',-,0.000,60.000,-
'34:51:18.048',-,0.000,60.000,-
'34:51:18.056',-,0.000,58.800,-
'34:51:18.064',-,0.000,58.800,-
'34:51:18.072',-,0.000,57.600,-
'34:51:18.080',-,0.000,57.600,-
'34:51:18.088',-,0.000,56.400,-
'34:51:18.096',-,0.000,56.400,-
'34:51:18.104',-,0.000,55.200,-
'34:51:18.112',-,0.000,55.200,-
'34:51:18.120',-,-0.015,55.200,-
'34:51:18.128',-,-0.015,54.000,-
'34:51:18.136',-,-0.015,54.000,-
'34:51:18.144',-,-0.015,54.000,-
'34:51:18.152',-,-0.015,52.800,-
'34:51:18.160',-,-0.015,52.800,-
'34:51:18.168',-,-0.015,52.800,-
'34:51:18.176',-,-0.015,51.600,-
'34:51:18.184',-,-0.015,51.600,-
'34:51:18.192',-,-0.015,51.600,-
'34:51:18.200',-,-0.015,50.400,-
'34:51:18.208',-,-0.015,50.400,-
'34:51:18.216',-,-0.015,50.400,-
'34:51:18.224',-,-0.015,50.400,-
'34:51:18.232',-,-0.015,49.200,-
'34:51:18.240',-,0.000,49.200,-
'34:51:18.248',-,0.015,49.200,-
'34:51:18.256',-,0.015,49.200,-
'34:51:18.264',-,0.000,49.200,-
'34:51:18.272',-,-0.060,48.000,-
'34:51:18.280',-,-0.104,48.000,-
'34:51:18.288',-,-0.134,48.000,-
'34:51:18.296',-,-0.104,48.000,-
'34:51:18.304',-,-0.060,48.000,-
'34:51:18.312',-,-0.045,46.800,-
'34:51:18.320',-,-0.015,46.800,-
'34:51:18.328',-,-0.015,46.800,-
'34:51:18.336',-,-0.015,46.800,-
'34:51:18.344',-,-0.015,46.800,-
'34:51:18.352',-,-0.015,46.800,-
'34:51:18.360',-,0.000,46.800,-
'34:51:18.368',-,0.000,45.600,-
'34:51:18.376',-,0.000,45.600,-
'34:51:18.384',-,-0.015,45.600,-
'34:51:18.392',-,0.015,45.600,-
'34:51:18.400',-,0.134,45.600,-
'34:51:18.408',-,0.239,45.600,-
'34:51:18.416',-,0.313,45.600,-
'34:51:18.424',-,0.194,45.600,-
'34:51:18.432',-,-0.104,45.600,-
'34:51:18.440',-,-0.493,45.600,-
'34:51:18.448',-,-0.746,44.400,-
'34:51:18.456',-,-0.806,44.400,-
'34:51:18.464',-,-0.761,44.400,-
'34:51:18.472',-,-0.612,44.400,-
'34:51:18.480',-,-0.358,44.400,-
'34:51:18.488',-,-0.134,44.400,-
'34:51:18.496',-,-0.015,44.400,-
'34:51:18.504',-,0.045,43.200,-
'34:51:18.512',-,0.060,43.200,-
