'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'1:01:46.440',-,-,-,-,-,-,-0.016,0.000,64.800,-
'1:01:46.448',-,-,-,-,-,-,-0.016,0.000,63.600,-
'1:01:46.456',-,-,-,-,-,-,-0.016,0.000,63.600,-
'1:01:46.464',-,-,-,-,-,-,0.000,0.000,63.600,-
'1:01:46.472',-,-,-,-,-,-,0.000,-0.016,63.600,-
'1:01:46.480',-,-,-,-,-,-,0.000,0.000,62.400,-
'1:01:46.488',-,-,-,-,-,-,0.080,-0.016,62.400,-
'1:01:46.496',-,-,-,-,-,-,0.168,0.112,62.400,-
'1:01:46.504',-,-,-,-,-,-,0.120,0.208,61.200,-
'1:01:46.512',-,-,-,-,-,-,-0.080,0.088,61.200,-
'1:01:46.520',-,-,-,-,-,-,-0.360,-0.208,60.000,-
'1:01:46.528',-,-,-,-,-,-,-0.504,-0.600,60.000,-
'1:01:46.536',-,-,-,-,-,-,-0.424,-0.624,58.800,-
'1:01:46.544',-,-,-,-,-,-,-0.272,-0.320,58.800,-
'1:01:46.552',-,-,-,-,-,-,-0.184,-0.248,58.800,-
'1:01:46.560',-,-,-,-,-,-,-0.144,-0.160,58.800,-
'1:01:46.568',-,-,-,-,-,-,-0.104,-0.088,58.800,-
'1:01:46.576',-,-,-,-,-,-,-0.056,-0.040,60.000,-
'1:01:46.584',-,-,-,-,-,-,-0.040,-0.040,62.400,-
'1:01:46.592',-,-,-,-,-,-,0.000,0.000,64.800,-
'1:01:46.600',-,-,-,-,-,-,0.000,0.000,70.800,-
'1:01:46.608',-,-,-,-,-,-,0.000,0.000,78.000,-
'1:01:46.616',-,-,-,-,-,-,0.016,0.016,85.200,-
'1:01:46.624',-,-,-,-,-,-,0.016,0.000,91.200,-
'1:01:46.632',-,-,-,-,-,-,0.016,0.000,94.800,-
'1:01:46.640',-,-,-,-,-,-,0.016,0.000,97.200,-
'1:01:46.648',-,-,-,-,-,-,0.016,0.016,99.600,-
'1:01:46.656',-,-,-,-,-,-,0.040,0.016,100.800,-
'1:01:46.664',-,-,-,-,-,-,0.080,0.040,103.200,-
'1:01:46.672',-,-,-,-,-,-,0.104,0.088,104.400,-
'1:01:46.680',-,-,-,-,-,-,0.104,0.112,104.400,-
'1:01:46.688',-,-,-,-,-,-,0.120,0.088,104.400,-
'1:01:46.696',-,-,-,-,-,-,0.144,0.136,105.600,-
'1:01:46.704',-,-,-,-,-,-,0.168,0.184,105.600,-
'1:01:46.712',-,-,-,-,-,-,0.232,0.184,105.600,-
'1:01:46.720',-,-,-,-,-,-,0.336,0.272,104.400,-
'1:01:46.728',-,-,-,-,-,-,0.424,0.416,103.200,-
'1:01:46.736',-,-,-,-,-,-,0.504,0.488,103.200,-
'1:01:46.744',-,-,-,-,-,-,0.552,0.528,102.000,-
'1:01:46.752',-,-,-,-,-,-,0.568,0.576,102.000,-
'1:01:46.760',-,-,-,-,-,-,0.552,0.552,100.800,-
'1:01:46.768',-,-,-,-,-,-,0.528,0.552,99.600,-
'1:01:46.776',-,-,-,-,-,-,0.488,0.488,98.400,-
'1:01:46.784',-,-,-,-,-,-,0.400,0.392,96.000,-
'1:01:46.792',-,-,-,-,-,-,0.312,0.344,93.600,-
'1:01:46.800',-,-,-,-,-,-,0.272,0.272,91.200,-
'1:01:46.808',-,-,-,-,-,-,0.184,0.208,87.600,-
'1:01:46.816',-,-,-,-,-,-,0.120,0.136,85.200,-
'1:01:46.824',-,-,-,-,-,-,0.080,0.064,81.600,-
'1:01:46.832',-,-,-,-,-,-,0.056,0.040,80.400,-
'1:01:46.840',-,-,-,-,-,-,0.016,0.016,79.200,-
'1:01:46.848',-,-,-,-,-,-,0.016,0.000,79.200,-
'1:01:46.856',-,-,-,-,-,-,0.016,0.000,79.200,-
'1:01:46.864',-,-,-,-,-,-,0.040,0.000,78.000,-
'1:01:46.872',-,-,-,-,-,-,0.000,0.016,76.800,-
'1:01:46.880',-,-,-,-,-,-,-0.016,0.000,76.800,-
'1:01:46.888',-,-,-,-,-,-,-0.016,-0.016,75.600,-
'1:01:46.896',-,-,-,-,-,-,-0.016,-0.040,75.600,-
'1:01:46.904',-,-,-,-,-,-,0.000,0.000,74.400,-
'1:01:46.912',-,-,-,-,-,-,0.000,0.000,74.400,-
'1:01:46.920',-,-,-,-,-,-,0.000,0.000,74.400,-
'1:01:46.928',-,-,-,-,-,-,-0.016,0.000,73.200,-
'1:01:46.936',-,-,-,-,-,-,-0.040,-0.040,73.200,-
'1:01:46.944',-,-,-,-,-,-,-0.040,-0.016,72.000,-
'1:01:46.952',-,-,-,-,-,-,-0.040,-0.040,72.000,-
'1:01:46.960',-,-,-,-,-,-,-0.016,-0.016,70.800,-
'1:01:46.968',-,-,-,-,-,-,-0.016,-0.016,70.800,-
'1:01:46.976',-,-,-,-,-,-,0.000,-0.016,70.800,-
'1:01:46.984',-,-,-,-,-,-,0.000,0.000,69.600,-
'1:01:46.992',-,-,-,-,-,-,0.000,0.000,69.600,-
'1:01:47.000',-,-,-,-,-,-,-0.016,0.000,69.600,-
'1:01:47.008',-,-,-,-,-,-,-0.040,-0.016,68.400,-
'1:01:47.016',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'1:01:47.024',-,-,-,-,-,-,-0.040,-0.064,68.400,-
'1:01:47.032',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'1:01:47.040',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'1:01:47.048',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'1:01:47.056',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'1:01:47.064',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'1:01:47.072',-,-,-,-,-,-,-0.040,-0.064,67.200,-
'1:01:47.080',-,-,-,-,-,-,-0.016,-0.040,66.000,-
'1:01:47.088',-,-,-,-,-,-,-0.016,-0.016,66.000,-
'1:01:47.096',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'1:01:47.104',-,-,-,-,-,-,-0.040,-0.064,66.000,-
'1:01:47.112',-,-,-,-,-,-,-0.040,-0.040,66.000,-
'1:01:47.120',-,-,-,-,-,-,-0.040,-0.040,64.800,-
'1:01:47.128',-,-,-,-,-,-,-0.040,-0.064,64.800,-
'1:01:47.136',-,-,-,-,-,-,-0.016,-0.040,64.800,-
'1:01:47.144',-,-,-,-,-,-,0.040,-0.040,63.600,-
'1:01:47.152',-,-,-,-,-,-,0.104,0.040,63.600,-
'1:01:47.160',-,-,-,-,-,-,0.040,0.112,62.400,-
'1:01:47.168',-,-,-,-,-,-,-0.144,-0.040,62.400,-
'1:01:47.176',-,-,-,-,-,-,-0.376,-0.248,61.200,-
'1:01:47.184',-,-,-,-,-,-,-0.488,-0.600,61.200,-
'1:01:47.192',-,-,-,-,-,-,-0.424,-0.624,60.000,-
'1:01:47.200',-,-,-,-,-,-,-0.296,-0.368,60.000,-
'1:01:47.208',-,-,-,-,-,-,-0.248,-0.296,60.000,-
'1:01:47.216',-,-,-,-,-,-,-0.184,-0.208,60.000,-
'1:01:47.224',-,-,-,-,-,-,-0.168,-0.160,60.000,-
'1:01:47.232',-,-,-,-,-,-,-0.120,-0.136,60.000,-
'1:01:47.240',-,-,-,-,-,-,-0.104,-0.160,62.400,-
'1:01:47.248',-,-,-,-,-,-,-0.080,-0.088,66.000,-
'1:01:47.256',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'1:01:47.264',-,-,-,-,-,-,-0.080,-0.112,79.200,-
'1:01:47.272',-,-,-,-,-,-,-0.040,-0.040,86.400,-
'1:01:47.280',-,-,-,-,-,-,-0.016,0.000,91.200,-
'1:01:47.288',-,-,-,-,-,-,-0.040,0.000,94.800,-
'1:01:47.296',-,-,-,-,-,-,-0.040,-0.040,97.200,-
'1:01:47.304',-,-,-,-,-,-,-0.040,-0.064,99.600,-
'1:01:47.312',-,-,-,-,-,-,-0.016,-0.040,102.000,-
'1:01:47.320',-,-,-,-,-,-,0.000,0.000,103.200,-
'1:01:47.328',-,-,-,-,-,-,0.000,0.000,104.400,-
'1:01:47.336',-,-,-,-,-,-,0.016,0.000,104.400,-
'1:01:47.344',-,-,-,-,-,-,0.040,0.000,104.400,-
'1:01:47.352',-,-,-,-,-,-,0.080,0.064,105.600,-
'1:01:47.360',-,-,-,-,-,-,0.144,0.088,105.600,-
'1:01:47.368',-,-,-,-,-,-,0.208,0.136,105.600,-
'1:01:47.376',-,-,-,-,-,-,0.272,0.232,104.400,-
'1:01:47.384',-,-,-,-,-,-,0.336,0.296,103.200,-
'1:01:47.392',-,-,-,-,-,-,0.400,0.344,103.200,-
'1:01:47.400',-,-,-,-,-,-,0.464,0.440,102.000,-
'1:01:47.408',-,-,-,-,-,-,0.488,0.440,100.800,-
'1:01:47.416',-,-,-,-,-,-,0.488,0.464,99.600,-
'1:01:47.424',-,-,-,-,-,-,0.464,0.440,98.400,-
'1:01:47.432',-,-,-,-,-,-,0.424,0.416,97.200,-
'1:01:47.440',-,-,-,-,-,-,0.336,0.344,96.000,-
'1:01:47.448',-,-,-,-,-,-,0.272,0.248,93.600,-
'1:01:47.456',-,-,-,-,-,-,0.208,0.184,91.200,-
'1:01:47.464',-,-,-,-,-,-,0.120,0.088,87.600,-
'1:01:47.472',-,-,-,-,-,-,0.080,0.040,84.000,-
'1:01:47.480',-,-,-,-,-,-,0.040,0.040,81.600,-
'1:01:47.488',-,-,-,-,-,-,0.000,0.000,80.400,-
'1:01:47.496',-,-,-,-,-,-,-0.016,-0.040,79.200,-
'1:01:47.504',-,-,-,-,-,-,-0.056,-0.064,79.200,-
'1:01:47.512',-,-,-,-,-,-,-0.080,-0.112,78.000,-
'1:01:47.520',-,-,-,-,-,-,-0.080,-0.136,76.800,-
'1:01:47.528',-,-,-,-,-,-,-0.056,-0.112,76.800,-
'1:01:47.536',-,-,-,-,-,-,-0.040,-0.112,75.600,-
'1:01:47.544',-,-,-,-,-,-,-0.040,-0.088,75.600,-
'1:01:47.552',-,-,-,-,-,-,-0.040,-0.112,74.400,-
'1:01:47.560',-,-,-,-,-,-,-0.056,-0.064,74.400,-
'1:01:47.568',-,-,-,-,-,-,-0.080,-0.112,73.200,-
'1:01:47.576',-,-,-,-,-,-,-0.080,-0.112,73.200,-
'1:01:47.584',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'1:01:47.592',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'1:01:47.600',-,-,-,-,-,-,-0.104,-0.160,70.800,-
'1:01:47.608',-,-,-,-,-,-,-0.080,-0.160,70.800,-
'1:01:47.616',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'1:01:47.624',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:01:47.632',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:01:47.640',-,-,-,-,-,-,-0.056,-0.136,69.600,-
'1:01:47.648',-,-,-,-,-,-,-0.040,-0.088,68.400,-
'1:01:47.656',-,-,-,-,-,-,-0.016,-0.040,68.400,-
'1:01:47.664',-,-,-,-,-,-,-0.016,-0.040,67.200,-
'1:01:47.672',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'1:01:47.680',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'1:01:47.688',-,-,-,-,-,-,-0.104,-0.160,67.200,-
'1:01:47.696',-,-,-,-,-,-,-0.080,-0.160,66.000,-
'1:01:47.704',-,-,-,-,-,-,-0.080,-0.136,66.000,-
'1:01:47.712',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'1:01:47.720',-,-,-,-,-,-,-0.104,-0.160,66.000,-
'1:01:47.728',-,-,-,-,-,-,-0.080,-0.136,64.800,-
'1:01:47.736',-,-,-,-,-,-,-0.056,-0.112,64.800,-
'1:01:47.744',-,-,-,-,-,-,-0.080,-0.160,64.800,-
'1:01:47.752',-,-,-,-,-,-,-0.080,-0.160,64.800,-
'1:01:47.760',-,-,-,-,-,-,-0.080,-0.136,64.800,-
'1:01:47.768',-,-,-,-,-,-,-0.056,-0.112,64.800,-
'1:01:47.776',-,-,-,-,-,-,-0.080,-0.136,64.800,-
'1:01:47.784',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'1:01:47.792',-,-,-,-,-,-,-0.056,-0.160,63.600,-
'1:01:47.800',-,-,-,-,-,-,-0.056,-0.112,63.600,-
'1:01:47.808',-,-,-,-,-,-,-0.040,-0.112,62.400,-
'1:01:47.816',-,-,-,-,-,-,0.016,-0.088,62.400,-
'1:01:47.824',-,-,-,-,-,-,0.080,0.000,61.200,-
'1:01:47.832',-,-,-,-,-,-,0.016,0.040,61.200,-
'1:01:47.840',-,-,-,-,-,-,-0.208,-0.088,60.000,-
'1:01:47.848',-,-,-,-,-,-,-0.488,-0.416,60.000,-
'1:01:47.856',-,-,-,-,-,-,-0.568,-0.760,58.800,-
'1:01:47.864',-,-,-,-,-,-,-0.440,-0.552,58.800,-
'1:01:47.872',-,-,-,-,-,-,-0.336,-0.440,58.800,-
'1:01:47.880',-,-,-,-,-,-,-0.248,-0.344,57.600,-
'1:01:47.888',-,-,-,-,-,-,-0.184,-0.248,57.600,-
'1:01:47.896',-,-,-,-,-,-,-0.168,-0.184,58.800,-
'1:01:47.904',-,-,-,-,-,-,-0.144,-0.184,60.000,-
'1:01:47.912',-,-,-,-,-,-,-0.120,-0.160,62.400,-
'1:01:47.920',-,-,-,-,-,-,-0.104,-0.136,66.000,-
'1:01:47.928',-,-,-,-,-,-,-0.080,-0.160,70.800,-
'1:01:47.936',-,-,-,-,-,-,-0.056,-0.112,79.200,-
'1:01:47.944',-,-,-,-,-,-,-0.056,-0.088,85.200,-
'1:01:47.952',-,-,-,-,-,-,-0.056,-0.064,91.200,-
'1:01:47.960',-,-,-,-,-,-,-0.056,-0.112,93.600,-
'1:01:47.968',-,-,-,-,-,-,-0.040,-0.088,96.000,-
'1:01:47.976',-,-,-,-,-,-,-0.016,-0.064,98.400,-
'1:01:47.984',-,-,-,-,-,-,0.000,-0.040,100.800,-
'1:01:47.992',-,-,-,-,-,-,0.016,-0.016,102.000,-
'1:01:48.000',-,-,-,-,-,-,0.016,0.000,103.200,-
'1:01:48.008',-,-,-,-,-,-,0.040,0.000,103.200,-
'1:01:48.016',-,-,-,-,-,-,0.056,0.000,103.200,-
'1:01:48.024',-,-,-,-,-,-,0.104,0.040,104.400,-
'1:01:48.032',-,-,-,-,-,-,0.144,0.088,104.400,-
'1:01:48.040',-,-,-,-,-,-,0.208,0.136,104.400,-
'1:01:48.048',-,-,-,-,-,-,0.296,0.208,103.200,-
'1:01:48.056',-,-,-,-,-,-,0.400,0.344,102.000,-
'1:01:48.064',-,-,-,-,-,-,0.440,0.392,102.000,-
'1:01:48.072',-,-,-,-,-,-,0.488,0.392,100.800,-
'1:01:48.080',-,-,-,-,-,-,0.528,0.488,99.600,-
'1:01:48.088',-,-,-,-,-,-,0.528,0.488,98.400,-
'1:01:48.096',-,-,-,-,-,-,0.528,0.464,97.200,-
'1:01:48.104',-,-,-,-,-,-,0.464,0.464,96.000,-
'1:01:48.112',-,-,-,-,-,-,0.376,0.368,94.800,-
'1:01:48.120',-,-,-,-,-,-,0.296,0.272,92.400,-
'1:01:48.128',-,-,-,-,-,-,0.184,0.184,88.800,-
'1:01:48.136',-,-,-,-,-,-,0.120,0.088,86.400,-
'1:01:48.144',-,-,-,-,-,-,0.056,0.040,82.800,-
'1:01:48.152',-,-,-,-,-,-,0.016,0.000,80.400,-
'1:01:48.160',-,-,-,-,-,-,0.016,0.000,79.200,-
'1:01:48.168',-,-,-,-,-,-,0.000,-0.040,78.000,-
'1:01:48.176',-,-,-,-,-,-,-0.016,-0.040,78.000,-
'1:01:48.184',-,-,-,-,-,-,-0.040,-0.112,76.800,-
'1:01:48.192',-,-,-,-,-,-,-0.056,-0.112,75.600,-
'1:01:48.200',-,-,-,-,-,-,-0.040,-0.088,75.600,-
'1:01:48.208',-,-,-,-,-,-,-0.040,-0.112,74.400,-
'1:01:48.216',-,-,-,-,-,-,-0.040,-0.088,74.400,-
'1:01:48.224',-,-,-,-,-,-,-0.080,-0.112,74.400,-
'1:01:48.232',-,-,-,-,-,-,-0.080,-0.136,73.200,-
'1:01:48.240',-,-,-,-,-,-,-0.104,-0.136,72.000,-
'1:01:48.248',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'1:01:48.256',-,-,-,-,-,-,-0.056,-0.112,72.000,-
'1:01:48.264',-,-,-,-,-,-,-0.056,-0.088,70.800,-
'1:01:48.272',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'1:01:48.280',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:01:48.288',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:01:48.296',-,-,-,-,-,-,-0.080,-0.136,69.600,-
'1:01:48.304',-,-,-,-,-,-,-0.056,-0.112,68.400,-
'1:01:48.312',-,-,-,-,-,-,-0.056,-0.088,68.400,-
'1:01:48.320',-,-,-,-,-,-,-0.040,-0.088,68.400,-
'1:01:48.328',-,-,-,-,-,-,-0.056,-0.040,67.200,-
'1:01:48.336',-,-,-,-,-,-,-0.080,-0.088,67.200,-
'1:01:48.344',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'1:01:48.352',-,-,-,-,-,-,-0.056,-0.112,66.000,-
'1:01:48.360',-,-,-,-,-,-,-0.056,-0.112,66.000,-
'1:01:48.368',-,-,-,-,-,-,-0.056,-0.112,66.000,-
'1:01:48.376',-,-,-,-,-,-,-0.056,-0.088,66.000,-
'1:01:48.384',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'1:01:48.392',-,-,-,-,-,-,-0.104,-0.136,64.800,-
'1:01:48.400',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'1:01:48.408',-,-,-,-,-,-,-0.104,-0.160,64.800,-
'1:01:48.416',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'1:01:48.424',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'1:01:48.432',-,-,-,-,-,-,-0.104,-0.160,64.800,-
'1:01:48.440',-,-,-,-,-,-,-0.104,-0.160,64.800,-
'1:01:48.448',-,-,-,-,-,-,-0.080,-0.112,63.600,-
'1:01:48.456',-,-,-,-,-,-,-0.056,-0.112,63.600,-
'1:01:48.464',-,-,-,-,-,-,-0.056,-0.112,62.400,-
'1:01:48.472',-,-,-,-,-,-,-0.040,-0.112,62.400,-
'1:01:48.480',-,-,-,-,-,-,0.016,-0.088,62.400,-
'1:01:48.488',-,-,-,-,-,-,0.080,0.040,61.200,-
'1:01:48.496',-,-,-,-,-,-,0.016,0.088,61.200,-
'1:01:48.504',-,-,-,-,-,-,-0.184,-0.040,60.000,-
'1:01:48.512',-,-,-,-,-,-,-0.488,-0.344,60.000,-
'1:01:48.520',-,-,-,-,-,-,-0.616,-0.744,58.800,-
'1:01:48.528',-,-,-,-,-,-,-0.504,-0.760,58.800,-
'1:01:48.536',-,-,-,-,-,-,-0.376,-0.464,57.600,-
'1:01:48.544',-,-,-,-,-,-,-0.272,-0.368,57.600,-
'1:01:48.552',-,-,-,-,-,-,-0.208,-0.248,57.600,-
'1:01:48.560',-,-,-,-,-,-,-0.168,-0.208,58.800,-
'1:01:48.568',-,-,-,-,-,-,-0.120,-0.136,58.800,-
'1:01:48.576',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'1:01:48.584',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'1:01:48.592',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'1:01:48.600',-,-,-,-,-,-,-0.056,-0.112,76.800,-
'1:01:48.608',-,-,-,-,-,-,-0.056,-0.064,84.000,-
'1:01:48.616',-,-,-,-,-,-,-0.056,-0.088,90.000,-
'1:01:48.624',-,-,-,-,-,-,-0.056,-0.112,92.400,-
'1:01:48.632',-,-,-,-,-,-,-0.040,-0.064,94.800,-
'1:01:48.640',-,-,-,-,-,-,-0.016,-0.040,97.200,-
'1:01:48.648',-,-,-,-,-,-,0.000,-0.016,99.600,-
'1:01:48.656',-,-,-,-,-,-,0.000,0.000,100.800,-
'1:01:48.664',-,-,-,-,-,-,0.016,0.000,102.000,-
'1:01:48.672',-,-,-,-,-,-,0.016,0.000,102.000,-
'1:01:48.680',-,-,-,-,-,-,0.040,0.000,103.200,-
'1:01:48.688',-,-,-,-,-,-,0.104,0.040,103.200,-
'1:01:48.696',-,-,-,-,-,-,0.168,0.136,103.200,-
'1:01:48.704',-,-,-,-,-,-,0.248,0.184,103.200,-
'1:01:48.712',-,-,-,-,-,-,0.312,0.296,103.200,-
'1:01:48.720',-,-,-,-,-,-,0.400,0.344,102.000,-
'1:01:48.728',-,-,-,-,-,-,0.488,0.440,100.800,-
'1:01:48.736',-,-,-,-,-,-,0.528,0.488,100.800,-
'1:01:48.744',-,-,-,-,-,-,0.552,0.488,99.600,-
'1:01:48.752',-,-,-,-,-,-,0.568,0.552,98.400,-
'1:01:48.760',-,-,-,-,-,-,0.552,0.552,97.200,-
'1:01:48.768',-,-,-,-,-,-,0.488,0.488,96.000,-
'1:01:48.776',-,-,-,-,-,-,0.400,0.392,93.600,-
'1:01:48.784',-,-,-,-,-,-,0.312,0.296,91.200,-
'1:01:48.792',-,-,-,-,-,-,0.208,0.232,88.800,-
'1:01:48.800',-,-,-,-,-,-,0.144,0.136,85.200,-
'1:01:48.808',-,-,-,-,-,-,0.080,0.040,81.600,-
'1:01:48.816',-,-,-,-,-,-,0.056,0.016,79.200,-
'1:01:48.824',-,-,-,-,-,-,0.016,0.000,79.200,-
