'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'6:07:35.520',0.000,-,-,-,-0.020,-,64.800,28.000
'6:07:35.528',0.000,-,-,-,-0.040,-,64.800,27.800
'6:07:35.536',0.000,-,-,-,-0.020,-,64.000,27.600
'6:07:35.544',0.000,-,-,-,-0.040,-,64.000,27.400
'6:07:35.552',0.000,-,-,-,-0.020,-,63.200,27.400
'6:07:35.560',0.000,-,-,-,-0.020,-,63.200,27.400
'6:07:35.568',0.000,-,-,-,-0.020,-,62.400,27.400
'6:07:35.576',0.000,-,-,-,-0.020,-,62.400,27.600
'6:07:35.584',0.000,-,-,-,0.000,-,62.400,27.800
'6:07:35.592',0.000,-,-,-,-0.020,-,61.600,28.000
'6:07:35.600',0.000,-,-,-,0.000,-,61.600,28.200
'6:07:35.608',0.000,-,-,-,-0.020,-,60.800,28.400
'6:07:35.616',0.000,-,-,-,0.000,-,60.800,28.800
'6:07:35.624',0.000,-,-,-,-0.020,-,60.000,29.000
'6:07:35.632',0.000,-,-,-,-0.020,-,60.000,29.000
'6:07:35.640',0.008,-,-,-,0.000,-,59.200,29.200
'6:07:35.648',0.000,-,-,-,-0.020,-,58.400,29.200
'6:07:35.656',0.008,-,-,-,0.000,-,58.400,29.000
'6:07:35.664',0.000,-,-,-,-0.020,-,57.600,29.000
'6:07:35.672',0.000,-,-,-,-0.020,-,57.600,29.200
'6:07:35.680',0.000,-,-,-,-0.040,-,57.600,29.200
'6:07:35.688',0.016,-,-,-,-0.020,-,56.800,29.400
'6:07:35.696',0.008,-,-,-,-0.040,-,56.800,29.600
'6:07:35.704',0.024,-,-,-,-0.040,-,56.800,29.800
'6:07:35.712',0.016,-,-,-,-0.040,-,56.800,30.200
'6:07:35.720',0.024,-,-,-,-0.020,-,56.800,30.400
'6:07:35.728',0.016,-,-,-,-0.040,-,56.800,30.600
'6:07:35.736',0.008,-,-,-,-0.040,-,56.000,30.800
'6:07:35.744',0.000,-,-,-,-0.040,-,56.000,31.000
'6:07:35.752',0.008,-,-,-,-0.020,-,56.000,31.400
'6:07:35.760',0.000,-,-,-,-0.040,-,56.000,31.800
'6:07:35.768',0.000,-,-,-,-0.020,-,56.000,32.400
'6:07:35.776',-0.008,-,-,-,-0.040,-,55.200,32.600
'6:07:35.784',-0.016,-,-,-,-0.020,-,55.200,32.800
'6:07:35.792',-0.008,-,-,-,-0.020,-,55.200,33.200
'6:07:35.800',-0.008,-,-,-,-0.020,-,55.200,33.600
'6:07:35.808',0.000,-,-,-,-0.020,-,54.400,33.800
'6:07:35.816',0.000,-,-,-,-0.020,-,54.400,34.200
'6:07:35.824',0.000,-,-,-,-0.020,-,54.400,34.600
'6:07:35.832',0.000,-,-,-,-0.020,-,54.400,35.000
'6:07:35.840',0.000,-,-,-,0.000,-,54.400,35.400
'6:07:35.848',0.016,-,-,-,0.000,-,54.400,35.800
'6:07:35.856',0.056,-,-,-,0.040,-,54.400,36.200
'6:07:35.864',0.104,-,-,-,0.080,-,53.600,36.800
'6:07:35.872',0.160,-,-,-,0.080,-,53.600,37.400
'6:07:35.880',0.240,-,-,-,0.000,-,53.600,38.200
'6:07:35.888',0.280,-,-,-,-0.020,-,53.600,38.600
'6:07:35.896',0.288,-,-,-,0.020,-,53.600,39.400
'6:07:35.904',0.224,-,-,-,-0.100,-,52.800,40.000
'6:07:35.912',0.136,-,-,-,-0.220,-,52.800,41.000
'6:07:35.920',0.048,-,-,-,-0.140,-,52.800,42.200
'6:07:35.928',-0.104,-,-,-,0.000,-,52.000,43.600
'6:07:35.936',-0.192,-,-,-,0.020,-,52.000,44.800
'6:07:35.944',-0.208,-,-,-,0.000,-,52.000,45.000
'6:07:35.952',-0.176,-,-,-,0.000,-,52.800,45.000
'6:07:35.960',-0.128,-,-,-,0.000,-,53.600,45.000
'6:07:35.968',-0.088,-,-,-,0.000,-,54.400,45.000
'6:07:35.976',-0.072,-,-,-,0.000,-,55.200,45.000
'6:07:35.984',-0.064,-,-,-,0.000,-,56.000,45.000
'6:07:35.992',-0.056,-,-,-,0.000,-,56.000,45.000
'6:07:36.000',-0.064,-,-,-,0.000,-,58.400,45.000
'6:07:36.008',-0.056,-,-,-,0.000,-,63.200,45.000
'6:07:36.016',-0.048,-,-,-,0.000,-,69.600,45.000
'6:07:36.024',-0.048,-,-,-,0.000,-,77.600,45.000
'6:07:36.032',-0.056,-,-,-,0.000,-,85.600,45.000
'6:07:36.040',-0.040,-,-,-,0.000,-,92.800,45.000
'6:07:36.048',-0.048,-,-,-,0.000,-,98.400,45.000
'6:07:36.056',-0.040,-,-,-,0.000,-,103.200,45.000
'6:07:36.064',-0.048,-,-,-,0.000,-,106.400,45.000
'6:07:36.072',-0.040,-,-,-,0.020,-,108.800,45.000
'6:07:36.080',-0.048,-,-,-,0.020,-,109.600,45.000
'6:07:36.088',-0.032,-,-,-,0.020,-,109.600,45.000
'6:07:36.096',-0.040,-,-,-,0.020,-,109.600,45.000
'6:07:36.104',-0.032,-,-,-,0.040,-,109.600,45.000
'6:07:36.112',-0.032,-,-,-,0.040,-,108.800,45.000
'6:07:36.120',-0.032,-,-,-,0.040,-,109.600,45.000
'6:07:36.128',-0.032,-,-,-,0.040,-,109.600,45.000
'6:07:36.136',-0.024,-,-,-,0.040,-,109.600,45.000
'6:07:36.144',-0.032,-,-,-,0.060,-,110.400,45.000
'6:07:36.152',-0.024,-,-,-,0.060,-,111.200,45.000
'6:07:36.160',-0.032,-,-,-,0.060,-,112.000,45.000
'6:07:36.168',-0.016,-,-,-,0.080,-,111.200,45.000
'6:07:36.176',-0.024,-,-,-,0.080,-,111.200,45.000
'6:07:36.184',-0.024,-,-,-,0.080,-,109.600,45.000
'6:07:36.192',-0.016,-,-,-,0.080,-,106.400,45.000
'6:07:36.200',-0.016,-,-,-,0.080,-,103.200,45.000
'6:07:36.208',-0.008,-,-,-,0.060,-,98.400,45.000
'6:07:36.216',-0.016,-,-,-,0.060,-,93.600,45.000
'6:07:36.224',0.000,-,-,-,0.040,-,88.000,45.000
'6:07:36.232',0.000,-,-,-,0.040,-,83.200,45.000
'6:07:36.240',0.000,-,-,-,0.040,-,78.400,44.800
'6:07:36.248',0.008,-,-,-,0.040,-,75.200,44.000
'6:07:36.256',0.016,-,-,-,0.040,-,73.600,43.800
'6:07:36.264',0.024,-,-,-,0.020,-,72.800,43.600
'6:07:36.272',0.032,-,-,-,0.020,-,73.600,43.600
'6:07:36.280',0.024,-,-,-,0.000,-,76.000,43.600
'6:07:36.288',0.040,-,-,-,0.000,-,79.200,43.400
'6:07:36.296',0.032,-,-,-,0.000,-,84.000,43.200
'6:07:36.304',0.040,-,-,-,0.000,-,89.600,43.000
'6:07:36.312',0.032,-,-,-,0.000,-,95.200,42.800
'6:07:36.320',0.040,-,-,-,0.000,-,99.200,42.800
'6:07:36.328',0.032,-,-,-,-0.020,-,103.200,42.600
'6:07:36.336',0.024,-,-,-,-0.020,-,105.600,42.400
'6:07:36.344',0.024,-,-,-,-0.020,-,107.200,41.800
'6:07:36.352',0.016,-,-,-,-0.020,-,108.000,41.000
'6:07:36.360',0.024,-,-,-,-0.040,-,108.000,40.200
'6:07:36.368',0.008,-,-,-,-0.040,-,107.200,39.400
'6:07:36.376',0.016,-,-,-,-0.040,-,104.800,38.600
'6:07:36.384',0.008,-,-,-,-0.040,-,103.200,38.000
'6:07:36.392',0.000,-,-,-,-0.040,-,100.800,37.600
'6:07:36.400',0.000,-,-,-,-0.040,-,97.600,37.200
'6:07:36.408',0.000,-,-,-,-0.040,-,93.600,37.000
'6:07:36.416',0.000,-,-,-,-0.040,-,88.000,36.800
'6:07:36.424',0.000,-,-,-,-0.040,-,83.200,36.600
'6:07:36.432',0.000,-,-,-,-0.040,-,80.000,36.600
'6:07:36.440',0.000,-,-,-,-0.040,-,77.600,36.400
'6:07:36.448',0.000,-,-,-,-0.040,-,76.000,36.200
'6:07:36.456',0.000,-,-,-,-0.040,-,76.800,36.000
'6:07:36.464',0.000,-,-,-,-0.040,-,77.600,35.800
'6:07:36.472',-0.008,-,-,-,-0.040,-,78.400,35.800
'6:07:36.480',0.000,-,-,-,-0.040,-,80.000,36.000
'6:07:36.488',0.000,-,-,-,-0.040,-,80.800,36.000
'6:07:36.496',-0.008,-,-,-,-0.040,-,81.600,36.000
'6:07:36.504',0.000,-,-,-,-0.040,-,82.400,36.000
'6:07:36.512',-0.008,-,-,-,-0.040,-,82.400,36.000
'6:07:36.520',0.000,-,-,-,-0.040,-,80.800,36.200
'6:07:36.528',-0.008,-,-,-,-0.040,-,80.000,36.200
'6:07:36.536',0.000,-,-,-,-0.040,-,78.400,36.400
'6:07:36.544',-0.008,-,-,-,-0.040,-,76.800,36.200
'6:07:36.552',0.000,-,-,-,-0.020,-,75.200,36.200
'6:07:36.560',-0.008,-,-,-,-0.040,-,72.800,35.800
'6:07:36.568',0.000,-,-,-,-0.020,-,72.000,35.600
'6:07:36.576',-0.008,-,-,-,-0.040,-,70.400,35.200
'6:07:36.584',0.000,-,-,-,-0.020,-,69.600,35.000
'6:07:36.592',0.000,-,-,-,-0.040,-,68.800,34.800
'6:07:36.600',-0.008,-,-,-,-0.040,-,68.000,34.600
'6:07:36.608',0.000,-,-,-,-0.040,-,68.000,34.400
'6:07:36.616',0.000,-,-,-,-0.020,-,68.000,34.200
'6:07:36.624',0.000,-,-,-,-0.040,-,68.000,34.000
'6:07:36.632',-0.008,-,-,-,-0.020,-,68.000,34.000
'6:07:36.640',0.000,-,-,-,-0.040,-,68.000,34.000
'6:07:36.648',-0.008,-,-,-,-0.020,-,67.200,34.200
'6:07:36.656',0.000,-,-,-,-0.040,-,67.200,34.200
'6:07:36.664',-0.008,-,-,-,-0.020,-,67.200,34.400
'6:07:36.672',0.000,-,-,-,-0.040,-,66.400,34.600
'6:07:36.680',-0.008,-,-,-,-0.040,-,66.400,34.800
'6:07:36.688',0.000,-,-,-,-0.040,-,65.600,34.800
'6:07:36.696',-0.008,-,-,-,-0.040,-,65.600,35.000
'6:07:36.704',0.000,-,-,-,-0.040,-,64.800,35.000
'6:07:36.712',-0.008,-,-,-,-0.040,-,64.000,35.000
'6:07:36.720',-0.016,-,-,-,-0.040,-,63.200,35.200
'6:07:36.728',0.000,-,-,-,-0.040,-,63.200,35.200
'6:07:36.736',-0.008,-,-,-,-0.020,-,62.400,35.200
'6:07:36.744',0.000,-,-,-,-0.040,-,62.400,35.200
'6:07:36.752',-0.008,-,-,-,-0.020,-,61.600,35.400
'6:07:36.760',0.000,-,-,-,-0.040,-,61.600,35.400
'6:07:36.768',0.024,-,-,-,-0.060,-,60.800,35.400
'6:07:36.776',0.088,-,-,-,-0.140,-,60.800,35.400
'6:07:36.784',0.152,-,-,-,-0.260,-,60.000,35.400
'6:07:36.792',0.208,-,-,-,-0.380,-,60.000,35.600
'6:07:36.800',0.240,-,-,-,-0.440,-,59.200,36.000
'6:07:36.808',0.240,-,-,-,-0.380,-,59.200,36.200
'6:07:36.816',0.200,-,-,-,-0.280,-,59.200,36.400
'6:07:36.824',0.192,-,-,-,-0.240,-,58.400,36.600
'6:07:36.832',0.272,-,-,-,-0.320,-,58.400,37.200
'6:07:36.840',0.328,-,-,-,-0.360,-,58.400,37.400
'6:07:36.848',0.344,-,-,-,-0.400,-,57.600,37.800
'6:07:36.856',0.344,-,-,-,-0.400,-,57.600,38.400
'6:07:36.864',0.224,-,-,-,-0.260,-,57.600,39.200
'6:07:36.872',0.128,-,-,-,-0.260,-,57.600,40.200
'6:07:36.880',0.056,-,-,-,-0.260,-,57.600,41.000
'6:07:36.888',0.000,-,-,-,-0.200,-,57.600,41.800
'6:07:36.896',-0.056,-,-,-,-0.140,-,57.600,42.200
'6:07:36.904',-0.088,-,-,-,-0.060,-,57.600,42.800
'6:07:36.912',-0.128,-,-,-,0.000,-,57.600,43.000
'6:07:36.920',-0.136,-,-,-,0.060,-,58.400,43.400
'6:07:36.928',-0.152,-,-,-,0.120,-,59.200,43.400
'6:07:36.936',-0.144,-,-,-,0.160,-,59.200,43.600
'6:07:36.944',-0.152,-,-,-,0.160,-,59.200,43.400
'6:07:36.952',-0.144,-,-,-,0.160,-,59.200,43.600
'6:07:36.960',-0.136,-,-,-,0.160,-,60.800,43.600
'6:07:36.968',-0.144,-,-,-,0.160,-,63.200,43.800
'6:07:36.976',-0.152,-,-,-,0.160,-,67.200,43.800
'6:07:36.984',-0.144,-,-,-,0.180,-,71.200,44.000
'6:07:36.992',-0.152,-,-,-,0.160,-,76.000,44.400
'6:07:37.000',-0.144,-,-,-,0.180,-,79.200,44.800
'6:07:37.008',-0.152,-,-,-,0.180,-,82.400,45.000
'6:07:37.016',-0.144,-,-,-,0.200,-,85.600,45.000
'6:07:37.024',-0.152,-,-,-,0.200,-,87.200,45.000
'6:07:37.032',-0.152,-,-,-,0.180,-,89.600,45.000
'6:07:37.040',-0.160,-,-,-,0.220,-,90.400,45.000
'6:07:37.048',-0.152,-,-,-,0.220,-,90.400,45.000
'6:07:37.056',-0.160,-,-,-,0.220,-,90.400,45.000
'6:07:37.064',-0.160,-,-,-,0.240,-,89.600,45.000
'6:07:37.072',-0.160,-,-,-,0.240,-,88.800,45.000
'6:07:37.080',-0.152,-,-,-,0.240,-,87.200,45.000
'6:07:37.088',-0.152,-,-,-,0.240,-,85.600,45.000
'6:07:37.096',-0.144,-,-,-,0.240,-,84.000,45.000
'6:07:37.104',-0.144,-,-,-,0.240,-,83.200,45.000
'6:07:37.112',-0.136,-,-,-,0.240,-,81.600,45.000
'6:07:37.120',-0.128,-,-,-,0.240,-,80.000,44.800
'6:07:37.128',-0.128,-,-,-,0.220,-,78.400,44.200
'6:07:37.136',-0.112,-,-,-,0.240,-,76.800,43.600
'6:07:37.144',-0.104,-,-,-,0.220,-,74.400,42.800
'6:07:37.152',-0.088,-,-,-,0.220,-,72.800,42.000
'6:07:37.160',-0.088,-,-,-,0.180,-,70.400,41.000
'6:07:37.168',-0.072,-,-,-,0.180,-,68.000,40.200
'6:07:37.176',-0.064,-,-,-,0.160,-,65.600,39.600
'6:07:37.184',-0.048,-,-,-,0.160,-,63.200,39.000
'6:07:37.192',-0.040,-,-,-,0.120,-,61.600,38.400
'6:07:37.200',-0.032,-,-,-,0.120,-,60.000,37.600
'6:07:37.208',-0.016,-,-,-,0.120,-,60.000,37.200
'6:07:37.216',-0.008,-,-,-,0.080,-,60.800,36.600
'6:07:37.224',0.000,-,-,-,0.080,-,62.400,36.200
'6:07:37.232',0.000,-,-,-,0.060,-,64.800,36.000
'6:07:37.240',0.008,-,-,-,0.040,-,68.800,35.600
'6:07:37.248',0.016,-,-,-,0.040,-,73.600,35.200
'6:07:37.256',0.024,-,-,-,0.020,-,78.400,34.800
'6:07:37.264',0.016,-,-,-,0.020,-,82.400,34.400
'6:07:37.272',0.032,-,-,-,0.000,-,86.400,34.000
'6:07:37.280',0.024,-,-,-,0.000,-,89.600,33.600
'6:07:37.288',0.040,-,-,-,-0.020,-,92.000,33.200
'6:07:37.296',0.032,-,-,-,-0.040,-,93.600,32.800
'6:07:37.304',0.040,-,-,-,-0.040,-,93.600,32.400
'6:07:37.312',0.032,-,-,-,-0.040,-,93.600,32.200
'6:07:37.320',0.040,-,-,-,-0.040,-,92.800,31.800
'6:07:37.328',0.024,-,-,-,-0.060,-,91.200,31.600
'6:07:37.336',0.032,-,-,-,-0.040,-,89.600,31.600
'6:07:37.344',0.024,-,-,-,-0.060,-,87.200,31.400
'6:07:37.352',0.024,-,-,-,-0.060,-,83.200,31.200
'6:07:37.360',0.016,-,-,-,-0.060,-,77.600,31.200
'6:07:37.368',0.024,-,-,-,-0.060,-,73.600,31.000
'6:07:37.376',0.016,-,-,-,-0.060,-,70.400,30.800
'6:07:37.384',0.016,-,-,-,-0.060,-,68.000,30.800
'6:07:37.392',0.008,-,-,-,-0.080,-,67.200,30.600
'6:07:37.400',0.016,-,-,-,-0.060,-,67.200,30.400
'6:07:37.408',0.008,-,-,-,-0.080,-,68.000,30.400
'6:07:37.416',0.008,-,-,-,-0.060,-,68.800,30.200
'6:07:37.424',0.016,-,-,-,-0.080,-,69.600,30.000
'6:07:37.432',0.008,-,-,-,-0.060,-,71.200,30.000
'6:07:37.440',0.016,-,-,-,-0.080,-,72.000,30.000
'6:07:37.448',0.008,-,-,-,-0.060,-,72.800,30.000
'6:07:37.456',0.016,-,-,-,-0.080,-,72.800,30.000
'6:07:37.464',0.008,-,-,-,-0.060,-,72.000,30.200
'6:07:37.472',0.016,-,-,-,-0.060,-,71.200,30.200
'6:07:37.480',0.008,-,-,-,-0.060,-,70.400,30.400
'6:07:37.488',0.016,-,-,-,-0.060,-,68.800,30.400
'6:07:37.496',0.008,-,-,-,-0.060,-,68.000,30.600
'6:07:37.504',0.016,-,-,-,-0.060,-,66.400,30.800
'6:07:37.512',0.000,-,-,-,-0.060,-,65.600,30.800
'6:07:37.520',0.008,-,-,-,-0.060,-,64.800,31.000
'6:07:37.528',0.008,-,-,-,-0.060,-,64.000,31.000
'6:07:37.536',0.008,-,-,-,-0.060,-,64.000,31.000
'6:07:37.544',0.008,-,-,-,-0.060,-,63.200,31.000
'6:07:37.552',0.008,-,-,-,-0.040,-,63.200,31.200
'6:07:37.560',0.000,-,-,-,-0.060,-,62.400,31.200
'6:07:37.568',0.008,-,-,-,-0.040,-,62.400,31.200
'6:07:37.576',0.008,-,-,-,-0.060,-,62.400,31.400
'6:07:37.584',0.016,-,-,-,-0.040,-,62.400,31.400
'6:07:37.592',0.000,-,-,-,-0.040,-,61.600,31.600
'6:07:37.600',0.008,-,-,-,-0.040,-,61.600,31.800
'6:07:37.608',0.008,-,-,-,-0.040,-,61.600,32.000
'6:07:37.616',0.000,-,-,-,-0.040,-,60.800,32.200
'6:07:37.624',0.016,-,-,-,-0.040,-,60.800,32.600
'6:07:37.632',0.000,-,-,-,-0.040,-,60.800,32.800
'6:07:37.640',0.008,-,-,-,-0.040,-,60.000,32.800
'6:07:37.648',0.000,-,-,-,-0.040,-,60.000,33.200
'6:07:37.656',0.008,-,-,-,-0.040,-,59.200,33.200
'6:07:37.664',0.000,-,-,-,-0.040,-,59.200,33.600
'6:07:37.672',0.008,-,-,-,-0.040,-,58.400,33.800
'6:07:37.680',0.000,-,-,-,-0.040,-,58.400,34.000
'6:07:37.688',0.008,-,-,-,-0.040,-,58.400,34.400
'6:07:37.696',0.000,-,-,-,-0.040,-,57.600,34.800
'6:07:37.704',0.008,-,-,-,-0.040,-,57.600,35.200
'6:07:37.712',0.000,-,-,-,-0.040,-,57.600,35.400
'6:07:37.720',0.000,-,-,-,-0.040,-,56.800,35.600
'6:07:37.728',0.000,-,-,-,-0.040,-,56.800,35.800
'6:07:37.736',0.008,-,-,-,-0.020,-,56.800,36.000
'6:07:37.744',0.000,-,-,-,-0.040,-,56.000,36.200
'6:07:37.752',0.000,-,-,-,-0.020,-,56.000,36.400
'6:07:37.760',0.000,-,-,-,-0.040,-,56.000,36.600
'6:07:37.768',0.000,-,-,-,-0.020,-,56.000,36.600
'6:07:37.776',0.000,-,-,-,-0.040,-,56.000,36.800
'6:07:37.784',0.000,-,-,-,-0.020,-,56.000,37.200
'6:07:37.792',0.000,-,-,-,-0.040,-,55.200,37.600
'6:07:37.800',0.000,-,-,-,-0.020,-,55.200,37.800
'6:07:37.808',0.000,-,-,-,-0.040,-,55.200,38.000
'6:07:37.816',0.000,-,-,-,-0.020,-,54.400,38.200
'6:07:37.824',0.000,-,-,-,-0.020,-,54.400,38.200
'6:07:37.832',0.000,-,-,-,-0.020,-,53.600,38.200
'6:07:37.840',0.000,-,-,-,-0.040,-,53.600,38.200
'6:07:37.848',0.000,-,-,-,-0.020,-,52.800,38.400
'6:07:37.856',0.000,-,-,-,-0.020,-,52.800,38.400
'6:07:37.864',0.000,-,-,-,-0.040,-,52.800,38.400
'6:07:37.872',0.008,-,-,-,-0.020,-,52.800,38.400
'6:07:37.880',0.000,-,-,-,-0.020,-,52.800,38.400
'6:07:37.888',0.000,-,-,-,-0.020,-,52.800,38.600
'6:07:37.896',0.000,-,-,-,-0.020,-,52.800,38.600
'6:07:37.904',0.000,-,-,-,-0.020,-,52.800,38.600
'6:07:37.912',0.008,-,-,-,-0.040,-,52.000,38.600
'6:07:37.920',0.000,-,-,-,-0.020,-,52.000,38.400
'6:07:37.928',0.000,-,-,-,-0.020,-,52.000,38.200
'6:07:37.936',0.008,-,-,-,-0.020,-,52.000,38.200
'6:07:37.944',0.000,-,-,-,-0.020,-,52.000,37.800
'6:07:37.952',0.008,-,-,-,-0.020,-,52.000,37.600
'6:07:37.960',0.000,-,-,-,-0.020,-,51.200,37.400
'6:07:37.968',0.000,-,-,-,-0.020,-,51.200,37.200
'6:07:37.976',0.008,-,-,-,-0.020,-,51.200,37.000
'6:07:37.984',0.000,-,-,-,-0.020,-,51.200,36.800
'6:07:37.992',0.008,-,-,-,-0.020,-,50.400,36.600
'6:07:38.000',0.000,-,-,-,-0.020,-,50.400,36.600
'6:07:38.008',0.008,-,-,-,-0.020,-,50.400,36.200
'6:07:38.016',0.016,-,-,-,-0.020,-,49.600,36.000
'6:07:38.024',0.024,-,-,-,-0.040,-,49.600,35.800
'6:07:38.032',0.016,-,-,-,-0.020,-,49.600,35.800
'6:07:38.040',0.024,-,-,-,-0.040,-,49.600,35.600
'6:07:38.048',0.016,-,-,-,-0.020,-,49.600,35.400
'6:07:38.056',0.008,-,-,-,-0.040,-,48.800,35.200
'6:07:38.064',0.000,-,-,-,-0.020,-,48.800,35.200
'6:07:38.072',0.008,-,-,-,-0.020,-,48.800,35.200
'6:07:38.080',0.000,-,-,-,-0.020,-,48.800,35.000
'6:07:38.088',0.000,-,-,-,-0.020,-,48.800,35.000
'6:07:38.096',-0.008,-,-,-,-0.020,-,48.800,34.800
'6:07:38.104',-0.008,-,-,-,-0.020,-,48.800,34.800
'6:07:38.112',-0.016,-,-,-,-0.020,-,48.800,34.600
'6:07:38.120',-0.008,-,-,-,0.000,-,48.800,34.400
'6:07:38.128',0.000,-,-,-,-0.020,-,48.000,34.200
'6:07:38.136',0.000,-,-,-,0.000,-,48.000,34.200
'6:07:38.144',0.000,-,-,-,-0.020,-,48.000,33.800
'6:07:38.152',0.000,-,-,-,0.000,-,48.000,33.600
'6:07:38.160',0.000,-,-,-,0.000,-,47.200,33.200
'6:07:38.168',0.024,-,-,-,0.000,-,47.200,33.000
'6:07:38.176',0.064,-,-,-,0.040,-,47.200,32.800
'6:07:38.184',0.120,-,-,-,0.080,-,47.200,32.800
'6:07:38.192',0.168,-,-,-,0.040,-,47.200,33.000
'6:07:38.200',0.240,-,-,-,0.000,-,47.200,33.200
'6:07:38.208',0.288,-,-,-,0.040,-,47.200,33.400
'6:07:38.216',0.272,-,-,-,0.000,-,47.200,34.000
'6:07:38.224',0.192,-,-,-,-0.140,-,47.200,34.600
'6:07:38.232',0.120,-,-,-,-0.200,-,47.200,35.400
'6:07:38.240',0.000,-,-,-,-0.080,-,46.400,36.400
'6:07:38.248',-0.152,-,-,-,0.040,-,46.400,37.200
'6:07:38.256',-0.216,-,-,-,0.020,-,46.400,38.200
'6:07:38.264',-0.208,-,-,-,0.000,-,46.400,38.800
'6:07:38.272',-0.168,-,-,-,0.020,-,47.200,39.200
'6:07:38.280',-0.128,-,-,-,0.000,-,48.000,39.400
'6:07:38.288',-0.088,-,-,-,0.000,-,48.800,39.600
'6:07:38.296',-0.072,-,-,-,0.000,-,48.800,39.600
'6:07:38.304',-0.072,-,-,-,0.020,-,48.000,40.000
'6:07:38.312',-0.064,-,-,-,0.020,-,49.600,40.000
'6:07:38.320',-0.072,-,-,-,0.020,-,52.800,40.200
'6:07:38.328',-0.064,-,-,-,0.020,-,59.200,40.400
'6:07:38.336',-0.056,-,-,-,0.020,-,67.200,40.600
'6:07:38.344',-0.064,-,-,-,0.020,-,76.800,40.800
'6:07:38.352',-0.056,-,-,-,0.020,-,85.600,41.200
'6:07:38.360',-0.056,-,-,-,0.020,-,95.200,41.400
'6:07:38.368',-0.056,-,-,-,0.040,-,103.200,41.800
'6:07:38.376',-0.048,-,-,-,0.020,-,111.200,42.200
'6:07:38.384',-0.048,-,-,-,0.040,-,116.800,43.000
'6:07:38.392',-0.040,-,-,-,0.040,-,121.600,44.000
'6:07:38.400',-0.048,-,-,-,0.040,-,124.800,45.000
'6:07:38.408',-0.040,-,-,-,0.040,-,126.400,45.000
'6:07:38.416',-0.048,-,-,-,0.040,-,127.200,45.000
'6:07:38.424',-0.040,-,-,-,0.040,-,125.600,45.000
'6:07:38.432',-0.048,-,-,-,0.040,-,124.000,45.000
'6:07:38.440',-0.040,-,-,-,0.040,-,120.800,45.000
'6:07:38.448',-0.048,-,-,-,0.060,-,117.600,45.000
'6:07:38.456',-0.040,-,-,-,0.060,-,114.400,45.000
'6:07:38.464',-0.040,-,-,-,0.040,-,110.400,45.000
'6:07:38.472',-0.032,-,-,-,0.080,-,107.200,45.000
'6:07:38.480',-0.040,-,-,-,0.060,-,104.000,45.000
'6:07:38.488',-0.032,-,-,-,0.080,-,100.800,45.000
'6:07:38.496',-0.040,-,-,-,0.080,-,99.200,45.000
