'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'6:01:06.672',0.000,-,-,-,-0.020,-,38.400,45.000
'6:01:06.680',-0.008,-,-,-,-0.020,-,38.400,45.000
'6:01:06.688',0.000,-,-,-,0.000,-,38.400,45.000
'6:01:06.696',-0.008,-,-,-,0.000,-,38.400,45.000
'6:01:06.704',-0.008,-,-,-,-0.020,-,38.400,45.000
'6:01:06.712',0.000,-,-,-,0.000,-,38.400,45.000
'6:01:06.720',-0.008,-,-,-,-0.020,-,38.400,45.000
'6:01:06.728',0.000,-,-,-,0.000,-,39.200,45.000
'6:01:06.736',-0.008,-,-,-,-0.020,-,39.200,45.000
'6:01:06.744',0.000,-,-,-,0.000,-,40.000,45.000
'6:01:06.752',-0.008,-,-,-,-0.020,-,40.000,45.000
'6:01:06.760',0.000,-,-,-,0.000,-,40.000,45.000
'6:01:06.768',-0.008,-,-,-,-0.020,-,40.000,45.000
'6:01:06.776',0.000,-,-,-,0.000,-,40.000,45.000
'6:01:06.784',-0.008,-,-,-,0.000,-,40.800,45.000
'6:01:06.792',0.000,-,-,-,0.000,-,40.000,45.000
'6:01:06.800',-0.008,-,-,-,0.000,-,40.000,45.000
'6:01:06.808',0.000,-,-,-,0.000,-,40.000,45.000
'6:01:06.816',-0.008,-,-,-,-0.020,-,40.000,45.000
'6:01:06.824',0.000,-,-,-,0.000,-,40.000,45.000
'6:01:06.832',-0.008,-,-,-,-0.020,-,40.000,45.000
'6:01:06.840',-0.008,-,-,-,0.000,-,40.000,44.600
'6:01:06.848',0.000,-,-,-,-0.020,-,40.000,44.400
'6:01:06.856',-0.008,-,-,-,0.000,-,40.000,44.000
'6:01:06.864',0.000,-,-,-,-0.020,-,40.000,43.800
'6:01:06.872',-0.008,-,-,-,0.000,-,40.000,43.400
'6:01:06.880',0.000,-,-,-,-0.020,-,40.000,43.200
'6:01:06.888',0.000,-,-,-,0.000,-,40.000,43.000
'6:01:06.896',-0.008,-,-,-,-0.020,-,40.000,42.600
'6:01:06.904',0.000,-,-,-,0.000,-,40.000,42.400
'6:01:06.912',-0.008,-,-,-,-0.020,-,40.000,42.000
'6:01:06.920',0.000,-,-,-,0.000,-,40.000,41.800
'6:01:06.928',-0.008,-,-,-,-0.020,-,40.000,41.600
'6:01:06.936',0.000,-,-,-,0.000,-,40.000,41.400
'6:01:06.944',-0.008,-,-,-,0.000,-,40.000,41.200
'6:01:06.952',0.000,-,-,-,-0.020,-,40.000,41.000
'6:01:06.960',0.000,-,-,-,0.000,-,40.000,40.600
'6:01:06.968',-0.008,-,-,-,0.000,-,40.000,40.400
'6:01:06.976',0.000,-,-,-,0.000,-,40.000,40.200
'6:01:06.984',-0.008,-,-,-,0.000,-,40.000,40.000
'6:01:06.992',0.000,-,-,-,0.000,-,40.000,39.800
'6:01:07.000',0.000,-,-,-,-0.020,-,40.000,39.600
'6:01:07.008',0.008,-,-,-,0.000,-,40.000,39.400
'6:01:07.016',0.032,-,-,-,0.000,-,40.000,39.400
'6:01:07.024',0.064,-,-,-,0.020,-,40.000,39.200
'6:01:07.032',0.088,-,-,-,0.080,-,40.000,39.200
'6:01:07.040',-0.008,-,-,-,0.220,-,40.000,39.000
'6:01:07.048',-0.144,-,-,-,0.300,-,40.000,39.000
'6:01:07.056',-0.248,-,-,-,0.340,-,40.000,39.000
'6:01:07.064',-0.264,-,-,-,0.300,-,39.200,39.200
'6:01:07.072',-0.232,-,-,-,0.300,-,39.200,39.400
'6:01:07.080',-0.184,-,-,-,0.300,-,39.200,39.800
'6:01:07.088',-0.168,-,-,-,0.180,-,38.400,40.400
'6:01:07.096',-0.208,-,-,-,0.080,-,38.400,41.000
'6:01:07.104',-0.168,-,-,-,0.000,-,39.200,41.800
'6:01:07.112',-0.136,-,-,-,-0.040,-,40.000,42.400
'6:01:07.120',-0.128,-,-,-,-0.060,-,40.800,43.000
'6:01:07.128',-0.096,-,-,-,-0.080,-,41.600,43.400
'6:01:07.136',-0.064,-,-,-,-0.080,-,42.400,43.600
'6:01:07.144',-0.032,-,-,-,-0.100,-,44.000,44.000
'6:01:07.152',0.000,-,-,-,-0.100,-,46.400,44.200
'6:01:07.160',0.016,-,-,-,-0.080,-,51.200,44.800
'6:01:07.168',0.032,-,-,-,-0.080,-,59.200,45.000
'6:01:07.176',0.040,-,-,-,-0.060,-,69.600,45.000
'6:01:07.184',0.032,-,-,-,-0.060,-,82.400,45.000
'6:01:07.192',0.040,-,-,-,-0.060,-,96.000,45.000
'6:01:07.200',0.048,-,-,-,-0.060,-,108.800,45.000
'6:01:07.208',0.040,-,-,-,-0.040,-,120.800,45.000
'6:01:07.216',0.032,-,-,-,-0.060,-,129.600,45.000
'6:01:07.224',0.024,-,-,-,-0.040,-,136.000,45.000
'6:01:07.232',0.040,-,-,-,-0.040,-,140.000,45.000
'6:01:07.240',0.040,-,-,-,-0.040,-,142.400,45.000
'6:01:07.248',0.040,-,-,-,-0.040,-,142.400,45.000
'6:01:07.256',0.040,-,-,-,-0.040,-,141.600,45.000
'6:01:07.264',0.048,-,-,-,-0.040,-,139.200,45.000
'6:01:07.272',0.040,-,-,-,-0.020,-,136.800,45.000
'6:01:07.280',0.048,-,-,-,-0.040,-,134.400,45.000
'6:01:07.288',0.056,-,-,-,-0.020,-,131.200,45.000
'6:01:07.296',0.056,-,-,-,-0.020,-,128.000,45.000
'6:01:07.304',0.056,-,-,-,-0.020,-,125.600,45.000
'6:01:07.312',0.064,-,-,-,-0.020,-,122.400,45.000
'6:01:07.320',0.064,-,-,-,-0.020,-,120.000,45.000
'6:01:07.328',0.064,-,-,-,-0.020,-,117.600,45.000
'6:01:07.336',0.080,-,-,-,0.000,-,115.200,45.000
'6:01:07.344',0.080,-,-,-,0.000,-,112.800,45.000
'6:01:07.352',0.088,-,-,-,0.000,-,109.600,45.000
'6:01:07.360',0.088,-,-,-,0.000,-,107.200,45.000
'6:01:07.368',0.080,-,-,-,0.000,-,104.000,45.000
'6:01:07.376',0.088,-,-,-,0.000,-,100.800,45.000
'6:01:07.384',0.088,-,-,-,0.000,-,96.800,45.000
'6:01:07.392',0.088,-,-,-,0.000,-,93.600,45.000
'6:01:07.400',0.080,-,-,-,0.000,-,91.200,45.000
'6:01:07.408',0.088,-,-,-,0.000,-,89.600,45.000
'6:01:07.416',0.080,-,-,-,0.000,-,89.600,45.000
'6:01:07.424',0.088,-,-,-,0.000,-,91.200,45.000
'6:01:07.432',0.088,-,-,-,0.000,-,93.600,45.000
'6:01:07.440',0.080,-,-,-,0.000,-,96.000,45.000
'6:01:07.448',0.080,-,-,-,0.000,-,100.000,45.000
'6:01:07.456',0.080,-,-,-,0.000,-,103.200,45.000
'6:01:07.464',0.064,-,-,-,0.000,-,106.400,45.000
'6:01:07.472',0.080,-,-,-,0.000,-,108.800,45.000
'6:01:07.480',0.064,-,-,-,0.000,-,110.400,45.000
'6:01:07.488',0.064,-,-,-,0.000,-,110.400,45.000
'6:01:07.496',0.064,-,-,-,0.000,-,109.600,45.000
'6:01:07.504',0.056,-,-,-,0.000,-,108.000,45.000
'6:01:07.512',0.048,-,-,-,0.000,-,106.400,45.000
'6:01:07.520',0.040,-,-,-,0.000,-,104.000,45.000
'6:01:07.528',0.032,-,-,-,0.000,-,100.800,45.000
'6:01:07.536',0.016,-,-,-,0.000,-,96.000,45.000
'6:01:07.544',0.024,-,-,-,0.000,-,90.400,45.000
'6:01:07.552',0.008,-,-,-,0.000,-,85.600,45.000
'6:01:07.560',0.000,-,-,-,0.000,-,82.400,45.000
'6:01:07.568',0.008,-,-,-,0.000,-,80.000,44.200
'6:01:07.576',0.000,-,-,-,0.000,-,79.200,43.200
'6:01:07.584',-0.008,-,-,-,-0.020,-,78.400,42.200
'6:01:07.592',-0.016,-,-,-,0.000,-,79.200,41.200
'6:01:07.600',-0.008,-,-,-,-0.020,-,80.000,40.600
'6:01:07.608',-0.016,-,-,-,-0.020,-,80.800,40.000
'6:01:07.616',-0.024,-,-,-,-0.020,-,80.800,39.600
'6:01:07.624',-0.016,-,-,-,-0.020,-,80.800,39.200
'6:01:07.632',-0.024,-,-,-,-0.040,-,80.800,38.800
'6:01:07.640',-0.016,-,-,-,-0.020,-,80.000,38.600
'6:01:07.648',-0.024,-,-,-,-0.020,-,79.200,38.400
'6:01:07.656',-0.032,-,-,-,-0.040,-,77.600,38.200
'6:01:07.664',-0.024,-,-,-,-0.020,-,76.000,38.000
'6:01:07.672',-0.024,-,-,-,-0.020,-,74.400,37.800
'6:01:07.680',-0.016,-,-,-,-0.020,-,73.600,37.400
'6:01:07.688',-0.024,-,-,-,-0.020,-,72.000,37.200
'6:01:07.696',-0.032,-,-,-,-0.020,-,71.200,36.800
'6:01:07.704',-0.024,-,-,-,-0.020,-,69.600,36.200
'6:01:07.712',-0.024,-,-,-,-0.020,-,68.800,35.800
'6:01:07.720',-0.032,-,-,-,-0.020,-,68.800,35.400
'6:01:07.728',-0.024,-,-,-,-0.020,-,68.000,35.000
'6:01:07.736',-0.024,-,-,-,-0.020,-,68.000,34.600
'6:01:07.744',-0.024,-,-,-,0.000,-,67.200,34.200
'6:01:07.752',-0.024,-,-,-,-0.020,-,67.200,33.800
'6:01:07.760',-0.024,-,-,-,-0.020,-,66.400,33.400
'6:01:07.768',-0.032,-,-,-,-0.020,-,66.400,33.200
'6:01:07.776',-0.024,-,-,-,-0.020,-,65.600,33.200
'6:01:07.784',-0.024,-,-,-,-0.020,-,65.600,33.000
'6:01:07.792',-0.024,-,-,-,-0.020,-,64.800,32.800
'6:01:07.800',-0.024,-,-,-,-0.020,-,64.800,32.600
'6:01:07.808',-0.016,-,-,-,-0.020,-,64.000,32.400
'6:01:07.816',-0.024,-,-,-,-0.020,-,63.200,32.200
'6:01:07.824',-0.024,-,-,-,0.000,-,63.200,32.000
'6:01:07.832',-0.024,-,-,-,-0.020,-,62.400,31.800
'6:01:07.840',-0.024,-,-,-,-0.020,-,62.400,31.600
'6:01:07.848',-0.016,-,-,-,0.000,-,61.600,31.400
'6:01:07.856',-0.024,-,-,-,-0.020,-,60.800,31.200
'6:01:07.864',-0.016,-,-,-,-0.020,-,60.800,30.800
'6:01:07.872',-0.024,-,-,-,-0.020,-,60.000,30.600
'6:01:07.880',-0.016,-,-,-,-0.020,-,60.000,30.400
'6:01:07.888',-0.032,-,-,-,-0.020,-,60.000,30.200
'6:01:07.896',-0.024,-,-,-,-0.020,-,59.200,30.200
'6:01:07.904',-0.024,-,-,-,-0.020,-,59.200,30.000
'6:01:07.912',-0.024,-,-,-,-0.020,-,59.200,30.000
'6:01:07.920',-0.024,-,-,-,-0.020,-,58.400,29.800
'6:01:07.928',-0.032,-,-,-,0.000,-,58.400,29.800
'6:01:07.936',-0.016,-,-,-,-0.020,-,57.600,29.800
'6:01:07.944',-0.024,-,-,-,0.000,-,57.600,30.000
'6:01:07.952',-0.016,-,-,-,-0.020,-,57.600,30.000
'6:01:07.960',-0.024,-,-,-,-0.020,-,57.600,30.200
'6:01:07.968',-0.008,-,-,-,-0.020,-,56.800,30.400
'6:01:07.976',-0.008,-,-,-,0.000,-,56.800,30.600
'6:01:07.984',-0.016,-,-,-,-0.020,-,56.800,30.800
'6:01:07.992',-0.024,-,-,-,0.000,-,56.000,30.800
'6:01:08.000',-0.008,-,-,-,-0.020,-,56.000,31.200
'6:01:08.008',-0.016,-,-,-,0.000,-,55.200,31.400
'6:01:08.016',-0.008,-,-,-,-0.020,-,55.200,31.400
'6:01:08.024',-0.016,-,-,-,0.000,-,54.400,31.400
'6:01:08.032',-0.008,-,-,-,-0.020,-,54.400,31.400
'6:01:08.040',-0.008,-,-,-,0.000,-,54.400,31.200
'6:01:08.048',-0.016,-,-,-,-0.020,-,53.600,31.400
'6:01:08.056',-0.008,-,-,-,0.000,-,53.600,31.400
'6:01:08.064',-0.016,-,-,-,0.000,-,53.600,31.600
'6:01:08.072',-0.008,-,-,-,0.000,-,53.600,32.000
'6:01:08.080',-0.016,-,-,-,-0.020,-,52.800,32.200
'6:01:08.088',-0.008,-,-,-,0.000,-,52.800,32.600
'6:01:08.096',-0.016,-,-,-,0.000,-,52.800,32.800
'6:01:08.104',-0.008,-,-,-,0.000,-,52.800,33.200
'6:01:08.112',-0.008,-,-,-,0.000,-,52.800,33.400
'6:01:08.120',-0.016,-,-,-,0.000,-,52.800,33.600
'6:01:08.128',-0.008,-,-,-,0.000,-,52.800,33.800
'6:01:08.136',-0.016,-,-,-,0.000,-,52.000,34.200
'6:01:08.144',-0.008,-,-,-,0.000,-,52.000,34.400
'6:01:08.152',-0.008,-,-,-,0.000,-,52.000,34.600
'6:01:08.160',0.000,-,-,-,0.000,-,51.200,34.800
'6:01:08.168',-0.008,-,-,-,0.000,-,51.200,34.800
'6:01:08.176',-0.016,-,-,-,0.000,-,51.200,35.000
'6:01:08.184',0.000,-,-,-,0.000,-,51.200,35.200
'6:01:08.192',-0.008,-,-,-,0.000,-,50.400,35.600
'6:01:08.200',-0.008,-,-,-,0.000,-,50.400,35.800
'6:01:08.208',-0.008,-,-,-,0.000,-,50.400,36.200
'6:01:08.216',-0.008,-,-,-,0.000,-,50.400,36.600
'6:01:08.224',0.000,-,-,-,0.000,-,50.400,37.200
'6:01:08.232',-0.008,-,-,-,0.000,-,49.600,37.600
'6:01:08.240',-0.016,-,-,-,0.000,-,49.600,38.000
'6:01:08.248',0.000,-,-,-,0.000,-,49.600,38.600
'6:01:08.256',-0.008,-,-,-,0.000,-,49.600,39.200
'6:01:08.264',0.000,-,-,-,-0.020,-,49.600,39.800
'6:01:08.272',-0.008,-,-,-,0.000,-,49.600,40.400
'6:01:08.280',-0.008,-,-,-,0.000,-,48.800,40.600
'6:01:08.288',-0.016,-,-,-,0.000,-,48.000,41.000
'6:01:08.296',0.000,-,-,-,0.000,-,47.200,41.400
'6:01:08.304',0.008,-,-,-,0.000,-,47.200,41.800
'6:01:08.312',0.048,-,-,-,0.000,-,46.400,42.200
'6:01:08.320',0.088,-,-,-,0.040,-,44.800,42.600
'6:01:08.328',0.144,-,-,-,0.040,-,44.000,43.000
'6:01:08.336',0.208,-,-,-,-0.020,-,43.200,43.200
'6:01:08.344',0.280,-,-,-,-0.040,-,41.600,43.400
'6:01:08.352',0.304,-,-,-,0.020,-,40.000,44.000
'6:01:08.360',0.248,-,-,-,-0.040,-,38.400,44.400
'6:01:08.368',0.160,-,-,-,-0.180,-,37.600,45.000
'6:01:08.376',0.088,-,-,-,-0.200,-,36.000,45.000
'6:01:08.384',-0.064,-,-,-,0.000,-,35.200,45.000
'6:01:08.392',-0.192,-,-,-,0.040,-,34.400,45.000
'6:01:08.400',-0.232,-,-,-,0.000,-,33.600,45.000
'6:01:08.408',-0.192,-,-,-,0.000,-,34.400,45.000
'6:01:08.416',-0.160,-,-,-,0.000,-,34.400,45.000
'6:01:08.424',-0.112,-,-,-,0.000,-,35.200,45.000
'6:01:08.432',-0.088,-,-,-,0.000,-,36.000,45.000
'6:01:08.440',-0.072,-,-,-,0.000,-,36.800,45.000
'6:01:08.448',-0.072,-,-,-,0.000,-,39.200,45.000
'6:01:08.456',-0.072,-,-,-,0.020,-,41.600,45.000
'6:01:08.464',-0.072,-,-,-,0.000,-,47.200,45.000
'6:01:08.472',-0.056,-,-,-,0.020,-,55.200,45.000
'6:01:08.480',-0.064,-,-,-,0.000,-,65.600,45.000
'6:01:08.488',-0.056,-,-,-,0.020,-,76.800,45.000
'6:01:08.496',-0.064,-,-,-,0.020,-,87.200,45.000
'6:01:08.504',-0.056,-,-,-,0.020,-,97.600,45.000
'6:01:08.512',-0.048,-,-,-,0.020,-,106.400,45.000
'6:01:08.520',-0.056,-,-,-,0.020,-,113.600,45.000
'6:01:08.528',-0.048,-,-,-,0.040,-,118.400,45.000
'6:01:08.536',-0.056,-,-,-,0.040,-,121.600,45.000
'6:01:08.544',-0.048,-,-,-,0.040,-,123.200,45.000
'6:01:08.552',-0.056,-,-,-,0.040,-,123.200,45.000
'6:01:08.560',-0.048,-,-,-,0.040,-,122.400,45.000
'6:01:08.568',-0.048,-,-,-,0.040,-,120.800,45.000
'6:01:08.576',-0.040,-,-,-,0.060,-,118.400,45.000
'6:01:08.584',-0.048,-,-,-,0.060,-,116.000,45.000
'6:01:08.592',-0.040,-,-,-,0.060,-,113.600,45.000
'6:01:08.600',-0.048,-,-,-,0.080,-,110.400,45.000
'6:01:08.608',-0.040,-,-,-,0.080,-,108.000,45.000
'6:01:08.616',-0.048,-,-,-,0.080,-,105.600,45.000
'6:01:08.624',-0.040,-,-,-,0.080,-,103.200,45.000
'6:01:08.632',-0.040,-,-,-,0.080,-,100.800,45.000
'6:01:08.640',-0.032,-,-,-,0.080,-,98.400,45.000
'6:01:08.648',-0.032,-,-,-,0.080,-,96.000,45.000
'6:01:08.656',-0.040,-,-,-,0.080,-,92.800,45.000
'6:01:08.664',-0.024,-,-,-,0.080,-,89.600,45.000
'6:01:08.672',-0.024,-,-,-,0.080,-,86.400,45.000
'6:01:08.680',-0.016,-,-,-,0.060,-,82.400,45.000
'6:01:08.688',-0.016,-,-,-,0.060,-,78.400,45.000
'6:01:08.696',-0.008,-,-,-,0.040,-,76.000,45.000
'6:01:08.704',0.000,-,-,-,0.040,-,73.600,44.000
'6:01:08.712',0.000,-,-,-,0.040,-,72.800,43.000
'6:01:08.720',0.000,-,-,-,0.040,-,72.800,42.200
'6:01:08.728',0.008,-,-,-,0.020,-,74.400,41.800
'6:01:08.736',0.008,-,-,-,0.000,-,77.600,41.600
'6:01:08.744',0.024,-,-,-,0.000,-,81.600,41.200
'6:01:08.752',0.016,-,-,-,0.000,-,85.600,40.800
'6:01:08.760',0.032,-,-,-,0.000,-,90.400,40.400
'6:01:08.768',0.024,-,-,-,0.000,-,93.600,39.800
'6:01:08.776',0.032,-,-,-,0.000,-,96.800,39.400
'6:01:08.784',0.032,-,-,-,-0.020,-,99.200,39.000
'6:01:08.792',0.032,-,-,-,-0.020,-,100.000,39.000
'6:01:08.800',0.024,-,-,-,-0.040,-,100.000,39.000
'6:01:08.808',0.032,-,-,-,-0.020,-,99.200,38.800
'6:01:08.816',0.024,-,-,-,-0.040,-,98.400,38.200
'6:01:08.824',0.016,-,-,-,-0.040,-,96.800,37.400
'6:01:08.832',0.024,-,-,-,-0.040,-,95.200,36.600
'6:01:08.840',0.016,-,-,-,-0.040,-,92.800,35.800
'6:01:08.848',0.008,-,-,-,-0.040,-,90.400,35.200
'6:01:08.856',0.008,-,-,-,-0.040,-,86.400,34.800
'6:01:08.864',0.008,-,-,-,-0.040,-,81.600,34.400
'6:01:08.872',0.008,-,-,-,-0.040,-,77.600,34.200
'6:01:08.880',0.000,-,-,-,-0.040,-,75.200,33.800
'6:01:08.888',0.000,-,-,-,-0.040,-,73.600,33.600
'6:01:08.896',0.000,-,-,-,-0.040,-,72.800,33.200
'6:01:08.904',0.000,-,-,-,-0.040,-,73.600,33.000
'6:01:08.912',0.000,-,-,-,-0.040,-,74.400,32.800
'6:01:08.920',0.000,-,-,-,-0.040,-,75.200,32.800
'6:01:08.928',0.008,-,-,-,-0.040,-,75.200,32.800
'6:01:08.936',0.000,-,-,-,-0.040,-,76.000,32.800
'6:01:08.944',0.000,-,-,-,-0.040,-,76.000,32.800
'6:01:08.952',0.000,-,-,-,-0.040,-,75.200,32.800
'6:01:08.960',0.000,-,-,-,-0.040,-,74.400,32.800
'6:01:08.968',-0.008,-,-,-,-0.040,-,73.600,32.600
'6:01:08.976',0.000,-,-,-,-0.040,-,72.800,32.600
'6:01:08.984',0.000,-,-,-,-0.040,-,71.200,32.600
'6:01:08.992',0.000,-,-,-,-0.040,-,70.400,32.600
'6:01:09.000',-0.008,-,-,-,-0.040,-,68.800,32.400
'6:01:09.008',0.000,-,-,-,-0.020,-,68.000,32.400
'6:01:09.016',0.000,-,-,-,-0.040,-,67.200,32.400
'6:01:09.024',0.000,-,-,-,-0.020,-,66.400,32.400
'6:01:09.032',0.000,-,-,-,-0.040,-,65.600,32.600
'6:01:09.040',-0.008,-,-,-,-0.040,-,65.600,32.800
'6:01:09.048',0.000,-,-,-,-0.040,-,64.800,33.000
'6:01:09.056',0.000,-,-,-,-0.020,-,64.800,33.200
'6:01:09.064',0.000,-,-,-,-0.040,-,64.000,33.400
'6:01:09.072',0.000,-,-,-,-0.040,-,64.000,33.600
'6:01:09.080',0.000,-,-,-,-0.020,-,64.000,33.800
'6:01:09.088',0.000,-,-,-,-0.040,-,63.200,34.000
'6:01:09.096',0.000,-,-,-,-0.020,-,63.200,34.000
'6:01:09.104',0.000,-,-,-,-0.040,-,62.400,34.200
'6:01:09.112',-0.008,-,-,-,-0.020,-,62.400,34.400
'6:01:09.120',0.000,-,-,-,-0.040,-,62.400,34.800
'6:01:09.128',0.000,-,-,-,-0.040,-,61.600,35.000
'6:01:09.136',0.000,-,-,-,-0.020,-,61.600,35.200
'6:01:09.144',0.000,-,-,-,-0.040,-,60.800,35.400
'6:01:09.152',-0.008,-,-,-,-0.020,-,60.800,35.600
'6:01:09.160',0.000,-,-,-,-0.040,-,60.000,35.800
'6:01:09.168',0.000,-,-,-,-0.040,-,60.000,36.000
'6:01:09.176',0.000,-,-,-,-0.020,-,60.000,36.000
'6:01:09.184',0.000,-,-,-,-0.040,-,59.200,36.200
'6:01:09.192',0.000,-,-,-,-0.020,-,59.200,36.400
'6:01:09.200',0.000,-,-,-,-0.020,-,58.400,36.600
'6:01:09.208',-0.008,-,-,-,-0.020,-,58.400,37.000
'6:01:09.216',0.000,-,-,-,-0.020,-,58.400,37.200
'6:01:09.224',0.000,-,-,-,-0.020,-,57.600,37.400
'6:01:09.232',0.000,-,-,-,-0.020,-,57.600,37.800
'6:01:09.240',0.000,-,-,-,-0.020,-,57.600,38.200
'6:01:09.248',0.000,-,-,-,-0.020,-,57.600,38.400
'6:01:09.256',0.000,-,-,-,-0.020,-,56.800,38.800
'6:01:09.264',0.000,-,-,-,-0.020,-,56.800,39.200
'6:01:09.272',0.000,-,-,-,-0.020,-,56.000,39.600
'6:01:09.280',0.000,-,-,-,-0.020,-,56.000,39.800
'6:01:09.288',0.000,-,-,-,-0.020,-,56.000,39.800
'6:01:09.296',0.000,-,-,-,-0.020,-,55.200,39.800
'6:01:09.304',-0.008,-,-,-,-0.020,-,55.200,39.800
'6:01:09.312',0.000,-,-,-,-0.020,-,54.400,39.600
'6:01:09.320',0.000,-,-,-,-0.020,-,54.400,39.600
'6:01:09.328',0.000,-,-,-,-0.020,-,53.600,39.600
'6:01:09.336',0.000,-,-,-,-0.020,-,53.600,39.600
'6:01:09.344',0.000,-,-,-,-0.020,-,53.600,39.600
'6:01:09.352',0.000,-,-,-,-0.020,-,53.600,39.600
'6:01:09.360',0.000,-,-,-,-0.020,-,53.600,39.400
'6:01:09.368',0.000,-,-,-,-0.020,-,53.600,39.200
'6:01:09.376',0.000,-,-,-,-0.020,-,53.600,39.000
'6:01:09.384',0.000,-,-,-,-0.020,-,53.600,39.000
'6:01:09.392',0.000,-,-,-,-0.020,-,53.600,39.200
'6:01:09.400',0.000,-,-,-,-0.020,-,53.600,39.000
'6:01:09.408',0.000,-,-,-,-0.020,-,52.800,39.000
'6:01:09.416',0.000,-,-,-,-0.020,-,52.800,39.000
'6:01:09.424',0.000,-,-,-,-0.020,-,52.800,39.000
'6:01:09.432',0.000,-,-,-,-0.020,-,52.800,39.000
'6:01:09.440',0.000,-,-,-,-0.020,-,52.000,39.000
'6:01:09.448',0.000,-,-,-,-0.020,-,52.000,38.800
'6:01:09.456',0.000,-,-,-,-0.020,-,52.000,38.800
'6:01:09.464',0.000,-,-,-,0.000,-,51.200,38.600
'6:01:09.472',0.000,-,-,-,-0.020,-,51.200,38.600
'6:01:09.480',0.000,-,-,-,0.000,-,51.200,38.600
'6:01:09.488',0.000,-,-,-,-0.020,-,51.200,38.400
'6:01:09.496',0.000,-,-,-,0.000,-,51.200,38.200
'6:01:09.504',0.000,-,-,-,-0.020,-,51.200,38.200
