'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:14:09.048',-,-0.064,-,-,-0.008,-,66.720,-
'35:14:09.056',-,-0.064,-,-,-0.008,-,68.160,-
'35:14:09.064',-,-0.064,-,-,0.000,-,68.160,-
'35:14:09.072',-,-0.064,-,-,-0.008,-,68.160,-
'35:14:09.080',-,-0.064,-,-,0.000,-,68.160,-
'35:14:09.088',-,-0.064,-,-,0.000,-,68.160,-
'35:14:09.096',-,-0.064,-,-,0.000,-,66.720,-
'35:14:09.104',-,-0.064,-,-,0.000,-,66.720,-
'35:14:09.112',-,-0.064,-,-,0.000,-,66.720,-
'35:14:09.120',-,-0.032,-,-,0.000,-,66.720,-
'35:14:09.128',-,0.000,-,-,-0.016,-,66.720,-
'35:14:09.136',-,0.136,-,-,-0.040,-,65.760,-
'35:14:09.144',-,0.168,-,-,-0.072,-,65.760,-
'35:14:09.152',-,0.168,-,-,-0.080,-,65.760,-
'35:14:09.160',-,0.136,-,-,-0.152,-,64.320,-
'35:14:09.168',-,0.136,-,-,-0.192,-,64.320,-
'35:14:09.176',-,0.136,-,-,-0.168,-,64.320,-
'35:14:09.184',-,0.136,-,-,-0.152,-,63.360,-
'35:14:09.192',-,0.032,-,-,-0.168,-,63.360,-
'35:14:09.200',-,-0.096,-,-,-0.144,-,61.920,-
'35:14:09.208',-,-0.240,-,-,-0.080,-,61.920,-
'35:14:09.216',-,-0.304,-,-,-0.040,-,61.920,-
'35:14:09.224',-,-0.304,-,-,-0.024,-,60.960,-
'35:14:09.232',-,-0.304,-,-,0.016,-,60.960,-
'35:14:09.240',-,-0.344,-,-,0.048,-,60.960,-
'35:14:09.248',-,-0.200,-,-,0.072,-,60.960,-
'35:14:09.256',-,-0.168,-,-,0.080,-,60.960,-
'35:14:09.264',-,-0.136,-,-,0.072,-,59.520,-
'35:14:09.272',-,-0.096,-,-,0.072,-,59.520,-
'35:14:09.280',-,-0.136,-,-,0.072,-,59.520,-
'35:14:09.288',-,-0.096,-,-,0.072,-,59.520,-
'35:14:09.296',-,-0.096,-,-,0.072,-,59.520,-
'35:14:09.304',-,-0.096,-,-,0.064,-,59.520,-
'35:14:09.312',-,-0.096,-,-,0.064,-,60.960,-
'35:14:09.320',-,-0.064,-,-,0.072,-,61.920,-
'35:14:09.328',-,-0.096,-,-,0.072,-,64.320,-
'35:14:09.336',-,-0.096,-,-,0.072,-,66.720,-
'35:14:09.344',-,-0.096,-,-,0.072,-,70.560,-
'35:14:09.352',-,-0.064,-,-,0.072,-,73.920,-
'35:14:09.360',-,-0.096,-,-,0.080,-,77.760,-
'35:14:09.368',-,-0.064,-,-,0.072,-,81.120,-
'35:14:09.376',-,-0.064,-,-,0.088,-,84.960,-
'35:14:09.384',-,-0.064,-,-,0.080,-,88.320,-
'35:14:09.392',-,-0.064,-,-,0.088,-,90.720,-
'35:14:09.400',-,-0.064,-,-,0.080,-,93.120,-
'35:14:09.408',-,-0.032,-,-,0.072,-,94.560,-
'35:14:09.416',-,0.000,-,-,0.064,-,95.520,-
'35:14:09.424',-,0.000,-,-,0.048,-,96.960,-
'35:14:09.432',-,0.000,-,-,0.032,-,96.960,-
'35:14:09.440',-,0.032,-,-,0.016,-,96.960,-
'35:14:09.448',-,0.064,-,-,0.000,-,95.520,-
'35:14:09.456',-,0.064,-,-,-0.008,-,94.560,-
'35:14:09.464',-,0.064,-,-,-0.016,-,93.120,-
'35:14:09.472',-,0.064,-,-,-0.024,-,92.160,-
'35:14:09.480',-,0.136,-,-,-0.016,-,89.760,-
'35:14:09.488',-,0.136,-,-,-0.032,-,88.320,-
'35:14:09.496',-,0.136,-,-,-0.064,-,84.960,-
'35:14:09.504',-,0.200,-,-,-0.096,-,82.560,-
'35:14:09.512',-,0.200,-,-,-0.128,-,80.160,-
'35:14:09.520',-,0.200,-,-,-0.136,-,76.320,-
'35:14:09.528',-,0.168,-,-,-0.112,-,73.920,-
'35:14:09.536',-,0.136,-,-,-0.112,-,72.960,-
'35:14:09.544',-,0.096,-,-,-0.080,-,70.560,-
'35:14:09.552',-,0.032,-,-,-0.064,-,69.120,-
'35:14:09.560',-,0.000,-,-,-0.032,-,69.120,-
'35:14:09.568',-,-0.032,-,-,-0.016,-,69.120,-
'35:14:09.576',-,-0.064,-,-,-0.016,-,69.120,-
'35:14:09.584',-,-0.064,-,-,-0.008,-,69.120,-
'35:14:09.592',-,-0.064,-,-,-0.016,-,69.120,-
'35:14:09.600',-,-0.064,-,-,-0.008,-,69.120,-
'35:14:09.608',-,-0.064,-,-,-0.016,-,69.120,-
'35:14:09.616',-,-0.064,-,-,-0.008,-,70.560,-
'35:14:09.624',-,-0.064,-,-,-0.016,-,70.560,-
'35:14:09.632',-,-0.064,-,-,-0.008,-,70.560,-
'35:14:09.640',-,-0.064,-,-,0.000,-,70.560,-
'35:14:09.648',-,-0.064,-,-,-0.008,-,70.560,-
'35:14:09.656',-,-0.032,-,-,0.000,-,70.560,-
'35:14:09.664',-,-0.064,-,-,-0.008,-,70.560,-
'35:14:09.672',-,-0.032,-,-,0.000,-,69.120,-
'35:14:09.680',-,-0.032,-,-,0.000,-,69.120,-
'35:14:09.688',-,0.000,-,-,-0.008,-,69.120,-
'35:14:09.696',-,0.064,-,-,-0.032,-,69.120,-
'35:14:09.704',-,0.200,-,-,-0.080,-,68.160,-
'35:14:09.712',-,0.168,-,-,-0.072,-,68.160,-
'35:14:09.720',-,0.136,-,-,-0.128,-,66.720,-
'35:14:09.728',-,0.168,-,-,-0.176,-,66.720,-
'35:14:09.736',-,0.136,-,-,-0.160,-,65.760,-
'35:14:09.744',-,0.168,-,-,-0.152,-,65.760,-
'35:14:09.752',-,0.136,-,-,-0.160,-,64.320,-
'35:14:09.760',-,0.000,-,-,-0.144,-,64.320,-
'35:14:09.768',-,-0.096,-,-,-0.096,-,64.320,-
'35:14:09.776',-,-0.304,-,-,-0.040,-,63.360,-
'35:14:09.784',-,-0.512,-,-,0.000,-,63.360,-
'35:14:09.792',-,-0.584,-,-,0.048,-,63.360,-
'35:14:09.800',-,-0.616,-,-,0.080,-,61.920,-
'35:14:09.808',-,-0.408,-,-,0.088,-,61.920,-
'35:14:09.816',-,-0.272,-,-,0.072,-,61.920,-
'35:14:09.824',-,-0.168,-,-,0.048,-,61.920,-
'35:14:09.832',-,-0.064,-,-,0.048,-,60.960,-
'35:14:09.840',-,-0.064,-,-,0.048,-,60.960,-
'35:14:09.848',-,-0.064,-,-,0.064,-,60.960,-
'35:14:09.856',-,-0.064,-,-,0.072,-,60.960,-
'35:14:09.864',-,-0.064,-,-,0.072,-,60.960,-
'35:14:09.872',-,-0.064,-,-,0.072,-,60.960,-
'35:14:09.880',-,-0.064,-,-,0.072,-,60.960,-
'35:14:09.888',-,-0.064,-,-,0.072,-,60.960,-
'35:14:09.896',-,-0.064,-,-,0.064,-,63.360,-
'35:14:09.904',-,-0.064,-,-,0.072,-,64.320,-
'35:14:09.912',-,-0.064,-,-,0.072,-,66.720,-
'35:14:09.920',-,-0.032,-,-,0.080,-,70.560,-
'35:14:09.928',-,-0.064,-,-,0.080,-,73.920,-
'35:14:09.936',-,-0.032,-,-,0.080,-,76.320,-
'35:14:09.944',-,-0.032,-,-,0.088,-,80.160,-
'35:14:09.952',-,0.000,-,-,0.080,-,83.520,-
'35:14:09.960',-,0.000,-,-,0.088,-,85.920,-
'35:14:09.968',-,0.000,-,-,0.072,-,88.320,-
'35:14:09.976',-,0.000,-,-,0.072,-,89.760,-
'35:14:09.984',-,0.064,-,-,0.048,-,90.720,-
'35:14:09.992',-,0.064,-,-,0.048,-,92.160,-
'35:14:10.000',-,0.096,-,-,0.024,-,92.160,-
'35:14:10.008',-,0.136,-,-,0.008,-,92.160,-
'35:14:10.016',-,0.136,-,-,0.000,-,92.160,-
'35:14:10.024',-,0.136,-,-,-0.016,-,90.720,-
'35:14:10.032',-,0.136,-,-,-0.024,-,89.760,-
'35:14:10.040',-,0.096,-,-,-0.032,-,88.320,-
'35:14:10.048',-,0.064,-,-,-0.032,-,85.920,-
'35:14:10.056',-,0.064,-,-,-0.024,-,84.960,-
'35:14:10.064',-,0.096,-,-,-0.032,-,82.560,-
'35:14:10.072',-,0.136,-,-,-0.024,-,80.160,-
'35:14:10.080',-,0.136,-,-,-0.032,-,76.320,-
'35:14:10.088',-,0.168,-,-,-0.072,-,73.920,-
'35:14:10.096',-,0.200,-,-,-0.096,-,71.520,-
'35:14:10.104',-,0.200,-,-,-0.128,-,69.120,-
'35:14:10.112',-,0.200,-,-,-0.112,-,66.720,-
'35:14:10.120',-,0.200,-,-,-0.112,-,65.760,-
'35:14:10.128',-,0.136,-,-,-0.096,-,65.760,-
'35:14:10.136',-,0.064,-,-,-0.072,-,64.320,-
'35:14:10.144',-,0.000,-,-,-0.040,-,64.320,-
'35:14:10.152',-,0.000,-,-,-0.016,-,64.320,-
'35:14:10.160',-,-0.032,-,-,-0.008,-,64.320,-
'35:14:10.168',-,-0.032,-,-,-0.016,-,65.760,-
'35:14:10.176',-,-0.064,-,-,-0.008,-,65.760,-
'35:14:10.184',-,-0.032,-,-,0.000,-,66.720,-
'35:14:10.192',-,-0.064,-,-,-0.008,-,66.720,-
'35:14:10.200',-,-0.064,-,-,0.000,-,66.720,-
'35:14:10.208',-,-0.064,-,-,0.000,-,66.720,-
'35:14:10.216',-,-0.032,-,-,0.000,-,66.720,-
'35:14:10.224',-,-0.064,-,-,0.000,-,66.720,-
'35:14:10.232',-,-0.064,-,-,0.000,-,66.720,-
'35:14:10.240',-,-0.064,-,-,0.000,-,66.720,-
'35:14:10.248',-,-0.032,-,-,0.000,-,66.720,-
'35:14:10.256',-,-0.064,-,-,0.000,-,66.720,-
'35:14:10.264',-,-0.032,-,-,0.008,-,65.760,-
'35:14:10.272',-,-0.032,-,-,0.000,-,65.760,-
'35:14:10.280',-,0.000,-,-,0.000,-,65.760,-
'35:14:10.288',-,0.136,-,-,-0.040,-,65.760,-
'35:14:10.296',-,0.168,-,-,-0.064,-,64.320,-
'35:14:10.304',-,0.136,-,-,-0.080,-,64.320,-
'35:14:10.312',-,0.096,-,-,-0.144,-,64.320,-
'35:14:10.320',-,0.136,-,-,-0.168,-,63.360,-
'35:14:10.328',-,0.136,-,-,-0.144,-,63.360,-
'35:14:10.336',-,0.136,-,-,-0.152,-,61.920,-
'35:14:10.344',-,0.064,-,-,-0.136,-,61.920,-
'35:14:10.352',-,-0.064,-,-,-0.112,-,61.920,-
'35:14:10.360',-,-0.240,-,-,-0.072,-,60.960,-
'35:14:10.368',-,-0.448,-,-,-0.016,-,60.960,-
'35:14:10.376',-,-0.544,-,-,0.016,-,59.520,-
'35:14:10.384',-,-0.616,-,-,0.072,-,59.520,-
'35:14:10.392',-,-0.480,-,-,0.096,-,59.520,-
'35:14:10.400',-,-0.344,-,-,0.080,-,59.520,-
'35:14:10.408',-,-0.200,-,-,0.072,-,58.560,-
'35:14:10.416',-,-0.096,-,-,0.048,-,58.560,-
'35:14:10.424',-,-0.064,-,-,0.064,-,58.560,-
'35:14:10.432',-,-0.064,-,-,0.064,-,58.560,-
'35:14:10.440',-,-0.064,-,-,0.072,-,58.560,-
'35:14:10.448',-,-0.064,-,-,0.080,-,58.560,-
'35:14:10.456',-,-0.064,-,-,0.080,-,58.560,-
'35:14:10.464',-,-0.064,-,-,0.088,-,58.560,-
'35:14:10.472',-,-0.032,-,-,0.072,-,59.520,-
'35:14:10.480',-,-0.064,-,-,0.080,-,60.960,-
'35:14:10.488',-,-0.032,-,-,0.072,-,63.360,-
'35:14:10.496',-,-0.064,-,-,0.080,-,65.760,-
'35:14:10.504',-,-0.032,-,-,0.080,-,68.160,-
'35:14:10.512',-,-0.032,-,-,0.088,-,71.520,-
'35:14:10.520',-,-0.032,-,-,0.096,-,75.360,-
'35:14:10.528',-,-0.032,-,-,0.096,-,78.720,-
'35:14:10.536',-,0.000,-,-,0.096,-,82.560,-
'35:14:10.544',-,0.000,-,-,0.096,-,84.960,-
'35:14:10.552',-,0.000,-,-,0.088,-,87.360,-
'35:14:10.560',-,0.000,-,-,0.088,-,89.760,-
'35:14:10.568',-,0.032,-,-,0.072,-,90.720,-
'35:14:10.576',-,0.064,-,-,0.064,-,92.160,-
'35:14:10.584',-,0.064,-,-,0.048,-,93.120,-
'35:14:10.592',-,0.096,-,-,0.024,-,93.120,-
'35:14:10.600',-,0.136,-,-,0.008,-,93.120,-
'35:14:10.608',-,0.136,-,-,0.000,-,92.160,-
'35:14:10.616',-,0.136,-,-,-0.016,-,90.720,-
'35:14:10.624',-,0.136,-,-,-0.016,-,89.760,-
'35:14:10.632',-,0.096,-,-,-0.032,-,88.320,-
'35:14:10.640',-,0.064,-,-,-0.024,-,85.920,-
'35:14:10.648',-,0.096,-,-,-0.024,-,83.520,-
'35:14:10.656',-,0.136,-,-,-0.016,-,81.120,-
'35:14:10.664',-,0.136,-,-,-0.032,-,78.720,-
'35:14:10.672',-,0.168,-,-,-0.024,-,75.360,-
'35:14:10.680',-,0.200,-,-,-0.088,-,72.960,-
'35:14:10.688',-,0.200,-,-,-0.112,-,70.560,-
'35:14:10.696',-,0.200,-,-,-0.136,-,69.120,-
'35:14:10.704',-,0.240,-,-,-0.128,-,66.720,-
'35:14:10.712',-,0.168,-,-,-0.112,-,66.720,-
'35:14:10.720',-,0.096,-,-,-0.080,-,65.760,-
'35:14:10.728',-,0.032,-,-,-0.064,-,65.760,-
'35:14:10.736',-,0.000,-,-,-0.024,-,65.760,-
'35:14:10.744',-,-0.032,-,-,-0.016,-,65.760,-
'35:14:10.752',-,-0.032,-,-,-0.008,-,65.760,-
'35:14:10.760',-,-0.064,-,-,-0.008,-,66.720,-
'35:14:10.768',-,-0.064,-,-,-0.016,-,66.720,-
'35:14:10.776',-,-0.096,-,-,-0.008,-,66.720,-
'35:14:10.784',-,-0.168,-,-,0.000,-,68.160,-
'35:14:10.792',-,-0.168,-,-,0.016,-,68.160,-
'35:14:10.800',-,-0.064,-,-,0.048,-,68.160,-
'35:14:10.808',-,0.000,-,-,0.072,-,68.160,-
'35:14:10.816',-,0.096,-,-,0.128,-,68.160,-
'35:14:10.824',-,0.240,-,-,0.160,-,68.160,-
'35:14:10.832',-,0.448,-,-,0.192,-,66.720,-
'35:14:10.840',-,0.544,-,-,0.224,-,66.720,-
'35:14:10.848',-,0.448,-,-,0.280,-,66.720,-
'35:14:10.856',-,0.136,-,-,0.344,-,66.720,-
'35:14:10.864',-,0.000,-,-,0.360,-,65.760,-
'35:14:10.872',-,0.000,-,-,0.320,-,65.760,-
'35:14:10.880',-,0.096,-,-,0.240,-,65.760,-
'35:14:10.888',-,0.000,-,-,0.208,-,64.320,-
'35:14:10.896',-,-0.168,-,-,0.136,-,64.320,-
'35:14:10.904',-,-0.168,-,-,0.008,-,64.320,-
'35:14:10.912',-,-0.200,-,-,-0.024,-,63.360,-
'35:14:10.920',-,-0.200,-,-,-0.040,-,63.360,-
'35:14:10.928',-,-0.240,-,-,-0.040,-,63.360,-
'35:14:10.936',-,-0.200,-,-,-0.040,-,61.920,-
'35:14:10.944',-,-0.200,-,-,-0.040,-,61.920,-
'35:14:10.952',-,-0.200,-,-,-0.064,-,61.920,-
'35:14:10.960',-,-0.200,-,-,-0.064,-,61.920,-
'35:14:10.968',-,-0.200,-,-,-0.064,-,61.920,-
'35:14:10.976',-,-0.200,-,-,-0.072,-,63.360,-
'35:14:10.984',-,-0.200,-,-,-0.080,-,65.760,-
'35:14:10.992',-,-0.240,-,-,-0.080,-,68.160,-
'35:14:11.000',-,-0.240,-,-,-0.096,-,71.520,-
'35:14:11.008',-,-0.240,-,-,-0.088,-,75.360,-
'35:14:11.016',-,-0.240,-,-,-0.112,-,78.720,-
'35:14:11.024',-,-0.240,-,-,-0.128,-,82.560,-
'35:14:11.032',-,-0.240,-,-,-0.144,-,84.960,-
'35:14:11.040',-,-0.240,-,-,-0.152,-,87.360,-
'35:14:11.048',-,-0.240,-,-,-0.168,-,89.760,-
'35:14:11.056',-,-0.240,-,-,-0.176,-,90.720,-
'35:14:11.064',-,-0.200,-,-,-0.176,-,90.720,-
'35:14:11.072',-,-0.168,-,-,-0.176,-,90.720,-
'35:14:11.080',-,-0.168,-,-,-0.176,-,90.720,-
'35:14:11.088',-,-0.096,-,-,-0.176,-,89.760,-
'35:14:11.096',-,-0.064,-,-,-0.168,-,88.320,-
'35:14:11.104',-,-0.032,-,-,-0.152,-,87.360,-
'35:14:11.112',-,0.000,-,-,-0.144,-,84.960,-
'35:14:11.120',-,0.000,-,-,-0.128,-,83.520,-
'35:14:11.128',-,0.000,-,-,-0.096,-,81.120,-
'35:14:11.136',-,0.000,-,-,-0.080,-,77.760,-
'35:14:11.144',-,0.000,-,-,-0.072,-,75.360,-
'35:14:11.152',-,0.000,-,-,-0.064,-,72.960,-
'35:14:11.160',-,0.000,-,-,-0.040,-,70.560,-
'35:14:11.168',-,0.000,-,-,-0.032,-,69.120,-
'35:14:11.176',-,0.000,-,-,-0.024,-,68.160,-
'35:14:11.184',-,0.000,-,-,-0.016,-,66.720,-
'35:14:11.192',-,-0.032,-,-,-0.024,-,65.760,-
'35:14:11.200',-,-0.064,-,-,-0.008,-,65.760,-
'35:14:11.208',-,0.000,-,-,0.032,-,65.760,-
'35:14:11.216',-,0.136,-,-,0.072,-,65.760,-
'35:14:11.224',-,0.240,-,-,0.104,-,65.760,-
'35:14:11.232',-,0.272,-,-,0.192,-,65.760,-
'35:14:11.240',-,0.064,-,-,0.336,-,65.760,-
'35:14:11.248',-,0.000,-,-,0.440,-,65.760,-
'35:14:11.256',-,0.136,-,-,0.392,-,66.720,-
'35:14:11.264',-,0.200,-,-,0.288,-,65.760,-
'35:14:11.272',-,0.168,-,-,0.256,-,65.760,-
'35:14:11.280',-,0.096,-,-,0.216,-,65.760,-
'35:14:11.288',-,0.064,-,-,0.176,-,65.760,-
'35:14:11.296',-,0.096,-,-,0.136,-,65.760,-
'35:14:11.304',-,0.064,-,-,0.096,-,65.760,-
'35:14:11.312',-,0.000,-,-,0.072,-,64.320,-
'35:14:11.320',-,-0.064,-,-,0.032,-,64.320,-
'35:14:11.328',-,-0.064,-,-,-0.016,-,64.320,-
'35:14:11.336',-,-0.064,-,-,-0.064,-,64.320,-
'35:14:11.344',-,-0.064,-,-,-0.072,-,64.320,-
'35:14:11.352',-,-0.064,-,-,-0.080,-,64.320,-
'35:14:11.360',-,-0.064,-,-,-0.080,-,63.360,-
'35:14:11.368',-,-0.064,-,-,-0.080,-,63.360,-
'35:14:11.376',-,-0.096,-,-,-0.080,-,64.320,-
'35:14:11.384',-,-0.064,-,-,-0.088,-,64.320,-
'35:14:11.392',-,-0.096,-,-,-0.096,-,64.320,-
'35:14:11.400',-,-0.064,-,-,-0.112,-,64.320,-
'35:14:11.408',-,-0.064,-,-,-0.112,-,65.760,-
'35:14:11.416',-,-0.064,-,-,-0.144,-,66.720,-
'35:14:11.424',-,-0.064,-,-,-0.152,-,68.160,-
'35:14:11.432',-,-0.032,-,-,-0.176,-,69.120,-
'35:14:11.440',-,0.000,-,-,-0.192,-,71.520,-
'35:14:11.448',-,0.000,-,-,-0.200,-,72.960,-
'35:14:11.456',-,0.000,-,-,-0.208,-,73.920,-
'35:14:11.464',-,0.032,-,-,-0.216,-,75.360,-
'35:14:11.472',-,0.032,-,-,-0.216,-,75.360,-
'35:14:11.480',-,0.064,-,-,-0.200,-,75.360,-
'35:14:11.488',-,0.064,-,-,-0.192,-,75.360,-
'35:14:11.496',-,0.064,-,-,-0.168,-,73.920,-
'35:14:11.504',-,0.064,-,-,-0.144,-,72.960,-
'35:14:11.512',-,0.032,-,-,-0.128,-,71.520,-
'35:14:11.520',-,0.064,-,-,-0.096,-,70.560,-
'35:14:11.528',-,0.032,-,-,-0.080,-,68.160,-
'35:14:11.536',-,0.032,-,-,-0.072,-,65.760,-
'35:14:11.544',-,0.000,-,-,-0.040,-,63.360,-
'35:14:11.552',-,0.000,-,-,-0.032,-,60.960,-
'35:14:11.560',-,0.000,-,-,-0.016,-,59.520,-
'35:14:11.568',-,0.000,-,-,-0.008,-,58.560,-
'35:14:11.576',-,0.000,-,-,0.000,-,57.120,-
'35:14:11.584',-,0.000,-,-,0.000,-,57.120,-
'35:14:11.592',-,0.000,-,-,0.008,-,56.160,-
'35:14:11.600',-,0.000,-,-,0.016,-,56.160,-
'35:14:11.608',-,0.000,-,-,0.008,-,56.160,-
'35:14:11.616',-,0.000,-,-,0.016,-,57.120,-
'35:14:11.624',-,0.000,-,-,0.016,-,57.120,-
'35:14:11.632',-,0.000,-,-,0.016,-,57.120,-
'35:14:11.640',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.648',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.656',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.664',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.672',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.680',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.688',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.696',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.704',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.712',-,0.000,-,-,0.016,-,58.560,-
'35:14:11.720',-,0.000,-,-,0.008,-,57.120,-
'35:14:11.728',-,0.000,-,-,0.016,-,57.120,-
'35:14:11.736',-,0.000,-,-,0.016,-,57.120,-
'35:14:11.744',-,0.000,-,-,0.008,-,56.160,-
'35:14:11.752',-,0.000,-,-,0.016,-,56.160,-
'35:14:11.760',-,0.000,-,-,0.016,-,56.160,-
'35:14:11.768',-,0.000,-,-,0.008,-,54.720,-
'35:14:11.776',-,0.000,-,-,0.016,-,54.720,-
'35:14:11.784',-,0.000,-,-,0.008,-,54.720,-
'35:14:11.792',-,0.000,-,-,0.016,-,54.720,-
'35:14:11.800',-,0.000,-,-,0.008,-,53.760,-
'35:14:11.808',-,0.000,-,-,0.016,-,53.760,-
'35:14:11.816',-,0.032,-,-,0.016,-,53.760,-
'35:14:11.824',-,0.064,-,-,0.016,-,53.760,-
'35:14:11.832',-,0.096,-,-,0.016,-,53.760,-
'35:14:11.840',-,0.136,-,-,-0.008,-,53.760,-
'35:14:11.848',-,0.168,-,-,-0.040,-,52.320,-
'35:14:11.856',-,0.200,-,-,-0.080,-,52.320,-
'35:14:11.864',-,0.200,-,-,-0.096,-,52.320,-
'35:14:11.872',-,0.200,-,-,-0.088,-,52.320,-
'35:14:11.880',-,0.168,-,-,-0.080,-,52.320,-
'35:14:11.888',-,0.136,-,-,-0.040,-,52.320,-
'35:14:11.896',-,0.032,-,-,-0.024,-,52.320,-
'35:14:11.904',-,0.000,-,-,0.000,-,52.320,-
'35:14:11.912',-,-0.032,-,-,0.016,-,52.320,-
'35:14:11.920',-,-0.032,-,-,0.016,-,51.360,-
'35:14:11.928',-,-0.064,-,-,0.024,-,51.360,-
'35:14:11.936',-,-0.032,-,-,0.016,-,51.360,-
'35:14:11.944',-,-0.064,-,-,0.024,-,51.360,-
'35:14:11.952',-,-0.064,-,-,0.016,-,51.360,-
'35:14:11.960',-,-0.032,-,-,0.024,-,51.360,-
'35:14:11.968',-,-0.064,-,-,0.016,-,51.360,-
'35:14:11.976',-,-0.064,-,-,0.024,-,51.360,-
'35:14:11.984',-,-0.064,-,-,0.024,-,51.360,-
'35:14:11.992',-,-0.064,-,-,0.016,-,51.360,-
'35:14:12.000',-,-0.064,-,-,0.024,-,51.360,-
'35:14:12.008',-,-0.064,-,-,0.032,-,51.360,-
'35:14:12.016',-,-0.064,-,-,0.024,-,51.360,-
'35:14:12.024',-,-0.064,-,-,0.024,-,51.360,-
'35:14:12.032',-,-0.032,-,-,0.016,-,51.360,-
'35:14:12.040',-,0.000,-,-,0.000,-,49.920,-
