'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'5:35:49.184',0.032,-,-,-,0.020,-,64.800,30.000
'5:35:49.192',0.024,-,-,-,0.020,-,65.600,30.000
'5:35:49.200',0.032,-,-,-,0.020,-,65.600,30.000
'5:35:49.208',0.024,-,-,-,0.020,-,66.400,30.000
'5:35:49.216',0.032,-,-,-,0.020,-,65.600,30.000
'5:35:49.224',0.024,-,-,-,0.020,-,64.800,29.800
'5:35:49.232',0.024,-,-,-,0.020,-,64.000,29.600
'5:35:49.240',0.024,-,-,-,0.020,-,62.400,29.200
'5:35:49.248',0.032,-,-,-,0.020,-,61.600,29.000
'5:35:49.256',0.024,-,-,-,0.020,-,60.800,28.800
'5:35:49.264',0.016,-,-,-,0.020,-,59.200,28.600
'5:35:49.272',0.024,-,-,-,0.020,-,58.400,28.400
'5:35:49.280',0.024,-,-,-,0.020,-,58.400,28.400
'5:35:49.288',0.024,-,-,-,0.020,-,57.600,28.600
'5:35:49.296',0.016,-,-,-,0.020,-,57.600,28.800
'5:35:49.304',0.024,-,-,-,0.020,-,57.600,29.000
'5:35:49.312',0.016,-,-,-,0.020,-,57.600,29.200
'5:35:49.320',0.024,-,-,-,0.020,-,57.600,29.400
'5:35:49.328',0.016,-,-,-,0.000,-,57.600,29.400
'5:35:49.336',0.024,-,-,-,0.020,-,57.600,29.600
'5:35:49.344',0.016,-,-,-,0.000,-,56.800,29.600
'5:35:49.352',0.016,-,-,-,0.020,-,56.800,29.600
'5:35:49.360',0.024,-,-,-,0.000,-,56.000,29.800
'5:35:49.368',0.016,-,-,-,0.020,-,56.000,29.800
'5:35:49.376',0.024,-,-,-,0.000,-,55.200,29.800
'5:35:49.384',0.016,-,-,-,0.020,-,55.200,30.000
'5:35:49.392',0.016,-,-,-,0.000,-,54.400,30.000
'5:35:49.400',0.024,-,-,-,0.020,-,54.400,30.000
'5:35:49.408',0.016,-,-,-,0.000,-,53.600,30.200
'5:35:49.416',0.016,-,-,-,0.000,-,53.600,30.400
'5:35:49.424',0.008,-,-,-,0.000,-,53.600,30.400
'5:35:49.432',0.016,-,-,-,0.000,-,53.600,30.600
'5:35:49.440',0.008,-,-,-,0.000,-,52.800,30.800
'5:35:49.448',0.016,-,-,-,0.000,-,52.800,31.000
'5:35:49.456',0.008,-,-,-,0.000,-,52.800,31.200
'5:35:49.464',0.008,-,-,-,0.000,-,52.000,31.400
'5:35:49.472',0.016,-,-,-,0.020,-,52.000,31.600
'5:35:49.480',0.008,-,-,-,0.000,-,52.000,31.800
'5:35:49.488',0.016,-,-,-,0.000,-,52.000,32.000
'5:35:49.496',0.008,-,-,-,0.000,-,51.200,32.000
'5:35:49.504',0.008,-,-,-,0.000,-,51.200,32.200
'5:35:49.512',0.016,-,-,-,0.000,-,51.200,32.200
'5:35:49.520',0.008,-,-,-,0.000,-,50.400,32.200
'5:35:49.528',0.008,-,-,-,0.000,-,50.400,32.400
'5:35:49.536',0.008,-,-,-,0.000,-,50.400,32.400
'5:35:49.544',0.000,-,-,-,0.000,-,50.400,32.800
'5:35:49.552',0.008,-,-,-,0.000,-,49.600,33.000
'5:35:49.560',0.000,-,-,-,0.000,-,49.600,33.400
'5:35:49.568',0.008,-,-,-,0.000,-,49.600,34.000
'5:35:49.576',0.000,-,-,-,0.000,-,49.600,34.400
'5:35:49.584',0.008,-,-,-,0.000,-,49.600,34.800
'5:35:49.592',0.000,-,-,-,0.000,-,49.600,35.200
'5:35:49.600',0.016,-,-,-,0.000,-,48.800,35.600
'5:35:49.608',0.008,-,-,-,0.000,-,48.800,35.800
'5:35:49.616',0.000,-,-,-,0.000,-,48.800,36.000
'5:35:49.624',0.008,-,-,-,0.000,-,48.800,36.400
'5:35:49.632',0.000,-,-,-,0.000,-,48.800,36.600
'5:35:49.640',0.008,-,-,-,0.000,-,48.000,36.600
'5:35:49.648',0.000,-,-,-,0.000,-,48.000,36.600
'5:35:49.656',0.008,-,-,-,0.000,-,47.200,36.400
'5:35:49.664',0.000,-,-,-,0.000,-,47.200,36.200
'5:35:49.672',0.008,-,-,-,0.000,-,47.200,36.200
'5:35:49.680',0.000,-,-,-,0.000,-,47.200,36.200
'5:35:49.688',0.008,-,-,-,0.000,-,46.400,36.200
'5:35:49.696',0.000,-,-,-,0.000,-,46.400,36.200
'5:35:49.704',0.008,-,-,-,0.000,-,46.400,36.400
'5:35:49.712',0.000,-,-,-,0.000,-,47.200,36.600
'5:35:49.720',0.008,-,-,-,0.000,-,47.200,36.600
'5:35:49.728',0.000,-,-,-,0.000,-,47.200,36.800
'5:35:49.736',0.008,-,-,-,0.000,-,46.400,36.800
'5:35:49.744',0.000,-,-,-,0.000,-,46.400,36.800
'5:35:49.752',0.008,-,-,-,0.000,-,46.400,36.800
'5:35:49.760',0.000,-,-,-,0.000,-,46.400,36.600
'5:35:49.768',0.008,-,-,-,0.000,-,46.400,36.600
'5:35:49.776',0.000,-,-,-,0.000,-,46.400,36.400
'5:35:49.784',0.000,-,-,-,0.000,-,45.600,36.200
'5:35:49.792',0.008,-,-,-,0.000,-,45.600,35.800
'5:35:49.800',0.000,-,-,-,0.000,-,44.800,35.600
'5:35:49.808',0.000,-,-,-,0.000,-,44.800,35.400
'5:35:49.816',0.000,-,-,-,0.000,-,44.800,35.200
'5:35:49.824',0.000,-,-,-,0.000,-,44.800,34.800
'5:35:49.832',0.000,-,-,-,0.000,-,44.800,34.600
'5:35:49.840',0.000,-,-,-,0.000,-,44.800,34.400
'5:35:49.848',0.000,-,-,-,0.000,-,44.000,34.200
'5:35:49.856',0.000,-,-,-,0.000,-,44.000,34.200
'5:35:49.864',0.000,-,-,-,0.000,-,44.000,34.000
'5:35:49.872',0.008,-,-,-,0.000,-,44.000,33.800
'5:35:49.880',0.000,-,-,-,0.000,-,44.000,33.600
'5:35:49.888',0.000,-,-,-,0.000,-,44.000,33.600
'5:35:49.896',0.000,-,-,-,0.000,-,44.000,33.400
'5:35:49.904',0.000,-,-,-,0.000,-,44.000,33.200
'5:35:49.912',0.000,-,-,-,0.000,-,44.000,33.200
'5:35:49.920',0.000,-,-,-,0.000,-,43.200,33.000
'5:35:49.928',0.000,-,-,-,0.000,-,43.200,32.800
'5:35:49.936',0.000,-,-,-,0.000,-,43.200,32.800
'5:35:49.944',0.000,-,-,-,0.000,-,43.200,32.600
'5:35:49.952',0.000,-,-,-,0.000,-,43.200,32.400
'5:35:49.960',0.000,-,-,-,0.000,-,43.200,32.200
'5:35:49.968',0.000,-,-,-,0.000,-,43.200,32.000
'5:35:49.976',0.000,-,-,-,0.000,-,42.400,31.800
'5:35:49.984',0.000,-,-,-,0.000,-,42.400,31.600
'5:35:49.992',0.000,-,-,-,0.000,-,42.400,31.400
'5:35:50.000',-0.008,-,-,-,0.000,-,42.400,31.400
'5:35:50.008',0.000,-,-,-,0.000,-,42.400,31.200
'5:35:50.016',0.000,-,-,-,0.000,-,41.600,31.200
'5:35:50.024',0.000,-,-,-,0.000,-,41.600,31.200
'5:35:50.032',0.000,-,-,-,0.000,-,41.600,31.200
'5:35:50.040',0.000,-,-,-,0.000,-,40.800,31.200
'5:35:50.048',0.000,-,-,-,0.000,-,40.800,31.200
'5:35:50.056',0.008,-,-,-,0.000,-,40.000,31.200
'5:35:50.064',0.000,-,-,-,0.000,-,39.200,31.200
'5:35:50.072',0.048,-,-,-,0.040,-,38.400,31.400
'5:35:50.080',0.104,-,-,-,0.060,-,37.600,31.400
'5:35:50.088',0.152,-,-,-,0.040,-,36.800,31.600
'5:35:50.096',0.208,-,-,-,-0.040,-,36.000,31.800
'5:35:50.104',0.288,-,-,-,-0.060,-,34.400,32.000
'5:35:50.112',0.320,-,-,-,0.000,-,32.800,32.400
'5:35:50.120',0.296,-,-,-,-0.040,-,32.000,32.800
'5:35:50.128',0.200,-,-,-,-0.180,-,30.400,33.200
'5:35:50.136',0.120,-,-,-,-0.220,-,28.800,33.800
'5:35:50.144',-0.016,-,-,-,-0.040,-,28.000,34.400
'5:35:50.152',-0.168,-,-,-,0.040,-,27.200,35.000
'5:35:50.160',-0.208,-,-,-,0.020,-,27.200,35.600
'5:35:50.168',-0.192,-,-,-,0.000,-,28.000,35.800
'5:35:50.176',-0.152,-,-,-,0.020,-,28.800,36.000
'5:35:50.184',-0.128,-,-,-,0.020,-,29.600,35.800
'5:35:50.192',-0.096,-,-,-,0.000,-,29.600,35.600
'5:35:50.200',-0.088,-,-,-,0.020,-,30.400,35.800
'5:35:50.208',-0.072,-,-,-,0.020,-,31.200,36.200
'5:35:50.216',-0.072,-,-,-,0.020,-,33.600,37.200
'5:35:50.224',-0.072,-,-,-,0.020,-,36.800,38.400
'5:35:50.232',-0.072,-,-,-,0.040,-,41.600,39.400
'5:35:50.240',-0.064,-,-,-,0.020,-,49.600,40.800
'5:35:50.248',-0.056,-,-,-,0.040,-,60.000,42.200
'5:35:50.256',-0.056,-,-,-,0.020,-,72.000,43.600
'5:35:50.264',-0.064,-,-,-,0.040,-,83.200,45.000
'5:35:50.272',-0.056,-,-,-,0.040,-,93.600,45.000
'5:35:50.280',-0.064,-,-,-,0.020,-,101.600,45.000
'5:35:50.288',-0.056,-,-,-,0.040,-,108.000,45.000
'5:35:50.296',-0.056,-,-,-,0.040,-,111.200,45.000
'5:35:50.304',-0.056,-,-,-,0.040,-,112.800,45.000
'5:35:50.312',-0.056,-,-,-,0.040,-,112.000,45.000
'5:35:50.320',-0.048,-,-,-,0.040,-,110.400,45.000
'5:35:50.328',-0.056,-,-,-,0.060,-,108.000,45.000
'5:35:50.336',-0.056,-,-,-,0.060,-,104.800,45.000
'5:35:50.344',-0.048,-,-,-,0.060,-,101.600,45.000
'5:35:50.352',-0.056,-,-,-,0.080,-,99.200,45.000
'5:35:50.360',-0.048,-,-,-,0.080,-,96.800,45.000
'5:35:50.368',-0.048,-,-,-,0.080,-,95.200,45.000
'5:35:50.376',-0.048,-,-,-,0.080,-,93.600,45.000
'5:35:50.384',-0.040,-,-,-,0.080,-,92.000,45.000
'5:35:50.392',-0.048,-,-,-,0.080,-,90.400,45.000
'5:35:50.400',-0.040,-,-,-,0.100,-,89.600,45.000
'5:35:50.408',-0.040,-,-,-,0.100,-,88.000,45.000
'5:35:50.416',-0.032,-,-,-,0.080,-,86.400,45.000
'5:35:50.424',-0.032,-,-,-,0.100,-,84.800,45.000
'5:35:50.432',-0.024,-,-,-,0.080,-,82.400,45.000
'5:35:50.440',-0.024,-,-,-,0.080,-,79.200,45.000
'5:35:50.448',-0.016,-,-,-,0.080,-,75.200,45.000
'5:35:50.456',-0.008,-,-,-,0.080,-,72.800,45.000
'5:35:50.464',-0.008,-,-,-,0.060,-,70.400,45.000
'5:35:50.472',0.000,-,-,-,0.060,-,68.000,45.000
'5:35:50.480',0.000,-,-,-,0.040,-,67.200,45.000
'5:35:50.488',0.008,-,-,-,0.040,-,66.400,45.000
'5:35:50.496',0.016,-,-,-,0.040,-,67.200,45.000
'5:35:50.504',0.024,-,-,-,0.020,-,69.600,45.000
'5:35:50.512',0.016,-,-,-,0.020,-,72.000,45.000
'5:35:50.520',0.032,-,-,-,0.000,-,76.000,45.000
'5:35:50.528',0.024,-,-,-,0.000,-,80.800,45.000
'5:35:50.536',0.040,-,-,-,0.000,-,85.600,45.000
'5:35:50.544',0.032,-,-,-,0.000,-,89.600,45.000
'5:35:50.552',0.040,-,-,-,0.000,-,92.800,45.000
'5:35:50.560',0.040,-,-,-,-0.020,-,94.400,45.000
'5:35:50.568',0.040,-,-,-,0.000,-,94.400,45.000
'5:35:50.576',0.032,-,-,-,-0.020,-,93.600,45.000
'5:35:50.584',0.040,-,-,-,-0.020,-,92.000,44.600
'5:35:50.592',0.032,-,-,-,-0.040,-,90.400,43.400
'5:35:50.600',0.040,-,-,-,-0.020,-,88.800,42.000
'5:35:50.608',0.024,-,-,-,-0.040,-,84.800,40.800
'5:35:50.616',0.024,-,-,-,-0.040,-,78.400,39.800
'5:35:50.624',0.016,-,-,-,-0.040,-,72.800,39.000
'5:35:50.632',0.016,-,-,-,-0.040,-,68.000,38.200
'5:35:50.640',0.008,-,-,-,-0.040,-,65.600,37.400
'5:35:50.648',0.008,-,-,-,-0.040,-,64.800,36.600
'5:35:50.656',0.008,-,-,-,-0.040,-,64.800,36.200
'5:35:50.664',0.000,-,-,-,-0.040,-,65.600,35.600
'5:35:50.672',0.008,-,-,-,-0.040,-,66.400,35.200
'5:35:50.680',0.000,-,-,-,-0.040,-,68.000,35.000
'5:35:50.688',0.000,-,-,-,-0.040,-,68.800,34.600
'5:35:50.696',0.000,-,-,-,-0.040,-,69.600,34.200
'5:35:50.704',0.000,-,-,-,-0.040,-,70.400,33.800
'5:35:50.712',0.000,-,-,-,-0.040,-,70.400,33.200
'5:35:50.720',0.000,-,-,-,-0.040,-,69.600,32.800
'5:35:50.728',0.000,-,-,-,-0.040,-,68.000,32.400
'5:35:50.736',0.000,-,-,-,-0.040,-,67.200,32.000
'5:35:50.744',0.000,-,-,-,-0.040,-,65.600,31.800
'5:35:50.752',0.000,-,-,-,-0.040,-,64.000,31.400
'5:35:50.760',0.000,-,-,-,-0.040,-,63.200,31.200
'5:35:50.768',-0.008,-,-,-,-0.040,-,62.400,30.800
'5:35:50.776',0.000,-,-,-,-0.040,-,61.600,30.800
'5:35:50.784',-0.008,-,-,-,-0.020,-,60.800,30.600
'5:35:50.792',0.000,-,-,-,-0.040,-,60.800,30.400
'5:35:50.800',0.000,-,-,-,-0.040,-,60.000,30.200
'5:35:50.808',0.000,-,-,-,-0.040,-,60.000,30.000
'5:35:50.816',0.000,-,-,-,-0.020,-,60.000,29.800
'5:35:50.824',0.000,-,-,-,-0.040,-,60.000,29.600
'5:35:50.832',-0.008,-,-,-,-0.040,-,59.200,29.200
'5:35:50.840',0.000,-,-,-,-0.040,-,59.200,29.000
'5:35:50.848',0.000,-,-,-,-0.040,-,58.400,28.600
'5:35:50.856',0.000,-,-,-,-0.040,-,58.400,28.400
'5:35:50.864',0.000,-,-,-,-0.040,-,57.600,28.200
'5:35:50.872',0.000,-,-,-,-0.040,-,57.600,28.000
'5:35:50.880',-0.008,-,-,-,-0.040,-,56.800,28.000
'5:35:50.888',0.000,-,-,-,-0.040,-,56.800,28.000
'5:35:50.896',0.000,-,-,-,-0.040,-,56.800,28.000
'5:35:50.904',0.000,-,-,-,-0.040,-,56.000,28.000
'5:35:50.912',0.000,-,-,-,-0.040,-,56.000,28.000
'5:35:50.920',0.000,-,-,-,-0.020,-,56.000,28.200
'5:35:50.928',0.000,-,-,-,-0.040,-,56.000,28.400
'5:35:50.936',0.000,-,-,-,-0.020,-,56.000,28.600
'5:35:50.944',0.000,-,-,-,-0.040,-,55.200,28.800
'5:35:50.952',0.000,-,-,-,-0.020,-,55.200,29.200
'5:35:50.960',0.000,-,-,-,-0.040,-,55.200,29.400
'5:35:50.968',0.000,-,-,-,-0.020,-,55.200,29.800
'5:35:50.976',0.000,-,-,-,-0.040,-,54.400,30.000
'5:35:50.984',0.000,-,-,-,-0.020,-,54.400,30.200
'5:35:50.992',0.000,-,-,-,-0.040,-,53.600,30.400
'5:35:51.000',0.000,-,-,-,-0.020,-,53.600,30.600
'5:35:51.008',0.000,-,-,-,-0.040,-,52.800,30.600
'5:35:51.016',0.000,-,-,-,-0.020,-,52.800,30.600
'5:35:51.024',0.000,-,-,-,-0.040,-,52.800,30.600
'5:35:51.032',0.000,-,-,-,-0.020,-,52.000,30.600
'5:35:51.040',0.008,-,-,-,-0.040,-,52.000,30.800
'5:35:51.048',0.000,-,-,-,-0.020,-,52.000,31.000
'5:35:51.056',0.000,-,-,-,-0.040,-,52.000,31.200
'5:35:51.064',0.000,-,-,-,-0.020,-,51.200,31.400
'5:35:51.072',0.000,-,-,-,-0.040,-,51.200,31.800
'5:35:51.080',0.000,-,-,-,-0.020,-,51.200,31.800
'5:35:51.088',0.000,-,-,-,-0.040,-,51.200,31.800
'5:35:51.096',0.000,-,-,-,-0.020,-,51.200,32.200
'5:35:51.104',0.000,-,-,-,-0.020,-,51.200,32.400
'5:35:51.112',0.008,-,-,-,-0.020,-,51.200,32.600
'5:35:51.120',0.000,-,-,-,-0.040,-,51.200,32.800
'5:35:51.128',0.000,-,-,-,-0.020,-,50.400,32.800
'5:35:51.136',0.000,-,-,-,-0.020,-,50.400,33.200
'5:35:51.144',0.000,-,-,-,-0.020,-,50.400,33.400
'5:35:51.152',0.000,-,-,-,-0.020,-,49.600,33.600
'5:35:51.160',0.000,-,-,-,-0.020,-,49.600,34.000
'5:35:51.168',0.000,-,-,-,-0.020,-,49.600,34.400
'5:35:51.176',0.000,-,-,-,-0.020,-,49.600,35.000
'5:35:51.184',0.000,-,-,-,-0.020,-,49.600,35.400
'5:35:51.192',0.000,-,-,-,-0.040,-,48.800,35.600
'5:35:51.200',0.000,-,-,-,-0.020,-,48.800,35.800
'5:35:51.208',0.000,-,-,-,-0.020,-,48.800,36.200
'5:35:51.216',0.000,-,-,-,-0.020,-,48.800,36.600
'5:35:51.224',0.000,-,-,-,-0.020,-,48.800,37.000
'5:35:51.232',0.000,-,-,-,0.000,-,48.000,37.400
'5:35:51.240',0.000,-,-,-,-0.020,-,48.000,37.800
'5:35:51.248',0.000,-,-,-,0.000,-,47.200,38.200
'5:35:51.256',0.000,-,-,-,-0.020,-,46.400,38.400
'5:35:51.264',0.000,-,-,-,-0.020,-,45.600,38.800
'5:35:51.272',0.000,-,-,-,-0.020,-,44.000,39.000
'5:35:51.280',0.000,-,-,-,-0.020,-,43.200,39.400
'5:35:51.288',0.008,-,-,-,0.000,-,41.600,39.800
'5:35:51.296',0.000,-,-,-,-0.020,-,40.000,40.200
'5:35:51.304',0.000,-,-,-,0.000,-,39.200,40.600
'5:35:51.312',0.000,-,-,-,-0.020,-,37.600,41.000
'5:35:51.320',0.016,-,-,-,-0.020,-,36.800,41.200
'5:35:51.328',0.016,-,-,-,-0.040,-,35.200,41.600
'5:35:51.336',0.024,-,-,-,-0.020,-,34.400,42.200
'5:35:51.344',0.024,-,-,-,-0.040,-,34.400,42.600
'5:35:51.352',0.024,-,-,-,-0.020,-,33.600,43.000
'5:35:51.360',0.008,-,-,-,-0.040,-,33.600,43.200
'5:35:51.368',0.000,-,-,-,-0.020,-,33.600,43.400
'5:35:51.376',0.008,-,-,-,-0.020,-,33.600,44.000
'5:35:51.384',0.000,-,-,-,-0.020,-,33.600,44.400
'5:35:51.392',0.000,-,-,-,-0.020,-,34.400,44.800
'5:35:51.400',0.000,-,-,-,0.000,-,34.400,45.000
'5:35:51.408',0.000,-,-,-,0.000,-,34.400,45.000
'5:35:51.416',0.024,-,-,-,0.000,-,34.400,45.000
'5:35:51.424',0.064,-,-,-,0.060,-,35.200,45.000
'5:35:51.432',0.128,-,-,-,0.080,-,35.200,45.000
'5:35:51.440',0.176,-,-,-,0.020,-,36.000,45.000
'5:35:51.448',0.240,-,-,-,-0.020,-,36.800,45.000
'5:35:51.456',0.272,-,-,-,0.040,-,36.800,45.000
'5:35:51.464',0.280,-,-,-,0.000,-,37.600,45.000
'5:35:51.472',0.160,-,-,-,-0.140,-,37.600,45.000
'5:35:51.480',0.088,-,-,-,-0.220,-,38.400,45.000
'5:35:51.488',0.000,-,-,-,-0.100,-,38.400,45.000
'5:35:51.496',-0.136,-,-,-,0.020,-,39.200,45.000
'5:35:51.504',-0.208,-,-,-,0.040,-,40.000,45.000
'5:35:51.512',-0.208,-,-,-,0.000,-,40.800,45.000
'5:35:51.520',-0.168,-,-,-,0.000,-,41.600,45.000
'5:35:51.528',-0.128,-,-,-,0.000,-,42.400,45.000
