'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'12:09.696',-0.009,-,-,-,-,100.800,44.880
'12:09.704',-0.017,-,-,-,-,100.800,44.880
'12:09.712',-0.009,-,-,-,-,100.800,44.880
'12:09.720',-0.009,-,-,-,-,100.000,44.880
'12:09.728',0.000,-,-,-,-,100.000,44.880
'12:09.736',0.000,-,-,-,-,99.200,44.880
'12:09.744',-0.009,-,-,-,-,99.200,44.880
'12:09.752',-0.017,-,-,-,-,100.000,44.880
'12:09.760',-0.017,-,-,-,-,100.800,44.880
'12:09.768',-0.017,-,-,-,-,102.400,44.880
'12:09.776',-0.035,-,-,-,-,104.000,44.880
'12:09.784',-0.009,-,-,-,-,104.800,44.880
'12:09.792',0.009,-,-,-,-,106.400,44.880
'12:09.800',0.017,-,-,-,-,108.000,44.880
'12:09.808',0.017,-,-,-,-,109.600,44.880
'12:09.816',0.017,-,-,-,-,111.200,44.880
'12:09.824',0.009,-,-,-,-,112.800,44.880
'12:09.832',0.000,-,-,-,-,114.400,44.880
'12:09.840',0.000,-,-,-,-,116.000,44.880
'12:09.848',0.000,-,-,-,-,116.800,44.880
'12:09.856',-0.017,-,-,-,-,118.400,44.880
'12:09.864',-0.035,-,-,-,-,120.000,44.880
'12:09.872',-0.043,-,-,-,-,120.800,44.880
'12:09.880',-0.052,-,-,-,-,121.600,44.880
'12:09.888',-0.070,-,-,-,-,121.600,44.880
'12:09.896',-0.052,-,-,-,-,120.800,44.880
'12:09.904',-0.070,-,-,-,-,119.200,44.880
'12:09.912',-0.078,-,-,-,-,118.400,44.880
'12:09.920',-0.096,-,-,-,-,116.800,44.880
'12:09.928',-0.104,-,-,-,-,114.400,44.880
'12:09.936',-0.157,-,-,-,-,112.000,44.880
'12:09.944',-0.174,-,-,-,-,109.600,44.880
'12:09.952',-0.130,-,-,-,-,107.200,44.880
'12:09.960',-0.035,-,-,-,-,104.800,44.880
'12:09.968',0.009,-,-,-,-,101.600,44.880
'12:09.976',0.009,-,-,-,-,99.200,44.880
'12:09.984',0.000,-,-,-,-,96.800,44.880
'12:09.992',0.009,-,-,-,-,94.400,44.880
'12:10.000',0.000,-,-,-,-,92.000,44.880
'12:10.008',0.009,-,-,-,-,89.600,44.880
'12:10.016',0.009,-,-,-,-,88.000,44.880
'12:10.024',0.009,-,-,-,-,86.400,44.880
'12:10.032',0.009,-,-,-,-,84.800,44.880
'12:10.040',0.000,-,-,-,-,84.800,44.880
'12:10.048',0.000,-,-,-,-,85.600,44.880
'12:10.056',0.009,-,-,-,-,86.400,44.880
'12:10.064',0.009,-,-,-,-,88.000,44.880
'12:10.072',0.009,-,-,-,-,88.800,44.880
'12:10.080',0.000,-,-,-,-,91.200,44.880
'12:10.088',0.000,-,-,-,-,92.800,44.880
'12:10.096',0.000,-,-,-,-,94.400,44.880
'12:10.104',-0.017,-,-,-,-,96.000,44.880
'12:10.112',-0.043,-,-,-,-,97.600,44.880
'12:10.120',-0.043,-,-,-,-,99.200,44.880
'12:10.128',-0.052,-,-,-,-,100.800,44.880
'12:10.136',-0.052,-,-,-,-,101.600,44.880
'12:10.144',-0.052,-,-,-,-,102.400,44.880
'12:10.152',-0.070,-,-,-,-,104.000,44.880
'12:10.160',-0.052,-,-,-,-,104.800,44.880
'12:10.168',-0.052,-,-,-,-,105.600,44.880
'12:10.176',-0.043,-,-,-,-,105.600,44.880
'12:10.184',-0.035,-,-,-,-,105.600,44.880
'12:10.192',-0.017,-,-,-,-,105.600,44.880
'12:10.200',-0.017,-,-,-,-,105.600,44.880
'12:10.208',-0.017,-,-,-,-,105.600,44.880
'12:10.216',-0.017,-,-,-,-,104.800,44.880
'12:10.224',-0.035,-,-,-,-,104.800,44.880
'12:10.232',-0.017,-,-,-,-,104.000,44.880
'12:10.240',-0.009,-,-,-,-,104.000,44.880
'12:10.248',0.000,-,-,-,-,103.200,44.880
'12:10.256',0.000,-,-,-,-,103.200,44.880
'12:10.264',-0.009,-,-,-,-,104.000,44.880
'12:10.272',0.000,-,-,-,-,104.800,44.880
'12:10.280',0.000,-,-,-,-,105.600,44.880
'12:10.288',0.000,-,-,-,-,106.400,44.880
'12:10.296',0.009,-,-,-,-,108.000,44.880
'12:10.304',0.035,-,-,-,-,108.800,44.880
'12:10.312',0.035,-,-,-,-,109.600,44.880
'12:10.320',0.043,-,-,-,-,111.200,44.880
'12:10.328',0.035,-,-,-,-,112.000,44.880
'12:10.336',0.035,-,-,-,-,113.600,44.880
'12:10.344',0.009,-,-,-,-,115.200,44.880
'12:10.352',-0.009,-,-,-,-,116.800,44.880
'12:10.360',-0.052,-,-,-,-,118.400,44.880
'12:10.368',-0.104,-,-,-,-,120.000,44.880
'12:10.376',-0.157,-,-,-,-,120.800,44.880
'12:10.384',-0.165,-,-,-,-,121.600,44.880
'12:10.392',-0.174,-,-,-,-,122.400,44.880
'12:10.400',-0.200,-,-,-,-,122.400,44.880
'12:10.408',-0.235,-,-,-,-,121.600,44.880
'12:10.416',-0.261,-,-,-,-,120.800,44.880
'12:10.424',-0.261,-,-,-,-,119.200,44.880
'12:10.432',-0.252,-,-,-,-,116.800,44.880
'12:10.440',-0.191,-,-,-,-,114.400,44.880
'12:10.448',-0.096,-,-,-,-,112.000,44.880
'12:10.456',0.000,-,-,-,-,109.600,44.880
'12:10.464',0.052,-,-,-,-,107.200,44.880
'12:10.472',0.096,-,-,-,-,104.000,44.880
'12:10.480',0.113,-,-,-,-,101.600,44.880
'12:10.488',0.130,-,-,-,-,99.200,44.880
'12:10.496',0.113,-,-,-,-,97.600,44.880
'12:10.504',0.113,-,-,-,-,96.000,44.880
'12:10.512',0.113,-,-,-,-,95.200,44.880
'12:10.520',0.113,-,-,-,-,95.200,44.880
'12:10.528',0.113,-,-,-,-,96.000,44.880
'12:10.536',0.113,-,-,-,-,96.000,44.880
'12:10.544',0.113,-,-,-,-,96.800,44.880
'12:10.552',0.130,-,-,-,-,98.400,44.880
'12:10.560',0.139,-,-,-,-,100.000,44.880
'12:10.568',0.139,-,-,-,-,100.800,44.880
'12:10.576',0.139,-,-,-,-,101.600,44.880
'12:10.584',0.139,-,-,-,-,102.400,44.880
'12:10.592',0.139,-,-,-,-,103.200,44.880
'12:10.600',0.139,-,-,-,-,104.000,44.880
'12:10.608',0.130,-,-,-,-,104.000,44.880
'12:10.616',0.113,-,-,-,-,104.000,44.880
'12:10.624',0.104,-,-,-,-,104.000,44.880
'12:10.632',0.096,-,-,-,-,104.000,44.880
'12:10.640',0.096,-,-,-,-,103.200,44.880
'12:10.648',0.070,-,-,-,-,103.200,44.880
'12:10.656',0.035,-,-,-,-,102.400,44.880
'12:10.664',0.035,-,-,-,-,102.400,44.880
'12:10.672',0.017,-,-,-,-,101.600,44.880
'12:10.680',0.009,-,-,-,-,100.800,44.880
'12:10.688',0.009,-,-,-,-,100.800,44.880
'12:10.696',0.000,-,-,-,-,100.800,44.880
'12:10.704',0.000,-,-,-,-,100.800,44.880
'12:10.712',0.000,-,-,-,-,101.600,44.880
'12:10.720',0.000,-,-,-,-,102.400,44.880
'12:10.728',-0.009,-,-,-,-,104.000,44.880
'12:10.736',-0.009,-,-,-,-,104.800,44.880
'12:10.744',-0.009,-,-,-,-,105.600,44.880
'12:10.752',0.000,-,-,-,-,106.400,44.880
'12:10.760',0.009,-,-,-,-,107.200,44.880
'12:10.768',0.009,-,-,-,-,108.000,44.880
'12:10.776',0.000,-,-,-,-,109.600,44.880
'12:10.784',0.000,-,-,-,-,111.200,44.880
'12:10.792',0.009,-,-,-,-,112.800,44.880
'12:10.800',0.035,-,-,-,-,114.400,44.880
'12:10.808',0.035,-,-,-,-,115.200,44.880
'12:10.816',0.043,-,-,-,-,116.800,44.880
'12:10.824',0.052,-,-,-,-,118.400,44.880
'12:10.832',0.052,-,-,-,-,119.200,44.880
'12:10.840',0.043,-,-,-,-,120.000,44.880
'12:10.848',0.035,-,-,-,-,120.000,44.880
'12:10.856',0.009,-,-,-,-,120.000,44.880
'12:10.864',0.000,-,-,-,-,120.000,44.880
'12:10.872',-0.017,-,-,-,-,120.000,44.880
'12:10.880',-0.017,-,-,-,-,119.200,44.880
'12:10.888',-0.017,-,-,-,-,119.200,44.880
'12:10.896',-0.017,-,-,-,-,118.400,44.880
'12:10.904',-0.017,-,-,-,-,117.600,44.880
'12:10.912',-0.017,-,-,-,-,116.800,44.880
'12:10.920',-0.009,-,-,-,-,115.200,44.880
'12:10.928',-0.017,-,-,-,-,113.600,44.880
'12:10.936',-0.035,-,-,-,-,112.000,44.880
'12:10.944',-0.078,-,-,-,-,109.600,44.880
'12:10.952',-0.139,-,-,-,-,107.200,44.880
'12:10.960',-0.139,-,-,-,-,104.800,44.880
'12:10.968',-0.043,-,-,-,-,101.600,44.880
'12:10.976',0.070,-,-,-,-,99.200,44.880
'12:10.984',0.113,-,-,-,-,96.000,44.880
'12:10.992',0.096,-,-,-,-,93.600,44.880
'12:11.000',0.070,-,-,-,-,91.200,44.880
'12:11.008',0.052,-,-,-,-,88.800,44.880
'12:11.016',0.052,-,-,-,-,87.200,44.880
'12:11.024',0.043,-,-,-,-,84.800,44.880
'12:11.032',0.035,-,-,-,-,83.200,44.880
'12:11.040',0.052,-,-,-,-,82.400,44.880
'12:11.048',0.070,-,-,-,-,81.600,44.880
'12:11.056',0.070,-,-,-,-,81.600,44.880
'12:11.064',0.070,-,-,-,-,82.400,44.880
'12:11.072',0.070,-,-,-,-,83.200,44.880
'12:11.080',0.070,-,-,-,-,84.000,44.880
'12:11.088',0.078,-,-,-,-,85.600,44.880
'12:11.096',0.070,-,-,-,-,87.200,44.880
'12:11.104',0.078,-,-,-,-,88.800,44.880
'12:11.112',0.078,-,-,-,-,91.200,44.880
'12:11.120',0.070,-,-,-,-,92.800,44.880
'12:11.128',0.052,-,-,-,-,94.400,44.880
'12:11.136',0.043,-,-,-,-,95.200,44.880
'12:11.144',0.035,-,-,-,-,96.800,44.880
'12:11.152',0.017,-,-,-,-,96.800,44.880
'12:11.160',0.017,-,-,-,-,97.600,44.880
'12:11.168',0.009,-,-,-,-,97.600,44.880
'12:11.176',0.000,-,-,-,-,98.400,44.880
'12:11.184',0.000,-,-,-,-,98.400,44.880
'12:11.192',-0.009,-,-,-,-,98.400,44.880
'12:11.200',-0.009,-,-,-,-,98.400,44.880
'12:11.208',0.000,-,-,-,-,98.400,44.880
'12:11.216',0.009,-,-,-,-,97.600,44.880
'12:11.224',0.009,-,-,-,-,97.600,44.880
'12:11.232',0.009,-,-,-,-,97.600,44.880
'12:11.240',0.017,-,-,-,-,97.600,44.880
'12:11.248',0.017,-,-,-,-,96.800,44.880
