'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'7:33.544',-0.035,-0.100,-,-,-,104.000,44.880
'7:33.552',-0.035,-0.100,-,-,-,101.600,44.880
'7:33.560',-0.043,-0.100,-,-,-,99.200,44.880
'7:33.568',-0.096,-0.075,-,-,-,96.800,44.880
'7:33.576',-0.130,0.025,-,-,-,94.400,44.880
'7:33.584',-0.139,0.125,-,-,-,92.000,44.880
'7:33.592',-0.043,0.200,-,-,-,90.400,44.880
'7:33.600',0.052,0.200,-,-,-,88.000,44.880
'7:33.608',0.078,0.100,-,-,-,86.400,44.880
'7:33.616',0.043,0.000,-,-,-,85.600,44.880
'7:33.624',0.017,-0.050,-,-,-,84.000,44.880
'7:33.632',0.017,-0.100,-,-,-,83.200,44.880
'7:33.640',0.017,-0.100,-,-,-,82.400,44.880
'7:33.648',0.017,-0.125,-,-,-,81.600,44.880
'7:33.656',0.017,-0.125,-,-,-,81.600,44.880
'7:33.664',0.017,-0.125,-,-,-,81.600,44.880
'7:33.672',0.017,-0.125,-,-,-,81.600,44.880
'7:33.680',0.017,-0.125,-,-,-,82.400,44.880
'7:33.688',0.009,-0.125,-,-,-,83.200,44.880
'7:33.696',0.009,-0.125,-,-,-,84.800,44.880
'7:33.704',0.017,-0.125,-,-,-,87.200,44.880
'7:33.712',0.017,-0.125,-,-,-,88.800,44.880
'7:33.720',0.017,-0.125,-,-,-,91.200,44.880
'7:33.728',0.017,-0.100,-,-,-,93.600,44.880
'7:33.736',0.009,-0.100,-,-,-,95.200,44.880
'7:33.744',0.009,-0.100,-,-,-,97.600,44.880
'7:33.752',0.000,-0.100,-,-,-,100.000,44.880
'7:33.760',0.000,-0.100,-,-,-,101.600,44.880
'7:33.768',-0.009,-0.075,-,-,-,103.200,44.880
'7:33.776',-0.017,-0.050,-,-,-,104.000,44.880
'7:33.784',-0.017,-0.025,-,-,-,105.600,44.880
'7:33.792',-0.035,-0.025,-,-,-,106.400,44.880
'7:33.800',-0.035,0.000,-,-,-,106.400,44.880
'7:33.808',-0.017,0.000,-,-,-,107.200,44.880
'7:33.816',-0.017,0.025,-,-,-,107.200,44.880
'7:33.824',-0.017,0.025,-,-,-,107.200,44.880
'7:33.832',-0.017,0.025,-,-,-,107.200,44.880
'7:33.840',-0.017,0.025,-,-,-,106.400,44.880
'7:33.848',-0.017,0.000,-,-,-,105.600,44.880
'7:33.856',-0.017,0.000,-,-,-,105.600,44.880
'7:33.864',-0.017,0.000,-,-,-,104.000,44.880
'7:33.872',-0.009,0.000,-,-,-,103.200,44.880
'7:33.880',-0.017,0.000,-,-,-,102.400,44.880
'7:33.888',-0.017,-0.025,-,-,-,101.600,44.880
'7:33.896',-0.017,-0.025,-,-,-,100.800,44.880
'7:33.904',-0.009,0.000,-,-,-,100.000,44.880
'7:33.912',-0.009,0.025,-,-,-,100.800,44.880
'7:33.920',0.000,0.025,-,-,-,101.600,44.880
'7:33.928',0.009,0.075,-,-,-,102.400,44.880
'7:33.936',0.017,0.125,-,-,-,104.000,44.880
'7:33.944',0.017,0.150,-,-,-,104.800,44.880
'7:33.952',0.017,0.200,-,-,-,106.400,44.880
'7:33.960',0.017,0.225,-,-,-,108.000,44.880
'7:33.968',0.017,0.175,-,-,-,109.600,44.880
'7:33.976',0.009,0.100,-,-,-,112.000,44.880
'7:33.984',0.000,0.025,-,-,-,113.600,44.880
'7:33.992',-0.009,0.000,-,-,-,116.000,44.880
'7:34.000',-0.009,-0.025,-,-,-,117.600,44.880
'7:34.008',-0.009,-0.025,-,-,-,120.000,44.880
'7:34.016',-0.009,-0.050,-,-,-,121.600,44.880
'7:34.024',-0.009,-0.075,-,-,-,122.400,44.880
'7:34.032',-0.017,-0.100,-,-,-,124.000,44.880
'7:34.040',-0.035,-0.100,-,-,-,124.000,44.880
'7:34.048',-0.043,-0.100,-,-,-,123.200,44.880
'7:34.056',-0.078,-0.050,-,-,-,121.600,44.880
'7:34.064',-0.104,0.050,-,-,-,120.000,44.880
'7:34.072',-0.113,0.175,-,-,-,117.600,44.880
'7:34.080',-0.052,0.225,-,-,-,115.200,44.880
'7:34.088',0.017,0.200,-,-,-,112.800,44.880
'7:34.096',0.043,0.075,-,-,-,109.600,44.880
'7:34.104',0.035,0.000,-,-,-,106.400,44.880
'7:34.112',0.017,-0.050,-,-,-,102.400,44.880
'7:34.120',0.035,-0.100,-,-,-,100.000,44.880
'7:34.128',0.035,-0.100,-,-,-,96.800,44.880
'7:34.136',0.017,-0.075,-,-,-,94.400,44.880
'7:34.144',0.017,-0.100,-,-,-,92.000,44.880
'7:34.152',0.017,-0.100,-,-,-,89.600,40.080
'7:34.160',0.017,-0.100,-,-,-,88.800,39.720
'7:34.168',0.017,-0.100,-,-,-,87.200,44.880
'7:34.176',0.017,-0.100,-,-,-,87.200,44.880
'7:34.184',0.017,-0.100,-,-,-,87.200,44.880
'7:34.192',0.035,-0.075,-,-,-,88.000,44.880
'7:34.200',0.043,-0.075,-,-,-,88.800,44.880
'7:34.208',0.043,-0.050,-,-,-,90.400,44.880
'7:34.216',0.035,-0.050,-,-,-,92.000,44.880
'7:34.224',0.035,-0.075,-,-,-,94.400,44.880
'7:34.232',0.035,-0.075,-,-,-,96.000,44.880
'7:34.240',0.017,-0.050,-,-,-,97.600,44.880
'7:34.248',0.009,-0.050,-,-,-,99.200,44.880
'7:34.256',0.000,-0.025,-,-,-,100.000,44.880
'7:34.264',0.000,-0.025,-,-,-,100.800,44.880
'7:34.272',-0.009,-0.025,-,-,-,101.600,44.880
'7:34.280',-0.009,0.000,-,-,-,103.200,44.880
'7:34.288',-0.009,0.025,-,-,-,104.000,44.880
'7:34.296',-0.009,0.025,-,-,-,105.600,44.880
'7:34.304',-0.009,0.050,-,-,-,107.200,44.880
'7:34.312',0.000,0.050,-,-,-,108.800,44.880
'7:34.320',0.000,0.050,-,-,-,110.400,44.880
'7:34.328',0.000,0.050,-,-,-,112.000,44.880
'7:34.336',0.000,0.025,-,-,-,113.600,44.880
'7:34.344',0.000,0.025,-,-,-,115.200,44.880
'7:34.352',0.009,0.025,-,-,-,116.000,44.880
'7:34.360',0.000,0.025,-,-,-,117.600,44.880
'7:34.368',0.000,0.025,-,-,-,119.200,44.880
'7:34.376',0.009,0.050,-,-,-,120.000,44.880
'7:34.384',0.009,0.050,-,-,-,121.600,44.880
'7:34.392',0.017,0.075,-,-,-,123.200,44.880
'7:34.400',0.035,0.100,-,-,-,124.800,44.880
'7:34.408',0.035,0.125,-,-,-,126.400,44.880
'7:34.416',0.043,0.150,-,-,-,127.200,44.880
'7:34.424',0.052,0.200,-,-,-,128.000,44.880
'7:34.432',0.052,0.225,-,-,-,128.800,44.880
'7:34.440',0.052,0.200,-,-,-,129.600,44.880
'7:34.448',0.052,0.175,-,-,-,129.600,44.880
'7:34.456',0.043,0.100,-,-,-,130.400,44.880
'7:34.464',0.035,0.075,-,-,-,129.600,44.880
'7:34.472',0.009,0.050,-,-,-,129.600,44.880
'7:34.480',0.000,0.025,-,-,-,128.800,44.880
'7:34.488',0.000,0.000,-,-,-,128.800,44.880
'7:34.496',-0.009,0.000,-,-,-,128.000,44.880
'7:34.504',0.000,0.000,-,-,-,127.200,44.880
'7:34.512',0.000,0.000,-,-,-,126.400,44.880
'7:34.520',0.000,0.000,-,-,-,124.800,44.880
'7:34.528',0.000,0.000,-,-,-,124.000,44.880
'7:34.536',-0.009,0.000,-,-,-,123.200,44.880
'7:34.544',-0.035,0.000,-,-,-,121.600,44.880
'7:34.552',-0.052,0.075,-,-,-,120.800,44.880
'7:34.560',-0.078,0.200,-,-,-,119.200,44.880
'7:34.568',-0.052,0.300,-,-,-,117.600,44.880
'7:34.576',0.017,0.275,-,-,-,115.200,44.880
'7:34.584',0.070,0.175,-,-,-,112.800,44.880
'7:34.592',0.070,0.075,-,-,-,110.400,44.880
'7:34.600',0.043,0.000,-,-,-,108.000,44.880
'7:34.608',0.043,-0.025,-,-,-,104.800,44.880
'7:34.616',0.043,-0.050,-,-,-,102.400,44.880
'7:34.624',0.035,-0.050,-,-,-,99.200,44.880
'7:34.632',0.035,-0.050,-,-,-,96.800,44.880
'7:34.640',0.035,-0.050,-,-,-,94.400,44.880
'7:34.648',0.035,-0.050,-,-,-,92.800,44.880
'7:34.656',0.035,-0.050,-,-,-,91.200,44.880
'7:34.664',0.035,-0.050,-,-,-,90.400,44.880
'7:34.672',0.043,-0.050,-,-,-,90.400,44.880
'7:34.680',0.035,-0.050,-,-,-,91.200,44.880
'7:34.688',0.035,-0.050,-,-,-,92.000,44.880
'7:34.696',0.035,-0.050,-,-,-,92.800,44.880
'7:34.704',0.035,-0.025,-,-,-,93.600,44.880
'7:34.712',0.035,-0.025,-,-,-,94.400,44.880
'7:34.720',0.017,-0.025,-,-,-,95.200,44.880
'7:34.728',0.017,-0.025,-,-,-,96.000,44.880
'7:34.736',0.017,0.000,-,-,-,96.800,44.880
'7:34.744',0.009,0.025,-,-,-,97.600,44.880
'7:34.752',0.000,0.050,-,-,-,98.400,44.880
'7:34.760',0.000,0.050,-,-,-,99.200,44.880
'7:34.768',-0.009,0.075,-,-,-,100.000,44.880
'7:34.776',-0.009,0.100,-,-,-,100.800,44.880
'7:34.784',0.000,0.125,-,-,-,101.600,44.880
'7:34.792',0.000,0.125,-,-,-,101.600,44.880
'7:34.800',0.000,0.125,-,-,-,101.600,44.880
'7:34.808',0.000,0.125,-,-,-,101.600,44.880
'7:34.816',0.000,0.125,-,-,-,100.800,44.880
'7:34.824',0.000,0.100,-,-,-,100.800,44.880
'7:34.832',0.000,0.100,-,-,-,100.000,44.880
'7:34.840',0.000,0.100,-,-,-,99.200,44.880
'7:34.848',0.009,0.100,-,-,-,98.400,44.880
'7:34.856',0.009,0.100,-,-,-,97.600,44.880
'7:34.864',0.017,0.125,-,-,-,96.800,44.880
'7:34.872',0.017,0.125,-,-,-,96.000,44.880
'7:34.880',0.017,0.125,-,-,-,95.200,44.880
'7:34.888',0.017,0.150,-,-,-,95.200,44.880
'7:34.896',0.035,0.200,-,-,-,94.400,44.880
'7:34.904',0.043,0.225,-,-,-,95.200,44.880
'7:34.912',0.052,0.250,-,-,-,95.200,44.880
'7:34.920',0.052,0.250,-,-,-,96.800,44.880
'7:34.928',0.070,0.225,-,-,-,97.600,44.880
'7:34.936',0.052,0.225,-,-,-,99.200,44.880
'7:34.944',0.043,0.175,-,-,-,100.800,44.880
'7:34.952',0.017,0.150,-,-,-,102.400,44.880
'7:34.960',0.017,0.125,-,-,-,104.000,44.880
'7:34.968',0.009,0.100,-,-,-,105.600,44.880
'7:34.976',0.009,0.100,-,-,-,107.200,44.880
'7:34.984',0.009,0.100,-,-,-,109.600,44.880
'7:34.992',0.009,0.125,-,-,-,111.200,44.880
'7:35.000',0.009,0.125,-,-,-,113.600,44.880
'7:35.008',0.017,0.150,-,-,-,115.200,44.880
'7:35.016',0.009,0.150,-,-,-,116.800,44.880
'7:35.024',0.000,0.125,-,-,-,118.400,44.880
'7:35.032',-0.009,0.125,-,-,-,120.000,44.880
'7:35.040',-0.043,0.150,-,-,-,121.600,44.880
'7:35.048',-0.078,0.250,-,-,-,122.400,44.880
'7:35.056',-0.052,0.325,-,-,-,122.400,44.880
'7:35.064',0.017,0.300,-,-,-,123.200,44.880
'7:35.072',0.078,0.200,-,-,-,122.400,44.880
'7:35.080',0.078,0.100,-,-,-,122.400,44.880
'7:35.088',0.043,0.025,-,-,-,121.600,44.880
'7:35.096',0.035,-0.025,-,-,-,120.000,44.880
'7:35.104',0.017,-0.050,-,-,-,118.400,44.880
'7:35.112',0.017,-0.075,-,-,-,116.800,44.880
'7:35.120',0.017,-0.100,-,-,-,114.400,44.880
'7:35.128',0.009,-0.100,-,-,-,112.000,44.880
'7:35.136',0.009,-0.100,-,-,-,110.400,44.880
'7:35.144',0.009,-0.100,-,-,-,108.000,44.880
'7:35.152',0.009,-0.075,-,-,-,106.400,44.880
'7:35.160',0.017,-0.075,-,-,-,105.600,44.880
'7:35.168',0.017,-0.050,-,-,-,104.800,44.880
'7:35.176',0.017,-0.050,-,-,-,104.800,44.880
'7:35.184',0.017,-0.050,-,-,-,105.600,44.880
'7:35.192',0.017,-0.050,-,-,-,105.600,44.880
'7:35.200',0.017,-0.050,-,-,-,106.400,44.880
'7:35.208',0.017,-0.050,-,-,-,106.400,44.880
'7:35.216',0.009,-0.050,-,-,-,107.200,44.880
'7:35.224',0.000,-0.050,-,-,-,107.200,44.880
'7:35.232',0.000,-0.025,-,-,-,107.200,44.880
'7:35.240',-0.009,-0.025,-,-,-,107.200,44.880
'7:35.248',-0.009,0.000,-,-,-,107.200,44.880
'7:35.256',-0.009,0.000,-,-,-,107.200,44.880
'7:35.264',-0.009,0.025,-,-,-,107.200,44.880
'7:35.272',-0.009,0.025,-,-,-,107.200,44.880
'7:35.280',-0.017,0.025,-,-,-,107.200,44.880
'7:35.288',-0.009,0.025,-,-,-,107.200,44.880
'7:35.296',-0.009,0.025,-,-,-,107.200,44.880
'7:35.304',-0.009,0.000,-,-,-,106.400,44.880
'7:35.312',-0.017,0.000,-,-,-,106.400,44.880
'7:35.320',-0.009,-0.025,-,-,-,105.600,44.880
'7:35.328',-0.009,-0.025,-,-,-,104.800,44.880
'7:35.336',-0.009,-0.025,-,-,-,104.000,44.880
'7:35.344',-0.009,-0.050,-,-,-,103.200,44.880
'7:35.352',-0.009,-0.050,-,-,-,101.600,44.880
'7:35.360',-0.009,-0.075,-,-,-,100.800,44.880
'7:35.368',-0.017,-0.050,-,-,-,100.000,44.880
'7:35.376',-0.009,-0.050,-,-,-,99.200,44.880
'7:35.384',0.000,-0.025,-,-,-,99.200,44.880
'7:35.392',0.000,0.025,-,-,-,99.200,44.880
'7:35.400',0.009,0.050,-,-,-,100.000,44.880
'7:35.408',0.017,0.050,-,-,-,100.800,44.880
'7:35.416',0.017,0.050,-,-,-,101.600,44.880
'7:35.424',0.017,0.025,-,-,-,103.200,44.880
'7:35.432',0.009,0.000,-,-,-,104.000,44.880
'7:35.440',0.000,-0.025,-,-,-,105.600,44.880
'7:35.448',-0.009,-0.075,-,-,-,107.200,44.880
'7:35.456',-0.017,-0.100,-,-,-,108.800,44.880
'7:35.464',-0.017,-0.125,-,-,-,110.400,44.880
'7:35.472',-0.035,-0.125,-,-,-,112.000,44.880
'7:35.480',-0.017,-0.125,-,-,-,113.600,44.880
'7:35.488',-0.017,-0.125,-,-,-,115.200,44.880
'7:35.496',-0.017,-0.125,-,-,-,117.600,44.880
'7:35.504',-0.017,-0.125,-,-,-,119.200,44.880
'7:35.512',-0.035,-0.150,-,-,-,120.000,44.880
'7:35.520',-0.043,-0.150,-,-,-,121.600,44.880
'7:35.528',-0.078,-0.100,-,-,-,122.400,44.880
'7:35.536',-0.113,0.000,-,-,-,123.200,44.880
'7:35.544',-0.096,0.100,-,-,-,124.000,44.880
'7:35.552',-0.009,0.175,-,-,-,124.000,44.880
'7:35.560',0.070,0.150,-,-,-,124.000,44.880
'7:35.568',0.096,0.050,-,-,-,124.000,44.880
'7:35.576',0.052,-0.050,-,-,-,123.200,44.880
'7:35.584',0.035,-0.100,-,-,-,122.400,44.880
'7:35.592',0.035,-0.125,-,-,-,121.600,44.880
'7:35.600',0.017,-0.150,-,-,-,120.800,44.880
'7:35.608',0.009,-0.150,-,-,-,120.000,44.880
'7:35.616',0.009,-0.150,-,-,-,118.400,44.880
'7:35.624',0.009,-0.150,-,-,-,116.800,44.880
'7:35.632',0.009,-0.150,-,-,-,114.400,44.880
'7:35.640',0.009,-0.150,-,-,-,113.600,44.880
'7:35.648',0.009,-0.125,-,-,-,112.000,44.880
'7:35.656',0.009,-0.125,-,-,-,111.200,44.880
'7:35.664',0.009,-0.125,-,-,-,111.200,44.880
'7:35.672',0.009,-0.125,-,-,-,110.400,44.880
'7:35.680',0.009,-0.125,-,-,-,111.200,44.880
'7:35.688',0.000,-0.125,-,-,-,111.200,44.880
'7:35.696',0.009,-0.100,-,-,-,112.000,44.880
'7:35.704',0.000,-0.100,-,-,-,112.000,44.880
'7:35.712',0.000,-0.075,-,-,-,112.000,44.880
'7:35.720',-0.009,-0.075,-,-,-,112.000,44.880
'7:35.728',-0.009,-0.050,-,-,-,112.000,44.880
'7:35.736',-0.017,-0.025,-,-,-,112.000,44.880
'7:35.744',-0.009,-0.025,-,-,-,111.200,44.880
'7:35.752',-0.009,0.000,-,-,-,110.400,44.880
'7:35.760',-0.009,0.000,-,-,-,109.600,44.880
'7:35.768',-0.009,0.000,-,-,-,109.600,44.880
'7:35.776',-0.017,0.000,-,-,-,108.800,44.880
'7:35.784',-0.017,0.000,-,-,-,108.800,44.880
'7:35.792',-0.017,0.000,-,-,-,108.000,44.880
'7:35.800',-0.009,0.000,-,-,-,108.000,44.880
'7:35.808',-0.009,-0.025,-,-,-,107.200,44.880
'7:35.816',-0.009,-0.025,-,-,-,106.400,44.880
'7:35.824',0.000,-0.025,-,-,-,105.600,44.880
'7:35.832',0.000,-0.050,-,-,-,104.800,44.880
'7:35.840',0.009,-0.050,-,-,-,103.200,44.880
'7:35.848',0.009,-0.050,-,-,-,102.400,44.880
'7:35.856',0.017,-0.025,-,-,-,101.600,44.880
'7:35.864',0.009,0.000,-,-,-,100.800,44.880
'7:35.872',0.009,0.025,-,-,-,100.000,44.880
'7:35.880',0.017,0.050,-,-,-,100.000,44.880
'7:35.888',0.017,0.075,-,-,-,100.000,44.880
'7:35.896',0.035,0.075,-,-,-,100.800,44.880
'7:35.904',0.043,0.075,-,-,-,101.600,44.880
'7:35.912',0.043,0.050,-,-,-,103.200,44.880
