'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'24:51.584',0.113,-,-,-,-,92.800,28.080
'24:51.592',0.096,-,-,-,-,88.800,27.960
'24:51.600',0.078,-,-,-,-,86.400,28.920
'24:51.608',0.070,-,-,-,-,83.200,31.560
'24:51.616',0.070,-,-,-,-,80.800,33.360
'24:51.624',0.070,-,-,-,-,78.400,32.880
'24:51.632',0.052,-,-,-,-,76.800,30.120
'24:51.640',0.043,-,-,-,-,75.200,26.760
'24:51.648',0.043,-,-,-,-,74.400,24.960
'24:51.656',0.052,-,-,-,-,74.400,25.320
'24:51.664',0.052,-,-,-,-,76.000,27.480
'24:51.672',0.052,-,-,-,-,77.600,30.360
'24:51.680',0.052,-,-,-,-,80.800,32.880
'24:51.688',0.052,-,-,-,-,83.200,34.080
'24:51.696',0.043,-,-,-,-,86.400,34.080
'24:51.704',0.043,-,-,-,-,89.600,33.120
'24:51.712',0.043,-,-,-,-,93.600,31.680
'24:51.720',0.035,-,-,-,-,96.000,30.360
'24:51.728',0.017,-,-,-,-,99.200,29.880
'24:51.736',0.009,-,-,-,-,101.600,30.120
'24:51.744',0.000,-,-,-,-,103.200,30.720
'24:51.752',0.000,-,-,-,-,104.800,31.680
'24:51.760',0.000,-,-,-,-,106.400,31.920
'24:51.768',-0.009,-,-,-,-,107.200,31.560
'24:51.776',-0.009,-,-,-,-,108.000,30.360
'24:51.784',-0.009,-,-,-,-,108.000,28.920
'24:51.792',0.000,-,-,-,-,108.000,27.480
'24:51.800',0.000,-,-,-,-,108.000,26.520
'24:51.808',0.000,-,-,-,-,107.200,25.920
'24:51.816',0.000,-,-,-,-,106.400,25.680
'24:51.824',0.000,-,-,-,-,105.600,25.080
'24:51.832',0.000,-,-,-,-,104.800,24.360
'24:51.840',0.000,-,-,-,-,103.200,23.520
'24:51.848',0.009,-,-,-,-,101.600,23.160
'24:51.856',0.009,-,-,-,-,100.800,23.280
'24:51.864',0.009,-,-,-,-,100.800,24.120
'24:51.872',0.017,-,-,-,-,100.800,24.720
'24:51.880',0.017,-,-,-,-,102.400,24.960
'24:51.888',0.035,-,-,-,-,103.200,24.480
'24:51.896',0.043,-,-,-,-,104.800,24.360
'24:51.904',0.052,-,-,-,-,106.400,24.120
'24:51.912',0.052,-,-,-,-,108.800,24.360
'24:51.920',0.070,-,-,-,-,111.200,24.120
'24:51.928',0.070,-,-,-,-,112.800,23.280
'24:51.936',0.070,-,-,-,-,115.200,22.080
'24:51.944',0.052,-,-,-,-,117.600,21.720
'24:51.952',0.035,-,-,-,-,120.000,23.520
'24:51.960',0.009,-,-,-,-,122.400,27.120
'24:51.968',0.000,-,-,-,-,124.000,30.120
'24:51.976',0.000,-,-,-,-,125.600,30.720
'24:51.984',-0.009,-,-,-,-,127.200,28.560
'24:51.992',-0.017,-,-,-,-,127.200,25.560
'24:52.000',-0.017,-,-,-,-,127.200,22.920
'24:52.008',-0.017,-,-,-,-,125.600,21.720
'24:52.016',-0.017,-,-,-,-,124.000,21.960
'24:52.024',-0.017,-,-,-,-,120.800,23.280
'24:52.032',-0.043,-,-,-,-,116.800,25.320
'24:52.040',-0.078,-,-,-,-,113.600,26.880
'24:52.048',-0.130,-,-,-,-,108.800,27.960
'24:52.056',-0.165,-,-,-,-,104.800,27.960
'24:52.064',-0.113,-,-,-,-,100.800,27.120
'24:52.072',-0.009,-,-,-,-,96.800,25.560
'24:52.080',0.052,-,-,-,-,93.600,24.120
'24:52.088',0.052,-,-,-,-,89.600,23.760
'24:52.096',0.043,-,-,-,-,86.400,25.320
'24:52.104',0.035,-,-,-,-,84.000,28.320
'24:52.112',0.043,-,-,-,-,81.600,30.120
'24:52.120',0.035,-,-,-,-,79.200,28.920
'24:52.128',0.035,-,-,-,-,76.800,24.720
'24:52.136',0.035,-,-,-,-,75.200,20.760
'24:52.144',0.035,-,-,-,-,74.400,19.680
'24:52.152',0.035,-,-,-,-,74.400,22.560
'24:52.160',0.035,-,-,-,-,75.200,27.360
'24:52.168',0.035,-,-,-,-,76.800,31.920
'24:52.176',0.035,-,-,-,-,79.200,34.920
'24:52.184',0.035,-,-,-,-,82.400,35.880
'24:52.192',0.035,-,-,-,-,85.600,34.920
'24:52.200',0.035,-,-,-,-,88.800,32.760
'24:52.208',0.035,-,-,-,-,92.000,30.480
'24:52.216',0.035,-,-,-,-,95.200,28.920
'24:52.224',0.009,-,-,-,-,98.400,28.320
'24:52.232',0.009,-,-,-,-,100.800,28.920
'24:52.240',0.000,-,-,-,-,102.400,29.880
'24:52.248',-0.009,-,-,-,-,104.000,30.960
'24:52.256',-0.017,-,-,-,-,105.600,31.080
'24:52.264',-0.017,-,-,-,-,106.400,30.720
'24:52.272',-0.009,-,-,-,-,107.200,29.880
'24:52.280',-0.009,-,-,-,-,108.000,28.680
'24:52.288',0.000,-,-,-,-,108.000,27.360
'24:52.296',0.000,-,-,-,-,108.000,26.160
'24:52.304',0.000,-,-,-,-,107.200,25.080
'24:52.312',0.000,-,-,-,-,106.400,24.480
'24:52.320',0.000,-,-,-,-,105.600,23.760
'24:52.328',0.000,-,-,-,-,104.800,22.680
'24:52.336',0.000,-,-,-,-,103.200,21.120
'24:52.344',0.009,-,-,-,-,101.600,19.080
'24:52.352',0.009,-,-,-,-,100.000,17.520
'24:52.360',0.009,-,-,-,-,99.200,17.160
'24:52.368',0.009,-,-,-,-,99.200,17.280
'24:52.376',0.017,-,-,-,-,100.000,17.880
'24:52.384',0.035,-,-,-,-,101.600,18.720
'24:52.392',0.035,-,-,-,-,103.200,19.080
'24:52.400',0.043,-,-,-,-,104.800,19.560
'24:52.408',0.052,-,-,-,-,106.400,19.080
'24:52.416',0.070,-,-,-,-,108.800,18.120
'24:52.424',0.078,-,-,-,-,111.200,16.920
'24:52.432',0.070,-,-,-,-,113.600,15.960
'24:52.440',0.052,-,-,-,-,116.000,15.480
'24:52.448',0.043,-,-,-,-,118.400,15.960
'24:52.456',0.017,-,-,-,-,120.000,17.160
'24:52.464',0.009,-,-,-,-,122.400,17.760
'24:52.472',0.000,-,-,-,-,124.000,17.280
'24:52.480',0.000,-,-,-,-,125.600,16.080
'24:52.488',0.000,-,-,-,-,125.600,14.760
'24:52.496',0.000,-,-,-,-,125.600,13.680
'24:52.504',0.000,-,-,-,-,124.800,13.320
'24:52.512',0.000,-,-,-,-,123.200,13.560
'24:52.520',-0.009,-,-,-,-,120.000,14.160
'24:52.528',-0.035,-,-,-,-,116.000,15.120
'24:52.536',-0.052,-,-,-,-,112.000,15.720
'24:52.544',-0.096,-,-,-,-,108.000,15.720
'24:52.552',-0.130,-,-,-,-,104.000,15.120
'24:52.560',-0.096,-,-,-,-,99.200,14.280
'24:52.568',0.009,-,-,-,-,95.200,13.920
'24:52.576',0.070,-,-,-,-,91.200,13.920
'24:52.584',0.070,-,-,-,-,88.000,14.280
'24:52.592',0.052,-,-,-,-,84.000,15.360
'24:52.600',0.043,-,-,-,-,80.800,17.760
'24:52.608',0.043,-,-,-,-,78.400,20.280
'24:52.616',0.035,-,-,-,-,75.200,21.120
'24:52.624',0.017,-,-,-,-,73.600,17.520
'24:52.632',0.017,-,-,-,-,72.000,11.880
'24:52.640',0.035,-,-,-,-,70.400,8.880
'24:52.648',0.035,-,-,-,-,70.400,10.800
'24:52.656',0.035,-,-,-,-,71.200,16.680
'24:52.664',0.035,-,-,-,-,72.800,24.720
'24:52.672',0.043,-,-,-,-,75.200,31.080
'24:52.680',0.043,-,-,-,-,78.400,33.360
'24:52.688',0.043,-,-,-,-,81.600,31.320
'24:52.696',0.043,-,-,-,-,84.800,26.880
'24:52.704',0.052,-,-,-,-,88.000,22.560
'24:52.712',0.052,-,-,-,-,91.200,19.680
'24:52.720',0.043,-,-,-,-,93.600,18.720
'24:52.728',0.017,-,-,-,-,96.000,19.320
'24:52.736',0.009,-,-,-,-,97.600,20.880
'24:52.744',0.000,-,-,-,-,99.200,22.560
'24:52.752',0.000,-,-,-,-,100.800,23.520
'24:52.760',-0.009,-,-,-,-,101.600,23.520
'24:52.768',0.000,-,-,-,-,102.400,22.320
'24:52.776',0.000,-,-,-,-,102.400,20.760
'24:52.784',-0.009,-,-,-,-,103.200,19.320
'24:52.792',0.000,-,-,-,-,103.200,18.480
'24:52.800',0.000,-,-,-,-,102.400,18.360
'24:52.808',0.000,-,-,-,-,102.400,18.360
'24:52.816',0.000,-,-,-,-,101.600,18.120
'24:52.824',0.000,-,-,-,-,100.800,17.280
'24:52.832',0.000,-,-,-,-,100.000,15.720
'24:52.840',0.009,-,-,-,-,98.400,13.680
'24:52.848',0.000,-,-,-,-,96.800,11.640
'24:52.856',0.009,-,-,-,-,96.000,10.440
'24:52.864',0.009,-,-,-,-,96.000,11.040
'24:52.872',0.009,-,-,-,-,96.800,12.000
'24:52.880',0.017,-,-,-,-,98.400,13.080
'24:52.888',0.017,-,-,-,-,100.000,14.280
'24:52.896',0.017,-,-,-,-,101.600,15.360
'24:52.904',0.043,-,-,-,-,104.000,15.720
'24:52.912',0.043,-,-,-,-,106.400,15.360
'24:52.920',0.052,-,-,-,-,108.800,14.760
'24:52.928',0.052,-,-,-,-,112.000,14.520
'24:52.936',0.043,-,-,-,-,114.400,15.360
'24:52.944',0.009,-,-,-,-,117.600,16.920
'24:52.952',0.000,-,-,-,-,120.000,18.720
'24:52.960',-0.009,-,-,-,-,122.400,19.320
'24:52.968',-0.017,-,-,-,-,124.800,17.880
'24:52.976',-0.017,-,-,-,-,126.400,15.720
'24:52.984',-0.035,-,-,-,-,128.000,14.280
'24:52.992',-0.035,-,-,-,-,128.000,14.520
'24:53.000',-0.043,-,-,-,-,128.000,16.080
'24:53.008',-0.035,-,-,-,-,125.600,18.360
'24:53.016',-0.043,-,-,-,-,123.200,20.160
'24:53.024',-0.078,-,-,-,-,120.000,21.120
'24:53.032',-0.113,-,-,-,-,116.000,21.480
'24:53.040',-0.174,-,-,-,-,112.000,21.120
'24:53.048',-0.191,-,-,-,-,107.200,20.760
'24:53.056',-0.113,-,-,-,-,103.200,20.160
'24:53.064',-0.035,-,-,-,-,99.200,20.280
'24:53.072',0.000,-,-,-,-,95.200,21.480
'24:53.080',0.000,-,-,-,-,91.200,23.880
'24:53.088',-0.009,-,-,-,-,88.000,28.320
'24:53.096',-0.009,-,-,-,-,84.800,33.720
'24:53.104',-0.009,-,-,-,-,81.600,36.120
'24:53.112',-0.017,-,-,-,-,80.000,32.520
'24:53.120',-0.035,-,-,-,-,77.600,24.480
'24:53.128',-0.035,-,-,-,-,76.800,18.120
'24:53.136',-0.043,-,-,-,-,76.000,18.960
'24:53.144',-0.043,-,-,-,-,76.000,26.280
'24:53.152',-0.043,-,-,-,-,76.800,36.480
'24:53.160',-0.043,-,-,-,-,79.200,44.880
'24:53.168',-0.043,-,-,-,-,82.400,44.880
'24:53.176',-0.035,-,-,-,-,85.600,44.880
'24:53.184',-0.035,-,-,-,-,88.800,44.280
'24:53.192',-0.017,-,-,-,-,92.000,38.160
'24:53.200',-0.017,-,-,-,-,95.200,33.360
'24:53.208',-0.017,-,-,-,-,97.600,31.680
'24:53.216',-0.035,-,-,-,-,100.800,32.760
'24:53.224',-0.043,-,-,-,-,102.400,35.280
'24:53.232',-0.052,-,-,-,-,104.000,38.160
'24:53.240',-0.052,-,-,-,-,105.600,39.960
'24:53.248',-0.070,-,-,-,-,107.200,39.960
'24:53.256',-0.078,-,-,-,-,108.000,38.520
'24:53.264',-0.078,-,-,-,-,108.000,36.120
'24:53.272',-0.070,-,-,-,-,108.800,34.080
'24:53.280',-0.070,-,-,-,-,108.800,32.880
'24:53.288',-0.070,-,-,-,-,108.000,32.880
'24:53.296',-0.052,-,-,-,-,108.000,33.720
'24:53.304',-0.043,-,-,-,-,107.200,34.320
'24:53.312',-0.035,-,-,-,-,106.400,34.320
'24:53.320',-0.017,-,-,-,-,105.600,33.120
'24:53.328',-0.017,-,-,-,-,104.000,30.960
'24:53.336',-0.017,-,-,-,-,102.400,28.080
'24:53.344',-0.017,-,-,-,-,101.600,25.680
'24:53.352',-0.017,-,-,-,-,101.600,24.480
'24:53.360',-0.017,-,-,-,-,101.600,24.720
'24:53.368',-0.017,-,-,-,-,102.400,25.920
'24:53.376',-0.009,-,-,-,-,104.000,27.480
'24:53.384',-0.009,-,-,-,-,105.600,29.160
'24:53.392',0.000,-,-,-,-,107.200,30.360
'24:53.400',0.009,-,-,-,-,109.600,30.360
'24:53.408',0.009,-,-,-,-,112.000,29.280
'24:53.416',0.009,-,-,-,-,114.400,27.960
'24:53.424',0.009,-,-,-,-,116.800,27.120
'24:53.432',0.000,-,-,-,-,119.200,27.360
'24:53.440',-0.009,-,-,-,-,121.600,28.920
'24:53.448',-0.017,-,-,-,-,124.000,31.080
'24:53.456',-0.035,-,-,-,-,125.600,32.280
'24:53.464',-0.043,-,-,-,-,127.200,31.680
'24:53.472',-0.035,-,-,-,-,128.000,29.520
'24:53.480',-0.017,-,-,-,-,128.000,27.480
'24:53.488',-0.009,-,-,-,-,126.400,26.280
'24:53.496',-0.017,-,-,-,-,124.800,26.520
'24:53.504',-0.017,-,-,-,-,121.600,27.480
'24:53.512',-0.017,-,-,-,-,118.400,28.920
'24:53.520',-0.043,-,-,-,-,114.400,30.120
'24:53.528',-0.096,-,-,-,-,109.600,30.360
'24:53.536',-0.139,-,-,-,-,105.600,29.880
'24:53.544',-0.157,-,-,-,-,101.600,29.280
'24:53.552',-0.052,-,-,-,-,97.600,28.680
'24:53.560',0.035,-,-,-,-,93.600,28.320
'24:53.568',0.070,-,-,-,-,90.400,28.680
'24:53.576',0.052,-,-,-,-,87.200,30.120
'24:53.584',0.043,-,-,-,-,84.800,32.880
'24:53.592',0.043,-,-,-,-,81.600,35.880
'24:53.600',0.043,-,-,-,-,80.000,36.720
'24:53.608',0.043,-,-,-,-,77.600,34.560
'24:53.616',0.043,-,-,-,-,76.000,30.960
'24:53.624',0.043,-,-,-,-,75.200,27.720
'24:53.632',0.035,-,-,-,-,75.200,26.280
'24:53.640',0.035,-,-,-,-,76.800,27.360
'24:53.648',0.035,-,-,-,-,78.400,30.480
'24:53.656',0.035,-,-,-,-,80.800,35.280
'24:53.664',0.043,-,-,-,-,83.200,39.720
'24:53.672',0.043,-,-,-,-,86.400,42.120
'24:53.680',0.043,-,-,-,-,89.600,42.120
'24:53.688',0.043,-,-,-,-,93.600,40.080
'24:53.696',0.017,-,-,-,-,96.800,37.320
'24:53.704',0.009,-,-,-,-,99.200,34.920
'24:53.712',0.009,-,-,-,-,102.400,33.720
'24:53.720',0.009,-,-,-,-,104.000,33.960
'24:53.728',0.000,-,-,-,-,106.400,34.680
'24:53.736',-0.017,-,-,-,-,107.200,35.760
'24:53.744',-0.035,-,-,-,-,108.800,35.880
'24:53.752',-0.035,-,-,-,-,109.600,35.520
'24:53.760',-0.043,-,-,-,-,109.600,34.320
'24:53.768',-0.035,-,-,-,-,110.400,32.880
'24:53.776',-0.017,-,-,-,-,109.600,31.920
'24:53.784',-0.009,-,-,-,-,109.600,31.080
'24:53.792',-0.009,-,-,-,-,108.800,30.720
'24:53.800',-0.017,-,-,-,-,108.000,30.480
'24:53.808',-0.009,-,-,-,-,107.200,30.120
'24:53.816',-0.009,-,-,-,-,106.400,29.280
'24:53.824',-0.009,-,-,-,-,104.800,27.720
'24:53.832',-0.009,-,-,-,-,104.000,26.280
'24:53.840',-0.009,-,-,-,-,103.200,25.680
'24:53.848',-0.009,-,-,-,-,103.200,25.920
'24:53.856',-0.009,-,-,-,-,104.000,26.880
'24:53.864',-0.009,-,-,-,-,105.600,28.080
'24:53.872',-0.009,-,-,-,-,106.400,29.520
'24:53.880',-0.009,-,-,-,-,108.000,30.480
'24:53.888',0.000,-,-,-,-,110.400,30.720
'24:53.896',0.009,-,-,-,-,112.000,30.120
'24:53.904',0.017,-,-,-,-,114.400,28.920
'24:53.912',0.035,-,-,-,-,116.800,27.480
'24:53.920',0.035,-,-,-,-,119.200,26.760
'24:53.928',0.017,-,-,-,-,121.600,26.520
'24:53.936',0.017,-,-,-,-,124.000,27.360
'24:53.944',0.009,-,-,-,-,125.600,29.760
'24:53.952',0.000,-,-,-,-,127.200,32.280
'24:53.960',-0.009,-,-,-,-,128.000,32.880
'24:53.968',-0.017,-,-,-,-,128.000,31.320
'24:53.976',-0.035,-,-,-,-,127.200,28.560
'24:53.984',-0.017,-,-,-,-,125.600,25.920
'24:53.992',-0.017,-,-,-,-,122.400,24.360
'24:54.000',-0.017,-,-,-,-,119.200,24.360
'24:54.008',-0.017,-,-,-,-,115.200,25.560
'24:54.016',-0.017,-,-,-,-,111.200,27.120
'24:54.024',-0.043,-,-,-,-,107.200,28.920
'24:54.032',-0.096,-,-,-,-,102.400,29.880
'24:54.040',-0.139,-,-,-,-,98.400,29.880
'24:54.048',-0.113,-,-,-,-,95.200,29.280
'24:54.056',-0.017,-,-,-,-,91.200,28.320
'24:54.064',0.052,-,-,-,-,88.000,27.360
'24:54.072',0.078,-,-,-,-,85.600,27.120
'24:54.080',0.052,-,-,-,-,83.200,28.320
'24:54.088',0.043,-,-,-,-,80.800,31.080
'24:54.096',0.035,-,-,-,-,78.400,33.960
'24:54.104',0.017,-,-,-,-,76.800,34.560
'24:54.112',0.017,-,-,-,-,75.200,32.760
'24:54.120',0.017,-,-,-,-,74.400,29.280
'24:54.128',0.035,-,-,-,-,74.400,25.680
'24:54.136',0.017,-,-,-,-,75.200,24.120
'24:54.144',0.017,-,-,-,-,76.800,25.320
'24:54.152',0.017,-,-,-,-,78.400,28.680
'24:54.160',0.035,-,-,-,-,80.800,32.760
'24:54.168',0.043,-,-,-,-,84.000,36.120
'24:54.176',0.043,-,-,-,-,87.200,37.680
'24:54.184',0.052,-,-,-,-,90.400,37.320
'24:54.192',0.070,-,-,-,-,93.600,35.280
'24:54.200',0.070,-,-,-,-,97.600,32.520
'24:54.208',0.070,-,-,-,-,100.000,30.360
'24:54.216',0.052,-,-,-,-,102.400,29.280
'24:54.224',0.035,-,-,-,-,104.800,29.760
'24:54.232',0.035,-,-,-,-,107.200,30.960
'24:54.240',0.017,-,-,-,-,108.800,31.920
'24:54.248',0.009,-,-,-,-,109.600,32.520
'24:54.256',0.017,-,-,-,-,110.400,32.280
'24:54.264',0.017,-,-,-,-,111.200,31.320
'24:54.272',0.009,-,-,-,-,111.200,30.360
'24:54.280',0.009,-,-,-,-,111.200,29.520
'24:54.288',0.009,-,-,-,-,110.400,29.160
'24:54.296',0.009,-,-,-,-,110.400,29.160
'24:54.304',0.009,-,-,-,-,109.600,29.280
'24:54.312',0.009,-,-,-,-,108.000,28.920
'24:54.320',0.009,-,-,-,-,107.200,27.960
'24:54.328',0.017,-,-,-,-,105.600,26.280
'24:54.336',0.017,-,-,-,-,104.000,24.960
'24:54.344',0.009,-,-,-,-,102.400,24.480
'24:54.352',0.009,-,-,-,-,101.600,25.680
'24:54.360',0.017,-,-,-,-,101.600,27.360
'24:54.368',0.017,-,-,-,-,101.600,28.920
'24:54.376',0.035,-,-,-,-,103.200,29.280
'24:54.384',0.035,-,-,-,-,104.000,28.920
'24:54.392',0.052,-,-,-,-,106.400,28.080
'24:54.400',0.070,-,-,-,-,108.000,27.360
'24:54.408',0.070,-,-,-,-,110.400,26.760
'24:54.416',0.078,-,-,-,-,112.800,26.280
'24:54.424',0.096,-,-,-,-,115.200,26.520
'24:54.432',0.078,-,-,-,-,117.600,27.720
'24:54.440',0.052,-,-,-,-,120.000,30.120
'24:54.448',0.043,-,-,-,-,122.400,32.280
'24:54.456',0.017,-,-,-,-,124.800,32.760
'24:54.464',0.009,-,-,-,-,127.200,30.720
'24:54.472',0.009,-,-,-,-,128.800,27.720
'24:54.480',0.000,-,-,-,-,130.400,25.080
'24:54.488',0.000,-,-,-,-,130.400,24.120
'24:54.496',0.000,-,-,-,-,130.400,24.720
'24:54.504',0.000,-,-,-,-,128.800,26.280
'24:54.512',0.000,-,-,-,-,127.200,27.960
'24:54.520',-0.017,-,-,-,-,124.000,29.280
'24:54.528',-0.052,-,-,-,-,120.000,29.880
'24:54.536',-0.104,-,-,-,-,116.000,29.760
'24:54.544',-0.113,-,-,-,-,111.200,28.680
'24:54.552',-0.043,-,-,-,-,107.200,27.720
'24:54.560',0.043,-,-,-,-,102.400,26.520
'24:54.568',0.096,-,-,-,-,98.400,26.160
'24:54.576',0.070,-,-,-,-,94.400,27.120
'24:54.584',0.043,-,-,-,-,91.200,29.760
'24:54.592',0.035,-,-,-,-,88.000,32.280
'24:54.600',0.035,-,-,-,-,84.800,33.120
'24:54.608',0.035,-,-,-,-,82.400,30.720
'24:54.616',0.017,-,-,-,-,80.000,26.520
'24:54.624',0.009,-,-,-,-,77.600,22.920
'24:54.632',0.009,-,-,-,-,76.800,22.080
'24:54.640',0.017,-,-,-,-,76.000,25.080
'24:54.648',0.017,-,-,-,-,76.800,29.880
'24:54.656',0.017,-,-,-,-,79.200,33.960
'24:54.664',0.035,-,-,-,-,81.600,36.480
'24:54.672',0.035,-,-,-,-,84.000,37.320
'24:54.680',0.035,-,-,-,-,87.200,36.720
'24:54.688',0.017,-,-,-,-,90.400,35.160
'24:54.696',0.017,-,-,-,-,93.600,33.120
'24:54.704',0.009,-,-,-,-,96.800,31.560
'24:54.712',0.009,-,-,-,-,100.000,30.480
'24:54.720',-0.009,-,-,-,-,101.600,30.480
'24:54.728',-0.017,-,-,-,-,104.000,31.080
'24:54.736',-0.017,-,-,-,-,104.800,31.680
'24:54.744',-0.017,-,-,-,-,106.400,31.920
'24:54.752',-0.017,-,-,-,-,107.200,31.680
'24:54.760',-0.017,-,-,-,-,108.000,30.960
'24:54.768',-0.017,-,-,-,-,108.000,29.760
'24:54.776',-0.009,-,-,-,-,108.000,28.560
'24:54.784',-0.009,-,-,-,-,108.000,27.480
'24:54.792',0.000,-,-,-,-,107.200,26.880
'24:54.800',0.009,-,-,-,-,107.200,26.520
'24:54.808',0.009,-,-,-,-,105.600,26.280
'24:54.816',0.017,-,-,-,-,104.800,25.560
'24:54.824',0.017,-,-,-,-,103.200,24.360
'24:54.832',0.035,-,-,-,-,102.400,22.560
'24:54.840',0.035,-,-,-,-,100.800,21.480
'24:54.848',0.017,-,-,-,-,100.000,21.720
'24:54.856',0.009,-,-,-,-,100.000,22.320
'24:54.864',0.009,-,-,-,-,100.800,23.160
'24:54.872',0.017,-,-,-,-,102.400,23.880
'24:54.880',0.017,-,-,-,-,104.000,24.480
'24:54.888',0.017,-,-,-,-,105.600,24.960
'24:54.896',0.017,-,-,-,-,107.200,24.960
'24:54.904',0.017,-,-,-,-,109.600,24.960
'24:54.912',0.035,-,-,-,-,112.000,24.480
'24:54.920',0.035,-,-,-,-,114.400,23.760
'24:54.928',0.017,-,-,-,-,116.800,23.160
'24:54.936',0.009,-,-,-,-,119.200,23.160
'24:54.944',0.000,-,-,-,-,121.600,23.880
'24:54.952',-0.017,-,-,-,-,123.200,25.080
'24:54.960',-0.035,-,-,-,-,125.600,25.560
'24:54.968',-0.035,-,-,-,-,126.400,24.720
'24:54.976',-0.035,-,-,-,-,127.200,23.280
'24:54.984',-0.035,-,-,-,-,127.200,22.080
'24:54.992',-0.035,-,-,-,-,126.400,21.120
'24:55.000',-0.017,-,-,-,-,124.800,20.880
'24:55.008',-0.017,-,-,-,-,121.600,21.120
'24:55.016',-0.017,-,-,-,-,118.400,21.480
'24:55.024',-0.035,-,-,-,-,114.400,22.080
'24:55.032',-0.070,-,-,-,-,110.400,22.080
'24:55.040',-0.104,-,-,-,-,105.600,21.960
'24:55.048',-0.113,-,-,-,-,101.600,21.360
'24:55.056',-0.017,-,-,-,-,97.600,20.760
'24:55.064',0.078,-,-,-,-,93.600,19.680
'24:55.072',0.113,-,-,-,-,89.600,18.960
'24:55.080',0.096,-,-,-,-,85.600,19.080
'24:55.088',0.070,-,-,-,-,82.400,20.520
'24:55.096',0.070,-,-,-,-,80.000,22.920
'24:55.104',0.078,-,-,-,-,76.800,24.720
'24:55.112',0.078,-,-,-,-,74.400,23.760
'24:55.120',0.070,-,-,-,-,72.800,19.320
'24:55.128',0.070,-,-,-,-,71.200,14.520
'24:55.136',0.070,-,-,-,-,70.400,13.080
'24:55.144',0.078,-,-,-,-,71.200,15.720
'24:55.152',0.070,-,-,-,-,72.800,20.160
'24:55.160',0.070,-,-,-,-,74.400,25.320
'24:55.168',0.070,-,-,-,-,77.600,29.520
'24:55.176',0.078,-,-,-,-,80.800,31.560
'24:55.184',0.096,-,-,-,-,84.000,30.480
'24:55.192',0.096,-,-,-,-,87.200,27.480
'24:55.200',0.078,-,-,-,-,90.400,24.120
'24:55.208',0.070,-,-,-,-,93.600,21.480
'24:55.216',0.070,-,-,-,-,96.000,20.760
'24:55.224',0.043,-,-,-,-,98.400,21.120
'24:55.232',0.017,-,-,-,-,100.000,22.560
'24:55.240',0.009,-,-,-,-,101.600,23.760
'24:55.248',0.000,-,-,-,-,103.200,24.120
