'Elapsed time','I','AVF','MCL1','ABP'
'35:02:43.912',-0.072,-,-,62.400
'35:02:43.920',-0.080,-,-,62.400
'35:02:43.928',-0.080,-,-,61.600
'35:02:43.936',-0.064,-,-,60.800
'35:02:43.944',0.008,-,-,60.800
'35:02:43.952',0.160,-,-,60.000
'35:02:43.960',0.320,-,-,59.200
'35:02:43.968',0.416,-,-,59.200
'35:02:43.976',0.424,-,-,58.400
'35:02:43.984',0.368,-,-,57.600
'35:02:43.992',0.288,-,-,57.600
'35:02:44.000',0.152,-,-,56.800
'35:02:44.008',0.016,-,-,56.800
'35:02:44.016',-0.064,-,-,56.000
'35:02:44.024',-0.080,-,-,56.000
'35:02:44.032',-0.080,-,-,55.200
'35:02:44.040',-0.064,-,-,55.200
'35:02:44.048',-0.056,-,-,54.400
'35:02:44.056',-0.056,-,-,54.400
'35:02:44.064',-0.056,-,-,53.600
'35:02:44.072',-0.056,-,-,53.600
'35:02:44.080',-0.056,-,-,53.600
'35:02:44.088',-0.048,-,-,52.800
'35:02:44.096',-0.040,-,-,52.800
'35:02:44.104',-0.032,-,-,52.800
'35:02:44.112',-0.024,-,-,52.800
'35:02:44.120',-0.016,-,-,52.800
'35:02:44.128',-0.008,-,-,53.600
'35:02:44.136',0.000,-,-,53.600
'35:02:44.144',0.000,-,-,54.400
'35:02:44.152',0.008,-,-,55.200
'35:02:44.160',0.016,-,-,57.600
'35:02:44.168',0.024,-,-,60.000
'35:02:44.176',0.032,-,-,63.200
'35:02:44.184',0.040,-,-,67.200
'35:02:44.192',0.048,-,-,71.200
'35:02:44.200',0.056,-,-,75.200
'35:02:44.208',0.064,-,-,80.000
'35:02:44.216',0.064,-,-,84.000
'35:02:44.224',0.064,-,-,88.000
'35:02:44.232',0.064,-,-,92.000
'35:02:44.240',0.056,-,-,95.200
'35:02:44.248',0.056,-,-,97.600
'35:02:44.256',0.048,-,-,99.200
'35:02:44.264',0.040,-,-,100.800
'35:02:44.272',0.032,-,-,101.600
'35:02:44.280',0.024,-,-,101.600
'35:02:44.288',0.008,-,-,101.600
'35:02:44.296',-0.008,-,-,100.800
'35:02:44.304',-0.024,-,-,99.200
'35:02:44.312',-0.032,-,-,98.400
'35:02:44.320',-0.048,-,-,96.000
'35:02:44.328',-0.056,-,-,94.400
'35:02:44.336',-0.064,-,-,92.000
'35:02:44.344',-0.072,-,-,89.600
'35:02:44.352',-0.064,-,-,86.400
'35:02:44.360',-0.064,-,-,83.200
'35:02:44.368',-0.064,-,-,80.000
'35:02:44.376',-0.072,-,-,76.800
'35:02:44.384',-0.072,-,-,73.600
'35:02:44.392',-0.064,-,-,71.200
'35:02:44.400',-0.064,-,-,68.000
'35:02:44.408',-0.056,-,-,65.600
'35:02:44.416',-0.048,-,-,64.000
'35:02:44.424',-0.040,-,-,62.400
'35:02:44.432',-0.032,-,-,60.800
'35:02:44.440',-0.016,-,-,60.000
'35:02:44.448',0.008,-,-,60.000
'35:02:44.456',0.048,-,-,59.200
'35:02:44.464',0.088,-,-,60.000
'35:02:44.472',0.136,-,-,60.000
'35:02:44.480',0.168,-,-,60.000
'35:02:44.488',0.192,-,-,60.800
'35:02:44.496',0.216,-,-,60.800
'35:02:44.504',0.248,-,-,61.600
'35:02:44.512',0.296,-,-,62.400
'35:02:44.520',0.352,-,-,62.400
'35:02:44.528',0.368,-,-,63.200
'35:02:44.536',0.360,-,-,63.200
'35:02:44.544',0.352,-,-,63.200
'35:02:44.552',0.288,-,-,63.200
'35:02:44.560',0.128,-,-,63.200
'35:02:44.568',-0.064,-,-,63.200
'35:02:44.576',-0.184,-,-,63.200
'35:02:44.584',-0.232,-,-,62.400
'35:02:44.592',-0.240,-,-,62.400
'35:02:44.600',-0.224,-,-,61.600
'35:02:44.608',-0.200,-,-,61.600
'35:02:44.616',-0.176,-,-,60.800
'35:02:44.624',-0.160,-,-,60.800
'35:02:44.632',-0.144,-,-,60.000
'35:02:44.640',-0.128,-,-,59.200
'35:02:44.648',-0.120,-,-,59.200
'35:02:44.656',-0.120,-,-,58.400
'35:02:44.664',-0.120,-,-,58.400
'35:02:44.672',-0.112,-,-,57.600
'35:02:44.680',-0.112,-,-,57.600
'35:02:44.688',-0.112,-,-,56.800
'35:02:44.696',-0.112,-,-,56.800
'35:02:44.704',-0.112,-,-,56.800
'35:02:44.712',-0.104,-,-,56.000
'35:02:44.720',-0.096,-,-,56.000
'35:02:44.728',-0.080,-,-,56.000
'35:02:44.736',-0.072,-,-,56.800
'35:02:44.744',-0.064,-,-,57.600
'35:02:44.752',-0.048,-,-,59.200
'35:02:44.760',-0.040,-,-,60.800
'35:02:44.768',-0.016,-,-,62.400
'35:02:44.776',0.000,-,-,64.800
'35:02:44.784',0.016,-,-,67.200
'35:02:44.792',0.032,-,-,69.600
'35:02:44.800',0.040,-,-,72.000
'35:02:44.808',0.056,-,-,73.600
'35:02:44.816',0.064,-,-,76.000
'35:02:44.824',0.064,-,-,77.600
'35:02:44.832',0.056,-,-,78.400
'35:02:44.840',0.040,-,-,79.200
'35:02:44.848',0.032,-,-,79.200
'35:02:44.856',0.016,-,-,79.200
'35:02:44.864',0.000,-,-,78.400
'35:02:44.872',-0.016,-,-,76.800
'35:02:44.880',-0.024,-,-,75.200
'35:02:44.888',-0.032,-,-,72.800
'35:02:44.896',-0.032,-,-,70.400
'35:02:44.904',-0.040,-,-,68.000
'35:02:44.912',-0.048,-,-,65.600
'35:02:44.920',-0.040,-,-,62.400
'35:02:44.928',-0.040,-,-,60.000
'35:02:44.936',-0.040,-,-,58.400
'35:02:44.944',-0.032,-,-,56.000
'35:02:44.952',-0.016,-,-,54.400
'35:02:44.960',0.000,-,-,53.600
'35:02:44.968',0.016,-,-,52.000
'35:02:44.976',0.032,-,-,51.200
'35:02:44.984',0.072,-,-,51.200
'35:02:44.992',0.128,-,-,51.200
'35:02:45.000',0.216,-,-,51.200
'35:02:45.008',0.304,-,-,51.200
'35:02:45.016',0.408,-,-,51.200
'35:02:45.024',0.528,-,-,51.200
'35:02:45.032',0.632,-,-,52.000
'35:02:45.040',0.736,-,-,52.000
'35:02:45.048',0.768,-,-,52.800
'35:02:45.056',0.720,-,-,52.800
'35:02:45.064',0.632,-,-,53.600
'35:02:45.072',0.552,-,-,53.600
'35:02:45.080',0.512,-,-,53.600
'35:02:45.088',0.448,-,-,53.600
'35:02:45.096',0.272,-,-,53.600
'35:02:45.104',0.040,-,-,53.600
'35:02:45.112',-0.128,-,-,53.600
'35:02:45.120',-0.224,-,-,53.600
'35:02:45.128',-0.256,-,-,53.600
'35:02:45.136',-0.272,-,-,53.600
'35:02:45.144',-0.280,-,-,52.800
'35:02:45.152',-0.288,-,-,52.800
'35:02:45.160',-0.304,-,-,52.800
'35:02:45.168',-0.312,-,-,52.800
'35:02:45.176',-0.320,-,-,52.800
'35:02:45.184',-0.328,-,-,52.800
'35:02:45.192',-0.336,-,-,52.800
'35:02:45.200',-0.344,-,-,52.800
'35:02:45.208',-0.352,-,-,52.800
'35:02:45.216',-0.352,-,-,52.800
'35:02:45.224',-0.360,-,-,52.800
'35:02:45.232',-0.368,-,-,53.600
'35:02:45.240',-0.376,-,-,55.200
'35:02:45.248',-0.384,-,-,56.800
'35:02:45.256',-0.392,-,-,59.200
'35:02:45.264',-0.384,-,-,62.400
'35:02:45.272',-0.376,-,-,65.600
'35:02:45.280',-0.360,-,-,68.800
'35:02:45.288',-0.344,-,-,72.800
'35:02:45.296',-0.320,-,-,76.000
'35:02:45.304',-0.296,-,-,79.200
'35:02:45.312',-0.264,-,-,82.400
'35:02:45.320',-0.240,-,-,84.800
'35:02:45.328',-0.208,-,-,87.200
'35:02:45.336',-0.176,-,-,88.800
'35:02:45.344',-0.152,-,-,89.600
'35:02:45.352',-0.128,-,-,89.600
'35:02:45.360',-0.104,-,-,89.600
'35:02:45.368',-0.080,-,-,88.800
'35:02:45.376',-0.064,-,-,87.200
'35:02:45.384',-0.048,-,-,85.600
'35:02:45.392',-0.032,-,-,83.200
'35:02:45.400',-0.024,-,-,80.000
'35:02:45.408',-0.016,-,-,77.600
'35:02:45.416',-0.008,-,-,74.400
'35:02:45.424',0.000,-,-,71.200
'35:02:45.432',0.000,-,-,68.000
'35:02:45.440',0.008,-,-,64.800
'35:02:45.448',0.008,-,-,62.400
'35:02:45.456',0.008,-,-,60.000
'35:02:45.464',0.008,-,-,58.400
'35:02:45.472',0.000,-,-,56.800
'35:02:45.480',-0.008,-,-,55.200
'35:02:45.488',-0.016,-,-,54.400
'35:02:45.496',-0.016,-,-,53.600
'35:02:45.504',-0.016,-,-,53.600
'35:02:45.512',-0.016,-,-,53.600
'35:02:45.520',-0.008,-,-,53.600
'35:02:45.528',-0.008,-,-,53.600
'35:02:45.536',0.000,-,-,54.400
'35:02:45.544',0.000,-,-,55.200
'35:02:45.552',0.000,-,-,56.000
'35:02:45.560',-0.008,-,-,56.000
'35:02:45.568',-0.008,-,-,56.800
'35:02:45.576',0.000,-,-,57.600
'35:02:45.584',-0.008,-,-,57.600
'35:02:45.592',-0.008,-,-,57.600
'35:02:45.600',-0.008,-,-,58.400
'35:02:45.608',-0.008,-,-,58.400
'35:02:45.616',-0.008,-,-,58.400
'35:02:45.624',-0.016,-,-,57.600
'35:02:45.632',-0.016,-,-,57.600
'35:02:45.640',-0.016,-,-,57.600
'35:02:45.648',-0.016,-,-,56.800
'35:02:45.656',-0.024,-,-,56.800
'35:02:45.664',-0.024,-,-,56.000
'35:02:45.672',-0.024,-,-,56.000
'35:02:45.680',-0.024,-,-,55.200
'35:02:45.688',-0.016,-,-,55.200
'35:02:45.696',-0.008,-,-,54.400
'35:02:45.704',0.000,-,-,53.600
'35:02:45.712',0.000,-,-,53.600
'35:02:45.720',0.000,-,-,52.800
'35:02:45.728',0.000,-,-,52.800
'35:02:45.736',0.000,-,-,52.000
'35:02:45.744',0.000,-,-,52.000
'35:02:45.752',0.000,-,-,51.200
'35:02:45.760',0.000,-,-,51.200
'35:02:45.768',0.000,-,-,51.200
'35:02:45.776',0.000,-,-,50.400
'35:02:45.784',0.000,-,-,50.400
'35:02:45.792',0.000,-,-,49.600
'35:02:45.800',0.008,-,-,49.600
'35:02:45.808',0.008,-,-,49.600
'35:02:45.816',0.008,-,-,49.600
'35:02:45.824',0.000,-,-,48.800
'35:02:45.832',-0.008,-,-,48.800
'35:02:45.840',-0.008,-,-,48.800
'35:02:45.848',-0.016,-,-,48.800
'35:02:45.856',-0.016,-,-,48.000
'35:02:45.864',-0.016,-,-,48.000
'35:02:45.872',-0.016,-,-,48.000
'35:02:45.880',-0.008,-,-,47.200
'35:02:45.888',-0.008,-,-,47.200
'35:02:45.896',-0.008,-,-,47.200
'35:02:45.904',-0.008,-,-,47.200
'35:02:45.912',0.000,-,-,47.200
'35:02:45.920',0.000,-,-,47.200
'35:02:45.928',-0.008,-,-,46.400
'35:02:45.936',-0.016,-,-,46.400
'35:02:45.944',-0.016,-,-,46.400
'35:02:45.952',-0.016,-,-,46.400
'35:02:45.960',-0.008,-,-,46.400
'35:02:45.968',0.024,-,-,46.400
'35:02:45.976',0.112,-,-,46.400
'35:02:45.984',0.272,-,-,45.600
'35:02:45.992',0.416,-,-,45.600
'35:02:46.000',0.504,-,-,45.600
'35:02:46.008',0.520,-,-,45.600
'35:02:46.016',0.488,-,-,45.600
'35:02:46.024',0.368,-,-,44.800
'35:02:46.032',0.192,-,-,44.800
'35:02:46.040',0.056,-,-,44.800
'35:02:46.048',-0.008,-,-,44.800
'35:02:46.056',-0.024,-,-,44.000
'35:02:46.064',-0.016,-,-,44.000
'35:02:46.072',-0.016,-,-,44.000
'35:02:46.080',-0.016,-,-,43.200
'35:02:46.088',-0.024,-,-,43.200
'35:02:46.096',-0.024,-,-,43.200
'35:02:46.104',-0.024,-,-,43.200
'35:02:46.112',-0.024,-,-,43.200
'35:02:46.120',-0.016,-,-,42.400
'35:02:46.128',-0.008,-,-,42.400
'35:02:46.136',-0.008,-,-,43.200
'35:02:46.144',0.000,-,-,44.000
'35:02:46.152',0.008,-,-,45.600
'35:02:46.160',0.016,-,-,48.000
'35:02:46.168',0.024,-,-,51.200
'35:02:46.176',0.024,-,-,56.000
'35:02:46.184',0.032,-,-,61.600
'35:02:46.192',0.032,-,-,67.200
'35:02:46.200',0.040,-,-,72.800
'35:02:46.208',0.040,-,-,78.400
'35:02:46.216',0.040,-,-,84.000
'35:02:46.224',0.040,-,-,89.600
'35:02:46.232',0.040,-,-,94.400
'35:02:46.240',0.048,-,-,98.400
'35:02:46.248',0.056,-,-,101.600
'35:02:46.256',0.048,-,-,104.000
'35:02:46.264',0.048,-,-,105.600
'35:02:46.272',0.048,-,-,106.400
'35:02:46.280',0.048,-,-,106.400
'35:02:46.288',0.056,-,-,106.400
'35:02:46.296',0.064,-,-,105.600
'35:02:46.304',0.064,-,-,104.800
'35:02:46.312',0.056,-,-,103.200
'35:02:46.320',0.048,-,-,101.600
'35:02:46.328',0.040,-,-,100.000
'35:02:46.336',0.032,-,-,97.600
'35:02:46.344',0.024,-,-,95.200
'35:02:46.352',0.016,-,-,92.800
'35:02:46.360',0.008,-,-,89.600
'35:02:46.368',0.000,-,-,86.400
'35:02:46.376',0.000,-,-,82.400
'35:02:46.384',-0.008,-,-,79.200
'35:02:46.392',-0.008,-,-,76.000
'35:02:46.400',-0.008,-,-,72.800
'35:02:46.408',-0.008,-,-,70.400
'35:02:46.416',0.000,-,-,68.000
'35:02:46.424',-0.016,-,-,65.600
'35:02:46.432',-0.024,-,-,64.000
'35:02:46.440',-0.024,-,-,63.200
'35:02:46.448',-0.024,-,-,61.600
'35:02:46.456',-0.016,-,-,61.600
'35:02:46.464',-0.016,-,-,60.800
'35:02:46.472',-0.016,-,-,60.800
'35:02:46.480',-0.008,-,-,60.800
'35:02:46.488',-0.016,-,-,61.600
'35:02:46.496',-0.024,-,-,61.600
'35:02:46.504',-0.032,-,-,61.600
'35:02:46.512',-0.032,-,-,62.400
'35:02:46.520',-0.040,-,-,62.400
'35:02:46.528',-0.048,-,-,62.400
'35:02:46.536',-0.048,-,-,63.200
'35:02:46.544',-0.048,-,-,63.200
'35:02:46.552',-0.048,-,-,63.200
'35:02:46.560',-0.048,-,-,63.200
'35:02:46.568',-0.048,-,-,63.200
'35:02:46.576',-0.040,-,-,62.400
'35:02:46.584',-0.048,-,-,62.400
'35:02:46.592',-0.056,-,-,62.400
'35:02:46.600',-0.064,-,-,61.600
'35:02:46.608',-0.064,-,-,61.600
'35:02:46.616',-0.056,-,-,60.800
'35:02:46.624',-0.056,-,-,60.000
'35:02:46.632',-0.048,-,-,60.000
'35:02:46.640',-0.048,-,-,59.200
'35:02:46.648',-0.040,-,-,58.400
'35:02:46.656',-0.032,-,-,58.400
'35:02:46.664',-0.032,-,-,57.600
'35:02:46.672',-0.032,-,-,56.800
'35:02:46.680',-0.032,-,-,56.800
'35:02:46.688',-0.032,-,-,56.000
'35:02:46.696',-0.032,-,-,56.000
'35:02:46.704',-0.040,-,-,55.200
'35:02:46.712',-0.048,-,-,54.400
'35:02:46.720',-0.048,-,-,54.400
'35:02:46.728',-0.048,-,-,54.400
'35:02:46.736',-0.056,-,-,53.600
'35:02:46.744',-0.056,-,-,53.600
'35:02:46.752',-0.056,-,-,53.600
'35:02:46.760',-0.048,-,-,52.800
'35:02:46.768',-0.056,-,-,52.800
'35:02:46.776',-0.056,-,-,52.800
'35:02:46.784',-0.048,-,-,52.800
'35:02:46.792',-0.048,-,-,52.000
'35:02:46.800',-0.048,-,-,52.000
'35:02:46.808',-0.048,-,-,52.000
'35:02:46.816',-0.008,-,-,52.000
'35:02:46.824',0.104,-,-,52.000
'35:02:46.832',0.272,-,-,52.000
'35:02:46.840',0.424,-,-,52.000
'35:02:46.848',0.488,-,-,52.000
'35:02:46.856',0.488,-,-,52.000
'35:02:46.864',0.392,-,-,52.000
'35:02:46.872',0.248,-,-,52.000
'35:02:46.880',0.088,-,-,51.200
'35:02:46.888',-0.016,-,-,51.200
'35:02:46.896',-0.056,-,-,51.200
'35:02:46.904',-0.064,-,-,51.200
'35:02:46.912',-0.040,-,-,51.200
'35:02:46.920',-0.032,-,-,51.200
'35:02:46.928',-0.032,-,-,51.200
'35:02:46.936',-0.040,-,-,51.200
'35:02:46.944',-0.032,-,-,51.200
'35:02:46.952',-0.032,-,-,50.400
'35:02:46.960',-0.024,-,-,50.400
'35:02:46.968',-0.024,-,-,50.400
'35:02:46.976',-0.016,-,-,50.400
'35:02:46.984',-0.016,-,-,50.400
'35:02:46.992',-0.008,-,-,50.400
'35:02:47.000',0.000,-,-,50.400
'35:02:47.008',0.008,-,-,51.200
'35:02:47.016',0.016,-,-,52.800
'35:02:47.024',0.024,-,-,54.400
'35:02:47.032',0.024,-,-,57.600
'35:02:47.040',0.024,-,-,60.800
'35:02:47.048',0.032,-,-,64.800
'35:02:47.056',0.040,-,-,69.600
'35:02:47.064',0.048,-,-,73.600
'35:02:47.072',0.056,-,-,78.400
'35:02:47.080',0.064,-,-,83.200
'35:02:47.088',0.072,-,-,87.200
'35:02:47.096',0.080,-,-,91.200
'35:02:47.104',0.080,-,-,94.400
'35:02:47.112',0.080,-,-,97.600
'35:02:47.120',0.072,-,-,99.200
'35:02:47.128',0.072,-,-,100.800
'35:02:47.136',0.064,-,-,101.600
'35:02:47.144',0.064,-,-,102.400
'35:02:47.152',0.048,-,-,101.600
'35:02:47.160',0.040,-,-,101.600
'35:02:47.168',0.024,-,-,100.000
'35:02:47.176',0.016,-,-,98.400
'35:02:47.184',-0.008,-,-,97.600
'35:02:47.192',-0.016,-,-,95.200
'35:02:47.200',-0.032,-,-,93.600
'35:02:47.208',-0.032,-,-,91.200
'35:02:47.216',-0.032,-,-,88.000
'35:02:47.224',-0.032,-,-,85.600
'35:02:47.232',-0.032,-,-,82.400
'35:02:47.240',-0.024,-,-,79.200
'35:02:47.248',-0.024,-,-,76.000
'35:02:47.256',-0.024,-,-,73.600
'35:02:47.264',-0.024,-,-,71.200
'35:02:47.272',-0.024,-,-,68.800
'35:02:47.280',-0.024,-,-,66.400
'35:02:47.288',-0.024,-,-,64.800
'35:02:47.296',-0.024,-,-,64.000
'35:02:47.304',-0.024,-,-,63.200
'35:02:47.312',-0.032,-,-,62.400
'35:02:47.320',-0.032,-,-,62.400
'35:02:47.328',-0.032,-,-,62.400
'35:02:47.336',-0.032,-,-,62.400
'35:02:47.344',-0.040,-,-,62.400
'35:02:47.352',-0.040,-,-,62.400
'35:02:47.360',-0.048,-,-,63.200
'35:02:47.368',-0.048,-,-,63.200
'35:02:47.376',-0.056,-,-,63.200
'35:02:47.384',-0.032,-,-,63.200
'35:02:47.392',0.064,-,-,63.200
'35:02:47.400',0.216,-,-,63.200
'35:02:47.408',0.352,-,-,63.200
'35:02:47.416',0.424,-,-,63.200
'35:02:47.424',0.440,-,-,63.200
'35:02:47.432',0.392,-,-,63.200
'35:02:47.440',0.272,-,-,62.400
'35:02:47.448',0.096,-,-,62.400
'35:02:47.456',-0.024,-,-,61.600
'35:02:47.464',-0.080,-,-,60.800
'35:02:47.472',-0.088,-,-,60.800
'35:02:47.480',-0.072,-,-,60.000
'35:02:47.488',-0.064,-,-,60.000
'35:02:47.496',-0.064,-,-,59.200
'35:02:47.504',-0.064,-,-,58.400
'35:02:47.512',-0.064,-,-,58.400
'35:02:47.520',-0.072,-,-,57.600
'35:02:47.528',-0.064,-,-,57.600
'35:02:47.536',-0.064,-,-,57.600
'35:02:47.544',-0.056,-,-,56.800
'35:02:47.552',-0.048,-,-,56.800
'35:02:47.560',-0.040,-,-,56.800
'35:02:47.568',-0.032,-,-,56.800
'35:02:47.576',-0.016,-,-,56.800
'35:02:47.584',0.000,-,-,57.600
'35:02:47.592',0.008,-,-,57.600
'35:02:47.600',0.008,-,-,59.200
'35:02:47.608',0.008,-,-,60.800
'35:02:47.616',0.016,-,-,63.200
'35:02:47.624',0.016,-,-,66.400
'35:02:47.632',0.024,-,-,70.400
'35:02:47.640',0.032,-,-,73.600
'35:02:47.648',0.040,-,-,77.600
'35:02:47.656',0.040,-,-,81.600
'35:02:47.664',0.040,-,-,85.600
'35:02:47.672',0.032,-,-,89.600
'35:02:47.680',0.024,-,-,92.800
'35:02:47.688',0.024,-,-,95.200
'35:02:47.696',0.024,-,-,97.600
'35:02:47.704',0.016,-,-,99.200
'35:02:47.712',0.008,-,-,100.000
'35:02:47.720',0.000,-,-,100.800
'35:02:47.728',-0.008,-,-,100.000
'35:02:47.736',-0.016,-,-,100.000
'35:02:47.744',-0.032,-,-,98.400
'35:02:47.752',-0.040,-,-,96.800
'35:02:47.760',-0.040,-,-,95.200
'35:02:47.768',-0.040,-,-,92.800
'35:02:47.776',-0.040,-,-,90.400
'35:02:47.784',-0.048,-,-,88.000
'35:02:47.792',-0.048,-,-,84.800
'35:02:47.800',-0.048,-,-,81.600
'35:02:47.808',-0.048,-,-,78.400
'35:02:47.816',-0.048,-,-,75.200
'35:02:47.824',-0.048,-,-,72.000
'35:02:47.832',-0.056,-,-,68.800
'35:02:47.840',-0.056,-,-,66.400
'35:02:47.848',-0.056,-,-,64.800
'35:02:47.856',-0.056,-,-,62.400
'35:02:47.864',-0.056,-,-,61.600
'35:02:47.872',-0.056,-,-,60.000
'35:02:47.880',-0.056,-,-,60.000
'35:02:47.888',-0.056,-,-,59.200
'35:02:47.896',-0.056,-,-,59.200
'35:02:47.904',-0.056,-,-,59.200
'35:02:47.912',-0.048,-,-,60.000
'35:02:47.920',-0.056,-,-,60.000
'35:02:47.928',-0.056,-,-,60.800
'35:02:47.936',-0.056,-,-,61.600
'35:02:47.944',-0.056,-,-,61.600
'35:02:47.952',-0.056,-,-,62.400
'35:02:47.960',-0.048,-,-,62.400
'35:02:47.968',-0.048,-,-,62.400
'35:02:47.976',-0.048,-,-,63.200
'35:02:47.984',-0.048,-,-,63.200
'35:02:47.992',-0.056,-,-,62.400
'35:02:48.000',-0.056,-,-,62.400
'35:02:48.008',-0.056,-,-,62.400
'35:02:48.016',-0.056,-,-,61.600
'35:02:48.024',-0.056,-,-,61.600
'35:02:48.032',-0.056,-,-,60.800
'35:02:48.040',-0.056,-,-,60.800
'35:02:48.048',-0.056,-,-,60.000
'35:02:48.056',-0.048,-,-,59.200
'35:02:48.064',-0.048,-,-,59.200
'35:02:48.072',-0.056,-,-,58.400
'35:02:48.080',-0.048,-,-,57.600
'35:02:48.088',-0.048,-,-,57.600
'35:02:48.096',-0.048,-,-,56.800
'35:02:48.104',-0.048,-,-,56.000
'35:02:48.112',-0.056,-,-,56.000
'35:02:48.120',-0.056,-,-,55.200
'35:02:48.128',-0.048,-,-,54.400
'35:02:48.136',0.016,-,-,54.400
'35:02:48.144',0.152,-,-,53.600
'35:02:48.152',0.304,-,-,53.600
'35:02:48.160',0.392,-,-,52.800
'35:02:48.168',0.392,-,-,52.800
'35:02:48.176',0.344,-,-,52.000
'35:02:48.184',0.264,-,-,52.000
'35:02:48.192',0.128,-,-,52.000
'35:02:48.200',0.016,-,-,51.200
'35:02:48.208',-0.040,-,-,51.200
'35:02:48.216',-0.056,-,-,51.200
'35:02:48.224',-0.048,-,-,50.400
'35:02:48.232',-0.032,-,-,50.400
'35:02:48.240',-0.032,-,-,50.400
'35:02:48.248',-0.040,-,-,50.400
'35:02:48.256',-0.048,-,-,49.600
'35:02:48.264',-0.048,-,-,49.600
'35:02:48.272',-0.040,-,-,49.600
'35:02:48.280',-0.040,-,-,49.600
'35:02:48.288',-0.032,-,-,49.600
