'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'13:44.824',0.052,-,-,-,-,46.400,44.880
'13:44.832',0.052,-,-,-,-,43.200,44.880
'13:44.840',0.043,-,-,-,-,40.000,44.880
'13:44.848',0.043,-,-,-,-,36.800,44.880
'13:44.856',0.043,-,-,-,-,34.400,44.880
'13:44.864',0.043,-,-,-,-,32.000,44.880
'13:44.872',0.035,-,-,-,-,29.600,44.880
'13:44.880',0.017,-,-,-,-,27.200,44.880
'13:44.888',0.017,-,-,-,-,26.400,44.880
'13:44.896',0.009,-,-,-,-,25.600,44.880
'13:44.904',0.017,-,-,-,-,26.400,44.880
'13:44.912',0.017,-,-,-,-,27.200,44.880
'13:44.920',0.017,-,-,-,-,28.800,44.880
'13:44.928',0.035,-,-,-,-,30.400,44.880
'13:44.936',0.043,-,-,-,-,32.800,44.880
'13:44.944',0.035,-,-,-,-,36.000,44.880
'13:44.952',0.017,-,-,-,-,38.400,44.880
'13:44.960',0.017,-,-,-,-,40.800,44.880
'13:44.968',0.009,-,-,-,-,43.200,44.880
'13:44.976',0.000,-,-,-,-,45.600,44.880
'13:44.984',-0.009,-,-,-,-,47.200,44.880
'13:44.992',0.000,-,-,-,-,48.800,44.880
'13:45.000',-0.017,-,-,-,-,50.400,44.880
'13:45.008',-0.035,-,-,-,-,52.000,44.880
'13:45.016',-0.017,-,-,-,-,52.800,44.880
'13:45.024',-0.009,-,-,-,-,52.800,44.880
'13:45.032',0.000,-,-,-,-,53.600,44.880
'13:45.040',-0.009,-,-,-,-,53.600,44.880
'13:45.048',-0.017,-,-,-,-,53.600,44.880
'13:45.056',-0.017,-,-,-,-,53.600,44.880
'13:45.064',-0.017,-,-,-,-,53.600,44.880
'13:45.072',-0.017,-,-,-,-,52.800,44.880
'13:45.080',-0.009,-,-,-,-,52.000,44.880
'13:45.088',0.000,-,-,-,-,51.200,44.880
'13:45.096',0.000,-,-,-,-,50.400,44.880
'13:45.104',0.009,-,-,-,-,49.600,44.880
'13:45.112',0.009,-,-,-,-,48.800,44.880
'13:45.120',0.009,-,-,-,-,49.600,44.880
'13:45.128',0.000,-,-,-,-,51.200,44.880
'13:45.136',0.009,-,-,-,-,52.000,44.880
'13:45.144',0.035,-,-,-,-,53.600,44.880
'13:45.152',0.035,-,-,-,-,54.400,44.880
'13:45.160',0.043,-,-,-,-,55.200,44.880
'13:45.168',0.070,-,-,-,-,56.800,44.880
'13:45.176',0.070,-,-,-,-,59.200,44.880
'13:45.184',0.052,-,-,-,-,60.800,44.880
'13:45.192',0.043,-,-,-,-,63.200,44.880
'13:45.200',0.043,-,-,-,-,64.800,44.880
'13:45.208',0.035,-,-,-,-,67.200,44.880
'13:45.216',0.017,-,-,-,-,68.800,44.880
'13:45.224',0.000,-,-,-,-,70.400,44.880
'13:45.232',-0.017,-,-,-,-,72.000,44.880
'13:45.240',-0.035,-,-,-,-,72.800,44.880
'13:45.248',-0.017,-,-,-,-,72.800,44.880
'13:45.256',-0.009,-,-,-,-,72.000,44.880
'13:45.264',-0.009,-,-,-,-,70.400,44.880
'13:45.272',-0.009,-,-,-,-,68.000,44.880
'13:45.280',-0.017,-,-,-,-,65.600,44.880
'13:45.288',-0.017,-,-,-,-,62.400,44.880
'13:45.296',-0.043,-,-,-,-,59.200,44.880
'13:45.304',-0.096,-,-,-,-,56.000,44.880
'13:45.312',-0.113,-,-,-,-,52.800,44.880
'13:45.320',-0.078,-,-,-,-,49.600,44.880
'13:45.328',0.000,-,-,-,-,45.600,44.880
'13:45.336',0.078,-,-,-,-,42.400,44.880
'13:45.344',0.096,-,-,-,-,40.000,44.880
'13:45.352',0.070,-,-,-,-,37.600,44.880
'13:45.360',0.070,-,-,-,-,35.200,44.880
'13:45.368',0.070,-,-,-,-,32.800,44.880
'13:45.376',0.052,-,-,-,-,30.400,44.880
'13:45.384',0.052,-,-,-,-,28.000,44.880
'13:45.392',0.052,-,-,-,-,27.200,44.880
'13:45.400',0.052,-,-,-,-,26.400,44.880
'13:45.408',0.052,-,-,-,-,26.400,44.880
'13:45.416',0.043,-,-,-,-,26.400,44.880
'13:45.424',0.035,-,-,-,-,28.000,44.880
'13:45.432',0.035,-,-,-,-,29.600,44.880
'13:45.440',0.043,-,-,-,-,31.200,44.880
'13:45.448',0.035,-,-,-,-,33.600,44.880
'13:45.456',0.035,-,-,-,-,36.800,44.880
'13:45.464',0.043,-,-,-,-,39.200,44.880
'13:45.472',0.043,-,-,-,-,41.600,44.880
'13:45.480',0.035,-,-,-,-,44.000,44.880
'13:45.488',0.017,-,-,-,-,45.600,44.880
'13:45.496',0.000,-,-,-,-,47.200,44.880
'13:45.504',-0.009,-,-,-,-,48.800,44.880
'13:45.512',-0.009,-,-,-,-,49.600,44.880
'13:45.520',-0.017,-,-,-,-,51.200,44.880
'13:45.528',-0.017,-,-,-,-,52.000,44.880
'13:45.536',-0.017,-,-,-,-,53.600,44.880
'13:45.544',-0.017,-,-,-,-,53.600,44.880
'13:45.552',-0.009,-,-,-,-,53.600,44.880
'13:45.560',-0.009,-,-,-,-,53.600,44.880
'13:45.568',-0.009,-,-,-,-,53.600,44.880
'13:45.576',-0.009,-,-,-,-,53.600,44.880
'13:45.584',0.000,-,-,-,-,52.800,44.880
'13:45.592',0.000,-,-,-,-,52.000,44.880
'13:45.600',0.000,-,-,-,-,51.200,44.880
'13:45.608',-0.009,-,-,-,-,50.400,44.880
'13:45.616',-0.009,-,-,-,-,49.600,44.880
'13:45.624',-0.009,-,-,-,-,48.000,44.880
'13:45.632',0.000,-,-,-,-,48.000,44.880
'13:45.640',0.000,-,-,-,-,48.000,44.880
'13:45.648',0.000,-,-,-,-,49.600,44.880
'13:45.656',0.009,-,-,-,-,50.400,44.880
'13:45.664',0.017,-,-,-,-,52.000,44.880
'13:45.672',0.035,-,-,-,-,53.600,44.880
'13:45.680',0.043,-,-,-,-,55.200,44.880
'13:45.688',0.052,-,-,-,-,56.800,44.880
'13:45.696',0.052,-,-,-,-,59.200,44.880
'13:45.704',0.070,-,-,-,-,60.800,44.880
'13:45.712',0.052,-,-,-,-,62.400,44.880
'13:45.720',0.043,-,-,-,-,64.800,44.880
'13:45.728',0.017,-,-,-,-,67.200,44.880
'13:45.736',0.009,-,-,-,-,68.800,44.880
'13:45.744',0.000,-,-,-,-,70.400,44.880
'13:45.752',0.000,-,-,-,-,72.000,44.880
'13:45.760',0.000,-,-,-,-,72.800,44.880
'13:45.768',0.000,-,-,-,-,73.600,44.880
'13:45.776',-0.009,-,-,-,-,74.400,44.880
'13:45.784',-0.009,-,-,-,-,74.400,44.880
'13:45.792',-0.009,-,-,-,-,73.600,44.880
'13:45.800',-0.009,-,-,-,-,72.000,44.880
'13:45.808',-0.017,-,-,-,-,69.600,44.880
'13:45.816',-0.052,-,-,-,-,66.400,44.880
'13:45.824',-0.104,-,-,-,-,63.200,44.880
'13:45.832',-0.130,-,-,-,-,59.200,44.880
'13:45.840',-0.078,-,-,-,-,56.000,44.880
'13:45.848',0.017,-,-,-,-,52.000,44.880
'13:45.856',0.104,-,-,-,-,48.800,44.880
'13:45.864',0.113,-,-,-,-,45.600,44.880
'13:45.872',0.070,-,-,-,-,42.400,44.880
'13:45.880',0.070,-,-,-,-,39.200,44.880
'13:45.888',0.052,-,-,-,-,36.800,44.880
'13:45.896',0.052,-,-,-,-,34.400,44.880
'13:45.904',0.052,-,-,-,-,33.600,44.880
'13:45.912',0.052,-,-,-,-,32.000,44.880
'13:45.920',0.043,-,-,-,-,31.200,44.880
'13:45.928',0.035,-,-,-,-,29.600,44.880
'13:45.936',0.052,-,-,-,-,30.400,44.880
'13:45.944',0.070,-,-,-,-,32.000,44.880
'13:45.952',0.070,-,-,-,-,34.400,44.880
'13:45.960',0.070,-,-,-,-,33.600,44.880
'13:45.968',0.070,-,-,-,-,32.800,44.880
'13:45.976',0.052,-,-,-,-,34.400,44.880
'13:45.984',0.052,-,-,-,-,37.600,44.880
'13:45.992',0.043,-,-,-,-,39.200,44.880
'13:46.000',0.035,-,-,-,-,40.800,44.880
'13:46.008',0.017,-,-,-,-,43.200,44.880
'13:46.016',0.009,-,-,-,-,45.600,44.880
'13:46.024',0.000,-,-,-,-,46.400,44.880
'13:46.032',-0.009,-,-,-,-,47.200,44.880
'13:46.040',-0.009,-,-,-,-,48.000,44.880
'13:46.048',-0.009,-,-,-,-,48.800,44.880
'13:46.056',-0.017,-,-,-,-,49.600,44.880
'13:46.064',-0.009,-,-,-,-,49.600,44.880
'13:46.072',-0.009,-,-,-,-,48.800,44.880
'13:46.080',-0.009,-,-,-,-,48.800,44.880
'13:46.088',-0.009,-,-,-,-,48.000,44.880
'13:46.096',0.000,-,-,-,-,47.200,44.880
'13:46.104',0.000,-,-,-,-,47.200,44.880
'13:46.112',0.000,-,-,-,-,46.400,44.880
'13:46.120',-0.009,-,-,-,-,45.600,44.880
'13:46.128',-0.009,-,-,-,-,44.800,44.880
'13:46.136',-0.009,-,-,-,-,44.000,44.880
'13:46.144',-0.009,-,-,-,-,43.200,44.880
'13:46.152',-0.009,-,-,-,-,43.200,44.880
'13:46.160',-0.009,-,-,-,-,42.400,44.880
'13:46.168',-0.009,-,-,-,-,43.200,44.880
'13:46.176',0.000,-,-,-,-,44.000,44.880
'13:46.184',0.000,-,-,-,-,45.600,44.880
'13:46.192',0.009,-,-,-,-,47.200,44.880
'13:46.200',0.009,-,-,-,-,48.000,44.880
'13:46.208',0.017,-,-,-,-,49.600,44.880
'13:46.216',0.009,-,-,-,-,52.000,44.880
'13:46.224',0.009,-,-,-,-,53.600,44.880
'13:46.232',0.000,-,-,-,-,56.800,44.880
'13:46.240',-0.009,-,-,-,-,59.200,44.880
'13:46.248',-0.035,-,-,-,-,61.600,44.880
'13:46.256',-0.052,-,-,-,-,64.000,44.880
'13:46.264',-0.070,-,-,-,-,66.400,44.880
'13:46.272',-0.070,-,-,-,-,68.800,44.880
'13:46.280',-0.070,-,-,-,-,71.200,44.880
'13:46.288',-0.078,-,-,-,-,72.800,44.880
'13:46.296',-0.104,-,-,-,-,72.000,44.880
'13:46.304',-0.096,-,-,-,-,68.800,44.880
'13:46.312',-0.096,-,-,-,-,65.600,44.880
'13:46.320',-0.096,-,-,-,-,63.200,44.880
'13:46.328',-0.113,-,-,-,-,60.800,44.880
'13:46.336',-0.157,-,-,-,-,56.800,44.880
'13:46.344',-0.191,-,-,-,-,52.800,44.880
'13:46.352',-0.165,-,-,-,-,48.800,44.880
'13:46.360',-0.070,-,-,-,-,44.800,44.880
'13:46.368',0.000,-,-,-,-,40.800,44.880
'13:46.376',0.009,-,-,-,-,37.600,44.880
'13:46.384',0.000,-,-,-,-,34.400,44.880
'13:46.392',0.000,-,-,-,-,31.200,44.880
'13:46.400',0.000,-,-,-,-,29.600,44.880
'13:46.408',0.000,-,-,-,-,28.000,44.880
'13:46.416',0.000,-,-,-,-,25.600,44.880
'13:46.424',0.000,-,-,-,-,23.200,44.880
'13:46.432',0.000,-,-,-,-,20.800,44.880
'13:46.440',-0.009,-,-,-,-,20.000,44.880
'13:46.448',0.000,-,-,-,-,20.000,44.880
'13:46.456',0.000,-,-,-,-,21.600,44.880
'13:46.464',0.000,-,-,-,-,23.200,44.880
'13:46.472',0.000,-,-,-,-,26.400,44.880
'13:46.480',0.000,-,-,-,-,29.600,44.880
'13:46.488',0.000,-,-,-,-,31.200,44.880
'13:46.496',0.000,-,-,-,-,32.800,44.880
'13:46.504',0.000,-,-,-,-,34.400,44.880
'13:46.512',0.000,-,-,-,-,36.000,44.880
'13:46.520',-0.009,-,-,-,-,37.600,44.880
'13:46.528',-0.009,-,-,-,-,40.000,44.880
'13:46.536',-0.017,-,-,-,-,42.400,44.880
'13:46.544',-0.017,-,-,-,-,44.000,44.880
'13:46.552',-0.017,-,-,-,-,45.600,44.880
'13:46.560',-0.017,-,-,-,-,46.400,44.880
'13:46.568',-0.035,-,-,-,-,47.200,44.880
'13:46.576',-0.043,-,-,-,-,47.200,44.880
'13:46.584',-0.043,-,-,-,-,47.200,44.880
'13:46.592',-0.052,-,-,-,-,47.200,44.880
'13:46.600',-0.035,-,-,-,-,47.200,44.880
'13:46.608',-0.035,-,-,-,-,47.200,44.880
'13:46.616',-0.035,-,-,-,-,46.400,44.880
'13:46.624',-0.035,-,-,-,-,45.600,44.880
'13:46.632',-0.035,-,-,-,-,45.600,44.880
'13:46.640',-0.017,-,-,-,-,44.800,44.880
'13:46.648',-0.009,-,-,-,-,44.000,44.880
'13:46.656',0.000,-,-,-,-,44.000,44.880
'13:46.664',0.000,-,-,-,-,44.000,44.880
'13:46.672',0.000,-,-,-,-,44.800,44.880
'13:46.680',0.000,-,-,-,-,46.400,44.880
'13:46.688',0.000,-,-,-,-,48.000,44.880
'13:46.696',0.009,-,-,-,-,49.600,44.880
'13:46.704',0.009,-,-,-,-,50.400,44.880
'13:46.712',0.009,-,-,-,-,52.000,44.880
'13:46.720',0.009,-,-,-,-,54.400,44.880
'13:46.728',0.017,-,-,-,-,56.000,44.880
'13:46.736',0.043,-,-,-,-,58.400,44.880
'13:46.744',0.052,-,-,-,-,61.600,44.880
'13:46.752',0.017,-,-,-,-,64.000,44.880
'13:46.760',0.000,-,-,-,-,67.200,44.880
'13:46.768',-0.009,-,-,-,-,70.400,44.880
'13:46.776',-0.017,-,-,-,-,72.800,44.880
'13:46.784',-0.035,-,-,-,-,75.200,44.880
'13:46.792',-0.052,-,-,-,-,76.000,44.880
'13:46.800',-0.052,-,-,-,-,76.000,44.880
'13:46.808',-0.052,-,-,-,-,76.000,44.880
'13:46.816',-0.052,-,-,-,-,73.600,44.880
'13:46.824',-0.052,-,-,-,-,71.200,44.880
'13:46.832',-0.052,-,-,-,-,68.800,44.880
'13:46.840',-0.078,-,-,-,-,65.600,44.880
'13:46.848',-0.104,-,-,-,-,62.400,44.880
'13:46.856',-0.139,-,-,-,-,57.600,44.880
'13:46.864',-0.130,-,-,-,-,53.600,44.880
'13:46.872',-0.043,-,-,-,-,49.600,44.880
'13:46.880',0.017,-,-,-,-,45.600,44.880
'13:46.888',0.035,-,-,-,-,41.600,44.880
'13:46.896',0.017,-,-,-,-,38.400,44.880
'13:46.904',0.009,-,-,-,-,35.200,44.880
'13:46.912',0.009,-,-,-,-,32.800,44.880
'13:46.920',0.009,-,-,-,-,30.400,44.880
'13:46.928',0.009,-,-,-,-,28.000,44.880
'13:46.936',0.009,-,-,-,-,25.600,44.880
'13:46.944',0.009,-,-,-,-,24.000,44.880
'13:46.952',0.009,-,-,-,-,23.200,44.880
'13:46.960',0.009,-,-,-,-,24.000,44.880
'13:46.968',0.017,-,-,-,-,24.800,44.880
'13:46.976',0.043,-,-,-,-,26.400,44.880
'13:46.984',0.043,-,-,-,-,28.800,44.880
'13:46.992',0.043,-,-,-,-,31.200,44.880
'13:47.000',0.043,-,-,-,-,33.600,44.880
'13:47.008',0.035,-,-,-,-,36.000,44.880
'13:47.016',0.035,-,-,-,-,39.200,44.880
'13:47.024',0.017,-,-,-,-,41.600,44.880
'13:47.032',0.009,-,-,-,-,43.200,44.880
'13:47.040',0.009,-,-,-,-,45.600,44.880
'13:47.048',0.000,-,-,-,-,47.200,44.880
'13:47.056',0.000,-,-,-,-,48.000,44.880
'13:47.064',0.000,-,-,-,-,48.800,44.880
'13:47.072',-0.009,-,-,-,-,49.600,44.880
'13:47.080',-0.009,-,-,-,-,49.600,44.880
'13:47.088',0.000,-,-,-,-,49.600,44.880
'13:47.096',0.000,-,-,-,-,50.400,44.880
'13:47.104',0.000,-,-,-,-,50.400,44.880
'13:47.112',0.000,-,-,-,-,50.400,44.880
'13:47.120',0.009,-,-,-,-,49.600,44.880
'13:47.128',0.009,-,-,-,-,49.600,44.880
'13:47.136',0.009,-,-,-,-,49.600,44.880
'13:47.144',0.009,-,-,-,-,48.800,44.880
'13:47.152',0.009,-,-,-,-,48.000,44.880
'13:47.160',0.000,-,-,-,-,47.200,44.880
'13:47.168',0.000,-,-,-,-,45.600,44.880
'13:47.176',0.000,-,-,-,-,44.800,44.880
'13:47.184',0.000,-,-,-,-,44.800,44.880
'13:47.192',0.009,-,-,-,-,44.800,44.880
'13:47.200',0.017,-,-,-,-,45.600,44.880
'13:47.208',0.017,-,-,-,-,47.200,44.880
'13:47.216',0.009,-,-,-,-,48.800,44.880
'13:47.224',0.017,-,-,-,-,50.400,44.880
'13:47.232',0.017,-,-,-,-,52.000,44.880
'13:47.240',0.035,-,-,-,-,53.600,44.880
'13:47.248',0.035,-,-,-,-,55.200,44.880
'13:47.256',0.035,-,-,-,-,57.600,44.880
'13:47.264',0.017,-,-,-,-,60.000,44.880
'13:47.272',0.009,-,-,-,-,61.600,44.880
'13:47.280',0.000,-,-,-,-,64.000,44.880
'13:47.288',-0.009,-,-,-,-,66.400,44.880
'13:47.296',-0.009,-,-,-,-,68.000,44.880
'13:47.304',-0.009,-,-,-,-,70.400,44.880
'13:47.312',-0.009,-,-,-,-,71.200,44.880
'13:47.320',-0.017,-,-,-,-,72.000,44.880
'13:47.328',-0.035,-,-,-,-,71.200,44.880
'13:47.336',-0.017,-,-,-,-,70.400,44.880
'13:47.344',-0.035,-,-,-,-,68.800,44.880
'13:47.352',-0.052,-,-,-,-,66.400,44.880
'13:47.360',-0.096,-,-,-,-,64.000,44.880
'13:47.368',-0.113,-,-,-,-,60.000,44.880
'13:47.376',-0.096,-,-,-,-,56.800,44.880
'13:47.384',0.000,-,-,-,-,52.800,44.880
'13:47.392',0.052,-,-,-,-,48.800,44.880
'13:47.400',0.043,-,-,-,-,44.800,44.880
'13:47.408',0.035,-,-,-,-,41.600,44.880
'13:47.416',0.017,-,-,-,-,37.600,44.880
'13:47.424',0.017,-,-,-,-,34.400,44.880
'13:47.432',0.017,-,-,-,-,32.000,44.880
'13:47.440',0.017,-,-,-,-,29.600,44.880
'13:47.448',0.009,-,-,-,-,27.200,44.880
'13:47.456',0.009,-,-,-,-,26.400,44.880
'13:47.464',0.009,-,-,-,-,25.600,44.880
'13:47.472',0.009,-,-,-,-,26.400,44.880
'13:47.480',0.009,-,-,-,-,27.200,44.880
'13:47.488',0.017,-,-,-,-,28.800,44.880
'13:47.496',0.017,-,-,-,-,30.400,44.880
'13:47.504',0.017,-,-,-,-,32.800,44.880
'13:47.512',0.017,-,-,-,-,34.400,44.880
'13:47.520',0.035,-,-,-,-,36.800,44.880
'13:47.528',0.043,-,-,-,-,38.400,44.880
'13:47.536',0.017,-,-,-,-,40.800,44.880
'13:47.544',0.009,-,-,-,-,42.400,44.880
'13:47.552',0.009,-,-,-,-,44.000,44.880
'13:47.560',0.000,-,-,-,-,45.600,44.880
'13:47.568',0.000,-,-,-,-,47.200,44.880
'13:47.576',-0.009,-,-,-,-,48.000,44.880
'13:47.584',-0.017,-,-,-,-,49.600,44.880
'13:47.592',-0.017,-,-,-,-,50.400,44.880
'13:47.600',-0.009,-,-,-,-,51.200,44.880
'13:47.608',0.000,-,-,-,-,52.000,44.880
'13:47.616',0.000,-,-,-,-,52.000,44.880
'13:47.624',0.000,-,-,-,-,52.000,44.880
'13:47.632',-0.009,-,-,-,-,51.200,44.880
'13:47.640',-0.009,-,-,-,-,51.200,44.880
'13:47.648',0.000,-,-,-,-,49.600,44.880
'13:47.656',0.000,-,-,-,-,48.800,44.880
'13:47.664',0.000,-,-,-,-,48.000,44.880
'13:47.672',0.000,-,-,-,-,47.200,44.880
'13:47.680',-0.009,-,-,-,-,48.000,44.880
'13:47.688',-0.009,-,-,-,-,48.000,44.880
'13:47.696',-0.009,-,-,-,-,49.600,44.880
'13:47.704',0.000,-,-,-,-,51.200,44.880
'13:47.712',0.009,-,-,-,-,52.000,44.880
'13:47.720',0.017,-,-,-,-,52.800,44.880
'13:47.728',0.035,-,-,-,-,53.600,44.880
'13:47.736',0.043,-,-,-,-,54.400,44.880
'13:47.744',0.035,-,-,-,-,55.200,44.880
'13:47.752',0.017,-,-,-,-,56.000,44.880
'13:47.760',0.009,-,-,-,-,57.600,44.880
'13:47.768',0.009,-,-,-,-,60.000,44.880
'13:47.776',-0.009,-,-,-,-,61.600,44.880
'13:47.784',-0.035,-,-,-,-,64.000,44.880
'13:47.792',-0.096,-,-,-,-,65.600,44.880
'13:47.800',-0.130,-,-,-,-,68.000,44.880
'13:47.808',-0.157,-,-,-,-,69.600,44.880
'13:47.816',-0.165,-,-,-,-,70.400,44.880
'13:47.824',-0.191,-,-,-,-,70.400,44.880
'13:47.832',-0.235,-,-,-,-,69.600,44.880
'13:47.840',-0.270,-,-,-,-,67.200,44.880
'13:47.848',-0.296,-,-,-,-,64.800,44.880
'13:47.856',-0.287,-,-,-,-,62.400,44.880
'13:47.864',-0.252,-,-,-,-,59.200,44.880
'13:47.872',-0.165,-,-,-,-,56.000,44.880
'13:47.880',-0.052,-,-,-,-,52.000,44.880
'13:47.888',0.017,-,-,-,-,48.000,44.880
'13:47.896',0.052,-,-,-,-,44.800,44.880
'13:47.904',0.078,-,-,-,-,41.600,44.880
'13:47.912',0.078,-,-,-,-,39.200,44.880
'13:47.920',0.078,-,-,-,-,36.800,44.880
'13:47.928',0.096,-,-,-,-,35.200,44.880
'13:47.936',0.096,-,-,-,-,35.200,44.880
'13:47.944',0.096,-,-,-,-,35.200,44.880
'13:47.952',0.104,-,-,-,-,35.200,44.880
'13:47.960',0.113,-,-,-,-,36.000,44.880
'13:47.968',0.130,-,-,-,-,36.800,44.880
'13:47.976',0.157,-,-,-,-,39.200,44.880
'13:47.984',0.157,-,-,-,-,41.600,44.880
'13:47.992',0.165,-,-,-,-,42.400,44.880
'13:48.000',0.165,-,-,-,-,44.000,44.880
'13:48.008',0.157,-,-,-,-,45.600,44.880
'13:48.016',0.139,-,-,-,-,47.200,44.880
'13:48.024',0.130,-,-,-,-,48.800,44.880
'13:48.032',0.130,-,-,-,-,50.400,44.880
'13:48.040',0.113,-,-,-,-,52.000,44.880
'13:48.048',0.096,-,-,-,-,52.800,44.880
'13:48.056',0.078,-,-,-,-,52.800,44.880
'13:48.064',0.052,-,-,-,-,52.800,44.880
'13:48.072',0.035,-,-,-,-,52.000,44.880
'13:48.080',0.035,-,-,-,-,52.000,44.880
'13:48.088',0.017,-,-,-,-,51.200,44.880
'13:48.096',0.009,-,-,-,-,50.400,44.880
'13:48.104',0.009,-,-,-,-,49.600,44.880
'13:48.112',0.000,-,-,-,-,49.600,44.880
'13:48.120',0.000,-,-,-,-,49.600,44.880
'13:48.128',0.000,-,-,-,-,49.600,44.880
'13:48.136',0.000,-,-,-,-,50.400,44.880
'13:48.144',0.000,-,-,-,-,52.000,44.880
'13:48.152',0.000,-,-,-,-,53.600,44.880
'13:48.160',0.000,-,-,-,-,55.200,44.880
'13:48.168',0.009,-,-,-,-,57.600,44.880
'13:48.176',0.009,-,-,-,-,59.200,44.880
'13:48.184',0.017,-,-,-,-,60.800,44.880
'13:48.192',0.017,-,-,-,-,62.400,44.880
'13:48.200',0.009,-,-,-,-,64.000,44.880
'13:48.208',0.009,-,-,-,-,64.800,44.880
'13:48.216',0.009,-,-,-,-,64.800,44.880
'13:48.224',0.009,-,-,-,-,64.000,44.880
'13:48.232',0.009,-,-,-,-,62.400,44.880
'13:48.240',0.017,-,-,-,-,60.800,44.880
'13:48.248',0.035,-,-,-,-,59.200,44.880
