'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'30:22.792',-0.035,-,-,-,-,112.000,26.760
'30:22.800',-0.017,-,-,-,-,110.400,25.680
'30:22.808',-0.035,-,-,-,-,108.800,24.480
'30:22.816',-0.035,-,-,-,-,108.000,23.760
'30:22.824',-0.035,-,-,-,-,107.200,23.880
'30:22.832',-0.035,-,-,-,-,108.000,24.360
'30:22.840',-0.035,-,-,-,-,108.800,24.960
'30:22.848',-0.035,-,-,-,-,110.400,25.920
'30:22.856',-0.017,-,-,-,-,112.000,26.760
'30:22.864',-0.009,-,-,-,-,113.600,27.360
'30:22.872',0.000,-,-,-,-,116.000,27.480
'30:22.880',0.000,-,-,-,-,117.600,27.360
'30:22.888',0.009,-,-,-,-,120.000,26.520
'30:22.896',0.009,-,-,-,-,123.200,25.080
'30:22.904',0.009,-,-,-,-,125.600,23.520
'30:22.912',0.009,-,-,-,-,128.000,22.560
'30:22.920',-0.009,-,-,-,-,129.600,23.520
'30:22.928',-0.035,-,-,-,-,132.000,26.760
'30:22.936',-0.043,-,-,-,-,133.600,30.360
'30:22.944',-0.052,-,-,-,-,135.200,31.680
'30:22.952',-0.052,-,-,-,-,136.000,30.360
'30:22.960',-0.070,-,-,-,-,136.000,27.720
'30:22.968',-0.070,-,-,-,-,134.400,24.960
'30:22.976',-0.070,-,-,-,-,132.800,23.520
'30:22.984',-0.070,-,-,-,-,129.600,23.160
'30:22.992',-0.078,-,-,-,-,125.600,23.880
'30:23.000',-0.096,-,-,-,-,121.600,25.560
'30:23.008',-0.130,-,-,-,-,117.600,27.360
'30:23.016',-0.191,-,-,-,-,113.600,28.680
'30:23.024',-0.226,-,-,-,-,108.800,29.160
'30:23.032',-0.191,-,-,-,-,104.800,28.560
'30:23.040',-0.070,-,-,-,-,100.800,27.120
'30:23.048',0.009,-,-,-,-,97.600,25.680
'30:23.056',0.009,-,-,-,-,93.600,25.080
'30:23.064',-0.009,-,-,-,-,90.400,26.160
'30:23.072',-0.009,-,-,-,-,88.000,28.320
'30:23.080',0.000,-,-,-,-,84.800,29.280
'30:23.088',0.000,-,-,-,-,82.400,27.120
'30:23.096',0.000,-,-,-,-,80.800,23.160
'30:23.104',0.000,-,-,-,-,79.200,20.160
'30:23.112',0.009,-,-,-,-,79.200,20.520
'30:23.120',0.009,-,-,-,-,79.200,23.760
'30:23.128',0.017,-,-,-,-,80.800,27.960
'30:23.136',0.017,-,-,-,-,82.400,32.160
'30:23.144',0.009,-,-,-,-,84.800,35.160
'30:23.152',0.017,-,-,-,-,88.000,36.480
'30:23.160',0.017,-,-,-,-,91.200,35.880
'30:23.168',0.009,-,-,-,-,94.400,33.960
'30:23.176',0.009,-,-,-,-,98.400,31.080
'30:23.184',0.000,-,-,-,-,101.600,28.920
'30:23.192',0.000,-,-,-,-,104.000,27.720
'30:23.200',-0.009,-,-,-,-,106.400,27.480
'30:23.208',-0.017,-,-,-,-,108.800,28.320
'30:23.216',-0.017,-,-,-,-,110.400,29.280
'30:23.224',-0.017,-,-,-,-,112.000,30.120
'30:23.232',-0.009,-,-,-,-,112.800,30.360
'30:23.240',-0.009,-,-,-,-,113.600,29.520
'30:23.248',-0.009,-,-,-,-,114.400,28.320
'30:23.256',0.000,-,-,-,-,114.400,27.120
'30:23.264',0.000,-,-,-,-,114.400,26.160
'30:23.272',0.000,-,-,-,-,113.600,25.560
'30:23.280',0.000,-,-,-,-,113.600,25.560
'30:23.288',0.000,-,-,-,-,112.000,25.320
'30:23.296',0.009,-,-,-,-,111.200,24.480
'30:23.304',0.009,-,-,-,-,109.600,23.520
'30:23.312',0.000,-,-,-,-,108.800,22.560
'30:23.320',0.000,-,-,-,-,107.200,22.080
'30:23.328',0.000,-,-,-,-,107.200,22.320
'30:23.336',-0.009,-,-,-,-,108.000,22.680
'30:23.344',-0.017,-,-,-,-,108.800,23.280
'30:23.352',-0.009,-,-,-,-,110.400,23.760
'30:23.360',-0.009,-,-,-,-,112.000,24.120
'30:23.368',0.000,-,-,-,-,114.400,24.360
'30:23.376',0.000,-,-,-,-,116.000,24.480
'30:23.384',0.000,-,-,-,-,118.400,24.480
'30:23.392',0.009,-,-,-,-,120.800,23.880
'30:23.400',0.035,-,-,-,-,124.000,22.680
'30:23.408',0.035,-,-,-,-,126.400,21.120
'30:23.416',0.017,-,-,-,-,128.800,19.560
'30:23.424',0.009,-,-,-,-,130.400,19.920
'30:23.432',-0.009,-,-,-,-,132.800,22.680
'30:23.440',-0.035,-,-,-,-,133.600,26.880
'30:23.448',-0.035,-,-,-,-,135.200,29.280
'30:23.456',-0.035,-,-,-,-,135.200,29.280
'30:23.464',-0.035,-,-,-,-,134.400,27.120
'30:23.472',-0.035,-,-,-,-,132.800,24.120
'30:23.480',-0.035,-,-,-,-,130.400,21.720
'30:23.488',-0.043,-,-,-,-,127.200,20.280
'30:23.496',-0.052,-,-,-,-,123.200,20.520
'30:23.504',-0.052,-,-,-,-,119.200,22.080
'30:23.512',-0.078,-,-,-,-,114.400,24.120
'30:23.520',-0.113,-,-,-,-,110.400,26.160
'30:23.528',-0.157,-,-,-,-,105.600,27.120
'30:23.536',-0.113,-,-,-,-,101.600,26.880
'30:23.544',-0.017,-,-,-,-,98.400,25.680
'30:23.552',0.052,-,-,-,-,94.400,24.120
'30:23.560',0.070,-,-,-,-,91.200,23.280
'30:23.568',0.043,-,-,-,-,88.800,24.360
'30:23.576',0.035,-,-,-,-,85.600,26.520
'30:23.584',0.035,-,-,-,-,83.200,27.960
'30:23.592',0.035,-,-,-,-,81.600,26.160
'30:23.600',0.043,-,-,-,-,79.200,22.320
'30:23.608',0.052,-,-,-,-,78.400,19.920
'30:23.616',0.043,-,-,-,-,78.400,21.120
'30:23.624',0.043,-,-,-,-,79.200,25.080
'30:23.632',0.052,-,-,-,-,80.800,30.360
'30:23.640',0.052,-,-,-,-,82.400,34.920
'30:23.648',0.070,-,-,-,-,85.600,37.920
'30:23.656',0.070,-,-,-,-,88.800,38.520
'30:23.664',0.052,-,-,-,-,92.000,37.080
'30:23.672',0.043,-,-,-,-,95.200,34.320
'30:23.680',0.043,-,-,-,-,99.200,31.320
'30:23.688',0.052,-,-,-,-,102.400,29.280
'30:23.696',0.052,-,-,-,-,104.800,28.920
'30:23.704',0.043,-,-,-,-,107.200,29.760
'30:23.712',0.035,-,-,-,-,109.600,30.960
'30:23.720',0.009,-,-,-,-,111.200,31.920
'30:23.728',0.009,-,-,-,-,112.800,32.160
'30:23.736',0.009,-,-,-,-,114.400,31.560
'30:23.744',0.009,-,-,-,-,115.200,30.360
'30:23.752',0.009,-,-,-,-,115.200,28.680
'30:23.760',0.009,-,-,-,-,115.200,27.120
'30:23.768',0.009,-,-,-,-,115.200,25.560
'30:23.776',0.017,-,-,-,-,114.400,24.480
'30:23.784',0.017,-,-,-,-,113.600,23.760
'30:23.792',0.017,-,-,-,-,112.800,23.280
'30:23.800',0.017,-,-,-,-,111.200,22.560
'30:23.808',0.009,-,-,-,-,109.600,21.480
'30:23.816',0.009,-,-,-,-,108.000,20.760
'30:23.824',0.017,-,-,-,-,106.400,19.920
'30:23.832',0.035,-,-,-,-,104.800,19.920
'30:23.840',0.043,-,-,-,-,104.000,20.160
'30:23.848',0.035,-,-,-,-,104.000,20.880
'30:23.856',0.017,-,-,-,-,104.800,21.360
'30:23.864',0.043,-,-,-,-,106.400,21.120
'30:23.872',0.052,-,-,-,-,108.000,20.760
'30:23.880',0.070,-,-,-,-,109.600,20.160
'30:23.888',0.078,-,-,-,-,112.000,19.920
'30:23.896',0.078,-,-,-,-,114.400,19.680
'30:23.904',0.078,-,-,-,-,116.800,19.320
'30:23.912',0.070,-,-,-,-,120.000,18.960
'30:23.920',0.070,-,-,-,-,122.400,18.720
'30:23.928',0.052,-,-,-,-,124.800,19.920
'30:23.936',0.017,-,-,-,-,127.200,22.080
'30:23.944',0.009,-,-,-,-,129.600,24.360
'30:23.952',0.000,-,-,-,-,132.000,24.960
'30:23.960',-0.009,-,-,-,-,133.600,23.760
'30:23.968',0.000,-,-,-,-,134.400,21.480
'30:23.976',0.000,-,-,-,-,134.400,19.560
'30:23.984',0.000,-,-,-,-,133.600,18.360
'30:23.992',0.009,-,-,-,-,132.000,18.120
'30:24.000',0.000,-,-,-,-,128.800,19.080
'30:24.008',-0.009,-,-,-,-,125.600,20.760
'30:24.016',-0.043,-,-,-,-,121.600,21.960
'30:24.024',-0.096,-,-,-,-,116.800,22.320
'30:24.032',-0.113,-,-,-,-,112.800,22.080
'30:24.040',-0.052,-,-,-,-,108.000,20.880
'30:24.048',0.043,-,-,-,-,103.200,19.320
'30:24.056',0.096,-,-,-,-,99.200,18.120
'30:24.064',0.104,-,-,-,-,95.200,17.880
'30:24.072',0.070,-,-,-,-,92.000,19.560
'30:24.080',0.070,-,-,-,-,88.800,21.480
'30:24.088',0.070,-,-,-,-,85.600,21.720
'30:24.096',0.070,-,-,-,-,83.200,19.560
'30:24.104',0.070,-,-,-,-,80.800,15.960
'30:24.112',0.078,-,-,-,-,78.400,13.920
'30:24.120',0.078,-,-,-,-,76.800,15.120
'30:24.128',0.096,-,-,-,-,76.800,18.480
'30:24.136',0.096,-,-,-,-,77.600,22.920
'30:24.144',0.096,-,-,-,-,80.000,26.880
'30:24.152',0.104,-,-,-,-,82.400,29.280
'30:24.160',0.113,-,-,-,-,84.800,29.520
'30:24.168',0.113,-,-,-,-,88.000,27.720
'30:24.176',0.113,-,-,-,-,91.200,24.960
'30:24.184',0.113,-,-,-,-,94.400,22.080
'30:24.192',0.096,-,-,-,-,97.600,20.520
'30:24.200',0.078,-,-,-,-,100.000,20.160
'30:24.208',0.070,-,-,-,-,102.400,20.760
'30:24.216',0.052,-,-,-,-,104.800,21.480
'30:24.224',0.035,-,-,-,-,106.400,22.320
'30:24.232',0.017,-,-,-,-,108.000,22.320
'30:24.240',0.009,-,-,-,-,108.800,21.480
'30:24.248',0.009,-,-,-,-,109.600,20.520
'30:24.256',0.009,-,-,-,-,109.600,19.320
'30:24.264',0.000,-,-,-,-,110.400,18.480
'30:24.272',0.000,-,-,-,-,110.400,18.120
'30:24.280',0.000,-,-,-,-,109.600,18.120
'30:24.288',0.000,-,-,-,-,108.800,18.120
'30:24.296',0.000,-,-,-,-,108.000,17.280
'30:24.304',0.000,-,-,-,-,107.200,15.720
'30:24.312',0.000,-,-,-,-,105.600,13.680
'30:24.320',0.009,-,-,-,-,104.000,12.000
'30:24.328',0.009,-,-,-,-,103.200,11.400
'30:24.336',0.009,-,-,-,-,102.400,11.640
'30:24.344',0.009,-,-,-,-,103.200,12.360
'30:24.352',0.009,-,-,-,-,104.800,13.080
'30:24.360',0.009,-,-,-,-,106.400,13.920
'30:24.368',0.017,-,-,-,-,108.000,14.520
'30:24.376',0.035,-,-,-,-,109.600,14.880
'30:24.384',0.035,-,-,-,-,112.000,14.520
'30:24.392',0.035,-,-,-,-,115.200,13.680
'30:24.400',0.052,-,-,-,-,117.600,12.360
'30:24.408',0.070,-,-,-,-,120.000,11.040
'30:24.416',0.052,-,-,-,-,122.400,10.200
'30:24.424',0.043,-,-,-,-,125.600,10.080
'30:24.432',0.035,-,-,-,-,127.200,11.040
'30:24.440',0.017,-,-,-,-,129.600,12.720
'30:24.448',0.009,-,-,-,-,131.200,14.280
'30:24.456',0.009,-,-,-,-,132.000,14.520
'30:24.464',0.000,-,-,-,-,132.800,13.560
'30:24.472',0.000,-,-,-,-,132.000,12.360
'30:24.480',0.000,-,-,-,-,130.400,11.280
'30:24.488',0.009,-,-,-,-,127.200,10.680
'30:24.496',0.009,-,-,-,-,124.000,10.680
'30:24.504',0.009,-,-,-,-,120.000,11.040
'30:24.512',0.000,-,-,-,-,116.000,11.400
'30:24.520',-0.035,-,-,-,-,111.200,12.000
'30:24.528',-0.078,-,-,-,-,106.400,12.360
'30:24.536',-0.104,-,-,-,-,102.400,12.720
'30:24.544',-0.070,-,-,-,-,98.400,12.720
'30:24.552',0.009,-,-,-,-,94.400,12.960
'30:24.560',0.070,-,-,-,-,90.400,13.320
'30:24.568',0.078,-,-,-,-,87.200,14.520
'30:24.576',0.078,-,-,-,-,84.000,16.320
'30:24.584',0.070,-,-,-,-,81.600,18.120
'30:24.592',0.052,-,-,-,-,79.200,18.720
'30:24.600',0.035,-,-,-,-,76.800,15.720
'30:24.608',0.017,-,-,-,-,75.200,10.800
'30:24.616',0.035,-,-,-,-,73.600,8.280
'30:24.624',0.043,-,-,-,-,73.600,10.680
'30:24.632',0.052,-,-,-,-,74.400,15.960
'30:24.640',0.052,-,-,-,-,76.000,22.920
'30:24.648',0.070,-,-,-,-,78.400,29.880
'30:24.656',0.052,-,-,-,-,80.800,34.080
'30:24.664',0.052,-,-,-,-,84.000,34.320
'30:24.672',0.070,-,-,-,-,87.200,31.320
'30:24.680',0.070,-,-,-,-,91.200,26.520
'30:24.688',0.070,-,-,-,-,94.400,22.080
'30:24.696',0.052,-,-,-,-,97.600,19.680
'30:24.704',0.043,-,-,-,-,100.000,19.080
'30:24.712',0.035,-,-,-,-,102.400,20.160
'30:24.720',0.017,-,-,-,-,104.800,22.080
'30:24.728',0.009,-,-,-,-,106.400,23.880
'30:24.736',0.009,-,-,-,-,108.000,25.320
'30:24.744',0.009,-,-,-,-,108.800,25.320
'30:24.752',0.000,-,-,-,-,109.600,23.880
'30:24.760',0.000,-,-,-,-,110.400,21.720
'30:24.768',0.000,-,-,-,-,110.400,19.560
'30:24.776',0.000,-,-,-,-,110.400,18.360
'30:24.784',0.000,-,-,-,-,109.600,18.120
'30:24.792',0.009,-,-,-,-,109.600,18.120
'30:24.800',0.017,-,-,-,-,108.800,18.120
'30:24.808',0.017,-,-,-,-,107.200,17.160
'30:24.816',0.017,-,-,-,-,105.600,15.360
'30:24.824',0.017,-,-,-,-,104.000,13.320
'30:24.832',0.035,-,-,-,-,102.400,11.880
'30:24.840',0.035,-,-,-,-,101.600,11.640
'30:24.848',0.035,-,-,-,-,100.800,12.120
'30:24.856',0.035,-,-,-,-,100.800,12.720
'30:24.864',0.043,-,-,-,-,101.600,13.320
'30:24.872',0.035,-,-,-,-,103.200,13.920
'30:24.880',0.035,-,-,-,-,104.800,14.520
'30:24.888',0.043,-,-,-,-,107.200,14.760
'30:24.896',0.052,-,-,-,-,109.600,14.760
'30:24.904',0.070,-,-,-,-,112.000,14.280
'30:24.912',0.070,-,-,-,-,115.200,13.080
'30:24.920',0.070,-,-,-,-,117.600,12.000
'30:24.928',0.043,-,-,-,-,120.800,11.640
'30:24.936',0.035,-,-,-,-,124.000,12.120
'30:24.944',0.017,-,-,-,-,126.400,13.920
'30:24.952',0.017,-,-,-,-,128.800,15.120
'30:24.960',0.009,-,-,-,-,131.200,14.880
'30:24.968',-0.009,-,-,-,-,132.800,13.680
'30:24.976',-0.017,-,-,-,-,133.600,12.360
'30:24.984',-0.017,-,-,-,-,134.400,11.640
'30:24.992',0.000,-,-,-,-,133.600,11.640
'30:25.000',0.009,-,-,-,-,131.200,12.360
'30:25.008',0.000,-,-,-,-,128.800,13.320
'30:25.016',-0.017,-,-,-,-,124.800,14.520
'30:25.024',-0.043,-,-,-,-,120.800,15.360
'30:25.032',-0.096,-,-,-,-,116.800,15.360
'30:25.040',-0.113,-,-,-,-,112.000,14.760
'30:25.048',-0.070,-,-,-,-,107.200,13.680
'30:25.056',0.000,-,-,-,-,102.400,12.960
'30:25.064',0.043,-,-,-,-,98.400,13.080
'30:25.072',0.052,-,-,-,-,94.400,14.280
'30:25.080',0.035,-,-,-,-,90.400,17.160
'30:25.088',0.017,-,-,-,-,87.200,20.520
'30:25.096',0.009,-,-,-,-,84.000,22.320
'30:25.104',0.009,-,-,-,-,80.800,20.280
'30:25.112',0.017,-,-,-,-,78.400,14.520
'30:25.120',0.035,-,-,-,-,76.800,8.640
'30:25.128',0.035,-,-,-,-,75.200,7.440
'30:25.136',0.035,-,-,-,-,75.200,12.960
'30:25.144',0.035,-,-,-,-,76.800,22.320
'30:25.152',0.043,-,-,-,-,79.200,31.560
'30:25.160',0.052,-,-,-,-,81.600,37.320
'30:25.168',0.043,-,-,-,-,84.800,37.920
'30:25.176',0.043,-,-,-,-,88.000,34.320
'30:25.184',0.052,-,-,-,-,91.200,28.680
'30:25.192',0.070,-,-,-,-,95.200,23.760
'30:25.200',0.052,-,-,-,-,98.400,20.760
'30:25.208',0.017,-,-,-,-,100.800,20.280
'30:25.216',0.009,-,-,-,-,103.200,22.080
'30:25.224',0.000,-,-,-,-,105.600,24.720
'30:25.232',-0.009,-,-,-,-,107.200,26.880
'30:25.240',-0.017,-,-,-,-,108.800,27.960
'30:25.248',-0.017,-,-,-,-,109.600,27.360
'30:25.256',-0.009,-,-,-,-,110.400,25.680
'30:25.264',0.000,-,-,-,-,111.200,23.760
'30:25.272',0.000,-,-,-,-,111.200,22.080
'30:25.280',0.000,-,-,-,-,111.200,21.120
'30:25.288',0.009,-,-,-,-,111.200,20.760
'30:25.296',0.009,-,-,-,-,110.400,20.160
'30:25.304',0.009,-,-,-,-,109.600,19.320
'30:25.312',0.017,-,-,-,-,108.000,17.880
'30:25.320',0.017,-,-,-,-,106.400,16.080
'30:25.328',0.009,-,-,-,-,105.600,13.920
'30:25.336',0.009,-,-,-,-,104.000,13.320
'30:25.344',0.009,-,-,-,-,104.000,13.920
'30:25.352',0.000,-,-,-,-,104.000,15.360
'30:25.360',0.009,-,-,-,-,105.600,16.560
'30:25.368',0.009,-,-,-,-,107.200,17.760
'30:25.376',0.009,-,-,-,-,108.800,18.360
'30:25.384',0.035,-,-,-,-,111.200,18.480
'30:25.392',0.035,-,-,-,-,113.600,18.120
'30:25.400',0.043,-,-,-,-,116.000,17.520
'30:25.408',0.043,-,-,-,-,119.200,16.680
'30:25.416',0.052,-,-,-,-,121.600,15.720
'30:25.424',0.070,-,-,-,-,124.800,14.760
'30:25.432',0.070,-,-,-,-,127.200,14.280
'30:25.440',0.052,-,-,-,-,129.600,14.880
'30:25.448',0.035,-,-,-,-,132.000,16.920
'30:25.456',0.017,-,-,-,-,133.600,19.080
'30:25.464',0.009,-,-,-,-,135.200,19.920
'30:25.472',0.009,-,-,-,-,135.200,19.080
'30:25.480',0.009,-,-,-,-,135.200,17.760
'30:25.488',0.009,-,-,-,-,133.600,16.320
'30:25.496',0.009,-,-,-,-,130.400,15.360
'30:25.504',0.009,-,-,-,-,127.200,14.880
'30:25.512',0.009,-,-,-,-,123.200,15.360
'30:25.520',0.000,-,-,-,-,118.400,16.080
'30:25.528',-0.017,-,-,-,-,113.600,17.280
'30:25.536',-0.052,-,-,-,-,108.800,18.120
'30:25.544',-0.096,-,-,-,-,104.800,18.120
'30:25.552',-0.052,-,-,-,-,100.000,17.760
'30:25.560',0.035,-,-,-,-,96.000,17.280
'30:25.568',0.104,-,-,-,-,92.800,17.160
'30:25.576',0.130,-,-,-,-,88.800,17.760
'30:25.584',0.113,-,-,-,-,85.600,19.680
'30:25.592',0.104,-,-,-,-,83.200,23.160
'30:25.600',0.070,-,-,-,-,80.000,25.560
'30:25.608',0.043,-,-,-,-,77.600,24.720
'30:25.616',0.052,-,-,-,-,76.000,19.680
'30:25.624',0.052,-,-,-,-,74.400,12.960
'30:25.632',0.043,-,-,-,-,74.400,9.480
'30:25.640',0.035,-,-,-,-,75.200,12.120
'30:25.648',0.043,-,-,-,-,76.800,20.280
'30:25.656',0.052,-,-,-,-,79.200,29.880
'30:25.664',0.052,-,-,-,-,82.400,37.080
'30:25.672',0.043,-,-,-,-,85.600,39.720
'30:25.680',0.035,-,-,-,-,89.600,37.560
'30:25.688',0.035,-,-,-,-,93.600,32.280
'30:25.696',0.009,-,-,-,-,96.800,26.760
'30:25.704',-0.009,-,-,-,-,100.000,22.920
'30:25.712',-0.035,-,-,-,-,103.200,21.480
'30:25.720',-0.035,-,-,-,-,105.600,22.560
'30:25.728',-0.043,-,-,-,-,107.200,25.080
'30:25.736',-0.052,-,-,-,-,109.600,27.480
'30:25.744',-0.070,-,-,-,-,111.200,28.920
'30:25.752',-0.070,-,-,-,-,112.000,28.920
'30:25.760',-0.052,-,-,-,-,112.800,27.480
'30:25.768',-0.043,-,-,-,-,113.600,25.920
'30:25.776',-0.035,-,-,-,-,113.600,24.480
'30:25.784',-0.017,-,-,-,-,113.600,23.280
'30:25.792',-0.017,-,-,-,-,112.800,22.680
'30:25.800',-0.009,-,-,-,-,112.800,22.080
'30:25.808',-0.009,-,-,-,-,111.200,21.960
'30:25.816',-0.009,-,-,-,-,110.400,21.120
'30:25.824',-0.009,-,-,-,-,108.800,19.680
'30:25.832',-0.009,-,-,-,-,107.200,18.480
'30:25.840',-0.035,-,-,-,-,105.600,18.120
'30:25.848',-0.035,-,-,-,-,104.000,19.080
'30:25.856',-0.017,-,-,-,-,103.200,20.520
'30:25.864',-0.035,-,-,-,-,104.000,22.080
'30:25.872',-0.035,-,-,-,-,104.800,23.280
'30:25.880',-0.009,-,-,-,-,106.400,23.520
'30:25.888',0.009,-,-,-,-,108.000,23.160
'30:25.896',0.009,-,-,-,-,110.400,22.560
'30:25.904',0.009,-,-,-,-,112.800,22.320
'30:25.912',0.017,-,-,-,-,115.200,22.560
'30:25.920',0.017,-,-,-,-,118.400,22.560
'30:25.928',0.035,-,-,-,-,120.800,22.080
'30:25.936',0.009,-,-,-,-,124.000,21.360
'30:25.944',0.009,-,-,-,-,127.200,21.720
'30:25.952',0.000,-,-,-,-,129.600,23.880
'30:25.960',-0.009,-,-,-,-,132.000,26.520
'30:25.968',-0.017,-,-,-,-,134.400,27.720
'30:25.976',-0.035,-,-,-,-,136.000,26.760
'30:25.984',-0.035,-,-,-,-,137.600,24.360
'30:25.992',-0.043,-,-,-,-,137.600,22.320
'30:26.000',-0.043,-,-,-,-,136.800,21.360
'30:26.008',-0.052,-,-,-,-,135.200,21.720
'30:26.016',-0.043,-,-,-,-,132.000,23.160
'30:26.024',-0.043,-,-,-,-,128.800,24.960
'30:26.032',-0.070,-,-,-,-,124.800,26.280
'30:26.040',-0.130,-,-,-,-,120.800,26.880
'30:26.048',-0.157,-,-,-,-,116.000,26.520
'30:26.056',-0.113,-,-,-,-,111.200,25.560
'30:26.064',-0.017,-,-,-,-,106.400,24.480
'30:26.072',0.043,-,-,-,-,102.400,23.880
'30:26.080',0.043,-,-,-,-,98.400,24.120
'30:26.088',0.017,-,-,-,-,95.200,26.160
'30:26.096',0.017,-,-,-,-,91.200,29.760
'30:26.104',0.017,-,-,-,-,88.000,32.880
'30:26.112',0.035,-,-,-,-,85.600,32.880
'30:26.120',0.035,-,-,-,-,83.200,28.920
'30:26.128',0.043,-,-,-,-,81.600,22.560
'30:26.136',0.043,-,-,-,-,80.000,18.120
'30:26.144',0.043,-,-,-,-,80.000,19.320
'30:26.152',0.043,-,-,-,-,81.600,25.920
'30:26.160',0.043,-,-,-,-,83.200,33.960
'30:26.168',0.043,-,-,-,-,86.400,40.320
'30:26.176',0.035,-,-,-,-,89.600,43.320
'30:26.184',0.043,-,-,-,-,92.800,42.360
'30:26.192',0.052,-,-,-,-,96.000,38.760
'30:26.200',0.043,-,-,-,-,100.000,34.320
'30:26.208',0.035,-,-,-,-,103.200,30.960
'30:26.216',0.017,-,-,-,-,105.600,29.760
'30:26.224',0.009,-,-,-,-,108.000,30.480
'30:26.232',0.000,-,-,-,-,110.400,32.520
'30:26.240',0.000,-,-,-,-,112.000,34.320
'30:26.248',0.000,-,-,-,-,113.600,35.760
'30:26.256',0.000,-,-,-,-,115.200,35.760
