'Elapsed time','II','III','AVF','V','ABP'
'14:28:30.656',0.125,-,-,0.070,62.400
'14:28:30.664',0.306,-,-,0.239,61.600
'14:28:30.672',0.542,-,-,0.451,61.600
'14:28:30.680',0.583,-,-,0.479,61.600
'14:28:30.688',0.167,-,-,-0.014,60.800
'14:28:30.696',-0.042,-,-,-0.296,60.800
'14:28:30.704',-0.083,-,-,-0.239,60.800
'14:28:30.712',-0.083,-,-,-0.197,60.800
'14:28:30.720',-0.042,-,-,-0.113,60.000
'14:28:30.728',-0.028,-,-,-0.028,60.000
'14:28:30.736',-0.014,-,-,0.000,60.000
'14:28:30.744',-0.014,-,-,0.000,60.000
'14:28:30.752',-0.014,-,-,-0.014,59.200
'14:28:30.760',-0.028,-,-,-0.014,59.200
'14:28:30.768',-0.028,-,-,-0.028,59.200
'14:28:30.776',-0.028,-,-,-0.014,60.800
'14:28:30.784',-0.014,-,-,-0.028,64.000
'14:28:30.792',-0.014,-,-,-0.028,72.000
'14:28:30.800',-0.014,-,-,-0.056,83.200
'14:28:30.808',-0.014,-,-,-0.056,97.600
'14:28:30.816',0.000,-,-,-0.070,110.400
'14:28:30.824',0.000,-,-,-0.070,119.200
'14:28:30.832',0.000,-,-,-0.113,124.000
'14:28:30.840',0.000,-,-,-0.113,124.000
'14:28:30.848',0.000,-,-,-0.113,121.600
'14:28:30.856',0.000,-,-,-0.127,118.400
'14:28:30.864',0.000,-,-,-0.141,116.000
'14:28:30.872',0.000,-,-,-0.141,114.400
'14:28:30.880',0.000,-,-,-0.141,112.800
'14:28:30.888',0.014,-,-,-0.141,112.000
'14:28:30.896',0.028,-,-,-0.141,112.000
'14:28:30.904',0.042,-,-,-0.141,111.200
'14:28:30.912',0.056,-,-,-0.141,110.400
'14:28:30.920',0.056,-,-,-0.127,108.800
'14:28:30.928',0.069,-,-,-0.141,107.200
'14:28:30.936',0.069,-,-,-0.127,105.600
'14:28:30.944',0.097,-,-,-0.113,103.200
'14:28:30.952',0.125,-,-,-0.070,100.800
'14:28:30.960',0.139,-,-,-0.056,99.200
'14:28:30.968',0.153,-,-,-0.028,96.800
'14:28:30.976',0.153,-,-,0.000,94.400
'14:28:30.984',0.153,-,-,0.000,92.000
'14:28:30.992',0.139,-,-,0.000,88.800
'14:28:31.000',0.139,-,-,0.014,86.400
'14:28:31.008',0.153,-,-,0.028,84.800
'14:28:31.016',0.153,-,-,0.056,83.200
'14:28:31.024',0.167,-,-,0.056,83.200
'14:28:31.032',0.153,-,-,0.070,83.200
'14:28:31.040',0.153,-,-,0.056,84.000
'14:28:31.048',0.167,-,-,0.085,84.800
'14:28:31.056',0.167,-,-,0.085,84.800
'14:28:31.064',0.167,-,-,0.085,84.000
'14:28:31.072',0.153,-,-,0.113,83.200
'14:28:31.080',0.153,-,-,0.085,82.400
'14:28:31.088',0.153,-,-,0.085,81.600
'14:28:31.096',0.153,-,-,0.085,80.000
'14:28:31.104',0.167,-,-,0.085,79.200
'14:28:31.112',0.167,-,-,0.070,78.400
'14:28:31.120',0.167,-,-,0.085,77.600
'14:28:31.128',0.153,-,-,0.070,76.800
'14:28:31.136',0.153,-,-,0.056,76.800
'14:28:31.144',0.153,-,-,0.085,76.000
'14:28:31.152',0.139,-,-,0.056,75.200
'14:28:31.160',0.125,-,-,0.070,75.200
'14:28:31.168',0.125,-,-,0.056,74.400
'14:28:31.176',0.097,-,-,0.056,74.400
'14:28:31.184',0.083,-,-,0.042,73.600
'14:28:31.192',0.069,-,-,0.127,72.800
'14:28:31.200',0.028,-,-,0.000,72.800
'14:28:31.208',0.014,-,-,0.028,72.000
'14:28:31.216',0.014,-,-,0.028,72.000
'14:28:31.224',0.000,-,-,0.014,71.200
'14:28:31.232',-0.014,-,-,0.014,71.200
'14:28:31.240',-0.028,-,-,0.028,70.400
'14:28:31.248',-0.042,-,-,0.014,70.400
'14:28:31.256',-0.028,-,-,0.028,69.600
'14:28:31.264',-0.028,-,-,0.028,68.800
'14:28:31.272',-0.042,-,-,0.028,68.800
'14:28:31.280',-0.056,-,-,0.014,68.000
'14:28:31.288',-0.069,-,-,0.028,68.000
'14:28:31.296',-0.083,-,-,0.014,67.200
'14:28:31.304',-0.125,-,-,0.000,67.200
'14:28:31.312',-0.139,-,-,0.000,66.400
'14:28:31.320',-0.125,-,-,0.000,66.400
'14:28:31.328',-0.139,-,-,0.000,65.600
'14:28:31.336',-0.167,-,-,0.000,65.600
'14:28:31.344',-0.194,-,-,0.000,65.600
'14:28:31.352',-0.236,-,-,-0.028,64.800
'14:28:31.360',-0.250,-,-,-0.042,64.800
'14:28:31.368',-0.250,-,-,-0.056,64.800
'14:28:31.376',-0.264,-,-,-0.042,64.000
'14:28:31.384',-0.264,-,-,-0.056,64.000
'14:28:31.392',-0.264,-,-,-0.056,64.000
'14:28:31.400',-0.264,-,-,-0.056,63.200
'14:28:31.408',-0.278,-,-,-0.042,63.200
'14:28:31.416',-0.236,-,-,-0.127,63.200
'14:28:31.424',-0.236,-,-,0.000,62.400
'14:28:31.432',-0.361,-,-,-0.014,62.400
'14:28:31.440',-0.500,-,-,0.000,61.600
'14:28:31.448',-0.681,-,-,-0.225,61.600
'14:28:31.456',-0.875,-,-,-0.563,60.800
'14:28:31.464',-1.139,-,-,-0.915,60.800
'14:28:31.472',-1.347,-,-,-1.225,60.000
'14:28:31.480',-1.389,-,-,-1.366,60.000
'14:28:31.488',-1.181,-,-,-1.282,60.000
'14:28:31.496',-0.861,-,-,-1.056,59.200
'14:28:31.504',-0.514,-,-,-0.634,59.200
'14:28:31.512',-0.264,-,-,-0.296,58.400
'14:28:31.520',-0.097,-,-,-0.070,58.400
'14:28:31.528',0.014,-,-,0.070,58.400
'14:28:31.536',0.097,-,-,0.183,58.400
'14:28:31.544',0.139,-,-,0.197,57.600
'14:28:31.552',0.153,-,-,0.225,57.600
'14:28:31.560',0.153,-,-,0.197,57.600
'14:28:31.568',0.153,-,-,0.197,57.600
'14:28:31.576',0.167,-,-,0.197,57.600
'14:28:31.584',0.181,-,-,0.169,58.400
'14:28:31.592',0.208,-,-,0.197,59.200
'14:28:31.600',0.236,-,-,0.197,62.400
'14:28:31.608',0.250,-,-,0.197,67.200
'14:28:31.616',0.278,-,-,0.183,74.400
'14:28:31.624',0.306,-,-,0.197,84.000
'14:28:31.632',0.347,-,-,0.225,93.600
'14:28:31.640',0.361,-,-,0.225,101.600
'14:28:31.648',0.389,-,-,0.239,107.200
'14:28:31.656',0.417,-,-,0.254,110.400
'14:28:31.664',0.417,-,-,0.268,111.200
'14:28:31.672',0.431,-,-,0.268,110.400
'14:28:31.680',0.431,-,-,0.282,109.600
'14:28:31.688',0.431,-,-,0.296,108.000
'14:28:31.696',0.431,-,-,0.282,106.400
'14:28:31.704',0.417,-,-,0.296,105.600
'14:28:31.712',0.389,-,-,0.268,104.800
'14:28:31.720',0.361,-,-,0.254,104.800
'14:28:31.728',0.319,-,-,0.239,104.000
'14:28:31.736',0.292,-,-,0.197,103.200
'14:28:31.744',0.236,-,-,0.183,101.600
'14:28:31.752',0.181,-,-,0.155,100.000
'14:28:31.760',0.139,-,-,0.127,98.400
'14:28:31.768',0.097,-,-,0.113,96.000
'14:28:31.776',0.069,-,-,0.085,93.600
'14:28:31.784',0.069,-,-,0.056,90.400
'14:28:31.792',0.042,-,-,0.056,87.200
'14:28:31.800',0.028,-,-,0.056,84.000
'14:28:31.808',0.028,-,-,0.042,81.600
'14:28:31.816',0.028,-,-,0.028,79.200
'14:28:31.824',0.014,-,-,0.028,78.400
'14:28:31.832',0.014,-,-,0.028,78.400
'14:28:31.840',0.014,-,-,0.028,78.400
'14:28:31.848',0.014,-,-,0.042,79.200
'14:28:31.856',0.014,-,-,0.028,80.000
'14:28:31.864',0.014,-,-,0.042,80.000
'14:28:31.872',0.014,-,-,0.028,79.200
'14:28:31.880',0.014,-,-,0.042,78.400
'14:28:31.888',0.014,-,-,0.028,77.600
'14:28:31.896',0.000,-,-,0.042,76.800
'14:28:31.904',0.000,-,-,0.028,76.000
'14:28:31.912',0.000,-,-,0.042,75.200
'14:28:31.920',0.000,-,-,0.028,74.400
'14:28:31.928',0.000,-,-,0.014,73.600
'14:28:31.936',-0.014,-,-,0.028,73.600
'14:28:31.944',-0.056,-,-,0.127,72.800
'14:28:31.952',-0.069,-,-,0.000,72.000
'14:28:31.960',-0.056,-,-,0.000,72.000
'14:28:31.968',-0.056,-,-,0.000,71.200
'14:28:31.976',-0.069,-,-,0.000,71.200
'14:28:31.984',-0.069,-,-,0.000,70.400
'14:28:31.992',-0.097,-,-,0.000,70.400
'14:28:32.000',-0.097,-,-,0.014,69.600
'14:28:32.008',-0.097,-,-,0.000,68.800
'14:28:32.016',-0.139,-,-,0.000,68.800
'14:28:32.024',-0.153,-,-,-0.014,68.000
'14:28:32.032',-0.181,-,-,-0.028,67.200
'14:28:32.040',-0.181,-,-,-0.028,67.200
'14:28:32.048',-0.181,-,-,-0.028,66.400
'14:28:32.056',-0.181,-,-,-0.028,66.400
'14:28:32.064',-0.181,-,-,-0.042,65.600
'14:28:32.072',-0.181,-,-,-0.014,65.600
'14:28:32.080',-0.167,-,-,-0.028,65.600
'14:28:32.088',-0.167,-,-,-0.014,65.600
'14:28:32.096',-0.167,-,-,-0.028,64.800
'14:28:32.104',-0.167,-,-,-0.028,64.800
'14:28:32.112',-0.167,-,-,-0.014,64.800
'14:28:32.120',-0.167,-,-,-0.028,64.000
'14:28:32.128',-0.167,-,-,-0.014,64.000
'14:28:32.136',-0.167,-,-,-0.028,64.000
'14:28:32.144',-0.181,-,-,-0.028,63.200
'14:28:32.152',-0.194,-,-,-0.014,63.200
'14:28:32.160',-0.208,-,-,-0.028,62.400
'14:28:32.168',-0.153,-,-,-0.070,62.400
'14:28:32.176',-0.208,-,-,0.000,62.400
'14:28:32.184',-0.361,-,-,0.000,61.600
'14:28:32.192',-0.514,-,-,-0.028,61.600
'14:28:32.200',-0.597,-,-,-0.169,60.800
'14:28:32.208',-0.611,-,-,-0.338,60.800
'14:28:32.216',-0.639,-,-,-0.620,60.000
'14:28:32.224',-0.653,-,-,-0.817,60.000
'14:28:32.232',-0.569,-,-,-0.704,59.200
'14:28:32.240',-0.389,-,-,-0.465,59.200
'14:28:32.248',-0.250,-,-,-0.183,59.200
'14:28:32.256',-0.167,-,-,-0.056,59.200
'14:28:32.264',-0.139,-,-,-0.028,58.400
'14:28:32.272',-0.125,-,-,-0.014,58.400
'14:28:32.280',-0.125,-,-,-0.028,58.400
'14:28:32.288',-0.097,-,-,-0.014,58.400
'14:28:32.296',-0.097,-,-,-0.028,57.600
'14:28:32.304',-0.097,-,-,0.000,57.600
'14:28:32.312',-0.125,-,-,-0.028,57.600
'14:28:32.320',-0.125,-,-,-0.056,58.400
'14:28:32.328',-0.139,-,-,-0.056,60.800
'14:28:32.336',-0.139,-,-,-0.056,64.800
'14:28:32.344',-0.097,-,-,-0.070,72.000
'14:28:32.352',-0.097,-,-,-0.070,81.600
'14:28:32.360',-0.097,-,-,-0.085,92.000
'14:28:32.368',-0.097,-,-,-0.070,100.800
'14:28:32.376',-0.139,-,-,-0.113,107.200
'14:28:32.384',-0.139,-,-,-0.127,111.200
'14:28:32.392',-0.139,-,-,-0.113,112.000
'14:28:32.400',-0.139,-,-,-0.141,111.200
'14:28:32.408',-0.153,-,-,-0.169,109.600
'14:28:32.416',-0.167,-,-,-0.183,108.000
'14:28:32.424',-0.167,-,-,-0.197,106.400
'14:28:32.432',-0.167,-,-,-0.197,104.800
'14:28:32.440',-0.167,-,-,-0.197,104.000
'14:28:32.448',-0.181,-,-,-0.183,104.000
'14:28:32.456',-0.181,-,-,-0.183,103.200
'14:28:32.464',-0.181,-,-,-0.183,102.400
'14:28:32.472',-0.181,-,-,-0.169,101.600
'14:28:32.480',-0.167,-,-,-0.155,100.800
'14:28:32.488',-0.167,-,-,-0.169,99.200
'14:28:32.496',-0.167,-,-,-0.127,97.600
'14:28:32.504',-0.181,-,-,-0.127,95.200
'14:28:32.512',-0.181,-,-,-0.085,92.800
'14:28:32.520',-0.194,-,-,-0.070,90.400
'14:28:32.528',-0.181,-,-,-0.042,88.000
'14:28:32.536',-0.167,-,-,-0.056,84.800
'14:28:32.544',-0.167,-,-,-0.014,82.400
'14:28:32.552',-0.153,-,-,0.000,80.000
'14:28:32.560',-0.153,-,-,0.000,78.400
'14:28:32.568',-0.139,-,-,0.000,78.400
'14:28:32.576',-0.125,-,-,0.000,78.400
'14:28:32.584',-0.125,-,-,0.000,78.400
'14:28:32.592',-0.125,-,-,0.000,79.200
'14:28:32.600',-0.139,-,-,0.000,79.200
'14:28:32.608',-0.153,-,-,0.000,79.200
'14:28:32.616',-0.153,-,-,-0.014,78.400
'14:28:32.624',-0.153,-,-,0.000,78.400
'14:28:32.632',-0.139,-,-,-0.014,77.600
'14:28:32.640',-0.139,-,-,0.000,76.800
'14:28:32.648',-0.167,-,-,-0.014,76.000
'14:28:32.656',-0.167,-,-,-0.028,75.200
'14:28:32.664',-0.153,-,-,-0.014,74.400
'14:28:32.672',-0.153,-,-,-0.028,73.600
'14:28:32.680',-0.167,-,-,-0.014,72.800
'14:28:32.688',-0.139,-,-,-0.028,72.800
'14:28:32.696',-0.167,-,-,0.056,72.000
'14:28:32.704',-0.181,-,-,-0.042,72.000
'14:28:32.712',-0.167,-,-,-0.028,71.200
'14:28:32.720',-0.153,-,-,-0.014,71.200
'14:28:32.728',-0.153,-,-,-0.014,70.400
'14:28:32.736',-0.139,-,-,-0.014,70.400
'14:28:32.744',-0.139,-,-,0.000,70.400
'14:28:32.752',-0.125,-,-,0.000,69.600
'14:28:32.760',-0.125,-,-,0.000,69.600
'14:28:32.768',-0.125,-,-,0.000,68.800
'14:28:32.776',-0.125,-,-,0.000,68.800
'14:28:32.784',-0.097,-,-,0.000,68.000
'14:28:32.792',-0.097,-,-,0.000,68.000
'14:28:32.800',-0.083,-,-,0.000,67.200
'14:28:32.808',-0.083,-,-,0.014,67.200
'14:28:32.816',-0.083,-,-,0.000,66.400
'14:28:32.824',-0.097,-,-,0.000,66.400
'14:28:32.832',-0.125,-,-,-0.014,66.400
'14:28:32.840',-0.125,-,-,-0.014,65.600
'14:28:32.848',-0.125,-,-,-0.028,65.600
'14:28:32.856',-0.139,-,-,-0.042,64.800
'14:28:32.864',-0.139,-,-,-0.028,64.800
'14:28:32.872',-0.139,-,-,-0.042,64.800
'14:28:32.880',-0.139,-,-,-0.042,64.000
'14:28:32.888',-0.125,-,-,-0.028,64.000
'14:28:32.896',-0.139,-,-,-0.056,64.000
'14:28:32.904',-0.153,-,-,-0.028,63.200
'14:28:32.912',-0.125,-,-,-0.070,63.200
'14:28:32.920',-0.083,-,-,0.000,62.400
'14:28:32.928',-0.181,-,-,0.000,62.400
'14:28:32.936',-0.306,-,-,0.000,62.400
'14:28:32.944',-0.375,-,-,0.000,61.600
'14:28:32.952',-0.375,-,-,-0.028,61.600
'14:28:32.960',-0.389,-,-,-0.268,60.800
'14:28:32.968',-0.472,-,-,-0.732,60.800
'14:28:32.976',-0.500,-,-,-0.817,60.800
'14:28:32.984',-0.361,-,-,-0.535,60.000
'14:28:32.992',-0.194,-,-,-0.282,60.000
'14:28:33.000',-0.083,-,-,-0.070,60.000
'14:28:33.008',-0.056,-,-,0.000,60.000
'14:28:33.016',-0.042,-,-,0.014,59.200
'14:28:33.024',-0.042,-,-,0.014,59.200
'14:28:33.032',-0.056,-,-,0.000,59.200
'14:28:33.040',-0.056,-,-,0.000,58.400
'14:28:33.048',-0.056,-,-,-0.014,58.400
'14:28:33.056',-0.056,-,-,-0.028,58.400
'14:28:33.064',-0.056,-,-,-0.042,59.200
'14:28:33.072',-0.056,-,-,-0.056,60.800
'14:28:33.080',-0.056,-,-,-0.070,65.600
'14:28:33.088',-0.056,-,-,-0.070,72.800
'14:28:33.096',-0.042,-,-,-0.085,83.200
'14:28:33.104',-0.042,-,-,-0.070,94.400
'14:28:33.112',-0.028,-,-,-0.113,104.000
'14:28:33.120',-0.014,-,-,-0.070,111.200
'14:28:33.128',0.000,-,-,-0.113,116.000
'14:28:33.136',0.000,-,-,-0.113,116.800
'14:28:33.144',0.000,-,-,-0.127,116.000
'14:28:33.152',-0.014,-,-,-0.141,114.400
'14:28:33.160',-0.014,-,-,-0.141,112.800
'14:28:33.168',-0.014,-,-,-0.141,111.200
'14:28:33.176',-0.014,-,-,-0.141,110.400
'14:28:33.184',-0.014,-,-,-0.155,109.600
'14:28:33.192',-0.014,-,-,-0.141,108.800
'14:28:33.200',-0.014,-,-,-0.155,108.800
'14:28:33.208',-0.014,-,-,-0.141,108.000
'14:28:33.216',0.000,-,-,-0.141,106.400
'14:28:33.224',-0.014,-,-,-0.127,105.600
'14:28:33.232',-0.014,-,-,-0.113,104.000
'14:28:33.240',-0.028,-,-,-0.113,101.600
'14:28:33.248',-0.028,-,-,-0.070,100.000
'14:28:33.256',-0.028,-,-,-0.056,97.600
'14:28:33.264',-0.028,-,-,-0.028,95.200
'14:28:33.272',-0.028,-,-,-0.014,92.800
'14:28:33.280',-0.014,-,-,0.000,89.600
'14:28:33.288',0.000,-,-,0.028,87.200
'14:28:33.296',0.000,-,-,0.042,84.800
'14:28:33.304',0.000,-,-,0.056,83.200
'14:28:33.312',0.014,-,-,0.056,82.400
'14:28:33.320',0.014,-,-,0.070,82.400
'14:28:33.328',0.014,-,-,0.070,82.400
'14:28:33.336',0.014,-,-,0.070,82.400
'14:28:33.344',0.014,-,-,0.085,82.400
'14:28:33.352',0.014,-,-,0.070,82.400
'14:28:33.360',0.014,-,-,0.056,82.400
'14:28:33.368',0.014,-,-,0.056,81.600
'14:28:33.376',0.000,-,-,0.056,80.800
'14:28:33.384',0.000,-,-,0.056,80.000
'14:28:33.392',0.000,-,-,0.042,79.200
'14:28:33.400',0.000,-,-,0.028,78.400
'14:28:33.408',0.000,-,-,0.042,77.600
'14:28:33.416',0.014,-,-,0.028,76.800
'14:28:33.424',0.014,-,-,0.042,76.000
'14:28:33.432',0.014,-,-,0.028,75.200
'14:28:33.440',0.014,-,-,0.042,75.200
'14:28:33.448',0.000,-,-,0.141,74.400
'14:28:33.456',0.000,-,-,0.014,73.600
'14:28:33.464',0.000,-,-,0.028,72.800
'14:28:33.472',0.000,-,-,0.028,72.800
'14:28:33.480',0.014,-,-,0.028,72.000
'14:28:33.488',0.125,-,-,0.127,71.200
'14:28:33.496',0.347,-,-,0.338,71.200
'14:28:33.504',0.528,-,-,0.493,70.400
'14:28:33.512',0.542,-,-,0.113,70.400
'14:28:33.520',0.125,-,-,-0.408,69.600
'14:28:33.528',-0.083,-,-,-0.507,69.600
'14:28:33.536',-0.167,-,-,-0.352,68.800
'14:28:33.544',-0.194,-,-,-0.197,68.800
'14:28:33.552',-0.153,-,-,-0.113,68.000
'14:28:33.560',-0.097,-,-,0.000,68.000
'14:28:33.568',-0.097,-,-,0.000,67.200
'14:28:33.576',-0.125,-,-,0.000,67.200
'14:28:33.584',-0.125,-,-,0.000,67.200
'14:28:33.592',-0.125,-,-,-0.014,66.400
'14:28:33.600',-0.125,-,-,-0.028,66.400
'14:28:33.608',-0.125,-,-,-0.014,66.400
'14:28:33.616',-0.139,-,-,-0.028,67.200
'14:28:33.624',-0.139,-,-,-0.028,70.400
'14:28:33.632',-0.153,-,-,-0.056,76.000
'14:28:33.640',-0.153,-,-,-0.070,84.000
'14:28:33.648',-0.153,-,-,-0.070,93.600
'14:28:33.656',-0.153,-,-,-0.085,104.000
'14:28:33.664',-0.167,-,-,-0.113,112.800
'14:28:33.672',-0.167,-,-,-0.127,117.600
'14:28:33.680',-0.181,-,-,-0.141,120.000
'14:28:33.688',-0.208,-,-,-0.169,120.000
'14:28:33.696',-0.208,-,-,-0.183,118.400
'14:28:33.704',-0.208,-,-,-0.183,116.800
'14:28:33.712',-0.208,-,-,-0.197,115.200
'14:28:33.720',-0.208,-,-,-0.239,114.400
