'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'32:01.176',-,-,-,-,-,-,0.120,0.040,58.800,-
'32:01.184',-,-,-,-,-,-,0.144,0.184,58.800,-
'32:01.192',-,-,-,-,-,-,0.016,0.136,58.800,-
'32:01.200',-,-,-,-,-,-,-0.232,0.000,58.800,-
'32:01.208',-,-,-,-,-,-,-0.504,-0.416,58.800,-
'32:01.216',-,-,-,-,-,-,-0.552,-0.672,57.600,-
'32:01.224',-,-,-,-,-,-,-0.400,-0.464,57.600,-
'32:01.232',-,-,-,-,-,-,-0.272,-0.320,57.600,-
'32:01.240',-,-,-,-,-,-,-0.208,-0.248,56.400,-
'32:01.248',-,-,-,-,-,-,-0.120,-0.112,56.400,-
'32:01.256',-,-,-,-,-,-,-0.056,-0.040,56.400,-
'32:01.264',-,-,-,-,-,-,-0.040,0.000,57.600,-
'32:01.272',-,-,-,-,-,-,-0.040,0.000,61.200,-
'32:01.280',-,-,-,-,-,-,-0.040,-0.016,66.000,-
'32:01.288',-,-,-,-,-,-,-0.040,0.000,73.200,-
'32:01.296',-,-,-,-,-,-,0.000,-0.016,81.600,-
'32:01.304',-,-,-,-,-,-,0.016,0.040,88.800,-
'32:01.312',-,-,-,-,-,-,0.040,0.040,94.800,-
'32:01.320',-,-,-,-,-,-,0.040,0.040,97.200,-
'32:01.328',-,-,-,-,-,-,0.056,0.040,99.600,-
'32:01.336',-,-,-,-,-,-,0.056,0.064,102.000,-
'32:01.344',-,-,-,-,-,-,0.080,0.088,103.200,-
'32:01.352',-,-,-,-,-,-,0.104,0.088,104.400,-
'32:01.360',-,-,-,-,-,-,0.120,0.112,104.400,-
'32:01.368',-,-,-,-,-,-,0.120,0.136,104.400,-
'32:01.376',-,-,-,-,-,-,0.144,0.136,105.600,-
'32:01.384',-,-,-,-,-,-,0.184,0.160,105.600,-
'32:01.392',-,-,-,-,-,-,0.232,0.208,105.600,-
'32:01.400',-,-,-,-,-,-,0.312,0.272,105.600,-
'32:01.408',-,-,-,-,-,-,0.400,0.392,104.400,-
'32:01.416',-,-,-,-,-,-,0.488,0.464,104.400,-
'32:01.424',-,-,-,-,-,-,0.552,0.504,103.200,-
'32:01.432',-,-,-,-,-,-,0.592,0.576,102.000,-
'32:01.440',-,-,-,-,-,-,0.632,0.600,102.000,-
'32:01.448',-,-,-,-,-,-,0.656,0.648,99.600,-
'32:01.456',-,-,-,-,-,-,0.632,0.648,98.400,-
'32:01.464',-,-,-,-,-,-,0.568,0.600,97.200,-
'32:01.472',-,-,-,-,-,-,0.488,0.488,94.800,-
'32:01.480',-,-,-,-,-,-,0.424,0.416,92.400,-
'32:01.488',-,-,-,-,-,-,0.360,0.344,90.000,-
'32:01.496',-,-,-,-,-,-,0.272,0.272,86.400,-
'32:01.504',-,-,-,-,-,-,0.184,0.184,82.800,-
'32:01.512',-,-,-,-,-,-,0.144,0.136,81.600,-
'32:01.520',-,-,-,-,-,-,0.120,0.136,80.400,-
'32:01.528',-,-,-,-,-,-,0.104,0.064,80.400,-
'32:01.536',-,-,-,-,-,-,0.104,0.088,79.200,-
'32:01.544',-,-,-,-,-,-,0.104,0.088,78.000,-
'32:01.552',-,-,-,-,-,-,0.080,0.088,76.800,-
'32:01.560',-,-,-,-,-,-,0.056,0.040,76.800,-
'32:01.568',-,-,-,-,-,-,0.040,0.040,75.600,-
'32:01.576',-,-,-,-,-,-,0.040,0.016,75.600,-
'32:01.584',-,-,-,-,-,-,0.016,0.016,75.600,-
'32:01.592',-,-,-,-,-,-,0.016,0.040,75.600,-
'32:01.600',-,-,-,-,-,-,0.000,0.000,75.600,-
'32:01.608',-,-,-,-,-,-,0.016,0.000,74.400,-
'32:01.616',-,-,-,-,-,-,0.016,0.000,73.200,-
'32:01.624',-,-,-,-,-,-,0.016,0.000,73.200,-
'32:01.632',-,-,-,-,-,-,0.016,0.000,72.000,-
'32:01.640',-,-,-,-,-,-,0.000,0.000,72.000,-
'32:01.648',-,-,-,-,-,-,0.000,0.000,70.800,-
'32:01.656',-,-,-,-,-,-,0.000,0.000,70.800,-
'32:01.664',-,-,-,-,-,-,0.000,0.000,69.600,-
'32:01.672',-,-,-,-,-,-,-0.016,0.000,69.600,-
'32:01.680',-,-,-,-,-,-,-0.016,-0.016,69.600,-
'32:01.688',-,-,-,-,-,-,0.000,-0.016,69.600,-
'32:01.696',-,-,-,-,-,-,0.016,0.000,69.600,-
'32:01.704',-,-,-,-,-,-,0.040,0.040,69.600,-
'32:01.712',-,-,-,-,-,-,0.040,0.040,68.400,-
'32:01.720',-,-,-,-,-,-,0.016,0.040,68.400,-
'32:01.728',-,-,-,-,-,-,0.000,0.000,68.400,-
'32:01.736',-,-,-,-,-,-,-0.016,0.000,68.400,-
'32:01.744',-,-,-,-,-,-,-0.016,-0.016,67.200,-
'32:01.752',-,-,-,-,-,-,-0.016,-0.040,67.200,-
'32:01.760',-,-,-,-,-,-,0.000,-0.016,67.200,-
'32:01.768',-,-,-,-,-,-,0.000,0.000,67.200,-
'32:01.776',-,-,-,-,-,-,0.016,0.000,67.200,-
'32:01.784',-,-,-,-,-,-,0.040,0.016,67.200,-
'32:01.792',-,-,-,-,-,-,0.080,0.040,67.200,-
'32:01.800',-,-,-,-,-,-,0.168,0.088,66.000,-
'32:01.808',-,-,-,-,-,-,0.272,0.208,66.000,-
'32:01.816',-,-,-,-,-,-,0.400,0.344,66.000,-
'32:01.824',-,-,-,-,-,-,0.504,0.464,66.000,-
'32:01.832',-,-,-,-,-,-,0.552,0.576,66.000,-
'32:01.840',-,-,-,-,-,-,0.464,0.600,66.000,-
'32:01.848',-,-,-,-,-,-,0.248,0.488,64.800,-
'32:01.856',-,-,-,-,-,-,-0.016,0.160,64.800,-
'32:01.864',-,-,-,-,-,-,-0.248,-0.112,64.800,-
'32:01.872',-,-,-,-,-,-,-0.400,-0.296,63.600,-
'32:01.880',-,-,-,-,-,-,-0.464,-0.440,62.400,-
'32:01.888',-,-,-,-,-,-,-0.488,-0.504,62.400,-
'32:01.896',-,-,-,-,-,-,-0.400,-0.488,62.400,-
'32:01.904',-,-,-,-,-,-,-0.312,-0.368,62.400,-
'32:01.912',-,-,-,-,-,-,-0.248,-0.296,63.600,-
'32:01.920',-,-,-,-,-,-,-0.184,-0.248,64.800,-
'32:01.928',-,-,-,-,-,-,-0.184,-0.232,68.400,-
'32:01.936',-,-,-,-,-,-,-0.168,-0.208,74.400,-
'32:01.944',-,-,-,-,-,-,-0.144,-0.184,81.600,-
'32:01.952',-,-,-,-,-,-,-0.120,-0.160,90.000,-
'32:01.960',-,-,-,-,-,-,-0.120,-0.160,94.800,-
'32:01.968',-,-,-,-,-,-,-0.120,-0.160,98.400,-
'32:01.976',-,-,-,-,-,-,-0.120,-0.160,99.600,-
'32:01.984',-,-,-,-,-,-,-0.104,-0.160,100.800,-
'32:01.992',-,-,-,-,-,-,-0.104,-0.136,102.000,-
'32:02.000',-,-,-,-,-,-,-0.080,-0.160,103.200,-
'32:02.008',-,-,-,-,-,-,-0.080,-0.160,103.200,-
'32:02.016',-,-,-,-,-,-,-0.056,-0.112,102.000,-
'32:02.024',-,-,-,-,-,-,-0.056,-0.112,102.000,-
'32:02.032',-,-,-,-,-,-,-0.040,-0.112,102.000,-
'32:02.040',-,-,-,-,-,-,-0.016,-0.112,102.000,-
'32:02.048',-,-,-,-,-,-,0.016,-0.112,102.000,-
'32:02.056',-,-,-,-,-,-,0.080,-0.016,99.600,-
'32:02.064',-,-,-,-,-,-,0.144,0.040,98.400,-
'32:02.072',-,-,-,-,-,-,0.232,0.088,96.000,-
'32:02.080',-,-,-,-,-,-,0.296,0.160,92.400,-
'32:02.088',-,-,-,-,-,-,0.336,0.232,90.000,-
'32:02.096',-,-,-,-,-,-,0.376,0.272,86.400,-
'32:02.104',-,-,-,-,-,-,0.424,0.320,82.800,-
'32:02.112',-,-,-,-,-,-,0.424,0.392,80.400,-
'32:02.120',-,-,-,-,-,-,0.400,0.344,79.200,-
'32:02.128',-,-,-,-,-,-,0.360,0.320,79.200,-
'32:02.136',-,-,-,-,-,-,0.336,0.320,79.200,-
'32:02.144',-,-,-,-,-,-,0.296,0.296,78.000,-
'32:02.152',-,-,-,-,-,-,0.232,0.232,76.800,-
'32:02.160',-,-,-,-,-,-,0.168,0.184,75.600,-
'32:02.168',-,-,-,-,-,-,0.120,0.136,75.600,-
'32:02.176',-,-,-,-,-,-,0.080,0.088,74.400,-
'32:02.184',-,-,-,-,-,-,0.056,0.016,74.400,-
'32:02.192',-,-,-,-,-,-,0.040,0.040,73.200,-
'32:02.200',-,-,-,-,-,-,0.016,0.016,72.000,-
'32:02.208',-,-,-,-,-,-,0.000,0.000,72.000,-
'32:02.216',-,-,-,-,-,-,0.000,0.000,72.000,-
'32:02.224',-,-,-,-,-,-,-0.016,0.000,70.800,-
'32:02.232',-,-,-,-,-,-,-0.016,0.000,70.800,-
'32:02.240',-,-,-,-,-,-,-0.016,-0.016,69.600,-
'32:02.248',-,-,-,-,-,-,-0.016,0.000,69.600,-
'32:02.256',-,-,-,-,-,-,-0.040,-0.016,69.600,-
'32:02.264',-,-,-,-,-,-,-0.040,-0.040,69.600,-
'32:02.272',-,-,-,-,-,-,-0.056,-0.040,68.400,-
'32:02.280',-,-,-,-,-,-,-0.056,-0.088,68.400,-
'32:02.288',-,-,-,-,-,-,-0.056,-0.064,67.200,-
'32:02.296',-,-,-,-,-,-,-0.056,-0.064,67.200,-
'32:02.304',-,-,-,-,-,-,-0.056,-0.064,67.200,-
'32:02.312',-,-,-,-,-,-,-0.056,-0.040,66.000,-
'32:02.320',-,-,-,-,-,-,-0.056,-0.088,66.000,-
'32:02.328',-,-,-,-,-,-,-0.056,-0.040,66.000,-
'32:02.336',-,-,-,-,-,-,-0.056,-0.064,64.800,-
'32:02.344',-,-,-,-,-,-,-0.040,-0.040,64.800,-
'32:02.352',-,-,-,-,-,-,-0.056,-0.040,64.800,-
'32:02.360',-,-,-,-,-,-,-0.056,-0.088,64.800,-
'32:02.368',-,-,-,-,-,-,-0.056,-0.064,64.800,-
'32:02.376',-,-,-,-,-,-,-0.040,-0.040,63.600,-
'32:02.384',-,-,-,-,-,-,-0.016,-0.016,63.600,-
'32:02.392',-,-,-,-,-,-,-0.016,0.000,63.600,-
'32:02.400',-,-,-,-,-,-,-0.040,-0.016,63.600,-
'32:02.408',-,-,-,-,-,-,-0.056,-0.040,63.600,-
'32:02.416',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'32:02.424',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'32:02.432',-,-,-,-,-,-,-0.080,-0.088,62.400,-
'32:02.440',-,-,-,-,-,-,-0.080,-0.088,62.400,-
'32:02.448',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'32:02.456',-,-,-,-,-,-,-0.080,-0.088,61.200,-
'32:02.464',-,-,-,-,-,-,-0.056,-0.088,61.200,-
'32:02.472',-,-,-,-,-,-,-0.056,-0.040,61.200,-
'32:02.480',-,-,-,-,-,-,-0.056,-0.112,61.200,-
'32:02.488',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'32:02.496',-,-,-,-,-,-,-0.056,-0.088,61.200,-
'32:02.504',-,-,-,-,-,-,-0.080,-0.112,61.200,-
'32:02.512',-,-,-,-,-,-,-0.104,-0.112,61.200,-
'32:02.520',-,-,-,-,-,-,-0.080,-0.112,60.000,-
'32:02.528',-,-,-,-,-,-,-0.080,-0.112,60.000,-
'32:02.536',-,-,-,-,-,-,-0.040,-0.112,60.000,-
'32:02.544',-,-,-,-,-,-,0.040,-0.016,60.000,-
'32:02.552',-,-,-,-,-,-,0.056,0.064,58.800,-
'32:02.560',-,-,-,-,-,-,-0.080,0.000,57.600,-
'32:02.568',-,-,-,-,-,-,-0.336,-0.184,56.400,-
'32:02.576',-,-,-,-,-,-,-0.552,-0.528,56.400,-
'32:02.584',-,-,-,-,-,-,-0.552,-0.720,56.400,-
'32:02.592',-,-,-,-,-,-,-0.400,-0.488,56.400,-
'32:02.600',-,-,-,-,-,-,-0.312,-0.392,56.400,-
'32:02.608',-,-,-,-,-,-,-0.272,-0.296,55.200,-
'32:02.616',-,-,-,-,-,-,-0.232,-0.248,56.400,-
'32:02.624',-,-,-,-,-,-,-0.168,-0.208,57.600,-
'32:02.632',-,-,-,-,-,-,-0.120,-0.136,60.000,-
'32:02.640',-,-,-,-,-,-,-0.104,-0.136,62.400,-
'32:02.648',-,-,-,-,-,-,-0.080,-0.112,68.400,-
'32:02.656',-,-,-,-,-,-,-0.056,-0.088,75.600,-
'32:02.664',-,-,-,-,-,-,-0.056,-0.088,84.000,-
'32:02.672',-,-,-,-,-,-,-0.056,-0.040,90.000,-
'32:02.680',-,-,-,-,-,-,-0.040,-0.040,93.600,-
'32:02.688',-,-,-,-,-,-,-0.056,-0.064,96.000,-
'32:02.696',-,-,-,-,-,-,-0.040,-0.088,98.400,-
'32:02.704',-,-,-,-,-,-,-0.016,-0.112,102.000,-
'32:02.712',-,-,-,-,-,-,0.000,-0.016,103.200,-
'32:02.720',-,-,-,-,-,-,0.016,0.000,104.400,-
'32:02.728',-,-,-,-,-,-,0.016,0.000,104.400,-
'32:02.736',-,-,-,-,-,-,0.056,0.000,104.400,-
'32:02.744',-,-,-,-,-,-,0.104,0.040,105.600,-
'32:02.752',-,-,-,-,-,-,0.144,0.088,105.600,-
'32:02.760',-,-,-,-,-,-,0.184,0.136,105.600,-
'32:02.768',-,-,-,-,-,-,0.272,0.208,105.600,-
'32:02.776',-,-,-,-,-,-,0.360,0.272,104.400,-
'32:02.784',-,-,-,-,-,-,0.440,0.368,103.200,-
'32:02.792',-,-,-,-,-,-,0.504,0.464,103.200,-
'32:02.800',-,-,-,-,-,-,0.528,0.488,102.000,-
'32:02.808',-,-,-,-,-,-,0.528,0.488,100.800,-
'32:02.816',-,-,-,-,-,-,0.528,0.488,99.600,-
'32:02.824',-,-,-,-,-,-,0.504,0.488,98.400,-
'32:02.832',-,-,-,-,-,-,0.440,0.440,97.200,-
'32:02.840',-,-,-,-,-,-,0.360,0.344,94.800,-
'32:02.848',-,-,-,-,-,-,0.296,0.272,92.400,-
'32:02.856',-,-,-,-,-,-,0.208,0.184,88.800,-
'32:02.864',-,-,-,-,-,-,0.144,0.112,85.200,-
'32:02.872',-,-,-,-,-,-,0.056,0.040,82.800,-
'32:02.880',-,-,-,-,-,-,0.016,0.000,80.400,-
'32:02.888',-,-,-,-,-,-,0.000,-0.040,80.400,-
'32:02.896',-,-,-,-,-,-,-0.016,-0.040,79.200,-
'32:02.904',-,-,-,-,-,-,-0.040,-0.040,79.200,-
'32:02.912',-,-,-,-,-,-,-0.056,-0.088,78.000,-
'32:02.920',-,-,-,-,-,-,-0.056,-0.112,76.800,-
'32:02.928',-,-,-,-,-,-,-0.080,-0.112,76.800,-
'32:02.936',-,-,-,-,-,-,-0.056,-0.112,75.600,-
'32:02.944',-,-,-,-,-,-,-0.056,-0.112,75.600,-
'32:02.952',-,-,-,-,-,-,-0.056,-0.112,74.400,-
'32:02.960',-,-,-,-,-,-,-0.056,-0.088,74.400,-
'32:02.968',-,-,-,-,-,-,-0.056,-0.088,73.200,-
'32:02.976',-,-,-,-,-,-,-0.056,-0.088,73.200,-
'32:02.984',-,-,-,-,-,-,-0.080,-0.112,73.200,-
'32:02.992',-,-,-,-,-,-,-0.104,-0.136,72.000,-
'32:03.000',-,-,-,-,-,-,-0.104,-0.160,72.000,-
'32:03.008',-,-,-,-,-,-,-0.104,-0.160,70.800,-
'32:03.016',-,-,-,-,-,-,-0.080,-0.136,70.800,-
'32:03.024',-,-,-,-,-,-,-0.056,-0.112,70.800,-
'32:03.032',-,-,-,-,-,-,-0.056,-0.088,69.600,-
'32:03.040',-,-,-,-,-,-,-0.040,-0.064,69.600,-
'32:03.048',-,-,-,-,-,-,-0.080,-0.088,69.600,-
'32:03.056',-,-,-,-,-,-,-0.104,-0.136,68.400,-
'32:03.064',-,-,-,-,-,-,-0.104,-0.136,68.400,-
'32:03.072',-,-,-,-,-,-,-0.104,-0.160,68.400,-
'32:03.080',-,-,-,-,-,-,-0.104,-0.112,68.400,-
'32:03.088',-,-,-,-,-,-,-0.104,-0.160,67.200,-
'32:03.096',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'32:03.104',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'32:03.112',-,-,-,-,-,-,-0.080,-0.136,67.200,-
'32:03.120',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'32:03.128',-,-,-,-,-,-,-0.080,-0.112,67.200,-
'32:03.136',-,-,-,-,-,-,-0.104,-0.136,67.200,-
'32:03.144',-,-,-,-,-,-,-0.120,-0.160,66.000,-
'32:03.152',-,-,-,-,-,-,-0.120,-0.160,66.000,-
'32:03.160',-,-,-,-,-,-,-0.104,-0.160,66.000,-
'32:03.168',-,-,-,-,-,-,-0.056,-0.112,66.000,-
'32:03.176',-,-,-,-,-,-,0.000,-0.088,64.800,-
'32:03.184',-,-,-,-,-,-,0.056,-0.016,64.800,-
'32:03.192',-,-,-,-,-,-,0.056,0.040,63.600,-
'32:03.200',-,-,-,-,-,-,-0.144,-0.016,63.600,-
'32:03.208',-,-,-,-,-,-,-0.440,-0.296,63.600,-
'32:03.216',-,-,-,-,-,-,-0.632,-0.720,62.400,-
'32:03.224',-,-,-,-,-,-,-0.552,-0.760,61.200,-
'32:03.232',-,-,-,-,-,-,-0.440,-0.504,61.200,-
'32:03.240',-,-,-,-,-,-,-0.360,-0.440,60.000,-
'32:03.248',-,-,-,-,-,-,-0.296,-0.368,60.000,-
'32:03.256',-,-,-,-,-,-,-0.208,-0.248,61.200,-
'32:03.264',-,-,-,-,-,-,-0.144,-0.160,61.200,-
'32:03.272',-,-,-,-,-,-,-0.120,-0.160,63.600,-
'32:03.280',-,-,-,-,-,-,-0.104,-0.112,67.200,-
'32:03.288',-,-,-,-,-,-,-0.104,-0.112,72.000,-
'32:03.296',-,-,-,-,-,-,-0.104,-0.088,80.400,-
'32:03.304',-,-,-,-,-,-,-0.104,-0.112,87.600,-
'32:03.312',-,-,-,-,-,-,-0.080,-0.112,93.600,-
'32:03.320',-,-,-,-,-,-,-0.056,-0.088,97.200,-
'32:03.328',-,-,-,-,-,-,-0.040,-0.064,98.400,-
'32:03.336',-,-,-,-,-,-,-0.016,-0.088,100.800,-
'32:03.344',-,-,-,-,-,-,0.000,-0.016,103.200,-
'32:03.352',-,-,-,-,-,-,0.000,0.000,105.600,-
'32:03.360',-,-,-,-,-,-,0.000,-0.016,105.600,-
'32:03.368',-,-,-,-,-,-,0.016,0.000,105.600,-
'32:03.376',-,-,-,-,-,-,0.056,0.000,106.800,-
'32:03.384',-,-,-,-,-,-,0.104,0.064,106.800,-
'32:03.392',-,-,-,-,-,-,0.168,0.088,106.800,-
'32:03.400',-,-,-,-,-,-,0.248,0.184,106.800,-
'32:03.408',-,-,-,-,-,-,0.336,0.272,105.600,-
'32:03.416',-,-,-,-,-,-,0.424,0.392,104.400,-
'32:03.424',-,-,-,-,-,-,0.464,0.440,104.400,-
'32:03.432',-,-,-,-,-,-,0.528,0.488,103.200,-
'32:03.440',-,-,-,-,-,-,0.568,0.528,102.000,-
'32:03.448',-,-,-,-,-,-,0.568,0.552,102.000,-
'32:03.456',-,-,-,-,-,-,0.552,0.528,99.600,-
'32:03.464',-,-,-,-,-,-,0.488,0.464,98.400,-
'32:03.472',-,-,-,-,-,-,0.400,0.392,97.200,-
'32:03.480',-,-,-,-,-,-,0.296,0.296,94.800,-
'32:03.488',-,-,-,-,-,-,0.184,0.208,91.200,-
'32:03.496',-,-,-,-,-,-,0.120,0.088,87.600,-
'32:03.504',-,-,-,-,-,-,0.056,0.016,84.000,-
'32:03.512',-,-,-,-,-,-,0.016,0.000,81.600,-
'32:03.520',-,-,-,-,-,-,-0.016,-0.040,80.400,-
'32:03.528',-,-,-,-,-,-,-0.016,-0.040,80.400,-
'32:03.536',-,-,-,-,-,-,-0.040,-0.040,79.200,-
'32:03.544',-,-,-,-,-,-,-0.056,-0.088,78.000,-
'32:03.552',-,-,-,-,-,-,-0.056,-0.088,78.000,-
'32:03.560',-,-,-,-,-,-,-0.056,-0.088,76.800,-
'32:03.568',-,-,-,-,-,-,-0.056,-0.088,76.800,-
'32:03.576',-,-,-,-,-,-,-0.080,-0.112,75.600,-
'32:03.584',-,-,-,-,-,-,-0.080,-0.136,75.600,-
'32:03.592',-,-,-,-,-,-,-0.104,-0.112,74.400,-
'32:03.600',-,-,-,-,-,-,-0.080,-0.136,74.400,-
'32:03.608',-,-,-,-,-,-,-0.080,-0.112,73.200,-
'32:03.616',-,-,-,-,-,-,-0.080,-0.112,73.200,-
'32:03.624',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'32:03.632',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'32:03.640',-,-,-,-,-,-,-0.080,-0.112,72.000,-
'32:03.648',-,-,-,-,-,-,-0.080,-0.112,70.800,-
'32:03.656',-,-,-,-,-,-,-0.104,-0.136,70.800,-
'32:03.664',-,-,-,-,-,-,-0.104,-0.136,70.800,-
'32:03.672',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'32:03.680',-,-,-,-,-,-,-0.080,-0.112,69.600,-
'32:03.688',-,-,-,-,-,-,-0.104,-0.136,69.600,-
'32:03.696',-,-,-,-,-,-,-0.104,-0.136,68.400,-
'32:03.704',-,-,-,-,-,-,-0.056,-0.112,68.400,-
'32:03.712',-,-,-,-,-,-,-0.040,-0.040,68.400,-
'32:03.720',-,-,-,-,-,-,-0.040,-0.064,67.200,-
'32:03.728',-,-,-,-,-,-,-0.040,-0.040,67.200,-
'32:03.736',-,-,-,-,-,-,-0.040,-0.016,67.200,-
'32:03.744',-,-,-,-,-,-,-0.080,-0.088,66.000,-
'32:03.752',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'32:03.760',-,-,-,-,-,-,-0.080,-0.112,66.000,-
'32:03.768',-,-,-,-,-,-,-0.104,-0.136,64.800,-
'32:03.776',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'32:03.784',-,-,-,-,-,-,-0.080,-0.064,64.800,-
'32:03.792',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'32:03.800',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'32:03.808',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'32:03.816',-,-,-,-,-,-,-0.080,-0.136,64.800,-
'32:03.824',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'32:03.832',-,-,-,-,-,-,-0.056,-0.088,64.800,-
'32:03.840',-,-,-,-,-,-,-0.080,-0.112,64.800,-
'32:03.848',-,-,-,-,-,-,-0.104,-0.088,63.600,-
'32:03.856',-,-,-,-,-,-,-0.104,-0.136,63.600,-
'32:03.864',-,-,-,-,-,-,-0.080,-0.112,62.400,-
'32:03.872',-,-,-,-,-,-,-0.016,-0.112,62.400,-
'32:03.880',-,-,-,-,-,-,0.056,0.000,62.400,-
'32:03.888',-,-,-,-,-,-,0.080,0.088,61.200,-
'32:03.896',-,-,-,-,-,-,-0.104,0.000,61.200,-
'32:03.904',-,-,-,-,-,-,-0.376,-0.208,60.000,-
'32:03.912',-,-,-,-,-,-,-0.592,-0.624,60.000,-
'32:03.920',-,-,-,-,-,-,-0.616,-0.720,58.800,-
'32:03.928',-,-,-,-,-,-,-0.440,-0.504,58.800,-
'32:03.936',-,-,-,-,-,-,-0.360,-0.416,58.800,-
'32:03.944',-,-,-,-,-,-,-0.248,-0.296,58.800,-
'32:03.952',-,-,-,-,-,-,-0.184,-0.208,58.800,-
'32:03.960',-,-,-,-,-,-,-0.168,-0.160,60.000,-
'32:03.968',-,-,-,-,-,-,-0.144,-0.160,61.200,-
'32:03.976',-,-,-,-,-,-,-0.104,-0.112,64.800,-
'32:03.984',-,-,-,-,-,-,-0.080,-0.088,70.800,-
'32:03.992',-,-,-,-,-,-,-0.080,-0.064,79.200,-
