'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:14:43.088',-,-0.200,-,-,-0.080,-,61.920,-
'35:14:43.096',-,-0.376,-,-,-0.032,-,61.920,-
'35:14:43.104',-,-0.512,-,-,0.008,-,60.960,-
'35:14:43.112',-,-0.584,-,-,0.064,-,60.960,-
'35:14:43.120',-,-0.616,-,-,0.088,-,60.960,-
'35:14:43.128',-,-0.376,-,-,0.080,-,60.960,-
'35:14:43.136',-,-0.240,-,-,0.072,-,59.520,-
'35:14:43.144',-,-0.136,-,-,0.048,-,59.520,-
'35:14:43.152',-,-0.064,-,-,0.048,-,59.520,-
'35:14:43.160',-,-0.064,-,-,0.048,-,59.520,-
'35:14:43.168',-,-0.064,-,-,0.072,-,59.520,-
'35:14:43.176',-,-0.064,-,-,0.080,-,58.560,-
'35:14:43.184',-,-0.064,-,-,0.072,-,58.560,-
'35:14:43.192',-,-0.032,-,-,0.072,-,58.560,-
'35:14:43.200',-,-0.064,-,-,0.080,-,59.520,-
'35:14:43.208',-,-0.032,-,-,0.072,-,59.520,-
'35:14:43.216',-,-0.064,-,-,0.080,-,60.960,-
'35:14:43.224',-,-0.032,-,-,0.072,-,63.360,-
'35:14:43.232',-,-0.032,-,-,0.088,-,65.760,-
'35:14:43.240',-,-0.032,-,-,0.080,-,69.120,-
'35:14:43.248',-,-0.032,-,-,0.096,-,71.520,-
'35:14:43.256',-,0.000,-,-,0.096,-,75.360,-
'35:14:43.264',-,0.000,-,-,0.104,-,78.720,-
'35:14:43.272',-,0.000,-,-,0.096,-,81.120,-
'35:14:43.280',-,0.000,-,-,0.096,-,83.520,-
'35:14:43.288',-,0.000,-,-,0.088,-,85.920,-
'35:14:43.296',-,0.032,-,-,0.072,-,88.320,-
'35:14:43.304',-,0.064,-,-,0.072,-,89.760,-
'35:14:43.312',-,0.064,-,-,0.048,-,90.720,-
'35:14:43.320',-,0.096,-,-,0.024,-,90.720,-
'35:14:43.328',-,0.096,-,-,0.016,-,90.720,-
'35:14:43.336',-,0.136,-,-,0.000,-,90.720,-
'35:14:43.344',-,0.136,-,-,-0.016,-,89.760,-
'35:14:43.352',-,0.096,-,-,-0.024,-,88.320,-
'35:14:43.360',-,0.096,-,-,-0.024,-,85.920,-
'35:14:43.368',-,0.064,-,-,-0.024,-,84.960,-
'35:14:43.376',-,0.064,-,-,-0.024,-,82.560,-
'35:14:43.384',-,0.096,-,-,-0.024,-,80.160,-
'35:14:43.392',-,0.136,-,-,-0.032,-,77.760,-
'35:14:43.400',-,0.136,-,-,-0.064,-,75.360,-
'35:14:43.408',-,0.200,-,-,-0.096,-,72.960,-
'35:14:43.416',-,0.200,-,-,-0.128,-,70.560,-
'35:14:43.424',-,0.240,-,-,-0.136,-,68.160,-
'35:14:43.432',-,0.200,-,-,-0.128,-,66.720,-
'35:14:43.440',-,0.200,-,-,-0.112,-,65.760,-
'35:14:43.448',-,0.136,-,-,-0.080,-,65.760,-
'35:14:43.456',-,0.064,-,-,-0.064,-,64.320,-
'35:14:43.464',-,0.000,-,-,-0.024,-,64.320,-
'35:14:43.472',-,0.000,-,-,-0.016,-,64.320,-
'35:14:43.480',-,-0.064,-,-,0.000,-,65.760,-
'35:14:43.488',-,-0.032,-,-,-0.008,-,65.760,-
'35:14:43.496',-,-0.064,-,-,0.000,-,65.760,-
'35:14:43.504',-,-0.032,-,-,0.000,-,66.720,-
'35:14:43.512',-,-0.064,-,-,-0.008,-,66.720,-
'35:14:43.520',-,-0.064,-,-,0.000,-,66.720,-
'35:14:43.528',-,-0.064,-,-,0.000,-,66.720,-
'35:14:43.536',-,-0.064,-,-,0.000,-,66.720,-
'35:14:43.544',-,-0.032,-,-,0.000,-,66.720,-
'35:14:43.552',-,-0.064,-,-,0.000,-,66.720,-
'35:14:43.560',-,-0.064,-,-,0.000,-,66.720,-
'35:14:43.568',-,-0.032,-,-,0.000,-,65.760,-
'35:14:43.576',-,-0.064,-,-,0.000,-,65.760,-
'35:14:43.584',-,-0.032,-,-,0.008,-,65.760,-
'35:14:43.592',-,0.000,-,-,0.000,-,64.320,-
'35:14:43.600',-,0.032,-,-,-0.024,-,64.320,-
'35:14:43.608',-,0.136,-,-,-0.064,-,64.320,-
'35:14:43.616',-,0.168,-,-,-0.064,-,64.320,-
'35:14:43.624',-,0.064,-,-,-0.096,-,63.360,-
'35:14:43.632',-,0.096,-,-,-0.176,-,63.360,-
'35:14:43.640',-,0.096,-,-,-0.168,-,63.360,-
'35:14:43.648',-,0.136,-,-,-0.144,-,61.920,-
'35:14:43.656',-,0.136,-,-,-0.152,-,61.920,-
'35:14:43.664',-,0.000,-,-,-0.128,-,61.920,-
'35:14:43.672',-,-0.136,-,-,-0.096,-,60.960,-
'35:14:43.680',-,-0.304,-,-,-0.064,-,60.960,-
'35:14:43.688',-,-0.480,-,-,-0.008,-,60.960,-
'35:14:43.696',-,-0.544,-,-,0.032,-,59.520,-
'35:14:43.704',-,-0.584,-,-,0.072,-,59.520,-
'35:14:43.712',-,-0.408,-,-,0.088,-,59.520,-
'35:14:43.720',-,-0.304,-,-,0.072,-,59.520,-
'35:14:43.728',-,-0.168,-,-,0.048,-,59.520,-
'35:14:43.736',-,-0.064,-,-,0.048,-,58.560,-
'35:14:43.744',-,-0.064,-,-,0.048,-,58.560,-
'35:14:43.752',-,-0.064,-,-,0.064,-,58.560,-
'35:14:43.760',-,-0.064,-,-,0.072,-,58.560,-
'35:14:43.768',-,-0.064,-,-,0.072,-,58.560,-
'35:14:43.776',-,-0.032,-,-,0.072,-,58.560,-
'35:14:43.784',-,-0.064,-,-,0.072,-,58.560,-
'35:14:43.792',-,-0.032,-,-,0.072,-,59.520,-
'35:14:43.800',-,-0.064,-,-,0.072,-,60.960,-
'35:14:43.808',-,-0.032,-,-,0.072,-,63.360,-
'35:14:43.816',-,-0.064,-,-,0.080,-,65.760,-
'35:14:43.824',-,-0.032,-,-,0.080,-,69.120,-
'35:14:43.832',-,-0.032,-,-,0.080,-,72.960,-
'35:14:43.840',-,0.000,-,-,0.088,-,75.360,-
'35:14:43.848',-,-0.032,-,-,0.088,-,78.720,-
'35:14:43.856',-,0.000,-,-,0.080,-,82.560,-
'35:14:43.864',-,0.000,-,-,0.088,-,84.960,-
'35:14:43.872',-,0.000,-,-,0.072,-,87.360,-
'35:14:43.880',-,0.000,-,-,0.072,-,89.760,-
'35:14:43.888',-,0.064,-,-,0.064,-,90.720,-
'35:14:43.896',-,0.064,-,-,0.048,-,92.160,-
'35:14:43.904',-,0.096,-,-,0.024,-,93.120,-
'35:14:43.912',-,0.096,-,-,0.016,-,93.120,-
'35:14:43.920',-,0.136,-,-,0.000,-,93.120,-
'35:14:43.928',-,0.136,-,-,-0.016,-,92.160,-
'35:14:43.936',-,0.136,-,-,-0.024,-,90.720,-
'35:14:43.944',-,0.096,-,-,-0.032,-,89.760,-
'35:14:43.952',-,0.096,-,-,-0.040,-,87.360,-
'35:14:43.960',-,0.096,-,-,-0.040,-,85.920,-
'35:14:43.968',-,0.136,-,-,-0.032,-,83.520,-
'35:14:43.976',-,0.136,-,-,-0.040,-,81.120,-
'35:14:43.984',-,0.200,-,-,-0.080,-,78.720,-
'35:14:43.992',-,0.272,-,-,-0.128,-,75.360,-
'35:14:44.000',-,0.272,-,-,-0.160,-,72.960,-
'35:14:44.008',-,0.376,-,-,-0.176,-,70.560,-
'35:14:44.016',-,0.448,-,-,-0.168,-,69.120,-
'35:14:44.024',-,0.544,-,-,-0.176,-,68.160,-
'35:14:44.032',-,0.584,-,-,-0.128,-,66.720,-
'35:14:44.040',-,0.584,-,-,-0.096,-,65.760,-
'35:14:44.048',-,0.584,-,-,-0.064,-,65.760,-
'35:14:44.056',-,0.648,-,-,-0.008,-,65.760,-
'35:14:44.064',-,0.688,-,-,0.008,-,66.720,-
'35:14:44.072',-,0.688,-,-,0.000,-,66.720,-
'35:14:44.080',-,0.648,-,-,-0.016,-,66.720,-
'35:14:44.088',-,0.792,-,-,-0.064,-,68.160,-
'35:14:44.096',-,0.960,-,-,-0.096,-,68.160,-
'35:14:44.104',-,1.032,-,-,-0.144,-,68.160,-
'35:14:44.112',-,0.752,-,-,-0.096,-,68.160,-
'35:14:44.120',-,0.240,-,-,-0.016,-,68.160,-
'35:14:44.128',-,-0.200,-,-,0.072,-,68.160,-
'35:14:44.136',-,-0.408,-,-,0.088,-,68.160,-
'35:14:44.144',-,-0.512,-,-,0.072,-,68.160,-
'35:14:44.152',-,-0.544,-,-,0.048,-,68.160,-
'35:14:44.160',-,-0.512,-,-,0.032,-,68.160,-
'35:14:44.168',-,-0.544,-,-,0.048,-,66.720,-
'35:14:44.176',-,-0.544,-,-,0.032,-,66.720,-
'35:14:44.184',-,-0.544,-,-,0.048,-,66.720,-
'35:14:44.192',-,-0.544,-,-,0.032,-,66.720,-
'35:14:44.200',-,-0.584,-,-,0.048,-,65.760,-
'35:14:44.208',-,-0.584,-,-,0.032,-,65.760,-
'35:14:44.216',-,-0.616,-,-,0.048,-,65.760,-
'35:14:44.224',-,-0.616,-,-,0.032,-,65.760,-
'35:14:44.232',-,-0.616,-,-,0.032,-,65.760,-
'35:14:44.240',-,-0.648,-,-,0.032,-,65.760,-
'35:14:44.248',-,-0.648,-,-,0.032,-,66.720,-
'35:14:44.256',-,-0.688,-,-,0.024,-,68.160,-
'35:14:44.264',-,-0.688,-,-,0.032,-,70.560,-
'35:14:44.272',-,-0.688,-,-,0.024,-,72.960,-
'35:14:44.280',-,-0.688,-,-,0.024,-,73.920,-
'35:14:44.288',-,-0.688,-,-,0.032,-,76.320,-
'35:14:44.296',-,-0.648,-,-,0.016,-,78.720,-
'35:14:44.304',-,-0.616,-,-,0.016,-,80.160,-
'35:14:44.312',-,-0.584,-,-,0.008,-,81.120,-
'35:14:44.320',-,-0.512,-,-,0.016,-,82.560,-
'35:14:44.328',-,-0.448,-,-,0.000,-,82.560,-
'35:14:44.336',-,-0.376,-,-,0.000,-,82.560,-
'35:14:44.344',-,-0.304,-,-,-0.008,-,81.120,-
'35:14:44.352',-,-0.240,-,-,-0.016,-,81.120,-
'35:14:44.360',-,-0.136,-,-,-0.016,-,80.160,-
'35:14:44.368',-,-0.064,-,-,-0.024,-,78.720,-
'35:14:44.376',-,-0.032,-,-,-0.032,-,76.320,-
'35:14:44.384',-,0.000,-,-,-0.024,-,75.360,-
'35:14:44.392',-,0.032,-,-,-0.032,-,73.920,-
'35:14:44.400',-,0.032,-,-,-0.032,-,71.520,-
'35:14:44.408',-,0.064,-,-,-0.040,-,69.120,-
'35:14:44.416',-,0.064,-,-,-0.032,-,68.160,-
'35:14:44.424',-,0.064,-,-,-0.032,-,65.760,-
'35:14:44.432',-,0.064,-,-,-0.040,-,64.320,-
'35:14:44.440',-,0.064,-,-,-0.032,-,63.360,-
'35:14:44.448',-,0.032,-,-,-0.032,-,61.920,-
'35:14:44.456',-,0.064,-,-,-0.032,-,61.920,-
'35:14:44.464',-,0.032,-,-,-0.024,-,61.920,-
'35:14:44.472',-,0.064,-,-,-0.032,-,61.920,-
'35:14:44.480',-,0.064,-,-,-0.024,-,61.920,-
'35:14:44.488',-,0.064,-,-,-0.032,-,61.920,-
'35:14:44.496',-,0.064,-,-,-0.024,-,63.360,-
'35:14:44.504',-,0.064,-,-,-0.032,-,63.360,-
'35:14:44.512',-,0.064,-,-,-0.024,-,63.360,-
'35:14:44.520',-,0.064,-,-,-0.032,-,63.360,-
'35:14:44.528',-,0.064,-,-,-0.024,-,63.360,-
'35:14:44.536',-,0.096,-,-,-0.016,-,63.360,-
'35:14:44.544',-,0.136,-,-,-0.024,-,63.360,-
'35:14:44.552',-,0.200,-,-,-0.016,-,63.360,-
'35:14:44.560',-,0.200,-,-,-0.064,-,63.360,-
'35:14:44.568',-,0.272,-,-,-0.096,-,63.360,-
'35:14:44.576',-,0.272,-,-,-0.128,-,61.920,-
'35:14:44.584',-,0.272,-,-,-0.128,-,61.920,-
'35:14:44.592',-,0.272,-,-,-0.112,-,61.920,-
'35:14:44.600',-,0.200,-,-,-0.096,-,61.920,-
'35:14:44.608',-,0.136,-,-,-0.072,-,60.960,-
'35:14:44.616',-,0.064,-,-,-0.040,-,60.960,-
'35:14:44.624',-,0.000,-,-,-0.024,-,60.960,-
'35:14:44.632',-,0.000,-,-,-0.008,-,60.960,-
'35:14:44.640',-,0.000,-,-,0.000,-,59.520,-
'35:14:44.648',-,0.000,-,-,-0.008,-,59.520,-
'35:14:44.656',-,0.000,-,-,0.000,-,59.520,-
'35:14:44.664',-,0.000,-,-,-0.008,-,59.520,-
'35:14:44.672',-,0.000,-,-,0.000,-,59.520,-
'35:14:44.680',-,0.000,-,-,0.000,-,59.520,-
'35:14:44.688',-,0.000,-,-,0.000,-,59.520,-
'35:14:44.696',-,0.000,-,-,0.000,-,59.520,-
'35:14:44.704',-,0.000,-,-,0.000,-,59.520,-
'35:14:44.712',-,0.000,-,-,0.000,-,59.520,-
'35:14:44.720',-,0.000,-,-,0.000,-,58.560,-
'35:14:44.728',-,0.000,-,-,0.008,-,58.560,-
'35:14:44.736',-,0.000,-,-,0.000,-,58.560,-
'35:14:44.744',-,0.000,-,-,0.008,-,58.560,-
'35:14:44.752',-,0.032,-,-,0.000,-,58.560,-
'35:14:44.760',-,0.168,-,-,-0.040,-,57.120,-
'35:14:44.768',-,0.200,-,-,-0.064,-,57.120,-
'35:14:44.776',-,0.200,-,-,-0.080,-,57.120,-
'35:14:44.784',-,0.200,-,-,-0.144,-,56.160,-
'35:14:44.792',-,0.200,-,-,-0.176,-,56.160,-
'35:14:44.800',-,0.200,-,-,-0.152,-,56.160,-
'35:14:44.808',-,0.200,-,-,-0.144,-,54.720,-
'35:14:44.816',-,0.136,-,-,-0.144,-,54.720,-
'35:14:44.824',-,0.000,-,-,-0.128,-,54.720,-
'35:14:44.832',-,-0.168,-,-,-0.080,-,54.720,-
'35:14:44.840',-,-0.376,-,-,-0.032,-,53.760,-
'35:14:44.848',-,-0.512,-,-,0.016,-,53.760,-
'35:14:44.856',-,-0.584,-,-,0.072,-,53.760,-
'35:14:44.864',-,-0.480,-,-,0.104,-,53.760,-
'35:14:44.872',-,-0.344,-,-,0.080,-,53.760,-
'35:14:44.880',-,-0.200,-,-,0.072,-,53.760,-
'35:14:44.888',-,-0.096,-,-,0.048,-,53.760,-
'35:14:44.896',-,-0.064,-,-,0.064,-,53.760,-
'35:14:44.904',-,-0.064,-,-,0.064,-,53.760,-
'35:14:44.912',-,-0.032,-,-,0.072,-,53.760,-
'35:14:44.920',-,-0.064,-,-,0.080,-,53.760,-
'35:14:44.928',-,-0.032,-,-,0.072,-,54.720,-
'35:14:44.936',-,-0.032,-,-,0.080,-,56.160,-
'35:14:44.944',-,-0.032,-,-,0.072,-,58.560,-
'35:14:44.952',-,-0.032,-,-,0.080,-,61.920,-
'35:14:44.960',-,-0.032,-,-,0.080,-,65.760,-
'35:14:44.968',-,-0.032,-,-,0.088,-,69.120,-
'35:14:44.976',-,-0.032,-,-,0.088,-,72.960,-
'35:14:44.984',-,-0.032,-,-,0.096,-,77.760,-
'35:14:44.992',-,0.000,-,-,0.080,-,81.120,-
'35:14:45.000',-,0.000,-,-,0.096,-,84.960,-
'35:14:45.008',-,0.000,-,-,0.096,-,88.320,-
'35:14:45.016',-,0.000,-,-,0.104,-,90.720,-
'35:14:45.024',-,0.000,-,-,0.088,-,93.120,-
'35:14:45.032',-,0.000,-,-,0.096,-,95.520,-
'35:14:45.040',-,0.032,-,-,0.080,-,96.960,-
'35:14:45.048',-,0.064,-,-,0.072,-,97.920,-
