'Elapsed time','II','V','ABP','PAP'
'107:57:11.216',-0.258,-,91.200,59.880
'107:57:11.224',-0.215,-,91.200,59.160
'107:57:11.232',-0.215,-,91.200,58.320
'107:57:11.240',-0.215,-,91.200,56.760
'107:57:11.248',-0.161,-,90.000,55.080
'107:57:11.256',-0.140,-,90.000,53.520
'107:57:11.264',-0.118,-,87.600,51.120
'107:57:11.272',-0.161,-,85.200,48.720
'107:57:11.280',-0.194,-,81.600,47.160
'107:57:11.288',-0.194,-,79.200,46.320
'107:57:11.296',-0.140,-,76.800,44.760
'107:57:11.304',-0.118,-,78.000,43.920
'107:57:11.312',-0.194,-,80.400,43.080
'107:57:11.320',-0.161,-,82.800,43.080
'107:57:11.328',-0.215,-,86.400,42.360
'107:57:11.336',-0.140,-,90.000,42.360
'107:57:11.344',-0.097,-,92.400,41.520
'107:57:11.352',-0.043,-,96.000,41.520
'107:57:11.360',-0.065,-,97.200,40.680
'107:57:11.368',0.000,-,99.600,40.680
'107:57:11.376',-0.022,-,99.600,39.960
'107:57:11.384',0.000,-,100.800,39.960
'107:57:11.392',0.000,-,100.800,39.120
'107:57:11.400',0.043,-,100.800,38.280
'107:57:11.408',0.043,-,100.800,36.720
'107:57:11.416',0.043,-,100.800,35.880
'107:57:11.424',0.097,-,100.800,35.160
'107:57:11.432',0.097,-,102.000,33.480
'107:57:11.440',0.097,-,102.000,32.760
'107:57:11.448',0.043,-,100.800,31.080
'107:57:11.456',0.000,-,99.600,30.360
'107:57:11.464',0.097,-,98.400,29.520
'107:57:11.472',0.118,-,97.200,27.960
'107:57:11.480',0.097,-,96.000,27.960
'107:57:11.488',0.194,-,93.600,27.120
'107:57:11.496',0.043,-,92.400,26.280
'107:57:11.504',0.097,-,90.000,25.560
'107:57:11.512',0.043,-,87.600,25.560
'107:57:11.520',0.000,-,86.400,25.560
'107:57:11.528',0.022,-,84.000,24.720
'107:57:11.536',0.043,-,82.800,24.720
'107:57:11.544',0.043,-,81.600,24.720
'107:57:11.552',0.000,-,80.400,24.720
'107:57:11.560',0.022,-,79.200,23.880
'107:57:11.568',0.000,-,78.000,23.880
'107:57:11.576',0.022,-,76.800,23.880
'107:57:11.584',0.022,-,75.600,23.880
'107:57:11.592',0.065,-,74.400,23.880
'107:57:11.600',0.043,-,74.400,23.880
'107:57:11.608',0.065,-,72.000,23.880
'107:57:11.616',0.022,-,70.800,23.160
'107:57:11.624',0.000,-,68.400,23.160
'107:57:11.632',0.000,-,64.800,23.160
'107:57:11.640',0.022,-,61.200,22.320
'107:57:11.648',0.000,-,57.600,22.320
'107:57:11.656',0.043,-,55.200,22.320
'107:57:11.664',0.000,-,54.000,21.480
'107:57:11.672',-0.043,-,55.200,20.760
'107:57:11.680',-0.097,-,56.400,20.760
'107:57:11.688',-0.043,-,57.600,20.760
'107:57:11.696',-0.043,-,60.000,20.760
'107:57:11.704',-0.118,-,62.400,20.760
'107:57:11.712',-0.065,-,63.600,20.760
'107:57:11.720',-0.065,-,63.600,21.480
'107:57:11.728',0.000,-,61.200,21.480
'107:57:11.736',0.140,-,56.400,22.320
'107:57:11.744',0.462,-,52.800,23.160
'107:57:11.752',0.677,-,51.600,23.880
'107:57:11.760',0.194,-,50.400,25.560
'107:57:11.768',-0.118,-,50.400,26.280
'107:57:11.776',-0.237,-,49.200,27.960
'107:57:11.784',-0.333,-,48.000,28.680
'107:57:11.792',-0.387,-,46.800,29.520
'107:57:11.800',-0.237,-,44.400,30.360
'107:57:11.808',-0.161,-,43.200,31.080
'107:57:11.816',-0.161,-,40.800,32.760
'107:57:11.824',0.000,-,40.800,33.480
'107:57:11.832',0.022,-,39.600,33.480
'107:57:11.840',0.000,-,40.800,34.320
'107:57:11.848',0.043,-,42.000,34.320
'107:57:11.856',0.065,-,44.400,35.160
'107:57:11.864',0.118,-,46.800,36.720
'107:57:11.872',0.043,-,49.200,38.280
'107:57:11.880',0.022,-,50.400,39.960
'107:57:11.888',0.043,-,51.600,42.360
'107:57:11.896',0.097,-,51.600,44.760
'107:57:11.904',0.118,-,52.800,47.880
'107:57:11.912',0.140,-,52.800,51.120
'107:57:11.920',0.140,-,54.000,54.360
'107:57:11.928',0.140,-,54.000,56.760
'107:57:11.936',0.140,-,55.200,59.880
'107:57:11.944',0.118,-,56.400,62.280
'107:57:11.952',0.140,-,60.000,64.680
'107:57:11.960',0.161,-,63.600,66.360
'107:57:11.968',0.258,-,68.400,67.920
'107:57:11.976',0.290,-,72.000,68.760
'107:57:11.984',0.215,-,74.400,69.480
'107:57:11.992',0.215,-,76.800,69.480
'107:57:12.000',0.312,-,78.000,69.480
'107:57:12.008',0.312,-,79.200,69.480
'107:57:12.016',0.161,-,80.400,68.760
'107:57:12.024',0.118,-,81.600,68.760
'107:57:12.032',0.043,-,82.800,67.920
'107:57:12.040',0.000,-,85.200,67.920
'107:57:12.048',0.000,-,86.400,67.920
'107:57:12.056',0.000,-,87.600,67.920
'107:57:12.064',0.022,-,88.800,67.080
'107:57:12.072',0.000,-,91.200,67.080
'107:57:12.080',0.043,-,93.600,67.080
'107:57:12.088',0.043,-,94.800,67.080
'107:57:12.096',0.043,-,97.200,66.360
'107:57:12.104',0.237,-,98.400,65.520
'107:57:12.112',0.312,-,97.200,64.680
'107:57:12.120',0.312,-,96.000,63.120
'107:57:12.128',0.312,-,93.600,61.560
'107:57:12.136',0.290,-,90.000,59.880
'107:57:12.144',0.312,-,86.400,58.320
'107:57:12.152',0.161,-,82.800,56.760
'107:57:12.160',0.140,-,79.200,55.920
'107:57:12.168',0.097,-,76.800,54.360
'107:57:12.176',0.000,-,76.800,53.520
'107:57:12.184',-0.118,-,78.000,53.520
'107:57:12.192',-0.140,-,81.600,52.680
'107:57:12.200',-0.118,-,86.400,51.960
'107:57:12.208',0.000,-,90.000,51.120
'107:57:12.216',0.043,-,93.600,50.280
'107:57:12.224',0.118,-,96.000,50.280
'107:57:12.232',0.237,-,98.400,49.560
'107:57:12.240',0.366,-,99.600,49.560
'107:57:12.248',0.484,-,99.600,48.720
'107:57:12.256',0.581,-,99.600,48.720
'107:57:12.264',0.581,-,99.600,47.160
'107:57:12.272',0.624,-,99.600,46.320
'107:57:12.280',0.505,-,100.800,44.760
'107:57:12.288',0.581,-,102.000,43.080
'107:57:12.296',0.624,-,103.200,41.520
'107:57:12.304',0.559,-,102.000,39.960
'107:57:12.312',0.387,-,102.000,39.120
'107:57:12.320',0.312,-,102.000,38.280
'107:57:12.328',0.409,-,100.800,37.560
'107:57:12.336',0.258,-,99.600,36.720
'107:57:12.344',0.097,-,98.400,35.160
'107:57:12.352',-0.065,-,98.400,34.320
'107:57:12.360',-0.097,-,96.000,33.480
'107:57:12.368',-0.161,-,92.400,32.760
'107:57:12.376',-0.161,-,90.000,31.920
'107:57:12.384',-0.215,-,87.600,31.920
'107:57:12.392',-0.118,-,86.400,31.080
'107:57:12.400',-0.043,-,85.200,31.080
'107:57:12.408',-0.140,-,85.200,31.080
'107:57:12.416',-0.118,-,84.000,31.080
'107:57:12.424',0.000,-,81.600,31.080
'107:57:12.432',0.065,-,80.400,30.360
'107:57:12.440',0.097,-,79.200,30.360
'107:57:12.448',0.043,-,76.800,30.360
'107:57:12.456',0.065,-,75.600,29.520
'107:57:12.464',0.043,-,73.200,29.520
'107:57:12.472',0.000,-,72.000,29.520
'107:57:12.480',0.043,-,73.200,29.520
'107:57:12.488',0.118,-,73.200,28.680
'107:57:12.496',0.097,-,74.400,29.520
'107:57:12.504',0.065,-,74.400,29.520
'107:57:12.512',0.140,-,74.400,29.520
'107:57:12.520',0.097,-,74.400,30.360
'107:57:12.528',0.140,-,72.000,30.360
'107:57:12.536',0.258,-,69.600,30.360
'107:57:12.544',0.387,-,67.200,30.360
'107:57:12.552',0.484,-,66.000,30.360
'107:57:12.560',0.602,-,66.000,30.360
'107:57:12.568',0.505,-,66.000,30.360
'107:57:12.576',0.409,-,67.200,30.360
'107:57:12.584',0.312,-,68.400,31.080
'107:57:12.592',0.215,-,68.400,31.080
'107:57:12.600',0.366,-,66.000,31.080
'107:57:12.608',0.624,-,62.400,31.080
'107:57:12.616',0.774,-,60.000,30.360
'107:57:12.624',0.312,-,58.800,30.360
'107:57:12.632',-0.097,-,58.800,30.360
'107:57:12.640',-0.290,-,58.800,31.080
'107:57:12.648',-0.387,-,58.800,31.080
'107:57:12.656',-0.527,-,58.800,31.920
'107:57:12.664',-0.581,-,57.600,31.920
'107:57:12.672',-0.312,-,56.400,32.760
'107:57:12.680',-0.237,-,55.200,33.480
'107:57:12.688',-0.097,-,51.600,35.160
'107:57:12.696',-0.065,-,49.200,36.720
'107:57:12.704',-0.118,-,48.000,38.280
'107:57:12.712',-0.022,-,49.200,39.960
'107:57:12.720',0.000,-,49.200,40.680
'107:57:12.728',0.000,-,49.200,41.520
'107:57:12.736',-0.022,-,49.200,43.080
'107:57:12.744',-0.043,-,50.400,43.920
'107:57:12.752',-0.043,-,52.800,45.480
'107:57:12.760',-0.043,-,52.800,47.160
'107:57:12.768',0.000,-,52.800,49.560
'107:57:12.776',0.043,-,54.000,51.120
'107:57:12.784',-0.022,-,54.000,54.360
'107:57:12.792',-0.065,-,55.200,56.760
'107:57:12.800',-0.043,-,56.400,59.880
'107:57:12.808',-0.043,-,56.400,62.280
'107:57:12.816',0.000,-,57.600,64.680
'107:57:12.824',-0.022,-,58.800,67.080
'107:57:12.832',0.022,-,61.200,67.920
'107:57:12.840',0.097,-,66.000,68.760
'107:57:12.848',0.000,-,70.800,68.760
'107:57:12.856',-0.022,-,75.600,68.760
'107:57:12.864',0.043,-,79.200,67.920
'107:57:12.872',0.043,-,80.400,66.360
'107:57:12.880',0.000,-,81.600,65.520
'107:57:12.888',0.043,-,82.800,63.960
'107:57:12.896',-0.065,-,84.000,63.960
'107:57:12.904',0.000,-,86.400,63.960
'107:57:12.912',-0.043,-,88.800,63.960
'107:57:12.920',-0.097,-,91.200,64.680
'107:57:12.928',-0.022,-,94.800,66.360
'107:57:12.936',0.000,-,98.400,67.080
'107:57:12.944',-0.043,-,102.000,68.760
'107:57:12.952',-0.022,-,104.400,68.760
'107:57:12.960',-0.118,-,103.200,67.920
'107:57:12.968',-0.043,-,100.800,67.080
'107:57:12.976',-0.140,-,97.200,64.680
'107:57:12.984',-0.097,-,96.000,62.280
'107:57:12.992',-0.140,-,93.600,59.880
'107:57:13.000',-0.161,-,91.200,56.760
'107:57:13.008',-0.161,-,88.800,54.360
'107:57:13.016',-0.194,-,86.400,51.960
'107:57:13.024',-0.118,-,84.000,51.120
'107:57:13.032',-0.258,-,80.400,51.120
'107:57:13.040',-0.258,-,78.000,50.280
'107:57:13.048',-0.215,-,74.400,50.280
'107:57:13.056',-0.258,-,73.200,49.560
'107:57:13.064',-0.215,-,73.200,49.560
'107:57:13.072',-0.409,-,76.800,49.560
'107:57:13.080',-0.753,-,80.400,49.560
'107:57:13.088',-0.946,-,84.000,50.280
'107:57:13.096',-1.022,-,88.800,49.560
'107:57:13.104',-1.022,-,93.600,49.560
'107:57:13.112',-0.925,-,96.000,49.560
'107:57:13.120',-0.774,-,98.400,49.560
'107:57:13.128',-0.602,-,100.800,49.560
'107:57:13.136',-0.387,-,100.800,50.280
'107:57:13.144',-0.194,-,99.600,50.280
'107:57:13.152',-0.065,-,96.000,49.560
'107:57:13.160',0.000,-,90.000,49.560
'107:57:13.168',0.043,-,84.000,47.880
'107:57:13.176',0.097,-,79.200,45.480
'107:57:13.184',0.118,-,73.200,43.920
'107:57:13.192',0.097,-,68.400,41.520
'107:57:13.200',0.140,-,63.600,39.120
'107:57:13.208',0.022,-,60.000,36.720
'107:57:13.216',0.043,-,58.800,35.880
'107:57:13.224',0.022,-,58.800,35.160
'107:57:13.232',0.043,-,57.600,35.160
'107:57:13.240',-0.022,-,56.400,35.160
'107:57:13.248',-0.043,-,55.200,35.160
'107:57:13.256',-0.097,-,55.200,35.880
'107:57:13.264',-0.118,-,55.200,36.720
'107:57:13.272',-0.140,-,56.400,37.560
'107:57:13.280',-0.161,-,55.200,38.280
'107:57:13.288',-0.161,-,54.000,38.280
'107:57:13.296',-0.065,-,54.000,38.280
'107:57:13.304',-0.022,-,52.800,38.280
'107:57:13.312',0.043,-,52.800,37.560
'107:57:13.320',0.097,-,51.600,36.720
'107:57:13.328',0.043,-,50.400,35.880
'107:57:13.336',0.000,-,50.400,34.320
'107:57:13.344',0.000,-,50.400,33.480
'107:57:13.352',0.043,-,51.600,31.920
'107:57:13.360',0.140,-,51.600,31.080
'107:57:13.368',0.161,-,52.800,31.080
'107:57:13.376',0.140,-,52.800,30.360
'107:57:13.384',0.097,-,52.800,30.360
'107:57:13.392',0.043,-,52.800,30.360
'107:57:13.400',0.000,-,51.600,30.360
'107:57:13.408',0.043,-,51.600,31.080
'107:57:13.416',0.043,-,51.600,31.080
'107:57:13.424',0.043,-,52.800,31.920
'107:57:13.432',0.022,-,52.800,31.920
'107:57:13.440',0.043,-,52.800,31.920
'107:57:13.448',0.022,-,51.600,31.080
'107:57:13.456',0.043,-,51.600,31.080
'107:57:13.464',0.194,-,50.400,30.360
'107:57:13.472',0.527,-,50.400,30.360
'107:57:13.480',0.753,-,50.400,30.360
'107:57:13.488',0.366,-,49.200,30.360
'107:57:13.496',-0.097,-,49.200,29.520
'107:57:13.504',-0.258,-,49.200,29.520
'107:57:13.512',-0.387,-,49.200,29.520
'107:57:13.520',-0.462,-,50.400,29.520
'107:57:13.528',-0.484,-,51.600,29.520
'107:57:13.536',-0.258,-,54.000,30.360
'107:57:13.544',-0.215,-,57.600,31.080
'107:57:13.552',-0.161,-,60.000,31.920
'107:57:13.560',-0.140,-,61.200,32.760
'107:57:13.568',-0.118,-,61.200,35.160
'107:57:13.576',-0.043,-,61.200,36.720
'107:57:13.584',0.000,-,61.200,38.280
'107:57:13.592',-0.118,-,60.000,40.680
'107:57:13.600',-0.065,-,61.200,41.520
'107:57:13.608',-0.043,-,62.400,43.080
'107:57:13.616',-0.118,-,63.600,44.760
'107:57:13.624',-0.043,-,63.600,47.160
'107:57:13.632',-0.043,-,63.600,49.560
'107:57:13.640',-0.022,-,62.400,52.680
'107:57:13.648',-0.065,-,62.400,55.920
'107:57:13.656',-0.097,-,63.600,59.160
'107:57:13.664',0.000,-,64.800,61.560
'107:57:13.672',-0.022,-,67.200,63.960
'107:57:13.680',0.000,-,70.800,66.360
'107:57:13.688',-0.043,-,75.600,67.920
'107:57:13.696',-0.118,-,80.400,69.480
'107:57:13.704',-0.161,-,85.200,70.320
'107:57:13.712',-0.065,-,87.600,70.320
'107:57:13.720',-0.043,-,90.000,70.320
'107:57:13.728',-0.043,-,92.400,70.320
'107:57:13.736',-0.118,-,93.600,69.480
'107:57:13.744',-0.118,-,96.000,67.920
'107:57:13.752',-0.043,-,98.400,67.920
'107:57:13.760',0.000,-,100.800,67.080
'107:57:13.768',0.000,-,102.000,67.080
'107:57:13.776',-0.043,-,100.800,67.080
'107:57:13.784',-0.022,-,100.800,67.080
'107:57:13.792',0.000,-,100.800,67.080
'107:57:13.800',0.000,-,102.000,66.360
'107:57:13.808',0.000,-,103.200,66.360
'107:57:13.816',0.043,-,104.400,66.360
'107:57:13.824',0.065,-,105.600,65.520
'107:57:13.832',0.065,-,105.600,64.680
'107:57:13.840',0.065,-,105.600,63.120
'107:57:13.848',0.065,-,104.400,61.560
'107:57:13.856',0.043,-,102.000,59.880
'107:57:13.864',0.065,-,99.600,57.480
'107:57:13.872',0.043,-,96.000,55.080
'107:57:13.880',0.097,-,92.400,53.520
'107:57:13.888',0.097,-,90.000,51.960
'107:57:13.896',0.118,-,88.800,51.120
'107:57:13.904',0.097,-,88.800,50.280
'107:57:13.912',0.097,-,90.000,50.280
'107:57:13.920',0.065,-,92.400,50.280
'107:57:13.928',0.097,-,94.800,50.280
'107:57:13.936',0.065,-,97.200,51.120
'107:57:13.944',0.065,-,99.600,51.120
'107:57:13.952',0.097,-,100.800,51.120
'107:57:13.960',0.065,-,100.800,51.120
'107:57:13.968',0.097,-,100.800,51.120
'107:57:13.976',0.065,-,100.800,51.120
'107:57:13.984',0.097,-,100.800,50.280
'107:57:13.992',0.065,-,102.000,50.280
'107:57:14.000',0.097,-,103.200,49.560
'107:57:14.008',0.065,-,104.400,48.720
'107:57:14.016',0.043,-,104.400,47.160
'107:57:14.024',0.065,-,104.400,45.480
'107:57:14.032',0.043,-,104.400,43.920
'107:57:14.040',0.043,-,103.200,41.520
'107:57:14.048',0.065,-,102.000,39.120
'107:57:14.056',0.097,-,100.800,37.560
'107:57:14.064',0.043,-,98.400,36.720
'107:57:14.072',0.043,-,96.000,35.160
'107:57:14.080',0.097,-,96.000,33.480
'107:57:14.088',0.097,-,96.000,32.760
'107:57:14.096',0.097,-,94.800,32.760
'107:57:14.104',0.097,-,94.800,33.480
'107:57:14.112',0.097,-,96.000,35.160
'107:57:14.120',0.097,-,96.000,35.880
'107:57:14.128',0.097,-,94.800,36.720
'107:57:14.136',0.097,-,91.200,37.560
'107:57:14.144',0.065,-,87.600,39.120
'107:57:14.152',0.097,-,85.200,39.960
'107:57:14.160',0.140,-,84.000,39.960
'107:57:14.168',0.140,-,81.600,39.120
'107:57:14.176',0.140,-,79.200,39.120
'107:57:14.184',0.140,-,76.800,38.280
'107:57:14.192',0.140,-,74.400,37.560
'107:57:14.200',0.118,-,74.400,36.720
'107:57:14.208',0.097,-,74.400,35.880
'107:57:14.216',0.065,-,75.600,34.320
'107:57:14.224',0.097,-,75.600,32.760
'107:57:14.232',0.097,-,74.400,31.920
'107:57:14.240',0.097,-,73.200,30.360
'107:57:14.248',0.118,-,72.000,28.680
'107:57:14.256',0.065,-,72.000,27.960
'107:57:14.264',0.043,-,72.000,27.120
'107:57:14.272',0.022,-,72.000,26.280
'107:57:14.280',0.000,-,72.000,25.560
'107:57:14.288',0.000,-,70.800,24.720
'107:57:14.296',-0.022,-,70.800,24.720
'107:57:14.304',0.000,-,69.600,24.720
'107:57:14.312',0.000,-,68.400,24.720
'107:57:14.320',0.000,-,67.200,24.720
'107:57:14.328',0.043,-,64.800,23.880
'107:57:14.336',0.237,-,63.600,23.880
'107:57:14.344',0.581,-,62.400,23.880
'107:57:14.352',0.624,-,61.200,23.880
'107:57:14.360',0.000,-,61.200,23.880
'107:57:14.368',-0.258,-,60.000,23.160
'107:57:14.376',-0.366,-,58.800,23.160
'107:57:14.384',-0.462,-,57.600,23.160
'107:57:14.392',-0.527,-,58.800,23.160
'107:57:14.400',-0.409,-,60.000,23.160
'107:57:14.408',-0.312,-,60.000,23.880
'107:57:14.416',-0.237,-,61.200,24.720
'107:57:14.424',-0.194,-,60.000,26.280
'107:57:14.432',-0.161,-,57.600,27.120
'107:57:14.440',-0.161,-,55.200,28.680
'107:57:14.448',-0.161,-,52.800,29.520
'107:57:14.456',-0.161,-,50.400,31.080
'107:57:14.464',-0.161,-,49.200,32.760
'107:57:14.472',-0.140,-,50.400,34.320
'107:57:14.480',-0.118,-,51.600,36.720
'107:57:14.488',-0.161,-,52.800,38.280
'107:57:14.496',-0.140,-,55.200,41.520
'107:57:14.504',-0.118,-,57.600,43.920
'107:57:14.512',-0.161,-,58.800,47.160
'107:57:14.520',-0.161,-,57.600,50.280
'107:57:14.528',-0.140,-,56.400,53.520
'107:57:14.536',-0.140,-,56.400,55.920
'107:57:14.544',-0.118,-,56.400,58.320
'107:57:14.552',-0.140,-,57.600,59.880
'107:57:14.560',-0.161,-,60.000,60.720
'107:57:14.568',-0.140,-,61.200,61.560
'107:57:14.576',-0.140,-,63.600,62.280
'107:57:14.584',-0.161,-,66.000,62.280
'107:57:14.592',-0.161,-,68.400,62.280
'107:57:14.600',-0.161,-,69.600,62.280
'107:57:14.608',-0.194,-,69.600,61.560
'107:57:14.616',-0.161,-,69.600,61.560
'107:57:14.624',-0.161,-,69.600,60.720
'107:57:14.632',-0.215,-,70.800,59.880
'107:57:14.640',-0.161,-,72.000,59.160
'107:57:14.648',-0.161,-,73.200,58.320
'107:57:14.656',-0.161,-,75.600,58.320
'107:57:14.664',-0.140,-,78.000,57.480
'107:57:14.672',-0.118,-,80.400,56.760
'107:57:14.680',-0.065,-,82.800,55.920
'107:57:14.688',-0.043,-,85.200,55.080
'107:57:14.696',0.000,-,86.400,55.080
'107:57:14.704',0.000,-,86.400,53.520
'107:57:14.712',0.022,-,86.400,52.680
'107:57:14.720',0.000,-,85.200,51.960
'107:57:14.728',0.022,-,84.000,50.280
'107:57:14.736',0.000,-,81.600,49.560
'107:57:14.744',0.043,-,79.200,47.880
'107:57:14.752',0.043,-,76.800,47.880
'107:57:14.760',0.065,-,74.400,47.160
'107:57:14.768',0.043,-,73.200,47.160
'107:57:14.776',0.043,-,73.200,47.880
'107:57:14.784',0.043,-,75.600,47.880
'107:57:14.792',0.043,-,78.000,47.880
'107:57:14.800',0.043,-,81.600,47.880
'107:57:14.808',0.043,-,85.200,48.720
'107:57:14.816',0.043,-,88.800,48.720
'107:57:14.824',0.043,-,91.200,48.720
'107:57:14.832',0.043,-,93.600,48.720
'107:57:14.840',0.043,-,94.800,48.720
'107:57:14.848',0.065,-,94.800,48.720
'107:57:14.856',0.043,-,94.800,47.880
'107:57:14.864',0.065,-,94.800,47.880
'107:57:14.872',0.043,-,94.800,47.160
'107:57:14.880',0.043,-,96.000,46.320
'107:57:14.888',0.043,-,96.000,45.480
'107:57:14.896',0.043,-,96.000,43.920
'107:57:14.904',0.043,-,97.200,43.080
'107:57:14.912',0.022,-,97.200,41.520
'107:57:14.920',0.043,-,97.200,40.680
'107:57:14.928',0.043,-,96.000,39.120
'107:57:14.936',0.043,-,94.800,38.280
'107:57:14.944',0.043,-,93.600,37.560
