'Elapsed time','II','V','MCL1','ABP','PAP'
'13:27:29.192',-0.032,-,-,57.600,39.200
'13:27:29.200',-0.032,-,-,58.400,41.600
'13:27:29.208',-0.032,-,-,60.000,43.200
'13:27:29.216',-0.032,-,-,60.800,43.600
'13:27:29.224',-0.032,-,-,62.400,43.200
'13:27:29.232',-0.032,-,-,64.800,42.400
'13:27:29.240',-0.048,-,-,66.400,40.800
'13:27:29.248',-0.032,-,-,69.600,39.200
'13:27:29.256',-0.032,-,-,72.800,37.600
'13:27:29.264',-0.032,-,-,75.200,36.000
'13:27:29.272',-0.032,-,-,77.600,34.400
'13:27:29.280',-0.032,-,-,79.200,33.200
'13:27:29.288',-0.032,-,-,80.000,32.400
'13:27:29.296',-0.032,-,-,81.600,31.600
'13:27:29.304',-0.032,-,-,83.200,31.200
'13:27:29.312',-0.032,-,-,85.600,31.200
'13:27:29.320',-0.032,-,-,86.400,30.800
'13:27:29.328',-0.032,-,-,87.200,30.400
'13:27:29.336',-0.016,-,-,87.200,28.800
'13:27:29.344',-0.032,-,-,86.400,26.800
'13:27:29.352',-0.016,-,-,85.600,24.400
'13:27:29.360',-0.016,-,-,84.800,21.600
'13:27:29.368',-0.016,-,-,83.200,18.800
'13:27:29.376',-0.016,-,-,81.600,16.400
'13:27:29.384',-0.016,-,-,80.000,14.800
'13:27:29.392',-0.016,-,-,79.200,14.400
'13:27:29.400',-0.016,-,-,77.600,15.200
'13:27:29.408',-0.016,-,-,76.800,16.800
'13:27:29.416',-0.016,-,-,75.200,18.800
'13:27:29.424',-0.016,-,-,74.400,20.800
'13:27:29.432',-0.016,-,-,72.800,22.000
'13:27:29.440',-0.016,-,-,72.000,23.200
'13:27:29.448',-0.016,-,-,71.200,23.600
'13:27:29.456',-0.016,-,-,71.200,24.000
'13:27:29.464',-0.016,-,-,71.200,23.600
'13:27:29.472',-0.016,-,-,71.200,23.200
'13:27:29.480',0.000,-,-,72.000,22.000
'13:27:29.488',0.000,-,-,72.800,20.800
'13:27:29.496',0.000,-,-,73.600,19.600
'13:27:29.504',0.000,-,-,73.600,18.400
'13:27:29.512',0.000,-,-,74.400,17.600
'13:27:29.520',0.000,-,-,76.000,17.200
'13:27:29.528',0.032,-,-,76.800,16.800
'13:27:29.536',0.048,-,-,77.600,16.400
'13:27:29.544',0.064,-,-,79.200,15.600
'13:27:29.552',0.080,-,-,80.000,15.200
'13:27:29.560',0.064,-,-,80.800,14.800
'13:27:29.568',0.080,-,-,82.400,14.800
'13:27:29.576',0.064,-,-,83.200,14.800
'13:27:29.584',0.064,-,-,84.800,15.200
'13:27:29.592',0.048,-,-,85.600,15.600
'13:27:29.600',0.016,-,-,86.400,15.600
'13:27:29.608',0.000,-,-,88.000,15.200
'13:27:29.616',0.000,-,-,88.800,15.200
'13:27:29.624',0.000,-,-,89.600,14.800
'13:27:29.632',-0.016,-,-,90.400,14.800
'13:27:29.640',-0.032,-,-,91.200,14.400
'13:27:29.648',-0.016,-,-,91.200,14.000
'13:27:29.656',-0.032,-,-,92.000,14.000
'13:27:29.664',0.000,-,-,92.000,14.000
'13:27:29.672',0.032,-,-,92.000,14.400
'13:27:29.680',0.128,-,-,92.000,14.800
'13:27:29.688',0.208,-,-,92.000,15.200
'13:27:29.696',0.272,-,-,91.200,15.200
'13:27:29.704',0.160,-,-,90.400,15.200
'13:27:29.712',0.032,-,-,89.600,15.200
'13:27:29.720',0.000,-,-,88.000,14.800
'13:27:29.728',0.016,-,-,86.400,14.800
'13:27:29.736',0.032,-,-,84.800,14.800
'13:27:29.744',0.000,-,-,82.400,14.400
'13:27:29.752',0.000,-,-,80.800,14.000
'13:27:29.760',-0.112,-,-,78.400,13.600
'13:27:29.768',-0.080,-,-,76.000,13.200
'13:27:29.776',-0.064,-,-,74.400,13.200
'13:27:29.784',-0.112,-,-,72.000,13.600
'13:27:29.792',-0.080,-,-,69.600,14.000
'13:27:29.800',-0.048,-,-,68.000,14.000
'13:27:29.808',-0.032,-,-,65.600,14.400
'13:27:29.816',-0.032,-,-,64.000,14.400
'13:27:29.824',-0.032,-,-,62.400,15.200
'13:27:29.832',-0.032,-,-,60.800,16.400
'13:27:29.840',-0.032,-,-,59.200,18.400
'13:27:29.848',-0.032,-,-,59.200,20.800
'13:27:29.856',-0.032,-,-,58.400,23.600
'13:27:29.864',-0.032,-,-,59.200,26.400
'13:27:29.872',-0.032,-,-,60.000,29.200
'13:27:29.880',-0.032,-,-,60.800,31.600
'13:27:29.888',-0.032,-,-,61.600,33.600
'13:27:29.896',-0.032,-,-,62.400,34.800
'13:27:29.904',-0.032,-,-,64.000,35.200
'13:27:29.912',-0.032,-,-,64.800,35.600
'13:27:29.920',-0.032,-,-,66.400,35.200
'13:27:29.928',-0.032,-,-,68.800,34.400
'13:27:29.936',-0.032,-,-,71.200,33.200
'13:27:29.944',-0.032,-,-,73.600,32.000
'13:27:29.952',-0.032,-,-,76.000,30.800
'13:27:29.960',-0.032,-,-,78.400,29.600
'13:27:29.968',-0.016,-,-,79.200,28.400
'13:27:29.976',-0.032,-,-,80.000,26.800
'13:27:29.984',-0.016,-,-,81.600,25.600
'13:27:29.992',-0.016,-,-,83.200,24.800
'13:27:30.000',0.000,-,-,84.800,23.600
'13:27:30.008',-0.016,-,-,85.600,22.400
'13:27:30.016',0.000,-,-,85.600,20.800
'13:27:30.024',-0.016,-,-,84.800,18.800
'13:27:30.032',-0.016,-,-,84.800,16.800
'13:27:30.040',0.000,-,-,84.000,14.400
'13:27:30.048',-0.016,-,-,83.200,13.200
'13:27:30.056',0.000,-,-,81.600,12.400
'13:27:30.064',-0.016,-,-,80.000,13.200
'13:27:30.072',0.000,-,-,78.400,14.400
'13:27:30.080',-0.016,-,-,76.800,15.600
'13:27:30.088',0.000,-,-,76.000,17.200
'13:27:30.096',0.000,-,-,74.400,18.800
'13:27:30.104',0.000,-,-,73.600,19.600
'13:27:30.112',0.000,-,-,72.800,20.000
'13:27:30.120',0.000,-,-,71.200,20.400
'13:27:30.128',0.000,-,-,70.400,20.400
'13:27:30.136',0.000,-,-,70.400,20.000
'13:27:30.144',0.000,-,-,69.600,18.800
'13:27:30.152',0.000,-,-,69.600,17.600
'13:27:30.160',0.000,-,-,70.400,16.000
'13:27:30.168',0.000,-,-,71.200,14.800
'13:27:30.176',0.000,-,-,71.200,14.000
'13:27:30.184',0.000,-,-,72.000,13.600
'13:27:30.192',0.000,-,-,72.800,13.600
'13:27:30.200',0.000,-,-,73.600,13.200
'13:27:30.208',0.032,-,-,74.400,13.200
'13:27:30.216',0.032,-,-,75.200,13.200
'13:27:30.224',0.048,-,-,76.800,13.200
'13:27:30.232',0.048,-,-,77.600,12.800
'13:27:30.240',0.080,-,-,78.400,12.800
'13:27:30.248',0.096,-,-,80.000,12.800
'13:27:30.256',0.064,-,-,80.800,12.800
'13:27:30.264',0.064,-,-,81.600,12.800
'13:27:30.272',0.064,-,-,83.200,12.800
'13:27:30.280',0.064,-,-,84.000,12.800
'13:27:30.288',0.032,-,-,85.600,12.400
'13:27:30.296',0.032,-,-,86.400,12.000
'13:27:30.304',0.000,-,-,87.200,11.600
'13:27:30.312',0.000,-,-,88.000,11.200
'13:27:30.320',-0.032,-,-,89.600,10.800
'13:27:30.328',-0.032,-,-,89.600,10.400
'13:27:30.336',-0.032,-,-,90.400,10.400
'13:27:30.344',-0.032,-,-,90.400,10.400
'13:27:30.352',0.000,-,-,90.400,10.400
'13:27:30.360',0.000,-,-,91.200,10.800
'13:27:30.368',0.096,-,-,91.200,11.200
'13:27:30.376',0.208,-,-,91.200,11.600
'13:27:30.384',0.336,-,-,90.400,12.000
'13:27:30.392',0.336,-,-,89.600,12.000
'13:27:30.400',0.128,-,-,88.800,12.000
'13:27:30.408',0.016,-,-,88.000,12.000
'13:27:30.416',0.032,-,-,86.400,12.000
'13:27:30.424',0.032,-,-,84.800,11.600
'13:27:30.432',0.016,-,-,82.400,11.200
'13:27:30.440',0.032,-,-,80.800,10.800
'13:27:30.448',-0.080,-,-,78.400,10.400
'13:27:30.456',-0.112,-,-,76.000,10.400
'13:27:30.464',-0.032,-,-,74.400,10.400
'13:27:30.472',-0.096,-,-,72.000,10.400
'13:27:30.480',-0.112,-,-,69.600,10.000
'13:27:30.488',-0.080,-,-,68.000,10.000
'13:27:30.496',-0.064,-,-,65.600,10.000
'13:27:30.504',-0.064,-,-,64.000,10.400
'13:27:30.512',-0.032,-,-,61.600,12.000
'13:27:30.520',-0.032,-,-,60.000,14.400
'13:27:30.528',-0.064,-,-,59.200,17.600
'13:27:30.536',-0.048,-,-,58.400,21.600
'13:27:30.544',-0.064,-,-,57.600,26.400
'13:27:30.552',-0.064,-,-,57.600,30.400
'13:27:30.560',-0.080,-,-,58.400,34.400
'13:27:30.568',-0.048,-,-,59.200,37.200
'13:27:30.576',-0.064,-,-,60.000,39.200
'13:27:30.584',-0.032,-,-,61.600,40.000
'13:27:30.592',-0.048,-,-,62.400,40.000
'13:27:30.600',-0.016,-,-,64.000,39.200
'13:27:30.608',-0.080,-,-,65.600,37.600
'13:27:30.616',-0.080,-,-,68.000,35.600
'13:27:30.624',-0.080,-,-,69.600,33.600
'13:27:30.632',-0.048,-,-,72.800,31.600
'13:27:30.640',-0.064,-,-,76.000,30.000
'13:27:30.648',-0.080,-,-,78.400,28.400
'13:27:30.656',-0.064,-,-,80.000,27.200
'13:27:30.664',-0.032,-,-,80.800,26.400
'13:27:30.672',-0.032,-,-,81.600,26.000
'13:27:30.680',-0.064,-,-,82.400,25.200
'13:27:30.688',-0.064,-,-,84.000,24.800
'13:27:30.696',-0.032,-,-,85.600,24.400
'13:27:30.704',-0.064,-,-,85.600,24.000
'13:27:30.712',-0.032,-,-,85.600,22.400
'13:27:30.720',-0.032,-,-,84.800,20.400
'13:27:30.728',-0.032,-,-,84.000,17.600
'13:27:30.736',-0.048,-,-,83.200,14.800
'13:27:30.744',-0.064,-,-,81.600,12.000
'13:27:30.752',0.000,-,-,80.000,10.400
'13:27:30.760',0.000,-,-,78.400,10.000
'13:27:30.768',-0.016,-,-,77.600,11.200
'13:27:30.776',-0.032,-,-,76.000,12.800
'13:27:30.784',-0.032,-,-,75.200,14.800
'13:27:30.792',0.000,-,-,73.600,16.000
'13:27:30.800',0.000,-,-,72.800,17.200
'13:27:30.808',-0.032,-,-,72.000,18.400
'13:27:30.816',-0.016,-,-,71.200,19.200
'13:27:30.824',0.000,-,-,70.400,19.600
'13:27:30.832',0.000,-,-,69.600,19.200
'13:27:30.840',0.000,-,-,69.600,18.400
'13:27:30.848',0.032,-,-,70.400,17.600
'13:27:30.856',0.080,-,-,70.400,16.400
'13:27:30.864',0.160,-,-,71.200,15.600
'13:27:30.872',0.272,-,-,72.000,15.200
'13:27:30.880',0.368,-,-,72.800,14.400
'13:27:30.888',0.448,-,-,73.600,14.000
'13:27:30.896',0.416,-,-,74.400,13.200
'13:27:30.904',0.592,-,-,76.000,12.400
'13:27:30.912',0.848,-,-,76.800,12.400
'13:27:30.920',1.080,-,-,77.600,12.400
'13:27:30.928',1.224,-,-,78.400,12.800
'13:27:30.936',0.784,-,-,78.400,13.200
'13:27:30.944',0.320,-,-,78.400,13.600
'13:27:30.952',0.000,-,-,78.400,14.000
'13:27:30.960',-0.064,-,-,77.600,14.000
'13:27:30.968',-0.080,-,-,76.800,14.000
'13:27:30.976',-0.128,-,-,76.000,14.400
'13:27:30.984',-0.144,-,-,75.200,14.800
'13:27:30.992',-0.160,-,-,73.600,15.200
'13:27:31.000',-0.176,-,-,72.000,15.200
'13:27:31.008',-0.192,-,-,71.200,14.800
'13:27:31.016',-0.192,-,-,69.600,14.000
'13:27:31.024',-0.208,-,-,68.000,12.800
'13:27:31.032',-0.208,-,-,66.400,12.400
'13:27:31.040',-0.224,-,-,64.800,12.400
'13:27:31.048',-0.240,-,-,64.000,12.800
'13:27:31.056',-0.240,-,-,62.400,13.200
'13:27:31.064',-0.256,-,-,60.800,14.000
'13:27:31.072',-0.272,-,-,60.000,14.400
'13:27:31.080',-0.288,-,-,58.400,14.800
'13:27:31.088',-0.288,-,-,57.600,15.200
'13:27:31.096',-0.320,-,-,57.600,15.600
'13:27:31.104',-0.336,-,-,56.800,16.000
'13:27:31.112',-0.352,-,-,56.000,16.400
'13:27:31.120',-0.368,-,-,56.000,17.200
'13:27:31.128',-0.384,-,-,55.200,17.600
'13:27:31.136',-0.368,-,-,55.200,18.000
'13:27:31.144',-0.384,-,-,55.200,18.000
'13:27:31.152',-0.352,-,-,54.400,18.000
'13:27:31.160',-0.352,-,-,54.400,18.000
'13:27:31.168',-0.320,-,-,53.600,18.000
'13:27:31.176',-0.288,-,-,52.800,18.400
'13:27:31.184',-0.256,-,-,52.000,18.400
'13:27:31.192',-0.224,-,-,52.000,18.000
'13:27:31.200',-0.192,-,-,51.200,18.000
'13:27:31.208',-0.160,-,-,50.400,17.600
'13:27:31.216',-0.128,-,-,50.400,17.600
'13:27:31.224',-0.112,-,-,49.600,17.600
'13:27:31.232',-0.080,-,-,49.600,17.600
'13:27:31.240',-0.048,-,-,48.800,17.600
'13:27:31.248',-0.016,-,-,48.800,17.600
'13:27:31.256',0.000,-,-,48.000,17.600
'13:27:31.264',0.000,-,-,48.000,17.200
'13:27:31.272',0.000,-,-,47.200,17.200
'13:27:31.280',0.000,-,-,47.200,16.800
'13:27:31.288',0.016,-,-,47.200,16.400
'13:27:31.296',0.032,-,-,47.200,16.000
'13:27:31.304',0.032,-,-,46.400,15.600
'13:27:31.312',0.032,-,-,46.400,15.200
'13:27:31.320',0.048,-,-,46.400,15.200
'13:27:31.328',0.048,-,-,47.200,15.200
'13:27:31.336',0.048,-,-,47.200,15.200
'13:27:31.344',0.048,-,-,48.000,15.200
'13:27:31.352',0.048,-,-,48.800,15.200
'13:27:31.360',0.048,-,-,50.400,15.200
'13:27:31.368',0.048,-,-,51.200,15.200
'13:27:31.376',0.064,-,-,51.200,14.800
'13:27:31.384',0.048,-,-,52.800,14.400
'13:27:31.392',0.048,-,-,53.600,14.000
'13:27:31.400',0.048,-,-,54.400,13.600
'13:27:31.408',0.064,-,-,56.000,13.600
'13:27:31.416',0.048,-,-,56.800,13.200
'13:27:31.424',0.048,-,-,58.400,12.800
'13:27:31.432',0.048,-,-,59.200,12.800
'13:27:31.440',0.048,-,-,60.000,12.400
'13:27:31.448',0.048,-,-,61.600,12.400
'13:27:31.456',0.048,-,-,62.400,12.400
'13:27:31.464',0.048,-,-,64.000,12.400
'13:27:31.472',0.048,-,-,65.600,12.400
'13:27:31.480',0.032,-,-,67.200,12.400
'13:27:31.488',0.032,-,-,68.000,12.400
'13:27:31.496',0.048,-,-,68.800,12.400
'13:27:31.504',0.032,-,-,69.600,12.400
'13:27:31.512',0.048,-,-,70.400,12.400
'13:27:31.520',0.032,-,-,71.200,12.000
'13:27:31.528',0.032,-,-,72.000,12.000
'13:27:31.536',0.032,-,-,72.800,12.000
'13:27:31.544',0.032,-,-,72.800,11.600
'13:27:31.552',0.032,-,-,73.600,11.600
'13:27:31.560',0.032,-,-,73.600,11.600
'13:27:31.568',0.032,-,-,73.600,11.600
'13:27:31.576',0.032,-,-,73.600,11.600
'13:27:31.584',0.048,-,-,73.600,11.200
'13:27:31.592',0.064,-,-,72.800,11.200
'13:27:31.600',0.096,-,-,72.800,11.200
'13:27:31.608',0.096,-,-,72.000,11.200
'13:27:31.616',0.112,-,-,72.000,11.200
'13:27:31.624',0.096,-,-,71.200,11.200
'13:27:31.632',0.096,-,-,71.200,11.200
'13:27:31.640',0.096,-,-,70.400,11.200
'13:27:31.648',0.096,-,-,69.600,11.200
'13:27:31.656',0.064,-,-,69.600,10.800
'13:27:31.664',0.032,-,-,68.800,10.400
'13:27:31.672',0.032,-,-,68.800,10.400
'13:27:31.680',0.000,-,-,68.000,10.000
'13:27:31.688',0.000,-,-,67.200,9.600
'13:27:31.696',0.000,-,-,66.400,9.600
'13:27:31.704',0.000,-,-,66.400,9.600
