'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:10:35.272',-,-0.064,-,-,0.000,-,69.120,-
'35:10:35.280',-,-0.064,-,-,0.000,-,69.120,-
'35:10:35.288',-,-0.064,-,-,0.000,-,69.120,-
'35:10:35.296',-,-0.064,-,-,0.000,-,69.120,-
'35:10:35.304',-,-0.064,-,-,0.000,-,69.120,-
'35:10:35.312',-,-0.064,-,-,0.008,-,69.120,-
'35:10:35.320',-,-0.064,-,-,0.016,-,69.120,-
'35:10:35.328',-,-0.064,-,-,0.000,-,69.120,-
'35:10:35.336',-,-0.064,-,-,0.008,-,69.120,-
'35:10:35.344',-,-0.064,-,-,0.000,-,69.120,-
'35:10:35.352',-,-0.064,-,-,0.000,-,68.160,-
'35:10:35.360',-,0.000,-,-,-0.016,-,68.160,-
'35:10:35.368',-,0.064,-,-,-0.064,-,68.160,-
'35:10:35.376',-,0.064,-,-,-0.072,-,66.720,-
'35:10:35.384',-,0.136,-,-,-0.016,-,66.720,-
'35:10:35.392',-,0.272,-,-,-0.080,-,66.720,-
'35:10:35.400',-,0.376,-,-,-0.080,-,65.760,-
'35:10:35.408',-,0.344,-,-,-0.032,-,65.760,-
'35:10:35.416',-,0.064,-,-,0.016,-,65.760,-
'35:10:35.424',-,-0.168,-,-,0.104,-,64.320,-
'35:10:35.432',-,-0.200,-,-,0.080,-,64.320,-
'35:10:35.440',-,-0.168,-,-,0.064,-,63.360,-
'35:10:35.448',-,-0.168,-,-,0.048,-,63.360,-
'35:10:35.456',-,-0.168,-,-,0.048,-,63.360,-
'35:10:35.464',-,-0.168,-,-,0.048,-,61.920,-
'35:10:35.472',-,-0.168,-,-,0.048,-,61.920,-
'35:10:35.480',-,-0.168,-,-,0.048,-,61.920,-
'35:10:35.488',-,-0.168,-,-,0.032,-,61.920,-
'35:10:35.496',-,-0.168,-,-,0.032,-,60.960,-
'35:10:35.504',-,-0.168,-,-,0.032,-,60.960,-
'35:10:35.512',-,-0.136,-,-,0.032,-,61.920,-
'35:10:35.520',-,-0.168,-,-,0.032,-,61.920,-
'35:10:35.528',-,-0.136,-,-,0.032,-,64.320,-
'35:10:35.536',-,-0.136,-,-,0.032,-,66.720,-
'35:10:35.544',-,-0.136,-,-,0.032,-,69.120,-
'35:10:35.552',-,-0.136,-,-,0.032,-,73.920,-
'35:10:35.560',-,-0.136,-,-,0.032,-,77.760,-
'35:10:35.568',-,-0.136,-,-,0.032,-,82.560,-
'35:10:35.576',-,-0.136,-,-,0.024,-,85.920,-
'35:10:35.584',-,-0.168,-,-,0.032,-,89.760,-
'35:10:35.592',-,-0.136,-,-,0.016,-,93.120,-
'35:10:35.600',-,-0.168,-,-,0.016,-,95.520,-
'35:10:35.608',-,-0.136,-,-,0.008,-,97.920,-
'35:10:35.616',-,-0.136,-,-,0.000,-,99.360,-
'35:10:35.624',-,-0.096,-,-,0.000,-,100.320,-
'35:10:35.632',-,-0.064,-,-,-0.008,-,100.320,-
'35:10:35.640',-,-0.064,-,-,-0.016,-,100.320,-
'35:10:35.648',-,-0.032,-,-,-0.016,-,100.320,-
'35:10:35.656',-,0.000,-,-,-0.024,-,99.360,-
'35:10:35.664',-,0.000,-,-,-0.016,-,97.920,-
'35:10:35.672',-,0.000,-,-,-0.024,-,96.960,-
'35:10:35.680',-,0.000,-,-,-0.016,-,94.560,-
'35:10:35.688',-,0.000,-,-,-0.024,-,92.160,-
'35:10:35.696',-,0.000,-,-,-0.016,-,89.760,-
'35:10:35.704',-,0.000,-,-,-0.016,-,85.920,-
'35:10:35.712',-,0.000,-,-,-0.016,-,82.560,-
'35:10:35.720',-,0.032,-,-,-0.008,-,80.160,-
'35:10:35.728',-,0.032,-,-,-0.008,-,76.320,-
'35:10:35.736',-,0.064,-,-,0.000,-,73.920,-
'35:10:35.744',-,0.096,-,-,-0.016,-,72.960,-
'35:10:35.752',-,0.136,-,-,-0.040,-,71.520,-
'35:10:35.760',-,0.200,-,-,-0.088,-,70.560,-
'35:10:35.768',-,0.200,-,-,-0.112,-,70.560,-
'35:10:35.776',-,0.240,-,-,-0.112,-,69.120,-
'35:10:35.784',-,0.200,-,-,-0.112,-,69.120,-
'35:10:35.792',-,0.168,-,-,-0.088,-,69.120,-
'35:10:35.800',-,0.096,-,-,-0.064,-,70.560,-
'35:10:35.808',-,0.032,-,-,-0.032,-,70.560,-
'35:10:35.816',-,0.000,-,-,-0.008,-,70.560,-
'35:10:35.824',-,-0.032,-,-,0.000,-,70.560,-
'35:10:35.832',-,-0.032,-,-,0.000,-,70.560,-
'35:10:35.840',-,-0.032,-,-,0.000,-,70.560,-
'35:10:35.848',-,-0.032,-,-,0.008,-,70.560,-
'35:10:35.856',-,0.000,-,-,0.000,-,70.560,-
'35:10:35.864',-,-0.032,-,-,0.008,-,70.560,-
'35:10:35.872',-,-0.032,-,-,0.000,-,70.560,-
'35:10:35.880',-,-0.032,-,-,0.008,-,70.560,-
'35:10:35.888',-,-0.032,-,-,0.008,-,70.560,-
'35:10:35.896',-,-0.032,-,-,0.016,-,70.560,-
'35:10:35.904',-,-0.032,-,-,0.008,-,70.560,-
'35:10:35.912',-,-0.032,-,-,0.016,-,70.560,-
'35:10:35.920',-,0.000,-,-,0.016,-,69.120,-
'35:10:35.928',-,-0.032,-,-,0.008,-,69.120,-
'35:10:35.936',-,0.000,-,-,0.016,-,69.120,-
'35:10:35.944',-,0.000,-,-,0.000,-,68.160,-
'35:10:35.952',-,0.136,-,-,-0.032,-,68.160,-
'35:10:35.960',-,0.168,-,-,-0.040,-,68.160,-
'35:10:35.968',-,0.136,-,-,-0.064,-,66.720,-
'35:10:35.976',-,0.096,-,-,-0.136,-,66.720,-
'35:10:35.984',-,0.136,-,-,-0.168,-,66.720,-
'35:10:35.992',-,0.136,-,-,-0.144,-,65.760,-
'35:10:36.000',-,0.136,-,-,-0.136,-,65.760,-
'35:10:36.008',-,0.064,-,-,-0.144,-,64.320,-
'35:10:36.016',-,-0.032,-,-,-0.112,-,64.320,-
'35:10:36.024',-,-0.168,-,-,-0.080,-,63.360,-
'35:10:36.032',-,-0.376,-,-,-0.024,-,63.360,-
'35:10:36.040',-,-0.512,-,-,0.016,-,63.360,-
'35:10:36.048',-,-0.544,-,-,0.072,-,61.920,-
'35:10:36.056',-,-0.584,-,-,0.096,-,61.920,-
'35:10:36.064',-,-0.344,-,-,0.096,-,61.920,-
'35:10:36.072',-,-0.200,-,-,0.072,-,61.920,-
'35:10:36.080',-,-0.096,-,-,0.048,-,61.920,-
'35:10:36.088',-,-0.064,-,-,0.064,-,60.960,-
'35:10:36.096',-,-0.064,-,-,0.072,-,60.960,-
'35:10:36.104',-,-0.064,-,-,0.072,-,60.960,-
'35:10:36.112',-,-0.064,-,-,0.088,-,60.960,-
'35:10:36.120',-,-0.032,-,-,0.072,-,60.960,-
'35:10:36.128',-,-0.032,-,-,0.080,-,60.960,-
'35:10:36.136',-,-0.032,-,-,0.080,-,61.920,-
'35:10:36.144',-,-0.032,-,-,0.088,-,63.360,-
'35:10:36.152',-,-0.032,-,-,0.080,-,65.760,-
'35:10:36.160',-,-0.032,-,-,0.088,-,68.160,-
'35:10:36.168',-,-0.032,-,-,0.088,-,71.520,-
'35:10:36.176',-,-0.032,-,-,0.096,-,75.360,-
'35:10:36.184',-,0.000,-,-,0.096,-,78.720,-
'35:10:36.192',-,0.000,-,-,0.104,-,82.560,-
'35:10:36.200',-,0.000,-,-,0.104,-,85.920,-
'35:10:36.208',-,0.000,-,-,0.104,-,89.760,-
'35:10:36.216',-,0.000,-,-,0.096,-,92.160,-
'35:10:36.224',-,0.000,-,-,0.096,-,95.520,-
'35:10:36.232',-,0.032,-,-,0.080,-,96.960,-
'35:10:36.240',-,0.064,-,-,0.072,-,99.360,-
'35:10:36.248',-,0.064,-,-,0.048,-,100.320,-
'35:10:36.256',-,0.096,-,-,0.032,-,100.320,-
'35:10:36.264',-,0.136,-,-,0.016,-,100.320,-
'35:10:36.272',-,0.136,-,-,0.008,-,100.320,-
'35:10:36.280',-,0.136,-,-,-0.008,-,99.360,-
'35:10:36.288',-,0.136,-,-,-0.016,-,97.920,-
'35:10:36.296',-,0.096,-,-,-0.016,-,95.520,-
'35:10:36.304',-,0.136,-,-,-0.024,-,93.120,-
'35:10:36.312',-,0.136,-,-,-0.024,-,90.720,-
'35:10:36.320',-,0.136,-,-,-0.016,-,88.320,-
'35:10:36.328',-,0.136,-,-,-0.032,-,85.920,-
'35:10:36.336',-,0.200,-,-,-0.080,-,82.560,-
'35:10:36.344',-,0.200,-,-,-0.096,-,80.160,-
'35:10:36.352',-,0.240,-,-,-0.136,-,76.320,-
'35:10:36.360',-,0.240,-,-,-0.128,-,73.920,-
'35:10:36.368',-,0.200,-,-,-0.112,-,72.960,-
'35:10:36.376',-,0.136,-,-,-0.096,-,71.520,-
'35:10:36.384',-,0.064,-,-,-0.072,-,70.560,-
'35:10:36.392',-,0.000,-,-,-0.040,-,69.120,-
'35:10:36.400',-,0.000,-,-,-0.016,-,69.120,-
'35:10:36.408',-,-0.032,-,-,-0.008,-,69.120,-
'35:10:36.416',-,-0.032,-,-,0.000,-,69.120,-
'35:10:36.424',-,-0.032,-,-,-0.008,-,70.560,-
'35:10:36.432',-,-0.064,-,-,0.000,-,70.560,-
'35:10:36.440',-,-0.032,-,-,-0.008,-,70.560,-
'35:10:36.448',-,-0.064,-,-,0.000,-,71.520,-
'35:10:36.456',-,-0.032,-,-,0.000,-,71.520,-
'35:10:36.464',-,-0.064,-,-,0.000,-,71.520,-
'35:10:36.472',-,-0.032,-,-,0.000,-,71.520,-
'35:10:36.480',-,-0.064,-,-,0.000,-,71.520,-
'35:10:36.488',-,-0.032,-,-,0.000,-,71.520,-
'35:10:36.496',-,-0.032,-,-,0.000,-,71.520,-
'35:10:36.504',-,-0.032,-,-,0.000,-,71.520,-
'35:10:36.512',-,-0.032,-,-,0.000,-,70.560,-
'35:10:36.520',-,-0.032,-,-,0.000,-,70.560,-
'35:10:36.528',-,0.000,-,-,-0.008,-,70.560,-
'35:10:36.536',-,0.136,-,-,-0.064,-,69.120,-
'35:10:36.544',-,0.168,-,-,-0.064,-,69.120,-
'35:10:36.552',-,0.136,-,-,-0.064,-,69.120,-
'35:10:36.560',-,0.096,-,-,-0.144,-,68.160,-
'35:10:36.568',-,0.136,-,-,-0.176,-,68.160,-
'35:10:36.576',-,0.136,-,-,-0.160,-,68.160,-
'35:10:36.584',-,0.136,-,-,-0.152,-,66.720,-
'35:10:36.592',-,0.064,-,-,-0.160,-,66.720,-
'35:10:36.600',-,-0.032,-,-,-0.136,-,65.760,-
'35:10:36.608',-,-0.200,-,-,-0.080,-,65.760,-
'35:10:36.616',-,-0.408,-,-,-0.032,-,64.320,-
'35:10:36.624',-,-0.512,-,-,0.016,-,64.320,-
'35:10:36.632',-,-0.584,-,-,0.064,-,64.320,-
'35:10:36.640',-,-0.480,-,-,0.088,-,63.360,-
'35:10:36.648',-,-0.344,-,-,0.072,-,63.360,-
'35:10:36.656',-,-0.168,-,-,0.064,-,63.360,-
'35:10:36.664',-,-0.096,-,-,0.048,-,63.360,-
'35:10:36.672',-,-0.064,-,-,0.048,-,63.360,-
'35:10:36.680',-,-0.032,-,-,0.048,-,61.920,-
'35:10:36.688',-,-0.064,-,-,0.072,-,61.920,-
'35:10:36.696',-,-0.064,-,-,0.072,-,61.920,-
'35:10:36.704',-,-0.032,-,-,0.072,-,61.920,-
'35:10:36.712',-,-0.032,-,-,0.072,-,61.920,-
'35:10:36.720',-,-0.032,-,-,0.072,-,61.920,-
'35:10:36.728',-,-0.032,-,-,0.072,-,63.360,-
'35:10:36.736',-,-0.032,-,-,0.080,-,64.320,-
'35:10:36.744',-,-0.032,-,-,0.072,-,66.720,-
'35:10:36.752',-,-0.032,-,-,0.080,-,69.120,-
'35:10:36.760',-,-0.032,-,-,0.088,-,72.960,-
'35:10:36.768',-,-0.032,-,-,0.096,-,75.360,-
'35:10:36.776',-,0.000,-,-,0.088,-,78.720,-
'35:10:36.784',-,0.000,-,-,0.096,-,82.560,-
'35:10:36.792',-,0.000,-,-,0.088,-,85.920,-
'35:10:36.800',-,0.000,-,-,0.096,-,88.320,-
'35:10:36.808',-,0.000,-,-,0.080,-,92.160,-
'35:10:36.816',-,0.032,-,-,0.072,-,93.120,-
'35:10:36.824',-,0.064,-,-,0.048,-,95.520,-
'35:10:36.832',-,0.064,-,-,0.032,-,95.520,-
'35:10:36.840',-,0.096,-,-,0.024,-,96.960,-
'35:10:36.848',-,0.136,-,-,0.008,-,96.960,-
'35:10:36.856',-,0.136,-,-,-0.008,-,95.520,-
'35:10:36.864',-,0.136,-,-,-0.016,-,94.560,-
'35:10:36.872',-,0.136,-,-,-0.024,-,93.120,-
'35:10:36.880',-,0.096,-,-,-0.024,-,92.160,-
'35:10:36.888',-,0.136,-,-,-0.032,-,89.760,-
'35:10:36.896',-,0.136,-,-,-0.024,-,87.360,-
'35:10:36.904',-,0.136,-,-,-0.040,-,84.960,-
'35:10:36.912',-,0.168,-,-,-0.064,-,81.120,-
'35:10:36.920',-,0.200,-,-,-0.112,-,78.720,-
'35:10:36.928',-,0.200,-,-,-0.096,-,75.360,-
'35:10:36.936',-,0.240,-,-,-0.144,-,72.960,-
'35:10:36.944',-,0.200,-,-,-0.128,-,71.520,-
'35:10:36.952',-,0.168,-,-,-0.112,-,69.120,-
'35:10:36.960',-,0.136,-,-,-0.088,-,68.160,-
'35:10:36.968',-,0.064,-,-,-0.064,-,68.160,-
'35:10:36.976',-,0.000,-,-,-0.032,-,66.720,-
'35:10:36.984',-,0.000,-,-,-0.016,-,66.720,-
'35:10:36.992',-,-0.032,-,-,-0.016,-,66.720,-
'35:10:37.000',-,-0.064,-,-,-0.008,-,68.160,-
'35:10:37.008',-,-0.096,-,-,-0.016,-,68.160,-
'35:10:37.016',-,-0.168,-,-,0.000,-,68.160,-
'35:10:37.024',-,-0.168,-,-,-0.008,-,69.120,-
'35:10:37.032',-,0.000,-,-,0.048,-,69.120,-
'35:10:37.040',-,0.064,-,-,0.080,-,69.120,-
'35:10:37.048',-,0.136,-,-,0.128,-,69.120,-
'35:10:37.056',-,0.304,-,-,0.160,-,69.120,-
'35:10:37.064',-,0.480,-,-,0.192,-,69.120,-
'35:10:37.072',-,0.544,-,-,0.232,-,69.120,-
'35:10:37.080',-,0.376,-,-,0.288,-,69.120,-
'35:10:37.088',-,0.064,-,-,0.352,-,69.120,-
'35:10:37.096',-,-0.032,-,-,0.360,-,69.120,-
'35:10:37.104',-,-0.064,-,-,0.320,-,68.160,-
'35:10:37.112',-,0.000,-,-,0.256,-,68.160,-
'35:10:37.120',-,0.064,-,-,0.208,-,68.160,-
'35:10:37.128',-,-0.096,-,-,0.176,-,66.720,-
'35:10:37.136',-,-0.200,-,-,0.104,-,66.720,-
'35:10:37.144',-,-0.168,-,-,-0.016,-,66.720,-
'35:10:37.152',-,-0.200,-,-,-0.040,-,65.760,-
'35:10:37.160',-,-0.200,-,-,-0.064,-,65.760,-
'35:10:37.168',-,-0.200,-,-,-0.064,-,65.760,-
'35:10:37.176',-,-0.200,-,-,-0.072,-,64.320,-
'35:10:37.184',-,-0.200,-,-,-0.064,-,64.320,-
'35:10:37.192',-,-0.200,-,-,-0.072,-,64.320,-
'35:10:37.200',-,-0.200,-,-,-0.080,-,65.760,-
'35:10:37.208',-,-0.200,-,-,-0.080,-,66.720,-
'35:10:37.216',-,-0.200,-,-,-0.080,-,69.120,-
'35:10:37.224',-,-0.240,-,-,-0.096,-,71.520,-
'35:10:37.232',-,-0.240,-,-,-0.112,-,75.360,-
'35:10:37.240',-,-0.240,-,-,-0.112,-,78.720,-
'35:10:37.248',-,-0.240,-,-,-0.136,-,82.560,-
'35:10:37.256',-,-0.240,-,-,-0.144,-,84.960,-
'35:10:37.264',-,-0.240,-,-,-0.160,-,88.320,-
'35:10:37.272',-,-0.240,-,-,-0.176,-,90.720,-
'35:10:37.280',-,-0.240,-,-,-0.176,-,92.160,-
'35:10:37.288',-,-0.240,-,-,-0.200,-,94.560,-
'35:10:37.296',-,-0.200,-,-,-0.192,-,94.560,-
'35:10:37.304',-,-0.168,-,-,-0.200,-,94.560,-
'35:10:37.312',-,-0.136,-,-,-0.200,-,94.560,-
'35:10:37.320',-,-0.064,-,-,-0.200,-,93.120,-
'35:10:37.328',-,-0.064,-,-,-0.176,-,92.160,-
'35:10:37.336',-,0.000,-,-,-0.176,-,90.720,-
'35:10:37.344',-,0.000,-,-,-0.160,-,88.320,-
'35:10:37.352',-,0.000,-,-,-0.144,-,85.920,-
'35:10:37.360',-,0.000,-,-,-0.128,-,83.520,-
'35:10:37.368',-,0.000,-,-,-0.112,-,81.120,-
'35:10:37.376',-,0.000,-,-,-0.088,-,77.760,-
'35:10:37.384',-,0.000,-,-,-0.080,-,75.360,-
'35:10:37.392',-,0.000,-,-,-0.064,-,72.960,-
'35:10:37.400',-,0.000,-,-,-0.064,-,70.560,-
'35:10:37.408',-,0.000,-,-,-0.040,-,69.120,-
'35:10:37.416',-,0.000,-,-,-0.032,-,68.160,-
'35:10:37.424',-,0.000,-,-,-0.024,-,68.160,-
'35:10:37.432',-,0.000,-,-,-0.016,-,68.160,-
'35:10:37.440',-,0.000,-,-,-0.024,-,68.160,-
'35:10:37.448',-,0.000,-,-,-0.016,-,68.160,-
'35:10:37.456',-,0.000,-,-,-0.016,-,68.160,-
'35:10:37.464',-,-0.032,-,-,0.000,-,68.160,-
'35:10:37.472',-,0.096,-,-,0.048,-,68.160,-
'35:10:37.480',-,0.272,-,-,0.072,-,68.160,-
'35:10:37.488',-,0.408,-,-,0.088,-,68.160,-
'35:10:37.496',-,0.448,-,-,0.112,-,68.160,-
'35:10:37.504',-,0.272,-,-,0.224,-,68.160,-
'35:10:37.512',-,0.168,-,-,0.320,-,68.160,-
'35:10:37.520',-,0.136,-,-,0.336,-,68.160,-
'35:10:37.528',-,0.272,-,-,0.264,-,68.160,-
'35:10:37.536',-,0.136,-,-,0.272,-,66.720,-
'35:10:37.544',-,0.000,-,-,0.288,-,66.720,-
'35:10:37.552',-,-0.096,-,-,0.272,-,66.720,-
'35:10:37.560',-,-0.136,-,-,0.232,-,66.720,-
'35:10:37.568',-,-0.096,-,-,0.176,-,65.760,-
'35:10:37.576',-,-0.136,-,-,0.136,-,65.760,-
'35:10:37.584',-,-0.136,-,-,0.080,-,65.760,-
'35:10:37.592',-,-0.096,-,-,0.000,-,65.760,-
'35:10:37.600',-,-0.096,-,-,-0.064,-,65.760,-
'35:10:37.608',-,-0.064,-,-,-0.080,-,65.760,-
'35:10:37.616',-,-0.096,-,-,-0.072,-,65.760,-
'35:10:37.624',-,-0.064,-,-,-0.080,-,65.760,-
'35:10:37.632',-,-0.096,-,-,-0.080,-,65.760,-
'35:10:37.640',-,-0.064,-,-,-0.080,-,65.760,-
'35:10:37.648',-,-0.096,-,-,-0.080,-,65.760,-
'35:10:37.656',-,-0.096,-,-,-0.088,-,66.720,-
'35:10:37.664',-,-0.096,-,-,-0.096,-,68.160,-
'35:10:37.672',-,-0.096,-,-,-0.112,-,70.560,-
'35:10:37.680',-,-0.096,-,-,-0.128,-,72.960,-
'35:10:37.688',-,-0.064,-,-,-0.144,-,75.360,-
'35:10:37.696',-,-0.064,-,-,-0.144,-,77.760,-
'35:10:37.704',-,-0.064,-,-,-0.176,-,80.160,-
'35:10:37.712',-,-0.032,-,-,-0.192,-,82.560,-
'35:10:37.720',-,0.000,-,-,-0.200,-,84.960,-
'35:10:37.728',-,0.000,-,-,-0.208,-,85.920,-
'35:10:37.736',-,0.000,-,-,-0.216,-,85.920,-
'35:10:37.744',-,0.032,-,-,-0.208,-,87.360,-
'35:10:37.752',-,0.064,-,-,-0.200,-,85.920,-
'35:10:37.760',-,0.064,-,-,-0.192,-,85.920,-
'35:10:37.768',-,0.064,-,-,-0.176,-,84.960,-
'35:10:37.776',-,0.064,-,-,-0.144,-,82.560,-
'35:10:37.784',-,0.064,-,-,-0.136,-,80.160,-
'35:10:37.792',-,0.064,-,-,-0.112,-,77.760,-
'35:10:37.800',-,0.064,-,-,-0.088,-,75.360,-
'35:10:37.808',-,0.064,-,-,-0.072,-,71.520,-
'35:10:37.816',-,0.032,-,-,-0.064,-,69.120,-
'35:10:37.824',-,0.032,-,-,-0.040,-,66.720,-
'35:10:37.832',-,0.032,-,-,-0.024,-,65.760,-
'35:10:37.840',-,0.032,-,-,-0.016,-,64.320,-
'35:10:37.848',-,0.000,-,-,-0.008,-,63.360,-
'35:10:37.856',-,0.032,-,-,0.000,-,63.360,-
'35:10:37.864',-,0.000,-,-,0.000,-,63.360,-
'35:10:37.872',-,0.000,-,-,0.000,-,63.360,-
'35:10:37.880',-,0.000,-,-,0.008,-,63.360,-
'35:10:37.888',-,0.000,-,-,0.000,-,63.360,-
'35:10:37.896',-,0.000,-,-,0.008,-,64.320,-
'35:10:37.904',-,0.000,-,-,0.008,-,64.320,-
'35:10:37.912',-,0.000,-,-,0.008,-,64.320,-
'35:10:37.920',-,0.000,-,-,0.016,-,64.320,-
'35:10:37.928',-,0.000,-,-,0.008,-,65.760,-
'35:10:37.936',-,0.000,-,-,0.016,-,64.320,-
'35:10:37.944',-,0.000,-,-,0.008,-,64.320,-
'35:10:37.952',-,0.000,-,-,0.016,-,64.320,-
'35:10:37.960',-,0.000,-,-,0.008,-,64.320,-
'35:10:37.968',-,0.000,-,-,0.016,-,64.320,-
'35:10:37.976',-,0.000,-,-,0.008,-,63.360,-
'35:10:37.984',-,0.000,-,-,0.008,-,63.360,-
'35:10:37.992',-,0.000,-,-,0.008,-,63.360,-
'35:10:38.000',-,0.000,-,-,0.016,-,63.360,-
'35:10:38.008',-,0.000,-,-,0.008,-,61.920,-
'35:10:38.016',-,0.000,-,-,0.016,-,61.920,-
'35:10:38.024',-,0.000,-,-,0.008,-,61.920,-
'35:10:38.032',-,0.000,-,-,0.016,-,61.920,-
'35:10:38.040',-,0.000,-,-,0.008,-,61.920,-
