'Elapsed time','I','AVF','MCL1','ABP'
'34:16:26.744',-0.040,-,-,87.200
'34:16:26.752',-0.032,-,-,84.000
'34:16:26.760',-0.024,-,-,80.800
'34:16:26.768',-0.016,-,-,77.600
'34:16:26.776',-0.008,-,-,75.200
'34:16:26.784',-0.008,-,-,72.800
'34:16:26.792',-0.016,-,-,71.200
'34:16:26.800',-0.016,-,-,70.400
'34:16:26.808',-0.024,-,-,69.600
'34:16:26.816',-0.032,-,-,68.800
'34:16:26.824',-0.032,-,-,68.000
'34:16:26.832',-0.040,-,-,68.000
'34:16:26.840',-0.048,-,-,68.000
'34:16:26.848',-0.056,-,-,68.000
'34:16:26.856',-0.072,-,-,68.800
'34:16:26.864',-0.072,-,-,68.800
'34:16:26.872',-0.072,-,-,68.800
'34:16:26.880',-0.072,-,-,68.800
'34:16:26.888',-0.064,-,-,68.800
'34:16:26.896',-0.064,-,-,68.800
'34:16:26.904',-0.064,-,-,68.800
'34:16:26.912',-0.064,-,-,68.800
'34:16:26.920',-0.056,-,-,68.000
'34:16:26.928',-0.056,-,-,68.000
'34:16:26.936',-0.056,-,-,68.000
'34:16:26.944',-0.056,-,-,67.200
'34:16:26.952',-0.056,-,-,67.200
'34:16:26.960',-0.056,-,-,66.400
'34:16:26.968',-0.056,-,-,66.400
'34:16:26.976',-0.056,-,-,65.600
'34:16:26.984',-0.056,-,-,64.800
'34:16:26.992',-0.056,-,-,64.800
'34:16:27.000',-0.056,-,-,64.000
'34:16:27.008',-0.056,-,-,63.200
'34:16:27.016',-0.064,-,-,62.400
'34:16:27.024',-0.072,-,-,62.400
'34:16:27.032',-0.072,-,-,61.600
'34:16:27.040',-0.072,-,-,60.800
'34:16:27.048',-0.072,-,-,60.800
'34:16:27.056',-0.064,-,-,60.000
'34:16:27.064',-0.056,-,-,59.200
'34:16:27.072',-0.048,-,-,59.200
'34:16:27.080',-0.048,-,-,58.400
'34:16:27.088',-0.048,-,-,58.400
'34:16:27.096',-0.048,-,-,58.400
'34:16:27.104',0.008,-,-,57.600
'34:16:27.112',0.128,-,-,57.600
'34:16:27.120',0.288,-,-,57.600
'34:16:27.128',0.416,-,-,56.800
'34:16:27.136',0.456,-,-,56.800
'34:16:27.144',0.424,-,-,56.800
'34:16:27.152',0.344,-,-,56.800
'34:16:27.160',0.216,-,-,56.800
'34:16:27.168',0.072,-,-,56.000
'34:16:27.176',-0.032,-,-,56.000
'34:16:27.184',-0.080,-,-,56.000
'34:16:27.192',-0.088,-,-,56.000
'34:16:27.200',-0.072,-,-,56.000
'34:16:27.208',-0.064,-,-,55.200
'34:16:27.216',-0.064,-,-,55.200
'34:16:27.224',-0.056,-,-,55.200
'34:16:27.232',-0.048,-,-,55.200
'34:16:27.240',-0.040,-,-,54.400
'34:16:27.248',-0.032,-,-,54.400
'34:16:27.256',-0.024,-,-,54.400
'34:16:27.264',-0.024,-,-,54.400
'34:16:27.272',-0.016,-,-,55.200
'34:16:27.280',-0.008,-,-,56.000
'34:16:27.288',-0.008,-,-,57.600
'34:16:27.296',-0.008,-,-,60.000
'34:16:27.304',0.000,-,-,63.200
'34:16:27.312',0.000,-,-,68.000
'34:16:27.320',0.008,-,-,72.800
'34:16:27.328',0.008,-,-,77.600
'34:16:27.336',0.008,-,-,83.200
'34:16:27.344',0.008,-,-,88.800
'34:16:27.352',0.016,-,-,93.600
'34:16:27.360',0.024,-,-,99.200
'34:16:27.368',0.024,-,-,103.200
'34:16:27.376',0.016,-,-,107.200
'34:16:27.384',0.024,-,-,110.400
'34:16:27.392',0.024,-,-,112.800
'34:16:27.400',0.032,-,-,114.400
'34:16:27.408',0.040,-,-,115.200
'34:16:27.416',0.040,-,-,115.200
'34:16:27.424',0.048,-,-,115.200
'34:16:27.432',0.040,-,-,114.400
'34:16:27.440',0.032,-,-,113.600
'34:16:27.448',0.024,-,-,112.000
'34:16:27.456',0.008,-,-,111.200
'34:16:27.464',0.000,-,-,108.800
'34:16:27.472',-0.016,-,-,107.200
'34:16:27.480',-0.024,-,-,104.800
'34:16:27.488',-0.032,-,-,101.600
'34:16:27.496',-0.032,-,-,98.400
'34:16:27.504',-0.040,-,-,95.200
'34:16:27.512',-0.040,-,-,92.000
'34:16:27.520',-0.048,-,-,88.800
'34:16:27.528',-0.040,-,-,85.600
'34:16:27.536',-0.040,-,-,82.400
'34:16:27.544',-0.040,-,-,79.200
'34:16:27.552',-0.040,-,-,76.800
'34:16:27.560',-0.032,-,-,75.200
'34:16:27.568',-0.016,-,-,72.800
'34:16:27.576',-0.008,-,-,72.000
'34:16:27.584',0.008,-,-,71.200
'34:16:27.592',0.024,-,-,70.400
'34:16:27.600',0.056,-,-,69.600
'34:16:27.608',0.080,-,-,69.600
'34:16:27.616',0.120,-,-,69.600
'34:16:27.624',0.160,-,-,69.600
'34:16:27.632',0.200,-,-,69.600
'34:16:27.640',0.224,-,-,69.600
'34:16:27.648',0.256,-,-,69.600
'34:16:27.656',0.280,-,-,69.600
'34:16:27.664',0.328,-,-,69.600
'34:16:27.672',0.376,-,-,69.600
'34:16:27.680',0.384,-,-,69.600
'34:16:27.688',0.360,-,-,69.600
'34:16:27.696',0.360,-,-,68.800
'34:16:27.704',0.312,-,-,68.800
'34:16:27.712',0.152,-,-,68.000
'34:16:27.720',-0.048,-,-,68.000
'34:16:27.728',-0.176,-,-,67.200
'34:16:27.736',-0.240,-,-,66.400
'34:16:27.744',-0.248,-,-,66.400
'34:16:27.752',-0.232,-,-,65.600
'34:16:27.760',-0.208,-,-,64.800
'34:16:27.768',-0.184,-,-,64.800
'34:16:27.776',-0.160,-,-,64.000
'34:16:27.784',-0.144,-,-,64.000
'34:16:27.792',-0.136,-,-,63.200
'34:16:27.800',-0.128,-,-,63.200
'34:16:27.808',-0.128,-,-,62.400
'34:16:27.816',-0.120,-,-,62.400
'34:16:27.824',-0.120,-,-,61.600
'34:16:27.832',-0.112,-,-,61.600
'34:16:27.840',-0.112,-,-,61.600
'34:16:27.848',-0.104,-,-,60.800
'34:16:27.856',-0.104,-,-,61.600
'34:16:27.864',-0.096,-,-,61.600
'34:16:27.872',-0.088,-,-,63.200
'34:16:27.880',-0.080,-,-,64.000
'34:16:27.888',-0.072,-,-,66.400
'34:16:27.896',-0.064,-,-,68.000
'34:16:27.904',-0.056,-,-,70.400
'34:16:27.912',-0.040,-,-,73.600
'34:16:27.920',-0.024,-,-,76.000
'34:16:27.928',-0.008,-,-,78.400
'34:16:27.936',0.000,-,-,81.600
'34:16:27.944',0.016,-,-,84.000
'34:16:27.952',0.024,-,-,85.600
'34:16:27.960',0.032,-,-,87.200
'34:16:27.968',0.040,-,-,88.000
'34:16:27.976',0.040,-,-,88.000
'34:16:27.984',0.032,-,-,88.000
'34:16:27.992',0.024,-,-,87.200
'34:16:28.000',0.016,-,-,85.600
'34:16:28.008',0.008,-,-,84.000
'34:16:28.016',0.000,-,-,81.600
'34:16:28.024',-0.008,-,-,79.200
'34:16:28.032',-0.016,-,-,76.800
'34:16:28.040',-0.024,-,-,73.600
'34:16:28.048',-0.032,-,-,71.200
'34:16:28.056',-0.040,-,-,68.000
'34:16:28.064',-0.040,-,-,65.600
'34:16:28.072',-0.048,-,-,63.200
'34:16:28.080',-0.048,-,-,61.600
'34:16:28.088',-0.056,-,-,60.000
'34:16:28.096',-0.056,-,-,58.400
'34:16:28.104',-0.056,-,-,57.600
'34:16:28.112',-0.056,-,-,56.800
'34:16:28.120',-0.056,-,-,56.800
'34:16:28.128',-0.056,-,-,56.000
'34:16:28.136',-0.056,-,-,56.000
'34:16:28.144',-0.056,-,-,56.000
'34:16:28.152',-0.056,-,-,56.800
'34:16:28.160',-0.056,-,-,56.800
'34:16:28.168',-0.048,-,-,56.800
'34:16:28.176',-0.024,-,-,57.600
'34:16:28.184',-0.008,-,-,57.600
'34:16:28.192',0.016,-,-,58.400
'34:16:28.200',0.048,-,-,58.400
'34:16:28.208',0.112,-,-,58.400
'34:16:28.216',0.192,-,-,58.400
'34:16:28.224',0.280,-,-,58.400
'34:16:28.232',0.376,-,-,58.400
'34:16:28.240',0.496,-,-,58.400
'34:16:28.248',0.608,-,-,58.400
'34:16:28.256',0.704,-,-,57.600
'34:16:28.264',0.736,-,-,57.600
'34:16:28.272',0.696,-,-,56.800
'34:16:28.280',0.616,-,-,56.800
'34:16:28.288',0.552,-,-,56.800
'34:16:28.296',0.520,-,-,56.000
'34:16:28.304',0.488,-,-,56.000
'34:16:28.312',0.336,-,-,56.000
'34:16:28.320',0.112,-,-,55.200
'34:16:28.328',-0.088,-,-,55.200
'34:16:28.336',-0.208,-,-,54.400
'34:16:28.344',-0.264,-,-,54.400
'34:16:28.352',-0.280,-,-,54.400
'34:16:28.360',-0.288,-,-,53.600
'34:16:28.368',-0.296,-,-,53.600
'34:16:28.376',-0.304,-,-,53.600
'34:16:28.384',-0.312,-,-,53.600
'34:16:28.392',-0.328,-,-,53.600
'34:16:28.400',-0.336,-,-,53.600
'34:16:28.408',-0.344,-,-,53.600
'34:16:28.416',-0.352,-,-,54.400
'34:16:28.424',-0.368,-,-,55.200
'34:16:28.432',-0.376,-,-,56.800
'34:16:28.440',-0.384,-,-,59.200
'34:16:28.448',-0.392,-,-,61.600
'34:16:28.456',-0.400,-,-,65.600
'34:16:28.464',-0.408,-,-,69.600
'34:16:28.472',-0.416,-,-,74.400
'34:16:28.480',-0.416,-,-,79.200
'34:16:28.488',-0.408,-,-,84.000
'34:16:28.496',-0.400,-,-,88.000
'34:16:28.504',-0.384,-,-,92.800
'34:16:28.512',-0.360,-,-,96.000
'34:16:28.520',-0.336,-,-,100.000
'34:16:28.528',-0.304,-,-,102.400
'34:16:28.536',-0.264,-,-,104.000
'34:16:28.544',-0.232,-,-,104.800
'34:16:28.552',-0.200,-,-,105.600
'34:16:28.560',-0.168,-,-,105.600
'34:16:28.568',-0.136,-,-,104.000
'34:16:28.576',-0.112,-,-,102.400
'34:16:28.584',-0.088,-,-,100.800
'34:16:28.592',-0.072,-,-,98.400
'34:16:28.600',-0.056,-,-,95.200
'34:16:28.608',-0.040,-,-,92.000
'34:16:28.616',-0.024,-,-,88.800
'34:16:28.624',-0.016,-,-,85.600
'34:16:28.632',-0.008,-,-,81.600
'34:16:28.640',0.000,-,-,78.400
'34:16:28.648',0.008,-,-,75.200
'34:16:28.656',0.008,-,-,72.000
'34:16:28.664',0.016,-,-,69.600
'34:16:28.672',0.016,-,-,67.200
'34:16:28.680',0.024,-,-,65.600
'34:16:28.688',0.024,-,-,64.000
'34:16:28.696',0.016,-,-,63.200
'34:16:28.704',0.008,-,-,62.400
'34:16:28.712',0.000,-,-,62.400
'34:16:28.720',0.000,-,-,61.600
'34:16:28.728',-0.008,-,-,62.400
'34:16:28.736',-0.008,-,-,62.400
'34:16:28.744',-0.008,-,-,63.200
'34:16:28.752',-0.008,-,-,63.200
'34:16:28.760',-0.008,-,-,64.000
'34:16:28.768',0.000,-,-,64.000
'34:16:28.776',0.000,-,-,64.800
'34:16:28.784',-0.008,-,-,64.800
'34:16:28.792',-0.008,-,-,64.800
'34:16:28.800',-0.008,-,-,64.800
'34:16:28.808',-0.008,-,-,64.800
'34:16:28.816',0.000,-,-,64.000
'34:16:28.824',0.000,-,-,64.000
'34:16:28.832',0.000,-,-,63.200
'34:16:28.840',0.008,-,-,63.200
'34:16:28.848',0.008,-,-,62.400
'34:16:28.856',0.000,-,-,62.400
'34:16:28.864',-0.008,-,-,61.600
'34:16:28.872',-0.008,-,-,60.800
'34:16:28.880',-0.016,-,-,60.800
'34:16:28.888',-0.016,-,-,60.000
'34:16:28.896',-0.016,-,-,59.200
'34:16:28.904',-0.008,-,-,59.200
'34:16:28.912',-0.008,-,-,58.400
'34:16:28.920',-0.008,-,-,57.600
'34:16:28.928',-0.008,-,-,57.600
'34:16:28.936',-0.008,-,-,56.800
'34:16:28.944',-0.008,-,-,56.800
'34:16:28.952',-0.008,-,-,56.000
'34:16:28.960',-0.016,-,-,56.000
'34:16:28.968',-0.016,-,-,55.200
'34:16:28.976',-0.024,-,-,55.200
'34:16:28.984',-0.016,-,-,55.200
'34:16:28.992',-0.008,-,-,54.400
'34:16:29.000',0.000,-,-,54.400
'34:16:29.008',0.000,-,-,54.400
'34:16:29.016',-0.008,-,-,53.600
'34:16:29.024',-0.008,-,-,53.600
'34:16:29.032',-0.016,-,-,53.600
'34:16:29.040',-0.008,-,-,52.800
'34:16:29.048',-0.008,-,-,52.800
'34:16:29.056',-0.008,-,-,52.800
'34:16:29.064',-0.008,-,-,52.000
'34:16:29.072',-0.008,-,-,52.000
'34:16:29.080',-0.008,-,-,52.000
'34:16:29.088',0.000,-,-,52.000
'34:16:29.096',0.000,-,-,52.000
'34:16:29.104',-0.008,-,-,51.200
'34:16:29.112',-0.016,-,-,51.200
'34:16:29.120',-0.016,-,-,51.200
'34:16:29.128',-0.024,-,-,51.200
'34:16:29.136',-0.008,-,-,50.400
'34:16:29.144',0.056,-,-,50.400
'34:16:29.152',0.200,-,-,50.400
'34:16:29.160',0.360,-,-,50.400
'34:16:29.168',0.448,-,-,50.400
'34:16:29.176',0.464,-,-,49.600
'34:16:29.184',0.424,-,-,49.600
'34:16:29.192',0.336,-,-,49.600
'34:16:29.200',0.192,-,-,49.600
'34:16:29.208',0.064,-,-,49.600
'34:16:29.216',-0.016,-,-,48.800
'34:16:29.224',-0.040,-,-,48.800
'34:16:29.232',-0.040,-,-,48.800
'34:16:29.240',-0.032,-,-,48.800
'34:16:29.248',-0.024,-,-,48.000
'34:16:29.256',-0.032,-,-,48.000
'34:16:29.264',-0.032,-,-,48.000
'34:16:29.272',-0.032,-,-,48.000
'34:16:29.280',-0.032,-,-,48.000
'34:16:29.288',-0.032,-,-,48.000
'34:16:29.296',-0.032,-,-,48.000
'34:16:29.304',-0.024,-,-,48.800
'34:16:29.312',-0.024,-,-,49.600
'34:16:29.320',-0.024,-,-,51.200
'34:16:29.328',-0.016,-,-,54.400
'34:16:29.336',-0.008,-,-,58.400
'34:16:29.344',0.000,-,-,63.200
'34:16:29.352',0.008,-,-,68.800
'34:16:29.360',0.008,-,-,75.200
'34:16:29.368',0.024,-,-,80.800
'34:16:29.376',0.032,-,-,87.200
'34:16:29.384',0.040,-,-,92.800
'34:16:29.392',0.048,-,-,98.400
'34:16:29.400',0.056,-,-,103.200
'34:16:29.408',0.064,-,-,107.200
'34:16:29.416',0.072,-,-,110.400
'34:16:29.424',0.072,-,-,112.800
'34:16:29.432',0.072,-,-,114.400
'34:16:29.440',0.064,-,-,115.200
'34:16:29.448',0.056,-,-,116.000
'34:16:29.456',0.048,-,-,116.000
'34:16:29.464',0.032,-,-,115.200
'34:16:29.472',0.032,-,-,114.400
'34:16:29.480',0.016,-,-,112.800
'34:16:29.488',0.000,-,-,111.200
'34:16:29.496',-0.016,-,-,109.600
'34:16:29.504',-0.024,-,-,107.200
'34:16:29.512',-0.032,-,-,104.800
'34:16:29.520',-0.032,-,-,101.600
'34:16:29.528',-0.024,-,-,98.400
'34:16:29.536',-0.032,-,-,95.200
'34:16:29.544',-0.032,-,-,92.000
'34:16:29.552',-0.032,-,-,88.000
'34:16:29.560',-0.024,-,-,84.800
'34:16:29.568',-0.024,-,-,81.600
'34:16:29.576',-0.016,-,-,79.200
'34:16:29.584',-0.008,-,-,76.800
'34:16:29.592',0.000,-,-,74.400
'34:16:29.600',0.008,-,-,72.800
'34:16:29.608',0.008,-,-,72.000
'34:16:29.616',-0.008,-,-,70.400
'34:16:29.624',-0.016,-,-,69.600
'34:16:29.632',-0.024,-,-,69.600
'34:16:29.640',-0.032,-,-,69.600
'34:16:29.648',-0.032,-,-,69.600
'34:16:29.656',-0.040,-,-,69.600
'34:16:29.664',-0.040,-,-,69.600
'34:16:29.672',-0.040,-,-,69.600
'34:16:29.680',-0.040,-,-,69.600
'34:16:29.688',-0.048,-,-,69.600
'34:16:29.696',-0.048,-,-,69.600
'34:16:29.704',-0.056,-,-,69.600
'34:16:29.712',-0.056,-,-,68.800
'34:16:29.720',-0.056,-,-,68.800
'34:16:29.728',-0.056,-,-,68.000
'34:16:29.736',-0.048,-,-,68.000
'34:16:29.744',-0.056,-,-,68.000
'34:16:29.752',-0.056,-,-,67.200
'34:16:29.760',-0.056,-,-,66.400
'34:16:29.768',-0.048,-,-,66.400
'34:16:29.776',-0.048,-,-,65.600
'34:16:29.784',-0.048,-,-,64.800
'34:16:29.792',-0.048,-,-,64.800
'34:16:29.800',-0.048,-,-,64.000
'34:16:29.808',-0.056,-,-,64.000
'34:16:29.816',-0.056,-,-,63.200
'34:16:29.824',-0.056,-,-,62.400
'34:16:29.832',-0.056,-,-,62.400
'34:16:29.840',-0.056,-,-,61.600
'34:16:29.848',-0.056,-,-,61.600
'34:16:29.856',-0.056,-,-,60.800
'34:16:29.864',-0.056,-,-,60.800
'34:16:29.872',-0.048,-,-,60.000
'34:16:29.880',-0.048,-,-,60.000
'34:16:29.888',-0.056,-,-,59.200
'34:16:29.896',-0.056,-,-,59.200
'34:16:29.904',-0.056,-,-,59.200
'34:16:29.912',-0.056,-,-,58.400
'34:16:29.920',-0.048,-,-,58.400
'34:16:29.928',-0.040,-,-,57.600
'34:16:29.936',-0.040,-,-,57.600
'34:16:29.944',-0.048,-,-,57.600
'34:16:29.952',-0.048,-,-,56.800
'34:16:29.960',-0.048,-,-,56.800
'34:16:29.968',-0.048,-,-,56.800
'34:16:29.976',-0.048,-,-,56.000
'34:16:29.984',-0.040,-,-,56.000
'34:16:29.992',-0.032,-,-,56.000
'34:16:30.000',-0.024,-,-,55.200
'34:16:30.008',-0.032,-,-,55.200
'34:16:30.016',-0.040,-,-,55.200
'34:16:30.024',-0.040,-,-,54.400
'34:16:30.032',0.032,-,-,54.400
'34:16:30.040',0.160,-,-,54.400
'34:16:30.048',0.312,-,-,54.400
'34:16:30.056',0.408,-,-,54.400
'34:16:30.064',0.440,-,-,53.600
'34:16:30.072',0.424,-,-,53.600
'34:16:30.080',0.352,-,-,53.600
'34:16:30.088',0.200,-,-,53.600
'34:16:30.096',0.056,-,-,53.600
'34:16:30.104',-0.024,-,-,52.800
'34:16:30.112',-0.056,-,-,52.800
'34:16:30.120',-0.056,-,-,52.800
'34:16:30.128',-0.048,-,-,52.000
'34:16:30.136',-0.048,-,-,52.000
'34:16:30.144',-0.040,-,-,52.000
'34:16:30.152',-0.040,-,-,51.200
'34:16:30.160',-0.032,-,-,51.200
'34:16:30.168',-0.032,-,-,51.200
'34:16:30.176',-0.024,-,-,51.200
'34:16:30.184',-0.024,-,-,51.200
'34:16:30.192',-0.016,-,-,51.200
'34:16:30.200',-0.008,-,-,51.200
'34:16:30.208',-0.008,-,-,52.800
'34:16:30.216',-0.016,-,-,54.400
'34:16:30.224',-0.024,-,-,57.600
'34:16:30.232',-0.024,-,-,60.800
'34:16:30.240',-0.016,-,-,65.600
'34:16:30.248',-0.008,-,-,70.400
'34:16:30.256',0.000,-,-,76.000
'34:16:30.264',0.008,-,-,81.600
'34:16:30.272',0.024,-,-,87.200
'34:16:30.280',0.040,-,-,92.000
'34:16:30.288',0.056,-,-,97.600
'34:16:30.296',0.056,-,-,101.600
'34:16:30.304',0.056,-,-,105.600
'34:16:30.312',0.048,-,-,108.800
'34:16:30.320',0.056,-,-,111.200
'34:16:30.328',0.064,-,-,112.800
'34:16:30.336',0.064,-,-,113.600
'34:16:30.344',0.064,-,-,114.400
'34:16:30.352',0.048,-,-,114.400
'34:16:30.360',0.032,-,-,114.400
'34:16:30.368',0.016,-,-,113.600
'34:16:30.376',0.008,-,-,112.800
'34:16:30.384',-0.008,-,-,111.200
'34:16:30.392',-0.016,-,-,110.400
'34:16:30.400',-0.032,-,-,108.000
'34:16:30.408',-0.040,-,-,106.400
'34:16:30.416',-0.048,-,-,104.000
'34:16:30.424',-0.048,-,-,100.800
'34:16:30.432',-0.056,-,-,97.600
'34:16:30.440',-0.048,-,-,94.400
'34:16:30.448',-0.040,-,-,90.400
'34:16:30.456',-0.040,-,-,87.200
'34:16:30.464',-0.040,-,-,84.000
'34:16:30.472',-0.040,-,-,80.800
'34:16:30.480',-0.048,-,-,77.600
'34:16:30.488',-0.040,-,-,75.200
'34:16:30.496',-0.040,-,-,73.600
'34:16:30.504',-0.016,-,-,72.000
'34:16:30.512',0.064,-,-,70.400
'34:16:30.520',0.216,-,-,69.600
'34:16:30.528',0.368,-,-,68.800
'34:16:30.536',0.464,-,-,68.000
'34:16:30.544',0.480,-,-,68.000
'34:16:30.552',0.416,-,-,68.000
'34:16:30.560',0.248,-,-,68.000
'34:16:30.568',0.064,-,-,68.000
'34:16:30.576',-0.048,-,-,68.000
'34:16:30.584',-0.080,-,-,68.000
'34:16:30.592',-0.072,-,-,68.000
'34:16:30.600',-0.064,-,-,68.000
'34:16:30.608',-0.064,-,-,68.000
'34:16:30.616',-0.064,-,-,68.000
'34:16:30.624',-0.064,-,-,67.200
'34:16:30.632',-0.072,-,-,67.200
'34:16:30.640',-0.072,-,-,66.400
'34:16:30.648',-0.072,-,-,66.400
'34:16:30.656',-0.072,-,-,66.400
'34:16:30.664',-0.064,-,-,66.400
'34:16:30.672',-0.056,-,-,66.400
'34:16:30.680',-0.048,-,-,66.400
'34:16:30.688',-0.040,-,-,66.400
'34:16:30.696',-0.040,-,-,66.400
'34:16:30.704',-0.024,-,-,65.600
'34:16:30.712',-0.016,-,-,65.600
'34:16:30.720',-0.008,-,-,65.600
'34:16:30.728',0.000,-,-,65.600
'34:16:30.736',0.008,-,-,66.400
'34:16:30.744',0.024,-,-,68.000
'34:16:30.752',0.032,-,-,69.600
'34:16:30.760',0.032,-,-,71.200
'34:16:30.768',0.032,-,-,73.600
'34:16:30.776',0.032,-,-,76.000
'34:16:30.784',0.032,-,-,79.200
'34:16:30.792',0.032,-,-,81.600
'34:16:30.800',0.024,-,-,84.000
'34:16:30.808',0.016,-,-,86.400
'34:16:30.816',-0.008,-,-,88.800
'34:16:30.824',-0.024,-,-,90.400
'34:16:30.832',-0.040,-,-,91.200
'34:16:30.840',-0.056,-,-,92.000
'34:16:30.848',-0.056,-,-,91.200
'34:16:30.856',-0.056,-,-,90.400
'34:16:30.864',-0.064,-,-,89.600
'34:16:30.872',-0.072,-,-,87.200
'34:16:30.880',-0.072,-,-,84.800
'34:16:30.888',-0.072,-,-,82.400
'34:16:30.896',-0.072,-,-,79.200
'34:16:30.904',-0.064,-,-,76.000
'34:16:30.912',-0.064,-,-,72.000
'34:16:30.920',-0.064,-,-,68.800
'34:16:30.928',-0.064,-,-,66.400
'34:16:30.936',-0.056,-,-,64.000
'34:16:30.944',-0.056,-,-,61.600
'34:16:30.952',-0.056,-,-,59.200
'34:16:30.960',-0.064,-,-,57.600
'34:16:30.968',-0.072,-,-,56.800
'34:16:30.976',-0.072,-,-,56.000
'34:16:30.984',-0.080,-,-,55.200
'34:16:30.992',-0.080,-,-,55.200
'34:16:31.000',-0.088,-,-,55.200
'34:16:31.008',-0.080,-,-,55.200
'34:16:31.016',-0.080,-,-,55.200
'34:16:31.024',-0.072,-,-,56.000
'34:16:31.032',-0.072,-,-,56.800
'34:16:31.040',-0.080,-,-,56.800
'34:16:31.048',-0.080,-,-,57.600
'34:16:31.056',-0.080,-,-,58.400
'34:16:31.064',-0.072,-,-,58.400
'34:16:31.072',-0.064,-,-,58.400
'34:16:31.080',-0.064,-,-,59.200
'34:16:31.088',-0.064,-,-,59.200
'34:16:31.096',-0.064,-,-,59.200
'34:16:31.104',-0.064,-,-,59.200
'34:16:31.112',-0.072,-,-,59.200
'34:16:31.120',-0.072,-,-,58.400
'34:16:31.128',-0.080,-,-,58.400
'34:16:31.136',-0.080,-,-,58.400
'34:16:31.144',-0.088,-,-,57.600
'34:16:31.152',-0.088,-,-,56.800
'34:16:31.160',-0.080,-,-,56.800
'34:16:31.168',-0.080,-,-,56.000
'34:16:31.176',-0.072,-,-,56.000
'34:16:31.184',-0.064,-,-,55.200
'34:16:31.192',-0.064,-,-,54.400
'34:16:31.200',-0.056,-,-,54.400
'34:16:31.208',-0.056,-,-,53.600
'34:16:31.216',-0.064,-,-,53.600
'34:16:31.224',-0.064,-,-,52.800
'34:16:31.232',-0.064,-,-,52.800
'34:16:31.240',-0.064,-,-,52.800
'34:16:31.248',-0.056,-,-,52.800
'34:16:31.256',-0.056,-,-,52.000
'34:16:31.264',-0.056,-,-,52.000
'34:16:31.272',-0.032,-,-,52.000
