'Elapsed time','II','MCL1','ABP','PAP'
'33:59:30.000',-,-0.045,55.200,-
'33:59:30.008',-,-0.015,55.200,-
'33:59:30.016',-,0.000,55.200,-
'33:59:30.024',-,0.000,55.200,-
'33:59:30.032',-,0.000,54.000,-
'33:59:30.040',-,0.000,54.000,-
'33:59:30.048',-,0.000,54.000,-
'33:59:30.056',-,0.000,54.000,-
'33:59:30.064',-,0.000,54.000,-
'33:59:30.072',-,0.000,54.000,-
'33:59:30.080',-,0.000,52.800,-
'33:59:30.088',-,0.090,52.800,-
'33:59:30.096',-,0.194,52.800,-
'33:59:30.104',-,0.313,52.800,-
'33:59:30.112',-,0.313,52.800,-
'33:59:30.120',-,0.015,52.800,-
'33:59:30.128',-,-0.358,52.800,-
'33:59:30.136',-,-0.627,52.800,-
'33:59:30.144',-,-0.761,51.600,-
'33:59:30.152',-,-0.791,51.600,-
'33:59:30.160',-,-0.657,51.600,-
'33:59:30.168',-,-0.418,51.600,-
'33:59:30.176',-,-0.194,51.600,-
'33:59:30.184',-,-0.045,50.400,-
'33:59:30.192',-,0.015,50.400,-
'33:59:30.200',-,0.045,50.400,-
'33:59:30.208',-,0.045,50.400,-
'33:59:30.216',-,0.060,50.400,-
'33:59:30.224',-,0.060,50.400,-
'33:59:30.232',-,0.060,50.400,-
'33:59:30.240',-,0.060,50.400,-
'33:59:30.248',-,0.060,52.800,-
'33:59:30.256',-,0.060,56.400,-
'33:59:30.264',-,0.045,62.400,-
'33:59:30.272',-,0.045,70.800,-
'33:59:30.280',-,0.045,79.200,-
'33:59:30.288',-,0.060,88.800,-
'33:59:30.296',-,0.060,98.400,-
'33:59:30.304',-,0.060,108.000,-
'33:59:30.312',-,0.060,116.400,-
'33:59:30.320',-,0.060,123.600,-
'33:59:30.328',-,0.060,128.400,-
'33:59:30.336',-,0.090,132.000,-
'33:59:30.344',-,0.090,134.400,-
'33:59:30.352',-,0.090,135.600,-
'33:59:30.360',-,0.104,135.600,-
'33:59:30.368',-,0.104,135.600,-
'33:59:30.376',-,0.134,134.400,-
'33:59:30.384',-,0.134,133.200,-
'33:59:30.392',-,0.149,133.200,-
'33:59:30.400',-,0.179,132.000,-
'33:59:30.408',-,0.179,130.800,-
'33:59:30.416',-,0.194,129.600,-
'33:59:30.424',-,0.179,129.600,-
'33:59:30.432',-,0.179,128.400,-
'33:59:30.440',-,0.149,128.400,-
'33:59:30.448',-,0.149,127.200,-
'33:59:30.456',-,0.134,126.000,-
'33:59:30.464',-,0.090,124.800,-
'33:59:30.472',-,0.060,122.400,-
'33:59:30.480',-,0.045,121.200,-
'33:59:30.488',-,0.015,118.800,-
'33:59:30.496',-,0.000,115.200,-
'33:59:30.504',-,-0.015,111.600,-
'33:59:30.512',-,-0.045,108.000,-
'33:59:30.520',-,-0.045,104.400,-
'33:59:30.528',-,-0.045,99.600,-
'33:59:30.536',-,-0.045,94.800,-
'33:59:30.544',-,-0.045,90.000,-
'33:59:30.552',-,-0.045,86.400,-
'33:59:30.560',-,-0.045,82.800,-
'33:59:30.568',-,-0.015,79.200,-
'33:59:30.576',-,-0.015,78.000,-
'33:59:30.584',-,-0.015,76.800,-
'33:59:30.592',-,0.000,75.600,-
'33:59:30.600',-,0.000,75.600,-
'33:59:30.608',-,0.000,75.600,-
'33:59:30.616',-,0.000,75.600,-
'33:59:30.624',-,0.015,75.600,-
'33:59:30.632',-,0.015,75.600,-
'33:59:30.640',-,0.015,75.600,-
'33:59:30.648',-,0.015,75.600,-
'33:59:30.656',-,0.015,74.400,-
'33:59:30.664',-,0.015,74.400,-
'33:59:30.672',-,0.015,73.200,-
'33:59:30.680',-,0.015,73.200,-
'33:59:30.688',-,0.000,72.000,-
'33:59:30.696',-,0.000,70.800,-
'33:59:30.704',-,0.000,70.800,-
'33:59:30.712',-,0.000,69.600,-
'33:59:30.720',-,0.000,68.400,-
'33:59:30.728',-,0.000,68.400,-
'33:59:30.736',-,0.000,67.200,-
'33:59:30.744',-,0.000,66.000,-
'33:59:30.752',-,0.000,66.000,-
'33:59:30.760',-,0.000,64.800,-
'33:59:30.768',-,0.000,64.800,-
'33:59:30.776',-,-0.015,63.600,-
'33:59:30.784',-,0.000,63.600,-
'33:59:30.792',-,0.000,62.400,-
'33:59:30.800',-,0.000,62.400,-
'33:59:30.808',-,0.000,61.200,-
'33:59:30.816',-,0.000,61.200,-
'33:59:30.824',-,0.000,61.200,-
'33:59:30.832',-,-0.015,60.000,-
'33:59:30.840',-,0.000,60.000,-
'33:59:30.848',-,0.000,60.000,-
'33:59:30.856',-,0.000,58.800,-
'33:59:30.864',-,0.000,58.800,-
'33:59:30.872',-,0.000,58.800,-
'33:59:30.880',-,-0.015,57.600,-
'33:59:30.888',-,0.000,57.600,-
'33:59:30.896',-,0.000,57.600,-
'33:59:30.904',-,0.015,57.600,-
'33:59:30.912',-,0.045,56.400,-
'33:59:30.920',-,0.015,56.400,-
'33:59:30.928',-,-0.015,56.400,-
'33:59:30.936',-,-0.090,56.400,-
'33:59:30.944',-,-0.104,55.200,-
'33:59:30.952',-,-0.104,55.200,-
'33:59:30.960',-,-0.060,55.200,-
'33:59:30.968',-,-0.045,55.200,-
'33:59:30.976',-,-0.015,55.200,-
'33:59:30.984',-,-0.015,54.000,-
'33:59:30.992',-,0.000,54.000,-
'33:59:31.000',-,0.000,54.000,-
'33:59:31.008',-,0.000,54.000,-
'33:59:31.016',-,0.000,54.000,-
'33:59:31.024',-,0.000,52.800,-
'33:59:31.032',-,0.000,52.800,-
'33:59:31.040',-,-0.015,52.800,-
'33:59:31.048',-,0.000,52.800,-
'33:59:31.056',-,0.090,52.800,-
'33:59:31.064',-,0.194,52.800,-
'33:59:31.072',-,0.284,52.800,-
'33:59:31.080',-,0.239,52.800,-
'33:59:31.088',-,-0.015,51.600,-
'33:59:31.096',-,-0.373,51.600,-
'33:59:31.104',-,-0.672,51.600,-
'33:59:31.112',-,-0.791,51.600,-
'33:59:31.120',-,-0.791,51.600,-
'33:59:31.128',-,-0.657,51.600,-
'33:59:31.136',-,-0.418,51.600,-
'33:59:31.144',-,-0.179,50.400,-
'33:59:31.152',-,-0.045,50.400,-
'33:59:31.160',-,0.015,50.400,-
'33:59:31.168',-,0.045,50.400,-
'33:59:31.176',-,0.045,49.200,-
'33:59:31.184',-,0.045,49.200,-
'33:59:31.192',-,0.045,49.200,-
'33:59:31.200',-,0.045,49.200,-
'33:59:31.208',-,0.045,50.400,-
'33:59:31.216',-,0.045,52.800,-
'33:59:31.224',-,0.045,56.400,-
'33:59:31.232',-,0.045,62.400,-
'33:59:31.240',-,0.045,70.800,-
'33:59:31.248',-,0.045,80.400,-
'33:59:31.256',-,0.060,90.000,-
'33:59:31.264',-,0.060,99.600,-
'33:59:31.272',-,0.060,108.000,-
'33:59:31.280',-,0.060,116.400,-
'33:59:31.288',-,0.060,122.400,-
'33:59:31.296',-,0.060,127.200,-
'33:59:31.304',-,0.090,132.000,-
'33:59:31.312',-,0.090,134.400,-
'33:59:31.320',-,0.090,135.600,-
'33:59:31.328',-,0.104,135.600,-
'33:59:31.336',-,0.104,135.600,-
'33:59:31.344',-,0.134,134.400,-
'33:59:31.352',-,0.149,133.200,-
'33:59:31.360',-,0.149,132.000,-
'33:59:31.368',-,0.179,132.000,-
'33:59:31.376',-,0.179,130.800,-
'33:59:31.384',-,0.179,129.600,-
'33:59:31.392',-,0.194,129.600,-
'33:59:31.400',-,0.179,128.400,-
'33:59:31.408',-,0.179,127.200,-
'33:59:31.416',-,0.149,127.200,-
'33:59:31.424',-,0.134,126.000,-
'33:59:31.432',-,0.104,124.800,-
'33:59:31.440',-,0.060,122.400,-
'33:59:31.448',-,0.045,121.200,-
'33:59:31.456',-,0.015,118.800,-
'33:59:31.464',-,0.000,115.200,-
'33:59:31.472',-,-0.015,111.600,-
'33:59:31.480',-,-0.045,108.000,-
'33:59:31.488',-,-0.045,104.400,-
'33:59:31.496',-,-0.045,99.600,-
'33:59:31.504',-,-0.045,94.800,-
'33:59:31.512',-,-0.045,90.000,-
'33:59:31.520',-,-0.045,86.400,-
'33:59:31.528',-,-0.045,81.600,-
'33:59:31.536',-,-0.045,79.200,-
'33:59:31.544',-,-0.015,76.800,-
'33:59:31.552',-,-0.015,75.600,-
'33:59:31.560',-,0.000,75.600,-
'33:59:31.568',-,0.000,74.400,-
'33:59:31.576',-,0.000,74.400,-
'33:59:31.584',-,0.000,74.400,-
'33:59:31.592',-,0.015,75.600,-
'33:59:31.600',-,0.045,75.600,-
'33:59:31.608',-,-0.015,75.600,-
'33:59:31.616',-,-0.194,74.400,-
'33:59:31.624',-,-0.269,74.400,-
'33:59:31.632',-,-0.015,74.400,-
'33:59:31.640',-,0.269,73.200,-
'33:59:31.648',-,0.328,73.200,-
'33:59:31.656',-,0.134,72.000,-
'33:59:31.664',-,-0.179,70.800,-
'33:59:31.672',-,-0.418,70.800,-
'33:59:31.680',-,-0.463,69.600,-
'33:59:31.688',-,-0.239,68.400,-
'33:59:31.696',-,-0.090,67.200,-
'33:59:31.704',-,-0.045,67.200,-
'33:59:31.712',-,-0.045,66.000,-
'33:59:31.720',-,-0.015,66.000,-
'33:59:31.728',-,-0.015,64.800,-
'33:59:31.736',-,-0.015,64.800,-
'33:59:31.744',-,-0.015,63.600,-
'33:59:31.752',-,-0.015,63.600,-
'33:59:31.760',-,-0.015,63.600,-
'33:59:31.768',-,-0.015,62.400,-
'33:59:31.776',-,-0.015,62.400,-
'33:59:31.784',-,-0.045,62.400,-
'33:59:31.792',-,-0.060,62.400,-
'33:59:31.800',-,-0.045,62.400,-
'33:59:31.808',-,-0.015,62.400,-
'33:59:31.816',-,0.000,63.600,-
'33:59:31.824',-,0.000,66.000,-
'33:59:31.832',-,0.015,69.600,-
'33:59:31.840',-,0.015,73.200,-
'33:59:31.848',-,0.015,79.200,-
'33:59:31.856',-,0.045,84.000,-
'33:59:31.864',-,0.045,88.800,-
'33:59:31.872',-,0.060,93.600,-
'33:59:31.880',-,0.060,97.200,-
'33:59:31.888',-,0.090,99.600,-
'33:59:31.896',-,0.104,100.800,-
'33:59:31.904',-,0.104,100.800,-
'33:59:31.912',-,0.104,99.600,-
'33:59:31.920',-,0.134,97.200,-
'33:59:31.928',-,0.134,94.800,-
'33:59:31.936',-,0.134,92.400,-
'33:59:31.944',-,0.134,88.800,-
'33:59:31.952',-,0.104,86.400,-
'33:59:31.960',-,0.104,82.800,-
'33:59:31.968',-,0.104,79.200,-
'33:59:31.976',-,0.090,75.600,-
'33:59:31.984',-,0.090,73.200,-
'33:59:31.992',-,0.060,69.600,-
'33:59:32.000',-,0.060,66.000,-
'33:59:32.008',-,0.045,63.600,-
'33:59:32.016',-,0.045,61.200,-
'33:59:32.024',-,0.045,60.000,-
'33:59:32.032',-,0.015,58.800,-
'33:59:32.040',-,0.015,58.800,-
'33:59:32.048',-,0.015,58.800,-
'33:59:32.056',-,0.015,58.800,-
'33:59:32.064',-,0.015,60.000,-
'33:59:32.072',-,0.015,60.000,-
'33:59:32.080',-,0.015,61.200,-
'33:59:32.088',-,0.015,61.200,-
'33:59:32.096',-,0.015,62.400,-
'33:59:32.104',-,0.000,62.400,-
'33:59:32.112',-,0.000,62.400,-
'33:59:32.120',-,0.000,62.400,-
'33:59:32.128',-,0.000,62.400,-
'33:59:32.136',-,0.000,62.400,-
'33:59:32.144',-,0.000,62.400,-
'33:59:32.152',-,0.000,61.200,-
'33:59:32.160',-,0.000,61.200,-
'33:59:32.168',-,0.000,60.000,-
'33:59:32.176',-,0.000,60.000,-
'33:59:32.184',-,0.000,58.800,-
'33:59:32.192',-,0.000,58.800,-
'33:59:32.200',-,0.000,57.600,-
'33:59:32.208',-,-0.015,57.600,-
'33:59:32.216',-,-0.015,57.600,-
'33:59:32.224',-,-0.015,56.400,-
'33:59:32.232',-,-0.015,56.400,-
'33:59:32.240',-,-0.015,55.200,-
'33:59:32.248',-,-0.015,55.200,-
'33:59:32.256',-,-0.015,55.200,-
'33:59:32.264',-,-0.015,54.000,-
'33:59:32.272',-,-0.015,54.000,-
'33:59:32.280',-,-0.015,54.000,-
'33:59:32.288',-,-0.015,54.000,-
'33:59:32.296',-,-0.015,52.800,-
'33:59:32.304',-,-0.015,52.800,-
'33:59:32.312',-,-0.015,52.800,-
'33:59:32.320',-,-0.015,52.800,-
'33:59:32.328',-,-0.015,51.600,-
'33:59:32.336',-,-0.015,51.600,-
'33:59:32.344',-,-0.015,51.600,-
'33:59:32.352',-,-0.015,51.600,-
'33:59:32.360',-,-0.015,51.600,-
'33:59:32.368',-,-0.015,51.600,-
'33:59:32.376',-,-0.015,50.400,-
'33:59:32.384',-,-0.015,50.400,-
'33:59:32.392',-,-0.015,50.400,-
'33:59:32.400',-,-0.015,50.400,-
'33:59:32.408',-,-0.015,50.400,-
'33:59:32.416',-,-0.015,50.400,-
'33:59:32.424',-,-0.015,50.400,-
'33:59:32.432',-,-0.015,50.400,-
'33:59:32.440',-,-0.015,50.400,-
'33:59:32.448',-,-0.015,50.400,-
'33:59:32.456',-,-0.015,49.200,-
'33:59:32.464',-,-0.015,49.200,-
'33:59:32.472',-,-0.015,49.200,-
'33:59:32.480',-,-0.015,49.200,-
'33:59:32.488',-,-0.015,49.200,-
'33:59:32.496',-,-0.015,49.200,-
'33:59:32.504',-,-0.015,49.200,-
'33:59:32.512',-,-0.015,49.200,-
'33:59:32.520',-,-0.015,49.200,-
'33:59:32.528',-,-0.015,48.000,-
'33:59:32.536',-,-0.015,48.000,-
'33:59:32.544',-,-0.015,48.000,-
'33:59:32.552',-,-0.015,48.000,-
'33:59:32.560',-,-0.015,48.000,-
'33:59:32.568',-,-0.015,48.000,-
'33:59:32.576',-,-0.015,48.000,-
'33:59:32.584',-,-0.015,48.000,-
'33:59:32.592',-,0.000,48.000,-
'33:59:32.600',-,0.000,46.800,-
'33:59:32.608',-,0.000,46.800,-
'33:59:32.616',-,0.000,46.800,-
'33:59:32.624',-,0.000,46.800,-
'33:59:32.632',-,0.000,46.800,-
'33:59:32.640',-,0.000,46.800,-
'33:59:32.648',-,0.000,46.800,-
'33:59:32.656',-,0.000,46.800,-
'33:59:32.664',-,-0.015,46.800,-
'33:59:32.672',-,0.000,46.800,-
'33:59:32.680',-,0.000,46.800,-
'33:59:32.688',-,0.000,46.800,-
'33:59:32.696',-,0.000,46.800,-
'33:59:32.704',-,0.000,45.600,-
'33:59:32.712',-,0.000,45.600,-
'33:59:32.720',-,0.000,45.600,-
'33:59:32.728',-,0.000,45.600,-
'33:59:32.736',-,0.000,45.600,-
'33:59:32.744',-,0.000,45.600,-
'33:59:32.752',-,0.000,45.600,-
'33:59:32.760',-,0.000,45.600,-
'33:59:32.768',-,0.000,45.600,-
'33:59:32.776',-,0.000,45.600,-
'33:59:32.784',-,0.000,45.600,-
'33:59:32.792',-,0.000,45.600,-
'33:59:32.800',-,0.000,45.600,-
'33:59:32.808',-,0.000,45.600,-
'33:59:32.816',-,0.000,45.600,-
'33:59:32.824',-,0.015,44.400,-
'33:59:32.832',-,0.045,44.400,-
'33:59:32.840',-,0.060,44.400,-
'33:59:32.848',-,0.045,44.400,-
'33:59:32.856',-,-0.015,44.400,-
'33:59:32.864',-,-0.060,44.400,-
'33:59:32.872',-,-0.090,44.400,-
'33:59:32.880',-,-0.090,44.400,-
'33:59:32.888',-,-0.045,44.400,-
'33:59:32.896',-,-0.015,44.400,-
'33:59:32.904',-,0.000,44.400,-
'33:59:32.912',-,0.000,44.400,-
'33:59:32.920',-,0.000,44.400,-
'33:59:32.928',-,0.000,44.400,-
'33:59:32.936',-,0.000,44.400,-
'33:59:32.944',-,0.000,44.400,-
'33:59:32.952',-,0.000,44.400,-
'33:59:32.960',-,0.000,44.400,-
'33:59:32.968',-,0.000,44.400,-
'33:59:32.976',-,0.060,44.400,-
'33:59:32.984',-,0.194,44.400,-
'33:59:32.992',-,0.313,44.400,-
'33:59:33.000',-,0.328,44.400,-
'33:59:33.008',-,0.179,44.400,-
'33:59:33.016',-,-0.179,44.400,-
'33:59:33.024',-,-0.522,44.400,-
'33:59:33.032',-,-0.672,44.400,-
'33:59:33.040',-,-0.701,44.400,-
'33:59:33.048',-,-0.627,44.400,-
'33:59:33.056',-,-0.448,44.400,-
'33:59:33.064',-,-0.224,44.400,-
'33:59:33.072',-,-0.060,44.400,-
'33:59:33.080',-,0.015,44.400,-
'33:59:33.088',-,0.045,44.400,-
'33:59:33.096',-,0.060,43.200,-
'33:59:33.104',-,0.060,44.400,-
'33:59:33.112',-,0.060,44.400,-
'33:59:33.120',-,0.060,45.600,-
'33:59:33.128',-,0.060,49.200,-
'33:59:33.136',-,0.060,55.200,-
'33:59:33.144',-,0.060,62.400,-
'33:59:33.152',-,0.060,72.000,-
'33:59:33.160',-,0.060,81.600,-
'33:59:33.168',-,0.060,93.600,-
'33:59:33.176',-,0.060,104.400,-
'33:59:33.184',-,0.060,114.000,-
'33:59:33.192',-,0.060,123.600,-
'33:59:33.200',-,0.060,130.800,-
'33:59:33.208',-,0.090,136.800,-
'33:59:33.216',-,0.090,140.400,-
'33:59:33.224',-,0.090,141.600,-
'33:59:33.232',-,0.090,141.600,-
'33:59:33.240',-,0.104,141.600,-
'33:59:33.248',-,0.104,140.400,-
'33:59:33.256',-,0.134,140.400,-
'33:59:33.264',-,0.134,139.200,-
'33:59:33.272',-,0.149,138.000,-
'33:59:33.280',-,0.149,136.800,-
'33:59:33.288',-,0.179,135.600,-
'33:59:33.296',-,0.194,134.400,-
'33:59:33.304',-,0.194,133.200,-
'33:59:33.312',-,0.194,132.000,-
'33:59:33.320',-,0.194,130.800,-
'33:59:33.328',-,0.194,129.600,-
'33:59:33.336',-,0.179,128.400,-
'33:59:33.344',-,0.149,127.200,-
'33:59:33.352',-,0.149,124.800,-
'33:59:33.360',-,0.104,122.400,-
'33:59:33.368',-,0.090,120.000,-
'33:59:33.376',-,0.060,117.600,-
'33:59:33.384',-,0.015,114.000,-
'33:59:33.392',-,0.015,110.400,-
'33:59:33.400',-,0.000,106.800,-
'33:59:33.408',-,-0.015,103.200,-
'33:59:33.416',-,-0.045,98.400,-
'33:59:33.424',-,-0.045,93.600,-
'33:59:33.432',-,-0.045,88.800,-
'33:59:33.440',-,-0.060,85.200,-
'33:59:33.448',-,-0.045,81.600,-
'33:59:33.456',-,-0.045,78.000,-
'33:59:33.464',-,-0.015,75.600,-
'33:59:33.472',-,-0.015,74.400,-
'33:59:33.480',-,0.000,73.200,-
'33:59:33.488',-,0.000,73.200,-
'33:59:33.496',-,0.015,73.200,-
'33:59:33.504',-,0.015,73.200,-
'33:59:33.512',-,0.015,73.200,-
'33:59:33.520',-,0.045,73.200,-
'33:59:33.528',-,0.045,73.200,-
'33:59:33.536',-,0.045,73.200,-
'33:59:33.544',-,0.045,72.000,-
'33:59:33.552',-,0.045,72.000,-
'33:59:33.560',-,0.015,72.000,-
'33:59:33.568',-,0.015,70.800,-
'33:59:33.576',-,0.015,69.600,-
'33:59:33.584',-,0.015,69.600,-
'33:59:33.592',-,0.015,68.400,-
'33:59:33.600',-,0.000,67.200,-
'33:59:33.608',-,0.000,67.200,-
'33:59:33.616',-,0.000,66.000,-
'33:59:33.624',-,0.000,64.800,-
'33:59:33.632',-,0.000,64.800,-
'33:59:33.640',-,0.000,63.600,-
'33:59:33.648',-,0.000,63.600,-
'33:59:33.656',-,0.000,62.400,-
'33:59:33.664',-,0.000,61.200,-
'33:59:33.672',-,-0.015,61.200,-
'33:59:33.680',-,-0.015,61.200,-
'33:59:33.688',-,-0.015,60.000,-
'33:59:33.696',-,-0.015,60.000,-
'33:59:33.704',-,-0.015,58.800,-
'33:59:33.712',-,-0.015,58.800,-
'33:59:33.720',-,-0.015,58.800,-
'33:59:33.728',-,-0.015,57.600,-
'33:59:33.736',-,-0.015,57.600,-
'33:59:33.744',-,-0.015,57.600,-
'33:59:33.752',-,-0.015,56.400,-
'33:59:33.760',-,-0.015,56.400,-
'33:59:33.768',-,-0.015,56.400,-
'33:59:33.776',-,-0.015,55.200,-
'33:59:33.784',-,-0.015,55.200,-
'33:59:33.792',-,0.000,55.200,-
'33:59:33.800',-,0.015,55.200,-
'33:59:33.808',-,0.045,54.000,-
'33:59:33.816',-,0.015,54.000,-
'33:59:33.824',-,-0.015,54.000,-
'33:59:33.832',-,-0.090,54.000,-
'33:59:33.840',-,-0.134,52.800,-
'33:59:33.848',-,-0.134,52.800,-
'33:59:33.856',-,-0.090,52.800,-
'33:59:33.864',-,-0.045,52.800,-
'33:59:33.872',-,-0.015,52.800,-
'33:59:33.880',-,-0.015,51.600,-
'33:59:33.888',-,-0.015,51.600,-
'33:59:33.896',-,-0.015,51.600,-
'33:59:33.904',-,0.000,51.600,-
'33:59:33.912',-,0.000,51.600,-
'33:59:33.920',-,0.000,51.600,-
'33:59:33.928',-,0.000,50.400,-
'33:59:33.936',-,-0.015,50.400,-
'33:59:33.944',-,-0.015,50.400,-
'33:59:33.952',-,0.060,50.400,-
'33:59:33.960',-,0.179,50.400,-
'33:59:33.968',-,0.284,50.400,-
'33:59:33.976',-,0.284,50.400,-
'33:59:33.984',-,0.045,50.400,-
'33:59:33.992',-,-0.328,49.200,-
'33:59:34.000',-,-0.657,49.200,-
'33:59:34.008',-,-0.791,49.200,-
'33:59:34.016',-,-0.791,49.200,-
'33:59:34.024',-,-0.657,49.200,-
'33:59:34.032',-,-0.448,49.200,-
'33:59:34.040',-,-0.194,49.200,-
'33:59:34.048',-,-0.045,48.000,-
'33:59:34.056',-,0.015,48.000,-
'33:59:34.064',-,0.045,48.000,-
'33:59:34.072',-,0.045,48.000,-
'33:59:34.080',-,0.045,46.800,-
'33:59:34.088',-,0.045,46.800,-
'33:59:34.096',-,0.045,46.800,-
'33:59:34.104',-,0.045,48.000,-
'33:59:34.112',-,0.045,49.200,-
'33:59:34.120',-,0.045,51.600,-
'33:59:34.128',-,0.045,55.200,-
'33:59:34.136',-,0.045,62.400,-
'33:59:34.144',-,0.045,69.600,-
'33:59:34.152',-,0.045,79.200,-
'33:59:34.160',-,0.060,87.600,-
'33:59:34.168',-,0.060,97.200,-
'33:59:34.176',-,0.060,104.400,-
'33:59:34.184',-,0.060,111.600,-
'33:59:34.192',-,0.060,117.600,-
'33:59:34.200',-,0.090,121.200,-
'33:59:34.208',-,0.090,123.600,-
'33:59:34.216',-,0.090,124.800,-
'33:59:34.224',-,0.104,126.000,-
'33:59:34.232',-,0.104,126.000,-
'33:59:34.240',-,0.134,124.800,-
'33:59:34.248',-,0.134,124.800,-
'33:59:34.256',-,0.149,123.600,-
'33:59:34.264',-,0.179,123.600,-
'33:59:34.272',-,0.179,122.400,-
'33:59:34.280',-,0.179,121.200,-
'33:59:34.288',-,0.194,120.000,-
'33:59:34.296',-,0.179,120.000,-
'33:59:34.304',-,0.179,118.800,-
'33:59:34.312',-,0.149,117.600,-
'33:59:34.320',-,0.134,116.400,-
'33:59:34.328',-,0.104,115.200,-
'33:59:34.336',-,0.090,112.800,-
'33:59:34.344',-,0.045,110.400,-
'33:59:34.352',-,0.015,109.200,-
'33:59:34.360',-,0.000,105.600,-
'33:59:34.368',-,-0.015,103.200,-
'33:59:34.376',-,-0.015,99.600,-
'33:59:34.384',-,-0.045,94.800,-
'33:59:34.392',-,-0.045,91.200,-
'33:59:34.400',-,-0.045,87.600,-
'33:59:34.408',-,-0.045,82.800,-
'33:59:34.416',-,-0.045,79.200,-
'33:59:34.424',-,-0.045,75.600,-
'33:59:34.432',-,-0.015,73.200,-
'33:59:34.440',-,-0.015,72.000,-
'33:59:34.448',-,-0.015,70.800,-
'33:59:34.456',-,0.000,69.600,-
'33:59:34.464',-,0.000,69.600,-
'33:59:34.472',-,0.000,69.600,-
'33:59:34.480',-,0.000,69.600,-
'33:59:34.488',-,0.000,69.600,-
'33:59:34.496',-,0.000,69.600,-
'33:59:34.504',-,0.000,69.600,-
'33:59:34.512',-,0.000,69.600,-
'33:59:34.520',-,0.000,69.600,-
