'Elapsed time','I','AVF','MCL1','ABP'
'34:25:31.928',-0.064,-,-,96.000
'34:25:31.936',-0.080,-,-,93.600
'34:25:31.944',-0.080,-,-,91.200
'34:25:31.952',-0.088,-,-,88.000
'34:25:31.960',-0.088,-,-,84.000
'34:25:31.968',-0.080,-,-,80.800
'34:25:31.976',-0.080,-,-,77.600
'34:25:31.984',-0.072,-,-,75.200
'34:25:31.992',-0.072,-,-,72.000
'34:25:32.000',-0.064,-,-,69.600
'34:25:32.008',-0.064,-,-,67.200
'34:25:32.016',-0.064,-,-,65.600
'34:25:32.024',-0.064,-,-,64.000
'34:25:32.032',-0.056,-,-,63.200
'34:25:32.040',-0.056,-,-,62.400
'34:25:32.048',-0.056,-,-,62.400
'34:25:32.056',-0.056,-,-,62.400
'34:25:32.064',-0.056,-,-,62.400
'34:25:32.072',-0.056,-,-,62.400
'34:25:32.080',-0.064,-,-,62.400
'34:25:32.088',-0.072,-,-,63.200
'34:25:32.096',-0.072,-,-,63.200
'34:25:32.104',-0.072,-,-,64.000
'34:25:32.112',-0.080,-,-,64.000
'34:25:32.120',-0.088,-,-,64.800
'34:25:32.128',-0.088,-,-,64.800
'34:25:32.136',-0.088,-,-,64.800
'34:25:32.144',-0.088,-,-,64.800
'34:25:32.152',-0.088,-,-,64.800
'34:25:32.160',-0.088,-,-,64.800
'34:25:32.168',-0.088,-,-,64.800
'34:25:32.176',-0.080,-,-,64.000
'34:25:32.184',-0.080,-,-,64.000
'34:25:32.192',-0.072,-,-,63.200
'34:25:32.200',-0.072,-,-,62.400
'34:25:32.208',-0.064,-,-,62.400
'34:25:32.216',-0.056,-,-,61.600
'34:25:32.224',-0.056,-,-,60.800
'34:25:32.232',-0.048,-,-,60.800
'34:25:32.240',-0.048,-,-,60.000
'34:25:32.248',-0.056,-,-,59.200
'34:25:32.256',-0.048,-,-,59.200
'34:25:32.264',0.008,-,-,58.400
'34:25:32.272',0.144,-,-,57.600
'34:25:32.280',0.304,-,-,57.600
'34:25:32.288',0.408,-,-,56.800
'34:25:32.296',0.432,-,-,56.800
'34:25:32.304',0.376,-,-,56.800
'34:25:32.312',0.272,-,-,56.000
'34:25:32.320',0.128,-,-,56.000
'34:25:32.328',-0.008,-,-,56.000
'34:25:32.336',-0.080,-,-,55.200
'34:25:32.344',-0.104,-,-,55.200
'34:25:32.352',-0.096,-,-,55.200
'34:25:32.360',-0.072,-,-,55.200
'34:25:32.368',-0.056,-,-,55.200
'34:25:32.376',-0.048,-,-,54.400
'34:25:32.384',-0.048,-,-,54.400
'34:25:32.392',-0.040,-,-,54.400
'34:25:32.400',-0.032,-,-,54.400
'34:25:32.408',-0.032,-,-,54.400
'34:25:32.416',-0.024,-,-,54.400
'34:25:32.424',-0.016,-,-,54.400
'34:25:32.432',-0.016,-,-,54.400
'34:25:32.440',-0.016,-,-,55.200
'34:25:32.448',-0.008,-,-,55.200
'34:25:32.456',-0.008,-,-,56.000
'34:25:32.464',0.000,-,-,57.600
'34:25:32.472',0.000,-,-,60.000
'34:25:32.480',0.000,-,-,62.400
'34:25:32.488',0.000,-,-,66.400
'34:25:32.496',0.008,-,-,70.400
'34:25:32.504',0.016,-,-,75.200
'34:25:32.512',0.024,-,-,79.200
'34:25:32.520',0.032,-,-,84.000
'34:25:32.528',0.048,-,-,88.800
'34:25:32.536',0.064,-,-,92.800
'34:25:32.544',0.072,-,-,96.800
'34:25:32.552',0.080,-,-,100.800
'34:25:32.560',0.088,-,-,103.200
'34:25:32.568',0.088,-,-,105.600
'34:25:32.576',0.080,-,-,107.200
'34:25:32.584',0.080,-,-,108.000
'34:25:32.592',0.064,-,-,108.000
'34:25:32.600',0.048,-,-,107.200
'34:25:32.608',0.032,-,-,106.400
'34:25:32.616',0.016,-,-,105.600
'34:25:32.624',-0.008,-,-,104.000
'34:25:32.632',-0.032,-,-,102.400
'34:25:32.640',-0.048,-,-,100.800
'34:25:32.648',-0.064,-,-,98.400
'34:25:32.656',-0.072,-,-,96.000
'34:25:32.664',-0.072,-,-,92.800
'34:25:32.672',-0.080,-,-,90.400
'34:25:32.680',-0.072,-,-,87.200
'34:25:32.688',-0.072,-,-,84.000
'34:25:32.696',-0.064,-,-,80.800
'34:25:32.704',-0.056,-,-,77.600
'34:25:32.712',-0.048,-,-,75.200
'34:25:32.720',-0.032,-,-,72.000
'34:25:32.728',-0.024,-,-,70.400
'34:25:32.736',0.000,-,-,68.800
'34:25:32.744',0.016,-,-,67.200
'34:25:32.752',0.048,-,-,65.600
'34:25:32.760',0.088,-,-,64.800
'34:25:32.768',0.128,-,-,64.800
'34:25:32.776',0.176,-,-,64.800
'34:25:32.784',0.208,-,-,64.800
'34:25:32.792',0.232,-,-,64.800
'34:25:32.800',0.248,-,-,64.800
'34:25:32.808',0.280,-,-,64.800
'34:25:32.816',0.328,-,-,65.600
'34:25:32.824',0.360,-,-,65.600
'34:25:32.832',0.352,-,-,65.600
'34:25:32.840',0.344,-,-,66.400
'34:25:32.848',0.336,-,-,66.400
'34:25:32.856',0.232,-,-,66.400
'34:25:32.864',0.040,-,-,66.400
'34:25:32.872',-0.128,-,-,65.600
'34:25:32.880',-0.216,-,-,65.600
'34:25:32.888',-0.248,-,-,65.600
'34:25:32.896',-0.232,-,-,64.800
'34:25:32.904',-0.208,-,-,64.800
'34:25:32.912',-0.192,-,-,64.000
'34:25:32.920',-0.168,-,-,64.000
'34:25:32.928',-0.152,-,-,63.200
'34:25:32.936',-0.152,-,-,63.200
'34:25:32.944',-0.152,-,-,62.400
'34:25:32.952',-0.144,-,-,62.400
'34:25:32.960',-0.144,-,-,61.600
'34:25:32.968',-0.136,-,-,60.800
'34:25:32.976',-0.120,-,-,60.800
'34:25:32.984',-0.112,-,-,60.000
'34:25:32.992',-0.104,-,-,60.000
'34:25:33.000',-0.096,-,-,59.200
'34:25:33.008',-0.088,-,-,59.200
'34:25:33.016',-0.080,-,-,59.200
'34:25:33.024',-0.072,-,-,59.200
'34:25:33.032',-0.064,-,-,60.000
'34:25:33.040',-0.056,-,-,60.800
'34:25:33.048',-0.048,-,-,61.600
'34:25:33.056',-0.040,-,-,63.200
'34:25:33.064',-0.024,-,-,64.800
'34:25:33.072',-0.016,-,-,67.200
'34:25:33.080',0.000,-,-,68.800
'34:25:33.088',0.008,-,-,71.200
'34:25:33.096',0.016,-,-,73.600
'34:25:33.104',0.024,-,-,76.000
'34:25:33.112',0.024,-,-,77.600
'34:25:33.120',0.032,-,-,79.200
'34:25:33.128',0.024,-,-,80.000
'34:25:33.136',0.024,-,-,80.800
'34:25:33.144',0.016,-,-,80.800
'34:25:33.152',0.008,-,-,80.800
'34:25:33.160',0.008,-,-,79.200
'34:25:33.168',0.000,-,-,77.600
'34:25:33.176',-0.008,-,-,76.000
'34:25:33.184',-0.016,-,-,73.600
'34:25:33.192',-0.024,-,-,71.200
'34:25:33.200',-0.040,-,-,68.800
'34:25:33.208',-0.048,-,-,66.400
'34:25:33.216',-0.048,-,-,64.000
'34:25:33.224',-0.056,-,-,61.600
'34:25:33.232',-0.064,-,-,59.200
'34:25:33.240',-0.064,-,-,57.600
'34:25:33.248',-0.064,-,-,56.000
'34:25:33.256',-0.064,-,-,55.200
'34:25:33.264',-0.056,-,-,53.600
'34:25:33.272',-0.040,-,-,52.800
'34:25:33.280',-0.024,-,-,52.800
'34:25:33.288',-0.016,-,-,52.000
'34:25:33.296',0.008,-,-,52.000
'34:25:33.304',0.056,-,-,52.800
'34:25:33.312',0.128,-,-,52.800
'34:25:33.320',0.224,-,-,52.800
'34:25:33.328',0.328,-,-,53.600
'34:25:33.336',0.448,-,-,53.600
'34:25:33.344',0.576,-,-,54.400
'34:25:33.352',0.688,-,-,54.400
'34:25:33.360',0.768,-,-,54.400
'34:25:33.368',0.784,-,-,54.400
'34:25:33.376',0.704,-,-,55.200
'34:25:33.384',0.616,-,-,55.200
'34:25:33.392',0.552,-,-,55.200
'34:25:33.400',0.528,-,-,54.400
'34:25:33.408',0.472,-,-,54.400
'34:25:33.416',0.280,-,-,54.400
'34:25:33.424',0.040,-,-,54.400
'34:25:33.432',-0.144,-,-,54.400
'34:25:33.440',-0.248,-,-,53.600
'34:25:33.448',-0.288,-,-,53.600
'34:25:33.456',-0.304,-,-,53.600
'34:25:33.464',-0.320,-,-,52.800
'34:25:33.472',-0.328,-,-,52.800
'34:25:33.480',-0.328,-,-,52.800
'34:25:33.488',-0.328,-,-,52.000
'34:25:33.496',-0.328,-,-,52.000
'34:25:33.504',-0.336,-,-,52.000
'34:25:33.512',-0.336,-,-,52.000
'34:25:33.520',-0.344,-,-,52.000
'34:25:33.528',-0.344,-,-,52.800
'34:25:33.536',-0.360,-,-,52.800
'34:25:33.544',-0.368,-,-,53.600
'34:25:33.552',-0.392,-,-,55.200
'34:25:33.560',-0.400,-,-,57.600
'34:25:33.568',-0.416,-,-,60.000
'34:25:33.576',-0.424,-,-,63.200
'34:25:33.584',-0.424,-,-,67.200
'34:25:33.592',-0.416,-,-,71.200
'34:25:33.600',-0.408,-,-,75.200
'34:25:33.608',-0.392,-,-,79.200
'34:25:33.616',-0.368,-,-,83.200
'34:25:33.624',-0.344,-,-,86.400
'34:25:33.632',-0.312,-,-,89.600
'34:25:33.640',-0.280,-,-,92.000
'34:25:33.648',-0.240,-,-,94.400
'34:25:33.656',-0.208,-,-,96.000
'34:25:33.664',-0.176,-,-,96.000
'34:25:33.672',-0.152,-,-,96.000
'34:25:33.680',-0.120,-,-,95.200
'34:25:33.688',-0.104,-,-,94.400
'34:25:33.696',-0.088,-,-,92.000
'34:25:33.704',-0.072,-,-,89.600
'34:25:33.712',-0.056,-,-,87.200
'34:25:33.720',-0.048,-,-,84.000
'34:25:33.728',-0.032,-,-,80.000
'34:25:33.736',-0.032,-,-,76.800
'34:25:33.744',-0.024,-,-,72.800
'34:25:33.752',-0.016,-,-,69.600
'34:25:33.760',-0.008,-,-,66.400
'34:25:33.768',-0.008,-,-,63.200
'34:25:33.776',-0.008,-,-,60.800
'34:25:33.784',0.000,-,-,58.400
'34:25:33.792',0.000,-,-,56.800
'34:25:33.800',0.000,-,-,56.000
'34:25:33.808',-0.008,-,-,54.400
'34:25:33.816',-0.016,-,-,54.400
'34:25:33.824',-0.032,-,-,54.400
'34:25:33.832',-0.032,-,-,54.400
'34:25:33.840',-0.024,-,-,54.400
'34:25:33.848',-0.032,-,-,55.200
'34:25:33.856',-0.032,-,-,56.000
'34:25:33.864',-0.040,-,-,56.800
'34:25:33.872',-0.040,-,-,56.800
'34:25:33.880',-0.032,-,-,57.600
'34:25:33.888',-0.032,-,-,58.400
'34:25:33.896',-0.024,-,-,59.200
'34:25:33.904',-0.024,-,-,59.200
'34:25:33.912',-0.016,-,-,59.200
'34:25:33.920',-0.016,-,-,60.000
'34:25:33.928',-0.008,-,-,60.000
'34:25:33.936',-0.008,-,-,60.000
'34:25:33.944',0.000,-,-,59.200
'34:25:33.952',-0.008,-,-,59.200
'34:25:33.960',-0.008,-,-,59.200
'34:25:33.968',-0.008,-,-,58.400
'34:25:33.976',-0.016,-,-,57.600
'34:25:33.984',-0.016,-,-,57.600
'34:25:33.992',-0.024,-,-,56.800
'34:25:34.000',-0.032,-,-,56.800
'34:25:34.008',-0.032,-,-,56.000
'34:25:34.016',-0.032,-,-,55.200
'34:25:34.024',-0.024,-,-,55.200
'34:25:34.032',-0.032,-,-,54.400
'34:25:34.040',-0.032,-,-,54.400
'34:25:34.048',-0.032,-,-,53.600
'34:25:34.056',-0.040,-,-,52.800
'34:25:34.064',-0.032,-,-,52.800
'34:25:34.072',-0.032,-,-,52.000
'34:25:34.080',-0.024,-,-,52.000
'34:25:34.088',-0.016,-,-,51.200
'34:25:34.096',-0.008,-,-,51.200
'34:25:34.104',0.000,-,-,51.200
'34:25:34.112',0.000,-,-,50.400
'34:25:34.120',0.000,-,-,50.400
'34:25:34.128',0.008,-,-,50.400
'34:25:34.136',0.000,-,-,49.600
'34:25:34.144',0.000,-,-,49.600
'34:25:34.152',0.000,-,-,49.600
'34:25:34.160',-0.016,-,-,49.600
'34:25:34.168',-0.016,-,-,48.800
'34:25:34.176',-0.016,-,-,48.800
'34:25:34.184',-0.024,-,-,48.800
'34:25:34.192',-0.032,-,-,48.800
'34:25:34.200',-0.040,-,-,48.800
'34:25:34.208',-0.040,-,-,48.800
'34:25:34.216',-0.040,-,-,48.000
'34:25:34.224',-0.040,-,-,48.000
'34:25:34.232',-0.040,-,-,48.000
'34:25:34.240',-0.040,-,-,48.000
'34:25:34.248',-0.032,-,-,48.000
'34:25:34.256',-0.032,-,-,47.200
'34:25:34.264',-0.024,-,-,47.200
'34:25:34.272',-0.024,-,-,47.200
'34:25:34.280',-0.024,-,-,47.200
'34:25:34.288',0.008,-,-,47.200
'34:25:34.296',0.112,-,-,47.200
'34:25:34.304',0.264,-,-,47.200
'34:25:34.312',0.408,-,-,46.400
'34:25:34.320',0.480,-,-,46.400
'34:25:34.328',0.488,-,-,46.400
'34:25:34.336',0.416,-,-,46.400
'34:25:34.344',0.272,-,-,46.400
'34:25:34.352',0.104,-,-,45.600
'34:25:34.360',-0.016,-,-,45.600
'34:25:34.368',-0.072,-,-,45.600
'34:25:34.376',-0.072,-,-,45.600
'34:25:34.384',-0.056,-,-,45.600
'34:25:34.392',-0.056,-,-,45.600
'34:25:34.400',-0.056,-,-,45.600
'34:25:34.408',-0.048,-,-,44.800
'34:25:34.416',-0.040,-,-,44.800
'34:25:34.424',-0.040,-,-,44.800
'34:25:34.432',-0.024,-,-,44.800
'34:25:34.440',-0.016,-,-,44.800
'34:25:34.448',-0.008,-,-,44.800
'34:25:34.456',0.000,-,-,45.600
'34:25:34.464',0.000,-,-,46.400
'34:25:34.472',0.008,-,-,48.000
'34:25:34.480',0.016,-,-,50.400
'34:25:34.488',0.016,-,-,53.600
'34:25:34.496',0.024,-,-,58.400
'34:25:34.504',0.024,-,-,64.000
'34:25:34.512',0.024,-,-,69.600
'34:25:34.520',0.024,-,-,76.000
'34:25:34.528',0.024,-,-,81.600
'34:25:34.536',0.024,-,-,88.000
'34:25:34.544',0.024,-,-,93.600
'34:25:34.552',0.032,-,-,98.400
'34:25:34.560',0.032,-,-,103.200
'34:25:34.568',0.040,-,-,106.400
'34:25:34.576',0.040,-,-,108.800
'34:25:34.584',0.048,-,-,110.400
'34:25:34.592',0.048,-,-,111.200
'34:25:34.600',0.056,-,-,112.000
'34:25:34.608',0.064,-,-,111.200
'34:25:34.616',0.072,-,-,110.400
'34:25:34.624',0.064,-,-,108.800
'34:25:34.632',0.064,-,-,107.200
'34:25:34.640',0.056,-,-,104.800
'34:25:34.648',0.040,-,-,102.400
'34:25:34.656',0.032,-,-,100.000
'34:25:34.664',0.024,-,-,97.600
'34:25:34.672',0.008,-,-,94.400
'34:25:34.680',0.000,-,-,91.200
'34:25:34.688',-0.008,-,-,87.200
'34:25:34.696',-0.016,-,-,84.000
'34:25:34.704',-0.024,-,-,80.800
'34:25:34.712',-0.032,-,-,77.600
'34:25:34.720',-0.032,-,-,75.200
'34:25:34.728',-0.032,-,-,72.800
'34:25:34.736',-0.040,-,-,70.400
'34:25:34.744',-0.032,-,-,68.800
'34:25:34.752',-0.032,-,-,67.200
'34:25:34.760',-0.024,-,-,66.400
'34:25:34.768',-0.016,-,-,65.600
'34:25:34.776',-0.008,-,-,64.800
'34:25:34.784',-0.008,-,-,64.800
'34:25:34.792',0.008,-,-,64.800
'34:25:34.800',0.040,-,-,64.800
'34:25:34.808',0.080,-,-,65.600
'34:25:34.816',0.128,-,-,65.600
'34:25:34.824',0.168,-,-,65.600
'34:25:34.832',0.216,-,-,66.400
'34:25:34.840',0.240,-,-,66.400
'34:25:34.848',0.240,-,-,66.400
'34:25:34.856',0.224,-,-,66.400
'34:25:34.864',0.184,-,-,66.400
'34:25:34.872',0.096,-,-,66.400
'34:25:34.880',-0.008,-,-,66.400
'34:25:34.888',-0.104,-,-,65.600
'34:25:34.896',-0.168,-,-,65.600
'34:25:34.904',-0.192,-,-,64.800
'34:25:34.912',-0.216,-,-,64.800
'34:25:34.920',-0.224,-,-,64.000
'34:25:34.928',-0.160,-,-,63.200
'34:25:34.936',-0.080,-,-,63.200
'34:25:34.944',-0.040,-,-,62.400
'34:25:34.952',-0.048,-,-,61.600
'34:25:34.960',-0.056,-,-,61.600
'34:25:34.968',-0.064,-,-,60.800
'34:25:34.976',-0.064,-,-,60.800
'34:25:34.984',-0.056,-,-,60.000
'34:25:34.992',-0.048,-,-,60.000
'34:25:35.000',-0.040,-,-,60.000
'34:25:35.008',-0.032,-,-,59.200
'34:25:35.016',-0.024,-,-,59.200
'34:25:35.024',-0.008,-,-,58.400
'34:25:35.032',0.000,-,-,58.400
'34:25:35.040',0.016,-,-,58.400
'34:25:35.048',0.024,-,-,58.400
'34:25:35.056',0.040,-,-,57.600
'34:25:35.064',0.048,-,-,57.600
'34:25:35.072',0.064,-,-,57.600
'34:25:35.080',0.072,-,-,57.600
'34:25:35.088',0.088,-,-,58.400
'34:25:35.096',0.096,-,-,60.000
'34:25:35.104',0.112,-,-,62.400
'34:25:35.112',0.120,-,-,64.800
'34:25:35.120',0.128,-,-,67.200
'34:25:35.128',0.128,-,-,70.400
'34:25:35.136',0.120,-,-,73.600
'34:25:35.144',0.120,-,-,76.800
'34:25:35.152',0.104,-,-,80.000
'34:25:35.160',0.088,-,-,82.400
'34:25:35.168',0.072,-,-,85.600
'34:25:35.176',0.056,-,-,87.200
'34:25:35.184',0.032,-,-,88.800
'34:25:35.192',0.016,-,-,89.600
'34:25:35.200',0.000,-,-,90.400
'34:25:35.208',-0.008,-,-,89.600
'34:25:35.216',-0.016,-,-,88.800
'34:25:35.224',-0.032,-,-,87.200
'34:25:35.232',-0.048,-,-,84.800
'34:25:35.240',-0.056,-,-,82.400
'34:25:35.248',-0.064,-,-,79.200
'34:25:35.256',-0.064,-,-,76.000
'34:25:35.264',-0.064,-,-,72.800
'34:25:35.272',-0.064,-,-,69.600
'34:25:35.280',-0.064,-,-,67.200
'34:25:35.288',-0.072,-,-,64.000
'34:25:35.296',-0.080,-,-,61.600
'34:25:35.304',-0.080,-,-,59.200
'34:25:35.312',-0.088,-,-,57.600
'34:25:35.320',-0.088,-,-,56.000
'34:25:35.328',-0.080,-,-,55.200
'34:25:35.336',-0.080,-,-,54.400
'34:25:35.344',-0.088,-,-,53.600
'34:25:35.352',-0.072,-,-,53.600
'34:25:35.360',-0.072,-,-,53.600
'34:25:35.368',-0.080,-,-,54.400
'34:25:35.376',-0.080,-,-,54.400
'34:25:35.384',-0.080,-,-,55.200
'34:25:35.392',-0.080,-,-,56.000
'34:25:35.400',-0.080,-,-,56.000
'34:25:35.408',-0.080,-,-,56.800
'34:25:35.416',-0.096,-,-,56.800
'34:25:35.424',-0.104,-,-,57.600
'34:25:35.432',-0.088,-,-,58.400
'34:25:35.440',-0.064,-,-,58.400
'34:25:35.448',-0.056,-,-,59.200
'34:25:35.456',-0.072,-,-,59.200
'34:25:35.464',-0.104,-,-,59.200
'34:25:35.472',-0.112,-,-,60.000
'34:25:35.480',-0.080,-,-,60.000
'34:25:35.488',-0.080,-,-,60.000
'34:25:35.496',-0.088,-,-,59.200
'34:25:35.504',-0.088,-,-,57.600
'34:25:35.512',-0.088,-,-,57.600
'34:25:35.520',-0.096,-,-,56.800
'34:25:35.528',-0.096,-,-,56.000
'34:25:35.536',-0.096,-,-,55.200
'34:25:35.544',-0.088,-,-,54.400
'34:25:35.552',-0.072,-,-,53.600
'34:25:35.560',-0.064,-,-,52.800
'34:25:35.568',-0.056,-,-,52.000
'34:25:35.576',-0.056,-,-,51.200
'34:25:35.584',-0.056,-,-,51.200
'34:25:35.592',-0.056,-,-,50.400
'34:25:35.600',-0.056,-,-,50.400
'34:25:35.608',-0.056,-,-,50.400
'34:25:35.616',-0.056,-,-,50.400
'34:25:35.624',-0.048,-,-,50.400
'34:25:35.632',-0.056,-,-,50.400
'34:25:35.640',-0.072,-,-,50.400
'34:25:35.648',-0.072,-,-,51.200
'34:25:35.656',-0.032,-,-,51.200
'34:25:35.664',0.072,-,-,50.400
'34:25:35.672',0.200,-,-,50.400
'34:25:35.680',0.304,-,-,50.400
'34:25:35.688',0.336,-,-,50.400
'34:25:35.696',0.320,-,-,50.400
'34:25:35.704',0.272,-,-,50.400
'34:25:35.712',0.160,-,-,50.400
'34:25:35.720',0.032,-,-,49.600
'34:25:35.728',-0.040,-,-,49.600
'34:25:35.736',-0.064,-,-,49.600
'34:25:35.744',-0.064,-,-,49.600
'34:25:35.752',-0.040,-,-,49.600
'34:25:35.760',-0.024,-,-,49.600
'34:25:35.768',-0.016,-,-,49.600
'34:25:35.776',-0.016,-,-,48.800
'34:25:35.784',-0.016,-,-,48.800
'34:25:35.792',-0.016,-,-,48.000
'34:25:35.800',-0.024,-,-,48.000
'34:25:35.808',-0.024,-,-,48.000
'34:25:35.816',-0.032,-,-,47.200
'34:25:35.824',-0.032,-,-,48.000
'34:25:35.832',-0.024,-,-,48.000
'34:25:35.840',-0.024,-,-,49.600
'34:25:35.848',-0.024,-,-,51.200
'34:25:35.856',-0.016,-,-,54.400
'34:25:35.864',-0.008,-,-,58.400
'34:25:35.872',0.000,-,-,63.200
'34:25:35.880',0.008,-,-,68.000
'34:25:35.888',0.016,-,-,73.600
'34:25:35.896',0.024,-,-,79.200
'34:25:35.904',0.032,-,-,84.800
'34:25:35.912',0.040,-,-,89.600
'34:25:35.920',0.048,-,-,94.400
'34:25:35.928',0.056,-,-,99.200
'34:25:35.936',0.056,-,-,102.400
'34:25:35.944',0.056,-,-,104.800
'34:25:35.952',0.056,-,-,107.200
'34:25:35.960',0.056,-,-,108.800
'34:25:35.968',0.048,-,-,109.600
'34:25:35.976',0.048,-,-,109.600
'34:25:35.984',0.048,-,-,109.600
'34:25:35.992',0.040,-,-,109.600
'34:25:36.000',0.024,-,-,108.000
'34:25:36.008',0.008,-,-,106.400
'34:25:36.016',0.000,-,-,104.800
'34:25:36.024',-0.008,-,-,102.400
'34:25:36.032',-0.016,-,-,100.000
'34:25:36.040',-0.016,-,-,96.800
'34:25:36.048',-0.024,-,-,93.600
'34:25:36.056',-0.024,-,-,90.400
'34:25:36.064',-0.032,-,-,86.400
'34:25:36.072',-0.032,-,-,83.200
'34:25:36.080',-0.032,-,-,79.200
'34:25:36.088',-0.032,-,-,76.000
'34:25:36.096',-0.024,-,-,73.600
'34:25:36.104',-0.024,-,-,70.400
'34:25:36.112',-0.032,-,-,68.800
'34:25:36.120',-0.032,-,-,66.400
'34:25:36.128',-0.040,-,-,64.800
'34:25:36.136',-0.040,-,-,64.000
'34:25:36.144',-0.048,-,-,63.200
'34:25:36.152',-0.048,-,-,62.400
'34:25:36.160',-0.048,-,-,62.400
'34:25:36.168',-0.048,-,-,62.400
'34:25:36.176',-0.048,-,-,62.400
'34:25:36.184',-0.048,-,-,62.400
'34:25:36.192',-0.048,-,-,63.200
'34:25:36.200',-0.048,-,-,63.200
'34:25:36.208',-0.056,-,-,63.200
'34:25:36.216',-0.056,-,-,64.000
'34:25:36.224',-0.064,-,-,64.000
'34:25:36.232',-0.072,-,-,64.000
'34:25:36.240',-0.080,-,-,64.000
'34:25:36.248',-0.096,-,-,64.000
'34:25:36.256',-0.088,-,-,64.000
'34:25:36.264',-0.016,-,-,63.200
'34:25:36.272',0.120,-,-,63.200
'34:25:36.280',0.280,-,-,63.200
