'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP'
'35:35:33.936',-,0.000,-,-,0.080,-,87.360,-
'35:35:33.944',-,0.000,-,-,0.072,-,88.320,-
'35:35:33.952',-,0.000,-,-,0.072,-,89.760,-
'35:35:33.960',-,0.064,-,-,0.048,-,90.720,-
'35:35:33.968',-,0.064,-,-,0.032,-,90.720,-
'35:35:33.976',-,0.064,-,-,0.016,-,90.720,-
'35:35:33.984',-,0.096,-,-,0.008,-,90.720,-
'35:35:33.992',-,0.136,-,-,-0.008,-,89.760,-
'35:35:34.000',-,0.096,-,-,-0.016,-,88.320,-
'35:35:34.008',-,0.096,-,-,-0.024,-,87.360,-
'35:35:34.016',-,0.064,-,-,-0.024,-,84.960,-
'35:35:34.024',-,0.064,-,-,-0.032,-,82.560,-
'35:35:34.032',-,0.064,-,-,-0.032,-,81.120,-
'35:35:34.040',-,0.064,-,-,-0.024,-,78.720,-
'35:35:34.048',-,0.064,-,-,-0.024,-,75.360,-
'35:35:34.056',-,0.096,-,-,-0.016,-,72.960,-
'35:35:34.064',-,0.136,-,-,-0.024,-,70.560,-
'35:35:34.072',-,0.168,-,-,-0.072,-,69.120,-
'35:35:34.080',-,0.200,-,-,-0.096,-,66.720,-
'35:35:34.088',-,0.200,-,-,-0.112,-,65.760,-
'35:35:34.096',-,0.200,-,-,-0.112,-,65.760,-
'35:35:34.104',-,0.168,-,-,-0.112,-,65.760,-
'35:35:34.112',-,0.136,-,-,-0.080,-,65.760,-
'35:35:34.120',-,0.064,-,-,-0.064,-,65.760,-
'35:35:34.128',-,0.000,-,-,-0.032,-,65.760,-
'35:35:34.136',-,0.000,-,-,-0.016,-,65.760,-
'35:35:34.144',-,-0.032,-,-,-0.008,-,66.720,-
'35:35:34.152',-,-0.064,-,-,0.000,-,66.720,-
'35:35:34.160',-,-0.032,-,-,0.000,-,66.720,-
'35:35:34.168',-,-0.064,-,-,-0.008,-,66.720,-
'35:35:34.176',-,-0.032,-,-,0.000,-,66.720,-
'35:35:34.184',-,-0.064,-,-,0.000,-,66.720,-
'35:35:34.192',-,-0.032,-,-,0.000,-,66.720,-
'35:35:34.200',-,-0.064,-,-,0.000,-,66.720,-
'35:35:34.208',-,-0.064,-,-,0.000,-,66.720,-
'35:35:34.216',-,-0.032,-,-,0.000,-,66.720,-
'35:35:34.224',-,-0.064,-,-,0.000,-,66.720,-
'35:35:34.232',-,-0.032,-,-,0.008,-,65.760,-
'35:35:34.240',-,-0.064,-,-,0.000,-,65.760,-
'35:35:34.248',-,-0.032,-,-,0.008,-,65.760,-
'35:35:34.256',-,0.000,-,-,0.000,-,65.760,-
'35:35:34.264',-,0.000,-,-,-0.016,-,64.320,-
'35:35:34.272',-,0.168,-,-,-0.064,-,64.320,-
'35:35:34.280',-,0.200,-,-,-0.064,-,64.320,-
'35:35:34.288',-,0.136,-,-,-0.088,-,63.360,-
'35:35:34.296',-,0.136,-,-,-0.160,-,63.360,-
'35:35:34.304',-,0.096,-,-,-0.152,-,63.360,-
'35:35:34.312',-,0.136,-,-,-0.136,-,61.920,-
'35:35:34.320',-,0.136,-,-,-0.144,-,61.920,-
'35:35:34.328',-,0.000,-,-,-0.128,-,60.960,-
'35:35:34.336',-,-0.096,-,-,-0.096,-,60.960,-
'35:35:34.344',-,-0.240,-,-,-0.064,-,60.960,-
'35:35:34.352',-,-0.448,-,-,-0.016,-,59.520,-
'35:35:34.360',-,-0.544,-,-,0.024,-,59.520,-
'35:35:34.368',-,-0.584,-,-,0.072,-,59.520,-
'35:35:34.376',-,-0.448,-,-,0.096,-,58.560,-
'35:35:34.384',-,-0.304,-,-,0.088,-,58.560,-
'35:35:34.392',-,-0.168,-,-,0.072,-,58.560,-
'35:35:34.400',-,-0.096,-,-,0.064,-,58.560,-
'35:35:34.408',-,-0.064,-,-,0.064,-,58.560,-
'35:35:34.416',-,-0.064,-,-,0.072,-,58.560,-
'35:35:34.424',-,-0.064,-,-,0.080,-,58.560,-
'35:35:34.432',-,-0.064,-,-,0.088,-,58.560,-
'35:35:34.440',-,-0.064,-,-,0.072,-,58.560,-
'35:35:34.448',-,-0.064,-,-,0.080,-,58.560,-
'35:35:34.456',-,-0.064,-,-,0.072,-,59.520,-
'35:35:34.464',-,-0.064,-,-,0.080,-,60.960,-
'35:35:34.472',-,-0.064,-,-,0.088,-,63.360,-
'35:35:34.480',-,-0.032,-,-,0.088,-,65.760,-
'35:35:34.488',-,-0.064,-,-,0.088,-,69.120,-
'35:35:34.496',-,-0.032,-,-,0.088,-,72.960,-
'35:35:34.504',-,-0.032,-,-,0.096,-,76.320,-
'35:35:34.512',-,-0.032,-,-,0.104,-,78.720,-
'35:35:34.520',-,-0.032,-,-,0.096,-,82.560,-
'35:35:34.528',-,0.000,-,-,0.104,-,84.960,-
'35:35:34.536',-,0.000,-,-,0.096,-,87.360,-
'35:35:34.544',-,0.000,-,-,0.088,-,89.760,-
'35:35:34.552',-,0.000,-,-,0.080,-,90.720,-
'35:35:34.560',-,0.032,-,-,0.072,-,92.160,-
'35:35:34.568',-,0.064,-,-,0.048,-,92.160,-
'35:35:34.576',-,0.064,-,-,0.032,-,92.160,-
'35:35:34.584',-,0.096,-,-,0.016,-,92.160,-
'35:35:34.592',-,0.096,-,-,0.000,-,92.160,-
'35:35:34.600',-,0.096,-,-,0.000,-,90.720,-
'35:35:34.608',-,0.096,-,-,-0.016,-,89.760,-
'35:35:34.616',-,0.064,-,-,-0.024,-,87.360,-
'35:35:34.624',-,0.064,-,-,-0.032,-,84.960,-
'35:35:34.632',-,0.064,-,-,-0.024,-,83.520,-
'35:35:34.640',-,0.064,-,-,-0.024,-,81.120,-
'35:35:34.648',-,0.064,-,-,-0.024,-,77.760,-
'35:35:34.656',-,0.096,-,-,-0.016,-,75.360,-
'35:35:34.664',-,0.136,-,-,-0.032,-,72.960,-
'35:35:34.672',-,0.168,-,-,-0.080,-,70.560,-
'35:35:34.680',-,0.200,-,-,-0.112,-,68.160,-
'35:35:34.688',-,0.200,-,-,-0.128,-,66.720,-
'35:35:34.696',-,0.200,-,-,-0.112,-,65.760,-
'35:35:34.704',-,0.200,-,-,-0.128,-,65.760,-
'35:35:34.712',-,0.136,-,-,-0.080,-,64.320,-
'35:35:34.720',-,0.064,-,-,-0.064,-,64.320,-
'35:35:34.728',-,0.000,-,-,-0.032,-,65.760,-
'35:35:34.736',-,0.000,-,-,-0.016,-,65.760,-
'35:35:34.744',-,-0.032,-,-,-0.008,-,66.720,-
'35:35:34.752',-,-0.032,-,-,0.000,-,66.720,-
'35:35:34.760',-,-0.032,-,-,-0.008,-,66.720,-
'35:35:34.768',-,-0.032,-,-,0.000,-,68.160,-
'35:35:34.776',-,-0.032,-,-,-0.008,-,68.160,-
'35:35:34.784',-,-0.064,-,-,0.000,-,68.160,-
'35:35:34.792',-,-0.032,-,-,0.000,-,68.160,-
'35:35:34.800',-,-0.032,-,-,0.000,-,68.160,-
'35:35:34.808',-,-0.032,-,-,0.000,-,68.160,-
'35:35:34.816',-,-0.064,-,-,0.000,-,68.160,-
'35:35:34.824',-,-0.032,-,-,0.000,-,68.160,-
'35:35:34.832',-,-0.032,-,-,0.000,-,66.720,-
'35:35:34.840',-,-0.032,-,-,0.000,-,66.720,-
'35:35:34.848',-,-0.032,-,-,0.000,-,66.720,-
'35:35:34.856',-,0.000,-,-,0.000,-,65.760,-
'35:35:34.864',-,0.000,-,-,-0.016,-,65.760,-
'35:35:34.872',-,0.136,-,-,-0.064,-,64.320,-
'35:35:34.880',-,0.168,-,-,-0.064,-,64.320,-
'35:35:34.888',-,0.096,-,-,-0.088,-,64.320,-
'35:35:34.896',-,0.096,-,-,-0.168,-,63.360,-
'35:35:34.904',-,0.096,-,-,-0.176,-,63.360,-
'35:35:34.912',-,0.136,-,-,-0.144,-,63.360,-
'35:35:34.920',-,0.136,-,-,-0.144,-,61.920,-
'35:35:34.928',-,0.000,-,-,-0.136,-,61.920,-
'35:35:34.936',-,-0.064,-,-,-0.096,-,60.960,-
'35:35:34.944',-,-0.240,-,-,-0.064,-,60.960,-
'35:35:34.952',-,-0.448,-,-,-0.016,-,60.960,-
'35:35:34.960',-,-0.544,-,-,0.016,-,59.520,-
'35:35:34.968',-,-0.584,-,-,0.072,-,59.520,-
'35:35:34.976',-,-0.448,-,-,0.088,-,59.520,-
'35:35:34.984',-,-0.304,-,-,0.096,-,59.520,-
'35:35:34.992',-,-0.168,-,-,0.072,-,59.520,-
'35:35:35.000',-,-0.096,-,-,0.048,-,58.560,-
'35:35:35.008',-,-0.064,-,-,0.048,-,58.560,-
'35:35:35.016',-,-0.064,-,-,0.064,-,58.560,-
'35:35:35.024',-,-0.064,-,-,0.072,-,58.560,-
'35:35:35.032',-,-0.064,-,-,0.080,-,58.560,-
'35:35:35.040',-,-0.064,-,-,0.072,-,58.560,-
'35:35:35.048',-,-0.064,-,-,0.072,-,58.560,-
'35:35:35.056',-,-0.064,-,-,0.072,-,59.520,-
'35:35:35.064',-,-0.064,-,-,0.080,-,60.960,-
'35:35:35.072',-,-0.064,-,-,0.072,-,61.920,-
'35:35:35.080',-,-0.032,-,-,0.088,-,65.760,-
'35:35:35.088',-,-0.064,-,-,0.080,-,68.160,-
'35:35:35.096',-,-0.032,-,-,0.088,-,71.520,-
'35:35:35.104',-,-0.032,-,-,0.096,-,75.360,-
'35:35:35.112',-,-0.032,-,-,0.088,-,77.760,-
'35:35:35.120',-,0.000,-,-,0.104,-,81.120,-
'35:35:35.128',-,0.000,-,-,0.096,-,83.520,-
'35:35:35.136',-,0.000,-,-,0.104,-,85.920,-
'35:35:35.144',-,0.000,-,-,0.080,-,88.320,-
'35:35:35.152',-,0.000,-,-,0.080,-,89.760,-
'35:35:35.160',-,0.032,-,-,0.064,-,90.720,-
'35:35:35.168',-,0.064,-,-,0.048,-,90.720,-
'35:35:35.176',-,0.064,-,-,0.032,-,92.160,-
'35:35:35.184',-,0.096,-,-,0.016,-,90.720,-
'35:35:35.192',-,0.096,-,-,0.000,-,90.720,-
'35:35:35.200',-,0.136,-,-,-0.008,-,89.760,-
'35:35:35.208',-,0.096,-,-,-0.024,-,88.320,-
'35:35:35.216',-,0.064,-,-,-0.016,-,85.920,-
'35:35:35.224',-,0.064,-,-,-0.032,-,84.960,-
'35:35:35.232',-,0.064,-,-,-0.024,-,82.560,-
'35:35:35.240',-,0.064,-,-,-0.024,-,80.160,-
'35:35:35.248',-,0.096,-,-,-0.032,-,77.760,-
'35:35:35.256',-,0.136,-,-,-0.024,-,75.360,-
'35:35:35.264',-,0.136,-,-,-0.064,-,72.960,-
'35:35:35.272',-,0.200,-,-,-0.096,-,70.560,-
'35:35:35.280',-,0.200,-,-,-0.128,-,68.160,-
'35:35:35.288',-,0.200,-,-,-0.136,-,66.720,-
'35:35:35.296',-,0.200,-,-,-0.112,-,65.760,-
'35:35:35.304',-,0.168,-,-,-0.096,-,64.320,-
'35:35:35.312',-,0.096,-,-,-0.080,-,64.320,-
'35:35:35.320',-,0.032,-,-,-0.064,-,64.320,-
'35:35:35.328',-,0.000,-,-,-0.024,-,64.320,-
'35:35:35.336',-,-0.032,-,-,-0.016,-,65.760,-
'35:35:35.344',-,-0.064,-,-,-0.016,-,65.760,-
'35:35:35.352',-,-0.064,-,-,-0.008,-,66.720,-
'35:35:35.360',-,-0.096,-,-,-0.016,-,66.720,-
'35:35:35.368',-,-0.168,-,-,0.000,-,66.720,-
'35:35:35.376',-,-0.168,-,-,0.016,-,68.160,-
'35:35:35.384',-,-0.032,-,-,0.064,-,68.160,-
'35:35:35.392',-,0.032,-,-,0.072,-,68.160,-
'35:35:35.400',-,0.136,-,-,0.128,-,68.160,-
'35:35:35.408',-,0.272,-,-,0.160,-,68.160,-
'35:35:35.416',-,0.448,-,-,0.192,-,68.160,-
'35:35:35.424',-,0.544,-,-,0.224,-,66.720,-
'35:35:35.432',-,0.408,-,-,0.280,-,66.720,-
'35:35:35.440',-,0.096,-,-,0.344,-,66.720,-
'35:35:35.448',-,-0.032,-,-,0.352,-,65.760,-
'35:35:35.456',-,0.000,-,-,0.320,-,65.760,-
'35:35:35.464',-,0.032,-,-,0.256,-,64.320,-
'35:35:35.472',-,0.096,-,-,0.208,-,64.320,-
'35:35:35.480',-,-0.096,-,-,0.168,-,64.320,-
'35:35:35.488',-,-0.168,-,-,0.072,-,63.360,-
'35:35:35.496',-,-0.168,-,-,-0.016,-,63.360,-
'35:35:35.504',-,-0.200,-,-,-0.040,-,63.360,-
'35:35:35.512',-,-0.200,-,-,-0.064,-,61.920,-
'35:35:35.520',-,-0.200,-,-,-0.064,-,61.920,-
'35:35:35.528',-,-0.200,-,-,-0.064,-,61.920,-
'35:35:35.536',-,-0.200,-,-,-0.064,-,61.920,-
'35:35:35.544',-,-0.168,-,-,-0.072,-,61.920,-
'35:35:35.552',-,-0.200,-,-,-0.064,-,61.920,-
'35:35:35.560',-,-0.200,-,-,-0.072,-,63.360,-
'35:35:35.568',-,-0.200,-,-,-0.080,-,65.760,-
'35:35:35.576',-,-0.240,-,-,-0.080,-,68.160,-
'35:35:35.584',-,-0.240,-,-,-0.088,-,71.520,-
'35:35:35.592',-,-0.240,-,-,-0.096,-,75.360,-
'35:35:35.600',-,-0.240,-,-,-0.112,-,78.720,-
'35:35:35.608',-,-0.240,-,-,-0.128,-,82.560,-
'35:35:35.616',-,-0.240,-,-,-0.144,-,84.960,-
'35:35:35.624',-,-0.240,-,-,-0.152,-,87.360,-
'35:35:35.632',-,-0.240,-,-,-0.160,-,88.320,-
'35:35:35.640',-,-0.240,-,-,-0.176,-,89.760,-
'35:35:35.648',-,-0.240,-,-,-0.176,-,90.720,-
'35:35:35.656',-,-0.168,-,-,-0.176,-,90.720,-
'35:35:35.664',-,-0.168,-,-,-0.176,-,90.720,-
'35:35:35.672',-,-0.136,-,-,-0.176,-,89.760,-
'35:35:35.680',-,-0.096,-,-,-0.168,-,88.320,-
'35:35:35.688',-,-0.064,-,-,-0.160,-,85.920,-
'35:35:35.696',-,-0.032,-,-,-0.144,-,84.960,-
'35:35:35.704',-,0.000,-,-,-0.144,-,82.560,-
'35:35:35.712',-,0.000,-,-,-0.112,-,80.160,-
'35:35:35.720',-,0.000,-,-,-0.096,-,77.760,-
'35:35:35.728',-,0.000,-,-,-0.080,-,75.360,-
'35:35:35.736',-,0.000,-,-,-0.072,-,72.960,-
'35:35:35.744',-,0.000,-,-,-0.064,-,70.560,-
'35:35:35.752',-,0.000,-,-,-0.040,-,68.160,-
'35:35:35.760',-,0.000,-,-,-0.032,-,66.720,-
'35:35:35.768',-,0.000,-,-,-0.024,-,65.760,-
'35:35:35.776',-,0.000,-,-,-0.016,-,64.320,-
'35:35:35.784',-,0.000,-,-,-0.016,-,64.320,-
'35:35:35.792',-,0.000,-,-,-0.008,-,64.320,-
'35:35:35.800',-,0.000,-,-,-0.008,-,64.320,-
'35:35:35.808',-,0.000,-,-,-0.016,-,65.760,-
'35:35:35.816',-,0.000,-,-,0.000,-,65.760,-
'35:35:35.824',-,0.032,-,-,-0.008,-,65.760,-
'35:35:35.832',-,0.064,-,-,0.000,-,66.720,-
'35:35:35.840',-,0.096,-,-,0.000,-,66.720,-
'35:35:35.848',-,0.136,-,-,0.000,-,66.720,-
'35:35:35.856',-,0.168,-,-,-0.032,-,66.720,-
'35:35:35.864',-,0.200,-,-,-0.072,-,66.720,-
'35:35:35.872',-,0.240,-,-,-0.096,-,66.720,-
'35:35:35.880',-,0.272,-,-,-0.096,-,65.760,-
'35:35:35.888',-,0.240,-,-,-0.096,-,65.760,-
'35:35:35.896',-,0.200,-,-,-0.080,-,65.760,-
'35:35:35.904',-,0.136,-,-,-0.040,-,64.320,-
'35:35:35.912',-,0.064,-,-,-0.024,-,64.320,-
'35:35:35.920',-,0.000,-,-,0.000,-,64.320,-
'35:35:35.928',-,0.000,-,-,0.008,-,63.360,-
'35:35:35.936',-,0.000,-,-,0.016,-,63.360,-
'35:35:35.944',-,0.000,-,-,0.016,-,63.360,-
'35:35:35.952',-,0.000,-,-,0.016,-,63.360,-
'35:35:35.960',-,0.000,-,-,0.016,-,63.360,-
'35:35:35.968',-,-0.032,-,-,0.016,-,63.360,-
'35:35:35.976',-,0.000,-,-,0.016,-,61.920,-
'35:35:35.984',-,-0.032,-,-,0.024,-,61.920,-
'35:35:35.992',-,0.000,-,-,0.016,-,61.920,-
'35:35:36.000',-,0.000,-,-,0.024,-,61.920,-
'35:35:36.008',-,0.000,-,-,0.016,-,61.920,-
'35:35:36.016',-,-0.032,-,-,0.024,-,61.920,-
'35:35:36.024',-,0.000,-,-,0.016,-,60.960,-
'35:35:36.032',-,0.000,-,-,0.024,-,60.960,-
'35:35:36.040',-,0.000,-,-,0.016,-,60.960,-
'35:35:36.048',-,0.000,-,-,0.016,-,60.960,-
'35:35:36.056',-,0.064,-,-,-0.016,-,59.520,-
'35:35:36.064',-,0.168,-,-,-0.040,-,59.520,-
'35:35:36.072',-,0.168,-,-,-0.040,-,59.520,-
'35:35:36.080',-,0.136,-,-,-0.088,-,59.520,-
'35:35:36.088',-,0.136,-,-,-0.160,-,58.560,-
'35:35:36.096',-,0.136,-,-,-0.144,-,58.560,-
'35:35:36.104',-,0.136,-,-,-0.128,-,58.560,-
'35:35:36.112',-,0.136,-,-,-0.128,-,57.120,-
'35:35:36.120',-,0.000,-,-,-0.112,-,57.120,-
'35:35:36.128',-,-0.096,-,-,-0.080,-,57.120,-
'35:35:36.136',-,-0.304,-,-,-0.040,-,57.120,-
'35:35:36.144',-,-0.448,-,-,0.008,-,56.160,-
'35:35:36.152',-,-0.544,-,-,0.048,-,56.160,-
'35:35:36.160',-,-0.544,-,-,0.104,-,56.160,-
'35:35:36.168',-,-0.376,-,-,0.112,-,56.160,-
'35:35:36.176',-,-0.240,-,-,0.096,-,56.160,-
'35:35:36.184',-,-0.136,-,-,0.072,-,56.160,-
'35:35:36.192',-,-0.064,-,-,0.072,-,56.160,-
'35:35:36.200',-,-0.064,-,-,0.080,-,54.720,-
'35:35:36.208',-,-0.064,-,-,0.072,-,54.720,-
'35:35:36.216',-,-0.064,-,-,0.096,-,54.720,-
'35:35:36.224',-,-0.064,-,-,0.104,-,56.160,-
'35:35:36.232',-,-0.064,-,-,0.088,-,56.160,-
'35:35:36.240',-,-0.032,-,-,0.096,-,57.120,-
'35:35:36.248',-,-0.064,-,-,0.080,-,59.520,-
'35:35:36.256',-,-0.032,-,-,0.096,-,61.920,-
'35:35:36.264',-,-0.032,-,-,0.088,-,65.760,-
'35:35:36.272',-,-0.032,-,-,0.096,-,69.120,-
'35:35:36.280',-,-0.032,-,-,0.104,-,72.960,-
'35:35:36.288',-,-0.032,-,-,0.112,-,77.760,-
'35:35:36.296',-,-0.032,-,-,0.112,-,81.120,-
'35:35:36.304',-,-0.032,-,-,0.112,-,84.960,-
'35:35:36.312',-,0.000,-,-,0.112,-,88.320,-
'35:35:36.320',-,0.000,-,-,0.112,-,90.720,-
'35:35:36.328',-,0.000,-,-,0.112,-,93.120,-
'35:35:36.336',-,0.000,-,-,0.112,-,95.520,-
'35:35:36.344',-,0.000,-,-,0.096,-,96.960,-
'35:35:36.352',-,0.032,-,-,0.088,-,97.920,-
'35:35:36.360',-,0.064,-,-,0.072,-,97.920,-
'35:35:36.368',-,0.064,-,-,0.048,-,97.920,-
'35:35:36.376',-,0.096,-,-,0.032,-,97.920,-
'35:35:36.384',-,0.096,-,-,0.016,-,96.960,-
'35:35:36.392',-,0.136,-,-,0.000,-,95.520,-
'35:35:36.400',-,0.096,-,-,-0.008,-,94.560,-
'35:35:36.408',-,0.096,-,-,-0.016,-,92.160,-
'35:35:36.416',-,0.096,-,-,-0.016,-,89.760,-
'35:35:36.424',-,0.136,-,-,-0.016,-,87.360,-
'35:35:36.432',-,0.136,-,-,-0.024,-,84.960,-
'35:35:36.440',-,0.136,-,-,-0.032,-,82.560,-
'35:35:36.448',-,0.168,-,-,-0.064,-,78.720,-
'35:35:36.456',-,0.200,-,-,-0.096,-,76.320,-
'35:35:36.464',-,0.200,-,-,-0.128,-,73.920,-
'35:35:36.472',-,0.240,-,-,-0.136,-,71.520,-
'35:35:36.480',-,0.200,-,-,-0.112,-,70.560,-
'35:35:36.488',-,0.168,-,-,-0.128,-,69.120,-
'35:35:36.496',-,0.136,-,-,-0.080,-,68.160,-
'35:35:36.504',-,0.064,-,-,-0.064,-,68.160,-
'35:35:36.512',-,0.000,-,-,-0.024,-,68.160,-
'35:35:36.520',-,-0.032,-,-,-0.016,-,68.160,-
'35:35:36.528',-,-0.064,-,-,-0.008,-,69.120,-
'35:35:36.536',-,-0.168,-,-,0.000,-,69.120,-
'35:35:36.544',-,-0.168,-,-,0.008,-,70.560,-
'35:35:36.552',-,-0.032,-,-,0.032,-,70.560,-
'35:35:36.560',-,0.064,-,-,0.048,-,70.560,-
'35:35:36.568',-,0.136,-,-,0.112,-,71.520,-
'35:35:36.576',-,0.272,-,-,0.152,-,71.520,-
'35:35:36.584',-,0.448,-,-,0.192,-,71.520,-
'35:35:36.592',-,0.512,-,-,0.224,-,70.560,-
'35:35:36.600',-,0.376,-,-,0.288,-,70.560,-
'35:35:36.608',-,0.064,-,-,0.344,-,70.560,-
'35:35:36.616',-,-0.064,-,-,0.352,-,69.120,-
'35:35:36.624',-,-0.032,-,-,0.304,-,69.120,-
'35:35:36.632',-,-0.064,-,-,0.264,-,69.120,-
'35:35:36.640',-,-0.032,-,-,0.232,-,68.160,-
'35:35:36.648',-,-0.064,-,-,0.208,-,68.160,-
'35:35:36.656',-,-0.136,-,-,0.160,-,68.160,-
'35:35:36.664',-,-0.168,-,-,0.104,-,66.720,-
'35:35:36.672',-,-0.168,-,-,0.016,-,66.720,-
'35:35:36.680',-,-0.168,-,-,-0.032,-,65.760,-
'35:35:36.688',-,-0.200,-,-,-0.064,-,65.760,-
'35:35:36.696',-,-0.200,-,-,-0.072,-,65.760,-
'35:35:36.704',-,-0.200,-,-,-0.072,-,65.760,-
'35:35:36.712',-,-0.200,-,-,-0.080,-,64.320,-
'35:35:36.720',-,-0.200,-,-,-0.080,-,64.320,-
'35:35:36.728',-,-0.200,-,-,-0.080,-,64.320,-
'35:35:36.736',-,-0.200,-,-,-0.088,-,65.760,-
'35:35:36.744',-,-0.240,-,-,-0.096,-,68.160,-
'35:35:36.752',-,-0.240,-,-,-0.096,-,69.120,-
'35:35:36.760',-,-0.240,-,-,-0.112,-,72.960,-
'35:35:36.768',-,-0.240,-,-,-0.128,-,75.360,-
'35:35:36.776',-,-0.240,-,-,-0.144,-,78.720,-
'35:35:36.784',-,-0.240,-,-,-0.144,-,81.120,-
'35:35:36.792',-,-0.240,-,-,-0.168,-,83.520,-
'35:35:36.800',-,-0.240,-,-,-0.176,-,85.920,-
'35:35:36.808',-,-0.240,-,-,-0.192,-,87.360,-
'35:35:36.816',-,-0.200,-,-,-0.192,-,87.360,-
'35:35:36.824',-,-0.168,-,-,-0.200,-,88.320,-
'35:35:36.832',-,-0.136,-,-,-0.200,-,88.320,-
'35:35:36.840',-,-0.096,-,-,-0.200,-,87.360,-
'35:35:36.848',-,-0.064,-,-,-0.192,-,85.920,-
'35:35:36.856',-,-0.032,-,-,-0.176,-,84.960,-
'35:35:36.864',-,0.000,-,-,-0.168,-,82.560,-
'35:35:36.872',-,0.000,-,-,-0.152,-,81.120,-
'35:35:36.880',-,0.000,-,-,-0.144,-,78.720,-
'35:35:36.888',-,0.000,-,-,-0.136,-,76.320,-
'35:35:36.896',-,0.000,-,-,-0.096,-,73.920,-
'35:35:36.904',-,0.000,-,-,-0.088,-,71.520,-
'35:35:36.912',-,0.000,-,-,-0.080,-,69.120,-
'35:35:36.920',-,0.000,-,-,-0.072,-,66.720,-
'35:35:36.928',-,0.000,-,-,-0.040,-,65.760,-
'35:35:36.936',-,0.000,-,-,-0.040,-,64.320,-
'35:35:36.944',-,0.000,-,-,-0.032,-,64.320,-
'35:35:36.952',-,0.000,-,-,-0.024,-,64.320,-
'35:35:36.960',-,0.000,-,-,-0.016,-,64.320,-
'35:35:36.968',-,0.000,-,-,-0.016,-,64.320,-
'35:35:36.976',-,0.000,-,-,-0.016,-,64.320,-
'35:35:36.984',-,0.000,-,-,-0.008,-,65.760,-
'35:35:36.992',-,0.000,-,-,-0.016,-,65.760,-
'35:35:37.000',-,0.000,-,-,-0.008,-,65.760,-
'35:35:37.008',-,0.032,-,-,0.000,-,66.720,-
'35:35:37.016',-,0.064,-,-,-0.008,-,66.720,-
'35:35:37.024',-,0.136,-,-,0.000,-,66.720,-
'35:35:37.032',-,0.136,-,-,-0.016,-,66.720,-
'35:35:37.040',-,0.200,-,-,-0.064,-,66.720,-
