'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'5:50:50.984',-0.160,-,-,-,0.240,-,90.400,45.000
'5:50:50.992',-0.152,-,-,-,0.240,-,93.600,45.000
'5:50:51.000',-0.160,-,-,-,0.260,-,96.000,45.000
'5:50:51.008',-0.168,-,-,-,0.260,-,97.600,45.000
'5:50:51.016',-0.152,-,-,-,0.260,-,99.200,45.000
'5:50:51.024',-0.168,-,-,-,0.280,-,99.200,45.000
'5:50:51.032',-0.168,-,-,-,0.260,-,100.000,45.000
'5:50:51.040',-0.160,-,-,-,0.280,-,100.000,45.000
'5:50:51.048',-0.168,-,-,-,0.300,-,99.200,45.000
'5:50:51.056',-0.160,-,-,-,0.300,-,99.200,45.000
'5:50:51.064',-0.168,-,-,-,0.300,-,98.400,45.000
'5:50:51.072',-0.160,-,-,-,0.300,-,96.800,45.000
'5:50:51.080',-0.168,-,-,-,0.300,-,95.200,45.000
'5:50:51.088',-0.160,-,-,-,0.300,-,92.800,45.000
'5:50:51.096',-0.160,-,-,-,0.300,-,89.600,45.000
'5:50:51.104',-0.152,-,-,-,0.300,-,86.400,45.000
'5:50:51.112',-0.144,-,-,-,0.300,-,83.200,45.000
'5:50:51.120',-0.128,-,-,-,0.300,-,80.000,45.000
'5:50:51.128',-0.128,-,-,-,0.300,-,76.800,45.000
'5:50:51.136',-0.104,-,-,-,0.280,-,72.800,45.000
'5:50:51.144',-0.096,-,-,-,0.260,-,69.600,45.000
'5:50:51.152',-0.088,-,-,-,0.260,-,67.200,45.000
'5:50:51.160',-0.072,-,-,-,0.240,-,64.800,44.600
'5:50:51.168',-0.072,-,-,-,0.220,-,62.400,43.600
'5:50:51.176',-0.048,-,-,-,0.180,-,60.000,42.600
'5:50:51.184',-0.040,-,-,-,0.160,-,59.200,41.800
'5:50:51.192',-0.024,-,-,-,0.160,-,58.400,41.000
'5:50:51.200',-0.016,-,-,-,0.140,-,59.200,40.600
'5:50:51.208',-0.008,-,-,-,0.120,-,60.000,40.400
'5:50:51.216',0.000,-,-,-,0.100,-,62.400,40.200
'5:50:51.224',0.008,-,-,-,0.080,-,64.800,40.200
'5:50:51.232',0.008,-,-,-,0.060,-,68.800,40.000
'5:50:51.240',0.016,-,-,-,0.040,-,73.600,39.600
'5:50:51.248',0.024,-,-,-,0.040,-,78.400,39.200
'5:50:51.256',0.032,-,-,-,0.020,-,83.200,38.800
'5:50:51.264',0.032,-,-,-,0.000,-,87.200,38.400
'5:50:51.272',0.040,-,-,-,0.000,-,90.400,38.000
'5:50:51.280',0.032,-,-,-,0.000,-,92.800,37.600
'5:50:51.288',0.040,-,-,-,-0.020,-,94.400,37.400
'5:50:51.296',0.040,-,-,-,-0.040,-,95.200,37.200
'5:50:51.304',0.048,-,-,-,-0.040,-,95.200,37.000
'5:50:51.312',0.040,-,-,-,-0.040,-,94.400,36.600
'5:50:51.320',0.032,-,-,-,-0.060,-,92.800,36.600
'5:50:51.328',0.040,-,-,-,-0.060,-,91.200,36.400
'5:50:51.336',0.032,-,-,-,-0.080,-,88.800,36.400
'5:50:51.344',0.040,-,-,-,-0.060,-,84.800,36.200
'5:50:51.352',0.032,-,-,-,-0.080,-,79.200,36.200
'5:50:51.360',0.024,-,-,-,-0.080,-,73.600,36.000
'5:50:51.368',0.024,-,-,-,-0.080,-,69.600,35.600
'5:50:51.376',0.024,-,-,-,-0.080,-,67.200,35.400
'5:50:51.384',0.016,-,-,-,-0.100,-,66.400,35.200
'5:50:51.392',0.024,-,-,-,-0.080,-,65.600,35.200
'5:50:51.400',0.008,-,-,-,-0.100,-,67.200,35.200
'5:50:51.408',0.016,-,-,-,-0.080,-,68.800,35.200
'5:50:51.416',0.008,-,-,-,-0.100,-,70.400,35.400
'5:50:51.424',0.016,-,-,-,-0.080,-,72.000,35.600
'5:50:51.432',0.008,-,-,-,-0.080,-,73.600,35.600
'5:50:51.440',0.016,-,-,-,-0.080,-,74.400,35.600
'5:50:51.448',0.008,-,-,-,-0.080,-,75.200,35.600
'5:50:51.456',0.016,-,-,-,-0.080,-,74.400,35.600
'5:50:51.464',0.008,-,-,-,-0.080,-,73.600,35.600
'5:50:51.472',0.008,-,-,-,-0.060,-,72.000,35.800
'5:50:51.480',0.008,-,-,-,-0.080,-,70.400,35.800
'5:50:51.488',0.008,-,-,-,-0.060,-,68.800,35.800
'5:50:51.496',0.016,-,-,-,-0.080,-,67.200,36.000
'5:50:51.504',0.000,-,-,-,-0.060,-,66.400,36.200
'5:50:51.512',0.008,-,-,-,-0.080,-,65.600,36.400
'5:50:51.520',0.008,-,-,-,-0.060,-,64.800,36.600
'5:50:51.528',0.000,-,-,-,-0.080,-,64.000,36.600
'5:50:51.536',0.000,-,-,-,-0.060,-,64.000,36.800
'5:50:51.544',0.008,-,-,-,-0.060,-,64.000,37.000
'5:50:51.552',0.000,-,-,-,-0.060,-,64.000,37.200
'5:50:51.560',0.008,-,-,-,-0.060,-,64.000,37.400
'5:50:51.568',0.000,-,-,-,-0.060,-,64.000,37.400
'5:50:51.576',0.008,-,-,-,-0.060,-,64.000,37.600
'5:50:51.584',0.000,-,-,-,-0.060,-,63.200,37.600
'5:50:51.592',0.008,-,-,-,-0.040,-,63.200,37.800
'5:50:51.600',0.000,-,-,-,-0.040,-,63.200,38.200
'5:50:51.608',0.008,-,-,-,-0.040,-,62.400,38.400
'5:50:51.616',0.000,-,-,-,-0.040,-,62.400,38.800
'5:50:51.624',0.008,-,-,-,-0.040,-,62.400,39.200
'5:50:51.632',0.000,-,-,-,-0.040,-,61.600,39.600
'5:50:51.640',0.008,-,-,-,-0.040,-,61.600,39.800
'5:50:51.648',0.000,-,-,-,-0.040,-,60.800,40.200
'5:50:51.656',0.000,-,-,-,-0.040,-,60.800,40.400
'5:50:51.664',0.008,-,-,-,-0.040,-,60.800,40.600
'5:50:51.672',0.000,-,-,-,-0.040,-,60.000,40.600
'5:50:51.680',0.000,-,-,-,-0.040,-,60.000,41.000
'5:50:51.688',0.000,-,-,-,-0.040,-,60.000,41.400
'5:50:51.696',0.000,-,-,-,-0.040,-,59.200,42.000
'5:50:51.704',0.000,-,-,-,-0.040,-,59.200,42.200
'5:50:51.712',0.000,-,-,-,-0.040,-,59.200,42.600
'5:50:51.720',0.000,-,-,-,-0.040,-,59.200,43.000
'5:50:51.728',0.000,-,-,-,-0.040,-,59.200,43.400
'5:50:51.736',0.000,-,-,-,-0.040,-,58.400,44.000
'5:50:51.744',0.000,-,-,-,-0.040,-,58.400,44.400
'5:50:51.752',0.000,-,-,-,-0.040,-,58.400,44.400
'5:50:51.760',0.008,-,-,-,-0.040,-,58.400,44.400
'5:50:51.768',0.000,-,-,-,-0.040,-,57.600,44.400
'5:50:51.776',0.008,-,-,-,-0.020,-,56.800,44.400
'5:50:51.784',0.000,-,-,-,-0.040,-,56.800,44.400
'5:50:51.792',0.000,-,-,-,-0.020,-,56.800,44.400
'5:50:51.800',0.000,-,-,-,-0.020,-,56.000,44.400
'5:50:51.808',0.000,-,-,-,-0.020,-,56.000,44.200
'5:50:51.816',0.000,-,-,-,-0.040,-,55.200,44.200
'5:50:51.824',0.000,-,-,-,-0.020,-,55.200,44.400
'5:50:51.832',0.000,-,-,-,-0.020,-,55.200,44.600
'5:50:51.840',0.000,-,-,-,-0.020,-,55.200,44.800
'5:50:51.848',0.000,-,-,-,-0.020,-,55.200,45.000
'5:50:51.856',0.000,-,-,-,-0.020,-,55.200,45.000
'5:50:51.864',0.000,-,-,-,-0.020,-,55.200,45.000
'5:50:51.872',0.000,-,-,-,-0.020,-,54.400,45.000
'5:50:51.880',0.000,-,-,-,-0.020,-,54.400,44.800
'5:50:51.888',0.000,-,-,-,-0.040,-,54.400,44.600
'5:50:51.896',0.000,-,-,-,-0.020,-,54.400,44.400
'5:50:51.904',0.000,-,-,-,-0.020,-,54.400,44.200
'5:50:51.912',0.000,-,-,-,0.000,-,54.400,44.000
'5:50:51.920',0.000,-,-,-,-0.020,-,53.600,43.600
'5:50:51.928',0.000,-,-,-,0.000,-,53.600,43.400
'5:50:51.936',0.000,-,-,-,-0.020,-,52.800,42.800
'5:50:51.944',0.000,-,-,-,-0.020,-,52.800,42.400
'5:50:51.952',0.000,-,-,-,-0.020,-,52.000,42.000
'5:50:51.960',0.000,-,-,-,-0.020,-,52.000,41.600
'5:50:51.968',0.000,-,-,-,-0.020,-,51.200,41.200
'5:50:51.976',0.000,-,-,-,0.000,-,51.200,41.000
'5:50:51.984',0.000,-,-,-,-0.020,-,51.200,40.600
'5:50:51.992',0.000,-,-,-,0.000,-,50.400,40.200
'5:50:52.000',0.000,-,-,-,0.000,-,50.400,39.800
'5:50:52.008',0.000,-,-,-,0.000,-,50.400,39.600
'5:50:52.016',0.000,-,-,-,0.000,-,50.400,39.400
'5:50:52.024',0.000,-,-,-,0.000,-,50.400,39.200
'5:50:52.032',0.000,-,-,-,0.000,-,50.400,39.000
'5:50:52.040',0.000,-,-,-,0.000,-,50.400,39.000
'5:50:52.048',0.000,-,-,-,-0.020,-,50.400,38.800
'5:50:52.056',0.000,-,-,-,-0.020,-,50.400,38.600
'5:50:52.064',0.000,-,-,-,-0.020,-,50.400,38.200
'5:50:52.072',0.000,-,-,-,-0.020,-,50.400,38.000
'5:50:52.080',0.008,-,-,-,-0.040,-,49.600,37.800
'5:50:52.088',0.016,-,-,-,-0.020,-,49.600,37.600
'5:50:52.096',0.008,-,-,-,-0.040,-,49.600,37.200
'5:50:52.104',0.016,-,-,-,-0.040,-,48.800,37.000
'5:50:52.112',0.000,-,-,-,-0.040,-,48.800,36.800
'5:50:52.120',0.000,-,-,-,-0.040,-,48.800,36.600
'5:50:52.128',0.000,-,-,-,-0.020,-,48.800,36.400
'5:50:52.136',0.008,-,-,-,-0.040,-,48.000,36.200
'5:50:52.144',0.000,-,-,-,-0.020,-,48.000,36.200
'5:50:52.152',0.000,-,-,-,-0.020,-,48.000,36.000
'5:50:52.160',0.000,-,-,-,0.000,-,48.000,36.000
'5:50:52.168',0.016,-,-,-,0.000,-,47.200,36.000
'5:50:52.176',0.048,-,-,-,0.020,-,46.400,36.000
'5:50:52.184',0.088,-,-,-,0.080,-,46.400,36.000
'5:50:52.192',0.144,-,-,-,0.040,-,44.800,36.000
'5:50:52.200',0.208,-,-,-,0.000,-,44.000,36.200
'5:50:52.208',0.256,-,-,-,-0.020,-,43.200,36.200
'5:50:52.216',0.280,-,-,-,0.020,-,41.600,36.200
'5:50:52.224',0.224,-,-,-,-0.100,-,40.000,36.600
'5:50:52.232',0.136,-,-,-,-0.240,-,38.400,36.800
'5:50:52.240',0.056,-,-,-,-0.180,-,36.800,37.400
'5:50:52.248',-0.072,-,-,-,0.000,-,35.200,38.200
'5:50:52.256',-0.192,-,-,-,0.020,-,34.400,38.600
'5:50:52.264',-0.216,-,-,-,0.000,-,32.800,39.200
'5:50:52.272',-0.192,-,-,-,0.000,-,32.800,39.400
'5:50:52.280',-0.144,-,-,-,0.000,-,32.800,39.600
'5:50:52.288',-0.096,-,-,-,0.000,-,33.600,39.600
'5:50:52.296',-0.072,-,-,-,0.000,-,34.400,39.800
'5:50:52.304',-0.072,-,-,-,0.000,-,36.000,40.400
'5:50:52.312',-0.064,-,-,-,0.000,-,38.400,41.200
'5:50:52.320',-0.064,-,-,-,0.000,-,40.800,42.000
'5:50:52.328',-0.072,-,-,-,0.000,-,45.600,43.000
'5:50:52.336',-0.056,-,-,-,0.000,-,53.600,43.600
'5:50:52.344',-0.064,-,-,-,0.020,-,63.200,44.200
'5:50:52.352',-0.056,-,-,-,0.000,-,75.200,44.400
'5:50:52.360',-0.064,-,-,-,0.020,-,86.400,44.800
'5:50:52.368',-0.056,-,-,-,0.020,-,98.400,45.000
'5:50:52.376',-0.056,-,-,-,0.020,-,108.000,45.000
'5:50:52.384',-0.056,-,-,-,0.020,-,116.000,45.000
'5:50:52.392',-0.048,-,-,-,0.040,-,120.800,45.000
'5:50:52.400',-0.056,-,-,-,0.040,-,124.000,45.000
'5:50:52.408',-0.048,-,-,-,0.040,-,125.600,45.000
'5:50:52.416',-0.056,-,-,-,0.040,-,124.800,45.000
'5:50:52.424',-0.048,-,-,-,0.040,-,123.200,45.000
'5:50:52.432',-0.056,-,-,-,0.040,-,120.800,45.000
'5:50:52.440',-0.040,-,-,-,0.040,-,118.400,45.000
'5:50:52.448',-0.048,-,-,-,0.060,-,115.200,45.000
'5:50:52.456',-0.040,-,-,-,0.060,-,112.000,45.000
'5:50:52.464',-0.048,-,-,-,0.060,-,109.600,45.000
'5:50:52.472',-0.040,-,-,-,0.080,-,108.000,45.000
'5:50:52.480',-0.048,-,-,-,0.080,-,105.600,45.000
'5:50:52.488',-0.040,-,-,-,0.080,-,104.000,45.000
'5:50:52.496',-0.040,-,-,-,0.080,-,102.400,45.000
'5:50:52.504',-0.032,-,-,-,0.080,-,100.800,45.000
'5:50:52.512',-0.040,-,-,-,0.080,-,98.400,45.000
'5:50:52.520',-0.032,-,-,-,0.080,-,96.000,45.000
'5:50:52.528',-0.024,-,-,-,0.080,-,92.800,45.000
'5:50:52.536',-0.016,-,-,-,0.080,-,89.600,45.000
'5:50:52.544',-0.016,-,-,-,0.080,-,85.600,45.000
'5:50:52.552',-0.008,-,-,-,0.080,-,81.600,45.000
'5:50:52.560',-0.008,-,-,-,0.060,-,78.400,45.000
'5:50:52.568',0.000,-,-,-,0.040,-,76.000,45.000
'5:50:52.576',0.000,-,-,-,0.040,-,74.400,45.000
'5:50:52.584',0.008,-,-,-,0.040,-,73.600,45.000
'5:50:52.592',0.008,-,-,-,0.020,-,74.400,45.000
'5:50:52.600',0.016,-,-,-,0.020,-,76.000,45.000
'5:50:52.608',0.024,-,-,-,0.000,-,80.000,45.000
'5:50:52.616',0.024,-,-,-,0.000,-,84.000,45.000
'5:50:52.624',0.032,-,-,-,0.000,-,88.800,45.000
'5:50:52.632',0.032,-,-,-,0.000,-,93.600,45.000
'5:50:52.640',0.040,-,-,-,0.000,-,97.600,45.000
'5:50:52.648',0.032,-,-,-,-0.020,-,101.600,45.000
'5:50:52.656',0.040,-,-,-,-0.020,-,104.000,45.000
'5:50:52.664',0.032,-,-,-,-0.020,-,104.800,45.000
'5:50:52.672',0.040,-,-,-,-0.040,-,104.800,45.000
'5:50:52.680',0.024,-,-,-,-0.020,-,103.200,45.000
'5:50:52.688',0.032,-,-,-,-0.040,-,101.600,45.000
'5:50:52.696',0.016,-,-,-,-0.040,-,99.200,44.800
'5:50:52.704',0.024,-,-,-,-0.040,-,96.800,43.400
'5:50:52.712',0.016,-,-,-,-0.040,-,93.600,42.400
'5:50:52.720',0.016,-,-,-,-0.040,-,88.000,41.400
'5:50:52.728',0.008,-,-,-,-0.040,-,81.600,40.600
'5:50:52.736',0.016,-,-,-,-0.040,-,77.600,39.800
'5:50:52.744',0.008,-,-,-,-0.040,-,75.200,39.000
'5:50:52.752',0.008,-,-,-,-0.040,-,73.600,38.400
'5:50:52.760',0.008,-,-,-,-0.040,-,73.600,38.000
'5:50:52.768',0.000,-,-,-,-0.040,-,74.400,37.600
'5:50:52.776',0.008,-,-,-,-0.040,-,75.200,37.400
'5:50:52.784',0.000,-,-,-,-0.040,-,76.000,37.200
'5:50:52.792',0.000,-,-,-,-0.040,-,77.600,36.800
'5:50:52.800',0.000,-,-,-,-0.040,-,78.400,36.600
'5:50:52.808',0.000,-,-,-,-0.040,-,78.400,36.400
'5:50:52.816',0.000,-,-,-,-0.040,-,78.400,36.200
'5:50:52.824',0.008,-,-,-,-0.040,-,77.600,35.800
'5:50:52.832',0.000,-,-,-,-0.040,-,76.000,35.200
'5:50:52.840',0.000,-,-,-,-0.040,-,74.400,34.800
'5:50:52.848',0.000,-,-,-,-0.040,-,72.800,34.600
'5:50:52.856',0.000,-,-,-,-0.040,-,71.200,34.200
'5:50:52.864',0.000,-,-,-,-0.040,-,69.600,33.800
'5:50:52.872',0.000,-,-,-,-0.040,-,68.000,33.400
'5:50:52.880',0.000,-,-,-,-0.040,-,67.200,33.200
'5:50:52.888',0.000,-,-,-,-0.040,-,67.200,33.000
'5:50:52.896',0.000,-,-,-,-0.040,-,66.400,32.800
'5:50:52.904',0.000,-,-,-,-0.040,-,66.400,32.400
'5:50:52.912',0.000,-,-,-,-0.040,-,65.600,32.200
'5:50:52.920',0.000,-,-,-,-0.040,-,65.600,32.000
'5:50:52.928',0.000,-,-,-,-0.020,-,65.600,31.800
'5:50:52.936',0.000,-,-,-,-0.040,-,64.800,31.600
'5:50:52.944',0.008,-,-,-,-0.040,-,64.800,31.400
'5:50:52.952',0.000,-,-,-,-0.040,-,64.800,31.000
'5:50:52.960',0.000,-,-,-,-0.040,-,64.000,30.800
'5:50:52.968',0.008,-,-,-,-0.040,-,64.000,30.400
'5:50:52.976',0.000,-,-,-,-0.040,-,63.200,30.200
'5:50:52.984',0.000,-,-,-,-0.040,-,62.400,30.000
'5:50:52.992',0.000,-,-,-,-0.040,-,62.400,29.800
'5:50:53.000',0.000,-,-,-,-0.040,-,61.600,29.400
'5:50:53.008',0.000,-,-,-,-0.040,-,61.600,29.200
'5:50:53.016',-0.008,-,-,-,-0.040,-,60.800,29.000
'5:50:53.024',0.000,-,-,-,-0.040,-,60.800,29.000
'5:50:53.032',0.000,-,-,-,-0.040,-,60.000,28.800
'5:50:53.040',0.000,-,-,-,-0.020,-,60.000,28.800
'5:50:53.048',0.000,-,-,-,-0.040,-,59.200,28.600
'5:50:53.056',0.008,-,-,-,-0.020,-,59.200,28.600
'5:50:53.064',0.000,-,-,-,-0.020,-,59.200,28.600
'5:50:53.072',0.000,-,-,-,-0.040,-,58.400,28.400
'5:50:53.080',0.000,-,-,-,-0.020,-,58.400,28.400
'5:50:53.088',0.000,-,-,-,-0.020,-,57.600,28.400
'5:50:53.096',0.000,-,-,-,-0.040,-,57.600,28.400
'5:50:53.104',0.000,-,-,-,-0.020,-,57.600,28.600
'5:50:53.112',0.000,-,-,-,-0.040,-,56.800,28.600
'5:50:53.120',0.000,-,-,-,-0.020,-,56.800,28.800
'5:50:53.128',0.000,-,-,-,-0.020,-,56.800,29.000
'5:50:53.136',0.000,-,-,-,-0.020,-,56.800,29.000
'5:50:53.144',0.000,-,-,-,-0.020,-,56.000,29.200
'5:50:53.152',0.000,-,-,-,-0.020,-,56.000,29.400
'5:50:53.160',0.000,-,-,-,-0.020,-,56.000,29.600
'5:50:53.168',0.000,-,-,-,0.000,-,55.200,29.600
'5:50:53.176',0.008,-,-,-,-0.020,-,55.200,29.600
'5:50:53.184',0.000,-,-,-,0.000,-,54.400,29.600
'5:50:53.192',0.000,-,-,-,-0.020,-,54.400,29.600
'5:50:53.200',0.000,-,-,-,-0.020,-,53.600,29.800
'5:50:53.208',0.000,-,-,-,-0.020,-,53.600,29.800
'5:50:53.216',0.000,-,-,-,-0.020,-,53.600,30.000
'5:50:53.224',0.000,-,-,-,0.000,-,53.600,30.400
'5:50:53.232',0.000,-,-,-,-0.020,-,53.600,30.600
'5:50:53.240',0.008,-,-,-,-0.020,-,52.800,30.800
'5:50:53.248',0.000,-,-,-,-0.020,-,52.800,31.000
'5:50:53.256',0.024,-,-,-,-0.020,-,52.800,31.200
'5:50:53.264',0.016,-,-,-,-0.040,-,52.800,31.200
'5:50:53.272',0.024,-,-,-,-0.020,-,52.800,31.400
'5:50:53.280',0.016,-,-,-,-0.020,-,52.800,31.600
'5:50:53.288',0.016,-,-,-,-0.040,-,52.000,31.800
'5:50:53.296',0.008,-,-,-,-0.020,-,52.000,32.000
'5:50:53.304',0.016,-,-,-,-0.040,-,52.000,32.400
'5:50:53.312',0.008,-,-,-,-0.020,-,51.200,32.800
'5:50:53.320',0.000,-,-,-,-0.020,-,51.200,33.000
'5:50:53.328',0.008,-,-,-,-0.020,-,51.200,33.200
'5:50:53.336',0.000,-,-,-,-0.040,-,51.200,33.600
'5:50:53.344',-0.008,-,-,-,-0.020,-,50.400,34.000
'5:50:53.352',0.000,-,-,-,-0.020,-,50.400,34.400
'5:50:53.360',0.000,-,-,-,0.000,-,50.400,34.800
'5:50:53.368',0.000,-,-,-,-0.020,-,50.400,35.200
'5:50:53.376',0.000,-,-,-,0.000,-,50.400,35.600
'5:50:53.384',0.000,-,-,-,-0.020,-,50.400,35.800
'5:50:53.392',0.000,-,-,-,0.000,-,50.400,36.200
'5:50:53.400',0.008,-,-,-,0.000,-,50.400,36.400
'5:50:53.408',0.040,-,-,-,0.020,-,49.600,36.800
'5:50:53.416',0.088,-,-,-,0.080,-,49.600,37.200
'5:50:53.424',0.144,-,-,-,0.080,-,49.600,37.600
'5:50:53.432',0.200,-,-,-,0.000,-,49.600,38.200
'5:50:53.440',0.264,-,-,-,-0.040,-,49.600,38.800
'5:50:53.448',0.312,-,-,-,0.000,-,48.800,39.400
'5:50:53.456',0.272,-,-,-,-0.060,-,48.800,40.000
'5:50:53.464',0.184,-,-,-,-0.180,-,48.800,40.800
'5:50:53.472',0.120,-,-,-,-0.240,-,48.800,41.600
'5:50:53.480',-0.008,-,-,-,-0.060,-,48.000,42.400
'5:50:53.488',-0.176,-,-,-,0.040,-,48.000,43.600
'5:50:53.496',-0.208,-,-,-,0.020,-,48.000,44.800
