'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'6:14:26.536',0.112,-,2.624,-,61.600,-
'6:14:26.544',0.088,-,2.584,-,60.000,-
'6:14:26.552',0.064,-,2.536,-,59.200,-
'6:14:26.560',0.048,-,2.496,-,57.600,-
'6:14:26.568',0.032,-,2.456,-,56.000,-
'6:14:26.576',0.032,-,2.408,-,55.200,-
'6:14:26.584',0.032,-,2.368,-,53.600,-
'6:14:26.592',0.024,-,2.320,-,52.800,-
'6:14:26.600',0.024,-,2.280,-,52.000,-
'6:14:26.608',0.008,-,2.232,-,51.200,-
'6:14:26.616',0.008,-,2.168,-,50.400,-
'6:14:26.624',0.008,-,2.128,-,49.600,-
'6:14:26.632',0.008,-,2.064,-,49.600,-
'6:14:26.640',0.024,-,2.016,-,48.800,-
'6:14:26.648',0.008,-,1.952,-,48.000,-
'6:14:26.656',0.008,-,1.912,-,47.200,-
'6:14:26.664',0.000,-,1.840,-,47.200,-
'6:14:26.672',0.000,-,1.800,-,47.200,-
'6:14:26.680',-0.008,-,1.736,-,46.400,-
'6:14:26.688',-0.024,-,1.688,-,46.400,-
'6:14:26.696',-0.024,-,1.624,-,46.400,-
'6:14:26.704',-0.024,-,1.584,-,46.400,-
'6:14:26.712',-0.008,-,1.520,-,46.400,-
'6:14:26.720',0.000,-,1.472,-,46.400,-
'6:14:26.728',0.000,-,1.408,-,46.400,-
'6:14:26.736',0.000,-,1.368,-,46.400,-
'6:14:26.744',0.000,-,1.320,-,45.600,-
'6:14:26.752',-0.008,-,1.280,-,45.600,-
'6:14:26.760',-0.008,-,1.232,-,45.600,-
'6:14:26.768',-0.024,-,1.192,-,45.600,-
'6:14:26.776',-0.024,-,1.152,-,45.600,-
'6:14:26.784',-0.024,-,1.104,-,45.600,-
'6:14:26.792',-0.024,-,1.064,-,45.600,-
'6:14:26.800',-0.024,-,1.040,-,44.800,-
'6:14:26.808',-0.024,-,1.000,-,44.800,-
'6:14:26.816',-0.024,-,0.952,-,44.800,-
'6:14:26.824',-0.024,-,0.912,-,44.800,-
'6:14:26.832',-0.024,-,0.888,-,44.800,-
'6:14:26.840',-0.024,-,0.840,-,44.800,-
'6:14:26.848',-0.024,-,0.800,-,44.800,-
'6:14:26.856',-0.024,-,0.776,-,44.800,-
'6:14:26.864',-0.024,-,0.736,-,44.800,-
'6:14:26.872',-0.008,-,0.688,-,44.800,-
'6:14:26.880',-0.008,-,0.648,-,44.000,-
'6:14:26.888',-0.008,-,0.608,-,44.000,-
'6:14:26.896',0.008,-,0.560,-,44.000,-
'6:14:26.904',0.032,-,0.520,-,44.000,-
'6:14:26.912',0.064,-,0.456,-,44.000,-
'6:14:26.920',0.072,-,0.384,-,43.200,-
'6:14:26.928',-0.024,-,0.344,-,43.200,-
'6:14:26.936',-0.192,-,0.280,-,43.200,-
'6:14:26.944',-0.328,-,0.216,-,43.200,-
'6:14:26.952',-0.392,-,0.152,-,42.400,-
'6:14:26.960',-0.400,-,0.064,-,42.400,-
'6:14:26.968',-0.336,-,0.000,-,42.400,-
'6:14:26.976',-0.232,-,-0.080,-,42.400,-
'6:14:26.984',-0.128,-,-0.152,-,42.400,-
'6:14:26.992',-0.032,-,-0.232,-,42.400,-
'6:14:27.000',0.000,-,-0.320,-,42.400,-
'6:14:27.008',0.008,-,-0.432,-,42.400,-
'6:14:27.016',0.008,-,-0.520,-,41.600,-
'6:14:27.024',0.008,-,-0.624,-,41.600,-
'6:14:27.032',0.008,-,-0.736,-,41.600,-
'6:14:27.040',0.024,-,-0.840,-,41.600,-
'6:14:27.048',0.008,-,-0.952,-,42.400,-
'6:14:27.056',0.008,-,-1.064,-,42.400,-
'6:14:27.064',0.024,-,-1.152,-,42.400,-
'6:14:27.072',0.032,-,-1.256,-,43.200,-
'6:14:27.080',0.032,-,-1.368,-,45.600,-
'6:14:27.088',0.048,-,-1.472,-,50.400,-
'6:14:27.096',0.048,-,-1.608,-,56.000,-
'6:14:27.104',0.064,-,-1.712,-,60.800,-
'6:14:27.112',0.064,-,-1.840,-,64.000,-
'6:14:27.120',0.048,-,-1.952,-,65.600,-
'6:14:27.128',0.048,-,-2.104,-,68.000,-
'6:14:27.136',0.048,-,-2.232,-,70.400,-
'6:14:27.144',0.032,-,-2.384,-,73.600,-
'6:14:27.152',0.048,-,-2.536,-,75.200,-
'6:14:27.160',0.048,-,-2.688,-,77.600,-
'6:14:27.168',0.048,-,-,-,79.200,-
'6:14:27.176',0.032,-,-,-,80.800,-
'6:14:27.184',0.032,-,-,-,81.600,-
'6:14:27.192',0.024,-,-,-,81.600,-
'6:14:27.200',0.008,-,-,-,81.600,-
'6:14:27.208',0.008,-,-,-,80.800,-
'6:14:27.216',-0.008,-,-,-,80.000,-
'6:14:27.224',-0.048,-,-,-,78.400,-
'6:14:27.232',-0.032,-,-,-,76.800,-
'6:14:27.240',-0.024,-,-,-,75.200,-
'6:14:27.248',-0.024,-,-,-,73.600,-
'6:14:27.256',-0.032,-,-,-,72.000,-
'6:14:27.264',-0.032,-,-,-,69.600,-
'6:14:27.272',-0.032,-,-,-,67.200,-
'6:14:27.280',-0.032,-,-,-,65.600,-
'6:14:27.288',-0.072,-,-,-,64.000,-
'6:14:27.296',-0.072,-,-,-,63.200,-
'6:14:27.304',-0.064,-,-,-,62.400,-
'6:14:27.312',-0.072,-,-,-,61.600,-
'6:14:27.320',-0.072,-,-,-,60.800,-
'6:14:27.328',-0.072,-,-,-,60.000,-
'6:14:27.336',-0.072,-,-,-,59.200,-
'6:14:27.344',-0.088,-,-,-,58.400,-
'6:14:27.352',-0.072,-,-,-,57.600,-
'6:14:27.360',-0.072,-,-,-,56.800,-
'6:14:27.368',-0.064,-,-,-,56.800,-
'6:14:27.376',-0.064,-,-,-,56.800,-
'6:14:27.384',-0.064,-,-,-,56.000,-
'6:14:27.392',-0.064,-,-,-,56.000,-
'6:14:27.400',-0.048,-,-,-,56.000,-
'6:14:27.408',-0.032,-,-,-,56.000,-
'6:14:27.416',-0.032,-,-,-,56.000,-
'6:14:27.424',-0.024,-,-,-,56.000,-
'6:14:27.432',0.000,-,-,-,56.000,-
'6:14:27.440',0.008,-,-,-,55.200,-
'6:14:27.448',0.024,-,-,-,55.200,-
'6:14:27.456',-0.008,-,-,-,55.200,-
'6:14:27.464',-0.112,-,-,-,55.200,-
'6:14:27.472',-0.248,-,-,-,54.400,-
'6:14:27.480',-0.352,-,-,-,54.400,-
'6:14:27.488',-0.392,-,-,-,54.400,-
'6:14:27.496',-0.392,-,-,-,54.400,-
'6:14:27.504',-0.296,-,-,-,53.600,-
'6:14:27.512',-0.192,-,-,-,53.600,-
'6:14:27.520',-0.104,-,-,-,53.600,-
'6:14:27.528',-0.048,-,-,-,53.600,-
'6:14:27.536',-0.024,-,-,-,52.800,-
'6:14:27.544',-0.008,-,-,-,52.800,-
'6:14:27.552',0.000,-,-,-,52.000,-
'6:14:27.560',-0.008,-,-,-,52.000,-
'6:14:27.568',-0.008,-,-,-,52.000,-
'6:14:27.576',0.000,-,-,-,51.200,-
'6:14:27.584',-0.008,-,-,-,51.200,-
'6:14:27.592',0.000,-,-,-,51.200,-
'6:14:27.600',0.000,-,-,-,50.400,-
'6:14:27.608',0.008,-,-,-,50.400,-
'6:14:27.616',0.008,-,-,-,50.400,-
'6:14:27.624',0.024,-,-,-,51.200,-
'6:14:27.632',0.024,-,-,-,53.600,-
'6:14:27.640',0.024,-,-,-,56.000,-
'6:14:27.648',0.032,-,-,-,59.200,-
'6:14:27.656',0.032,-,-,-,62.400,-
'6:14:27.664',0.032,-,-,-,64.000,-
'6:14:27.672',0.032,-,-,-,64.800,-
'6:14:27.680',0.032,-,-,-,66.400,-
'6:14:27.688',0.032,-,-,-,68.000,-
'6:14:27.696',0.032,-,-,-,68.800,-
'6:14:27.704',0.032,-,-,-,69.600,-
'6:14:27.712',0.024,-,-,-,70.400,-
'6:14:27.720',0.008,-,-,-,70.400,-
'6:14:27.728',0.000,-,-,-,71.200,-
'6:14:27.736',-0.024,-,-,-,70.400,-
'6:14:27.744',-0.032,-,-,-,70.400,-
'6:14:27.752',-0.048,-,-,-,69.600,-
'6:14:27.760',-0.048,-,-,-,68.000,-
'6:14:27.768',-0.064,-,-,-,67.200,-
'6:14:27.776',-0.048,-,-,-,65.600,-
'6:14:27.784',-0.024,-,-,-,64.000,-
'6:14:27.792',-0.008,-,-,-,62.400,-
'6:14:27.800',-0.008,-,-,-,60.000,-
'6:14:27.808',-0.008,-,-,-,58.400,-
'6:14:27.816',0.000,-,-,-,57.600,-
'6:14:27.824',-0.048,-,-,-,56.000,-
'6:14:27.832',-0.192,-,-,-,55.200,-
'6:14:27.840',-0.368,-,-,-,54.400,-
'6:14:27.848',-0.496,-,-,-,53.600,-
'6:14:27.856',-0.616,-,-,-,53.600,-
'6:14:27.864',-0.696,-,-,-,52.800,-
'6:14:27.872',-0.704,-,-,-,52.000,-
'6:14:27.880',-0.656,-,-,-,51.200,-
'6:14:27.888',-0.600,-,-,-,51.200,-
'6:14:27.896',-0.560,-,-,-,50.400,-
'6:14:27.904',-0.480,-,-,-,50.400,-
'6:14:27.912',-0.352,-,-,-,49.600,-
'6:14:27.920',-0.168,-,-,-,49.600,-
'6:14:27.928',0.000,-,-,-,48.800,-
'6:14:27.936',0.112,-,-,-,48.800,-
'6:14:27.944',0.192,-,-,-,48.800,-
'6:14:27.952',0.232,-,-,-,48.800,-
'6:14:27.960',0.216,-,-,-,48.800,-
'6:14:27.968',0.216,-,-,-,48.800,-
'6:14:27.976',0.232,-,-,-,48.800,-
'6:14:27.984',0.248,-,-,-,48.800,-
'6:14:27.992',0.248,-,-,-,48.800,-
'6:14:28.000',0.256,-,-,-,49.600,-
'6:14:28.008',0.256,-,-,-,50.400,-
'6:14:28.016',0.248,-,-,-,52.000,-
'6:14:28.024',0.248,-,-,-,54.400,-
'6:14:28.032',0.256,-,-,-,57.600,-
'6:14:28.040',0.256,-,-,-,59.200,-
'6:14:28.048',0.272,-,-,-,60.800,-
'6:14:28.056',0.272,-,-,-,61.600,-
'6:14:28.064',0.256,-,-,-,63.200,-
'6:14:28.072',0.248,-,-,-,64.000,-
'6:14:28.080',0.216,-,-,-,64.800,-
'6:14:28.088',0.192,-,-,-,64.800,-
'6:14:28.096',0.168,-,-,-,65.600,-
'6:14:28.104',0.144,-,-,-,65.600,-
'6:14:28.112',0.112,-,-,-,65.600,-
'6:14:28.120',0.072,-,-,-,65.600,-
'6:14:28.128',0.064,-,-,-,64.800,-
'6:14:28.136',0.032,-,-,-,64.000,-
'6:14:28.144',0.008,-,-,-,62.400,-
'6:14:28.152',-0.008,-,-,-,61.600,-
'6:14:28.160',-0.008,-,-,-,60.000,-
'6:14:28.168',-0.024,-,-,-,58.400,-
'6:14:28.176',-0.032,-,-,-,57.600,-
'6:14:28.184',-0.032,-,-,-,56.000,-
'6:14:28.192',-0.032,-,-,-,55.200,-
'6:14:28.200',-0.048,-,-,-,54.400,-
'6:14:28.208',-0.072,-,-,-,53.600,-
'6:14:28.216',-0.112,-,-,-,52.800,-
'6:14:28.224',-0.144,-,-,-,52.000,-
'6:14:28.232',-0.168,-,-,-,51.200,-
'6:14:28.240',-0.208,-,-,-,50.400,-
'6:14:28.248',-0.256,-,-,-,49.600,-
'6:14:28.256',-0.336,-,-,-,49.600,-
'6:14:28.264',-0.416,-,-,-,48.800,-
'6:14:28.272',-0.440,-,-,-,48.800,-
'6:14:28.280',-0.416,-,-,-,48.800,-
'6:14:28.288',-0.400,-,-,-,48.000,-
'6:14:28.296',-0.416,-,-,-,48.000,-
'6:14:28.304',-0.392,-,-,-,48.000,-
'6:14:28.312',-0.376,-,-,-,48.000,-
'6:14:28.320',-0.352,-,-,-,47.200,-
'6:14:28.328',-0.312,-,-,-,47.200,-
'6:14:28.336',-0.232,-,-,-,47.200,-
'6:14:28.344',-0.152,-,-,-,47.200,-
'6:14:28.352',-0.064,-,-,-,47.200,-
'6:14:28.360',0.000,-,-,-,47.200,-
'6:14:28.368',0.032,-,-,-,47.200,-
'6:14:28.376',0.064,-,-,-,47.200,-
'6:14:28.384',0.072,-,-,-,47.200,-
'6:14:28.392',0.104,-,-,-,47.200,-
'6:14:28.400',0.128,-,-,-,48.000,-
'6:14:28.408',0.168,-,-,-,50.400,-
'6:14:28.416',0.192,-,-,-,52.800,-
'6:14:28.424',0.208,-,-,-,56.000,-
'6:14:28.432',0.216,-,-,-,59.200,-
'6:14:28.440',0.232,-,-,-,60.800,-
'6:14:28.448',0.208,-,-,-,62.400,-
'6:14:28.456',0.208,-,-,-,63.200,-
'6:14:28.464',0.208,-,-,-,64.000,-
'6:14:28.472',0.192,-,-2.736,-,64.800,-
'6:14:28.480',0.192,-,-2.688,-,65.600,-
'6:14:28.488',0.192,-,-2.648,-,65.600,-
'6:14:28.496',0.192,-,-2.608,-,65.600,-
'6:14:28.504',0.184,-,-2.560,-,65.600,-
'6:14:28.512',0.168,-,-2.520,-,64.800,-
'6:14:28.520',0.152,-,-2.456,-,64.800,-
'6:14:28.528',0.128,-,-2.408,-,63.200,-
'6:14:28.536',0.104,-,-2.344,-,62.400,-
'6:14:28.544',0.072,-,-2.304,-,60.800,-
'6:14:28.552',0.048,-,-2.256,-,59.200,-
'6:14:28.560',0.032,-,-2.192,-,58.400,-
'6:14:28.568',0.024,-,-2.128,-,56.800,-
'6:14:28.576',0.024,-,-2.080,-,55.200,-
'6:14:28.584',0.008,-,-2.016,-,54.400,-
'6:14:28.592',0.008,-,-1.952,-,53.600,-
'6:14:28.600',0.000,-,-1.888,-,52.800,-
'6:14:28.608',0.000,-,-1.800,-,52.000,-
'6:14:28.616',0.000,-,-1.736,-,51.200,-
'6:14:28.624',-0.008,-,-1.648,-,50.400,-
'6:14:28.632',-0.024,-,-1.560,-,49.600,-
'6:14:28.640',-0.032,-,-1.472,-,48.800,-
'6:14:28.648',-0.032,-,-1.368,-,48.000,-
'6:14:28.656',-0.032,-,-1.256,-,47.200,-
'6:14:28.664',-0.048,-,-1.152,-,47.200,-
'6:14:28.672',-0.048,-,-1.040,-,47.200,-
'6:14:28.680',-0.048,-,-0.928,-,46.400,-
'6:14:28.688',-0.048,-,-0.800,-,46.400,-
'6:14:28.696',-0.032,-,-0.672,-,45.600,-
'6:14:28.704',-0.032,-,-0.520,-,45.600,-
'6:14:28.712',-0.032,-,-0.384,-,44.800,-
'6:14:28.720',-0.032,-,-0.232,-,44.800,-
'6:14:28.728',-0.024,-,-0.064,-,44.800,-
'6:14:28.736',-0.024,-,0.080,-,44.000,-
'6:14:28.744',-0.024,-,0.256,-,44.000,-
'6:14:28.752',-0.024,-,0.432,-,44.000,-
'6:14:28.760',-0.024,-,0.624,-,43.200,-
'6:14:28.768',-0.008,-,0.800,-,43.200,-
'6:14:28.776',-0.008,-,1.000,-,43.200,-
'6:14:28.784',-0.008,-,1.192,-,43.200,-
'6:14:28.792',-0.024,-,1.368,-,42.400,-
'6:14:28.800',-0.032,-,1.560,-,42.400,-
'6:14:28.808',-0.032,-,1.760,-,42.400,-
'6:14:28.816',-0.048,-,1.952,-,42.400,-
'6:14:28.824',-0.048,-,2.152,-,42.400,-
'6:14:28.832',-0.032,-,2.320,-,41.600,-
'6:14:28.840',-0.024,-,2.496,-,41.600,-
'6:14:28.848',-0.024,-,2.672,-,41.600,-
'6:14:28.856',-0.008,-,2.760,-,41.600,-
'6:14:28.864',-0.024,-,2.760,-,40.800,-
'6:14:28.872',-0.024,-,2.760,-,40.800,-
'6:14:28.880',-0.024,-,2.760,-,40.800,-
'6:14:28.888',-0.024,-,2.760,-,40.800,-
'6:14:28.896',-0.024,-,2.760,-,40.800,-
'6:14:28.904',-0.032,-,2.760,-,40.000,-
'6:14:28.912',-0.032,-,2.760,-,40.000,-
'6:14:28.920',-0.024,-,2.760,-,39.200,-
'6:14:28.928',-0.024,-,2.760,-,39.200,-
'6:14:28.936',-0.024,-,2.760,-,39.200,-
'6:14:28.944',-0.032,-,2.760,-,39.200,-
'6:14:28.952',-0.032,-,2.760,-,39.200,-
'6:14:28.960',-0.024,-,2.760,-,39.200,-
'6:14:28.968',-0.024,-,2.760,-,39.200,-
'6:14:28.976',-0.008,-,2.760,-,38.400,-
'6:14:28.984',-0.008,-,2.760,-,38.400,-
'6:14:28.992',0.000,-,2.760,-,38.400,-
'6:14:29.000',0.000,-,2.760,-,38.400,-
'6:14:29.008',0.008,-,2.760,-,38.400,-
'6:14:29.016',0.024,-,2.760,-,37.600,-
'6:14:29.024',0.048,-,2.760,-,37.600,-
'6:14:29.032',0.064,-,2.760,-,37.600,-
'6:14:29.040',0.000,-,2.760,-,37.600,-
'6:14:29.048',-0.152,-,2.760,-,36.800,-
'6:14:29.056',-0.296,-,2.760,-,36.800,-
'6:14:29.064',-0.392,-,2.760,-,36.800,-
'6:14:29.072',-0.416,-,2.760,-,36.800,-
'6:14:29.080',-0.368,-,2.760,-,36.800,-
'6:14:29.088',-0.256,-,2.760,-,36.800,-
'6:14:29.096',-0.144,-,2.760,-,36.800,-
'6:14:29.104',-0.032,-,2.760,-,36.800,-
'6:14:29.112',0.000,-,2.760,-,36.800,-
'6:14:29.120',0.024,-,2.760,-,36.800,-
'6:14:29.128',0.032,-,2.760,-,36.800,-
'6:14:29.136',0.032,-,2.760,-,36.800,-
'6:14:29.144',0.032,-,2.760,-,36.800,-
'6:14:29.152',0.048,-,2.760,-,36.000,-
'6:14:29.160',0.048,-,2.760,-,36.000,-
'6:14:29.168',0.064,-,2.760,-,36.000,-
'6:14:29.176',0.072,-,2.760,-,36.800,-
'6:14:29.184',0.072,-,2.760,-,36.800,-
'6:14:29.192',0.064,-,2.760,-,37.600,-
'6:14:29.200',0.072,-,2.760,-,40.000,-
'6:14:29.208',0.064,-,2.760,-,43.200,-
'6:14:29.216',0.064,-,2.760,-,48.800,-
'6:14:29.224',0.064,-,2.760,-,52.800,-
'6:14:29.232',0.072,-,2.760,-,56.000,-
'6:14:29.240',0.088,-,2.760,-,57.600,-
'6:14:29.248',0.104,-,2.760,-,59.200,-
'6:14:29.256',0.104,-,2.760,-,60.800,-
'6:14:29.264',0.104,-,2.760,-,63.200,-
'6:14:29.272',0.104,-,2.760,-,64.800,-
'6:14:29.280',0.104,-,2.760,-,66.400,-
'6:14:29.288',0.104,-,2.760,-,67.200,-
'6:14:29.296',0.088,-,2.736,-,68.800,-
'6:14:29.304',0.088,-,2.648,-,68.800,-
'6:14:29.312',0.088,-,2.584,-,69.600,-
'6:14:29.320',0.072,-,2.496,-,68.800,-
'6:14:29.328',0.064,-,2.432,-,68.000,-
'6:14:29.336',0.032,-,2.344,-,67.200,-
'6:14:29.344',0.032,-,2.280,-,66.400,-
'6:14:29.352',0.008,-,2.192,-,64.800,-
'6:14:29.360',0.000,-,2.104,-,63.200,-
'6:14:29.368',0.000,-,2.016,-,60.800,-
'6:14:29.376',0.008,-,1.928,-,59.200,-
'6:14:29.384',0.008,-,1.840,-,56.800,-
'6:14:29.392',0.024,-,1.760,-,55.200,-
'6:14:29.400',0.008,-,1.672,-,53.600,-
'6:14:29.408',0.008,-,1.560,-,52.800,-
'6:14:29.416',0.000,-,1.456,-,52.000,-
'6:14:29.424',0.000,-,1.344,-,51.200,-
'6:14:29.432',0.000,-,1.256,-,50.400,-
'6:14:29.440',0.000,-,1.152,-,49.600,-
'6:14:29.448',0.008,-,1.040,-,49.600,-
'6:14:29.456',0.000,-,0.928,-,48.800,-
'6:14:29.464',0.000,-,0.824,-,48.800,-
'6:14:29.472',-0.008,-,0.712,-,48.800,-
'6:14:29.480',-0.008,-,0.608,-,48.000,-
'6:14:29.488',-0.008,-,0.496,-,48.000,-
'6:14:29.496',-0.008,-,0.384,-,48.000,-
'6:14:29.504',-0.008,-,0.256,-,48.000,-
'6:14:29.512',-0.024,-,0.152,-,48.000,-
'6:14:29.520',-0.008,-,0.016,-,48.000,-
'6:14:29.528',-0.008,-,-0.080,-,48.000,-
'6:14:29.536',-0.008,-,-0.216,-,48.000,-
'6:14:29.544',0.000,-,-0.344,-,48.000,-
'6:14:29.552',0.024,-,-0.456,-,48.000,-
'6:14:29.560',0.048,-,-0.584,-,48.800,-
'6:14:29.568',0.088,-,-0.712,-,48.800,-
'6:14:29.576',0.088,-,-0.824,-,48.800,-
'6:14:29.584',0.000,-,-0.928,-,48.800,-
'6:14:29.592',-0.184,-,-1.064,-,48.800,-
'6:14:29.600',-0.312,-,-1.152,-,48.800,-
'6:14:29.608',-0.376,-,-1.256,-,48.800,-
'6:14:29.616',-0.392,-,-1.368,-,48.800,-
'6:14:29.624',-0.328,-,-1.456,-,48.800,-
'6:14:29.632',-0.208,-,-1.536,-,48.800,-
'6:14:29.640',-0.088,-,-1.608,-,48.800,-
'6:14:29.648',-0.024,-,-1.688,-,48.800,-
'6:14:29.656',0.008,-,-1.760,-,48.800,-
'6:14:29.664',0.024,-,-1.824,-,48.800,-
'6:14:29.672',0.048,-,-1.864,-,48.800,-
'6:14:29.680',0.048,-,-1.928,-,48.800,-
'6:14:29.688',0.032,-,-1.976,-,48.800,-
'6:14:29.696',0.032,-,-2.040,-,48.000,-
'6:14:29.704',0.032,-,-2.080,-,48.000,-
'6:14:29.712',0.048,-,-2.128,-,48.000,-
'6:14:29.720',0.064,-,-2.192,-,48.000,-
'6:14:29.728',0.048,-,-2.232,-,48.000,-
'6:14:29.736',0.048,-,-2.256,-,48.000,-
'6:14:29.744',0.048,-,-2.304,-,48.000,-
'6:14:29.752',0.048,-,-2.344,-,48.800,-
'6:14:29.760',0.064,-,-2.368,-,50.400,-
'6:14:29.768',0.072,-,-2.384,-,52.800,-
'6:14:29.776',0.072,-,-2.408,-,56.000,-
'6:14:29.784',0.072,-,-2.432,-,58.400,-
'6:14:29.792',0.072,-,-2.456,-,60.800,-
'6:14:29.800',0.072,-,-2.472,-,62.400,-
'6:14:29.808',0.088,-,-2.496,-,63.200,-
'6:14:29.816',0.104,-,-2.520,-,64.800,-
'6:14:29.824',0.088,-,-2.536,-,65.600,-
'6:14:29.832',0.088,-,-2.560,-,67.200,-
'6:14:29.840',0.072,-,-2.584,-,68.000,-
'6:14:29.848',0.064,-,-2.608,-,68.000,-
'6:14:29.856',0.032,-,-2.624,-,68.000,-
'6:14:29.864',0.008,-,-2.648,-,68.000,-
'6:14:29.872',0.000,-,-2.672,-,67.200,-
'6:14:29.880',-0.008,-,-2.688,-,66.400,-
'6:14:29.888',-0.024,-,-2.712,-,65.600,-
'6:14:29.896',-0.032,-,-2.736,-,64.800,-
'6:14:29.904',-0.024,-,-2.760,-,63.200,-
'6:14:29.912',0.000,-,-,-,62.400,-
'6:14:29.920',0.000,-,-,-,60.800,-
'6:14:29.928',0.000,-,-,-,59.200,-
'6:14:29.936',-0.008,-,-,-,58.400,-
'6:14:29.944',-0.024,-,-,-,56.800,-
'6:14:29.952',-0.024,-,-,-,56.000,-
'6:14:29.960',-0.024,-,-,-,55.200,-
'6:14:29.968',-0.024,-,-,-,54.400,-
'6:14:29.976',-0.032,-,-,-,53.600,-
'6:14:29.984',-0.032,-,-,-,52.800,-
'6:14:29.992',-0.024,-,-,-,52.000,-
'6:14:30.000',-0.024,-,-,-,51.200,-
'6:14:30.008',-0.024,-,-,-,50.400,-
'6:14:30.016',-0.024,-,-,-,50.400,-
'6:14:30.024',-0.024,-,-,-,49.600,-
'6:14:30.032',-0.024,-,-,-,49.600,-
'6:14:30.040',-0.024,-,-,-,49.600,-
'6:14:30.048',-0.024,-,-,-,48.800,-
'6:14:30.056',-0.024,-,-,-,48.800,-
'6:14:30.064',-0.008,-,-,-,48.000,-
'6:14:30.072',-0.008,-,-,-,48.000,-
'6:14:30.080',0.000,-,-,-,48.000,-
'6:14:30.088',0.008,-,-,-,48.000,-
'6:14:30.096',0.032,-,-,-,48.000,-
'6:14:30.104',0.032,-,-,-,48.000,-
'6:14:30.112',0.048,-,-,-,48.000,-
'6:14:30.120',0.064,-,-,-,48.000,-
'6:14:30.128',-0.064,-,-,-,48.000,-
'6:14:30.136',-0.216,-,-,-,48.000,-
'6:14:30.144',-0.336,-,-,-,48.000,-
'6:14:30.152',-0.392,-,-,-,48.000,-
'6:14:30.160',-0.392,-,-,-,48.000,-
'6:14:30.168',-0.288,-,-,-,48.000,-
'6:14:30.176',-0.168,-,-,-,48.000,-
'6:14:30.184',-0.048,-,-,-,48.000,-
'6:14:30.192',0.000,-,-,-,47.200,-
