'Elapsed time','II','V','MCL1','ABP'
'1:20:12.936',0.143,-0.897,-,119.600
'1:20:12.944',0.200,-0.885,-,119.080
'1:20:12.952',0.171,-0.885,-,117.520
'1:20:12.960',0.257,-0.874,-,116.480
'1:20:12.968',-0.200,-0.862,-,114.920
'1:20:12.976',-0.800,-0.862,-,114.400
'1:20:12.984',-0.829,-0.851,-,113.360
'1:20:12.992',-0.314,-0.839,-,112.320
'1:20:13.000',-0.171,-0.839,-,111.800
'1:20:13.008',-0.086,-0.828,-,110.760
'1:20:13.016',-0.057,-0.828,-,110.240
'1:20:13.024',0.057,-0.828,-,110.240
'1:20:13.032',0.000,-0.816,-,109.200
'1:20:13.040',-0.057,-0.816,-,109.200
'1:20:13.048',-0.086,-0.816,-,109.200
'1:20:13.056',-0.057,-0.816,-,110.240
'1:20:13.064',0.057,-0.805,-,111.800
'1:20:13.072',0.057,-0.805,-,114.920
'1:20:13.080',0.057,-0.805,-,121.160
'1:20:13.088',0.000,-0.805,-,131.040
'1:20:13.096',-0.029,-0.805,-,143.000
'1:20:13.104',-0.029,-0.805,-,156.000
'1:20:13.112',0.057,-0.805,-,168.480
'1:20:13.120',0.171,-0.805,-,179.920
'1:20:13.128',0.200,-0.793,-,179.920
'1:20:13.136',0.057,-0.793,-,179.920
'1:20:13.144',0.057,-0.793,-,179.920
'1:20:13.152',0.114,-0.793,-,179.920
'1:20:13.160',0.171,-0.793,-,179.920
'1:20:13.168',0.143,-0.782,-,179.920
'1:20:13.176',0.057,-0.782,-,179.920
'1:20:13.184',0.057,-0.782,-,177.320
'1:20:13.192',0.000,-0.770,-,171.600
'1:20:13.200',0.000,-0.770,-,166.400
'1:20:13.208',0.029,-0.759,-,159.640
'1:20:13.216',0.000,-0.759,-,153.400
'1:20:13.224',-0.057,-0.747,-,147.160
'1:20:13.232',-0.057,-0.736,-,141.440
'1:20:13.240',-0.086,-0.724,-,137.280
'1:20:13.248',0.057,-0.713,-,133.120
'1:20:13.256',0.000,-0.701,-,131.560
'1:20:13.264',-0.029,-0.690,-,131.040
'1:20:13.272',0.000,-0.678,-,131.560
'1:20:13.280',-0.029,-0.678,-,131.560
'1:20:13.288',0.000,-0.667,-,132.600
'1:20:13.296',0.057,-0.655,-,133.120
'1:20:13.304',0.057,-0.655,-,133.120
'1:20:13.312',-0.029,-0.644,-,132.600
'1:20:13.320',0.000,-0.632,-,131.560
'1:20:13.328',-0.057,-0.621,-,130.000
'1:20:13.336',-0.029,-0.609,-,128.440
'1:20:13.344',0.086,-0.609,-,126.880
'1:20:13.352',0.114,-0.598,-,125.320
'1:20:13.360',0.057,-0.586,-,124.800
'1:20:13.368',0.171,-0.575,-,122.720
'1:20:13.376',0.257,-0.563,-,121.160
'1:20:13.384',0.371,-0.563,-,119.600
'1:20:13.392',0.657,-0.552,-,119.080
'1:20:13.400',1.086,-0.540,-,117.520
'1:20:13.408',0.600,-0.540,-,115.960
'1:20:13.416',0.229,-0.529,-,114.920
'1:20:13.424',0.000,-0.529,-,113.360
'1:20:13.432',-0.257,-0.517,-,112.320
'1:20:13.440',-0.457,-0.517,-,111.800
'1:20:13.448',-0.200,-0.517,-,110.760
'1:20:13.456',-0.114,-0.506,-,110.240
'1:20:13.464',-0.314,-0.506,-,109.200
'1:20:13.472',-0.257,-0.506,-,109.200
'1:20:13.480',-0.257,-0.506,-,108.680
'1:20:13.488',-0.200,-0.494,-,108.680
'1:20:13.496',-0.143,-0.494,-,108.680
'1:20:13.504',-0.257,-0.494,-,108.680
'1:20:13.512',-0.314,-0.494,-,109.200
'1:20:13.520',-0.257,-0.494,-,110.760
'1:20:13.528',-0.200,-0.494,-,114.920
'1:20:13.536',-0.257,-0.494,-,121.160
'1:20:13.544',-0.286,-0.494,-,130.000
'1:20:13.552',-0.257,-0.494,-,141.440
'1:20:13.560',-0.286,-0.494,-,153.400
'1:20:13.568',-0.257,-0.494,-,164.320
'1:20:13.576',-0.314,-0.494,-,174.200
'1:20:13.584',-0.257,-0.494,-,179.920
'1:20:13.592',-0.257,-0.506,-,179.920
'1:20:13.600',-0.257,-0.506,-,179.920
'1:20:13.608',-0.171,-0.506,-,179.920
'1:20:13.616',-0.029,-0.506,-,179.920
'1:20:13.624',0.000,-0.506,-,179.920
'1:20:13.632',-0.086,-0.494,-,174.720
'1:20:13.640',0.000,-0.494,-,169.520
'1:20:13.648',0.000,-0.494,-,163.800
'1:20:13.656',0.000,-0.483,-,158.080
'1:20:13.664',0.114,-0.483,-,152.360
'1:20:13.672',-0.057,-0.471,-,147.160
'1:20:13.680',-0.143,-0.471,-,141.440
'1:20:13.688',-0.057,-0.460,-,136.760
'1:20:13.696',0.029,-0.460,-,132.600
'1:20:13.704',0.057,-0.448,-,130.000
'1:20:13.712',0.000,-0.437,-,128.440
'1:20:13.720',-0.057,-0.437,-,128.440
'1:20:13.728',0.000,-0.437,-,128.440
'1:20:13.736',0.057,-0.425,-,129.480
'1:20:13.744',0.143,-0.425,-,130.000
'1:20:13.752',0.000,-0.425,-,131.040
'1:20:13.760',0.000,-0.425,-,131.040
'1:20:13.768',0.029,-0.425,-,130.000
'1:20:13.776',0.000,-0.425,-,129.480
'1:20:13.784',0.057,-0.414,-,128.440
'1:20:13.792',0.114,-0.414,-,126.880
'1:20:13.800',-0.143,-0.414,-,125.320
'1:20:13.808',-0.057,-0.414,-,124.800
'1:20:13.816',-0.029,-0.414,-,122.720
'1:20:13.824',-0.029,-0.414,-,122.200
'1:20:13.832',0.057,-0.414,-,120.640
'1:20:13.840',0.171,-0.414,-,119.600
'1:20:13.848',-0.143,-0.414,-,119.080
'1:20:13.856',-0.200,-0.414,-,117.520
'1:20:13.864',0.114,-0.402,-,116.480
'1:20:13.872',0.257,-0.402,-,115.960
'1:20:13.880',0.371,-0.402,-,114.920
'1:20:13.888',0.429,-0.402,-,114.400
'1:20:13.896',-0.029,-0.402,-,112.320
'1:20:13.904',-0.743,-0.402,-,111.800
'1:20:13.912',-0.886,-0.402,-,110.760
'1:20:13.920',-0.314,-0.402,-,110.240
'1:20:13.928',-0.057,-0.402,-,110.240
'1:20:13.936',0.000,-0.402,-,109.200
'1:20:13.944',0.000,-0.402,-,109.200
'1:20:13.952',0.114,-0.402,-,108.680
'1:20:13.960',-0.029,-0.414,-,108.680
'1:20:13.968',0.000,-0.414,-,108.680
'1:20:13.976',0.000,-0.425,-,109.200
'1:20:13.984',0.000,-0.425,-,110.240
'1:20:13.992',0.114,-0.437,-,113.360
'1:20:14.000',0.057,-0.448,-,119.600
'1:20:14.008',0.029,-0.460,-,130.000
'1:20:14.016',0.086,-0.460,-,143.000
'1:20:14.024',0.057,-0.471,-,158.080
'1:20:14.032',0.086,-0.483,-,173.160
'1:20:14.040',0.114,-0.483,-,179.920
'1:20:14.048',0.229,-0.494,-,179.920
'1:20:14.056',0.286,-0.494,-,179.920
'1:20:14.064',0.114,-0.506,-,179.920
'1:20:14.072',0.171,-0.506,-,179.920
'1:20:14.080',0.229,-0.517,-,179.920
'1:20:14.088',0.229,-0.517,-,179.920
'1:20:14.096',0.286,-0.529,-,179.920
'1:20:14.104',0.314,-0.529,-,179.920
'1:20:14.112',0.114,-0.529,-,179.920
'1:20:14.120',0.086,-0.540,-,179.920
'1:20:14.128',0.114,-0.540,-,173.160
'1:20:14.136',0.057,-0.552,-,167.960
'1:20:14.144',0.057,-0.552,-,162.240
'1:20:14.152',0.114,-0.563,-,156.520
'1:20:14.160',0.057,-0.563,-,150.800
'1:20:14.168',0.057,-0.563,-,147.160
'1:20:14.176',0.114,-0.575,-,143.520
'1:20:14.184',0.000,-0.575,-,141.960
'1:20:14.192',0.000,-0.575,-,141.440
'1:20:14.200',0.000,-0.586,-,141.960
'1:20:14.208',0.057,-0.586,-,141.960
'1:20:14.216',0.143,-0.598,-,143.000
'1:20:14.224',0.229,-0.609,-,143.000
'1:20:14.232',0.057,-0.609,-,141.960
'1:20:14.240',-0.029,-0.621,-,141.440
'1:20:14.248',0.000,-0.632,-,139.880
'1:20:14.256',0.000,-0.632,-,138.320
'1:20:14.264',0.029,-0.644,-,136.760
'1:20:14.272',0.057,-0.644,-,135.200
'1:20:14.280',0.171,-0.644,-,133.120
'1:20:14.288',0.171,-0.655,-,131.560
'1:20:14.296',0.257,-0.655,-,130.000
'1:20:14.304',0.229,-0.655,-,129.480
'1:20:14.312',0.486,-0.667,-,127.920
'1:20:14.320',0.800,-0.667,-,126.880
'1:20:14.328',1.171,-0.667,-,125.320
'1:20:14.336',1.371,-0.667,-,124.800
'1:20:14.344',1.171,-0.667,-,122.720
'1:20:14.352',0.743,-0.667,-,122.200
'1:20:14.360',0.057,-0.667,-,121.160
'1:20:14.368',-0.600,-0.667,-,119.600
'1:20:14.376',-0.629,-0.667,-,119.080
'1:20:14.384',-0.200,-0.667,-,118.040
'1:20:14.392',-0.171,-0.678,-,117.520
'1:20:14.400',-0.229,-0.678,-,116.480
'1:20:14.408',-0.257,-0.678,-,116.480
'1:20:14.416',-0.171,-0.678,-,115.960
'1:20:14.424',-0.200,-0.690,-,115.960
'1:20:14.432',-0.200,-0.690,-,115.960
'1:20:14.440',-0.229,-0.701,-,116.480
'1:20:14.448',-0.200,-0.701,-,118.040
'1:20:14.456',-0.229,-0.713,-,121.160
'1:20:14.464',-0.171,-0.713,-,126.880
'1:20:14.472',0.057,-0.724,-,135.720
'1:20:14.480',-0.343,-0.724,-,146.120
'1:20:14.488',-0.400,-0.736,-,157.560
'1:20:14.496',-0.314,-0.736,-,168.480
'1:20:14.504',-0.257,-0.736,-,178.360
'1:20:14.512',-0.257,-0.747,-,179.920
'1:20:14.520',-0.229,-0.747,-,179.920
'1:20:14.528',-0.057,-0.759,-,179.920
'1:20:14.536',0.057,-0.759,-,179.920
'1:20:14.544',-0.257,-0.770,-,179.920
'1:20:14.552',-0.200,-0.782,-,179.920
'1:20:14.560',-0.114,-0.782,-,178.880
'1:20:14.568',-0.057,-0.793,-,173.160
'1:20:14.576',0.000,-0.793,-,167.960
'1:20:14.584',0.000,-0.805,-,162.240
'1:20:14.592',0.114,-0.805,-,156.520
'1:20:14.600',0.314,-0.816,-,150.280
'1:20:14.608',-0.086,-0.816,-,145.600
'1:20:14.616',-0.143,-0.816,-,140.400
'1:20:14.624',0.000,-0.828,-,136.760
'1:20:14.632',0.057,-0.828,-,133.120
'1:20:14.640',0.057,-0.828,-,132.600
'1:20:14.648',0.086,-0.828,-,132.600
'1:20:14.656',0.057,-0.828,-,132.600
'1:20:14.664',0.371,-0.828,-,133.120
'1:20:14.672',0.400,-0.828,-,134.160
'1:20:14.680',0.171,-0.828,-,134.160
'1:20:14.688',0.314,-0.839,-,134.160
'1:20:14.696',0.400,-0.839,-,133.120
'1:20:14.704',0.514,-0.839,-,131.560
'1:20:14.712',0.657,-0.839,-,131.040
'1:20:14.720',0.743,-0.839,-,129.480
'1:20:14.728',0.914,-0.839,-,128.440
'1:20:14.736',1.229,-0.839,-,126.880
'1:20:14.744',1.600,-0.839,-,125.320
'1:20:14.752',1.743,-0.839,-,124.800
'1:20:14.760',1.914,-0.839,-,122.720
'1:20:14.768',2.086,-0.839,-,122.200
'1:20:14.776',1.886,-0.839,-,120.640
'1:20:14.784',1.171,-0.839,-,119.600
'1:20:14.792',0.657,-0.828,-,119.080
'1:20:14.800',0.000,-0.828,-,117.520
'1:20:14.808',-0.314,-0.828,-,116.480
'1:20:14.816',-0.686,-0.828,-,114.920
'1:20:14.824',-0.743,-0.828,-,114.400
'1:20:14.832',-0.686,-0.816,-,113.360
'1:20:14.840',-0.629,-0.816,-,112.320
'1:20:14.848',-0.686,-0.816,-,112.320
'1:20:14.856',-0.686,-0.828,-,113.360
'1:20:14.864',-0.657,-0.828,-,115.960
'1:20:14.872',-0.686,-0.828,-,119.600
'1:20:14.880',-0.657,-0.839,-,125.320
'1:20:14.888',-0.771,-0.839,-,132.600
'1:20:14.896',-0.800,-0.851,-,141.440
'1:20:14.904',-0.886,-0.862,-,149.240
'1:20:14.912',-0.800,-0.862,-,156.520
'1:20:14.920',-0.857,-0.874,-,162.240
'1:20:14.928',-0.914,-0.885,-,165.360
'1:20:14.936',-0.943,-0.885,-,166.920
'1:20:14.944',-0.886,-0.897,-,166.400
'1:20:14.952',-0.829,-0.897,-,164.320
'1:20:14.960',-0.886,-0.908,-,160.680
'1:20:14.968',-0.771,-0.908,-,156.520
'1:20:14.976',-0.600,-0.908,-,152.360
'1:20:14.984',-0.457,-0.908,-,147.680
'1:20:14.992',-0.314,-0.908,-,143.000
'1:20:15.000',-0.171,-0.908,-,138.320
'1:20:15.008',0.057,-0.908,-,132.600
'1:20:15.016',0.114,-0.908,-,128.440
'1:20:15.024',0.314,-0.908,-,123.760
'1:20:15.032',0.429,-0.897,-,121.160
'1:20:15.040',0.714,-0.897,-,119.080
'1:20:15.048',0.914,-0.885,-,118.040
'1:20:15.056',1.257,-0.885,-,118.040
'1:20:15.064',1.629,-0.874,-,118.040
'1:20:15.072',1.886,-0.862,-,119.080
'1:20:15.080',2.143,-0.851,-,119.600
'1:20:15.088',2.343,-0.839,-,119.600
'1:20:15.096',2.114,-0.828,-,119.600
'1:20:15.104',1.400,-0.816,-,119.600
'1:20:15.112',0.800,-0.793,-,119.080
'1:20:15.120',0.371,-0.782,-,118.040
'1:20:15.128',-0.029,-0.770,-,117.520
'1:20:15.136',-0.314,-0.747,-,116.480
'1:20:15.144',-0.543,-0.736,-,115.960
'1:20:15.152',-0.571,-0.724,-,114.920
'1:20:15.160',-0.600,-0.713,-,114.400
'1:20:15.168',-0.571,-0.701,-,113.360
'1:20:15.176',-0.686,-0.690,-,111.800
'1:20:15.184',-0.629,-0.690,-,110.760
'1:20:15.192',-0.743,-0.678,-,109.200
'1:20:15.200',-0.771,-0.667,-,109.200
'1:20:15.208',-0.800,-0.667,-,109.200
'1:20:15.216',-0.771,-0.667,-,110.760
'1:20:15.224',-0.886,-0.655,-,114.400
'1:20:15.232',-0.857,-0.655,-,119.600
'1:20:15.240',-0.971,-0.655,-,126.360
'1:20:15.248',-0.914,-0.655,-,133.120
'1:20:15.256',-0.800,-0.655,-,140.400
'1:20:15.264',-0.771,-0.655,-,146.120
'1:20:15.272',-0.829,-0.655,-,150.280
'1:20:15.280',-0.686,-0.655,-,150.800
'1:20:15.288',-0.486,-0.655,-,150.280
'1:20:15.296',-0.429,-0.655,-,147.160
'1:20:15.304',-0.343,-0.655,-,141.960
'1:20:15.312',-0.200,-0.655,-,136.760
'1:20:15.320',-0.086,-0.655,-,130.000
'1:20:15.328',-0.029,-0.644,-,122.720
'1:20:15.336',0.000,-0.644,-,117.520
'1:20:15.344',0.057,-0.632,-,112.320
'1:20:15.352',0.000,-0.632,-,109.200
'1:20:15.360',0.000,-0.621,-,107.640
'1:20:15.368',0.029,-0.609,-,106.080
'1:20:15.376',0.057,-0.609,-,106.080
'1:20:15.384',0.114,-0.598,-,105.560
'1:20:15.392',0.086,-0.586,-,106.080
'1:20:15.400',0.143,-0.575,-,106.080
'1:20:15.408',0.114,-0.563,-,106.080
'1:20:15.416',0.086,-0.552,-,106.080
'1:20:15.424',0.143,-0.540,-,107.120
'1:20:15.432',0.114,-0.529,-,107.120
'1:20:15.440',0.114,-0.517,-,107.640
'1:20:15.448',0.257,-0.506,-,107.640
'1:20:15.456',0.114,-0.506,-,107.640
'1:20:15.464',0.114,-0.494,-,107.640
'1:20:15.472',0.086,-0.483,-,107.120
'1:20:15.480',0.200,-0.471,-,106.080
'1:20:15.488',0.229,-0.471,-,105.560
'1:20:15.496',0.114,-0.460,-,104.520
'1:20:15.504',0.171,-0.448,-,104.000
'1:20:15.512',0.114,-0.437,-,101.920
'1:20:15.520',0.171,-0.425,-,101.400
'1:20:15.528',0.114,-0.425,-,100.360
'1:20:15.536',0.114,-0.414,-,99.840
'1:20:15.544',0.143,-0.402,-,98.800
'1:20:15.552',0.286,-0.391,-,98.280
'1:20:15.560',0.171,-0.391,-,97.240
'1:20:15.568',0.171,-0.379,-,97.240
'1:20:15.576',0.200,-0.368,-,96.720
'1:20:15.584',0.229,-0.368,-,96.720
'1:20:15.592',0.143,-0.356,-,96.720
'1:20:15.600',0.229,-0.345,-,95.680
'1:20:15.608',0.171,-0.345,-,95.680
'1:20:15.616',0.229,-0.333,-,95.680
'1:20:15.624',0.171,-0.333,-,95.680
'1:20:15.632',0.114,-0.333,-,95.680
'1:20:15.640',0.057,-0.322,-,95.680
'1:20:15.648',0.114,-0.322,-,95.160
'1:20:15.656',0.114,-0.322,-,95.160
'1:20:15.664',0.057,-0.322,-,95.160
'1:20:15.672',0.057,-0.310,-,95.160
'1:20:15.680',0.143,-0.310,-,95.160
'1:20:15.688',0.057,-0.310,-,94.120
'1:20:15.696',0.057,-0.299,-,94.120
'1:20:15.704',0.114,-0.299,-,94.120
'1:20:15.712',0.143,-0.299,-,93.600
'1:20:15.720',0.371,-0.287,-,93.600
'1:20:15.728',0.543,-0.287,-,92.560
'1:20:15.736',0.486,-0.287,-,92.560
'1:20:15.744',0.514,-0.276,-,92.560
'1:20:15.752',-0.086,-0.276,-,91.520
'1:20:15.760',-0.600,-0.264,-,91.520
'1:20:15.768',-0.629,-0.264,-,91.000
'1:20:15.776',0.000,-0.253,-,91.000
'1:20:15.784',0.057,-0.253,-,91.000
'1:20:15.792',0.029,-0.253,-,89.960
'1:20:15.800',0.114,-0.253,-,89.960
'1:20:15.808',0.057,-0.241,-,89.960
'1:20:15.816',0.171,-0.241,-,89.960
'1:20:15.824',0.171,-0.241,-,91.520
'1:20:15.832',0.114,-0.241,-,96.720
'1:20:15.840',0.114,-0.253,-,105.560
'1:20:15.848',0.114,-0.253,-,121.160
'1:20:15.856',0.171,-0.253,-,143.000
'1:20:15.864',0.171,-0.253,-,167.960
'1:20:15.872',0.114,-0.253,-,179.920
'1:20:15.880',0.200,-0.253,-,179.920
'1:20:15.888',0.171,-0.253,-,179.920
'1:20:15.896',0.229,-0.253,-,179.920
'1:20:15.904',0.257,-0.253,-,179.920
'1:20:15.912',0.229,-0.253,-,179.920
'1:20:15.920',0.229,-0.253,-,179.920
'1:20:15.928',0.257,-0.253,-,179.920
'1:20:15.936',0.286,-0.253,-,179.920
'1:20:15.944',0.229,-0.241,-,179.920
'1:20:15.952',0.314,-0.241,-,179.920
'1:20:15.960',0.171,-0.241,-,179.920
'1:20:15.968',0.229,-0.230,-,179.920
'1:20:15.976',0.286,-0.230,-,179.920
'1:20:15.984',0.229,-0.230,-,179.920
'1:20:15.992',0.200,-0.230,-,179.920
'1:20:16.000',0.143,-0.218,-,178.360
'1:20:16.008',0.171,-0.218,-,173.160
'1:20:16.016',0.143,-0.218,-,168.480
'1:20:16.024',0.229,-0.207,-,164.320
'1:20:16.032',0.171,-0.207,-,160.680
'1:20:16.040',0.171,-0.207,-,158.080
'1:20:16.048',0.171,-0.207,-,156.520
'1:20:16.056',0.171,-0.195,-,156.000
'1:20:16.064',0.200,-0.195,-,154.960
'1:20:16.072',0.229,-0.195,-,154.960
'1:20:16.080',0.200,-0.184,-,153.400
'1:20:16.088',0.229,-0.184,-,152.360
'1:20:16.096',0.171,-0.184,-,150.280
'1:20:16.104',0.171,-0.184,-,148.720
'1:20:16.112',0.229,-0.184,-,146.120
'1:20:16.120',0.229,-0.184,-,143.520
'1:20:16.128',0.286,-0.184,-,141.440
'1:20:16.136',0.171,-0.195,-,139.880
'1:20:16.144',0.171,-0.195,-,138.320
'1:20:16.152',0.171,-0.195,-,136.760
'1:20:16.160',0.143,-0.195,-,135.720
'1:20:16.168',0.171,-0.195,-,134.160
'1:20:16.176',0.114,-0.195,-,133.120
'1:20:16.184',0.371,-0.195,-,132.600
'1:20:16.192',0.486,-0.195,-,131.560
'1:20:16.200',0.457,-0.195,-,131.040
'1:20:16.208',0.486,-0.195,-,129.480
'1:20:16.216',0.000,-0.195,-,128.440
'1:20:16.224',-0.600,-0.195,-,127.920
'1:20:16.232',-0.657,-0.195,-,126.880
'1:20:16.240',-0.057,-0.184,-,126.360
'1:20:16.248',0.114,-0.184,-,125.320
'1:20:16.256',0.086,-0.184,-,123.760
'1:20:16.264',0.057,-0.184,-,122.720
'1:20:16.272',0.171,-0.195,-,122.200
'1:20:16.280',0.200,-0.195,-,121.160
'1:20:16.288',0.229,-0.195,-,120.640
'1:20:16.296',0.114,-0.207,-,120.640
'1:20:16.304',0.114,-0.207,-,119.600
'1:20:16.312',0.229,-0.207,-,119.600
'1:20:16.320',0.143,-0.218,-,119.600
'1:20:16.328',0.229,-0.218,-,121.160
'1:20:16.336',0.314,-0.230,-,123.760
'1:20:16.344',0.229,-0.230,-,127.920
'1:20:16.352',0.229,-0.241,-,134.160
'1:20:16.360',0.257,-0.241,-,141.960
'1:20:16.368',0.314,-0.253,-,150.800
'1:20:16.376',0.371,-0.253,-,159.120
'1:20:16.384',0.314,-0.264,-,166.920
'1:20:16.392',0.371,-0.264,-,173.160
'1:20:16.400',0.429,-0.276,-,177.320
'1:20:16.408',0.371,-0.276,-,179.920
'1:20:16.416',0.314,-0.287,-,179.920
'1:20:16.424',0.286,-0.299,-,178.360
'1:20:16.432',0.257,-0.299,-,174.720
'1:20:16.440',0.286,-0.310,-,171.080
'1:20:16.448',0.229,-0.310,-,166.400
'1:20:16.456',0.171,-0.322,-,161.200
'1:20:16.464',0.086,-0.322,-,154.960
'1:20:16.472',0.114,-0.333,-,148.720
'1:20:16.480',0.114,-0.345,-,143.000
'1:20:16.488',0.114,-0.345,-,136.760
'1:20:16.496',0.171,-0.356,-,131.560
'1:20:16.504',0.171,-0.356,-,128.440
'1:20:16.512',0.143,-0.368,-,126.360
'1:20:16.520',0.114,-0.368,-,124.800
'1:20:16.528',0.229,-0.379,-,124.800
'1:20:16.536',0.114,-0.391,-,124.800
'1:20:16.544',0.171,-0.391,-,125.320
'1:20:16.552',0.114,-0.402,-,125.320
'1:20:16.560',0.257,-0.402,-,126.360
'1:20:16.568',0.143,-0.414,-,126.360
'1:20:16.576',0.029,-0.425,-,125.320
'1:20:16.584',0.057,-0.425,-,125.320
'1:20:16.592',0.114,-0.437,-,124.800
'1:20:16.600',0.229,-0.448,-,123.760
'1:20:16.608',0.114,-0.448,-,122.720
'1:20:16.616',0.171,-0.460,-,122.200
'1:20:16.624',0.314,-0.471,-,121.160
'1:20:16.632',0.571,-0.471,-,119.600
'1:20:16.640',0.657,-0.483,-,119.080
'1:20:16.648',0.571,-0.494,-,117.520
'1:20:16.656',0.886,-0.506,-,116.480
'1:20:16.664',0.514,-0.517,-,114.920
'1:20:16.672',0.057,-0.517,-,114.400
'1:20:16.680',-0.143,-0.529,-,112.320
'1:20:16.688',-0.229,-0.540,-,111.800
'1:20:16.696',-0.457,-0.552,-,110.760
'1:20:16.704',-0.200,-0.563,-,110.240
'1:20:16.712',-0.086,-0.563,-,109.200
'1:20:16.720',-0.086,-0.575,-,108.680
'1:20:16.728',-0.057,-0.586,-,108.680
'1:20:16.736',0.057,-0.598,-,107.640
'1:20:16.744',0.086,-0.609,-,107.640
'1:20:16.752',-0.143,-0.621,-,108.680
'1:20:16.760',-0.086,-0.632,-,110.240
'1:20:16.768',-0.114,-0.644,-,113.360
'1:20:16.776',-0.057,-0.655,-,119.600
'1:20:16.784',0.000,-0.667,-,129.480
'1:20:16.792',-0.086,-0.678,-,141.960
'1:20:16.800',-0.143,-0.690,-,156.520
'1:20:16.808',-0.143,-0.701,-,171.080
'1:20:16.816',-0.143,-0.713,-,179.920
