'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:37:49.784',-0.472,-,0.912,-,40.000,-
'5:37:49.792',-0.352,-,0.912,-,40.000,-
'5:37:49.800',-0.192,-,0.888,-,40.000,-
'5:37:49.808',-0.024,-,0.888,-,39.200,-
'5:37:49.816',0.104,-,0.888,-,39.200,-
'5:37:49.824',0.208,-,0.888,-,39.200,-
'5:37:49.832',0.248,-,0.864,-,39.200,-
'5:37:49.840',0.256,-,0.864,-,39.200,-
'5:37:49.848',0.272,-,0.864,-,39.200,-
'5:37:49.856',0.272,-,0.864,-,40.000,-
'5:37:49.864',0.272,-,0.864,-,40.000,-
'5:37:49.872',0.272,-,0.864,-,40.000,-
'5:37:49.880',0.296,-,0.864,-,40.800,-
'5:37:49.888',0.312,-,0.864,-,41.600,-
'5:37:49.896',0.328,-,0.888,-,42.400,-
'5:37:49.904',0.336,-,0.888,-,44.800,-
'5:37:49.912',0.352,-,0.912,-,47.200,-
'5:37:49.920',0.352,-,0.912,-,49.600,-
'5:37:49.928',0.352,-,0.928,-,51.200,-
'5:37:49.936',0.352,-,0.928,-,52.800,-
'5:37:49.944',0.352,-,0.928,-,54.400,-
'5:37:49.952',0.328,-,0.952,-,56.000,-
'5:37:49.960',0.312,-,0.952,-,56.800,-
'5:37:49.968',0.296,-,0.952,-,57.600,-
'5:37:49.976',0.272,-,0.952,-,58.400,-
'5:37:49.984',0.232,-,0.952,-,58.400,-
'5:37:49.992',0.192,-,0.928,-,58.400,-
'5:37:50.000',0.168,-,0.928,-,58.400,-
'5:37:50.008',0.144,-,0.928,-,58.400,-
'5:37:50.016',0.128,-,0.928,-,57.600,-
'5:37:50.024',0.104,-,0.912,-,56.800,-
'5:37:50.032',0.072,-,0.912,-,55.200,-
'5:37:50.040',0.064,-,0.912,-,54.400,-
'5:37:50.048',0.048,-,0.888,-,52.800,-
'5:37:50.056',0.032,-,0.864,-,51.200,-
'5:37:50.064',0.024,-,0.864,-,49.600,-
'5:37:50.072',0.024,-,0.840,-,48.800,-
'5:37:50.080',0.024,-,0.824,-,47.200,-
'5:37:50.088',0.008,-,0.800,-,46.400,-
'5:37:50.096',0.008,-,0.776,-,46.400,-
'5:37:50.104',0.000,-,0.760,-,45.600,-
'5:37:50.112',0.000,-,0.760,-,44.800,-
'5:37:50.120',-0.024,-,0.736,-,44.800,-
'5:37:50.128',-0.032,-,0.712,-,44.000,-
'5:37:50.136',-0.048,-,0.688,-,43.200,-
'5:37:50.144',-0.024,-,0.672,-,43.200,-
'5:37:50.152',-0.024,-,0.648,-,43.200,-
'5:37:50.160',-0.008,-,0.624,-,42.400,-
'5:37:50.168',-0.024,-,0.608,-,42.400,-
'5:37:50.176',-0.008,-,0.584,-,42.400,-
'5:37:50.184',-0.008,-,0.560,-,42.400,-
'5:37:50.192',-0.008,-,0.536,-,42.400,-
'5:37:50.200',-0.008,-,0.520,-,42.400,-
'5:37:50.208',-0.008,-,0.520,-,41.600,-
'5:37:50.216',-0.024,-,0.496,-,41.600,-
'5:37:50.224',-0.008,-,0.472,-,41.600,-
'5:37:50.232',-0.008,-,0.456,-,41.600,-
'5:37:50.240',-0.008,-,0.456,-,41.600,-
'5:37:50.248',-0.024,-,0.432,-,41.600,-
'5:37:50.256',-0.024,-,0.408,-,41.600,-
'5:37:50.264',-0.024,-,0.408,-,41.600,-
'5:37:50.272',-0.008,-,0.408,-,41.600,-
'5:37:50.280',-0.008,-,0.384,-,41.600,-
'5:37:50.288',-0.008,-,0.384,-,41.600,-
'5:37:50.296',0.000,-,0.384,-,40.800,-
'5:37:50.304',0.000,-,0.384,-,40.800,-
'5:37:50.312',0.000,-,0.368,-,40.800,-
'5:37:50.320',0.000,-,0.368,-,40.800,-
'5:37:50.328',0.000,-,0.368,-,40.800,-
'5:37:50.336',0.000,-,0.344,-,40.800,-
'5:37:50.344',0.008,-,0.344,-,40.000,-
'5:37:50.352',0.024,-,0.344,-,40.000,-
'5:37:50.360',0.032,-,0.320,-,40.000,-
'5:37:50.368',0.048,-,0.320,-,40.000,-
'5:37:50.376',0.048,-,0.304,-,39.200,-
'5:37:50.384',0.000,-,0.304,-,39.200,-
'5:37:50.392',-0.152,-,0.280,-,39.200,-
'5:37:50.400',-0.296,-,0.280,-,39.200,-
'5:37:50.408',-0.352,-,0.256,-,39.200,-
'5:37:50.416',-0.368,-,0.232,-,38.400,-
'5:37:50.424',-0.328,-,0.216,-,38.400,-
'5:37:50.432',-0.248,-,0.216,-,38.400,-
'5:37:50.440',-0.144,-,0.192,-,38.400,-
'5:37:50.448',-0.064,-,0.192,-,38.400,-
'5:37:50.456',-0.008,-,0.168,-,37.600,-
'5:37:50.464',0.008,-,0.152,-,37.600,-
'5:37:50.472',0.024,-,0.152,-,37.600,-
'5:37:50.480',0.032,-,0.128,-,37.600,-
'5:37:50.488',0.048,-,0.104,-,37.600,-
'5:37:50.496',0.048,-,0.104,-,37.600,-
'5:37:50.504',0.032,-,0.080,-,37.600,-
'5:37:50.512',0.032,-,0.064,-,37.600,-
'5:37:50.520',0.048,-,0.064,-,37.600,-
'5:37:50.528',0.048,-,0.040,-,38.400,-
'5:37:50.536',0.064,-,0.016,-,40.000,-
'5:37:50.544',0.072,-,0.016,-,43.200,-
'5:37:50.552',0.072,-,0.000,-,48.000,-
'5:37:50.560',0.072,-,0.000,-,52.800,-
'5:37:50.568',0.072,-,-0.016,-,57.600,-
'5:37:50.576',0.072,-,-0.016,-,60.800,-
'5:37:50.584',0.072,-,-0.016,-,63.200,-
'5:37:50.592',0.072,-,-0.016,-,65.600,-
'5:37:50.600',0.072,-,-0.016,-,68.000,-
'5:37:50.608',0.072,-,-0.016,-,69.600,-
'5:37:50.616',0.072,-,-0.016,-,72.000,-
'5:37:50.624',0.072,-,-0.016,-,73.600,-
'5:37:50.632',0.064,-,-0.016,-,75.200,-
'5:37:50.640',0.064,-,-0.016,-,75.200,-
'5:37:50.648',0.032,-,-0.016,-,76.000,-
'5:37:50.656',0.024,-,-0.016,-,75.200,-
'5:37:50.664',0.008,-,-0.040,-,74.400,-
'5:37:50.672',0.008,-,-0.040,-,73.600,-
'5:37:50.680',0.008,-,-0.040,-,72.000,-
'5:37:50.688',0.008,-,-0.064,-,70.400,-
'5:37:50.696',0.008,-,-0.064,-,68.800,-
'5:37:50.704',0.008,-,-0.080,-,66.400,-
'5:37:50.712',0.000,-,-0.104,-,64.000,-
'5:37:50.720',0.000,-,-0.104,-,61.600,-
'5:37:50.728',0.000,-,-0.128,-,59.200,-
'5:37:50.736',0.000,-,-0.152,-,57.600,-
'5:37:50.744',0.000,-,-0.168,-,56.000,-
'5:37:50.752',0.000,-,-0.192,-,54.400,-
'5:37:50.760',0.000,-,-0.232,-,53.600,-
'5:37:50.768',0.000,-,-0.256,-,52.000,-
'5:37:50.776',-0.008,-,-0.280,-,51.200,-
'5:37:50.784',-0.008,-,-0.304,-,51.200,-
'5:37:50.792',-0.008,-,-0.320,-,50.400,-
'5:37:50.800',0.000,-,-0.368,-,49.600,-
'5:37:50.808',0.000,-,-0.384,-,49.600,-
'5:37:50.816',0.000,-,-0.408,-,48.800,-
'5:37:50.824',0.000,-,-0.432,-,48.800,-
'5:37:50.832',0.000,-,-0.456,-,48.000,-
'5:37:50.840',0.000,-,-0.496,-,48.000,-
'5:37:50.848',0.000,-,-0.520,-,47.200,-
'5:37:50.856',0.000,-,-0.536,-,47.200,-
'5:37:50.864',0.008,-,-0.584,-,47.200,-
'5:37:50.872',0.000,-,-0.608,-,47.200,-
'5:37:50.880',0.008,-,-0.624,-,47.200,-
'5:37:50.888',0.024,-,-0.672,-,47.200,-
'5:37:50.896',0.048,-,-0.688,-,46.400,-
'5:37:50.904',0.064,-,-0.712,-,46.400,-
'5:37:50.912',0.032,-,-0.736,-,46.400,-
'5:37:50.920',-0.064,-,-0.760,-,46.400,-
'5:37:50.928',-0.208,-,-0.776,-,46.400,-
'5:37:50.936',-0.296,-,-0.800,-,46.400,-
'5:37:50.944',-0.328,-,-0.824,-,45.600,-
'5:37:50.952',-0.328,-,-0.840,-,45.600,-
'5:37:50.960',-0.272,-,-0.864,-,45.600,-
'5:37:50.968',-0.192,-,-0.888,-,45.600,-
'5:37:50.976',-0.112,-,-0.912,-,44.800,-
'5:37:50.984',-0.032,-,-0.928,-,44.800,-
'5:37:50.992',-0.008,-,-0.928,-,44.800,-
'5:37:51.000',0.008,-,-0.952,-,44.800,-
'5:37:51.008',0.032,-,-0.952,-,44.000,-
'5:37:51.016',0.048,-,-0.952,-,44.000,-
'5:37:51.024',0.048,-,-0.976,-,43.200,-
'5:37:51.032',0.032,-,-0.976,-,43.200,-
'5:37:51.040',0.048,-,-1.000,-,43.200,-
'5:37:51.048',0.048,-,-1.000,-,43.200,-
'5:37:51.056',0.064,-,-1.000,-,43.200,-
'5:37:51.064',0.072,-,-1.016,-,43.200,-
'5:37:51.072',0.072,-,-1.016,-,43.200,-
'5:37:51.080',0.072,-,-1.016,-,43.200,-
'5:37:51.088',0.072,-,-1.016,-,44.000,-
'5:37:51.096',0.072,-,-1.040,-,46.400,-
'5:37:51.104',0.072,-,-1.040,-,48.800,-
'5:37:51.112',0.088,-,-1.040,-,52.000,-
'5:37:51.120',0.088,-,-1.040,-,54.400,-
'5:37:51.128',0.104,-,-1.064,-,56.800,-
'5:37:51.136',0.104,-,-1.064,-,58.400,-
'5:37:51.144',0.088,-,-1.064,-,60.000,-
'5:37:51.152',0.072,-,-1.064,-,61.600,-
'5:37:51.160',0.064,-,-1.064,-,62.400,-
'5:37:51.168',0.064,-,-1.064,-,64.000,-
'5:37:51.176',0.032,-,-1.064,-,64.800,-
'5:37:51.184',0.008,-,-1.064,-,64.800,-
'5:37:51.192',0.008,-,-1.064,-,64.800,-
'5:37:51.200',0.024,-,-1.064,-,64.800,-
'5:37:51.208',0.024,-,-1.064,-,64.000,-
'5:37:51.216',0.008,-,-1.064,-,62.400,-
'5:37:51.224',0.008,-,-1.064,-,61.600,-
'5:37:51.232',0.008,-,-1.064,-,60.000,-
'5:37:51.240',0.008,-,-1.064,-,58.400,-
'5:37:51.248',0.008,-,-1.064,-,56.800,-
'5:37:51.256',0.024,-,-1.080,-,55.200,-
'5:37:51.264',0.032,-,-1.080,-,53.600,-
'5:37:51.272',0.048,-,-1.104,-,52.000,-
'5:37:51.280',0.048,-,-1.128,-,50.400,-
'5:37:51.288',-0.024,-,-1.152,-,49.600,-
'5:37:51.296',-0.208,-,-1.152,-,48.800,-
'5:37:51.304',-0.376,-,-1.168,-,48.000,-
'5:37:51.312',-0.520,-,-1.192,-,47.200,-
'5:37:51.320',-0.616,-,-1.216,-,47.200,-
'5:37:51.328',-0.664,-,-1.232,-,46.400,-
'5:37:51.336',-0.680,-,-1.256,-,46.400,-
'5:37:51.344',-0.616,-,-1.256,-,45.600,-
'5:37:51.352',-0.560,-,-1.280,-,45.600,-
'5:37:51.360',-0.496,-,-1.304,-,44.800,-
'5:37:51.368',-0.400,-,-1.320,-,44.800,-
'5:37:51.376',-0.248,-,-1.344,-,44.800,-
'5:37:51.384',-0.064,-,-1.368,-,44.000,-
'5:37:51.392',0.088,-,-1.384,-,44.000,-
'5:37:51.400',0.192,-,-1.408,-,44.000,-
'5:37:51.408',0.248,-,-1.432,-,44.000,-
'5:37:51.416',0.248,-,-1.456,-,44.000,-
'5:37:51.424',0.256,-,-1.472,-,44.000,-
'5:37:51.432',0.256,-,-1.472,-,44.000,-
'5:37:51.440',0.256,-,-1.496,-,44.000,-
'5:37:51.448',0.256,-,-1.496,-,44.000,-
'5:37:51.456',0.288,-,-1.520,-,44.000,-
'5:37:51.464',0.296,-,-1.520,-,44.800,-
'5:37:51.472',0.312,-,-1.520,-,45.600,-
'5:37:51.480',0.328,-,-1.536,-,46.400,-
'5:37:51.488',0.328,-,-1.536,-,48.800,-
'5:37:51.496',0.336,-,-1.536,-,51.200,-
'5:37:51.504',0.336,-,-1.536,-,52.800,-
'5:37:51.512',0.336,-,-1.560,-,55.200,-
'5:37:51.520',0.328,-,-1.560,-,56.000,-
'5:37:51.528',0.312,-,-1.560,-,57.600,-
'5:37:51.536',0.312,-,-1.560,-,58.400,-
'5:37:51.544',0.296,-,-1.560,-,59.200,-
'5:37:51.552',0.256,-,-1.536,-,59.200,-
'5:37:51.560',0.232,-,-1.536,-,60.000,-
'5:37:51.568',0.192,-,-1.536,-,60.000,-
'5:37:51.576',0.168,-,-1.520,-,60.000,-
'5:37:51.584',0.144,-,-1.520,-,59.200,-
'5:37:51.592',0.112,-,-1.496,-,58.400,-
'5:37:51.600',0.104,-,-1.496,-,57.600,-
'5:37:51.608',0.072,-,-1.496,-,56.000,-
'5:37:51.616',0.048,-,-1.496,-,55.200,-
'5:37:51.624',0.032,-,-1.496,-,53.600,-
'5:37:51.632',0.024,-,-1.496,-,52.000,-
'5:37:51.640',0.024,-,-1.496,-,50.400,-
'5:37:51.648',0.024,-,-1.496,-,49.600,-
'5:37:51.656',0.008,-,-1.496,-,48.000,-
'5:37:51.664',0.008,-,-1.520,-,47.200,-
'5:37:51.672',0.000,-,-1.520,-,47.200,-
'5:37:51.680',0.000,-,-1.536,-,46.400,-
'5:37:51.688',0.000,-,-1.536,-,45.600,-
'5:37:51.696',-0.008,-,-1.560,-,44.800,-
'5:37:51.704',-0.024,-,-1.584,-,44.000,-
'5:37:51.712',-0.024,-,-1.608,-,44.000,-
'5:37:51.720',-0.024,-,-1.624,-,43.200,-
'5:37:51.728',-0.008,-,-1.648,-,42.400,-
'5:37:51.736',0.000,-,-1.672,-,42.400,-
'5:37:51.744',0.000,-,-1.688,-,42.400,-
'5:37:51.752',0.000,-,-1.712,-,41.600,-
'5:37:51.760',0.000,-,-1.736,-,41.600,-
'5:37:51.768',0.000,-,-1.760,-,41.600,-
'5:37:51.776',-0.008,-,-1.776,-,41.600,-
'5:37:51.784',-0.008,-,-1.800,-,40.800,-
'5:37:51.792',-0.008,-,-1.824,-,40.800,-
'5:37:51.800',-0.008,-,-1.840,-,40.800,-
'5:37:51.808',-0.008,-,-1.864,-,40.000,-
'5:37:51.816',-0.008,-,-1.912,-,40.000,-
'5:37:51.824',-0.008,-,-1.928,-,40.000,-
'5:37:51.832',-0.024,-,-1.952,-,39.200,-
'5:37:51.840',-0.008,-,-1.976,-,39.200,-
'5:37:51.848',-0.008,-,-2.000,-,39.200,-
'5:37:51.856',0.000,-,-2.016,-,38.400,-
'5:37:51.864',0.000,-,-2.040,-,38.400,-
'5:37:51.872',0.000,-,-2.064,-,38.400,-
'5:37:51.880',-0.008,-,-2.080,-,38.400,-
'5:37:51.888',0.000,-,-2.104,-,37.600,-
'5:37:51.896',0.000,-,-2.128,-,37.600,-
'5:37:51.904',0.000,-,-2.128,-,37.600,-
'5:37:51.912',0.000,-,-2.152,-,36.800,-
'5:37:51.920',0.008,-,-2.152,-,36.800,-
'5:37:51.928',0.024,-,-2.152,-,36.800,-
'5:37:51.936',0.032,-,-2.128,-,36.000,-
'5:37:51.944',0.048,-,-2.128,-,36.000,-
'5:37:51.952',0.048,-,-2.104,-,36.000,-
'5:37:51.960',-0.008,-,-2.080,-,36.000,-
'5:37:51.968',-0.168,-,-2.064,-,35.200,-
'5:37:51.976',-0.328,-,-2.040,-,35.200,-
'5:37:51.984',-0.392,-,-2.000,-,35.200,-
'5:37:51.992',-0.400,-,-1.976,-,35.200,-
'5:37:52.000',-0.352,-,-1.952,-,35.200,-
'5:37:52.008',-0.256,-,-1.928,-,34.400,-
'5:37:52.016',-0.168,-,-1.888,-,34.400,-
'5:37:52.024',-0.072,-,-1.864,-,34.400,-
'5:37:52.032',-0.024,-,-1.824,-,34.400,-
'5:37:52.040',0.008,-,-1.800,-,33.600,-
'5:37:52.048',0.032,-,-1.760,-,33.600,-
'5:37:52.056',0.048,-,-1.736,-,33.600,-
'5:37:52.064',0.048,-,-1.712,-,33.600,-
'5:37:52.072',0.048,-,-1.672,-,32.800,-
'5:37:52.080',0.032,-,-1.648,-,32.800,-
'5:37:52.088',0.048,-,-1.624,-,32.800,-
'5:37:52.096',0.048,-,-1.608,-,32.800,-
'5:37:52.104',0.064,-,-1.584,-,33.600,-
'5:37:52.112',0.064,-,-1.560,-,34.400,-
'5:37:52.120',0.064,-,-1.520,-,36.000,-
'5:37:52.128',0.072,-,-1.496,-,39.200,-
'5:37:52.136',0.072,-,-1.456,-,44.000,-
'5:37:52.144',0.072,-,-1.408,-,48.800,-
'5:37:52.152',0.072,-,-1.368,-,52.000,-
'5:37:52.160',0.072,-,-1.320,-,54.400,-
'5:37:52.168',0.072,-,-1.256,-,56.800,-
'5:37:52.176',0.072,-,-1.216,-,58.400,-
'5:37:52.184',0.072,-,-1.152,-,60.800,-
'5:37:52.192',0.072,-,-1.104,-,62.400,-
'5:37:52.200',0.064,-,-1.040,-,64.000,-
'5:37:52.208',0.048,-,-0.976,-,65.600,-
'5:37:52.216',0.032,-,-0.928,-,66.400,-
'5:37:52.224',0.024,-,-0.864,-,66.400,-
'5:37:52.232',0.008,-,-0.824,-,66.400,-
'5:37:52.240',0.000,-,-0.760,-,65.600,-
'5:37:52.248',0.000,-,-0.712,-,64.800,-
'5:37:52.256',0.000,-,-0.672,-,64.000,-
'5:37:52.264',0.000,-,-0.624,-,62.400,-
'5:37:52.272',0.000,-,-0.608,-,60.800,-
'5:37:52.280',-0.008,-,-0.560,-,58.400,-
'5:37:52.288',-0.008,-,-0.536,-,56.000,-
'5:37:52.296',-0.008,-,-0.496,-,54.400,-
'5:37:52.304',-0.008,-,-0.456,-,52.000,-
'5:37:52.312',-0.008,-,-0.432,-,50.400,-
'5:37:52.320',0.000,-,-0.408,-,48.800,-
'5:37:52.328',-0.008,-,-0.368,-,48.000,-
'5:37:52.336',-0.008,-,-0.344,-,47.200,-
'5:37:52.344',-0.008,-,-0.320,-,46.400,-
'5:37:52.352',-0.008,-,-0.304,-,45.600,-
'5:37:52.360',-0.008,-,-0.280,-,44.800,-
'5:37:52.368',-0.008,-,-0.256,-,44.000,-
'5:37:52.376',0.000,-,-0.232,-,43.200,-
'5:37:52.384',0.000,-,-0.216,-,43.200,-
'5:37:52.392',0.000,-,-0.168,-,42.400,-
'5:37:52.400',-0.008,-,-0.152,-,42.400,-
'5:37:52.408',0.000,-,-0.128,-,42.400,-
'5:37:52.416',0.000,-,-0.104,-,41.600,-
'5:37:52.424',0.000,-,-0.080,-,41.600,-
'5:37:52.432',0.000,-,-0.040,-,41.600,-
'5:37:52.440',0.000,-,-0.016,-,41.600,-
'5:37:52.448',0.008,-,0.000,-,41.600,-
'5:37:52.456',0.008,-,0.040,-,41.600,-
'5:37:52.464',0.024,-,0.064,-,41.600,-
'5:37:52.472',0.048,-,0.080,-,41.600,-
'5:37:52.480',0.064,-,0.104,-,40.800,-
'5:37:52.488',0.048,-,0.104,-,40.800,-
'5:37:52.496',-0.064,-,0.128,-,40.800,-
'5:37:52.504',-0.232,-,0.152,-,40.800,-
'5:37:52.512',-0.336,-,0.168,-,40.800,-
'5:37:52.520',-0.376,-,0.192,-,40.800,-
'5:37:52.528',-0.368,-,0.216,-,40.000,-
'5:37:52.536',-0.296,-,0.232,-,40.000,-
'5:37:52.544',-0.192,-,0.256,-,40.000,-
'5:37:52.552',-0.104,-,0.280,-,40.000,-
'5:37:52.560',-0.032,-,0.304,-,39.200,-
'5:37:52.568',0.000,-,0.320,-,39.200,-
'5:37:52.576',0.024,-,0.344,-,39.200,-
'5:37:52.584',0.048,-,0.368,-,39.200,-
'5:37:52.592',0.048,-,0.408,-,38.400,-
'5:37:52.600',0.048,-,0.432,-,38.400,-
'5:37:52.608',0.048,-,0.432,-,38.400,-
'5:37:52.616',0.032,-,0.456,-,38.400,-
'5:37:52.624',0.048,-,0.472,-,37.600,-
'5:37:52.632',0.064,-,0.496,-,37.600,-
'5:37:52.640',0.072,-,0.520,-,37.600,-
'5:37:52.648',0.072,-,0.536,-,37.600,-
'5:37:52.656',0.088,-,0.536,-,37.600,-
'5:37:52.664',0.072,-,0.560,-,38.400,-
'5:37:52.672',0.088,-,0.584,-,40.000,-
'5:37:52.680',0.104,-,0.608,-,41.600,-
'5:37:52.688',0.104,-,0.608,-,44.000,-
'5:37:52.696',0.104,-,0.624,-,46.400,-
'5:37:52.704',0.104,-,0.648,-,48.800,-
'5:37:52.712',0.104,-,0.672,-,50.400,-
'5:37:52.720',0.104,-,0.672,-,51.200,-
'5:37:52.728',0.088,-,0.688,-,52.800,-
'5:37:52.736',0.072,-,0.712,-,53.600,-
'5:37:52.744',0.064,-,0.712,-,54.400,-
'5:37:52.752',0.048,-,0.736,-,55.200,-
'5:37:52.760',0.024,-,0.736,-,56.000,-
'5:37:52.768',0.008,-,0.760,-,56.000,-
'5:37:52.776',0.008,-,0.760,-,55.200,-
'5:37:52.784',0.024,-,0.776,-,55.200,-
'5:37:52.792',0.024,-,0.776,-,54.400,-
'5:37:52.800',0.008,-,0.776,-,52.800,-
'5:37:52.808',0.000,-,0.800,-,52.000,-
'5:37:52.816',0.008,-,0.800,-,50.400,-
'5:37:52.824',0.008,-,0.800,-,48.800,-
'5:37:52.832',0.024,-,0.824,-,47.200,-
'5:37:52.840',0.032,-,0.824,-,45.600,-
'5:37:52.848',0.064,-,0.824,-,44.800,-
'5:37:52.856',0.072,-,0.800,-,44.000,-
'5:37:52.864',0.000,-,0.800,-,44.000,-
'5:37:52.872',-0.168,-,0.776,-,43.200,-
'5:37:52.880',-0.368,-,0.776,-,42.400,-
'5:37:52.888',-0.512,-,0.760,-,42.400,-
'5:37:52.896',-0.616,-,0.736,-,41.600,-
'5:37:52.904',-0.680,-,0.712,-,41.600,-
'5:37:52.912',-0.696,-,0.688,-,40.800,-
'5:37:52.920',-0.616,-,0.672,-,40.800,-
'5:37:52.928',-0.552,-,0.672,-,40.800,-
'5:37:52.936',-0.480,-,0.648,-,40.000,-
'5:37:52.944',-0.400,-,0.624,-,40.800,-
'5:37:52.952',-0.256,-,0.608,-,40.800,-
'5:37:52.960',-0.088,-,0.584,-,40.800,-
'5:37:52.968',0.064,-,0.560,-,40.800,-
'5:37:52.976',0.184,-,0.536,-,40.800,-
'5:37:52.984',0.256,-,0.520,-,40.800,-
'5:37:52.992',0.272,-,0.496,-,40.800,-
'5:37:53.000',0.288,-,0.496,-,40.800,-
'5:37:53.008',0.296,-,0.472,-,41.600,-
'5:37:53.016',0.296,-,0.456,-,41.600,-
'5:37:53.024',0.288,-,0.456,-,41.600,-
'5:37:53.032',0.296,-,0.432,-,41.600,-
'5:37:53.040',0.312,-,0.408,-,42.400,-
'5:37:53.048',0.336,-,0.384,-,43.200,-
