'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:42:42.016',0.000,-,-0.712,-,41.600,-
'5:42:42.024',0.008,-,-0.712,-,40.800,-
'5:42:42.032',0.024,-,-0.736,-,40.800,-
'5:42:42.040',0.032,-,-0.736,-,40.800,-
'5:42:42.048',0.024,-,-0.736,-,40.000,-
'5:42:42.056',0.032,-,-0.760,-,40.000,-
'5:42:42.064',0.032,-,-0.760,-,40.000,-
'5:42:42.072',0.032,-,-0.776,-,40.000,-
'5:42:42.080',0.032,-,-0.776,-,40.000,-
'5:42:42.088',0.048,-,-0.800,-,40.000,-
'5:42:42.096',0.048,-,-0.824,-,40.800,-
'5:42:42.104',0.064,-,-0.824,-,42.400,-
'5:42:42.112',0.064,-,-0.840,-,44.800,-
'5:42:42.120',0.064,-,-0.840,-,48.000,-
'5:42:42.128',0.064,-,-0.864,-,51.200,-
'5:42:42.136',0.064,-,-0.864,-,53.600,-
'5:42:42.144',0.072,-,-0.888,-,56.000,-
'5:42:42.152',0.072,-,-0.888,-,57.600,-
'5:42:42.160',0.064,-,-0.888,-,59.200,-
'5:42:42.168',0.064,-,-0.888,-,60.800,-
'5:42:42.176',0.064,-,-0.888,-,62.400,-
'5:42:42.184',0.048,-,-0.888,-,63.200,-
'5:42:42.192',0.032,-,-0.888,-,64.000,-
'5:42:42.200',0.024,-,-0.888,-,64.000,-
'5:42:42.208',0.000,-,-0.864,-,64.000,-
'5:42:42.216',-0.008,-,-0.864,-,64.000,-
'5:42:42.224',0.000,-,-0.864,-,63.200,-
'5:42:42.232',0.000,-,-0.864,-,62.400,-
'5:42:42.240',0.000,-,-0.864,-,60.800,-
'5:42:42.248',0.000,-,-0.864,-,60.000,-
'5:42:42.256',-0.008,-,-0.864,-,58.400,-
'5:42:42.264',-0.008,-,-0.864,-,56.800,-
'5:42:42.272',-0.008,-,-0.888,-,54.400,-
'5:42:42.280',-0.008,-,-0.888,-,52.800,-
'5:42:42.288',-0.008,-,-0.912,-,51.200,-
'5:42:42.296',-0.008,-,-0.912,-,49.600,-
'5:42:42.304',-0.024,-,-0.928,-,48.800,-
'5:42:42.312',-0.024,-,-0.928,-,48.000,-
'5:42:42.320',-0.024,-,-0.952,-,47.200,-
'5:42:42.328',-0.024,-,-0.952,-,47.200,-
'5:42:42.336',-0.024,-,-0.976,-,46.400,-
'5:42:42.344',-0.024,-,-0.976,-,45.600,-
'5:42:42.352',-0.024,-,-1.000,-,45.600,-
'5:42:42.360',-0.008,-,-1.016,-,44.800,-
'5:42:42.368',-0.008,-,-1.016,-,44.800,-
'5:42:42.376',-0.008,-,-1.040,-,44.000,-
'5:42:42.384',-0.008,-,-1.064,-,44.000,-
'5:42:42.392',-0.008,-,-1.064,-,43.200,-
'5:42:42.400',-0.008,-,-1.080,-,43.200,-
'5:42:42.408',0.000,-,-1.080,-,43.200,-
'5:42:42.416',0.000,-,-1.104,-,43.200,-
'5:42:42.424',0.000,-,-1.128,-,43.200,-
'5:42:42.432',0.008,-,-1.152,-,43.200,-
'5:42:42.440',0.008,-,-1.152,-,42.400,-
'5:42:42.448',0.032,-,-1.168,-,42.400,-
'5:42:42.456',0.032,-,-1.192,-,42.400,-
'5:42:42.464',0.024,-,-1.216,-,42.400,-
'5:42:42.472',-0.088,-,-1.232,-,42.400,-
'5:42:42.480',-0.232,-,-1.232,-,42.400,-
'5:42:42.488',-0.328,-,-1.256,-,42.400,-
'5:42:42.496',-0.336,-,-1.280,-,42.400,-
'5:42:42.504',-0.328,-,-1.280,-,41.600,-
'5:42:42.512',-0.288,-,-1.304,-,41.600,-
'5:42:42.520',-0.208,-,-1.304,-,41.600,-
'5:42:42.528',-0.112,-,-1.320,-,41.600,-
'5:42:42.536',-0.048,-,-1.320,-,41.600,-
'5:42:42.544',-0.008,-,-1.320,-,41.600,-
'5:42:42.552',0.008,-,-1.344,-,40.800,-
'5:42:42.560',0.032,-,-1.344,-,40.800,-
'5:42:42.568',0.032,-,-1.344,-,40.800,-
'5:42:42.576',0.032,-,-1.344,-,40.000,-
'5:42:42.584',0.032,-,-1.368,-,40.000,-
'5:42:42.592',0.032,-,-1.368,-,40.000,-
'5:42:42.600',0.032,-,-1.368,-,39.200,-
'5:42:42.608',0.048,-,-1.384,-,39.200,-
'5:42:42.616',0.064,-,-1.384,-,40.000,-
'5:42:42.624',0.064,-,-1.384,-,40.000,-
'5:42:42.632',0.072,-,-1.408,-,40.800,-
'5:42:42.640',0.072,-,-1.408,-,43.200,-
'5:42:42.648',0.072,-,-1.432,-,45.600,-
'5:42:42.656',0.072,-,-1.432,-,48.800,-
'5:42:42.664',0.072,-,-1.432,-,52.800,-
'5:42:42.672',0.072,-,-1.432,-,55.200,-
'5:42:42.680',0.072,-,-1.432,-,56.800,-
'5:42:42.688',0.088,-,-1.432,-,58.400,-
'5:42:42.696',0.072,-,-1.408,-,60.000,-
'5:42:42.704',0.072,-,-1.408,-,61.600,-
'5:42:42.712',0.064,-,-1.408,-,62.400,-
'5:42:42.720',0.048,-,-1.408,-,64.000,-
'5:42:42.728',0.032,-,-1.384,-,64.800,-
'5:42:42.736',0.008,-,-1.384,-,64.800,-
'5:42:42.744',0.000,-,-1.384,-,64.800,-
'5:42:42.752',0.000,-,-1.384,-,64.000,-
'5:42:42.760',0.008,-,-1.384,-,63.200,-
'5:42:42.768',0.008,-,-1.368,-,62.400,-
'5:42:42.776',0.000,-,-1.368,-,60.800,-
'5:42:42.784',0.000,-,-1.368,-,59.200,-
'5:42:42.792',0.000,-,-1.368,-,57.600,-
'5:42:42.800',0.000,-,-1.368,-,56.000,-
'5:42:42.808',0.000,-,-1.368,-,54.400,-
'5:42:42.816',0.000,-,-1.368,-,52.800,-
'5:42:42.824',-0.008,-,-1.384,-,51.200,-
'5:42:42.832',0.000,-,-1.384,-,49.600,-
'5:42:42.840',0.000,-,-1.384,-,48.800,-
'5:42:42.848',-0.008,-,-1.408,-,48.000,-
'5:42:42.856',-0.008,-,-1.408,-,47.200,-
'5:42:42.864',-0.008,-,-1.432,-,46.400,-
'5:42:42.872',-0.008,-,-1.432,-,46.400,-
'5:42:42.880',-0.008,-,-1.456,-,45.600,-
'5:42:42.888',0.000,-,-1.472,-,44.800,-
'5:42:42.896',0.000,-,-1.472,-,44.800,-
'5:42:42.904',0.000,-,-1.496,-,44.000,-
'5:42:42.912',0.000,-,-1.496,-,44.000,-
'5:42:42.920',0.000,-,-1.520,-,43.200,-
'5:42:42.928',0.000,-,-1.536,-,43.200,-
'5:42:42.936',0.000,-,-1.536,-,43.200,-
'5:42:42.944',0.000,-,-1.536,-,43.200,-
'5:42:42.952',0.000,-,-1.560,-,43.200,-
'5:42:42.960',0.000,-,-1.560,-,43.200,-
'5:42:42.968',0.008,-,-1.584,-,43.200,-
'5:42:42.976',0.024,-,-1.584,-,42.400,-
'5:42:42.984',0.032,-,-1.608,-,42.400,-
'5:42:42.992',0.032,-,-1.608,-,42.400,-
'5:42:43.000',-0.024,-,-1.624,-,42.400,-
'5:42:43.008',-0.152,-,-1.624,-,42.400,-
'5:42:43.016',-0.272,-,-1.624,-,42.400,-
'5:42:43.024',-0.328,-,-1.624,-,42.400,-
'5:42:43.032',-0.336,-,-1.648,-,42.400,-
'5:42:43.040',-0.296,-,-1.648,-,41.600,-
'5:42:43.048',-0.232,-,-1.648,-,41.600,-
'5:42:43.056',-0.144,-,-1.648,-,41.600,-
'5:42:43.064',-0.064,-,-1.648,-,41.600,-
'5:42:43.072',-0.008,-,-1.648,-,41.600,-
'5:42:43.080',0.008,-,-1.648,-,40.800,-
'5:42:43.088',0.024,-,-1.648,-,40.800,-
'5:42:43.096',0.032,-,-1.648,-,40.800,-
'5:42:43.104',0.048,-,-1.648,-,40.000,-
'5:42:43.112',0.048,-,-1.648,-,40.000,-
'5:42:43.120',0.032,-,-1.648,-,40.000,-
'5:42:43.128',0.048,-,-1.648,-,39.200,-
'5:42:43.136',0.064,-,-1.648,-,40.000,-
'5:42:43.144',0.072,-,-1.648,-,40.000,-
'5:42:43.152',0.072,-,-1.648,-,40.000,-
'5:42:43.160',0.088,-,-1.648,-,40.800,-
'5:42:43.168',0.088,-,-1.648,-,41.600,-
'5:42:43.176',0.088,-,-1.648,-,44.000,-
'5:42:43.184',0.104,-,-1.648,-,46.400,-
'5:42:43.192',0.104,-,-1.648,-,50.400,-
'5:42:43.200',0.104,-,-1.648,-,52.800,-
'5:42:43.208',0.104,-,-1.648,-,55.200,-
'5:42:43.216',0.104,-,-1.648,-,56.800,-
'5:42:43.224',0.088,-,-1.624,-,58.400,-
'5:42:43.232',0.072,-,-1.624,-,60.000,-
'5:42:43.240',0.072,-,-1.624,-,61.600,-
'5:42:43.248',0.064,-,-1.624,-,62.400,-
'5:42:43.256',0.048,-,-1.624,-,63.200,-
'5:42:43.264',0.024,-,-1.624,-,63.200,-
'5:42:43.272',0.008,-,-1.624,-,63.200,-
'5:42:43.280',0.008,-,-1.648,-,63.200,-
'5:42:43.288',0.008,-,-1.648,-,62.400,-
'5:42:43.296',0.008,-,-1.672,-,61.600,-
'5:42:43.304',0.008,-,-1.672,-,60.000,-
'5:42:43.312',0.008,-,-1.688,-,58.400,-
'5:42:43.320',0.008,-,-1.712,-,56.800,-
'5:42:43.328',0.008,-,-1.760,-,55.200,-
'5:42:43.336',0.000,-,-1.776,-,53.600,-
'5:42:43.344',0.000,-,-1.800,-,51.200,-
'5:42:43.352',0.008,-,-1.840,-,49.600,-
'5:42:43.360',0.008,-,-1.864,-,48.800,-
'5:42:43.368',0.032,-,-1.888,-,47.200,-
'5:42:43.376',0.048,-,-1.928,-,46.400,-
'5:42:43.384',0.048,-,-1.952,-,45.600,-
'5:42:43.392',-0.024,-,-1.976,-,44.800,-
'5:42:43.400',-0.192,-,-2.000,-,44.800,-
'5:42:43.408',-0.376,-,-2.000,-,44.000,-
'5:42:43.416',-0.512,-,-2.016,-,43.200,-
'5:42:43.424',-0.600,-,-2.016,-,43.200,-
'5:42:43.432',-0.664,-,-2.016,-,42.400,-
'5:42:43.440',-0.680,-,-2.016,-,42.400,-
'5:42:43.448',-0.616,-,-2.016,-,41.600,-
'5:42:43.456',-0.560,-,-2.016,-,41.600,-
'5:42:43.464',-0.512,-,-2.016,-,41.600,-
'5:42:43.472',-0.416,-,-2.016,-,40.800,-
'5:42:43.480',-0.272,-,-2.016,-,40.800,-
'5:42:43.488',-0.112,-,-2.000,-,40.800,-
'5:42:43.496',0.032,-,-2.000,-,40.800,-
'5:42:43.504',0.144,-,-2.000,-,40.800,-
'5:42:43.512',0.208,-,-1.976,-,40.800,-
'5:42:43.520',0.216,-,-1.976,-,40.800,-
'5:42:43.528',0.216,-,-1.952,-,40.800,-
'5:42:43.536',0.216,-,-1.952,-,40.800,-
'5:42:43.544',0.232,-,-1.928,-,40.800,-
'5:42:43.552',0.256,-,-1.912,-,40.800,-
'5:42:43.560',0.288,-,-1.912,-,40.800,-
'5:42:43.568',0.296,-,-1.888,-,40.800,-
'5:42:43.576',0.312,-,-1.864,-,41.600,-
'5:42:43.584',0.312,-,-1.840,-,43.200,-
'5:42:43.592',0.312,-,-1.800,-,44.800,-
'5:42:43.600',0.328,-,-1.776,-,46.400,-
'5:42:43.608',0.328,-,-1.760,-,48.800,-
'5:42:43.616',0.328,-,-1.736,-,50.400,-
'5:42:43.624',0.312,-,-1.688,-,51.200,-
'5:42:43.632',0.312,-,-1.672,-,52.000,-
'5:42:43.640',0.296,-,-1.624,-,53.600,-
'5:42:43.648',0.272,-,-1.608,-,53.600,-
'5:42:43.656',0.256,-,-1.560,-,54.400,-
'5:42:43.664',0.232,-,-1.536,-,54.400,-
'5:42:43.672',0.208,-,-1.496,-,54.400,-
'5:42:43.680',0.184,-,-1.472,-,54.400,-
'5:42:43.688',0.152,-,-1.432,-,53.600,-
'5:42:43.696',0.128,-,-1.408,-,53.600,-
'5:42:43.704',0.104,-,-1.368,-,52.000,-
'5:42:43.712',0.072,-,-1.344,-,51.200,-
'5:42:43.720',0.064,-,-1.320,-,50.400,-
'5:42:43.728',0.048,-,-1.304,-,48.800,-
'5:42:43.736',0.032,-,-1.256,-,47.200,-
'5:42:43.744',0.024,-,-1.232,-,46.400,-
'5:42:43.752',0.008,-,-1.216,-,44.800,-
'5:42:43.760',0.008,-,-1.192,-,44.000,-
'5:42:43.768',0.000,-,-1.168,-,44.000,-
'5:42:43.776',-0.008,-,-1.168,-,43.200,-
'5:42:43.784',0.000,-,-1.152,-,42.400,-
'5:42:43.792',0.008,-,-1.128,-,42.400,-
'5:42:43.800',0.032,-,-1.128,-,41.600,-
'5:42:43.808',0.032,-,-1.104,-,40.800,-
'5:42:43.816',-0.064,-,-1.104,-,40.000,-
'5:42:43.824',-0.208,-,-1.104,-,40.000,-
'5:42:43.832',-0.368,-,-1.080,-,39.200,-
'5:42:43.840',-0.512,-,-1.064,-,39.200,-
'5:42:43.848',-0.600,-,-1.064,-,39.200,-
'5:42:43.856',-0.640,-,-1.040,-,39.200,-
'5:42:43.864',-0.656,-,-1.016,-,39.200,-
'5:42:43.872',-0.656,-,-1.000,-,39.200,-
'5:42:43.880',-0.616,-,-0.976,-,39.200,-
'5:42:43.888',-0.496,-,-0.952,-,38.400,-
'5:42:43.896',-0.368,-,-0.952,-,38.400,-
'5:42:43.904',-0.216,-,-0.928,-,38.400,-
'5:42:43.912',-0.088,-,-0.912,-,38.400,-
'5:42:43.920',0.024,-,-0.888,-,38.400,-
'5:42:43.928',0.112,-,-0.864,-,38.400,-
'5:42:43.936',0.168,-,-0.840,-,38.400,-
'5:42:43.944',0.192,-,-0.824,-,38.400,-
'5:42:43.952',0.192,-,-0.800,-,38.400,-
'5:42:43.960',0.208,-,-0.760,-,38.400,-
'5:42:43.968',0.216,-,-0.736,-,38.400,-
'5:42:43.976',0.232,-,-0.712,-,38.400,-
'5:42:43.984',0.232,-,-0.688,-,38.400,-
'5:42:43.992',0.248,-,-0.672,-,39.200,-
'5:42:44.000',0.256,-,-0.648,-,40.800,-
'5:42:44.008',0.272,-,-0.624,-,42.400,-
'5:42:44.016',0.272,-,-0.624,-,45.600,-
'5:42:44.024',0.272,-,-0.608,-,48.000,-
'5:42:44.032',0.272,-,-0.584,-,50.400,-
'5:42:44.040',0.256,-,-0.584,-,52.800,-
'5:42:44.048',0.248,-,-0.560,-,53.600,-
'5:42:44.056',0.232,-,-0.536,-,55.200,-
'5:42:44.064',0.208,-,-0.520,-,56.000,-
'5:42:44.072',0.208,-,-0.520,-,57.600,-
'5:42:44.080',0.192,-,-0.496,-,57.600,-
'5:42:44.088',0.192,-,-0.472,-,58.400,-
'5:42:44.096',0.168,-,-0.432,-,58.400,-
'5:42:44.104',0.144,-,-0.408,-,58.400,-
'5:42:44.112',0.112,-,-0.384,-,58.400,-
'5:42:44.120',0.088,-,-0.368,-,57.600,-
'5:42:44.128',0.064,-,-0.344,-,56.800,-
'5:42:44.136',0.032,-,-0.304,-,56.000,-
'5:42:44.144',0.024,-,-0.280,-,54.400,-
'5:42:44.152',0.008,-,-0.256,-,52.800,-
'5:42:44.160',0.008,-,-0.232,-,51.200,-
'5:42:44.168',0.000,-,-0.232,-,49.600,-
'5:42:44.176',0.000,-,-0.216,-,48.000,-
'5:42:44.184',-0.008,-,-0.192,-,47.200,-
'5:42:44.192',-0.008,-,-0.192,-,45.600,-
'5:42:44.200',-0.008,-,-0.168,-,44.800,-
'5:42:44.208',0.000,-,-0.168,-,44.000,-
'5:42:44.216',0.000,-,-0.152,-,44.000,-
'5:42:44.224',0.000,-,-0.152,-,43.200,-
'5:42:44.232',0.000,-,-0.152,-,42.400,-
'5:42:44.240',0.000,-,-0.152,-,42.400,-
'5:42:44.248',0.000,-,-0.128,-,41.600,-
'5:42:44.256',-0.008,-,-0.128,-,41.600,-
'5:42:44.264',0.000,-,-0.128,-,40.800,-
'5:42:44.272',0.000,-,-0.104,-,40.800,-
'5:42:44.280',0.000,-,-0.104,-,40.000,-
'5:42:44.288',0.000,-,-0.104,-,40.000,-
'5:42:44.296',-0.008,-,-0.104,-,40.000,-
'5:42:44.304',-0.024,-,-0.080,-,40.000,-
'5:42:44.312',-0.024,-,-0.080,-,40.000,-
'5:42:44.320',-0.032,-,-0.080,-,40.000,-
'5:42:44.328',-0.048,-,-0.104,-,40.000,-
'5:42:44.336',-0.032,-,-0.104,-,39.200,-
'5:42:44.344',-0.024,-,-0.104,-,39.200,-
'5:42:44.352',-0.008,-,-0.104,-,40.000,-
'5:42:44.360',-0.008,-,-0.128,-,40.000,-
'5:42:44.368',-0.008,-,-0.128,-,40.000,-
'5:42:44.376',-0.008,-,-0.128,-,40.000,-
'5:42:44.384',-0.008,-,-0.128,-,40.000,-
'5:42:44.392',-0.008,-,-0.128,-,39.200,-
'5:42:44.400',-0.008,-,-0.104,-,39.200,-
'5:42:44.408',0.000,-,-0.104,-,39.200,-
'5:42:44.416',-0.008,-,-0.104,-,39.200,-
'5:42:44.424',-0.008,-,-0.080,-,39.200,-
'5:42:44.432',-0.008,-,-0.064,-,38.400,-
'5:42:44.440',-0.008,-,-0.064,-,38.400,-
'5:42:44.448',-0.008,-,-0.040,-,38.400,-
'5:42:44.456',-0.008,-,-0.016,-,38.400,-
'5:42:44.464',0.000,-,-0.016,-,38.400,-
'5:42:44.472',0.000,-,0.000,-,38.400,-
'5:42:44.480',0.000,-,0.016,-,38.400,-
'5:42:44.488',0.000,-,0.016,-,37.600,-
'5:42:44.496',0.000,-,0.040,-,37.600,-
'5:42:44.504',0.000,-,0.064,-,37.600,-
'5:42:44.512',0.000,-,0.064,-,37.600,-
'5:42:44.520',0.008,-,0.064,-,37.600,-
'5:42:44.528',0.024,-,0.064,-,37.600,-
'5:42:44.536',0.032,-,0.064,-,37.600,-
'5:42:44.544',0.064,-,0.040,-,37.600,-
'5:42:44.552',0.072,-,0.040,-,37.600,-
'5:42:44.560',0.088,-,0.040,-,36.800,-
'5:42:44.568',0.064,-,0.040,-,36.800,-
'5:42:44.576',-0.072,-,0.016,-,36.800,-
'5:42:44.584',-0.248,-,0.000,-,36.800,-
'5:42:44.592',-0.368,-,0.000,-,36.800,-
'5:42:44.600',-0.376,-,-0.016,-,36.800,-
'5:42:44.608',-0.336,-,-0.040,-,36.800,-
'5:42:44.616',-0.248,-,-0.040,-,36.800,-
'5:42:44.624',-0.144,-,-0.064,-,36.800,-
'5:42:44.632',-0.048,-,-0.064,-,36.800,-
'5:42:44.640',0.000,-,-0.080,-,36.800,-
'5:42:44.648',0.024,-,-0.080,-,36.000,-
'5:42:44.656',0.048,-,-0.104,-,36.000,-
'5:42:44.664',0.064,-,-0.104,-,36.000,-
'5:42:44.672',0.064,-,-0.128,-,36.000,-
'5:42:44.680',0.064,-,-0.128,-,36.000,-
'5:42:44.688',0.064,-,-0.152,-,36.000,-
'5:42:44.696',0.072,-,-0.168,-,36.000,-
'5:42:44.704',0.072,-,-0.168,-,36.000,-
'5:42:44.712',0.072,-,-0.192,-,36.800,-
'5:42:44.720',0.072,-,-0.192,-,37.600,-
'5:42:44.728',0.072,-,-0.216,-,40.000,-
'5:42:44.736',0.088,-,-0.216,-,43.200,-
'5:42:44.744',0.088,-,-0.232,-,48.800,-
'5:42:44.752',0.088,-,-0.232,-,53.600,-
'5:42:44.760',0.088,-,-0.232,-,56.800,-
'5:42:44.768',0.088,-,-0.232,-,59.200,-
'5:42:44.776',0.104,-,-0.216,-,61.600,-
'5:42:44.784',0.088,-,-0.216,-,64.000,-
'5:42:44.792',0.104,-,-0.192,-,66.400,-
'5:42:44.800',0.104,-,-0.192,-,68.000,-
'5:42:44.808',0.112,-,-0.168,-,69.600,-
'5:42:44.816',0.112,-,-0.168,-,71.200,-
'5:42:44.824',0.104,-,-0.152,-,72.000,-
'5:42:44.832',0.072,-,-0.152,-,72.800,-
'5:42:44.840',0.064,-,-0.128,-,72.800,-
'5:42:44.848',0.048,-,-0.128,-,72.000,-
'5:42:44.856',0.024,-,-0.128,-,71.200,-
'5:42:44.864',0.024,-,-0.104,-,69.600,-
'5:42:44.872',0.032,-,-0.104,-,68.000,-
'5:42:44.880',0.032,-,-0.104,-,66.400,-
'5:42:44.888',0.032,-,-0.080,-,64.800,-
'5:42:44.896',0.024,-,-0.080,-,62.400,-
'5:42:44.904',0.024,-,-0.080,-,60.800,-
'5:42:44.912',0.024,-,-0.080,-,58.400,-
'5:42:44.920',0.024,-,-0.080,-,56.000,-
'5:42:44.928',0.008,-,-0.080,-,54.400,-
'5:42:44.936',0.008,-,-0.080,-,52.800,-
'5:42:44.944',0.008,-,-0.080,-,52.000,-
'5:42:44.952',0.008,-,-0.104,-,50.400,-
'5:42:44.960',0.008,-,-0.104,-,50.400,-
'5:42:44.968',0.008,-,-0.104,-,49.600,-
'5:42:44.976',0.008,-,-0.128,-,48.800,-
'5:42:44.984',0.000,-,-0.128,-,48.000,-
'5:42:44.992',0.000,-,-0.152,-,48.000,-
