'Elapsed time','I','II','III','AVR','AVL','AVF','V','MCL1','ABP','PAP'
'26:53:38.312',-,-,0.032,-,-,-,-,-0.736,42.360,21.000
'26:53:38.320',-,-,0.000,-,-,-,-,-0.770,42.360,20.200
'26:53:38.328',-,-,0.008,-,-,-,-,-0.759,42.360,19.200
'26:53:38.336',-,-,0.016,-,-,-,-,-0.770,41.520,18.200
'26:53:38.344',-,-,0.000,-,-,-,-,-0.770,41.520,17.600
'26:53:38.352',-,-,0.016,-,-,-,-,-0.770,41.520,17.400
'26:53:38.360',-,-,0.040,-,-,-,-,-0.736,41.520,17.600
'26:53:38.368',-,-,0.000,-,-,-,-,-0.759,41.520,18.200
'26:53:38.376',-,-,0.040,-,-,-,-,-0.736,41.520,19.000
'26:53:38.384',-,-,0.000,-,-,-,-,-0.759,42.360,20.200
'26:53:38.392',-,-,0.016,-,-,-,-,-0.736,43.920,21.200
'26:53:38.400',-,-,0.000,-,-,-,-,-0.690,47.160,22.400
'26:53:38.408',-,-,0.016,-,-,-,-,-0.713,50.280,23.400
'26:53:38.416',-,-,0.008,-,-,-,-,-0.736,53.520,24.200
'26:53:38.424',-,-,0.032,-,-,-,-,-0.690,56.760,24.600
'26:53:38.432',-,-,0.000,-,-,-,-,-0.713,59.880,25.000
'26:53:38.440',-,-,0.032,-,-,-,-,-0.655,63.120,25.000
'26:53:38.448',-,-,0.000,-,-,-,-,-0.690,66.360,24.600
'26:53:38.456',-,-,0.016,-,-,-,-,-0.655,69.480,24.000
'26:53:38.464',-,-,0.000,-,-,-,-,-0.678,72.720,23.200
'26:53:38.472',-,-,0.008,-,-,-,-,-0.655,75.120,22.200
'26:53:38.480',-,-,0.000,-,-,-,-,-0.678,77.520,21.200
'26:53:38.488',-,-,0.032,-,-,-,-,-0.655,79.920,20.000
'26:53:38.496',-,-,0.000,-,-,-,-,-0.690,81.480,18.600
'26:53:38.504',-,-,0.016,-,-,-,-,-0.690,82.320,17.400
'26:53:38.512',-,-,0.008,-,-,-,-,-0.690,83.160,16.000
'26:53:38.520',-,-,0.000,-,-,-,-,-0.770,83.160,14.600
'26:53:38.528',-,-,0.000,-,-,-,-,-0.770,83.160,13.200
'26:53:38.536',-,-,-0.008,-,-,-,-,-0.759,83.160,12.000
'26:53:38.544',-,-,0.040,-,-,-,-,-0.839,82.320,10.800
'26:53:38.552',-,-,0.000,-,-,-,-,-0.770,81.480,10.000
'26:53:38.560',-,-,0.040,-,-,-,-,-0.816,79.080,9.600
'26:53:38.568',-,-,0.016,-,-,-,-,-0.793,76.680,9.600
'26:53:38.576',-,-,0.016,-,-,-,-,-0.839,74.280,10.000
'26:53:38.584',-,-,0.016,-,-,-,-,-0.851,71.880,10.400
'26:53:38.592',-,-,0.032,-,-,-,-,-0.839,69.480,11.000
'26:53:38.600',-,-,0.000,-,-,-,-,-0.874,66.360,11.400
'26:53:38.608',-,-,0.032,-,-,-,-,-0.874,63.120,11.600
'26:53:38.616',-,-,0.064,-,-,-,-,-0.839,60.720,11.600
'26:53:38.624',-,-,0.064,-,-,-,-,-0.874,58.320,11.400
'26:53:38.632',-,-,0.040,-,-,-,-,-0.839,57.480,11.000
'26:53:38.640',-,-,0.064,-,-,-,-,-0.874,56.760,10.600
'26:53:38.648',-,-,0.080,-,-,-,-,-0.839,55.920,10.200
'26:53:38.656',-,-,0.040,-,-,-,-,-0.874,55.080,9.800
'26:53:38.664',-,-,0.040,-,-,-,-,-0.839,54.360,9.600
'26:53:38.672',-,-,0.064,-,-,-,-,-0.851,53.520,9.200
'26:53:38.680',-,-,0.032,-,-,-,-,-0.874,52.680,9.000
'26:53:38.688',-,-,0.064,-,-,-,-,-0.851,52.680,8.800
'26:53:38.696',-,-,0.016,-,-,-,-,-0.874,51.960,8.600
'26:53:38.704',-,-,0.040,-,-,-,-,-0.874,51.120,8.600
'26:53:38.712',-,-,0.008,-,-,-,-,-0.851,51.120,8.600
'26:53:38.720',-,-,0.032,-,-,-,-,-0.874,50.280,8.600
'26:53:38.728',-,-,0.016,-,-,-,-,-0.839,50.280,8.600
'26:53:38.736',-,-,0.008,-,-,-,-,-0.874,50.280,8.600
'26:53:38.744',-,-,0.040,-,-,-,-,-0.839,50.280,8.600
'26:53:38.752',-,-,0.016,-,-,-,-,-0.839,49.560,8.800
'26:53:38.760',-,-,0.064,-,-,-,-,-0.816,49.560,9.000
'26:53:38.768',-,-,0.000,-,-,-,-,-0.874,49.560,9.400
'26:53:38.776',-,-,0.040,-,-,-,-,-0.770,48.720,9.600
'26:53:38.784',-,-,0.064,-,-,-,-,-0.770,48.720,9.800
'26:53:38.792',-,-,0.016,-,-,-,-,-0.839,48.720,10.000
'26:53:38.800',-,-,0.008,-,-,-,-,-0.793,48.720,10.000
'26:53:38.808',-,-,0.040,-,-,-,-,-0.770,47.880,10.000
'26:53:38.816',-,-,0.016,-,-,-,-,-0.816,48.720,10.000
'26:53:38.824',-,-,0.040,-,-,-,-,-0.770,48.720,10.000
'26:53:38.832',-,-,0.016,-,-,-,-,-0.736,48.720,10.200
'26:53:38.840',-,-,0.080,-,-,-,-,-0.770,48.720,10.400
'26:53:38.848',-,-,0.064,-,-,-,-,-0.736,48.720,10.400
'26:53:38.856',-,-,0.192,-,-,-,-,-0.874,47.880,10.600
'26:53:38.864',-,-,0.160,-,-,-,-,-0.989,47.880,10.800
'26:53:38.872',-,-,0.272,-,-,-,-,-1.172,47.880,11.000
'26:53:38.880',-,-,0.320,-,-,-,-,-1.414,47.160,11.600
'26:53:38.888',-,-,0.408,-,-,-,-,-1.529,47.160,12.000
'26:53:38.896',-,-,0.424,-,-,-,-,-1.655,46.320,12.800
'26:53:38.904',-,-,0.240,-,-,-,-,-1.678,47.160,13.600
'26:53:38.912',-,-,0.000,-,-,-,-,-1.552,48.720,14.600
'26:53:38.920',-,-,-0.144,-,-,-,-,-1.471,49.560,15.800
'26:53:38.928',-,-,-0.240,-,-,-,-,-1.333,49.560,16.800
'26:53:38.936',-,-,-0.280,-,-,-,-,-1.172,47.160,17.600
'26:53:38.944',-,-,-0.376,-,-,-,-,-1.034,45.480,18.200
'26:53:38.952',-,-,-0.384,-,-,-,-,-0.897,45.480,18.800
'26:53:38.960',-,-,-0.176,-,-,-,-,-0.713,45.480,19.400
'26:53:38.968',-,-,-0.080,-,-,-,-,-0.632,45.480,20.000
'26:53:38.976',-,-,-0.016,-,-,-,-,-0.575,46.320,20.800
'26:53:38.984',-,-,-0.016,-,-,-,-,-0.552,46.320,21.600
'26:53:38.992',-,-,0.000,-,-,-,-,-0.529,46.320,22.600
'26:53:39.000',-,-,0.016,-,-,-,-,-0.517,46.320,23.800
'26:53:39.008',-,-,0.000,-,-,-,-,-0.517,46.320,25.000
'26:53:39.016',-,-,0.008,-,-,-,-,-0.517,45.480,26.600
'26:53:39.024',-,-,-0.008,-,-,-,-,-0.529,45.480,28.400
'26:53:39.032',-,-,0.000,-,-,-,-,-0.494,45.480,30.400
'26:53:39.040',-,-,-0.032,-,-,-,-,-0.552,46.320,31.800
'26:53:39.048',-,-,0.008,-,-,-,-,-0.494,44.760,32.200
'26:53:39.056',-,-,-0.016,-,-,-,-,-0.517,42.360,31.800
'26:53:39.064',-,-,-0.016,-,-,-,-,-0.494,40.680,30.600
'26:53:39.072',-,-,0.000,-,-,-,-,-0.517,39.960,29.200
'26:53:39.080',-,-,-0.032,-,-,-,-,-0.471,39.960,28.000
'26:53:39.088',-,-,0.000,-,-,-,-,-0.494,40.680,27.400
'26:53:39.096',-,-,-0.032,-,-,-,-,-0.471,43.920,27.400
'26:53:39.104',-,-,-0.016,-,-,-,-,-0.494,46.320,27.800
'26:53:39.112',-,-,-0.008,-,-,-,-,-0.460,47.160,28.600
'26:53:39.120',-,-,0.000,-,-,-,-,-0.437,47.880,29.400
'26:53:39.128',-,-,-0.056,-,-,-,-,-0.437,49.560,30.400
'26:53:39.136',-,-,-0.040,-,-,-,-,-0.437,51.960,31.000
'26:53:39.144',-,-,-0.016,-,-,-,-,-0.414,53.520,31.800
'26:53:39.152',-,-,-0.056,-,-,-,-,-0.437,55.080,32.200
'26:53:39.160',-,-,-0.032,-,-,-,-,-0.391,59.160,32.400
'26:53:39.168',-,-,-0.056,-,-,-,-,-0.437,63.960,32.400
'26:53:39.176',-,-,-0.008,-,-,-,-,-0.391,67.080,32.400
'26:53:39.184',-,-,-0.040,-,-,-,-,-0.437,68.760,32.000
'26:53:39.192',-,-,-0.064,-,-,-,-,-0.460,69.480,31.400
'26:53:39.200',-,-,0.000,-,-,-,-,-0.437,71.160,30.800
'26:53:39.208',-,-,-0.016,-,-,-,-,-0.494,73.560,30.000
'26:53:39.216',-,-,-0.016,-,-,-,-,-0.552,75.960,29.000
'26:53:39.224',-,-,0.000,-,-,-,-,-0.575,75.960,28.000
'26:53:39.232',-,-,0.000,-,-,-,-,-0.609,75.960,26.800
'26:53:39.240',-,-,0.000,-,-,-,-,-0.609,75.960,25.600
'26:53:39.248',-,-,0.016,-,-,-,-,-0.609,75.120,24.400
'26:53:39.256',-,-,0.016,-,-,-,-,-0.609,74.280,23.000
'26:53:39.264',-,-,0.000,-,-,-,-,-0.678,73.560,21.600
'26:53:39.272',-,-,0.008,-,-,-,-,-0.655,71.880,20.200
'26:53:39.280',-,-,0.000,-,-,-,-,-0.655,69.480,19.000
'26:53:39.288',-,-,0.032,-,-,-,-,-0.609,67.080,18.200
'26:53:39.296',-,-,0.000,-,-,-,-,-0.655,64.680,17.600
'26:53:39.304',-,-,0.032,-,-,-,-,-0.632,63.120,17.000
'26:53:39.312',-,-,0.000,-,-,-,-,-0.609,60.720,16.800
'26:53:39.320',-,-,0.040,-,-,-,-,-0.655,59.160,16.800
'26:53:39.328',-,-,0.016,-,-,-,-,-0.609,58.320,17.000
'26:53:39.336',-,-,0.008,-,-,-,-,-0.655,57.480,17.600
'26:53:39.344',-,-,0.016,-,-,-,-,-0.609,56.760,18.000
'26:53:39.352',-,-,0.032,-,-,-,-,-0.632,56.760,18.800
'26:53:39.360',-,-,0.040,-,-,-,-,-0.609,56.760,20.000
'26:53:39.368',-,-,0.056,-,-,-,-,-0.609,55.920,21.200
'26:53:39.376',-,-,0.040,-,-,-,-,-0.575,54.360,22.400
'26:53:39.384',-,-,0.032,-,-,-,-,-0.609,53.520,23.200
'26:53:39.392',-,-,0.064,-,-,-,-,-0.575,53.520,23.600
'26:53:39.400',-,-,0.040,-,-,-,-,-0.609,53.520,23.600
'26:53:39.408',-,-,0.056,-,-,-,-,-0.575,52.680,23.400
'26:53:39.416',-,-,0.040,-,-,-,-,-0.598,51.960,23.000
'26:53:39.424',-,-,0.064,-,-,-,-,-0.575,51.960,22.600
'26:53:39.432',-,-,0.016,-,-,-,-,-0.598,51.120,22.000
'26:53:39.440',-,-,0.032,-,-,-,-,-0.552,51.120,21.400
'26:53:39.448',-,-,0.008,-,-,-,-,-0.552,51.120,20.800
'26:53:39.456',-,-,0.016,-,-,-,-,-0.552,50.280,20.000
'26:53:39.464',-,-,0.000,-,-,-,-,-0.529,50.280,19.400
'26:53:39.472',-,-,0.008,-,-,-,-,-0.552,49.560,18.600
'26:53:39.480',-,-,0.016,-,-,-,-,-0.529,49.560,18.000
'26:53:39.488',-,-,0.000,-,-,-,-,-0.575,49.560,17.600
'26:53:39.496',-,-,0.016,-,-,-,-,-0.517,48.720,17.000
'26:53:39.504',-,-,0.040,-,-,-,-,-0.529,47.880,16.600
'26:53:39.512',-,-,0.008,-,-,-,-,-0.517,47.880,16.200
'26:53:39.520',-,-,0.040,-,-,-,-,-0.517,47.160,15.800
'26:53:39.528',-,-,0.000,-,-,-,-,-0.529,47.160,15.400
'26:53:39.536',-,-,0.032,-,-,-,-,-0.494,46.320,15.000
'26:53:39.544',-,-,0.000,-,-,-,-,-0.517,46.320,14.600
'26:53:39.552',-,-,0.040,-,-,-,-,-0.494,46.320,14.400
'26:53:39.560',-,-,0.008,-,-,-,-,-0.517,46.320,14.200
'26:53:39.568',-,-,0.032,-,-,-,-,-0.471,45.480,14.200
'26:53:39.576',-,-,0.016,-,-,-,-,-0.517,45.480,14.000
'26:53:39.584',-,-,0.000,-,-,-,-,-0.494,45.480,14.000
'26:53:39.592',-,-,0.080,-,-,-,-,-0.437,45.480,13.800
'26:53:39.600',-,-,0.176,-,-,-,-,-0.575,45.480,13.600
'26:53:39.608',-,-,0.216,-,-,-,-,-0.690,46.320,13.800
'26:53:39.616',-,-,0.168,-,-,-,-,-0.839,46.320,14.000
'26:53:39.624',-,-,0.240,-,-,-,-,-1.034,45.480,14.200
'26:53:39.632',-,-,0.224,-,-,-,-,-1.230,45.480,14.600
'26:53:39.640',-,-,0.296,-,-,-,-,-1.333,45.480,15.200
'26:53:39.648',-,-,0.200,-,-,-,-,-1.391,45.480,15.800
'26:53:39.656',-,-,-0.016,-,-,-,-,-1.379,44.760,16.600
'26:53:39.664',-,-,-0.200,-,-,-,-,-1.299,44.760,17.200
'26:53:39.672',-,-,-0.248,-,-,-,-,-1.149,44.760,17.800
'26:53:39.680',-,-,-0.296,-,-,-,-,-0.989,43.920,18.200
'26:53:39.688',-,-,-0.280,-,-,-,-,-0.793,43.920,18.400
'26:53:39.696',-,-,-0.352,-,-,-,-,-0.678,43.080,18.600
'26:53:39.704',-,-,-0.248,-,-,-,-,-0.529,43.080,18.800
'26:53:39.712',-,-,-0.080,-,-,-,-,-0.333,43.080,19.000
'26:53:39.720',-,-,-0.008,-,-,-,-,-0.253,42.360,19.600
'26:53:39.728',-,-,0.000,-,-,-,-,-0.218,42.360,20.200
'26:53:39.736',-,-,0.000,-,-,-,-,-0.253,41.520,21.200
'26:53:39.744',-,-,0.000,-,-,-,-,-0.195,41.520,22.400
'26:53:39.752',-,-,0.000,-,-,-,-,-0.218,40.680,23.800
'26:53:39.760',-,-,-0.008,-,-,-,-,-0.230,40.680,25.000
'26:53:39.768',-,-,0.040,-,-,-,-,-0.138,40.680,26.000
'26:53:39.776',-,-,0.008,-,-,-,-,-0.138,40.680,26.000
'26:53:39.784',-,-,0.000,-,-,-,-,-0.138,39.960,25.400
'26:53:39.792',-,-,0.000,-,-,-,-,-0.092,40.680,24.600
'26:53:39.800',-,-,0.000,-,-,-,-,-0.115,40.680,23.800
'26:53:39.808',-,-,0.000,-,-,-,-,-0.092,40.680,23.600
'26:53:39.816',-,-,0.008,-,-,-,-,-0.092,41.520,23.800
'26:53:39.824',-,-,0.000,-,-,-,-,-0.092,42.360,24.600
'26:53:39.832',-,-,0.032,-,-,-,-,-0.011,43.920,25.400
'26:53:39.840',-,-,0.000,-,-,-,-,-0.034,47.160,26.600
'26:53:39.848',-,-,0.008,-,-,-,-,0.000,51.120,27.400
'26:53:39.856',-,-,0.000,-,-,-,-,-0.011,55.920,28.400
'26:53:39.864',-,-,0.016,-,-,-,-,0.034,60.720,29.000
'26:53:39.872',-,-,0.000,-,-,-,-,0.000,63.960,29.400
'26:53:39.880',-,-,0.008,-,-,-,-,0.034,67.080,29.800
'26:53:39.888',-,-,0.000,-,-,-,-,0.057,71.160,29.800
'26:53:39.896',-,-,0.000,-,-,-,-,0.069,75.120,29.400
'26:53:39.904',-,-,0.016,-,-,-,-,0.115,79.080,29.000
'26:53:39.912',-,-,0.008,-,-,-,-,0.115,82.320,28.200
'26:53:39.920',-,-,0.000,-,-,-,-,0.115,85.560,27.400
'26:53:39.928',-,-,0.008,-,-,-,-,0.069,88.680,26.400
'26:53:39.936',-,-,0.000,-,-,-,-,0.034,91.080,25.200
'26:53:39.944',-,-,0.016,-,-,-,-,0.057,93.480,24.000
'26:53:39.952',-,-,0.008,-,-,-,-,0.000,94.320,22.800
'26:53:39.960',-,-,0.000,-,-,-,-,-0.034,95.880,21.400
'26:53:39.968',-,-,0.016,-,-,-,-,-0.069,95.880,20.000
'26:53:39.976',-,-,0.040,-,-,-,-,-0.092,95.880,18.600
'26:53:39.984',-,-,0.000,-,-,-,-,-0.172,95.160,17.200
'26:53:39.992',-,-,0.032,-,-,-,-,-0.138,92.760,15.600
'26:53:40.000',-,-,0.056,-,-,-,-,-0.172,91.080,14.400
'26:53:40.008',-,-,0.016,-,-,-,-,-0.195,89.520,13.800
'26:53:40.016',-,-,0.040,-,-,-,-,-0.218,87.120,13.600
'26:53:40.024',-,-,0.032,-,-,-,-,-0.195,85.560,14.000
'26:53:40.032',-,-,0.016,-,-,-,-,-0.195,82.320,14.600
'26:53:40.040',-,-,0.040,-,-,-,-,-0.195,79.080,15.400
'26:53:40.048',-,-,0.016,-,-,-,-,-0.218,76.680,16.200
'26:53:40.056',-,-,0.040,-,-,-,-,-0.195,72.720,16.800
'26:53:40.064',-,-,0.032,-,-,-,-,-0.172,68.760,17.400
'26:53:40.072',-,-,0.040,-,-,-,-,-0.195,65.520,17.800
'26:53:40.080',-,-,0.016,-,-,-,-,-0.230,63.960,18.200
'26:53:40.088',-,-,0.064,-,-,-,-,-0.195,63.120,18.400
'26:53:40.096',-,-,0.040,-,-,-,-,-0.172,63.120,18.400
'26:53:40.104',-,-,0.016,-,-,-,-,-0.253,61.560,18.400
'26:53:40.112',-,-,0.040,-,-,-,-,-0.218,59.160,18.200
'26:53:40.120',-,-,0.064,-,-,-,-,-0.253,57.480,17.800
'26:53:40.128',-,-,0.032,-,-,-,-,-0.253,56.760,17.200
'26:53:40.136',-,-,0.040,-,-,-,-,-0.253,55.080,16.600
'26:53:40.144',-,-,0.032,-,-,-,-,-0.230,55.080,16.000
'26:53:40.152',-,-,0.064,-,-,-,-,-0.253,54.360,15.400
'26:53:40.160',-,-,0.016,-,-,-,-,-0.230,53.520,14.800
'26:53:40.168',-,-,0.016,-,-,-,-,-0.195,52.680,14.000
'26:53:40.176',-,-,0.040,-,-,-,-,-0.195,51.960,13.200
'26:53:40.184',-,-,0.064,-,-,-,-,-0.172,51.960,12.400
'26:53:40.192',-,-,0.040,-,-,-,-,-0.149,51.120,11.800
'26:53:40.200',-,-,0.064,-,-,-,-,-0.138,51.120,11.000
'26:53:40.208',-,-,0.080,-,-,-,-,-0.092,51.120,10.600
'26:53:40.216',-,-,0.040,-,-,-,-,-0.092,51.120,10.000
'26:53:40.224',-,-,0.032,-,-,-,-,-0.092,51.120,9.600
'26:53:40.232',-,-,0.056,-,-,-,-,-0.138,50.280,9.400
'26:53:40.240',-,-,0.064,-,-,-,-,-0.092,50.280,9.400
'26:53:40.248',-,-,0.040,-,-,-,-,-0.138,49.560,9.200
'26:53:40.256',-,-,0.056,-,-,-,-,-0.138,49.560,9.400
'26:53:40.264',-,-,0.000,-,-,-,-,-0.138,49.560,9.400
'26:53:40.272',-,-,0.016,-,-,-,-,-0.172,49.560,9.400
'26:53:40.280',-,-,0.000,-,-,-,-,-0.172,48.720,9.400
'26:53:40.288',-,-,0.016,-,-,-,-,-0.172,48.720,9.600
'26:53:40.296',-,-,0.008,-,-,-,-,-0.195,48.720,9.800
'26:53:40.304',-,-,0.000,-,-,-,-,-0.172,48.720,10.000
'26:53:40.312',-,-,0.016,-,-,-,-,-0.195,47.880,10.000
'26:53:40.320',-,-,0.000,-,-,-,-,-0.218,47.880,10.200
'26:53:40.328',-,-,0.008,-,-,-,-,-0.195,47.160,10.400
'26:53:40.336',-,-,0.016,-,-,-,-,-0.218,47.160,10.400
'26:53:40.344',-,-,0.016,-,-,-,-,-0.195,46.320,10.200
'26:53:40.352',-,-,0.016,-,-,-,-,-0.230,46.320,10.000
'26:53:40.360',-,-,0.032,-,-,-,-,-0.218,45.480,9.800
'26:53:40.368',-,-,0.016,-,-,-,-,-0.230,45.480,9.600
'26:53:40.376',-,-,0.008,-,-,-,-,-0.218,45.480,9.200
'26:53:40.384',-,-,0.040,-,-,-,-,-0.253,44.760,9.000
'26:53:40.392',-,-,0.000,-,-,-,-,-0.230,44.760,8.600
'26:53:40.400',-,-,0.000,-,-,-,-,-0.253,43.920,8.400
'26:53:40.408',-,-,0.096,-,-,-,-,-0.195,43.920,8.000
'26:53:40.416',-,-,0.168,-,-,-,-,-0.310,43.080,7.800
'26:53:40.424',-,-,0.136,-,-,-,-,-0.471,43.080,7.600
'26:53:40.432',-,-,0.216,-,-,-,-,-0.575,43.080,7.600
'26:53:40.440',-,-,0.240,-,-,-,-,-0.839,42.360,7.600
'26:53:40.448',-,-,0.224,-,-,-,-,-1.034,42.360,7.800
'26:53:40.456',-,-,0.344,-,-,-,-,-1.115,41.520,8.200
'26:53:40.464',-,-,0.272,-,-,-,-,-1.138,41.520,8.800
'26:53:40.472',-,-,0.064,-,-,-,-,-1.092,41.520,9.600
'26:53:40.480',-,-,-0.120,-,-,-,-,-0.989,41.520,10.400
'26:53:40.488',-,-,-0.216,-,-,-,-,-0.874,41.520,11.200
'26:53:40.496',-,-,-0.272,-,-,-,-,-0.713,41.520,11.800
'26:53:40.504',-,-,-0.352,-,-,-,-,-0.517,40.680,12.200
'26:53:40.512',-,-,-0.384,-,-,-,-,-0.391,40.680,12.800
'26:53:40.520',-,-,-0.240,-,-,-,-,-0.218,40.680,13.600
'26:53:40.528',-,-,-0.112,-,-,-,-,-0.034,40.680,14.800
'26:53:40.536',-,-,-0.040,-,-,-,-,0.011,39.960,15.800
'26:53:40.544',-,-,0.000,-,-,-,-,0.057,39.960,17.200
'26:53:40.552',-,-,0.000,-,-,-,-,0.069,39.960,18.400
'26:53:40.560',-,-,0.008,-,-,-,-,0.115,39.120,19.600
'26:53:40.568',-,-,0.000,-,-,-,-,0.069,38.280,20.600
'26:53:40.576',-,-,0.000,-,-,-,-,0.069,37.560,20.800
'26:53:40.584',-,-,0.000,-,-,-,-,0.069,36.720,20.200
'26:53:40.592',-,-,0.000,-,-,-,-,0.115,35.160,19.200
'26:53:40.600',-,-,-0.008,-,-,-,-,0.092,33.480,18.200
'26:53:40.608',-,-,0.008,-,-,-,-,0.138,33.480,17.000
'26:53:40.616',-,-,0.000,-,-,-,-,0.115,34.320,16.200
'26:53:40.624',-,-,-0.008,-,-,-,-,0.115,35.160,15.600
'26:53:40.632',-,-,0.000,-,-,-,-,0.069,35.160,15.600
'26:53:40.640',-,-,-0.016,-,-,-,-,0.115,35.160,15.800
'26:53:40.648',-,-,0.000,-,-,-,-,0.115,36.720,16.600
'26:53:40.656',-,-,-0.008,-,-,-,-,0.115,39.120,17.600
'26:53:40.664',-,-,0.000,-,-,-,-,0.149,42.360,18.600
'26:53:40.672',-,-,-0.016,-,-,-,-,0.115,45.480,19.800
'26:53:40.680',-,-,-0.008,-,-,-,-,0.253,49.560,20.800
'26:53:40.688',-,-,0.000,-,-,-,-,0.299,54.360,21.400
'26:53:40.696',-,-,-0.032,-,-,-,-,0.333,59.160,21.800
'26:53:40.704',-,-,0.000,-,-,-,-,0.310,62.280,22.000
'26:53:40.712',-,-,-0.040,-,-,-,-,0.333,66.360,22.000
'26:53:40.720',-,-,-0.016,-,-,-,-,0.218,70.320,21.800
'26:53:40.728',-,-,-0.016,-,-,-,-,0.218,74.280,21.400
'26:53:40.736',-,-,-0.040,-,-,-,-,0.172,78.360,21.200
'26:53:40.744',-,-,-0.016,-,-,-,-,0.195,81.480,20.800
'26:53:40.752',-,-,-0.016,-,-,-,-,0.149,83.880,20.600
'26:53:40.760',-,-,-0.016,-,-,-,-,0.149,86.280,20.200
'26:53:40.768',-,-,-0.016,-,-,-,-,0.057,87.960,19.800
'26:53:40.776',-,-,-0.016,-,-,-,-,0.000,88.680,19.200
