'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:36:45.592',0.075,-,-,0.085,-,-,-
'44:36:45.600',0.075,-,-,0.057,-,-,-
'44:36:45.608',0.075,-,-,0.085,-,-,-
'44:36:45.616',0.075,-,-,0.057,-,-,-
'44:36:45.624',0.094,-,-,0.094,-,-,-
'44:36:45.632',0.113,-,-,0.104,-,-,-
'44:36:45.640',0.123,-,-,0.123,-,-,-
'44:36:45.648',0.113,-,-,0.113,-,-,-
'44:36:45.656',0.094,-,-,0.094,-,-,-
'44:36:45.664',0.075,-,-,0.066,-,-,-
'44:36:45.672',0.057,-,-,0.057,-,-,-
'44:36:45.680',0.047,-,-,0.038,-,-,-
'44:36:45.688',0.028,-,-,0.019,-,-,-
'44:36:45.696',0.028,-,-,0.019,-,-,-
'44:36:45.704',0.028,-,-,0.038,-,-,-
'44:36:45.712',0.009,-,-,0.019,-,-,-
'44:36:45.720',0.000,-,-,0.009,-,-,-
'44:36:45.728',0.000,-,-,0.000,-,-,-
'44:36:45.736',0.009,-,-,0.019,-,-,-
'44:36:45.744',0.000,-,-,0.019,-,-,-
'44:36:45.752',0.000,-,-,0.000,-,-,-
'44:36:45.760',0.000,-,-,0.000,-,-,-
'44:36:45.768',0.009,-,-,0.000,-,-,-
'44:36:45.776',0.009,-,-,0.019,-,-,-
'44:36:45.784',0.057,-,-,0.009,-,-,-
'44:36:45.792',0.179,-,-,0.123,-,-,-
'44:36:45.800',0.340,-,-,0.217,-,-,-
'44:36:45.808',0.491,-,-,0.406,-,-,-
'44:36:45.816',0.566,-,-,0.509,-,-,-
'44:36:45.824',0.623,-,-,0.472,-,-,-
'44:36:45.832',0.566,-,-,0.547,-,-,-
'44:36:45.840',0.406,-,-,0.387,-,-,-
'44:36:45.848',0.189,-,-,0.179,-,-,-
'44:36:45.856',0.000,-,-,0.019,-,-,-
'44:36:45.864',-0.179,-,-,-0.151,-,-,-
'44:36:45.872',-0.255,-,-,-0.264,-,-,-
'44:36:45.880',-0.245,-,-,-0.292,-,-,-
'44:36:45.888',-0.208,-,-,-0.208,-,-,-
'44:36:45.896',-0.142,-,-,-0.189,-,-,-
'44:36:45.904',-0.094,-,-,-0.066,-,-,-
'44:36:45.912',-0.075,-,-,-0.057,-,-,-
'44:36:45.920',-0.075,-,-,-0.047,-,-,-
'44:36:45.928',-0.075,-,-,-0.038,-,-,-
'44:36:45.936',-0.075,-,-,-0.057,-,-,-
'44:36:45.944',-0.075,-,-,-0.047,-,-,-
'44:36:45.952',-0.075,-,-,-0.057,-,-,-
'44:36:45.960',-0.075,-,-,-0.047,-,-,-
'44:36:45.968',-0.094,-,-,-0.066,-,-,-
'44:36:45.976',-0.094,-,-,-0.057,-,-,-
'44:36:45.984',-0.075,-,-,-0.085,-,-,-
'44:36:45.992',-0.094,-,-,-0.057,-,-,-
'44:36:46.000',-0.113,-,-,-0.066,-,-,-
'44:36:46.008',-0.123,-,-,-0.104,-,-,-
'44:36:46.016',-0.142,-,-,-0.113,-,-,-
'44:36:46.024',-0.142,-,-,-0.104,-,-,-
'44:36:46.032',-0.142,-,-,-0.132,-,-,-
'44:36:46.040',-0.160,-,-,-0.113,-,-,-
'44:36:46.048',-0.142,-,-,-0.123,-,-,-
'44:36:46.056',-0.142,-,-,-0.132,-,-,-
'44:36:46.064',-0.094,-,-,-0.113,-,-,-
'44:36:46.072',-0.057,-,-,-0.066,-,-,-
'44:36:46.080',-0.028,-,-,-0.047,-,-,-
'44:36:46.088',0.000,-,-,-0.019,-,-,-
'44:36:46.096',0.028,-,-,0.009,-,-,-
'44:36:46.104',0.047,-,-,0.038,-,-,-
'44:36:46.112',0.057,-,-,0.057,-,-,-
'44:36:46.120',0.057,-,-,0.057,-,-,-
'44:36:46.128',0.047,-,-,0.066,-,-,-
'44:36:46.136',0.009,-,-,0.019,-,-,-
'44:36:46.144',0.009,-,-,0.019,-,-,-
'44:36:46.152',0.009,-,-,0.009,-,-,-
'44:36:46.160',0.009,-,-,0.009,-,-,-
'44:36:46.168',0.009,-,-,0.038,-,-,-
'44:36:46.176',0.009,-,-,0.009,-,-,-
'44:36:46.184',0.028,-,-,0.028,-,-,-
'44:36:46.192',0.047,-,-,0.019,-,-,-
'44:36:46.200',0.057,-,-,0.057,-,-,-
'44:36:46.208',0.047,-,-,0.066,-,-,-
'44:36:46.216',0.028,-,-,0.038,-,-,-
'44:36:46.224',0.028,-,-,0.028,-,-,-
'44:36:46.232',0.028,-,-,0.047,-,-,-
'44:36:46.240',0.009,-,-,0.019,-,-,-
'44:36:46.248',0.000,-,-,0.000,-,-,-
'44:36:46.256',-0.009,-,-,-0.009,-,-,-
'44:36:46.264',-0.028,-,-,-0.047,-,-,-
'44:36:46.272',-0.047,-,-,-0.047,-,-,-
'44:36:46.280',-0.028,-,-,-0.019,-,-,-
'44:36:46.288',-0.028,-,-,-0.047,-,-,-
'44:36:46.296',-0.028,-,-,-0.019,-,-,-
'44:36:46.304',-0.009,-,-,-0.028,-,-,-
'44:36:46.312',-0.009,-,-,-0.019,-,-,-
'44:36:46.320',-0.009,-,-,-0.019,-,-,-
'44:36:46.328',0.000,-,-,-0.009,-,-,-
'44:36:46.336',0.000,-,-,-0.019,-,-,-
'44:36:46.344',0.009,-,-,-0.009,-,-,-
'44:36:46.352',0.094,-,-,-0.019,-,-,-
'44:36:46.360',0.245,-,-,0.151,-,-,-
'44:36:46.368',0.434,-,-,0.311,-,-,-
'44:36:46.376',0.623,-,-,0.547,-,-,-
'44:36:46.384',0.736,-,-,0.642,-,-,-
'44:36:46.392',0.764,-,-,0.698,-,-,-
'44:36:46.400',0.670,-,-,0.726,-,-,-
'44:36:46.408',0.425,-,-,0.434,-,-,-
'44:36:46.416',0.208,-,-,0.217,-,-,-
'44:36:46.424',0.009,-,-,0.057,-,-,-
'44:36:46.432',-0.123,-,-,-0.151,-,-,-
'44:36:46.440',-0.179,-,-,-0.208,-,-,-
'44:36:46.448',-0.179,-,-,-0.189,-,-,-
'44:36:46.456',-0.179,-,-,-0.189,-,-,-
'44:36:46.464',-0.142,-,-,-0.179,-,-,-
'44:36:46.472',-0.094,-,-,-0.113,-,-,-
'44:36:46.480',-0.094,-,-,-0.094,-,-,-
'44:36:46.488',-0.113,-,-,-0.085,-,-,-
'44:36:46.496',-0.123,-,-,-0.066,-,-,-
'44:36:46.504',-0.142,-,-,-0.104,-,-,-
'44:36:46.512',-0.142,-,-,-0.094,-,-,-
'44:36:46.520',-0.123,-,-,-0.104,-,-,-
'44:36:46.528',-0.123,-,-,-0.094,-,-,-
'44:36:46.536',-0.113,-,-,-0.094,-,-,-
'44:36:46.544',-0.113,-,-,-0.085,-,-,-
'44:36:46.552',-0.113,-,-,-0.094,-,-,-
'44:36:46.560',-0.113,-,-,-0.094,-,-,-
'44:36:46.568',-0.113,-,-,-0.094,-,-,-
'44:36:46.576',-0.113,-,-,-0.094,-,-,-
'44:36:46.584',-0.113,-,-,-0.094,-,-,-
'44:36:46.592',-0.123,-,-,-0.104,-,-,-
'44:36:46.600',-0.142,-,-,-0.132,-,-,-
'44:36:46.608',-0.142,-,-,-0.132,-,-,-
'44:36:46.616',-0.142,-,-,-0.132,-,-,-
'44:36:46.624',-0.123,-,-,-0.132,-,-,-
'44:36:46.632',-0.094,-,-,-0.113,-,-,-
'44:36:46.640',-0.047,-,-,-0.085,-,-,-
'44:36:46.648',-0.009,-,-,-0.047,-,-,-
'44:36:46.656',0.009,-,-,-0.019,-,-,-
'44:36:46.664',0.028,-,-,0.019,-,-,-
'44:36:46.672',0.047,-,-,0.028,-,-,-
'44:36:46.680',0.047,-,-,0.019,-,-,-
'44:36:46.688',0.028,-,-,0.028,-,-,-
'44:36:46.696',0.009,-,-,0.038,-,-,-
'44:36:46.704',0.009,-,-,0.009,-,-,-
'44:36:46.712',0.009,-,-,-0.009,-,-,-
'44:36:46.720',0.009,-,-,0.000,-,-,-
'44:36:46.728',0.009,-,-,0.000,-,-,-
'44:36:46.736',0.009,-,-,0.009,-,-,-
'44:36:46.744',0.028,-,-,0.019,-,-,-
'44:36:46.752',0.028,-,-,0.019,-,-,-
'44:36:46.760',0.028,-,-,0.019,-,-,-
'44:36:46.768',0.047,-,-,0.019,-,-,-
'44:36:46.776',0.047,-,-,0.038,-,-,-
'44:36:46.784',0.057,-,-,0.009,-,-,-
'44:36:46.792',0.057,-,-,0.057,-,-,-
'44:36:46.800',0.009,-,-,0.009,-,-,-
'44:36:46.808',0.000,-,-,0.000,-,-,-
'44:36:46.816',-0.009,-,-,-0.019,-,-,-
'44:36:46.824',-0.009,-,-,-0.047,-,-,-
'44:36:46.832',-0.028,-,-,-0.028,-,-,-
'44:36:46.840',-0.028,-,-,-0.019,-,-,-
'44:36:46.848',-0.009,-,-,-0.047,-,-,-
'44:36:46.856',-0.009,-,-,-0.019,-,-,-
'44:36:46.864',0.000,-,-,-0.028,-,-,-
'44:36:46.872',0.009,-,-,-0.019,-,-,-
'44:36:46.880',0.028,-,-,-0.009,-,-,-
'44:36:46.888',0.028,-,-,-0.019,-,-,-
'44:36:46.896',0.000,-,-,0.000,-,-,-
'44:36:46.904',-0.028,-,-,-0.028,-,-,-
'44:36:46.912',-0.047,-,-,-0.066,-,-,-
'44:36:46.920',0.047,-,-,0.019,-,-,-
'44:36:46.928',0.189,-,-,0.113,-,-,-
'44:36:46.936',0.368,-,-,0.274,-,-,-
'44:36:46.944',0.500,-,-,0.443,-,-,-
'44:36:46.952',0.585,-,-,0.462,-,-,-
'44:36:46.960',0.604,-,-,0.509,-,-,-
'44:36:46.968',0.425,-,-,0.396,-,-,-
'44:36:46.976',0.226,-,-,0.142,-,-,-
'44:36:46.984',0.047,-,-,0.019,-,-,-
'44:36:46.992',-0.113,-,-,-0.094,-,-,-
'44:36:47.000',-0.226,-,-,-0.255,-,-,-
'44:36:47.008',-0.245,-,-,-0.302,-,-,-
'44:36:47.016',-0.208,-,-,-0.226,-,-,-
'44:36:47.024',-0.179,-,-,-0.189,-,-,-
'44:36:47.032',-0.160,-,-,-0.170,-,-,-
'44:36:47.040',-0.123,-,-,-0.104,-,-,-
'44:36:47.048',-0.113,-,-,-0.113,-,-,-
'44:36:47.056',-0.094,-,-,-0.085,-,-,-
'44:36:47.064',-0.075,-,-,-0.066,-,-,-
'44:36:47.072',-0.047,-,-,-0.094,-,-,-
'44:36:47.080',-0.009,-,-,-0.047,-,-,-
'44:36:47.088',-0.009,-,-,-0.057,-,-,-
'44:36:47.096',-0.057,-,-,-0.038,-,-,-
'44:36:47.104',-0.113,-,-,-0.085,-,-,-
'44:36:47.112',-0.142,-,-,-0.113,-,-,-
'44:36:47.120',-0.142,-,-,-0.094,-,-,-
'44:36:47.128',-0.142,-,-,-0.094,-,-,-
'44:36:47.136',-0.142,-,-,-0.113,-,-,-
'44:36:47.144',-0.142,-,-,-0.113,-,-,-
'44:36:47.152',-0.142,-,-,-0.104,-,-,-
'44:36:47.160',-0.160,-,-,-0.123,-,-,-
'44:36:47.168',-0.160,-,-,-0.132,-,-,-
'44:36:47.176',-0.160,-,-,-0.123,-,-,-
'44:36:47.184',-0.142,-,-,-0.151,-,-,-
'44:36:47.192',-0.113,-,-,-0.123,-,-,-
'44:36:47.200',-0.057,-,-,-0.085,-,-,-
'44:36:47.208',-0.028,-,-,-0.057,-,-,-
'44:36:47.216',0.000,-,-,-0.019,-,-,-
'44:36:47.224',0.009,-,-,-0.009,-,-,-
'44:36:47.232',0.047,-,-,-0.019,-,-,-
'44:36:47.240',0.075,-,-,0.038,-,-,-
'44:36:47.248',0.094,-,-,0.057,-,-,-
'44:36:47.256',0.075,-,-,0.038,-,-,-
'44:36:47.264',0.047,-,-,0.028,-,-,-
'44:36:47.272',0.009,-,-,0.038,-,-,-
'44:36:47.280',0.009,-,-,0.009,-,-,-
'44:36:47.288',0.047,-,-,-0.009,-,-,-
'44:36:47.296',0.113,-,-,0.057,-,-,-
'44:36:47.304',0.123,-,-,0.085,-,-,-
'44:36:47.312',0.075,-,-,0.057,-,-,-
'44:36:47.320',0.009,-,-,0.019,-,-,-
'44:36:47.328',-0.009,-,-,0.000,-,-,-
'44:36:47.336',-0.028,-,-,-0.019,-,-,-
'44:36:47.344',-0.009,-,-,0.000,-,-,-
'44:36:47.352',0.000,-,-,-0.019,-,-,-
'44:36:47.360',0.000,-,-,0.000,-,-,-
'44:36:47.368',-0.009,-,-,-0.019,-,-,-
'44:36:47.376',-0.028,-,-,-0.047,-,-,-
'44:36:47.384',-0.009,-,-,-0.038,-,-,-
'44:36:47.392',0.009,-,-,-0.047,-,-,-
'44:36:47.400',0.057,-,-,0.000,-,-,-
'44:36:47.408',0.075,-,-,0.000,-,-,-
'44:36:47.416',0.057,-,-,0.009,-,-,-
'44:36:47.424',0.028,-,-,-0.019,-,-,-
'44:36:47.432',-0.028,-,-,-0.038,-,-,-
'44:36:47.440',-0.094,-,-,-0.085,-,-,-
'44:36:47.448',-0.142,-,-,-0.094,-,-,-
'44:36:47.456',-0.160,-,-,-0.113,-,-,-
'44:36:47.464',-0.113,-,-,-0.104,-,-,-
'44:36:47.472',0.000,-,-,-0.057,-,-,-
'44:36:47.480',0.160,-,-,0.066,-,-,-
'44:36:47.488',0.340,-,-,0.198,-,-,-
'44:36:47.496',0.472,-,-,0.368,-,-,-
'44:36:47.504',0.538,-,-,0.406,-,-,-
'44:36:47.512',0.585,-,-,0.377,-,-,-
'44:36:47.520',0.500,-,-,0.453,-,-,-
'44:36:47.528',0.311,-,-,0.226,-,-,-
'44:36:47.536',0.094,-,-,0.038,-,-,-
'44:36:47.544',-0.057,-,-,-0.066,-,-,-
'44:36:47.552',-0.208,-,-,-0.236,-,-,-
'44:36:47.560',-0.245,-,-,-0.302,-,-,-
'44:36:47.568',-0.208,-,-,-0.321,-,-,-
'44:36:47.576',-0.179,-,-,-0.208,-,-,-
'44:36:47.584',-0.160,-,-,-0.179,-,-,-
'44:36:47.592',-0.123,-,-,-0.113,-,-,-
'44:36:47.600',-0.094,-,-,-0.094,-,-,-
'44:36:47.608',-0.094,-,-,-0.085,-,-,-
'44:36:47.616',-0.113,-,-,-0.066,-,-,-
'44:36:47.624',-0.123,-,-,-0.094,-,-,-
'44:36:47.632',-0.123,-,-,-0.104,-,-,-
'44:36:47.640',-0.113,-,-,-0.094,-,-,-
'44:36:47.648',-0.094,-,-,-0.104,-,-,-
'44:36:47.656',-0.057,-,-,-0.094,-,-,-
'44:36:47.664',-0.028,-,-,-0.066,-,-,-
'44:36:47.672',-0.047,-,-,-0.057,-,-,-
'44:36:47.680',-0.047,-,-,-0.066,-,-,-
'44:36:47.688',-0.009,-,-,-0.094,-,-,-
'44:36:47.696',0.000,-,-,-0.038,-,-,-
'44:36:47.704',-0.009,-,-,-0.028,-,-,-
'44:36:47.712',-0.057,-,-,-0.085,-,-,-
'44:36:47.720',-0.123,-,-,-0.113,-,-,-
'44:36:47.728',-0.142,-,-,-0.142,-,-,-
'44:36:47.736',-0.142,-,-,-0.151,-,-,-
'44:36:47.744',-0.123,-,-,-0.142,-,-,-
'44:36:47.752',-0.123,-,-,-0.132,-,-,-
'44:36:47.760',-0.142,-,-,-0.113,-,-,-
'44:36:47.768',-0.160,-,-,-0.132,-,-,-
'44:36:47.776',-0.075,-,-,-0.094,-,-,-
'44:36:47.784',-0.047,-,-,-0.038,-,-,-
'44:36:47.792',-0.047,-,-,-0.019,-,-,-
'44:36:47.800',-0.047,-,-,-0.038,-,-,-
'44:36:47.808',-0.009,-,-,-0.019,-,-,-
'44:36:47.816',-0.009,-,-,-0.009,-,-,-
'44:36:47.824',-0.028,-,-,-0.028,-,-,-
'44:36:47.832',-0.057,-,-,-0.019,-,-,-
'44:36:47.840',-0.094,-,-,-0.057,-,-,-
'44:36:47.848',-0.094,-,-,-0.066,-,-,-
'44:36:47.856',-0.094,-,-,-0.057,-,-,-
'44:36:47.864',-0.057,-,-,-0.066,-,-,-
'44:36:47.872',-0.009,-,-,-0.028,-,-,-
'44:36:47.880',0.047,-,-,0.000,-,-,-
'44:36:47.888',0.075,-,-,0.028,-,-,-
'44:36:47.896',0.075,-,-,0.038,-,-,-
'44:36:47.904',0.075,-,-,0.019,-,-,-
'44:36:47.912',0.094,-,-,0.038,-,-,-
'44:36:47.920',0.113,-,-,0.028,-,-,-
'44:36:47.928',0.075,-,-,0.047,-,-,-
'44:36:47.936',0.057,-,-,0.028,-,-,-
'44:36:47.944',0.047,-,-,0.019,-,-,-
'44:36:47.952',0.047,-,-,0.028,-,-,-
'44:36:47.960',0.047,-,-,0.038,-,-,-
'44:36:47.968',0.047,-,-,0.019,-,-,-
'44:36:47.976',0.009,-,-,0.019,-,-,-
'44:36:47.984',-0.028,-,-,0.019,-,-,-
'44:36:47.992',-0.094,-,-,-0.047,-,-,-
'44:36:48.000',-0.094,-,-,-0.047,-,-,-
'44:36:48.008',-0.075,-,-,-0.038,-,-,-
'44:36:48.016',-0.047,-,-,-0.047,-,-,-
'44:36:48.024',0.009,-,-,0.000,-,-,-
'44:36:48.032',0.142,-,-,0.057,-,-,-
'44:36:48.040',0.340,-,-,0.198,-,-,-
'44:36:48.048',0.566,-,-,0.377,-,-,-
'44:36:48.056',0.717,-,-,0.613,-,-,-
'44:36:48.064',0.783,-,-,0.689,-,-,-
'44:36:48.072',0.783,-,-,0.670,-,-,-
'44:36:48.080',0.670,-,-,0.717,-,-,-
'44:36:48.088',0.434,-,-,0.453,-,-,-
'44:36:48.096',0.208,-,-,0.217,-,-,-
'44:36:48.104',0.009,-,-,0.057,-,-,-
'44:36:48.112',-0.142,-,-,-0.142,-,-,-
'44:36:48.120',-0.226,-,-,-0.226,-,-,-
'44:36:48.128',-0.245,-,-,-0.226,-,-,-
'44:36:48.136',-0.226,-,-,-0.255,-,-,-
'44:36:48.144',-0.179,-,-,-0.170,-,-,-
'44:36:48.152',-0.123,-,-,-0.113,-,-,-
'44:36:48.160',-0.113,-,-,-0.094,-,-,-
'44:36:48.168',-0.113,-,-,-0.057,-,-,-
'44:36:48.176',-0.113,-,-,-0.094,-,-,-
'44:36:48.184',-0.113,-,-,-0.094,-,-,-
'44:36:48.192',-0.094,-,-,-0.094,-,-,-
'44:36:48.200',-0.075,-,-,-0.057,-,-,-
'44:36:48.208',-0.057,-,-,-0.094,-,-,-
'44:36:48.216',-0.047,-,-,-0.047,-,-,-
'44:36:48.224',-0.028,-,-,-0.066,-,-,-
'44:36:48.232',-0.009,-,-,-0.038,-,-,-
'44:36:48.240',-0.009,-,-,-0.047,-,-,-
'44:36:48.248',-0.009,-,-,-0.047,-,-,-
'44:36:48.256',-0.047,-,-,-0.047,-,-,-
'44:36:48.264',-0.075,-,-,-0.085,-,-,-
'44:36:48.272',-0.142,-,-,-0.123,-,-,-
'44:36:48.280',-0.189,-,-,-0.151,-,-,-
'44:36:48.288',-0.208,-,-,-0.189,-,-,-
'44:36:48.296',-0.179,-,-,-0.151,-,-,-
'44:36:48.304',-0.142,-,-,-0.170,-,-,-
'44:36:48.312',-0.075,-,-,-0.113,-,-,-
'44:36:48.320',-0.009,-,-,-0.066,-,-,-
'44:36:48.328',0.009,-,-,-0.019,-,-,-
'44:36:48.336',0.009,-,-,-0.009,-,-,-
'44:36:48.344',0.000,-,-,-0.019,-,-,-
'44:36:48.352',-0.009,-,-,0.009,-,-,-
'44:36:48.360',-0.028,-,-,-0.009,-,-,-
'44:36:48.368',-0.028,-,-,0.009,-,-,-
'44:36:48.376',-0.028,-,-,-0.019,-,-,-
'44:36:48.384',-0.009,-,-,0.000,-,-,-
'44:36:48.392',0.000,-,-,0.000,-,-,-
'44:36:48.400',0.009,-,-,0.009,-,-,-
'44:36:48.408',0.028,-,-,0.000,-,-,-
'44:36:48.416',0.094,-,-,0.038,-,-,-
'44:36:48.424',0.142,-,-,0.094,-,-,-
'44:36:48.432',0.160,-,-,0.104,-,-,-
'44:36:48.440',0.189,-,-,0.094,-,-,-
'44:36:48.448',0.189,-,-,0.132,-,-,-
'44:36:48.456',0.142,-,-,0.123,-,-,-
'44:36:48.464',0.009,-,-,0.094,-,-,-
'44:36:48.472',-0.057,-,-,-0.038,-,-,-
'44:36:48.480',-0.009,-,-,0.000,-,-,-
'44:36:48.488',0.009,-,-,0.019,-,-,-
'44:36:48.496',0.028,-,-,0.028,-,-,-
'44:36:48.504',0.047,-,-,0.019,-,-,-
'44:36:48.512',0.028,-,-,0.019,-,-,-
'44:36:48.520',0.000,-,-,0.000,-,-,-
'44:36:48.528',-0.009,-,-,-0.009,-,-,-
'44:36:48.536',-0.028,-,-,-0.019,-,-,-
'44:36:48.544',-0.028,-,-,-0.019,-,-,-
'44:36:48.552',-0.028,-,-,-0.019,-,-,-
'44:36:48.560',-0.028,-,-,-0.019,-,-,-
'44:36:48.568',-0.028,-,-,-0.019,-,-,-
'44:36:48.576',-0.047,-,-,-0.028,-,-,-
'44:36:48.584',-0.047,-,-,-0.047,-,-,-
'44:36:48.592',-0.009,-,-,-0.038,-,-,-
'44:36:48.600',0.047,-,-,-0.047,-,-,-
'44:36:48.608',0.179,-,-,0.113,-,-,-
'44:36:48.616',0.358,-,-,0.217,-,-,-
'44:36:48.624',0.538,-,-,0.443,-,-,-
'44:36:48.632',0.623,-,-,0.528,-,-,-
'44:36:48.640',0.651,-,-,0.509,-,-,-
'44:36:48.648',0.566,-,-,0.547,-,-,-
'44:36:48.656',0.368,-,-,0.340,-,-,-
'44:36:48.664',0.179,-,-,0.123,-,-,-
'44:36:48.672',0.000,-,-,0.009,-,-,-
'44:36:48.680',-0.142,-,-,-0.170,-,-,-
'44:36:48.688',-0.189,-,-,-0.226,-,-,-
'44:36:48.696',-0.189,-,-,-0.255,-,-,-
'44:36:48.704',-0.189,-,-,-0.189,-,-,-
'44:36:48.712',-0.189,-,-,-0.208,-,-,-
'44:36:48.720',-0.160,-,-,-0.151,-,-,-
'44:36:48.728',-0.123,-,-,-0.123,-,-,-
'44:36:48.736',-0.113,-,-,-0.104,-,-,-
'44:36:48.744',-0.113,-,-,-0.085,-,-,-
'44:36:48.752',-0.094,-,-,-0.113,-,-,-
'44:36:48.760',-0.094,-,-,-0.066,-,-,-
'44:36:48.768',-0.113,-,-,-0.085,-,-,-
'44:36:48.776',-0.113,-,-,-0.094,-,-,-
'44:36:48.784',-0.094,-,-,-0.085,-,-,-
'44:36:48.792',-0.113,-,-,-0.094,-,-,-
'44:36:48.800',-0.113,-,-,-0.113,-,-,-
'44:36:48.808',-0.113,-,-,-0.113,-,-,-
'44:36:48.816',-0.123,-,-,-0.094,-,-,-
'44:36:48.824',-0.142,-,-,-0.123,-,-,-
'44:36:48.832',-0.142,-,-,-0.132,-,-,-
'44:36:48.840',-0.160,-,-,-0.142,-,-,-
'44:36:48.848',-0.160,-,-,-0.132,-,-,-
'44:36:48.856',-0.160,-,-,-0.142,-,-,-
'44:36:48.864',-0.142,-,-,-0.170,-,-,-
'44:36:48.872',-0.123,-,-,-0.132,-,-,-
'44:36:48.880',-0.075,-,-,-0.094,-,-,-
'44:36:48.888',-0.047,-,-,-0.066,-,-,-
'44:36:48.896',-0.009,-,-,-0.038,-,-,-
'44:36:48.904',0.009,-,-,-0.047,-,-,-
'44:36:48.912',0.047,-,-,0.019,-,-,-
'44:36:48.920',0.057,-,-,0.038,-,-,-
'44:36:48.928',0.057,-,-,0.038,-,-,-
'44:36:48.936',0.047,-,-,0.038,-,-,-
'44:36:48.944',0.009,-,-,0.019,-,-,-
'44:36:48.952',0.009,-,-,-0.009,-,-,-
'44:36:48.960',0.028,-,-,0.019,-,-,-
'44:36:48.968',0.047,-,-,0.028,-,-,-
'44:36:48.976',0.047,-,-,0.047,-,-,-
'44:36:48.984',0.057,-,-,0.038,-,-,-
'44:36:48.992',0.075,-,-,0.057,-,-,-
'44:36:49.000',0.094,-,-,0.094,-,-,-
'44:36:49.008',0.113,-,-,0.085,-,-,-
'44:36:49.016',0.094,-,-,0.104,-,-,-
'44:36:49.024',0.075,-,-,0.057,-,-,-
'44:36:49.032',0.057,-,-,0.038,-,-,-
'44:36:49.040',0.057,-,-,0.028,-,-,-
'44:36:49.048',0.047,-,-,0.038,-,-,-
'44:36:49.056',0.009,-,-,0.019,-,-,-
'44:36:49.064',0.000,-,-,-0.019,-,-,-
'44:36:49.072',0.000,-,-,-0.019,-,-,-
'44:36:49.080',0.000,-,-,-0.009,-,-,-
'44:36:49.088',0.000,-,-,0.000,-,-,-
'44:36:49.096',0.000,-,-,-0.019,-,-,-
'44:36:49.104',0.000,-,-,-0.019,-,-,-
'44:36:49.112',0.000,-,-,0.000,-,-,-
'44:36:49.120',-0.009,-,-,-0.019,-,-,-
'44:36:49.128',-0.009,-,-,-0.038,-,-,-
'44:36:49.136',0.000,-,-,-0.019,-,-,-
'44:36:49.144',0.009,-,-,-0.019,-,-,-
