'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:09:50.536',-0.208,-,-,-0.189,-,-,-
'44:09:50.544',-0.189,-,-,-0.226,-,-,-
'44:09:50.552',-0.142,-,-,-0.151,-,-,-
'44:09:50.560',-0.113,-,-,-0.132,-,-,-
'44:09:50.568',-0.113,-,-,-0.085,-,-,-
'44:09:50.576',-0.113,-,-,-0.123,-,-,-
'44:09:50.584',-0.113,-,-,-0.113,-,-,-
'44:09:50.592',-0.113,-,-,-0.094,-,-,-
'44:09:50.600',-0.113,-,-,-0.123,-,-,-
'44:09:50.608',-0.113,-,-,-0.094,-,-,-
'44:09:50.616',-0.123,-,-,-0.132,-,-,-
'44:09:50.624',-0.142,-,-,-0.123,-,-,-
'44:09:50.632',-0.123,-,-,-0.132,-,-,-
'44:09:50.640',-0.123,-,-,-0.104,-,-,-
'44:09:50.648',-0.123,-,-,-0.132,-,-,-
'44:09:50.656',-0.142,-,-,-0.113,-,-,-
'44:09:50.664',-0.160,-,-,-0.170,-,-,-
'44:09:50.672',-0.160,-,-,-0.170,-,-,-
'44:09:50.680',-0.160,-,-,-0.170,-,-,-
'44:09:50.688',-0.160,-,-,-0.179,-,-,-
'44:09:50.696',-0.160,-,-,-0.142,-,-,-
'44:09:50.704',-0.123,-,-,-0.189,-,-,-
'44:09:50.712',-0.075,-,-,-0.132,-,-,-
'44:09:50.720',-0.047,-,-,-0.094,-,-,-
'44:09:50.728',-0.009,-,-,-0.104,-,-,-
'44:09:50.736',0.009,-,-,-0.028,-,-,-
'44:09:50.744',0.047,-,-,0.000,-,-,-
'44:09:50.752',0.047,-,-,0.019,-,-,-
'44:09:50.760',0.028,-,-,0.019,-,-,-
'44:09:50.768',0.009,-,-,-0.009,-,-,-
'44:09:50.776',0.000,-,-,0.000,-,-,-
'44:09:50.784',-0.009,-,-,-0.047,-,-,-
'44:09:50.792',-0.009,-,-,-0.028,-,-,-
'44:09:50.800',-0.009,-,-,-0.009,-,-,-
'44:09:50.808',-0.028,-,-,-0.047,-,-,-
'44:09:50.816',-0.028,-,-,-0.066,-,-,-
'44:09:50.824',-0.028,-,-,-0.047,-,-,-
'44:09:50.832',-0.028,-,-,-0.038,-,-,-
'44:09:50.840',-0.047,-,-,-0.066,-,-,-
'44:09:50.848',-0.028,-,-,-0.057,-,-,-
'44:09:50.856',-0.047,-,-,-0.047,-,-,-
'44:09:50.864',-0.047,-,-,-0.066,-,-,-
'44:09:50.872',-0.028,-,-,-0.094,-,-,-
'44:09:50.880',-0.009,-,-,-0.057,-,-,-
'44:09:50.888',0.000,-,-,-0.047,-,-,-
'44:09:50.896',0.009,-,-,-0.057,-,-,-
'44:09:50.904',0.075,-,-,-0.009,-,-,-
'44:09:50.912',0.160,-,-,0.094,-,-,-
'44:09:50.920',0.292,-,-,0.179,-,-,-
'44:09:50.928',0.387,-,-,0.340,-,-,-
'44:09:50.936',0.472,-,-,0.368,-,-,-
'44:09:50.944',0.519,-,-,0.358,-,-,-
'44:09:50.952',0.406,-,-,0.481,-,-,-
'44:09:50.960',0.160,-,-,0.151,-,-,-
'44:09:50.968',-0.009,-,-,-0.038,-,-,-
'44:09:50.976',-0.142,-,-,-0.151,-,-,-
'44:09:50.984',-0.226,-,-,-0.255,-,-,-
'44:09:50.992',-0.226,-,-,-0.274,-,-,-
'44:09:51.000',-0.189,-,-,-0.217,-,-,-
'44:09:51.008',-0.179,-,-,-0.189,-,-,-
'44:09:51.016',-0.142,-,-,-0.170,-,-,-
'44:09:51.024',-0.113,-,-,-0.132,-,-,-
'44:09:51.032',-0.094,-,-,-0.113,-,-,-
'44:09:51.040',-0.075,-,-,-0.104,-,-,-
'44:09:51.048',-0.057,-,-,-0.094,-,-,-
'44:09:51.056',-0.057,-,-,-0.066,-,-,-
'44:09:51.064',-0.075,-,-,-0.057,-,-,-
'44:09:51.072',-0.094,-,-,-0.104,-,-,-
'44:09:51.080',-0.094,-,-,-0.104,-,-,-
'44:09:51.088',-0.094,-,-,-0.113,-,-,-
'44:09:51.096',-0.094,-,-,-0.094,-,-,-
'44:09:51.104',-0.094,-,-,-0.094,-,-,-
'44:09:51.112',-0.113,-,-,-0.132,-,-,-
'44:09:51.120',-0.113,-,-,-0.113,-,-,-
'44:09:51.128',-0.123,-,-,-0.132,-,-,-
'44:09:51.136',-0.113,-,-,-0.132,-,-,-
'44:09:51.144',-0.113,-,-,-0.113,-,-,-
'44:09:51.152',-0.113,-,-,-0.132,-,-,-
'44:09:51.160',-0.094,-,-,-0.151,-,-,-
'44:09:51.168',-0.028,-,-,-0.066,-,-,-
'44:09:51.176',0.000,-,-,-0.047,-,-,-
'44:09:51.184',0.028,-,-,-0.028,-,-,-
'44:09:51.192',0.057,-,-,0.000,-,-,-
'44:09:51.200',0.075,-,-,0.047,-,-,-
'44:09:51.208',0.075,-,-,0.019,-,-,-
'44:09:51.216',0.075,-,-,0.038,-,-,-
'44:09:51.224',0.057,-,-,0.047,-,-,-
'44:09:51.232',0.028,-,-,0.000,-,-,-
'44:09:51.240',0.009,-,-,0.000,-,-,-
'44:09:51.248',0.000,-,-,-0.038,-,-,-
'44:09:51.256',0.000,-,-,-0.047,-,-,-
'44:09:51.264',0.000,-,-,-0.028,-,-,-
'44:09:51.272',-0.009,-,-,-0.047,-,-,-
'44:09:51.280',-0.028,-,-,-0.038,-,-,-
'44:09:51.288',-0.009,-,-,-0.094,-,-,-
'44:09:51.296',0.000,-,-,-0.028,-,-,-
'44:09:51.304',0.000,-,-,-0.038,-,-,-
'44:09:51.312',0.000,-,-,-0.028,-,-,-
'44:09:51.320',0.000,-,-,-0.047,-,-,-
'44:09:51.328',0.000,-,-,-0.019,-,-,-
'44:09:51.336',0.000,-,-,-0.047,-,-,-
'44:09:51.344',0.009,-,-,-0.019,-,-,-
'44:09:51.352',0.028,-,-,0.000,-,-,-
'44:09:51.360',0.028,-,-,0.000,-,-,-
'44:09:51.368',0.047,-,-,-0.009,-,-,-
'44:09:51.376',0.047,-,-,0.019,-,-,-
'44:09:51.384',0.028,-,-,0.019,-,-,-
'44:09:51.392',0.028,-,-,-0.028,-,-,-
'44:09:51.400',0.047,-,-,0.000,-,-,-
'44:09:51.408',0.047,-,-,0.019,-,-,-
'44:09:51.416',0.028,-,-,0.000,-,-,-
'44:09:51.424',0.009,-,-,-0.028,-,-,-
'44:09:51.432',0.000,-,-,-0.047,-,-,-
'44:09:51.440',-0.028,-,-,-0.047,-,-,-
'44:09:51.448',-0.047,-,-,-0.066,-,-,-
'44:09:51.456',-0.047,-,-,-0.094,-,-,-
'44:09:51.464',-0.028,-,-,-0.066,-,-,-
'44:09:51.472',-0.009,-,-,-0.047,-,-,-
'44:09:51.480',-0.028,-,-,-0.038,-,-,-
'44:09:51.488',-0.028,-,-,-0.066,-,-,-
'44:09:51.496',-0.028,-,-,-0.057,-,-,-
'44:09:51.504',-0.028,-,-,-0.047,-,-,-
'44:09:51.512',-0.047,-,-,-0.085,-,-,-
'44:09:51.520',-0.028,-,-,-0.094,-,-,-
'44:09:51.528',-0.009,-,-,-0.066,-,-,-
'44:09:51.536',0.028,-,-,-0.047,-,-,-
'44:09:51.544',0.113,-,-,0.000,-,-,-
'44:09:51.552',0.226,-,-,0.104,-,-,-
'44:09:51.560',0.340,-,-,0.217,-,-,-
'44:09:51.568',0.387,-,-,0.292,-,-,-
'44:09:51.576',0.387,-,-,0.217,-,-,-
'44:09:51.584',0.358,-,-,0.217,-,-,-
'44:09:51.592',0.245,-,-,0.151,-,-,-
'44:09:51.600',0.075,-,-,0.000,-,-,-
'44:09:51.608',-0.028,-,-,-0.113,-,-,-
'44:09:51.616',-0.123,-,-,-0.170,-,-,-
'44:09:51.624',-0.189,-,-,-0.236,-,-,-
'44:09:51.632',-0.226,-,-,-0.292,-,-,-
'44:09:51.640',-0.189,-,-,-0.302,-,-,-
'44:09:51.648',-0.142,-,-,-0.179,-,-,-
'44:09:51.656',-0.094,-,-,-0.132,-,-,-
'44:09:51.664',-0.094,-,-,-0.094,-,-,-
'44:09:51.672',-0.113,-,-,-0.123,-,-,-
'44:09:51.680',-0.094,-,-,-0.132,-,-,-
'44:09:51.688',-0.075,-,-,-0.094,-,-,-
'44:09:51.696',-0.057,-,-,-0.066,-,-,-
'44:09:51.704',-0.057,-,-,-0.047,-,-,-
'44:09:51.712',-0.075,-,-,-0.094,-,-,-
'44:09:51.720',-0.075,-,-,-0.104,-,-,-
'44:09:51.728',-0.075,-,-,-0.085,-,-,-
'44:09:51.736',-0.075,-,-,-0.057,-,-,-
'44:09:51.744',-0.094,-,-,-0.113,-,-,-
'44:09:51.752',-0.113,-,-,-0.094,-,-,-
'44:09:51.760',-0.123,-,-,-0.113,-,-,-
'44:09:51.768',-0.123,-,-,-0.151,-,-,-
'44:09:51.776',-0.113,-,-,-0.170,-,-,-
'44:09:51.784',-0.113,-,-,-0.094,-,-,-
'44:09:51.792',-0.123,-,-,-0.123,-,-,-
'44:09:51.800',-0.123,-,-,-0.151,-,-,-
'44:09:51.808',-0.075,-,-,-0.104,-,-,-
'44:09:51.816',-0.057,-,-,-0.085,-,-,-
'44:09:51.824',-0.028,-,-,-0.094,-,-,-
'44:09:51.832',0.000,-,-,-0.066,-,-,-
'44:09:51.840',0.028,-,-,-0.019,-,-,-
'44:09:51.848',0.047,-,-,0.009,-,-,-
'44:09:51.856',0.047,-,-,0.000,-,-,-
'44:09:51.864',0.047,-,-,0.009,-,-,-
'44:09:51.872',0.028,-,-,0.000,-,-,-
'44:09:51.880',0.047,-,-,-0.019,-,-,-
'44:09:51.888',0.075,-,-,0.038,-,-,-
'44:09:51.896',0.075,-,-,0.057,-,-,-
'44:09:51.904',0.075,-,-,0.038,-,-,-
'44:09:51.912',0.057,-,-,0.019,-,-,-
'44:09:51.920',0.047,-,-,0.009,-,-,-
'44:09:51.928',0.047,-,-,0.019,-,-,-
'44:09:51.936',0.028,-,-,-0.009,-,-,-
'44:09:51.944',0.009,-,-,-0.019,-,-,-
'44:09:51.952',0.000,-,-,-0.019,-,-,-
'44:09:51.960',-0.009,-,-,-0.047,-,-,-
'44:09:51.968',-0.028,-,-,-0.094,-,-,-
'44:09:51.976',-0.047,-,-,-0.094,-,-,-
'44:09:51.984',-0.028,-,-,-0.066,-,-,-
'44:09:51.992',-0.028,-,-,-0.085,-,-,-
'44:09:52.000',-0.009,-,-,-0.047,-,-,-
'44:09:52.008',-0.009,-,-,-0.057,-,-,-
'44:09:52.016',-0.009,-,-,-0.047,-,-,-
'44:09:52.024',-0.009,-,-,-0.047,-,-,-
'44:09:52.032',-0.009,-,-,-0.066,-,-,-
'44:09:52.040',-0.028,-,-,-0.057,-,-,-
'44:09:52.048',-0.009,-,-,-0.085,-,-,-
'44:09:52.056',0.047,-,-,-0.047,-,-,-
'44:09:52.064',0.142,-,-,0.038,-,-,-
'44:09:52.072',0.245,-,-,0.113,-,-,-
'44:09:52.080',0.274,-,-,0.189,-,-,-
'44:09:52.088',0.292,-,-,0.113,-,-,-
'44:09:52.096',0.311,-,-,0.085,-,-,-
'44:09:52.104',0.245,-,-,0.170,-,-,-
'44:09:52.112',0.094,-,-,-0.009,-,-,-
'44:09:52.120',-0.028,-,-,-0.142,-,-,-
'44:09:52.128',-0.123,-,-,-0.189,-,-,-
'44:09:52.136',-0.208,-,-,-0.255,-,-,-
'44:09:52.144',-0.226,-,-,-0.302,-,-,-
'44:09:52.152',-0.189,-,-,-0.255,-,-,-
'44:09:52.160',-0.142,-,-,-0.189,-,-,-
'44:09:52.168',-0.094,-,-,-0.132,-,-,-
'44:09:52.176',-0.057,-,-,-0.057,-,-,-
'44:09:52.184',-0.047,-,-,-0.047,-,-,-
'44:09:52.192',-0.075,-,-,-0.066,-,-,-
'44:09:52.200',-0.047,-,-,-0.094,-,-,-
'44:09:52.208',-0.028,-,-,-0.019,-,-,-
'44:09:52.216',-0.047,-,-,-0.009,-,-,-
'44:09:52.224',-0.057,-,-,-0.047,-,-,-
'44:09:52.232',-0.057,-,-,-0.066,-,-,-
'44:09:52.240',-0.057,-,-,-0.047,-,-,-
'44:09:52.248',-0.057,-,-,-0.066,-,-,-
'44:09:52.256',-0.075,-,-,-0.057,-,-,-
'44:09:52.264',-0.075,-,-,-0.066,-,-,-
'44:09:52.272',-0.094,-,-,-0.094,-,-,-
'44:09:52.280',-0.113,-,-,-0.113,-,-,-
'44:09:52.288',-0.123,-,-,-0.132,-,-,-
'44:09:52.296',-0.123,-,-,-0.104,-,-,-
'44:09:52.304',-0.113,-,-,-0.151,-,-,-
'44:09:52.312',-0.094,-,-,-0.113,-,-,-
'44:09:52.320',-0.057,-,-,-0.113,-,-,-
'44:09:52.328',-0.028,-,-,-0.085,-,-,-
'44:09:52.336',0.009,-,-,-0.047,-,-,-
'44:09:52.344',0.047,-,-,0.000,-,-,-
'44:09:52.352',0.057,-,-,0.019,-,-,-
'44:09:52.360',0.075,-,-,0.019,-,-,-
'44:09:52.368',0.075,-,-,0.038,-,-,-
'44:09:52.376',0.057,-,-,0.028,-,-,-
'44:09:52.384',0.028,-,-,0.038,-,-,-
'44:09:52.392',0.009,-,-,-0.009,-,-,-
'44:09:52.400',0.000,-,-,-0.038,-,-,-
'44:09:52.408',0.000,-,-,-0.047,-,-,-
'44:09:52.416',0.009,-,-,0.000,-,-,-
'44:09:52.424',0.009,-,-,-0.047,-,-,-
'44:09:52.432',0.009,-,-,-0.019,-,-,-
'44:09:52.440',0.009,-,-,-0.028,-,-,-
'44:09:52.448',0.009,-,-,0.009,-,-,-
'44:09:52.456',0.028,-,-,-0.019,-,-,-
'44:09:52.464',0.028,-,-,0.000,-,-,-
'44:09:52.472',0.028,-,-,-0.019,-,-,-
'44:09:52.480',0.009,-,-,0.009,-,-,-
'44:09:52.488',0.000,-,-,-0.038,-,-,-
'44:09:52.496',0.000,-,-,-0.028,-,-,-
'44:09:52.504',-0.009,-,-,-0.057,-,-,-
'44:09:52.512',-0.028,-,-,-0.085,-,-,-
'44:09:52.520',-0.028,-,-,-0.047,-,-,-
'44:09:52.528',-0.047,-,-,-0.094,-,-,-
'44:09:52.536',-0.047,-,-,-0.066,-,-,-
'44:09:52.544',-0.047,-,-,-0.066,-,-,-
'44:09:52.552',-0.047,-,-,-0.104,-,-,-
'44:09:52.560',-0.047,-,-,-0.057,-,-,-
'44:09:52.568',-0.047,-,-,-0.085,-,-,-
'44:09:52.576',-0.057,-,-,-0.066,-,-,-
'44:09:52.584',-0.028,-,-,-0.104,-,-,-
'44:09:52.592',0.000,-,-,-0.057,-,-,-
'44:09:52.600',0.075,-,-,0.000,-,-,-
'44:09:52.608',0.208,-,-,0.094,-,-,-
'44:09:52.616',0.340,-,-,0.255,-,-,-
'44:09:52.624',0.434,-,-,0.387,-,-,-
'44:09:52.632',0.491,-,-,0.368,-,-,-
'44:09:52.640',0.500,-,-,0.434,-,-,-
'44:09:52.648',0.368,-,-,0.453,-,-,-
'44:09:52.656',0.160,-,-,0.151,-,-,-
'44:09:52.664',0.000,-,-,-0.028,-,-,-
'44:09:52.672',-0.113,-,-,-0.113,-,-,-
'44:09:52.680',-0.208,-,-,-0.226,-,-,-
'44:09:52.688',-0.226,-,-,-0.274,-,-,-
'44:09:52.696',-0.226,-,-,-0.255,-,-,-
'44:09:52.704',-0.189,-,-,-0.226,-,-,-
'44:09:52.712',-0.142,-,-,-0.189,-,-,-
'44:09:52.720',-0.113,-,-,-0.132,-,-,-
'44:09:52.728',-0.113,-,-,-0.142,-,-,-
'44:09:52.736',-0.113,-,-,-0.113,-,-,-
'44:09:52.744',-0.113,-,-,-0.132,-,-,-
'44:09:52.752',-0.113,-,-,-0.132,-,-,-
'44:09:52.760',-0.094,-,-,-0.142,-,-,-
'44:09:52.768',-0.113,-,-,-0.094,-,-,-
'44:09:52.776',-0.113,-,-,-0.142,-,-,-
'44:09:52.784',-0.113,-,-,-0.113,-,-,-
'44:09:52.792',-0.113,-,-,-0.132,-,-,-
'44:09:52.800',-0.123,-,-,-0.142,-,-,-
'44:09:52.808',-0.123,-,-,-0.170,-,-,-
'44:09:52.816',-0.142,-,-,-0.113,-,-,-
'44:09:52.824',-0.160,-,-,-0.179,-,-,-
'44:09:52.832',-0.160,-,-,-0.189,-,-,-
'44:09:52.840',-0.160,-,-,-0.151,-,-,-
'44:09:52.848',-0.160,-,-,-0.189,-,-,-
'44:09:52.856',-0.142,-,-,-0.189,-,-,-
'44:09:52.864',-0.113,-,-,-0.189,-,-,-
'44:09:52.872',-0.075,-,-,-0.132,-,-,-
'44:09:52.880',-0.047,-,-,-0.132,-,-,-
'44:09:52.888',-0.009,-,-,-0.094,-,-,-
'44:09:52.896',0.028,-,-,-0.094,-,-,-
'44:09:52.904',0.047,-,-,0.028,-,-,-
'44:09:52.912',0.047,-,-,-0.019,-,-,-
'44:09:52.920',0.047,-,-,0.019,-,-,-
'44:09:52.928',0.009,-,-,0.000,-,-,-
'44:09:52.936',0.009,-,-,-0.028,-,-,-
'44:09:52.944',0.000,-,-,0.000,-,-,-
'44:09:52.952',0.000,-,-,-0.019,-,-,-
'44:09:52.960',0.000,-,-,-0.057,-,-,-
'44:09:52.968',0.009,-,-,0.000,-,-,-
'44:09:52.976',0.009,-,-,-0.009,-,-,-
'44:09:52.984',0.009,-,-,0.009,-,-,-
'44:09:52.992',0.009,-,-,-0.019,-,-,-
'44:09:53.000',0.009,-,-,0.009,-,-,-
'44:09:53.008',0.009,-,-,-0.009,-,-,-
'44:09:53.016',0.009,-,-,0.000,-,-,-
'44:09:53.024',0.000,-,-,-0.019,-,-,-
'44:09:53.032',0.000,-,-,-0.038,-,-,-
'44:09:53.040',-0.009,-,-,-0.019,-,-,-
'44:09:53.048',-0.028,-,-,-0.066,-,-,-
'44:09:53.056',-0.047,-,-,-0.066,-,-,-
'44:09:53.064',-0.047,-,-,-0.057,-,-,-
'44:09:53.072',-0.047,-,-,-0.094,-,-,-
'44:09:53.080',-0.047,-,-,-0.057,-,-,-
'44:09:53.088',-0.047,-,-,-0.047,-,-,-
'44:09:53.096',-0.047,-,-,-0.066,-,-,-
'44:09:53.104',-0.057,-,-,-0.047,-,-,-
'44:09:53.112',-0.057,-,-,-0.094,-,-,-
'44:09:53.120',-0.057,-,-,-0.094,-,-,-
'44:09:53.128',-0.047,-,-,-0.066,-,-,-
'44:09:53.136',0.000,-,-,-0.085,-,-,-
'44:09:53.144',0.094,-,-,0.028,-,-,-
'44:09:53.152',0.255,-,-,0.151,-,-,-
'44:09:53.160',0.406,-,-,0.302,-,-,-
'44:09:53.168',0.491,-,-,0.472,-,-,-
'44:09:53.176',0.538,-,-,0.425,-,-,-
'44:09:53.184',0.500,-,-,0.491,-,-,-
'44:09:53.192',0.321,-,-,0.368,-,-,-
'44:09:53.200',0.094,-,-,0.085,-,-,-
'44:09:53.208',-0.075,-,-,-0.047,-,-,-
'44:09:53.216',-0.189,-,-,-0.198,-,-,-
'44:09:53.224',-0.245,-,-,-0.274,-,-,-
'44:09:53.232',-0.226,-,-,-0.255,-,-,-
'44:09:53.240',-0.208,-,-,-0.255,-,-,-
'44:09:53.248',-0.179,-,-,-0.208,-,-,-
'44:09:53.256',-0.123,-,-,-0.170,-,-,-
'44:09:53.264',-0.113,-,-,-0.132,-,-,-
'44:09:53.272',-0.094,-,-,-0.113,-,-,-
'44:09:53.280',-0.113,-,-,-0.132,-,-,-
'44:09:53.288',-0.094,-,-,-0.123,-,-,-
'44:09:53.296',-0.094,-,-,-0.113,-,-,-
'44:09:53.304',-0.094,-,-,-0.123,-,-,-
'44:09:53.312',-0.113,-,-,-0.113,-,-,-
'44:09:53.320',-0.113,-,-,-0.113,-,-,-
'44:09:53.328',-0.113,-,-,-0.132,-,-,-
'44:09:53.336',-0.113,-,-,-0.123,-,-,-
'44:09:53.344',-0.113,-,-,-0.132,-,-,-
'44:09:53.352',-0.113,-,-,-0.142,-,-,-
'44:09:53.360',-0.123,-,-,-0.132,-,-,-
'44:09:53.368',-0.142,-,-,-0.132,-,-,-
'44:09:53.376',-0.160,-,-,-0.170,-,-,-
'44:09:53.384',-0.160,-,-,-0.179,-,-,-
'44:09:53.392',-0.142,-,-,-0.170,-,-,-
'44:09:53.400',-0.113,-,-,-0.170,-,-,-
'44:09:53.408',-0.057,-,-,-0.094,-,-,-
'44:09:53.416',-0.047,-,-,-0.085,-,-,-
'44:09:53.424',-0.009,-,-,-0.066,-,-,-
'44:09:53.432',0.009,-,-,-0.038,-,-,-
'44:09:53.440',0.047,-,-,0.000,-,-,-
'44:09:53.448',0.047,-,-,0.019,-,-,-
'44:09:53.456',0.047,-,-,0.000,-,-,-
'44:09:53.464',0.009,-,-,0.009,-,-,-
'44:09:53.472',0.000,-,-,-0.047,-,-,-
'44:09:53.480',0.000,-,-,-0.019,-,-,-
'44:09:53.488',0.000,-,-,-0.028,-,-,-
'44:09:53.496',0.000,-,-,-0.038,-,-,-
'44:09:53.504',0.000,-,-,-0.019,-,-,-
'44:09:53.512',0.000,-,-,-0.009,-,-,-
'44:09:53.520',0.009,-,-,-0.019,-,-,-
'44:09:53.528',0.028,-,-,0.000,-,-,-
'44:09:53.536',0.028,-,-,0.000,-,-,-
'44:09:53.544',0.028,-,-,0.009,-,-,-
'44:09:53.552',0.009,-,-,-0.009,-,-,-
'44:09:53.560',0.009,-,-,0.000,-,-,-
'44:09:53.568',0.009,-,-,-0.028,-,-,-
'44:09:53.576',0.009,-,-,-0.019,-,-,-
'44:09:53.584',0.000,-,-,-0.028,-,-,-
'44:09:53.592',-0.009,-,-,-0.047,-,-,-
'44:09:53.600',-0.028,-,-,-0.066,-,-,-
'44:09:53.608',-0.028,-,-,-0.057,-,-,-
'44:09:53.616',-0.028,-,-,-0.066,-,-,-
'44:09:53.624',-0.028,-,-,-0.085,-,-,-
'44:09:53.632',-0.028,-,-,-0.047,-,-,-
'44:09:53.640',-0.047,-,-,-0.066,-,-,-
'44:09:53.648',-0.047,-,-,-0.094,-,-,-
'44:09:53.656',-0.028,-,-,-0.057,-,-,-
'44:09:53.664',-0.028,-,-,-0.066,-,-,-
'44:09:53.672',0.000,-,-,-0.057,-,-,-
'44:09:53.680',0.047,-,-,-0.028,-,-,-
'44:09:53.688',0.123,-,-,0.057,-,-,-
'44:09:53.696',0.226,-,-,0.104,-,-,-
'44:09:53.704',0.321,-,-,0.208,-,-,-
'44:09:53.712',0.368,-,-,0.292,-,-,-
'44:09:53.720',0.387,-,-,0.217,-,-,-
'44:09:53.728',0.340,-,-,0.274,-,-,-
'44:09:53.736',0.179,-,-,0.113,-,-,-
'44:09:53.744',0.028,-,-,-0.047,-,-,-
'44:09:53.752',-0.057,-,-,-0.113,-,-,-
'44:09:53.760',-0.160,-,-,-0.208,-,-,-
'44:09:53.768',-0.189,-,-,-0.236,-,-,-
'44:09:53.776',-0.179,-,-,-0.255,-,-,-
'44:09:53.784',-0.142,-,-,-0.179,-,-,-
'44:09:53.792',-0.123,-,-,-0.132,-,-,-
'44:09:53.800',-0.113,-,-,-0.113,-,-,-
'44:09:53.808',-0.075,-,-,-0.094,-,-,-
'44:09:53.816',-0.057,-,-,-0.047,-,-,-
'44:09:53.824',-0.057,-,-,-0.047,-,-,-
'44:09:53.832',-0.057,-,-,-0.085,-,-,-
'44:09:53.840',-0.057,-,-,-0.066,-,-,-
'44:09:53.848',-0.047,-,-,-0.047,-,-,-
'44:09:53.856',-0.057,-,-,-0.038,-,-,-
'44:09:53.864',-0.057,-,-,-0.066,-,-,-
'44:09:53.872',-0.075,-,-,-0.085,-,-,-
'44:09:53.880',-0.094,-,-,-0.047,-,-,-
'44:09:53.888',-0.113,-,-,-0.104,-,-,-
'44:09:53.896',-0.113,-,-,-0.113,-,-,-
'44:09:53.904',-0.113,-,-,-0.113,-,-,-
'44:09:53.912',-0.094,-,-,-0.085,-,-,-
'44:09:53.920',-0.094,-,-,-0.094,-,-,-
'44:09:53.928',-0.094,-,-,-0.066,-,-,-
'44:09:53.936',-0.094,-,-,-0.094,-,-,-
'44:09:53.944',-0.075,-,-,-0.094,-,-,-
'44:09:53.952',-0.047,-,-,-0.094,-,-,-
'44:09:53.960',-0.028,-,-,-0.047,-,-,-
'44:09:53.968',0.000,-,-,-0.038,-,-,-
'44:09:53.976',0.028,-,-,0.000,-,-,-
'44:09:53.984',0.057,-,-,0.019,-,-,-
'44:09:53.992',0.057,-,-,0.019,-,-,-
'44:09:54.000',0.075,-,-,0.057,-,-,-
'44:09:54.008',0.057,-,-,0.019,-,-,-
'44:09:54.016',0.047,-,-,0.028,-,-,-
'44:09:54.024',0.028,-,-,0.000,-,-,-
'44:09:54.032',0.028,-,-,0.019,-,-,-
'44:09:54.040',0.009,-,-,0.019,-,-,-
'44:09:54.048',0.009,-,-,-0.019,-,-,-
'44:09:54.056',0.028,-,-,-0.019,-,-,-
'44:09:54.064',0.047,-,-,0.038,-,-,-
'44:09:54.072',0.047,-,-,0.009,-,-,-
'44:09:54.080',0.057,-,-,0.038,-,-,-
'44:09:54.088',0.047,-,-,0.038,-,-,-
'44:09:54.096',0.028,-,-,0.009,-,-,-
'44:09:54.104',0.009,-,-,-0.019,-,-,-
'44:09:54.112',0.000,-,-,-0.019,-,-,-
'44:09:54.120',0.000,-,-,-0.009,-,-,-
