'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'6:03:11.040',0.048,-,0.216,-,44.000,-
'6:03:11.048',0.064,-,0.232,-,44.000,-
'6:03:11.056',0.008,-,0.280,-,44.000,-
'6:03:11.064',-0.128,-,0.304,-,44.000,-
'6:03:11.072',-0.296,-,0.344,-,44.000,-
'6:03:11.080',-0.392,-,0.384,-,44.000,-
'6:03:11.088',-0.400,-,0.432,-,44.000,-
'6:03:11.096',-0.368,-,0.456,-,44.000,-
'6:03:11.104',-0.272,-,0.496,-,43.200,-
'6:03:11.112',-0.152,-,0.520,-,43.200,-
'6:03:11.120',-0.064,-,0.560,-,43.200,-
'6:03:11.128',-0.008,-,0.584,-,43.200,-
'6:03:11.136',0.008,-,0.608,-,42.400,-
'6:03:11.144',0.032,-,0.648,-,42.400,-
'6:03:11.152',0.032,-,0.672,-,42.400,-
'6:03:11.160',0.032,-,0.712,-,42.400,-
'6:03:11.168',0.048,-,0.736,-,41.600,-
'6:03:11.176',0.048,-,0.760,-,41.600,-
'6:03:11.184',0.048,-,0.800,-,41.600,-
'6:03:11.192',0.048,-,0.824,-,41.600,-
'6:03:11.200',0.048,-,0.840,-,41.600,-
'6:03:11.208',0.064,-,0.864,-,41.600,-
'6:03:11.216',0.072,-,0.888,-,41.600,-
'6:03:11.224',0.072,-,0.912,-,43.200,-
'6:03:11.232',0.072,-,0.928,-,44.800,-
'6:03:11.240',0.072,-,0.952,-,47.200,-
'6:03:11.248',0.072,-,0.976,-,50.400,-
'6:03:11.256',0.088,-,1.000,-,52.800,-
'6:03:11.264',0.088,-,1.016,-,54.400,-
'6:03:11.272',0.088,-,1.040,-,56.800,-
'6:03:11.280',0.088,-,1.064,-,58.400,-
'6:03:11.288',0.088,-,1.104,-,60.000,-
'6:03:11.296',0.072,-,1.128,-,60.800,-
'6:03:11.304',0.072,-,1.152,-,62.400,-
'6:03:11.312',0.064,-,1.168,-,62.400,-
'6:03:11.320',0.032,-,1.192,-,63.200,-
'6:03:11.328',0.008,-,1.216,-,63.200,-
'6:03:11.336',0.000,-,1.232,-,63.200,-
'6:03:11.344',-0.008,-,1.256,-,62.400,-
'6:03:11.352',0.000,-,1.280,-,62.400,-
'6:03:11.360',0.000,-,1.304,-,60.800,-
'6:03:11.368',0.000,-,1.320,-,60.000,-
'6:03:11.376',0.000,-,1.344,-,58.400,-
'6:03:11.384',0.008,-,1.368,-,56.800,-
'6:03:11.392',0.008,-,1.384,-,55.200,-
'6:03:11.400',0.008,-,1.384,-,53.600,-
'6:03:11.408',0.008,-,1.408,-,52.000,-
'6:03:11.416',0.000,-,1.432,-,50.400,-
'6:03:11.424',0.000,-,1.432,-,49.600,-
'6:03:11.432',0.000,-,1.456,-,49.600,-
'6:03:11.440',0.000,-,1.456,-,48.800,-
'6:03:11.448',-0.008,-,1.456,-,48.800,-
'6:03:11.456',-0.008,-,1.472,-,48.000,-
'6:03:11.464',-0.008,-,1.472,-,47.200,-
'6:03:11.472',0.000,-,1.472,-,47.200,-
'6:03:11.480',0.000,-,1.472,-,46.400,-
'6:03:11.488',0.000,-,1.472,-,46.400,-
'6:03:11.496',0.000,-,1.456,-,46.400,-
'6:03:11.504',0.000,-,1.456,-,46.400,-
'6:03:11.512',0.000,-,1.456,-,46.400,-
'6:03:11.520',0.008,-,1.456,-,45.600,-
'6:03:11.528',0.008,-,1.432,-,45.600,-
'6:03:11.536',0.008,-,1.432,-,45.600,-
'6:03:11.544',0.024,-,1.408,-,45.600,-
'6:03:11.552',0.032,-,1.384,-,45.600,-
'6:03:11.560',0.064,-,1.368,-,45.600,-
'6:03:11.568',0.072,-,1.344,-,45.600,-
'6:03:11.576',0.088,-,1.320,-,45.600,-
'6:03:11.584',0.088,-,1.304,-,45.600,-
'6:03:11.592',-0.008,-,1.280,-,45.600,-
'6:03:11.600',-0.192,-,1.256,-,45.600,-
'6:03:11.608',-0.328,-,1.216,-,45.600,-
'6:03:11.616',-0.376,-,1.192,-,45.600,-
'6:03:11.624',-0.368,-,1.168,-,45.600,-
'6:03:11.632',-0.296,-,1.152,-,45.600,-
'6:03:11.640',-0.192,-,1.104,-,45.600,-
'6:03:11.648',-0.072,-,1.064,-,45.600,-
'6:03:11.656',-0.008,-,1.016,-,45.600,-
'6:03:11.664',0.024,-,0.976,-,45.600,-
'6:03:11.672',0.048,-,0.952,-,45.600,-
'6:03:11.680',0.064,-,0.912,-,44.800,-
'6:03:11.688',0.064,-,0.864,-,44.800,-
'6:03:11.696',0.064,-,0.824,-,44.800,-
'6:03:11.704',0.064,-,0.776,-,44.800,-
'6:03:11.712',0.072,-,0.736,-,44.800,-
'6:03:11.720',0.072,-,0.688,-,44.800,-
'6:03:11.728',0.072,-,0.648,-,44.800,-
'6:03:11.736',0.072,-,0.608,-,44.800,-
'6:03:11.744',0.088,-,0.536,-,45.600,-
'6:03:11.752',0.088,-,0.496,-,46.400,-
'6:03:11.760',0.088,-,0.456,-,47.200,-
'6:03:11.768',0.104,-,0.408,-,49.600,-
'6:03:11.776',0.104,-,0.368,-,52.800,-
'6:03:11.784',0.104,-,0.344,-,56.000,-
'6:03:11.792',0.104,-,0.304,-,58.400,-
'6:03:11.800',0.112,-,0.280,-,60.000,-
'6:03:11.808',0.112,-,0.256,-,62.400,-
'6:03:11.816',0.112,-,0.232,-,64.000,-
'6:03:11.824',0.104,-,0.216,-,65.600,-
'6:03:11.832',0.104,-,0.168,-,66.400,-
'6:03:11.840',0.072,-,0.152,-,67.200,-
'6:03:11.848',0.064,-,0.128,-,68.000,-
'6:03:11.856',0.048,-,0.104,-,68.800,-
'6:03:11.864',0.024,-,0.080,-,68.800,-
'6:03:11.872',0.008,-,0.064,-,68.000,-
'6:03:11.880',0.008,-,0.064,-,68.000,-
'6:03:11.888',0.008,-,0.040,-,67.200,-
'6:03:11.896',0.008,-,0.016,-,65.600,-
'6:03:11.904',0.024,-,0.000,-,64.000,-
'6:03:11.912',0.024,-,-0.016,-,62.400,-
'6:03:11.920',0.024,-,-0.040,-,60.800,-
'6:03:11.928',0.024,-,-0.064,-,59.200,-
'6:03:11.936',0.008,-,-0.080,-,56.800,-
'6:03:11.944',0.008,-,-0.104,-,56.000,-
'6:03:11.952',0.008,-,-0.128,-,54.400,-
'6:03:11.960',0.008,-,-0.152,-,53.600,-
'6:03:11.968',0.024,-,-0.168,-,52.800,-
'6:03:11.976',0.032,-,-0.192,-,52.800,-
'6:03:11.984',0.072,-,-0.216,-,52.000,-
'6:03:11.992',0.072,-,-0.232,-,51.200,-
'6:03:12.000',-0.048,-,-0.256,-,51.200,-
'6:03:12.008',-0.216,-,-0.280,-,50.400,-
'6:03:12.016',-0.392,-,-0.304,-,49.600,-
'6:03:12.024',-0.520,-,-0.320,-,49.600,-
'6:03:12.032',-0.624,-,-0.344,-,48.800,-
'6:03:12.040',-0.664,-,-0.368,-,48.800,-
'6:03:12.048',-0.656,-,-0.384,-,48.800,-
'6:03:12.056',-0.592,-,-0.408,-,48.800,-
'6:03:12.064',-0.520,-,-0.456,-,48.800,-
'6:03:12.072',-0.456,-,-0.472,-,48.800,-
'6:03:12.080',-0.368,-,-0.496,-,48.800,-
'6:03:12.088',-0.216,-,-0.520,-,48.800,-
'6:03:12.096',-0.048,-,-0.536,-,48.000,-
'6:03:12.104',0.072,-,-0.560,-,48.000,-
'6:03:12.112',0.168,-,-0.608,-,48.000,-
'6:03:12.120',0.208,-,-0.624,-,48.000,-
'6:03:12.128',0.216,-,-0.648,-,48.000,-
'6:03:12.136',0.216,-,-0.672,-,48.000,-
'6:03:12.144',0.232,-,-0.672,-,48.000,-
'6:03:12.152',0.256,-,-0.688,-,48.000,-
'6:03:12.160',0.288,-,-0.712,-,48.800,-
'6:03:12.168',0.296,-,-0.736,-,48.800,-
'6:03:12.176',0.312,-,-0.760,-,50.400,-
'6:03:12.184',0.328,-,-0.776,-,52.000,-
'6:03:12.192',0.328,-,-0.800,-,54.400,-
'6:03:12.200',0.336,-,-0.824,-,56.800,-
'6:03:12.208',0.328,-,-0.824,-,59.200,-
'6:03:12.216',0.328,-,-0.840,-,60.800,-
'6:03:12.224',0.328,-,-0.864,-,62.400,-
'6:03:12.232',0.328,-,-0.864,-,63.200,-
'6:03:12.240',0.312,-,-0.864,-,64.800,-
'6:03:12.248',0.296,-,-0.888,-,65.600,-
'6:03:12.256',0.288,-,-0.888,-,66.400,-
'6:03:12.264',0.256,-,-0.888,-,66.400,-
'6:03:12.272',0.248,-,-0.912,-,67.200,-
'6:03:12.280',0.232,-,-0.912,-,67.200,-
'6:03:12.288',0.208,-,-0.912,-,66.400,-
'6:03:12.296',0.168,-,-0.928,-,65.600,-
'6:03:12.304',0.144,-,-0.928,-,64.800,-
'6:03:12.312',0.112,-,-0.952,-,64.000,-
'6:03:12.320',0.104,-,-0.976,-,62.400,-
'6:03:12.328',0.072,-,-0.976,-,60.800,-
'6:03:12.336',0.048,-,-1.000,-,60.000,-
'6:03:12.344',0.048,-,-1.016,-,58.400,-
'6:03:12.352',0.032,-,-1.040,-,56.800,-
'6:03:12.360',0.024,-,-1.064,-,55.200,-
'6:03:12.368',0.008,-,-1.080,-,54.400,-
'6:03:12.376',0.000,-,-1.104,-,53.600,-
'6:03:12.384',0.000,-,-1.128,-,53.600,-
'6:03:12.392',-0.008,-,-1.152,-,52.800,-
'6:03:12.400',0.008,-,-1.168,-,52.000,-
'6:03:12.408',0.032,-,-1.168,-,51.200,-
'6:03:12.416',0.008,-,-1.192,-,50.400,-
'6:03:12.424',-0.088,-,-1.216,-,50.400,-
'6:03:12.432',-0.216,-,-1.232,-,49.600,-
'6:03:12.440',-0.376,-,-1.232,-,49.600,-
'6:03:12.448',-0.512,-,-1.256,-,49.600,-
'6:03:12.456',-0.576,-,-1.280,-,48.800,-
'6:03:12.464',-0.616,-,-1.304,-,48.800,-
'6:03:12.472',-0.624,-,-1.304,-,48.800,-
'6:03:12.480',-0.624,-,-1.320,-,48.800,-
'6:03:12.488',-0.576,-,-1.344,-,48.800,-
'6:03:12.496',-0.456,-,-1.368,-,48.800,-
'6:03:12.504',-0.328,-,-1.368,-,48.800,-
'6:03:12.512',-0.184,-,-1.384,-,48.800,-
'6:03:12.520',-0.032,-,-1.408,-,48.800,-
'6:03:12.528',0.064,-,-1.432,-,48.000,-
'6:03:12.536',0.144,-,-1.432,-,48.000,-
'6:03:12.544',0.184,-,-1.456,-,48.000,-
'6:03:12.552',0.192,-,-1.456,-,48.000,-
'6:03:12.560',0.208,-,-1.472,-,48.000,-
'6:03:12.568',0.208,-,-1.472,-,48.000,-
'6:03:12.576',0.216,-,-1.472,-,48.000,-
'6:03:12.584',0.232,-,-1.472,-,48.000,-
'6:03:12.592',0.232,-,-1.472,-,48.800,-
'6:03:12.600',0.248,-,-1.496,-,49.600,-
'6:03:12.608',0.256,-,-1.496,-,51.200,-
'6:03:12.616',0.256,-,-1.496,-,53.600,-
'6:03:12.624',0.256,-,-1.520,-,56.800,-
'6:03:12.632',0.256,-,-1.520,-,59.200,-
'6:03:12.640',0.248,-,-1.536,-,61.600,-
'6:03:12.648',0.232,-,-1.536,-,63.200,-
'6:03:12.656',0.216,-,-1.560,-,64.800,-
'6:03:12.664',0.192,-,-1.560,-,65.600,-
'6:03:12.672',0.192,-,-1.560,-,67.200,-
'6:03:12.680',0.192,-,-1.584,-,68.000,-
'6:03:12.688',0.192,-,-1.584,-,68.800,-
'6:03:12.696',0.184,-,-1.584,-,69.600,-
'6:03:12.704',0.152,-,-1.584,-,69.600,-
'6:03:12.712',0.144,-,-1.584,-,69.600,-
'6:03:12.720',0.112,-,-1.584,-,68.800,-
'6:03:12.728',0.088,-,-1.584,-,68.000,-
'6:03:12.736',0.064,-,-1.584,-,67.200,-
'6:03:12.744',0.032,-,-1.584,-,65.600,-
'6:03:12.752',0.024,-,-1.584,-,64.000,-
'6:03:12.760',0.008,-,-1.584,-,62.400,-
'6:03:12.768',0.008,-,-1.584,-,60.800,-
'6:03:12.776',0.000,-,-1.584,-,59.200,-
'6:03:12.784',0.000,-,-1.584,-,57.600,-
'6:03:12.792',0.000,-,-1.584,-,56.000,-
'6:03:12.800',0.000,-,-1.608,-,55.200,-
'6:03:12.808',0.000,-,-1.608,-,54.400,-
'6:03:12.816',0.000,-,-1.624,-,53.600,-
'6:03:12.824',0.000,-,-1.624,-,52.800,-
'6:03:12.832',-0.008,-,-1.648,-,52.000,-
'6:03:12.840',0.000,-,-1.672,-,52.000,-
'6:03:12.848',0.000,-,-1.672,-,51.200,-
'6:03:12.856',0.000,-,-1.688,-,51.200,-
'6:03:12.864',0.000,-,-1.712,-,50.400,-
'6:03:12.872',0.000,-,-1.712,-,50.400,-
'6:03:12.880',0.000,-,-1.736,-,49.600,-
'6:03:12.888',0.000,-,-1.736,-,49.600,-
'6:03:12.896',-0.008,-,-1.760,-,49.600,-
'6:03:12.904',-0.024,-,-1.760,-,49.600,-
'6:03:12.912',-0.024,-,-1.760,-,49.600,-
'6:03:12.920',-0.048,-,-1.776,-,48.800,-
'6:03:12.928',-0.064,-,-1.776,-,48.800,-
'6:03:12.936',-0.048,-,-1.800,-,48.800,-
'6:03:12.944',-0.024,-,-1.824,-,48.800,-
'6:03:12.952',-0.008,-,-1.824,-,48.800,-
'6:03:12.960',-0.008,-,-1.840,-,48.800,-
'6:03:12.968',0.000,-,-1.840,-,48.800,-
'6:03:12.976',0.000,-,-1.840,-,48.800,-
'6:03:12.984',-0.008,-,-1.864,-,48.800,-
'6:03:12.992',-0.008,-,-1.864,-,48.000,-
'6:03:13.000',-0.008,-,-1.864,-,48.000,-
'6:03:13.008',-0.008,-,-1.864,-,48.000,-
'6:03:13.016',-0.008,-,-1.864,-,48.000,-
'6:03:13.024',-0.008,-,-1.864,-,47.200,-
'6:03:13.032',-0.008,-,-1.864,-,47.200,-
'6:03:13.040',-0.008,-,-1.864,-,47.200,-
'6:03:13.048',-0.008,-,-1.840,-,47.200,-
'6:03:13.056',-0.008,-,-1.840,-,47.200,-
'6:03:13.064',-0.008,-,-1.840,-,46.400,-
'6:03:13.072',0.000,-,-1.840,-,46.400,-
'6:03:13.080',0.000,-,-1.840,-,46.400,-
'6:03:13.088',0.000,-,-1.840,-,46.400,-
'6:03:13.096',0.000,-,-1.840,-,46.400,-
'6:03:13.104',0.000,-,-1.840,-,45.600,-
'6:03:13.112',0.000,-,-1.840,-,45.600,-
'6:03:13.120',0.008,-,-1.840,-,45.600,-
'6:03:13.128',0.008,-,-1.840,-,44.800,-
'6:03:13.136',0.024,-,-1.840,-,44.800,-
'6:03:13.144',0.048,-,-1.840,-,44.800,-
'6:03:13.152',0.064,-,-1.840,-,44.800,-
'6:03:13.160',0.072,-,-1.840,-,44.000,-
'6:03:13.168',0.000,-,-1.840,-,44.000,-
'6:03:13.176',-0.152,-,-1.824,-,44.000,-
'6:03:13.184',-0.312,-,-1.824,-,44.000,-
'6:03:13.192',-0.392,-,-1.824,-,44.000,-
'6:03:13.200',-0.392,-,-1.824,-,44.000,-
'6:03:13.208',-0.328,-,-1.824,-,43.200,-
'6:03:13.216',-0.232,-,-1.824,-,43.200,-
'6:03:13.224',-0.144,-,-1.800,-,43.200,-
'6:03:13.232',-0.064,-,-1.800,-,43.200,-
'6:03:13.240',0.000,-,-1.800,-,43.200,-
'6:03:13.248',0.024,-,-1.800,-,43.200,-
'6:03:13.256',0.048,-,-1.800,-,43.200,-
'6:03:13.264',0.048,-,-1.800,-,42.400,-
'6:03:13.272',0.048,-,-1.800,-,42.400,-
'6:03:13.280',0.064,-,-1.800,-,42.400,-
'6:03:13.288',0.064,-,-1.824,-,42.400,-
'6:03:13.296',0.064,-,-1.824,-,42.400,-
'6:03:13.304',0.064,-,-1.824,-,42.400,-
'6:03:13.312',0.072,-,-1.824,-,43.200,-
'6:03:13.320',0.072,-,-1.840,-,44.000,-
'6:03:13.328',0.072,-,-1.840,-,47.200,-
'6:03:13.336',0.072,-,-1.840,-,51.200,-
'6:03:13.344',0.072,-,-1.840,-,56.000,-
'6:03:13.352',0.072,-,-1.840,-,60.800,-
'6:03:13.360',0.088,-,-1.840,-,64.000,-
'6:03:13.368',0.088,-,-1.840,-,66.400,-
'6:03:13.376',0.088,-,-1.840,-,68.800,-
'6:03:13.384',0.088,-,-1.824,-,70.400,-
'6:03:13.392',0.088,-,-1.824,-,72.800,-
'6:03:13.400',0.088,-,-1.800,-,75.200,-
'6:03:13.408',0.104,-,-1.800,-,76.800,-
'6:03:13.416',0.088,-,-1.776,-,77.600,-
'6:03:13.424',0.064,-,-1.776,-,78.400,-
'6:03:13.432',0.048,-,-1.776,-,78.400,-
'6:03:13.440',0.032,-,-1.760,-,77.600,-
'6:03:13.448',0.024,-,-1.760,-,76.800,-
'6:03:13.456',0.008,-,-1.736,-,76.000,-
'6:03:13.464',0.000,-,-1.736,-,74.400,-
'6:03:13.472',0.000,-,-1.736,-,72.800,-
'6:03:13.480',0.000,-,-1.736,-,71.200,-
'6:03:13.488',0.008,-,-1.712,-,68.800,-
'6:03:13.496',0.008,-,-1.712,-,66.400,-
'6:03:13.504',0.008,-,-1.712,-,64.000,-
'6:03:13.512',0.008,-,-1.736,-,61.600,-
'6:03:13.520',0.000,-,-1.736,-,59.200,-
'6:03:13.528',0.000,-,-1.736,-,57.600,-
'6:03:13.536',0.000,-,-1.736,-,56.800,-
'6:03:13.544',0.000,-,-1.736,-,55.200,-
'6:03:13.552',0.000,-,-1.760,-,54.400,-
'6:03:13.560',0.000,-,-1.760,-,53.600,-
'6:03:13.568',0.000,-,-1.760,-,52.800,-
'6:03:13.576',0.000,-,-1.760,-,52.000,-
'6:03:13.584',0.000,-,-1.760,-,51.200,-
'6:03:13.592',0.000,-,-1.760,-,51.200,-
'6:03:13.600',0.000,-,-1.760,-,50.400,-
'6:03:13.608',0.000,-,-1.736,-,50.400,-
'6:03:13.616',0.000,-,-1.736,-,49.600,-
'6:03:13.624',0.000,-,-1.712,-,49.600,-
'6:03:13.632',0.000,-,-1.712,-,49.600,-
'6:03:13.640',0.000,-,-1.688,-,48.800,-
'6:03:13.648',0.000,-,-1.672,-,48.800,-
'6:03:13.656',0.008,-,-1.648,-,48.800,-
'6:03:13.664',0.008,-,-1.624,-,48.800,-
'6:03:13.672',0.024,-,-1.608,-,48.800,-
'6:03:13.680',0.048,-,-1.560,-,48.800,-
'6:03:13.688',0.064,-,-1.536,-,48.000,-
'6:03:13.696',0.072,-,-1.520,-,48.000,-
'6:03:13.704',0.048,-,-1.496,-,48.000,-
'6:03:13.712',-0.088,-,-1.472,-,48.000,-
'6:03:13.720',-0.256,-,-1.432,-,48.000,-
'6:03:13.728',-0.352,-,-1.408,-,48.000,-
'6:03:13.736',-0.368,-,-1.384,-,47.200,-
'6:03:13.744',-0.336,-,-1.368,-,47.200,-
'6:03:13.752',-0.256,-,-1.320,-,46.400,-
'6:03:13.760',-0.152,-,-1.304,-,46.400,-
'6:03:13.768',-0.064,-,-1.256,-,46.400,-
'6:03:13.776',-0.008,-,-1.216,-,46.400,-
'6:03:13.784',0.008,-,-1.192,-,45.600,-
'6:03:13.792',0.032,-,-1.152,-,45.600,-
'6:03:13.800',0.064,-,-1.128,-,44.800,-
'6:03:13.808',0.064,-,-1.080,-,44.800,-
'6:03:13.816',0.064,-,-1.040,-,44.800,-
'6:03:13.824',0.064,-,-1.000,-,44.800,-
'6:03:13.832',0.064,-,-0.976,-,44.000,-
'6:03:13.840',0.072,-,-0.928,-,44.000,-
'6:03:13.848',0.072,-,-0.888,-,44.000,-
'6:03:13.856',0.072,-,-0.840,-,44.000,-
'6:03:13.864',0.072,-,-0.824,-,44.000,-
'6:03:13.872',0.072,-,-0.776,-,44.000,-
'6:03:13.880',0.088,-,-0.736,-,44.000,-
'6:03:13.888',0.104,-,-0.688,-,45.600,-
'6:03:13.896',0.104,-,-0.672,-,47.200,-
'6:03:13.904',0.088,-,-0.624,-,48.800,-
'6:03:13.912',0.088,-,-0.584,-,51.200,-
'6:03:13.920',0.088,-,-0.536,-,52.800,-
'6:03:13.928',0.104,-,-0.496,-,53.600,-
'6:03:13.936',0.088,-,-0.456,-,55.200,-
'6:03:13.944',0.088,-,-0.408,-,56.000,-
'6:03:13.952',0.072,-,-0.368,-,56.800,-
'6:03:13.960',0.064,-,-0.320,-,57.600,-
'6:03:13.968',0.048,-,-0.280,-,58.400,-
'6:03:13.976',0.024,-,-0.256,-,59.200,-
'6:03:13.984',0.008,-,-0.216,-,59.200,-
'6:03:13.992',0.000,-,-0.168,-,58.400,-
'6:03:14.000',0.000,-,-0.128,-,58.400,-
'6:03:14.008',0.000,-,-0.080,-,57.600,-
'6:03:14.016',0.000,-,-0.040,-,56.000,-
'6:03:14.024',0.008,-,0.000,-,55.200,-
