'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:28:09.440',-0.009,-,-,0.009,-,-,-
'44:28:09.448',-0.028,-,-,0.000,-,-,-
'44:28:09.456',-0.028,-,-,0.000,-,-,-
'44:28:09.464',-0.028,-,-,-0.009,-,-,-
'44:28:09.472',-0.028,-,-,0.009,-,-,-
'44:28:09.480',-0.028,-,-,0.000,-,-,-
'44:28:09.488',-0.047,-,-,0.000,-,-,-
'44:28:09.496',-0.047,-,-,-0.009,-,-,-
'44:28:09.504',-0.057,-,-,-0.009,-,-,-
'44:28:09.512',-0.057,-,-,-0.019,-,-,-
'44:28:09.520',-0.057,-,-,-0.009,-,-,-
'44:28:09.528',-0.057,-,-,-0.019,-,-,-
'44:28:09.536',-0.057,-,-,-0.019,-,-,-
'44:28:09.544',-0.057,-,-,-0.028,-,-,-
'44:28:09.552',-0.047,-,-,-0.019,-,-,-
'44:28:09.560',-0.028,-,-,-0.009,-,-,-
'44:28:09.568',-0.009,-,-,0.000,-,-,-
'44:28:09.576',0.000,-,-,0.000,-,-,-
'44:28:09.584',0.028,-,-,0.038,-,-,-
'44:28:09.592',0.057,-,-,0.057,-,-,-
'44:28:09.600',0.075,-,-,0.085,-,-,-
'44:28:09.608',0.075,-,-,0.085,-,-,-
'44:28:09.616',0.075,-,-,0.085,-,-,-
'44:28:09.624',0.057,-,-,0.057,-,-,-
'44:28:09.632',0.047,-,-,0.047,-,-,-
'44:28:09.640',0.028,-,-,0.038,-,-,-
'44:28:09.648',0.028,-,-,0.019,-,-,-
'44:28:09.656',0.009,-,-,0.019,-,-,-
'44:28:09.664',0.009,-,-,0.019,-,-,-
'44:28:09.672',0.009,-,-,0.009,-,-,-
'44:28:09.680',0.000,-,-,0.000,-,-,-
'44:28:09.688',0.000,-,-,0.009,-,-,-
'44:28:09.696',0.000,-,-,0.000,-,-,-
'44:28:09.704',0.009,-,-,0.009,-,-,-
'44:28:09.712',0.009,-,-,0.009,-,-,-
'44:28:09.720',0.009,-,-,0.019,-,-,-
'44:28:09.728',0.009,-,-,0.019,-,-,-
'44:28:09.736',0.009,-,-,0.009,-,-,-
'44:28:09.744',0.009,-,-,0.019,-,-,-
'44:28:09.752',0.009,-,-,0.038,-,-,-
'44:28:09.760',0.009,-,-,0.019,-,-,-
'44:28:09.768',0.009,-,-,0.028,-,-,-
'44:28:09.776',0.028,-,-,0.019,-,-,-
'44:28:09.784',0.047,-,-,0.038,-,-,-
'44:28:09.792',0.047,-,-,0.038,-,-,-
'44:28:09.800',0.057,-,-,0.057,-,-,-
'44:28:09.808',0.057,-,-,0.047,-,-,-
'44:28:09.816',0.057,-,-,0.057,-,-,-
'44:28:09.824',0.094,-,-,0.066,-,-,-
'44:28:09.832',0.094,-,-,0.085,-,-,-
'44:28:09.840',0.075,-,-,0.057,-,-,-
'44:28:09.848',0.075,-,-,0.057,-,-,-
'44:28:09.856',0.057,-,-,0.038,-,-,-
'44:28:09.864',0.047,-,-,0.038,-,-,-
'44:28:09.872',0.028,-,-,0.038,-,-,-
'44:28:09.880',0.009,-,-,0.019,-,-,-
'44:28:09.888',0.000,-,-,0.000,-,-,-
'44:28:09.896',0.000,-,-,-0.009,-,-,-
'44:28:09.904',-0.009,-,-,-0.019,-,-,-
'44:28:09.912',-0.009,-,-,-0.009,-,-,-
'44:28:09.920',-0.009,-,-,-0.019,-,-,-
'44:28:09.928',-0.009,-,-,-0.028,-,-,-
'44:28:09.936',-0.009,-,-,-0.019,-,-,-
'44:28:09.944',-0.009,-,-,-0.019,-,-,-
'44:28:09.952',0.000,-,-,-0.019,-,-,-
'44:28:09.960',0.000,-,-,-0.009,-,-,-
'44:28:09.968',-0.009,-,-,-0.009,-,-,-
'44:28:09.976',-0.009,-,-,-0.028,-,-,-
'44:28:09.984',-0.009,-,-,-0.019,-,-,-
'44:28:09.992',0.000,-,-,-0.009,-,-,-
'44:28:10.000',0.028,-,-,0.000,-,-,-
'44:28:10.008',0.113,-,-,0.038,-,-,-
'44:28:10.016',0.255,-,-,0.151,-,-,-
'44:28:10.024',0.406,-,-,0.283,-,-,-
'44:28:10.032',0.519,-,-,0.396,-,-,-
'44:28:10.040',0.557,-,-,0.453,-,-,-
'44:28:10.048',0.519,-,-,0.368,-,-,-
'44:28:10.056',0.425,-,-,0.368,-,-,-
'44:28:10.064',0.255,-,-,0.264,-,-,-
'44:28:10.072',0.094,-,-,0.047,-,-,-
'44:28:10.080',-0.009,-,-,0.000,-,-,-
'44:28:10.088',-0.113,-,-,-0.104,-,-,-
'44:28:10.096',-0.179,-,-,-0.170,-,-,-
'44:28:10.104',-0.189,-,-,-0.217,-,-,-
'44:28:10.112',-0.179,-,-,-0.189,-,-,-
'44:28:10.120',-0.160,-,-,-0.142,-,-,-
'44:28:10.128',-0.142,-,-,-0.113,-,-,-
'44:28:10.136',-0.123,-,-,-0.094,-,-,-
'44:28:10.144',-0.123,-,-,-0.104,-,-,-
'44:28:10.152',-0.123,-,-,-0.094,-,-,-
'44:28:10.160',-0.142,-,-,-0.113,-,-,-
'44:28:10.168',-0.142,-,-,-0.104,-,-,-
'44:28:10.176',-0.142,-,-,-0.113,-,-,-
'44:28:10.184',-0.142,-,-,-0.123,-,-,-
'44:28:10.192',-0.142,-,-,-0.104,-,-,-
'44:28:10.200',-0.142,-,-,-0.113,-,-,-
'44:28:10.208',-0.160,-,-,-0.104,-,-,-
'44:28:10.216',-0.160,-,-,-0.123,-,-,-
'44:28:10.224',-0.160,-,-,-0.113,-,-,-
'44:28:10.232',-0.179,-,-,-0.132,-,-,-
'44:28:10.240',-0.179,-,-,-0.132,-,-,-
'44:28:10.248',-0.179,-,-,-0.132,-,-,-
'44:28:10.256',-0.189,-,-,-0.142,-,-,-
'44:28:10.264',-0.208,-,-,-0.170,-,-,-
'44:28:10.272',-0.208,-,-,-0.179,-,-,-
'44:28:10.280',-0.226,-,-,-0.189,-,-,-
'44:28:10.288',-0.208,-,-,-0.189,-,-,-
'44:28:10.296',-0.189,-,-,-0.189,-,-,-
'44:28:10.304',-0.160,-,-,-0.179,-,-,-
'44:28:10.312',-0.123,-,-,-0.151,-,-,-
'44:28:10.320',-0.094,-,-,-0.123,-,-,-
'44:28:10.328',-0.057,-,-,-0.104,-,-,-
'44:28:10.336',-0.009,-,-,-0.057,-,-,-
'44:28:10.344',0.000,-,-,-0.019,-,-,-
'44:28:10.352',0.009,-,-,-0.009,-,-,-
'44:28:10.360',0.009,-,-,0.000,-,-,-
'44:28:10.368',0.009,-,-,0.000,-,-,-
'44:28:10.376',0.009,-,-,0.000,-,-,-
'44:28:10.384',0.009,-,-,0.000,-,-,-
'44:28:10.392',0.028,-,-,0.019,-,-,-
'44:28:10.400',0.028,-,-,0.038,-,-,-
'44:28:10.408',0.028,-,-,0.019,-,-,-
'44:28:10.416',0.028,-,-,0.038,-,-,-
'44:28:10.424',0.047,-,-,0.028,-,-,-
'44:28:10.432',0.047,-,-,0.038,-,-,-
'44:28:10.440',0.047,-,-,0.028,-,-,-
'44:28:10.448',0.047,-,-,0.038,-,-,-
'44:28:10.456',0.028,-,-,0.019,-,-,-
'44:28:10.464',0.028,-,-,0.019,-,-,-
'44:28:10.472',0.009,-,-,0.000,-,-,-
'44:28:10.480',0.000,-,-,0.000,-,-,-
'44:28:10.488',-0.009,-,-,-0.028,-,-,-
'44:28:10.496',-0.028,-,-,-0.047,-,-,-
'44:28:10.504',-0.047,-,-,-0.038,-,-,-
'44:28:10.512',-0.028,-,-,-0.057,-,-,-
'44:28:10.520',-0.028,-,-,-0.038,-,-,-
'44:28:10.528',-0.028,-,-,-0.047,-,-,-
'44:28:10.536',-0.028,-,-,-0.038,-,-,-
'44:28:10.544',-0.028,-,-,-0.047,-,-,-
'44:28:10.552',-0.028,-,-,-0.038,-,-,-
'44:28:10.560',-0.028,-,-,-0.047,-,-,-
'44:28:10.568',-0.009,-,-,-0.038,-,-,-
'44:28:10.576',0.009,-,-,-0.028,-,-,-
'44:28:10.584',0.075,-,-,0.019,-,-,-
'44:28:10.592',0.189,-,-,0.113,-,-,-
'44:28:10.600',0.311,-,-,0.217,-,-,-
'44:28:10.608',0.368,-,-,0.321,-,-,-
'44:28:10.616',0.425,-,-,0.274,-,-,-
'44:28:10.624',0.453,-,-,0.340,-,-,-
'44:28:10.632',0.358,-,-,0.368,-,-,-
'44:28:10.640',0.160,-,-,0.113,-,-,-
'44:28:10.648',0.000,-,-,-0.028,-,-,-
'44:28:10.656',-0.094,-,-,-0.113,-,-,-
'44:28:10.664',-0.160,-,-,-0.189,-,-,-
'44:28:10.672',-0.189,-,-,-0.217,-,-,-
'44:28:10.680',-0.160,-,-,-0.170,-,-,-
'44:28:10.688',-0.142,-,-,-0.151,-,-,-
'44:28:10.696',-0.113,-,-,-0.113,-,-,-
'44:28:10.704',-0.094,-,-,-0.094,-,-,-
'44:28:10.712',-0.075,-,-,-0.066,-,-,-
'44:28:10.720',-0.075,-,-,-0.057,-,-,-
'44:28:10.728',-0.075,-,-,-0.066,-,-,-
'44:28:10.736',-0.057,-,-,-0.047,-,-,-
'44:28:10.744',-0.057,-,-,-0.047,-,-,-
'44:28:10.752',-0.057,-,-,-0.047,-,-,-
'44:28:10.760',-0.057,-,-,-0.047,-,-,-
'44:28:10.768',-0.057,-,-,-0.047,-,-,-
'44:28:10.776',-0.057,-,-,-0.047,-,-,-
'44:28:10.784',-0.057,-,-,-0.047,-,-,-
'44:28:10.792',-0.047,-,-,-0.038,-,-,-
'44:28:10.800',-0.047,-,-,-0.047,-,-,-
'44:28:10.808',-0.047,-,-,-0.038,-,-,-
'44:28:10.816',-0.047,-,-,-0.047,-,-,-
'44:28:10.824',-0.057,-,-,-0.028,-,-,-
'44:28:10.832',-0.057,-,-,-0.047,-,-,-
'44:28:10.840',-0.047,-,-,-0.038,-,-,-
'44:28:10.848',-0.047,-,-,-0.047,-,-,-
'44:28:10.856',-0.009,-,-,-0.019,-,-,-
'44:28:10.864',0.000,-,-,-0.009,-,-,-
'44:28:10.872',0.009,-,-,0.000,-,-,-
'44:28:10.880',0.047,-,-,0.038,-,-,-
'44:28:10.888',0.075,-,-,0.057,-,-,-
'44:28:10.896',0.094,-,-,0.066,-,-,-
'44:28:10.904',0.113,-,-,0.094,-,-,-
'44:28:10.912',0.113,-,-,0.104,-,-,-
'44:28:10.920',0.094,-,-,0.066,-,-,-
'44:28:10.928',0.075,-,-,0.057,-,-,-
'44:28:10.936',0.057,-,-,0.057,-,-,-
'44:28:10.944',0.047,-,-,0.038,-,-,-
'44:28:10.952',0.028,-,-,0.028,-,-,-
'44:28:10.960',0.028,-,-,0.019,-,-,-
'44:28:10.968',0.009,-,-,0.009,-,-,-
'44:28:10.976',0.009,-,-,0.000,-,-,-
'44:28:10.984',0.009,-,-,0.009,-,-,-
'44:28:10.992',0.028,-,-,0.019,-,-,-
'44:28:11.000',0.028,-,-,0.047,-,-,-
'44:28:11.008',0.028,-,-,0.019,-,-,-
'44:28:11.016',0.047,-,-,0.038,-,-,-
'44:28:11.024',0.057,-,-,0.038,-,-,-
'44:28:11.032',0.075,-,-,0.057,-,-,-
'44:28:11.040',0.057,-,-,0.047,-,-,-
'44:28:11.048',0.047,-,-,0.038,-,-,-
'44:28:11.056',0.047,-,-,0.038,-,-,-
'44:28:11.064',0.028,-,-,0.019,-,-,-
'44:28:11.072',0.009,-,-,0.019,-,-,-
'44:28:11.080',0.000,-,-,-0.009,-,-,-
'44:28:11.088',-0.009,-,-,-0.019,-,-,-
'44:28:11.096',-0.028,-,-,-0.028,-,-,-
'44:28:11.104',-0.028,-,-,-0.038,-,-,-
'44:28:11.112',-0.028,-,-,-0.028,-,-,-
'44:28:11.120',-0.028,-,-,-0.038,-,-,-
'44:28:11.128',-0.028,-,-,-0.047,-,-,-
'44:28:11.136',-0.028,-,-,-0.038,-,-,-
'44:28:11.144',-0.028,-,-,-0.047,-,-,-
'44:28:11.152',-0.028,-,-,-0.038,-,-,-
'44:28:11.160',-0.028,-,-,-0.047,-,-,-
'44:28:11.168',-0.009,-,-,-0.028,-,-,-
'44:28:11.176',0.000,-,-,-0.047,-,-,-
'44:28:11.184',0.047,-,-,0.000,-,-,-
'44:28:11.192',0.123,-,-,0.047,-,-,-
'44:28:11.200',0.226,-,-,0.123,-,-,-
'44:28:11.208',0.292,-,-,0.208,-,-,-
'44:28:11.216',0.311,-,-,0.142,-,-,-
'44:28:11.224',0.340,-,-,0.123,-,-,-
'44:28:11.232',0.274,-,-,0.198,-,-,-
'44:28:11.240',0.113,-,-,0.028,-,-,-
'44:28:11.248',-0.009,-,-,-0.094,-,-,-
'44:28:11.256',-0.094,-,-,-0.113,-,-,-
'44:28:11.264',-0.160,-,-,-0.208,-,-,-
'44:28:11.272',-0.189,-,-,-0.189,-,-,-
'44:28:11.280',-0.179,-,-,-0.226,-,-,-
'44:28:11.288',-0.142,-,-,-0.170,-,-,-
'44:28:11.296',-0.123,-,-,-0.113,-,-,-
'44:28:11.304',-0.094,-,-,-0.066,-,-,-
'44:28:11.312',-0.075,-,-,-0.057,-,-,-
'44:28:11.320',-0.057,-,-,-0.028,-,-,-
'44:28:11.328',-0.057,-,-,-0.028,-,-,-
'44:28:11.336',-0.057,-,-,-0.038,-,-,-
'44:28:11.344',-0.057,-,-,-0.019,-,-,-
'44:28:11.352',-0.057,-,-,-0.038,-,-,-
'44:28:11.360',-0.057,-,-,-0.038,-,-,-
'44:28:11.368',-0.047,-,-,-0.019,-,-,-
'44:28:11.376',-0.047,-,-,-0.028,-,-,-
'44:28:11.384',-0.057,-,-,-0.019,-,-,-
'44:28:11.392',-0.057,-,-,-0.028,-,-,-
'44:28:11.400',-0.057,-,-,-0.019,-,-,-
'44:28:11.408',-0.057,-,-,-0.038,-,-,-
'44:28:11.416',-0.057,-,-,-0.028,-,-,-
'44:28:11.424',-0.075,-,-,-0.038,-,-,-
'44:28:11.432',-0.075,-,-,-0.047,-,-,-
'44:28:11.440',-0.057,-,-,-0.038,-,-,-
'44:28:11.448',-0.057,-,-,-0.047,-,-,-
'44:28:11.456',-0.047,-,-,-0.019,-,-,-
'44:28:11.464',-0.047,-,-,-0.028,-,-,-
'44:28:11.472',-0.028,-,-,-0.019,-,-,-
'44:28:11.480',0.000,-,-,0.000,-,-,-
'44:28:11.488',0.028,-,-,0.028,-,-,-
'44:28:11.496',0.047,-,-,0.038,-,-,-
'44:28:11.504',0.057,-,-,0.028,-,-,-
'44:28:11.512',0.075,-,-,0.057,-,-,-
'44:28:11.520',0.075,-,-,0.047,-,-,-
'44:28:11.528',0.057,-,-,0.057,-,-,-
'44:28:11.536',0.047,-,-,0.038,-,-,-
'44:28:11.544',0.028,-,-,0.019,-,-,-
'44:28:11.552',0.009,-,-,0.000,-,-,-
'44:28:11.560',0.009,-,-,0.000,-,-,-
'44:28:11.568',0.009,-,-,0.009,-,-,-
'44:28:11.576',0.028,-,-,0.000,-,-,-
'44:28:11.584',0.028,-,-,0.028,-,-,-
'44:28:11.592',0.047,-,-,0.038,-,-,-
'44:28:11.600',0.047,-,-,0.038,-,-,-
'44:28:11.608',0.047,-,-,0.028,-,-,-
'44:28:11.616',0.057,-,-,0.038,-,-,-
'44:28:11.624',0.057,-,-,0.057,-,-,-
'44:28:11.632',0.047,-,-,0.028,-,-,-
'44:28:11.640',0.047,-,-,0.019,-,-,-
'44:28:11.648',0.047,-,-,0.038,-,-,-
'44:28:11.656',0.009,-,-,0.009,-,-,-
'44:28:11.664',0.009,-,-,0.000,-,-,-
'44:28:11.672',0.000,-,-,0.000,-,-,-
'44:28:11.680',-0.009,-,-,-0.019,-,-,-
'44:28:11.688',-0.028,-,-,-0.038,-,-,-
'44:28:11.696',-0.028,-,-,-0.047,-,-,-
'44:28:11.704',-0.028,-,-,-0.028,-,-,-
'44:28:11.712',-0.028,-,-,-0.047,-,-,-
'44:28:11.720',-0.028,-,-,-0.028,-,-,-
'44:28:11.728',-0.028,-,-,-0.038,-,-,-
'44:28:11.736',-0.047,-,-,-0.038,-,-,-
'44:28:11.744',-0.028,-,-,-0.057,-,-,-
'44:28:11.752',-0.028,-,-,-0.047,-,-,-
'44:28:11.760',-0.009,-,-,-0.038,-,-,-
'44:28:11.768',0.009,-,-,-0.019,-,-,-
'44:28:11.776',0.057,-,-,0.000,-,-,-
'44:28:11.784',0.160,-,-,0.057,-,-,-
'44:28:11.792',0.226,-,-,0.113,-,-,-
'44:28:11.800',0.245,-,-,0.170,-,-,-
'44:28:11.808',0.255,-,-,0.047,-,-,-
'44:28:11.816',0.274,-,-,0.038,-,-,-
'44:28:11.824',0.179,-,-,0.132,-,-,-
'44:28:11.832',0.028,-,-,-0.085,-,-,-
'44:28:11.840',-0.075,-,-,-0.151,-,-,-
'44:28:11.848',-0.142,-,-,-0.189,-,-,-
'44:28:11.856',-0.189,-,-,-0.226,-,-,-
'44:28:11.864',-0.208,-,-,-0.255,-,-,-
'44:28:11.872',-0.179,-,-,-0.208,-,-,-
'44:28:11.880',-0.123,-,-,-0.142,-,-,-
'44:28:11.888',-0.075,-,-,-0.085,-,-,-
'44:28:11.896',-0.047,-,-,-0.019,-,-,-
'44:28:11.904',-0.028,-,-,0.000,-,-,-
'44:28:11.912',-0.028,-,-,0.000,-,-,-
'44:28:11.920',-0.047,-,-,0.000,-,-,-
'44:28:11.928',-0.047,-,-,-0.009,-,-,-
'44:28:11.936',-0.028,-,-,0.000,-,-,-
'44:28:11.944',-0.028,-,-,0.000,-,-,-
'44:28:11.952',-0.047,-,-,0.000,-,-,-
'44:28:11.960',-0.028,-,-,-0.019,-,-,-
'44:28:11.968',-0.047,-,-,0.000,-,-,-
'44:28:11.976',-0.047,-,-,-0.009,-,-,-
'44:28:11.984',-0.047,-,-,0.000,-,-,-
'44:28:11.992',-0.047,-,-,-0.019,-,-,-
'44:28:12.000',-0.047,-,-,0.000,-,-,-
'44:28:12.008',-0.047,-,-,-0.019,-,-,-
'44:28:12.016',-0.047,-,-,0.000,-,-,-
'44:28:12.024',-0.047,-,-,-0.019,-,-,-
'44:28:12.032',-0.047,-,-,0.000,-,-,-
'44:28:12.040',-0.047,-,-,0.000,-,-,-
'44:28:12.048',-0.028,-,-,-0.019,-,-,-
'44:28:12.056',-0.009,-,-,0.000,-,-,-
'44:28:12.064',0.009,-,-,0.038,-,-,-
'44:28:12.072',0.047,-,-,0.047,-,-,-
'44:28:12.080',0.057,-,-,0.057,-,-,-
'44:28:12.088',0.094,-,-,0.066,-,-,-
'44:28:12.096',0.094,-,-,0.085,-,-,-
'44:28:12.104',0.094,-,-,0.085,-,-,-
'44:28:12.112',0.075,-,-,0.066,-,-,-
'44:28:12.120',0.075,-,-,0.085,-,-,-
'44:28:12.128',0.057,-,-,0.047,-,-,-
'44:28:12.136',0.028,-,-,0.028,-,-,-
'44:28:12.144',0.028,-,-,0.019,-,-,-
'44:28:12.152',0.028,-,-,0.019,-,-,-
'44:28:12.160',0.028,-,-,0.019,-,-,-
