'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:27:46.568',-0.094,-,-,-0.094,-,-,-
'44:27:46.576',-0.057,-,-,-0.085,-,-,-
'44:27:46.584',-0.028,-,-,-0.057,-,-,-
'44:27:46.592',-0.009,-,-,-0.019,-,-,-
'44:27:46.600',0.009,-,-,-0.019,-,-,-
'44:27:46.608',0.028,-,-,0.019,-,-,-
'44:27:46.616',0.047,-,-,0.028,-,-,-
'44:27:46.624',0.047,-,-,0.038,-,-,-
'44:27:46.632',0.047,-,-,0.038,-,-,-
'44:27:46.640',0.028,-,-,0.019,-,-,-
'44:27:46.648',0.028,-,-,0.028,-,-,-
'44:27:46.656',0.009,-,-,0.000,-,-,-
'44:27:46.664',0.009,-,-,0.019,-,-,-
'44:27:46.672',0.000,-,-,0.000,-,-,-
'44:27:46.680',0.000,-,-,0.000,-,-,-
'44:27:46.688',0.000,-,-,0.000,-,-,-
'44:27:46.696',0.000,-,-,-0.009,-,-,-
'44:27:46.704',0.009,-,-,0.000,-,-,-
'44:27:46.712',0.009,-,-,0.028,-,-,-
'44:27:46.720',0.009,-,-,0.019,-,-,-
'44:27:46.728',0.028,-,-,0.019,-,-,-
'44:27:46.736',0.047,-,-,0.028,-,-,-
'44:27:46.744',0.047,-,-,0.038,-,-,-
'44:27:46.752',0.047,-,-,0.019,-,-,-
'44:27:46.760',0.028,-,-,0.019,-,-,-
'44:27:46.768',0.028,-,-,0.019,-,-,-
'44:27:46.776',0.009,-,-,0.009,-,-,-
'44:27:46.784',0.000,-,-,0.000,-,-,-
'44:27:46.792',-0.009,-,-,-0.028,-,-,-
'44:27:46.800',-0.028,-,-,-0.047,-,-,-
'44:27:46.808',-0.028,-,-,-0.047,-,-,-
'44:27:46.816',-0.028,-,-,-0.047,-,-,-
'44:27:46.824',-0.009,-,-,-0.038,-,-,-
'44:27:46.832',-0.009,-,-,-0.028,-,-,-
'44:27:46.840',-0.009,-,-,-0.019,-,-,-
'44:27:46.848',-0.009,-,-,-0.038,-,-,-
'44:27:46.856',-0.009,-,-,-0.028,-,-,-
'44:27:46.864',-0.009,-,-,-0.019,-,-,-
'44:27:46.872',-0.009,-,-,-0.038,-,-,-
'44:27:46.880',0.000,-,-,-0.019,-,-,-
'44:27:46.888',0.047,-,-,-0.009,-,-,-
'44:27:46.896',0.123,-,-,0.057,-,-,-
'44:27:46.904',0.255,-,-,0.142,-,-,-
'44:27:46.912',0.358,-,-,0.274,-,-,-
'44:27:46.920',0.425,-,-,0.340,-,-,-
'44:27:46.928',0.472,-,-,0.292,-,-,-
'44:27:46.936',0.491,-,-,0.368,-,-,-
'44:27:46.944',0.321,-,-,0.368,-,-,-
'44:27:46.952',0.123,-,-,0.057,-,-,-
'44:27:46.960',0.000,-,-,-0.028,-,-,-
'44:27:46.968',-0.075,-,-,-0.104,-,-,-
'44:27:46.976',-0.123,-,-,-0.151,-,-,-
'44:27:46.984',-0.142,-,-,-0.179,-,-,-
'44:27:46.992',-0.123,-,-,-0.142,-,-,-
'44:27:47.000',-0.113,-,-,-0.113,-,-,-
'44:27:47.008',-0.057,-,-,-0.066,-,-,-
'44:27:47.016',-0.047,-,-,-0.028,-,-,-
'44:27:47.024',-0.047,-,-,-0.038,-,-,-
'44:27:47.032',-0.047,-,-,-0.019,-,-,-
'44:27:47.040',-0.047,-,-,-0.019,-,-,-
'44:27:47.048',-0.047,-,-,-0.019,-,-,-
'44:27:47.056',-0.047,-,-,-0.028,-,-,-
'44:27:47.064',-0.047,-,-,-0.028,-,-,-
'44:27:47.072',-0.047,-,-,-0.028,-,-,-
'44:27:47.080',-0.047,-,-,-0.028,-,-,-
'44:27:47.088',-0.047,-,-,-0.019,-,-,-
'44:27:47.096',-0.057,-,-,-0.019,-,-,-
'44:27:47.104',-0.057,-,-,-0.047,-,-,-
'44:27:47.112',-0.047,-,-,-0.047,-,-,-
'44:27:47.120',-0.047,-,-,-0.019,-,-,-
'44:27:47.128',-0.057,-,-,-0.009,-,-,-
'44:27:47.136',-0.057,-,-,-0.038,-,-,-
'44:27:47.144',-0.057,-,-,-0.047,-,-,-
'44:27:47.152',-0.057,-,-,-0.028,-,-,-
'44:27:47.160',-0.057,-,-,-0.047,-,-,-
'44:27:47.168',-0.047,-,-,-0.028,-,-,-
'44:27:47.176',-0.009,-,-,-0.019,-,-,-
'44:27:47.184',0.009,-,-,0.000,-,-,-
'44:27:47.192',0.047,-,-,0.019,-,-,-
'44:27:47.200',0.057,-,-,0.057,-,-,-
'44:27:47.208',0.075,-,-,0.066,-,-,-
'44:27:47.216',0.075,-,-,0.057,-,-,-
'44:27:47.224',0.094,-,-,0.066,-,-,-
'44:27:47.232',0.094,-,-,0.085,-,-,-
'44:27:47.240',0.075,-,-,0.047,-,-,-
'44:27:47.248',0.057,-,-,0.057,-,-,-
'44:27:47.256',0.047,-,-,0.047,-,-,-
'44:27:47.264',0.028,-,-,0.019,-,-,-
'44:27:47.272',0.028,-,-,0.019,-,-,-
'44:27:47.280',0.028,-,-,0.019,-,-,-
'44:27:47.288',0.047,-,-,0.019,-,-,-
'44:27:47.296',0.047,-,-,0.038,-,-,-
'44:27:47.304',0.047,-,-,0.057,-,-,-
'44:27:47.312',0.047,-,-,0.038,-,-,-
'44:27:47.320',0.047,-,-,0.047,-,-,-
'44:27:47.328',0.057,-,-,0.028,-,-,-
'44:27:47.336',0.075,-,-,0.066,-,-,-
'44:27:47.344',0.057,-,-,0.057,-,-,-
'44:27:47.352',0.057,-,-,0.038,-,-,-
'44:27:47.360',0.057,-,-,0.038,-,-,-
'44:27:47.368',0.047,-,-,0.028,-,-,-
'44:27:47.376',0.028,-,-,0.019,-,-,-
'44:27:47.384',0.009,-,-,0.000,-,-,-
'44:27:47.392',0.000,-,-,-0.009,-,-,-
'44:27:47.400',-0.009,-,-,-0.028,-,-,-
'44:27:47.408',-0.009,-,-,-0.038,-,-,-
'44:27:47.416',-0.009,-,-,-0.019,-,-,-
'44:27:47.424',-0.009,-,-,-0.019,-,-,-
'44:27:47.432',-0.009,-,-,-0.028,-,-,-
'44:27:47.440',-0.009,-,-,-0.019,-,-,-
'44:27:47.448',-0.009,-,-,-0.019,-,-,-
'44:27:47.456',-0.009,-,-,-0.019,-,-,-
'44:27:47.464',-0.009,-,-,-0.019,-,-,-
'44:27:47.472',-0.009,-,-,-0.028,-,-,-
'44:27:47.480',0.000,-,-,-0.019,-,-,-
'44:27:47.488',0.057,-,-,0.000,-,-,-
'44:27:47.496',0.142,-,-,0.066,-,-,-
'44:27:47.504',0.245,-,-,0.132,-,-,-
'44:27:47.512',0.292,-,-,0.208,-,-,-
'44:27:47.520',0.321,-,-,0.123,-,-,-
'44:27:47.528',0.358,-,-,0.113,-,-,-
'44:27:47.536',0.274,-,-,0.198,-,-,-
'44:27:47.544',0.113,-,-,0.019,-,-,-
'44:27:47.552',-0.009,-,-,-0.094,-,-,-
'44:27:47.560',-0.094,-,-,-0.123,-,-,-
'44:27:47.568',-0.179,-,-,-0.208,-,-,-
'44:27:47.576',-0.189,-,-,-0.226,-,-,-
'44:27:47.584',-0.160,-,-,-0.198,-,-,-
'44:27:47.592',-0.123,-,-,-0.132,-,-,-
'44:27:47.600',-0.075,-,-,-0.094,-,-,-
'44:27:47.608',-0.057,-,-,-0.047,-,-,-
'44:27:47.616',-0.047,-,-,-0.019,-,-,-
'44:27:47.624',-0.028,-,-,0.000,-,-,-
'44:27:47.632',-0.028,-,-,-0.009,-,-,-
'44:27:47.640',-0.047,-,-,0.000,-,-,-
'44:27:47.648',-0.047,-,-,-0.019,-,-,-
'44:27:47.656',-0.047,-,-,-0.009,-,-,-
'44:27:47.664',-0.047,-,-,-0.019,-,-,-
'44:27:47.672',-0.028,-,-,-0.009,-,-,-
'44:27:47.680',-0.047,-,-,0.000,-,-,-
'44:27:47.688',-0.047,-,-,-0.019,-,-,-
'44:27:47.696',-0.047,-,-,0.000,-,-,-
'44:27:47.704',-0.047,-,-,-0.019,-,-,-
'44:27:47.712',-0.047,-,-,0.000,-,-,-
'44:27:47.720',-0.057,-,-,-0.038,-,-,-
'44:27:47.728',-0.047,-,-,-0.009,-,-,-
'44:27:47.736',-0.057,-,-,-0.019,-,-,-
'44:27:47.744',-0.057,-,-,-0.028,-,-,-
'44:27:47.752',-0.057,-,-,-0.019,-,-,-
'44:27:47.760',-0.047,-,-,-0.038,-,-,-
'44:27:47.768',-0.009,-,-,0.000,-,-,-
'44:27:47.776',0.000,-,-,-0.009,-,-,-
'44:27:47.784',0.009,-,-,0.019,-,-,-
'44:27:47.792',0.028,-,-,0.038,-,-,-
'44:27:47.800',0.075,-,-,0.028,-,-,-
'44:27:47.808',0.094,-,-,0.066,-,-,-
'44:27:47.816',0.094,-,-,0.085,-,-,-
'44:27:47.824',0.094,-,-,0.094,-,-,-
'44:27:47.832',0.075,-,-,0.057,-,-,-
'44:27:47.840',0.047,-,-,0.038,-,-,-
'44:27:47.848',0.028,-,-,0.028,-,-,-
'44:27:47.856',0.028,-,-,0.009,-,-,-
'44:27:47.864',0.028,-,-,0.028,-,-,-
'44:27:47.872',0.009,-,-,0.019,-,-,-
'44:27:47.880',0.009,-,-,0.009,-,-,-
'44:27:47.888',0.009,-,-,0.000,-,-,-
'44:27:47.896',0.000,-,-,0.009,-,-,-
'44:27:47.904',0.000,-,-,0.000,-,-,-
'44:27:47.912',0.000,-,-,-0.009,-,-,-
'44:27:47.920',0.009,-,-,0.000,-,-,-
'44:27:47.928',0.009,-,-,0.019,-,-,-
'44:27:47.936',0.028,-,-,0.000,-,-,-
'44:27:47.944',0.094,-,-,0.038,-,-,-
'44:27:47.952',0.189,-,-,0.113,-,-,-
'44:27:47.960',0.274,-,-,0.170,-,-,-
'44:27:47.968',0.311,-,-,0.198,-,-,-
'44:27:47.976',0.358,-,-,0.142,-,-,-
'44:27:47.984',0.368,-,-,0.208,-,-,-
'44:27:47.992',0.226,-,-,0.226,-,-,-
'44:27:48.000',0.047,-,-,-0.047,-,-,-
'44:27:48.008',-0.075,-,-,-0.132,-,-,-
'44:27:48.016',-0.160,-,-,-0.208,-,-,-
'44:27:48.024',-0.208,-,-,-0.255,-,-,-
'44:27:48.032',-0.208,-,-,-0.274,-,-,-
'44:27:48.040',-0.160,-,-,-0.198,-,-,-
'44:27:48.048',-0.094,-,-,-0.123,-,-,-
'44:27:48.056',-0.047,-,-,-0.028,-,-,-
'44:27:48.064',-0.028,-,-,0.000,-,-,-
'44:27:48.072',-0.009,-,-,-0.009,-,-,-
'44:27:48.080',-0.009,-,-,0.019,-,-,-
'44:27:48.088',-0.009,-,-,0.000,-,-,-
'44:27:48.096',-0.028,-,-,0.009,-,-,-
'44:27:48.104',-0.028,-,-,0.000,-,-,-
'44:27:48.112',-0.028,-,-,0.000,-,-,-
'44:27:48.120',-0.028,-,-,0.000,-,-,-
'44:27:48.128',-0.009,-,-,0.009,-,-,-
'44:27:48.136',-0.028,-,-,0.000,-,-,-
'44:27:48.144',-0.028,-,-,0.009,-,-,-
'44:27:48.152',-0.028,-,-,-0.009,-,-,-
'44:27:48.160',-0.047,-,-,0.000,-,-,-
'44:27:48.168',-0.047,-,-,0.000,-,-,-
'44:27:48.176',-0.047,-,-,-0.019,-,-,-
'44:27:48.184',-0.047,-,-,-0.019,-,-,-
'44:27:48.192',-0.047,-,-,-0.009,-,-,-
'44:27:48.200',-0.028,-,-,-0.009,-,-,-
'44:27:48.208',-0.009,-,-,-0.009,-,-,-
'44:27:48.216',0.000,-,-,0.009,-,-,-
'44:27:48.224',0.028,-,-,0.019,-,-,-
'44:27:48.232',0.057,-,-,0.047,-,-,-
'44:27:48.240',0.094,-,-,0.085,-,-,-
'44:27:48.248',0.113,-,-,0.094,-,-,-
'44:27:48.256',0.113,-,-,0.113,-,-,-
'44:27:48.264',0.113,-,-,0.104,-,-,-
'44:27:48.272',0.094,-,-,0.085,-,-,-
'44:27:48.280',0.075,-,-,0.057,-,-,-
'44:27:48.288',0.057,-,-,0.057,-,-,-
'44:27:48.296',0.047,-,-,0.038,-,-,-
'44:27:48.304',0.028,-,-,0.038,-,-,-
'44:27:48.312',0.028,-,-,0.028,-,-,-
'44:27:48.320',0.009,-,-,0.019,-,-,-
'44:27:48.328',0.009,-,-,0.019,-,-,-
'44:27:48.336',0.009,-,-,0.019,-,-,-
'44:27:48.344',0.009,-,-,0.019,-,-,-
'44:27:48.352',0.009,-,-,0.000,-,-,-
'44:27:48.360',0.009,-,-,0.009,-,-,-
'44:27:48.368',0.009,-,-,0.019,-,-,-
'44:27:48.376',0.009,-,-,0.009,-,-,-
'44:27:48.384',0.009,-,-,0.000,-,-,-
'44:27:48.392',0.009,-,-,0.019,-,-,-
'44:27:48.400',0.009,-,-,0.009,-,-,-
'44:27:48.408',0.009,-,-,0.019,-,-,-
'44:27:48.416',0.009,-,-,0.009,-,-,-
'44:27:48.424',0.000,-,-,0.009,-,-,-
'44:27:48.432',0.000,-,-,0.000,-,-,-
'44:27:48.440',0.000,-,-,0.000,-,-,-
'44:27:48.448',0.009,-,-,0.000,-,-,-
'44:27:48.456',0.009,-,-,0.019,-,-,-
'44:27:48.464',0.009,-,-,0.028,-,-,-
'44:27:48.472',0.009,-,-,0.019,-,-,-
'44:27:48.480',0.009,-,-,0.019,-,-,-
'44:27:48.488',0.028,-,-,0.019,-,-,-
'44:27:48.496',0.047,-,-,0.038,-,-,-
'44:27:48.504',0.047,-,-,0.038,-,-,-
'44:27:48.512',0.047,-,-,0.038,-,-,-
'44:27:48.520',0.028,-,-,0.028,-,-,-
'44:27:48.528',0.009,-,-,0.019,-,-,-
'44:27:48.536',0.009,-,-,0.000,-,-,-
'44:27:48.544',0.000,-,-,0.000,-,-,-
'44:27:48.552',0.000,-,-,-0.019,-,-,-
'44:27:48.560',0.000,-,-,-0.019,-,-,-
'44:27:48.568',-0.009,-,-,-0.009,-,-,-
'44:27:48.576',-0.028,-,-,-0.028,-,-,-
'44:27:48.584',-0.028,-,-,-0.038,-,-,-
'44:27:48.592',-0.028,-,-,-0.019,-,-,-
'44:27:48.600',-0.028,-,-,-0.038,-,-,-
'44:27:48.608',-0.028,-,-,-0.028,-,-,-
'44:27:48.616',-0.047,-,-,-0.047,-,-,-
'44:27:48.624',-0.028,-,-,-0.028,-,-,-
'44:27:48.632',-0.009,-,-,-0.028,-,-,-
'44:27:48.640',0.009,-,-,-0.019,-,-,-
'44:27:48.648',0.094,-,-,0.009,-,-,-
'44:27:48.656',0.226,-,-,0.123,-,-,-
'44:27:48.664',0.406,-,-,0.264,-,-,-
'44:27:48.672',0.557,-,-,0.425,-,-,-
'44:27:48.680',0.632,-,-,0.528,-,-,-
'44:27:48.688',0.604,-,-,0.528,-,-,-
'44:27:48.696',0.519,-,-,0.434,-,-,-
'44:27:48.704',0.358,-,-,0.443,-,-,-
'44:27:48.712',0.179,-,-,0.151,-,-,-
'44:27:48.720',0.057,-,-,0.047,-,-,-
'44:27:48.728',-0.047,-,-,-0.038,-,-,-
'44:27:48.736',-0.123,-,-,-0.104,-,-,-
'44:27:48.744',-0.189,-,-,-0.208,-,-,-
'44:27:48.752',-0.208,-,-,-0.208,-,-,-
'44:27:48.760',-0.189,-,-,-0.189,-,-,-
'44:27:48.768',-0.179,-,-,-0.142,-,-,-
'44:27:48.776',-0.160,-,-,-0.132,-,-,-
'44:27:48.784',-0.160,-,-,-0.123,-,-,-
'44:27:48.792',-0.160,-,-,-0.132,-,-,-
'44:27:48.800',-0.160,-,-,-0.113,-,-,-
'44:27:48.808',-0.160,-,-,-0.132,-,-,-
'44:27:48.816',-0.179,-,-,-0.113,-,-,-
'44:27:48.824',-0.160,-,-,-0.142,-,-,-
'44:27:48.832',-0.160,-,-,-0.123,-,-,-
'44:27:48.840',-0.179,-,-,-0.132,-,-,-
'44:27:48.848',-0.179,-,-,-0.142,-,-,-
'44:27:48.856',-0.179,-,-,-0.132,-,-,-
'44:27:48.864',-0.189,-,-,-0.142,-,-,-
'44:27:48.872',-0.189,-,-,-0.132,-,-,-
'44:27:48.880',-0.208,-,-,-0.170,-,-,-
'44:27:48.888',-0.226,-,-,-0.189,-,-,-
'44:27:48.896',-0.226,-,-,-0.179,-,-,-
'44:27:48.904',-0.245,-,-,-0.208,-,-,-
'44:27:48.912',-0.255,-,-,-0.208,-,-,-
'44:27:48.920',-0.255,-,-,-0.226,-,-,-
'44:27:48.928',-0.255,-,-,-0.217,-,-,-
'44:27:48.936',-0.245,-,-,-0.236,-,-,-
'44:27:48.944',-0.226,-,-,-0.208,-,-,-
'44:27:48.952',-0.189,-,-,-0.226,-,-,-
'44:27:48.960',-0.123,-,-,-0.170,-,-,-
'44:27:48.968',-0.094,-,-,-0.132,-,-,-
'44:27:48.976',-0.057,-,-,-0.113,-,-,-
'44:27:48.984',-0.009,-,-,-0.057,-,-,-
'44:27:48.992',0.000,-,-,-0.009,-,-,-
'44:27:49.000',0.009,-,-,-0.009,-,-,-
'44:27:49.008',0.009,-,-,0.000,-,-,-
'44:27:49.016',0.009,-,-,0.019,-,-,-
'44:27:49.024',0.009,-,-,0.000,-,-,-
'44:27:49.032',0.009,-,-,0.019,-,-,-
'44:27:49.040',0.009,-,-,0.000,-,-,-
'44:27:49.048',0.009,-,-,0.019,-,-,-
'44:27:49.056',0.028,-,-,0.009,-,-,-
'44:27:49.064',0.028,-,-,0.038,-,-,-
'44:27:49.072',0.028,-,-,0.028,-,-,-
'44:27:49.080',0.047,-,-,0.038,-,-,-
'44:27:49.088',0.057,-,-,0.038,-,-,-
'44:27:49.096',0.057,-,-,0.057,-,-,-
'44:27:49.104',0.057,-,-,0.047,-,-,-
'44:27:49.112',0.047,-,-,0.028,-,-,-
'44:27:49.120',0.028,-,-,0.028,-,-,-
'44:27:49.128',0.028,-,-,0.019,-,-,-
'44:27:49.136',0.028,-,-,0.019,-,-,-
'44:27:49.144',0.009,-,-,0.000,-,-,-
'44:27:49.152',0.000,-,-,-0.019,-,-,-
'44:27:49.160',-0.009,-,-,-0.028,-,-,-
'44:27:49.168',-0.009,-,-,-0.019,-,-,-
