'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:44:22.256',-0.094,-,-,-0.066,-,-,-
'44:44:22.264',-0.113,-,-,-0.085,-,-,-
'44:44:22.272',-0.113,-,-,-0.094,-,-,-
'44:44:22.280',-0.113,-,-,-0.085,-,-,-
'44:44:22.288',-0.113,-,-,-0.066,-,-,-
'44:44:22.296',-0.113,-,-,-0.094,-,-,-
'44:44:22.304',-0.113,-,-,-0.094,-,-,-
'44:44:22.312',-0.113,-,-,-0.094,-,-,-
'44:44:22.320',-0.113,-,-,-0.094,-,-,-
'44:44:22.328',-0.113,-,-,-0.104,-,-,-
'44:44:22.336',-0.113,-,-,-0.113,-,-,-
'44:44:22.344',-0.113,-,-,-0.085,-,-,-
'44:44:22.352',-0.123,-,-,-0.113,-,-,-
'44:44:22.360',-0.142,-,-,-0.113,-,-,-
'44:44:22.368',-0.142,-,-,-0.132,-,-,-
'44:44:22.376',-0.160,-,-,-0.132,-,-,-
'44:44:22.384',-0.142,-,-,-0.142,-,-,-
'44:44:22.392',-0.142,-,-,-0.123,-,-,-
'44:44:22.400',-0.123,-,-,-0.132,-,-,-
'44:44:22.408',-0.113,-,-,-0.123,-,-,-
'44:44:22.416',-0.075,-,-,-0.123,-,-,-
'44:44:22.424',-0.047,-,-,-0.066,-,-,-
'44:44:22.432',0.000,-,-,-0.047,-,-,-
'44:44:22.440',0.028,-,-,-0.009,-,-,-
'44:44:22.448',0.047,-,-,0.009,-,-,-
'44:44:22.456',0.047,-,-,0.028,-,-,-
'44:44:22.464',0.047,-,-,0.019,-,-,-
'44:44:22.472',0.047,-,-,0.038,-,-,-
'44:44:22.480',0.028,-,-,0.028,-,-,-
'44:44:22.488',0.009,-,-,0.009,-,-,-
'44:44:22.496',0.000,-,-,0.000,-,-,-
'44:44:22.504',0.000,-,-,0.000,-,-,-
'44:44:22.512',0.000,-,-,-0.019,-,-,-
'44:44:22.520',0.000,-,-,-0.019,-,-,-
'44:44:22.528',0.000,-,-,0.000,-,-,-
'44:44:22.536',0.000,-,-,0.009,-,-,-
'44:44:22.544',0.009,-,-,0.000,-,-,-
'44:44:22.552',0.009,-,-,0.009,-,-,-
'44:44:22.560',0.009,-,-,0.000,-,-,-
'44:44:22.568',0.028,-,-,0.019,-,-,-
'44:44:22.576',0.028,-,-,0.028,-,-,-
'44:44:22.584',0.028,-,-,0.019,-,-,-
'44:44:22.592',0.009,-,-,0.009,-,-,-
'44:44:22.600',0.000,-,-,-0.019,-,-,-
'44:44:22.608',0.000,-,-,-0.028,-,-,-
'44:44:22.616',0.000,-,-,-0.019,-,-,-
'44:44:22.624',-0.009,-,-,-0.047,-,-,-
'44:44:22.632',-0.028,-,-,-0.047,-,-,-
'44:44:22.640',-0.047,-,-,-0.047,-,-,-
'44:44:22.648',-0.047,-,-,-0.085,-,-,-
'44:44:22.656',-0.028,-,-,-0.038,-,-,-
'44:44:22.664',-0.047,-,-,-0.028,-,-,-
'44:44:22.672',-0.047,-,-,-0.057,-,-,-
'44:44:22.680',-0.047,-,-,-0.047,-,-,-
'44:44:22.688',-0.047,-,-,-0.066,-,-,-
'44:44:22.696',-0.047,-,-,-0.047,-,-,-
'44:44:22.704',-0.047,-,-,-0.057,-,-,-
'44:44:22.712',-0.009,-,-,-0.066,-,-,-
'44:44:22.720',0.047,-,-,-0.028,-,-,-
'44:44:22.728',0.179,-,-,0.094,-,-,-
'44:44:22.736',0.358,-,-,0.226,-,-,-
'44:44:22.744',0.500,-,-,0.434,-,-,-
'44:44:22.752',0.623,-,-,0.528,-,-,-
'44:44:22.760',0.670,-,-,0.528,-,-,-
'44:44:22.768',0.604,-,-,0.604,-,-,-
'44:44:22.776',0.387,-,-,0.425,-,-,-
'44:44:22.784',0.160,-,-,0.170,-,-,-
'44:44:22.792',-0.009,-,-,0.000,-,-,-
'44:44:22.800',-0.160,-,-,-0.151,-,-,-
'44:44:22.808',-0.255,-,-,-0.255,-,-,-
'44:44:22.816',-0.255,-,-,-0.302,-,-,-
'44:44:22.824',-0.245,-,-,-0.255,-,-,-
'44:44:22.832',-0.208,-,-,-0.226,-,-,-
'44:44:22.840',-0.160,-,-,-0.170,-,-,-
'44:44:22.848',-0.123,-,-,-0.132,-,-,-
'44:44:22.856',-0.123,-,-,-0.113,-,-,-
'44:44:22.864',-0.123,-,-,-0.123,-,-,-
'44:44:22.872',-0.123,-,-,-0.132,-,-,-
'44:44:22.880',-0.123,-,-,-0.113,-,-,-
'44:44:22.888',-0.142,-,-,-0.132,-,-,-
'44:44:22.896',-0.123,-,-,-0.132,-,-,-
'44:44:22.904',-0.123,-,-,-0.113,-,-,-
'44:44:22.912',-0.123,-,-,-0.123,-,-,-
'44:44:22.920',-0.142,-,-,-0.113,-,-,-
'44:44:22.928',-0.123,-,-,-0.142,-,-,-
'44:44:22.936',-0.123,-,-,-0.113,-,-,-
'44:44:22.944',-0.142,-,-,-0.132,-,-,-
'44:44:22.952',-0.160,-,-,-0.142,-,-,-
'44:44:22.960',-0.179,-,-,-0.170,-,-,-
'44:44:22.968',-0.189,-,-,-0.179,-,-,-
'44:44:22.976',-0.189,-,-,-0.198,-,-,-
'44:44:22.984',-0.189,-,-,-0.208,-,-,-
'44:44:22.992',-0.160,-,-,-0.189,-,-,-
'44:44:23.000',-0.123,-,-,-0.170,-,-,-
'44:44:23.008',-0.075,-,-,-0.123,-,-,-
'44:44:23.016',-0.047,-,-,-0.094,-,-,-
'44:44:23.024',0.000,-,-,-0.038,-,-,-
'44:44:23.032',0.047,-,-,0.000,-,-,-
'44:44:23.040',0.075,-,-,0.038,-,-,-
'44:44:23.048',0.075,-,-,0.047,-,-,-
'44:44:23.056',0.075,-,-,0.038,-,-,-
'44:44:23.064',0.057,-,-,0.038,-,-,-
'44:44:23.072',0.047,-,-,0.038,-,-,-
'44:44:23.080',0.028,-,-,0.000,-,-,-
'44:44:23.088',0.009,-,-,0.019,-,-,-
'44:44:23.096',0.009,-,-,0.000,-,-,-
'44:44:23.104',0.009,-,-,0.000,-,-,-
'44:44:23.112',0.009,-,-,0.009,-,-,-
'44:44:23.120',0.009,-,-,0.000,-,-,-
'44:44:23.128',0.009,-,-,0.019,-,-,-
'44:44:23.136',0.028,-,-,0.009,-,-,-
'44:44:23.144',0.047,-,-,0.038,-,-,-
'44:44:23.152',0.047,-,-,0.038,-,-,-
'44:44:23.160',0.047,-,-,0.038,-,-,-
'44:44:23.168',0.057,-,-,0.047,-,-,-
'44:44:23.176',0.057,-,-,0.057,-,-,-
'44:44:23.184',0.057,-,-,0.028,-,-,-
'44:44:23.192',0.057,-,-,0.038,-,-,-
'44:44:23.200',0.057,-,-,0.057,-,-,-
'44:44:23.208',0.047,-,-,0.028,-,-,-
'44:44:23.216',0.028,-,-,0.019,-,-,-
'44:44:23.224',0.009,-,-,0.000,-,-,-
'44:44:23.232',0.000,-,-,-0.019,-,-,-
'44:44:23.240',0.000,-,-,-0.019,-,-,-
'44:44:23.248',0.000,-,-,-0.019,-,-,-
'44:44:23.256',-0.009,-,-,-0.019,-,-,-
'44:44:23.264',0.000,-,-,-0.028,-,-,-
'44:44:23.272',0.000,-,-,0.000,-,-,-
'44:44:23.280',0.000,-,-,-0.009,-,-,-
'44:44:23.288',0.000,-,-,-0.019,-,-,-
'44:44:23.296',0.000,-,-,-0.009,-,-,-
'44:44:23.304',0.000,-,-,0.000,-,-,-
'44:44:23.312',0.009,-,-,-0.009,-,-,-
'44:44:23.320',0.057,-,-,0.009,-,-,-
'44:44:23.328',0.189,-,-,0.104,-,-,-
'44:44:23.336',0.358,-,-,0.217,-,-,-
'44:44:23.344',0.500,-,-,0.406,-,-,-
'44:44:23.352',0.585,-,-,0.509,-,-,-
'44:44:23.360',0.623,-,-,0.472,-,-,-
'44:44:23.368',0.566,-,-,0.509,-,-,-
'44:44:23.376',0.387,-,-,0.368,-,-,-
'44:44:23.384',0.208,-,-,0.142,-,-,-
'44:44:23.392',0.057,-,-,0.057,-,-,-
'44:44:23.400',-0.075,-,-,-0.057,-,-,-
'44:44:23.408',-0.179,-,-,-0.179,-,-,-
'44:44:23.416',-0.208,-,-,-0.236,-,-,-
'44:44:23.424',-0.189,-,-,-0.208,-,-,-
'44:44:23.432',-0.160,-,-,-0.179,-,-,-
'44:44:23.440',-0.113,-,-,-0.113,-,-,-
'44:44:23.448',-0.075,-,-,-0.066,-,-,-
'44:44:23.456',-0.075,-,-,-0.057,-,-,-
'44:44:23.464',-0.075,-,-,-0.047,-,-,-
'44:44:23.472',-0.057,-,-,-0.066,-,-,-
'44:44:23.480',-0.057,-,-,-0.047,-,-,-
'44:44:23.488',-0.057,-,-,-0.047,-,-,-
'44:44:23.496',-0.057,-,-,-0.047,-,-,-
'44:44:23.504',-0.057,-,-,-0.047,-,-,-
'44:44:23.512',-0.057,-,-,-0.066,-,-,-
'44:44:23.520',-0.057,-,-,-0.047,-,-,-
'44:44:23.528',-0.075,-,-,-0.057,-,-,-
'44:44:23.536',-0.075,-,-,-0.066,-,-,-
'44:44:23.544',-0.075,-,-,-0.085,-,-,-
'44:44:23.552',-0.075,-,-,-0.057,-,-,-
'44:44:23.560',-0.094,-,-,-0.066,-,-,-
'44:44:23.568',-0.094,-,-,-0.094,-,-,-
'44:44:23.576',-0.113,-,-,-0.085,-,-,-
'44:44:23.584',-0.113,-,-,-0.113,-,-,-
'44:44:23.592',-0.094,-,-,-0.094,-,-,-
'44:44:23.600',-0.057,-,-,-0.094,-,-,-
'44:44:23.608',-0.028,-,-,-0.066,-,-,-
'44:44:23.616',0.000,-,-,-0.019,-,-,-
'44:44:23.624',0.028,-,-,0.000,-,-,-
'44:44:23.632',0.057,-,-,0.019,-,-,-
'44:44:23.640',0.094,-,-,0.047,-,-,-
'44:44:23.648',0.113,-,-,0.085,-,-,-
'44:44:23.656',0.094,-,-,0.085,-,-,-
'44:44:23.664',0.075,-,-,0.047,-,-,-
'44:44:23.672',0.075,-,-,0.047,-,-,-
'44:44:23.680',0.075,-,-,0.057,-,-,-
'44:44:23.688',0.057,-,-,0.047,-,-,-
'44:44:23.696',0.057,-,-,0.038,-,-,-
'44:44:23.704',0.047,-,-,0.028,-,-,-
'44:44:23.712',0.057,-,-,0.038,-,-,-
'44:44:23.720',0.075,-,-,0.057,-,-,-
'44:44:23.728',0.057,-,-,0.057,-,-,-
'44:44:23.736',0.057,-,-,0.038,-,-,-
'44:44:23.744',0.075,-,-,0.057,-,-,-
'44:44:23.752',0.094,-,-,0.057,-,-,-
'44:44:23.760',0.094,-,-,0.085,-,-,-
'44:44:23.768',0.075,-,-,0.057,-,-,-
'44:44:23.776',0.075,-,-,0.047,-,-,-
'44:44:23.784',0.057,-,-,0.057,-,-,-
'44:44:23.792',0.047,-,-,0.038,-,-,-
'44:44:23.800',0.028,-,-,0.000,-,-,-
'44:44:23.808',0.009,-,-,0.009,-,-,-
'44:44:23.816',0.000,-,-,-0.019,-,-,-
'44:44:23.824',0.000,-,-,-0.009,-,-,-
'44:44:23.832',0.000,-,-,-0.028,-,-,-
'44:44:23.840',0.000,-,-,-0.019,-,-,-
'44:44:23.848',0.000,-,-,-0.028,-,-,-
'44:44:23.856',0.009,-,-,0.009,-,-,-
'44:44:23.864',0.000,-,-,0.000,-,-,-
'44:44:23.872',0.000,-,-,0.000,-,-,-
'44:44:23.880',0.000,-,-,-0.009,-,-,-
'44:44:23.888',0.000,-,-,-0.028,-,-,-
'44:44:23.896',0.000,-,-,-0.019,-,-,-
'44:44:23.904',0.028,-,-,-0.019,-,-,-
'44:44:23.912',0.142,-,-,0.028,-,-,-
'44:44:23.920',0.311,-,-,0.198,-,-,-
'44:44:23.928',0.453,-,-,0.358,-,-,-
'44:44:23.936',0.500,-,-,0.453,-,-,-
'44:44:23.944',0.538,-,-,0.377,-,-,-
'44:44:23.952',0.538,-,-,0.434,-,-,-
'44:44:23.960',0.358,-,-,0.321,-,-,-
'44:44:23.968',0.179,-,-,0.094,-,-,-
'44:44:23.976',0.047,-,-,0.009,-,-,-
'44:44:23.984',-0.094,-,-,-0.094,-,-,-
'44:44:23.992',-0.208,-,-,-0.226,-,-,-
'44:44:24.000',-0.245,-,-,-0.283,-,-,-
'44:44:24.008',-0.208,-,-,-0.236,-,-,-
'44:44:24.016',-0.179,-,-,-0.198,-,-,-
'44:44:24.024',-0.113,-,-,-0.113,-,-,-
'44:44:24.032',-0.075,-,-,-0.057,-,-,-
'44:44:24.040',-0.057,-,-,-0.047,-,-,-
'44:44:24.048',-0.075,-,-,-0.038,-,-,-
'44:44:24.056',-0.075,-,-,-0.066,-,-,-
'44:44:24.064',-0.075,-,-,-0.066,-,-,-
'44:44:24.072',-0.047,-,-,-0.038,-,-,-
'44:44:24.080',-0.047,-,-,-0.028,-,-,-
'44:44:24.088',-0.057,-,-,-0.047,-,-,-
'44:44:24.096',-0.075,-,-,-0.066,-,-,-
'44:44:24.104',-0.075,-,-,-0.066,-,-,-
'44:44:24.112',-0.075,-,-,-0.047,-,-,-
'44:44:24.120',-0.075,-,-,-0.066,-,-,-
'44:44:24.128',-0.075,-,-,-0.057,-,-,-
'44:44:24.136',-0.075,-,-,-0.047,-,-,-
'44:44:24.144',-0.094,-,-,-0.066,-,-,-
'44:44:24.152',-0.113,-,-,-0.057,-,-,-
