'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:04:05.704',-0.009,-,-,-0.009,-,-,-
'44:04:05.712',-0.009,-,-,0.000,-,-,-
'44:04:05.720',-0.009,-,-,0.009,-,-,-
'44:04:05.728',-0.009,-,-,0.000,-,-,-
'44:04:05.736',-0.009,-,-,0.000,-,-,-
'44:04:05.744',0.000,-,-,-0.009,-,-,-
'44:04:05.752',0.000,-,-,0.009,-,-,-
'44:04:05.760',-0.009,-,-,0.000,-,-,-
'44:04:05.768',-0.009,-,-,0.009,-,-,-
'44:04:05.776',-0.028,-,-,-0.009,-,-,-
'44:04:05.784',-0.028,-,-,0.000,-,-,-
'44:04:05.792',-0.009,-,-,0.000,-,-,-
'44:04:05.800',-0.009,-,-,0.009,-,-,-
'44:04:05.808',-0.009,-,-,0.019,-,-,-
'44:04:05.816',-0.028,-,-,0.000,-,-,-
'44:04:05.824',-0.028,-,-,-0.019,-,-,-
'44:04:05.832',-0.028,-,-,-0.009,-,-,-
'44:04:05.840',-0.009,-,-,0.000,-,-,-
'44:04:05.848',-0.009,-,-,-0.009,-,-,-
'44:04:05.856',0.000,-,-,0.000,-,-,-
'44:04:05.864',0.028,-,-,0.000,-,-,-
'44:04:05.872',0.057,-,-,0.038,-,-,-
'44:04:05.880',0.075,-,-,0.066,-,-,-
'44:04:05.888',0.075,-,-,0.047,-,-,-
'44:04:05.896',0.075,-,-,0.057,-,-,-
'44:04:05.904',0.057,-,-,0.047,-,-,-
'44:04:05.912',0.047,-,-,0.057,-,-,-
'44:04:05.920',0.047,-,-,0.019,-,-,-
'44:04:05.928',0.028,-,-,0.038,-,-,-
'44:04:05.936',0.009,-,-,0.009,-,-,-
'44:04:05.944',0.000,-,-,0.000,-,-,-
'44:04:05.952',-0.009,-,-,-0.019,-,-,-
'44:04:05.960',0.000,-,-,-0.028,-,-,-
'44:04:05.968',0.009,-,-,0.000,-,-,-
'44:04:05.976',0.009,-,-,0.019,-,-,-
'44:04:05.984',0.028,-,-,0.019,-,-,-
'44:04:05.992',0.028,-,-,0.009,-,-,-
'44:04:06.000',0.047,-,-,0.028,-,-,-
'44:04:06.008',0.047,-,-,0.047,-,-,-
'44:04:06.016',0.028,-,-,0.028,-,-,-
'44:04:06.024',0.009,-,-,-0.009,-,-,-
'44:04:06.032',0.028,-,-,0.019,-,-,-
'44:04:06.040',0.009,-,-,0.009,-,-,-
'44:04:06.048',0.000,-,-,-0.028,-,-,-
'44:04:06.056',-0.009,-,-,-0.019,-,-,-
'44:04:06.064',-0.028,-,-,-0.057,-,-,-
'44:04:06.072',-0.028,-,-,-0.066,-,-,-
'44:04:06.080',-0.028,-,-,-0.028,-,-,-
'44:04:06.088',-0.028,-,-,-0.038,-,-,-
'44:04:06.096',-0.047,-,-,-0.028,-,-,-
'44:04:06.104',-0.057,-,-,-0.066,-,-,-
'44:04:06.112',-0.057,-,-,-0.057,-,-,-
'44:04:06.120',-0.057,-,-,-0.066,-,-,-
'44:04:06.128',-0.057,-,-,-0.094,-,-,-
'44:04:06.136',-0.028,-,-,-0.047,-,-,-
'44:04:06.144',-0.009,-,-,-0.019,-,-,-
'44:04:06.152',-0.009,-,-,-0.047,-,-,-
'44:04:06.160',0.028,-,-,-0.019,-,-,-
'44:04:06.168',0.123,-,-,0.057,-,-,-
'44:04:06.176',0.226,-,-,0.132,-,-,-
'44:04:06.184',0.274,-,-,0.226,-,-,-
'44:04:06.192',0.292,-,-,0.255,-,-,-
'44:04:06.200',0.321,-,-,0.142,-,-,-
'44:04:06.208',0.255,-,-,0.236,-,-,-
'44:04:06.216',0.094,-,-,0.047,-,-,-
'44:04:06.224',-0.047,-,-,-0.104,-,-,-
'44:04:06.232',-0.142,-,-,-0.151,-,-,-
'44:04:06.240',-0.226,-,-,-0.255,-,-,-
'44:04:06.248',-0.274,-,-,-0.292,-,-,-
'44:04:06.256',-0.245,-,-,-0.311,-,-,-
'44:04:06.264',-0.179,-,-,-0.198,-,-,-
'44:04:06.272',-0.113,-,-,-0.132,-,-,-
'44:04:06.280',-0.094,-,-,-0.066,-,-,-
'44:04:06.288',-0.075,-,-,-0.066,-,-,-
'44:04:06.296',-0.075,-,-,-0.085,-,-,-
'44:04:06.304',-0.075,-,-,-0.047,-,-,-
'44:04:06.312',-0.057,-,-,-0.047,-,-,-
'44:04:06.320',-0.057,-,-,-0.057,-,-,-
'44:04:06.328',-0.057,-,-,-0.028,-,-,-
'44:04:06.336',-0.075,-,-,-0.066,-,-,-
'44:04:06.344',-0.075,-,-,-0.066,-,-,-
'44:04:06.352',-0.057,-,-,-0.047,-,-,-
'44:04:06.360',-0.057,-,-,-0.047,-,-,-
'44:04:06.368',-0.075,-,-,-0.057,-,-,-
'44:04:06.376',-0.075,-,-,-0.047,-,-,-
'44:04:06.384',-0.057,-,-,-0.047,-,-,-
'44:04:06.392',-0.057,-,-,-0.038,-,-,-
'44:04:06.400',-0.075,-,-,-0.057,-,-,-
'44:04:06.408',-0.094,-,-,-0.085,-,-,-
'44:04:06.416',-0.075,-,-,-0.066,-,-,-
'44:04:06.424',-0.075,-,-,-0.066,-,-,-
'44:04:06.432',-0.075,-,-,-0.047,-,-,-
'44:04:06.440',-0.075,-,-,-0.066,-,-,-
'44:04:06.448',-0.057,-,-,-0.094,-,-,-
'44:04:06.456',-0.047,-,-,-0.066,-,-,-
'44:04:06.464',0.000,-,-,-0.019,-,-,-
'44:04:06.472',0.028,-,-,0.000,-,-,-
'44:04:06.480',0.047,-,-,0.038,-,-,-
'44:04:06.488',0.047,-,-,0.028,-,-,-
'44:04:06.496',0.057,-,-,0.019,-,-,-
'44:04:06.504',0.057,-,-,0.038,-,-,-
'44:04:06.512',0.047,-,-,0.038,-,-,-
'44:04:06.520',0.047,-,-,0.057,-,-,-
'44:04:06.528',0.028,-,-,0.028,-,-,-
'44:04:06.536',0.009,-,-,0.019,-,-,-
'44:04:06.544',0.000,-,-,0.000,-,-,-
'44:04:06.552',0.000,-,-,-0.019,-,-,-
'44:04:06.560',0.000,-,-,-0.019,-,-,-
'44:04:06.568',0.000,-,-,-0.009,-,-,-
'44:04:06.576',0.000,-,-,0.000,-,-,-
'44:04:06.584',0.000,-,-,-0.019,-,-,-
'44:04:06.592',0.028,-,-,0.019,-,-,-
'44:04:06.600',0.028,-,-,0.038,-,-,-
'44:04:06.608',0.047,-,-,0.038,-,-,-
'44:04:06.616',0.028,-,-,0.028,-,-,-
'44:04:06.624',0.028,-,-,0.028,-,-,-
'44:04:06.632',0.028,-,-,0.038,-,-,-
'44:04:06.640',0.009,-,-,0.000,-,-,-
'44:04:06.648',0.009,-,-,0.000,-,-,-
'44:04:06.656',0.009,-,-,0.019,-,-,-
'44:04:06.664',0.009,-,-,0.009,-,-,-
'44:04:06.672',0.000,-,-,0.000,-,-,-
'44:04:06.680',-0.028,-,-,-0.038,-,-,-
'44:04:06.688',-0.028,-,-,-0.047,-,-,-
'44:04:06.696',-0.028,-,-,-0.028,-,-,-
'44:04:06.704',-0.028,-,-,-0.019,-,-,-
'44:04:06.712',-0.047,-,-,-0.047,-,-,-
'44:04:06.720',-0.028,-,-,-0.047,-,-,-
'44:04:06.728',-0.028,-,-,-0.028,-,-,-
'44:04:06.736',-0.028,-,-,-0.047,-,-,-
'44:04:06.744',-0.028,-,-,-0.019,-,-,-
'44:04:06.752',-0.028,-,-,-0.047,-,-,-
'44:04:06.760',-0.009,-,-,-0.047,-,-,-
'44:04:06.768',0.028,-,-,-0.009,-,-,-
'44:04:06.776',0.113,-,-,0.066,-,-,-
'44:04:06.784',0.226,-,-,0.142,-,-,-
'44:04:06.792',0.321,-,-,0.283,-,-,-
'44:04:06.800',0.368,-,-,0.349,-,-,-
'44:04:06.808',0.406,-,-,0.283,-,-,-
'44:04:06.816',0.406,-,-,0.340,-,-,-
'44:04:06.824',0.255,-,-,0.283,-,-,-
'44:04:06.832',0.057,-,-,0.019,-,-,-
'44:04:06.840',-0.057,-,-,-0.094,-,-,-
'44:04:06.848',-0.142,-,-,-0.170,-,-,-
'44:04:06.856',-0.208,-,-,-0.226,-,-,-
'44:04:06.864',-0.226,-,-,-0.255,-,-,-
'44:04:06.872',-0.189,-,-,-0.198,-,-,-
'44:04:06.880',-0.160,-,-,-0.179,-,-,-
'44:04:06.888',-0.113,-,-,-0.123,-,-,-
'44:04:06.896',-0.075,-,-,-0.057,-,-,-
'44:04:06.904',-0.075,-,-,-0.085,-,-,-
'44:04:06.912',-0.094,-,-,-0.047,-,-,-
'44:04:06.920',-0.113,-,-,-0.113,-,-,-
'44:04:06.928',-0.075,-,-,-0.113,-,-,-
'44:04:06.936',-0.028,-,-,-0.028,-,-,-
'44:04:06.944',-0.028,-,-,0.000,-,-,-
'44:04:06.952',-0.047,-,-,-0.028,-,-,-
'44:04:06.960',-0.047,-,-,-0.057,-,-,-
'44:04:06.968',-0.047,-,-,-0.038,-,-,-
'44:04:06.976',-0.047,-,-,-0.019,-,-,-
'44:04:06.984',-0.057,-,-,-0.047,-,-,-
'44:04:06.992',-0.057,-,-,-0.047,-,-,-
'44:04:07.000',-0.057,-,-,-0.028,-,-,-
'44:04:07.008',-0.075,-,-,-0.057,-,-,-
'44:04:07.016',-0.075,-,-,-0.066,-,-,-
'44:04:07.024',-0.113,-,-,-0.066,-,-,-
'44:04:07.032',-0.123,-,-,-0.123,-,-,-
'44:04:07.040',-0.094,-,-,-0.132,-,-,-
'44:04:07.048',-0.075,-,-,-0.094,-,-,-
'44:04:07.056',-0.057,-,-,-0.057,-,-,-
'44:04:07.064',-0.047,-,-,-0.066,-,-,-
'44:04:07.072',-0.009,-,-,-0.019,-,-,-
'44:04:07.080',0.009,-,-,0.000,-,-,-
'44:04:07.088',0.047,-,-,0.009,-,-,-
'44:04:07.096',0.075,-,-,0.038,-,-,-
'44:04:07.104',0.113,-,-,0.094,-,-,-
'44:04:07.112',0.094,-,-,0.113,-,-,-
'44:04:07.120',0.075,-,-,0.085,-,-,-
'44:04:07.128',0.057,-,-,0.057,-,-,-
'44:04:07.136',0.047,-,-,0.085,-,-,-
'44:04:07.144',0.028,-,-,0.028,-,-,-
'44:04:07.152',0.009,-,-,0.057,-,-,-
'44:04:07.160',0.000,-,-,0.000,-,-,-
'44:04:07.168',0.000,-,-,-0.019,-,-,-
'44:04:07.176',0.000,-,-,0.009,-,-,-
'44:04:07.184',-0.009,-,-,-0.019,-,-,-
'44:04:07.192',-0.028,-,-,-0.009,-,-,-
'44:04:07.200',-0.009,-,-,-0.038,-,-,-
'44:04:07.208',0.000,-,-,-0.019,-,-,-
'44:04:07.216',0.000,-,-,0.019,-,-,-
'44:04:07.224',-0.009,-,-,-0.047,-,-,-
'44:04:07.232',0.009,-,-,0.000,-,-,-
'44:04:07.240',0.028,-,-,0.028,-,-,-
'44:04:07.248',0.047,-,-,0.009,-,-,-
'44:04:07.256',0.057,-,-,0.066,-,-,-
'44:04:07.264',0.047,-,-,0.047,-,-,-
'44:04:07.272',0.047,-,-,0.038,-,-,-
'44:04:07.280',0.028,-,-,0.047,-,-,-
'44:04:07.288',0.000,-,-,0.000,-,-,-
'44:04:07.296',0.000,-,-,-0.019,-,-,-
'44:04:07.304',-0.009,-,-,0.000,-,-,-
'44:04:07.312',-0.028,-,-,-0.028,-,-,-
'44:04:07.320',-0.028,-,-,-0.028,-,-,-
'44:04:07.328',-0.028,-,-,-0.038,-,-,-
'44:04:07.336',-0.028,-,-,-0.028,-,-,-
'44:04:07.344',-0.028,-,-,-0.038,-,-,-
'44:04:07.352',-0.028,-,-,-0.028,-,-,-
'44:04:07.360',-0.009,-,-,-0.019,-,-,-
'44:04:07.368',-0.028,-,-,-0.038,-,-,-
'44:04:07.376',-0.009,-,-,-0.019,-,-,-
'44:04:07.384',0.028,-,-,-0.038,-,-,-
'44:04:07.392',0.113,-,-,0.085,-,-,-
'44:04:07.400',0.226,-,-,0.151,-,-,-
'44:04:07.408',0.321,-,-,0.274,-,-,-
'44:04:07.416',0.368,-,-,0.349,-,-,-
'44:04:07.424',0.387,-,-,0.264,-,-,-
'44:04:07.432',0.358,-,-,0.292,-,-,-
'44:04:07.440',0.208,-,-,0.198,-,-,-
'44:04:07.448',0.047,-,-,-0.019,-,-,-
'44:04:07.456',-0.047,-,-,-0.113,-,-,-
'44:04:07.464',-0.113,-,-,-0.142,-,-,-
'44:04:07.472',-0.160,-,-,-0.198,-,-,-
'44:04:07.480',-0.160,-,-,-0.189,-,-,-
'44:04:07.488',-0.142,-,-,-0.151,-,-,-
'44:04:07.496',-0.123,-,-,-0.123,-,-,-
'44:04:07.504',-0.094,-,-,-0.085,-,-,-
'44:04:07.512',-0.075,-,-,-0.047,-,-,-
'44:04:07.520',-0.057,-,-,-0.047,-,-,-
'44:04:07.528',-0.057,-,-,-0.038,-,-,-
'44:04:07.536',-0.075,-,-,-0.028,-,-,-
'44:04:07.544',-0.057,-,-,-0.066,-,-,-
'44:04:07.552',-0.047,-,-,-0.019,-,-,-
'44:04:07.560',-0.047,-,-,-0.019,-,-,-
'44:04:07.568',-0.047,-,-,-0.047,-,-,-
'44:04:07.576',-0.047,-,-,-0.009,-,-,-
'44:04:07.584',-0.047,-,-,-0.019,-,-,-
'44:04:07.592',-0.047,-,-,-0.019,-,-,-
'44:04:07.600',-0.028,-,-,-0.009,-,-,-
'44:04:07.608',-0.047,-,-,0.000,-,-,-
'44:04:07.616',-0.047,-,-,-0.047,-,-,-
'44:04:07.624',-0.047,-,-,-0.019,-,-,-
'44:04:07.632',-0.047,-,-,-0.019,-,-,-
'44:04:07.640',-0.047,-,-,-0.019,-,-,-
'44:04:07.648',-0.047,-,-,-0.028,-,-,-
'44:04:07.656',-0.057,-,-,-0.038,-,-,-
'44:04:07.664',-0.047,-,-,-0.047,-,-,-
'44:04:07.672',-0.009,-,-,-0.019,-,-,-
'44:04:07.680',0.000,-,-,0.000,-,-,-
'44:04:07.688',0.009,-,-,0.019,-,-,-
'44:04:07.696',0.009,-,-,0.028,-,-,-
'44:04:07.704',0.047,-,-,0.019,-,-,-
'44:04:07.712',0.075,-,-,0.047,-,-,-
'44:04:07.720',0.113,-,-,0.094,-,-,-
'44:04:07.728',0.094,-,-,0.104,-,-,-
'44:04:07.736',0.075,-,-,0.066,-,-,-
'44:04:07.744',0.047,-,-,0.047,-,-,-
'44:04:07.752',0.047,-,-,0.019,-,-,-
'44:04:07.760',0.028,-,-,0.047,-,-,-
'44:04:07.768',0.009,-,-,0.009,-,-,-
'44:04:07.776',0.009,-,-,0.000,-,-,-
'44:04:07.784',0.009,-,-,0.019,-,-,-
'44:04:07.792',0.009,-,-,0.000,-,-,-
'44:04:07.800',0.028,-,-,0.019,-,-,-
'44:04:07.808',0.057,-,-,0.057,-,-,-
'44:04:07.816',0.047,-,-,0.066,-,-,-
'44:04:07.824',0.047,-,-,0.047,-,-,-
'44:04:07.832',0.057,-,-,0.057,-,-,-
'44:04:07.840',0.057,-,-,0.038,-,-,-
'44:04:07.848',0.057,-,-,0.057,-,-,-
'44:04:07.856',0.047,-,-,0.038,-,-,-
'44:04:07.864',0.028,-,-,0.047,-,-,-
'44:04:07.872',0.028,-,-,0.000,-,-,-
'44:04:07.880',0.047,-,-,0.038,-,-,-
'44:04:07.888',0.028,-,-,0.038,-,-,-
'44:04:07.896',0.009,-,-,0.000,-,-,-
'44:04:07.904',0.000,-,-,-0.009,-,-,-
'44:04:07.912',0.000,-,-,0.000,-,-,-
'44:04:07.920',-0.009,-,-,-0.019,-,-,-
'44:04:07.928',-0.028,-,-,-0.038,-,-,-
'44:04:07.936',-0.028,-,-,-0.028,-,-,-
'44:04:07.944',-0.028,-,-,-0.019,-,-,-
'44:04:07.952',-0.028,-,-,-0.057,-,-,-
'44:04:07.960',-0.009,-,-,-0.019,-,-,-
'44:04:07.968',0.000,-,-,0.000,-,-,-
'44:04:07.976',0.000,-,-,0.009,-,-,-
'44:04:07.984',0.000,-,-,-0.009,-,-,-
'44:04:07.992',0.028,-,-,-0.019,-,-,-
'44:04:08.000',0.113,-,-,0.047,-,-,-
'44:04:08.008',0.226,-,-,0.142,-,-,-
'44:04:08.016',0.321,-,-,0.255,-,-,-
'44:04:08.024',0.358,-,-,0.302,-,-,-
'44:04:08.032',0.387,-,-,0.255,-,-,-
'44:04:08.040',0.358,-,-,0.274,-,-,-
'44:04:08.048',0.226,-,-,0.198,-,-,-
'44:04:08.056',0.057,-,-,-0.019,-,-,-
'44:04:08.064',-0.028,-,-,-0.085,-,-,-
'44:04:08.072',-0.113,-,-,-0.132,-,-,-
'44:04:08.080',-0.160,-,-,-0.208,-,-,-
'44:04:08.088',-0.160,-,-,-0.217,-,-,-
'44:04:08.096',-0.113,-,-,-0.132,-,-,-
'44:04:08.104',-0.094,-,-,-0.094,-,-,-
'44:04:08.112',-0.057,-,-,-0.066,-,-,-
'44:04:08.120',-0.047,-,-,-0.038,-,-,-
'44:04:08.128',-0.047,-,-,-0.047,-,-,-
'44:04:08.136',-0.047,-,-,-0.038,-,-,-
'44:04:08.144',-0.047,-,-,-0.028,-,-,-
'44:04:08.152',-0.028,-,-,-0.019,-,-,-
'44:04:08.160',-0.028,-,-,-0.009,-,-,-
'44:04:08.168',-0.047,-,-,-0.019,-,-,-
'44:04:08.176',-0.047,-,-,-0.028,-,-,-
'44:04:08.184',-0.047,-,-,-0.038,-,-,-
'44:04:08.192',-0.047,-,-,-0.047,-,-,-
'44:04:08.200',-0.047,-,-,-0.019,-,-,-
'44:04:08.208',-0.047,-,-,-0.019,-,-,-
'44:04:08.216',-0.057,-,-,-0.038,-,-,-
'44:04:08.224',-0.047,-,-,-0.047,-,-,-
'44:04:08.232',-0.047,-,-,-0.028,-,-,-
'44:04:08.240',-0.047,-,-,-0.019,-,-,-
'44:04:08.248',-0.047,-,-,-0.038,-,-,-
'44:04:08.256',-0.057,-,-,-0.028,-,-,-
'44:04:08.264',-0.057,-,-,-0.047,-,-,-
'44:04:08.272',-0.047,-,-,-0.038,-,-,-
'44:04:08.280',-0.028,-,-,-0.019,-,-,-
'44:04:08.288',-0.009,-,-,0.000,-,-,-
'44:04:08.296',0.000,-,-,0.000,-,-,-
'44:04:08.304',0.009,-,-,-0.009,-,-,-
'44:04:08.312',0.075,-,-,0.038,-,-,-
'44:04:08.320',0.113,-,-,0.094,-,-,-
'44:04:08.328',0.113,-,-,0.094,-,-,-
'44:04:08.336',0.094,-,-,0.085,-,-,-
'44:04:08.344',0.075,-,-,0.047,-,-,-
'44:04:08.352',0.057,-,-,0.057,-,-,-
'44:04:08.360',0.057,-,-,0.047,-,-,-
'44:04:08.368',0.047,-,-,0.038,-,-,-
'44:04:08.376',0.028,-,-,0.038,-,-,-
'44:04:08.384',0.009,-,-,0.019,-,-,-
'44:04:08.392',0.009,-,-,-0.009,-,-,-
'44:04:08.400',0.028,-,-,0.009,-,-,-
'44:04:08.408',0.047,-,-,0.038,-,-,-
'44:04:08.416',0.075,-,-,0.057,-,-,-
'44:04:08.424',0.075,-,-,0.085,-,-,-
'44:04:08.432',0.075,-,-,0.057,-,-,-
'44:04:08.440',0.075,-,-,0.057,-,-,-
'44:04:08.448',0.057,-,-,0.057,-,-,-
'44:04:08.456',0.057,-,-,0.038,-,-,-
'44:04:08.464',0.057,-,-,0.038,-,-,-
'44:04:08.472',0.047,-,-,0.047,-,-,-
'44:04:08.480',0.028,-,-,0.019,-,-,-
'44:04:08.488',0.028,-,-,0.019,-,-,-
'44:04:08.496',0.009,-,-,0.000,-,-,-
'44:04:08.504',0.000,-,-,0.000,-,-,-
'44:04:08.512',0.000,-,-,-0.009,-,-,-
'44:04:08.520',-0.009,-,-,-0.019,-,-,-
'44:04:08.528',0.000,-,-,-0.038,-,-,-
'44:04:08.536',0.000,-,-,-0.019,-,-,-
'44:04:08.544',-0.009,-,-,-0.009,-,-,-
'44:04:08.552',-0.028,-,-,-0.028,-,-,-
'44:04:08.560',-0.009,-,-,-0.047,-,-,-
'44:04:08.568',0.000,-,-,-0.019,-,-,-
'44:04:08.576',0.000,-,-,-0.009,-,-,-
'44:04:08.584',0.000,-,-,-0.019,-,-,-
'44:04:08.592',0.047,-,-,-0.019,-,-,-
'44:04:08.600',0.142,-,-,0.085,-,-,-
'44:04:08.608',0.245,-,-,0.151,-,-,-
'44:04:08.616',0.340,-,-,0.274,-,-,-
'44:04:08.624',0.358,-,-,0.321,-,-,-
'44:04:08.632',0.368,-,-,0.208,-,-,-
'44:04:08.640',0.368,-,-,0.264,-,-,-
'44:04:08.648',0.226,-,-,0.274,-,-,-
'44:04:08.656',0.057,-,-,-0.009,-,-,-
'44:04:08.664',-0.028,-,-,-0.094,-,-,-
'44:04:08.672',-0.113,-,-,-0.132,-,-,-
'44:04:08.680',-0.160,-,-,-0.198,-,-,-
'44:04:08.688',-0.160,-,-,-0.217,-,-,-
'44:04:08.696',-0.123,-,-,-0.132,-,-,-
'44:04:08.704',-0.094,-,-,-0.104,-,-,-
'44:04:08.712',-0.075,-,-,-0.085,-,-,-
'44:04:08.720',-0.047,-,-,-0.047,-,-,-
'44:04:08.728',-0.028,-,-,-0.019,-,-,-
'44:04:08.736',-0.028,-,-,0.000,-,-,-
'44:04:08.744',-0.028,-,-,-0.028,-,-,-
'44:04:08.752',-0.028,-,-,-0.019,-,-,-
'44:04:08.760',-0.028,-,-,-0.009,-,-,-
'44:04:08.768',-0.028,-,-,-0.019,-,-,-
'44:04:08.776',-0.028,-,-,-0.019,-,-,-
'44:04:08.784',-0.028,-,-,-0.019,-,-,-
'44:04:08.792',-0.047,-,-,-0.019,-,-,-
'44:04:08.800',-0.047,-,-,-0.038,-,-,-
'44:04:08.808',-0.047,-,-,-0.019,-,-,-
'44:04:08.816',-0.028,-,-,-0.019,-,-,-
'44:04:08.824',-0.028,-,-,-0.009,-,-,-
'44:04:08.832',-0.057,-,-,-0.028,-,-,-
'44:04:08.840',-0.057,-,-,-0.057,-,-,-
'44:04:08.848',-0.047,-,-,-0.028,-,-,-
'44:04:08.856',-0.047,-,-,-0.019,-,-,-
'44:04:08.864',-0.047,-,-,-0.028,-,-,-
'44:04:08.872',-0.047,-,-,-0.028,-,-,-
'44:04:08.880',-0.028,-,-,-0.047,-,-,-
'44:04:08.888',0.000,-,-,-0.009,-,-,-
'44:04:08.896',0.009,-,-,0.009,-,-,-
'44:04:08.904',0.047,-,-,0.019,-,-,-
'44:04:08.912',0.075,-,-,0.047,-,-,-
'44:04:08.920',0.094,-,-,0.066,-,-,-
'44:04:08.928',0.094,-,-,0.085,-,-,-
'44:04:08.936',0.094,-,-,0.047,-,-,-
'44:04:08.944',0.094,-,-,0.085,-,-,-
'44:04:08.952',0.057,-,-,0.057,-,-,-
'44:04:08.960',0.047,-,-,0.038,-,-,-
'44:04:08.968',0.028,-,-,0.019,-,-,-
'44:04:08.976',0.028,-,-,0.009,-,-,-
'44:04:08.984',0.028,-,-,0.019,-,-,-
'44:04:08.992',0.028,-,-,0.028,-,-,-
'44:04:09.000',0.047,-,-,0.019,-,-,-
'44:04:09.008',0.047,-,-,0.047,-,-,-
'44:04:09.016',0.057,-,-,0.038,-,-,-
'44:04:09.024',0.057,-,-,0.057,-,-,-
'44:04:09.032',0.075,-,-,0.047,-,-,-
'44:04:09.040',0.075,-,-,0.057,-,-,-
'44:04:09.048',0.057,-,-,0.066,-,-,-
'44:04:09.056',0.047,-,-,0.028,-,-,-
'44:04:09.064',0.047,-,-,0.019,-,-,-
'44:04:09.072',0.047,-,-,0.038,-,-,-
'44:04:09.080',0.047,-,-,0.028,-,-,-
'44:04:09.088',0.028,-,-,0.019,-,-,-
'44:04:09.096',0.009,-,-,0.000,-,-,-
'44:04:09.104',0.000,-,-,-0.019,-,-,-
'44:04:09.112',-0.009,-,-,-0.028,-,-,-
'44:04:09.120',0.000,-,-,-0.019,-,-,-
'44:04:09.128',0.000,-,-,-0.028,-,-,-
'44:04:09.136',0.000,-,-,-0.009,-,-,-
'44:04:09.144',0.000,-,-,-0.019,-,-,-
'44:04:09.152',0.000,-,-,-0.009,-,-,-
'44:04:09.160',0.000,-,-,-0.028,-,-,-
