'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:39:53.608',0.008,-,1.344,-,42.400,-
'5:39:53.616',0.008,-,1.320,-,41.600,-
'5:39:53.624',0.024,-,1.304,-,41.600,-
'5:39:53.632',0.024,-,1.280,-,41.600,-
'5:39:53.640',0.024,-,1.256,-,41.600,-
'5:39:53.648',0.024,-,1.232,-,41.600,-
'5:39:53.656',0.024,-,1.232,-,41.600,-
'5:39:53.664',0.032,-,1.216,-,41.600,-
'5:39:53.672',0.032,-,1.192,-,41.600,-
'5:39:53.680',0.032,-,1.168,-,41.600,-
'5:39:53.688',0.064,-,1.152,-,41.600,-
'5:39:53.696',0.088,-,1.152,-,41.600,-
'5:39:53.704',0.104,-,1.128,-,41.600,-
'5:39:53.712',0.112,-,1.080,-,41.600,-
'5:39:53.720',0.088,-,1.064,-,41.600,-
'5:39:53.728',-0.032,-,1.040,-,41.600,-
'5:39:53.736',-0.208,-,1.016,-,41.600,-
'5:39:53.744',-0.328,-,1.000,-,41.600,-
'5:39:53.752',-0.336,-,0.976,-,41.600,-
'5:39:53.760',-0.312,-,0.952,-,41.600,-
'5:39:53.768',-0.248,-,0.928,-,41.600,-
'5:39:53.776',-0.144,-,0.888,-,41.600,-
'5:39:53.784',-0.048,-,0.864,-,40.800,-
'5:39:53.792',0.008,-,0.840,-,40.800,-
'5:39:53.800',0.032,-,0.800,-,40.800,-
'5:39:53.808',0.064,-,0.776,-,40.800,-
'5:39:53.816',0.072,-,0.736,-,40.800,-
'5:39:53.824',0.088,-,0.712,-,40.000,-
'5:39:53.832',0.088,-,0.688,-,40.000,-
'5:39:53.840',0.088,-,0.648,-,40.000,-
'5:39:53.848',0.088,-,0.624,-,40.000,-
'5:39:53.856',0.104,-,0.608,-,40.000,-
'5:39:53.864',0.104,-,0.560,-,40.000,-
'5:39:53.872',0.112,-,0.536,-,40.000,-
'5:39:53.880',0.112,-,0.520,-,40.800,-
'5:39:53.888',0.112,-,0.472,-,42.400,-
'5:39:53.896',0.128,-,0.456,-,44.800,-
'5:39:53.904',0.128,-,0.432,-,48.800,-
'5:39:53.912',0.128,-,0.408,-,52.000,-
'5:39:53.920',0.128,-,0.368,-,55.200,-
'5:39:53.928',0.128,-,0.344,-,57.600,-
'5:39:53.936',0.144,-,0.344,-,59.200,-
'5:39:53.944',0.144,-,0.320,-,60.800,-
'5:39:53.952',0.144,-,0.304,-,63.200,-
'5:39:53.960',0.128,-,0.304,-,64.800,-
'5:39:53.968',0.112,-,0.280,-,65.600,-
'5:39:53.976',0.104,-,0.280,-,66.400,-
'5:39:53.984',0.104,-,0.256,-,67.200,-
'5:39:53.992',0.088,-,0.232,-,68.000,-
'5:39:54.000',0.064,-,0.232,-,67.200,-
'5:39:54.008',0.032,-,0.216,-,67.200,-
'5:39:54.016',0.032,-,0.216,-,65.600,-
'5:39:54.024',0.048,-,0.192,-,64.800,-
'5:39:54.032',0.048,-,0.168,-,63.200,-
'5:39:54.040',0.048,-,0.168,-,61.600,-
'5:39:54.048',0.032,-,0.152,-,60.000,-
'5:39:54.056',0.032,-,0.128,-,57.600,-
'5:39:54.064',0.032,-,0.128,-,56.000,-
'5:39:54.072',0.048,-,0.104,-,53.600,-
'5:39:54.080',0.032,-,0.080,-,52.000,-
'5:39:54.088',0.032,-,0.064,-,51.200,-
'5:39:54.096',0.024,-,0.040,-,50.400,-
'5:39:54.104',0.024,-,0.016,-,49.600,-
'5:39:54.112',0.024,-,0.000,-,48.800,-
'5:39:54.120',0.024,-,-0.016,-,48.000,-
'5:39:54.128',0.008,-,-0.040,-,48.000,-
'5:39:54.136',0.008,-,-0.064,-,47.200,-
'5:39:54.144',0.024,-,-0.080,-,46.400,-
'5:39:54.152',0.024,-,-0.104,-,46.400,-
'5:39:54.160',0.024,-,-0.128,-,45.600,-
'5:39:54.168',0.024,-,-0.152,-,45.600,-
'5:39:54.176',0.024,-,-0.168,-,45.600,-
'5:39:54.184',0.024,-,-0.192,-,44.800,-
'5:39:54.192',0.024,-,-0.216,-,44.800,-
'5:39:54.200',0.024,-,-0.232,-,44.800,-
'5:39:54.208',0.032,-,-0.256,-,44.800,-
'5:39:54.216',0.048,-,-0.280,-,44.800,-
'5:39:54.224',0.064,-,-0.304,-,44.800,-
'5:39:54.232',0.088,-,-0.320,-,44.800,-
'5:39:54.240',0.104,-,-0.344,-,44.800,-
'5:39:54.248',0.104,-,-0.384,-,44.000,-
'5:39:54.256',0.008,-,-0.408,-,44.000,-
'5:39:54.264',-0.152,-,-0.432,-,44.000,-
'5:39:54.272',-0.272,-,-0.456,-,44.000,-
'5:39:54.280',-0.312,-,-0.496,-,44.000,-
'5:39:54.288',-0.312,-,-0.520,-,44.000,-
'5:39:54.296',-0.256,-,-0.536,-,43.200,-
'5:39:54.304',-0.168,-,-0.560,-,43.200,-
'5:39:54.312',-0.072,-,-0.584,-,43.200,-
'5:39:54.320',0.000,-,-0.608,-,43.200,-
'5:39:54.328',0.024,-,-0.608,-,43.200,-
'5:39:54.336',0.048,-,-0.624,-,42.400,-
'5:39:54.344',0.064,-,-0.648,-,42.400,-
'5:39:54.352',0.072,-,-0.648,-,42.400,-
'5:39:54.360',0.072,-,-0.672,-,42.400,-
'5:39:54.368',0.088,-,-0.688,-,41.600,-
'5:39:54.376',0.088,-,-0.688,-,41.600,-
'5:39:54.384',0.088,-,-0.712,-,41.600,-
'5:39:54.392',0.088,-,-0.736,-,41.600,-
'5:39:54.400',0.088,-,-0.736,-,41.600,-
'5:39:54.408',0.104,-,-0.760,-,42.400,-
'5:39:54.416',0.112,-,-0.776,-,43.200,-
'5:39:54.424',0.112,-,-0.800,-,44.800,-
'5:39:54.432',0.104,-,-0.800,-,47.200,-
'5:39:54.440',0.104,-,-0.824,-,51.200,-
'5:39:54.448',0.112,-,-0.840,-,54.400,-
'5:39:54.456',0.112,-,-0.840,-,56.800,-
'5:39:54.464',0.112,-,-0.864,-,58.400,-
'5:39:54.472',0.128,-,-0.864,-,60.000,-
'5:39:54.480',0.112,-,-0.864,-,61.600,-
'5:39:54.488',0.112,-,-0.864,-,63.200,-
'5:39:54.496',0.104,-,-0.888,-,64.800,-
'5:39:54.504',0.088,-,-0.888,-,65.600,-
'5:39:54.512',0.072,-,-0.888,-,66.400,-
'5:39:54.520',0.064,-,-0.888,-,66.400,-
'5:39:54.528',0.032,-,-0.888,-,66.400,-
'5:39:54.536',0.024,-,-0.888,-,65.600,-
'5:39:54.544',0.024,-,-0.912,-,64.800,-
'5:39:54.552',0.032,-,-0.912,-,64.000,-
'5:39:54.560',0.032,-,-0.912,-,63.200,-
'5:39:54.568',0.024,-,-0.928,-,61.600,-
'5:39:54.576',0.024,-,-0.928,-,60.000,-
'5:39:54.584',0.008,-,-0.952,-,57.600,-
'5:39:54.592',0.008,-,-0.952,-,56.000,-
'5:39:54.600',0.008,-,-0.976,-,54.400,-
'5:39:54.608',0.008,-,-1.000,-,52.800,-
'5:39:54.616',0.008,-,-1.016,-,52.000,-
'5:39:54.624',0.008,-,-1.016,-,51.200,-
'5:39:54.632',0.032,-,-1.040,-,50.400,-
'5:39:54.640',0.048,-,-1.064,-,49.600,-
'5:39:54.648',0.064,-,-1.080,-,48.800,-
'5:39:54.656',0.024,-,-1.080,-,48.000,-
'5:39:54.664',-0.104,-,-1.104,-,47.200,-
'5:39:54.672',-0.288,-,-1.128,-,47.200,-
'5:39:54.680',-0.456,-,-1.152,-,46.400,-
'5:39:54.688',-0.576,-,-1.168,-,46.400,-
'5:39:54.696',-0.656,-,-1.192,-,45.600,-
'5:39:54.704',-0.680,-,-1.216,-,45.600,-
'5:39:54.712',-0.656,-,-1.232,-,45.600,-
'5:39:54.720',-0.592,-,-1.256,-,45.600,-
'5:39:54.728',-0.520,-,-1.280,-,44.800,-
'5:39:54.736',-0.456,-,-1.304,-,44.800,-
'5:39:54.744',-0.336,-,-1.320,-,44.800,-
'5:39:54.752',-0.168,-,-1.344,-,44.800,-
'5:39:54.760',-0.008,-,-1.368,-,44.800,-
'5:39:54.768',0.128,-,-1.384,-,44.800,-
'5:39:54.776',0.208,-,-1.408,-,44.800,-
'5:39:54.784',0.232,-,-1.432,-,44.800,-
'5:39:54.792',0.216,-,-1.432,-,44.800,-
'5:39:54.800',0.248,-,-1.456,-,44.800,-
'5:39:54.808',0.272,-,-1.456,-,44.800,-
'5:39:54.816',0.288,-,-1.472,-,44.800,-
'5:39:54.824',0.312,-,-1.472,-,44.800,-
'5:39:54.832',0.312,-,-1.496,-,45.600,-
'5:39:54.840',0.312,-,-1.496,-,46.400,-
'5:39:54.848',0.328,-,-1.496,-,48.800,-
'5:39:54.856',0.328,-,-1.496,-,51.200,-
'5:39:54.864',0.336,-,-1.496,-,53.600,-
'5:39:54.872',0.336,-,-1.520,-,55.200,-
'5:39:54.880',0.336,-,-1.520,-,57.600,-
'5:39:54.888',0.328,-,-1.520,-,58.400,-
'5:39:54.896',0.328,-,-1.520,-,60.000,-
'5:39:54.904',0.312,-,-1.520,-,60.800,-
'5:39:54.912',0.296,-,-1.520,-,61.600,-
'5:39:54.920',0.272,-,-1.520,-,62.400,-
'5:39:54.928',0.256,-,-1.520,-,63.200,-
'5:39:54.936',0.248,-,-1.536,-,63.200,-
'5:39:54.944',0.216,-,-1.536,-,63.200,-
'5:39:54.952',0.192,-,-1.536,-,62.400,-
'5:39:54.960',0.168,-,-1.536,-,61.600,-
'5:39:54.968',0.144,-,-1.536,-,60.800,-
'5:39:54.976',0.104,-,-1.536,-,60.000,-
'5:39:54.984',0.088,-,-1.536,-,58.400,-
'5:39:54.992',0.072,-,-1.536,-,56.800,-
'5:39:55.000',0.064,-,-1.536,-,55.200,-
'5:39:55.008',0.032,-,-1.560,-,53.600,-
'5:39:55.016',0.024,-,-1.560,-,52.000,-
'5:39:55.024',0.008,-,-1.584,-,51.200,-
'5:39:55.032',0.000,-,-1.584,-,49.600,-
'5:39:55.040',-0.008,-,-1.608,-,49.600,-
'5:39:55.048',-0.024,-,-1.624,-,48.800,-
'5:39:55.056',-0.048,-,-1.648,-,48.000,-
'5:39:55.064',-0.032,-,-1.648,-,47.200,-
'5:39:55.072',-0.024,-,-1.672,-,47.200,-
'5:39:55.080',-0.008,-,-1.688,-,46.400,-
'5:39:55.088',-0.008,-,-1.712,-,45.600,-
'5:39:55.096',-0.008,-,-1.736,-,45.600,-
'5:39:55.104',-0.008,-,-1.736,-,44.800,-
'5:39:55.112',-0.024,-,-1.760,-,44.800,-
'5:39:55.120',-0.024,-,-1.776,-,44.800,-
'5:39:55.128',-0.024,-,-1.776,-,44.800,-
'5:39:55.136',-0.024,-,-1.800,-,44.800,-
'5:39:55.144',-0.024,-,-1.800,-,44.000,-
'5:39:55.152',-0.024,-,-1.824,-,44.000,-
'5:39:55.160',-0.024,-,-1.824,-,44.000,-
'5:39:55.168',-0.024,-,-1.840,-,44.000,-
'5:39:55.176',-0.024,-,-1.840,-,44.000,-
'5:39:55.184',-0.024,-,-1.840,-,44.000,-
'5:39:55.192',-0.024,-,-1.840,-,44.000,-
'5:39:55.200',-0.024,-,-1.840,-,44.000,-
'5:39:55.208',-0.008,-,-1.864,-,44.000,-
'5:39:55.216',-0.008,-,-1.864,-,44.000,-
'5:39:55.224',-0.008,-,-1.864,-,43.200,-
'5:39:55.232',-0.008,-,-1.840,-,43.200,-
'5:39:55.240',-0.024,-,-1.840,-,43.200,-
'5:39:55.248',-0.008,-,-1.840,-,42.400,-
'5:39:55.256',0.000,-,-1.840,-,42.400,-
'5:39:55.264',0.000,-,-1.824,-,42.400,-
'5:39:55.272',0.008,-,-1.824,-,42.400,-
'5:39:55.280',0.024,-,-1.824,-,41.600,-
'5:39:55.288',0.032,-,-1.800,-,41.600,-
'5:39:55.296',0.048,-,-1.800,-,41.600,-
'5:39:55.304',0.008,-,-1.800,-,41.600,-
'5:39:55.312',-0.144,-,-1.800,-,40.800,-
'5:39:55.320',-0.312,-,-1.800,-,40.800,-
'5:39:55.328',-0.392,-,-1.800,-,40.800,-
'5:39:55.336',-0.400,-,-1.800,-,40.800,-
'5:39:55.344',-0.352,-,-1.800,-,40.800,-
'5:39:55.352',-0.272,-,-1.800,-,40.000,-
'5:39:55.360',-0.184,-,-1.800,-,40.000,-
'5:39:55.368',-0.088,-,-1.824,-,40.000,-
'5:39:55.376',-0.032,-,-1.824,-,40.000,-
'5:39:55.384',0.000,-,-1.824,-,39.200,-
'5:39:55.392',0.024,-,-1.824,-,39.200,-
'5:39:55.400',0.032,-,-1.824,-,39.200,-
'5:39:55.408',0.032,-,-1.824,-,39.200,-
'5:39:55.416',0.032,-,-1.824,-,39.200,-
'5:39:55.424',0.032,-,-1.824,-,39.200,-
'5:39:55.432',0.048,-,-1.824,-,38.400,-
'5:39:55.440',0.048,-,-1.824,-,39.200,-
'5:39:55.448',0.064,-,-1.824,-,39.200,-
'5:39:55.456',0.072,-,-1.824,-,40.000,-
'5:39:55.464',0.072,-,-1.824,-,42.400,-
'5:39:55.472',0.072,-,-1.840,-,45.600,-
'5:39:55.480',0.072,-,-1.840,-,50.400,-
'5:39:55.488',0.072,-,-1.840,-,54.400,-
'5:39:55.496',0.064,-,-1.840,-,58.400,-
'5:39:55.504',0.064,-,-1.840,-,60.800,-
'5:39:55.512',0.072,-,-1.840,-,62.400,-
'5:39:55.520',0.072,-,-1.840,-,64.800,-
'5:39:55.528',0.072,-,-1.840,-,66.400,-
'5:39:55.536',0.072,-,-1.824,-,68.800,-
'5:39:55.544',0.072,-,-1.824,-,70.400,-
'5:39:55.552',0.064,-,-1.824,-,71.200,-
'5:39:55.560',0.032,-,-1.800,-,72.000,-
'5:39:55.568',0.032,-,-1.800,-,72.000,-
'5:39:55.576',0.008,-,-1.800,-,72.000,-
'5:39:55.584',0.000,-,-1.800,-,71.200,-
'5:39:55.592',0.000,-,-1.800,-,70.400,-
'5:39:55.600',0.000,-,-1.800,-,68.800,-
'5:39:55.608',0.000,-,-1.800,-,67.200,-
'5:39:55.616',0.000,-,-1.824,-,64.800,-
'5:39:55.624',0.000,-,-1.840,-,63.200,-
'5:39:55.632',0.000,-,-1.840,-,60.800,-
'5:39:55.640',0.000,-,-1.864,-,58.400,-
'5:39:55.648',-0.008,-,-1.864,-,56.000,-
'5:39:55.656',-0.024,-,-1.888,-,54.400,-
'5:39:55.664',-0.024,-,-1.912,-,52.000,-
'5:39:55.672',-0.024,-,-1.912,-,51.200,-
'5:39:55.680',-0.024,-,-1.912,-,49.600,-
'5:39:55.688',-0.024,-,-1.928,-,48.800,-
'5:39:55.696',-0.032,-,-1.928,-,48.000,-
'5:39:55.704',-0.032,-,-1.928,-,47.200,-
'5:39:55.712',-0.024,-,-1.928,-,47.200,-
'5:39:55.720',-0.024,-,-1.912,-,46.400,-
'5:39:55.728',-0.024,-,-1.912,-,45.600,-
'5:39:55.736',-0.024,-,-1.912,-,45.600,-
'5:39:55.744',-0.024,-,-1.888,-,44.800,-
'5:39:55.752',-0.024,-,-1.888,-,44.800,-
'5:39:55.760',-0.024,-,-1.864,-,44.000,-
'5:39:55.768',-0.024,-,-1.840,-,44.000,-
'5:39:55.776',-0.024,-,-1.824,-,44.000,-
'5:39:55.784',-0.024,-,-1.800,-,44.000,-
'5:39:55.792',-0.008,-,-1.776,-,43.200,-
'5:39:55.800',0.000,-,-1.760,-,43.200,-
'5:39:55.808',0.008,-,-1.736,-,43.200,-
'5:39:55.816',0.024,-,-1.688,-,43.200,-
'5:39:55.824',0.024,-,-1.672,-,43.200,-
'5:39:55.832',-0.008,-,-1.672,-,43.200,-
'5:39:55.840',-0.168,-,-1.648,-,42.400,-
'5:39:55.848',-0.336,-,-1.624,-,42.400,-
'5:39:55.856',-0.416,-,-1.608,-,42.400,-
'5:39:55.864',-0.432,-,-1.584,-,42.400,-
'5:39:55.872',-0.392,-,-1.560,-,41.600,-
'5:39:55.880',-0.312,-,-1.536,-,41.600,-
'5:39:55.888',-0.208,-,-1.496,-,41.600,-
'5:39:55.896',-0.112,-,-1.472,-,40.800,-
'5:39:55.904',-0.048,-,-1.432,-,40.800,-
'5:39:55.912',-0.024,-,-1.408,-,40.800,-
'5:39:55.920',0.000,-,-1.368,-,40.000,-
'5:39:55.928',0.024,-,-1.344,-,40.000,-
'5:39:55.936',0.024,-,-1.304,-,39.200,-
'5:39:55.944',0.008,-,-1.280,-,39.200,-
'5:39:55.952',0.008,-,-1.232,-,39.200,-
'5:39:55.960',0.008,-,-1.216,-,39.200,-
'5:39:55.968',0.024,-,-1.168,-,39.200,-
'5:39:55.976',0.032,-,-1.152,-,39.200,-
'5:39:55.984',0.032,-,-1.104,-,38.400,-
'5:39:55.992',0.048,-,-1.064,-,38.400,-
'5:39:56.000',0.048,-,-1.040,-,39.200,-
'5:39:56.008',0.048,-,-1.000,-,40.000,-
'5:39:56.016',0.048,-,-0.976,-,41.600,-
'5:39:56.024',0.064,-,-0.928,-,43.200,-
'5:39:56.032',0.048,-,-0.888,-,45.600,-
'5:39:56.040',0.064,-,-0.840,-,48.000,-
'5:39:56.048',0.064,-,-0.800,-,49.600,-
'5:39:56.056',0.072,-,-0.776,-,51.200,-
'5:39:56.064',0.072,-,-0.736,-,52.000,-
'5:39:56.072',0.064,-,-0.688,-,53.600,-
'5:39:56.080',0.048,-,-0.648,-,54.400,-
'5:39:56.088',0.024,-,-0.608,-,55.200,-
'5:39:56.096',0.008,-,-0.560,-,55.200,-
'5:39:56.104',0.000,-,-0.536,-,56.000,-
'5:39:56.112',-0.008,-,-0.496,-,55.200,-
'5:39:56.120',-0.008,-,-0.456,-,55.200,-
'5:39:56.128',0.000,-,-0.432,-,54.400,-
'5:39:56.136',-0.008,-,-0.384,-,53.600,-
'5:39:56.144',-0.008,-,-0.344,-,52.800,-
'5:39:56.152',-0.024,-,-0.320,-,51.200,-
'5:39:56.160',-0.024,-,-0.280,-,49.600,-
'5:39:56.168',-0.024,-,-0.232,-,48.000,-
'5:39:56.176',-0.024,-,-0.192,-,46.400,-
'5:39:56.184',-0.024,-,-0.168,-,45.600,-
'5:39:56.192',-0.032,-,-0.152,-,44.800,-
'5:39:56.200',-0.024,-,-0.104,-,44.000,-
'5:39:56.208',-0.024,-,-0.080,-,43.200,-
'5:39:56.216',-0.024,-,-0.064,-,43.200,-
'5:39:56.224',-0.032,-,-0.040,-,42.400,-
'5:39:56.232',-0.032,-,0.000,-,41.600,-
'5:39:56.240',-0.032,-,0.016,-,41.600,-
'5:39:56.248',-0.024,-,0.040,-,40.800,-
'5:39:56.256',-0.024,-,0.064,-,40.800,-
'5:39:56.264',-0.024,-,0.080,-,40.000,-
'5:39:56.272',-0.024,-,0.104,-,40.000,-
'5:39:56.280',-0.024,-,0.128,-,40.000,-
'5:39:56.288',-0.024,-,0.168,-,40.000,-
'5:39:56.296',-0.024,-,0.192,-,40.000,-
'5:39:56.304',-0.008,-,0.216,-,40.000,-
'5:39:56.312',0.000,-,0.216,-,39.200,-
'5:39:56.320',0.000,-,0.232,-,39.200,-
'5:39:56.328',0.008,-,0.256,-,39.200,-
'5:39:56.336',0.032,-,0.280,-,39.200,-
'5:39:56.344',0.048,-,0.304,-,39.200,-
'5:39:56.352',0.064,-,0.320,-,39.200,-
'5:39:56.360',0.024,-,0.344,-,39.200,-
'5:39:56.368',-0.128,-,0.384,-,39.200,-
'5:39:56.376',-0.312,-,0.408,-,39.200,-
'5:39:56.384',-0.400,-,0.432,-,39.200,-
'5:39:56.392',-0.416,-,0.456,-,39.200,-
'5:39:56.400',-0.376,-,0.472,-,39.200,-
'5:39:56.408',-0.288,-,0.496,-,39.200,-
'5:39:56.416',-0.184,-,0.520,-,39.200,-
'5:39:56.424',-0.088,-,0.536,-,38.400,-
'5:39:56.432',-0.024,-,0.560,-,38.400,-
'5:39:56.440',0.000,-,0.584,-,38.400,-
'5:39:56.448',0.024,-,0.584,-,38.400,-
'5:39:56.456',0.032,-,0.608,-,37.600,-
'5:39:56.464',0.032,-,0.624,-,37.600,-
'5:39:56.472',0.032,-,0.648,-,37.600,-
'5:39:56.480',0.032,-,0.648,-,37.600,-
'5:39:56.488',0.048,-,0.672,-,37.600,-
'5:39:56.496',0.048,-,0.688,-,37.600,-
'5:39:56.504',0.048,-,0.688,-,36.800,-
'5:39:56.512',0.064,-,0.712,-,37.600,-
'5:39:56.520',0.064,-,0.736,-,37.600,-
'5:39:56.528',0.064,-,0.760,-,39.200,-
'5:39:56.536',0.072,-,0.760,-,41.600,-
'5:39:56.544',0.072,-,0.776,-,44.800,-
'5:39:56.552',0.072,-,0.800,-,47.200,-
'5:39:56.560',0.072,-,0.800,-,50.400,-
'5:39:56.568',0.072,-,0.824,-,52.000,-
'5:39:56.576',0.088,-,0.840,-,54.400,-
'5:39:56.584',0.088,-,0.840,-,56.000,-
'5:39:56.592',0.072,-,0.864,-,57.600,-
'5:39:56.600',0.072,-,0.888,-,59.200,-
'5:39:56.608',0.064,-,0.912,-,60.000,-
'5:39:56.616',0.064,-,0.912,-,60.800,-
'5:39:56.624',0.032,-,0.928,-,61.600,-
'5:39:56.632',0.024,-,0.928,-,61.600,-
'5:39:56.640',0.008,-,0.952,-,61.600,-
'5:39:56.648',0.000,-,0.952,-,60.800,-
'5:39:56.656',0.000,-,0.976,-,60.000,-
'5:39:56.664',0.000,-,0.976,-,59.200,-
'5:39:56.672',0.000,-,0.976,-,57.600,-
'5:39:56.680',0.000,-,0.976,-,56.000,-
'5:39:56.688',0.000,-,0.976,-,54.400,-
'5:39:56.696',0.000,-,1.000,-,52.800,-
'5:39:56.704',0.000,-,1.000,-,51.200,-
'5:39:56.712',0.000,-,0.976,-,49.600,-
'5:39:56.720',0.000,-,0.976,-,48.000,-
'5:39:56.728',-0.008,-,0.976,-,47.200,-
'5:39:56.736',0.000,-,0.976,-,47.200,-
'5:39:56.744',-0.008,-,0.976,-,46.400,-
'5:39:56.752',-0.008,-,0.952,-,45.600,-
'5:39:56.760',-0.008,-,0.952,-,45.600,-
'5:39:56.768',-0.024,-,0.952,-,44.800,-
'5:39:56.776',-0.008,-,0.952,-,44.800,-
'5:39:56.784',-0.008,-,0.952,-,44.000,-
'5:39:56.792',-0.008,-,0.928,-,44.000,-
'5:39:56.800',0.000,-,0.928,-,43.200,-
'5:39:56.808',0.000,-,0.912,-,43.200,-
'5:39:56.816',0.000,-,0.912,-,43.200,-
'5:39:56.824',0.000,-,0.888,-,43.200,-
'5:39:56.832',0.000,-,0.888,-,43.200,-
'5:39:56.840',0.000,-,0.864,-,43.200,-
'5:39:56.848',0.008,-,0.840,-,43.200,-
'5:39:56.856',0.024,-,0.840,-,43.200,-
'5:39:56.864',0.032,-,0.824,-,43.200,-
'5:39:56.872',0.064,-,0.800,-,43.200,-
'5:39:56.880',0.072,-,0.776,-,43.200,-
'5:39:56.888',0.072,-,0.760,-,43.200,-
'5:39:56.896',-0.048,-,0.736,-,43.200,-
'5:39:56.904',-0.216,-,0.712,-,43.200,-
'5:39:56.912',-0.336,-,0.688,-,43.200,-
'5:39:56.920',-0.352,-,0.672,-,43.200,-
'5:39:56.928',-0.336,-,0.648,-,42.400,-
'5:39:56.936',-0.272,-,0.624,-,42.400,-
'5:39:56.944',-0.184,-,0.608,-,42.400,-
'5:39:56.952',-0.088,-,0.584,-,42.400,-
'5:39:56.960',-0.024,-,0.560,-,42.400,-
'5:39:56.968',0.000,-,0.536,-,42.400,-
'5:39:56.976',0.024,-,0.520,-,41.600,-
'5:39:56.984',0.048,-,0.496,-,41.600,-
'5:39:56.992',0.048,-,0.472,-,41.600,-
'5:39:57.000',0.048,-,0.456,-,41.600,-
'5:39:57.008',0.064,-,0.432,-,41.600,-
'5:39:57.016',0.064,-,0.408,-,41.600,-
'5:39:57.024',0.064,-,0.384,-,41.600,-
'5:39:57.032',0.064,-,0.368,-,41.600,-
'5:39:57.040',0.072,-,0.344,-,41.600,-
'5:39:57.048',0.072,-,0.320,-,42.400,-
