'Elapsed time','II','V','ABP','PAP'
'48:25:26.872',0.032,-,91.080,89.880
'48:25:26.880',0.118,-,89.520,89.880
'48:25:26.888',0.452,-,87.120,89.880
'48:25:26.896',0.849,-,83.880,89.880
'48:25:26.904',0.892,-,79.920,89.880
'48:25:26.912',0.398,-,76.680,89.880
'48:25:26.920',0.215,-,72.720,89.880
'48:25:26.928',0.000,-,68.760,89.880
'48:25:26.936',-0.172,-,65.520,89.880
'48:25:26.944',-0.194,-,62.280,89.880
'48:25:26.952',-0.140,-,59.160,89.880
'48:25:26.960',-0.140,-,56.760,89.880
'48:25:26.968',-0.151,-,54.360,89.880
'48:25:26.976',-0.140,-,51.960,89.880
'48:25:26.984',-0.172,-,51.120,89.880
'48:25:26.992',-0.151,-,50.280,89.880
'48:25:27.000',-0.172,-,50.280,89.880
'48:25:27.008',-0.151,-,51.120,89.880
'48:25:27.016',-0.172,-,52.680,89.880
'48:25:27.024',-0.151,-,54.360,89.880
'48:25:27.032',-0.151,-,55.920,89.880
'48:25:27.040',-0.140,-,58.320,89.880
'48:25:27.048',-0.151,-,60.720,89.880
'48:25:27.056',-0.140,-,63.120,89.880
'48:25:27.064',-0.172,-,65.520,89.880
'48:25:27.072',-0.151,-,69.480,89.880
'48:25:27.080',-0.172,-,72.720,89.880
'48:25:27.088',-0.151,-,75.960,89.880
'48:25:27.096',-0.172,-,79.080,89.880
'48:25:27.104',-0.172,-,83.160,89.880
'48:25:27.112',-0.172,-,86.280,89.880
'48:25:27.120',-0.172,-,89.520,89.880
'48:25:27.128',-0.194,-,92.760,89.880
'48:25:27.136',-0.172,-,95.880,89.880
'48:25:27.144',-0.172,-,98.280,89.880
'48:25:27.152',-0.151,-,100.680,89.880
'48:25:27.160',-0.140,-,103.080,89.880
'48:25:27.168',-0.097,-,104.760,89.880
'48:25:27.176',-0.054,-,105.480,89.880
'48:25:27.184',-0.011,-,107.160,89.880
'48:25:27.192',0.000,-,107.880,89.880
'48:25:27.200',0.032,-,108.720,89.880
'48:25:27.208',0.075,-,108.720,89.880
'48:25:27.216',0.118,-,109.560,89.880
'48:25:27.224',0.118,-,109.560,89.880
'48:25:27.232',0.118,-,109.560,89.880
'48:25:27.240',0.097,-,107.880,89.880
'48:25:27.248',0.075,-,105.480,89.880
'48:25:27.256',0.097,-,102.360,89.880
'48:25:27.264',0.075,-,99.960,89.880
'48:25:27.272',0.075,-,96.720,89.880
'48:25:27.280',0.054,-,94.320,89.880
'48:25:27.288',0.054,-,92.760,89.880
'48:25:27.296',0.032,-,91.080,89.880
'48:25:27.304',0.054,-,91.080,89.880
'48:25:27.312',0.032,-,92.760,89.880
'48:25:27.320',0.032,-,94.320,89.880
'48:25:27.328',0.032,-,95.880,89.880
'48:25:27.336',0.032,-,99.120,89.880
'48:25:27.344',0.032,-,102.360,89.880
'48:25:27.352',0.032,-,107.160,89.880
'48:25:27.360',0.032,-,111.120,89.880
'48:25:27.368',0.032,-,115.920,89.880
'48:25:27.376',0.032,-,119.880,89.880
'48:25:27.384',0.032,-,122.280,89.880
'48:25:27.392',0.032,-,124.680,89.880
'48:25:27.400',0.032,-,126.360,89.880
'48:25:27.408',0.075,-,127.080,89.880
'48:25:27.416',0.118,-,127.920,89.880
'48:25:27.424',0.118,-,127.920,89.880
'48:25:27.432',0.118,-,127.920,89.880
'48:25:27.440',0.151,-,127.080,89.880
'48:25:27.448',0.140,-,126.360,89.880
'48:25:27.456',0.118,-,124.680,89.880
'48:25:27.464',0.075,-,123.120,89.880
'48:25:27.472',0.118,-,120.720,89.880
'48:25:27.480',0.118,-,118.320,89.880
'48:25:27.488',0.118,-,116.760,89.880
'48:25:27.496',0.075,-,114.360,89.880
'48:25:27.504',0.032,-,111.960,89.880
'48:25:27.512',0.000,-,110.280,89.880
'48:25:27.520',0.000,-,107.880,89.880
'48:25:27.528',0.000,-,106.320,89.880
'48:25:27.536',0.000,-,103.920,89.880
'48:25:27.544',0.000,-,102.360,89.880
'48:25:27.552',0.000,-,100.680,89.880
'48:25:27.560',0.000,-,99.120,89.880
'48:25:27.568',0.000,-,97.560,89.880
'48:25:27.576',0.011,-,96.720,89.880
'48:25:27.584',0.151,-,95.880,89.880
'48:25:27.592',0.559,-,95.160,89.880
'48:25:27.600',0.817,-,93.480,89.880
'48:25:27.608',0.452,-,92.760,89.880
'48:25:27.616',0.215,-,91.920,89.880
'48:25:27.624',0.075,-,91.080,89.880
'48:25:27.632',-0.097,-,89.520,89.880
'48:25:27.640',-0.237,-,88.680,89.880
'48:25:27.648',-0.258,-,86.280,89.880
'48:25:27.656',-0.172,-,84.720,89.880
'48:25:27.664',-0.172,-,81.480,89.880
'48:25:27.672',-0.140,-,78.360,89.880
'48:25:27.680',-0.172,-,75.120,89.880
'48:25:27.688',-0.172,-,71.880,89.880
'48:25:27.696',-0.172,-,68.760,89.880
'48:25:27.704',-0.140,-,66.360,89.880
'48:25:27.712',-0.151,-,64.680,89.880
'48:25:27.720',-0.140,-,63.960,89.880
'48:25:27.728',-0.151,-,63.960,89.880
'48:25:27.736',-0.151,-,63.960,89.880
'48:25:27.744',-0.140,-,64.680,89.880
'48:25:27.752',-0.172,-,66.360,89.880
'48:25:27.760',-0.151,-,67.920,89.880
'48:25:27.768',-0.172,-,69.480,89.880
'48:25:27.776',-0.151,-,71.880,89.880
'48:25:27.784',-0.172,-,73.560,89.880
'48:25:27.792',-0.172,-,75.120,89.880
'48:25:27.800',-0.172,-,76.680,89.880
'48:25:27.808',-0.172,-,79.080,89.880
'48:25:27.816',-0.172,-,81.480,89.880
'48:25:27.824',-0.172,-,83.880,89.880
'48:25:27.832',-0.172,-,86.280,89.880
'48:25:27.840',-0.172,-,88.680,89.880
'48:25:27.848',-0.172,-,91.080,89.880
'48:25:27.856',-0.140,-,94.320,89.880
'48:25:27.864',-0.118,-,96.720,89.880
'48:25:27.872',-0.075,-,99.120,89.880
'48:25:27.880',-0.032,-,101.520,89.880
'48:25:27.888',0.000,-,103.920,89.880
'48:25:27.896',0.032,-,104.760,89.880
'48:25:27.904',0.075,-,106.320,89.880
'48:25:27.912',0.075,-,107.160,89.880
'48:25:27.920',0.118,-,107.880,89.880
'48:25:27.928',0.097,-,107.160,89.880
'48:25:27.936',0.118,-,106.320,89.880
'48:25:27.944',0.075,-,104.760,89.880
'48:25:27.952',0.075,-,102.360,89.880
'48:25:27.960',0.075,-,99.120,89.880
'48:25:27.968',0.054,-,96.720,89.880
'48:25:27.976',0.075,-,94.320,89.880
'48:25:27.984',0.032,-,93.480,89.880
'48:25:27.992',0.032,-,93.480,89.880
'48:25:28.000',0.032,-,94.320,89.880
'48:25:28.008',0.032,-,95.880,89.880
'48:25:28.016',0.032,-,99.120,89.880
'48:25:28.024',0.032,-,103.080,89.880
'48:25:28.032',0.032,-,107.160,89.880
'48:25:28.040',0.032,-,111.120,89.880
'48:25:28.048',0.032,-,115.080,89.880
'48:25:28.056',0.032,-,118.320,89.880
'48:25:28.064',0.032,-,120.720,89.880
'48:25:28.072',0.032,-,123.960,89.880
'48:25:28.080',0.032,-,127.920,89.880
'48:25:28.088',0.032,-,131.160,89.880
'48:25:28.096',0.032,-,133.560,89.880
'48:25:28.104',0.054,-,133.560,89.880
'48:25:28.112',0.075,-,131.880,89.880
'48:25:28.120',0.097,-,129.480,89.880
'48:25:28.128',0.097,-,127.080,89.880
'48:25:28.136',0.118,-,123.960,89.880
'48:25:28.144',0.140,-,121.560,89.880
'48:25:28.152',0.118,-,119.160,89.880
'48:25:28.160',0.075,-,116.760,89.880
'48:25:28.168',0.075,-,114.360,89.880
'48:25:28.176',0.118,-,111.960,89.880
'48:25:28.184',0.118,-,110.280,89.880
'48:25:28.192',0.075,-,108.720,89.880
'48:25:28.200',0.032,-,106.320,89.880
'48:25:28.208',0.011,-,103.920,89.880
'48:25:28.216',0.000,-,102.360,89.880
'48:25:28.224',0.011,-,99.120,89.880
'48:25:28.232',0.000,-,96.720,89.880
'48:25:28.240',0.000,-,94.320,89.880
'48:25:28.248',0.000,-,92.760,89.880
'48:25:28.256',0.000,-,91.920,89.880
'48:25:28.264',0.000,-,90.360,89.880
'48:25:28.272',0.000,-,90.360,89.880
'48:25:28.280',0.054,-,88.680,89.880
'48:25:28.288',0.333,-,87.120,89.880
'48:25:28.296',0.731,-,83.160,89.880
'48:25:28.304',0.796,-,80.760,89.880
'48:25:28.312',0.215,-,79.920,89.880
'48:25:28.320',0.032,-,79.920,89.880
'48:25:28.328',-0.140,-,78.360,89.880
'48:25:28.336',-0.258,-,75.120,89.880
'48:25:28.344',-0.312,-,72.720,89.880
'48:25:28.352',-0.194,-,69.480,89.880
'48:25:28.360',-0.172,-,65.520,89.880
'48:25:28.368',-0.151,-,61.560,89.880
'48:25:28.376',-0.140,-,59.160,89.880
'48:25:28.384',-0.151,-,55.920,89.880
'48:25:28.392',-0.151,-,53.520,89.880
'48:25:28.400',-0.151,-,51.120,89.880
'48:25:28.408',-0.172,-,50.280,89.880
'48:25:28.416',-0.140,-,49.560,89.880
'48:25:28.424',-0.151,-,50.280,89.880
'48:25:28.432',-0.151,-,51.120,89.880
'48:25:28.440',-0.140,-,52.680,89.880
'48:25:28.448',-0.172,-,54.360,89.880
'48:25:28.456',-0.140,-,55.080,89.880
'48:25:28.464',-0.194,-,56.760,89.880
'48:25:28.472',-0.151,-,59.160,89.880
'48:25:28.480',-0.172,-,62.280,89.880
'48:25:28.488',-0.151,-,66.360,89.880
'48:25:28.496',-0.194,-,69.480,89.880
'48:25:28.504',-0.151,-,73.560,89.880
'48:25:28.512',-0.172,-,78.360,89.880
'48:25:28.520',-0.172,-,83.160,89.880
'48:25:28.528',-0.215,-,87.120,89.880
'48:25:28.536',-0.194,-,91.920,89.880
'48:25:28.544',-0.172,-,95.160,89.880
'48:25:28.552',-0.194,-,98.280,89.880
'48:25:28.560',-0.140,-,100.680,89.880
'48:25:28.568',-0.097,-,102.360,89.880
'48:25:28.576',-0.097,-,103.080,89.880
'48:25:28.584',-0.011,-,103.920,89.880
'48:25:28.592',0.000,-,103.920,89.880
'48:25:28.600',0.032,-,103.920,89.880
'48:25:28.608',0.075,-,103.920,89.880
'48:25:28.616',0.075,-,103.080,89.880
'48:25:28.624',0.075,-,102.360,89.880
'48:25:28.632',0.118,-,100.680,89.880
'48:25:28.640',0.118,-,99.960,89.880
'48:25:28.648',0.054,-,97.560,89.880
'48:25:28.656',0.075,-,95.160,89.880
'48:25:28.664',0.054,-,92.760,89.880
'48:25:28.672',0.054,-,90.360,89.880
'48:25:28.680',0.075,-,88.680,89.880
'48:25:28.688',0.032,-,88.680,89.880
'48:25:28.696',0.032,-,90.360,89.880
'48:25:28.704',0.054,-,91.920,89.880
'48:25:28.712',0.011,-,95.160,89.880
'48:25:28.720',0.032,-,98.280,89.880
'48:25:28.728',0.011,-,102.360,89.880
'48:25:28.736',0.032,-,106.320,89.880
'48:25:28.744',0.011,-,110.280,89.880
'48:25:28.752',0.032,-,114.360,89.880
'48:25:28.760',0.011,-,117.480,89.880
'48:25:28.768',0.032,-,119.880,89.880
'48:25:28.776',0.032,-,122.280,89.880
'48:25:28.784',0.000,-,124.680,89.880
'48:25:28.792',0.032,-,125.520,89.880
'48:25:28.800',0.011,-,127.080,89.880
'48:25:28.808',0.032,-,127.080,89.880
'48:25:28.816',0.000,-,126.360,89.880
'48:25:28.824',0.000,-,125.520,89.880
'48:25:28.832',0.032,-,124.680,89.880
'48:25:28.840',0.032,-,123.120,89.880
'48:25:28.848',0.054,-,121.560,89.880
'48:25:28.856',0.032,-,119.160,89.880
'48:25:28.864',0.054,-,116.760,89.880
'48:25:28.872',0.118,-,114.360,89.880
'48:25:28.880',0.140,-,111.120,89.880
'48:25:28.888',0.097,-,108.720,89.880
'48:25:28.896',0.075,-,107.160,89.880
'48:25:28.904',0.075,-,105.480,89.880
'48:25:28.912',0.075,-,103.920,89.880
'48:25:28.920',0.054,-,101.520,89.880
'48:25:28.928',0.118,-,99.960,89.880
'48:25:28.936',0.032,-,98.280,89.880
'48:25:28.944',0.000,-,96.720,89.880
'48:25:28.952',0.000,-,95.880,89.880
'48:25:28.960',-0.032,-,94.320,89.880
'48:25:28.968',-0.011,-,93.480,89.880
'48:25:28.976',0.000,-,91.920,89.880
'48:25:28.984',-0.032,-,90.360,89.880
'48:25:28.992',0.000,-,88.680,89.880
'48:25:29.000',-0.032,-,86.280,89.880
'48:25:29.008',0.000,-,83.160,89.880
'48:25:29.016',0.140,-,80.760,89.880
'48:25:29.024',0.516,-,76.680,89.880
'48:25:29.032',0.871,-,73.560,89.880
'48:25:29.040',0.914,-,69.480,89.880
'48:25:29.048',0.215,-,66.360,89.880
'48:25:29.056',0.000,-,63.120,89.880
'48:25:29.064',-0.172,-,59.160,89.880
'48:25:29.072',-0.280,-,55.920,89.880
'48:25:29.080',-0.215,-,52.680,89.880
'48:25:29.088',-0.172,-,50.280,89.880
'48:25:29.096',-0.215,-,47.880,89.880
'48:25:29.104',-0.172,-,45.480,89.880
'48:25:29.112',-0.172,-,44.760,89.880
'48:25:29.120',-0.194,-,43.920,89.880
'48:25:29.128',-0.215,-,43.920,89.880
'48:25:29.136',-0.172,-,44.760,89.880
'48:25:29.144',-0.194,-,46.320,89.880
'48:25:29.152',-0.172,-,47.880,89.880
'48:25:29.160',-0.172,-,50.280,89.880
'48:25:29.168',-0.194,-,51.960,89.880
'48:25:29.176',-0.215,-,55.080,89.880
'48:25:29.184',-0.172,-,58.320,89.880
'48:25:29.192',-0.194,-,61.560,89.880
'48:25:29.200',-0.172,-,65.520,89.880
'48:25:29.208',-0.172,-,68.760,89.880
'48:25:29.216',-0.215,-,72.720,89.880
'48:25:29.224',-0.194,-,76.680,89.880
'48:25:29.232',-0.215,-,79.920,89.880
'48:25:29.240',-0.194,-,83.160,89.880
'48:25:29.248',-0.258,-,86.280,89.880
'48:25:29.256',-0.215,-,89.520,89.880
'48:25:29.264',-0.237,-,91.920,89.880
'48:25:29.272',-0.194,-,94.320,89.880
'48:25:29.280',-0.215,-,96.720,89.880
'48:25:29.288',-0.172,-,99.120,89.880
'48:25:29.296',-0.151,-,100.680,89.880
'48:25:29.304',-0.097,-,102.360,89.880
'48:25:29.312',-0.097,-,103.920,89.880
'48:25:29.320',-0.032,-,104.760,89.880
'48:25:29.328',0.000,-,105.480,89.880
'48:25:29.336',0.032,-,106.320,89.880
'48:25:29.344',0.075,-,107.160,89.880
'48:25:29.352',0.097,-,107.160,89.880
'48:25:29.360',0.075,-,106.320,89.880
'48:25:29.368',0.075,-,105.480,89.880
'48:25:29.376',0.054,-,103.920,89.880
'48:25:29.384',0.054,-,101.520,89.880
'48:25:29.392',0.075,-,99.120,89.880
'48:25:29.400',0.032,-,95.880,89.880
'48:25:29.408',0.054,-,93.480,89.880
'48:25:29.416',0.032,-,91.920,89.880
'48:25:29.424',0.032,-,91.080,89.880
'48:25:29.432',0.032,-,91.920,89.880
'48:25:29.440',0.032,-,93.480,89.880
'48:25:29.448',0.032,-,96.720,89.880
'48:25:29.456',0.032,-,99.960,89.880
'48:25:29.464',0.032,-,103.920,89.880
'48:25:29.472',0.032,-,107.880,89.880
'48:25:29.480',0.032,-,111.960,89.880
'48:25:29.488',0.032,-,115.080,89.880
'48:25:29.496',0.032,-,118.320,89.880
'48:25:29.504',0.032,-,120.720,89.880
'48:25:29.512',0.032,-,123.120,89.880
'48:25:29.520',0.032,-,124.680,89.880
'48:25:29.528',0.032,-,125.520,89.880
'48:25:29.536',0.032,-,126.360,89.880
'48:25:29.544',0.032,-,127.080,89.880
'48:25:29.552',0.032,-,127.920,89.880
'48:25:29.560',0.032,-,128.760,89.880
'48:25:29.568',0.032,-,127.920,89.880
'48:25:29.576',0.032,-,127.080,89.880
'48:25:29.584',0.032,-,125.520,89.880
'48:25:29.592',0.032,-,123.120,89.880
'48:25:29.600',0.075,-,120.720,89.880
'48:25:29.608',0.075,-,118.320,89.880
'48:25:29.616',0.097,-,115.920,89.880
'48:25:29.624',0.118,-,114.360,89.880
'48:25:29.632',0.118,-,111.120,89.880
'48:25:29.640',0.140,-,108.720,89.880
'48:25:29.648',0.097,-,106.320,89.880
'48:25:29.656',0.075,-,104.760,89.880
'48:25:29.664',0.075,-,102.360,89.880
'48:25:29.672',0.118,-,100.680,89.880
'48:25:29.680',0.118,-,99.120,89.880
'48:25:29.688',0.075,-,98.280,89.880
'48:25:29.696',0.000,-,97.560,89.880
'48:25:29.704',0.000,-,95.880,89.880
'48:25:29.712',-0.011,-,95.160,89.880
'48:25:29.720',0.000,-,94.320,89.880
'48:25:29.728',-0.032,-,93.480,89.880
'48:25:29.736',-0.011,-,92.760,89.880
'48:25:29.744',-0.032,-,91.920,89.880
'48:25:29.752',-0.011,-,90.360,89.880
'48:25:29.760',-0.011,-,87.960,89.880
'48:25:29.768',0.000,-,85.560,89.880
'48:25:29.776',0.237,-,82.320,89.880
'48:25:29.784',0.656,-,78.360,89.880
'48:25:29.792',0.817,-,74.280,89.880
'48:25:29.800',0.376,-,71.160,89.880
'48:25:29.808',0.151,-,67.080,89.880
'48:25:29.816',0.000,-,63.960,89.880
'48:25:29.824',-0.172,-,60.720,89.880
'48:25:29.832',-0.258,-,58.320,89.880
'48:25:29.840',-0.172,-,55.920,89.880
'48:25:29.848',-0.194,-,53.520,89.880
'48:25:29.856',-0.172,-,51.960,89.880
'48:25:29.864',-0.172,-,51.120,89.880
'48:25:29.872',-0.172,-,51.120,89.880
'48:25:29.880',-0.172,-,51.960,89.880
'48:25:29.888',-0.172,-,51.960,89.880
'48:25:29.896',-0.172,-,51.960,89.880
'48:25:29.904',-0.172,-,52.680,89.880
'48:25:29.912',-0.172,-,54.360,89.880
'48:25:29.920',-0.172,-,55.080,89.880
'48:25:29.928',-0.172,-,55.920,89.880
'48:25:29.936',-0.172,-,57.480,89.880
'48:25:29.944',-0.172,-,59.880,89.880
'48:25:29.952',-0.172,-,62.280,89.880
