'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:21:09.872',0.024,-,0.064,-,55.200,-
'5:21:09.880',0.024,-,0.064,-,54.400,-
'5:21:09.888',0.024,-,0.040,-,53.600,-
'5:21:09.896',0.024,-,0.040,-,52.800,-
'5:21:09.904',0.032,-,0.016,-,52.000,-
'5:21:09.912',0.048,-,0.016,-,51.200,-
'5:21:09.920',0.064,-,0.000,-,51.200,-
'5:21:09.928',0.032,-,0.000,-,50.400,-
'5:21:09.936',-0.088,-,-0.016,-,50.400,-
'5:21:09.944',-0.256,-,-0.040,-,49.600,-
'5:21:09.952',-0.416,-,-0.040,-,49.600,-
'5:21:09.960',-0.552,-,-0.064,-,49.600,-
'5:21:09.968',-0.624,-,-0.064,-,49.600,-
'5:21:09.976',-0.656,-,-0.080,-,49.600,-
'5:21:09.984',-0.616,-,-0.104,-,49.600,-
'5:21:09.992',-0.560,-,-0.104,-,49.600,-
'5:21:10.000',-0.512,-,-0.128,-,49.600,-
'5:21:10.008',-0.440,-,-0.128,-,49.600,-
'5:21:10.016',-0.336,-,-0.152,-,48.800,-
'5:21:10.024',-0.168,-,-0.152,-,48.800,-
'5:21:10.032',0.000,-,-0.168,-,48.800,-
'5:21:10.040',0.128,-,-0.168,-,48.800,-
'5:21:10.048',0.192,-,-0.192,-,48.800,-
'5:21:10.056',0.216,-,-0.192,-,48.800,-
'5:21:10.064',0.216,-,-0.192,-,48.800,-
'5:21:10.072',0.232,-,-0.192,-,48.800,-
'5:21:10.080',0.256,-,-0.192,-,48.800,-
'5:21:10.088',0.272,-,-0.192,-,48.800,-
'5:21:10.096',0.288,-,-0.192,-,49.600,-
'5:21:10.104',0.296,-,-0.192,-,51.200,-
'5:21:10.112',0.312,-,-0.216,-,52.800,-
'5:21:10.120',0.312,-,-0.216,-,56.000,-
'5:21:10.128',0.328,-,-0.216,-,59.200,-
'5:21:10.136',0.336,-,-0.216,-,62.400,-
'5:21:10.144',0.336,-,-0.232,-,64.000,-
'5:21:10.152',0.336,-,-0.232,-,66.400,-
'5:21:10.160',0.328,-,-0.232,-,67.200,-
'5:21:10.168',0.328,-,-0.232,-,68.800,-
'5:21:10.176',0.312,-,-0.232,-,69.600,-
'5:21:10.184',0.288,-,-0.232,-,70.400,-
'5:21:10.192',0.272,-,-0.232,-,71.200,-
'5:21:10.200',0.256,-,-0.256,-,71.200,-
'5:21:10.208',0.232,-,-0.256,-,71.200,-
'5:21:10.216',0.216,-,-0.256,-,70.400,-
'5:21:10.224',0.184,-,-0.280,-,69.600,-
'5:21:10.232',0.152,-,-0.280,-,68.000,-
'5:21:10.240',0.144,-,-0.280,-,67.200,-
'5:21:10.248',0.112,-,-0.304,-,65.600,-
'5:21:10.256',0.088,-,-0.304,-,64.000,-
'5:21:10.264',0.064,-,-0.304,-,61.600,-
'5:21:10.272',0.048,-,-0.320,-,60.000,-
'5:21:10.280',0.032,-,-0.320,-,58.400,-
'5:21:10.288',0.024,-,-0.344,-,56.800,-
'5:21:10.296',0.008,-,-0.368,-,56.000,-
'5:21:10.304',0.000,-,-0.384,-,55.200,-
'5:21:10.312',0.000,-,-0.408,-,54.400,-
'5:21:10.320',-0.024,-,-0.432,-,54.400,-
'5:21:10.328',-0.048,-,-0.472,-,53.600,-
'5:21:10.336',-0.032,-,-0.496,-,52.800,-
'5:21:10.344',-0.024,-,-0.520,-,52.000,-
'5:21:10.352',-0.008,-,-0.536,-,52.000,-
'5:21:10.360',-0.008,-,-0.560,-,51.200,-
'5:21:10.368',-0.008,-,-0.584,-,51.200,-
'5:21:10.376',-0.008,-,-0.608,-,51.200,-
'5:21:10.384',-0.024,-,-0.624,-,50.400,-
'5:21:10.392',-0.024,-,-0.624,-,50.400,-
'5:21:10.400',-0.032,-,-0.648,-,50.400,-
'5:21:10.408',-0.032,-,-0.672,-,50.400,-
'5:21:10.416',-0.024,-,-0.688,-,50.400,-
'5:21:10.424',-0.024,-,-0.712,-,50.400,-
'5:21:10.432',-0.024,-,-0.736,-,49.600,-
'5:21:10.440',-0.024,-,-0.760,-,49.600,-
'5:21:10.448',-0.024,-,-0.800,-,49.600,-
'5:21:10.456',-0.024,-,-0.824,-,49.600,-
'5:21:10.464',-0.024,-,-0.840,-,49.600,-
'5:21:10.472',-0.008,-,-0.864,-,49.600,-
'5:21:10.480',-0.008,-,-0.888,-,49.600,-
'5:21:10.488',-0.024,-,-0.888,-,48.800,-
'5:21:10.496',-0.024,-,-0.912,-,48.800,-
'5:21:10.504',-0.024,-,-0.928,-,48.800,-
'5:21:10.512',0.000,-,-0.928,-,48.800,-
'5:21:10.520',0.000,-,-0.928,-,48.000,-
'5:21:10.528',0.008,-,-0.952,-,48.000,-
'5:21:10.536',0.024,-,-0.952,-,48.000,-
'5:21:10.544',0.032,-,-0.952,-,47.200,-
'5:21:10.552',0.048,-,-0.976,-,47.200,-
'5:21:10.560',0.032,-,-1.000,-,47.200,-
'5:21:10.568',-0.048,-,-1.000,-,47.200,-
'5:21:10.576',-0.208,-,-1.016,-,46.400,-
'5:21:10.584',-0.336,-,-1.016,-,46.400,-
'5:21:10.592',-0.392,-,-1.040,-,46.400,-
'5:21:10.600',-0.376,-,-1.064,-,46.400,-
'5:21:10.608',-0.296,-,-1.064,-,46.400,-
'5:21:10.616',-0.208,-,-1.080,-,45.600,-
'5:21:10.624',-0.112,-,-1.104,-,45.600,-
'5:21:10.632',-0.048,-,-1.104,-,45.600,-
'5:21:10.640',-0.008,-,-1.128,-,45.600,-
'5:21:10.648',0.008,-,-1.152,-,45.600,-
'5:21:10.656',0.032,-,-1.152,-,44.800,-
'5:21:10.664',0.032,-,-1.168,-,44.800,-
'5:21:10.672',0.032,-,-1.192,-,44.800,-
'5:21:10.680',0.032,-,-1.216,-,44.800,-
'5:21:10.688',0.048,-,-1.232,-,44.800,-
'5:21:10.696',0.048,-,-1.232,-,44.800,-
'5:21:10.704',0.048,-,-1.256,-,44.800,-
'5:21:10.712',0.064,-,-1.280,-,46.400,-
'5:21:10.720',0.064,-,-1.304,-,48.000,-
'5:21:10.728',0.064,-,-1.320,-,52.000,-
'5:21:10.736',0.064,-,-1.344,-,56.800,-
'5:21:10.744',0.072,-,-1.344,-,61.600,-
'5:21:10.752',0.072,-,-1.368,-,65.600,-
'5:21:10.760',0.064,-,-1.384,-,68.800,-
'5:21:10.768',0.064,-,-1.384,-,71.200,-
'5:21:10.776',0.064,-,-1.384,-,74.400,-
'5:21:10.784',0.072,-,-1.408,-,76.800,-
'5:21:10.792',0.072,-,-1.408,-,78.400,-
'5:21:10.800',0.072,-,-1.408,-,80.000,-
'5:21:10.808',0.064,-,-1.408,-,81.600,-
'5:21:10.816',0.064,-,-1.408,-,82.400,-
'5:21:10.824',0.032,-,-1.408,-,82.400,-
'5:21:10.832',0.024,-,-1.408,-,81.600,-
'5:21:10.840',0.008,-,-1.408,-,80.800,-
'5:21:10.848',0.000,-,-1.432,-,80.000,-
'5:21:10.856',-0.008,-,-1.432,-,77.600,-
'5:21:10.864',0.000,-,-1.456,-,76.000,-
'5:21:10.872',0.000,-,-1.456,-,73.600,-
'5:21:10.880',-0.008,-,-1.472,-,71.200,-
'5:21:10.888',-0.008,-,-1.496,-,68.800,-
'5:21:10.896',-0.008,-,-1.496,-,66.400,-
'5:21:10.904',0.000,-,-1.520,-,64.000,-
'5:21:10.912',0.000,-,-1.536,-,62.400,-
'5:21:10.920',0.000,-,-1.560,-,60.800,-
'5:21:10.928',-0.008,-,-1.560,-,59.200,-
'5:21:10.936',0.000,-,-1.584,-,58.400,-
'5:21:10.944',0.000,-,-1.608,-,57.600,-
'5:21:10.952',-0.008,-,-1.608,-,56.800,-
'5:21:10.960',-0.008,-,-1.624,-,56.000,-
'5:21:10.968',-0.024,-,-1.624,-,56.000,-
'5:21:10.976',-0.024,-,-1.648,-,55.200,-
'5:21:10.984',-0.024,-,-1.672,-,54.400,-
'5:21:10.992',-0.008,-,-1.672,-,54.400,-
'5:21:11.000',-0.008,-,-1.688,-,54.400,-
'5:21:11.008',0.000,-,-1.688,-,53.600,-
'5:21:11.016',0.000,-,-1.712,-,53.600,-
'5:21:11.024',0.008,-,-1.712,-,53.600,-
'5:21:11.032',0.008,-,-1.736,-,52.800,-
'5:21:11.040',0.008,-,-1.736,-,52.800,-
'5:21:11.048',0.000,-,-1.760,-,52.800,-
'5:21:11.056',0.008,-,-1.760,-,52.800,-
'5:21:11.064',0.048,-,-1.776,-,52.800,-
'5:21:11.072',0.064,-,-1.800,-,52.800,-
'5:21:11.080',0.048,-,-1.800,-,52.000,-
'5:21:11.088',0.024,-,-1.824,-,52.000,-
'5:21:11.096',-0.088,-,-1.840,-,52.000,-
'5:21:11.104',-0.248,-,-1.840,-,52.000,-
'5:21:11.112',-0.336,-,-1.840,-,51.200,-
'5:21:11.120',-0.352,-,-1.840,-,51.200,-
'5:21:11.128',-0.328,-,-1.864,-,51.200,-
'5:21:11.136',-0.256,-,-1.864,-,51.200,-
'5:21:11.144',-0.168,-,-1.864,-,50.400,-
'5:21:11.152',-0.072,-,-1.864,-,50.400,-
'5:21:11.160',-0.024,-,-1.864,-,50.400,-
'5:21:11.168',0.000,-,-1.840,-,49.600,-
'5:21:11.176',0.032,-,-1.840,-,49.600,-
'5:21:11.184',0.064,-,-1.840,-,49.600,-
'5:21:11.192',0.048,-,-1.840,-,48.800,-
'5:21:11.200',0.048,-,-1.840,-,48.800,-
'5:21:11.208',0.064,-,-1.840,-,48.000,-
'5:21:11.216',0.072,-,-1.840,-,48.000,-
'5:21:11.224',0.072,-,-1.840,-,48.000,-
'5:21:11.232',0.072,-,-1.840,-,48.000,-
'5:21:11.240',0.088,-,-1.864,-,48.000,-
'5:21:11.248',0.104,-,-1.864,-,48.800,-
'5:21:11.256',0.112,-,-1.864,-,49.600,-
'5:21:11.264',0.112,-,-1.888,-,51.200,-
'5:21:11.272',0.112,-,-1.888,-,53.600,-
'5:21:11.280',0.104,-,-1.888,-,56.800,-
'5:21:11.288',0.104,-,-1.912,-,59.200,-
'5:21:11.296',0.104,-,-1.912,-,61.600,-
'5:21:11.304',0.104,-,-1.928,-,63.200,-
'5:21:11.312',0.104,-,-1.952,-,64.800,-
'5:21:11.320',0.104,-,-1.976,-,66.400,-
'5:21:11.328',0.104,-,-1.976,-,67.200,-
'5:21:11.336',0.088,-,-2.000,-,68.000,-
'5:21:11.344',0.064,-,-2.016,-,68.800,-
'5:21:11.352',0.048,-,-2.040,-,68.800,-
'5:21:11.360',0.032,-,-2.064,-,68.800,-
'5:21:11.368',0.024,-,-2.064,-,68.000,-
'5:21:11.376',0.008,-,-2.080,-,67.200,-
'5:21:11.384',0.000,-,-2.080,-,65.600,-
'5:21:11.392',0.000,-,-2.080,-,64.000,-
'5:21:11.400',0.000,-,-2.080,-,61.600,-
'5:21:11.408',0.000,-,-2.080,-,60.000,-
'5:21:11.416',0.000,-,-2.080,-,57.600,-
'5:21:11.424',0.000,-,-2.064,-,56.000,-
'5:21:11.432',0.000,-,-2.040,-,53.600,-
'5:21:11.440',0.000,-,-2.040,-,52.800,-
'5:21:11.448',-0.008,-,-2.000,-,51.200,-
'5:21:11.456',-0.008,-,-1.976,-,50.400,-
'5:21:11.464',-0.008,-,-1.952,-,49.600,-
'5:21:11.472',-0.008,-,-1.928,-,48.800,-
'5:21:11.480',-0.008,-,-1.888,-,48.000,-
'5:21:11.488',-0.008,-,-1.864,-,47.200,-
'5:21:11.496',-0.008,-,-1.824,-,47.200,-
'5:21:11.504',-0.024,-,-1.776,-,46.400,-
'5:21:11.512',-0.008,-,-1.760,-,46.400,-
'5:21:11.520',0.000,-,-1.712,-,45.600,-
'5:21:11.528',0.000,-,-1.672,-,45.600,-
'5:21:11.536',-0.008,-,-1.648,-,45.600,-
'5:21:11.544',0.000,-,-1.608,-,45.600,-
'5:21:11.552',0.000,-,-1.560,-,44.800,-
'5:21:11.560',0.000,-,-1.520,-,44.800,-
'5:21:11.568',0.000,-,-1.472,-,44.800,-
'5:21:11.576',0.008,-,-1.432,-,44.800,-
'5:21:11.584',0.024,-,-1.384,-,44.800,-
'5:21:11.592',0.048,-,-1.344,-,44.800,-
'5:21:11.600',0.048,-,-1.320,-,44.000,-
'5:21:11.608',0.032,-,-1.280,-,44.000,-
'5:21:11.616',-0.064,-,-1.232,-,44.000,-
'5:21:11.624',-0.232,-,-1.192,-,44.000,-
'5:21:11.632',-0.368,-,-1.168,-,44.000,-
'5:21:11.640',-0.400,-,-1.128,-,43.200,-
'5:21:11.648',-0.376,-,-1.080,-,43.200,-
'5:21:11.656',-0.312,-,-1.040,-,43.200,-
'5:21:11.664',-0.216,-,-1.000,-,43.200,-
'5:21:11.672',-0.112,-,-0.952,-,42.400,-
'5:21:11.680',-0.048,-,-0.912,-,42.400,-
'5:21:11.688',-0.008,-,-0.864,-,42.400,-
'5:21:11.696',0.008,-,-0.824,-,41.600,-
'5:21:11.704',0.024,-,-0.776,-,41.600,-
'5:21:11.712',0.032,-,-0.736,-,41.600,-
'5:21:11.720',0.032,-,-0.688,-,40.800,-
'5:21:11.728',0.032,-,-0.648,-,40.800,-
'5:21:11.736',0.032,-,-0.624,-,40.800,-
'5:21:11.744',0.032,-,-0.584,-,40.800,-
'5:21:11.752',0.032,-,-0.536,-,40.800,-
'5:21:11.760',0.048,-,-0.496,-,40.800,-
'5:21:11.768',0.064,-,-0.472,-,40.800,-
'5:21:11.776',0.072,-,-0.432,-,42.400,-
'5:21:11.784',0.072,-,-0.408,-,44.800,-
'5:21:11.792',0.072,-,-0.368,-,48.000,-
'5:21:11.800',0.072,-,-0.344,-,51.200,-
'5:21:11.808',0.072,-,-0.304,-,54.400,-
'5:21:11.816',0.072,-,-0.256,-,56.800,-
'5:21:11.824',0.072,-,-0.232,-,58.400,-
'5:21:11.832',0.072,-,-0.192,-,60.800,-
'5:21:11.840',0.072,-,-0.152,-,62.400,-
'5:21:11.848',0.072,-,-0.104,-,64.000,-
'5:21:11.856',0.072,-,-0.064,-,64.800,-
'5:21:11.864',0.048,-,-0.016,-,65.600,-
'5:21:11.872',0.032,-,0.000,-,65.600,-
'5:21:11.880',0.024,-,0.040,-,65.600,-
'5:21:11.888',0.008,-,0.064,-,65.600,-
'5:21:11.896',-0.008,-,0.104,-,64.800,-
'5:21:11.904',-0.024,-,0.152,-,63.200,-
'5:21:11.912',-0.024,-,0.192,-,61.600,-
'5:21:11.920',-0.024,-,0.216,-,60.000,-
'5:21:11.928',-0.008,-,0.256,-,58.400,-
'5:21:11.936',-0.008,-,0.304,-,56.000,-
'5:21:11.944',-0.008,-,0.320,-,54.400,-
'5:21:11.952',-0.008,-,0.368,-,52.800,-
'5:21:11.960',-0.008,-,0.384,-,51.200,-
'5:21:11.968',-0.008,-,0.432,-,49.600,-
'5:21:11.976',-0.008,-,0.456,-,48.800,-
'5:21:11.984',-0.008,-,0.472,-,48.800,-
'5:21:11.992',-0.008,-,0.496,-,48.000,-
'5:21:12.000',-0.024,-,0.520,-,47.200,-
'5:21:12.008',-0.024,-,0.536,-,46.400,-
'5:21:12.016',-0.024,-,0.560,-,46.400,-
'5:21:12.024',-0.024,-,0.608,-,45.600,-
'5:21:12.032',-0.024,-,0.624,-,45.600,-
'5:21:12.040',-0.024,-,0.648,-,45.600,-
'5:21:12.048',-0.008,-,0.672,-,45.600,-
'5:21:12.056',-0.008,-,0.688,-,45.600,-
'5:21:12.064',-0.008,-,0.736,-,45.600,-
'5:21:12.072',-0.008,-,0.760,-,44.800,-
'5:21:12.080',0.000,-,0.776,-,44.800,-
'5:21:12.088',0.000,-,0.824,-,44.800,-
'5:21:12.096',0.000,-,0.840,-,44.800,-
'5:21:12.104',0.008,-,0.888,-,44.800,-
'5:21:12.112',0.032,-,0.912,-,44.800,-
'5:21:12.120',0.064,-,0.928,-,44.800,-
'5:21:12.128',0.064,-,0.952,-,44.800,-
'5:21:12.136',0.024,-,0.976,-,44.800,-
'5:21:12.144',-0.112,-,1.000,-,44.800,-
'5:21:12.152',-0.288,-,1.016,-,44.000,-
'5:21:12.160',-0.376,-,1.040,-,44.000,-
'5:21:12.168',-0.400,-,1.064,-,44.000,-
'5:21:12.176',-0.368,-,1.080,-,44.000,-
'5:21:12.184',-0.272,-,1.104,-,43.200,-
'5:21:12.192',-0.152,-,1.128,-,43.200,-
'5:21:12.200',-0.064,-,1.128,-,43.200,-
'5:21:12.208',-0.008,-,1.152,-,43.200,-
'5:21:12.216',0.008,-,1.168,-,42.400,-
'5:21:12.224',0.032,-,1.168,-,42.400,-
'5:21:12.232',0.048,-,1.168,-,42.400,-
'5:21:12.240',0.048,-,1.192,-,42.400,-
'5:21:12.248',0.048,-,1.192,-,41.600,-
'5:21:12.256',0.048,-,1.192,-,41.600,-
'5:21:12.264',0.064,-,1.192,-,41.600,-
'5:21:12.272',0.064,-,1.216,-,41.600,-
'5:21:12.280',0.064,-,1.216,-,41.600,-
'5:21:12.288',0.072,-,1.216,-,41.600,-
'5:21:12.296',0.072,-,1.216,-,42.400,-
'5:21:12.304',0.088,-,1.216,-,44.000,-
'5:21:12.312',0.088,-,1.216,-,46.400,-
'5:21:12.320',0.104,-,1.216,-,49.600,-
'5:21:12.328',0.104,-,1.216,-,52.000,-
'5:21:12.336',0.104,-,1.216,-,55.200,-
'5:21:12.344',0.104,-,1.216,-,56.800,-
'5:21:12.352',0.112,-,1.192,-,59.200,-
'5:21:12.360',0.112,-,1.192,-,60.800,-
'5:21:12.368',0.112,-,1.192,-,62.400,-
'5:21:12.376',0.112,-,1.168,-,64.000,-
'5:21:12.384',0.104,-,1.152,-,64.800,-
'5:21:12.392',0.088,-,1.152,-,65.600,-
'5:21:12.400',0.072,-,1.128,-,65.600,-
'5:21:12.408',0.064,-,1.104,-,65.600,-
'5:21:12.416',0.032,-,1.080,-,65.600,-
'5:21:12.424',0.008,-,1.064,-,64.800,-
'5:21:12.432',0.008,-,1.040,-,63.200,-
'5:21:12.440',0.008,-,1.000,-,62.400,-
'5:21:12.448',0.024,-,0.976,-,60.800,-
'5:21:12.456',0.032,-,0.952,-,58.400,-
'5:21:12.464',0.024,-,0.912,-,56.800,-
'5:21:12.472',0.024,-,0.864,-,55.200,-
'5:21:12.480',0.032,-,0.840,-,53.600,-
'5:21:12.488',0.032,-,0.800,-,52.000,-
'5:21:12.496',0.032,-,0.760,-,51.200,-
'5:21:12.504',0.024,-,0.712,-,50.400,-
'5:21:12.512',0.024,-,0.672,-,50.400,-
'5:21:12.520',0.032,-,0.624,-,49.600,-
'5:21:12.528',0.032,-,0.560,-,49.600,-
'5:21:12.536',0.064,-,0.520,-,49.600,-
'5:21:12.544',0.088,-,0.472,-,48.800,-
'5:21:12.552',0.088,-,0.432,-,48.800,-
'5:21:12.560',-0.032,-,0.384,-,48.000,-
'5:21:12.568',-0.208,-,0.344,-,48.000,-
'5:21:12.576',-0.376,-,0.304,-,48.000,-
'5:21:12.584',-0.496,-,0.232,-,48.000,-
'5:21:12.592',-0.592,-,0.192,-,48.000,-
'5:21:12.600',-0.640,-,0.152,-,48.000,-
'5:21:12.608',-0.616,-,0.128,-,48.000,-
'5:21:12.616',-0.552,-,0.080,-,48.000,-
'5:21:12.624',-0.496,-,0.040,-,48.000,-
'5:21:12.632',-0.440,-,0.016,-,48.000,-
'5:21:12.640',-0.336,-,-0.016,-,48.000,-
'5:21:12.648',-0.192,-,-0.040,-,48.000,-
'5:21:12.656',-0.032,-,-0.064,-,48.000,-
'5:21:12.664',0.104,-,-0.080,-,48.000,-
'5:21:12.672',0.192,-,-0.104,-,48.000,-
'5:21:12.680',0.232,-,-0.128,-,47.200,-
'5:21:12.688',0.256,-,-0.152,-,47.200,-
'5:21:12.696',0.256,-,-0.168,-,47.200,-
'5:21:12.704',0.288,-,-0.168,-,47.200,-
'5:21:12.712',0.296,-,-0.168,-,47.200,-
'5:21:12.720',0.328,-,-0.168,-,48.000,-
'5:21:12.728',0.328,-,-0.192,-,49.600,-
'5:21:12.736',0.328,-,-0.192,-,51.200,-
'5:21:12.744',0.336,-,-0.192,-,54.400,-
'5:21:12.752',0.352,-,-0.192,-,57.600,-
'5:21:12.760',0.352,-,-0.192,-,60.800,-
'5:21:12.768',0.352,-,-0.192,-,63.200,-
'5:21:12.776',0.352,-,-0.168,-,64.800,-
'5:21:12.784',0.352,-,-0.168,-,66.400,-
'5:21:12.792',0.352,-,-0.168,-,68.000,-
'5:21:12.800',0.336,-,-0.168,-,68.800,-
'5:21:12.808',0.336,-,-0.152,-,69.600,-
'5:21:12.816',0.312,-,-0.152,-,70.400,-
'5:21:12.824',0.288,-,-0.152,-,71.200,-
'5:21:12.832',0.272,-,-0.128,-,71.200,-
'5:21:12.840',0.248,-,-0.128,-,70.400,-
'5:21:12.848',0.216,-,-0.128,-,69.600,-
'5:21:12.856',0.192,-,-0.104,-,68.800,-
'5:21:12.864',0.168,-,-0.104,-,67.200,-
'5:21:12.872',0.144,-,-0.104,-,65.600,-
'5:21:12.880',0.112,-,-0.104,-,64.000,-
'5:21:12.888',0.088,-,-0.104,-,62.400,-
'5:21:12.896',0.072,-,-0.104,-,60.000,-
'5:21:12.904',0.064,-,-0.104,-,58.400,-
'5:21:12.912',0.048,-,-0.104,-,56.800,-
'5:21:12.920',0.032,-,-0.104,-,56.000,-
'5:21:12.928',0.024,-,-0.128,-,55.200,-
'5:21:12.936',0.008,-,-0.152,-,54.400,-
'5:21:12.944',0.000,-,-0.152,-,53.600,-
'5:21:12.952',-0.008,-,-0.168,-,52.800,-
'5:21:12.960',-0.008,-,-0.168,-,52.800,-
'5:21:12.968',0.000,-,-0.192,-,52.000,-
'5:21:12.976',0.000,-,-0.216,-,51.200,-
'5:21:12.984',0.000,-,-0.216,-,51.200,-
'5:21:12.992',0.000,-,-0.232,-,50.400,-
'5:21:13.000',0.000,-,-0.232,-,50.400,-
'5:21:13.008',0.000,-,-0.256,-,50.400,-
'5:21:13.016',-0.008,-,-0.256,-,50.400,-
'5:21:13.024',-0.008,-,-0.280,-,50.400,-
'5:21:13.032',-0.024,-,-0.304,-,50.400,-
