'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:45:47.640',-0.057,-,-,-0.028,-,-,-
'44:45:47.648',-0.057,-,-,-0.038,-,-,-
'44:45:47.656',-0.075,-,-,-0.047,-,-,-
'44:45:47.664',-0.094,-,-,-0.047,-,-,-
'44:45:47.672',-0.094,-,-,-0.057,-,-,-
'44:45:47.680',-0.094,-,-,-0.066,-,-,-
'44:45:47.688',-0.094,-,-,-0.066,-,-,-
'44:45:47.696',-0.094,-,-,-0.066,-,-,-
'44:45:47.704',-0.075,-,-,-0.057,-,-,-
'44:45:47.712',-0.057,-,-,-0.047,-,-,-
'44:45:47.720',-0.028,-,-,-0.028,-,-,-
'44:45:47.728',0.009,-,-,0.000,-,-,-
'44:45:47.736',0.047,-,-,0.019,-,-,-
'44:45:47.744',0.075,-,-,0.057,-,-,-
'44:45:47.752',0.094,-,-,0.085,-,-,-
'44:45:47.760',0.094,-,-,0.094,-,-,-
'44:45:47.768',0.094,-,-,0.066,-,-,-
'44:45:47.776',0.075,-,-,0.066,-,-,-
'44:45:47.784',0.057,-,-,0.057,-,-,-
'44:45:47.792',0.057,-,-,0.057,-,-,-
'44:45:47.800',0.075,-,-,0.057,-,-,-
'44:45:47.808',0.094,-,-,0.104,-,-,-
'44:45:47.816',0.094,-,-,0.113,-,-,-
'44:45:47.824',0.075,-,-,0.085,-,-,-
'44:45:47.832',0.075,-,-,0.057,-,-,-
'44:45:47.840',0.057,-,-,0.066,-,-,-
'44:45:47.848',0.057,-,-,0.047,-,-,-
'44:45:47.856',0.047,-,-,0.038,-,-,-
'44:45:47.864',0.009,-,-,0.009,-,-,-
'44:45:47.872',0.000,-,-,-0.009,-,-,-
'44:45:47.880',-0.009,-,-,-0.019,-,-,-
'44:45:47.888',-0.009,-,-,-0.019,-,-,-
'44:45:47.896',-0.009,-,-,-0.019,-,-,-
'44:45:47.904',-0.009,-,-,-0.019,-,-,-
'44:45:47.912',-0.009,-,-,-0.019,-,-,-
'44:45:47.920',-0.009,-,-,-0.019,-,-,-
'44:45:47.928',0.000,-,-,-0.019,-,-,-
'44:45:47.936',0.000,-,-,-0.009,-,-,-
'44:45:47.944',0.000,-,-,-0.019,-,-,-
'44:45:47.952',0.009,-,-,0.000,-,-,-
'44:45:47.960',0.057,-,-,0.019,-,-,-
'44:45:47.968',0.160,-,-,0.094,-,-,-
'44:45:47.976',0.292,-,-,0.179,-,-,-
'44:45:47.984',0.387,-,-,0.311,-,-,-
'44:45:47.992',0.434,-,-,0.368,-,-,-
'44:45:48.000',0.472,-,-,0.292,-,-,-
'44:45:48.008',0.425,-,-,0.358,-,-,-
'44:45:48.016',0.255,-,-,0.208,-,-,-
'44:45:48.024',0.057,-,-,0.019,-,-,-
'44:45:48.032',-0.057,-,-,-0.066,-,-,-
'44:45:48.040',-0.208,-,-,-0.208,-,-,-
'44:45:48.048',-0.292,-,-,-0.302,-,-,-
'44:45:48.056',-0.274,-,-,-0.321,-,-,-
'44:45:48.064',-0.208,-,-,-0.236,-,-,-
'44:45:48.072',-0.142,-,-,-0.151,-,-,-
'44:45:48.080',-0.094,-,-,-0.085,-,-,-
'44:45:48.088',-0.075,-,-,-0.047,-,-,-
'44:45:48.096',-0.057,-,-,-0.047,-,-,-
'44:45:48.104',-0.057,-,-,-0.028,-,-,-
'44:45:48.112',-0.047,-,-,-0.019,-,-,-
'44:45:48.120',-0.047,-,-,-0.028,-,-,-
'44:45:48.128',-0.047,-,-,-0.019,-,-,-
'44:45:48.136',-0.047,-,-,-0.028,-,-,-
'44:45:48.144',-0.057,-,-,-0.019,-,-,-
'44:45:48.152',-0.057,-,-,-0.028,-,-,-
'44:45:48.160',-0.057,-,-,-0.028,-,-,-
'44:45:48.168',-0.075,-,-,-0.038,-,-,-
'44:45:48.176',-0.075,-,-,-0.047,-,-,-
'44:45:48.184',-0.094,-,-,-0.047,-,-,-
'44:45:48.192',-0.094,-,-,-0.047,-,-,-
'44:45:48.200',-0.094,-,-,-0.066,-,-,-
'44:45:48.208',-0.113,-,-,-0.057,-,-,-
'44:45:48.216',-0.113,-,-,-0.066,-,-,-
'44:45:48.224',-0.094,-,-,-0.066,-,-,-
'44:45:48.232',-0.075,-,-,-0.066,-,-,-
'44:45:48.240',-0.047,-,-,-0.038,-,-,-
'44:45:48.248',-0.009,-,-,-0.019,-,-,-
'44:45:48.256',0.009,-,-,0.009,-,-,-
'44:45:48.264',0.047,-,-,0.038,-,-,-
'44:45:48.272',0.075,-,-,0.057,-,-,-
'44:45:48.280',0.094,-,-,0.085,-,-,-
'44:45:48.288',0.094,-,-,0.085,-,-,-
'44:45:48.296',0.075,-,-,0.066,-,-,-
'44:45:48.304',0.075,-,-,0.057,-,-,-
'44:45:48.312',0.047,-,-,0.066,-,-,-
'44:45:48.320',0.028,-,-,0.038,-,-,-
'44:45:48.328',0.028,-,-,0.038,-,-,-
'44:45:48.336',0.009,-,-,0.019,-,-,-
'44:45:48.344',0.009,-,-,0.019,-,-,-
'44:45:48.352',0.000,-,-,0.009,-,-,-
'44:45:48.360',0.000,-,-,-0.009,-,-,-
'44:45:48.368',0.000,-,-,0.000,-,-,-
'44:45:48.376',0.000,-,-,0.000,-,-,-
'44:45:48.384',0.000,-,-,-0.009,-,-,-
'44:45:48.392',0.000,-,-,0.000,-,-,-
'44:45:48.400',0.009,-,-,0.000,-,-,-
'44:45:48.408',0.009,-,-,0.019,-,-,-
'44:45:48.416',0.009,-,-,0.019,-,-,-
'44:45:48.424',0.009,-,-,0.019,-,-,-
'44:45:48.432',0.028,-,-,0.019,-,-,-
'44:45:48.440',0.047,-,-,0.038,-,-,-
'44:45:48.448',0.047,-,-,0.028,-,-,-
'44:45:48.456',0.028,-,-,0.038,-,-,-
'44:45:48.464',0.009,-,-,0.009,-,-,-
'44:45:48.472',0.009,-,-,0.000,-,-,-
'44:45:48.480',0.000,-,-,-0.009,-,-,-
'44:45:48.488',-0.009,-,-,0.000,-,-,-
'44:45:48.496',-0.028,-,-,-0.047,-,-,-
'44:45:48.504',-0.028,-,-,-0.038,-,-,-
'44:45:48.512',-0.047,-,-,-0.047,-,-,-
'44:45:48.520',-0.047,-,-,-0.057,-,-,-
'44:45:48.528',-0.057,-,-,-0.047,-,-,-
'44:45:48.536',-0.047,-,-,-0.066,-,-,-
'44:45:48.544',-0.057,-,-,-0.047,-,-,-
'44:45:48.552',-0.057,-,-,-0.066,-,-,-
'44:45:48.560',-0.057,-,-,-0.066,-,-,-
'44:45:48.568',-0.047,-,-,-0.057,-,-,-
'44:45:48.576',-0.047,-,-,-0.047,-,-,-
'44:45:48.584',-0.047,-,-,-0.047,-,-,-
'44:45:48.592',-0.028,-,-,-0.047,-,-,-
'44:45:48.600',0.028,-,-,-0.047,-,-,-
'44:45:48.608',0.179,-,-,0.085,-,-,-
'44:45:48.616',0.358,-,-,0.226,-,-,-
'44:45:48.624',0.500,-,-,0.425,-,-,-
'44:45:48.632',0.585,-,-,0.509,-,-,-
'44:45:48.640',0.604,-,-,0.462,-,-,-
'44:45:48.648',0.538,-,-,0.519,-,-,-
'44:45:48.656',0.321,-,-,0.311,-,-,-
'44:45:48.664',0.123,-,-,0.113,-,-,-
'44:45:48.672',-0.028,-,-,0.000,-,-,-
'44:45:48.680',-0.208,-,-,-0.189,-,-,-
'44:45:48.688',-0.311,-,-,-0.302,-,-,-
'44:45:48.696',-0.311,-,-,-0.340,-,-,-
'44:45:48.704',-0.274,-,-,-0.292,-,-,-
'44:45:48.712',-0.208,-,-,-0.226,-,-,-
'44:45:48.720',-0.160,-,-,-0.151,-,-,-
'44:45:48.728',-0.142,-,-,-0.113,-,-,-
'44:45:48.736',-0.142,-,-,-0.132,-,-,-
'44:45:48.744',-0.160,-,-,-0.123,-,-,-
'44:45:48.752',-0.160,-,-,-0.132,-,-,-
'44:45:48.760',-0.142,-,-,-0.113,-,-,-
'44:45:48.768',-0.142,-,-,-0.132,-,-,-
'44:45:48.776',-0.142,-,-,-0.132,-,-,-
'44:45:48.784',-0.142,-,-,-0.104,-,-,-
'44:45:48.792',-0.142,-,-,-0.132,-,-,-
'44:45:48.800',-0.142,-,-,-0.113,-,-,-
'44:45:48.808',-0.160,-,-,-0.123,-,-,-
'44:45:48.816',-0.160,-,-,-0.132,-,-,-
'44:45:48.824',-0.179,-,-,-0.132,-,-,-
'44:45:48.832',-0.189,-,-,-0.170,-,-,-
'44:45:48.840',-0.189,-,-,-0.170,-,-,-
'44:45:48.848',-0.189,-,-,-0.179,-,-,-
'44:45:48.856',-0.189,-,-,-0.189,-,-,-
'44:45:48.864',-0.189,-,-,-0.170,-,-,-
'44:45:48.872',-0.189,-,-,-0.189,-,-,-
'44:45:48.880',-0.160,-,-,-0.170,-,-,-
'44:45:48.888',-0.123,-,-,-0.132,-,-,-
'44:45:48.896',-0.094,-,-,-0.113,-,-,-
'44:45:48.904',-0.047,-,-,-0.066,-,-,-
'44:45:48.912',-0.009,-,-,-0.038,-,-,-
'44:45:48.920',0.000,-,-,0.000,-,-,-
'44:45:48.928',0.000,-,-,0.000,-,-,-
'44:45:48.936',0.009,-,-,-0.009,-,-,-
'44:45:48.944',0.009,-,-,-0.019,-,-,-
'44:45:48.952',0.009,-,-,0.019,-,-,-
'44:45:48.960',0.009,-,-,0.019,-,-,-
'44:45:48.968',0.000,-,-,0.000,-,-,-
'44:45:48.976',-0.028,-,-,-0.028,-,-,-
'44:45:48.984',-0.028,-,-,-0.047,-,-,-
'44:45:48.992',-0.009,-,-,-0.028,-,-,-
'44:45:49.000',-0.009,-,-,-0.019,-,-,-
'44:45:49.008',-0.009,-,-,0.000,-,-,-
'44:45:49.016',-0.028,-,-,-0.038,-,-,-
'44:45:49.024',-0.028,-,-,-0.047,-,-,-
'44:45:49.032',-0.028,-,-,-0.028,-,-,-
'44:45:49.040',-0.047,-,-,-0.047,-,-,-
'44:45:49.048',-0.028,-,-,-0.038,-,-,-
'44:45:49.056',-0.028,-,-,-0.019,-,-,-
'44:45:49.064',-0.028,-,-,-0.038,-,-,-
'44:45:49.072',-0.028,-,-,-0.028,-,-,-
'44:45:49.080',-0.028,-,-,-0.019,-,-,-
'44:45:49.088',-0.009,-,-,-0.028,-,-,-
'44:45:49.096',0.000,-,-,-0.019,-,-,-
'44:45:49.104',0.000,-,-,0.000,-,-,-
'44:45:49.112',0.000,-,-,-0.009,-,-,-
'44:45:49.120',0.057,-,-,-0.019,-,-,-
'44:45:49.128',0.179,-,-,0.113,-,-,-
'44:45:49.136',0.340,-,-,0.217,-,-,-
'44:45:49.144',0.491,-,-,0.406,-,-,-
'44:45:49.152',0.585,-,-,0.528,-,-,-
'44:45:49.160',0.651,-,-,0.509,-,-,-
'44:45:49.168',0.623,-,-,0.566,-,-,-
'44:45:49.176',0.434,-,-,0.434,-,-,-
'44:45:49.184',0.226,-,-,0.189,-,-,-
'44:45:49.192',0.047,-,-,0.057,-,-,-
'44:45:49.200',-0.094,-,-,-0.094,-,-,-
'44:45:49.208',-0.189,-,-,-0.208,-,-,-
'44:45:49.216',-0.189,-,-,-0.236,-,-,-
'44:45:49.224',-0.179,-,-,-0.179,-,-,-
'44:45:49.232',-0.142,-,-,-0.151,-,-,-
'44:45:49.240',-0.094,-,-,-0.094,-,-,-
'44:45:49.248',-0.075,-,-,-0.066,-,-,-
'44:45:49.256',-0.075,-,-,-0.057,-,-,-
'44:45:49.264',-0.075,-,-,-0.066,-,-,-
'44:45:49.272',-0.075,-,-,-0.047,-,-,-
'44:45:49.280',-0.075,-,-,-0.038,-,-,-
'44:45:49.288',-0.075,-,-,-0.057,-,-,-
'44:45:49.296',-0.075,-,-,-0.047,-,-,-
'44:45:49.304',-0.075,-,-,-0.057,-,-,-
'44:45:49.312',-0.075,-,-,-0.047,-,-,-
'44:45:49.320',-0.057,-,-,-0.047,-,-,-
'44:45:49.328',-0.057,-,-,-0.047,-,-,-
'44:45:49.336',-0.075,-,-,-0.047,-,-,-
'44:45:49.344',-0.094,-,-,-0.057,-,-,-
'44:45:49.352',-0.094,-,-,-0.066,-,-,-
'44:45:49.360',-0.094,-,-,-0.085,-,-,-
'44:45:49.368',-0.113,-,-,-0.066,-,-,-
'44:45:49.376',-0.113,-,-,-0.094,-,-,-
'44:45:49.384',-0.094,-,-,-0.094,-,-,-
'44:45:49.392',-0.075,-,-,-0.085,-,-,-
'44:45:49.400',-0.057,-,-,-0.066,-,-,-
'44:45:49.408',-0.009,-,-,-0.038,-,-,-
'44:45:49.416',0.009,-,-,0.000,-,-,-
'44:45:49.424',0.047,-,-,0.038,-,-,-
'44:45:49.432',0.075,-,-,0.047,-,-,-
'44:45:49.440',0.094,-,-,0.066,-,-,-
'44:45:49.448',0.094,-,-,0.085,-,-,-
'44:45:49.456',0.057,-,-,0.057,-,-,-
'44:45:49.464',0.047,-,-,0.038,-,-,-
'44:45:49.472',0.047,-,-,0.047,-,-,-
'44:45:49.480',0.028,-,-,0.019,-,-,-
'44:45:49.488',0.009,-,-,0.028,-,-,-
'44:45:49.496',0.009,-,-,0.009,-,-,-
'44:45:49.504',0.000,-,-,0.000,-,-,-
'44:45:49.512',0.000,-,-,0.000,-,-,-
'44:45:49.520',0.000,-,-,0.000,-,-,-
'44:45:49.528',0.000,-,-,-0.019,-,-,-
'44:45:49.536',0.000,-,-,-0.009,-,-,-
'44:45:49.544',-0.009,-,-,-0.019,-,-,-
'44:45:49.552',0.000,-,-,-0.019,-,-,-
'44:45:49.560',0.000,-,-,-0.019,-,-,-
'44:45:49.568',0.009,-,-,0.000,-,-,-
'44:45:49.576',0.028,-,-,0.019,-,-,-
'44:45:49.584',0.047,-,-,0.047,-,-,-
'44:45:49.592',0.047,-,-,0.038,-,-,-
'44:45:49.600',0.047,-,-,0.038,-,-,-
'44:45:49.608',0.057,-,-,0.057,-,-,-
'44:45:49.616',0.057,-,-,0.038,-,-,-
'44:45:49.624',0.047,-,-,0.028,-,-,-
'44:45:49.632',0.047,-,-,0.019,-,-,-
'44:45:49.640',0.047,-,-,0.038,-,-,-
'44:45:49.648',0.028,-,-,0.028,-,-,-
'44:45:49.656',0.009,-,-,0.000,-,-,-
'44:45:49.664',0.000,-,-,-0.019,-,-,-
'44:45:49.672',-0.009,-,-,-0.019,-,-,-
'44:45:49.680',-0.028,-,-,-0.028,-,-,-
'44:45:49.688',-0.028,-,-,-0.047,-,-,-
'44:45:49.696',-0.028,-,-,-0.019,-,-,-
'44:45:49.704',-0.028,-,-,-0.047,-,-,-
'44:45:49.712',-0.028,-,-,-0.028,-,-,-
'44:45:49.720',-0.028,-,-,-0.047,-,-,-
'44:45:49.728',-0.028,-,-,-0.047,-,-,-
'44:45:49.736',-0.028,-,-,-0.038,-,-,-
'44:45:49.744',-0.028,-,-,-0.028,-,-,-
'44:45:49.752',-0.028,-,-,-0.038,-,-,-
'44:45:49.760',-0.009,-,-,-0.047,-,-,-
'44:45:49.768',0.009,-,-,-0.019,-,-,-
'44:45:49.776',0.094,-,-,0.019,-,-,-
'44:45:49.784',0.245,-,-,0.123,-,-,-
'44:45:49.792',0.406,-,-,0.283,-,-,-
'44:45:49.800',0.500,-,-,0.434,-,-,-
'44:45:49.808',0.538,-,-,0.434,-,-,-
'44:45:49.816',0.557,-,-,0.387,-,-,-
'44:45:49.824',0.425,-,-,0.406,-,-,-
'44:45:49.832',0.226,-,-,0.151,-,-,-
'44:45:49.840',0.075,-,-,0.038,-,-,-
'44:45:49.848',-0.057,-,-,-0.038,-,-,-
'44:45:49.856',-0.189,-,-,-0.189,-,-,-
'44:45:49.864',-0.274,-,-,-0.302,-,-,-
'44:45:49.872',-0.292,-,-,-0.311,-,-,-
'44:45:49.880',-0.226,-,-,-0.255,-,-,-
'44:45:49.888',-0.160,-,-,-0.189,-,-,-
'44:45:49.896',-0.113,-,-,-0.104,-,-,-
'44:45:49.904',-0.094,-,-,-0.085,-,-,-
'44:45:49.912',-0.094,-,-,-0.057,-,-,-
'44:45:49.920',-0.094,-,-,-0.085,-,-,-
'44:45:49.928',-0.094,-,-,-0.094,-,-,-
'44:45:49.936',-0.075,-,-,-0.066,-,-,-
'44:45:49.944',-0.094,-,-,-0.066,-,-,-
'44:45:49.952',-0.094,-,-,-0.057,-,-,-
'44:45:49.960',-0.113,-,-,-0.066,-,-,-
'44:45:49.968',-0.113,-,-,-0.094,-,-,-
'44:45:49.976',-0.113,-,-,-0.094,-,-,-
'44:45:49.984',-0.094,-,-,-0.066,-,-,-
'44:45:49.992',-0.113,-,-,-0.066,-,-,-
'44:45:50.000',-0.123,-,-,-0.094,-,-,-
'44:45:50.008',-0.123,-,-,-0.104,-,-,-
'44:45:50.016',-0.113,-,-,-0.094,-,-,-
'44:45:50.024',-0.123,-,-,-0.104,-,-,-
'44:45:50.032',-0.123,-,-,-0.113,-,-,-
'44:45:50.040',-0.123,-,-,-0.113,-,-,-
'44:45:50.048',-0.113,-,-,-0.094,-,-,-
'44:45:50.056',-0.075,-,-,-0.066,-,-,-
'44:45:50.064',-0.047,-,-,-0.085,-,-,-
'44:45:50.072',-0.009,-,-,-0.047,-,-,-
'44:45:50.080',0.000,-,-,-0.019,-,-,-
'44:45:50.088',0.028,-,-,0.000,-,-,-
'44:45:50.096',0.057,-,-,0.038,-,-,-
'44:45:50.104',0.057,-,-,0.047,-,-,-
'44:45:50.112',0.057,-,-,0.038,-,-,-
'44:45:50.120',0.057,-,-,0.047,-,-,-
'44:45:50.128',0.047,-,-,0.038,-,-,-
'44:45:50.136',0.047,-,-,0.028,-,-,-
'44:45:50.144',0.047,-,-,0.038,-,-,-
'44:45:50.152',0.075,-,-,0.028,-,-,-
