'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:55:13.352',0.032,-,-1.800,-,48.000,-
'5:55:13.360',0.032,-,-1.800,-,47.200,-
'5:55:13.368',-0.008,-,-1.800,-,47.200,-
'5:55:13.376',-0.152,-,-1.800,-,47.200,-
'5:55:13.384',-0.296,-,-1.800,-,47.200,-
'5:55:13.392',-0.368,-,-1.800,-,46.400,-
'5:55:13.400',-0.376,-,-1.800,-,46.400,-
'5:55:13.408',-0.336,-,-1.800,-,46.400,-
'5:55:13.416',-0.256,-,-1.824,-,46.400,-
'5:55:13.424',-0.168,-,-1.824,-,46.400,-
'5:55:13.432',-0.072,-,-1.824,-,45.600,-
'5:55:13.440',-0.024,-,-1.824,-,45.600,-
'5:55:13.448',0.000,-,-1.824,-,45.600,-
'5:55:13.456',0.024,-,-1.824,-,45.600,-
'5:55:13.464',0.032,-,-1.824,-,44.800,-
'5:55:13.472',0.032,-,-1.824,-,44.800,-
'5:55:13.480',0.048,-,-1.824,-,44.800,-
'5:55:13.488',0.064,-,-1.840,-,44.800,-
'5:55:13.496',0.048,-,-1.840,-,44.800,-
'5:55:13.504',0.048,-,-1.840,-,44.800,-
'5:55:13.512',0.064,-,-1.840,-,45.600,-
'5:55:13.520',0.072,-,-1.864,-,46.400,-
'5:55:13.528',0.072,-,-1.864,-,48.800,-
'5:55:13.536',0.072,-,-1.864,-,52.800,-
'5:55:13.544',0.072,-,-1.864,-,56.800,-
'5:55:13.552',0.072,-,-1.864,-,61.600,-
'5:55:13.560',0.064,-,-1.840,-,64.800,-
'5:55:13.568',0.072,-,-1.840,-,67.200,-
'5:55:13.576',0.072,-,-1.840,-,69.600,-
'5:55:13.584',0.072,-,-1.824,-,72.000,-
'5:55:13.592',0.072,-,-1.824,-,73.600,-
'5:55:13.600',0.072,-,-1.824,-,76.000,-
'5:55:13.608',0.064,-,-1.800,-,77.600,-
'5:55:13.616',0.048,-,-1.800,-,78.400,-
'5:55:13.624',0.032,-,-1.776,-,79.200,-
'5:55:13.632',0.024,-,-1.776,-,79.200,-
'5:55:13.640',0.008,-,-1.760,-,79.200,-
'5:55:13.648',0.000,-,-1.736,-,78.400,-
'5:55:13.656',0.000,-,-1.736,-,77.600,-
'5:55:13.664',0.008,-,-1.712,-,76.000,-
'5:55:13.672',0.008,-,-1.712,-,74.400,-
'5:55:13.680',0.000,-,-1.712,-,72.800,-
'5:55:13.688',0.000,-,-1.712,-,70.400,-
'5:55:13.696',0.000,-,-1.712,-,68.000,-
'5:55:13.704',0.000,-,-1.712,-,66.400,-
'5:55:13.712',0.000,-,-1.712,-,64.000,-
'5:55:13.720',0.000,-,-1.712,-,62.400,-
'5:55:13.728',0.000,-,-1.712,-,60.800,-
'5:55:13.736',0.000,-,-1.712,-,59.200,-
'5:55:13.744',0.000,-,-1.712,-,58.400,-
'5:55:13.752',0.000,-,-1.736,-,57.600,-
'5:55:13.760',0.000,-,-1.736,-,56.800,-
'5:55:13.768',-0.008,-,-1.760,-,56.000,-
'5:55:13.776',0.000,-,-1.760,-,55.200,-
'5:55:13.784',0.000,-,-1.776,-,54.400,-
'5:55:13.792',0.000,-,-1.800,-,53.600,-
'5:55:13.800',0.000,-,-1.800,-,53.600,-
'5:55:13.808',0.000,-,-1.824,-,52.800,-
'5:55:13.816',0.000,-,-1.824,-,52.800,-
'5:55:13.824',0.000,-,-1.840,-,52.000,-
'5:55:13.832',0.000,-,-1.840,-,52.000,-
'5:55:13.840',0.000,-,-1.840,-,51.200,-
'5:55:13.848',0.008,-,-1.864,-,51.200,-
'5:55:13.856',0.008,-,-1.864,-,51.200,-
'5:55:13.864',0.008,-,-1.888,-,51.200,-
'5:55:13.872',0.032,-,-1.888,-,50.400,-
'5:55:13.880',0.048,-,-1.912,-,50.400,-
'5:55:13.888',0.048,-,-1.928,-,50.400,-
'5:55:13.896',0.024,-,-1.952,-,49.600,-
'5:55:13.904',-0.088,-,-2.000,-,49.600,-
'5:55:13.912',-0.232,-,-2.016,-,49.600,-
'5:55:13.920',-0.312,-,-2.016,-,49.600,-
'5:55:13.928',-0.336,-,-2.040,-,48.800,-
'5:55:13.936',-0.328,-,-2.040,-,48.800,-
'5:55:13.944',-0.272,-,-2.064,-,48.800,-
'5:55:13.952',-0.184,-,-2.064,-,48.800,-
'5:55:13.960',-0.088,-,-2.040,-,48.000,-
'5:55:13.968',-0.024,-,-2.040,-,48.000,-
'5:55:13.976',0.008,-,-2.016,-,48.000,-
'5:55:13.984',0.024,-,-2.000,-,47.200,-
'5:55:13.992',0.048,-,-1.976,-,47.200,-
'5:55:14.000',0.048,-,-1.952,-,46.400,-
'5:55:14.008',0.064,-,-1.928,-,46.400,-
'5:55:14.016',0.064,-,-1.888,-,46.400,-
'5:55:14.024',0.064,-,-1.864,-,46.400,-
'5:55:14.032',0.064,-,-1.840,-,46.400,-
'5:55:14.040',0.072,-,-1.824,-,45.600,-
'5:55:14.048',0.088,-,-1.800,-,45.600,-
'5:55:14.056',0.088,-,-1.776,-,45.600,-
'5:55:14.064',0.088,-,-1.776,-,46.400,-
'5:55:14.072',0.072,-,-1.760,-,47.200,-
'5:55:14.080',0.088,-,-1.712,-,48.800,-
'5:55:14.088',0.088,-,-1.688,-,51.200,-
'5:55:14.096',0.088,-,-1.672,-,53.600,-
'5:55:14.104',0.104,-,-1.648,-,56.000,-
'5:55:14.112',0.104,-,-1.608,-,57.600,-
'5:55:14.120',0.088,-,-1.584,-,59.200,-
'5:55:14.128',0.072,-,-1.536,-,60.800,-
'5:55:14.136',0.072,-,-1.520,-,61.600,-
'5:55:14.144',0.064,-,-1.472,-,63.200,-
'5:55:14.152',0.048,-,-1.456,-,64.000,-
'5:55:14.160',0.024,-,-1.408,-,64.000,-
'5:55:14.168',0.008,-,-1.368,-,64.800,-
'5:55:14.176',0.000,-,-1.320,-,64.800,-
'5:55:14.184',0.000,-,-1.280,-,64.000,-
'5:55:14.192',0.000,-,-1.256,-,63.200,-
'5:55:14.200',0.000,-,-1.216,-,62.400,-
'5:55:14.208',0.000,-,-1.168,-,60.800,-
'5:55:14.216',0.000,-,-1.152,-,59.200,-
'5:55:14.224',-0.008,-,-1.104,-,57.600,-
'5:55:14.232',-0.008,-,-1.064,-,56.000,-
'5:55:14.240',-0.008,-,-1.040,-,54.400,-
'5:55:14.248',-0.008,-,-1.000,-,53.600,-
'5:55:14.256',-0.024,-,-0.976,-,52.000,-
'5:55:14.264',-0.024,-,-0.952,-,51.200,-
'5:55:14.272',-0.024,-,-0.928,-,50.400,-
'5:55:14.280',-0.024,-,-0.888,-,50.400,-
'5:55:14.288',-0.024,-,-0.864,-,49.600,-
'5:55:14.296',-0.024,-,-0.840,-,48.800,-
'5:55:14.304',-0.024,-,-0.824,-,48.800,-
'5:55:14.312',-0.024,-,-0.800,-,48.000,-
'5:55:14.320',-0.008,-,-0.776,-,47.200,-
'5:55:14.328',-0.008,-,-0.760,-,47.200,-
'5:55:14.336',-0.008,-,-0.736,-,47.200,-
'5:55:14.344',-0.008,-,-0.712,-,47.200,-
'5:55:14.352',-0.008,-,-0.688,-,46.400,-
'5:55:14.360',-0.008,-,-0.648,-,46.400,-
'5:55:14.368',0.000,-,-0.624,-,46.400,-
'5:55:14.376',0.008,-,-0.584,-,46.400,-
'5:55:14.384',0.008,-,-0.560,-,46.400,-
'5:55:14.392',0.008,-,-0.536,-,46.400,-
'5:55:14.400',0.024,-,-0.520,-,46.400,-
'5:55:14.408',0.048,-,-0.496,-,45.600,-
'5:55:14.416',0.048,-,-0.472,-,45.600,-
'5:55:14.424',0.000,-,-0.456,-,45.600,-
'5:55:14.432',-0.152,-,-0.432,-,45.600,-
'5:55:14.440',-0.296,-,-0.408,-,45.600,-
'5:55:14.448',-0.376,-,-0.384,-,45.600,-
'5:55:14.456',-0.376,-,-0.368,-,45.600,-
'5:55:14.464',-0.352,-,-0.320,-,45.600,-
'5:55:14.472',-0.272,-,-0.304,-,45.600,-
'5:55:14.480',-0.168,-,-0.280,-,44.800,-
'5:55:14.488',-0.072,-,-0.256,-,44.800,-
'5:55:14.496',-0.024,-,-0.232,-,44.800,-
'5:55:14.504',0.000,-,-0.192,-,44.800,-
'5:55:14.512',0.024,-,-0.168,-,44.000,-
'5:55:14.520',0.032,-,-0.152,-,44.000,-
'5:55:14.528',0.032,-,-0.128,-,44.000,-
'5:55:14.536',0.032,-,-0.104,-,43.200,-
'5:55:14.544',0.048,-,-0.080,-,43.200,-
'5:55:14.552',0.048,-,-0.040,-,43.200,-
'5:55:14.560',0.048,-,-0.016,-,43.200,-
'5:55:14.568',0.064,-,-0.016,-,43.200,-
'5:55:14.576',0.064,-,0.000,-,43.200,-
'5:55:14.584',0.072,-,0.016,-,44.000,-
'5:55:14.592',0.072,-,0.040,-,44.800,-
'5:55:14.600',0.072,-,0.064,-,47.200,-
'5:55:14.608',0.072,-,0.080,-,50.400,-
'5:55:14.616',0.072,-,0.104,-,53.600,-
'5:55:14.624',0.072,-,0.128,-,56.000,-
'5:55:14.632',0.072,-,0.152,-,58.400,-
'5:55:14.640',0.072,-,0.168,-,60.000,-
'5:55:14.648',0.072,-,0.216,-,61.600,-
'5:55:14.656',0.072,-,0.232,-,63.200,-
'5:55:14.664',0.064,-,0.256,-,64.000,-
'5:55:14.672',0.064,-,0.280,-,65.600,-
'5:55:14.680',0.032,-,0.304,-,66.400,-
'5:55:14.688',0.024,-,0.320,-,66.400,-
'5:55:14.696',0.000,-,0.344,-,66.400,-
'5:55:14.704',0.000,-,0.384,-,66.400,-
'5:55:14.712',0.000,-,0.408,-,65.600,-
'5:55:14.720',0.000,-,0.432,-,64.800,-
'5:55:14.728',0.000,-,0.456,-,63.200,-
'5:55:14.736',0.000,-,0.472,-,62.400,-
'5:55:14.744',0.000,-,0.496,-,60.800,-
'5:55:14.752',0.000,-,0.520,-,59.200,-
'5:55:14.760',0.000,-,0.536,-,57.600,-
'5:55:14.768',-0.008,-,0.536,-,56.000,-
'5:55:14.776',-0.008,-,0.560,-,54.400,-
'5:55:14.784',-0.008,-,0.584,-,52.800,-
'5:55:14.792',-0.008,-,0.584,-,52.000,-
'5:55:14.800',-0.008,-,0.608,-,51.200,-
'5:55:14.808',-0.008,-,0.608,-,51.200,-
'5:55:14.816',-0.024,-,0.624,-,50.400,-
'5:55:14.824',-0.024,-,0.624,-,49.600,-
'5:55:14.832',-0.024,-,0.624,-,48.800,-
'5:55:14.840',-0.008,-,0.624,-,48.800,-
'5:55:14.848',-0.008,-,0.624,-,48.000,-
'5:55:14.856',0.000,-,0.648,-,48.000,-
'5:55:14.864',0.000,-,0.648,-,47.200,-
'5:55:14.872',0.000,-,0.648,-,47.200,-
'5:55:14.880',0.000,-,0.648,-,47.200,-
'5:55:14.888',0.000,-,0.648,-,47.200,-
'5:55:14.896',0.008,-,0.648,-,47.200,-
'5:55:14.904',0.008,-,0.648,-,47.200,-
'5:55:14.912',0.008,-,0.648,-,47.200,-
'5:55:14.920',0.024,-,0.624,-,47.200,-
'5:55:14.928',0.032,-,0.624,-,47.200,-
'5:55:14.936',0.048,-,0.608,-,47.200,-
'5:55:14.944',0.064,-,0.608,-,47.200,-
'5:55:14.952',0.008,-,0.584,-,47.200,-
'5:55:14.960',-0.128,-,0.560,-,47.200,-
'5:55:14.968',-0.288,-,0.560,-,47.200,-
'5:55:14.976',-0.352,-,0.536,-,47.200,-
'5:55:14.984',-0.368,-,0.536,-,47.200,-
'5:55:14.992',-0.336,-,0.536,-,47.200,-
'5:55:15.000',-0.256,-,0.520,-,47.200,-
'5:55:15.008',-0.152,-,0.520,-,47.200,-
'5:55:15.016',-0.064,-,0.496,-,47.200,-
'5:55:15.024',-0.008,-,0.496,-,46.400,-
'5:55:15.032',0.008,-,0.472,-,46.400,-
'5:55:15.040',0.032,-,0.456,-,46.400,-
'5:55:15.048',0.048,-,0.456,-,46.400,-
'5:55:15.056',0.048,-,0.432,-,46.400,-
'5:55:15.064',0.048,-,0.408,-,46.400,-
'5:55:15.072',0.048,-,0.384,-,46.400,-
'5:55:15.080',0.048,-,0.384,-,46.400,-
'5:55:15.088',0.064,-,0.368,-,46.400,-
'5:55:15.096',0.064,-,0.344,-,46.400,-
'5:55:15.104',0.072,-,0.320,-,46.400,-
'5:55:15.112',0.072,-,0.304,-,46.400,-
'5:55:15.120',0.088,-,0.280,-,48.000,-
'5:55:15.128',0.088,-,0.256,-,50.400,-
'5:55:15.136',0.088,-,0.232,-,53.600,-
'5:55:15.144',0.088,-,0.216,-,56.000,-
'5:55:15.152',0.088,-,0.192,-,59.200,-
'5:55:15.160',0.104,-,0.168,-,60.800,-
'5:55:15.168',0.104,-,0.168,-,63.200,-
'5:55:15.176',0.088,-,0.152,-,64.800,-
'5:55:15.184',0.088,-,0.128,-,66.400,-
'5:55:15.192',0.072,-,0.128,-,68.000,-
'5:55:15.200',0.064,-,0.104,-,68.800,-
'5:55:15.208',0.048,-,0.104,-,69.600,-
'5:55:15.216',0.032,-,0.104,-,69.600,-
'5:55:15.224',0.008,-,0.080,-,70.400,-
'5:55:15.232',0.000,-,0.080,-,69.600,-
'5:55:15.240',0.000,-,0.080,-,69.600,-
'5:55:15.248',0.000,-,0.080,-,68.000,-
'5:55:15.256',0.000,-,0.080,-,67.200,-
'5:55:15.264',0.000,-,0.064,-,65.600,-
'5:55:15.272',0.000,-,0.064,-,64.000,-
'5:55:15.280',0.000,-,0.064,-,62.400,-
'5:55:15.288',0.000,-,0.040,-,60.800,-
'5:55:15.296',0.000,-,0.040,-,58.400,-
'5:55:15.304',0.000,-,0.016,-,56.800,-
'5:55:15.312',0.000,-,0.016,-,56.000,-
'5:55:15.320',0.000,-,0.016,-,54.400,-
'5:55:15.328',-0.008,-,0.000,-,54.400,-
'5:55:15.336',-0.008,-,-0.016,-,53.600,-
'5:55:15.344',0.000,-,-0.016,-,52.800,-
'5:55:15.352',0.008,-,-0.040,-,52.000,-
'5:55:15.360',0.024,-,-0.040,-,52.000,-
'5:55:15.368',0.048,-,-0.064,-,51.200,-
'5:55:15.376',0.000,-,-0.080,-,51.200,-
'5:55:15.384',-0.152,-,-0.104,-,50.400,-
'5:55:15.392',-0.336,-,-0.104,-,50.400,-
'5:55:15.400',-0.496,-,-0.128,-,49.600,-
'5:55:15.408',-0.600,-,-0.152,-,49.600,-
'5:55:15.416',-0.680,-,-0.152,-,49.600,-
'5:55:15.424',-0.696,-,-0.168,-,49.600,-
'5:55:15.432',-0.640,-,-0.192,-,49.600,-
'5:55:15.440',-0.576,-,-0.216,-,49.600,-
'5:55:15.448',-0.520,-,-0.232,-,49.600,-
'5:55:15.456',-0.456,-,-0.232,-,49.600,-
'5:55:15.464',-0.336,-,-0.256,-,48.800,-
'5:55:15.472',-0.168,-,-0.280,-,48.800,-
'5:55:15.480',-0.024,-,-0.304,-,48.800,-
'5:55:15.488',0.088,-,-0.320,-,48.800,-
'5:55:15.496',0.168,-,-0.320,-,48.800,-
'5:55:15.504',0.216,-,-0.344,-,48.800,-
'5:55:15.512',0.248,-,-0.344,-,48.800,-
'5:55:15.520',0.248,-,-0.368,-,48.800,-
'5:55:15.528',0.256,-,-0.368,-,48.800,-
'5:55:15.536',0.272,-,-0.384,-,48.800,-
'5:55:15.544',0.288,-,-0.384,-,49.600,-
'5:55:15.552',0.288,-,-0.408,-,50.400,-
'5:55:15.560',0.296,-,-0.408,-,52.000,-
'5:55:15.568',0.296,-,-0.432,-,54.400,-
'5:55:15.576',0.296,-,-0.432,-,57.600,-
'5:55:15.584',0.312,-,-0.456,-,60.000,-
'5:55:15.592',0.312,-,-0.456,-,61.600,-
'5:55:15.600',0.312,-,-0.472,-,63.200,-
'5:55:15.608',0.296,-,-0.472,-,64.800,-
'5:55:15.616',0.296,-,-0.472,-,65.600,-
'5:55:15.624',0.296,-,-0.472,-,67.200,-
'5:55:15.632',0.288,-,-0.496,-,68.000,-
'5:55:15.640',0.272,-,-0.496,-,68.000,-
'5:55:15.648',0.248,-,-0.496,-,68.800,-
'5:55:15.656',0.232,-,-0.496,-,68.800,-
'5:55:15.664',0.208,-,-0.520,-,68.000,-
'5:55:15.672',0.184,-,-0.520,-,68.000,-
'5:55:15.680',0.152,-,-0.520,-,67.200,-
'5:55:15.688',0.112,-,-0.520,-,65.600,-
'5:55:15.696',0.104,-,-0.520,-,64.800,-
'5:55:15.704',0.072,-,-0.536,-,63.200,-
'5:55:15.712',0.048,-,-0.536,-,61.600,-
'5:55:15.720',0.024,-,-0.560,-,60.000,-
'5:55:15.728',0.008,-,-0.560,-,58.400,-
'5:55:15.736',-0.008,-,-0.584,-,56.800,-
'5:55:15.744',-0.024,-,-0.584,-,56.000,-
'5:55:15.752',-0.048,-,-0.608,-,55.200,-
'5:55:15.760',-0.032,-,-0.624,-,54.400,-
'5:55:15.768',-0.024,-,-0.648,-,53.600,-
'5:55:15.776',-0.024,-,-0.672,-,52.800,-
'5:55:15.784',-0.024,-,-0.688,-,52.800,-
'5:55:15.792',-0.008,-,-0.712,-,52.000,-
'5:55:15.800',0.000,-,-0.736,-,51.200,-
'5:55:15.808',0.024,-,-0.760,-,51.200,-
'5:55:15.816',0.048,-,-0.776,-,50.400,-
'5:55:15.824',0.024,-,-0.800,-,50.400,-
'5:55:15.832',-0.072,-,-0.824,-,50.400,-
'5:55:15.840',-0.232,-,-0.840,-,49.600,-
'5:55:15.848',-0.376,-,-0.864,-,49.600,-
'5:55:15.856',-0.520,-,-0.888,-,49.600,-
'5:55:15.864',-0.600,-,-0.912,-,49.600,-
'5:55:15.872',-0.640,-,-0.928,-,49.600,-
'5:55:15.880',-0.656,-,-0.952,-,49.600,-
'5:55:15.888',-0.656,-,-0.952,-,48.800,-
'5:55:15.896',-0.592,-,-0.976,-,48.800,-
'5:55:15.904',-0.480,-,-1.000,-,48.800,-
'5:55:15.912',-0.336,-,-1.016,-,48.800,-
'5:55:15.920',-0.192,-,-1.040,-,48.800,-
'5:55:15.928',-0.048,-,-1.064,-,48.800,-
'5:55:15.936',0.064,-,-1.064,-,48.800,-
'5:55:15.944',0.144,-,-1.080,-,48.800,-
'5:55:15.952',0.184,-,-1.104,-,48.800,-
'5:55:15.960',0.192,-,-1.104,-,48.800,-
'5:55:15.968',0.192,-,-1.128,-,48.000,-
'5:55:15.976',0.192,-,-1.128,-,48.000,-
'5:55:15.984',0.208,-,-1.152,-,48.800,-
'5:55:15.992',0.208,-,-1.168,-,48.800,-
'5:55:16.000',0.208,-,-1.168,-,49.600,-
'5:55:16.008',0.192,-,-1.192,-,51.200,-
'5:55:16.016',0.192,-,-1.216,-,54.400,-
'5:55:16.024',0.208,-,-1.216,-,57.600,-
'5:55:16.032',0.216,-,-1.232,-,60.800,-
'5:55:16.040',0.232,-,-1.232,-,63.200,-
'5:55:16.048',0.248,-,-1.256,-,65.600,-
'5:55:16.056',0.232,-,-1.256,-,67.200,-
'5:55:16.064',0.232,-,-1.256,-,68.800,-
'5:55:16.072',0.232,-,-1.256,-,70.400,-
'5:55:16.080',0.232,-,-1.280,-,72.000,-
'5:55:16.088',0.216,-,-1.280,-,72.800,-
'5:55:16.096',0.192,-,-1.280,-,73.600,-
'5:55:16.104',0.168,-,-1.280,-,73.600,-
'5:55:16.112',0.152,-,-1.280,-,73.600,-
'5:55:16.120',0.128,-,-1.280,-,73.600,-
'5:55:16.128',0.104,-,-1.280,-,72.800,-
'5:55:16.136',0.072,-,-1.280,-,72.000,-
'5:55:16.144',0.048,-,-1.256,-,70.400,-
'5:55:16.152',0.032,-,-1.256,-,68.800,-
'5:55:16.160',0.024,-,-1.256,-,67.200,-
'5:55:16.168',0.008,-,-1.256,-,65.600,-
'5:55:16.176',0.008,-,-1.256,-,64.000,-
'5:55:16.184',0.000,-,-1.256,-,62.400,-
'5:55:16.192',0.000,-,-1.280,-,60.800,-
'5:55:16.200',0.000,-,-1.280,-,59.200,-
'5:55:16.208',0.000,-,-1.304,-,57.600,-
'5:55:16.216',0.000,-,-1.304,-,56.800,-
'5:55:16.224',0.000,-,-1.320,-,56.000,-
'5:55:16.232',-0.008,-,-1.344,-,55.200,-
'5:55:16.240',-0.024,-,-1.368,-,54.400,-
'5:55:16.248',-0.024,-,-1.368,-,53.600,-
'5:55:16.256',-0.032,-,-1.384,-,53.600,-
'5:55:16.264',-0.032,-,-1.408,-,52.800,-
'5:55:16.272',-0.048,-,-1.432,-,52.800,-
'5:55:16.280',-0.064,-,-1.456,-,52.000,-
'5:55:16.288',-0.064,-,-1.472,-,52.000,-
'5:55:16.296',-0.048,-,-1.496,-,52.000,-
'5:55:16.304',-0.032,-,-1.520,-,51.200,-
'5:55:16.312',-0.024,-,-1.536,-,51.200,-
'5:55:16.320',-0.024,-,-1.560,-,51.200,-
'5:55:16.328',-0.024,-,-1.560,-,51.200,-
'5:55:16.336',-0.024,-,-1.584,-,51.200,-
'5:55:16.344',-0.024,-,-1.608,-,51.200,-
'5:55:16.352',-0.032,-,-1.624,-,51.200,-
'5:55:16.360',-0.032,-,-1.624,-,51.200,-
'5:55:16.368',-0.032,-,-1.648,-,51.200,-
'5:55:16.376',-0.032,-,-1.672,-,50.400,-
'5:55:16.384',-0.032,-,-1.672,-,50.400,-
'5:55:16.392',-0.032,-,-1.672,-,50.400,-
'5:55:16.400',-0.032,-,-1.672,-,49.600,-
'5:55:16.408',-0.032,-,-1.688,-,49.600,-
'5:55:16.416',-0.032,-,-1.688,-,49.600,-
'5:55:16.424',-0.024,-,-1.688,-,49.600,-
'5:55:16.432',-0.024,-,-1.688,-,49.600,-
'5:55:16.440',-0.024,-,-1.688,-,48.800,-
'5:55:16.448',-0.024,-,-1.712,-,48.800,-
'5:55:16.456',-0.024,-,-1.712,-,48.800,-
'5:55:16.464',-0.008,-,-1.712,-,48.800,-
'5:55:16.472',-0.008,-,-1.712,-,48.800,-
'5:55:16.480',-0.008,-,-1.688,-,48.000,-
'5:55:16.488',0.000,-,-1.688,-,48.000,-
'5:55:16.496',0.000,-,-1.688,-,47.200,-
'5:55:16.504',0.008,-,-1.688,-,47.200,-
'5:55:16.512',0.008,-,-1.688,-,47.200,-
'5:55:16.520',0.032,-,-1.688,-,47.200,-
'5:55:16.528',0.032,-,-1.712,-,47.200,-
'5:55:16.536',-0.048,-,-1.712,-,46.400,-
'5:55:16.544',-0.216,-,-1.712,-,46.400,-
'5:55:16.552',-0.352,-,-1.712,-,46.400,-
'5:55:16.560',-0.392,-,-1.712,-,46.400,-
'5:55:16.568',-0.376,-,-1.712,-,46.400,-
'5:55:16.576',-0.328,-,-1.736,-,45.600,-
'5:55:16.584',-0.232,-,-1.736,-,45.600,-
'5:55:16.592',-0.144,-,-1.736,-,45.600,-
'5:55:16.600',-0.064,-,-1.736,-,45.600,-
'5:55:16.608',-0.024,-,-1.736,-,45.600,-
'5:55:16.616',0.000,-,-1.736,-,44.800,-
'5:55:16.624',0.008,-,-1.736,-,44.800,-
'5:55:16.632',0.024,-,-1.736,-,44.800,-
'5:55:16.640',0.032,-,-1.736,-,44.800,-
'5:55:16.648',0.024,-,-1.760,-,44.800,-
'5:55:16.656',0.032,-,-1.760,-,44.800,-
'5:55:16.664',0.032,-,-1.760,-,44.800,-
'5:55:16.672',0.032,-,-1.760,-,44.800,-
'5:55:16.680',0.048,-,-1.760,-,45.600,-
'5:55:16.688',0.048,-,-1.776,-,46.400,-
'5:55:16.696',0.048,-,-1.776,-,49.600,-
'5:55:16.704',0.048,-,-1.776,-,53.600,-
'5:55:16.712',0.064,-,-1.776,-,58.400,-
'5:55:16.720',0.064,-,-1.776,-,62.400,-
'5:55:16.728',0.064,-,-1.776,-,65.600,-
'5:55:16.736',0.064,-,-1.776,-,68.000,-
'5:55:16.744',0.064,-,-1.760,-,70.400,-
'5:55:16.752',0.064,-,-1.760,-,72.000,-
'5:55:16.760',0.072,-,-1.736,-,74.400,-
'5:55:16.768',0.064,-,-1.736,-,76.800,-
'5:55:16.776',0.064,-,-1.712,-,78.400,-
'5:55:16.784',0.048,-,-1.688,-,79.200,-
'5:55:16.792',0.032,-,-1.688,-,80.000,-
'5:55:16.800',0.024,-,-1.672,-,80.000,-
'5:55:16.808',0.008,-,-1.672,-,79.200,-
'5:55:16.816',0.000,-,-1.672,-,78.400,-
'5:55:16.824',0.008,-,-1.648,-,77.600,-
'5:55:16.832',0.008,-,-1.648,-,76.000,-
'5:55:16.840',0.008,-,-1.648,-,74.400,-
'5:55:16.848',0.000,-,-1.624,-,72.000,-
'5:55:16.856',0.000,-,-1.624,-,69.600,-
'5:55:16.864',0.000,-,-1.648,-,67.200,-
'5:55:16.872',0.000,-,-1.648,-,65.600,-
'5:55:16.880',0.000,-,-1.648,-,63.200,-
'5:55:16.888',0.000,-,-1.672,-,61.600,-
'5:55:16.896',-0.008,-,-1.672,-,60.000,-
'5:55:16.904',-0.008,-,-1.688,-,58.400,-
'5:55:16.912',0.000,-,-1.688,-,57.600,-
'5:55:16.920',-0.008,-,-1.712,-,56.800,-
'5:55:16.928',-0.008,-,-1.712,-,56.000,-
'5:55:16.936',-0.008,-,-1.736,-,55.200,-
'5:55:16.944',-0.008,-,-1.736,-,54.400,-
'5:55:16.952',-0.008,-,-1.736,-,53.600,-
'5:55:16.960',0.000,-,-1.760,-,53.600,-
'5:55:16.968',0.000,-,-1.760,-,52.800,-
'5:55:16.976',0.000,-,-1.776,-,52.800,-
'5:55:16.984',0.000,-,-1.776,-,52.000,-
'5:55:16.992',0.000,-,-1.800,-,51.200,-
'5:55:17.000',0.000,-,-1.824,-,51.200,-
