'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:54:13.008',0.032,-,-,0.000,-,-
'47:54:13.016',0.016,-,-,-0.008,-,-
'47:54:13.024',-0.008,-,-,-0.024,-,-
'47:54:13.032',-0.040,-,-,-0.032,-,-
'47:54:13.040',-0.056,-,-,-0.040,-,-
'47:54:13.048',-0.064,-,-,-0.048,-,-
'47:54:13.056',-0.064,-,-,-0.048,-,-
'47:54:13.064',-0.064,-,-,-0.048,-,-
'47:54:13.072',-0.064,-,-,-0.048,-,-
'47:54:13.080',-0.064,-,-,-0.048,-,-
'47:54:13.088',-0.064,-,-,-0.048,-,-
'47:54:13.096',-0.064,-,-,-0.048,-,-
'47:54:13.104',-0.064,-,-,-0.048,-,-
'47:54:13.112',-0.064,-,-,-0.040,-,-
'47:54:13.120',-0.064,-,-,-0.040,-,-
'47:54:13.128',-0.056,-,-,-0.040,-,-
'47:54:13.136',-0.056,-,-,-0.048,-,-
'47:54:13.144',-0.024,-,-,-0.064,-,-
'47:54:13.152',0.080,-,-,-0.080,-,-
'47:54:13.160',0.312,-,-,-0.088,-,-
'47:54:13.168',0.608,-,-,-0.024,-,-
'47:54:13.176',0.760,-,-,0.128,-,-
'47:54:13.184',0.664,-,-,0.272,-,-
'47:54:13.192',0.480,-,-,0.328,-,-
'47:54:13.200',0.304,-,-,0.288,-,-
'47:54:13.208',0.144,-,-,0.192,-,-
'47:54:13.216',0.008,-,-,0.088,-,-
'47:54:13.224',-0.088,-,-,0.000,-,-
'47:54:13.232',-0.136,-,-,-0.040,-,-
'47:54:13.240',-0.136,-,-,-0.048,-,-
'47:54:13.248',-0.136,-,-,-0.040,-,-
'47:54:13.256',-0.128,-,-,-0.040,-,-
'47:54:13.264',-0.120,-,-,-0.040,-,-
'47:54:13.272',-0.120,-,-,-0.040,-,-
'47:54:13.280',-0.120,-,-,-0.032,-,-
'47:54:13.288',-0.112,-,-,-0.032,-,-
'47:54:13.296',-0.112,-,-,-0.032,-,-
'47:54:13.304',-0.112,-,-,-0.032,-,-
'47:54:13.312',-0.112,-,-,-0.032,-,-
'47:54:13.320',-0.112,-,-,-0.032,-,-
'47:54:13.328',-0.112,-,-,-0.032,-,-
'47:54:13.336',-0.112,-,-,-0.032,-,-
'47:54:13.344',-0.112,-,-,-0.032,-,-
'47:54:13.352',-0.112,-,-,-0.032,-,-
'47:54:13.360',-0.112,-,-,-0.032,-,-
'47:54:13.368',-0.112,-,-,-0.032,-,-
'47:54:13.376',-0.112,-,-,-0.032,-,-
'47:54:13.384',-0.120,-,-,-0.040,-,-
'47:54:13.392',-0.120,-,-,-0.040,-,-
'47:54:13.400',-0.120,-,-,-0.040,-,-
'47:54:13.408',-0.120,-,-,-0.048,-,-
'47:54:13.416',-0.120,-,-,-0.056,-,-
'47:54:13.424',-0.112,-,-,-0.056,-,-
'47:54:13.432',-0.096,-,-,-0.056,-,-
'47:54:13.440',-0.088,-,-,-0.048,-,-
'47:54:13.448',-0.072,-,-,-0.040,-,-
'47:54:13.456',-0.048,-,-,-0.032,-,-
'47:54:13.464',-0.024,-,-,-0.024,-,-
'47:54:13.472',-0.008,-,-,-0.008,-,-
'47:54:13.480',0.000,-,-,0.000,-,-
'47:54:13.488',0.000,-,-,0.000,-,-
'47:54:13.496',0.000,-,-,0.000,-,-
'47:54:13.504',0.008,-,-,0.008,-,-
'47:54:13.512',0.008,-,-,0.008,-,-
'47:54:13.520',0.008,-,-,0.008,-,-
'47:54:13.528',0.000,-,-,0.008,-,-
'47:54:13.536',0.008,-,-,0.008,-,-
'47:54:13.544',0.000,-,-,0.008,-,-
'47:54:13.552',0.000,-,-,0.008,-,-
'47:54:13.560',0.000,-,-,0.008,-,-
'47:54:13.568',0.000,-,-,0.008,-,-
'47:54:13.576',0.000,-,-,0.008,-,-
'47:54:13.584',0.000,-,-,0.008,-,-
'47:54:13.592',0.000,-,-,0.008,-,-
'47:54:13.600',0.000,-,-,0.008,-,-
'47:54:13.608',0.000,-,-,0.008,-,-
'47:54:13.616',0.000,-,-,0.008,-,-
'47:54:13.624',0.000,-,-,0.008,-,-
'47:54:13.632',0.000,-,-,0.008,-,-
'47:54:13.640',0.000,-,-,0.000,-,-
'47:54:13.648',0.000,-,-,0.000,-,-
'47:54:13.656',0.000,-,-,0.000,-,-
'47:54:13.664',0.000,-,-,0.000,-,-
'47:54:13.672',0.008,-,-,0.008,-,-
'47:54:13.680',0.008,-,-,0.008,-,-
'47:54:13.688',0.008,-,-,0.008,-,-
'47:54:13.696',0.008,-,-,0.008,-,-
'47:54:13.704',0.008,-,-,0.008,-,-
'47:54:13.712',0.008,-,-,0.008,-,-
'47:54:13.720',0.008,-,-,0.008,-,-
'47:54:13.728',0.008,-,-,0.008,-,-
'47:54:13.736',0.008,-,-,0.008,-,-
'47:54:13.744',0.008,-,-,0.000,-,-
'47:54:13.752',0.008,-,-,0.000,-,-
'47:54:13.760',0.008,-,-,0.000,-,-
'47:54:13.768',0.008,-,-,0.008,-,-
'47:54:13.776',0.024,-,-,0.024,-,-
'47:54:13.784',0.048,-,-,0.040,-,-
'47:54:13.792',0.064,-,-,0.048,-,-
'47:54:13.800',0.072,-,-,0.056,-,-
'47:54:13.808',0.088,-,-,0.064,-,-
'47:54:13.816',0.112,-,-,0.072,-,-
'47:54:13.824',0.112,-,-,0.064,-,-
'47:54:13.832',0.088,-,-,0.040,-,-
'47:54:13.840',0.056,-,-,0.016,-,-
'47:54:13.848',0.040,-,-,0.008,-,-
'47:54:13.856',0.024,-,-,-0.008,-,-
'47:54:13.864',-0.008,-,-,-0.016,-,-
'47:54:13.872',-0.032,-,-,-0.024,-,-
'47:54:13.880',-0.048,-,-,-0.032,-,-
'47:54:13.888',-0.048,-,-,-0.032,-,-
'47:54:13.896',-0.056,-,-,-0.032,-,-
'47:54:13.904',-0.048,-,-,-0.032,-,-
'47:54:13.912',-0.048,-,-,-0.032,-,-
'47:54:13.920',-0.048,-,-,-0.032,-,-
'47:54:13.928',-0.056,-,-,-0.032,-,-
'47:54:13.936',-0.072,-,-,-0.032,-,-
'47:54:13.944',-0.080,-,-,-0.048,-,-
'47:54:13.952',-0.048,-,-,-0.120,-,-
'47:54:13.960',-0.008,-,-,-0.240,-,-
'47:54:13.968',0.016,-,-,-0.360,-,-
'47:54:13.976',0.024,-,-,-0.408,-,-
'47:54:13.984',0.000,-,-,-0.328,-,-
'47:54:13.992',-0.048,-,-,-0.184,-,-
'47:54:14.000',-0.080,-,-,-0.048,-,-
'47:54:14.008',-0.128,-,-,0.000,-,-
'47:54:14.016',-0.192,-,-,-0.040,-,-
'47:54:14.024',-0.168,-,-,-0.056,-,-
'47:54:14.032',-0.080,-,-,-0.008,-,-
'47:54:14.040',-0.032,-,-,0.032,-,-
'47:54:14.048',-0.016,-,-,0.032,-,-
'47:54:14.056',-0.008,-,-,0.040,-,-
'47:54:14.064',0.000,-,-,0.048,-,-
'47:54:14.072',0.008,-,-,0.048,-,-
'47:54:14.080',0.008,-,-,0.056,-,-
'47:54:14.088',0.008,-,-,0.056,-,-
'47:54:14.096',0.016,-,-,0.056,-,-
'47:54:14.104',0.016,-,-,0.056,-,-
'47:54:14.112',0.024,-,-,0.064,-,-
'47:54:14.120',0.024,-,-,0.064,-,-
'47:54:14.128',0.032,-,-,0.072,-,-
'47:54:14.136',0.040,-,-,0.072,-,-
'47:54:14.144',0.048,-,-,0.080,-,-
'47:54:14.152',0.056,-,-,0.088,-,-
'47:54:14.160',0.064,-,-,0.088,-,-
'47:54:14.168',0.072,-,-,0.096,-,-
'47:54:14.176',0.088,-,-,0.112,-,-
'47:54:14.184',0.104,-,-,0.128,-,-
'47:54:14.192',0.128,-,-,0.136,-,-
'47:54:14.200',0.152,-,-,0.152,-,-
'47:54:14.208',0.176,-,-,0.168,-,-
'47:54:14.216',0.200,-,-,0.184,-,-
'47:54:14.224',0.224,-,-,0.192,-,-
'47:54:14.232',0.240,-,-,0.200,-,-
'47:54:14.240',0.248,-,-,0.200,-,-
'47:54:14.248',0.240,-,-,0.184,-,-
'47:54:14.256',0.216,-,-,0.160,-,-
'47:54:14.264',0.184,-,-,0.128,-,-
'47:54:14.272',0.144,-,-,0.096,-,-
'47:54:14.280',0.112,-,-,0.072,-,-
'47:54:14.288',0.080,-,-,0.048,-,-
'47:54:14.296',0.048,-,-,0.032,-,-
'47:54:14.304',0.024,-,-,0.016,-,-
'47:54:14.312',0.008,-,-,0.008,-,-
'47:54:14.320',-0.008,-,-,0.000,-,-
'47:54:14.328',-0.016,-,-,0.000,-,-
'47:54:14.336',-0.016,-,-,0.000,-,-
'47:54:14.344',-0.024,-,-,0.000,-,-
'47:54:14.352',-0.024,-,-,-0.008,-,-
'47:54:14.360',-0.032,-,-,-0.016,-,-
'47:54:14.368',-0.032,-,-,-0.040,-,-
'47:54:14.376',-0.048,-,-,-0.096,-,-
'47:54:14.384',-0.096,-,-,-0.184,-,-
'47:54:14.392',-0.192,-,-,-0.336,-,-
'47:54:14.400',-0.344,-,-,-0.544,-,-
'47:54:14.408',-0.528,-,-,-0.752,-,-
'47:54:14.416',-0.656,-,-,-0.840,-,-
'47:54:14.424',-0.720,-,-,-0.792,-,-
'47:54:14.432',-0.768,-,-,-0.672,-,-
'47:54:14.440',-0.736,-,-,-0.536,-,-
'47:54:14.448',-0.600,-,-,-0.384,-,-
'47:54:14.456',-0.448,-,-,-0.232,-,-
'47:54:14.464',-0.368,-,-,-0.152,-,-
'47:54:14.472',-0.360,-,-,-0.144,-,-
'47:54:14.480',-0.304,-,-,-0.144,-,-
'47:54:14.488',-0.176,-,-,-0.072,-,-
'47:54:14.496',-0.016,-,-,0.032,-,-
'47:54:14.504',0.104,-,-,0.128,-,-
'47:54:14.512',0.168,-,-,0.184,-,-
'47:54:14.520',0.192,-,-,0.208,-,-
'47:54:14.528',0.208,-,-,0.216,-,-
'47:54:14.536',0.216,-,-,0.224,-,-
'47:54:14.544',0.224,-,-,0.232,-,-
'47:54:14.552',0.240,-,-,0.248,-,-
'47:54:14.560',0.248,-,-,0.256,-,-
'47:54:14.568',0.264,-,-,0.264,-,-
'47:54:14.576',0.272,-,-,0.272,-,-
'47:54:14.584',0.288,-,-,0.288,-,-
'47:54:14.592',0.312,-,-,0.304,-,-
'47:54:14.600',0.336,-,-,0.328,-,-
'47:54:14.608',0.376,-,-,0.352,-,-
'47:54:14.616',0.424,-,-,0.384,-,-
'47:54:14.624',0.472,-,-,0.424,-,-
'47:54:14.632',0.520,-,-,0.456,-,-
'47:54:14.640',0.568,-,-,0.480,-,-
'47:54:14.648',0.616,-,-,0.504,-,-
'47:54:14.656',0.640,-,-,0.512,-,-
'47:54:14.664',0.640,-,-,0.488,-,-
'47:54:14.672',0.600,-,-,0.440,-,-
'47:54:14.680',0.552,-,-,0.384,-,-
'47:54:14.688',0.480,-,-,0.320,-,-
'47:54:14.696',0.392,-,-,0.256,-,-
'47:54:14.704',0.304,-,-,0.208,-,-
'47:54:14.712',0.224,-,-,0.152,-,-
'47:54:14.720',0.144,-,-,0.104,-,-
'47:54:14.728',0.080,-,-,0.056,-,-
'47:54:14.736',0.024,-,-,0.024,-,-
'47:54:14.744',-0.032,-,-,-0.008,-,-
'47:54:14.752',-0.064,-,-,-0.024,-,-
'47:54:14.760',-0.080,-,-,-0.040,-,-
'47:54:14.768',-0.096,-,-,-0.048,-,-
'47:54:14.776',-0.096,-,-,-0.056,-,-
'47:54:14.784',-0.104,-,-,-0.056,-,-
'47:54:14.792',-0.112,-,-,-0.064,-,-
'47:54:14.800',-0.120,-,-,-0.064,-,-
'47:54:14.808',-0.120,-,-,-0.064,-,-
'47:54:14.816',-0.120,-,-,-0.072,-,-
'47:54:14.824',-0.112,-,-,-0.064,-,-
'47:54:14.832',-0.112,-,-,-0.072,-,-
'47:54:14.840',-0.120,-,-,-0.072,-,-
'47:54:14.848',-0.120,-,-,-0.072,-,-
'47:54:14.856',-0.112,-,-,-0.064,-,-
'47:54:14.864',-0.112,-,-,-0.064,-,-
'47:54:14.872',-0.104,-,-,-0.064,-,-
'47:54:14.880',-0.104,-,-,-0.056,-,-
'47:54:14.888',-0.096,-,-,-0.056,-,-
'47:54:14.896',-0.088,-,-,-0.056,-,-
'47:54:14.904',-0.088,-,-,-0.056,-,-
'47:54:14.912',-0.088,-,-,-0.056,-,-
'47:54:14.920',-0.088,-,-,-0.048,-,-
'47:54:14.928',-0.080,-,-,-0.040,-,-
'47:54:14.936',-0.072,-,-,-0.040,-,-
'47:54:14.944',-0.064,-,-,-0.040,-,-
'47:54:14.952',-0.064,-,-,-0.040,-,-
'47:54:14.960',-0.064,-,-,-0.040,-,-
'47:54:14.968',-0.064,-,-,-0.040,-,-
'47:54:14.976',-0.064,-,-,-0.040,-,-
'47:54:14.984',-0.056,-,-,-0.040,-,-
'47:54:14.992',-0.056,-,-,-0.032,-,-
'47:54:15.000',-0.048,-,-,-0.032,-,-
'47:54:15.008',-0.048,-,-,-0.024,-,-
'47:54:15.016',-0.048,-,-,-0.024,-,-
'47:54:15.024',-0.040,-,-,-0.024,-,-
'47:54:15.032',-0.048,-,-,-0.024,-,-
'47:54:15.040',-0.048,-,-,-0.024,-,-
'47:54:15.048',-0.040,-,-,-0.024,-,-
'47:54:15.056',-0.032,-,-,-0.016,-,-
'47:54:15.064',-0.032,-,-,-0.016,-,-
'47:54:15.072',-0.032,-,-,-0.016,-,-
'47:54:15.080',-0.032,-,-,-0.016,-,-
'47:54:15.088',-0.032,-,-,-0.016,-,-
'47:54:15.096',-0.024,-,-,-0.016,-,-
'47:54:15.104',-0.024,-,-,-0.016,-,-
'47:54:15.112',-0.024,-,-,-0.008,-,-
'47:54:15.120',-0.024,-,-,-0.008,-,-
'47:54:15.128',-0.016,-,-,0.000,-,-
'47:54:15.136',-0.016,-,-,0.000,-,-
'47:54:15.144',-0.016,-,-,0.000,-,-
'47:54:15.152',-0.016,-,-,0.000,-,-
'47:54:15.160',-0.016,-,-,0.000,-,-
'47:54:15.168',-0.008,-,-,0.000,-,-
'47:54:15.176',-0.008,-,-,0.000,-,-
'47:54:15.184',0.000,-,-,0.000,-,-
'47:54:15.192',0.000,-,-,0.000,-,-
'47:54:15.200',0.000,-,-,0.000,-,-
'47:54:15.208',0.000,-,-,0.000,-,-
'47:54:15.216',0.000,-,-,0.008,-,-
'47:54:15.224',-0.008,-,-,0.000,-,-
'47:54:15.232',-0.008,-,-,0.000,-,-
'47:54:15.240',-0.008,-,-,0.000,-,-
'47:54:15.248',0.000,-,-,0.000,-,-
'47:54:15.256',0.000,-,-,0.000,-,-
'47:54:15.264',-0.008,-,-,0.000,-,-
'47:54:15.272',-0.008,-,-,0.000,-,-
'47:54:15.280',-0.008,-,-,-0.008,-,-
'47:54:15.288',-0.008,-,-,0.000,-,-
'47:54:15.296',-0.008,-,-,-0.008,-,-
'47:54:15.304',-0.008,-,-,-0.008,-,-
'47:54:15.312',-0.008,-,-,-0.008,-,-
'47:54:15.320',-0.016,-,-,-0.016,-,-
'47:54:15.328',-0.016,-,-,-0.008,-,-
'47:54:15.336',-0.016,-,-,-0.008,-,-
'47:54:15.344',-0.016,-,-,-0.016,-,-
'47:54:15.352',-0.016,-,-,-0.016,-,-
'47:54:15.360',-0.016,-,-,-0.016,-,-
'47:54:15.368',-0.016,-,-,-0.016,-,-
'47:54:15.376',-0.016,-,-,-0.024,-,-
'47:54:15.384',-0.016,-,-,-0.024,-,-
'47:54:15.392',-0.016,-,-,-0.024,-,-
'47:54:15.400',-0.016,-,-,-0.024,-,-
'47:54:15.408',-0.016,-,-,-0.024,-,-
'47:54:15.416',-0.016,-,-,-0.024,-,-
'47:54:15.424',-0.016,-,-,-0.024,-,-
'47:54:15.432',-0.016,-,-,-0.024,-,-
'47:54:15.440',-0.008,-,-,-0.016,-,-
'47:54:15.448',-0.008,-,-,-0.016,-,-
'47:54:15.456',0.000,-,-,0.000,-,-
'47:54:15.464',0.016,-,-,0.008,-,-
'47:54:15.472',0.032,-,-,0.024,-,-
'47:54:15.480',0.048,-,-,0.032,-,-
'47:54:15.488',0.064,-,-,0.048,-,-
'47:54:15.496',0.072,-,-,0.056,-,-
'47:54:15.504',0.080,-,-,0.040,-,-
'47:54:15.512',0.104,-,-,-0.040,-,-
'47:54:15.520',0.120,-,-,-0.184,-,-
'47:54:15.528',0.112,-,-,-0.320,-,-
'47:54:15.536',0.088,-,-,-0.352,-,-
'47:54:15.544',0.040,-,-,-0.264,-,-
'47:54:15.552',-0.032,-,-,-0.128,-,-
'47:54:15.560',-0.080,-,-,-0.032,-,-
'47:54:15.568',-0.144,-,-,-0.008,-,-
'47:54:15.576',-0.208,-,-,-0.064,-,-
'47:54:15.584',-0.208,-,-,-0.088,-,-
'47:54:15.592',-0.120,-,-,-0.040,-,-
'47:54:15.600',-0.080,-,-,-0.008,-,-
'47:54:15.608',-0.072,-,-,-0.008,-,-
'47:54:15.616',-0.064,-,-,-0.008,-,-
'47:54:15.624',-0.064,-,-,0.000,-,-
'47:54:15.632',-0.056,-,-,0.000,-,-
'47:54:15.640',-0.056,-,-,0.000,-,-
'47:54:15.648',-0.056,-,-,0.000,-,-
'47:54:15.656',-0.056,-,-,0.000,-,-
'47:54:15.664',-0.048,-,-,0.000,-,-
'47:54:15.672',-0.040,-,-,0.008,-,-
'47:54:15.680',-0.040,-,-,0.008,-,-
'47:54:15.688',-0.032,-,-,0.008,-,-
'47:54:15.696',-0.024,-,-,0.016,-,-
'47:54:15.704',-0.016,-,-,0.024,-,-
'47:54:15.712',-0.008,-,-,0.032,-,-
'47:54:15.720',0.000,-,-,0.040,-,-
'47:54:15.728',0.008,-,-,0.048,-,-
'47:54:15.736',0.016,-,-,0.056,-,-
'47:54:15.744',0.032,-,-,0.072,-,-
'47:54:15.752',0.056,-,-,0.088,-,-
'47:54:15.760',0.080,-,-,0.104,-,-
'47:54:15.768',0.104,-,-,0.120,-,-
'47:54:15.776',0.128,-,-,0.136,-,-
'47:54:15.784',0.152,-,-,0.144,-,-
'47:54:15.792',0.176,-,-,0.152,-,-
'47:54:15.800',0.192,-,-,0.160,-,-
'47:54:15.808',0.192,-,-,0.144,-,-
'47:54:15.816',0.184,-,-,0.128,-,-
'47:54:15.824',0.168,-,-,0.104,-,-
'47:54:15.832',0.136,-,-,0.080,-,-
'47:54:15.840',0.104,-,-,0.048,-,-
'47:54:15.848',0.072,-,-,0.024,-,-
'47:54:15.856',0.040,-,-,0.008,-,-
'47:54:15.864',0.016,-,-,0.000,-,-
'47:54:15.872',0.000,-,-,-0.008,-,-
'47:54:15.880',-0.008,-,-,-0.016,-,-
'47:54:15.888',-0.016,-,-,-0.024,-,-
'47:54:15.896',-0.024,-,-,-0.024,-,-
'47:54:15.904',-0.024,-,-,-0.024,-,-
'47:54:15.912',-0.024,-,-,-0.024,-,-
'47:54:15.920',-0.024,-,-,-0.016,-,-
'47:54:15.928',-0.016,-,-,-0.008,-,-
'47:54:15.936',-0.016,-,-,-0.008,-,-
'47:54:15.944',-0.016,-,-,-0.008,-,-
'47:54:15.952',-0.016,-,-,-0.008,-,-
'47:54:15.960',-0.008,-,-,-0.008,-,-
'47:54:15.968',-0.008,-,-,-0.008,-,-
'47:54:15.976',-0.008,-,-,-0.008,-,-
'47:54:15.984',0.000,-,-,0.000,-,-
'47:54:15.992',0.000,-,-,0.000,-,-
'47:54:16.000',0.000,-,-,0.000,-,-
'47:54:16.008',0.000,-,-,-0.008,-,-
'47:54:16.016',0.000,-,-,0.000,-,-
'47:54:16.024',-0.008,-,-,-0.008,-,-
'47:54:16.032',-0.008,-,-,-0.008,-,-
'47:54:16.040',-0.008,-,-,-0.008,-,-
'47:54:16.048',-0.008,-,-,-0.008,-,-
'47:54:16.056',-0.008,-,-,-0.008,-,-
'47:54:16.064',-0.008,-,-,-0.008,-,-
'47:54:16.072',-0.008,-,-,-0.008,-,-
'47:54:16.080',-0.008,-,-,-0.008,-,-
'47:54:16.088',-0.008,-,-,-0.008,-,-
'47:54:16.096',-0.008,-,-,-0.008,-,-
'47:54:16.104',0.000,-,-,0.000,-,-
'47:54:16.112',-0.008,-,-,-0.008,-,-
'47:54:16.120',-0.008,-,-,-0.008,-,-
'47:54:16.128',-0.008,-,-,-0.008,-,-
'47:54:16.136',0.000,-,-,-0.008,-,-
'47:54:16.144',0.000,-,-,0.000,-,-
'47:54:16.152',0.000,-,-,0.000,-,-
'47:54:16.160',0.000,-,-,0.000,-,-
'47:54:16.168',-0.008,-,-,0.000,-,-
'47:54:16.176',0.000,-,-,-0.008,-,-
'47:54:16.184',0.000,-,-,-0.008,-,-
'47:54:16.192',0.000,-,-,0.000,-,-
'47:54:16.200',0.000,-,-,0.000,-,-
'47:54:16.208',0.000,-,-,-0.008,-,-
'47:54:16.216',0.000,-,-,-0.008,-,-
'47:54:16.224',0.000,-,-,0.000,-,-
'47:54:16.232',0.000,-,-,0.000,-,-
'47:54:16.240',0.000,-,-,0.000,-,-
'47:54:16.248',0.000,-,-,-0.008,-,-
'47:54:16.256',0.000,-,-,0.000,-,-
'47:54:16.264',0.000,-,-,0.000,-,-
'47:54:16.272',0.000,-,-,0.000,-,-
'47:54:16.280',0.000,-,-,0.000,-,-
'47:54:16.288',0.000,-,-,0.000,-,-
'47:54:16.296',0.008,-,-,0.008,-,-
'47:54:16.304',0.024,-,-,0.016,-,-
'47:54:16.312',0.040,-,-,0.032,-,-
'47:54:16.320',0.056,-,-,0.048,-,-
'47:54:16.328',0.072,-,-,0.056,-,-
'47:54:16.336',0.096,-,-,0.064,-,-
'47:54:16.344',0.104,-,-,0.072,-,-
'47:54:16.352',0.096,-,-,0.064,-,-
'47:54:16.360',0.072,-,-,0.032,-,-
'47:54:16.368',0.048,-,-,0.016,-,-
'47:54:16.376',0.032,-,-,0.000,-,-
'47:54:16.384',0.008,-,-,-0.016,-,-
'47:54:16.392',-0.024,-,-,-0.024,-,-
'47:54:16.400',-0.040,-,-,-0.032,-,-
'47:54:16.408',-0.056,-,-,-0.040,-,-
'47:54:16.416',-0.056,-,-,-0.040,-,-
'47:54:16.424',-0.064,-,-,-0.040,-,-
'47:54:16.432',-0.064,-,-,-0.040,-,-
'47:54:16.440',-0.064,-,-,-0.048,-,-
'47:54:16.448',-0.064,-,-,-0.048,-,-
'47:54:16.456',-0.064,-,-,-0.040,-,-
'47:54:16.464',-0.064,-,-,-0.048,-,-
'47:54:16.472',-0.064,-,-,-0.048,-,-
'47:54:16.480',-0.064,-,-,-0.040,-,-
'47:54:16.488',-0.056,-,-,-0.040,-,-
'47:54:16.496',-0.056,-,-,-0.048,-,-
'47:54:16.504',-0.024,-,-,-0.064,-,-
'47:54:16.512',0.080,-,-,-0.088,-,-
'47:54:16.520',0.312,-,-,-0.096,-,-
'47:54:16.528',0.608,-,-,-0.032,-,-
'47:54:16.536',0.760,-,-,0.120,-,-
'47:54:16.544',0.664,-,-,0.264,-,-
'47:54:16.552',0.480,-,-,0.328,-,-
'47:54:16.560',0.296,-,-,0.288,-,-
'47:54:16.568',0.128,-,-,0.184,-,-
'47:54:16.576',0.000,-,-,0.080,-,-
'47:54:16.584',-0.096,-,-,0.000,-,-
'47:54:16.592',-0.144,-,-,-0.048,-,-
'47:54:16.600',-0.152,-,-,-0.048,-,-
'47:54:16.608',-0.152,-,-,-0.048,-,-
'47:54:16.616',-0.144,-,-,-0.048,-,-
'47:54:16.624',-0.144,-,-,-0.048,-,-
'47:54:16.632',-0.136,-,-,-0.048,-,-
'47:54:16.640',-0.136,-,-,-0.048,-,-
'47:54:16.648',-0.128,-,-,-0.048,-,-
'47:54:16.656',-0.128,-,-,-0.048,-,-
'47:54:16.664',-0.120,-,-,-0.040,-,-
'47:54:16.672',-0.120,-,-,-0.040,-,-
'47:54:16.680',-0.120,-,-,-0.048,-,-
'47:54:16.688',-0.120,-,-,-0.040,-,-
'47:54:16.696',-0.120,-,-,-0.040,-,-
'47:54:16.704',-0.120,-,-,-0.040,-,-
'47:54:16.712',-0.120,-,-,-0.040,-,-
'47:54:16.720',-0.120,-,-,-0.040,-,-
'47:54:16.728',-0.120,-,-,-0.040,-,-
'47:54:16.736',-0.120,-,-,-0.040,-,-
'47:54:16.744',-0.128,-,-,-0.040,-,-
'47:54:16.752',-0.128,-,-,-0.048,-,-
'47:54:16.760',-0.128,-,-,-0.048,-,-
'47:54:16.768',-0.128,-,-,-0.048,-,-
'47:54:16.776',-0.128,-,-,-0.048,-,-
'47:54:16.784',-0.120,-,-,-0.056,-,-
'47:54:16.792',-0.112,-,-,-0.056,-,-
'47:54:16.800',-0.104,-,-,-0.056,-,-
'47:54:16.808',-0.088,-,-,-0.048,-,-
'47:54:16.816',-0.064,-,-,-0.040,-,-
'47:54:16.824',-0.040,-,-,-0.032,-,-
'47:54:16.832',-0.024,-,-,-0.016,-,-
'47:54:16.840',-0.008,-,-,-0.008,-,-
'47:54:16.848',0.000,-,-,0.000,-,-
'47:54:16.856',0.000,-,-,0.000,-,-
'47:54:16.864',0.008,-,-,0.008,-,-
'47:54:16.872',0.008,-,-,0.008,-,-
'47:54:16.880',0.008,-,-,0.008,-,-
'47:54:16.888',0.008,-,-,0.008,-,-
'47:54:16.896',0.008,-,-,0.008,-,-
'47:54:16.904',0.008,-,-,0.008,-,-
'47:54:16.912',0.008,-,-,0.008,-,-
'47:54:16.920',0.008,-,-,0.008,-,-
'47:54:16.928',0.008,-,-,0.008,-,-
'47:54:16.936',0.008,-,-,0.008,-,-
'47:54:16.944',0.000,-,-,0.008,-,-
'47:54:16.952',0.000,-,-,0.000,-,-
