'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:31:35.856',-0.113,-,-,-0.047,-,-,-
'44:31:35.864',-0.075,-,-,-0.019,-,-,-
'44:31:35.872',-0.047,-,-,-0.019,-,-,-
'44:31:35.880',-0.009,-,-,0.019,-,-,-
'44:31:35.888',0.000,-,-,0.038,-,-,-
'44:31:35.896',0.009,-,-,0.028,-,-,-
'44:31:35.904',0.009,-,-,0.057,-,-,-
'44:31:35.912',0.000,-,-,0.038,-,-,-
'44:31:35.920',-0.009,-,-,0.019,-,-,-
'44:31:35.928',-0.009,-,-,0.028,-,-,-
'44:31:35.936',-0.028,-,-,0.000,-,-,-
'44:31:35.944',-0.028,-,-,0.009,-,-,-
'44:31:35.952',-0.028,-,-,-0.019,-,-,-
'44:31:35.960',-0.009,-,-,0.000,-,-,-
'44:31:35.968',-0.009,-,-,0.028,-,-,-
'44:31:35.976',-0.009,-,-,0.028,-,-,-
'44:31:35.984',0.000,-,-,0.019,-,-,-
'44:31:35.992',0.000,-,-,0.028,-,-,-
'44:31:36.000',0.009,-,-,0.038,-,-,-
'44:31:36.008',0.009,-,-,0.038,-,-,-
'44:31:36.016',0.000,-,-,0.019,-,-,-
'44:31:36.024',0.000,-,-,0.019,-,-,-
'44:31:36.032',0.000,-,-,0.028,-,-,-
'44:31:36.040',-0.009,-,-,-0.009,-,-,-
'44:31:36.048',-0.028,-,-,-0.019,-,-,-
'44:31:36.056',-0.047,-,-,-0.009,-,-,-
'44:31:36.064',-0.057,-,-,-0.038,-,-,-
'44:31:36.072',-0.075,-,-,-0.047,-,-,-
'44:31:36.080',-0.094,-,-,-0.038,-,-,-
'44:31:36.088',-0.094,-,-,-0.066,-,-,-
'44:31:36.096',-0.094,-,-,-0.047,-,-,-
'44:31:36.104',-0.075,-,-,-0.057,-,-,-
'44:31:36.112',-0.075,-,-,-0.047,-,-,-
'44:31:36.120',-0.075,-,-,-0.066,-,-,-
'44:31:36.128',-0.075,-,-,-0.047,-,-,-
'44:31:36.136',-0.057,-,-,-0.057,-,-,-
'44:31:36.144',-0.047,-,-,-0.047,-,-,-
'44:31:36.152',0.000,-,-,-0.019,-,-,-
'44:31:36.160',0.075,-,-,0.047,-,-,-
'44:31:36.168',0.189,-,-,0.123,-,-,-
'44:31:36.176',0.292,-,-,0.255,-,-,-
'44:31:36.184',0.321,-,-,0.274,-,-,-
'44:31:36.192',0.358,-,-,0.255,-,-,-
'44:31:36.200',0.292,-,-,0.292,-,-,-
'44:31:36.208',0.113,-,-,0.151,-,-,-
'44:31:36.216',-0.047,-,-,-0.047,-,-,-
'44:31:36.224',-0.179,-,-,-0.132,-,-,-
'44:31:36.232',-0.245,-,-,-0.255,-,-,-
'44:31:36.240',-0.255,-,-,-0.274,-,-,-
'44:31:36.248',-0.226,-,-,-0.217,-,-,-
'44:31:36.256',-0.189,-,-,-0.189,-,-,-
'44:31:36.264',-0.123,-,-,-0.132,-,-,-
'44:31:36.272',-0.075,-,-,-0.085,-,-,-
'44:31:36.280',-0.075,-,-,-0.047,-,-,-
'44:31:36.288',-0.075,-,-,-0.057,-,-,-
'44:31:36.296',-0.113,-,-,-0.038,-,-,-
'44:31:36.304',-0.113,-,-,-0.085,-,-,-
'44:31:36.312',-0.113,-,-,-0.047,-,-,-
'44:31:36.320',-0.094,-,-,-0.066,-,-,-
'44:31:36.328',-0.094,-,-,-0.047,-,-,-
'44:31:36.336',-0.075,-,-,-0.066,-,-,-
'44:31:36.344',-0.075,-,-,-0.047,-,-,-
'44:31:36.352',-0.075,-,-,-0.047,-,-,-
'44:31:36.360',-0.094,-,-,-0.047,-,-,-
'44:31:36.368',-0.142,-,-,-0.094,-,-,-
'44:31:36.376',-0.179,-,-,-0.104,-,-,-
'44:31:36.384',-0.189,-,-,-0.094,-,-,-
'44:31:36.392',-0.189,-,-,-0.132,-,-,-
'44:31:36.400',-0.189,-,-,-0.123,-,-,-
'44:31:36.408',-0.189,-,-,-0.151,-,-,-
'44:31:36.416',-0.189,-,-,-0.123,-,-,-
'44:31:36.424',-0.160,-,-,-0.142,-,-,-
'44:31:36.432',-0.142,-,-,-0.113,-,-,-
'44:31:36.440',-0.123,-,-,-0.123,-,-,-
'44:31:36.448',-0.094,-,-,-0.094,-,-,-
'44:31:36.456',-0.057,-,-,-0.047,-,-,-
'44:31:36.464',-0.028,-,-,-0.019,-,-,-
'44:31:36.472',-0.009,-,-,-0.038,-,-,-
'44:31:36.480',0.000,-,-,0.009,-,-,-
'44:31:36.488',0.000,-,-,0.000,-,-,-
'44:31:36.496',0.009,-,-,0.009,-,-,-
'44:31:36.504',0.009,-,-,0.000,-,-,-
'44:31:36.512',0.009,-,-,0.019,-,-,-
'44:31:36.520',0.009,-,-,0.019,-,-,-
'44:31:36.528',0.000,-,-,0.000,-,-,-
'44:31:36.536',0.000,-,-,0.019,-,-,-
'44:31:36.544',0.009,-,-,0.009,-,-,-
'44:31:36.552',0.028,-,-,0.019,-,-,-
'44:31:36.560',0.028,-,-,0.038,-,-,-
'44:31:36.568',0.047,-,-,0.019,-,-,-
'44:31:36.576',0.057,-,-,0.057,-,-,-
'44:31:36.584',0.057,-,-,0.057,-,-,-
'44:31:36.592',0.047,-,-,0.038,-,-,-
'44:31:36.600',0.047,-,-,0.047,-,-,-
'44:31:36.608',0.028,-,-,0.000,-,-,-
'44:31:36.616',0.009,-,-,0.009,-,-,-
'44:31:36.624',0.000,-,-,-0.009,-,-,-
'44:31:36.632',0.000,-,-,-0.028,-,-,-
'44:31:36.640',0.000,-,-,-0.038,-,-,-
'44:31:36.648',0.000,-,-,-0.019,-,-,-
'44:31:36.656',0.000,-,-,-0.028,-,-,-
'44:31:36.664',0.009,-,-,-0.028,-,-,-
'44:31:36.672',0.009,-,-,-0.019,-,-,-
'44:31:36.680',0.028,-,-,-0.009,-,-,-
'44:31:36.688',0.047,-,-,0.000,-,-,-
'44:31:36.696',0.057,-,-,0.000,-,-,-
'44:31:36.704',0.057,-,-,0.019,-,-,-
'44:31:36.712',0.057,-,-,0.000,-,-,-
'44:31:36.720',0.094,-,-,0.028,-,-,-
'44:31:36.728',0.179,-,-,0.113,-,-,-
'44:31:36.736',0.311,-,-,0.189,-,-,-
'44:31:36.744',0.472,-,-,0.292,-,-,-
'44:31:36.752',0.670,-,-,0.443,-,-,-
'44:31:36.760',0.745,-,-,0.585,-,-,-
'44:31:36.768',0.604,-,-,0.481,-,-,-
'44:31:36.776',0.311,-,-,0.491,-,-,-
'44:31:36.784',0.009,-,-,0.057,-,-,-
'44:31:36.792',-0.142,-,-,-0.113,-,-,-
'44:31:36.800',-0.179,-,-,-0.179,-,-,-
'44:31:36.808',-0.160,-,-,-0.208,-,-,-
'44:31:36.816',-0.075,-,-,-0.189,-,-,-
'44:31:36.824',0.000,-,-,-0.066,-,-,-
'44:31:36.832',0.000,-,-,-0.057,-,-,-
'44:31:36.840',0.009,-,-,-0.066,-,-,-
'44:31:36.848',0.009,-,-,0.000,-,-,-
'44:31:36.856',0.009,-,-,0.009,-,-,-
'44:31:36.864',0.000,-,-,0.019,-,-,-
'44:31:36.872',-0.028,-,-,-0.009,-,-,-
'44:31:36.880',-0.057,-,-,-0.028,-,-,-
'44:31:36.888',-0.075,-,-,-0.047,-,-,-
'44:31:36.896',-0.075,-,-,-0.028,-,-,-
'44:31:36.904',-0.075,-,-,-0.038,-,-,-
'44:31:36.912',-0.028,-,-,-0.047,-,-,-
'44:31:36.920',0.009,-,-,0.019,-,-,-
'44:31:36.928',0.028,-,-,0.028,-,-,-
'44:31:36.936',-0.113,-,-,-0.019,-,-,-
'44:31:36.944',-0.255,-,-,-0.104,-,-,-
'44:31:36.952',-0.292,-,-,-0.189,-,-,-
'44:31:36.960',-0.255,-,-,-0.132,-,-,-
'44:31:36.968',-0.208,-,-,-0.142,-,-,-
'44:31:36.976',-0.160,-,-,-0.085,-,-,-
'44:31:36.984',-0.189,-,-,-0.094,-,-,-
'44:31:36.992',-0.274,-,-,-0.142,-,-,-
'44:31:37.000',-0.321,-,-,-0.170,-,-,-
'44:31:37.008',-0.368,-,-,-0.179,-,-,-
'44:31:37.016',-0.425,-,-,-0.208,-,-,-
'44:31:37.024',-0.453,-,-,-0.255,-,-,-
'44:31:37.032',-0.406,-,-,-0.255,-,-,-
'44:31:37.040',-0.340,-,-,-0.170,-,-,-
'44:31:37.048',-0.311,-,-,-0.123,-,-,-
'44:31:37.056',-0.321,-,-,-0.132,-,-,-
'44:31:37.064',-0.321,-,-,-0.123,-,-,-
'44:31:37.072',-0.321,-,-,-0.142,-,-,-
'44:31:37.080',-0.340,-,-,-0.151,-,-,-
'44:31:37.088',-0.368,-,-,-0.132,-,-,-
'44:31:37.096',-0.406,-,-,-0.189,-,-,-
'44:31:37.104',-0.406,-,-,-0.198,-,-,-
'44:31:37.112',-0.368,-,-,-0.170,-,-,-
'44:31:37.120',-0.340,-,-,-0.142,-,-,-
'44:31:37.128',-0.311,-,-,-0.123,-,-,-
'44:31:37.136',-0.292,-,-,-0.104,-,-,-
'44:31:37.144',-0.311,-,-,-0.113,-,-,-
'44:31:37.152',-0.311,-,-,-0.132,-,-,-
'44:31:37.160',-0.311,-,-,-0.113,-,-,-
'44:31:37.168',-0.321,-,-,-0.132,-,-,-
'44:31:37.176',-0.358,-,-,-0.151,-,-,-
'44:31:37.184',-0.406,-,-,-0.189,-,-,-
'44:31:37.192',-0.491,-,-,-0.226,-,-,-
'44:31:37.200',-0.519,-,-,-0.274,-,-,-
'44:31:37.208',-0.519,-,-,-0.283,-,-,-
'44:31:37.216',-0.519,-,-,-0.264,-,-,-
'44:31:37.224',-0.538,-,-,-0.274,-,-,-
'44:31:37.232',-0.538,-,-,-0.274,-,-,-
'44:31:37.240',-0.538,-,-,-0.274,-,-,-
'44:31:37.248',-0.538,-,-,-0.283,-,-,-
'44:31:37.256',-0.538,-,-,-0.255,-,-,-
'44:31:37.264',-0.566,-,-,-0.292,-,-,-
'44:31:37.272',-0.557,-,-,-0.302,-,-,-
'44:31:37.280',-0.519,-,-,-0.264,-,-,-
'44:31:37.288',-0.491,-,-,-0.226,-,-,-
'44:31:37.296',-0.434,-,-,-0.255,-,-,-
'44:31:37.304',-0.358,-,-,-0.170,-,-,-
'44:31:37.312',-0.274,-,-,-0.123,-,-,-
'44:31:37.320',-0.208,-,-,-0.019,-,-,-
'44:31:37.328',-0.189,-,-,-0.019,-,-,-
'44:31:37.336',-0.160,-,-,-0.094,-,-,-
'44:31:37.344',-0.245,-,-,-0.009,-,-,-
'44:31:37.352',-0.406,-,-,-0.179,-,-,-
'44:31:37.360',-0.557,-,-,-0.321,-,-,-
'44:31:37.368',-0.670,-,-,-0.368,-,-,-
'44:31:37.376',-0.764,-,-,-0.481,-,-,-
'44:31:37.384',-0.811,-,-,-0.538,-,-,-
'44:31:37.392',-0.811,-,-,-0.509,-,-,-
'44:31:37.400',-0.802,-,-,-0.491,-,-,-
'44:31:37.408',-0.764,-,-,-0.453,-,-,-
'44:31:37.416',-0.764,-,-,-0.368,-,-,-
'44:31:37.424',-0.802,-,-,-0.368,-,-,-
'44:31:37.432',-0.877,-,-,-0.406,-,-,-
'44:31:37.440',-0.991,-,-,-0.453,-,-,-
'44:31:37.448',-1.075,-,-,-0.519,-,-,-
'44:31:37.456',-0.830,-,-,-0.632,-,-,-
'44:31:37.464',-0.340,-,-,-0.217,-,-,-
'44:31:37.472',0.047,-,-,-0.047,-,-,-
'44:31:37.480',0.208,-,-,0.142,-,-,-
'44:31:37.488',0.208,-,-,0.151,-,-,-
'44:31:37.496',0.075,-,-,0.057,-,-,-
'44:31:37.504',-0.094,-,-,0.038,-,-,-
'44:31:37.512',-0.340,-,-,-0.132,-,-,-
'44:31:37.520',-0.557,-,-,-0.255,-,-,-
'44:31:37.528',-0.679,-,-,-0.340,-,-,-
'44:31:37.536',-0.802,-,-,-0.387,-,-,-
'44:31:37.544',-0.868,-,-,-0.434,-,-,-
'44:31:37.552',-0.896,-,-,-0.443,-,-,-
'44:31:37.560',-0.896,-,-,-0.434,-,-,-
'44:31:37.568',-0.896,-,-,-0.453,-,-,-
'44:31:37.576',-0.830,-,-,-0.462,-,-,-
'44:31:37.584',-0.745,-,-,-0.387,-,-,-
'44:31:37.592',-0.679,-,-,-0.349,-,-,-
'44:31:37.600',-0.623,-,-,-0.302,-,-,-
'44:31:37.608',-0.557,-,-,-0.302,-,-,-
'44:31:37.616',-0.500,-,-,-0.217,-,-,-
'44:31:37.624',-0.500,-,-,-0.208,-,-,-
'44:31:37.632',-0.500,-,-,-0.226,-,-,-
'44:31:37.640',-0.500,-,-,-0.236,-,-,-
'44:31:37.648',-0.491,-,-,-0.226,-,-,-
'44:31:37.656',-0.500,-,-,-0.226,-,-,-
'44:31:37.664',-0.519,-,-,-0.292,-,-,-
'44:31:37.672',-0.491,-,-,-0.255,-,-,-
'44:31:37.680',-0.472,-,-,-0.208,-,-,-
'44:31:37.688',-0.472,-,-,-0.179,-,-,-
'44:31:37.696',-0.491,-,-,-0.217,-,-,-
'44:31:37.704',-0.491,-,-,-0.226,-,-,-
'44:31:37.712',-0.491,-,-,-0.208,-,-,-
'44:31:37.720',-0.491,-,-,-0.208,-,-,-
'44:31:37.728',-0.519,-,-,-0.208,-,-,-
'44:31:37.736',-0.538,-,-,-0.255,-,-,-
'44:31:37.744',-0.500,-,-,-0.274,-,-,-
'44:31:37.752',-0.453,-,-,-0.226,-,-,-
'44:31:37.760',-0.434,-,-,-0.198,-,-,-
'44:31:37.768',-0.453,-,-,-0.226,-,-,-
'44:31:37.776',-0.434,-,-,-0.255,-,-,-
'44:31:37.784',-0.425,-,-,-0.208,-,-,-
'44:31:37.792',-0.406,-,-,-0.208,-,-,-
'44:31:37.800',-0.406,-,-,-0.198,-,-,-
'44:31:37.808',-0.491,-,-,-0.217,-,-,-
'44:31:37.816',-0.604,-,-,-0.274,-,-,-
'44:31:37.824',-0.717,-,-,-0.349,-,-,-
'44:31:37.832',-0.764,-,-,-0.358,-,-,-
'44:31:37.840',-0.783,-,-,-0.387,-,-,-
'44:31:37.848',-0.745,-,-,-0.406,-,-,-
'44:31:37.856',-0.679,-,-,-0.358,-,-,-
'44:31:37.864',-0.585,-,-,-0.311,-,-,-
'44:31:37.872',-0.434,-,-,-0.226,-,-,-
'44:31:37.880',-0.311,-,-,-0.132,-,-,-
'44:31:37.888',-0.226,-,-,-0.057,-,-,-
'44:31:37.896',-0.189,-,-,-0.019,-,-,-
'44:31:37.904',-0.142,-,-,-0.132,-,-,-
'44:31:37.912',-0.179,-,-,-0.019,-,-,-
'44:31:37.920',-0.340,-,-,-0.179,-,-,-
'44:31:37.928',-0.491,-,-,-0.311,-,-,-
'44:31:37.936',-0.585,-,-,-0.349,-,-,-
'44:31:37.944',-0.679,-,-,-0.453,-,-,-
'44:31:37.952',-0.736,-,-,-0.509,-,-,-
'44:31:37.960',-0.717,-,-,-0.538,-,-,-
'44:31:37.968',-0.623,-,-,-0.462,-,-,-
'44:31:37.976',-0.453,-,-,-0.321,-,-,-
'44:31:37.984',-0.368,-,-,-0.132,-,-,-
'44:31:37.992',-0.453,-,-,-0.123,-,-,-
'44:31:38.000',-0.500,-,-,-0.236,-,-,-
'44:31:38.008',-0.472,-,-,-0.226,-,-,-
'44:31:38.016',-0.453,-,-,-0.208,-,-,-
'44:31:38.024',-0.453,-,-,-0.198,-,-,-
'44:31:38.032',-0.453,-,-,-0.189,-,-,-
'44:31:38.040',-0.472,-,-,-0.208,-,-,-
'44:31:38.048',-0.491,-,-,-0.208,-,-,-
'44:31:38.056',-0.491,-,-,-0.226,-,-,-
'44:31:38.064',-0.500,-,-,-0.208,-,-,-
'44:31:38.072',-0.519,-,-,-0.236,-,-,-
'44:31:38.080',-0.500,-,-,-0.255,-,-,-
'44:31:38.088',-0.500,-,-,-0.226,-,-,-
'44:31:38.096',-0.491,-,-,-0.255,-,-,-
'44:31:38.104',-0.472,-,-,-0.217,-,-,-
'44:31:38.112',-0.453,-,-,-0.208,-,-,-
'44:31:38.120',-0.434,-,-,-0.226,-,-,-
'44:31:38.128',-0.434,-,-,-0.208,-,-,-
'44:31:38.136',-0.425,-,-,-0.217,-,-,-
'44:31:38.144',-0.406,-,-,-0.208,-,-,-
'44:31:38.152',-0.368,-,-,-0.179,-,-,-
'44:31:38.160',-0.340,-,-,-0.142,-,-,-
'44:31:38.168',-0.292,-,-,-0.151,-,-,-
'44:31:38.176',-0.245,-,-,-0.104,-,-,-
'44:31:38.184',-0.208,-,-,-0.066,-,-,-
'44:31:38.192',-0.208,-,-,-0.066,-,-,-
'44:31:38.200',-0.208,-,-,-0.066,-,-,-
'44:31:38.208',-0.226,-,-,-0.094,-,-,-
'44:31:38.216',-0.245,-,-,-0.113,-,-,-
'44:31:38.224',-0.245,-,-,-0.104,-,-,-
'44:31:38.232',-0.255,-,-,-0.132,-,-,-
'44:31:38.240',-0.255,-,-,-0.123,-,-,-
'44:31:38.248',-0.245,-,-,-0.113,-,-,-
'44:31:38.256',-0.226,-,-,-0.094,-,-,-
'44:31:38.264',-0.189,-,-,-0.057,-,-,-
'44:31:38.272',-0.160,-,-,-0.066,-,-,-
'44:31:38.280',-0.142,-,-,-0.038,-,-,-
'44:31:38.288',-0.142,-,-,-0.047,-,-,-
'44:31:38.296',-0.160,-,-,-0.057,-,-,-
'44:31:38.304',-0.142,-,-,-0.066,-,-,-
'44:31:38.312',-0.160,-,-,-0.047,-,-,-
'44:31:38.320',-0.160,-,-,-0.094,-,-,-
'44:31:38.328',-0.189,-,-,-0.094,-,-,-
'44:31:38.336',-0.208,-,-,-0.085,-,-,-
'44:31:38.344',-0.226,-,-,-0.132,-,-,-
'44:31:38.352',-0.226,-,-,-0.113,-,-,-
'44:31:38.360',-0.226,-,-,-0.123,-,-,-
'44:31:38.368',-0.226,-,-,-0.113,-,-,-
'44:31:38.376',-0.226,-,-,-0.132,-,-,-
'44:31:38.384',-0.208,-,-,-0.113,-,-,-
'44:31:38.392',-0.189,-,-,-0.132,-,-,-
'44:31:38.400',-0.189,-,-,-0.094,-,-,-
'44:31:38.408',-0.189,-,-,-0.113,-,-,-
'44:31:38.416',-0.179,-,-,-0.104,-,-,-
'44:31:38.424',-0.160,-,-,-0.113,-,-,-
'44:31:38.432',-0.094,-,-,-0.085,-,-,-
'44:31:38.440',0.000,-,-,-0.009,-,-,-
'44:31:38.448',0.113,-,-,0.085,-,-,-
'44:31:38.456',0.160,-,-,0.170,-,-,-
'44:31:38.464',0.189,-,-,0.123,-,-,-
'44:31:38.472',0.208,-,-,0.113,-,-,-
'44:31:38.480',0.113,-,-,0.189,-,-,-
'44:31:38.488',-0.057,-,-,-0.028,-,-,-
'44:31:38.496',-0.208,-,-,-0.170,-,-,-
'44:31:38.504',-0.311,-,-,-0.255,-,-,-
'44:31:38.512',-0.368,-,-,-0.340,-,-,-
'44:31:38.520',-0.368,-,-,-0.368,-,-,-
'44:31:38.528',-0.340,-,-,-0.368,-,-,-
'44:31:38.536',-0.274,-,-,-0.226,-,-,-
'44:31:38.544',-0.226,-,-,-0.170,-,-,-
'44:31:38.552',-0.189,-,-,-0.113,-,-,-
'44:31:38.560',-0.189,-,-,-0.104,-,-,-
'44:31:38.568',-0.226,-,-,-0.113,-,-,-
'44:31:38.576',-0.245,-,-,-0.132,-,-,-
'44:31:38.584',-0.255,-,-,-0.132,-,-,-
'44:31:38.592',-0.292,-,-,-0.151,-,-,-
'44:31:38.600',-0.321,-,-,-0.170,-,-,-
'44:31:38.608',-0.368,-,-,-0.208,-,-,-
'44:31:38.616',-0.387,-,-,-0.189,-,-,-
'44:31:38.624',-0.387,-,-,-0.189,-,-,-
'44:31:38.632',-0.387,-,-,-0.226,-,-,-
'44:31:38.640',-0.387,-,-,-0.255,-,-,-
'44:31:38.648',-0.387,-,-,-0.217,-,-,-
'44:31:38.656',-0.406,-,-,-0.226,-,-,-
'44:31:38.664',-0.425,-,-,-0.217,-,-,-
'44:31:38.672',-0.434,-,-,-0.255,-,-,-
'44:31:38.680',-0.453,-,-,-0.264,-,-,-
'44:31:38.688',-0.453,-,-,-0.274,-,-,-
'44:31:38.696',-0.453,-,-,-0.274,-,-,-
'44:31:38.704',-0.453,-,-,-0.264,-,-,-
'44:31:38.712',-0.434,-,-,-0.283,-,-,-
'44:31:38.720',-0.406,-,-,-0.255,-,-,-
'44:31:38.728',-0.368,-,-,-0.208,-,-,-
'44:31:38.736',-0.340,-,-,-0.217,-,-,-
'44:31:38.744',-0.311,-,-,-0.170,-,-,-
'44:31:38.752',-0.292,-,-,-0.179,-,-,-
'44:31:38.760',-0.274,-,-,-0.113,-,-,-
'44:31:38.768',-0.292,-,-,-0.123,-,-,-
'44:31:38.776',-0.321,-,-,-0.132,-,-,-
'44:31:38.784',-0.358,-,-,-0.170,-,-,-
'44:31:38.792',-0.387,-,-,-0.179,-,-,-
'44:31:38.800',-0.406,-,-,-0.189,-,-,-
'44:31:38.808',-0.406,-,-,-0.217,-,-,-
'44:31:38.816',-0.368,-,-,-0.179,-,-,-
'44:31:38.824',-0.368,-,-,-0.170,-,-,-
'44:31:38.832',-0.358,-,-,-0.179,-,-,-
'44:31:38.840',-0.358,-,-,-0.132,-,-,-
'44:31:38.848',-0.340,-,-,-0.151,-,-,-
'44:31:38.856',-0.340,-,-,-0.113,-,-,-
'44:31:38.864',-0.358,-,-,-0.142,-,-,-
'44:31:38.872',-0.368,-,-,-0.132,-,-,-
'44:31:38.880',-0.387,-,-,-0.179,-,-,-
'44:31:38.888',-0.406,-,-,-0.170,-,-,-
'44:31:38.896',-0.387,-,-,-0.198,-,-,-
'44:31:38.904',-0.406,-,-,-0.170,-,-,-
'44:31:38.912',-0.434,-,-,-0.208,-,-,-
'44:31:38.920',-0.491,-,-,-0.255,-,-,-
'44:31:38.928',-0.491,-,-,-0.274,-,-,-
'44:31:38.936',-0.472,-,-,-0.255,-,-,-
'44:31:38.944',-0.472,-,-,-0.264,-,-,-
'44:31:38.952',-0.472,-,-,-0.236,-,-,-
'44:31:38.960',-0.472,-,-,-0.255,-,-,-
'44:31:38.968',-0.472,-,-,-0.226,-,-,-
'44:31:38.976',-0.491,-,-,-0.264,-,-,-
'44:31:38.984',-0.491,-,-,-0.274,-,-,-
'44:31:38.992',-0.472,-,-,-0.255,-,-,-
'44:31:39.000',-0.434,-,-,-0.255,-,-,-
'44:31:39.008',-0.340,-,-,-0.170,-,-,-
'44:31:39.016',-0.189,-,-,-0.066,-,-,-
'44:31:39.024',-0.057,-,-,0.094,-,-,-
'44:31:39.032',-0.009,-,-,0.179,-,-,-
'44:31:39.040',0.009,-,-,0.113,-,-,-
'44:31:39.048',-0.028,-,-,0.198,-,-,-
'44:31:39.056',-0.208,-,-,0.038,-,-,-
'44:31:39.064',-0.406,-,-,-0.189,-,-,-
'44:31:39.072',-0.557,-,-,-0.340,-,-,-
