'Elapsed time','II','V','MCL1','ABP'
'58:59.088',-0.743,-0.414,-,147.680
'58:59.096',-0.629,-0.437,-,146.120
'58:59.104',-0.514,-0.448,-,144.560
'58:59.112',-0.429,-0.471,-,141.960
'58:59.120',-0.200,-0.494,-,138.320
'58:59.128',-0.057,-0.517,-,134.160
'58:59.136',0.114,-0.529,-,130.000
'58:59.144',0.314,-0.552,-,126.360
'58:59.152',0.429,-0.563,-,122.720
'58:59.160',0.543,-0.575,-,119.600
'58:59.168',0.743,-0.598,-,118.040
'58:59.176',0.971,-0.609,-,116.480
'58:59.184',1.286,-0.632,-,115.960
'58:59.192',1.571,-0.644,-,115.960
'58:59.200',1.771,-0.667,-,115.960
'58:59.208',2.029,-0.678,-,115.960
'58:59.216',2.000,-0.690,-,115.960
'58:59.224',1.714,-0.701,-,115.960
'58:59.232',1.171,-0.713,-,115.960
'58:59.240',0.686,-0.736,-,115.960
'58:59.248',0.286,-0.747,-,115.960
'58:59.256',-0.200,-0.759,-,115.960
'58:59.264',-0.514,-0.770,-,114.920
'58:59.272',-0.629,-0.793,-,114.920
'58:59.280',-0.686,-0.805,-,114.400
'58:59.288',-0.629,-0.816,-,113.360
'58:59.296',-0.600,-0.828,-,112.320
'58:59.304',-0.686,-0.839,-,111.800
'58:59.312',-0.771,-0.851,-,110.240
'58:59.320',-0.800,-0.851,-,109.200
'58:59.328',-0.857,-0.862,-,109.200
'58:59.336',-0.886,-0.874,-,109.200
'58:59.344',-0.971,-0.885,-,110.760
'58:59.352',-1.029,-0.897,-,114.400
'58:59.360',-1.057,-0.908,-,119.080
'58:59.368',-1.057,-0.920,-,124.800
'58:59.376',-1.029,-0.931,-,130.000
'58:59.384',-1.029,-0.943,-,135.720
'58:59.392',-1.057,-0.966,-,140.400
'58:59.400',-0.886,-0.977,-,144.560
'58:59.408',-0.771,-0.989,-,147.160
'58:59.416',-0.686,-1.000,-,147.160
'58:59.424',-0.514,-1.011,-,146.120
'58:59.432',-0.371,-1.023,-,143.520
'58:59.440',-0.257,-1.023,-,139.880
'58:59.448',-0.200,-1.034,-,135.200
'58:59.456',-0.086,-1.034,-,130.000
'58:59.464',-0.057,-1.034,-,124.800
'58:59.472',-0.029,-1.034,-,120.640
'58:59.480',0.057,-1.034,-,116.480
'58:59.488',0.000,-1.034,-,113.360
'58:59.496',0.000,-1.034,-,111.800
'58:59.504',0.000,-1.034,-,110.240
'58:59.512',0.000,-1.034,-,108.680
'58:59.520',0.000,-1.034,-,107.640
'58:59.528',0.057,-1.023,-,107.120
'58:59.536',0.000,-1.023,-,106.080
'58:59.544',0.057,-1.011,-,106.080
'58:59.552',0.057,-1.000,-,105.560
'58:59.560',0.000,-1.000,-,105.560
'58:59.568',0.057,-0.989,-,104.520
'58:59.576',0.029,-0.989,-,104.520
'58:59.584',0.057,-0.977,-,104.000
'58:59.592',0.057,-0.966,-,104.000
'58:59.600',0.057,-0.954,-,102.960
'58:59.608',0.057,-0.943,-,101.920
'58:59.616',0.114,-0.931,-,100.360
'58:59.624',0.086,-0.908,-,99.840
'58:59.632',0.086,-0.897,-,98.800
'58:59.640',0.029,-0.874,-,97.240
'58:59.648',0.057,-0.862,-,96.720
'58:59.656',0.057,-0.851,-,95.160
'58:59.664',0.057,-0.828,-,94.120
'58:59.672',0.057,-0.816,-,93.600
'58:59.680',0.057,-0.793,-,92.560
'58:59.688',0.086,-0.782,-,91.520
'58:59.696',0.000,-0.759,-,91.000
'58:59.704',0.057,-0.736,-,89.960
'58:59.712',0.000,-0.724,-,89.960
'58:59.720',0.086,-0.701,-,89.440
'58:59.728',0.114,-0.690,-,89.440
'58:59.736',0.057,-0.667,-,88.400
'58:59.744',0.114,-0.655,-,88.400
'58:59.752',0.171,-0.632,-,88.400
'58:59.760',0.171,-0.609,-,87.880
'58:59.768',0.114,-0.598,-,87.880
'58:59.776',0.143,-0.575,-,86.840
'58:59.784',0.114,-0.563,-,86.840
'58:59.792',0.114,-0.552,-,86.320
'58:59.800',0.057,-0.529,-,86.320
'58:59.808',0.029,-0.517,-,85.280
'58:59.816',0.029,-0.506,-,85.280
'58:59.824',0.057,-0.494,-,84.760
'58:59.832',0.000,-0.483,-,83.720
'58:59.840',0.000,-0.460,-,83.720
'58:59.848',0.000,-0.448,-,83.200
'58:59.856',0.000,-0.437,-,83.200
'58:59.864',0.000,-0.425,-,83.200
'58:59.872',0.029,-0.414,-,82.160
'58:59.880',-0.029,-0.402,-,82.160
'58:59.888',0.000,-0.391,-,81.120
'58:59.896',0.229,-0.368,-,81.120
'58:59.904',0.371,-0.356,-,80.600
'58:59.912',0.429,-0.345,-,80.600
'58:59.920',0.486,-0.333,-,79.560
'58:59.928',0.029,-0.322,-,79.560
'58:59.936',-0.571,-0.310,-,79.040
'58:59.944',-0.743,-0.299,-,79.040
'58:59.952',-0.229,-0.287,-,78.000
'58:59.960',-0.057,-0.276,-,78.000
'58:59.968',-0.086,-0.264,-,78.000
'58:59.976',0.000,-0.253,-,78.000
'58:59.984',0.029,-0.241,-,77.480
'58:59.992',0.057,-0.241,-,77.480
'59:00.000',-0.029,-0.230,-,77.480
'59:00.008',0.000,-0.230,-,77.480
'59:00.016',0.057,-0.218,-,79.040
'59:00.024',0.000,-0.218,-,82.160
'59:00.032',0.029,-0.207,-,89.960
'59:00.040',0.000,-0.207,-,101.920
'59:00.048',0.057,-0.207,-,117.520
'59:00.056',0.057,-0.207,-,135.200
'59:00.064',0.057,-0.207,-,150.800
'59:00.072',0.000,-0.195,-,166.400
'59:00.080',0.057,-0.195,-,178.880
'59:00.088',0.057,-0.195,-,179.920
'59:00.096',0.143,-0.195,-,179.920
'59:00.104',0.171,-0.195,-,179.920
'59:00.112',0.114,-0.184,-,179.920
'59:00.120',0.143,-0.184,-,179.920
'59:00.128',0.114,-0.172,-,179.920
'59:00.136',0.171,-0.172,-,179.920
'59:00.144',0.114,-0.161,-,179.920
'59:00.152',0.143,-0.161,-,179.920
'59:00.160',0.114,-0.149,-,178.360
'59:00.168',0.086,-0.149,-,174.200
'59:00.176',0.114,-0.138,-,169.520
'59:00.184',0.000,-0.126,-,165.360
'59:00.192',0.000,-0.115,-,160.680
'59:00.200',-0.029,-0.103,-,156.000
'59:00.208',0.000,-0.092,-,150.800
'59:00.216',0.000,-0.080,-,147.160
'59:00.224',0.000,-0.069,-,143.520
'59:00.232',0.000,-0.057,-,141.440
'59:00.240',0.086,-0.034,-,138.840
'59:00.248',0.000,-0.023,-,138.320
'59:00.256',0.000,-0.011,-,136.760
'59:00.264',0.057,0.011,-,135.720
'59:00.272',0.057,0.023,-,135.200
'59:00.280',0.114,0.034,-,134.160
'59:00.288',0.171,0.046,-,132.600
'59:00.296',0.057,0.057,-,131.040
'59:00.304',0.057,0.069,-,128.440
'59:00.312',0.086,0.092,-,126.880
'59:00.320',0.114,0.103,-,125.320
'59:00.328',0.029,0.115,-,123.760
'59:00.336',0.000,0.126,-,122.200
'59:00.344',0.057,0.149,-,120.640
'59:00.352',0.057,0.161,-,119.600
'59:00.360',-0.057,0.172,-,118.040
'59:00.368',-0.057,0.195,-,117.520
'59:00.376',0.000,0.207,-,116.480
'59:00.384',0.000,0.218,-,115.960
'59:00.392',0.200,0.230,-,114.920
'59:00.400',0.371,0.253,-,113.360
'59:00.408',0.400,0.264,-,112.320
'59:00.416',0.486,0.276,-,111.800
'59:00.424',0.000,0.287,-,110.760
'59:00.432',-0.629,0.299,-,110.240
'59:00.440',-0.771,0.299,-,108.680
'59:00.448',-0.257,0.310,-,107.640
'59:00.456',-0.057,0.322,-,107.120
'59:00.464',-0.143,0.333,-,106.080
'59:00.472',-0.057,0.345,-,105.560
'59:00.480',-0.029,0.368,-,105.560
'59:00.488',-0.057,0.379,-,104.520
'59:00.496',-0.057,0.391,-,104.000
'59:00.504',-0.086,0.402,-,102.960
'59:00.512',-0.029,0.414,-,102.960
'59:00.520',-0.057,0.425,-,101.920
'59:00.528',0.000,0.437,-,101.920
'59:00.536',0.000,0.448,-,101.400
'59:00.544',0.000,0.460,-,101.400
'59:00.552',-0.057,0.471,-,100.360
'59:00.560',0.057,0.483,-,101.400
'59:00.568',0.000,0.483,-,101.400
'59:00.576',0.000,0.494,-,102.960
'59:00.584',0.086,0.494,-,106.080
'59:00.592',0.057,0.506,-,109.200
'59:00.600',0.171,0.506,-,114.400
'59:00.608',0.229,0.506,-,119.080
'59:00.616',0.171,0.506,-,124.800
'59:00.624',0.114,0.517,-,129.480
'59:00.632',0.114,0.517,-,133.120
'59:00.640',0.171,0.517,-,136.760
'59:00.648',0.057,0.517,-,138.320
'59:00.656',0.000,0.506,-,138.840
'59:00.664',-0.057,0.506,-,138.320
'59:00.672',-0.057,0.506,-,136.760
'59:00.680',-0.057,0.494,-,133.120
'59:00.688',-0.029,0.483,-,129.480
'59:00.696',-0.114,0.483,-,124.800
'59:00.704',-0.086,0.483,-,120.640
'59:00.712',-0.143,0.471,-,116.480
'59:00.720',-0.114,0.471,-,113.360
'59:00.728',-0.057,0.460,-,110.760
'59:00.736',0.000,0.460,-,109.200
'59:00.744',0.029,0.448,-,108.680
'59:00.752',0.057,0.448,-,107.640
'59:00.760',0.000,0.437,-,107.120
'59:00.768',0.000,0.437,-,107.120
'59:00.776',0.057,0.425,-,107.120
'59:00.784',0.029,0.425,-,107.120
'59:00.792',0.057,0.414,-,107.120
'59:00.800',0.257,0.402,-,106.080
'59:00.808',0.314,0.402,-,106.080
'59:00.816',0.171,0.391,-,106.080
'59:00.824',0.314,0.391,-,106.080
'59:00.832',0.457,0.379,-,105.560
'59:00.840',0.600,0.368,-,105.560
'59:00.848',0.629,0.368,-,104.520
'59:00.856',-0.543,0.356,-,104.000
'59:00.864',-1.086,0.356,-,102.960
'59:00.872',-1.400,0.345,-,102.960
'59:00.880',-1.457,0.333,-,101.920
'59:00.888',-1.200,0.322,-,101.400
'59:00.896',-0.600,0.310,-,100.360
'59:00.904',-0.457,0.310,-,99.840
'59:00.912',-0.200,0.299,-,99.840
'59:00.920',-0.086,0.287,-,98.800
'59:00.928',-0.057,0.276,-,98.280
'59:00.936',-0.029,0.264,-,98.280
'59:00.944',-0.029,0.253,-,97.240
'59:00.952',0.114,0.253,-,97.240
'59:00.960',0.171,0.241,-,97.240
'59:00.968',-0.143,0.230,-,98.280
'59:00.976',-0.143,0.218,-,98.280
'59:00.984',-0.086,0.207,-,99.840
'59:00.992',-0.086,0.195,-,102.960
'59:01.000',-0.057,0.184,-,107.120
'59:01.008',-0.029,0.172,-,113.360
'59:01.016',0.000,0.161,-,121.160
'59:01.024',0.057,0.149,-,129.480
'59:01.032',0.200,0.138,-,138.320
'59:01.040',0.200,0.115,-,146.120
'59:01.048',0.314,0.103,-,153.400
'59:01.056',0.371,0.092,-,159.120
'59:01.064',0.486,0.080,-,162.240
'59:01.072',0.600,0.057,-,163.800
'59:01.080',0.543,0.046,-,163.800
'59:01.088',0.543,0.034,-,162.240
'59:01.096',0.514,0.023,-,160.680
'59:01.104',0.429,0.000,-,157.560
'59:01.112',0.343,-0.011,-,153.920
'59:01.120',0.229,-0.023,-,150.280
'59:01.128',0.086,-0.046,-,146.120
'59:01.136',0.000,-0.057,-,141.440
'59:01.144',0.000,-0.069,-,137.280
'59:01.152',-0.029,-0.092,-,133.120
'59:01.160',-0.057,-0.103,-,130.000
'59:01.168',-0.057,-0.115,-,127.920
'59:01.176',-0.029,-0.126,-,126.360
'59:01.184',0.000,-0.138,-,125.320
'59:01.192',-0.057,-0.149,-,124.800
'59:01.200',0.000,-0.161,-,124.800
'59:01.208',0.086,-0.184,-,124.800
'59:01.216',0.057,-0.195,-,123.760
'59:01.224',0.029,-0.218,-,123.760
'59:01.232',0.171,-0.241,-,122.720
'59:01.240',0.000,-0.253,-,122.720
'59:01.248',0.029,-0.276,-,122.200
'59:01.256',0.057,-0.299,-,120.640
'59:01.264',0.057,-0.322,-,119.600
'59:01.272',0.000,-0.345,-,119.080
'59:01.280',0.029,-0.368,-,118.040
'59:01.288',-0.057,-0.379,-,117.520
'59:01.296',-0.086,-0.402,-,115.960
'59:01.304',-0.029,-0.425,-,114.920
'59:01.312',-0.086,-0.448,-,114.400
'59:01.320',-0.086,-0.460,-,113.360
'59:01.328',-0.057,-0.483,-,112.320
'59:01.336',-0.143,-0.506,-,111.800
'59:01.344',-0.114,-0.517,-,111.800
'59:01.352',-0.143,-0.529,-,110.760
'59:01.360',-0.086,-0.552,-,110.240
'59:01.368',-0.143,-0.563,-,110.240
'59:01.376',0.114,-0.575,-,109.200
'59:01.384',0.200,-0.586,-,108.680
'59:01.392',0.257,-0.598,-,107.640
'59:01.400',0.314,-0.621,-,107.640
'59:01.408',-0.257,-0.632,-,107.120
'59:01.416',-0.857,-0.632,-,107.120
'59:01.424',-0.914,-0.644,-,107.120
'59:01.432',-0.314,-0.655,-,106.080
'59:01.440',-0.143,-0.678,-,106.080
'59:01.448',-0.057,-0.690,-,105.560
'59:01.456',-0.057,-0.701,-,105.560
'59:01.464',-0.057,-0.713,-,104.520
'59:01.472',-0.029,-0.724,-,104.520
'59:01.480',0.000,-0.747,-,104.000
'59:01.488',-0.029,-0.759,-,104.000
'59:01.496',-0.029,-0.770,-,104.000
'59:01.504',0.000,-0.782,-,104.520
'59:01.512',0.000,-0.805,-,107.120
'59:01.520',0.000,-0.816,-,110.760
'59:01.528',0.000,-0.828,-,118.040
'59:01.536',0.000,-0.851,-,126.880
'59:01.544',0.029,-0.862,-,137.280
'59:01.552',0.057,-0.874,-,147.680
'59:01.560',0.143,-0.897,-,157.560
'59:01.568',0.057,-0.908,-,166.920
'59:01.576',0.086,-0.920,-,174.200
'59:01.584',0.143,-0.931,-,178.880
'59:01.592',0.114,-0.943,-,179.920
'59:01.600',0.171,-0.954,-,179.920
'59:01.608',0.143,-0.966,-,179.920
'59:01.616',0.114,-0.966,-,179.920
'59:01.624',0.171,-0.977,-,179.920
'59:01.632',0.114,-0.977,-,176.800
'59:01.640',0.057,-0.989,-,173.160
'59:01.648',0.000,-0.989,-,169.520
'59:01.656',0.000,-1.000,-,165.360
'59:01.664',-0.029,-1.000,-,160.680
'59:01.672',-0.057,-1.000,-,156.000
'59:01.680',0.000,-1.000,-,150.800
'59:01.688',-0.057,-1.000,-,146.120
'59:01.696',-0.029,-1.000,-,141.960
'59:01.704',-0.057,-1.011,-,138.840
'59:01.712',0.000,-1.011,-,136.760
'59:01.720',0.000,-1.011,-,135.720
'59:01.728',0.000,-1.011,-,134.160
'59:01.736',0.057,-1.011,-,133.120
'59:01.744',0.029,-1.011,-,132.600
'59:01.752',0.057,-1.011,-,131.560
'59:01.760',0.000,-1.023,-,131.040
'59:01.768',0.029,-1.023,-,129.480
'59:01.776',0.029,-1.023,-,127.920
'59:01.784',-0.029,-1.023,-,126.360
'59:01.792',0.000,-1.023,-,124.800
'59:01.800',-0.057,-1.023,-,122.200
'59:01.808',-0.057,-1.023,-,120.640
'59:01.816',-0.057,-1.011,-,119.600
'59:01.824',-0.057,-1.000,-,118.040
'59:01.832',-0.057,-1.000,-,116.480
'59:01.840',-0.029,-0.989,-,115.960
'59:01.848',-0.057,-0.966,-,114.400
'59:01.856',-0.057,-0.954,-,113.360
'59:01.864',0.114,-0.943,-,112.320
'59:01.872',0.229,-0.931,-,110.760
'59:01.880',0.257,-0.908,-,110.240
'59:01.888',0.343,-0.897,-,109.200
'59:01.896',-0.200,-0.874,-,108.680
'59:01.904',-0.829,-0.851,-,107.120
'59:01.912',-0.886,-0.839,-,106.080
'59:01.920',-0.257,-0.816,-,105.560
'59:01.928',-0.057,-0.805,-,104.520
'59:01.936',-0.029,-0.782,-,104.000
'59:01.944',0.000,-0.770,-,102.960
'59:01.952',-0.057,-0.747,-,101.920
'59:01.960',-0.029,-0.736,-,101.920
'59:01.968',-0.029,-0.713,-,101.400
'59:01.976',0.000,-0.701,-,100.360
'59:01.984',-0.029,-0.678,-,100.360
'59:01.992',0.000,-0.667,-,99.840
'59:02.000',0.057,-0.644,-,99.840
'59:02.008',0.000,-0.632,-,100.360
'59:02.016',0.000,-0.621,-,101.400
'59:02.024',0.057,-0.609,-,104.000
'59:02.032',0.029,-0.598,-,107.640
'59:02.040',0.086,-0.575,-,113.360
'59:02.048',0.114,-0.563,-,119.600
'59:02.056',0.086,-0.552,-,126.880
'59:02.064',0.143,-0.540,-,134.160
'59:02.072',0.229,-0.540,-,141.440
'59:02.080',0.171,-0.529,-,147.680
'59:02.088',0.171,-0.517,-,152.360
'59:02.096',0.200,-0.506,-,156.000
'59:02.104',0.171,-0.506,-,157.560
'59:02.112',0.171,-0.494,-,157.560
'59:02.120',0.057,-0.483,-,156.000
'59:02.128',0.114,-0.483,-,153.920
'59:02.136',0.000,-0.471,-,150.800
'59:02.144',0.000,-0.460,-,147.160
'59:02.152',-0.029,-0.448,-,141.960
'59:02.160',-0.057,-0.437,-,137.280
'59:02.168',-0.057,-0.425,-,132.600
'59:02.176',-0.057,-0.414,-,127.920
'59:02.184',0.000,-0.402,-,122.720
'59:02.192',0.029,-0.391,-,119.600
'59:02.200',0.057,-0.368,-,117.520
'59:02.208',0.000,-0.356,-,116.480
'59:02.216',0.057,-0.345,-,115.960
'59:02.224',0.000,-0.333,-,114.920
'59:02.232',0.057,-0.333,-,114.920
'59:02.240',0.086,-0.322,-,114.920
'59:02.248',0.057,-0.310,-,114.920
'59:02.256',0.057,-0.299,-,114.400
'59:02.264',0.000,-0.287,-,114.400
'59:02.272',-0.029,-0.276,-,113.360
'59:02.280',0.000,-0.264,-,112.320
'59:02.288',-0.029,-0.253,-,111.800
'59:02.296',0.000,-0.241,-,110.760
'59:02.304',-0.057,-0.230,-,110.240
'59:02.312',0.029,-0.218,-,108.680
'59:02.320',0.114,-0.207,-,107.640
'59:02.328',0.171,-0.195,-,107.120
'59:02.336',0.286,-0.184,-,106.080
'59:02.344',0.429,-0.184,-,105.560
'59:02.352',0.629,-0.172,-,104.520
'59:02.360',1.000,-0.161,-,102.960
'59:02.368',1.086,-0.149,-,101.920
'59:02.376',0.514,-0.138,-,101.400
'59:02.384',-0.029,-0.126,-,99.840
'59:02.392',-0.343,-0.115,-,98.800
'59:02.400',-0.571,-0.103,-,98.280
'59:02.408',-0.286,-0.092,-,98.280
'59:02.416',-0.257,-0.092,-,97.240
'59:02.424',-0.143,-0.080,-,96.720
'59:02.432',-0.200,-0.057,-,96.720
'59:02.440',-0.257,-0.046,-,95.680
'59:02.448',-0.200,-0.034,-,95.680
'59:02.456',-0.257,-0.023,-,95.160
'59:02.464',-0.200,-0.011,-,95.160
'59:02.472',-0.200,0.000,-,95.160
'59:02.480',-0.143,0.011,-,95.160
'59:02.488',-0.286,0.011,-,95.680
'59:02.496',-0.257,0.023,-,96.720
'59:02.504',-0.286,0.023,-,99.840
'59:02.512',-0.314,0.034,-,104.520
'59:02.520',-0.257,0.046,-,110.760
'59:02.528',-0.314,0.046,-,118.040
'59:02.536',-0.257,0.046,-,126.360
'59:02.544',-0.286,0.057,-,135.200
'59:02.552',-0.257,0.057,-,141.960
'59:02.560',-0.200,0.057,-,148.720
'59:02.568',-0.114,0.057,-,153.400
'59:02.576',-0.143,0.069,-,156.520
'59:02.584',-0.086,0.069,-,157.560
'59:02.592',0.000,0.069,-,157.560
'59:02.600',0.000,0.080,-,156.000
'59:02.608',-0.029,0.080,-,153.400
'59:02.616',0.000,0.080,-,150.280
'59:02.624',0.000,0.092,-,146.120
'59:02.632',-0.057,0.092,-,141.440
'59:02.640',0.000,0.092,-,136.760
'59:02.648',0.000,0.103,-,131.560
'59:02.656',-0.029,0.103,-,126.880
'59:02.664',0.000,0.115,-,122.720
'59:02.672',-0.057,0.126,-,119.600
'59:02.680',-0.029,0.126,-,117.520
'59:02.688',0.000,0.138,-,115.960
'59:02.696',0.000,0.138,-,114.920
'59:02.704',0.029,0.149,-,114.920
'59:02.712',0.086,0.149,-,114.920
'59:02.720',0.057,0.161,-,114.920
'59:02.728',0.029,0.161,-,114.920
'59:02.736',0.114,0.161,-,114.920
'59:02.744',0.057,0.172,-,114.400
'59:02.752',0.029,0.172,-,113.360
'59:02.760',0.057,0.172,-,112.320
'59:02.768',0.000,0.172,-,111.800
'59:02.776',0.000,0.172,-,110.760
'59:02.784',0.000,0.172,-,109.200
'59:02.792',-0.029,0.172,-,108.680
'59:02.800',-0.057,0.172,-,107.640
'59:02.808',-0.086,0.172,-,107.120
'59:02.816',-0.029,0.172,-,106.080
'59:02.824',0.000,0.172,-,105.560
'59:02.832',-0.029,0.172,-,104.520
'59:02.840',-0.086,0.172,-,104.000
'59:02.848',0.057,0.172,-,104.000
'59:02.856',0.314,0.172,-,102.960
'59:02.864',0.429,0.172,-,102.960
'59:02.872',0.600,0.172,-,101.920
'59:02.880',0.229,0.161,-,101.920
'59:02.888',-0.429,0.161,-,101.920
'59:02.896',-0.800,0.161,-,101.920
'59:02.904',-0.314,0.161,-,101.920
'59:02.912',-0.086,0.149,-,101.920
'59:02.920',-0.057,0.149,-,101.920
'59:02.928',-0.114,0.149,-,101.920
'59:02.936',-0.057,0.138,-,101.400
'59:02.944',0.000,0.138,-,101.400
'59:02.952',0.000,0.126,-,101.400
'59:02.960',-0.029,0.126,-,101.400
'59:02.968',-0.057,0.115,-,100.360
'59:02.976',-0.029,0.115,-,100.360
'59:02.984',0.000,0.103,-,100.360
'59:02.992',0.057,0.103,-,101.400
'59:03.000',0.000,0.092,-,104.000
'59:03.008',0.000,0.080,-,107.640
'59:03.016',0.029,0.069,-,114.400
'59:03.024',0.029,0.057,-,122.200
'59:03.032',0.057,0.046,-,131.040
'59:03.040',0.171,0.034,-,141.440
'59:03.048',0.114,0.034,-,150.280
'59:03.056',0.086,0.023,-,159.120
'59:03.064',0.171,0.023,-,166.400
'59:03.072',0.200,0.011,-,171.080
'59:03.080',0.229,0.011,-,174.720
'59:03.088',0.200,0.000,-,176.800
'59:03.096',0.171,-0.011,-,175.760
'59:03.104',0.114,-0.011,-,174.720
'59:03.112',0.086,-0.023,-,172.640
'59:03.120',0.057,-0.023,-,169.520
'59:03.128',0.029,-0.034,-,165.360
'59:03.136',-0.029,-0.034,-,160.680
'59:03.144',-0.086,-0.046,-,156.000
'59:03.152',-0.029,-0.046,-,150.280
'59:03.160',0.000,-0.046,-,145.600
'59:03.168',-0.086,-0.046,-,140.400
'59:03.176',-0.114,-0.046,-,137.280
'59:03.184',-0.057,-0.046,-,135.200
'59:03.192',0.000,-0.046,-,133.120
'59:03.200',0.086,-0.046,-,132.600
'59:03.208',-0.029,-0.057,-,132.600
'59:03.216',0.000,-0.057,-,132.600
'59:03.224',0.000,-0.057,-,132.600
'59:03.232',0.029,-0.057,-,132.600
'59:03.240',0.200,-0.057,-,131.560
'59:03.248',0.229,-0.069,-,131.040
'59:03.256',-0.057,-0.069,-,130.000
'59:03.264',0.000,-0.080,-,129.480
'59:03.272',0.114,-0.092,-,127.920
'59:03.280',0.171,-0.092,-,126.880
'59:03.288',0.286,-0.103,-,125.320
'59:03.296',0.457,-0.115,-,124.800
'59:03.304',0.686,-0.126,-,123.760
'59:03.312',0.600,-0.138,-,122.720
