'Elapsed time','II','V','MCL1','ABP'
'23:52.144',0.000,-0.816,-,130.000
'23:52.152',0.000,-0.816,-,126.880
'23:52.160',-0.029,-0.816,-,122.720
'23:52.168',-0.029,-0.805,-,119.080
'23:52.176',-0.029,-0.805,-,114.400
'23:52.184',-0.029,-0.805,-,110.760
'23:52.192',-0.029,-0.805,-,107.120
'23:52.200',0.000,-0.805,-,104.520
'23:52.208',0.086,-0.805,-,102.960
'23:52.216',0.171,-0.805,-,101.400
'23:52.224',0.314,-0.805,-,100.360
'23:52.232',0.543,-0.805,-,99.840
'23:52.240',0.743,-0.805,-,98.800
'23:52.248',1.000,-0.805,-,98.800
'23:52.256',1.171,-0.805,-,98.280
'23:52.264',1.343,-0.805,-,97.240
'23:52.272',1.571,-0.805,-,97.240
'23:52.280',1.743,-0.805,-,96.720
'23:52.288',1.857,-0.805,-,95.680
'23:52.296',1.971,-0.805,-,95.680
'23:52.304',1.971,-0.793,-,95.160
'23:52.312',1.171,-0.793,-,95.160
'23:52.320',0.286,-0.793,-,94.120
'23:52.328',-0.171,-0.793,-,93.600
'23:52.336',-0.514,-0.793,-,92.560
'23:52.344',-0.571,-0.793,-,92.560
'23:52.352',-0.514,-0.793,-,91.520
'23:52.360',-0.514,-0.793,-,91.000
'23:52.368',-0.486,-0.782,-,91.000
'23:52.376',-0.486,-0.782,-,89.960
'23:52.384',-0.514,-0.782,-,89.440
'23:52.392',-0.543,-0.782,-,88.400
'23:52.400',-0.571,-0.770,-,87.880
'23:52.408',-0.600,-0.770,-,87.880
'23:52.416',-0.629,-0.770,-,86.840
'23:52.424',-0.629,-0.770,-,86.320
'23:52.432',-0.657,-0.770,-,85.280
'23:52.440',-0.686,-0.770,-,85.280
'23:52.448',-0.686,-0.770,-,84.760
'23:52.456',-0.743,-0.770,-,84.760
'23:52.464',-0.743,-0.770,-,84.760
'23:52.472',-0.800,-0.770,-,86.320
'23:52.480',-0.829,-0.782,-,87.880
'23:52.488',-0.857,-0.782,-,89.960
'23:52.496',-0.886,-0.793,-,93.600
'23:52.504',-0.886,-0.793,-,96.720
'23:52.512',-0.886,-0.805,-,99.840
'23:52.520',-0.886,-0.805,-,104.000
'23:52.528',-0.857,-0.816,-,107.120
'23:52.536',-0.800,-0.816,-,110.240
'23:52.544',-0.743,-0.816,-,112.320
'23:52.552',-0.657,-0.828,-,114.920
'23:52.560',-0.571,-0.828,-,115.960
'23:52.568',-0.486,-0.828,-,116.480
'23:52.576',-0.371,-0.828,-,115.960
'23:52.584',-0.286,-0.839,-,114.920
'23:52.592',-0.200,-0.839,-,112.320
'23:52.600',-0.143,-0.839,-,110.240
'23:52.608',-0.057,-0.851,-,107.640
'23:52.616',-0.029,-0.851,-,104.520
'23:52.624',0.000,-0.851,-,101.400
'23:52.632',0.000,-0.862,-,97.240
'23:52.640',0.000,-0.862,-,95.160
'23:52.648',0.029,-0.862,-,92.560
'23:52.656',0.057,-0.862,-,89.960
'23:52.664',0.057,-0.862,-,88.400
'23:52.672',0.057,-0.874,-,86.840
'23:52.680',0.057,-0.874,-,86.320
'23:52.688',0.057,-0.874,-,85.280
'23:52.696',0.057,-0.874,-,85.280
'23:52.704',0.057,-0.874,-,85.280
'23:52.712',0.086,-0.874,-,84.760
'23:52.720',0.114,-0.862,-,84.760
'23:52.728',0.200,-0.862,-,84.760
'23:52.736',0.286,-0.862,-,84.760
'23:52.744',0.371,-0.862,-,83.720
'23:52.752',0.457,-0.862,-,83.720
'23:52.760',0.600,-0.862,-,83.720
'23:52.768',0.771,-0.874,-,83.200
'23:52.776',0.686,-0.874,-,83.200
'23:52.784',-0.200,-0.874,-,83.200
'23:52.792',-1.114,-0.874,-,83.200
'23:52.800',-1.429,-0.874,-,82.160
'23:52.808',-1.514,-0.874,-,81.120
'23:52.816',-1.314,-0.874,-,81.120
'23:52.824',-1.057,-0.885,-,80.600
'23:52.832',-0.629,-0.885,-,80.600
'23:52.840',-0.457,-0.885,-,79.560
'23:52.848',-0.200,-0.885,-,79.040
'23:52.856',0.000,-0.885,-,78.000
'23:52.864',0.057,-0.885,-,78.000
'23:52.872',0.114,-0.885,-,77.480
'23:52.880',0.143,-0.885,-,77.480
'23:52.888',0.143,-0.885,-,76.440
'23:52.896',0.143,-0.885,-,75.920
'23:52.904',0.143,-0.885,-,75.920
'23:52.912',0.114,-0.885,-,74.880
'23:52.920',0.114,-0.874,-,74.880
'23:52.928',0.114,-0.874,-,74.880
'23:52.936',0.114,-0.874,-,74.360
'23:52.944',0.114,-0.874,-,74.360
'23:52.952',0.114,-0.874,-,74.360
'23:52.960',0.114,-0.862,-,74.360
'23:52.968',0.114,-0.862,-,74.880
'23:52.976',0.114,-0.862,-,76.440
'23:52.984',0.143,-0.862,-,79.040
'23:52.992',0.171,-0.862,-,82.160
'23:53.000',0.229,-0.851,-,85.280
'23:53.008',0.257,-0.851,-,89.960
'23:53.016',0.371,-0.851,-,94.120
'23:53.024',0.457,-0.839,-,98.800
'23:53.032',0.571,-0.839,-,104.000
'23:53.040',0.686,-0.839,-,107.640
'23:53.048',0.771,-0.828,-,110.760
'23:53.056',0.829,-0.828,-,114.400
'23:53.064',0.829,-0.816,-,115.960
'23:53.072',0.771,-0.805,-,117.520
'23:53.080',0.714,-0.805,-,117.520
'23:53.088',0.686,-0.793,-,117.520
'23:53.096',0.600,-0.782,-,115.960
'23:53.104',0.486,-0.770,-,114.400
'23:53.112',0.371,-0.770,-,111.800
'23:53.120',0.229,-0.759,-,108.680
'23:53.128',0.171,-0.747,-,105.560
'23:53.136',0.086,-0.736,-,101.920
'23:53.144',0.029,-0.736,-,98.800
'23:53.152',0.000,-0.724,-,95.680
'23:53.160',0.000,-0.724,-,92.560
'23:53.168',0.000,-0.724,-,89.960
'23:53.176',-0.029,-0.713,-,87.880
'23:53.184',-0.029,-0.713,-,86.320
'23:53.192',-0.029,-0.713,-,85.280
'23:53.200',-0.029,-0.713,-,84.760
'23:53.208',-0.029,-0.713,-,83.720
'23:53.216',-0.029,-0.713,-,83.720
'23:53.224',-0.029,-0.713,-,83.720
'23:53.232',-0.029,-0.713,-,83.720
'23:53.240',-0.057,-0.724,-,83.200
'23:53.248',-0.029,-0.724,-,83.200
'23:53.256',-0.057,-0.713,-,83.200
'23:53.264',-0.057,-0.713,-,83.200
'23:53.272',-0.057,-0.713,-,83.200
'23:53.280',-0.057,-0.713,-,83.200
'23:53.288',-0.057,-0.701,-,82.160
'23:53.296',-0.057,-0.701,-,82.160
'23:53.304',-0.057,-0.701,-,82.160
'23:53.312',0.200,-0.701,-,81.120
'23:53.320',0.400,-0.701,-,81.120
'23:53.328',0.457,-0.690,-,80.600
'23:53.336',0.486,-0.690,-,79.560
'23:53.344',-0.143,-0.690,-,79.560
'23:53.352',-0.743,-0.690,-,79.040
'23:53.360',-0.857,-0.678,-,78.000
'23:53.368',-0.286,-0.678,-,77.480
'23:53.376',-0.143,-0.678,-,76.440
'23:53.384',-0.086,-0.667,-,76.440
'23:53.392',-0.057,-0.667,-,75.920
'23:53.400',-0.057,-0.655,-,75.920
'23:53.408',-0.057,-0.655,-,74.880
'23:53.416',-0.057,-0.644,-,74.880
'23:53.424',-0.057,-0.644,-,74.360
'23:53.432',-0.057,-0.632,-,74.360
'23:53.440',-0.057,-0.632,-,74.360
'23:53.448',-0.057,-0.621,-,74.360
'23:53.456',-0.029,-0.621,-,74.360
'23:53.464',-0.057,-0.609,-,74.360
'23:53.472',-0.029,-0.609,-,74.360
'23:53.480',-0.057,-0.609,-,74.880
'23:53.488',-0.029,-0.598,-,76.440
'23:53.496',-0.029,-0.598,-,79.560
'23:53.504',-0.029,-0.598,-,84.760
'23:53.512',-0.029,-0.586,-,89.960
'23:53.520',-0.029,-0.586,-,96.720
'23:53.528',0.000,-0.575,-,102.960
'23:53.536',-0.029,-0.575,-,110.240
'23:53.544',0.000,-0.575,-,116.480
'23:53.552',-0.029,-0.563,-,122.720
'23:53.560',-0.029,-0.563,-,128.440
'23:53.568',-0.029,-0.552,-,133.120
'23:53.576',-0.029,-0.540,-,136.760
'23:53.584',-0.029,-0.540,-,138.840
'23:53.592',0.000,-0.529,-,140.400
'23:53.600',0.000,-0.517,-,141.440
'23:53.608',0.000,-0.506,-,140.400
'23:53.616',0.000,-0.494,-,139.880
'23:53.624',0.000,-0.483,-,138.320
'23:53.632',0.000,-0.483,-,135.720
'23:53.640',0.000,-0.471,-,133.120
'23:53.648',0.000,-0.460,-,129.480
'23:53.656',0.000,-0.460,-,126.360
'23:53.664',-0.029,-0.448,-,121.160
'23:53.672',-0.029,-0.437,-,117.520
'23:53.680',-0.057,-0.437,-,112.320
'23:53.688',-0.057,-0.425,-,108.680
'23:53.696',-0.057,-0.425,-,105.560
'23:53.704',-0.057,-0.414,-,101.920
'23:53.712',-0.029,-0.402,-,100.360
'23:53.720',-0.029,-0.402,-,98.800
'23:53.728',0.000,-0.391,-,98.280
'23:53.736',0.029,-0.379,-,97.240
'23:53.744',0.057,-0.368,-,97.240
'23:53.752',0.143,-0.368,-,96.720
'23:53.760',0.200,-0.356,-,96.720
'23:53.768',0.286,-0.356,-,96.720
'23:53.776',0.343,-0.345,-,95.680
'23:53.784',0.400,-0.345,-,95.680
'23:53.792',0.486,-0.333,-,95.160
'23:53.800',0.629,-0.322,-,95.160
'23:53.808',0.800,-0.322,-,94.120
'23:53.816',0.943,-0.310,-,94.120
'23:53.824',1.200,-0.310,-,93.600
'23:53.832',1.514,-0.299,-,92.560
'23:53.840',1.771,-0.287,-,91.520
'23:53.848',2.029,-0.287,-,91.520
'23:53.856',2.171,-0.287,-,91.000
'23:53.864',2.171,-0.276,-,89.960
'23:53.872',1.571,-0.276,-,89.440
'23:53.880',0.829,-0.276,-,88.400
'23:53.888',0.343,-0.264,-,87.880
'23:53.896',-0.171,-0.264,-,86.840
'23:53.904',-0.514,-0.264,-,86.840
'23:53.912',-0.771,-0.264,-,86.320
'23:53.920',-0.800,-0.253,-,85.280
'23:53.928',-0.743,-0.253,-,85.280
'23:53.936',-0.714,-0.253,-,84.760
'23:53.944',-0.686,-0.253,-,83.720
'23:53.952',-0.686,-0.264,-,83.720
'23:53.960',-0.686,-0.264,-,83.200
'23:53.968',-0.686,-0.264,-,83.200
'23:53.976',-0.686,-0.264,-,82.160
'23:53.984',-0.714,-0.276,-,82.160
'23:53.992',-0.714,-0.276,-,82.160
'23:54.000',-0.743,-0.287,-,82.160
'23:54.008',-0.743,-0.287,-,83.200
'23:54.016',-0.800,-0.299,-,85.280
'23:54.024',-0.829,-0.299,-,87.880
'23:54.032',-0.857,-0.310,-,91.000
'23:54.040',-0.886,-0.310,-,95.160
'23:54.048',-0.914,-0.322,-,99.840
'23:54.056',-0.943,-0.333,-,104.520
'23:54.064',-0.971,-0.333,-,109.200
'23:54.072',-1.000,-0.345,-,113.360
'23:54.080',-1.000,-0.356,-,117.520
'23:54.088',-1.000,-0.368,-,120.640
'23:54.096',-0.971,-0.379,-,122.720
'23:54.104',-0.914,-0.379,-,124.800
'23:54.112',-0.857,-0.391,-,124.800
'23:54.120',-0.771,-0.402,-,124.800
'23:54.128',-0.629,-0.402,-,123.760
'23:54.136',-0.457,-0.414,-,122.200
'23:54.144',-0.286,-0.425,-,119.600
'23:54.152',-0.086,-0.425,-,117.520
'23:54.160',0.143,-0.437,-,114.400
'23:54.168',0.400,-0.437,-,110.760
'23:54.176',0.686,-0.437,-,107.120
'23:54.184',0.914,-0.448,-,102.960
'23:54.192',1.143,-0.448,-,99.840
'23:54.200',1.400,-0.460,-,96.720
'23:54.208',1.657,-0.460,-,94.120
'23:54.216',1.800,-0.460,-,92.560
'23:54.224',1.914,-0.460,-,91.000
'23:54.232',1.743,-0.471,-,89.960
'23:54.240',1.200,-0.471,-,89.440
'23:54.248',0.314,-0.471,-,89.440
'23:54.256',0.114,-0.471,-,89.440
'23:54.264',-0.143,-0.460,-,89.440
'23:54.272',-0.343,-0.460,-,89.440
'23:54.280',-0.429,-0.460,-,89.440
'23:54.288',-0.457,-0.460,-,89.440
'23:54.296',-0.400,-0.460,-,88.400
'23:54.304',-0.429,-0.460,-,88.400
'23:54.312',-0.429,-0.460,-,88.400
'23:54.320',-0.400,-0.460,-,88.400
'23:54.328',-0.429,-0.460,-,88.400
'23:54.336',-0.429,-0.460,-,87.880
'23:54.344',-0.457,-0.460,-,86.840
'23:54.352',-0.457,-0.471,-,86.840
'23:54.360',-0.486,-0.471,-,86.320
'23:54.368',-0.514,-0.471,-,85.280
'23:54.376',-0.514,-0.483,-,84.760
'23:54.384',-0.543,-0.483,-,83.720
'23:54.392',-0.571,-0.494,-,83.720
'23:54.400',-0.600,-0.494,-,83.720
'23:54.408',-0.629,-0.506,-,83.720
'23:54.416',-0.629,-0.517,-,85.280
'23:54.424',-0.629,-0.517,-,86.840
'23:54.432',-0.571,-0.529,-,89.960
'23:54.440',-0.514,-0.540,-,93.600
'23:54.448',-0.457,-0.552,-,96.720
'23:54.456',-0.371,-0.552,-,100.360
'23:54.464',-0.257,-0.563,-,102.960
'23:54.472',-0.200,-0.575,-,105.560
'23:54.480',-0.143,-0.586,-,107.640
'23:54.488',-0.086,-0.598,-,108.680
'23:54.496',0.000,-0.609,-,108.680
'23:54.504',0.057,-0.621,-,107.640
'23:54.512',0.057,-0.621,-,105.560
'23:54.520',0.057,-0.632,-,102.960
'23:54.528',0.057,-0.644,-,99.840
'23:54.536',0.057,-0.655,-,96.720
'23:54.544',0.029,-0.655,-,93.600
'23:54.552',0.029,-0.667,-,91.000
'23:54.560',0.000,-0.667,-,88.400
'23:54.568',0.000,-0.678,-,86.840
'23:54.576',0.000,-0.678,-,85.280
'23:54.584',0.029,-0.690,-,83.720
'23:54.592',0.000,-0.690,-,83.200
'23:54.600',0.029,-0.701,-,82.160
'23:54.608',0.029,-0.701,-,81.120
'23:54.616',0.057,-0.701,-,80.600
'23:54.624',0.029,-0.713,-,80.600
'23:54.632',0.057,-0.713,-,80.600
'23:54.640',0.029,-0.713,-,79.560
'23:54.648',0.057,-0.724,-,79.560
'23:54.656',0.057,-0.724,-,79.560
'23:54.664',0.029,-0.724,-,79.560
'23:54.672',0.057,-0.724,-,79.560
'23:54.680',0.029,-0.724,-,79.560
'23:54.688',0.057,-0.724,-,79.560
'23:54.696',0.057,-0.724,-,79.560
'23:54.704',0.029,-0.724,-,79.560
'23:54.712',0.171,-0.724,-,79.040
'23:54.720',0.400,-0.724,-,79.040
'23:54.728',0.486,-0.724,-,78.000
'23:54.736',0.600,-0.724,-,78.000
'23:54.744',0.171,-0.724,-,77.480
'23:54.752',-0.429,-0.724,-,76.440
'23:54.760',-0.714,-0.724,-,76.440
'23:54.768',-0.314,-0.724,-,75.920
'23:54.776',-0.057,-0.724,-,75.920
'23:54.784',0.000,-0.724,-,74.880
'23:54.792',0.000,-0.736,-,74.880
'23:54.800',0.029,-0.736,-,74.360
'23:54.808',0.029,-0.736,-,74.360
'23:54.816',0.057,-0.736,-,73.320
'23:54.824',0.057,-0.736,-,73.320
'23:54.832',0.057,-0.736,-,73.320
'23:54.840',0.057,-0.747,-,73.320
'23:54.848',0.057,-0.747,-,72.800
'23:54.856',0.057,-0.747,-,73.320
'23:54.864',0.057,-0.747,-,74.360
'23:54.872',0.057,-0.759,-,75.920
'23:54.880',0.057,-0.759,-,79.560
'23:54.888',0.057,-0.759,-,85.280
'23:54.896',0.057,-0.759,-,93.600
'23:54.904',0.057,-0.759,-,101.920
'23:54.912',0.057,-0.759,-,110.760
'23:54.920',0.057,-0.759,-,120.640
'23:54.928',0.086,-0.759,-,129.480
'23:54.936',0.114,-0.759,-,138.320
'23:54.944',0.114,-0.759,-,144.560
'23:54.952',0.114,-0.759,-,150.280
'23:54.960',0.114,-0.759,-,153.920
'23:54.968',0.114,-0.759,-,157.560
'23:54.976',0.143,-0.759,-,159.120
'23:54.984',0.143,-0.759,-,159.120
'23:54.992',0.143,-0.759,-,159.120
'23:55.000',0.143,-0.759,-,157.560
'23:55.008',0.143,-0.759,-,156.000
'23:55.016',0.114,-0.759,-,152.360
'23:55.024',0.114,-0.759,-,150.280
'23:55.032',0.086,-0.759,-,146.120
'23:55.040',0.057,-0.759,-,141.960
'23:55.048',0.057,-0.759,-,137.280
'23:55.056',0.000,-0.759,-,132.600
'23:55.064',0.000,-0.759,-,126.880
'23:55.072',0.000,-0.759,-,122.200
'23:55.080',0.000,-0.759,-,118.040
'23:55.088',0.000,-0.759,-,114.920
'23:55.096',0.000,-0.759,-,112.320
'23:55.104',0.000,-0.759,-,110.240
'23:55.112',0.000,-0.759,-,108.680
'23:55.120',0.000,-0.759,-,107.640
'23:55.128',0.029,-0.759,-,107.120
'23:55.136',0.029,-0.759,-,107.120
'23:55.144',0.057,-0.759,-,106.080
'23:55.152',0.086,-0.759,-,106.080
'23:55.160',0.114,-0.759,-,105.560
'23:55.168',0.143,-0.759,-,104.520
'23:55.176',0.171,-0.770,-,104.000
'23:55.184',0.143,-0.770,-,102.960
'23:55.192',0.114,-0.770,-,101.920
'23:55.200',0.057,-0.782,-,101.400
'23:55.208',0.057,-0.782,-,101.400
'23:55.216',0.057,-0.793,-,99.840
'23:55.224',0.057,-0.793,-,99.840
'23:55.232',0.029,-0.805,-,98.280
'23:55.240',0.000,-0.805,-,98.280
'23:55.248',-0.029,-0.805,-,96.720
'23:55.256',-0.057,-0.816,-,95.680
'23:55.264',-0.057,-0.816,-,95.160
'23:55.272',-0.057,-0.828,-,94.120
'23:55.280',-0.057,-0.828,-,93.600
'23:55.288',-0.057,-0.828,-,92.560
'23:55.296',-0.057,-0.828,-,91.520
'23:55.304',-0.057,-0.839,-,91.000
'23:55.312',-0.057,-0.839,-,89.960
'23:55.320',-0.086,-0.839,-,89.440
'23:55.328',-0.057,-0.839,-,88.400
'23:55.336',-0.057,-0.839,-,88.400
'23:55.344',0.143,-0.839,-,87.880
'23:55.352',0.257,-0.839,-,86.840
'23:55.360',0.257,-0.839,-,86.840
'23:55.368',0.314,-0.839,-,86.320
'23:55.376',-0.314,-0.839,-,85.280
'23:55.384',-0.829,-0.828,-,85.280
'23:55.392',-0.886,-0.828,-,84.760
'23:55.400',-0.314,-0.828,-,84.760
'23:55.408',-0.143,-0.828,-,83.720
'23:55.416',-0.057,-0.828,-,83.200
'23:55.424',-0.057,-0.828,-,83.200
'23:55.432',-0.057,-0.828,-,82.160
'23:55.440',-0.029,-0.828,-,82.160
'23:55.448',-0.029,-0.828,-,81.120
'23:55.456',-0.029,-0.828,-,81.120
'23:55.464',0.000,-0.816,-,80.600
'23:55.472',-0.029,-0.816,-,80.600
'23:55.480',0.000,-0.816,-,80.600
'23:55.488',0.000,-0.816,-,80.600
'23:55.496',0.000,-0.828,-,81.120
'23:55.504',0.000,-0.828,-,83.720
'23:55.512',0.000,-0.828,-,86.840
'23:55.520',0.000,-0.828,-,92.560
'23:55.528',0.000,-0.828,-,98.800
'23:55.536',0.000,-0.828,-,106.080
'23:55.544',0.000,-0.828,-,114.400
'23:55.552',0.000,-0.828,-,122.200
'23:55.560',0.000,-0.828,-,130.000
'23:55.568',0.000,-0.828,-,137.280
'23:55.576',0.000,-0.828,-,143.520
'23:55.584',0.000,-0.828,-,149.240
'23:55.592',0.000,-0.828,-,152.360
'23:55.600',0.000,-0.828,-,156.000
'23:55.608',0.000,-0.828,-,157.560
'23:55.616',0.000,-0.828,-,158.080
'23:55.624',0.000,-0.828,-,157.560
'23:55.632',0.000,-0.828,-,156.520
'23:55.640',0.000,-0.828,-,154.960
'23:55.648',0.000,-0.828,-,152.360
'23:55.656',0.000,-0.828,-,150.280
'23:55.664',0.000,-0.816,-,147.160
'23:55.672',0.000,-0.816,-,143.000
'23:55.680',0.000,-0.816,-,138.840
'23:55.688',0.000,-0.816,-,134.160
'23:55.696',-0.029,-0.816,-,129.480
'23:55.704',0.000,-0.816,-,124.800
'23:55.712',-0.029,-0.816,-,120.640
'23:55.720',-0.057,-0.816,-,116.480
'23:55.728',-0.057,-0.816,-,113.360
'23:55.736',-0.029,-0.816,-,110.760
'23:55.744',-0.029,-0.816,-,109.200
'23:55.752',-0.029,-0.816,-,107.640
'23:55.760',0.000,-0.816,-,107.120
'23:55.768',0.057,-0.816,-,106.080
'23:55.776',0.143,-0.816,-,106.080
'23:55.784',0.257,-0.816,-,105.560
'23:55.792',0.400,-0.816,-,104.520
'23:55.800',0.600,-0.816,-,104.000
'23:55.808',0.829,-0.816,-,102.960
'23:55.816',1.057,-0.816,-,101.920
'23:55.824',1.171,-0.816,-,101.400
'23:55.832',1.371,-0.816,-,100.360
'23:55.840',1.600,-0.816,-,99.840
'23:55.848',1.800,-0.816,-,98.800
'23:55.856',1.857,-0.816,-,98.280
'23:55.864',1.971,-0.805,-,97.240
'23:55.872',1.829,-0.805,-,96.720
'23:55.880',0.857,-0.793,-,95.680
'23:55.888',0.143,-0.793,-,95.160
'23:55.896',-0.314,-0.782,-,94.120
'23:55.904',-0.571,-0.782,-,93.600
'23:55.912',-0.600,-0.770,-,92.560
'23:55.920',-0.514,-0.770,-,92.560
'23:55.928',-0.514,-0.759,-,91.520
'23:55.936',-0.486,-0.747,-,91.000
'23:55.944',-0.514,-0.736,-,89.960
'23:55.952',-0.571,-0.724,-,89.440
'23:55.960',-0.600,-0.713,-,88.400
'23:55.968',-0.629,-0.701,-,87.880
'23:55.976',-0.629,-0.690,-,87.880
'23:55.984',-0.629,-0.678,-,86.840
'23:55.992',-0.657,-0.678,-,86.320
'23:56.000',-0.686,-0.667,-,85.280
'23:56.008',-0.686,-0.655,-,85.280
'23:56.016',-0.714,-0.655,-,85.280
'23:56.024',-0.743,-0.644,-,86.320
'23:56.032',-0.771,-0.644,-,86.840
'23:56.040',-0.800,-0.644,-,88.400
'23:56.048',-0.829,-0.632,-,91.000
'23:56.056',-0.857,-0.632,-,94.120
'23:56.064',-0.857,-0.632,-,97.240
'23:56.072',-0.886,-0.632,-,100.360
'23:56.080',-0.886,-0.621,-,104.000
'23:56.088',-0.829,-0.621,-,107.120
'23:56.096',-0.800,-0.609,-,109.200
'23:56.104',-0.743,-0.609,-,110.760
'23:56.112',-0.657,-0.598,-,112.320
'23:56.120',-0.571,-0.598,-,113.360
'23:56.128',-0.514,-0.586,-,112.320
'23:56.136',-0.400,-0.586,-,111.800
'23:56.144',-0.314,-0.575,-,110.240
'23:56.152',-0.229,-0.575,-,107.640
'23:56.160',-0.143,-0.563,-,105.560
'23:56.168',-0.086,-0.563,-,101.920
'23:56.176',-0.057,-0.552,-,98.280
'23:56.184',0.000,-0.552,-,95.160
'23:56.192',0.000,-0.540,-,91.520
'23:56.200',0.000,-0.540,-,89.440
'23:56.208',0.000,-0.529,-,87.880
