'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:37:26.816',0.024,-,-1.760,-,48.000,-
'5:37:26.824',0.032,-,-1.760,-,48.000,-
'5:37:26.832',0.048,-,-1.760,-,48.000,-
'5:37:26.840',0.048,-,-1.776,-,48.000,-
'5:37:26.848',0.048,-,-1.776,-,47.200,-
'5:37:26.856',0.064,-,-1.776,-,47.200,-
'5:37:26.864',0.064,-,-1.776,-,47.200,-
'5:37:26.872',0.064,-,-1.776,-,47.200,-
'5:37:26.880',0.064,-,-1.776,-,47.200,-
'5:37:26.888',0.072,-,-1.800,-,48.000,-
'5:37:26.896',0.072,-,-1.800,-,48.800,-
'5:37:26.904',0.072,-,-1.800,-,50.400,-
'5:37:26.912',0.072,-,-1.800,-,52.800,-
'5:37:26.920',0.072,-,-1.800,-,56.000,-
'5:37:26.928',0.072,-,-1.776,-,59.200,-
'5:37:26.936',0.088,-,-1.776,-,61.600,-
'5:37:26.944',0.104,-,-1.776,-,63.200,-
'5:37:26.952',0.088,-,-1.776,-,65.600,-
'5:37:26.960',0.088,-,-1.776,-,66.400,-
'5:37:26.968',0.072,-,-1.760,-,68.000,-
'5:37:26.976',0.072,-,-1.760,-,68.800,-
'5:37:26.984',0.048,-,-1.760,-,69.600,-
'5:37:26.992',0.024,-,-1.760,-,69.600,-
'5:37:27.000',0.008,-,-1.736,-,69.600,-
'5:37:27.008',0.000,-,-1.736,-,69.600,-
'5:37:27.016',0.008,-,-1.736,-,68.800,-
'5:37:27.024',0.008,-,-1.736,-,67.200,-
'5:37:27.032',0.000,-,-1.736,-,66.400,-
'5:37:27.040',0.000,-,-1.736,-,64.800,-
'5:37:27.048',0.000,-,-1.736,-,63.200,-
'5:37:27.056',0.000,-,-1.736,-,61.600,-
'5:37:27.064',0.000,-,-1.760,-,60.000,-
'5:37:27.072',-0.008,-,-1.760,-,57.600,-
'5:37:27.080',0.000,-,-1.760,-,56.800,-
'5:37:27.088',0.000,-,-1.776,-,55.200,-
'5:37:27.096',-0.008,-,-1.800,-,54.400,-
'5:37:27.104',-0.008,-,-1.800,-,53.600,-
'5:37:27.112',-0.008,-,-1.824,-,52.800,-
'5:37:27.120',-0.008,-,-1.824,-,52.000,-
'5:37:27.128',0.000,-,-1.840,-,51.200,-
'5:37:27.136',0.000,-,-1.840,-,50.400,-
'5:37:27.144',0.000,-,-1.864,-,50.400,-
'5:37:27.152',0.000,-,-1.864,-,49.600,-
'5:37:27.160',0.000,-,-1.888,-,49.600,-
'5:37:27.168',0.000,-,-1.888,-,48.800,-
'5:37:27.176',0.000,-,-1.912,-,48.800,-
'5:37:27.184',0.000,-,-1.912,-,48.000,-
'5:37:27.192',0.000,-,-1.928,-,48.000,-
'5:37:27.200',0.008,-,-1.928,-,48.000,-
'5:37:27.208',0.008,-,-1.928,-,48.000,-
'5:37:27.216',0.008,-,-1.952,-,48.000,-
'5:37:27.224',0.032,-,-1.952,-,47.200,-
'5:37:27.232',0.048,-,-1.952,-,47.200,-
'5:37:27.240',0.064,-,-1.976,-,47.200,-
'5:37:27.248',0.032,-,-1.976,-,47.200,-
'5:37:27.256',-0.072,-,-2.000,-,46.400,-
'5:37:27.264',-0.232,-,-2.000,-,46.400,-
'5:37:27.272',-0.328,-,-2.000,-,46.400,-
'5:37:27.280',-0.336,-,-2.000,-,46.400,-
'5:37:27.288',-0.312,-,-2.016,-,46.400,-
'5:37:27.296',-0.256,-,-2.016,-,46.400,-
'5:37:27.304',-0.168,-,-2.000,-,45.600,-
'5:37:27.312',-0.072,-,-2.000,-,45.600,-
'5:37:27.320',-0.008,-,-2.000,-,45.600,-
'5:37:27.328',0.024,-,-2.000,-,44.800,-
'5:37:27.336',0.032,-,-2.000,-,44.800,-
'5:37:27.344',0.064,-,-2.000,-,44.800,-
'5:37:27.352',0.072,-,-1.976,-,44.000,-
'5:37:27.360',0.072,-,-1.976,-,44.000,-
'5:37:27.368',0.072,-,-1.976,-,43.200,-
'5:37:27.376',0.072,-,-1.976,-,43.200,-
'5:37:27.384',0.072,-,-1.952,-,43.200,-
'5:37:27.392',0.072,-,-1.952,-,43.200,-
'5:37:27.400',0.088,-,-1.952,-,43.200,-
'5:37:27.408',0.104,-,-1.952,-,44.000,-
'5:37:27.416',0.104,-,-1.952,-,44.800,-
'5:37:27.424',0.112,-,-1.952,-,47.200,-
'5:37:27.432',0.112,-,-1.952,-,50.400,-
'5:37:27.440',0.112,-,-1.952,-,53.600,-
'5:37:27.448',0.112,-,-1.952,-,56.800,-
'5:37:27.456',0.112,-,-1.928,-,60.000,-
'5:37:27.464',0.112,-,-1.928,-,61.600,-
'5:37:27.472',0.112,-,-1.928,-,63.200,-
'5:37:27.480',0.104,-,-1.928,-,64.800,-
'5:37:27.488',0.104,-,-1.928,-,66.400,-
'5:37:27.496',0.088,-,-1.912,-,68.000,-
'5:37:27.504',0.072,-,-1.912,-,68.800,-
'5:37:27.512',0.064,-,-1.912,-,69.600,-
'5:37:27.520',0.032,-,-1.912,-,69.600,-
'5:37:27.528',0.024,-,-1.912,-,68.800,-
'5:37:27.536',0.024,-,-1.912,-,68.800,-
'5:37:27.544',0.032,-,-1.912,-,67.200,-
'5:37:27.552',0.032,-,-1.912,-,66.400,-
'5:37:27.560',0.024,-,-1.912,-,64.800,-
'5:37:27.568',0.008,-,-1.912,-,63.200,-
'5:37:27.576',0.008,-,-1.912,-,60.800,-
'5:37:27.584',0.008,-,-1.912,-,59.200,-
'5:37:27.592',0.008,-,-1.912,-,56.800,-
'5:37:27.600',0.008,-,-1.912,-,55.200,-
'5:37:27.608',0.008,-,-1.912,-,53.600,-
'5:37:27.616',0.008,-,-1.912,-,52.000,-
'5:37:27.624',0.008,-,-1.912,-,51.200,-
'5:37:27.632',0.008,-,-1.912,-,50.400,-
'5:37:27.640',0.008,-,-1.928,-,49.600,-
'5:37:27.648',0.008,-,-1.928,-,48.800,-
'5:37:27.656',0.008,-,-1.928,-,48.000,-
'5:37:27.664',0.008,-,-1.928,-,48.000,-
'5:37:27.672',0.024,-,-1.928,-,47.200,-
'5:37:27.680',0.008,-,-1.928,-,47.200,-
'5:37:27.688',0.008,-,-1.928,-,46.400,-
'5:37:27.696',0.008,-,-1.952,-,46.400,-
'5:37:27.704',0.024,-,-1.952,-,45.600,-
'5:37:27.712',0.032,-,-1.952,-,45.600,-
'5:37:27.720',0.032,-,-1.952,-,45.600,-
'5:37:27.728',0.032,-,-1.976,-,45.600,-
'5:37:27.736',0.032,-,-1.976,-,44.800,-
'5:37:27.744',0.048,-,-2.000,-,44.800,-
'5:37:27.752',0.072,-,-2.000,-,44.800,-
'5:37:27.760',0.072,-,-2.016,-,44.800,-
'5:37:27.768',0.064,-,-2.016,-,44.800,-
'5:37:27.776',-0.008,-,-2.040,-,44.800,-
'5:37:27.784',-0.184,-,-2.040,-,44.800,-
'5:37:27.792',-0.288,-,-2.064,-,44.000,-
'5:37:27.800',-0.328,-,-2.064,-,44.000,-
'5:37:27.808',-0.312,-,-2.064,-,44.000,-
'5:37:27.816',-0.256,-,-2.080,-,44.000,-
'5:37:27.824',-0.184,-,-2.080,-,44.000,-
'5:37:27.832',-0.088,-,-2.080,-,44.000,-
'5:37:27.840',-0.008,-,-2.080,-,43.200,-
'5:37:27.848',0.024,-,-2.104,-,43.200,-
'5:37:27.856',0.064,-,-2.104,-,42.400,-
'5:37:27.864',0.088,-,-2.104,-,42.400,-
'5:37:27.872',0.104,-,-2.104,-,42.400,-
'5:37:27.880',0.088,-,-2.080,-,41.600,-
'5:37:27.888',0.088,-,-2.080,-,41.600,-
'5:37:27.896',0.088,-,-2.080,-,40.800,-
'5:37:27.904',0.072,-,-2.080,-,40.800,-
'5:37:27.912',0.088,-,-2.080,-,40.800,-
'5:37:27.920',0.104,-,-2.080,-,40.800,-
'5:37:27.928',0.104,-,-2.104,-,40.800,-
'5:37:27.936',0.104,-,-2.104,-,40.800,-
'5:37:27.944',0.112,-,-2.128,-,42.400,-
'5:37:27.952',0.112,-,-2.152,-,44.000,-
'5:37:27.960',0.104,-,-2.152,-,46.400,-
'5:37:27.968',0.104,-,-2.168,-,49.600,-
'5:37:27.976',0.112,-,-2.192,-,52.000,-
'5:37:27.984',0.112,-,-2.216,-,54.400,-
'5:37:27.992',0.112,-,-2.216,-,56.000,-
'5:37:28.000',0.104,-,-2.232,-,56.800,-
'5:37:28.008',0.104,-,-2.232,-,58.400,-
'5:37:28.016',0.088,-,-2.256,-,59.200,-
'5:37:28.024',0.064,-,-2.256,-,60.000,-
'5:37:28.032',0.048,-,-2.256,-,60.000,-
'5:37:28.040',0.024,-,-2.256,-,60.800,-
'5:37:28.048',0.008,-,-2.256,-,60.000,-
'5:37:28.056',0.000,-,-2.232,-,60.000,-
'5:37:28.064',0.000,-,-2.216,-,59.200,-
'5:37:28.072',0.000,-,-2.192,-,57.600,-
'5:37:28.080',0.000,-,-2.168,-,56.000,-
'5:37:28.088',0.000,-,-2.152,-,54.400,-
'5:37:28.096',-0.008,-,-2.128,-,52.800,-
'5:37:28.104',-0.008,-,-2.080,-,51.200,-
'5:37:28.112',-0.024,-,-2.064,-,49.600,-
'5:37:28.120',-0.024,-,-2.016,-,48.800,-
'5:37:28.128',-0.024,-,-2.000,-,47.200,-
'5:37:28.136',-0.024,-,-1.952,-,45.600,-
'5:37:28.144',0.000,-,-1.912,-,44.800,-
'5:37:28.152',0.008,-,-1.888,-,44.000,-
'5:37:28.160',0.024,-,-1.840,-,43.200,-
'5:37:28.168',0.000,-,-1.800,-,43.200,-
'5:37:28.176',-0.112,-,-1.776,-,42.400,-
'5:37:28.184',-0.296,-,-1.736,-,42.400,-
'5:37:28.192',-0.480,-,-1.712,-,41.600,-
'5:37:28.200',-0.600,-,-1.672,-,40.800,-
'5:37:28.208',-0.680,-,-1.624,-,40.800,-
'5:37:28.216',-0.736,-,-1.584,-,40.000,-
'5:37:28.224',-0.736,-,-1.560,-,40.000,-
'5:37:28.232',-0.656,-,-1.520,-,40.000,-
'5:37:28.240',-0.592,-,-1.472,-,40.000,-
'5:37:28.248',-0.512,-,-1.432,-,40.000,-
'5:37:28.256',-0.416,-,-1.384,-,39.200,-
'5:37:28.264',-0.272,-,-1.344,-,39.200,-
'5:37:28.272',-0.112,-,-1.304,-,39.200,-
'5:37:28.280',0.008,-,-1.280,-,39.200,-
'5:37:28.288',0.112,-,-1.232,-,39.200,-
'5:37:28.296',0.152,-,-1.192,-,39.200,-
'5:37:28.304',0.168,-,-1.152,-,39.200,-
'5:37:28.312',0.184,-,-1.104,-,39.200,-
'5:37:28.320',0.208,-,-1.064,-,39.200,-
'5:37:28.328',0.232,-,-1.016,-,39.200,-
'5:37:28.336',0.248,-,-0.976,-,39.200,-
'5:37:28.344',0.256,-,-0.912,-,39.200,-
'5:37:28.352',0.256,-,-0.864,-,40.000,-
'5:37:28.360',0.272,-,-0.800,-,40.800,-
'5:37:28.368',0.272,-,-0.760,-,42.400,-
'5:37:28.376',0.288,-,-0.712,-,44.800,-
'5:37:28.384',0.288,-,-0.672,-,47.200,-
'5:37:28.392',0.288,-,-0.608,-,48.800,-
'5:37:28.400',0.288,-,-0.560,-,49.600,-
'5:37:28.408',0.272,-,-0.520,-,51.200,-
'5:37:28.416',0.256,-,-0.456,-,52.000,-
'5:37:28.424',0.248,-,-0.408,-,52.800,-
'5:37:28.432',0.232,-,-0.344,-,53.600,-
'5:37:28.440',0.208,-,-0.280,-,53.600,-
'5:37:28.448',0.184,-,-0.232,-,53.600,-
'5:37:28.456',0.152,-,-0.168,-,53.600,-
'5:37:28.464',0.128,-,-0.128,-,53.600,-
'5:37:28.472',0.104,-,-0.064,-,52.800,-
'5:37:28.480',0.072,-,-0.016,-,52.000,-
'5:37:28.488',0.048,-,0.040,-,51.200,-
'5:37:28.496',0.024,-,0.080,-,49.600,-
'5:37:28.504',0.008,-,0.152,-,48.800,-
'5:37:28.512',0.000,-,0.192,-,47.200,-
'5:37:28.520',-0.008,-,0.232,-,45.600,-
'5:37:28.528',-0.024,-,0.304,-,44.800,-
'5:37:28.536',-0.032,-,0.344,-,44.000,-
'5:37:28.544',-0.048,-,0.384,-,43.200,-
'5:37:28.552',-0.048,-,0.432,-,42.400,-
'5:37:28.560',-0.064,-,0.472,-,41.600,-
'5:37:28.568',-0.072,-,0.496,-,41.600,-
'5:37:28.576',-0.064,-,0.536,-,40.800,-
'5:37:28.584',-0.008,-,0.584,-,40.000,-
'5:37:28.592',0.008,-,0.608,-,39.200,-
'5:37:28.600',-0.064,-,0.648,-,39.200,-
'5:37:28.608',-0.216,-,0.672,-,38.400,-
'5:37:28.616',-0.392,-,0.712,-,38.400,-
'5:37:28.624',-0.552,-,0.736,-,38.400,-
'5:37:28.632',-0.656,-,0.776,-,38.400,-
'5:37:28.640',-0.704,-,0.824,-,38.400,-
'5:37:28.648',-0.720,-,0.840,-,38.400,-
'5:37:28.656',-0.720,-,0.888,-,38.400,-
'5:37:28.664',-0.696,-,0.928,-,38.400,-
'5:37:28.672',-0.592,-,0.952,-,38.400,-
'5:37:28.680',-0.456,-,0.976,-,38.400,-
'5:37:28.688',-0.328,-,1.016,-,38.400,-
'5:37:28.696',-0.184,-,1.040,-,38.400,-
'5:37:28.704',-0.048,-,1.080,-,38.400,-
'5:37:28.712',0.048,-,1.104,-,38.400,-
'5:37:28.720',0.128,-,1.152,-,38.400,-
'5:37:28.728',0.152,-,1.168,-,38.400,-
'5:37:28.736',0.168,-,1.216,-,38.400,-
'5:37:28.744',0.168,-,1.256,-,37.600,-
'5:37:28.752',0.184,-,1.280,-,37.600,-
'5:37:28.760',0.192,-,1.304,-,37.600,-
'5:37:28.768',0.208,-,1.344,-,38.400,-
'5:37:28.776',0.232,-,1.368,-,39.200,-
'5:37:28.784',0.232,-,1.368,-,40.000,-
'5:37:28.792',0.248,-,1.384,-,42.400,-
'5:37:28.800',0.232,-,1.408,-,45.600,-
'5:37:28.808',0.232,-,1.408,-,48.000,-
'5:37:28.816',0.232,-,1.432,-,50.400,-
'5:37:28.824',0.232,-,1.432,-,52.000,-
'5:37:28.832',0.216,-,1.432,-,53.600,-
'5:37:28.840',0.192,-,1.456,-,55.200,-
'5:37:28.848',0.208,-,1.456,-,56.000,-
'5:37:28.856',0.208,-,1.472,-,57.600,-
'5:37:28.864',0.192,-,1.472,-,58.400,-
'5:37:28.872',0.184,-,1.496,-,58.400,-
'5:37:28.880',0.152,-,1.496,-,59.200,-
'5:37:28.888',0.128,-,1.520,-,59.200,-
'5:37:28.896',0.104,-,1.520,-,58.400,-
'5:37:28.904',0.088,-,1.520,-,58.400,-
'5:37:28.912',0.064,-,1.520,-,57.600,-
'5:37:28.920',0.032,-,1.520,-,56.800,-
'5:37:28.928',0.024,-,1.520,-,55.200,-
'5:37:28.936',0.008,-,1.520,-,53.600,-
'5:37:28.944',0.000,-,1.496,-,52.000,-
'5:37:28.952',0.000,-,1.496,-,51.200,-
'5:37:28.960',0.000,-,1.472,-,49.600,-
'5:37:28.968',0.000,-,1.472,-,48.000,-
'5:37:28.976',0.000,-,1.456,-,47.200,-
'5:37:28.984',0.000,-,1.432,-,46.400,-
'5:37:28.992',0.000,-,1.408,-,45.600,-
'5:37:29.000',0.000,-,1.368,-,45.600,-
'5:37:29.008',0.000,-,1.344,-,44.800,-
'5:37:29.016',0.000,-,1.304,-,44.800,-
'5:37:29.024',0.000,-,1.280,-,44.000,-
'5:37:29.032',0.008,-,1.232,-,44.000,-
'5:37:29.040',0.008,-,1.192,-,43.200,-
'5:37:29.048',0.008,-,1.168,-,43.200,-
'5:37:29.056',0.008,-,1.128,-,43.200,-
'5:37:29.064',0.008,-,1.104,-,43.200,-
'5:37:29.072',0.000,-,1.064,-,43.200,-
'5:37:29.080',0.000,-,1.040,-,43.200,-
'5:37:29.088',0.000,-,1.000,-,43.200,-
'5:37:29.096',-0.008,-,0.976,-,43.200,-
'5:37:29.104',-0.024,-,0.928,-,43.200,-
'5:37:29.112',-0.008,-,0.888,-,43.200,-
'5:37:29.120',0.000,-,0.864,-,43.200,-
'5:37:29.128',0.000,-,0.824,-,43.200,-
'5:37:29.136',0.000,-,0.776,-,43.200,-
'5:37:29.144',0.000,-,0.760,-,43.200,-
'5:37:29.152',0.008,-,0.712,-,43.200,-
'5:37:29.160',0.008,-,0.688,-,42.400,-
'5:37:29.168',0.008,-,0.672,-,42.400,-
'5:37:29.176',0.000,-,0.648,-,42.400,-
'5:37:29.184',0.000,-,0.624,-,42.400,-
'5:37:29.192',0.000,-,0.608,-,41.600,-
'5:37:29.200',0.000,-,0.584,-,41.600,-
'5:37:29.208',0.000,-,0.584,-,41.600,-
'5:37:29.216',0.000,-,0.560,-,41.600,-
'5:37:29.224',0.000,-,0.560,-,40.800,-
'5:37:29.232',0.000,-,0.536,-,40.800,-
'5:37:29.240',0.008,-,0.536,-,40.800,-
'5:37:29.248',0.008,-,0.520,-,40.800,-
'5:37:29.256',0.008,-,0.520,-,40.800,-
'5:37:29.264',0.024,-,0.520,-,40.000,-
'5:37:29.272',0.024,-,0.496,-,40.000,-
'5:37:29.280',0.024,-,0.496,-,40.000,-
'5:37:29.288',0.024,-,0.496,-,39.200,-
'5:37:29.296',0.032,-,0.472,-,39.200,-
'5:37:29.304',0.048,-,0.472,-,39.200,-
'5:37:29.312',0.072,-,0.456,-,39.200,-
'5:37:29.320',0.088,-,0.456,-,39.200,-
'5:37:29.328',0.112,-,0.456,-,38.400,-
'5:37:29.336',0.088,-,0.432,-,38.400,-
'5:37:29.344',-0.008,-,0.432,-,38.400,-
'5:37:29.352',-0.184,-,0.432,-,38.400,-
'5:37:29.360',-0.296,-,0.408,-,38.400,-
'5:37:29.368',-0.336,-,0.408,-,38.400,-
'5:37:29.376',-0.328,-,0.408,-,37.600,-
'5:37:29.384',-0.248,-,0.384,-,37.600,-
'5:37:29.392',-0.152,-,0.384,-,37.600,-
'5:37:29.400',-0.064,-,0.384,-,37.600,-
'5:37:29.408',0.000,-,0.384,-,37.600,-
'5:37:29.416',0.024,-,0.368,-,37.600,-
'5:37:29.424',0.048,-,0.368,-,37.600,-
'5:37:29.432',0.072,-,0.368,-,37.600,-
'5:37:29.440',0.088,-,0.344,-,37.600,-
'5:37:29.448',0.072,-,0.320,-,36.800,-
'5:37:29.456',0.072,-,0.320,-,36.800,-
'5:37:29.464',0.072,-,0.304,-,36.800,-
'5:37:29.472',0.088,-,0.280,-,36.800,-
'5:37:29.480',0.088,-,0.256,-,37.600,-
'5:37:29.488',0.088,-,0.232,-,39.200,-
'5:37:29.496',0.088,-,0.216,-,41.600,-
'5:37:29.504',0.104,-,0.192,-,45.600,-
'5:37:29.512',0.104,-,0.168,-,51.200,-
'5:37:29.520',0.104,-,0.168,-,56.000,-
'5:37:29.528',0.104,-,0.152,-,59.200,-
'5:37:29.536',0.112,-,0.152,-,62.400,-
'5:37:29.544',0.104,-,0.128,-,64.800,-
'5:37:29.552',0.112,-,0.128,-,67.200,-
'5:37:29.560',0.112,-,0.128,-,69.600,-
'5:37:29.568',0.128,-,0.128,-,71.200,-
'5:37:29.576',0.128,-,0.128,-,73.600,-
'5:37:29.584',0.112,-,0.128,-,74.400,-
'5:37:29.592',0.112,-,0.152,-,75.200,-
'5:37:29.600',0.104,-,0.152,-,76.000,-
'5:37:29.608',0.088,-,0.168,-,75.200,-
'5:37:29.616',0.072,-,0.168,-,75.200,-
'5:37:29.624',0.048,-,0.168,-,74.400,-
'5:37:29.632',0.032,-,0.192,-,72.800,-
'5:37:29.640',0.032,-,0.192,-,71.200,-
'5:37:29.648',0.032,-,0.192,-,68.800,-
'5:37:29.656',0.032,-,0.192,-,67.200,-
'5:37:29.664',0.032,-,0.192,-,64.800,-
'5:37:29.672',0.032,-,0.168,-,62.400,-
'5:37:29.680',0.032,-,0.168,-,60.000,-
'5:37:29.688',0.032,-,0.152,-,58.400,-
'5:37:29.696',0.032,-,0.152,-,56.000,-
'5:37:29.704',0.032,-,0.128,-,55.200,-
'5:37:29.712',0.024,-,0.104,-,53.600,-
'5:37:29.720',0.008,-,0.104,-,52.800,-
'5:37:29.728',0.008,-,0.080,-,52.000,-
'5:37:29.736',0.008,-,0.064,-,51.200,-
'5:37:29.744',0.008,-,0.040,-,50.400,-
'5:37:29.752',0.008,-,0.016,-,49.600,-
'5:37:29.760',0.008,-,0.016,-,49.600,-
'5:37:29.768',0.008,-,0.000,-,48.800,-
'5:37:29.776',0.008,-,-0.016,-,48.800,-
'5:37:29.784',0.008,-,-0.040,-,48.000,-
'5:37:29.792',0.008,-,-0.040,-,48.000,-
'5:37:29.800',0.024,-,-0.064,-,48.000,-
'5:37:29.808',0.024,-,-0.080,-,47.200,-
'5:37:29.816',0.024,-,-0.104,-,47.200,-
'5:37:29.824',0.032,-,-0.128,-,47.200,-
'5:37:29.832',0.032,-,-0.152,-,47.200,-
'5:37:29.840',0.032,-,-0.152,-,47.200,-
'5:37:29.848',0.048,-,-0.168,-,47.200,-
'5:37:29.856',0.072,-,-0.192,-,47.200,-
'5:37:29.864',0.088,-,-0.232,-,46.400,-
'5:37:29.872',0.072,-,-0.256,-,46.400,-
'5:37:29.880',-0.024,-,-0.280,-,46.400,-
'5:37:29.888',-0.184,-,-0.304,-,46.400,-
'5:37:29.896',-0.288,-,-0.320,-,46.400,-
'5:37:29.904',-0.328,-,-0.344,-,46.400,-
'5:37:29.912',-0.312,-,-0.368,-,45.600,-
'5:37:29.920',-0.256,-,-0.384,-,45.600,-
'5:37:29.928',-0.184,-,-0.384,-,45.600,-
'5:37:29.936',-0.072,-,-0.408,-,45.600,-
'5:37:29.944',-0.008,-,-0.432,-,44.800,-
'5:37:29.952',0.008,-,-0.456,-,44.800,-
'5:37:29.960',0.032,-,-0.456,-,44.800,-
'5:37:29.968',0.064,-,-0.472,-,44.000,-
'5:37:29.976',0.072,-,-0.472,-,44.000,-
'5:37:29.984',0.072,-,-0.496,-,44.000,-
'5:37:29.992',0.064,-,-0.496,-,43.200,-
'5:37:30.000',0.064,-,-0.520,-,43.200,-
'5:37:30.008',0.064,-,-0.520,-,43.200,-
'5:37:30.016',0.072,-,-0.536,-,43.200,-
'5:37:30.024',0.072,-,-0.536,-,43.200,-
'5:37:30.032',0.072,-,-0.560,-,43.200,-
'5:37:30.040',0.088,-,-0.560,-,44.000,-
