'Elapsed time','II','V','ABP','PAP'
'48:08:03.560',-0.516,-,119.880,37.560
'48:08:03.568',-0.473,-,116.760,37.080
'48:08:03.576',-0.495,-,114.360,37.080
'48:08:03.584',-0.452,-,111.960,37.080
'48:08:03.592',-0.215,-,109.560,37.560
'48:08:03.600',0.140,-,107.880,37.920
'48:08:03.608',0.237,-,107.160,37.920
'48:08:03.616',-0.097,-,107.880,37.920
'48:08:03.624',-0.194,-,107.880,37.920
'48:08:03.632',-0.290,-,106.320,37.920
'48:08:03.640',-0.398,-,104.760,37.920
'48:08:03.648',-0.419,-,102.360,38.280
'48:08:03.656',-0.258,-,98.280,38.760
'48:08:03.664',-0.215,-,94.320,39.120
'48:08:03.672',-0.194,-,88.680,40.320
'48:08:03.680',-0.172,-,81.480,41.880
'48:08:03.688',-0.172,-,73.560,45.120
'48:08:03.696',-0.140,-,67.080,49.080
'48:08:03.704',-0.140,-,63.960,53.880
'48:08:03.712',-0.075,-,63.960,58.680
'48:08:03.720',-0.140,-,65.520,63.480
'48:08:03.728',-0.280,-,67.920,68.280
'48:08:03.736',-0.452,-,71.160,72.720
'48:08:03.744',-0.591,-,74.280,76.680
'48:08:03.752',-0.710,-,77.520,79.560
'48:08:03.760',-0.753,-,80.760,81.480
'48:08:03.768',-0.774,-,83.160,82.320
'48:08:03.776',-0.699,-,84.720,82.320
'48:08:03.784',-0.613,-,85.560,81.120
'48:08:03.792',-0.516,-,87.120,79.560
'48:08:03.800',-0.430,-,89.520,77.880
'48:08:03.808',-0.398,-,91.920,76.680
'48:08:03.816',-0.355,-,95.880,75.480
'48:08:03.824',-0.312,-,99.120,74.760
'48:08:03.832',-0.290,-,102.360,73.920
'48:08:03.840',-0.333,-,104.760,72.720
'48:08:03.848',-0.398,-,106.320,71.160
'48:08:03.856',-0.430,-,108.720,69.960
'48:08:03.864',-0.430,-,110.280,67.920
'48:08:03.872',-0.473,-,112.680,66.360
'48:08:03.880',-0.430,-,115.080,64.320
'48:08:03.888',-0.430,-,116.760,62.280
'48:08:03.896',-0.398,-,115.920,59.880
'48:08:03.904',-0.398,-,115.080,57.960
'48:08:03.912',-0.355,-,114.360,56.280
'48:08:03.920',-0.333,-,112.680,55.920
'48:08:03.928',-0.312,-,110.280,55.560
'48:08:03.936',-0.258,-,107.160,55.560
'48:08:03.944',-0.237,-,103.080,55.560
'48:08:03.952',-0.215,-,99.960,55.560
'48:08:03.960',-0.172,-,95.880,55.560
'48:08:03.968',-0.151,-,92.760,55.920
'48:08:03.976',-0.097,-,91.080,55.920
'48:08:03.984',-0.075,-,91.080,55.920
'48:08:03.992',-0.032,-,91.920,55.920
'48:08:04.000',-0.011,-,95.160,55.080
'48:08:04.008',0.000,-,98.280,54.360
'48:08:04.016',0.000,-,103.080,52.680
'48:08:04.024',0.000,-,107.880,51.120
'48:08:04.032',0.054,-,112.680,49.080
'48:08:04.040',0.075,-,117.480,47.520
'48:08:04.048',0.118,-,121.560,45.480
'48:08:04.056',0.151,-,125.520,44.280
'48:08:04.064',0.151,-,128.760,43.080
'48:08:04.072',0.151,-,131.880,42.360
'48:08:04.080',0.151,-,134.280,41.520
'48:08:04.088',0.118,-,135.960,41.160
'48:08:04.096',0.151,-,136.680,40.680
'48:08:04.104',0.151,-,135.960,40.680
'48:08:04.112',0.172,-,134.280,40.320
'48:08:04.120',0.140,-,133.560,39.960
'48:08:04.128',0.075,-,131.160,39.480
'48:08:04.136',0.032,-,129.480,39.120
'48:08:04.144',0.075,-,127.080,39.120
'48:08:04.152',0.054,-,124.680,39.480
'48:08:04.160',0.054,-,122.280,39.480
'48:08:04.168',0.075,-,119.160,39.120
'48:08:04.176',0.075,-,115.920,38.280
'48:08:04.184',0.075,-,113.520,37.920
'48:08:04.192',0.054,-,111.120,37.560
'48:08:04.200',0.118,-,108.720,37.080
'48:08:04.208',0.290,-,105.480,36.720
'48:08:04.216',0.634,-,102.360,36.360
'48:08:04.224',0.731,-,99.120,36.360
'48:08:04.232',0.290,-,94.320,36.720
'48:08:04.240',0.118,-,90.360,37.080
'48:08:04.248',0.000,-,85.560,37.080
'48:08:04.256',-0.140,-,81.480,37.560
'48:08:04.264',-0.172,-,76.680,38.280
'48:08:04.272',-0.097,-,72.720,40.320
'48:08:04.280',-0.032,-,69.480,42.720
'48:08:04.288',-0.032,-,66.360,44.760
'48:08:04.296',0.000,-,63.960,46.320
'48:08:04.304',-0.032,-,62.280,48.360
'48:08:04.312',0.000,-,61.560,51.120
'48:08:04.320',-0.032,-,60.720,55.080
'48:08:04.328',0.000,-,60.720,59.520
'48:08:04.336',0.000,-,62.280,64.320
'48:08:04.344',0.000,-,64.680,69.120
'48:08:04.352',0.000,-,67.920,73.560
'48:08:04.360',0.000,-,71.880,77.520
'48:08:04.368',0.000,-,75.960,81.120
'48:08:04.376',0.000,-,79.920,83.880
'48:08:04.384',0.000,-,83.880,85.080
'48:08:04.392',0.000,-,87.960,85.560
'48:08:04.400',0.000,-,91.920,85.560
'48:08:04.408',0.000,-,95.880,84.720
'48:08:04.416',0.000,-,99.960,83.520
'48:08:04.424',0.000,-,103.080,82.680
'48:08:04.432',0.011,-,106.320,81.480
'48:08:04.440',0.000,-,109.560,80.760
'48:08:04.448',0.032,-,111.960,79.560
'48:08:04.456',0.075,-,113.520,77.880
'48:08:04.464',0.118,-,115.920,76.680
'48:08:04.472',0.140,-,116.760,74.760
'48:08:04.480',0.194,-,118.320,72.720
'48:08:04.488',0.215,-,119.160,70.320
'48:08:04.496',0.258,-,119.880,67.920
'48:08:04.504',0.237,-,119.880,65.520
'48:08:04.512',0.258,-,119.160,63.120
'48:08:04.520',0.237,-,118.320,60.720
'48:08:04.528',0.237,-,116.760,57.960
'48:08:04.536',0.215,-,115.080,55.920
'48:08:04.544',0.194,-,111.960,54.720
'48:08:04.552',0.172,-,107.880,53.880
'48:08:04.560',0.172,-,103.920,53.160
'48:08:04.568',0.194,-,99.960,52.680
'48:08:04.576',0.151,-,98.280,52.320
'48:08:04.584',0.172,-,96.720,52.320
'48:08:04.592',0.151,-,95.160,52.320
'48:08:04.600',0.151,-,92.760,51.960
'48:08:04.608',0.140,-,91.920,51.120
'48:08:04.616',0.172,-,95.160,49.920
'48:08:04.624',0.151,-,99.960,48.360
'48:08:04.632',0.151,-,104.760,45.960
'48:08:04.640',0.151,-,109.560,43.560
'48:08:04.648',0.172,-,112.680,41.160
'48:08:04.656',0.194,-,115.920,38.760
'48:08:04.664',0.151,-,119.880,36.720
'48:08:04.672',0.215,-,123.960,35.160
'48:08:04.680',0.258,-,127.920,33.960
'48:08:04.688',0.215,-,131.880,33.120
'48:08:04.696',0.258,-,134.280,32.760
'48:08:04.704',0.215,-,135.960,31.920
'48:08:04.712',0.215,-,135.120,31.080
'48:08:04.720',0.194,-,134.280,30.720
'48:08:04.728',0.258,-,132.720,29.520
'48:08:04.736',0.215,-,130.320,28.680
'48:08:04.744',0.194,-,127.920,27.960
'48:08:04.752',0.215,-,126.360,27.120
'48:08:04.760',0.140,-,123.960,27.120
'48:08:04.768',0.151,-,121.560,27.120
'48:08:04.776',0.118,-,118.320,26.760
'48:08:04.784',0.151,-,115.920,26.760
'48:08:04.792',0.118,-,112.680,26.280
'48:08:04.800',0.140,-,109.560,26.280
'48:08:04.808',0.118,-,107.160,25.920
'48:08:04.816',0.151,-,104.760,25.560
'48:08:04.824',0.258,-,102.360,24.720
'48:08:04.832',0.559,-,99.960,24.720
'48:08:04.840',0.892,-,96.720,24.360
'48:08:04.848',0.935,-,93.480,24.360
'48:08:04.856',0.258,-,90.360,24.360
'48:08:04.864',0.151,-,86.280,24.360
'48:08:04.872',0.011,-,82.320,24.360
'48:08:04.880',-0.097,-,77.520,24.720
'48:08:04.888',-0.075,-,73.560,25.920
'48:08:04.896',-0.032,-,68.760,27.960
'48:08:04.904',0.000,-,64.680,30.720
'48:08:04.912',-0.032,-,60.720,34.680
'48:08:04.920',0.000,-,58.320,38.760
'48:08:04.928',0.000,-,55.920,43.560
'48:08:04.936',-0.011,-,55.080,48.720
'48:08:04.944',-0.011,-,55.080,53.520
'48:08:04.952',0.000,-,55.920,58.320
'48:08:04.960',0.000,-,57.480,63.120
'48:08:04.968',-0.032,-,59.880,67.560
'48:08:04.976',0.000,-,63.120,71.520
'48:08:04.984',-0.032,-,66.360,74.760
'48:08:04.992',-0.011,-,69.480,76.680
'48:08:05.000',-0.032,-,72.720,77.520
'48:08:05.008',-0.054,-,76.680,77.520
'48:08:05.016',0.000,-,79.920,77.160
'48:08:05.024',-0.054,-,83.880,76.680
'48:08:05.032',-0.032,-,87.960,76.320
'48:08:05.040',-0.032,-,91.920,76.320
'48:08:05.048',-0.032,-,95.880,76.320
'48:08:05.056',-0.032,-,99.120,75.960
'48:08:05.064',0.011,-,102.360,75.120
'48:08:05.072',0.000,-,104.760,74.280
'48:08:05.080',0.032,-,107.880,73.080
'48:08:05.088',0.075,-,110.280,71.520
'48:08:05.096',0.140,-,111.960,69.960
'48:08:05.104',0.151,-,112.680,67.920
'48:08:05.112',0.194,-,112.680,65.880
'48:08:05.120',0.215,-,113.520,63.960
'48:08:05.128',0.194,-,114.360,61.560
'48:08:05.136',0.215,-,113.520,59.160
'48:08:05.144',0.215,-,112.680,56.760
'48:08:05.152',0.151,-,111.960,54.360
'48:08:05.160',0.140,-,109.560,52.680
'48:08:05.168',0.172,-,107.160,52.320
'48:08:05.176',0.118,-,103.920,51.960
'48:08:05.184',0.140,-,100.680,52.320
'48:08:05.192',0.118,-,97.560,52.320
'48:08:05.200',0.118,-,95.160,52.680
'48:08:05.208',0.118,-,93.480,52.680
'48:08:05.216',0.140,-,92.760,52.680
'48:08:05.224',0.097,-,93.480,52.680
'48:08:05.232',0.118,-,95.160,52.320
'48:08:05.240',0.118,-,99.120,51.480
'48:08:05.248',0.118,-,103.080,51.120
'48:08:05.256',0.118,-,107.880,50.280
'48:08:05.264',0.118,-,112.680,49.560
'48:08:05.272',0.075,-,117.480,47.880
'48:08:05.280',0.140,-,122.280,46.680
'48:08:05.288',0.140,-,126.360,45.120
'48:08:05.296',0.118,-,129.480,43.920
'48:08:05.304',0.140,-,131.880,42.720
'48:08:05.312',0.151,-,133.560,41.880
'48:08:05.320',0.151,-,134.280,41.160
'48:08:05.328',0.215,-,135.120,40.680
'48:08:05.336',0.215,-,134.280,40.320
'48:08:05.344',0.215,-,134.280,39.960
'48:08:05.352',0.215,-,133.560,39.960
'48:08:05.360',0.172,-,131.880,39.960
'48:08:05.368',0.151,-,130.320,39.960
'48:08:05.376',0.194,-,127.920,39.480
'48:08:05.384',0.215,-,125.520,39.480
'48:08:05.392',0.172,-,123.120,39.480
'48:08:05.400',0.140,-,119.880,39.120
'48:08:05.408',0.097,-,116.760,39.120
'48:08:05.416',0.054,-,114.360,38.760
'48:08:05.424',0.054,-,111.960,38.760
'48:08:05.432',0.075,-,109.560,38.760
'48:08:05.440',0.054,-,107.160,38.280
'48:08:05.448',0.075,-,104.760,37.920
'48:08:05.456',0.075,-,102.360,37.920
'48:08:05.464',0.075,-,99.120,37.560
'48:08:05.472',0.118,-,95.160,37.080
'48:08:05.480',0.312,-,91.080,37.080
'48:08:05.488',0.699,-,87.120,36.720
'48:08:05.496',0.871,-,83.160,36.720
'48:08:05.504',0.419,-,79.080,36.360
'48:08:05.512',0.237,-,74.280,36.360
'48:08:05.520',0.075,-,70.320,36.360
'48:08:05.528',-0.032,-,67.080,37.080
'48:08:05.536',-0.140,-,63.120,37.920
'48:08:05.544',-0.032,-,60.720,39.960
'48:08:05.552',-0.054,-,57.480,42.360
'48:08:05.560',-0.054,-,55.920,44.760
'48:08:05.568',-0.075,-,55.080,47.160
'48:08:05.576',-0.075,-,55.080,50.760
'48:08:05.584',-0.054,-,55.080,54.720
'48:08:05.592',-0.075,-,55.920,59.520
'48:08:05.600',-0.032,-,58.320,65.160
'48:08:05.608',-0.075,-,59.880,70.320
'48:08:05.616',-0.032,-,63.120,75.480
'48:08:05.624',-0.054,-,65.520,80.280
'48:08:05.632',-0.032,-,69.480,84.360
'48:08:05.640',-0.032,-,73.560,87.120
'48:08:05.648',-0.032,-,77.520,89.160
'48:08:05.656',-0.032,-,82.320,89.880
'48:08:05.664',-0.032,-,86.280,89.880
'48:08:05.672',-0.054,-,91.080,89.520
'48:08:05.680',-0.032,-,95.160,88.320
'48:08:05.688',-0.054,-,99.120,87.120
'48:08:05.696',-0.032,-,102.360,86.280
'48:08:05.704',-0.054,-,105.480,85.080
'48:08:05.712',-0.032,-,108.720,84.360
'48:08:05.720',-0.032,-,111.960,83.520
'48:08:05.728',0.000,-,114.360,83.160
'48:08:05.736',0.032,-,116.760,82.320
'48:08:05.744',0.054,-,118.320,81.480
'48:08:05.752',0.075,-,119.880,80.280
'48:08:05.760',0.118,-,121.560,78.720
'48:08:05.768',0.118,-,122.280,76.680
'48:08:05.776',0.140,-,122.280,74.760
'48:08:05.784',0.151,-,122.280,72.720
'48:08:05.792',0.151,-,122.280,70.320
'48:08:05.800',0.140,-,121.560,67.560
'48:08:05.808',0.140,-,119.160,64.680
'48:08:05.816',0.118,-,116.760,61.560
'48:08:05.824',0.118,-,112.680,59.880
'48:08:05.832',0.118,-,109.560,59.160
'48:08:05.840',0.118,-,107.160,58.680
'48:08:05.848',0.118,-,103.920,59.160
'48:08:05.856',0.075,-,101.520,59.520
'48:08:05.864',0.075,-,99.960,60.360
'48:08:05.872',0.097,-,99.120,61.080
'48:08:05.880',0.118,-,100.680,61.560
'48:08:05.888',0.075,-,102.360,61.560
'48:08:05.896',0.097,-,105.480,60.720
'48:08:05.904',0.075,-,109.560,59.520
'48:08:05.912',0.075,-,113.520,57.480
'48:08:05.920',0.075,-,118.320,55.560
'48:08:05.928',0.097,-,122.280,53.520
'48:08:05.936',0.118,-,126.360,51.120
'48:08:05.944',0.140,-,130.320,49.560
'48:08:05.952',0.140,-,132.720,47.880
'48:08:05.960',0.151,-,135.120,46.680
'48:08:05.968',0.151,-,136.680,45.960
'48:08:05.976',0.172,-,137.520,45.480
'48:08:05.984',0.151,-,137.520,45.120
'48:08:05.992',0.118,-,137.520,44.760
'48:08:06.000',0.118,-,136.680,44.760
'48:08:06.008',0.140,-,135.120,44.280
'48:08:06.016',0.151,-,133.560,43.560
'48:08:06.024',0.140,-,131.160,42.720
'48:08:06.032',0.075,-,128.760,41.880
'48:08:06.040',0.032,-,125.520,41.520
'48:08:06.048',0.011,-,123.120,41.160
'48:08:06.056',0.011,-,119.880,40.680
'48:08:06.064',0.032,-,117.480,40.320
'48:08:06.072',0.011,-,114.360,39.960
'48:08:06.080',0.011,-,111.960,39.480
'48:08:06.088',0.000,-,109.560,39.480
'48:08:06.096',0.032,-,107.880,39.120
'48:08:06.104',0.032,-,105.480,38.760
'48:08:06.112',0.194,-,103.920,38.760
'48:08:06.120',0.516,-,102.360,38.760
'48:08:06.128',0.710,-,100.680,38.760
'48:08:06.136',0.376,-,98.280,39.120
'48:08:06.144',0.172,-,95.880,39.480
'48:08:06.152',0.075,-,92.760,39.960
'48:08:06.160',-0.075,-,89.520,40.320
'48:08:06.168',-0.215,-,85.560,40.680
'48:08:06.176',-0.140,-,81.480,41.880
'48:08:06.184',-0.140,-,77.520,43.080
'48:08:06.192',-0.118,-,73.560,44.760
'48:08:06.200',-0.097,-,70.320,46.320
'48:08:06.208',-0.140,-,67.080,48.360
'48:08:06.216',-0.097,-,64.680,51.120
'48:08:06.224',-0.097,-,63.120,55.080
'48:08:06.232',-0.097,-,63.120,59.880
'48:08:06.240',-0.097,-,63.120,65.160
'48:08:06.248',-0.097,-,64.680,69.960
'48:08:06.256',-0.097,-,67.080,74.280
'48:08:06.264',-0.118,-,69.480,78.720
'48:08:06.272',-0.140,-,72.720,82.320
'48:08:06.280',-0.075,-,75.120,85.080
'48:08:06.288',-0.118,-,78.360,86.760
'48:08:06.296',-0.097,-,81.480,87.120
'48:08:06.304',-0.140,-,84.720,86.760
'48:08:06.312',-0.097,-,87.960,85.920
'48:08:06.320',-0.118,-,91.920,84.720
'48:08:06.328',-0.097,-,95.160,83.880
'48:08:06.336',-0.097,-,99.120,82.680
'48:08:06.344',-0.075,-,102.360,81.480
'48:08:06.352',-0.054,-,105.480,80.760
'48:08:06.360',-0.032,-,108.720,79.080
'48:08:06.368',0.000,-,111.120,77.880
'48:08:06.376',0.032,-,113.520,76.320
'48:08:06.384',0.075,-,115.920,74.280
'48:08:06.392',0.118,-,117.480,72.360
'48:08:06.400',0.140,-,118.320,70.320
'48:08:06.408',0.151,-,119.160,67.560
'48:08:06.416',0.151,-,119.160,64.680
'48:08:06.424',0.118,-,118.320,61.560
'48:08:06.432',0.118,-,116.760,58.320
'48:08:06.440',0.075,-,114.360,55.920
'48:08:06.448',0.097,-,111.120,54.360
'48:08:06.456',0.054,-,107.160,53.520
'48:08:06.464',0.075,-,103.920,53.160
'48:08:06.472',0.075,-,100.680,52.680
'48:08:06.480',0.054,-,97.560,52.320
'48:08:06.488',0.032,-,95.160,52.320
'48:08:06.496',0.032,-,92.760,52.320
'48:08:06.504',0.054,-,91.080,51.960
'48:08:06.512',0.032,-,91.080,51.120
'48:08:06.520',0.032,-,91.920,49.920
'48:08:06.528',0.032,-,95.160,48.720
'48:08:06.536',0.054,-,98.280,46.680
'48:08:06.544',0.054,-,103.080,44.760
'48:08:06.552',0.032,-,107.880,42.360
'48:08:06.560',0.011,-,112.680,40.320
'48:08:06.568',0.075,-,117.480,38.280
'48:08:06.576',0.097,-,122.280,36.720
'48:08:06.584',0.075,-,126.360,35.520
'48:08:06.592',0.118,-,129.480,34.320
'48:08:06.600',0.151,-,131.880,33.480
'48:08:06.608',0.140,-,133.560,32.760
'48:08:06.616',0.118,-,134.280,32.280
'48:08:06.624',0.075,-,134.280,31.560
'48:08:06.632',0.075,-,133.560,30.720
'48:08:06.640',0.118,-,132.720,29.880
'48:08:06.648',0.118,-,131.160,29.160
'48:08:06.656',0.075,-,128.760,28.320
'48:08:06.664',0.032,-,126.360,27.960
'48:08:06.672',0.000,-,123.120,27.480
'48:08:06.680',0.000,-,120.720,27.120
'48:08:06.688',0.000,-,117.480,27.120
'48:08:06.696',0.000,-,114.360,26.760
'48:08:06.704',0.000,-,111.960,26.280
'48:08:06.712',0.000,-,108.720,25.560
'48:08:06.720',-0.011,-,106.320,25.080
'48:08:06.728',0.011,-,103.920,24.720
'48:08:06.736',0.000,-,101.520,24.360
'48:08:06.744',0.140,-,99.120,24.360
'48:08:06.752',0.473,-,97.560,24.360
'48:08:06.760',0.774,-,95.160,24.720
'48:08:06.768',0.796,-,93.480,25.080
'48:08:06.776',0.172,-,90.360,25.560
'48:08:06.784',0.011,-,87.120,25.920
'48:08:06.792',-0.097,-,83.160,26.280
'48:08:06.800',-0.258,-,79.080,27.120
'48:08:06.808',-0.280,-,75.120,28.320
'48:08:06.816',-0.140,-,71.160,29.880
'48:08:06.824',-0.151,-,67.080,32.760
'48:08:06.832',-0.140,-,63.120,35.880
'48:08:06.840',-0.172,-,59.880,40.320
'48:08:06.848',-0.140,-,57.480,45.480
'48:08:06.856',-0.097,-,55.920,50.760
'48:08:06.864',-0.151,-,55.080,55.920
'48:08:06.872',-0.172,-,55.920,60.720
'48:08:06.880',-0.118,-,57.480,65.520
'48:08:06.888',-0.140,-,59.160,69.960
'48:08:06.896',-0.151,-,62.280,73.920
'48:08:06.904',-0.140,-,65.520,77.520
'48:08:06.912',-0.140,-,68.760,79.920
'48:08:06.920',-0.140,-,72.720,81.120
'48:08:06.928',-0.140,-,75.960,81.120
'48:08:06.936',-0.118,-,79.080,80.280
'48:08:06.944',-0.151,-,82.320,79.560
'48:08:06.952',-0.140,-,85.560,77.880
