'Elapsed time','II','V','MCL1','ABP'
'95:47:08.888',0.139,-,0.000,123.200
'95:47:08.896',0.139,-,0.000,122.400
'95:47:08.904',0.139,-,0.000,120.800
'95:47:08.912',0.125,-,0.000,120.000
'95:47:08.920',0.097,-,-0.050,117.600
'95:47:08.928',0.125,-,0.000,116.000
'95:47:08.936',0.125,-,-0.050,115.200
'95:47:08.944',0.125,-,0.000,113.600
'95:47:08.952',0.097,-,0.000,112.800
'95:47:08.960',0.069,-,0.050,111.200
'95:47:08.968',0.347,-,0.200,110.400
'95:47:08.976',0.792,-,0.000,108.800
'95:47:08.984',1.097,-,-0.263,108.800
'95:47:08.992',0.875,-,-0.463,108.000
'95:47:09.000',0.389,-,-0.675,106.400
'95:47:09.008',0.319,-,-0.463,106.400
'95:47:09.016',0.167,-,-0.312,105.600
'95:47:09.024',0.097,-,-0.100,105.600
'95:47:09.032',0.042,-,0.000,105.600
'95:47:09.040',0.042,-,0.000,104.000
'95:47:09.048',0.042,-,0.000,104.000
'95:47:09.056',0.042,-,0.000,104.000
'95:47:09.064',0.042,-,0.000,103.200
'95:47:09.072',0.042,-,0.000,103.200
'95:47:09.080',0.042,-,0.000,103.200
'95:47:09.088',0.042,-,0.000,104.000
'95:47:09.096',0.069,-,0.000,106.400
'95:47:09.104',0.097,-,0.000,111.200
'95:47:09.112',0.125,-,0.050,118.400
'95:47:09.120',0.125,-,0.050,129.600
'95:47:09.128',0.139,-,0.050,142.400
'95:47:09.136',0.139,-,0.050,158.400
'95:47:09.144',0.139,-,0.050,173.600
'95:47:09.152',0.139,-,0.050,189.600
'95:47:09.160',0.167,-,0.000,204.000
'95:47:09.168',0.194,-,0.000,214.400
'95:47:09.176',0.194,-,0.000,221.600
'95:47:09.184',0.222,-,0.000,225.600
'95:47:09.192',0.222,-,0.000,226.400
'95:47:09.200',0.250,-,0.000,224.000
'95:47:09.208',0.250,-,0.000,221.600
'95:47:09.216',0.264,-,0.000,219.200
'95:47:09.224',0.264,-,0.000,216.800
'95:47:09.232',0.250,-,0.000,213.600
'95:47:09.240',0.222,-,0.000,211.200
'95:47:09.248',0.194,-,0.000,207.200
'95:47:09.256',0.167,-,0.000,204.800
'95:47:09.264',0.139,-,0.000,201.600
'95:47:09.272',0.125,-,0.050,199.200
'95:47:09.280',0.125,-,0.050,196.800
'95:47:09.288',0.139,-,0.050,192.800
'95:47:09.296',0.139,-,0.000,189.600
'95:47:09.304',0.125,-,0.000,185.600
'95:47:09.312',0.097,-,0.000,180.000
'95:47:09.320',0.097,-,0.000,173.600
'95:47:09.328',0.069,-,0.000,166.400
'95:47:09.336',0.042,-,0.000,159.200
'95:47:09.344',0.042,-,0.000,152.000
'95:47:09.352',0.042,-,0.000,146.400
'95:47:09.360',0.042,-,0.000,141.600
'95:47:09.368',0.097,-,0.000,136.800
'95:47:09.376',0.097,-,0.000,134.400
'95:47:09.384',0.097,-,0.050,132.000
'95:47:09.392',0.097,-,0.050,130.400
'95:47:09.400',0.125,-,0.050,129.600
'95:47:09.408',0.139,-,0.000,129.600
'95:47:09.416',0.139,-,0.050,129.600
'95:47:09.424',0.125,-,0.000,129.600
'95:47:09.432',0.125,-,0.000,129.600
'95:47:09.440',0.125,-,0.000,129.600
'95:47:09.448',0.097,-,0.000,128.000
'95:47:09.456',0.097,-,0.000,128.000
'95:47:09.464',0.097,-,0.000,127.200
'95:47:09.472',0.069,-,0.000,125.600
'95:47:09.480',0.042,-,0.000,124.800
'95:47:09.488',0.069,-,0.000,124.800
'95:47:09.496',0.097,-,0.000,123.200
'95:47:09.504',0.097,-,0.000,122.400
'95:47:09.512',0.097,-,0.000,120.800
'95:47:09.520',0.097,-,0.000,120.000
'95:47:09.528',0.125,-,0.050,117.600
'95:47:09.536',0.139,-,0.100,116.000
'95:47:09.544',0.069,-,0.100,115.200
'95:47:09.552',0.167,-,0.150,113.600
'95:47:09.560',0.500,-,0.200,112.800
'95:47:09.568',0.944,-,-0.150,111.200
'95:47:09.576',1.014,-,-0.412,110.400
'95:47:09.584',0.472,-,-0.675,108.800
'95:47:09.592',0.264,-,-0.725,108.000
'95:47:09.600',0.139,-,-0.412,108.000
'95:47:09.608',0.042,-,-0.263,106.400
'95:47:09.616',0.014,-,-0.100,105.600
'95:47:09.624',0.014,-,0.000,105.600
'95:47:09.632',0.000,-,0.000,104.000
'95:47:09.640',0.014,-,0.000,103.200
'95:47:09.648',0.042,-,0.050,103.200
'95:47:09.656',0.069,-,0.050,103.200
'95:47:09.664',0.097,-,0.050,101.600
'95:47:09.672',0.069,-,0.100,101.600
'95:47:09.680',0.042,-,0.050,103.200
'95:47:09.688',0.042,-,0.000,104.000
'95:47:09.696',0.042,-,0.000,108.800
'95:47:09.704',0.042,-,0.000,115.200
'95:47:09.712',0.042,-,0.000,124.800
'95:47:09.720',0.042,-,0.000,135.200
'95:47:09.728',0.042,-,0.000,149.600
'95:47:09.736',0.042,-,0.000,164.000
'95:47:09.744',0.097,-,0.000,180.000
'95:47:09.752',0.125,-,0.000,195.200
'95:47:09.760',0.167,-,0.000,207.200
'95:47:09.768',0.194,-,0.050,216.000
'95:47:09.776',0.194,-,0.100,221.600
'95:47:09.784',0.264,-,0.050,223.200
'95:47:09.792',0.292,-,0.100,223.200
'95:47:09.800',0.292,-,0.050,220.800
'95:47:09.808',0.264,-,0.100,218.400
'95:47:09.816',0.222,-,0.050,214.400
'95:47:09.824',0.194,-,0.000,211.200
'95:47:09.832',0.139,-,0.000,207.200
'95:47:09.840',0.097,-,0.000,204.000
'95:47:09.848',0.069,-,0.000,200.000
'95:47:09.856',0.014,-,0.000,196.800
'95:47:09.864',0.000,-,0.000,192.800
'95:47:09.872',0.014,-,0.000,189.600
'95:47:09.880',0.042,-,0.000,185.600
'95:47:09.888',0.069,-,0.000,180.800
'95:47:09.896',0.042,-,0.000,176.000
'95:47:09.904',0.069,-,0.050,170.400
'95:47:09.912',0.097,-,0.100,163.200
'95:47:09.920',0.097,-,0.100,156.000
'95:47:09.928',0.097,-,0.100,148.800
'95:47:09.936',0.125,-,0.100,142.400
'95:47:09.944',0.097,-,0.050,136.800
'95:47:09.952',0.097,-,0.050,132.800
'95:47:09.960',0.042,-,0.000,129.600
'95:47:09.968',0.069,-,0.000,128.000
'95:47:09.976',0.042,-,0.000,127.200
'95:47:09.984',0.042,-,0.000,125.600
'95:47:09.992',0.042,-,0.000,125.600
'95:47:10.000',0.014,-,0.000,125.600
'95:47:10.008',0.042,-,0.000,127.200
'95:47:10.016',0.042,-,0.000,127.200
'95:47:10.024',0.069,-,0.000,127.200
'95:47:10.032',0.097,-,0.000,127.200
'95:47:10.040',0.097,-,0.050,127.200
'95:47:10.048',0.097,-,0.050,127.200
'95:47:10.056',0.125,-,0.100,125.600
'95:47:10.064',0.125,-,0.050,125.600
'95:47:10.072',0.125,-,0.050,124.800
'95:47:10.080',0.097,-,0.050,123.200
'95:47:10.088',0.125,-,0.000,122.400
'95:47:10.096',0.097,-,0.000,120.800
'95:47:10.104',0.069,-,0.000,118.400
'95:47:10.112',0.069,-,0.000,117.600
'95:47:10.120',0.042,-,0.000,116.000
'95:47:10.128',0.042,-,0.000,115.200
'95:47:10.136',0.014,-,0.000,113.600
'95:47:10.144',0.014,-,0.000,112.800
'95:47:10.152',0.042,-,0.000,111.200
'95:47:10.160',0.042,-,0.000,110.400
'95:47:10.168',0.042,-,0.000,108.800
'95:47:10.176',0.042,-,0.000,108.000
'95:47:10.184',0.069,-,0.000,106.400
'95:47:10.192',0.097,-,0.000,106.400
'95:47:10.200',0.097,-,0.050,105.600
'95:47:10.208',0.097,-,0.050,105.600
'95:47:10.216',0.042,-,0.100,104.000
'95:47:10.224',0.097,-,0.050,104.000
'95:47:10.232',0.417,-,0.200,103.200
'95:47:10.240',0.889,-,-0.050,103.200
'95:47:10.248',1.014,-,-0.312,103.200
'95:47:10.256',0.569,-,-0.625,101.600
'95:47:10.264',0.264,-,-0.725,101.600
'95:47:10.272',0.139,-,-0.412,101.600
'95:47:10.280',0.000,-,-0.263,100.800
'95:47:10.288',0.000,-,-0.050,100.800
'95:47:10.296',-0.014,-,0.000,100.800
'95:47:10.304',0.000,-,0.050,100.800
'95:47:10.312',0.000,-,0.050,99.200
'95:47:10.320',0.000,-,0.050,99.200
'95:47:10.328',0.000,-,0.050,99.200
'95:47:10.336',0.000,-,0.050,98.400
'95:47:10.344',0.014,-,0.050,99.200
'95:47:10.352',0.000,-,0.000,100.800
'95:47:10.360',0.000,-,0.000,104.000
'95:47:10.368',0.000,-,0.000,110.400
'95:47:10.376',0.000,-,0.000,120.000
'95:47:10.384',0.000,-,0.000,132.800
'95:47:10.392',0.000,-,0.000,148.800
'95:47:10.400',0.000,-,0.000,165.600
'95:47:10.408',0.000,-,0.050,183.200
'95:47:10.416',0.014,-,0.050,200.000
'95:47:10.424',0.042,-,0.050,213.600
'95:47:10.432',0.097,-,0.050,224.000
'95:47:10.440',0.139,-,0.050,230.400
'95:47:10.448',0.139,-,0.050,232.800
'95:47:10.456',0.167,-,0.050,232.800
'95:47:10.464',0.194,-,0.050,230.400
'95:47:10.472',0.222,-,0.050,228.000
'95:47:10.480',0.194,-,0.000,224.000
'95:47:10.488',0.167,-,0.000,220.800
'95:47:10.496',0.125,-,0.000,216.800
'95:47:10.504',0.097,-,0.000,214.400
'95:47:10.512',0.042,-,0.000,211.200
'95:47:10.520',0.042,-,0.000,208.800
'95:47:10.528',0.014,-,0.000,206.400
'95:47:10.536',0.014,-,0.000,204.000
'95:47:10.544',0.014,-,0.050,201.600
'95:47:10.552',0.014,-,0.050,199.200
'95:47:10.560',0.042,-,0.100,195.200
'95:47:10.568',0.014,-,0.050,190.400
'95:47:10.576',0.042,-,0.050,185.600
'95:47:10.584',0.042,-,0.100,180.000
'95:47:10.592',0.042,-,0.050,172.800
'95:47:10.600',0.014,-,0.050,164.000
'95:47:10.608',0.000,-,0.000,156.800
'95:47:10.616',0.000,-,0.000,149.600
'95:47:10.624',0.000,-,0.000,144.000
'95:47:10.632',0.000,-,0.000,139.200
'95:47:10.640',0.000,-,0.000,135.200
'95:47:10.648',0.000,-,0.000,132.800
'95:47:10.656',0.000,-,0.000,132.000
'95:47:10.664',0.000,-,0.000,132.000
'95:47:10.672',0.014,-,0.000,130.400
'95:47:10.680',0.069,-,0.050,130.400
'95:47:10.688',0.069,-,0.100,132.000
'95:47:10.696',0.097,-,0.050,132.000
'95:47:10.704',0.042,-,0.100,132.000
'95:47:10.712',0.014,-,0.150,130.400
'95:47:10.720',0.222,-,0.263,130.400
'95:47:10.728',0.694,-,0.312,130.400
'95:47:10.736',1.069,-,-0.200,129.600
'95:47:10.744',1.097,-,-0.412,128.000
'95:47:10.752',0.417,-,-0.675,127.200
'95:47:10.760',0.264,-,-0.463,125.600
'95:47:10.768',0.069,-,-0.362,124.800
'95:47:10.776',-0.042,-,-0.150,123.200
'95:47:10.784',-0.097,-,-0.050,122.400
'95:47:10.792',-0.069,-,0.000,120.800
'95:47:10.800',-0.042,-,0.000,120.000
'95:47:10.808',-0.042,-,0.000,118.400
'95:47:10.816',-0.014,-,0.050,117.600
'95:47:10.824',-0.042,-,0.000,117.600
'95:47:10.832',0.000,-,0.050,116.000
'95:47:10.840',0.000,-,0.100,116.000
'95:47:10.848',0.000,-,0.100,117.600
'95:47:10.856',0.014,-,0.100,120.000
'95:47:10.864',0.000,-,0.100,125.600
'95:47:10.872',0.042,-,0.100,134.400
'95:47:10.880',0.042,-,0.100,144.000
'95:47:10.888',0.014,-,0.000,156.800
'95:47:10.896',0.042,-,0.000,171.200
'95:47:10.904',0.014,-,0.000,185.600
'95:47:10.912',0.042,-,0.000,199.200
'95:47:10.920',0.042,-,0.000,209.600
'95:47:10.928',0.042,-,0.000,216.800
'95:47:10.936',0.069,-,0.000,221.600
'95:47:10.944',0.125,-,0.000,224.000
'95:47:10.952',0.139,-,0.000,224.000
'95:47:10.960',0.194,-,0.050,223.200
'95:47:10.968',0.167,-,0.100,220.800
'95:47:10.976',0.139,-,0.050,216.800
'95:47:10.984',0.139,-,0.050,214.400
'95:47:10.992',0.097,-,0.100,211.200
'95:47:11.000',0.097,-,0.100,207.200
'95:47:11.008',0.069,-,0.050,204.800
'95:47:11.016',0.097,-,0.000,201.600
'95:47:11.024',0.042,-,0.000,197.600
'95:47:11.032',0.042,-,0.000,194.400
'95:47:11.040',0.014,-,0.000,190.400
'95:47:11.048',0.000,-,0.000,185.600
'95:47:11.056',0.000,-,0.000,180.000
'95:47:11.064',0.000,-,0.000,172.800
'95:47:11.072',0.000,-,0.000,165.600
'95:47:11.080',0.000,-,0.000,158.400
'95:47:11.088',0.000,-,0.000,151.200
'95:47:11.096',0.000,-,0.000,144.800
'95:47:11.104',0.000,-,0.050,140.000
'95:47:11.112',0.000,-,0.100,136.800
'95:47:11.120',0.000,-,0.050,134.400
'95:47:11.128',0.014,-,0.100,132.800
'95:47:11.136',0.000,-,0.050,132.000
'95:47:11.144',0.042,-,0.000,132.000
'95:47:11.152',0.014,-,0.000,132.800
'95:47:11.160',0.000,-,0.000,132.800
'95:47:11.168',0.000,-,0.000,134.400
'95:47:11.176',0.014,-,0.000,134.400
'95:47:11.184',0.042,-,0.000,134.400
'95:47:11.192',0.000,-,0.000,134.400
'95:47:11.200',0.000,-,0.000,134.400
'95:47:11.208',0.014,-,0.000,132.800
'95:47:11.216',0.014,-,0.000,132.000
'95:47:11.224',0.042,-,0.000,130.400
'95:47:11.232',0.000,-,0.000,129.600
'95:47:11.240',0.042,-,0.000,128.000
'95:47:11.248',0.069,-,0.000,127.200
'95:47:11.256',0.042,-,0.050,125.600
'95:47:11.264',0.042,-,0.050,124.800
'95:47:11.272',0.069,-,0.000,123.200
'95:47:11.280',0.042,-,0.000,120.800
'95:47:11.288',0.000,-,0.050,120.000
'95:47:11.296',0.000,-,0.000,118.400
'95:47:11.304',0.292,-,0.200,117.600
'95:47:11.312',0.750,-,-0.050,116.000
'95:47:11.320',0.917,-,-0.362,116.000
'95:47:11.328',0.514,-,-0.575,115.200
'95:47:11.336',0.194,-,-0.725,115.200
'95:47:11.344',0.125,-,-0.463,113.600
'95:47:11.352',0.000,-,-0.312,113.600
'95:47:11.360',-0.042,-,-0.100,112.800
'95:47:11.368',-0.014,-,0.000,112.800
'95:47:11.376',0.000,-,0.050,111.200
'95:47:11.384',0.014,-,0.100,110.400
'95:47:11.392',0.000,-,0.050,110.400
'95:47:11.400',-0.014,-,0.000,108.800
'95:47:11.408',0.000,-,0.000,108.800
'95:47:11.416',0.000,-,0.000,108.800
'95:47:11.424',-0.014,-,0.000,110.400
'95:47:11.432',-0.042,-,0.000,113.600
'95:47:11.440',-0.014,-,0.000,120.000
'95:47:11.448',-0.042,-,0.000,129.600
'95:47:11.456',-0.014,-,0.000,141.600
'95:47:11.464',0.000,-,0.000,156.000
'95:47:11.472',0.000,-,0.000,172.800
'95:47:11.480',0.014,-,0.000,189.600
'95:47:11.488',0.000,-,0.000,204.800
'95:47:11.496',0.042,-,0.000,218.400
'95:47:11.504',0.042,-,0.000,226.400
'95:47:11.512',0.097,-,0.000,232.800
'95:47:11.520',0.139,-,0.000,235.200
'95:47:11.528',0.194,-,0.000,233.600
'95:47:11.536',0.167,-,0.000,232.800
'95:47:11.544',0.194,-,0.000,230.400
'95:47:11.552',0.167,-,0.000,226.400
'95:47:11.560',0.125,-,0.000,223.200
'95:47:11.568',0.097,-,0.000,219.200
'95:47:11.576',0.042,-,0.000,216.000
'95:47:11.584',0.014,-,0.000,212.000
'95:47:11.592',0.000,-,0.000,208.800
'95:47:11.600',0.000,-,0.000,204.800
'95:47:11.608',0.000,-,0.000,201.600
'95:47:11.616',0.000,-,0.000,197.600
'95:47:11.624',0.000,-,0.000,194.400
'95:47:11.632',0.000,-,0.000,189.600
'95:47:11.640',0.014,-,0.000,183.200
'95:47:11.648',0.042,-,0.000,176.000
'95:47:11.656',0.042,-,0.000,168.800
'95:47:11.664',0.000,-,0.000,161.600
'95:47:11.672',0.014,-,0.000,154.400
'95:47:11.680',0.014,-,0.000,147.200
'95:47:11.688',0.000,-,0.000,142.400
'95:47:11.696',0.000,-,0.000,139.200
'95:47:11.704',-0.014,-,0.000,136.800
'95:47:11.712',0.000,-,0.000,134.400
'95:47:11.720',0.000,-,0.000,134.400
'95:47:11.728',0.000,-,0.000,132.800
'95:47:11.736',0.000,-,0.000,134.400
'95:47:11.744',0.000,-,0.000,134.400
'95:47:11.752',0.014,-,0.000,134.400
'95:47:11.760',0.000,-,0.000,134.400
'95:47:11.768',0.042,-,0.000,132.800
'95:47:11.776',0.042,-,0.000,132.800
'95:47:11.784',0.069,-,0.000,132.000
'95:47:11.792',0.042,-,0.000,130.400
'95:47:11.800',0.042,-,0.000,129.600
'95:47:11.808',0.014,-,0.000,127.200
'95:47:11.816',0.042,-,0.000,125.600
'95:47:11.824',0.014,-,0.000,124.800
'95:47:11.832',0.000,-,0.000,122.400
'95:47:11.840',-0.014,-,0.000,120.800
'95:47:11.848',-0.042,-,0.000,120.000
'95:47:11.856',-0.014,-,0.000,118.400
'95:47:11.864',0.000,-,0.000,117.600
'95:47:11.872',0.000,-,0.000,116.000
'95:47:11.880',0.000,-,0.000,115.200
'95:47:11.888',0.000,-,0.000,113.600
'95:47:11.896',0.000,-,0.000,112.800
'95:47:11.904',0.042,-,0.000,112.800
'95:47:11.912',0.042,-,0.000,111.200
'95:47:11.920',0.014,-,0.000,110.400
'95:47:11.928',0.000,-,0.000,108.800
'95:47:11.936',0.014,-,-0.050,108.800
'95:47:11.944',0.000,-,-0.050,108.000
'95:47:11.952',0.000,-,-0.050,108.000
'95:47:11.960',0.000,-,-0.100,106.400
'95:47:11.968',-0.042,-,-0.050,106.400
'95:47:11.976',0.000,-,-0.050,105.600
'95:47:11.984',0.000,-,-0.050,105.600
'95:47:11.992',0.000,-,-0.050,104.000
'95:47:12.000',0.000,-,-0.050,104.000
'95:47:12.008',0.000,-,-0.050,103.200
'95:47:12.016',0.014,-,-0.050,103.200
'95:47:12.024',0.042,-,-0.050,101.600
'95:47:12.032',0.014,-,0.000,101.600
'95:47:12.040',0.014,-,0.000,100.800
'95:47:12.048',0.014,-,0.000,100.800
'95:47:12.056',0.042,-,0.000,99.200
'95:47:12.064',0.042,-,-0.050,99.200
'95:47:12.072',0.014,-,-0.050,99.200
'95:47:12.080',0.000,-,0.000,98.400
'95:47:12.088',-0.042,-,0.000,98.400
'95:47:12.096',0.069,-,0.100,96.800
'95:47:12.104',0.444,-,0.150,96.800
'95:47:12.112',0.917,-,-0.200,96.800
'95:47:12.120',0.972,-,-0.463,96.000
'95:47:12.128',0.375,-,-0.838,96.000
'95:47:12.136',0.139,-,-0.625,96.000
'95:47:12.144',0.042,-,-0.463,94.400
'95:47:12.152',0.000,-,-0.263,94.400
'95:47:12.160',-0.014,-,-0.100,94.400
'95:47:12.168',-0.042,-,0.000,93.600
'95:47:12.176',-0.042,-,0.000,93.600
'95:47:12.184',-0.042,-,0.000,93.600
'95:47:12.192',-0.069,-,0.000,92.000
'95:47:12.200',-0.042,-,0.000,92.000
'95:47:12.208',-0.042,-,0.000,92.000
'95:47:12.216',-0.042,-,0.000,94.400
'95:47:12.224',-0.042,-,0.000,98.400
'95:47:12.232',-0.042,-,0.000,105.600
'95:47:12.240',-0.042,-,0.000,116.000
'95:47:12.248',-0.014,-,0.000,130.400
'95:47:12.256',0.000,-,0.000,148.800
'95:47:12.264',0.000,-,0.000,166.400
'95:47:12.272',0.000,-,0.000,187.200
'95:47:12.280',0.042,-,0.000,204.800
'95:47:12.288',0.000,-,0.000,219.200
'95:47:12.296',0.042,-,0.000,228.800
'95:47:12.304',0.097,-,0.000,235.200
'95:47:12.312',0.125,-,0.000,237.600
'95:47:12.320',0.125,-,0.000,236.000
'95:47:12.328',0.097,-,0.000,235.200
'95:47:12.336',0.097,-,-0.050,232.800
'95:47:12.344',0.097,-,-0.050,228.800
'95:47:12.352',0.097,-,0.000,225.600
'95:47:12.360',0.042,-,0.000,221.600
'95:47:12.368',0.042,-,0.000,218.400
'95:47:12.376',0.042,-,0.000,216.000
'95:47:12.384',0.042,-,0.000,214.400
'95:47:12.392',0.042,-,0.000,212.000
'95:47:12.400',0.042,-,0.000,209.600
'95:47:12.408',0.042,-,0.050,206.400
'95:47:12.416',0.042,-,0.000,204.000
'95:47:12.424',0.042,-,0.050,201.600
'95:47:12.432',0.042,-,0.000,197.600
'95:47:12.440',0.042,-,0.050,192.800
'95:47:12.448',0.042,-,0.000,187.200
'95:47:12.456',0.000,-,0.000,180.000
'95:47:12.464',0.000,-,0.000,172.800
'95:47:12.472',0.000,-,0.000,164.000
'95:47:12.480',-0.042,-,-0.050,156.000
'95:47:12.488',-0.042,-,-0.050,148.800
'95:47:12.496',-0.042,-,-0.100,144.000
'95:47:12.504',-0.042,-,-0.050,139.200
'95:47:12.512',-0.042,-,-0.050,136.800
'95:47:12.520',-0.014,-,0.000,134.400
'95:47:12.528',0.000,-,0.000,132.800
'95:47:12.536',0.014,-,0.000,132.000
'95:47:12.544',0.042,-,0.000,132.000
'95:47:12.552',0.042,-,0.000,132.000
'95:47:12.560',0.042,-,0.000,132.800
'95:47:12.568',0.042,-,0.000,132.800
'95:47:12.576',0.042,-,0.000,132.000
'95:47:12.584',0.042,-,0.000,130.400
'95:47:12.592',0.042,-,0.000,130.400
'95:47:12.600',0.014,-,0.000,129.600
'95:47:12.608',0.000,-,0.000,128.000
