'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:38:36.664',0.028,-,-,0.009,-,-,-
'44:38:36.672',0.009,-,-,0.000,-,-,-
'44:38:36.680',0.009,-,-,-0.009,-,-,-
'44:38:36.688',0.000,-,-,-0.019,-,-,-
'44:38:36.696',0.000,-,-,-0.019,-,-,-
'44:38:36.704',0.000,-,-,0.000,-,-,-
'44:38:36.712',0.009,-,-,0.000,-,-,-
'44:38:36.720',0.000,-,-,0.000,-,-,-
'44:38:36.728',0.000,-,-,0.000,-,-,-
'44:38:36.736',0.000,-,-,-0.019,-,-,-
'44:38:36.744',0.000,-,-,0.000,-,-,-
'44:38:36.752',0.000,-,-,-0.019,-,-,-
'44:38:36.760',0.000,-,-,0.000,-,-,-
'44:38:36.768',0.009,-,-,-0.019,-,-,-
'44:38:36.776',0.075,-,-,0.009,-,-,-
'44:38:36.784',0.208,-,-,0.113,-,-,-
'44:38:36.792',0.368,-,-,0.255,-,-,-
'44:38:36.800',0.491,-,-,0.406,-,-,-
'44:38:36.808',0.538,-,-,0.443,-,-,-
'44:38:36.816',0.557,-,-,0.406,-,-,-
'44:38:36.824',0.425,-,-,0.453,-,-,-
'44:38:36.832',0.208,-,-,0.189,-,-,-
'44:38:36.840',0.000,-,-,0.000,-,-,-
'44:38:36.848',-0.179,-,-,-0.132,-,-,-
'44:38:36.856',-0.274,-,-,-0.311,-,-,-
'44:38:36.864',-0.274,-,-,-0.321,-,-,-
'44:38:36.872',-0.208,-,-,-0.217,-,-,-
'44:38:36.880',-0.160,-,-,-0.189,-,-,-
'44:38:36.888',-0.094,-,-,-0.123,-,-,-
'44:38:36.896',-0.057,-,-,-0.057,-,-,-
'44:38:36.904',-0.028,-,-,-0.019,-,-,-
'44:38:36.912',-0.028,-,-,-0.019,-,-,-
'44:38:36.920',-0.028,-,-,-0.019,-,-,-
'44:38:36.928',-0.028,-,-,-0.038,-,-,-
'44:38:36.936',-0.028,-,-,-0.019,-,-,-
'44:38:36.944',-0.028,-,-,-0.028,-,-,-
'44:38:36.952',-0.028,-,-,-0.009,-,-,-
'44:38:36.960',-0.047,-,-,-0.019,-,-,-
'44:38:36.968',-0.057,-,-,-0.028,-,-,-
'44:38:36.976',-0.057,-,-,-0.057,-,-,-
'44:38:36.984',-0.057,-,-,-0.066,-,-,-
'44:38:36.992',-0.057,-,-,-0.038,-,-,-
'44:38:37.000',-0.057,-,-,-0.047,-,-,-
'44:38:37.008',-0.057,-,-,-0.038,-,-,-
'44:38:37.016',-0.057,-,-,-0.066,-,-,-
'44:38:37.024',-0.075,-,-,-0.057,-,-,-
'44:38:37.032',-0.057,-,-,-0.066,-,-,-
'44:38:37.040',-0.047,-,-,-0.038,-,-,-
'44:38:37.048',-0.028,-,-,-0.047,-,-,-
'44:38:37.056',0.000,-,-,-0.019,-,-,-
'44:38:37.064',0.009,-,-,0.019,-,-,-
'44:38:37.072',0.047,-,-,0.038,-,-,-
'44:38:37.080',0.075,-,-,0.057,-,-,-
'44:38:37.088',0.113,-,-,0.057,-,-,-
'44:38:37.096',0.123,-,-,0.094,-,-,-
'44:38:37.104',0.123,-,-,0.104,-,-,-
'44:38:37.112',0.094,-,-,0.085,-,-,-
'44:38:37.120',0.075,-,-,0.057,-,-,-
'44:38:37.128',0.057,-,-,0.047,-,-,-
'44:38:37.136',0.047,-,-,0.057,-,-,-
'44:38:37.144',0.047,-,-,0.028,-,-,-
'44:38:37.152',0.047,-,-,0.047,-,-,-
'44:38:37.160',0.057,-,-,0.038,-,-,-
'44:38:37.168',0.075,-,-,0.066,-,-,-
'44:38:37.176',0.057,-,-,0.085,-,-,-
'44:38:37.184',0.057,-,-,0.047,-,-,-
'44:38:37.192',0.094,-,-,0.038,-,-,-
'44:38:37.200',0.113,-,-,0.085,-,-,-
'44:38:37.208',0.094,-,-,0.104,-,-,-
'44:38:37.216',0.075,-,-,0.057,-,-,-
'44:38:37.224',0.057,-,-,0.028,-,-,-
'44:38:37.232',0.047,-,-,0.009,-,-,-
'44:38:37.240',0.057,-,-,0.028,-,-,-
'44:38:37.248',0.057,-,-,0.047,-,-,-
'44:38:37.256',0.028,-,-,0.028,-,-,-
'44:38:37.264',0.009,-,-,0.038,-,-,-
'44:38:37.272',0.009,-,-,0.000,-,-,-
'44:38:37.280',0.009,-,-,0.000,-,-,-
'44:38:37.288',0.000,-,-,0.009,-,-,-
'44:38:37.296',0.000,-,-,0.000,-,-,-
'44:38:37.304',0.000,-,-,0.019,-,-,-
'44:38:37.312',0.000,-,-,0.019,-,-,-
'44:38:37.320',0.000,-,-,-0.009,-,-,-
'44:38:37.328',0.000,-,-,-0.009,-,-,-
'44:38:37.336',0.009,-,-,0.000,-,-,-
'44:38:37.344',0.009,-,-,0.019,-,-,-
'44:38:37.352',0.075,-,-,0.009,-,-,-
'44:38:37.360',0.189,-,-,0.123,-,-,-
'44:38:37.368',0.358,-,-,0.236,-,-,-
'44:38:37.376',0.491,-,-,0.406,-,-,-
'44:38:37.384',0.538,-,-,0.453,-,-,-
'44:38:37.392',0.557,-,-,0.406,-,-,-
'44:38:37.400',0.453,-,-,0.434,-,-,-
'44:38:37.408',0.245,-,-,0.208,-,-,-
'44:38:37.416',0.028,-,-,0.009,-,-,-
'44:38:37.424',-0.123,-,-,-0.094,-,-,-
'44:38:37.432',-0.255,-,-,-0.283,-,-,-
'44:38:37.440',-0.274,-,-,-0.311,-,-,-
'44:38:37.448',-0.245,-,-,-0.255,-,-,-
'44:38:37.456',-0.189,-,-,-0.208,-,-,-
'44:38:37.464',-0.113,-,-,-0.142,-,-,-
'44:38:37.472',-0.057,-,-,-0.057,-,-,-
'44:38:37.480',-0.047,-,-,-0.047,-,-,-
'44:38:37.488',-0.047,-,-,-0.047,-,-,-
'44:38:37.496',-0.047,-,-,-0.019,-,-,-
'44:38:37.504',-0.047,-,-,-0.038,-,-,-
'44:38:37.512',-0.047,-,-,-0.028,-,-,-
'44:38:37.520',-0.047,-,-,-0.038,-,-,-
'44:38:37.528',-0.047,-,-,-0.038,-,-,-
'44:38:37.536',-0.047,-,-,-0.028,-,-,-
'44:38:37.544',-0.057,-,-,-0.047,-,-,-
'44:38:37.552',-0.057,-,-,-0.047,-,-,-
'44:38:37.560',-0.057,-,-,-0.047,-,-,-
'44:38:37.568',-0.057,-,-,-0.057,-,-,-
'44:38:37.576',-0.075,-,-,-0.047,-,-,-
'44:38:37.584',-0.075,-,-,-0.066,-,-,-
'44:38:37.592',-0.094,-,-,-0.057,-,-,-
'44:38:37.600',-0.113,-,-,-0.094,-,-,-
'44:38:37.608',-0.094,-,-,-0.104,-,-,-
'44:38:37.616',-0.075,-,-,-0.094,-,-,-
'44:38:37.624',-0.057,-,-,-0.066,-,-,-
'44:38:37.632',-0.047,-,-,-0.066,-,-,-
'44:38:37.640',0.000,-,-,-0.038,-,-,-
'44:38:37.648',0.047,-,-,0.000,-,-,-
'44:38:37.656',0.057,-,-,0.047,-,-,-
'44:38:37.664',0.075,-,-,0.038,-,-,-
'44:38:37.672',0.094,-,-,0.057,-,-,-
'44:38:37.680',0.094,-,-,0.066,-,-,-
'44:38:37.688',0.075,-,-,0.057,-,-,-
'44:38:37.696',0.057,-,-,0.038,-,-,-
'44:38:37.704',0.047,-,-,0.028,-,-,-
'44:38:37.712',0.028,-,-,0.009,-,-,-
'44:38:37.720',0.009,-,-,0.000,-,-,-
'44:38:37.728',0.028,-,-,0.000,-,-,-
'44:38:37.736',0.047,-,-,0.019,-,-,-
'44:38:37.744',0.057,-,-,0.038,-,-,-
'44:38:37.752',0.075,-,-,0.038,-,-,-
'44:38:37.760',0.075,-,-,0.057,-,-,-
'44:38:37.768',0.094,-,-,0.057,-,-,-
'44:38:37.776',0.123,-,-,0.085,-,-,-
'44:38:37.784',0.142,-,-,0.113,-,-,-
'44:38:37.792',0.142,-,-,0.123,-,-,-
'44:38:37.800',0.142,-,-,0.113,-,-,-
'44:38:37.808',0.160,-,-,0.123,-,-,-
'44:38:37.816',0.142,-,-,0.113,-,-,-
'44:38:37.824',0.123,-,-,0.104,-,-,-
'44:38:37.832',0.123,-,-,0.085,-,-,-
'44:38:37.840',0.113,-,-,0.094,-,-,-
'44:38:37.848',0.123,-,-,0.085,-,-,-
'44:38:37.856',0.123,-,-,0.113,-,-,-
'44:38:37.864',0.113,-,-,0.085,-,-,-
'44:38:37.872',0.123,-,-,0.113,-,-,-
'44:38:37.880',0.113,-,-,0.104,-,-,-
'44:38:37.888',0.113,-,-,0.085,-,-,-
'44:38:37.896',0.113,-,-,0.085,-,-,-
'44:38:37.904',0.113,-,-,0.085,-,-,-
'44:38:37.912',0.113,-,-,0.094,-,-,-
'44:38:37.920',0.123,-,-,0.085,-,-,-
'44:38:37.928',0.189,-,-,0.104,-,-,-
'44:38:37.936',0.321,-,-,0.217,-,-,-
'44:38:37.944',0.500,-,-,0.368,-,-,-
'44:38:37.952',0.670,-,-,0.566,-,-,-
'44:38:37.960',0.745,-,-,0.642,-,-,-
'44:38:37.968',0.764,-,-,0.613,-,-,-
'44:38:37.976',0.651,-,-,0.689,-,-,-
'44:38:37.984',0.387,-,-,0.406,-,-,-
'44:38:37.992',0.142,-,-,0.132,-,-,-
'44:38:38.000',-0.028,-,-,0.000,-,-,-
'44:38:38.008',-0.160,-,-,-0.189,-,-,-
'44:38:38.016',-0.189,-,-,-0.226,-,-,-
'44:38:38.024',-0.160,-,-,-0.189,-,-,-
'44:38:38.032',-0.142,-,-,-0.170,-,-,-
'44:38:38.040',-0.075,-,-,-0.179,-,-,-
'44:38:38.048',-0.009,-,-,-0.047,-,-,-
'44:38:38.056',0.009,-,-,0.019,-,-,-
'44:38:38.064',0.047,-,-,0.019,-,-,-
'44:38:38.072',0.047,-,-,0.047,-,-,-
'44:38:38.080',0.047,-,-,0.047,-,-,-
'44:38:38.088',0.028,-,-,0.028,-,-,-
'44:38:38.096',0.028,-,-,0.038,-,-,-
'44:38:38.104',0.009,-,-,0.000,-,-,-
'44:38:38.112',0.000,-,-,0.000,-,-,-
'44:38:38.120',-0.009,-,-,0.000,-,-,-
'44:38:38.128',-0.028,-,-,-0.047,-,-,-
'44:38:38.136',-0.028,-,-,-0.047,-,-,-
'44:38:38.144',0.000,-,-,-0.057,-,-,-
'44:38:38.152',0.057,-,-,0.019,-,-,-
'44:38:38.160',0.075,-,-,0.094,-,-,-
'44:38:38.168',0.057,-,-,0.057,-,-,-
'44:38:38.176',0.028,-,-,0.057,-,-,-
'44:38:38.184',0.009,-,-,0.009,-,-,-
'44:38:38.192',0.009,-,-,0.000,-,-,-
'44:38:38.200',0.000,-,-,0.009,-,-,-
'44:38:38.208',0.047,-,-,-0.038,-,-,-
'44:38:38.216',0.094,-,-,0.057,-,-,-
'44:38:38.224',0.160,-,-,0.094,-,-,-
'44:38:38.232',0.226,-,-,0.151,-,-,-
'44:38:38.240',0.255,-,-,0.198,-,-,-
'44:38:38.248',0.274,-,-,0.208,-,-,-
'44:38:38.256',0.274,-,-,0.236,-,-,-
'44:38:38.264',0.245,-,-,0.217,-,-,-
'44:38:38.272',0.208,-,-,0.179,-,-,-
'44:38:38.280',0.179,-,-,0.142,-,-,-
'44:38:38.288',0.179,-,-,0.123,-,-,-
'44:38:38.296',0.189,-,-,0.170,-,-,-
'44:38:38.304',0.160,-,-,0.132,-,-,-
'44:38:38.312',0.160,-,-,0.142,-,-,-
'44:38:38.320',0.179,-,-,0.113,-,-,-
'44:38:38.328',0.189,-,-,0.179,-,-,-
'44:38:38.336',0.208,-,-,0.189,-,-,-
'44:38:38.344',0.226,-,-,0.142,-,-,-
'44:38:38.352',0.255,-,-,0.217,-,-,-
'44:38:38.360',0.255,-,-,0.236,-,-,-
'44:38:38.368',0.245,-,-,0.255,-,-,-
'44:38:38.376',0.226,-,-,0.179,-,-,-
'44:38:38.384',0.208,-,-,0.179,-,-,-
'44:38:38.392',0.208,-,-,0.179,-,-,-
'44:38:38.400',0.189,-,-,0.189,-,-,-
'44:38:38.408',0.189,-,-,0.151,-,-,-
'44:38:38.416',0.160,-,-,0.142,-,-,-
'44:38:38.424',0.142,-,-,0.113,-,-,-
'44:38:38.432',0.142,-,-,0.104,-,-,-
'44:38:38.440',0.142,-,-,0.123,-,-,-
'44:38:38.448',0.123,-,-,0.113,-,-,-
'44:38:38.456',0.123,-,-,0.132,-,-,-
'44:38:38.464',0.142,-,-,0.094,-,-,-
'44:38:38.472',0.160,-,-,0.132,-,-,-
'44:38:38.480',0.142,-,-,0.142,-,-,-
'44:38:38.488',0.123,-,-,0.113,-,-,-
'44:38:38.496',0.113,-,-,0.094,-,-,-
'44:38:38.504',0.113,-,-,0.104,-,-,-
'44:38:38.512',0.179,-,-,0.066,-,-,-
'44:38:38.520',0.358,-,-,0.217,-,-,-
'44:38:38.528',0.566,-,-,0.406,-,-,-
'44:38:38.536',0.717,-,-,0.632,-,-,-
'44:38:38.544',0.802,-,-,0.698,-,-,-
'44:38:38.552',0.811,-,-,0.670,-,-,-
'44:38:38.560',0.736,-,-,0.717,-,-,-
'44:38:38.568',0.519,-,-,0.472,-,-,-
'44:38:38.576',0.321,-,-,0.264,-,-,-
'44:38:38.584',0.123,-,-,0.142,-,-,-
'44:38:38.592',-0.028,-,-,-0.085,-,-,-
'44:38:38.600',-0.075,-,-,-0.142,-,-,-
'44:38:38.608',-0.057,-,-,-0.151,-,-,-
'44:38:38.616',-0.057,-,-,-0.094,-,-,-
'44:38:38.624',-0.009,-,-,-0.094,-,-,-
'44:38:38.632',0.047,-,-,-0.009,-,-,-
'44:38:38.640',0.075,-,-,0.085,-,-,-
'44:38:38.648',0.057,-,-,0.047,-,-,-
'44:38:38.656',0.028,-,-,0.038,-,-,-
'44:38:38.664',0.009,-,-,0.019,-,-,-
'44:38:38.672',0.028,-,-,0.019,-,-,-
'44:38:38.680',0.028,-,-,0.019,-,-,-
'44:38:38.688',0.028,-,-,0.019,-,-,-
'44:38:38.696',0.028,-,-,0.019,-,-,-
'44:38:38.704',0.047,-,-,0.038,-,-,-
'44:38:38.712',0.028,-,-,0.028,-,-,-
'44:38:38.720',0.009,-,-,0.019,-,-,-
'44:38:38.728',0.000,-,-,0.009,-,-,-
'44:38:38.736',-0.009,-,-,0.000,-,-,-
'44:38:38.744',-0.028,-,-,-0.057,-,-,-
'44:38:38.752',-0.009,-,-,-0.019,-,-,-
'44:38:38.760',0.000,-,-,-0.009,-,-,-
'44:38:38.768',0.000,-,-,-0.028,-,-,-
'44:38:38.776',0.000,-,-,0.000,-,-,-
'44:38:38.784',0.009,-,-,-0.009,-,-,-
'44:38:38.792',0.009,-,-,0.000,-,-,-
'44:38:38.800',0.057,-,-,0.000,-,-,-
'44:38:38.808',0.113,-,-,0.047,-,-,-
'44:38:38.816',0.142,-,-,0.104,-,-,-
'44:38:38.824',0.179,-,-,0.104,-,-,-
'44:38:38.832',0.189,-,-,0.142,-,-,-
'44:38:38.840',0.208,-,-,0.170,-,-,-
'44:38:38.848',0.189,-,-,0.151,-,-,-
'44:38:38.856',0.189,-,-,0.151,-,-,-
'44:38:38.864',0.160,-,-,0.132,-,-,-
'44:38:38.872',0.142,-,-,0.113,-,-,-
'44:38:38.880',0.123,-,-,0.085,-,-,-
'44:38:38.888',0.123,-,-,0.066,-,-,-
'44:38:38.896',0.142,-,-,0.113,-,-,-
'44:38:38.904',0.123,-,-,0.104,-,-,-
'44:38:38.912',0.123,-,-,0.085,-,-,-
'44:38:38.920',0.123,-,-,0.113,-,-,-
'44:38:38.928',0.123,-,-,0.085,-,-,-
'44:38:38.936',0.160,-,-,0.057,-,-,-
'44:38:38.944',0.179,-,-,0.132,-,-,-
'44:38:38.952',0.160,-,-,0.123,-,-,-
'44:38:38.960',0.160,-,-,0.132,-,-,-
'44:38:38.968',0.123,-,-,0.094,-,-,-
'44:38:38.976',0.113,-,-,0.085,-,-,-
'44:38:38.984',0.075,-,-,0.057,-,-,-
'44:38:38.992',0.057,-,-,0.019,-,-,-
'44:38:39.000',0.047,-,-,0.028,-,-,-
'44:38:39.008',0.047,-,-,0.000,-,-,-
'44:38:39.016',0.057,-,-,-0.009,-,-,-
'44:38:39.024',0.094,-,-,0.057,-,-,-
'44:38:39.032',0.094,-,-,0.085,-,-,-
'44:38:39.040',0.075,-,-,0.057,-,-,-
'44:38:39.048',0.057,-,-,0.019,-,-,-
'44:38:39.056',0.075,-,-,0.028,-,-,-
'44:38:39.064',0.057,-,-,0.057,-,-,-
'44:38:39.072',0.047,-,-,0.019,-,-,-
'44:38:39.080',0.075,-,-,0.000,-,-,-
'44:38:39.088',0.226,-,-,0.123,-,-,-
'44:38:39.096',0.425,-,-,0.283,-,-,-
'44:38:39.104',0.585,-,-,0.453,-,-,-
'44:38:39.112',0.698,-,-,0.613,-,-,-
'44:38:39.120',0.736,-,-,0.594,-,-,-
'44:38:39.128',0.679,-,-,0.594,-,-,-
'44:38:39.136',0.500,-,-,0.472,-,-,-
'44:38:39.144',0.292,-,-,0.255,-,-,-
'44:38:39.152',0.094,-,-,0.085,-,-,-
'44:38:39.160',-0.057,-,-,-0.104,-,-,-
'44:38:39.168',-0.123,-,-,-0.179,-,-,-
'44:38:39.176',-0.123,-,-,-0.189,-,-,-
'44:38:39.184',-0.123,-,-,-0.142,-,-,-
'44:38:39.192',-0.094,-,-,-0.151,-,-,-
'44:38:39.200',-0.047,-,-,-0.085,-,-,-
'44:38:39.208',-0.028,-,-,-0.038,-,-,-
'44:38:39.216',-0.028,-,-,-0.047,-,-,-
'44:38:39.224',-0.028,-,-,-0.047,-,-,-
'44:38:39.232',-0.028,-,-,-0.047,-,-,-
'44:38:39.240',-0.009,-,-,-0.038,-,-,-
'44:38:39.248',0.000,-,-,-0.019,-,-,-
'44:38:39.256',0.000,-,-,-0.019,-,-,-
'44:38:39.264',-0.009,-,-,-0.028,-,-,-
'44:38:39.272',-0.009,-,-,-0.038,-,-,-
'44:38:39.280',-0.009,-,-,-0.038,-,-,-
'44:38:39.288',-0.009,-,-,-0.028,-,-,-
'44:38:39.296',-0.028,-,-,-0.047,-,-,-
'44:38:39.304',-0.047,-,-,-0.057,-,-,-
'44:38:39.312',-0.047,-,-,-0.057,-,-,-
'44:38:39.320',-0.075,-,-,-0.066,-,-,-
'44:38:39.328',-0.094,-,-,-0.113,-,-,-
'44:38:39.336',-0.075,-,-,-0.142,-,-,-
'44:38:39.344',-0.047,-,-,-0.066,-,-,-
'44:38:39.352',-0.009,-,-,-0.047,-,-,-
'44:38:39.360',0.000,-,-,-0.047,-,-,-
'44:38:39.368',0.028,-,-,-0.038,-,-,-
'44:38:39.376',0.057,-,-,0.019,-,-,-
'44:38:39.384',0.094,-,-,0.038,-,-,-
'44:38:39.392',0.123,-,-,0.066,-,-,-
'44:38:39.400',0.160,-,-,0.085,-,-,-
'44:38:39.408',0.208,-,-,0.057,-,-,-
'44:38:39.416',0.208,-,-,0.179,-,-,-
'44:38:39.424',0.113,-,-,0.085,-,-,-
'44:38:39.432',0.075,-,-,0.038,-,-,-
'44:38:39.440',0.075,-,-,0.038,-,-,-
'44:38:39.448',0.057,-,-,0.047,-,-,-
'44:38:39.456',0.047,-,-,0.019,-,-,-
'44:38:39.464',0.047,-,-,0.000,-,-,-
'44:38:39.472',0.057,-,-,0.028,-,-,-
'44:38:39.480',0.075,-,-,0.047,-,-,-
'44:38:39.488',0.057,-,-,0.057,-,-,-
'44:38:39.496',0.047,-,-,0.009,-,-,-
'44:38:39.504',0.057,-,-,-0.009,-,-,-
'44:38:39.512',0.113,-,-,0.047,-,-,-
'44:38:39.520',0.113,-,-,0.085,-,-,-
'44:38:39.528',0.094,-,-,0.057,-,-,-
'44:38:39.536',0.075,-,-,0.028,-,-,-
'44:38:39.544',0.094,-,-,0.038,-,-,-
'44:38:39.552',0.057,-,-,0.047,-,-,-
'44:38:39.560',0.047,-,-,-0.009,-,-,-
'44:38:39.568',0.047,-,-,-0.019,-,-,-
'44:38:39.576',0.028,-,-,0.009,-,-,-
'44:38:39.584',0.000,-,-,-0.019,-,-,-
'44:38:39.592',0.009,-,-,-0.047,-,-,-
'44:38:39.600',0.028,-,-,0.009,-,-,-
'44:38:39.608',0.047,-,-,0.019,-,-,-
'44:38:39.616',0.028,-,-,0.000,-,-,-
'44:38:39.624',0.028,-,-,0.019,-,-,-
'44:38:39.632',0.028,-,-,-0.019,-,-,-
'44:38:39.640',0.028,-,-,0.000,-,-,-
'44:38:39.648',0.057,-,-,-0.019,-,-,-
'44:38:39.656',0.142,-,-,0.047,-,-,-
'44:38:39.664',0.245,-,-,0.142,-,-,-
'44:38:39.672',0.406,-,-,0.236,-,-,-
'44:38:39.680',0.538,-,-,0.434,-,-,-
'44:38:39.688',0.604,-,-,0.528,-,-,-
'44:38:39.696',0.623,-,-,0.472,-,-,-
'44:38:39.704',0.538,-,-,0.509,-,-,-
'44:38:39.712',0.340,-,-,0.292,-,-,-
'44:38:39.720',0.142,-,-,0.085,-,-,-
'44:38:39.728',-0.028,-,-,-0.019,-,-,-
'44:38:39.736',-0.179,-,-,-0.217,-,-,-
'44:38:39.744',-0.226,-,-,-0.283,-,-,-
'44:38:39.752',-0.226,-,-,-0.255,-,-,-
'44:38:39.760',-0.179,-,-,-0.226,-,-,-
'44:38:39.768',-0.113,-,-,-0.170,-,-,-
'44:38:39.776',-0.028,-,-,-0.066,-,-,-
'44:38:39.784',0.000,-,-,-0.019,-,-,-
'44:38:39.792',0.009,-,-,0.000,-,-,-
'44:38:39.800',0.000,-,-,0.009,-,-,-
'44:38:39.808',-0.009,-,-,-0.009,-,-,-
'44:38:39.816',-0.028,-,-,-0.028,-,-,-
'44:38:39.824',-0.047,-,-,-0.066,-,-,-
'44:38:39.832',-0.057,-,-,-0.085,-,-,-
'44:38:39.840',-0.028,-,-,-0.057,-,-,-
'44:38:39.848',-0.009,-,-,-0.028,-,-,-
'44:38:39.856',0.000,-,-,-0.019,-,-,-
'44:38:39.864',-0.009,-,-,-0.009,-,-,-
'44:38:39.872',-0.009,-,-,-0.019,-,-,-
'44:38:39.880',-0.028,-,-,-0.047,-,-,-
'44:38:39.888',-0.057,-,-,-0.038,-,-,-
'44:38:39.896',-0.113,-,-,-0.113,-,-,-
'44:38:39.904',-0.113,-,-,-0.142,-,-,-
'44:38:39.912',-0.075,-,-,-0.113,-,-,-
'44:38:39.920',-0.028,-,-,-0.057,-,-,-
'44:38:39.928',-0.009,-,-,-0.047,-,-,-
'44:38:39.936',0.000,-,-,-0.038,-,-,-
'44:38:39.944',0.009,-,-,-0.009,-,-,-
'44:38:39.952',0.028,-,-,-0.038,-,-,-
'44:38:39.960',0.094,-,-,0.000,-,-,-
'44:38:39.968',0.142,-,-,0.104,-,-,-
'44:38:39.976',0.142,-,-,0.094,-,-,-
'44:38:39.984',0.142,-,-,0.085,-,-,-
'44:38:39.992',0.123,-,-,0.104,-,-,-
'44:38:40.000',0.113,-,-,0.057,-,-,-
'44:38:40.008',0.094,-,-,0.047,-,-,-
'44:38:40.016',0.075,-,-,0.057,-,-,-
'44:38:40.024',0.075,-,-,0.028,-,-,-
'44:38:40.032',0.094,-,-,0.057,-,-,-
'44:38:40.040',0.094,-,-,0.057,-,-,-
'44:38:40.048',0.094,-,-,0.085,-,-,-
'44:38:40.056',0.113,-,-,0.057,-,-,-
'44:38:40.064',0.113,-,-,0.085,-,-,-
'44:38:40.072',0.113,-,-,0.057,-,-,-
'44:38:40.080',0.123,-,-,0.085,-,-,-
'44:38:40.088',0.113,-,-,0.094,-,-,-
'44:38:40.096',0.075,-,-,0.047,-,-,-
'44:38:40.104',0.075,-,-,0.019,-,-,-
'44:38:40.112',0.075,-,-,0.038,-,-,-
'44:38:40.120',0.075,-,-,0.057,-,-,-
'44:38:40.128',0.047,-,-,0.019,-,-,-
'44:38:40.136',0.009,-,-,-0.019,-,-,-
'44:38:40.144',0.009,-,-,-0.009,-,-,-
'44:38:40.152',0.009,-,-,-0.028,-,-,-
'44:38:40.160',0.009,-,-,0.000,-,-,-
'44:38:40.168',0.028,-,-,0.009,-,-,-
'44:38:40.176',0.000,-,-,-0.019,-,-,-
'44:38:40.184',0.000,-,-,-0.038,-,-,-
'44:38:40.192',0.009,-,-,0.000,-,-,-
'44:38:40.200',0.009,-,-,0.000,-,-,-
'44:38:40.208',0.009,-,-,0.000,-,-,-
