'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'5:35:56.424',0.296,-,1.104,-,43.200,-
'5:35:56.432',0.296,-,1.152,-,45.600,-
'5:35:56.440',0.296,-,1.192,-,48.000,-
'5:35:56.448',0.312,-,1.256,-,49.600,-
'5:35:56.456',0.296,-,1.304,-,50.400,-
'5:35:56.464',0.296,-,1.368,-,51.200,-
'5:35:56.472',0.296,-,1.408,-,52.800,-
'5:35:56.480',0.288,-,1.456,-,53.600,-
'5:35:56.488',0.272,-,1.496,-,53.600,-
'5:35:56.496',0.256,-,1.560,-,54.400,-
'5:35:56.504',0.232,-,1.608,-,54.400,-
'5:35:56.512',0.208,-,1.648,-,54.400,-
'5:35:56.520',0.168,-,1.688,-,53.600,-
'5:35:56.528',0.144,-,1.736,-,53.600,-
'5:35:56.536',0.112,-,1.776,-,52.800,-
'5:35:56.544',0.104,-,1.824,-,51.200,-
'5:35:56.552',0.072,-,1.840,-,50.400,-
'5:35:56.560',0.048,-,1.888,-,48.800,-
'5:35:56.568',0.024,-,1.928,-,47.200,-
'5:35:56.576',0.008,-,1.952,-,45.600,-
'5:35:56.584',0.000,-,2.000,-,44.800,-
'5:35:56.592',-0.024,-,2.016,-,44.000,-
'5:35:56.600',-0.032,-,2.040,-,43.200,-
'5:35:56.608',-0.032,-,2.064,-,43.200,-
'5:35:56.616',-0.024,-,2.080,-,42.400,-
'5:35:56.624',-0.008,-,2.080,-,41.600,-
'5:35:56.632',-0.008,-,2.104,-,41.600,-
'5:35:56.640',-0.008,-,2.128,-,40.800,-
'5:35:56.648',-0.024,-,2.128,-,40.000,-
'5:35:56.656',-0.008,-,2.152,-,40.000,-
'5:35:56.664',-0.008,-,2.152,-,40.000,-
'5:35:56.672',-0.024,-,2.168,-,39.200,-
'5:35:56.680',-0.024,-,2.168,-,39.200,-
'5:35:56.688',-0.024,-,2.192,-,39.200,-
'5:35:56.696',-0.024,-,2.192,-,39.200,-
'5:35:56.704',-0.024,-,2.216,-,39.200,-
'5:35:56.712',-0.024,-,2.216,-,39.200,-
'5:35:56.720',-0.024,-,2.232,-,39.200,-
'5:35:56.728',-0.024,-,2.232,-,39.200,-
'5:35:56.736',-0.024,-,2.232,-,39.200,-
'5:35:56.744',-0.008,-,2.256,-,39.200,-
'5:35:56.752',-0.008,-,2.256,-,39.200,-
'5:35:56.760',-0.008,-,2.256,-,39.200,-
'5:35:56.768',0.000,-,2.256,-,39.200,-
'5:35:56.776',0.000,-,2.256,-,39.200,-
'5:35:56.784',0.000,-,2.256,-,39.200,-
'5:35:56.792',0.000,-,2.256,-,39.200,-
'5:35:56.800',0.000,-,2.256,-,39.200,-
'5:35:56.808',0.008,-,2.232,-,39.200,-
'5:35:56.816',0.024,-,2.232,-,38.400,-
'5:35:56.824',0.048,-,2.232,-,38.400,-
'5:35:56.832',0.064,-,2.216,-,38.400,-
'5:35:56.840',0.072,-,2.216,-,38.400,-
'5:35:56.848',0.008,-,2.192,-,38.400,-
'5:35:56.856',-0.152,-,2.168,-,38.400,-
'5:35:56.864',-0.328,-,2.152,-,38.400,-
'5:35:56.872',-0.392,-,2.128,-,38.400,-
'5:35:56.880',-0.400,-,2.080,-,37.600,-
'5:35:56.888',-0.336,-,2.064,-,37.600,-
'5:35:56.896',-0.232,-,2.016,-,37.600,-
'5:35:56.904',-0.128,-,1.976,-,37.600,-
'5:35:56.912',-0.048,-,1.952,-,37.600,-
'5:35:56.920',0.000,-,1.912,-,36.800,-
'5:35:56.928',0.024,-,1.864,-,36.800,-
'5:35:56.936',0.048,-,1.824,-,36.800,-
'5:35:56.944',0.064,-,1.776,-,36.800,-
'5:35:56.952',0.064,-,1.736,-,36.800,-
'5:35:56.960',0.064,-,1.688,-,36.800,-
'5:35:56.968',0.064,-,1.648,-,36.800,-
'5:35:56.976',0.064,-,1.608,-,36.800,-
'5:35:56.984',0.064,-,1.560,-,37.600,-
'5:35:56.992',0.064,-,1.520,-,37.600,-
'5:35:57.000',0.072,-,1.472,-,39.200,-
'5:35:57.008',0.072,-,1.456,-,40.800,-
'5:35:57.016',0.072,-,1.408,-,44.800,-
'5:35:57.024',0.072,-,1.368,-,49.600,-
'5:35:57.032',0.088,-,1.344,-,53.600,-
'5:35:57.040',0.088,-,1.304,-,56.800,-
'5:35:57.048',0.088,-,1.256,-,59.200,-
'5:35:57.056',0.072,-,1.232,-,61.600,-
'5:35:57.064',0.088,-,1.216,-,64.000,-
'5:35:57.072',0.104,-,1.168,-,65.600,-
'5:35:57.080',0.104,-,1.152,-,67.200,-
'5:35:57.088',0.088,-,1.128,-,68.800,-
'5:35:57.096',0.072,-,1.104,-,69.600,-
'5:35:57.104',0.064,-,1.080,-,70.400,-
'5:35:57.112',0.064,-,1.064,-,70.400,-
'5:35:57.120',0.032,-,1.016,-,70.400,-
'5:35:57.128',0.008,-,1.000,-,69.600,-
'5:35:57.136',0.008,-,0.976,-,68.800,-
'5:35:57.144',0.024,-,0.952,-,68.000,-
'5:35:57.152',0.024,-,0.928,-,66.400,-
'5:35:57.160',0.024,-,0.912,-,64.800,-
'5:35:57.168',0.008,-,0.864,-,62.400,-
'5:35:57.176',0.008,-,0.840,-,60.800,-
'5:35:57.184',0.008,-,0.800,-,58.400,-
'5:35:57.192',0.008,-,0.776,-,56.000,-
'5:35:57.200',0.000,-,0.736,-,54.400,-
'5:35:57.208',0.008,-,0.688,-,52.800,-
'5:35:57.216',0.008,-,0.648,-,52.000,-
'5:35:57.224',0.008,-,0.608,-,51.200,-
'5:35:57.232',0.000,-,0.560,-,50.400,-
'5:35:57.240',0.000,-,0.536,-,49.600,-
'5:35:57.248',0.000,-,0.496,-,48.800,-
'5:35:57.256',0.000,-,0.456,-,48.000,-
'5:35:57.264',0.008,-,0.408,-,48.000,-
'5:35:57.272',0.008,-,0.384,-,47.200,-
'5:35:57.280',0.008,-,0.344,-,47.200,-
'5:35:57.288',0.008,-,0.304,-,46.400,-
'5:35:57.296',0.008,-,0.280,-,46.400,-
'5:35:57.304',0.008,-,0.232,-,46.400,-
'5:35:57.312',0.008,-,0.192,-,46.400,-
'5:35:57.320',0.024,-,0.168,-,45.600,-
'5:35:57.328',0.032,-,0.152,-,45.600,-
'5:35:57.336',0.032,-,0.104,-,45.600,-
'5:35:57.344',0.048,-,0.080,-,45.600,-
'5:35:57.352',0.064,-,0.064,-,45.600,-
'5:35:57.360',0.072,-,0.016,-,45.600,-
'5:35:57.368',0.088,-,0.000,-,44.800,-
'5:35:57.376',0.088,-,-0.040,-,44.800,-
'5:35:57.384',-0.024,-,-0.064,-,44.800,-
'5:35:57.392',-0.192,-,-0.080,-,44.800,-
'5:35:57.400',-0.288,-,-0.128,-,44.800,-
'5:35:57.408',-0.312,-,-0.152,-,44.800,-
'5:35:57.416',-0.296,-,-0.168,-,44.000,-
'5:35:57.424',-0.248,-,-0.192,-,44.000,-
'5:35:57.432',-0.152,-,-0.216,-,44.000,-
'5:35:57.440',-0.064,-,-0.232,-,44.000,-
'5:35:57.448',-0.008,-,-0.256,-,43.200,-
'5:35:57.456',0.008,-,-0.256,-,43.200,-
'5:35:57.464',0.032,-,-0.280,-,43.200,-
'5:35:57.472',0.048,-,-0.304,-,43.200,-
'5:35:57.480',0.064,-,-0.304,-,42.400,-
'5:35:57.488',0.064,-,-0.320,-,42.400,-
'5:35:57.496',0.064,-,-0.344,-,42.400,-
'5:35:57.504',0.064,-,-0.344,-,42.400,-
'5:35:57.512',0.072,-,-0.368,-,42.400,-
'5:35:57.520',0.072,-,-0.368,-,42.400,-
'5:35:57.528',0.072,-,-0.384,-,42.400,-
'5:35:57.536',0.072,-,-0.408,-,42.400,-
'5:35:57.544',0.088,-,-0.408,-,43.200,-
'5:35:57.552',0.104,-,-0.432,-,44.800,-
'5:35:57.560',0.104,-,-0.456,-,47.200,-
'5:35:57.568',0.104,-,-0.456,-,50.400,-
'5:35:57.576',0.104,-,-0.472,-,53.600,-
'5:35:57.584',0.104,-,-0.496,-,56.000,-
'5:35:57.592',0.104,-,-0.496,-,57.600,-
'5:35:57.600',0.104,-,-0.520,-,59.200,-
'5:35:57.608',0.104,-,-0.520,-,60.800,-
'5:35:57.616',0.104,-,-0.520,-,62.400,-
'5:35:57.624',0.088,-,-0.536,-,63.200,-
'5:35:57.632',0.072,-,-0.536,-,64.800,-
'5:35:57.640',0.048,-,-0.536,-,64.800,-
'5:35:57.648',0.032,-,-0.536,-,65.600,-
'5:35:57.656',0.008,-,-0.560,-,64.800,-
'5:35:57.664',0.008,-,-0.560,-,64.800,-
'5:35:57.672',0.008,-,-0.560,-,64.000,-
'5:35:57.680',0.008,-,-0.584,-,62.400,-
'5:35:57.688',0.008,-,-0.584,-,60.800,-
'5:35:57.696',0.024,-,-0.608,-,60.000,-
'5:35:57.704',0.008,-,-0.608,-,57.600,-
'5:35:57.712',0.008,-,-0.624,-,56.000,-
'5:35:57.720',0.000,-,-0.624,-,54.400,-
'5:35:57.728',0.000,-,-0.648,-,52.800,-
'5:35:57.736',0.000,-,-0.648,-,51.200,-
'5:35:57.744',0.000,-,-0.672,-,50.400,-
'5:35:57.752',0.000,-,-0.688,-,49.600,-
'5:35:57.760',0.000,-,-0.688,-,48.800,-
'5:35:57.768',0.000,-,-0.712,-,48.000,-
'5:35:57.776',0.000,-,-0.736,-,47.200,-
'5:35:57.784',0.000,-,-0.736,-,47.200,-
'5:35:57.792',0.000,-,-0.760,-,46.400,-
'5:35:57.800',0.000,-,-0.760,-,46.400,-
'5:35:57.808',0.000,-,-0.776,-,45.600,-
'5:35:57.816',0.000,-,-0.776,-,44.800,-
'5:35:57.824',0.008,-,-0.800,-,44.800,-
'5:35:57.832',0.008,-,-0.800,-,44.800,-
'5:35:57.840',0.008,-,-0.824,-,44.800,-
'5:35:57.848',0.008,-,-0.840,-,44.000,-
'5:35:57.856',0.032,-,-0.840,-,44.000,-
'5:35:57.864',0.032,-,-0.864,-,44.000,-
'5:35:57.872',0.048,-,-0.888,-,44.000,-
'5:35:57.880',0.064,-,-0.912,-,44.000,-
'5:35:57.888',0.072,-,-0.928,-,44.000,-
'5:35:57.896',0.072,-,-0.952,-,44.000,-
'5:35:57.904',0.024,-,-0.976,-,44.000,-
'5:35:57.912',-0.128,-,-1.000,-,44.000,-
'5:35:57.920',-0.272,-,-1.016,-,44.000,-
'5:35:57.928',-0.328,-,-1.040,-,44.000,-
'5:35:57.936',-0.328,-,-1.040,-,43.200,-
'5:35:57.944',-0.288,-,-1.064,-,43.200,-
'5:35:57.952',-0.216,-,-1.080,-,43.200,-
'5:35:57.960',-0.128,-,-1.104,-,43.200,-
'5:35:57.968',-0.048,-,-1.104,-,43.200,-
'5:35:57.976',0.000,-,-1.104,-,42.400,-
'5:35:57.984',0.008,-,-1.128,-,42.400,-
'5:35:57.992',0.048,-,-1.128,-,42.400,-
'5:35:58.000',0.064,-,-1.128,-,42.400,-
'5:35:58.008',0.048,-,-1.152,-,41.600,-
'5:35:58.016',0.048,-,-1.152,-,41.600,-
'5:35:58.024',0.064,-,-1.152,-,41.600,-
'5:35:58.032',0.064,-,-1.152,-,41.600,-
'5:35:58.040',0.064,-,-1.168,-,41.600,-
'5:35:58.048',0.064,-,-1.168,-,41.600,-
'5:35:58.056',0.072,-,-1.192,-,41.600,-
'5:35:58.064',0.088,-,-1.192,-,43.200,-
'5:35:58.072',0.104,-,-1.216,-,44.800,-
'5:35:58.080',0.088,-,-1.216,-,48.000,-
'5:35:58.088',0.088,-,-1.232,-,51.200,-
'5:35:58.096',0.104,-,-1.232,-,55.200,-
'5:35:58.104',0.104,-,-1.256,-,57.600,-
'5:35:58.112',0.104,-,-1.256,-,60.000,-
'5:35:58.120',0.104,-,-1.256,-,61.600,-
'5:35:58.128',0.104,-,-1.280,-,63.200,-
'5:35:58.136',0.104,-,-1.280,-,64.800,-
'5:35:58.144',0.088,-,-1.280,-,66.400,-
'5:35:58.152',0.064,-,-1.280,-,67.200,-
'5:35:58.160',0.048,-,-1.280,-,68.000,-
'5:35:58.168',0.032,-,-1.280,-,68.800,-
'5:35:58.176',0.008,-,-1.280,-,68.800,-
'5:35:58.184',0.000,-,-1.280,-,68.000,-
'5:35:58.192',0.008,-,-1.304,-,67.200,-
'5:35:58.200',0.008,-,-1.304,-,66.400,-
'5:35:58.208',0.008,-,-1.304,-,64.800,-
'5:35:58.216',0.008,-,-1.304,-,63.200,-
'5:35:58.224',0.000,-,-1.304,-,61.600,-
'5:35:58.232',0.000,-,-1.304,-,60.000,-
'5:35:58.240',0.000,-,-1.320,-,57.600,-
'5:35:58.248',0.000,-,-1.320,-,55.200,-
'5:35:58.256',0.000,-,-1.344,-,53.600,-
'5:35:58.264',-0.008,-,-1.344,-,52.000,-
'5:35:58.272',-0.008,-,-1.368,-,51.200,-
'5:35:58.280',0.000,-,-1.384,-,50.400,-
'5:35:58.288',0.000,-,-1.408,-,49.600,-
'5:35:58.296',0.000,-,-1.432,-,48.800,-
'5:35:58.304',0.000,-,-1.456,-,48.800,-
'5:35:58.312',0.000,-,-1.472,-,48.000,-
'5:35:58.320',0.000,-,-1.496,-,47.200,-
'5:35:58.328',0.000,-,-1.520,-,47.200,-
'5:35:58.336',0.000,-,-1.536,-,46.400,-
'5:35:58.344',0.000,-,-1.560,-,46.400,-
'5:35:58.352',0.000,-,-1.560,-,45.600,-
'5:35:58.360',0.008,-,-1.584,-,45.600,-
'5:35:58.368',0.008,-,-1.608,-,45.600,-
'5:35:58.376',0.008,-,-1.608,-,45.600,-
'5:35:58.384',0.008,-,-1.624,-,44.800,-
'5:35:58.392',0.024,-,-1.648,-,44.800,-
'5:35:58.400',0.048,-,-1.648,-,44.800,-
'5:35:58.408',0.048,-,-1.672,-,44.800,-
'5:35:58.416',0.064,-,-1.688,-,44.800,-
'5:35:58.424',0.048,-,-1.712,-,44.800,-
'5:35:58.432',-0.048,-,-1.712,-,44.800,-
'5:35:58.440',-0.208,-,-1.736,-,44.800,-
'5:35:58.448',-0.328,-,-1.760,-,44.800,-
'5:35:58.456',-0.336,-,-1.760,-,44.000,-
'5:35:58.464',-0.312,-,-1.776,-,44.000,-
'5:35:58.472',-0.272,-,-1.776,-,44.000,-
'5:35:58.480',-0.192,-,-1.800,-,44.000,-
'5:35:58.488',-0.112,-,-1.800,-,44.000,-
'5:35:58.496',-0.032,-,-1.800,-,43.200,-
'5:35:58.504',0.000,-,-1.800,-,43.200,-
'5:35:58.512',0.024,-,-1.824,-,43.200,-
'5:35:58.520',0.048,-,-1.824,-,42.400,-
'5:35:58.528',0.048,-,-1.824,-,42.400,-
'5:35:58.536',0.048,-,-1.824,-,42.400,-
'5:35:58.544',0.048,-,-1.824,-,42.400,-
'5:35:58.552',0.048,-,-1.824,-,41.600,-
'5:35:58.560',0.048,-,-1.824,-,41.600,-
'5:35:58.568',0.048,-,-1.824,-,41.600,-
'5:35:58.576',0.048,-,-1.824,-,41.600,-
'5:35:58.584',0.064,-,-1.840,-,42.400,-
'5:35:58.592',0.072,-,-1.840,-,43.200,-
'5:35:58.600',0.072,-,-1.840,-,44.800,-
'5:35:58.608',0.072,-,-1.824,-,47.200,-
'5:35:58.616',0.072,-,-1.824,-,50.400,-
'5:35:58.624',0.072,-,-1.824,-,53.600,-
'5:35:58.632',0.088,-,-1.824,-,56.000,-
'5:35:58.640',0.104,-,-1.824,-,58.400,-
'5:35:58.648',0.104,-,-1.824,-,60.000,-
'5:35:58.656',0.112,-,-1.824,-,61.600,-
'5:35:58.664',0.104,-,-1.800,-,63.200,-
'5:35:58.672',0.088,-,-1.800,-,64.000,-
'5:35:58.680',0.072,-,-1.800,-,64.800,-
'5:35:58.688',0.064,-,-1.800,-,65.600,-
'5:35:58.696',0.032,-,-1.776,-,65.600,-
'5:35:58.704',0.008,-,-1.776,-,65.600,-
'5:35:58.712',0.000,-,-1.776,-,64.800,-
'5:35:58.720',0.000,-,-1.776,-,64.000,-
'5:35:58.728',0.000,-,-1.776,-,62.400,-
'5:35:58.736',0.000,-,-1.776,-,60.800,-
'5:35:58.744',0.000,-,-1.776,-,59.200,-
'5:35:58.752',0.000,-,-1.800,-,56.800,-
'5:35:58.760',0.000,-,-1.800,-,55.200,-
'5:35:58.768',-0.008,-,-1.824,-,52.800,-
'5:35:58.776',-0.024,-,-1.840,-,51.200,-
'5:35:58.784',-0.024,-,-1.864,-,49.600,-
'5:35:58.792',-0.008,-,-1.888,-,48.800,-
'5:35:58.800',-0.008,-,-1.912,-,47.200,-
'5:35:58.808',0.000,-,-1.952,-,46.400,-
'5:35:58.816',0.008,-,-1.976,-,45.600,-
'5:35:58.824',0.008,-,-2.016,-,44.800,-
'5:35:58.832',0.000,-,-2.040,-,44.000,-
'5:35:58.840',-0.104,-,-2.080,-,44.000,-
'5:35:58.848',-0.272,-,-2.104,-,43.200,-
'5:35:58.856',-0.456,-,-2.128,-,42.400,-
'5:35:58.864',-0.592,-,-2.128,-,41.600,-
'5:35:58.872',-0.680,-,-2.152,-,41.600,-
'5:35:58.880',-0.720,-,-2.152,-,40.800,-
'5:35:58.888',-0.704,-,-2.128,-,40.800,-
'5:35:58.896',-0.640,-,-2.128,-,40.800,-
'5:35:58.904',-0.576,-,-2.104,-,40.800,-
'5:35:58.912',-0.496,-,-2.064,-,40.000,-
'5:35:58.920',-0.400,-,-2.040,-,40.000,-
'5:35:58.928',-0.272,-,-2.000,-,40.000,-
'5:35:58.936',-0.112,-,-1.952,-,40.000,-
'5:35:58.944',0.024,-,-1.912,-,39.200,-
'5:35:58.952',0.128,-,-1.864,-,39.200,-
'5:35:58.960',0.184,-,-1.800,-,39.200,-
'5:35:58.968',0.192,-,-1.760,-,39.200,-
'5:35:58.976',0.208,-,-1.712,-,39.200,-
'5:35:58.984',0.232,-,-1.672,-,39.200,-
'5:35:58.992',0.256,-,-1.608,-,39.200,-
'5:35:59.000',0.272,-,-1.560,-,39.200,-
'5:35:59.008',0.288,-,-1.520,-,40.000,-
'5:35:59.016',0.288,-,-1.456,-,40.800,-
'5:35:59.024',0.288,-,-1.408,-,42.400,-
